,Postcentral_L,Frontal_Sup_2_L,Rectus_L,Hippocampus_R,Vermis_8,ParaHippocampal_L,SN_pr_R,Thal_VL_R,Putamen_L,Thal_IL_R,Cingulate_Post_R,Thal_PuI_R,Temporal_Pole_Mid_R,Temporal_Sup_L,Thal_LGN_R,ACC_pre_L,Precuneus_R,Vermis_7,Thal_LP_R,Parietal_Inf_R,Fusiform_R,Amygdala_L,Vermis_4_5,ParaHippocampal_R,Caudate_R,Paracentral_Lobule_L,Frontal_Sup_Medial_L,Cerebellum_8_R,OFClat_R,Thal_MDl_R,SN_pc_L,Cingulate_Post_L,SupraMarginal_L,Frontal_Inf_Oper_R,Thal_VA_R,Red_N_R,ACC_sup_L,Calcarine_L,Caudate_L,Thal_VL_L,Pallidum_R,Lingual_R,Occipital_Mid_L,Thal_AV_R,Temporal_Sup_R,Hippocampus_L,VTA_L,Occipital_Sup_R,Thal_PuA_R,Frontal_Mid_2_R,Precuneus_L,Red_N_L,Frontal_Inf_Tri_R,SN_pc_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Thal_VA_L,Precentral_L,Frontal_Sup_Medial_R,OFCpost_L,Lingual_L,Parietal_Sup_L,Occipital_Mid_R,Rectus_R,Frontal_Mid_2_L,OFCmed_R,Frontal_Med_Orb_R,Thal_LP_L,Raphe_D,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_L,Thal_PuL_R,Cerebellum_7b_L,Thal_VPL_L,Thal_MDl_L,Olfactory_L,Cerebellum_3_R,OFClat_L,Vermis_6
Frontal_Mid_2_L,0.539113549146283,0.8268352588382187,0.1666821293344904,0.5758518367182671,0.1630375385155984,0.6286731896712333,0.22219454762402024,0.7926526351064075,0.6243857066092249,-0.06263457065300886,0.728393205907089,0.12836068784868235,-0.1969361057673709,0.7909969360208393,0.14602949216414313,0.3640534229196624,0.6860625752170968,0.4968413003639883,0.38882395694481914,0.3889205446164257,0.6968449775803461,0.3864170681150533,0.8138726531279102,0.741612541775947,0.7063676096467245,0.43771677996625047,0.7869426567214899,0.09747639199585949,0.5098057083877208,0.27582233421334196,0.17997750974130092,0.7144980836021554,0.5840986034391427,0.7080073484141461,0.6923751874472104,-0.17519352282493014,0.5569652801272837,0.5994917783386295,0.5955388909992037,0.7086983176364134,0.6363216909336208,0.5845480448784914,0.17491584395457233,0.3025179918684986,0.7993527776485726,0.6670343879859756,0.5476368784926743,0.37777029257155254,0.13809002612857516,0.8407896020976786,0.6360624043279135,0.2718862072785714,0.764391304381076,0.3944009310234921,0.580760350015177,0.6870116143718883,0.7420563222772207,0.5937975641267792,0.7098891085687896,0.5113830591106798,0.39708437168814387,0.20366205152826836,0.12442305703698352,0.4075042790498043,1.0,0.23185942682303606,0.05554165249270318,0.24236412943716715,0.49768789439073413,0.17275078778200226,0.4441366559026506,-0.3214390176346525,0.29174558285862734,-0.1264810798385084,0.537779930498296,0.4997525366833898,0.5279962373754822,0.5773292105919412,0.7331422829555837,0.54822859551138
OFCmed_R,0.10375638395312294,0.07132164344468697,-0.08556463156340705,0.1717982250510088,-0.009758967581271169,0.26391390631193806,-0.038661247470756846,0.10934073500986942,0.11045406209056513,-0.036080368781004256,0.21209603359319384,0.17114505865503898,-0.446630628426712,0.2678085409532096,-0.12856256754048348,-0.15863064936990023,0.24781014965879328,0.12051065634400075,-0.0038618827247388202,0.2427660675857593,0.19468901305686068,0.2410748871541976,0.2177606696000147,0.3359823980884679,0.07668966211620433,0.179063921083896,-0.02062529757892904,0.18940394850718012,-0.20352957604942323,-0.14499025541136007,-0.12516902721783815,0.17460636786083997,0.17269399557374912,0.16378256292725563,0.04615705128581832,-0.17065951907589272,-0.06637646488233225,0.22948681290676357,-0.08035751545610782,0.039260736884078475,0.19707294067424327,0.2081811700091663,0.03458196932830203,0.02511382454077852,0.2717620668120859,0.1275836709921173,0.02975510482165233,0.2079151675166499,-0.07807165130221122,0.16737991617391978,0.21048504996225628,-0.09976240016882713,0.11153044028505914,-0.029485065977421985,0.1025981061396337,0.12902290794354598,0.06242544800571558,0.20281090307563163,-0.08160530030133432,0.16617657866207106,0.06450234858288934,0.053374176584889944,0.16219840685105363,-0.03410923507299062,0.23185942682303606,1.0,0.1872080122060907,-0.07406024027361031,-0.00024086614153009944,0.06645721733688464,0.09502004605057042,-0.15006302428027324,0.0412968786910124,-0.1726762919561717,0.08504035742985369,0.10607362575618906,-0.0025245059289215033,0.23156505782870854,0.12957668176933662,0.20261532649644268
Frontal_Med_Orb_R,-0.13808522123292827,-0.06266442134214363,-0.16922812364084197,0.11704879088988128,0.17024986136005613,0.14811826642877013,-0.32340412703990973,0.04301311768645682,0.08257526539337874,0.05017980815267093,0.0215426600887897,0.0381656123305507,-0.0009304217725008803,-0.07267817612049744,0.045878032955425134,-0.03499791634163279,-0.1178496950038262,0.1446955562999067,-0.04763733268476674,-0.1282889179318255,0.1515853729855015,0.13496875168570444,0.025418600930350577,0.01878179618794763,-0.0005104008711711823,-0.15848332918966035,-0.18911073100702258,0.21840641495848817,-0.11754228903410928,0.17383178250537226,0.09165915408484128,-0.1120948769565962,-0.06271117596892577,-0.11136066349682135,0.08653546760985675,-0.05769903690672152,-0.005558801661755862,0.04727623761141555,-0.05954123206811888,0.1070092058352575,-0.04631320886114894,0.0072296582296388565,-0.11179253678660626,0.06215640394932046,-0.07270243598709332,-0.07102017054915878,0.10996751268143201,0.05160003193423529,0.13949828782366427,-0.09855118680062414,-0.07779095514633716,-0.02068228354114667,-0.11800418439663975,-0.16635121758717256,-0.12887913685325433,-0.1318761505924266,0.0043225030198113905,-0.12201081783416802,-0.03546011471079205,0.1372379151113804,-0.09455448879103964,-0.17604228745558628,0.14412342719218052,0.03726946983436447,0.05554165249270318,0.1872080122060907,1.0,0.016150442908139363,0.013438134505639535,-0.2107570650552497,-0.055795488125902376,-0.03063201535430056,0.013284455247908304,-0.11942267627151895,0.15584173305732357,0.3005034188713519,-0.06941792715476211,-0.042514464774833505,0.05920657393225288,0.1551422915742278
Thal_LP_L,0.12642564613725335,0.38534560169470666,0.07890431712835551,0.4345028498926715,0.23474450123629106,0.24333023659175734,0.2636320860484263,0.49044467185123103,0.3469273407247,0.3133477380922229,0.19416277121724163,0.3142498742789644,0.30584922093543293,0.16396813168962157,0.33975237993505375,0.23263814305043248,-0.016322408434188626,-0.06484644461537743,0.7280141271225683,0.09307036328863937,-0.03978674835026496,0.17620137606825242,0.042761424880029326,0.09344971768617895,0.4150764319140609,-0.058196326711095064,0.25545129018874435,-0.23543432658643637,0.3256574883063542,0.3177466364512513,0.4050875405885641,0.12275705876596665,0.11848845033792321,0.31092931097287857,0.18549246216295792,0.33965560749012835,0.7185925461045005,-0.15015939614673324,0.4977492177011263,0.5616852992497893,0.09476465307674427,-0.03803487341378349,0.09093079751628454,0.6686342932399564,0.185758965794865,0.14188303087749132,0.3489569169068347,0.1362853263579441,0.33581204896531974,0.14151486997514717,-0.04444740022045143,0.28610718055819495,0.38608886499406997,0.2965560955663529,0.5481386189304873,0.3859773883599504,0.20828687000444837,-0.05941711325337409,0.38231709837953143,0.12742874747982497,0.047530312437875526,0.13593976983767136,0.17003807625816228,-0.1082515175669804,0.24236412943716715,-0.07406024027361031,0.016150442908139363,1.0,0.3226462949385846,0.037720540219027,0.22724790517093515,0.04891514248757533,0.5919835916956342,0.09965458083140397,0.5703211524744329,0.28626063547486175,0.11327968133384049,-0.06707642140462125,0.10862904213350606,-0.1693004009546052
Raphe_D,0.01431027746081198,0.5644764370302843,0.19647197121608054,0.6249451345788454,0.26396240723541947,0.4407981811060059,0.49624319972434805,0.7019654070382768,0.6567265434246843,0.051033726518269984,0.521106945734755,0.0458358980190989,0.0160345303798209,0.5871613124263082,0.6263068810597882,0.47339351559104736,0.15964005663149222,0.47714486685227747,0.550689047244523,-0.18534846218923925,0.335284738347807,0.4744188466678721,0.40190918399852993,0.4733393090893016,0.7959085953430807,-0.045337739737066535,0.5096497076145833,-0.0831239930554963,0.573619032540927,0.5055303566339778,0.4733993266964775,0.36699568798230364,0.11642129619178111,0.49563529498870346,0.7990951876290445,0.16200078925650446,0.6445489597195382,0.0979939286953147,0.8265987577289802,0.6232885461643177,0.5575048893567708,0.10436381101800793,-0.2341992355000075,0.316209429138807,0.3935692270505497,0.6287039854545179,0.5465778925602737,-0.2656193212318004,0.48972675144123173,0.5123724781167205,0.1452864996034248,0.31259934961232,0.6505028311399044,0.558658255291354,0.5015357625069027,0.578640439519888,0.7916012028577949,0.0847638200563536,0.4258990518836868,0.34370463420720526,-0.07888039169695076,-0.3218057404348524,-0.25753024080568404,0.3235590187258438,0.49768789439073413,-0.00024086614153009944,0.013438134505639535,0.3226462949385846,1.0,-0.3010444880968215,0.4459740117561192,-0.10830015979277123,0.46901959803834387,-0.35037208520469054,0.5401684725959613,0.20346057437557744,0.6747832717214657,0.04710825712437248,0.3625782091218293,-0.028932736048753207
Occipital_Sup_L,0.6568569840623759,0.30682243202984233,0.1673730333463523,0.019356627075173733,0.038623416318724874,0.02784122222997943,-0.03780439928541097,0.12816070855957978,-0.026132724601786447,0.173678480893658,0.2923051200259643,0.20130026231888687,-0.07001574328668776,0.31804259023989084,-0.33496117341411036,-0.054551107812368584,0.6369525040563597,-0.013520050748578196,0.15416018446608246,0.6382609109402061,0.33910358825541004,-0.30880597353955896,0.3506412521833183,0.26257306583033435,-0.06007059990461923,0.6400215905187989,0.33727826605855443,0.3305482615364275,-0.023761394205209247,0.05568924242748168,0.0913350627098568,0.4786477551575862,0.5993892615309595,0.44921845061536914,-0.2121400630331571,0.11218333990539461,0.08986126891823895,0.5747562967819729,-0.008166356881803886,0.1482908779801615,0.1268348721110989,0.5834281929800427,0.8483665140900144,0.09857100761368026,0.4736793063128685,0.2684324160849969,0.011927534807107511,0.7203117524578219,-0.08920738885017407,0.39963017743006873,0.6269244787468887,0.3805837407384212,0.09876734763620339,0.07193352427910217,0.27900515852900815,0.24611126844356193,-0.12506687680977277,0.5907747407693208,0.0585811795368987,-0.09352566253971695,0.7954985461262597,0.7720804539893349,0.4525822988054632,-0.005557038708801099,0.17275078778200226,0.06645721733688464,-0.2107570650552497,0.037720540219027,-0.3010444880968215,1.0,0.07223410057488466,0.2591856460917208,0.11124517064225087,0.4699355921536439,0.05009062016537016,0.14575131559958834,-0.32032477842256896,0.6218312032220416,-0.022234936244106218,0.4393933125798325
Frontal_Inf_Orb_2_L,0.1980234674182696,0.5077069758028426,0.17234242276317108,0.6017441961554566,0.15804585551464687,0.3130785293520537,0.3704734642687552,0.5853906412091184,0.6658963246354224,0.4156453393682543,0.3209036180567891,0.11686940590642327,-0.16764258138992724,0.4897300800816145,0.19158925573138766,0.011112967635689761,0.4134142378479448,0.38714495731175474,0.316577935614039,0.26756400122016816,0.41722156928850745,0.5270797738528987,0.25564913521167415,0.6532044065654207,0.5431877239451952,0.218547951612662,0.4989857750653378,0.013715558305404774,0.33411890647763504,0.3697311693880245,0.5534048023319695,0.32219410365983403,0.03674823233892203,0.4273864620064464,0.4238824224077766,0.36522102819922125,0.4874266311841434,0.26433539830060876,0.6663954530583575,0.5641212293904879,0.6903159946319262,0.3234741796552838,-0.016451620490672423,0.3232627519171081,0.4993652897500355,0.6816410134231126,0.3680104304227907,0.08464798960421269,0.12310365883250038,0.4664348432978083,0.36251914724352546,0.36383735490105545,0.5237269528599175,0.18199417786992797,0.4473329602235126,0.6957345321873686,0.45931421742218176,0.27363585815078284,0.2903451773194498,0.4651041697618909,0.31529690883418277,-0.04513039231805739,-0.10771492722081484,-0.08169001846013019,0.4441366559026506,0.09502004605057042,-0.055795488125902376,0.22724790517093515,0.4459740117561192,0.07223410057488466,1.0,-0.1293237698881819,0.14507053780715806,-0.2820096746817301,0.512352930928208,0.15713194876309303,0.48197392543546297,0.38167749010737534,0.6209536952888374,-0.07686377842079418
Cerebellum_Crus2_L,0.09927869613499149,-0.054023228319748505,-0.03349808012320441,-0.05222047880906497,-0.08128516164085509,-0.24561035956344013,-0.007127589872942295,-0.1711241885873788,-0.26056660060756975,0.008842305759767959,-0.06281724161536151,-0.05688225564500463,0.17097788571208372,-0.06659783210718523,0.04974696725913625,0.11424952327523231,0.03904624418563776,-0.13356298598792826,0.016350049427487426,-0.0009921327348850783,-0.0554312508480964,-0.26508162754134934,-0.1284673310528994,-0.19379209935643638,-0.12542638944169796,0.047099946716822445,-0.07927941019490313,0.23870651257049255,0.015947227327546897,0.03587771134794982,0.098774222467971,0.0675754460804334,-0.0018795782429434091,-0.04362088647134081,-0.1581016603286719,0.1397453067403991,-0.0075926031706052164,-0.0289620094024279,-0.11262846806885693,-0.15509334861219218,-0.27997905248993527,0.03513788186689022,0.2775135346441801,-0.022095780343235023,-0.11062274668349789,-0.13127156020653016,-0.07294768886261133,0.120024127033672,0.06416258460903723,-0.023076784074525448,0.025024343157573927,0.15437231121137548,-0.14431446679682391,0.07020391116550748,-0.032322855313649694,-0.1264334068686432,-0.18579924111387827,0.03240075347993202,-0.19641293077493524,-0.24509239715673356,0.16295317654703,0.21549460924727673,0.03973896899604677,0.011325769028110604,-0.3214390176346525,-0.15006302428027324,-0.03063201535430056,0.04891514248757533,-0.10830015979277123,0.2591856460917208,-0.1293237698881819,1.0,0.2704244487830806,0.31950144800781294,-0.09276722430644727,-0.18545637592936492,-0.210534428088591,0.052247020345046705,-0.4349903109147367,-0.04873226434850953
Thal_PuL_R,0.21103395956679766,0.4912929395008077,0.15562573026688453,0.54214152978156,0.19758055200730992,0.26714559566887874,0.44632620663659445,0.5157095757424778,0.4009040939619933,0.28496461097901266,0.3914234227927419,0.28953328932191597,0.28542845651816623,0.46439639332397514,0.5101930753145176,0.3288060015598176,0.12629736735927607,0.1253658206333646,0.7547270456767924,0.043507455307793895,0.1374811003953721,0.1631200012178027,0.23746050254641454,0.20926547108752733,0.6081242525200137,-0.06381437048703616,0.4193908515610793,0.03375411065172841,0.42229708954483297,0.42652248366562817,0.44664424704451466,0.32845093679300597,0.35061973722469914,0.45992884545571505,0.31282563106567085,0.41839438473556934,0.7504119256055524,-0.03236282903963042,0.582042766554958,0.4996597568541949,0.19269910287229663,0.16620256538595626,0.22541739414004558,0.45034901674908906,0.37405678030712175,0.257846343641392,0.4449229184922556,0.25290526818769293,0.5621544327702439,0.35250961617821613,0.050676149545802136,0.5191217065593678,0.5061320652262946,0.5026125924692004,0.7202945025485095,0.4459985797702898,0.338666137128893,0.03630390905125796,0.4038989918750602,0.11098754469878438,0.1624620021294106,0.18771186890830624,0.21834983154667248,0.07022935373268115,0.29174558285862734,0.0412968786910124,0.013284455247908304,0.5919835916956342,0.46901959803834387,0.11124517064225087,0.14507053780715806,0.2704244487830806,1.0,0.27519972711052315,0.5232609930513431,0.31319249218882944,0.1795488839300553,0.028906638317401867,0.005053213715065655,-0.05202965914751069
Cerebellum_7b_L,0.19892336935667912,-0.06402342394005194,0.07746406272658031,0.010342590101569429,0.13062868998854066,-0.061847956313297675,-0.043797113788418815,-0.08541673883218438,-0.04162783392099497,0.29883072300071684,0.06150387810788087,0.11776117601802459,0.48056703003970835,-0.034517518543257554,-0.017968874171911373,-0.15141946890216562,0.03750586088760794,-0.2534224243856131,0.11910616488496714,0.09646333636929055,-0.07932160911045891,-0.19626987451698544,-0.036860459861364867,-0.15806187426624063,-0.0538728453760219,0.014314268834472387,0.07069602806525262,-0.03530749399959634,0.09355051664200886,0.1032911900676869,0.01743568204900781,0.07214681033474908,0.3692363645728585,0.0949235005780395,-0.3131736755677445,0.2712794970767266,0.01831869348051307,-0.1067585667028644,-0.117534191070519,-0.056247159789923076,-0.17158939260981967,0.06162628766750999,0.5951459150672174,-0.0121467826984142,0.08526640699203263,-0.26561987941872806,0.0845021624737999,0.4529643979441723,0.18970852598900104,0.007306682475029132,0.0661155864821467,0.30076456818372266,0.05033070500502907,-0.03995289196191157,0.20652296504440956,-0.1800773494729839,-0.3103653613698954,-0.0636619825547738,0.0640665410354816,-0.21326759278300636,0.2649588460772912,0.558272566458771,0.5107599505914481,-0.1307154513444046,-0.1264810798385084,-0.1726762919561717,-0.11942267627151895,0.09965458083140397,-0.35037208520469054,0.4699355921536439,-0.2820096746817301,0.31950144800781294,0.27519972711052315,1.0,-0.12656557259523238,0.22506370763071065,-0.3725684926254721,-0.05271405287715926,-0.35336657094425006,0.033645287728066096
Thal_VPL_L,0.051905454189335336,0.6004925739105563,0.25297961694198207,0.7160685058464173,0.33736509947006993,0.44976018346613555,0.43458813681236264,0.7980743453242508,0.5393103258410494,0.24929125554084883,0.47354645986897936,0.1512312210375963,0.16799717862224756,0.5210440584787182,0.4894666326667704,0.3091695652052826,0.20075221180803451,0.41785989205309465,0.6365262555514208,0.10123087866790212,0.46766713084732214,0.3456498411778788,0.45824933222778086,0.41919085080667057,0.6820303075376762,0.0050491447138140775,0.5013555200284134,-0.026958016023194517,0.38510858974409734,0.50079192324644,0.6101702648607896,0.26660208374770605,0.2816777602637809,0.5346633080531742,0.5291038352952891,0.3774112699543296,0.7501633844078212,0.31122656701961443,0.6806536181383426,0.8606641237383561,0.3305369928197416,0.3854334066658511,0.06355218070590038,0.6540696329960797,0.5531042963050095,0.5343668628523975,0.4813391466068412,0.22468395529340718,0.5104098504071887,0.45129447592539484,0.19086282499403792,0.5488031933557798,0.5552839555836447,0.5116811080354655,0.5813064720463327,0.6172375463973371,0.5679209107708405,0.10470367628008759,0.5308252224091425,0.4192605577669847,0.2209887330794927,-0.08263842227746844,0.28845329080739507,0.15155825370358614,0.537779930498296,0.08504035742985369,0.15584173305732357,0.5703211524744329,0.5401684725959613,0.05009062016537016,0.512352930928208,-0.09276722430644727,0.5232609930513431,-0.12656557259523238,1.0,0.557721392275421,0.42580777997208025,0.2045784913415253,0.4104192831993591,0.23695655505594998
Thal_MDl_L,0.05638340410275952,0.34522768817976235,0.12987266716933069,0.5921207426902703,0.5106646424660379,0.5990010345981943,-0.04171531981081887,0.6092569829500448,0.5693080747765237,0.3331825210684767,0.5616640749870581,0.2344262743408849,0.19903950715729654,0.39434496849457645,0.2472008351272584,-0.003068191475186009,0.23804428014953802,0.31426729831346595,0.4010927785638574,0.1352240147487941,0.49379036256008785,0.3685495739795691,0.47991762490762346,0.4000415276456585,0.46402464441673164,0.09839685269474993,0.27533762353209706,0.09603804659444948,0.30857724742500164,0.5867112491097489,0.41881337196665236,0.32254399672872197,0.5151197690628532,0.42305356957693047,0.3721087150493933,0.11238163464736534,0.3614754468258206,0.2836547032044249,0.3297961840105277,0.6103994254229309,0.3333737946241853,0.27946650355187586,0.2948507613998418,0.26127326440865084,0.5432745937826685,0.2922702935945047,0.6367949139287129,0.49666421399043026,0.4956191470637105,0.38278842003595,0.38102540983097793,0.4304355290370216,0.44929317413854847,0.13297369736884881,0.3994675901016773,0.23376393468333626,0.3025707994041304,0.006184486523826757,0.4204770607788847,0.2659902943240555,0.19123397499099534,0.2261394541106144,0.6124502405293214,0.08869521361899158,0.4997525366833898,0.10607362575618906,0.3005034188713519,0.28626063547486175,0.20346057437557744,0.14575131559958834,0.15713194876309303,-0.18545637592936492,0.31319249218882944,0.22506370763071065,0.557721392275421,1.0,0.07755110649425401,0.15410094112194783,0.16121431142799747,0.3766382269036906
Olfactory_L,-0.06001433759250191,0.473763103821396,0.13294399344525626,0.468142685463329,0.03622575433996101,0.5094176501041303,0.5610141785763281,0.5704811992318916,0.467502145783176,-0.21039039950157123,0.3650521650227475,-0.08843144464299955,0.022717509759470945,0.4570801180704516,0.4752132321929598,0.46932485518312317,0.15693154590967504,0.36639373708621104,0.23254530677126617,-0.08810802585554176,0.26050098061218563,0.6314484352161025,0.34766429894463713,0.4624330768760573,0.6918802858635088,-0.06642000341222246,0.46307573757015924,-0.2167869121386431,0.5622172020744305,0.13725550621585772,0.10942382035024831,0.24202177588546542,0.02551605474924166,0.32621228983060563,0.781988826206536,-0.13025076996163137,0.4067582493897587,0.05692183814810998,0.5667909643819332,0.43850112393724894,0.39862866576269573,0.05808146103265071,-0.3539106196054075,0.21978450883639686,0.34059828661020325,0.4582204479439846,0.3907365629224489,-0.23190397664542012,0.19485756378858493,0.4116689923700196,0.1137494406348848,0.04227117929729583,0.5962327672363789,0.5529855674375014,0.2960782739951167,0.4108183386067769,0.7576798477456984,0.04931304727783876,0.4447904435470441,0.7209481438449717,-0.21780390134409838,-0.2790137813674954,-0.2522064570648566,0.5162412053562339,0.5279962373754822,-0.0025245059289215033,-0.06941792715476211,0.11327968133384049,0.6747832717214657,-0.32032477842256896,0.48197392543546297,-0.210534428088591,0.1795488839300553,-0.3725684926254721,0.42580777997208025,0.07755110649425401,1.0,-0.006113685158361406,0.5399221768217587,0.03383393638701412
Cerebellum_3_R,0.7892847448464436,0.624934480146014,0.15170643129891326,0.1870125565065562,0.027474309569344862,0.20173873444716572,-0.08939114424129121,0.399619121805364,0.23078410118458131,-0.02415749240461004,0.5175142529829292,0.0730166558595675,-0.4793713161831979,0.582855552134855,-0.37620040540107047,0.14190044515372124,0.8732506144149291,0.33020689019271604,0.10159061121186393,0.6568398198350075,0.6885696658801786,-0.08926181407445206,0.6701001787690212,0.626765225267086,0.21234319330311452,0.8160207880949513,0.5724196434331337,0.4986207484077268,0.1291585848982578,0.07960694093560934,0.14027744765535158,0.7084894025476497,0.4737935195546738,0.5019073862400747,0.2468832887777973,-0.15076381455619967,0.1864818488417035,0.853260981701346,0.2193056294850649,0.34322120202168116,0.5110512227842048,0.7725157274559474,0.4499504180543433,0.09021849899502132,0.6828872875336771,0.6413535450598328,0.1463125676688192,0.4838352682871098,-0.2825458373205347,0.7173567943375724,0.8282865117686982,0.24732372234180272,0.3193809792854337,0.07608647972249823,0.2460960207023318,0.5434699312443986,0.2917164433525461,0.9009899945315066,0.26509369509782926,0.12684272047614606,0.8466794539299196,0.41849154967252156,0.05499463726400258,0.15861832268740098,0.5773292105919412,0.23156505782870854,-0.042514464774833505,-0.06707642140462125,0.04710825712437248,0.6218312032220416,0.38167749010737534,0.052247020345046705,0.028906638317401867,-0.05271405287715926,0.2045784913415253,0.15410094112194783,-0.006113685158361406,1.0,0.47664229574739264,0.6325906351577708
OFClat_L,0.3662849434784205,0.6756964823102863,0.11235606219951833,0.2955921652564725,-0.012152334530712974,0.338372606106465,0.11683733678897952,0.5511656942926508,0.45840631025278594,-0.08623037818999091,0.3113134364349521,0.027472149686752476,-0.3094521918090137,0.4450291353691425,-0.04632538208103981,0.3377284877748199,0.4748666035691889,0.25784569053764983,0.16946787991083537,0.3684331520129479,0.38975630795019767,0.3328505907917066,0.41608002620870627,0.5588818844504423,0.4715927508801392,0.35048740755939084,0.5767442663048511,-0.08632229671175753,0.3243490797959471,0.018386636357901807,0.14013511068752293,0.39774820705831726,0.08103370486525723,0.3029628379001161,0.554546981470366,-0.13929220080047733,0.4258483663461604,0.3799696476842701,0.49898486289016486,0.5177904608702408,0.5411066112858433,0.317784573068072,-0.1379824639048312,0.33465819372737154,0.45300797414595806,0.5401469975339086,0.2564310071617991,0.0467058087270773,-0.18978685848147875,0.5130187027814107,0.39142960247599246,0.0037903387327272125,0.44024161409040874,0.14378823415365452,0.2581412050072939,0.562518952535121,0.5996480124348141,0.4583637504076426,0.5957061664894672,0.5376097154464734,0.25121477428515016,-0.055735089853493805,-0.26522828953489286,0.23457418173670888,0.7331422829555837,0.12957668176933662,0.05920657393225288,0.10862904213350606,0.3625782091218293,-0.022234936244106218,0.6209536952888374,-0.4349903109147367,0.005053213715065655,-0.35336657094425006,0.4104192831993591,0.16121431142799747,0.5399221768217587,0.47664229574739264,1.0,0.22276035150893528
Vermis_6,0.4315759791204509,0.34805180043564504,0.16120100186751174,0.0879198481489134,0.09937617865634366,0.26543082598290485,-0.1183756296155127,0.29976846260394685,0.033889888983830364,-0.2782940212712183,0.5066380778992537,-0.002038419886644811,-0.2171003629989166,0.46684402789453805,-0.1895505092900541,0.2048002788706696,0.5413421296714205,0.485937047292213,-0.05063475733149378,0.225057259754744,0.7443129130921424,-0.19537619732408976,0.7649074283289157,0.35855849960697206,0.13499021861013183,0.39657825132724245,0.44913231317672525,0.464739263284278,0.08356778567112307,0.11943513281084406,-0.04435940385512201,0.4964981285450172,0.5983358048398907,0.39724185981873034,0.23960848564020543,-0.3417168400087411,-0.01039153114212558,0.835745523895962,0.002860376360368615,0.30330854206255914,0.17199295773365497,0.7558772286862842,0.4389705201507242,-0.09176231463462886,0.5396403196465044,0.39068701277146267,0.12893306007937774,0.4414194185419848,0.012557912494437882,0.5846086294112193,0.5593769156538144,0.21673687224467544,0.1883968264727258,0.2358927540964062,0.09034379929376732,0.21012469620528942,0.2943861781887646,0.5687309235647645,0.2208947131318722,0.1505357721800441,0.5858353841313316,0.21422746868653453,0.3236786792936779,0.46125460700463733,0.54822859551138,0.20261532649644268,0.1551422915742278,-0.1693004009546052,-0.028932736048753207,0.4393933125798325,-0.07686377842079418,-0.04873226434850953,-0.05202965914751069,0.033645287728066096,0.23695655505594998,0.3766382269036906,0.03383393638701412,0.6325906351577708,0.22276035150893528,1.0
