,Thal_Re_L,Caudate_R,Thal_LP_L,Cerebellum_4_5_R,Occipital_Inf_R,Thal_VPL_R,Thal_PuI_R,Insula_R,Frontal_Sup_2_R,OFCant_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Temporal_Inf_L,VTA_R,Frontal_Mid_2_L,Thal_LGN_L,Thal_MGN_R,Cerebellum_3_L,Thal_MDm_R,VTA_L,Frontal_Inf_Oper_L,Thal_VL_L,Postcentral_R,Amygdala_L,Insula_L,ACC_pre_L,Temporal_Pole_Sup_R,N_Acc_L,Heschl_R,Thal_AV_R,Olfactory_R,Cerebellum_8_R,SN_pc_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Thal_VL_R,Pallidum_R,Cerebellum_9_R,Thal_VA_R,OFCmed_L,Putamen_R,Red_N_R,ACC_sup_L,Thal_PuL_R,SupraMarginal_L,Vermis_6,SupraMarginal_R,Vermis_3,Rolandic_Oper_R,ParaHippocampal_R,ACC_sub_L,Frontal_Sup_2_L,Occipital_Mid_L,Occipital_Sup_R,Paracentral_Lobule_L,Fusiform_R,Cerebellum_Crus1_L,Pallidum_L,Precentral_R,Temporal_Mid_R,Thal_LP_R,Vermis_4_5,Angular_R,Temporal_Sup_R,Olfactory_L,Thal_VPL_L,Putamen_L,Fusiform_L,Hippocampus_L,Thal_MDm_L,Temporal_Sup_L,Precuneus_R,N_Acc_R,Occipital_Sup_L,Thal_PuI_L,Lingual_L,Rolandic_Oper_L,OFClat_L,Vermis_10,Vermis_9,ACC_pre_R,SN_pr_L,Thal_PuA_L,Cerebellum_9_L,Hippocampus_R,Thal_IL_L,Lingual_R,Thal_PuA_R,Cerebellum_Crus1_R,Cuneus_L,Vermis_8,SN_pc_R,ParaHippocampal_L,OFCpost_R,Postcentral_L
Thal_IL_L,0.19922924122740124,0.7561453806373853,0.11334408531128684,0.759670920545884,0.17717384904104663,0.4059315300496698,0.14463102389774385,0.5919840237232039,0.6662349268752266,0.22175276525978813,-0.37769126837444783,-0.04238601912496939,0.6111379244015273,0.3228720399955067,0.779862855263781,0.259203307738639,0.39468666835508714,0.764487083396888,0.8539774417290829,0.5683418136036532,0.7047382941830567,0.6779077071363915,0.25633288382697805,0.4392338497977183,0.6954217978486242,0.14751071054708684,0.30370809364405366,0.2837015991142558,0.24336084671975552,0.12345522968029748,0.38210349911404795,0.13020498464468117,0.39768361537589536,0.8169316599458163,0.6504313542005292,0.770977844612542,0.8108175692649886,0.6476746913210406,0.6214105853439599,0.1262738929051559,0.7646379476108577,0.09816499009569252,0.4469098208022573,0.22008576720086126,0.5361813102813319,0.44177924363589155,0.46850576398182175,0.5008768962507898,0.6243186439762975,0.7634573730408282,0.4032744695028023,0.6319845260377331,0.26115988561126224,0.31076502333360856,0.34937477398977995,0.7526391347747098,0.525018716346578,0.7855598670589898,0.20457839805783526,0.692676565572891,0.3711545555502446,0.771370855970078,-0.05228876102676182,0.8302896592868169,0.46537173947742816,0.48765232565588834,0.7828908086958006,0.7989122770213755,0.8048458872538831,0.787288978921316,0.7859954758176622,0.6179686014271497,0.12461853912008719,0.2161206578029538,0.3746781843811406,0.44642072311824,0.7296653874398592,0.5207373328105017,0.6348863778341002,0.6237387689004894,0.36434535863080664,0.5463582945245586,0.3602841712509246,0.5140944625751466,0.6560151761231505,1.0,0.5898763184380198,0.3109491473785022,0.332579358798625,0.357523239144459,0.2922415987247829,0.40920502051334723,0.5586848005482772,0.4563196359083723,0.36740378098484316
Lingual_R,0.16303124707714747,0.3059818038665063,-0.03803487341378349,0.7937719229899138,0.40828537633131906,0.14819281113677596,0.05932031235824231,0.21876565624754607,0.6671110647667039,-0.15339664521535634,-0.3214216018819976,0.0072296582296388565,0.5173464976575767,0.44773290066791377,0.5845480448784914,0.08521799786398404,0.09534771896797711,0.6865052759182764,0.5818731294785963,0.2113447006494689,0.5222370682714388,0.44995978272744724,0.3687263949818636,-0.08473180639776787,0.34644893824133377,0.07150617445557668,0.15013649165833823,-0.11305609887749087,-0.09192197676146471,-0.0030673681998144645,-0.00420923388800148,0.4772104845695145,0.2631144878291391,0.3652809226355318,0.8514205115189336,0.4327964676640499,0.39094844388761746,0.8235535516145447,0.21717047527385125,0.16683590872827544,0.3898271924875818,0.08265722719962072,0.19589572256611779,0.16620256538595626,0.5807170195167353,0.7558772286862842,0.3151072538175364,0.7514322346273555,0.4056522777845583,0.5167217119706381,0.1259499126463684,0.4914983898338623,0.5556098694445258,0.5653233413771882,0.48254705269558656,0.8689809104475968,0.7680924036497172,0.31109809051219006,0.4167069016430195,0.6843264278358939,0.12118714181129707,0.7755978944320774,0.006990029056564236,0.7022210500933571,0.05808146103265071,0.3854334066658511,0.2531623265509776,0.7736020936449941,0.6073115474632884,0.4896663230613693,0.6450296251848885,0.7072755937498881,-0.23844039625257857,0.5834281929800427,0.5434463034496553,0.835918952531661,0.6311103667311765,0.317784573068072,0.34277406763685486,0.6299779423466418,0.1036731290583175,0.2178473507670059,0.31283493584190686,0.745547620448082,0.3457926463365459,0.5898763184380198,1.0,0.14647472537423814,0.6161873010899233,0.6384756548179679,0.07307707894743207,0.2880701752326855,0.19839155372538608,0.23328519327725092,0.5717755814144332
Thal_PuA_R,0.04034670876486349,0.5136584479885647,0.33581204896531974,-0.021694274472642633,0.3183133541169911,0.8382035679372533,0.1995675410737932,0.5869084973352235,-0.03314952096481945,0.2454863646488172,-0.05154634478904675,0.13949828782366427,0.3661693035068526,0.42597126219930465,0.13809002612857516,-0.19208108604048224,0.12438375182384616,0.4539164571798925,0.461506267154147,0.5030591232044048,0.2262062638924498,0.4946968106270523,-0.5074171151121293,0.24185201878909487,0.30054243126069363,0.0171826212550592,0.7594627628627608,0.2947486962726208,0.7809893404319151,0.11955804765905668,0.34204073523203604,-0.03647446659911577,0.5868950758142724,0.38665278686940213,0.3431901062939117,0.4177775227035537,0.1322571761343121,0.19570060476631249,0.266142333327837,0.28891077668636295,0.25110057080857245,0.5278085034385972,0.45139009926016654,0.5621544327702439,0.3002030930224344,0.012557912494437882,0.029004164350004386,0.06595255898663538,0.5664450675903211,0.07627363708334652,0.08285513290383144,0.09583395369151936,0.20110443497806632,0.10651176923563323,-0.4489472287354556,0.2568160373781984,0.44902271840622565,0.24368066345087108,-0.4624418129607368,0.4273179950853279,0.5478222671518007,0.24518147112638305,-0.08136641819227261,0.21742433293293303,0.19485756378858493,0.5104098504071887,0.43647353379131215,0.26115574542338493,0.23248356846798826,0.28630525934392165,0.34314630835733867,-0.18105808056482234,0.30572715596109873,-0.08920738885017407,0.3132032497946075,-0.032003260614797545,0.14947821426941568,-0.18978685848147875,0.2566003092519677,0.31137978554974577,0.13554160233958581,0.5032880212408578,0.5433718666595014,0.14325365353574782,0.6028160320051942,0.3109491473785022,0.14647472537423814,1.0,0.21908337870348935,-0.14898529522228623,0.3833178222334396,0.4581286780715359,0.30117537203566014,0.3265087856396046,-0.2851693421009683
Cerebellum_Crus1_R,-0.1802766087982336,0.04191090101885994,-0.17401513070329877,0.3756529881367752,0.6816487825831388,0.042174228617089186,-0.00148333035876528,0.133227321762204,0.17250926379316256,-0.4053711638837017,-0.022370500029533936,0.2945689750251426,0.160715028088416,0.21043578323400636,0.2206546753208903,-0.08418595253076377,0.005196931667171039,0.37685700177077225,0.3957806399696343,0.15929047502292998,0.0507404464717804,0.16225261852099954,-0.1847163262674052,0.0400933685715027,-0.08539953089614324,-0.28074330632767125,0.27809392944240324,-0.274032740099989,0.04768499732632044,-0.24461113792347275,-0.1236473925934497,0.48199447657673755,0.22200140168628807,0.0932448829422757,0.7873694244751951,0.1017138610042845,0.1785639018102459,0.7556261239470581,-0.01975527843209222,0.19035823471429514,-0.005076940434643658,0.18538474167572835,-0.15266114159321167,-0.07170922008153213,0.30424741341985206,0.5648500642426333,-0.0075643125218351195,0.3998814441475896,0.0901556333784122,0.27788602292130477,-0.206835722355548,-0.06446474864711481,0.38717071634844785,0.39258764405810825,0.050067920204105394,0.6920755208061883,0.8175655727940747,0.11364694665711517,-0.1627659422627455,0.6734009261563263,-0.18537716765089618,0.40643340329456196,-0.12242562775942599,0.32870702025144766,-0.13022202417612935,0.17550766738929938,0.22397709228738832,0.31748005803687257,0.24202005763241158,0.4957500275721471,0.22602592192213883,0.25938466438388585,0.05026445205442598,0.22662656341093196,0.4816651804652803,0.46512329602232133,0.17666767591118346,0.023323562550295843,-0.06735118385649638,0.5287426670008964,-0.2671358606005313,-0.0005492948553821481,0.3865553980459939,0.7878200938548395,0.30424094303545085,0.332579358798625,0.6161873010899233,0.21908337870348935,1.0,0.3764078588650802,0.25951890582059617,-0.024540636005533967,0.15893081806153575,0.09941055267112771,0.15090603855110094
Cuneus_L,0.009764257164993972,-0.018623933217023148,-0.0854264063673612,0.6403681486072085,0.22896038677913036,-0.13152302692567833,0.12880651014073094,-0.08694404553267632,0.630417082822521,-0.09315078001995208,-0.45560674525959793,-0.0037479817104758666,0.10259575995016688,0.14436810793090538,0.36476242427680017,0.3173205215291126,-0.15925670047008272,0.4838413871786039,0.460726582956534,0.12306396428426886,0.18446992725629738,0.16904227853686288,0.515960444703942,-0.2432969941300587,0.08021288874078718,0.031319932553440344,-0.0009152831025359022,-0.38867404922370935,-0.23257142724590932,-0.018749510094148894,-0.28780694870319046,0.5133741199829659,0.03528902061503921,0.14791829464505937,0.5194985136371094,0.18620342116612046,0.1918802960910747,0.5985951147663583,0.023567904965389855,-0.05949697539944889,0.05012135953722664,-0.23378391697383005,-0.022329391492010398,-0.05130223699312749,0.6193567629359026,0.6959443552737082,0.4887373189807038,0.732031260018237,0.13219306988634594,0.3312709688753195,-0.16429056048169358,0.35126594075823037,0.6662077085373763,0.649655781026547,0.700029093853555,0.5336499829623123,0.4231816758438792,0.09981537484213501,0.4944126830380855,0.526561375106281,0.01743045852281963,0.598227562824282,0.3749176191164649,0.5337246635668246,-0.25373829454510033,0.060250013522374496,-0.004278110378980732,0.5039463877436723,0.35535587813536057,0.456155381688502,0.3472501728062888,0.701629866534597,-0.3844626081856507,0.7525243182750455,0.42441388783500866,0.7326369672600888,0.270625928962008,0.10574580948525027,0.35405246767430837,0.317098246714941,-0.09543121945845869,-0.29305939073719844,0.188922726005185,0.5562256223007694,0.016091776576554657,0.357523239144459,0.6384756548179679,-0.14898529522228623,0.3764078588650802,1.0,0.1411553429111209,0.0004852247439474202,0.19051818637253135,0.11257768581348544,0.6062358125363747
Vermis_8,-0.2773552988244556,0.2791594549928982,0.23474450123629106,0.1609309895340135,0.28110482032678274,0.36401439283577336,0.33101092367560525,0.3546617062966654,0.12876405675247166,0.15381693122907267,-0.1659066566955948,0.17024986136005613,0.13182173272996803,0.18891086504165863,0.1630375385155984,0.10301183909129581,0.0033096051980109125,0.30427821755899487,0.47288675135545055,0.39530063460795856,0.12842327822856275,0.3593937215340465,-0.17765821402052018,0.29256181311994905,0.14942052919342538,-0.014372875593703031,0.350498511646544,0.02275656323001624,0.2889771517304548,0.11107301480412994,0.06949132187887716,0.19890071048631988,0.5112297576085875,0.2551491907978446,0.2725554300490004,0.3011338737541844,0.3136154805098647,0.28454327098022325,0.21795416278059493,0.0923393178466958,0.15633236790308228,0.18518827795755538,0.22384488496735,0.19758055200730992,0.2162321219467045,0.09937617865634366,0.1611306371528078,0.06356858356415764,0.21953598005825609,0.3136464606738856,-0.1218546421214024,0.1246887280601565,0.19886346003612582,0.1473159260760215,-0.04874534876016365,0.26583605316078,0.28295378354618467,0.32917095528889245,-0.22373509594528185,0.4071312664082034,0.27119033869401077,0.20188206548840268,0.04910019967746209,0.2548438050945733,0.03622575433996101,0.33736509947006993,0.4568039441120057,0.18094147939578936,0.340286995995274,0.47413353862462454,0.1986162963858738,0.06285381786757009,0.352241840333982,0.038623416318724874,0.2627215973913796,0.1037769105956182,0.10262652339963244,-0.012152334530712974,0.25942181012494625,0.19490496308691035,0.04416625590354252,0.15735781900302456,0.4251357182659232,0.3067382757578028,0.4484175665694077,0.2922415987247829,0.07307707894743207,0.3833178222334396,0.25951890582059617,0.1411553429111209,1.0,0.1222152776267944,0.3433421811439289,0.2433568300438185,-0.06441031028006337
SN_pc_R,0.33070003094952527,0.6365659125987044,0.2965560955663529,0.26087922571069744,0.05203975682429032,0.5655451525015974,0.10770128073159256,0.44116691180931494,0.2707972227399965,0.36986437766843905,-0.189070432615209,-0.16635121758717256,0.39683113730466524,0.6431803025450085,0.3944009310234921,-0.17065528020872986,0.27401557957225725,0.35355692920427845,0.37339060492911696,0.30193946188205684,0.47947525973128624,0.4563802550747152,0.02622777074439317,0.188125052074994,0.5414530547055307,0.4683910826981391,0.37841800822963234,0.5391973346140172,0.46108332184695283,0.24072477854965654,0.5545253437022477,-0.05830989889573707,0.305031290130692,0.5511027379729173,0.2836629426328298,0.5319382586641827,0.1857195591778071,0.15479667691987395,0.4801352413553822,0.11925996099903936,0.5074924428390684,0.14019187338612624,0.5296732014648604,0.5026125924692004,0.2857845299634101,0.2358927540964062,0.24189271099128698,0.010624867049314533,0.553898740811275,0.3145462691828267,0.3848522251342821,0.4469386685278633,0.06006431745571944,0.0021209477256942484,-0.05592382039097281,0.3143839345744065,0.19521527786515935,0.29361760662680514,0.06729822273461665,0.34104306995717937,0.5000193978689106,0.4335964118344045,-0.0583105658745774,0.43879518452703564,0.5529855674375014,0.5116811080354655,0.30715603586072576,0.3828554251899835,0.48036016752256644,0.1919454007262302,0.4836925594395728,0.13173135119285787,-0.11617036772218364,0.07193352427910217,0.13848326810208694,0.09647169624476248,0.4335404363363547,0.14378823415365452,0.2411685015985096,0.27093156288767045,0.45103717123851395,0.5131936828116427,0.3353908600806358,0.07275040940674173,0.43082880682356994,0.40920502051334723,0.2880701752326855,0.4581286780715359,-0.024540636005533967,0.0004852247439474202,0.1222152776267944,1.0,0.3838939126717215,0.41213901214721577,0.0753645201852097
ParaHippocampal_L,0.3312354415600388,0.6236803389727847,0.24333023659175734,0.44692589431161645,0.10753589628192652,0.3278251327807119,0.16854791751364895,0.4488448487520978,0.41071497638418536,0.1495721625772573,-0.1522665800807307,0.14811826642877013,0.4216296877787488,0.030800391179572412,0.6286731896712333,0.11058362419005596,0.15627878995159875,0.45398417181576434,0.609114975706078,0.5866838032526376,0.372923412464577,0.5157825058409056,0.1110795316167213,0.7572082684430749,0.6205573865094257,0.03899444347195794,0.25988144916902994,0.40659257996228454,0.22158554815143475,0.2573572646933226,0.41003323254685237,0.055112366762458426,0.2395611286440534,0.6609333868083537,0.37045068728411357,0.6552226092552326,0.5243584515572279,0.32813348273880527,0.6341841803578196,0.16021751540569526,0.5393565466938396,-0.11094781949867549,0.3790638520580515,0.26714559566887874,0.5157824258577143,0.26543082598290485,0.5977653227635205,0.15958504922155878,0.44540681916485864,0.7146975859855222,0.01685819500684174,0.4495617297045852,0.055538093644112795,0.3420334767586382,0.20700560314759625,0.4378132455440186,0.19184195600437765,0.6500003296309071,0.017386830170300138,0.5817734755676557,0.4216253604518801,0.5857262694790817,0.2149209750898685,0.624049575402606,0.5094176501041303,0.44976018346613555,0.6587063459573396,0.49981304787704733,0.4780533116406701,0.6504506125919227,0.5610531247199957,0.39137444339720423,0.09443447140724531,0.02784122222997943,0.32632208333466384,0.026869994294319598,0.39963132872392176,0.338372606106465,0.33649231218512254,0.1788360312681253,0.1537829015763003,0.2528020900193544,0.30325891076117895,0.21286877174150814,0.6692876975736333,0.5586848005482772,0.19839155372538608,0.30117537203566014,0.15893081806153575,0.19051818637253135,0.3433421811439289,0.3838939126717215,1.0,0.6565408744706207,0.17560109584221117
OFCpost_R,0.3784067080316159,0.5576360411460255,0.07389145004308516,0.4148562966595085,-0.009113451959853629,0.3635129499170647,0.028371622374825656,0.6326182125871516,0.37971896462514304,0.4889221909733963,-0.10481718619040917,-0.11260753922136661,0.42700609157906855,0.12518592684032193,0.3711874769320136,0.15877136237538192,0.27041119024972976,0.2755303534518314,0.44593517416841716,0.4901285244466822,0.2994853733852818,0.35530318181000115,0.06760805767498355,0.6085439328898022,0.6205518237257016,0.11322044547644274,0.2861629146881982,0.41217911081742487,0.24431693466673338,0.08775680338360274,0.7266819502709299,0.11057599498302119,0.21627879767518748,0.5778256654678061,0.33595369950743215,0.47864169935154155,0.48040379990987003,0.32820366166997467,0.5645234999883944,0.1887364057186972,0.5644630672634945,-0.0007100431226142064,0.28849777517961506,0.3055697762207822,0.5012924627094753,0.14740461517033898,0.26893003879911587,0.1903267966289247,0.40206204305819704,0.6172863690155345,0.31406973596615234,0.35926456878027657,0.22187234909086254,0.20845270101983546,0.1787232751702117,0.37459783450162054,0.2470185063758047,0.5294725461072538,0.06584338993630763,0.40429096007587656,0.31999817567588534,0.4660006077042553,0.010924492075311527,0.5006194300908852,0.5815041465535512,0.23510482610011227,0.49171340903840866,0.4752479307891758,0.4509319774321959,0.4057274023365401,0.6071539876669788,0.4075866599631844,0.10540885802356881,0.172914135122152,0.0844996217052465,0.11365066370007208,0.3720723936443632,0.12280886753213982,0.3801501623808507,0.26655210747449665,0.2992921948734846,0.3767038685047186,0.06150366591750861,0.09892072213038809,0.5739082555716938,0.4563196359083723,0.23328519327725092,0.3265087856396046,0.09941055267112771,0.11257768581348544,0.2433568300438185,0.41213901214721577,0.6565408744706207,1.0,0.21284370850596124
Postcentral_L,0.28452307759464285,0.19608156560766843,0.12642564613725335,0.7049669237802793,-0.04951945246826498,-0.03278555645497205,0.027161001709631306,0.1548579082051669,0.8131314112430242,0.08438691832248414,-0.20665359931140953,-0.13808522123292827,0.08359616560207012,0.15743109728572588,0.539113549146283,0.5771237641947067,0.07664424307606792,0.38427802143602807,0.34582981684974556,0.17076847620441604,0.4334532976613358,0.28421283042521617,0.7587625817520898,-0.09617686779826211,0.43233725351550906,0.19636199595851186,-0.07026056604431016,-0.18309953476242768,-0.2920044360715921,0.20121632732192743,-0.04762570795099732,0.2846564381005326,0.014352472909338398,0.3402974155498002,0.29145080733067424,0.34483412460742424,0.409278645065334,0.47240973111095275,0.18809331431063678,-0.016243811782451073,0.4368582961987936,-0.13020732685495723,0.3135582191204461,0.21103395956679766,0.5760170132356676,0.4315759791204509,0.4012141506239874,0.7036650612389023,0.36617009804895767,0.5333177272315348,0.07160070224948858,0.6396865348025921,0.523344737883939,0.5285225109588103,0.8148594542208554,0.445348903087303,0.1590326791366728,0.2907529696547294,0.7728450443789052,0.3172316516012822,0.21346929701458062,0.5126000692317286,0.2616287293469847,0.5562237583414922,-0.06001433759250191,0.051905454189335336,0.2000848135248891,0.48140788403523577,0.391694650180009,0.29066770839159056,0.5169480498086453,0.830316339147701,-0.16718099811848236,0.6568569840623759,0.08759622121671659,0.7200185497485295,0.3465959118014636,0.3662849434784205,0.48953047958691687,0.3156640953082848,0.2410580384275704,-0.04491765587727992,-0.18825547776104037,0.39690119786162587,0.15052703354062164,0.36740378098484316,0.5717755814144332,-0.2851693421009683,0.15090603855110094,0.6062358125363747,-0.06441031028006337,0.0753645201852097,0.17560109584221117,0.21284370850596124,1.0
