,Thal_PuL_L,ACC_sub_R,Red_N_R,Putamen_L,Thal_VA_L,Cerebellum_4_5_R,Temporal_Inf_R,Thal_VA_R,Thal_MDm_L,Temporal_Pole_Sup_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,SN_pr_R,Fusiform_R,Lingual_L,SupraMarginal_R,Vermis_9,Cerebellum_4_5_L,Rolandic_Oper_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Parietal_Sup_L,Thal_IL_R,Temporal_Mid_L,Occipital_Mid_R,Thal_AV_L,Temporal_Inf_L,Thal_PuM_R,Thal_PuM_L,Cerebellum_Crus1_L,Cerebellum_Crus2_R,OFCant_L,Temporal_Pole_Mid_R,Cingulate_Post_R,Cerebellum_10_L,Rectus_L,Hippocampus_L,Heschl_R,Lingual_R,Vermis_1_2,Thal_MDl_L,Rectus_R,Thal_LP_R,SN_pc_L,Red_N_L,Calcarine_R,Cerebellum_10_R,Frontal_Mid_2_R,Cingulate_Mid_L,OFClat_R,ACC_pre_R,Parietal_Inf_L,N_Acc_R,Temporal_Sup_L,Supp_Motor_Area_L,Thal_LGN_L,Vermis_3,Occipital_Sup_L,Vermis_10,Olfactory_R,Precentral_L,Temporal_Pole_Sup_R,Temporal_Sup_R,Parietal_Inf_R,VTA_R,ACC_pre_L,Occipital_Mid_L,Frontal_Sup_Medial_L,Angular_L,Postcentral_L,Supp_Motor_Area_R,Pallidum_L,SN_pc_R,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Thal_LP_L,Precuneus_L,Thal_PuI_L,Olfactory_L,Occipital_Sup_R,Caudate_L,Cerebellum_6_R,Postcentral_R,Amygdala_L,Amygdala_R,OFCpost_L,Cerebellum_7b_R,OFCpost_R,VTA_L,Putamen_R,Temporal_Mid_R,Thal_IL_L,Cerebellum_Crus2_L,N_Acc_L,Thal_MDm_R,Calcarine_L,Hippocampus_R,ParaHippocampal_R,Vermis_4_5
Cingulate_Post_L,0.10516432321976736,0.22903937540818586,-0.31925438380819443,0.4875786296602733,0.08895522297984713,0.6334881503071847,0.645186016204067,0.4083372888920815,0.5583569424967927,0.2928012447539811,1.0,0.6468282793307238,0.5234295953527217,0.6059886605514859,0.6043063592258393,0.6065030868943294,0.5980775584396671,0.3924446564114747,0.5161978401620188,0.6653044604671847,0.3971471543959688,0.40748492468069664,-0.26809704430610015,0.5303084995359504,0.4545085165363907,0.3538851654992843,0.23535587996239996,0.2594472171623204,0.28043192332511924,0.2975623489733795,0.12280975911224074,-0.021414269949088745,-0.33167756363813644,0.19332861637554058,0.8038214306688146,0.38688630066719354,-0.1501981052518542,0.4020040064810654,0.3484119157202671,0.6757287470346416,0.1090010400489508,0.44372103951140435,-0.0793526000360399,0.35632952889160624,0.21416223220200029,0.562867833481933,0.6412276103023411,0.3553660749067368,0.5534820152593121,0.7890935324264182,-0.07980095358655981,0.5142962731110472,0.35921884833294865,0.18592574878420673,0.6643674492719397,0.42427316626082895,0.3835278543710483,0.37950878082152456,0.19466344891242848,0.1529359748614092,0.2980422822450027,0.4503068350305941,0.5611610098760258,0.7957187285745708,-0.07650936180209712,0.38793008086304487,0.42424612708506054,0.5874654160871146,0.4266389131420027,0.09385313126981161,0.5398546000903743,0.5176149864967916,0.24572801656048593,0.4889864402735114,0.5791556622703725,0.44709564508900274,0.09257106333046299,0.8184843820901243,0.38668286210189956,0.04044299867338315,-0.10163283783710927,0.5002427520511722,0.4006927252138377,0.5055736241291556,0.004107293767224435,0.2893461069612725,0.5024024823584874,0.23107203895485706,0.43705039673967766,-0.13767254188195394,0.6199658205777899,0.773955003986015,0.17795317727454887,0.030577550530013316,0.010425612483412157,0.3461281158219352,0.806921104888014,0.5048973713444357,0.6042594184147159,0.6342571951423025
Frontal_Inf_Oper_L,0.34488664303273703,0.395869626535152,-0.138864582882416,0.44686237199327217,0.20267942696549182,0.5514584316247975,0.525980562215514,0.29811664744173555,0.4934098322757163,0.5709546398485694,0.6468282793307238,1.0,0.7945810099166883,0.5496002132466403,0.5443512321475711,0.42338493214952766,0.49947628131114163,0.37153664687035864,0.4776406956838704,0.7073430059357657,0.7324349238631505,0.38269623735121133,-0.09705670367045686,0.49496750091685077,0.6687395058623242,0.0715727729175066,0.018038123560197666,0.5092032855353463,0.30998708532517555,0.410109879555061,0.13907082135272528,-0.006388508753901748,-0.05732178754902388,0.4118749829456486,0.8032201539026217,0.37351615037753866,0.0702868892696766,0.4818850424572946,0.5970307833755779,0.6704612928316906,0.3455281555930725,0.1945809021763892,0.09584084687253665,0.35235469120341506,0.27809241278672964,0.11404328710363683,0.5522180013624185,0.3906868691848998,0.7590682702377897,0.7576097749457564,0.276039315617471,0.547711906558138,0.2234808600942022,0.15901459723094336,0.728910006572784,0.5222440077927303,0.29055163068314116,0.5811375045912609,0.08126661686128032,0.3475353517667694,0.19276355810075385,0.5294273023578308,0.7171100789319244,0.7093573015500058,-0.21391439582206992,0.07694410523669076,0.47315528414540153,0.4136771760001004,0.7740991472951841,0.08016631723040155,0.49136842228713595,0.556684411886381,0.24435184196830906,0.27554956311881545,0.43975619403425453,0.7069382102814582,0.039521268227732116,0.5699385058716993,0.3157746814827347,0.279656238872671,-0.07692787611308248,0.48468070988739975,0.434059920349164,0.4071592547155681,0.2370290428853183,0.40910736842720197,0.43169073248364986,0.026857167202219395,0.3480927155215271,-0.18760161976279277,0.4471814528018751,0.6130092009317112,-0.06036017310345334,-0.004077932335257603,0.3665319631633821,0.4144265067506207,0.5111268242245228,0.5384186872130673,0.6127067682224377,0.636161084433726
Frontal_Inf_Oper_R,0.15316628636844754,0.35403007545636905,0.17259454882061906,0.5967052574486308,0.43196927961362097,0.5484167237282631,0.6768164466172355,0.3376906243068351,0.1876914164038574,0.6580596092631137,0.5234295953527217,0.7945810099166883,1.0,0.4474024373795932,0.7106709755221297,0.571679743409642,0.22473425596885804,0.5234740402835694,0.48524104503055837,0.7053797008371628,0.8073626896080626,0.37319212302191607,-0.0710090627561134,0.2526701461049552,0.6433597159092995,0.06566762383097476,0.14654104080918529,0.6380190139963523,0.6558714654448177,0.3930004478038872,0.3148128848330375,0.27807466761172034,0.17078318192118638,0.49814047876720674,0.8458610380869127,0.2588848721792313,0.17694420974986788,0.5825165860656918,0.4012141220694614,0.6917418389158564,0.3450952787328185,0.04421995308146645,0.09512687877789809,0.395444143222605,0.2304951243304539,0.03490343878494721,0.507485021962751,0.3093430374257885,0.7024437090361394,0.4446731002706996,0.3253595023337414,0.7305315239834929,-0.06429816788465545,0.4762076381582378,0.5127056696585862,0.2877185243414569,0.23830191594864944,0.5226685110636861,-0.08657857204668817,0.4160600703544139,0.37054817458085443,0.2140436958522322,0.6885135123235181,0.7082287362511469,-0.2034971533654434,-0.0371604804010603,0.5783706613141943,0.1973072637942741,0.7928764930113466,-0.15309394420704292,0.16457798265499327,0.3976832960907407,0.4698567891796737,0.0433793668327673,0.38249107248487046,0.6892427483243081,0.0777900878758255,0.3610818883004995,0.10889708029534932,0.38113670117912574,0.04893203045907685,0.5668672716581895,0.6232636311188177,0.39407136399222986,0.3310863241096734,0.4013547357128167,0.3912780500018719,0.15559598618588358,0.456618795602222,0.17235889715254074,0.41351878604513614,0.6851425318102309,0.12182926620843756,0.1678210996068823,0.4248123329001367,0.4670178001705208,0.3365354435768188,0.6678746185731225,0.5550941584323268,0.7153858509187367
SN_pr_R,0.16480950720818102,0.48439708949980637,-0.0973518532904535,0.5974026961804147,0.2243344736800039,0.6870542206846534,0.5943628888067987,0.49403283807057385,0.4970600691235058,0.33799219852261014,0.6059886605514859,0.5496002132466403,0.4474024373795932,1.0,0.6413282533879591,0.4675193024752972,0.32053230362036556,0.319578785921158,0.7875367128742697,0.6338186005222695,0.3188446165654743,0.6007244098505286,-0.20127429023326332,0.45833994135142425,0.2904701078182564,0.18059242181616197,0.25786640990621196,0.3590005720869897,0.22538470035875333,0.4989944176757677,0.0931825326466143,0.09791920522804853,-0.120219497165278,0.2547873743543699,0.551287340429658,0.38605498180358333,0.03252676101663507,0.5112745712006473,0.10494805134738638,0.5729578230250286,0.3467196961932841,0.4597673390677989,0.05686829425625666,0.29040879555047444,0.6155178475473324,0.4494320114150887,0.45557781446362644,0.3770195232535373,0.4469103430096248,0.5346740707373678,-0.06510999652608512,0.48812232845679304,0.08612292616602397,0.3798534043672004,0.45457399344185856,0.16081472002874606,0.5267403819317947,0.4639419934444993,0.04351856440532651,0.3170106025984854,0.5411951345657926,0.16960482761761558,0.4636032343305474,0.5659706746755663,-0.16126445586456903,0.20322834040386817,0.4135120421881684,0.29001631324688426,0.34092206549023374,-0.14525964105684586,0.30313262649598227,0.25917334535093856,0.4194483596374374,0.46510018024204336,0.40651751704873934,0.3992805708797406,0.08989379467481842,0.5141076862867014,0.4414027809892962,0.2015981483258224,-0.11770789241863476,0.60805801305673,0.40051702413109336,0.2684538904110837,0.16225540133906088,0.39743790064541235,0.3306995726382544,0.08380543901937176,0.38510485508910275,-0.04605388576113307,0.7683539232141329,0.6167394567070622,0.1513448570275225,-0.08946944977525156,0.19659549458341333,0.37111212907383617,0.48067246400477126,0.60698317049254,0.8158439821763196,0.5757197651453656
Fusiform_R,0.03643999458252886,0.2098354865966007,0.06802744253818074,0.7646070672868371,0.46156545526266707,0.7578642615357037,0.8562409740960838,0.4344761795327994,0.3106922345815607,0.5468143207064471,0.6043063592258393,0.5443512321475711,0.7106709755221297,0.6413282533879591,1.0,0.8015084732212535,0.22924075002913333,0.6092344622961056,0.7768188783969552,0.6611887046073954,0.4666022678112965,0.4990016040293894,-0.056665106879713815,0.18762712154273137,0.5124020041442849,0.25089251922744354,0.31191761507963717,0.6439987012587955,0.5484283367823182,0.476437053971872,0.5563768850657859,0.48804512396043337,-0.038522934309980106,0.3313536270452287,0.7124965870409598,0.31915297413671817,-0.051180275515827815,0.6673933099609334,0.22334124033794958,0.7999832798092482,0.24660341536661246,0.3091040274997434,-0.11410705118099863,0.3601896509881537,0.42699301480732754,0.447204841428034,0.6247890121105578,0.3317973476754659,0.4799991658821342,0.36523291526087875,0.0687690002092602,0.6199059096256452,-0.06217764544990711,0.4985349575107098,0.4474851045838246,0.10646460527594155,0.45899707718520766,0.4688211246700818,-0.03534757687362416,0.5451485294968834,0.4407475967197742,0.0864161890158317,0.6204729644112155,0.7321894212854095,-0.19865626863064,0.2483062446027716,0.5512642475223306,0.23209774570344047,0.4490072300648833,-0.11513402438069009,0.09854021825689467,0.2367695173614977,0.6326861102538004,0.33748675524690835,0.6043225342911299,0.5625825892052465,0.08835670882269032,0.4192709955567143,0.18857731592560778,0.22892667184376272,0.07600298755231999,0.7081096004818936,0.7981042435755578,0.3795036168737245,0.16531258344431068,0.24243732350194033,0.45375264212213434,0.3431197887872654,0.6591164482607096,0.26868231363124434,0.5311080522652748,0.819001038305179,0.33410530626605844,0.3439119393673038,0.23396271573498087,0.28802425629249306,0.5718924602827424,0.7802277926736456,0.681612151577365,0.815435068223585
Lingual_L,0.10747427884955726,-0.14934337356722918,-0.10570746343611877,0.6682245671496683,0.6591311636017482,0.624982073411048,0.644624280402303,0.3801689128900844,0.21986386317019554,0.23060514147161482,0.6065030868943294,0.42338493214952766,0.571679743409642,0.4675193024752972,0.8015084732212535,1.0,0.4273089898152086,0.4376620238013217,0.4791255761404171,0.5096261832586344,0.23794196437932733,0.13533756430052946,-0.0968099635679233,-0.0138213623471267,0.6751027898102835,0.4429711731958084,0.5801338654845974,0.36793213998106195,0.5326332207530251,0.4472430132704594,0.43538341254902096,0.2825573703354303,-0.18643806657669967,0.035983031679496624,0.6380988313308561,0.03972001662691577,-0.2821794315153913,0.4064598229818468,0.19754024159663952,0.7722345535440871,-0.07663788752423992,0.33477013713237813,-0.3663895774178345,0.06559340327955517,0.0031434443054907447,0.6087465374707458,0.837229886419974,0.019187473156055294,0.32751827937780276,0.43375936237383844,-0.14897974726893498,0.5496120261799714,0.12210966534380824,0.5057396314990328,0.6196574722286219,0.2911912354593333,0.2173162130977435,0.2375022383632723,0.3190222780008929,0.25881937323524423,0.2971482165891518,0.348682865016548,0.5607616864063959,0.7109920404275538,0.08099827628648293,0.5310845172220617,0.40832833003773406,0.48198990134479375,0.20208310875478167,0.0644708153293806,0.3156810173794158,0.3269738545236141,0.48507525813066094,0.467922569139318,0.5497787132432939,0.443275036442712,0.2502756206019455,0.6448247607621753,0.2196465555132597,-0.0021284127782163985,0.03367831296915257,0.5431607460645823,0.5882025061684023,0.6006378443583963,-0.20065853483499543,-0.09510001026472104,0.5334621774778705,0.5774523051208492,0.7156619270979265,0.4307177816916417,0.29649681384127957,0.8764670083226306,0.6749987578828468,0.49005644005709315,-0.04437155846923001,0.259807749242825,0.6432737106741117,0.6677224967189439,0.4276857202665564,0.6274907004232831
SupraMarginal_R,0.3333855848215974,-0.2130365863904186,-0.7958763199424734,0.059205945108893335,0.17276757119032538,0.5093925431623575,0.1747340200195108,0.1456979801320155,0.5687025027540263,-0.14579003674085134,0.5980775584396671,0.49947628131114163,0.22473425596885804,0.32053230362036556,0.22924075002913333,0.4273089898152086,1.0,0.01707760043294197,0.08765516560078164,0.10154403198908525,0.317512324841944,0.06061550299580207,0.06010555337280577,0.4221013570298391,0.460369990489746,0.539341489093062,0.1870207898331267,-0.07899767906308443,-0.1573859576241975,0.16562109518948595,-0.01419798699500446,-0.3913878644481203,-0.6601538756777193,-0.3820723007501395,0.46837565687543015,0.229067697692256,-0.5877572114461298,-0.07598687025709815,0.5276998146709992,0.5153813557976273,-0.019765959932806765,0.39347223056426245,-0.5170755460809856,-0.24383691415869052,-0.23689567177472348,0.60487435242948,0.718026975589214,0.10791604839260055,0.6017446384022164,0.7708821679711079,-0.15358742664802838,0.09828763467381724,0.6916221798784815,-0.16961931505388217,0.7210514706377629,0.8441222139742819,0.003891985363351579,0.33896324469379047,0.5035536655445316,0.01851346580372247,-0.2182034272273078,0.854089710976201,0.4599966110580703,0.5953852959211845,0.2709203943018998,0.7015964726381426,-0.07881012554038869,0.7598035802539443,0.15428848524729,0.24080201816050426,0.8395132909082765,0.7759041988394099,-0.19752453720724658,0.7471853207924164,0.6108421790758046,0.5223160133658514,0.15276823583955917,0.8553562782569201,0.24821689023585347,-0.4066149213338513,0.17635167108492644,0.012287923806745666,0.02403349833093004,0.8369150692416438,-0.4193950718738548,-0.12547730652469993,0.5168750274009395,0.46865648185180636,0.25295664816679003,-0.2888861844669724,0.06664893949458181,0.5526867733134634,0.24435355967959765,0.1758590465523292,-0.3899846173700412,-0.12224042470982917,0.6806766246645342,0.08704857198775169,0.1999880234660102,0.34222581182822936
Vermis_9,-0.1424947828521295,0.2216411645783825,0.15753767790182593,0.484864735291068,0.23115893003532928,0.4307617282160058,0.5226067092255415,0.1902578629970118,0.13446479636731912,0.5234319003722147,0.3924446564114747,0.37153664687035864,0.5234740402835694,0.319578785921158,0.6092344622961056,0.4376620238013217,0.01707760043294197,1.0,0.4980994058843092,0.48547491840901186,0.422481352932274,0.3982697511554176,-0.2020179427436385,0.15309680640897438,0.26851785031202924,0.04486886958238365,0.08918675039211389,0.46072151494990843,0.4362151396558594,0.2541439722438047,0.4040539222773875,0.5044721455854886,0.007655545216667597,0.3817346909981068,0.5473772761277269,0.33343869031248374,0.13351738697379736,0.5811614962706106,0.19536109700563373,0.48599389394149595,0.20703828278663855,0.15867694768216886,0.04264086903136927,0.3864852893546842,0.30025667120756366,0.15479092080408421,0.26582653570726866,0.4665069586814734,0.4103479610128903,0.1904101014607361,0.16397215645419724,0.44349655920337255,-0.13486145451485132,0.3303810565776149,0.1909169929891754,0.041935637755193274,0.2393991262290977,0.26612603007357855,-0.1940247210692951,0.5703843399390516,0.39332249529846397,-0.08749671401604249,0.4946826216519296,0.5022722587347472,-0.3399118134207019,0.02409014883636063,0.3181053784902906,-0.020831971863458424,0.4181441882792602,-0.11361857723077881,-0.09142399724673686,0.16819908188425534,0.459272514896796,0.05232204378639789,0.18355397853752353,0.49109291041801395,-0.10596267410657603,0.12535630550186047,-0.0050890343146778785,0.21793133063612763,0.0009473468112221845,0.38197785101468074,0.7031279836324447,0.2062802153640085,0.3553582191933148,0.345950428181505,0.35884284641560343,0.0967832900482884,0.3844995987752548,0.1818996718487109,0.36985958136009195,0.47134583933225777,0.12060672016856179,0.14030599836465255,0.2562972973730547,0.12193019302043626,0.2963025147171627,0.5672075789877936,0.5462027840003936,0.5587410733694692
Cerebellum_4_5_L,0.06836733905700274,0.47256008852674347,0.13558459527260858,0.7010539494724977,0.2533690440683145,0.7830396156311287,0.7403001118720519,0.5151791337625742,0.4053361169278468,0.5181150331543813,0.5161978401620188,0.4776406956838704,0.48524104503055837,0.7875367128742697,0.7768188783969552,0.4791255761404171,0.08765516560078164,0.4980994058843092,1.0,0.6744781491694266,0.3321885414382367,0.7227634391135777,-0.120541554032919,0.3785110782817259,0.22702225309404425,0.05137777668342061,0.18723481402252337,0.6242570463865978,0.41097322217467935,0.5588884764023203,0.3521020462102419,0.39702553817942,0.061289849880024276,0.3979610685579096,0.5323129061759163,0.3810802977811308,0.14106707214201464,0.7522897123102951,0.12124653506703198,0.5493731657508255,0.5007887466218551,0.38104416645233036,0.13552527063354639,0.4797165345827888,0.7575073909757214,0.36007121865322955,0.34263024618054466,0.44215969724712123,0.35585612833104857,0.2939886652602638,0.08186807818341835,0.49874030877989933,-0.09697123402806367,0.4625918074677601,0.3040201554934627,-0.10713018454567536,0.5880268550997847,0.5894016985847899,-0.1652630368515445,0.5397084081400016,0.5229627445493884,-0.07674947883060627,0.47699838614457957,0.574626717687912,-0.279087847340085,0.02176599490046657,0.4748820522115371,0.04293573869507672,0.3891976281806413,-0.24409883142963942,0.010274940133078603,-0.003250812085084629,0.5907216552109462,0.2080305070956176,0.34005792342405394,0.38617125341045977,0.07636196957956397,0.26532554348703974,0.3767512482103162,0.3238864995624424,-0.07610997215303471,0.7258215049324497,0.6453725784840518,0.06476123186905601,0.33420943670570563,0.412360533649773,0.30615873303531,0.05493883907657928,0.4338251740707369,0.02026252954642152,0.7431618938746698,0.5975277316555905,0.11298984525257419,0.018269781163428787,0.3877210720259595,0.39257653488762284,0.3768276093678476,0.7374098582719723,0.8348223426178439,0.7327431730009069
Rolandic_Oper_R,0.04378394411838614,0.40006643745127657,0.2122916629593595,0.6918433771092803,0.20172158065561716,0.5820229146367611,0.7717934143311052,0.4978515590087555,0.4255126780412677,0.6414330946743629,0.6653044604671847,0.7073430059357657,0.7053797008371628,0.6338186005222695,0.6611887046073954,0.5096261832586344,0.10154403198908525,0.48547491840901186,0.6744781491694266,1.0,0.39210502710757766,0.4974043903711462,-0.1616327607397083,0.42152641436848054,0.4894630331656135,-0.022030598190602213,0.14100588278810158,0.6261404484245717,0.5674682565759186,0.4955917449900468,0.3137017821928895,0.36696108159486024,0.13217080576494902,0.6204657230791689,0.7353748233477857,0.3954856866734622,0.22884863876824602,0.6611916011139637,0.21790633855206715,0.6478280876933983,0.30332231295445006,0.2810911340866883,0.25323608124776703,0.676241640833766,0.5335001973704295,0.21764127005743275,0.4939158517348797,0.4580935171703577,0.41693367893994826,0.5338867796819252,0.11872022105587918,0.7665004632834357,-0.09503673092773221,0.4911755830829804,0.5081826127554153,-0.013309958662926346,0.4476506413196444,0.4498343862231998,-0.08294598023971421,0.3460736402897939,0.509262926312545,0.07882519531580913,0.6249884194612635,0.7191472578098408,-0.281040465223079,-0.032598666871731505,0.6750271012068068,0.2188097272936412,0.5343810132800549,-0.12085885563040023,0.16085797714622743,0.1321090054140124,0.45601314477969895,0.1480513880393714,0.31513485787489265,0.42770341834204767,0.07150357416882985,0.4095853274486877,0.3500819571747709,0.4813568149230061,-0.24690243656618382,0.7271584015439758,0.6476585108472733,0.10783646526664892,0.38415251285773755,0.4431361003217137,0.3452762171648009,-0.03428916386002952,0.5106563189784498,0.02760940441681156,0.6941316512442132,0.6921317020554159,0.029266533940386783,0.052137604541765734,0.4873364299397526,0.5641211070635684,0.5020178811662763,0.7046670089540938,0.6925475068329054,0.659533640827929
Frontal_Sup_Medial_R,0.1960940625123722,0.40354177882833303,-0.002001819025172837,0.27661298039027116,0.2475156675656674,0.42308133165149014,0.39125207303586135,0.11875230793976344,0.17218319194751286,0.5143601126987907,0.3971471543959688,0.7324349238631505,0.8073626896080626,0.3188446165654743,0.4666022678112965,0.23794196437932733,0.317512324841944,0.422481352932274,0.3321885414382367,0.39210502710757766,1.0,0.4102138658634321,-0.08665981582738344,0.33625236437732525,0.41677732856908883,0.01274934742958718,-0.024283423057762082,0.4466489775433302,0.3747703778549537,0.19426635800783668,0.11006767654608317,0.034110275643914556,0.041078364071997095,0.3319832798933227,0.7078738080667138,0.27972052396992475,0.14958585339144728,0.4113666910691558,0.49315726959993295,0.4664632034273156,0.5086767360821125,-0.055557094734495965,0.0864225085680167,0.24717090718395812,0.14438921811526892,-0.12039968757502341,0.2829158765347466,0.3087566081785539,0.8387358325448661,0.4077038526379403,0.3690732697544208,0.5038664389135704,0.05418825806364609,0.21065510666909068,0.3934674948916319,0.49192069131861543,0.1096924032794466,0.5584720488238252,-0.1894591897756575,0.39680675020048456,0.20713109497987392,0.30311267969758465,0.5642000716092017,0.5461438447705983,-0.24287989666214846,-0.12036122977083455,0.33361676250580585,0.09685490174671883,0.8882640144195874,-0.23102881288401456,0.21550062400306697,0.5697410147166155,0.27593448407281584,0.0018306328280074788,0.2891528430022104,0.7003339919821087,0.02078783114642785,0.2604149223385874,0.006505253719687493,0.22814141155490905,0.2172811667328034,0.28768043526368897,0.38638946747801556,0.4210580563158797,0.3404627070983437,0.47899131915415843,0.31481409404805305,-0.010130518451699787,0.13496257824722668,-0.06834287561069088,0.2642909382080882,0.38438255898601104,-0.08890945127782257,-0.049235696195016894,0.3153732688683846,0.25769276544164765,0.1810348614215369,0.4224703000203735,0.44535760139970065,0.5898696690844111
Cerebellum_3_L,0.004309191920761968,0.5437962897786355,0.028245409902887125,0.4304887881606609,-0.10298810631036955,0.5811188461729941,0.593056696062522,0.33255207459965447,0.4072539435038703,0.44842947412037687,0.40748492468069664,0.38269623735121133,0.37319212302191607,0.6007244098505286,0.4990016040293894,0.13533756430052946,0.06061550299580207,0.3982697511554176,0.7227634391135777,0.4974043903711462,0.4102138658634321,1.0,-0.10999560642655243,0.5484082774699955,0.04177593159377117,0.03257308667362176,-0.059697621639114934,0.5051213680126376,0.1975860041105966,0.3433256207195822,0.18292282337457993,0.2580064698521062,0.021453275144703673,0.3901419747351496,0.451780111412461,0.5486942208023602,0.22042227025383865,0.551090114907506,0.10047809544282624,0.4185526380976762,0.6709749063858288,0.26789157180808476,0.2287746336135699,0.4210045310729669,0.6625588323838739,0.14104206212338155,0.14867947672014262,0.5699258753880635,0.4283000514382826,0.2621325591972653,0.15732339069123422,0.3817538980744293,-0.059775614451653435,0.167651480569267,0.1229444475659996,-0.03638166723049543,0.48604515854174074,0.6993943005672153,-0.27581432750344426,0.4632635813367001,0.4221687076943038,-0.12077460669800119,0.3720090309596067,0.4064979397566638,-0.3117407259692359,-0.10888304777622361,0.3662526511097197,0.017825989647185698,0.42796361083316425,-0.33045311616874146,0.05061061758025539,0.12702270278066716,0.39077240230097426,0.16137158071713067,0.29321503041286745,0.34443511402890237,-0.05122192181355397,0.14090411532429378,0.18139126907806016,0.283051076620549,0.06737075277600643,0.43223400322725725,0.45957992999600594,0.009851687655424947,0.48244805937302165,0.5599349619146301,0.23616232243562285,-0.17167215001531164,0.2568287954978026,-0.22061290281834606,0.6747649197492284,0.33048043508322555,-0.2484841786010718,-0.1716350075637336,0.3938674657433056,0.2733874002899283,0.29147824542444684,0.4663096233808666,0.6464389314718424,0.6638638821580406
Parietal_Sup_L,0.03919332744361862,-0.30463551545683804,-0.08230613542594575,-0.22221542387086413,0.002151516148508609,-0.0019394011295955,0.006525456400546726,-0.03546048131057874,0.05759028374615237,-0.04258598341559122,-0.26809704430610015,-0.09705670367045686,-0.0710090627561134,-0.20127429023326332,-0.056665106879713815,-0.0968099635679233,0.06010555337280577,-0.2020179427436385,-0.120541554032919,-0.1616327607397083,-0.08665981582738344,-0.10999560642655243,1.0,0.011029344011417962,0.05941814900155117,0.03750872165742779,-0.2599283394846407,0.2343012687797806,-0.16306576875480996,-0.04820845476950798,0.31458440072800353,0.15030682435840304,-0.0098817379303789,-0.09589445616569646,-0.1772481637493084,0.04429329331136951,-0.19572963200872306,-0.2005267416969423,0.04043747725215927,0.023981460850205485,0.036519892397347625,-0.133195125500512,-0.1076342369993717,-0.11831742784106028,0.005363727019431396,-0.008639547516714445,0.05470330948942112,0.02110186905083519,-0.05373803956458358,-0.05520247560230683,0.23082933889642696,-0.03587583412215388,0.09976403649285988,-0.07315518919697307,-0.08479063951178045,-0.029261596996909407,-0.1777094535748938,0.20503471610630083,0.07053001653678669,0.09070371225684509,-0.3142074926110299,0.06549540484224152,0.013544286258786958,-0.0775801118479295,0.11777189260871336,0.062211775576084184,-0.0351568944199474,0.08996291400466185,-0.10281307209146176,0.02623492806922884,0.032400236163236305,-0.07498917536297423,-0.2099326324777082,0.0890599635438365,0.18579041757872994,0.051568311261118445,-0.15945099515641176,-0.13196281824428766,-0.2109935932178394,0.044791427004637646,0.26193677997424075,-0.04943311643381686,0.03373267362806263,-0.030822478199463977,-0.20128033136192167,-0.35829611154244173,-0.056896100064909964,0.09510481953364745,0.09129262792449241,-0.13999759570939205,-0.319080334094075,-0.051398298622504016,-0.15253205308927167,0.34316699579876464,0.06157430095347985,-0.2676629608665784,0.003057139046610828,-0.21063276247297047,-0.28236195751186993,-0.0015695719066196447
