,Cerebellum_Crus2_R,Thal_VL_R,Frontal_Inf_Tri_R,Thal_Re_L,Cerebellum_7b_L,ACC_sub_L,Paracentral_Lobule_L,Thal_MDl_L,Thal_VA_R,OFCmed_L,Thal_MDm_L,Occipital_Inf_L,Occipital_Mid_R,Caudate_L,OFCpost_L,Cerebellum_9_R,Red_N_R,Supp_Motor_Area_L,SN_pc_L,Vermis_1_2,Thal_IL_L,Pallidum_L,Thal_VPL_R,Cuneus_R,Thal_PuI_R,Precentral_L,Cerebellum_8_L,Thal_PuM_L,Rectus_L,N_Acc_R,SN_pr_R,Rolandic_Oper_L,Frontal_Mid_2_R,Vermis_3,Parietal_Inf_L,Thal_LP_R,Thal_IL_R,Calcarine_R,Frontal_Med_Orb_R,ParaHippocampal_R,Thal_PuA_R,Calcarine_L,Cerebellum_Crus2_L,Thal_MDl_R,Frontal_Inf_Tri_L,SN_pc_R,Thal_MDm_R,Putamen_R,ACC_pre_R,SupraMarginal_R,Thal_MGN_R,Thal_LGN_R,Insula_R,Amygdala_R,ACC_sup_R,Hippocampus_R,Insula_L,OFClat_R,Supp_Motor_Area_R,ParaHippocampal_L,Temporal_Sup_L,OFCpost_R,Thal_VPL_L,Cerebellum_9_L,Thal_LP_L,Cerebellum_6_L,Hippocampus_L,ACC_sup_L,Parietal_Inf_R,OFCant_L,Heschl_L,Raphe_D,Vermis_10,Frontal_Inf_Oper_R,Pallidum_R
Cerebellum_6_L,0.8698009544140053,-0.26232625015570427,-0.40720610809696656,0.038984465129473206,0.5367272066302009,-0.2947887343663348,-0.4385433950540129,0.5872582279279636,-0.43780038432793406,-0.22183531208425933,-0.04927977579322946,0.4733254388373845,0.6202426964472904,-0.518810518122067,0.3841530879436648,0.85325535973122,0.5496576494484604,-0.23071878462752374,0.6545744395628802,-0.5743277333747351,0.2754626085640341,-0.39429233569947475,0.34187042516041827,0.2857512113445011,0.11330551852891979,-0.4800293363449931,0.7836561369108503,0.6353238159120762,-0.17689863150009302,-0.040724188191332375,-0.3275662495913724,-0.12936530684011768,-0.5792951226981728,0.15143276591810517,-0.17641492584876878,0.21669171491764094,0.22776768711683898,0.47355389652412205,-0.1460427528018212,-0.2222027042693173,-0.08948311123278564,0.4827786965319564,0.6795299151633614,-0.1904458138129926,-0.16659444247605895,0.019198265891526803,-0.2515575049274434,-0.14019751642249426,-0.09228053468035716,-0.04731905601739336,0.3862219075678585,0.15988603917672373,-0.14897377745675863,-0.6656660981140293,-0.08784643235994292,-0.529900611141365,0.6801967574387912,-0.5907634490874991,-0.2789576556188097,0.04418280818794041,0.40682934568985213,-0.4172545007155113,0.3563067475198812,0.8925711816044475,-0.5539992957227178,1.0,-0.274759275397954,0.04093611617855241,-0.1092384173110873,-0.34840894186379,0.44682149970123447,0.5088318189450404,-0.3366168355049746,-0.29201978165981535,-0.3962955023734655
Hippocampus_L,-0.370147604281379,0.4041047801429615,0.7097787515841584,0.017106438291624292,-0.12183518010754923,0.08028700567047929,0.6634462306555181,0.021636344511079993,0.32487708014084316,0.18024647974142424,0.46659103421329096,-0.20467825025632821,0.023086263702248914,0.820226371343178,-0.015703313658475448,-0.08868154938111668,-0.22712279699829105,0.6550779533090159,0.03549918274488032,0.6015136612008011,0.13615205697878446,0.6177414317748047,0.35247917577191634,0.36386236774282166,0.0654556865015489,0.7071378471932118,0.0013733021160624607,0.27094920505722647,0.2865971363018796,0.2635906594951681,0.5381300715450232,0.6810514507395934,0.7236670988348382,0.5145136136720666,0.42437374449204224,0.08042530248569814,0.12380369323120305,0.2438121369073259,0.12336856717774705,0.7272842404033375,0.20009206827700066,0.10531344837814408,-0.3333209812489815,0.15673161811426375,0.5323906078669011,0.0754522990971945,0.26739673136564424,0.5441219657350957,0.034168905063296784,0.5632430614425316,0.13805549287077976,0.33464066055883884,0.71739085289852,0.6303903181968015,0.20585745094733818,0.8040304511901105,-0.015395033431776376,0.5664586375459808,0.6726980413908649,0.4992577357328991,0.19387661477321844,0.4557619554875363,0.46406373707914284,-0.09634413127123981,0.5648069129355618,-0.274759275397954,1.0,0.2663387012952326,0.45874674568416385,0.3753340425516179,0.1938241716414164,-0.20981487011410935,0.7459980824117665,0.7754406476069965,0.6551826736856037
ACC_sup_L,-0.03524213627654128,-0.0006828357706171495,0.2640070050728441,-0.12995059400392114,-0.07578538857169087,0.25615036659800183,0.2016387780141379,-0.04095433666044136,0.05220181917637602,0.513415658182943,0.12943073935703908,-0.1914994724430849,0.03947874792693944,0.17577374602978577,0.6058871613994002,0.17750564330585542,-0.22652188904631626,0.592494589972549,0.146685411176764,0.33479615033463034,0.2697481873955982,0.3185654354014782,0.0803969045254007,0.11397875572651457,0.025115082624024152,0.20674195284956076,0.23987711416592,0.25926536184575233,0.26460418752515763,0.24273413168917607,0.3096537171512981,0.32808832946856864,0.4038535479218178,0.17915804271255986,0.07577408045208948,0.5934511977142302,-0.0669948290969173,-0.21852669330694316,0.13233409473884739,0.3009056489058383,-0.41895571875367205,-0.3153564318832988,-0.22465061383706297,0.015297838732104854,0.22525567784789247,-0.19496636510461318,0.04564394018629041,0.19654138360712875,0.40172455788707495,0.2976788256133349,0.22106894708200048,-0.12121803945508292,0.20035682238883945,0.06629158725068851,0.5126999307555632,0.2945002571830897,0.3759466086110508,0.46207408765012903,0.43340131986781877,0.47570470567914763,0.15931476643528691,0.3462852884378531,0.4270077295500016,0.20252264252602278,0.45762464220483606,0.04093611617855241,0.2663387012952326,1.0,-0.05766919304863739,0.3680805258007547,0.5443091629342329,-0.15791664196389302,0.3863203172436088,0.060884449379084785,-0.034200527464754105
Parietal_Inf_R,-0.17124362514548366,0.40010652822185133,0.37252255584898747,-0.01769707653789197,-0.023148382468904917,-0.08950842894580574,0.5723566446965164,0.10298179566814866,0.13381792884208563,-0.08522622733358945,0.32040415955197243,-0.005629740648247592,0.3112541979361487,0.414464459393075,-0.06838555708724636,-0.11613529692888436,-0.0011384504918218706,0.304918034059788,-0.00018574781974390505,0.2759991537575555,0.16468667473154017,0.2634533687389801,0.3346000914230196,0.5766570066032579,0.2333232628599492,0.5220483889698267,0.13021690256206672,0.08747544443395688,0.14180002565321184,0.04716727287780488,0.33426088463500214,0.35139126512765223,0.4012827390496753,0.22631667929821947,0.6166645248424822,-0.06601215900357708,0.19318254458137651,0.35742434744080864,-0.025251714221372505,0.368236030003574,0.26980533922496674,0.3310496472582967,-0.17999667832581007,0.273963726135534,0.26301978376986646,-0.1285169972730227,0.3220169129555559,0.29032619459802367,-0.16262935044727858,0.7205238256888289,-0.05094618784096983,0.17567501608107935,0.3897557975560749,0.3915233590508389,0.062019869251816025,0.3793226879049484,-0.06589691795647466,0.2681461277516535,0.5131329620543987,0.22673832926996146,0.11377758034047958,0.21035528721426414,0.2030012184396988,-0.09940618913229349,0.09266525862648552,-0.1092384173110873,0.45874674568416385,-0.05766919304863739,1.0,0.21760269218647085,-0.016724584812680916,-0.09067243492087716,0.4065605183308154,0.5543760427685748,0.3566117727289193
OFCant_L,-0.39788620427542515,0.33013415702043564,0.5838795331321414,0.02919345156362294,-0.4052568676580234,0.6248981127210204,0.5415198365767032,-0.23120123274745122,0.6162675669647573,0.6003043007284281,0.061932795199595714,-0.3214651294060222,-0.3213585130412358,0.35181099091748314,0.30461935074027724,-0.21082351816986497,-0.4097803666998264,0.5935785467609633,-0.1445560940052367,0.4041940684241271,0.08280127946777448,0.7182669281488759,-0.1998223397877536,-0.02468199105636195,-0.1306655911374731,0.4232655934215057,0.031213591894762548,0.02854773909548279,0.6444729489189672,0.49641580396385965,0.4926183148811129,0.5648119446071024,0.6430468585088747,0.43539979657566885,0.2590363651250547,-0.024028612232153974,-0.05476704540519363,-0.09067121742420557,-0.06474220658230072,0.48874822968506704,0.13354710683844065,-0.20125090707413038,-0.47032574239148683,0.18415374506098983,0.6195412879999862,-0.05320604627235298,0.27109143637338917,0.6120698651519413,0.6482258253195693,0.3409468231747102,0.21845171759456217,0.09187625447085608,0.46774956453588135,0.608623971604378,0.547346925190467,0.6275990679452567,0.16667578805346447,0.7200066606798664,0.5785991799880813,0.4081167948792812,0.32366367849540884,0.7424410264097465,0.38739887670535667,-0.1462457387063386,0.5163402913778878,-0.34840894186379,0.3753340425516179,0.3680805258007547,0.21760269218647085,1.0,0.2761277074412212,-0.22642287770388272,0.5283075127816749,0.44014040357893475,0.4403705714166306
Heschl_L,0.29601577570279375,-0.06868858712765645,0.13594892444543782,0.18574137006492283,0.02315252012475384,0.11970154928096459,0.060295266809923156,0.2173217413711638,-0.023485512355771225,0.3607483777847082,0.1411613784771093,0.11436165158897847,0.2611821227614223,-0.017323323359690494,0.6523944694008867,0.552045798227502,0.11537869504604785,0.37527636175737583,0.46678809787084324,-0.07423580648455812,0.27009216626811566,0.17414108169059728,0.17500938216262057,0.20126852914916848,0.06795569655921362,0.016294851240942293,0.5294389091157526,0.6125249577810252,0.16609194566708327,0.24186869636106328,0.102207548104793,0.4483872602468316,0.12408551860948222,0.2611541035729849,0.021235370217948055,0.3630580901802375,0.007794161825044456,0.1945795855109589,0.04896951158779899,0.25479517496067267,-0.32550829802565057,0.058950254613121866,0.0576104494122614,-0.21298736829778617,0.28403635482141254,0.03918960498162915,-0.00871533559556305,0.14962833105491558,0.34197783585938846,0.265687546219876,0.28862844401843474,0.11816740298851934,0.21170946767061946,-0.09949799562427072,0.4090264794447029,0.11164689089492821,0.689539816973001,0.0938847106911335,0.2795073748319361,0.5154023199352282,0.5245132199600314,0.16023748456770684,0.6001931914714731,0.5917560227659495,0.15152279143313352,0.44682149970123447,0.1938241716414164,0.5443091629342329,-0.016724584812680916,0.2761277074412212,1.0,0.08738617134514204,0.20358424610286965,0.1276530941979752,-0.09713256891112809
Raphe_D,0.48314916194644836,-0.14438010054202474,-0.28728746690186807,0.17914074045858586,0.2734362728672757,-0.28212710695770943,-0.23661682450628127,0.43035700151230816,-0.22941708559150176,-0.05200314803204034,-0.032201083742570205,0.4167594972194969,0.31143189417662015,-0.3145636245331728,0.15973512669858678,0.3296952014880042,0.700651033717966,-0.21358238536222074,0.5263268655876815,-0.34022205330154254,0.21856358705409845,-0.17420066717582763,0.0023709926983489825,0.11103610528149556,0.09227178311185105,-0.1975164837868577,0.5362903867709401,0.24990129496546948,-0.04593152103731312,-0.03624603115597732,-0.09531937496868341,-0.06780670055809775,-0.3795717512444143,0.25724859666083416,-0.019633573535522683,-0.18613002444196317,0.09145555827862364,0.34807257642749406,-0.10373261669138428,-0.29655987175042303,0.07663538276723625,0.39962673693639056,0.4015279252832599,-0.10098167726985852,0.004791443253804622,-0.049256012372355086,0.03780447345916844,-0.0936225788804638,0.03139655518414773,-0.06815245809537214,0.036175718932161795,0.06267021795404086,-0.012926297167183236,-0.36051459279406767,-0.0180147040607518,-0.31230424513663957,0.3173461994793763,-0.3870508546461238,-0.17663698950220066,0.005996255640490204,0.3631302231193959,-0.26166662431787335,0.2066897043967292,0.4096278256517229,-0.49431849765883273,0.5088318189450404,-0.20981487011410935,-0.15791664196389302,-0.09067243492087716,-0.22642287770388272,0.08738617134514204,1.0,-0.18556016089742605,-0.11609239592647574,-0.3079627111549675
Vermis_10,-0.43607008747633186,0.2204091241329551,0.6578447697150058,0.08842938209061674,-0.2981371624773186,0.20963775707422042,0.7059650647802724,-0.23477505972891397,0.3927456744145531,0.32306548197719354,0.1697890571081125,-0.252721077108045,-0.08812273311856716,0.6376328605851467,-0.005714833146286788,-0.15314510317287455,-0.2710135418164363,0.7121842943303376,-0.09470016228530545,0.6853504923904943,0.2556038609482204,0.6555399195007203,0.0237810024465905,0.28811646605643115,-0.002056279654857399,0.7544228800206133,0.022541926854170852,0.11802936260976293,0.5144201422665702,0.17933008930964597,0.5653076352013844,0.6716972023949138,0.7712172366594997,0.4696992230209965,0.49937156798544624,0.11087774212605114,-0.2055915583501046,0.12019081097376143,0.015745463155543597,0.6563437047535425,0.1620807331229784,-0.058517899059812584,-0.4712072506721573,-0.00788141193366778,0.5353643444539609,-0.12189266461830826,0.14562047173907763,0.5167946098932753,0.17064957262180294,0.5866304796033928,0.007405817382476074,0.10373295018723416,0.6838529015733426,0.6357672444351161,0.2526254372297968,0.7756318503518874,-0.02389884789101497,0.6812641473226464,0.771506929458837,0.6566338950628628,0.2688144281322273,0.5980677782006711,0.3781013915335468,-0.152724800666771,0.5324883003118783,-0.3366168355049746,0.7459980824117665,0.3863203172436088,0.4065605183308154,0.5283075127816749,0.20358424610286965,-0.18556016089742605,1.0,0.6325451543018366,0.49449828922700934
Frontal_Inf_Oper_R,-0.3755697574405003,0.573632769993707,0.8246069640665926,0.18297548941092456,-0.20471086450752632,0.039609808829415366,0.7167122938598705,0.027596413494733206,0.48878273036381015,0.09794298989935732,0.3877943344711668,-0.12639717771959247,0.03210608832642829,0.7290972040872495,-0.10184308899349817,-0.109759557396844,-0.12347428362953722,0.5284660036421043,-0.06220632416272741,0.4833111806257245,0.0712009006545984,0.6602943050037585,0.2498863975668709,0.3712828076545736,0.047955326741472265,0.7230460796017142,0.006690698089915338,0.22165919321798708,0.35963390717614696,0.41966278487733677,0.5480846070713561,0.6832418796984707,0.754917326657969,0.5846711420764898,0.4954542250230997,-0.20853740547233018,0.2172853861851199,0.3286288225684027,-0.008168728040659426,0.7117272043927966,0.3334368521284992,0.18729022542538712,-0.32244635455204623,0.3122618922096211,0.6952579747517267,0.11638481470289982,0.4443195577290746,0.6546318337717631,0.13645798726993358,0.6250925029253406,0.19775322096997922,0.4132744398681352,0.7940367572986055,0.7543201107424797,0.28983677140191666,0.79643849487598,-0.00048729928333034715,0.5586321736956984,0.6999959933341686,0.42733059610885316,0.2500819824175479,0.4926199419235916,0.4315631685573167,-0.11576132116079574,0.4157113704454573,-0.29201978165981535,0.7754406476069965,0.060884449379084785,0.5543760427685748,0.44014040357893475,0.1276530941979752,-0.11609239592647574,0.6325451543018366,1.0,0.7119234681388321
Pallidum_R,-0.4465098036498706,0.5958147356151299,0.7097528251355089,0.06181817973605961,-0.19533257188598793,0.08148491518050631,0.6300382560159029,-0.016417304785451753,0.6192617547305151,-0.03389288370079421,0.3054818419247042,-0.3002704798921349,-0.2995078099084047,0.6466638848757761,-0.30370085139011543,-0.3091431302206553,-0.4046096546611829,0.40516191691685016,-0.32148483128086686,0.4815387189687342,0.043860158398230605,0.6531816708151751,0.12026923313161042,0.08165129435296446,-0.18047126079383308,0.6261311417717338,-0.2188479912896237,0.03959114961334774,0.44391728630715777,0.43678339112288594,0.46723765707556697,0.6095808895996014,0.590190483252861,0.5889336177828742,0.4076324464494596,-0.22726610588578047,0.2831026374719347,0.09016498073806983,0.11455699058712566,0.6004309033596713,0.5915800391905326,-0.01340549392869769,-0.272518265567652,0.4660728657550993,0.6591716667901429,0.1316150217736709,0.28570449614547033,0.7194303505325227,0.15680412656642267,0.33746316788066466,0.30920098338796276,0.29948169096074956,0.5873780581977429,0.7559696124557596,0.07382973572193564,0.7043054875016607,-0.07499926067928026,0.4041075929234473,0.5365226358287002,0.16918147259468855,0.22871901459011176,0.43128146644031684,0.20369957683566853,-0.2832342534536691,0.47038913434626334,-0.3962955023734655,0.6551826736856037,-0.034200527464754105,0.3566117727289193,0.4403705714166306,-0.09713256891112809,-0.3079627111549675,0.49449828922700934,0.7119234681388321,1.0
