,Rolandic_Oper_R,Thal_PuA_L,Precentral_L,Paracentral_Lobule_R,Amygdala_R,Rectus_L,Temporal_Mid_R,Frontal_Mid_2_R,Cerebellum_6_R,Thal_PuL_L,Thal_LP_R,Cerebellum_4_5_R,Temporal_Mid_L,Thal_PuL_R,Precentral_R,Thal_MDl_L,ParaHippocampal_L,Raphe_D,OFCpost_R,Occipital_Mid_L,Cingulate_Mid_L,Temporal_Pole_Mid_R,Angular_L,Thal_PuM_L,Red_N_R,Postcentral_L,Cerebellum_3_L,Occipital_Sup_L,Vermis_6,Temporal_Pole_Sup_R,SN_pc_R,Cerebellum_Crus1_R,Fusiform_L,Heschl_R,Vermis_8,ACC_pre_L,Thal_MGN_L,Postcentral_R,Thal_IL_L,OFCant_R,Cingulate_Mid_R,Fusiform_R,Thal_Re_L,Frontal_Sup_Medial_R,Parietal_Inf_L,ACC_sub_L,Thal_VA_L,Angular_R,Frontal_Inf_Orb_2_R,Vermis_10,Olfactory_L,Frontal_Sup_2_R,Frontal_Inf_Oper_R,ParaHippocampal_R,Cerebellum_10_R,Cerebellum_10_L,Frontal_Sup_2_L,Supp_Motor_Area_R,Cerebellum_6_L,VTA_R,Cingulate_Post_R,Thal_VA_R,Cerebellum_Crus2_L,Cuneus_R,N_Acc_R,Frontal_Sup_Medial_L,OFClat_R,Parietal_Sup_R,Red_N_L,SupraMarginal_L,Precuneus_L,Thal_MDm_R,VTA_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Thal_PuA_R,Amygdala_L,Thal_VL_R,Thal_MDl_R,Lingual_R,Thal_MGN_R,Cerebellum_Crus1_L,Thal_VL_L,Frontal_Med_Orb_L,OFClat_L,Frontal_Inf_Orb_2_L,Thal_LGN_L,Insula_R,OFCmed_L,Thal_IL_R,Thal_PuI_L,Putamen_L,Cerebellum_8_R,Caudate_R,SN_pr_R,ACC_sub_R,SN_pc_L,Thal_PuI_R,Cerebellum_8_L,Thal_MDm_L,Thal_LGN_R,Lingual_L,Occipital_Inf_R,Putamen_R,Thal_PuM_R,Paracentral_Lobule_L,ACC_sup_R,Thal_LP_L,OFCmed_R,Heschl_L,Supp_Motor_Area_L,Thal_VPL_R,Hippocampus_R,Thal_VPL_L,Pallidum_L,Cerebellum_9_R,Precuneus_R,Temporal_Inf_L,ACC_sup_L,Cingulate_Post_L,Temporal_Pole_Mid_L,Rectus_R,Thal_AV_R,Temporal_Pole_Sup_L,Cerebellum_4_5_L,Occipital_Mid_R,Frontal_Inf_Oper_L,Calcarine_R,Olfactory_R,N_Acc_L,Occipital_Sup_R,Vermis_7,Caudate_L,Cerebellum_Crus2_R,Rolandic_Oper_L
Thal_VL_R,0.45920099736115555,0.09719549691386145,0.508390560833354,0.4594732199489243,0.5063213590585515,0.20319214966403357,-0.014345075069225463,0.44309506269995946,-0.27936024730242054,0.05110820146216228,-0.31579906436119026,0.2768061054844248,-0.18297001592517617,-0.11254772587048205,0.4093671535447333,0.12288236958810196,-0.07227783504547215,-0.14438010054202474,0.3290340511979303,-0.1099591631118455,0.5809145917152064,-0.29051771729229076,0.1146277300369145,-0.040649832314432664,-0.13381059263460207,0.5260615533678092,0.2862384816952247,-0.13256289693767895,-0.06340298326828939,-0.26425381580292634,0.10175142362432273,-0.3124562802458798,0.04599355067971034,0.4510934004836151,-0.24051244328106144,0.14496835143522802,0.420417246455784,0.5568093519740429,-0.12916731443314883,0.3160038183368488,0.5468986044378997,0.25856257073944666,0.09426417606654591,0.4013570834985732,0.4247328349466601,-0.03115181324983816,0.7467473457139718,0.22626131471741637,0.3610199862221209,0.2204091241329551,0.40068679602319707,0.370524342862489,0.573632769993707,0.21109939145856466,0.21296470028695966,0.020186887233348424,0.36633672709425175,0.4562374351083609,-0.26232625015570427,-0.18570553552426988,0.2621723887235122,0.5219936102895265,-0.17710237094788106,0.10194939570962087,0.3396231268778254,0.46491179127074117,0.32086435914098216,0.4738884586346199,0.07400617121629115,0.1742044877764414,0.5217230831678359,0.811730310094716,0.0588557963579508,0.5804580267934343,0.4802562201411252,0.3682209050878822,0.39417793286029745,1.0,0.8163175095528717,0.049919180958710424,0.1415433742299186,-0.025699053155579542,0.4646243716373286,0.23788575180182683,-0.23985260378622436,0.0815210539585991,0.0696745071616444,0.4448542512081418,-0.04495606555605364,0.5878767345721337,0.25203901919872707,0.3939858930692868,-0.16273060740351972,0.7435304893597482,0.43979842135338587,0.2614640993332525,-0.2272708208121708,0.0898240054796992,-0.050988310634346584,0.3532984717415847,0.3006710487483485,-0.10309033239502619,-0.22015268272996766,0.5435177380380417,0.796517033788771,0.5461838688802225,0.4757760015114689,0.2573649144499581,0.3061653490439626,-0.06868858712765645,0.2895068709284807,0.21824848572792568,0.43954810800604266,0.17158643375572505,0.5297272046610638,-0.2680908780645538,0.5312724929614109,0.15167423043745987,-0.0006828357706171495,0.3620140692941207,-0.07219961648014372,0.32704299484933863,0.13473397077156632,-0.2223713640681526,0.3618041076828045,-0.16321145450854174,0.27376570152306334,0.13442181121142974,0.2037067419752639,0.2364633641474263,0.3047961222484447,-0.22218072140165732,0.5085583730591321,-0.31965124751613305,0.4361013419451479
Thal_MDl_R,0.16143604105746062,0.015637866766386864,0.26777953036267443,0.19924910505456067,0.30780837973878705,0.10329973894736444,-0.051106840814969384,0.21129140935767965,-0.21301217698509556,-0.08296932798869351,-0.16948961352107872,0.06644270834455242,-0.19151393441738726,-0.055438221757221316,0.1427769838478018,0.16777542445995827,-0.30708209041839646,-0.10098167726985852,0.17025591852155542,-0.05562880367565079,0.31548366474784506,-0.13897405106443625,0.06409537145643111,-0.11249456526837219,-0.13840928049222284,0.28515985531306126,0.07786514269633622,-0.15117692132859986,-0.05746516884633683,-0.17894907587835868,0.014855550891186902,-0.18568837903886873,-0.08877392130296763,0.18520658494067618,-0.18462649930840286,0.032916821386821914,0.2334601436339415,0.2813070222245039,0.011402711481811007,0.16261425245662975,0.3432311513017546,0.03683366032500171,-0.02274621544301331,0.2356472126171392,0.27834660398970357,-0.10881443006837749,0.5219644507564251,0.14931078421393357,0.1814613732520261,-0.00788141193366778,0.2721681888903684,0.14500912046460845,0.3122618922096211,0.04665507213079062,0.026216681324690762,-0.0370384573721541,0.1482064799567498,0.17004590159361022,-0.1904458138129926,-0.1300577661928084,0.07801522904354267,0.362723065652714,-0.09626641127131359,0.04421735210667552,0.40485429043743837,0.2120280347155812,0.15633460491914125,0.296565072495578,-0.06097128405061295,0.04456346042647217,0.28128328737075164,0.7102620872948172,0.10988075006992143,0.3553933033467784,0.29543520980955096,0.3163969339874908,0.2069504712301851,0.8163175095528717,1.0,-0.01147476470998132,0.2652764598459308,0.02329258246030791,0.28033253285259724,0.11535148109839459,-0.20080023914381467,-0.0129307723602645,0.006987202939736602,0.16254294266703803,-0.1686034696142206,0.7125247681051383,0.254295051366043,0.13273328464935388,-0.12319145287475369,0.7181189466942512,0.34422648477396844,0.23756075953825254,-0.24059529214600783,0.02209542889476711,-0.07441886527794614,0.2678066031126476,0.22995513243635304,-0.10656056076948366,-0.11808444435251007,0.389699354526756,0.5208723035176268,0.2757443741143961,0.24055502204122503,0.18306846719642325,0.41437067556478796,-0.21298736829778617,0.09757822362469454,0.14216492879195644,0.20476534080009384,0.02872531962474567,0.31574511160641955,-0.2520054240649475,0.31534907452922867,0.009901495841365024,0.015297838732104854,0.07067431229202807,-0.03980051149070891,0.040847893865590415,-0.08083535448821774,-0.1372428511956518,0.15092632820772725,-0.11060219850464052,0.08998109195805196,0.03193614372071821,0.19002123799324383,0.11515001101250029,0.1819961950465287,-0.18567451328970888,0.3125764082904719,-0.2000490187098141,0.19929526022461214
Lingual_R,0.3173336951548716,0.39861991627354615,-0.04300780811756727,0.2177747065856966,-0.21779719194859132,-0.1464161253337918,0.7166037706138438,-0.13570932309128741,0.6321664318842994,0.07444122230186674,0.009141126970624885,0.6702939613379773,0.4155500883075798,-0.10928615542085367,0.04445079065278399,0.4947927834806125,0.0410065012731349,0.3494794639393808,-0.18084083181529134,0.5065524883908512,0.019845808624120935,0.46012379420162286,0.5205980411694792,0.6084905415898479,0.4327776217265675,-0.12204297367536017,-0.09746500818604362,0.6360670699421632,0.6324614291594461,0.31361973462496867,0.09980918866023963,0.5503336412985497,0.5081441107741625,0.3678987068475935,0.5374848070476618,-0.39253916062273136,-0.07989813992552984,0.11918358221224123,0.17978255741256444,-0.3259725845749521,0.11540906115517678,0.6826205058323067,0.034975311677483224,-0.1775171978901706,0.07675571218643576,-0.21937913004179788,0.02995094534849528,0.5598943461951678,-0.19859875877547623,0.08068896197568498,-0.1937295759796275,-0.08969030480079274,0.23834104030209383,0.1480888445104378,0.2927719442068067,0.5796585313522316,-0.10334360520999358,-0.01231341592681531,0.5871711953561474,0.39830991257766507,0.5316079858121137,-0.19313177887814711,0.4684109626996621,0.6573320199026801,0.04555783027147298,-0.20099523970977964,-0.23574647824868253,0.1258900988741237,0.18934425169832492,0.2408509775191962,0.20089951213538917,-0.008653424027864056,0.12104359053557653,0.005836502610461108,0.028392471746818148,0.12167314658112102,-0.40457386666501216,0.049919180958710424,-0.01147476470998132,1.0,0.26801234836313775,0.18736642395319822,-0.13200466845351372,0.1695138157175081,0.44373961803076717,0.11549108732845852,0.33865231513188876,0.21518825703648092,-0.3015791536154218,0.28357745030783316,0.2969094173418909,0.20843785441853982,0.6018106175710023,0.14345287826474368,-0.08966601806030677,-0.08360169305342134,0.4660025271471749,0.14559872276392297,0.5737729089763459,0.17377234713399534,0.5447344272063566,0.9106685997139542,0.6381657836294204,0.11622293139040116,0.1627847921697974,-0.04077514536355855,-0.058070199115406,-0.30806208645408634,-0.115389924500709,0.28507353724440715,-0.02684913432420372,0.6137784855396724,-0.03484792047858453,0.4589774306614955,-0.1222052459348265,0.5296277539182644,0.37657478201570793,0.16938664642549872,-0.13059724045328572,0.32779807657014076,0.3886715050119486,-0.2443517101600381,-0.037546355938393366,0.4762917254303794,0.6412305872754263,0.6790859056049423,0.23912784330056794,0.8982903347753038,-0.12090795591358874,-0.04475011583645492,0.31658357221735484,0.47011317141333964,0.004385225535537838,0.4839852587595934,0.09556629616359616
Thal_MGN_R,0.2840506317495995,0.37715487812858983,-0.0795735439665089,0.004131066693411199,0.048892290394690015,0.28401775850755706,0.3550840050664247,0.012482883519114477,0.3086048654502706,0.24072740013979574,0.14386381215434893,0.3933816785907964,0.28869287882260003,0.16433588828441,0.14836330670999046,0.38634275105240334,0.12287569702410647,0.036175718932161795,0.0537077113133122,0.3054340766605536,-0.04774978122043671,0.14458773941773723,0.13159324703552244,0.4029491228741991,-0.025317988110086415,-0.14813290969442472,0.35994860821329255,0.3104910906504466,0.40631769504913184,0.3567688532547596,0.10802150410978001,0.2728195020244156,0.2552250367895627,0.09832213739482677,0.07782183180917604,0.09556904258918565,0.20492292928882938,0.03776629576103837,0.2571759394861231,0.08561190793598424,0.04308036396383778,0.3378419079100397,-0.15087981011893842,0.03899971968997162,-0.05157936966934127,0.08334497681243595,0.024931345873079786,0.06313162065625055,0.059481462792405675,0.007405817382476074,0.15589451476968394,0.015624239932850429,0.19775322096997922,0.41885371401189897,0.31479096701533915,0.3830069153727755,0.12089982959695789,0.03050721477961626,0.3862219075678585,0.00435601715528003,0.2148815897547511,0.13312223176412336,0.23186189118028697,0.1518160373643322,0.5996514174544265,0.05782830076127282,0.08318883857626708,-0.14850706089136578,0.34877283503482626,0.21536932651651852,-0.0670175918984795,-0.05820226249306111,0.09143356484495047,0.2944362014205034,-0.13650934513256777,0.23884129476588975,-0.11086041958315154,0.1415433742299186,0.2652764598459308,0.26801234836313775,1.0,-0.13296197895820863,0.08698628819729139,0.3246926994467993,0.27664210628746116,0.22081126349876112,0.4469400796985944,0.21412409072905972,-0.02195154093390793,0.5131964368905158,-0.028096204464323937,0.26784119950762797,0.41114818161168293,0.3592339819996445,0.17630334643879061,0.2967360584572027,0.15149919119625782,-0.287452291748174,0.36812918078764634,0.04574874492674224,0.3335964747037244,0.2253633961917078,0.22581190995115985,0.5148810012867452,0.02638758712696256,-0.03505514468417493,0.15669171352326508,0.008656078613499986,0.4363442540368916,0.28862844401843474,0.11426742527058875,0.26861648798726606,0.12811995866597964,0.4782498321817619,0.2587066568692199,0.47653110276170646,0.03502431772659331,0.18052494276742434,0.22106894708200048,0.0730606984758675,0.05212998814279408,-0.05344000775656372,-0.3488843881221923,0.2538198163642015,0.26816244362083236,0.18907949252376444,0.3524400817946223,0.24128718795606396,0.206378885839215,0.4245118004702922,0.01621220991848846,0.25264598550517103,-0.08203932979618192,0.29635381916231673,0.21327894125184943
Cerebellum_Crus1_L,-0.08993051057391493,-0.19415562293405456,0.034511325394720196,0.04823379101998641,-0.06817998115815638,-0.5064695237466349,-0.006480647739423481,0.03780112241693584,0.15943853111146572,-0.029321320147370246,0.2993386524365922,-0.06899656117883876,0.051993351685353545,0.18164204133916934,-0.060663529550024645,0.019573158302445028,-0.16783649185857083,-0.1733593067737188,-0.22471022747326308,0.04354466033069712,0.03116465617315075,0.25526558379299097,0.11508210681562406,0.04597844113458523,0.099696094570353,0.03956099247294759,-0.3685489709878811,-0.05933584536457395,-0.2605274054816058,0.007618113315243556,0.04120060649247609,0.22013624972216791,0.19551360969285322,0.10400510952699973,0.3524064201156163,0.0203252524723987,-0.4743339873813824,0.004826830925642857,-0.2618285679718242,-0.17989673086085964,0.05350959141569787,-0.12204731042076733,0.07387364570120274,0.02859586088153674,0.12107579491214128,-0.14751987563969987,0.1175820115291125,0.14898539515323997,0.08147617040915402,-0.012256682313068546,0.12506384752632965,0.07605703123526979,0.04675308923732617,0.09634051191804018,0.08746880042098187,-0.000493440927848542,-0.0030070185993937067,-0.03698538211691969,-0.0849829623569593,0.254974316767698,0.04556845568534427,-0.3660606281243865,0.17950216803783978,0.32833219303705974,-0.03476688811346492,-0.05641464546841618,0.045238095054297815,0.1322206064991027,-0.37780450866986987,-0.014057045971896097,0.10486616163207566,0.05229907642536608,0.4892785567966718,-0.2718703818290883,0.12580330117315003,-0.2807125961695254,-0.101129353786034,-0.025699053155579542,0.02329258246030791,0.18736642395319822,-0.13296197895820863,1.0,0.020278497217502394,-0.01130076230019778,-0.24531384345462084,0.030461880797819214,-0.4679295059447742,-0.01750719143001351,-0.13528431736503682,0.17683600598928653,0.16550258082511998,0.08532721466973579,-0.1192291667008698,0.07386899269753194,0.019943121538277823,-0.31251903120648156,-0.11056981836287375,0.19898004908894584,-0.09489074937309595,0.41595075111843627,-0.01979916506747912,0.1897434150111368,-0.007528753208902854,-0.2914153752665846,0.0770375327561638,0.0687132521378392,-0.08159660144762804,0.22958805868473087,-0.17071027031278296,-0.08248616621614539,0.0500920489721103,0.467711796549107,-0.06867325576675586,-0.07725964878244622,-0.2174201055958469,0.030899058565612446,0.09504812181182244,0.1412375939421332,0.04312339261209672,0.11885766682440345,0.13594979391687315,-0.20710056934082893,-0.13917703187696354,-0.10088583623707333,-0.12170042741434536,0.29286504153967363,-0.06927220018744035,0.06634329166683968,-0.22153758926460487,-0.37111464373422837,0.21293277385359458,0.30394486492923695,0.2604738608692831,-0.022304246225549825,-0.11056554774401123
Thal_VL_L,0.5924401016449159,0.19063505367185699,0.6868755712804948,0.5293507120972739,0.7609076387067074,0.4653800512902794,-0.1446247145995079,0.8091345971631914,-0.46821994433606845,0.4465211098993054,-0.01202735960886267,0.303009462062347,-0.37218131213264927,0.29235008522401756,0.712960911341857,-0.1713303550237716,0.46485114502438624,-0.3149581888028489,0.650039131240771,-0.5060059654562928,0.6204129923073421,-0.5920093937811963,-0.2278650218605274,-0.013198565073922032,-0.4405183262435468,0.615036569245306,0.6290986009690466,-0.5282679608528682,-0.3527531430964684,-0.26345528359819115,-0.09920331144082242,-0.6017329248650982,0.2374294978694978,0.43723025550145883,-0.5381973364158855,0.6430600892146884,0.49704674653862996,0.66206876322271,0.171807914258439,0.6838397777379256,0.550830635976797,0.26717783105879167,0.02394930639722868,0.6340328956161962,0.34790570681287325,0.2986303079247473,0.41853609545977033,0.05560982080955323,0.7855375186202489,0.7264025369087059,0.6774592809458851,0.7710240217776532,0.6906111013555217,0.6042057357901336,0.34410795333538496,-0.06286998653933946,0.8202942223430898,0.6801465039032659,-0.5477844798871264,-0.2935156156167168,0.3345870618176164,0.5759159033474612,-0.5207755993896674,0.01570794526671406,0.35482688235425386,0.7907295367652166,0.7401125679182474,0.38079695058583296,0.30590577940117547,0.10792778152640048,0.5164596210617121,0.41441758025158754,-0.17789177268509673,0.605554532102273,0.4286258347245761,0.19290033241632226,0.8065969416419883,0.4646243716373286,0.28033253285259724,-0.13200466845351372,0.08698628819729139,0.020278497217502394,1.0,0.2410001936542682,-0.3805404619497739,0.27764001425737905,-0.03577565393863733,0.6989048930572094,0.3483135901218909,-0.03516299862436046,0.15481828837799438,0.7122825569094025,-0.42444344150884444,0.533517237071104,0.5910713142835723,0.2653729204749823,-0.20239138012158786,-0.012719547274176844,-0.19781653540723637,0.3534850922388418,0.17607137906330017,-0.4141438428401905,-0.6586750370003274,0.6107567758841116,0.5529464095230338,0.6487366335798282,0.40822530385079453,0.7079938814218949,0.2628783229442722,0.10245424211130347,0.6607850276330979,0.001804904241840033,0.8435897453054778,0.40978448707501414,0.7611252282791208,-0.3471311697153185,0.4761575656670736,0.45175270943955226,0.33450360367367815,0.5181025095809099,-0.4438857266339717,0.659645149474933,-0.050399827997892686,-0.5989031485714521,0.30340681024907995,-0.37049234258125424,0.3676990816605728,-0.10476838610427656,0.5291412590964539,0.5089206860362976,0.25933482744222436,-0.4876441416143609,0.7671131969586067,-0.5969758234076555,0.6612255392418993
Frontal_Med_Orb_L,0.22389488210746705,-0.019084797218460983,0.0988202000330931,0.1269498178333144,0.29805964550667247,0.11070157373874438,0.14288325156671675,0.1585252614087798,-0.0532032079801298,0.020319068745770788,-0.046104134402757,0.24369416583475761,-0.011086181472480642,0.08036388887987296,0.14953032891446133,0.14191574704433377,0.12822623101929662,-0.009630962285409207,-0.01901170258801127,-0.07669950465095213,0.10044142466107175,-0.03301871223782047,0.003483879650839112,0.01776916966756293,0.07831158423761153,0.0996197340701678,0.22668435602449966,0.0052951809275179115,0.06196339269923914,0.029903449911031377,-0.16323551792487204,0.01896408525410063,0.21934015139223526,0.13454807501819646,-0.03269946103945945,0.1883142612754535,0.180170001440064,0.20759064916860723,-0.16975094885984962,0.16470746686822077,0.024426767610017452,0.22566834743446246,-0.16627945160718852,0.020960346853855026,0.03633210655687183,0.061726240743025886,0.20599485616158222,0.1237464027910509,0.23869521948462769,0.13143847694257257,0.42044635618572046,0.13725217634625522,0.2811969275808919,0.3558767437172937,0.14270717587442322,0.1321882398864598,0.2392994677836711,0.09739331139002327,0.015451148992519682,-0.28422811011835003,0.044470203454202516,0.17959358590847718,0.13607726689235414,0.13920109698819044,0.3492816569746429,0.1834624305456572,0.23643698883192396,0.16439403977891157,0.1323034467439011,0.1104665693823347,0.15000065322336198,0.08875532804361785,0.06759881559727175,0.26691336127126764,0.08899106880322517,0.1512817521164905,0.12836100467391703,0.23788575180182683,0.11535148109839459,0.1695138157175081,0.3246926994467993,-0.01130076230019778,0.2410001936542682,1.0,-0.020465393777501818,0.154446108701335,0.09930712803935443,0.21084860586979115,0.13392443028756404,0.2588965412368293,0.07908929599990762,0.2319642638914466,0.0029630907989988964,0.2502960814692878,0.22274478117435223,0.03099387730639008,-0.03286019088761198,-0.32079823296399107,0.06387520226177984,0.02684538204408595,0.0405283295559192,0.11219502349277168,-0.009318015350890893,0.23843828667763164,0.38090729597416567,0.15259301174669537,0.31322887205206695,0.023646184050970097,0.3722576746287214,0.05311790351529321,0.14354560627204513,0.1274964174373311,0.20317472561741204,0.27795962308759065,0.14979498405818206,0.061215772046804826,0.18750731728872785,0.24468100280103222,0.05214616807424157,0.10537861547807484,0.11223213273347081,0.25597590779206236,-0.2802535630155647,-0.024110210562355947,0.25450561249747394,-0.009425114535817031,0.16835889307020246,0.14044510644692626,-0.15334387724296705,0.2577255779426309,0.06546361175972254,-0.0009982705943204595,0.14013410084822264,-0.17391923975342577,0.16777031504466164
OFClat_L,0.044909128069441785,0.42570922408820183,-0.4194610098235597,-0.0615099549110843,-0.542714878903957,-0.026069523739499098,0.40421403395626043,-0.48631926927993435,0.6083273364292965,0.19192537067965817,0.04671832708305531,0.3204203011560298,0.5797461580947503,-0.07719703974280612,-0.20988643077462135,0.5436978408807142,0.06562677780954831,0.5202455477538772,-0.2433024851282668,0.5677646195092395,-0.3202932350843727,0.6060215313696418,0.30691883682002197,0.5925362752326918,0.5378962434101802,-0.4895574621386812,-0.0009396246246662844,0.6079184199713782,0.6677907262501392,0.4824154955679074,0.01998536286241621,0.6485885159416678,0.21324793787852847,0.025644161747778973,0.38663651435729124,-0.31271357464106775,-0.08464559714279636,-0.29539424947106424,0.34501131675225283,-0.40602167926311855,-0.10743935372361575,0.2654341866654611,0.11228626846881169,-0.1802791701113227,-0.23208665068797277,-0.16055591480476125,-0.3720471978371964,0.17634432156382254,-0.49469814309781546,-0.2334037045437987,-0.4379660569331578,-0.25709206184763744,-0.21033771614697933,-0.24242081906286864,0.16580914406310404,0.6289291394272518,-0.2172270428979889,-0.20010807442874232,0.7738012992299959,0.37988485883577716,0.15702501280694378,-0.24658402448648883,0.5175131441705009,0.12350493785480085,0.004237780669438832,-0.30799149003979526,-0.44056667481179596,-0.32255704990991635,0.29499901869070144,0.26958701906314386,-0.3216338393855682,-0.1874676277841607,-0.13323617438712138,-0.03562570903769268,-0.41306918500990797,-0.006015345187201864,-0.6288649256601955,-0.23985260378622436,-0.20080023914381467,0.44373961803076717,0.27664210628746116,-0.24531384345462084,-0.3805404619497739,-0.020465393777501818,1.0,0.23126583875532783,0.6214676799317651,-0.0440899032753904,-0.027910640352989027,0.12944431366753542,-0.2172492294071889,-0.047854622111954015,0.7467594407074958,-0.09440280707281608,-0.2827989632029274,-0.06698041028290942,0.6236144818128133,0.1549430693799659,0.7568356831866911,-0.021628454415173505,0.17560261970168786,0.5884684498099735,0.6462262107039122,-0.04491293711970675,-0.20208306094498646,-0.3681228311908031,0.016686466530039006,-0.5102707158734935,-0.10286167825490403,0.4413746336997136,-0.11456047135171171,0.19373780737457716,-0.4233599819516942,0.4118207996958841,-0.2640924608535308,0.6759368995891066,-0.1926272863813264,0.028375327517993643,0.009502168142428241,-0.04319078461505702,0.2836210984252587,-0.42299765874855244,-0.17837863335733944,0.7928492202914629,0.2997113948815792,0.3720446716811053,0.3101244842468108,0.3773480230626393,-0.10803337388754373,0.10391234853434017,-0.10010834081756706,0.4576345426595901,-0.48662225058696307,0.6851530031821571,-0.022775019883045977
Frontal_Inf_Orb_2_L,0.1857878677068471,0.13391453977458181,0.02428235268690834,0.2082628784814105,0.049720676834653095,-0.03656836378702829,-0.019508306600575065,0.20330529743957498,0.2327532766648011,0.49614705887308685,0.40800810001043564,0.22690661611129365,0.3095792672673617,0.42770249103423374,0.19199415460175875,0.28936861631325306,0.4712812000394291,-0.05733421769885125,0.17803756101557555,0.1124846777876853,0.0932952041197634,0.07315401848119356,-0.019971578328534377,0.40179093124172194,-0.017312018294038566,-0.06406126523391119,0.3396820726004512,0.06008409482362332,-0.002632547031485097,0.2428995554494578,-0.009637147423744337,0.15098752068359228,0.5150209438140259,0.25113667610161217,-0.000737915897620579,0.42219444309107923,-0.08185180856165883,0.09900870156784755,0.23436225079664633,0.2252663057822093,0.17898252506832749,0.18249560709393517,0.048355227547974694,0.4339934169339018,0.0494439079073683,0.11654059256423364,-0.1027805148396634,0.06042174555392807,0.2898209354424438,0.19942728265564647,0.39931357538143225,0.3336975842916061,0.17623672167010718,0.29899866347508874,0.2707495028329064,0.31339737182264676,0.3631814580707076,0.24500254340002628,0.22516012255611548,0.14001786483360548,0.2845949590740532,-0.09163452384546167,-0.05467096463230171,0.0870850022167007,0.2695918514804703,0.34643598410752807,0.21636568836714648,-0.09048535630468944,0.21401890921964858,0.3066929913645252,0.0013626765731841958,0.115070723619836,-0.024517515648660285,0.3153504926756862,-0.07359654444595143,-0.3385339793414281,-0.03875515710461305,0.0815210539585991,-0.0129307723602645,0.11549108732845852,0.22081126349876112,0.030461880797819214,0.27764001425737905,0.154446108701335,0.23126583875532783,1.0,0.14723776779248673,0.19510150184661693,0.37793249297332443,0.20099236523565758,-0.20968963089730466,0.4810140347849923,0.10147030007993985,0.23899414747935213,0.1797534569593092,-0.1715085804413861,0.410774232728067,0.0848605373750826,0.27144284638907384,0.2906929895081069,0.09705173268401023,0.12120895275213293,-0.102452603600239,0.15497521344916618,0.18343267747354855,0.04933836020138271,0.34310252221484855,0.2344904230234639,0.035188711551637844,0.6165909655373008,0.3625840606872563,0.2856516687341087,0.19212874525815948,0.49509545418475087,0.19531999555605709,0.30703570417010334,0.03313709493716701,0.4830908676397429,0.540022657669981,0.3826721824398242,-0.04995524940495869,0.08689602466524085,-0.26618521031065284,0.22818329502364706,0.10351862461293265,0.08929640506924197,0.5621901787159032,-0.04919753681823977,0.03277074726248565,0.3617733729454002,0.0427048254499927,0.10846445509133587,0.19411420955847458,0.057450793404100586,0.3889329152756388
Thal_LGN_L,0.35487849689764156,0.6239396996715543,-0.16190697637507548,0.10357508425075176,-0.0904538794873389,0.40392287682905176,0.49251841799256524,-0.07491109908025113,0.27989344466749916,0.2380945422201884,-0.3291331817024051,0.5093179432070688,0.3973764742003744,-0.1850383835919627,0.1204264385339151,0.43514645066391855,0.25796069627996165,0.44163376928739184,0.14178161089208738,0.3806730842913845,-0.04819179362911855,0.11083836937305165,0.26378312786366004,0.507734488838216,0.2949994836358646,-0.22759467601050135,0.4257059257301142,0.5414502679088452,0.7212218830828037,0.3057886863933193,0.05875363866191113,0.22786258018163438,0.14504841343934374,0.14271887681033266,-0.006933624236737151,-0.1535835229223659,0.5389788986384972,0.0048279809735529535,0.4064906950549642,-0.006625800689109918,0.07370866092136785,0.6006616920471494,0.15542577400415766,0.05002476765570083,-0.13835130042537772,-0.13448780723078718,-0.11600411296147717,0.14478023693561332,-0.1869632501653989,0.016554300146365514,-0.23252533674195913,0.021753017570225255,0.11918050877949476,0.007698193785733308,0.32048702833850234,0.5205566585874798,0.027303265038339217,0.0902107630523992,0.5485745035652502,0.06554269105332412,0.39335730632242893,0.27883499169420767,0.20521823812783774,0.02570486792824242,0.2585361741931878,0.06790768844372422,-0.1710923458144758,-0.12568569116522985,0.618693401510168,0.26143824229027274,-0.04089761664358161,0.054717519730036045,-0.3951081461209731,0.3706185410572817,-0.24389699102621012,0.35486347565548376,-0.1774052793916968,0.0696745071616444,0.006987202939736602,0.33865231513188876,0.4469400796985944,-0.4679295059447742,-0.03577565393863733,0.09930712803935443,0.6214676799317651,0.14723776779248673,1.0,0.30883648789530216,0.051504625993647024,0.10864763022302916,-0.02547971457597949,0.15799059195441195,0.5481071338204689,0.1287791942203366,0.024839345287246805,0.1546929772750512,0.4448561342917389,-0.09146541649145372,0.534062557138283,-0.16041606531285427,0.42231849138461947,0.33034129162824016,0.4492527577821526,0.45310936300146243,0.04343833031200782,-0.08244484203179492,0.24471762960039822,-0.37813128959323056,0.1753316228165742,0.38418189975991507,0.041241477219760195,-0.05776814146583561,0.07408043211286125,0.621499575253207,0.25287505819895073,0.5035953562707021,0.10854909409952018,0.0006589189201764558,0.011099462236604135,0.08755606289360772,-0.1104392836928338,-0.03675802685479377,0.015200145358922418,0.4125444638567594,0.6106464479557566,0.1506607340746649,0.42784397038404043,0.43202224958859164,0.21165377145023864,0.5114330063745336,-0.04527600768074991,0.1612281958672842,-0.29294735913307435,0.4544621045712303,0.2767096218352991
