,Occipital_Inf_R,Cerebellum_4_5_R,Fusiform_R,Calcarine_L,Angular_R,Cerebellum_7b_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,Temporal_Sup_R,Cerebellum_10_R,Parietal_Inf_L,Temporal_Sup_L,Thal_MDm_L,Lingual_R,Insula_R,Heschl_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Cerebellum_7b_L,Precentral_L,Occipital_Mid_R,Pallidum_L,Frontal_Inf_Orb_2_R,Thal_VA_R,OFCant_R,Paracentral_Lobule_R,Vermis_3,ACC_pre_L,Temporal_Inf_R,Precuneus_R,Thal_AV_R,OFCpost_R,Rectus_R,Vermis_7,Vermis_4_5,ACC_pre_R,Temporal_Inf_L,Amygdala_L,ACC_sub_L,Thal_PuM_L,ACC_sup_L,Thal_LGN_L,Parietal_Inf_R,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Thal_LGN_R,Amygdala_R,Thal_MDl_L,Frontal_Inf_Oper_L,Vermis_6,Cerebellum_9_R,Thal_LP_R,Thal_PuA_L,Thal_PuM_R,Thal_VA_L,Parietal_Sup_L,Cingulate_Mid_R,Cingulate_Mid_L,Frontal_Med_Orb_R,Cerebellum_6_L,OFClat_R,Temporal_Mid_R,Cerebellum_10_L,Insula_L,ParaHippocampal_R,Cerebellum_Crus2_L,Rolandic_Oper_R,VTA_R,Thal_LP_L,Thal_IL_R,Supp_Motor_Area_L,Occipital_Inf_L,Frontal_Mid_2_R,Cingulate_Post_L,Rectus_L,ACC_sub_R,OFCmed_R,Thal_PuA_R,Thal_MGN_L,Calcarine_R,SN_pr_R,SupraMarginal_R,Angular_L,Vermis_10,Thal_VPL_R,Postcentral_R,Cerebellum_6_R,Thal_MDm_R,ParaHippocampal_L,Hippocampus_R,Raphe_D,Thal_Re_L,Pallidum_R,Postcentral_L,Cerebellum_3_R,SN_pc_L,Thal_PuL_L
Parietal_Inf_L,-0.15413666663991954,-0.12781196337439496,-0.08744013111118787,0.3079548048778809,0.5068080204247902,0.1739841308823299,0.26421460527873675,0.32644919764680025,-0.08459873789410072,0.5155940484599009,1.0,0.09783240478729506,0.4560428518311257,0.22760487822471606,-0.020100925638945777,0.5582667606032952,0.4567749208985658,0.21365998859107116,0.25441240769870294,0.2525002430925435,0.23745483887232233,-0.29090461181028165,0.4021881348662654,-0.1363920097366593,0.36811218457434486,0.023132241623951433,0.6424684334668388,0.13473639517619537,-0.05609235539256364,0.06087525463115969,0.7592323394542109,0.21405161291999955,0.1325842495112579,0.14565647337698762,0.0,-0.017991050123415966,-0.05089139005545188,0.04688672447555428,0.0921329220347765,-0.4539538783093016,0.290217300779104,0.2688903806682015,0.30685804627696867,0.827347315160103,0.20975798575669138,-0.26232286981460345,-0.20734545280293895,0.3204806769114699,0.06612408274789726,0.14251516246229462,0.060433724291821644,0.033219327387727156,0.26166958482089586,0.4616836734434243,0.40101774395411577,0.5397491436973041,0.03274746706701585,0.3049580317687864,0.012683469649673837,0.4842510974698521,0.5495807296682481,0.16726659911673816,0.3532599622866173,-0.48472142697336756,-0.25688616746110315,0.42128140797341257,0.12855128669252355,-0.14441103619506002,-0.13104466114630114,0.12928979129171858,0.5824410051221665,-0.10173109236493033,0.06431007934129579,0.4851239215428748,-0.02296620909734661,0.17148715073312198,0.430132523108732,-0.046214762268712024,-0.35532409935799675,-0.01718609991879823,-0.10150024283585439,0.5259637242426447,0.00412965094724902,0.08603933760450172,0.5989293699997812,0.030833062516346876,0.12259493298885954,0.016114661262858043,0.7572365756672336,0.15982591091762757,0.5555776221728788,0.08840315489602432,0.1362833733109475,0.029342924972247386,0.03446876444871658,0.22759291763060385,0.835092005892029,-0.22711022946352255,-0.19709832233779903,0.020435630802650262
Temporal_Sup_L,-0.0172330115577384,0.6481450262607561,0.5394127691706886,0.42829603283645307,-0.31823129231538266,-0.13669930007067438,0.13400997681844962,-0.15181553910430887,0.5842355091712044,-0.22254002251796953,0.09783240478729506,1.0,0.46693419323350677,0.5387632646320775,0.185908623626579,-0.03968578081750596,0.45168651087761497,-0.09410846253136693,0.33723219263974175,-0.17548648406824427,0.48522147856417125,0.2371715926361,0.40628231726752745,0.2236179938573449,0.4799305908943155,0.11068613760106819,0.3113248988681085,0.6036680756882687,0.105700159744305,0.04098486473946446,0.22260500548289536,0.11460702939805222,-0.15662277243539088,-0.1732450810780666,0.0,0.6007821660184233,-0.011887966875387812,0.2904460990984089,0.47768697540860805,0.181083099655297,0.38371282032364223,0.4501883542281227,0.4209245353675982,0.011280197400124889,0.3483716362805653,0.7030268578013936,0.06756672836905538,0.089892271047205,0.5694540606653052,0.25632489604386743,0.49663361744688045,0.7342745731879966,-0.19161220505707055,-0.011669941717763525,0.4470748568644424,-0.10961461319559031,0.42167460338117924,0.5284250735077098,0.4576709664150463,0.521111257009258,0.43202346376421463,0.11817364492423237,-0.21542066102300803,0.2958355099409073,0.39817739556066234,-0.4973159841885078,0.25051411622551395,0.6319109667818795,0.0796221250153563,0.3264750127036621,-0.21397418065448084,0.5580945400889702,0.5770158937562581,0.2617415997600339,0.052967208686779,0.37541755517345826,0.43989542906397955,-0.09221843273975495,0.20327676280875523,-0.0788639031032251,0.4595547931100703,-0.003613161160456493,0.47024201219425005,0.20302563739401328,0.4232689115232816,0.3236264989686724,-0.5222824536680432,0.5887430047230445,0.23731167307729198,0.11465823701555192,0.3175211751023979,0.7343026181090974,0.5671745699796561,0.46432536822929416,0.5841190289683962,0.39760203997629245,0.33981116732828087,0.7218137822463527,0.5089396230247196,-0.13088914028742887
Thal_MDm_L,-0.07864867454776436,0.20446306488103647,0.28245007805837724,0.2942846027867821,0.020482700638102615,0.004756160362883181,0.4777976598052613,0.11973014795608279,0.4469366259167877,0.2864311052541078,0.4560428518311257,0.46693419323350677,1.0,0.4361730584196417,0.45473236787548404,0.5649397720854902,0.6323147616112228,0.08721431246074587,0.5727433203131181,0.03594540696929954,0.5863045079829258,0.09956789025053178,0.7478325214748619,0.11414603385086915,0.751597637765736,0.1020811832056679,0.5838993895310408,0.34222022547452813,0.1720554289000284,0.2828754665791039,0.5283698287437442,0.5464388068001209,0.13822792952774268,0.212251069640596,0.0,0.30986731670071727,0.22680025493807657,0.19404754334541843,0.4694232677120734,-0.0379761683216831,0.6823524591750094,0.6387875089617167,0.65830527556105,0.3617372522076551,0.08870221999458455,0.1650383945514533,0.18906328057797522,0.19890792478426705,0.5742865746935194,0.47496739502609914,0.7434441657130763,0.4974935888394283,-0.0007911252452843235,0.2813028807858833,0.6883939345577472,0.47780688784804703,0.6382179729495149,0.838174439323244,0.15122689053997204,0.7595635099977364,0.750105751043055,0.28698334657670677,0.14992972679675692,-0.09766959005212261,0.21813517968901996,0.18747526896174124,0.44011828871642666,0.4227359564713024,0.03141306534342529,0.6523468711915716,0.4531989755959755,0.4023175300020017,0.5884300050899227,0.6221786823636246,-0.053027341878897134,0.5648261148830971,0.6319945803991507,0.08210440814277928,0.01610429717139923,0.21738390582319286,0.5387483760084092,0.48090318781069447,0.3008111199416749,0.4155605619294065,0.632122476890062,0.0966622923234293,-0.07406128237571655,0.6680754128089066,0.6561842445688459,0.17112655155658849,0.8464410767033569,0.49357203503959013,0.6481157817781643,0.4386182784333951,0.42803300750969253,0.6580214388678881,0.663942987978366,0.210645258208649,0.3463148994320461,0.24563557829951002
Lingual_R,0.09642158763001182,0.8150009516062598,0.8226377472155761,0.8463784052883386,-0.4304587068423666,-0.20538960345476007,-0.13781829399030612,-0.038527913985466976,0.7464472341343347,-0.32464176775607206,0.22760487822471606,0.5387632646320775,0.4361730584196417,1.0,0.0639468642628675,0.18982363127018642,0.3735520877509388,0.1669558107656024,0.018239484657359504,0.0028245430212709903,0.18988158047406703,0.37734962655861104,0.28393298673082706,0.2369060388048637,0.3795854371041172,0.0694554717771863,0.472812320123755,0.7759551947558839,-0.31330840188441383,0.47547124401340973,0.6524099256123036,0.09526295431199092,-0.08054376989340456,-0.06491386416568182,0.0,0.8625493182120979,-0.2310709758120647,-0.08158439930931331,0.13404301059553791,-0.2610275251318006,0.4702499273249715,0.14017424334132125,0.6197362142446828,0.26820089901890626,0.08959387490609089,0.2513820244131179,-0.019254229719566054,-0.06259129687141314,0.7037066239012137,0.1289061173023783,0.27752189586455567,0.1655874348852732,-0.07261259153031073,-0.0951971172611448,0.4787709538336813,-0.0029250950032473984,0.5058686045905418,0.4588444891718878,0.5089842584247062,0.40972646036219657,0.43667162451618696,0.41394805228597825,-0.1357208714259459,-0.1318376387416834,0.6500015113666009,-0.29391292826137516,-0.2507083471014207,0.6592342937730427,-0.006146099470396293,0.1508023837640657,0.036806071217274056,0.5740329578477784,0.37618319603589967,0.2776163488496829,-0.07648277899196822,-0.005848048591241342,0.7780743707924778,-0.25897751827260945,-0.21048785627086034,-0.026603438462644628,0.45314809551033336,0.05381224844250915,0.8880881848055031,0.17163687402154534,0.6975142843087108,0.42793105336634174,-0.5858723876459624,0.5286062131732194,0.260361454339557,-0.23886427959061965,0.3181409571590553,0.4106588317679605,0.6177184960092768,0.5203573748204722,0.4972956143850486,0.27283846459589106,0.32666695829528636,0.6682900103680527,0.2418130473890974,-0.3680289372026467
Insula_R,0.1282097210945452,0.0896781204804926,0.27096191223097826,-0.21525934168068894,-0.09751940356317715,0.08248889829087441,0.6983495132243417,-0.24532114175284334,0.48227843744524207,0.08827614593327533,-0.020100925638945777,0.185908623626579,0.45473236787548404,0.0639468642628675,1.0,0.27771187436596323,0.4882246315009569,-0.1677024275809437,0.6109577112593965,-0.07241740290282074,0.6012243264622207,0.03718099062392334,0.766978991114511,0.22866207652749246,0.728043844537406,0.06795909868408137,0.17875839941573599,-0.06523789303039358,0.5520621735486079,0.5355834895339462,-0.05595922379997178,0.7346948699020021,0.6205029423395776,0.6732955521716457,0.0,0.11348718804949104,0.6949315667191964,-0.0005677027303975771,0.6845514270896735,0.36470762527017103,0.5745359853086962,0.7365617872761281,0.49543111374253995,-0.09690093555208674,-0.3519982577988905,0.09216835002342598,0.9076339451111834,0.002819110493175298,0.33373136665881264,0.8779715627430349,0.5619910065376581,0.43147676921162786,-0.09339755059451492,-0.08037912939405091,0.1194999297912585,-0.12002197458332763,0.6218713666282604,0.42932994501283755,0.07897147810031514,0.6788043261865669,0.6624689012768811,0.4009974845299183,-0.13681744363824128,0.13532032776952355,0.4539763561849866,-0.013354881709316847,0.7681946105816755,0.6260177198807074,-0.1134790702802397,0.8859150219361092,0.08997960443339022,0.28150019297371986,0.6231911144883505,0.3945879947742173,-0.033077306856067856,0.7661887414011814,0.25746277483698493,0.7665184680489605,0.38885810632699697,0.6976508388576836,0.3870240034433855,0.32676681150673614,0.13932721480320565,0.8460127377706301,0.3292387192770331,-0.20027136704571985,0.02905626195864978,0.29995639070805036,0.48622444928615755,-0.13014542975132942,0.46623470037339343,0.6508502498434288,0.7288660642237035,0.4917747892586733,0.4580243549207459,0.8591320667578515,0.33554071483700654,0.15592876447615678,0.7911944648435565,0.28268903505938475
Heschl_R,-0.08249022212571822,-0.17697743248963205,-0.012533689806505053,0.08363682377307233,0.2602946276048515,0.05040105067029616,0.2791258384382172,0.3068142045121069,-0.01946266027993578,0.6075461921642367,0.5582667606032952,-0.03968578081750596,0.5649397720854902,0.18982363127018642,0.27771187436596323,1.0,0.3597141184867558,0.13100877370830977,0.2937284137052911,0.23017587810479292,0.2033315451432333,-0.22138714665611967,0.4904644105039109,-0.17328806494442367,0.455109024474611,-0.014662270590464547,0.5565948786472633,-0.031926398457453264,0.02014985580486722,0.42225533134885185,0.45544329460948996,0.6188933875478311,0.3407819154918797,0.29472556619459706,0.0,-0.09051441341968612,0.22394240359213466,-0.04570426235932034,0.011587675564554117,-0.44273274650639377,0.6022911889187434,0.2342099843831728,0.51905925502921,0.6354390986242775,0.11227517240746354,-0.42712832803683526,0.1394238358382688,-0.016981632321924008,0.07465056061565062,0.32363122593175414,0.35779544806434366,0.10007286042103086,0.2464338053286953,0.2793741638011151,0.23005340742609,0.37969808496754,0.454859225929884,0.31767772643337705,-0.027083566317377936,0.48712030875369694,0.5296498632061603,0.31626652433023017,0.07862132592102052,-0.739107893020236,-0.08092940954268903,0.45212792655332007,0.2832597077637349,-0.004185333470566735,-0.12451628248511833,0.4384485271965994,0.707683406284785,0.04813949637454141,-0.025960843039990418,0.5207332239576576,-0.11954157830639163,0.19047862660975565,0.3069412549197095,0.0717602380826558,-0.22260893031624465,0.09588494471806336,0.1846343454814048,0.6142251511559187,0.006507804469581595,0.4601331630479016,0.40257544467970385,-0.013531939990149967,0.3251776468755611,0.1599440376701626,0.6303185924724526,0.048000806816522745,0.47456541244273337,0.06304807073818192,0.31241430865220543,0.107669016260045,0.080259286236724,0.4288853935189215,0.6089453117611924,-0.3302313966184976,-0.050397709225799066,-0.11493285266467308
Paracentral_Lobule_L,-0.05314060802653099,0.17807742866226622,0.28839567991684795,0.1631690669845756,0.014836830963750585,0.06994734940939279,0.5902627449503093,0.06621090914044928,0.5170308581094782,0.2629732590183628,0.4567749208985658,0.45168651087761497,0.6323147616112228,0.3735520877509388,0.4882246315009569,0.3597141184867558,1.0,0.047985949548131256,0.6704965264950639,0.03974943716103298,0.8355093498091396,0.12350854303276027,0.6905955409216938,0.13132126016448326,0.6963046678586399,0.19219216196376596,0.77681238293897,0.260526691512247,0.22341750071446498,0.3712381598022824,0.47171445487843583,0.44200036408542515,0.24566691187302864,0.341237282147046,0.0,0.3384065349146804,0.29886686028891635,-0.07231482198363236,0.4638331397001436,0.04345429291065418,0.5464620797322008,0.6434210918764248,0.6253819547471032,0.39550644840755633,-0.020878545097098123,0.15408966666883153,0.30579927848432886,0.11573383592903023,0.4992317993772466,0.5518171207408342,0.632618912817651,0.5211764131371461,0.038671912446669905,0.17232322901859765,0.614290031768192,0.23641293737164684,0.5755842259451357,0.7515714570020043,0.20136404985592396,0.8056057894885098,0.8265499703161615,0.23787509210800095,0.0946826253344528,-0.038641982977701335,0.32413379126239206,0.12650235386496064,0.36869301925567877,0.48506539267832666,-0.057942840251769316,0.6406674127639934,0.3238204384581752,0.4961391367612519,0.5701070131667832,0.8306678854697782,0.03827152143610135,0.6494304491705086,0.6541941467904236,0.22746256005400034,0.04002862492676685,0.3236377866667433,0.43238201180118957,0.16561929510053475,0.26066412541517014,0.41460823511038575,0.748353423910451,0.05239197456078386,0.008808345083954765,0.5633553199839006,0.8203667062841139,0.012905357208885441,0.6461291270442518,0.5280048213944998,0.6520900506940644,0.5811706171693084,0.33945518066473795,0.5766689572402447,0.8016589995638211,0.15655101444813915,0.42408796705410673,0.21296559351193786
Temporal_Pole_Mid_L,-0.14251182739226353,0.013136094691889833,-0.01941627199410047,0.30923715026134524,-0.01834829516414578,-0.3074902351953791,-0.037561933172909595,-0.002610285891923371,-0.005388299739805557,-0.025358723537370967,0.21365998859107116,-0.09410846253136693,0.08721431246074587,0.1669558107656024,-0.1677024275809437,0.13100877370830977,0.047985949548131256,1.0,-0.11184979218501484,0.28177714737023385,-0.042604622149153136,0.12005941991341766,0.03701241089345044,0.057562092407447286,-0.028200455061629586,-0.06455562128172032,0.13579554338220798,0.16457212366228324,-0.29188680437425757,0.0188327699326313,0.25220806475011426,-0.07377631889268602,-0.10168407385691587,0.1636715448864069,0.0,0.006820815958506157,-0.07493016286841031,-0.03819278138914031,-0.12048649164419602,-0.1352551507334252,0.03670133154227737,-0.1243789976795874,0.03687509737214896,0.2138597308802043,0.00664557586323961,-0.041236061811926086,-0.22087249759218627,0.12690294914102346,0.11672236976101755,-0.177770902566018,-0.11102370676479745,-0.18605255714158353,-0.09285376109438996,0.09169215075045407,0.16356663148707465,0.20610939906701703,0.00501502079718101,0.03546476317845617,0.09709475100965882,0.01944740024781,0.02795790073968872,0.05444105309213399,-0.008410251271324042,-0.1329108725105743,-0.03727520974163327,0.23209871121386288,-0.20235438175049,-0.07627686639313959,-0.17961878078104576,-0.1394526471246264,0.29511753127311896,-0.008696958610961814,-0.14222429741258388,0.1322395657308905,-0.0348135827165443,-0.17338353491070713,0.15784286352398733,-0.03649095712687828,-0.11744468702329117,0.0585538229429037,-0.01673389058051879,-0.0034088845485983825,0.16094683512401864,-0.09304591347404911,0.13091831257246136,-0.04265695673490416,-0.09084952013848854,0.024840205498908828,0.08430134397248847,-0.008765224038176417,0.11251086765771341,-0.20047591239591991,-0.015204157360450065,0.26012774746078593,-0.14050062055935658,-0.08559135310908854,0.10793088282611234,-0.1232074068385481,-0.2031846076543981,-0.03075105025230788
Frontal_Mid_2_L,-0.06279441329813808,-0.002409934665929373,0.047605796482746474,-0.14690902646847986,0.09921568123990969,0.08844449526343214,0.8510525894527048,-0.01535523744992178,0.2554285411036824,0.2999970366922674,0.25441240769870294,0.33723219263974175,0.5727433203131181,0.018239484657359504,0.6109577112593965,0.2937284137052911,0.6704965264950639,-0.11184979218501484,1.0,0.018284796535103665,0.8874766899900625,0.009520222544153597,0.6608131301269748,0.3286120809329015,0.7006528538838168,0.11656594265114051,0.30250529671220455,-0.02536007240983699,0.6910312621170568,0.14024871510001197,0.06602251551079989,0.5197065190629235,0.16418708819830707,0.23652520730237894,0.0,0.054110970357732505,0.6531327068083018,0.2039544864222158,0.6200028841794445,0.2980784936319152,0.5185854069157985,0.7781106991031036,0.40201054744163217,0.13642826768204147,0.15744931240794385,0.250716141883541,0.3700989948669185,0.2575685336574464,0.35827910264022955,0.623290416882905,0.6460832278497751,0.7171197935109903,0.0574579624059797,0.3066763080411028,0.34364786807114456,0.24734723228980304,0.4703674916754306,0.5521576544359584,0.04083137929036499,0.7344105715603995,0.7037358648627084,0.04590684947399127,0.1812025943492359,0.11048909587904218,0.12135296843736261,0.18092972125435747,0.7219587204574974,0.3456282981682969,0.036234307345480055,0.7446845046958022,0.2039404643035359,0.296195247758079,0.5491280457308435,0.719968097828811,0.0007094030261620455,0.8997510414734963,0.26283031663965156,0.3195331420263561,0.2660969862528616,0.27534646138482094,0.3753145627258392,0.2857621905651089,-0.01157807606858973,0.5151196576596024,0.41081408130284564,-0.02099771851890642,0.1162237156873043,0.4496835573688508,0.6118398419351143,0.2979596756789389,0.6410299026745653,0.4819489866228098,0.4820499765320601,0.393040663480117,0.2163905137469593,0.7121709074792805,0.5633709907528233,0.02596533850515718,0.4706498049808406,0.4308927572356953
Cerebellum_7b_L,-0.11808187939503742,-0.16109649510083765,-0.17322073127951526,0.13698240267893455,0.07986476097402143,-0.2061859103595034,-0.0149546519344909,0.16494088031108636,-0.14975902967078117,0.21930493429470885,0.2525002430925435,-0.17548648406824427,0.03594540696929954,0.0028245430212709903,-0.07241740290282074,0.23017587810479292,0.03974943716103298,0.28177714737023385,0.018284796535103665,1.0,-0.06898193126596408,-0.18778626876053214,0.17042992675389007,-0.16786189478250016,-0.009662749933278661,0.17686830861436525,0.14721670335494502,-0.14009652390321167,-0.06291268511769495,0.03245479360415134,0.22499238288907467,0.02499849170709337,0.03481619029113064,0.09601033525691031,0.0,-0.10313964899863051,-0.08679215754894144,-0.17358716043450634,-0.09366473916725965,-0.21930488407753715,-0.04278334499671038,-0.01230767071521898,0.03800879108210496,0.3297658367498068,-0.10756645872127163,-0.12959224893293853,-0.1701014347656736,0.22620480075913593,-0.02401531697822046,-0.028863228444574743,-0.11776696677771106,-0.2419943571504875,0.09540120032554027,0.283945352935062,0.0006234898532941234,0.16290931737212075,-0.11751408314709477,-0.0012150292269597878,0.019854246852469216,-0.00981640526624967,0.010909946448330278,0.12920750966765635,0.11188754785027827,-0.23581179845086728,-0.1690948699063537,0.389170865893028,-0.018093850749462768,-0.17976023202372537,-0.038069496830371446,-0.029376943058060878,0.31409464515439606,-0.25139492899503735,-0.07202575367085581,0.04692567903823486,-0.06321471940737464,-0.052916944564328765,0.05634404359403674,-0.009370552602378774,-0.2844956241668021,-0.027777032341313613,-0.17521744521228477,0.1024524014628508,-0.014017468928354697,-0.06001745983756552,0.0727060854508185,-0.013613202863125664,0.10945717426763205,-0.12883628170471959,0.1791259683913693,0.21768360605321047,0.14212886125076138,-0.11759915606891626,-0.015916828583288595,-0.08355577352783244,-0.05998836228269393,-0.014239250048855463,0.17157975396406794,-0.24206898796446155,-0.20380804164007144,0.02216736048517133
Precentral_L,0.0021348395423979962,0.18243432310432442,0.2428398231158551,-0.017440310163046674,-0.044157255667634336,0.05837936766338241,0.7901438240741481,-0.06776195384797544,0.46716069730323195,0.17900885833691907,0.23745483887232233,0.48522147856417125,0.5863045079829258,0.18988158047406703,0.6012243264622207,0.2033315451432333,0.8355093498091396,-0.042604622149153136,0.8874766899900625,-0.06898193126596408,1.0,0.1186339138827565,0.6863746898178915,0.3004633919713139,0.7239445564133711,0.13049413807143942,0.4251391818037618,0.14486519867024847,0.5247817081376457,0.23018072737170914,0.13766878900950066,0.45108295686223104,0.1572002696061663,0.2839649635727254,0.0,0.25794488532861365,0.5489469586034105,0.16328480033492027,0.6851673248355373,0.28980047770062195,0.517766220933141,0.7821191541565178,0.47782200082881254,0.06635807590524559,0.0713540526737579,0.3574231292226481,0.40712679338222113,0.18388492907504703,0.5077130784496143,0.6501475857537592,0.683061781267295,0.7178075506504299,-0.05337195476708231,0.18476511988958189,0.45632056550928773,0.17049078778254487,0.559225743145122,0.6574932664306976,0.19588363946459939,0.800543926378967,0.7726087709387561,0.12369195709664706,0.07053315715370735,0.19752398854893657,0.30614458486417734,0.026091545301807267,0.6139149449949534,0.5198929007288965,0.03518759736733032,0.7590357863714442,0.11271007945104225,0.4204825229590017,0.6588119137588805,0.7961629838039926,0.08135920898974773,0.8667449156217861,0.40900992899326194,0.311886307241855,0.26253435888727145,0.3456371081522302,0.4638081552103488,0.16495990617265605,0.16612499216254947,0.5004941716072262,0.5180787309454105,0.05127326960343934,-0.009157115561644577,0.5610998867437414,0.6337387118445661,0.12128716542043019,0.6369675066612408,0.5884256777551493,0.6217202481345836,0.5769651155071784,0.31365159887772986,0.6946765169806406,0.6203603657758189,0.21049163348253638,0.5892404330921132,0.3688180585439099
Occipital_Mid_R,0.12523701176754104,0.4881976639408869,0.49316039194419636,0.32047267988169825,-0.4617385192853383,-0.0905814763361255,-0.12460116802425034,-0.06156210239916472,0.4781623904612704,-0.3722093168029853,-0.29090461181028165,0.2371715926361,0.09956789025053178,0.37734962655861104,0.03718099062392334,-0.22138714665611967,0.12350854303276027,0.12005941991341766,0.009520222544153597,-0.18778626876053214,0.1186339138827565,1.0,-0.038052097574042265,0.224607380119788,0.08532834807560583,0.07710912107933861,-0.009889063783838978,0.42244814775796774,-0.16055520768645454,0.25610403813180216,-0.020809718774155578,-0.04119280752840997,-0.18181906691923327,-0.09120651983074088,0.0,0.4857348275059946,-0.0838654690847269,-0.02575037288112419,0.03220668954999158,0.11717240890641296,0.1104278827677881,0.015433491784482712,0.14552582594863359,-0.2257242022583958,-0.07461764290422947,0.2730842486921993,0.06760422573945406,-0.15022876202576027,0.3409003967981214,-0.03035951516912903,0.2039821903027709,0.12244555351368035,-0.16997577076452267,-0.22046677993658736,0.2072232346002234,-0.15663053813981578,0.2930334221583969,0.21008211762899684,0.23651882005195993,0.05668044951253064,0.042199447617888214,0.14025111988489525,-0.16437539990845765,0.2587794103454716,0.5021991381555428,-0.376926106568795,-0.24116355421991134,0.40764932583111596,0.12072720442678386,0.03233540336083878,-0.29624604473215455,0.45414917433916796,0.2001544806494965,0.03576373248296402,-0.06280098842758225,-0.0036296118360285416,0.2595566164180538,-0.12984598410731385,0.07659282974898676,0.015446682568112876,0.34473199477917693,-0.302121050713903,0.4779298365876488,-0.014660273263138223,0.19922940256427657,0.17003476517879973,-0.352356737335026,0.34645044181793294,-0.1689604719273718,-0.21284335214573757,-0.07154430109572837,0.08978318407669632,0.15977012328680149,0.27765793101671926,0.27900743419748764,0.039697610430846124,-0.17149216054406688,0.4354477374670723,0.20739769637530384,-0.13667263267805488
Pallidum_L,-0.05588268640721101,0.16447036353331185,0.26605355185597546,0.13287568807110972,0.047991881888821676,0.021187072047788878,0.704992636688756,-0.0608794071817097,0.47392266988854936,0.2601581856470733,0.4021881348662654,0.40628231726752745,0.7478325214748619,0.28393298673082706,0.766978991114511,0.4904644105039109,0.6905955409216938,0.03701241089345044,0.6608131301269748,0.17042992675389007,0.6863746898178915,-0.038052097574042265,1.0,0.1281016309484995,0.8551201219754867,0.17383144962989122,0.47400374401531686,0.17673482923562903,0.3832120962680214,0.36432182506828603,0.35013801589103494,0.6856422873545498,0.41090526191013155,0.5144214937798488,0.0,0.2162741131259934,0.4631476187109769,0.12688336551266813,0.7315239102477704,0.09930144267348666,0.657238800328294,0.7966627334185223,0.6158265698574864,0.2536662680574023,-0.1423367264832556,0.17843852484922082,0.5482028906027147,0.2525337920167252,0.4783570818513017,0.7807600891654823,0.6111533405826929,0.4382724628175128,-0.017782252642483336,0.23211971834413392,0.41880273099338466,0.21864029992593823,0.5718136024631987,0.7042987476247335,0.2301578183321707,0.839578489401359,0.8377671344025309,0.45417770447923617,0.055457747349035205,-0.025673123203314448,0.26453196640690135,0.1937096335631782,0.7111537989934182,0.5247965843963129,-0.12882966452679048,0.8418966026110934,0.3950156256209408,0.2413641988658015,0.6955130519008059,0.5827266919801318,0.02587707492808774,0.758487695298299,0.5083818206860674,0.4915577993751856,0.14122447726157444,0.47057297487857214,0.3430174459460163,0.4966565539199404,0.23640644416234413,0.6858143604313823,0.5892417834694321,0.012240752374291354,-0.04072818695068811,0.3875377992600469,0.743063455922744,0.0946995263145652,0.7841818793436633,0.710507356835109,0.7751676936051218,0.4958761559305959,0.5227008527170574,0.8756661420115631,0.6805255178718395,0.19356875140113303,0.6017094724042966,0.30551041119589034
