,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R
Vermis_8,-0.19071107975631577,0.09632201808471247,0.15914341446592858,-0.002577825398877029,0.26307190956556475,-0.15028959804594344,0.09833172658691364,0.2980857022673697,0.06431347536359658,-0.06972978794067339,1.0,0.14693292133344574,-0.02334564992124181,-0.13243041072092382,0.06949133098609099,-0.09375797283136073,0.3487617471185292,0.042796178277963566,0.08969707646259036,-0.16945284282904308,0.13607573791511518,0.09467558702440643,-0.05132923881364433,-0.27206657972422005,-0.09155009214993516,0.023110471384776645,0.029684812451070915,-0.1602698523400182,0.24851685983758545,0.08843154961628868,0.17462263135720116,-0.08676176809073315,-0.3342784032279678,-0.07380840458290996,-0.041984535300928626,-0.08977461332000009,0.1593197562877994,0.010206162738428328,-0.07585258772103246,0.14776624148451106,0.04697186016254923,0.16841688815407868,0.11690385265428611,-0.03043348412130499,-0.17109030036349177,0.18313631784440354,-0.1362135435948945,-0.11847013059532936,-0.03178676940145483,0.15536655254486673,0.11900753137371617,0.07707759103555367,0.019862051488608187,0.2246164424607366,-0.006547041939315398,0.3303438841652805,0.2345320168803669,0.0982606717252712,0.3549317900932649,0.21551728511245072,0.1262548656773072,-0.05154421101275747,-0.128450773685095,-0.009671721875316657,-0.09027930715792302,0.14651173285045888,-0.13046395225096558,-0.061867925671930495,-0.01764944359835594,-0.0053905857554004495,0.10385617288916706,-0.13055229032167026,0.33188060890049526,0.36923845454956433,0.2312084302292539,0.06967696001172892,0.002594904165779716,-0.031135072912570422,-0.02154565584217463,-0.09629936341796004,-0.061995963666894124,0.07493975676109708,-0.1664634090166027,-0.03763530830557217,0.19043818967295634,0.012641354944507171,0.29584878034119894,0.17521493837379262,0.07685019647847252,-0.04862998970210156,0.09796134923862336,-0.012773389931521634,0.06545074223862463,0.06344953821918838,0.13350073033850166,-0.03725486261652837,0.32598332986663603,0.2854052490047173,0.13736665208095922,-0.14112052469906688,-0.028313183846490692,-0.13812942747313953,0.3432867943975022,-0.07547374366012478,0.11683361067750249
Thal_AV_L,0.2104843838511334,0.03169676472474978,0.16860859447500498,0.4332584946255905,-0.17546664408600832,-0.06494584977268442,-0.2997672650371403,0.043759844468119855,-0.08234441686451932,-0.006792455162252025,0.14693292133344574,1.0,-0.2226018811530997,0.3464834220521768,0.3245323493203257,-0.20820139410198987,0.16079637932147814,0.03136254407431458,-0.020526295583894127,0.26127062662809514,0.3922819558680315,0.035546182031473424,-0.043554874310293035,0.38481797552132707,0.4420220851405623,-0.12685694215931795,0.10496038289347454,-0.06697668966108565,0.527915661386208,0.2995000242259356,0.3245197782336243,-0.39257036066045903,0.13926252192928346,-0.265670493051846,0.25571721241865486,0.07604782736861891,0.14341908146870325,-0.08496955290024405,-0.19492964013461034,0.0958672120066965,-0.28547965543577236,-0.3241618894092075,0.4761440954181894,-0.18422519489825043,0.38676425398389874,-0.06302068036225307,-0.1400705105924455,0.35104725756392263,0.4088370684812023,-0.1839533112936187,-0.1090064535770218,-0.252198748301092,-0.4472653251285394,-0.04640116803949951,-0.31535610998150654,0.2696137351778546,0.4057353218458259,0.45318528714922196,0.6690132129835747,0.4088890584088135,-0.3027464277047175,0.23824318118963742,0.2344253339845687,-0.391484575752041,-0.15232294415195247,-0.008131527144333956,0.28323738771898044,-0.08924399986761773,-0.02699576039511305,-0.3542215176496958,-0.5694823166609952,-0.2579780998011782,0.06386955993204799,0.013165364729187693,0.2691030248755113,-0.2667145675862895,0.5185550890861488,0.3832738967889007,0.0121464036412302,-0.11315076634101112,0.5672180664281582,-0.18994288151075472,0.09517724239384066,0.15165160265125635,-0.27148362012136684,-0.30073407182934286,-0.19095649474301551,-0.0011429339901884222,0.7360388622119659,0.013236122107203404,-0.09650567183134762,0.022565107019633865,0.02755304853193229,0.20222740207168527,-0.11135847568016922,-0.16630487668604935,0.17419088779223763,-0.20268852481607288,0.15690316820095895,-0.28488392786827554,0.47316700234318265,0.2078351290157841,0.4018227913630308,0.19831114815033177,0.2759981960588945
Thal_MGN_L,0.014486034835343152,0.3058610771069179,0.054674820552725795,-0.052179245032037795,0.2277396667590067,0.08399371366527086,0.15176307488336493,-0.1700998581696717,0.07030704522399737,0.2190431584495268,-0.02334564992124181,-0.2226018811530997,1.0,-0.1427792362014162,-0.20424421606576115,0.14812865535426983,0.09692540755013991,-0.02458113226749029,0.428893098796996,-0.10758405210228485,0.15720558391575667,0.08884172047953834,0.15915087608838016,-0.11637389993999027,0.04298364837077424,0.05099736128297758,-0.10059021460546964,0.01834473073633122,-0.13933433634404818,-0.1059643961917052,-0.24940108565791916,0.37873111620848765,0.01008023452359443,0.17242928500107627,-0.16929934253947823,-0.09485962929325849,-0.015660446290332895,0.09455871583593357,0.21061301899836773,0.09466883503421572,0.10058740378107807,0.06199594911394876,-0.21854220195419377,0.06302394299683908,-0.1535816431948095,0.273061915231465,0.3548910547355095,-0.0836306838190912,-0.2160790389568838,0.3390609635636777,0.30199605186405615,0.302456772149634,0.2697963253782037,0.28001054391258756,0.3236456121913518,-0.19694204616882308,-0.2983791943078521,-0.18581506171829987,-0.18095808590820003,-0.3224988644574914,0.3300968658440717,0.07073644469887624,0.04138378998010154,0.37259956333527594,0.15290751625440085,-0.07040649155474134,-0.33469529179085195,-0.031533419815812966,-0.07809118886256719,0.29832705662669734,0.38883117366860426,0.2208602405479748,0.05304773025337197,0.29542869762651314,-0.21853345580251288,0.3172652094485907,-0.05781421156644049,0.02345365481707213,0.1788251075741955,0.13576331519121157,0.0451746249329014,-0.00994802122888462,-0.16795595179616668,0.22000611894447758,0.32600346653087503,0.39504181999549387,0.058043286791042446,0.031466754256022335,-0.1944335336551978,0.04176848275315393,0.31398718425313554,0.1377136404310726,0.16659091148914967,-0.1229079816950891,0.10275681682821741,-0.008406754186503286,-0.05681598677063409,0.1342537943115043,0.06966165755460133,0.34291762504706763,0.21107266760886403,0.04299221694296428,-0.14210937901895615,-0.01462873627962143,0.1046959943679585
Paracentral_Lobule_R,0.3722852988370964,0.008934702284904929,-0.15501480016917754,0.33353656917365326,-0.22950874595221257,0.24985240173902024,-0.03842466862879477,-0.06915139620405089,-0.026498233716503092,0.1501895763803759,-0.13243041072092382,0.3464834220521768,-0.1427792362014162,1.0,-0.1080976186552906,0.10894628401058662,0.18616928255453277,0.004231768863942938,0.16017216735911316,0.44237955422872016,0.18138256593549024,0.33216436909388747,0.22432756746060667,0.12236674973426537,0.19400458612747956,0.08714571805153977,-0.05727815754294341,0.16164339679213494,0.3880173565967692,0.32659907174672925,-0.22824697449801895,-0.2713739045860642,-0.026087270242516666,0.06923765126528292,0.4389678841069989,-0.030747960925012092,0.06622743037271757,0.22298801062170678,0.37063089932483567,0.12028350117334341,0.14027466761661095,-0.0377318163292414,0.10617373004440304,0.258653948217834,0.07556032737835384,-0.07428306517527498,-0.014204567504034782,0.05333690996953233,0.015007686690578262,-0.22391546237226156,-0.13637914356130898,-0.06079334338727172,-0.08292738273849436,-0.018467069688254307,-0.3052874642261759,-0.06475598931262645,0.0673045445882009,0.35686546273271524,0.26812547632203,0.3515311184296483,0.0818973276204569,0.47520706660875434,0.22203206299222977,-0.37647744927401927,0.12214450186436093,0.05852798756642195,0.18215330839817864,-0.03573754721282399,-0.13311430373871833,0.04124730197399406,-0.4072185571599223,0.07044492569996887,-0.24787849726612968,-0.14441456971814035,0.4002665663760488,-0.09158989822011339,0.4807374884377282,0.15465352487671483,-0.1351558914756405,0.21002778919126136,0.05601730640521311,0.08976857860190907,-0.06431995015981158,0.042485633631601225,-0.17844638430047235,-0.08970366071209848,-0.31458887456182677,0.0018694002581635108,0.363743584479332,0.13162517283583644,-0.1840865960209428,0.1564229517853962,0.1444638697812734,0.4622848329402907,-0.002176356190899133,-0.16563603505372318,0.1372371256592132,-0.22360317440258626,0.019018300105295212,-0.11251653896150429,0.14381619914681074,0.011610294075806393,0.35666810697006013,0.2655496129847822,0.3048760830427073
Vermis_9,-0.19922800320069045,-0.0889825672806567,-0.12064401092121929,0.08317547486620164,0.24985259166012677,-0.3450795831026517,-0.12659493846643577,0.12749702521560533,-0.2184992002777364,-0.09100815445168976,0.06949133098609099,0.3245323493203257,-0.20424421606576115,-0.1080976186552906,1.0,-0.41432666704549576,0.11342882213543212,-0.12544360099188331,-0.4021639058890368,-0.1887879644305165,-0.29151121391801477,-0.17138501994487962,-0.11552337859124664,0.2661149659317284,0.03975818324769327,-0.026841842941006975,0.3229732860699695,-0.06959722357823209,0.05785012300933603,-0.15785392470546716,0.6266763877514642,-0.34288521647311193,0.28106243169285855,-0.4878338218926336,-0.3633913352462726,-0.07118647095131017,0.06292425624481594,-0.40923516400043497,-0.4225978540414099,-0.12689932233988158,-0.5233508015839661,-0.30128502141660557,0.26914816508944184,-0.31252533990614495,0.2651762141134092,-0.07857022109294508,-0.3211863184081202,0.22490502302383464,0.5863536459586016,-0.18663642240734268,0.08453726766927858,-0.3515197293885696,-0.18376022960687907,-0.1532284739939073,-0.29365031925377727,0.222522783613602,0.28822712592023014,-0.1919663119361245,0.0977002677627003,0.01864763731594049,-0.4316990254711462,-0.24451027579342138,0.03573967173200387,-0.30399436056333584,-0.023088724272340284,-0.043852671175281716,0.2190950331619669,-0.02514448754018418,0.05152772834256279,-0.28511389459756437,-0.2665299948445349,-0.30237399604891696,0.288147338554985,0.10675449937286069,-0.21861530054180023,-0.12007117213616773,-0.231603118674102,-0.00430467929876118,-0.13619447002800963,-0.36426312110378245,0.27452364391101985,-0.22745952370036154,0.19163840076389252,-0.0034145794381162746,-0.2686714707473281,-0.22214215718878258,0.3345285496217198,-0.1329334754224178,0.21447759407895672,-0.09350890057999306,0.11419967228471042,-0.24435142248351452,0.2580341768753609,-0.4749757894916774,-0.16495185522304595,0.07702902299044012,-0.021116021164556038,-0.013206018728984172,0.11533893813239882,-0.373001290000079,0.057937314442129635,0.1643729568925662,-0.012241176564611354,0.17808402100423804,-0.17235758516108107
Amygdala_R,0.5069011716722923,0.24959731871920968,0.2847479502195496,0.11246532066106779,-0.11588830484665305,0.6167916515676116,0.03313789483963861,-0.1433229916237685,0.5499892101406073,0.3774759159081058,-0.09375797283136073,-0.20820139410198987,0.14812865535426983,0.10894628401058662,-0.41432666704549576,1.0,-0.1139944450555902,0.3081174194865818,0.351990521667964,0.28885664582343107,0.16312839093833628,0.28332052860091106,0.44820886418321865,-0.008486566240992638,0.072472486419729,0.5608010806457014,-0.1436738843871105,0.07547404928618859,0.08414990058894832,0.015853624971643138,-0.22291077698507616,0.35502217301812045,0.05166069798058974,0.8111690027127008,0.19613869726077987,0.4331061979687312,0.39119957761367896,0.5451003469631087,0.5117788351350091,0.15416423802934562,0.47988613477631026,0.534915496512905,0.08769875012265194,0.42957407253362295,-0.03034488554330501,0.1211743857071333,0.44061948041901444,0.040067854623692535,-0.017276185200813254,0.1769268104317934,0.26457125092936234,0.41541338993180343,0.1846934027872977,0.26446277959056363,0.28389843458084835,0.18423269161293507,-0.15331469022299127,-0.030549766857192236,-0.07169405550287242,0.2354112832685104,0.5184605396159132,0.09251601122723131,0.28046742883330483,0.3167429021515245,0.44241981746955333,0.4119123902608656,0.23785321941301152,0.31390438032525186,0.16848457852941465,0.28114199555837005,0.3310965861791494,0.5037916071708047,-0.22823555043965257,-0.012974973899206599,0.19344394946896007,0.5050869453819085,0.07452617657882599,0.0009012622223907996,0.2801023192301312,0.7280365029224707,-0.07561581164979898,0.5876765527556161,0.04244548633340039,0.26712993612554214,0.2119383447491715,0.2038427488693112,-0.1532410802837656,0.2568110776138586,0.021388064140498163,0.11855296323109378,0.05693187636262775,0.7118566362840699,-0.019885481643196822,0.16917545361113262,-0.01002470233619829,0.130276301247227,0.400146805747017,0.23194519234358646,0.120130043832037,0.5100343332758156,0.20966109095950639,0.14629093606922444,-0.004614289917971559,0.2678131708129851,0.2394075529301973
Temporal_Sup_L,0.2003556006989078,0.007840865784589689,0.030474361752899342,0.11329957345413265,0.4685055393880692,0.022700304211550223,0.24234195637551217,0.15826132171700363,-0.20646091436233727,0.04980313830204078,0.3487617471185292,0.16079637932147814,0.09692540755013991,0.18616928255453277,0.11342882213543212,-0.1139944450555902,1.0,0.1856750011087636,0.3564723769083034,0.006132591577124766,0.06316148672908085,0.403863684810625,0.3227675175414173,-0.1441489543342527,-0.08739456522513753,0.23427370978291034,-0.13865954449227674,-0.05759171289986446,0.4942072157301621,0.12400468809913474,0.024393065322372974,-0.1544160754327326,-0.2814152488040613,0.041014003328453494,0.01157627678870598,-0.13847335457425358,0.06336236890046915,0.13499480381018233,0.18257187570298752,0.24271256282038556,0.28101603493132493,0.2234981241794375,0.22449854568122551,0.07266819479644666,-0.12240548271214034,0.13879720868474923,0.06028309217775062,-0.07906296099862278,-0.1266056763174001,0.0053726330580746665,0.15703397488778062,-0.07946878665982754,0.15597396516756928,0.2571448405044157,-0.11285262331280203,0.2176381326028217,0.3676392805277687,-0.015982068951137574,0.11411477563346029,0.37197569071216374,0.3372503936478946,0.4277841730499545,-0.11637609789217047,-0.07373669348191135,-0.017048258614824577,0.2734523690697431,0.1383544507853873,0.10100894363862953,0.013090150432348688,-0.014027184657380348,-0.026509031267474746,-0.001770421208899435,0.415162326125085,0.30541874385552237,0.22186904637305163,0.041958243115955925,0.11650013207249792,-0.029699844899303673,-0.09998100353422786,0.10510758617285819,0.033030582475438525,0.231904685533506,-0.21084566310906164,0.17216158913501706,0.13095730160452743,0.11865897353300084,0.3889317509743743,0.20157659372781633,0.18286845342811067,-0.023211268847232427,-0.17225451148262683,0.1584876918841391,0.18766804801680512,0.061618732672194386,0.18426567416557366,0.0781631842404055,0.4705136989304756,0.25015618357345,0.13103219029281646,0.02364205225676639,0.12896260839128404,0.10574714788736528,0.4917054191494211,0.23456867325499065,0.09206630169971332
N_Acc_L,0.28874445048828384,0.06865882394917207,0.08074233185294981,-0.04415219810214754,0.2707102320333497,0.09140019817309367,0.1317752454931601,0.14617699535234874,0.16696581356793483,0.2870073818404059,0.042796178277963566,0.03136254407431458,-0.02458113226749029,0.004231768863942938,-0.12544360099188331,0.3081174194865818,0.1856750011087636,1.0,0.12021244255002972,0.10089918110407826,0.06334715736094254,0.43533192098272094,0.2638440974328376,0.012269667877736267,-0.12244382691434308,0.5364655332705385,-0.4300311010843127,0.02743163856011311,0.14662145533916449,-0.11473998770191708,-0.07693191514642403,0.08993592311218183,-0.08435679308368972,0.34826758395345486,0.1925355095527124,0.26281872178748117,0.16415716938347008,0.13198412877295457,0.4439046276434404,0.18859923205164958,0.38211285959043495,0.3063390913805388,0.12653160688579843,-0.13461578998737248,0.015387903652910333,0.03541369381993069,0.2151112959169456,0.06787033150840574,-0.11747439065699877,-0.0007207088299384004,0.1767460354524862,0.11671700561380524,0.3516881592009958,0.27144025071340205,0.4141555097680993,0.17115585484374848,0.34156655208767084,-0.10261233163387405,0.04603368223298387,0.3084816144587339,0.30246484187036776,0.023469837869174334,0.0911725986635908,0.419502833268642,-0.011908608490217215,0.1376301065552801,0.3136513695213083,0.7724555756481799,0.30421807643487764,0.018220492038882027,0.09528425073644992,0.1270044607739624,0.05380756437217451,-0.05316892090178778,0.08753774131852322,0.22370570590641847,0.0932626800701702,-0.02220024373106369,0.2557920679603791,0.4349233425941054,0.07585927249158826,0.31951666223500413,0.024414188225255946,0.040191276659607984,0.542595750756606,-0.0574739537866432,0.1484588633964464,0.20885642164393511,0.06838429517284605,0.031035717901519367,-0.07535998052855389,0.4216270895162294,-0.21229316462115638,0.09369986628292952,0.054956654817608995,0.6652586490464892,0.3182600974884053,0.2622581126977854,0.09639005377558647,0.5700327353056245,0.07352872190314486,0.40914534633236554,0.11866519597498705,0.19251856564935527,0.051910985082821555
Thal_MDm_L,0.22573702344504182,0.43521375096538994,0.2994819701843363,0.28394486488877935,0.1670935244936898,0.3679717677561796,0.2723417480927879,-0.06225906330434343,0.12472768738612365,0.19104952544740036,0.08969707646259036,-0.020526295583894127,0.428893098796996,0.16017216735911316,-0.4021639058890368,0.351990521667964,0.3564723769083034,0.12021244255002972,1.0,0.0687117923675901,0.24598257762966574,0.34415870159881673,0.4316554330482806,-0.24018479631694026,-0.11910188721628905,0.18181293940879784,-0.19045462961858844,0.03517667379398104,0.22979180468552088,0.10298686804174921,-0.43450675527760213,0.28209410286656766,-0.2780939907903541,0.4212798933022548,0.09001322797982848,-0.014097687012711392,0.13262708243110824,0.3469708508632341,0.3545141177584355,0.4812820025542502,0.3012361169522029,0.2798399894890349,-0.02687444862093743,0.3407353605484513,-0.21601297800837174,0.45320312068481666,0.4858902898269275,-0.2768649730422486,-0.3743927789407868,0.40977996371305314,0.2893353308887291,0.28469988672759655,0.21144777388112457,0.5991980062203917,0.3000705628310225,-0.020586099502715022,-0.10971890010455182,0.08897867510670689,0.04486843291205612,0.09345592424419392,0.6070126776898555,0.4957964801028391,0.21097926594549232,0.3243988018114635,0.20194610461554563,0.18443369465721213,-0.0667880788569619,0.07840368963124969,0.12154297740691443,0.21033988100844708,0.37350419040214744,0.4166629721271065,0.13306077378769304,0.34311722304442155,0.13548907616248276,0.3215113045333566,0.17602196769180137,0.10378403311478385,0.3366699061170721,0.40953340136894456,0.18716314574242376,0.32025508110519607,-0.2762687928997732,0.4865249078424933,0.3235336768304847,0.5650038529584849,0.05804788181817053,0.4287400687319936,0.025560942119413423,0.1292447152727425,0.0014471770369499394,0.45624292653856713,0.2759666517222863,0.225109861599279,0.3202992449082394,-0.001365719913373125,0.31695495318325273,0.27603080622052933,0.29917244445521085,0.41346908841871693,0.40655054226859166,0.20064686706793772,0.25263391643656014,0.27101035525146494,0.2465575030586528
Precentral_L,0.43399229970752784,-0.09066118388378923,0.1347444409681048,-0.040798216994574976,-0.5469707056322637,0.3263693578469037,-0.1173826751536691,-0.07872795216301921,-0.03091003172837412,0.1497338567993645,-0.16945284282904308,0.26127062662809514,-0.10758405210228485,0.44237955422872016,-0.1887879644305165,0.28885664582343107,0.006132591577124766,0.10089918110407826,0.0687117923675901,1.0,0.3626101281836702,-0.045164917727683926,0.055889218545082,0.44946099570949344,0.32053355664633815,-0.03259513345444087,0.02906341594800803,0.1863476073883021,0.27321598980600487,0.08014348318673203,-0.15480381665155596,-0.08243137833079246,0.21361369682699666,0.17973204681942623,0.7668973858930529,0.04569171311364052,-0.07632152640908796,0.22528020740352767,0.3641788891031431,-0.2248131388718425,0.18009247325331593,-0.03312261133523324,0.1760413723223467,0.21604483300087088,0.28976200809334507,-0.18558105518550402,0.12868963844008594,0.4165833836378399,0.12735307948013092,-0.12788528691488185,-0.0708691305672685,-0.12454787224000345,-0.314455257338999,-0.02923776076386403,-0.12505192907654275,-0.03013839089719152,0.06549484128708119,0.14900525838004447,0.21421054970828063,0.2833872770868409,-0.06991883149161078,0.4660428977030794,0.07601081548738622,-0.19616726170818108,0.328974229553651,0.05748329025521905,0.2250114247774985,-0.03741540680806719,-0.04210728917373646,-0.01180863788864722,-0.35128403427866317,0.05928828476691761,-0.4028328316944763,-0.4545064882103275,0.4542149985213113,-0.14165004029006767,0.6379318892749541,0.31918153864976817,0.02220265767516216,0.21551423816603035,0.07178587644019822,0.11866076873302904,0.028808500750318444,0.03512023114904423,-0.1894916705541755,-0.2576734282392626,-0.5829530417864385,-0.2018838528638987,0.4242882291051859,0.03534192109291605,-0.07326949332258528,0.13373328175064322,-0.21922594388128405,0.41358973945853283,-0.24924865010218034,-0.18613240410740423,0.02745432616625424,-0.4163629479652218,-0.10855839495855843,-0.006686832985804876,0.23930310354065257,-0.05625313950185828,0.09576134306356218,0.05123993552963406,0.46641363496387994
Raphe_D,0.27604081316720747,0.14164953623962073,0.31129908548975294,0.24331652990193875,-0.301053349224986,0.15478573516719338,-0.09309702620000065,0.09652669422507378,0.20083468634197477,0.11279365832686568,0.13607573791511518,0.3922819558680315,0.15720558391575667,0.18138256593549024,-0.29151121391801477,0.16312839093833628,0.06316148672908085,0.06334715736094254,0.24598257762966574,0.3626101281836702,1.0,0.09103746984679288,0.09161791438674625,0.09488331594200922,0.3310215283659795,-0.06275428619301275,-0.12574402386352368,0.000622557451900277,0.3442645924265267,0.38991061320386194,-0.16409936374550105,0.05625040713004606,-0.10138714053930002,0.1431809277443777,0.38449151968686496,0.17464395589583004,0.23066121572755113,0.260434133618795,0.13646422367290698,0.04148718519196275,0.09069806985327312,0.0050915658679666275,0.1515637814700335,0.1451866394933524,0.07201946198159563,0.047122626170378205,0.09705389289126566,0.2714051133990176,0.009642313541615417,0.1370256839215783,-0.0998180815579019,0.1603771442947796,-0.18958015426109087,0.14025602491600875,0.15568320867891455,0.08218578427952614,-0.00868973922969225,0.45513545710466863,0.3877163335353466,0.18265160999150568,0.057125270688643356,0.22796274683388384,0.15515532322548695,0.030121459048084574,0.0822111403545986,0.0027331931075509903,-0.1515247637098204,-0.11830412970066256,-0.17841835478028548,-0.0600600580817777,-0.08161090710168875,-0.04021115288617467,-0.12633769486183188,-0.0061653207727358226,0.32086670241362797,0.06771883254196462,0.525357414867745,0.15302043736503596,0.21817434724503085,0.16399246820691382,0.08989346637547482,-0.005503165996145221,-0.13134859767530294,0.07434807375015097,0.08658549384529768,-0.08615230169298863,-0.40956844805029075,-0.0213233228474753,0.365970373027854,-0.0036072733654588154,0.14918274594578818,0.2138422548510643,-0.19346968922369676,0.4323436306595943,-0.0015338542408624945,-0.16530294494377876,0.1875076434758152,-0.12240012656944295,0.03688334462917176,0.0516045707710766,0.30421824975974054,-0.05135281752789395,0.24917709739679147,-0.01567154199821136,0.4321463615717747
