,LC_R,OFClat_L,SN_pc_R,Pallidum_L,Cuneus_L,Frontal_Med_Orb_R,SN_pc_L,Rectus_L,ACC_sub_R,Thal_MGN_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Calcarine_R,Frontal_Inf_Orb_2_L,Temporal_Sup_L,Cerebellum_6_L,Cingulate_Mid_R,Vermis_7,Cingulate_Post_R,Parietal_Sup_R,Thal_PuI_R,SupraMarginal_R,Thal_LGN_L,Putamen_R,OFCmed_L,Parietal_Inf_R,Frontal_Med_Orb_L,Thal_PuL_L,Pallidum_R,ParaHippocampal_R,SN_pr_L,OFCmed_R,Thal_VPL_R,ACC_pre_R,Thal_VL_L,Postcentral_R,SupraMarginal_L,Heschl_R,N_Acc_R,ACC_sup_R,Olfactory_L,Precentral_R,Frontal_Inf_Tri_R,Temporal_Mid_L,Postcentral_L,Temporal_Mid_R,Thal_LP_R,Thal_MDl_L,Frontal_Inf_Oper_R,Cerebellum_3_R,Thal_LP_L,Fusiform_L,Caudate_L,Occipital_Sup_R,Occipital_Mid_R,Cerebellum_9_R,Putamen_L,Vermis_8,Temporal_Inf_R,Rolandic_Oper_L,Thal_MDl_R,Occipital_Inf_R,Cerebellum_6_R,Thal_MDm_R,Thal_MDm_L,Calcarine_L,Precuneus_R,Thal_AV_L,Cerebellum_Crus1_R,Thal_PuI_L,Thal_PuM_L,Precentral_L,Vermis_6,ACC_sup_L,Frontal_Inf_Oper_L
Thal_MDm_L,0.21097926594549232,0.1670935244936898,0.28469988672759655,0.5991980062203917,0.2723417480927879,0.21144777388112457,0.17296728356222288,0.3000705628310225,-0.10971890010455182,0.4287400687319936,0.28394486488877935,0.31184479448010693,0.036596231591914954,0.4706563455900423,0.3564723769083034,-0.051240914708662585,0.2465575030586528,-0.11910188721628905,0.3060242502949758,0.3202992449082394,0.4345260841349608,0.10298686804174921,0.05530485712258644,0.20064686706793772,0.37350419040214744,-0.2768649730422486,0.028044282920844436,0.2759666517222863,0.35980638510484875,0.45624292653856713,0.22573702344504182,0.3235336768304847,0.4812820025542502,0.22277727879652723,0.40655054226859166,0.08897867510670689,0.21736567191471642,0.3679717677561796,0.3366699061170721,0.3465809562582847,0.07840368963124969,-0.000715706330344482,0.2522609999545929,0.13306077378769304,-0.24018479631694026,0.13262708243110824,-0.02687444862093743,0.18716314574242376,0.20194610461554563,0.28853198812187547,0.3055455512313916,0.18443369465721213,0.4858902898269275,-0.2780939907903541,0.11635948524962154,0.2780472169941139,0.27101035525146494,0.08969707646259036,0.12472768738612365,0.1800087726748819,0.43521375096538994,-0.06225906330434343,-0.020586099502715022,0.4865249078424933,1.0,0.025560942119413423,0.25263391643656014,-0.020526295583894127,-0.3743927789407868,0.12154297740691443,0.4166629721271065,0.0687117923675901,-0.43450675527760213,0.3888406305201757,0.03876800522068645
Calcarine_L,0.21107189529703188,-0.22256855134875558,-0.29112286202789267,-0.11900699392078781,-0.15238273483163287,-0.4830399498012638,-0.03548995579189928,-0.3769285868944523,0.4590797532454197,-0.00879208673521451,0.328107350149925,-0.5282172533231799,0.743767314015825,0.05206216676440332,0.18286845342811067,0.5241544370294992,0.44551218412620497,0.3607378996569238,0.06339734907054055,0.007992256568917335,0.29576678941956625,0.2920504886181265,0.10916538815484746,0.06908970674917092,-0.5193121336837319,0.27069563771112193,-0.4248640704280468,0.013011957320775414,0.4625633548360214,0.17110839106511488,0.2973234314369121,-0.24732092606680756,-0.016795435998021125,-0.025912736391486443,0.4197449604295011,0.39794792429724607,0.29076172020048663,0.1765042019003881,0.080303775506076,0.15591359147785902,-0.09740331606086053,0.01577509055371213,-0.04138876875986841,0.15503477566564827,0.3507887532232754,0.2422951243926405,0.4649088351742972,0.45157250852125386,-0.01974336308327978,0.05013759627388565,-0.06763373895083857,0.269661689110556,-0.05992249937814199,0.08983676127566959,0.09156184609054852,-0.06353355043100947,0.15412302666519237,0.07685019647847252,0.05485123498000127,0.46447176856135874,-0.0324145173422243,-0.027342344819299855,0.4399732298266755,0.1587227063472833,0.025560942119413423,1.0,0.48643059038826136,0.7360388622119659,0.48338045969958754,-0.0855303650087155,-0.16395831276910475,0.4242882291051859,0.31683978316736183,0.1578012025873744,0.16946190413772128
Precuneus_R,0.07877402033637093,0.06543989115875287,-0.019435054562824162,0.04833615693771237,0.17118807463546062,-0.24638103515767795,0.19466118840703253,-0.27577403306187154,0.444832430088012,0.2509151812785701,0.47107650074659835,-0.13660234376698638,0.7788078044899864,0.09945101086355075,0.4917054191494211,0.4921236192790129,0.5117417400250948,-0.1445713427866521,0.44792934141452373,0.3672469268001005,0.38761677145082124,0.5488023081893544,-0.3201738518689225,-0.1611503946977002,-0.22926697593497855,-0.16708734878641687,-0.2149880809939531,0.16342923411819016,0.2393888455672044,0.1931027646692981,0.25404196234225235,-0.1236452396556224,0.2631094803292545,-0.19010340529998998,0.14391566165876157,0.5091968408181338,0.19211082899864745,0.19425183376611993,0.04318330463688153,-0.05865810429078722,-0.03757149068232884,0.2715779135249214,0.11436624782734621,0.29614073082217535,-0.27777997600401283,0.316156901284483,0.2210076675968572,0.12242596002028089,-0.11438808511302623,0.04114323039618182,0.007358878995833212,0.36157189396714373,-0.143791431868608,-0.5173542970893411,0.43024583730268573,0.2287377783536896,0.13954389419796137,0.3432867943975022,0.10442554841669206,0.4132489651491794,0.03779873997210937,0.19265463757428233,0.367521362539714,0.10805429956526882,0.25263391643656014,0.48643059038826136,1.0,0.4018227913630308,-0.07411218461959776,-0.009705598657154934,-0.13709958528324184,0.09576134306356218,-0.035642930397057584,0.08991845835586341,-0.1523173451758949
Thal_AV_L,0.2344253339845687,-0.17546664408600832,-0.252198748301092,-0.04640116803949951,-0.2997672650371403,-0.4472653251285394,-0.0719066758539932,-0.31535610998150654,0.4057353218458259,-0.0011429339901884222,0.4332584946255905,-0.5286391020482232,0.6584078842143458,0.10091386197616757,0.16079637932147814,0.40329031686678046,0.2759981960588945,0.4420220851405623,0.03074800560380655,-0.11135847568016922,0.3143061368637268,0.2995000242259356,0.0811037543188066,0.2078351290157841,-0.5694823166609952,0.35104725756392263,-0.40167045577601973,0.02755304853193229,0.3414587623892144,0.022565107019633865,0.2104843838511334,-0.27148362012136684,0.0958672120066965,-0.01913147789990366,0.47316700234318265,0.45318528714922196,0.20620235477839735,-0.06494584977268442,0.0121464036412302,0.13940847346919152,-0.08924399986761773,0.11226919516659575,-0.16865239052369957,0.06386955993204799,0.38481797552132707,0.14341908146870325,0.4761440954181894,0.5672180664281582,-0.15232294415195247,-0.11404256691964029,-0.31247200810349335,-0.008131527144333956,-0.1400705105924455,0.13926252192928346,0.054555371092298924,-0.2094240631527676,0.19831114815033177,0.14693292133344574,-0.08234441686451932,0.23069585707849102,0.03169676472474978,0.043759844468119855,0.2696137351778546,0.15165160265125635,-0.020526295583894127,0.7360388622119659,0.4018227913630308,1.0,0.4088370684812023,-0.02699576039511305,-0.2579780998011782,0.26127062662809514,0.3245197782336243,-0.015469978654019423,0.04053945008198114
Cerebellum_Crus1_R,0.07363504535164841,-0.1281036427348037,-0.32068947043917356,-0.2760410047483595,-0.36347466708740594,-0.25767331209848915,-0.09318301194830282,-0.23433217331520223,0.13902173050050903,-0.07830751780170253,0.12613530958032965,-0.5798916052164559,0.25033935006664654,-0.1354418029191164,-0.1266056763174001,0.42246938875172285,-0.11854004002822711,0.34731901062100595,-0.37270942005772567,-0.22563941310097663,-0.01314355129126567,-0.1419203822432357,0.2652872817302417,0.19151092690558863,-0.3555855438089367,0.40658099698237726,-0.21702536107822284,0.08499703742367914,0.22371259780633623,-0.001318454424653134,0.04495347395909834,-0.2934453356782617,-0.10256243857710066,-0.0117400578874515,0.2824513546311989,-0.15435832750399356,0.07648955849819646,-0.03604965735831205,-0.07757581926093081,0.005061947658375287,-0.018884289343378897,-0.34820044122752797,-0.04930451568826436,0.04716495264328095,0.5577706809743661,0.25434449778704854,0.3698524484164838,0.3717088336207639,0.07586478828181924,-0.018438105541217033,-0.185538252721733,0.10721660172554272,-0.13755165983716966,0.4940227663013021,-0.2821217890110091,-0.22219096345581002,0.19710445517893646,-0.03178676940145483,0.08795869191258687,-0.054379083699142246,0.060331761731100185,-0.13002548877777956,0.5083391990198229,0.22168616635695687,-0.3743927789407868,0.48338045969958754,-0.07411218461959776,0.4088370684812023,1.0,-0.008864235806017402,-0.09833904681288919,0.12735307948013092,0.7003528525490825,-0.05935920693495548,0.2510876231513179
Thal_PuI_L,0.17822899858823182,0.19588533148357196,-0.11902116948934352,0.24623707948823256,0.09731524399496377,0.19724098719754815,0.07355385948793092,0.14697132752627293,0.10599577508009964,0.18439192534730955,0.032748273962436264,0.007265343342321568,-0.08700563308841322,-0.025851150450215438,0.013090150432348688,-0.021871926990761487,0.016877728434615245,-0.11901270693676409,-0.03643260119178904,0.08068464358289884,0.06806443753403534,-0.243086165244131,0.1657819091350098,0.2605555455589779,0.23530336421242787,0.04431618791515236,0.15535948053303783,0.042439810903228556,0.1970739935761729,0.2458845799012211,0.13194249001113206,0.1126066476600526,0.18678999983624414,-0.06035990943032904,0.13205013057073342,-0.17682196870158534,-0.06418474833773868,0.03707085057967078,0.1013691049409117,-0.01859013102478862,0.26122830840892214,-0.10080603534597535,-8.914463415022042e-06,0.12328970149264273,0.05529879006525291,0.017296883642246866,0.13826791864296636,0.17469974975473365,0.026949767927708188,0.09878714735665022,-0.14835834140651757,0.07812190675505681,0.2658457378840142,0.0612670193609958,-0.08913367850249077,0.0445659020791514,0.19448838238052457,-0.01764944359835594,-0.06541318327393736,-0.157626317204528,0.18343816361331491,0.04995922487125333,0.09459502303184841,0.18750638395987362,0.12154297740691443,-0.0855303650087155,-0.009705598657154934,-0.02699576039511305,-0.008864235806017402,1.0,0.1967855626288397,-0.04210728917373646,-0.0895510037998856,0.1551379494744652,-0.0020582937198532045
Thal_PuM_L,0.28539894322916587,0.07537884857374047,0.19069875399521652,0.29079765424276977,0.18715103950698211,0.3023034749215006,0.2830282149895945,0.2308516119253856,-0.16058207738821337,0.14034434529038609,0.029951308336848014,0.294030499936867,-0.3231199414643161,0.21793226570342109,-0.001770421208899435,-0.1902112350833265,0.022143556550217696,-0.11003455813483229,0.1741389457284485,-0.010405086474027091,0.06411459521825491,-0.02979715929280379,0.27185618270861894,0.2749734169189746,0.3698031620271508,-0.0046175831380816665,0.18642155361419355,0.1758309530762688,0.13571707495942686,0.5459551954866708,0.27780351351919996,0.19070712362936904,0.053066191714189026,0.17655410590367593,0.3461685296790881,-0.08738775089044261,0.03552159587822829,0.5643238798440412,0.2403525920700185,0.27940245204238323,0.22797013248255124,-0.08743308839547242,0.5336860678565375,-0.03808397666192156,0.04574687946715467,0.17540434449343428,0.015486919723637735,0.04439864527124178,0.5047852913487878,0.49059093133985954,0.6143456236289087,0.43521759224411655,0.5634032306751,0.03987336307271045,-0.20050354315560684,0.09937540427261221,0.332433652410148,-0.13055229032167026,0.3072045054156826,0.10251172445364522,0.12281975051437408,-0.15048850905230904,-0.06563464514952165,0.21125786460547535,0.4166629721271065,-0.16395831276910475,-0.13709958528324184,-0.2579780998011782,-0.09833904681288919,0.1967855626288397,1.0,0.05928828476691761,-0.2438876043996421,0.3852816982373452,0.2504524200670938
Precentral_L,0.07601081548738622,-0.5469707056322637,-0.12454787224000345,-0.02923776076386403,-0.1173826751536691,-0.314455257338999,0.07040345092863728,-0.12505192907654275,0.06549484128708119,-0.2018838528638987,-0.040798216994574976,-0.28535762844681023,0.21771109738308245,0.00519923135332671,0.006132591577124766,-0.08684118580429855,0.46641363496387994,0.32053355664633815,0.03977740115113517,-0.24924865010218034,0.11649094401019805,0.08014348318673203,0.2687245099888874,-0.05625313950185828,-0.35128403427866317,0.4165833836378399,-0.17979464213325586,-0.21922594388128405,0.17919983693829641,0.13373328175064322,0.43399229970752784,-0.1894916705541755,-0.2248131388718425,0.18012883624203607,0.23930310354065257,0.14900525838004447,0.436994426513325,0.3263693578469037,0.02220265767516216,0.28786702549183446,-0.03741540680806719,0.08096232519001183,0.3020508222755557,-0.4028328316944763,0.44946099570949344,-0.07632152640908796,0.1760413723223467,0.07178587644019822,0.328974229553651,0.16256431699256757,0.24363495900702453,0.05748329025521905,0.12868963844008594,0.21361369682699666,0.05502634842529859,-0.1347721070234545,0.05123993552963406,-0.16945284282904308,-0.03091003172837412,0.7508822388798413,-0.09066118388378923,-0.07872795216301921,-0.03013839089719152,0.03512023114904423,0.0687117923675901,0.4242882291051859,0.09576134306356218,0.26127062662809514,0.12735307948013092,-0.04210728917373646,0.05928828476691761,1.0,-0.15480381665155596,0.23453293790909632,0.7357994763031164
Vermis_6,-0.19118939958882597,0.06376554755318457,-0.21073820763443787,-0.2989173376360048,-0.2340454446909468,-0.3031961946901729,-0.12752335466220066,-0.2624389346785455,0.3106601084006762,-0.0010802797183421997,-0.03595327000401561,-0.4342144837395515,0.30145045505414514,-0.14372441172111902,0.024393065322372974,0.5765600999178906,-0.1943437087684185,0.2767931466846892,-0.3761694671903289,-0.1754072254144829,-0.11032506705726415,-0.20506030930539504,-0.026092212542548805,0.04145757291771439,-0.3305913642636456,0.26125445898044364,-0.22714677192171168,0.036640348559802825,0.13824285788117222,-0.23969541468587116,-0.20440267789932062,-0.18328507729418808,-0.10989406036004372,-0.12238112029396311,0.07555933772124945,-0.2080139564976214,-0.2749780262560905,-0.26690430699725637,-0.11518236883637917,-0.1495502351432646,-0.030759538113193954,-0.21677292523771746,-0.2229017455516161,0.22500725524161327,0.365721718775772,0.19077365098971524,0.330219887336069,0.24493578415638717,-0.07525116528077094,-0.17128252282773093,-0.34187134457117374,0.10902725722815229,-0.3165145988919546,0.3514006009906414,-0.21919889878037138,-0.2125088208759366,0.06097830011122711,0.17462263135720116,0.05264599997334544,-0.2405364313975111,-0.06594049355239595,-0.05382620600557587,0.483574532210856,0.0876289723206942,-0.43450675527760213,0.31683978316736183,-0.035642930397057584,0.3245197782336243,0.7003528525490825,-0.0895510037998856,-0.2438876043996421,-0.15480381665155596,1.0,-0.1736507812804444,-0.02660604555402688
ACC_sup_L,0.05817695942430383,0.10188080239407066,-0.08111230975427085,0.26698054311933,0.27738079487342826,0.14653757158092048,0.1223009724792376,0.07868199729847354,0.15539091388239626,0.05627202850611565,-0.0795347524798227,0.0021544905469563554,-0.02281657883252395,0.17736020814988543,0.20516028487935797,0.0340558344828872,0.1935723846990963,-0.12599115868497202,0.06189466095291302,0.1372035935396294,-0.03765040879495082,-0.20209167758614086,0.22140593201757536,0.3230706669582829,0.11482796644277925,-0.03161592821572664,0.03816690645508347,0.11277058386790821,0.39989582258587353,0.36115616892936614,0.20050547263272256,0.17760922882321137,-0.02765588106999164,0.052098698928836444,0.44602571894993004,-0.12554957798916191,0.19569663504037366,0.2437943538995762,0.14243643067922654,0.34004600803914165,0.23456833428016013,-0.16908675131932005,0.24940195990812397,0.20447030605930427,0.012887331140463157,-0.12108269170254476,0.17337939432092697,0.26743179919586246,0.25763008203381615,0.19702187739160648,0.18685332459357185,0.40527290690626344,0.4559768923116479,0.06016495962610893,-0.01314609939975007,0.16993791005247913,0.2840350382629588,-0.16275133426911717,0.007709419437787671,0.21429967222277202,0.08207145437355551,-0.052407976082119126,0.023691135250672846,0.23053214444876755,0.3888406305201757,0.1578012025873744,0.08991845835586341,-0.015469978654019423,-0.05935920693495548,0.1551379494744652,0.3852816982373452,0.23453293790909632,-0.1736507812804444,1.0,0.28106332176715343
Frontal_Inf_Oper_L,0.013612225386442864,-0.32727786492915834,-0.1208957904648477,0.01688546625091601,-0.14353661816856053,-0.044688546229579594,0.1831437767146096,-0.18194633725409098,-0.04691051639709873,-0.12728308213969344,-0.1347536417623856,-0.19550918350324878,-0.09647300272935508,0.12725469671331302,0.05332350499766047,-0.1034392378950623,0.13192533625760014,0.2688858425963486,-0.21230401948048494,-0.2609733146253056,-0.0618754080081422,-0.1937491836718493,0.3235709478962205,0.13866064752645205,-0.1867983117736548,0.3860222600867418,0.00503850603444357,-0.09914125732069999,0.0762367265543684,0.14647815233925235,0.3968129615780886,-0.19985618949236073,-0.22099321289521087,0.1769829040339066,0.25366871179966416,-0.22984080447801575,0.29500470084474306,0.27637838852379903,-0.10784989838392924,0.2188085472451254,-0.046326810217185314,-0.12345817026455526,0.5247693408289313,-0.26347844726362746,0.5037866553655947,-0.11958441439010901,0.14109164645204048,-0.018607181528008707,0.6087308288646462,0.23146064995238505,0.20481992823461792,0.13403038752787927,0.23964200774827618,0.38220144675236606,-0.16275786860543112,-0.1809905441270536,0.2979951153088835,-0.17640125764254444,-0.14526730037678315,0.5484659074820809,-0.0598030682191558,-0.15792726309203603,-0.10042473135745869,0.12367974462240142,0.03876800522068645,0.16946190413772128,-0.1523173451758949,0.04053945008198114,0.2510876231513179,-0.0020582937198532045,0.2504524200670938,0.7357994763031164,-0.02660604555402688,0.28106332176715343,1.0
