,SN_pc_L,Thal_MGN_L,Frontal_Med_Orb_L,Cerebellum_6_R,Parietal_Sup_R,Thal_PuA_L,Caudate_R,Thal_PuI_R,Red_N_L,Frontal_Inf_Oper_R,Cingulate_Mid_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Pallidum_R,ACC_sub_L,Thal_LGN_L,Lingual_R,Thal_PuL_L,Thal_VA_L,Cuneus_R,OFClat_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,Vermis_10,N_Acc_R,Putamen_L,Temporal_Pole_Sup_L,Heschl_R,Cerebellum_3_L,ACC_sup_L,SupraMarginal_R,Thal_LP_R,SN_pr_L,Frontal_Med_Orb_R,Thal_AV_L,OFCant_L,Red_N_R,Thal_AV_R,Thal_VL_R,VTA_L,Rectus_L,Cerebellum_8_R,Thal_MDl_R,Calcarine_L,Thal_IL_L,Vermis_7,Vermis_4_5,Thal_LP_L,Pallidum_L,Rectus_R,Insula_L,Temporal_Inf_L,Putamen_R,Cingulate_Post_L,OFCmed_R,Cerebellum_4_5_R,Temporal_Pole_Sup_R,Thal_MDm_R,Angular_L,Thal_VA_R,Vermis_1_2,Hippocampus_L,Temporal_Sup_R,OFCpost_L,Vermis_6,OFCant_R,Precentral_R,ACC_pre_L,Thal_LGN_R,Hippocampus_R,Precuneus_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Precuneus_L,Rolandic_Oper_R,Thal_VPL_R,Fusiform_R,Postcentral_R,Vermis_9,Cerebellum_6_L,Occipital_Inf_L,Olfactory_R,Temporal_Pole_Mid_R,Thal_MDl_L,Cerebellum_7b_R,Occipital_Mid_R,SupraMarginal_L,OFCpost_R,SN_pr_R,ACC_pre_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Cerebellum_7b_L,Raphe_M,ParaHippocampal_L,Paracentral_Lobule_L,Lingual_L,Thal_VL_L
Cingulate_Mid_R,0.2045474837542019,0.11437124363267302,-0.06688305355141243,0.23242016740083338,0.7502989867381749,0.33461589505383527,0.331370423553355,0.5314282084005038,0.2245283011421542,0.8654476218113392,1.0,-0.10330668795777925,0.7506611345190267,0.3761804858135538,0.6171338035648675,-0.15214371016100153,0.7700766359587821,0.4597852681809605,0.7288326031777662,0.23047012304502057,0.6355217735277782,0.2694990433168834,0.39492521103811506,0.05472222415265575,-0.08385404643193867,0.0912250647158176,0.6610973762878786,-0.24683783972760145,0.7158485070175038,0.2757941045716786,0.7643689121635672,0.8552265951136621,0.5743278373745894,0.1085060084077995,0.16331607467604037,0.347184161306439,-0.04872784686776432,0.44936007375335607,0.324534639775223,0.6460649992524623,0.3759367980336556,0.27969040192320266,0.11685345894490654,0.4146644970595103,0.2899007611055971,0.5215275648759289,-0.0017552716281495275,0.4062463080253996,0.30985453649804284,0.3538571000395524,0.18821384818860942,0.2264464794073773,-0.3637702960313984,0.7609064227785689,0.5328473243315442,-0.0018152775583065352,0.6229153616490546,0.34264833878757295,0.42591384572781393,0.12475455572480829,0.4833621114994129,0.4042405738239075,0.5582761352574483,0.7954224410423857,0.24901371148742746,-0.12681471158802482,-0.15678541678802033,0.7943966789035848,0.025044051134003292,0.3846494765820954,0.728941602113502,0.8651863506982626,0.7095940113519444,0.5417376519496915,0.791232820920909,0.8391485453482467,0.3641366859511558,0.5825506432561975,0.8341191777818112,-0.21029941595647203,-0.3249216791712208,-0.4224675886795836,0.5161208309434526,-0.03390155523936092,0.5154102053672908,0.23228933086500209,0.5981769732810229,-0.016177313917148554,0.27717152663491923,0.7011021601206002,-0.15701593851715784,0.555474302788042,0.515023581492037,0.7197643976196831,0.18927927543142967,0.04770869216933271,0.0810430077131465,0.7617329455351606,0.3190590652695865,0.6086021584490512
Cerebellum_Crus2_L,0.41004027936618787,0.29260458958215624,-0.005724590350879673,0.0019086926941520622,-0.11704362740744408,0.2512796297628315,0.21391968950667833,0.24409187737606394,0.38419994023007875,-0.16976720452597163,-0.10330668795777925,1.0,0.03603927847604173,0.015504836668640323,-0.019446117106506622,0.14724259166569076,-0.2431950514348734,0.3652516944167053,0.04225314151751608,0.2353284509882495,0.019681303082333335,0.3323082110350041,0.10670551389727848,-0.10410964539537346,0.4681623457147227,0.3019350350581327,0.030114195228515085,0.4939180422166142,0.08562151887105349,0.5429611809334092,0.12546673833957114,-0.17683065451679927,-0.2504240712535702,0.37285109192956783,-0.4529091634330552,0.3035004634546803,0.16719932607727472,0.11922269534535024,-0.179062423246672,-0.08991280558252324,0.05098662480576699,-0.0341559520914702,0.27835230523712956,-0.0988550223685542,0.34558972778389707,-0.02918515763633197,0.05024291690855794,0.4589241782098828,-0.15708742685167038,0.016767083160233523,-0.15781697148318435,0.45513006061408307,0.505964408252381,-0.14114133837242537,0.1545864749160702,-0.03214385348382067,0.28085518383901115,-0.21468053712071739,0.28081855359850333,0.30254901923368643,0.014445461454825477,0.2800615950203099,0.3021763263108368,-0.3420739533074293,0.4567018194707514,0.416306362748345,0.35387667129214173,0.08380173658062379,0.2976200927247484,0.23406018436386755,-0.08980325009967961,0.09010793784945706,0.1889344578563148,-0.2042451367220313,0.08691782488671128,-0.17209741978472115,0.26627091313377277,-0.32288128934702437,0.06073228078444345,0.2543887448509391,0.471839015208202,0.29171858928199135,0.038377107152135624,0.1575295049271839,-0.36789777880707975,-0.01020247884035025,-0.23796195331481923,0.3725087801634716,-0.10735074994014543,0.02941469635002405,0.4963424948792075,0.34343190110690935,0.35525935301710243,-0.08326406222358711,0.4436525298156748,0.44848781656238684,0.547663247846792,-0.02170647002809828,0.539643328926176,-0.029908298744720275
Frontal_Sup_Medial_L,0.1952166903952309,-0.020792043710958063,-0.4138886405536803,0.08204241349919901,0.5723889226333925,0.16866926739517432,0.271267661917667,0.4715527098857241,0.2677654362861071,0.6940461955293012,0.7506611345190267,0.03603927847604173,1.0,0.5768785780812102,0.562716794683363,-0.0658472690330102,0.5350056178322828,0.4210895728870795,0.625942693276729,0.3546040255065621,0.5532828221046032,0.5649140747674007,0.6209042739478788,-0.08764195639849717,0.003958776916741615,0.21106782200962068,0.7280693020258733,-0.08551340778864285,0.6851816610275819,0.3296550226033832,0.8426575608807553,0.6201230350378861,0.4786265075625091,0.1820402217553883,0.19052157539975131,0.3938369848192565,-0.013125049327086052,0.2838124260097351,0.22817926440096106,0.5530888400467318,0.4304961657226217,-0.010970460530853807,0.3105990589492123,0.5406046097657627,0.14397518383175378,0.2516328339883436,-0.08966449482628873,0.36691872648316476,0.22215306739482416,0.24010639698081196,0.34782632809288994,0.3758216699088195,-0.32179843673133235,0.8256631134691929,0.5721299885801834,0.2161443079484264,0.48565444716992273,0.27428284071047343,0.2883497622417858,0.10658567553564108,0.3142570090246332,0.45509257968880235,0.5100822093392431,0.7098254322886184,0.160545646196937,-0.1294011629384567,-0.18710754982231803,0.4557771487814589,0.39123221340447634,0.48307804797904835,0.5004864530802016,0.6934220298805552,0.5532015231365477,0.3951905364925881,0.6687625213794228,0.7376584133098805,0.3578416125848388,0.5763205296567162,0.569562920728379,-0.21110205339795232,-0.3523652062961363,-0.4298985466940761,0.4536630110216791,0.04601647583827001,0.3004635523008724,0.32948615285644184,0.5619578272412696,0.0007589452100481582,0.6236839423276327,0.6138894575731668,0.06075829262731895,0.4125008413928322,0.4776957217287173,0.5717119861685671,0.33370888810524774,-0.021490828232746145,0.16932171064396775,0.5208870537639116,0.3375023613931022,0.4123344257747881
Cerebellum_Crus2_R,-0.08944235591118942,-0.297260786513528,-0.28004350391438787,-0.1099212226321326,0.3376815007519149,0.13111094454618558,0.05575357753521618,0.12851239196443812,0.021382077398380953,0.4030386818090712,0.3761804858135538,0.015504836668640323,0.5768785780812102,1.0,0.3305428847346243,0.1362937923934288,0.3779900172185708,0.0569677967512657,0.13892666729975617,0.19860615953586166,0.33777421962946275,0.3916938551217242,0.4396891404885279,0.02387025452657288,-0.2114534084451236,0.024129857506960003,0.3623717438802634,-0.384254958029117,0.23077786122816668,0.03143757194824965,0.5436729816765342,0.2551950130012911,0.39964583343540283,-0.16088347790378227,0.28718564782840594,0.165224406892127,0.22409758521134054,-0.07239191713991347,0.33436374156354765,0.22703306170085646,0.39377944739895415,0.0002774656638753164,0.3004804836484699,0.3203618739010811,-0.2585690155470508,0.06848016632300315,-0.04973047341019353,-0.01793155320832413,0.22268502684139474,0.12646333156488657,0.16517934803647608,-0.05848329459799398,-0.5028098394766837,0.659092781878135,0.20533427277366198,0.19198225034651945,0.06544639335002458,0.11419117116347555,-0.002329986990595032,0.16867315864904908,0.007095640017362575,0.02671890542323684,0.054485642195048894,0.4702059921289608,0.06829360972785498,-0.3931526738062951,-0.27697538196603055,0.08985320618932022,0.36062496760162627,0.2071013998608003,0.11415311633249282,0.30696578609741043,0.0563195042151446,0.24104373914481758,0.3576620328334436,0.4325700463612219,-0.0019070587261342756,0.32666753737555776,0.19592680422689887,-0.22317187432369995,-0.5622229885228887,-0.5903011380182828,0.3939423242593616,0.06340174667610644,0.20189304696680868,0.36431886668738567,0.48303163297604895,-0.19344896223128796,0.649421814000534,0.25956361206840833,-0.09610582121658073,0.018257631820410552,0.13245404938419875,0.20389722355766376,0.16094949110572562,-0.15033556245371224,-0.12190366162102621,0.21002012731152864,0.07147580884369374,0.19801533825484455
Pallidum_R,0.30397055929520606,0.015691270201703328,-0.20507301292776328,0.26900305167966115,0.33425401816821043,0.1657888790543241,0.5474771625656643,0.4230611072990509,0.19229829625960035,0.669167207913502,0.6171338035648675,-0.019446117106506622,0.562716794683363,0.3305428847346243,1.0,-0.01160284254028045,0.6003133240975591,0.2915979264618317,0.44422449118827956,0.48341692548119497,0.3471047914625904,0.23922728523853004,0.5304509585805581,0.14164071010225804,-0.013664465113781565,0.16960230587773942,0.638496067531924,-0.2183517392503373,0.569363982452509,0.09779711954060777,0.6243188514512208,0.3770203595184408,0.467947962130898,0.1425256958648203,0.22202173143141404,0.22035707511413896,0.035763434926906944,0.32405840629874677,0.2635444041098552,0.7252074123491284,0.4738340781543942,0.3509707819338292,0.039998317813930206,0.5268235651114348,0.10809413102522074,0.5291753037975757,0.013359027753653222,0.30768963422568113,0.16280151690559433,0.4063554052152299,0.3096739208430128,0.18727192533627635,-0.24139563350173837,0.5524323406462132,0.5852996375351628,0.07046274237369186,0.5468673507876166,0.18151334653134504,0.3948743064088118,0.18654676396437228,0.6172802425889853,0.20128978985204865,0.49604699047176454,0.6227855515130855,0.3643951916476158,-0.07426160501922363,-0.026213687452830533,0.46955016266256666,0.2747993569317879,0.27140508321915247,0.7207065231779939,0.5467166292122007,0.6080984063057402,0.39492466458900394,0.6302234355957846,0.7255787985022191,0.4347476300976947,0.5547577161884184,0.4523166184286089,-0.06731685539067561,-0.2520553848814527,-0.3889237919547344,0.6108270429422049,-0.11678930448435008,0.19334954681186692,0.3558486452309435,0.3217570480468088,-0.0016202928298768547,0.36270552686061247,0.5765802328961173,0.07616804457048357,0.4762140952323302,0.5572550816422243,0.7537757297657383,0.17702931751867343,0.08455154835404965,0.15919446755193414,0.6787656421910727,0.06320769121606473,0.5581589011363313
ACC_sub_L,0.053336092737504386,-0.09200755869496006,0.006307098979814409,-0.19538861625804407,-0.06966658281777241,0.14138430155998916,0.08021872457605775,0.16595911765649102,-0.04372158843910911,-0.11985220312603256,-0.15214371016100153,0.14724259166569076,-0.0658472690330102,0.1362937923934288,-0.01160284254028045,1.0,-0.07318862632455761,-0.20144527207175325,-0.3264876807811843,0.11655162069526648,-0.05094414365724982,0.2983041882937168,0.04300991119718456,0.15252142462549237,-0.06078365229303068,0.008022233346516755,-0.19234724468244835,-0.11378379602191138,-0.1376589961452842,-0.04553447539721927,-0.12021114105130502,-0.21568919098592892,-0.11185396537878427,-0.166302627095128,0.09892225716456425,-0.13292673595952134,0.23138863684123817,-0.2313129874973526,-0.1341534676990165,-0.1718683182065824,-0.0022435830760397244,0.1812559048592145,-0.05528852598228548,-0.11748457227965804,-0.15059009678541949,-0.23664795435344063,-0.11158238784642491,-0.15083676621627728,-0.02973129254086802,-0.1606006527475491,0.0477823266918489,-0.09494319423421022,0.018715132338597073,-0.03566089542762154,-0.049757483943769915,-0.03470494141448084,-0.16155995248558186,-0.2560588128674367,-0.19194407079413833,0.1942606785942778,-0.138661708267454,-0.15778881122650057,-0.003476190887713636,-0.191169995785456,0.13711577274258718,-0.02639329291553667,0.005906025230354788,-0.1494713627130506,0.07387668340010585,-0.10512153194568054,-0.06468031397272714,-0.06703466654607783,-0.13568453890480248,-0.30054005240658416,0.017684207053993668,-0.05883339407937293,-0.10820099424933609,-0.16141532371023617,-0.1529597899052012,0.14478699532525396,-0.057932176695177584,-0.0995262846168694,0.22783569843609386,0.1293821524229258,-0.13099100779573425,0.12777603778090965,-0.10405650656686376,0.130471138358296,0.0393130822204773,-0.14778253222702728,0.008565854946991042,0.035622700763886364,0.11386146997990582,-0.029859630687895405,-0.01155216952473574,0.21628118551373743,0.04888305975367154,0.024017133151815126,-0.03877760392465795,-0.2508391823055389
Thal_LGN_L,0.04615619487390519,-0.07960437381847554,-0.044666266834804014,0.17137195350695214,0.5984529221417063,0.2237013302061565,0.3016705252196036,0.39039657763315244,-0.022721382878954848,0.7476100022633121,0.7700766359587821,-0.2431950514348734,0.5350056178322828,0.3779900172185708,0.6003133240975591,-0.07318862632455761,1.0,0.1286149922013461,0.4942668376839939,0.1437870030026838,0.4690759958792721,0.10169874230943805,0.3362552475385992,0.146763346974879,-0.31463948762217325,-0.04255172958891955,0.4608949812058386,-0.500827026880353,0.4753541859094209,-0.021412726049129575,0.5322827098030257,0.615733107650895,0.6073907866995065,-0.0790650242402348,0.3446404134042331,0.10713572585032548,-0.16935034698493065,0.24266218275982782,0.35374590277790957,0.4869368520948085,0.33987359383374804,0.4211443704794079,-0.018755248211478795,0.23221160640858954,-0.0006881775536115638,0.5051302734981371,-0.004564011430621953,0.0892056647542048,0.17077880349092603,0.24502676701028556,0.11960225607610328,-0.11620723338038848,-0.5245467461982493,0.6319789960103164,0.44490665454566775,-0.04536284265973539,0.331873415906262,0.33803760286417417,0.3170456511026838,0.12137253877320604,0.46309898971348146,0.059601929827409784,0.32992145896828273,0.6926269890600159,0.14784435577691393,-0.36821527578063024,-0.14046078136632364,0.5703591172745368,-0.10442768441275102,0.18851753316341477,0.652000837691018,0.652625881063643,0.49152927551801096,0.4865181138347086,0.6707466633790063,0.7732291560008563,0.15944985364286302,0.4816840190656465,0.5954412613919514,-0.311161837224097,-0.4919750009686418,-0.5316110553729513,0.5243247920754962,-0.1400571383694406,0.5841195228762638,0.20820604931769293,0.5861741859216226,-0.08893101282345496,0.25913967972623186,0.5367516781364337,-0.2897240187070806,0.3668093813986617,0.3885625639736231,0.6492583757287703,0.035118124296807246,-0.10973502595312276,-0.13358120421852412,0.6873319632069064,0.004381650757861692,0.5229613510414222
Lingual_R,0.47662734128055423,0.46096809455702503,-0.07923267482982166,0.4219092413833195,0.25193072963010166,0.2967775349197052,0.42649339405131687,0.3609148356340567,0.4674165558731285,0.32128114120886325,0.4597852681809605,0.3652516944167053,0.4210895728870795,0.0569677967512657,0.2915979264618317,-0.20144527207175325,0.1286149922013461,1.0,0.4576906596065913,0.3281711608694584,0.5176831509745277,0.29028110125165796,0.35053681296056466,-0.008226961192076988,0.3912009468863559,0.2981855208393474,0.44274836649838817,0.35295198801436284,0.483168292062579,0.69105032231946,0.5593204091021211,0.3274008702960139,0.14897291064469462,0.4155648671970333,-0.258468198608976,0.5923063870700321,0.07534582387184303,0.3950337876990436,-0.056439267585465365,0.3412307757303567,0.08439311215422533,0.04525854536466909,0.34996027412223335,0.3268107999607624,0.6863783355957677,0.19677373319433267,0.08259882212276848,0.7740888909621806,0.2090637286974684,0.3314116982717203,0.06178788002605962,0.6082022521658781,0.30072729140819965,0.3692893252140674,0.3406393881820757,0.061776017503332954,0.823397381033073,0.14280538195079875,0.37056799141179736,0.22397202418705398,0.2837764087022753,0.674282717374437,0.6357421584329124,0.18116889488010157,0.4226616776002716,0.43671248754802017,0.13949172129187187,0.48967749259626836,0.24682193574572042,0.4222915244684589,0.41242504527891194,0.5938212427859616,0.6585061440859696,0.3220942526315124,0.5007127621790195,0.3416306676111053,0.5019877959122675,0.33428591336004826,0.4535930774171299,0.16769972851655093,0.3503791669257381,0.1470361114768968,0.17394826984740147,0.05843576123022525,-0.0508305944873035,0.20777315697687226,0.04743119595898581,0.37689479869336323,0.061273789932309176,0.4808368226650536,0.3177225621144065,0.6031303202815292,0.45335728102523887,0.4577032495709456,0.4881706341183,0.2880541461975993,0.5479669409953595,0.40634471967258734,0.8470733457455826,0.409097799586898
Thal_PuL_L,0.341580946002384,0.11420742575345323,-0.19852586192608315,0.41114572042505265,0.4360672389986837,0.13958462070850763,0.2627203342273185,0.3982606201649134,0.43286936452814806,0.6863085850427691,0.7288326031777662,0.04225314151751608,0.625942693276729,0.13892666729975617,0.44422449118827956,-0.3264876807811843,0.4942668376839939,0.4576906596065913,1.0,0.24306105745865061,0.2926925214360722,0.05742364268438968,0.42245608807498186,-0.08308025712368554,0.273846628309068,0.13231616960653617,0.5760986810114722,0.23277970205951778,0.6487513622681592,0.4072628885321419,0.6701544745254414,0.6620731629055329,0.35145974051116663,0.3399443589518445,-0.13411385342960644,0.5285514157289268,-0.1863205492049832,0.5689683764676092,0.1660766801259148,0.5839019784012809,0.3717054473800574,-0.06898042791906939,0.2692411469397781,0.34485291767602777,0.3846484915885564,0.44971180693932106,0.14694008040630538,0.4868486510291764,0.177035252274345,0.12021731155431117,0.2356412584199259,0.4780101506651079,-0.031061466938455295,0.5030988438436375,0.4239600225463177,0.11326715174231426,0.6129831412107271,0.35394142037073023,0.5808307823150518,-0.05860949447853489,0.45692455225775597,0.5304027478000298,0.5898295468677526,0.6166376302012587,0.13867535054618388,0.20683797991389424,-0.0763071492250759,0.6537384803746568,0.11951248802215847,0.4707220166766001,0.5508749673854925,0.5964604114582548,0.7085725407122149,0.37070072678664084,0.4806732571543544,0.6116866147217256,0.592596718410011,0.5452755438594701,0.6715720131891038,-0.12015319968270557,0.02443548289815149,-0.10614648033298386,0.27516039912073725,0.11472877575666462,0.34609069679304716,0.14387432058483354,0.26957519906988064,0.0332724914291155,0.23160040027197426,0.6410882058003535,0.21925163785174626,0.5545781295095263,0.49017717732307425,0.5236687544911136,0.11492375493704864,0.027561048919351034,0.2919640227475624,0.4662475471747855,0.3582138380673824,0.5011714613018932
Thal_VA_L,0.5953484549718715,0.05445056727575378,-0.22975342060302525,0.275187569767264,-0.13840588945751994,0.12051976272772398,0.6900005575449755,0.2853412425347701,0.4965428621821119,0.22066852958234218,0.23047012304502057,0.2353284509882495,0.3546040255065621,0.19860615953586166,0.48341692548119497,0.11655162069526648,0.1437870030026838,0.3281711608694584,0.24306105745865061,1.0,0.17081917714890577,0.2531575345237747,0.5646053703541307,0.31201673038003835,0.4170244284741588,0.6596488868901162,0.44909829900447745,0.20080601972664117,0.4631318873715972,0.540265557431664,0.5358476557333349,-0.12569165167515728,0.05435470754557871,0.4768657518466479,-0.10741678223840007,0.3686973332071862,0.00030265844191601406,0.20552518221647265,-0.13140971094151524,0.42703360140460106,0.31373558070617563,0.25233668389482766,0.2823714411355304,0.5316543477338609,0.36961575441277716,0.2760299937368306,0.014548743909747463,0.47961297600751046,0.1131767470984057,0.508319498401607,0.1377538513755741,0.5162355274293209,0.27191306993020237,0.27054158707617787,0.568447067202435,0.004882216171541974,0.4714810268702021,-0.054483508603651844,0.26586665362745054,0.38715504556805386,0.36847124629960387,0.5131218698085911,0.6505095888364998,0.11753573836178126,0.3969505144397977,0.2649843412993119,0.153501370115013,0.058376529469154004,0.5346681416827602,0.44360823485374234,0.48631959735786645,0.33491952923075813,0.5497248118856887,0.11965531141803398,0.3756434090035183,0.2881896470834702,0.6739313510023424,0.2366058294795564,0.05324037924494643,0.14784321544634407,0.1913532997351543,0.02993016066764081,0.47559096918514376,-0.11235864679366227,-0.41607077736437437,0.4315266315406141,-0.1637600328503074,0.4156045831234999,0.27222224833466335,0.3868870900059515,0.5213046150495698,0.5468542516300485,0.6451065179219057,0.49505949211669387,0.03700689666566537,0.4386185398060446,0.6626821367005398,0.31127447595175367,0.30096579594212225,0.3066844010377378
Cuneus_R,0.15521054254881875,0.21453662244524477,-0.023754863987122014,-0.007398161579475105,0.6767221218955196,0.39190122070286515,0.20641105770557766,0.38884225472648243,0.07994045624342,0.49120171959004566,0.6355217735277782,0.019681303082333335,0.5532828221046032,0.33777421962946275,0.3471047914625904,-0.05094414365724982,0.4690759958792721,0.5176831509745277,0.2926925214360722,0.17081917714890577,1.0,0.46371576081951654,0.33066901731771886,0.07499679093794527,-0.07383466860731619,0.10650166094698771,0.48144316906792567,-0.2541760171379569,0.3474641064810201,0.3160037416571293,0.5236713353181828,0.5320144691448677,0.35469808647329404,0.07535173437986036,0.15001245479413744,0.2505385246590917,0.03667232043718714,0.14547498355257943,0.1786396918695878,0.34105119839063053,0.23161354420261465,0.3054363674036129,0.11029355100955336,0.23927019333406682,0.22996440446900251,0.32572546455461604,-0.17733696893374368,0.34636405252390523,0.22643220019840057,0.30344489359569615,0.08216325576319568,0.13036199590133865,-0.2744705602799228,0.6548594043877579,0.30938914633598225,-0.048231351558608415,0.4907294819017993,0.2410254636860906,0.21603793134536553,0.44223028647372503,0.28688677788978395,0.31842598108961667,0.3855924648142122,0.424560029183605,0.26038348358393965,-0.2567878614970459,-0.16024946160405476,0.4948677026179633,0.05992468466557994,0.22294194242766296,0.41934527583894593,0.8210481028593769,0.4226961576453518,0.3764464711811228,0.7622339605312525,0.5374370257272619,0.08351122235339767,0.32289770448091576,0.579645243946722,-0.1739880410147602,-0.2955533407069169,-0.3464177993047074,0.33433926247722423,0.023887717805528768,0.3216987354477562,0.18182604864075563,0.6060463641228195,0.1671888023007275,0.24804586745394422,0.4794835573723823,-0.25803515848826036,0.421517233633642,0.3482687891468946,0.45966211163374177,0.39029352010045715,0.149991033672237,0.05221296189481667,0.6829446986676923,0.46780812828189894,0.39776275072399164
OFClat_L,0.1578171764390077,0.028388623818423053,-0.2517196616582931,-0.21743609734672206,0.3647940266726433,0.08514241789615148,0.2440649148729173,0.3117204822374334,0.1431912972839939,0.1542354738911609,0.2694990433168834,0.3323082110350041,0.5649140747674007,0.3916938551217242,0.23922728523853004,0.2983041882937168,0.10169874230943805,0.29028110125165796,0.05742364268438968,0.2531575345237747,0.46371576081951654,1.0,0.25664139038388956,0.061962604339505734,0.02883997071496394,0.2764302171757672,0.2768907819637645,0.01106898363504274,0.24112690852405108,0.29830343122246455,0.48566557006318956,0.24560219652690596,0.10426347810549454,0.11189060224633356,0.18356470293088697,0.12238469096581822,0.22192818090519503,-0.03161051377996255,-0.06396846062237967,0.05025915626365747,0.1316614825164076,0.1510054593565145,0.07137851832016454,0.16173450735179315,0.08775241159518797,-0.10988476886193692,-0.2277856499396925,0.2659192251262072,0.14271506147412547,0.21129511793062478,0.015822399852196162,0.3847007469528277,0.044228826698106224,0.4628177797633218,0.23005671822513812,0.07728887417792503,0.218025992942855,-0.08673206079278009,0.01075765562860651,0.18903080511142203,0.023024407364331766,0.20287555138214722,0.2747856454432573,0.08228184652199856,0.4911407381205229,-0.07343863250035661,0.1449195314827519,0.18709429212318016,0.4165527221650746,0.16106865657625138,0.1610083323068309,0.39238290368455747,0.20297641940007619,0.07693207203488107,0.3650924163038682,0.2313340734867603,0.04311989289407763,-0.021812706548495427,0.2884566158520667,0.12285715303465596,-0.0517790388331708,-0.14541194658051035,0.4165399836806546,0.02691456552932445,-0.05530168066327326,0.2683198193401178,0.2877313717338374,0.09043160353804183,0.25495208980810563,0.13696709132759755,0.09581486795573227,0.2709388676608752,0.3654373091705264,0.1918861819140008,0.47266740340055285,0.14816358868762292,0.2710815940435629,0.1907791555603387,0.33924914386860894,0.10311254426647205
Frontal_Sup_Medial_R,0.35811512633128395,-0.10168452081351967,-0.4617894231038973,0.1692347875095606,0.13545869159238094,0.13483302344858997,0.43957578126713204,0.35586694192857876,0.28734614021597904,0.4687727793443911,0.39492521103811506,0.10670551389727848,0.6209042739478788,0.4396891404885279,0.5304509585805581,0.04300991119718456,0.3362552475385992,0.35053681296056466,0.42245608807498186,0.5646053703541307,0.33066901731771886,0.25664139038388956,1.0,0.0019496831485310317,0.21305814213302335,0.32615598076408414,0.6175585006654823,0.11483761131345031,0.46024965284406116,0.33619275260095244,0.6100080363448077,0.11062271658514237,0.20629755784985523,0.33402154870022116,-0.026471728361447202,0.37455427752689435,0.06396582523210743,0.2057121003263312,0.09764448282199659,0.43483222834598295,0.3987109772493144,-0.05372579439253648,0.332839418406201,0.5617087374019197,0.09844091524755118,0.2583380562419449,0.05524939065186856,0.3157319606066647,-0.029054749601900243,0.17902054728319342,0.2943626011727605,0.390882535850626,-0.09115638473063267,0.543818909809931,0.5072910748837457,0.18618679786449738,0.4806757016497608,0.2092026105918276,0.21624395950512346,0.3415059252184155,0.3855713762652159,0.4463950046221946,0.5211966341664948,0.42292079096238516,0.11164014131048798,0.08024098984154529,-0.20042811112236744,0.1686181814229404,0.45997229037306103,0.5633558418056523,0.4651612417244317,0.4462263994778979,0.5566181011920992,0.20294164324393685,0.4844962607796114,0.5164893622091011,0.5180505474355405,0.5054584307680513,0.23058469066813844,-0.15567093791673622,-0.16427678395292145,-0.24384679918633578,0.4171351157420039,0.13921613996572918,-0.07268510185870605,0.33487979828170295,0.1324389017505357,0.26088110334344095,0.5788732951372174,0.553752929396887,0.3860523717400024,0.442681911533713,0.5052550352814229,0.5135116322070471,0.12890707722996433,0.1251943951178901,0.3191391220758978,0.40189256843845733,0.2852136766734346,0.26580989630155605
