,Frontal_Mid_2_R,SupraMarginal_L,Caudate_R,Frontal_Sup_2_R,Cerebellum_4_5_R,ParaHippocampal_L,Calcarine_R,Rolandic_Oper_R,Thal_MGN_R,Thal_VL_R,OFCant_R,Hippocampus_R,Cerebellum_6_L,Parietal_Sup_L,SN_pc_R,Rectus_L,Cerebellum_3_R,Precentral_L,Thal_LP_R,Thal_PuA_R,Red_N_L,Cingulate_Post_R,Occipital_Sup_L,ACC_sub_R,Frontal_Sup_Medial_R,Thal_VPL_L,Thal_LGN_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Frontal_Sup_2_L,Paracentral_Lobule_L,Putamen_R,Frontal_Inf_Orb_2_R,Precuneus_L,Thal_VPL_R,Heschl_R,Vermis_3,OFCpost_R,Thal_PuL_L,Frontal_Med_Orb_R,Rolandic_Oper_L,Paracentral_Lobule_R,Fusiform_L,Thal_MGN_L,Thal_PuA_L,Lingual_R,N_Acc_R,Cerebellum_7b_R,Lingual_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,SN_pr_R,Temporal_Sup_R,Postcentral_R,Putamen_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,Frontal_Med_Orb_L,SN_pr_L,OFCant_L,Cerebellum_9_R,Occipital_Inf_L,Temporal_Mid_R,ACC_pre_R,Red_N_R,Frontal_Sup_Medial_L,Raphe_D,Cerebellum_6_R,Cerebellum_3_L,Thal_PuM_R,Supp_Motor_Area_R,Temporal_Sup_L,Temporal_Pole_Mid_R,Occipital_Inf_R,Vermis_9,Temporal_Inf_R,OFCmed_L,Angular_R,Thal_LP_L,VTA_R,ACC_sup_L,Heschl_L,Insula_R,Temporal_Pole_Sup_L,Raphe_M,Cerebellum_8_R,ACC_pre_L,Cerebellum_Crus1_L,N_Acc_L
Frontal_Med_Orb_R,0.13886691825872122,-0.22286435884561825,-0.018552954226897483,-0.11854368560719958,-0.27698802264075256,-0.38637722004041963,0.20624274541656476,0.3270430828118962,0.27597550002916266,0.028662979725343367,-0.0658310623652005,0.2049080132028337,-0.4915674971427811,0.36102545777935996,-0.10859521606857302,0.32714322730134365,-0.21107368930014828,0.12175194727507031,0.29735109537101484,-0.08963074556856941,-0.37841574899641645,0.048960662762450785,-0.27191733962551345,0.22859419326928762,-0.026471728361447202,-0.12395295037025456,-0.209285844734049,0.07998743989234972,-0.281894259052934,-0.39690602798693014,-0.05489931215704331,0.12178729158279576,0.2709663334721346,0.49278657109849705,0.15832496493632528,-0.289208872008167,0.04985946127265837,-0.27673059518077353,0.1685160914529263,-0.13411385342960644,1.0,-0.24103015759614047,0.07674075536646761,-0.43583524455699074,-0.3948238315515047,-0.2840258940643683,-0.258468198608976,-0.1581140827587475,0.12732482930151728,-0.46678385340676287,0.19432634046218003,0.11674246677449632,-0.07950552136084113,0.30482518795448166,-0.014955425178656893,0.01952355273749718,0.22667005399473997,0.1690510719890818,-0.04071877105711465,-0.3346551959846441,-0.03230725856008387,-0.16283066865962809,-0.5168327577519882,0.2823195946408465,-0.46932377297164635,-0.35566376210524586,0.19052157539975131,-0.19245172637167943,-0.12279464519852627,-0.4395254593122788,0.005727376691853258,-0.268080027637062,-0.31422427420831806,-0.3586301236217481,-0.2262118547098895,-0.21569481338771757,0.38199696376636044,0.45549129652099146,0.2973033164749752,0.050513020333585734,-0.4165215196743937,0.061898407646816936,-0.4684151173392384,0.18996268413194697,-0.6401762337250907,-0.3517680972239329,-0.20476889394864756,-0.10709635056821934,-0.23932676303140146,0.05355314696337769
Rolandic_Oper_L,0.4869898242714639,0.5329375628559224,0.7633693598093761,0.81083939755184,0.795379854958825,0.6476298202453505,0.4729638140516613,0.4487101898147198,0.06118874518127816,0.4701636183736311,0.15864751836980012,0.6348541229916075,0.36811611449226767,0.1345572500902313,0.6235286999739944,0.35563442040636206,0.7860852383077369,0.6490615125421069,0.17060143277348616,0.1296279327412744,0.5843105700137013,0.4463309332365237,0.403974836400486,-0.1424992406208146,0.43663720011650026,0.6052804190004805,0.40658572432439305,0.07169455752654524,0.4061720429930607,0.7024130813485842,0.7129265555685717,0.5889497371499816,0.3092234382715963,0.18788720151304875,0.585407168135268,0.679088613257255,0.5437966435387053,0.7681645422575059,0.04413025948673232,0.4848220426040347,-0.24103015759614047,1.0,0.5919601578752622,0.6603555422869158,0.29452629420400467,0.34571264507115895,0.6388392245646413,0.37758929517645695,0.3716838100128407,0.6431138099740046,0.45327956631085525,0.6156451734210704,0.5319788453402958,0.21362112227737373,0.45349657529245135,0.3273221765125777,0.35054182705771236,0.14539082999203826,-0.03777951619556025,0.37342598540308314,-0.0006275651083140013,0.2960547318005125,0.179925013624578,0.16037454863580844,0.4169475463529458,0.4776794367714225,0.32754699885767546,0.6971030257488116,0.5020449045883838,0.647003957992109,0.4217853497252368,0.7373537052720528,0.6863732884789295,0.03928749882689211,0.15180845955027253,0.3045822237025639,0.04602173977551171,0.10821203420475702,0.07340645962539671,0.23092639786781932,0.4382893592225503,0.5389543010813157,0.5389835734508245,0.3347926447826929,0.3086953287195323,0.46742174269849607,0.2440585367992655,0.24943414021836732,0.34794334580045816,0.5284593682292236
Paracentral_Lobule_R,0.7817090192762174,0.33814789536717815,0.45717535315814656,0.7425468695217012,0.6163239927279628,0.3290464773522706,0.42641640100547434,0.6883646100665067,0.37405855904398705,0.5129861760314545,0.06320870647415718,0.7658471611664736,-0.133903354658343,0.6019756816720313,0.4011793822996238,0.4075156506741537,0.7236218482888077,0.8521195175851005,0.3345828391380224,0.1966254039247288,0.2705176457031406,0.5853951245434016,0.09648648136203765,0.1147322396533919,0.40448140430720575,0.5684231011258358,0.3896046367890479,0.1695791227527382,0.16649052740263276,0.47625872208436715,0.7024025890020046,0.786966512939406,0.5604595941413512,0.5357549186806939,0.8313756145638821,0.4283592296909365,0.7017804766017246,0.6568243359099638,0.10943114905062198,0.6188196630057267,0.07674075536646761,0.5919601578752622,1.0,0.25225977083830436,0.24048828292477883,0.46704708418634855,0.5353686433882681,0.238010981748451,0.17231244441314242,0.49943425033373945,0.6653229107918003,0.6324040239914238,0.6295777956971084,0.4984140915107333,0.764552123808966,0.684419509971501,0.6964269997857611,0.4019998915255657,0.035044370101415555,0.25833404110729263,-0.05248327855124031,0.03963562502948496,-0.2752693417348167,0.426532565287527,-0.022070860051021577,0.40093945166550327,0.6510526923073283,0.3955007925554576,0.12054313507057887,0.4689177952107066,0.6043527180901076,0.5605560924549545,0.4052412533803766,-0.021286936806503683,0.10178521287576019,-0.1286332065975905,0.16988142200708073,0.44983698960917834,0.621964799429349,0.16102400550110377,0.12436400325970293,0.6782341439185255,0.09879056394688177,0.4520918547771057,-0.13431930004516185,0.25566890167883327,0.13901222241342634,0.06637324668808131,0.16252798461442267,0.3571284232782231
Fusiform_L,0.0823798678696389,0.5819027189294854,0.5985735539366246,0.5911831258987384,0.6767908935594072,0.8810469928549297,0.3790095707447807,-0.06528388564032482,-0.20902102441775805,0.17240228748259762,0.440305823736358,0.2437956574335762,0.8312731174694452,-0.41907799769804566,0.6211553059649261,0.004004081859310204,0.635252299005119,0.13647678902292487,-0.16059080211959004,0.3662917566658521,0.6804269386838616,0.30772362202006964,0.5661739757297756,-0.4845774249247659,0.22342244094246316,0.5539466570099003,0.3430749585921762,-0.08979455532394967,0.753828004939313,0.7699513535361142,0.6304412315719992,0.03518495988410927,-0.09981854661179503,-0.2971409147176474,0.1377807453518968,0.6730166452259986,0.35379846191487274,0.5914666107518932,-0.22136136132587317,0.33803064902488744,-0.43583524455699074,0.6603555422869158,0.25225977083830436,1.0,0.4436179946759921,-0.0026729898014758438,0.6652231497906772,0.4781414524328842,0.14734153124282204,0.6720118586654861,-0.06670543237733542,0.4455498077904004,0.255158490252736,-0.2485005739765362,0.11115879446203497,0.14005669899075837,-0.1525606895790559,-0.08781524235066497,-0.12476617000110181,0.584728835233444,-0.018654518190500683,0.5678263218870051,0.5583929531132762,-0.31086878817518243,0.7208032261253238,0.43346753839319485,0.092748543349625,0.5588423414832878,0.4419244753472246,0.7779389109611083,0.4429671127829193,0.7341486978381708,0.8697167506642308,0.07791443875488487,0.2888648978616923,0.47527257205614504,-0.35378303176458137,-0.28852464678246537,-0.3127720507357394,0.1315641208066867,0.5836239381225404,0.31524857304328224,0.807809932185271,-0.0666921843042066,0.7241066501111229,0.4559969964924564,0.21300128818644284,0.4247542573610362,0.523942819668314,0.2949382344808118
Thal_MGN_L,0.09716758196289041,0.18994405894619468,0.0974849528414352,0.3178324056918078,0.4881661424401042,0.32714384170412975,0.23868438307165846,-0.09218084758768899,-0.003059497197535681,0.15231509121195327,0.18233994299613268,0.10999659814475096,0.4159425457198268,-0.11822258842900213,0.12260629207385063,0.06043846335075241,0.37940115763617477,0.11233372062399942,0.010318276922725904,0.04060522564264117,0.2921783652420589,0.16516297871982408,0.3934681181418817,-0.18297003320177074,-0.10168452081351967,0.20534914292206283,0.08445695622554375,-0.010483474967262927,0.22157340097996947,0.5719679885445241,0.18747751140860267,0.19816159710253808,-0.13502921478480412,-0.268533269591865,0.1872349753977736,0.21436061405187096,0.13964699929043514,0.4023655266693676,-0.32190480197388616,0.11420742575345323,-0.3948238315515047,0.29452629420400467,0.24048828292477883,0.4436179946759921,1.0,0.31940568492941257,0.46096809455702503,0.07832351237176405,-0.06167759768672676,0.47819405560917505,-0.0022747089403235884,0.0696887466982941,0.1832305350117782,-0.12314782081703056,0.23350020338458694,0.07019539205073816,0.01977287552098037,-0.08354749773757689,0.2553241405471257,0.17343184932256692,-0.03313255026609752,0.09344306371060733,0.3197440996305592,-0.1547527713551761,0.1339749351070023,0.3506104570860166,-0.020792043710958063,0.2469610274131577,0.16212868332150907,0.4287886825874119,0.0897914743959583,0.22633585524669592,0.2799161974167386,0.21872308291315123,0.26728765709287994,0.28596704790093136,-0.1743378433649333,-0.12783720160774276,-0.012908438938347394,0.06294377374949049,0.27966488916131815,0.036181228609377704,0.3426688746876786,-0.19691431062694809,0.32944880628581097,0.36718252331395523,0.029532973388364234,-0.08218414921645464,0.16398773241501777,0.2670657255193561
Thal_PuA_L,0.2854078053790835,0.23438538512812737,0.11957101733606973,0.19785747290034963,0.3364231269327294,0.11391805509318824,-0.02941054794808317,0.2485691311914503,0.2009587663702838,0.2697416365557178,-0.20503317920290987,0.21152785159898307,-0.15086724618044456,0.4518891335411606,0.004520100844036292,0.14004983587276215,0.32047108736086805,0.46321865065316914,0.12852150781387478,-0.018871686915878916,0.1710239051862959,0.045962328839121686,0.06948134072709267,0.18565079263210252,0.13483302344858997,0.05038402588467737,0.08536702499318867,-0.04730104911674609,-0.1865010889216419,0.23314625193444677,0.13356507868380726,0.49409982673017244,0.20570295561994156,0.1358836399233302,0.4184367644723007,0.09298063819094826,0.21851125746132358,0.3292674405526267,0.07167201389833826,0.13958462070850763,-0.2840258940643683,0.34571264507115895,0.46704708418634855,-0.0026729898014758438,0.31940568492941257,1.0,0.2967775349197052,-0.07400539282851311,0.0102580602431272,0.47334633314110974,0.2586504575297114,0.011645789462955268,0.27974209148337836,0.15720830328294358,0.35893261637423723,0.2630772746150983,0.3289691729161307,0.07824639307491062,0.3361627448324856,-0.08276975968594885,0.08354532728440964,-0.16133010182769814,-0.08450622035583927,0.13276169576321512,-0.09051519531164633,0.2981745708640593,0.16866926739517432,0.3221507535289514,-0.05098725488900381,0.34697811477824453,0.11590212747221745,0.11292651140367324,0.044378933417070596,0.12485288724073193,0.0719539050520061,0.014335717730742875,-0.09273452649488609,0.05687531475554327,0.27070888261792325,0.23409670966238605,0.08070699793926935,0.19984454748951766,-0.1018408001994869,0.24812460791350546,-0.056080973068903375,0.48461811399799604,0.22006624680756268,-0.09972000168823777,0.0946123364661718,0.2843681137042434
Lingual_R,0.48612519188043524,0.37689479869336323,0.42649339405131687,0.6585061440859696,0.823397381033073,0.5479669409953595,0.5926552788009413,0.3416306676111053,0.15662931728825358,0.3412307757303567,0.13949172129187187,0.41242504527891194,0.3503791669257381,0.10763019376772373,0.5232638662260607,0.04525854536466909,0.7600380395003086,0.502636737133964,0.14897291064469462,0.34653658044843694,0.4674165558731285,0.3563364466154948,0.34201605673573077,-0.23739144422752131,0.35053681296056466,0.4819965678505017,0.4222915244684589,0.14280538195079875,0.46508736111637666,0.7740888909621806,0.6253219147582544,0.40634471967258734,0.3692893252140674,0.0682182546055006,0.5007127621790195,0.5019877959122675,0.483168292062579,0.709521727881913,0.061273789932309176,0.4576906596065913,-0.258468198608976,0.6388392245646413,0.5353686433882681,0.6652231497906772,0.46096809455702503,0.2967775349197052,1.0,0.2981855208393474,0.20777315697687226,0.8470733457455826,0.32128114120886325,0.5322391625356417,0.4808368226650536,0.18116889488010157,0.4535930774171299,0.44274836649838817,0.323360811813615,0.3220942526315124,-0.07923267482982166,0.4155648671970333,0.07534582387184303,0.17899026159587725,0.1470361114768968,0.16429272350908714,0.3177225621144065,0.3950337876990436,0.4210895728870795,0.5053811820725506,0.4219092413833195,0.69105032231946,0.44001135637372824,0.6689796360360902,0.5668764411227744,0.05843576123022525,0.18297376065729629,0.16769972851655093,-0.03281171810853604,-0.05929910703376729,0.1927494754155242,0.2090637286974684,0.37873276930770383,0.5593204091021211,0.48396850168088545,0.2717315367164091,0.35295198801436284,0.2880541461975993,0.34996027412223335,0.24682193574572042,0.3612689741014418,0.30358256104869796
N_Acc_R,0.12446864093598496,0.42743804324692747,0.6101031188788861,0.39480267251288864,0.29200517599400083,0.6376854979105715,0.26123693101704953,0.054740556427071464,-0.2807426281770411,0.17054917438931086,0.36253247066410726,0.3020312441970032,0.31768384156612495,-0.11928084805293027,0.5384724451702236,0.2164267865541661,0.35413934614170667,0.19342653974992777,-0.20721492443351647,0.4303184656979384,0.3969935482576353,0.42590693966168375,0.2829934474702385,-0.2965836518879703,0.32615598076408414,0.24904766481790672,0.40232946004879516,0.02906142634986796,0.5825923285622153,0.45684497745997193,0.5856374580306126,0.053930921688751375,0.13589547296709753,0.06081165408345222,0.19665474208194084,0.5688415144772226,0.3210845325691474,0.33950482326877496,0.11599502895918037,0.13231616960653617,-0.1581140827587475,0.37758929517645695,0.238010981748451,0.4781414524328842,0.07832351237176405,-0.07400539282851311,0.2981855208393474,1.0,0.21588337978860994,0.30699558451261416,0.014490960779520907,0.4916139974266308,0.24772992892330145,-0.036003686414987426,-0.02411963534245879,0.3093339187124125,-0.04295580174730941,0.13159741260827473,-0.25074250424473543,0.6405373903859589,-0.1360797601807241,0.3722035995577784,0.2439100199817287,-0.06995175538753685,0.5604105679422958,-0.005828030257250437,0.21106782200962068,0.3054287558112517,0.22153450056160195,0.48880564287687206,0.5007426593442865,0.5142453404717467,0.6239979131287108,-0.3005539617019804,0.14505512397198828,0.10147404064859204,-0.26591458691605707,0.08496675872297489,-0.13269134407271818,-0.09820061066794901,0.3653370492424252,0.37465244250864976,0.4934853299119183,0.19171028333480988,0.2950579973246044,0.35341601171567094,0.18925333115206633,0.5322891491949174,0.37423231420680303,-0.0200340006121951
Cerebellum_7b_R,0.2818282110182617,-0.09486113362408423,0.4772147283198253,0.31602074371201727,0.3308275397254209,0.2030707387359384,0.23628928822632775,0.28264587299089905,0.22472151549970398,0.3828019091221434,0.04529864803615362,0.26664365593278055,-0.07840468928408958,0.043679437593977515,0.33556939610507697,0.27688359050178474,0.3093282949697305,0.2920985011492133,0.36226548497872013,-0.00017641922925222458,0.1907476533007567,0.21127893358968416,-0.0810626048955783,0.17081428583016012,0.33487979828170295,0.12343285273842446,0.30517581654701564,0.005469763905554812,0.14876447937466808,0.2906995937775883,0.3178896618451048,0.2867247408586793,0.412453705502134,0.31233732080869914,0.3154118208197017,0.2501134668685618,0.22564209362421592,0.38109617597653056,0.45136789453004106,0.14387432058483354,0.12732482930151728,0.3716838100128407,0.17231244441314242,0.14734153124282204,-0.06167759768672676,0.0102580602431272,0.20777315697687226,0.21588337978860994,1.0,0.15135071304683226,0.2712444147025356,0.37976364959404524,0.2492925276316349,0.29180428991959595,0.11576658104768117,0.1518295509328551,0.2721795449205672,0.02216720859461632,-0.30891568563996114,-0.12355684629090674,0.058110798630251204,0.04494520160993225,-0.13615841398295414,0.310972493871317,0.14703610536553047,0.15286442990432048,0.32948615285644184,0.3547819319462215,0.34536198186778433,0.21559142469785053,-0.01359765776092468,0.3542492592926075,0.16418742761012403,0.08967646379688285,-0.24359251364230328,0.24462411442735177,0.2453821536925621,0.3018424639713884,0.05912847187991347,0.3457139804316233,0.2738635312155505,0.46061722646604986,0.00899859057129178,0.3999281235985819,-0.03337408116045837,0.058301948305790344,0.20084751818788138,0.35207495380452897,0.15641507294801896,0.4524928812070577
Lingual_L,0.32783159169634213,0.503923483293513,0.40233564367230135,0.5475776784230462,0.7082770094603938,0.6240823026025485,0.3112693288653075,0.11670416067111344,0.06285581525556769,0.19320455905608275,0.1560129459451279,0.2282432961901804,0.4077276882458227,0.08690279664312414,0.4263693979827965,-0.017465094500761297,0.6941762849596049,0.3922423375166417,0.004730362434913018,0.3389949220755892,0.5249325846836735,0.26531683598945277,0.4293640250313203,-0.23037151153734473,0.2852136766734346,0.36420041981118184,0.3972573751845882,-0.02446230474287671,0.5098987230326961,0.7452974430472814,0.5643040842325775,0.31002178683539094,0.2396918702709515,-0.1021662197937981,0.44141967656471454,0.42504210910198825,0.3646538901347759,0.7164695240666652,0.0018459941752693066,0.3582138380673824,-0.46678385340676287,0.6431138099740046,0.49943425033373945,0.6720118586654861,0.47819405560917505,0.47334633314110974,0.8470733457455826,0.30699558451261416,0.15135071304683226,1.0,0.1385263685152268,0.35949660372597747,0.37489300194181374,-0.028023140776748053,0.41044752962592346,0.30092040038330403,0.14895626196244485,0.1063902097256127,-0.016701909048385654,0.3703006999389635,0.09804240014832206,0.10676065787152195,0.2850103651566592,-0.0454096965688768,0.41795528317805275,0.3836137385289994,0.3375023613931022,0.48758985341873357,0.2311540530490125,0.8150847725113408,0.3809754045037659,0.6210992689798601,0.6292717469841355,0.2120350824925193,0.26459626863259395,0.26930794872866815,-0.3329485844332136,-0.22832348369170577,0.1315259414816493,0.24573409088093168,0.42539274219794315,0.46826298489571017,0.4720232380882148,0.16211898915555142,0.47998063649654565,0.4605340597113479,0.3831240763625446,0.2982752121274771,0.5772930960327424,0.30765034368694527
Frontal_Inf_Oper_R,0.919100636439432,-0.15403904614678232,0.2638818995118678,0.6528612937666299,0.5407718225296368,-0.0663982275023602,0.3738155294299553,0.9090202876130579,0.45752559062486214,0.6608899837983465,-0.273178470159408,0.6893275409574344,-0.43816049540092283,0.5603356386439924,0.22582243897041052,0.2164415504183063,0.554848765279694,0.7708812013932677,0.571542185014156,-0.08662921908452108,0.1358476646240949,0.5730955942378368,-0.28976948413440146,0.3230194310208317,0.4687727793443911,0.5439133679537762,0.37745522170590917,0.4283735751831245,-0.135307331892206,0.2822862769193707,0.39935908216404287,0.760385828085572,0.7782349624650283,0.7574114118010411,0.7113046951054266,0.3689362259934142,0.6353652487535404,0.5065846183396019,0.4503511918287964,0.6863085850427691,0.19432634046218003,0.45327956631085525,0.6653229107918003,-0.06670543237733542,-0.0022747089403235884,0.2586504575297114,0.32128114120886325,0.014490960779520907,0.2712444147025356,0.1385263685152268,1.0,0.5918098441106509,0.681727749546549,0.882110108545532,0.7339669771993469,0.6236063314204773,0.9416822993246295,0.48254240015671995,-0.08526617548680138,0.06879435242780164,-0.05099287187682267,-0.07591914181191448,-0.5367674456990317,0.8277141573368513,-0.16912932373319187,0.39020389520266174,0.6940461955293012,0.3070195381765208,0.29650179576578517,0.09818982731286761,0.2638367798312185,0.40749052971957384,0.010928481256579572,0.06906647698192986,-0.18020265997290794,-0.2400029777949859,0.6739326960575451,0.5110511072983609,0.675148007557418,0.14788446617859155,-0.017152980676518572,0.6716790598329612,-0.1285494735809441,0.6916730124604081,-0.3063038302172158,-0.0666579770314548,0.16201019538949657,-0.0340118926760611,-0.1736286682553411,0.28848307780122284
Frontal_Mid_2_L,0.7032680446520035,0.21239379677845358,0.6424681675265704,0.8014285148003427,0.6603688581338093,0.47584999935139133,0.46790559608673604,0.6031108744908384,0.18240057821693875,0.5362589115118075,0.16628942430347834,0.6843205188069891,0.06296157906403303,0.19680933258963096,0.6049401482074452,0.2500386789999898,0.7193700960677604,0.6295407358273943,0.30657765859789343,0.23554854235757758,0.4362108423999578,0.6515453910935289,0.050119532623091996,0.08832545829725229,0.6531206287934219,0.677578153446576,0.49448063662719577,0.2310897046287285,0.5050888101914459,0.5201713475179408,0.823382670371305,0.5002665664853397,0.6277474509157398,0.5669605270651071,0.6215107858277364,0.6394446457632383,0.6149786198465483,0.6313705510493075,0.3039115641996157,0.5494287870488311,0.11674246677449632,0.6156451734210704,0.6324040239914238,0.4455498077904004,0.0696887466982941,0.011645789462955268,0.5322391625356417,0.4916139974266308,0.37976364959404524,0.35949660372597747,0.5918098441106509,1.0,0.6208189711821295,0.46518319398342517,0.514186527694897,0.6006035107599937,0.5831501872603653,0.39884583010368546,-0.2900777604762683,0.3951368800481427,0.05110872105772324,0.23257752647390018,-0.16432205379868095,0.39972287452901006,0.35017083727872156,0.3693720454785244,0.683418543574746,0.47887150820898156,0.36177267732746377,0.4275433061215797,0.5437611383968975,0.7640030553334932,0.5499678714905084,-0.029301877569160112,0.022186567332486362,0.06185386162813366,0.26920746516168176,0.34497646990445874,0.33529527458806363,0.15069547508787495,0.28717491593035027,0.7881658862572498,0.3548874986509367,0.496951923342401,0.12035534166590303,0.1486358118094182,0.16409417010848054,0.4208412119126559,0.30743919766515576,0.39159705210765294
SN_pr_R,0.7362968792847184,0.17096952711797148,0.36671813872611625,0.6678455737957634,0.6508174368689743,0.30118198769749305,0.5121908798940582,0.6893078496674405,0.3728416442698784,0.6130413455272166,-0.09904916917051564,0.6185555230148093,-0.07327824835590041,0.3281561789804746,0.5403651373774127,0.05797790421971051,0.6329127687679413,0.7204273952465391,0.4066176431849329,0.26571682043097,0.45796752941795976,0.602954433960825,0.019651171349271603,0.12633416716875834,0.553752929396887,0.6170203810234645,0.46669531584771773,0.35220713375430907,0.08608199048523063,0.4990935761497173,0.6048131287382529,0.6109299800493113,0.6345434623222819,0.48733840438724474,0.6239677129860874,0.6017765277264353,0.6265715111777009,0.5918791325095771,0.36588472542564987,0.6410882058003535,-0.07950552136084113,0.5319788453402958,0.6295777956971084,0.255158490252736,0.1832305350117782,0.27974209148337836,0.4808368226650536,0.24772992892330145,0.2492925276316349,0.37489300194181374,0.681727749546549,0.6208189711821295,1.0,0.6311821790952074,0.4904638801003804,0.6527885448110018,0.6692865662288047,0.36389925793750866,-0.14044831602889243,0.388002882848583,-0.07913815051091118,0.24233010824102777,-0.20697781758809614,0.5922841455810884,0.1005048717607336,0.49950099003915877,0.6138894575731668,0.4449960755447322,0.4575998199687354,0.4267678786476831,0.48911363610827474,0.6157825808097617,0.3281289659074449,0.05015795226637752,-0.04858242786467479,-0.08535938789740542,0.39453115964806085,0.2953359729962139,0.3972533918700372,0.14763356080754347,0.3575121795980291,0.6621069377690519,0.18502809229381226,0.6460010665025057,0.04116624124301776,0.1967028628609722,0.29105396703621383,0.12572654069168748,0.07115027539262839,0.18283347587200652
Temporal_Sup_R,0.8314992166278241,-0.28554933822243245,0.11204268644643606,0.45527568761604365,0.3715821587251084,-0.22335605873846442,0.38155976445765766,0.8767411849490845,0.5010628803394709,0.6687515635157856,-0.41012130573734923,0.5704520167047629,-0.595680242731142,0.5429633774828406,0.11772514507431592,0.12222609981203321,0.37934815879938766,0.6261481042968893,0.6187298225265044,-0.07867542016121401,0.01036864762632861,0.5569695938836449,-0.4292586207695951,0.37669298544828017,0.42292079096238516,0.42000877482739796,0.30652113939438597,0.4332468467524791,-0.25639462580575995,0.12291150688433276,0.26394555267373776,0.6479277483761322,0.7870922844694507,0.7991741888981657,0.624394554367919,0.2341036155926261,0.6068767771325407,0.3569956037127374,0.5870661869994142,0.6166376302012587,0.30482518795448166,0.21362112227737373,0.4984140915107333,-0.2485005739765362,-0.12314782081703056,0.15720830328294358,0.18116889488010157,-0.036003686414987426,0.29180428991959595,-0.028023140776748053,0.882110108545532,0.46518319398342517,0.6311821790952074,1.0,0.5656050229980816,0.5900668582775946,0.8840539585658763,0.48295827720750545,-0.20692013780736004,-0.04445116054986202,-0.10177948623904871,-0.11714309511499417,-0.58888320244714,0.9409468822410912,-0.27761882439279195,0.26112353753897144,0.7098254322886184,0.20916742535050084,0.26680503537956685,-0.070349513519219,0.1631193963566177,0.26824812076151816,-0.1297995531794821,-0.022671177189910525,-0.27620345452518996,-0.36615487683741377,0.7636083697184126,0.5298884409458835,0.7168271322563601,0.19407243109361438,-0.054905408743724626,0.6156926078910578,-0.2617183508523511,0.7524131040508771,-0.4099921839344635,-0.18585920835284367,0.13362922363365676,-0.0028704282782077697,-0.2589862097561802,0.11966629789825219
Postcentral_R,0.8079838718263018,-0.0995967293041379,0.20760045523115392,0.6679065768376107,0.5772334778535365,0.04390598226461341,0.17429164697140143,0.5946405288971712,0.25542838956637115,0.48862743090404864,-0.009821275527864323,0.6198041135654414,-0.20820589309566276,0.47818842127395766,0.1219982211996665,0.22243314745938,0.6944196770143104,0.6134218676627167,0.44010588799569533,-0.14353449318415867,0.10009563389349034,0.4911764289135421,-0.04485637386069195,0.153292632033973,0.23058469066813844,0.5656303099448331,0.3496330748563874,0.24004658301615994,0.18556605401269727,0.3797215681098632,0.3725365517156735,0.6871856093750486,0.5596238101699781,0.4316940547393016,0.6892920841623009,0.20788988023408697,0.5090035625187659,0.6162875250994064,0.004159372221022128,0.6715720131891038,-0.014955425178656893,0.45349657529245135,0.764552123808966,0.11115879446203497,0.23350020338458694,0.35893261637423723,0.4535930774171299,-0.02411963534245879,0.11576658104768117,0.41044752962592346,0.7339669771993469,0.514186527694897,0.4904638801003804,0.5656050229980816,1.0,0.5303095833606808,0.7585535325686871,0.4843245966167828,0.09963382484363786,0.06916447738042765,0.013722719517264224,-0.312359059735616,-0.26030074230121997,0.5593612099257941,-0.11202760231940412,0.4727300644825345,0.569562920728379,0.2741860874528429,0.013795802920535455,0.22827568088241504,0.2442365043072938,0.34506272495616197,0.13865479191394176,0.1710722550084262,0.10306304633803767,-0.10193182782263426,0.31726942282715537,0.26188974946618504,0.7886657519202671,0.2445584875293912,-0.054291821849620905,0.5916621499980801,0.03982042144486205,0.2341486893834447,-0.0724962884110909,0.026776245646882923,-0.06900162034307247,-0.06036109245241374,0.06345940843251623,0.3728576419583003
