,Parietal_Inf_L,Precuneus_R,Insula_R,Vermis_3,ParaHippocampal_R,Frontal_Inf_Tri_R,Lingual_R,Rectus_R,Cerebellum_Crus1_L,Occipital_Mid_L,Thal_MGN_R,Vermis_1_2,Cerebellum_4_5_R,Thal_PuM_L,Thal_VA_R,Thal_VA_L,OFCpost_R,Red_N_L,Temporal_Pole_Mid_L,Lingual_L,Rolandic_Oper_L,Temporal_Sup_L,LC_R,Paracentral_Lobule_L,SN_pr_R,OFCmed_L,Postcentral_R,Cerebellum_Crus2_R,Precentral_L,Heschl_R,Vermis_7,Angular_L,Putamen_L,Precentral_R,ParaHippocampal_L,ACC_sub_R,Thal_PuA_R,Vermis_8,Cerebellum_Crus1_R,Hippocampus_R,ACC_sub_L,Supp_Motor_Area_L,Parietal_Inf_R,Frontal_Med_Orb_L,ACC_sup_L,Cerebellum_10_L,Thal_PuM_R,Cerebellum_Crus2_L,Thal_LP_L,Frontal_Inf_Oper_R,Thal_LP_R,Thal_MDm_R,VTA_L,Temporal_Mid_L,Thal_VPL_L,SN_pc_L,Thal_PuI_L,Frontal_Sup_Medial_R,Cerebellum_7b_L,Olfactory_R,Temporal_Pole_Mid_R,Hippocampus_L,Thal_VL_L,Temporal_Sup_R,Frontal_Inf_Oper_L,Thal_Re_R,LC_L,Frontal_Sup_Medial_L,Cuneus_R,Heschl_L,Supp_Motor_Area_R,Vermis_6,SN_pr_L,Cerebellum_9_L,Thal_PuL_L,Rolandic_Oper_R,Cingulate_Mid_L,Thal_VL_R,Cerebellum_3_R,OFClat_R,Amygdala_R,Thal_IL_R,Frontal_Inf_Orb_2_R,Angular_R,Caudate_L,ACC_pre_L,Parietal_Sup_L,Red_N_R,Temporal_Pole_Sup_R,Occipital_Sup_R,Vermis_4_5,Vermis_10,OFCant_R,Frontal_Sup_2_L,OFClat_L,OFCant_L,Cingulate_Post_R,Raphe_D,Thal_PuL_R,Occipital_Inf_R,OFCmed_R,OFCpost_L,Frontal_Mid_2_R,Fusiform_R,Cerebellum_10_R,SupraMarginal_R,Thal_LGN_L,ACC_sup_R,Thal_IL_L,Frontal_Inf_Tri_L,Cingulate_Post_L,Thal_PuI_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Orb_2_L
Thal_MGN_R,0.295816278593156,0.7230008166422719,0.6685947927401903,0.3644094854848656,0.808178705632079,0.6151530012839337,0.657202705261705,0.14722990572149644,-0.006889336727151745,0.15685213126090425,1.0,0.18784029783679312,0.6259880962735693,0.30359125889988925,0.7192706353130516,0.4688312682257656,0.624181970069819,0.3691422346232793,0.08791940637542493,0.5793362607371086,0.539707746781443,0.6356555520197287,0.25138381854982644,0.2686933022961458,0.24867493288362083,0.19250902338341044,0.3307212469576578,-0.01269212868365545,0.23279964056344177,0.6655624720345907,0.37297766315227027,0.2359494242400551,0.3782652518217219,0.3257544542798742,0.45333988694773,0.5750448771133029,0.3421124216676366,0.36410669694320963,-0.08143458779696253,0.7024353583600658,0.48447279729571946,0.27029894516218245,0.003051063771834845,0.2783199665820564,0.6996514855838297,0.4055464533522036,0.24825623935289184,-0.14236600399866056,0.5999471292613328,0.6745692798826488,0.17256914091691927,0.5941291381991101,0.05707428863814196,0.47415414687459645,0.416230270737757,-0.010360843738048828,0.3074994133624473,0.41392017182520974,0.05610310479594571,0.40656658386008043,0.22279299485095333,0.6557422687799999,0.6827993086410894,0.6701948812824867,0.564315371079605,-0.053781338834905594,0.027122414251257308,0.567238081356582,0.4355669473584981,0.6176204986107944,0.34586088928322406,0.46931707036631615,0.16973139894824193,0.40442403053603687,0.32316786939292935,0.7765367783801703,0.7036732474395428,0.6857081577413867,0.5116335350796647,0.2403356231693135,0.4077375259713559,0.6951920702062484,0.477933608356053,0.18015419728547127,0.7226808288945801,0.45096393541575225,0.2088178856799057,0.5924546370286433,0.5315932611481271,0.23630562506031505,0.5871906124644509,0.7045976932389231,0.388250377876632,0.28517136289092826,0.46312399389039144,0.4538408918033359,0.6541710753622674,0.12561582648680805,0.22124715462047526,0.05898391829838863,0.24995293609033434,0.3875824140740775,0.23292907344673516,0.7707989290891972,0.3327960141323961,0.27831216738433434,0.6301076161080388,0.5241108825601899,0.228074058383365,0.5523109291785269,0.780272346208757,0.19277718865194246,-0.07337459211720548,0.07737593849213818,0.4273945444010698
Vermis_1_2,-0.24582034654437307,0.25129617956522665,0.5408527185211647,0.7219182715395427,0.42173106801874205,0.3164916403945511,0.27536832201984957,0.40762016141584495,-0.03186888582641368,0.05397111713277473,0.18784029783679312,1.0,0.43091501338307536,0.4875540464657201,0.1675180164035169,-0.10138878990680149,0.3447009371398638,-0.24539505809379455,0.2505938140367247,0.2732735464138921,0.5374419330705744,0.41897948943222524,0.2114748552175655,0.039973800585583266,0.645461259536819,0.38891785715297533,-0.2367046866479708,0.044448208564068635,-0.19763702820814535,0.470640009090941,0.1056832138810887,-0.1287560337516095,0.4673418645733314,-0.19509160441956447,0.44657382945271723,0.29414812080028324,-0.02451940034070493,0.285453381146731,0.03697618905664085,0.544541496673957,0.3940254785212885,-0.062100389913650196,0.21748984604487762,0.31984640676733855,0.45615611968126235,0.4782404464620896,0.5134070859689837,-0.07513396959536002,0.06699468652847301,0.2933744423920374,0.4698564144410448,0.13408883745726013,0.6531044453704195,0.48704375768229036,-0.03979317452599357,0.4680269829656671,-0.18062147650243504,0.1197719130131805,0.07220204664335318,0.44889045001394057,0.35655711330064455,0.30570331683390367,-0.0568187687421045,0.4094509733402291,0.3341378365559495,0.18422190609261763,0.4304576591026563,0.28110559120358336,-0.005197512498258038,0.31918556376575175,-0.03293200880564526,0.23274158586576826,0.6204374051732028,0.5092713576711502,0.18098052339331713,0.23962233035312203,0.5578258239870049,0.03283554253247289,0.474908967435663,0.5426161523316806,0.4556474240113961,0.20061797245864676,0.5228278336550585,0.04234483477115584,0.26268243497213595,0.43316828265616414,0.051555200105568216,0.3967024479387591,0.4961597896317139,0.05687696622602911,0.6659968283134143,0.14485177136830474,0.3802052434035847,-0.08606186645465802,0.5970422990526111,0.36697468258580584,0.4151242447637449,-0.10017082658986483,0.18031971539999453,0.12192716688327591,0.41187902558192896,0.1101675503545153,-0.11707462734471102,0.40204153752081556,0.5501846777280641,-0.24951480974652465,-0.1352663454535889,0.4453469720606637,-0.17377263664985235,0.3278301354599246,0.43664712400805555,0.22609522024846088,-0.18834526980519348,0.1923124632623957,0.5750611976271469
Cerebellum_4_5_R,-0.03535441640336392,0.4725127860496154,0.7837254447086683,0.6155386774275186,0.7368067484013832,0.6491190134093746,0.6446169887370305,0.3147476122373735,0.3836951384402809,0.18281922269740486,0.6259880962735693,0.43091501338307536,1.0,0.5417297724832107,0.5461888110162506,0.2205543362672278,0.6292311158227595,0.34037189980401167,0.46229043654261853,0.6185484622967209,0.7264136186249937,0.6546726040982915,0.343449054036813,-0.0576085267257356,0.47307691651585515,0.35076162939867794,0.06320164547102597,0.39779229792966414,-0.014970889398384746,0.7348185901708021,0.606152562998604,-0.14098830849967317,0.5299478500189554,-0.06697630760932649,0.6593826785490513,0.6226470829239531,0.23097390098037818,0.8013504009478882,0.40993472210503334,0.8089089577876267,0.607998998589182,0.04439058129579576,0.11014211052090558,0.4369101706313542,0.7428376493643959,0.6238653178405023,0.5972588716532143,0.25254605215296494,0.35320885817450315,0.5501578856236812,0.40039513685962885,0.41099108262875217,0.21017892582019007,0.6620045741369387,0.337492078506574,0.493248617921802,0.31528938810532003,0.41683415474109137,0.41091683803317836,0.5870564440458587,0.5622534603092633,0.533514718281324,0.40697869147566296,0.7093366275444215,0.5263919268947322,0.34779832797729204,0.4723395493120007,0.6604341266271936,0.10650495274434574,0.6553879278762252,0.11601910653382853,0.6359089854542309,0.5204116232215901,0.6887586083925459,0.32604905145445257,0.6185332393707333,0.7109401300666217,0.4438491456119231,0.7511054967405759,0.3103034438976785,0.2967683741627612,0.6726386587387168,0.6195938219367613,0.10823190425492873,0.633084941503388,0.6451605414366139,0.11836316044692334,0.802548158406447,0.6566319805245855,0.11115816015586126,0.8479683877085693,0.6298712365261285,0.5047229721220184,0.339228833967734,0.5667650710512453,0.5291080752259834,0.7096832675202167,0.2248037851406485,0.2389860971556374,0.17276950581819006,0.4732111226933953,0.35713474506537923,0.18004609736154678,0.8436143015672668,0.6351253523646585,-0.10330273616548796,0.18283349948348393,0.581267215036897,0.18094026719696252,0.7198844812139351,0.7553364315354124,0.1952117623868789,0.31276816944512076,0.4445484147709793,0.606346248222945
Thal_PuM_L,-0.2862646550610805,0.044945565552397565,0.4989668945785977,0.6912005472373453,0.449469269292675,0.41366180275665215,0.175479043362516,0.46826403061604527,0.2705753721091914,-0.18888044671614843,0.30359125889988925,0.4875540464657201,0.5417297724832107,1.0,0.21404569502096646,-0.21043056894788484,0.3964454748832796,-0.15044626182674836,0.5676400804234745,0.21481276912547453,0.5774191907320587,0.45362679307099274,0.024232168376874804,-0.12307931816325539,0.6200052805284981,0.5159308183561901,-0.30482395130789164,0.11758723920038143,-0.27941988273221663,0.37132179075865224,0.24967256949966204,-0.27995590775550666,0.7082843924942064,-0.29190262256507704,0.6757043849144397,0.5565918932054856,-0.19322695714909083,0.4635945144815237,0.10554249280394284,0.5473578217253029,0.6010765148737718,-0.19008147777860263,0.0594228925669349,0.5609183459474786,0.6162193046160837,0.4385462370820655,0.6554216524035065,0.165483231699044,0.2167040115049336,0.1574195113954865,0.4441880521590376,0.07211142920776836,0.2591697921283796,0.640013272642967,-0.05581634002842513,0.5786971967717824,0.21042402596066231,0.17394740084326435,0.3586537828436196,0.5644527623390024,0.39969865028237134,0.3829462915108964,0.019062403266855887,0.29065903175726243,0.4015823919008016,0.27621600174436667,0.6041116706825191,0.4399876979015225,-0.3682840182554569,0.5911556001375691,-0.08332717669222088,0.2873316312188287,0.5622536507935396,0.5492497639209302,0.16334476946925894,0.22252825445334562,0.4482935331593301,0.012097251236458596,0.627297529053639,0.32748268568936295,0.2911964409806073,0.3987499924228399,0.4151247789338869,-0.14270670791751444,0.45480965950942775,0.6109508332544091,-0.13901439506617677,0.7153883902977224,0.3367747483716783,-0.3018877825058764,0.6303178659410563,0.12146402663332237,0.484795883807564,0.13408753120144426,0.558497175413872,0.49597586415049477,0.47035948462777,0.2011867768383061,0.13884539870829962,-0.15686207313764203,0.5448719009020394,0.1196849502213297,-0.024393087587897905,0.41099975766739194,0.3594905502275993,-0.4181055960361769,0.0518087234076276,0.5842293428018105,-0.21624499499787275,0.6115971793514687,0.4987855277969341,0.2861701374661969,-0.012688763107981787,0.4716464438380064,0.6130358787345631
Thal_VA_R,0.3996835603558887,0.6676774413085014,0.6636927438835539,0.43176233594103536,0.799572573918681,0.6844265999063823,0.48143188020296646,-0.1523235416639585,-0.040344665136741405,0.007399170171845361,0.7192706353130516,0.1675180164035169,0.5461888110162506,0.21404569502096646,1.0,0.8328805033957597,0.7638309033980579,0.3983978079956755,-0.18166860483011377,0.45653959345076134,0.5908865916354498,0.7214979528019,0.21350910115968363,0.30334206320856466,0.1911025455349226,-0.11882020644389528,0.3160562616199165,-0.07239558021779148,0.5103626702874745,0.6980194427019747,0.2356300649551578,0.2643438069882405,0.2927828956245704,0.423883262291227,0.44379407531597354,0.5827074743516315,0.6117785019092027,0.33316146423555726,-0.0989492514224702,0.5942198053178068,0.38591999712926245,0.47083152219974017,-0.016727251372568006,0.11378598740368574,0.6982059406886008,0.29198665869617696,0.2552209136231543,-0.15964090054125749,0.5158708032187469,0.7940501702482204,0.028072890105234293,0.692173059666738,0.006009305075001045,0.40473932898393233,0.6804238691464276,-0.22134365844809217,0.19298296741885101,0.6462184476670298,-0.02665387524996732,0.19450206878682344,-0.04073664619376148,0.7965849043878278,0.8754364887429862,0.6599318261551418,0.6524016215375137,0.06021357471242226,0.014145635255357388,0.7026762919291981,0.3546936981264937,0.5753089237796892,0.48305275866976893,0.2910933385444503,0.11847257910759755,0.26781679614897613,0.457695308843977,0.7951526507145168,0.6508546229837369,0.9175517448843158,0.30485929754715846,0.11121715850066212,0.4687215423413556,0.7770101246469076,0.4091160914814195,0.08581043351400555,0.8634467399776062,0.5279517861287641,0.1814017284472994,0.45048977732187834,0.5347553994968415,0.12244729199073251,0.5122370183261105,0.6583198649504096,0.16020174263426107,0.48618395350266863,0.5564406357826224,0.42413784469413757,0.6655041788924314,0.09984554380982853,0.202783444175483,-0.06143842141980702,0.03004564137615208,0.6844777139177672,0.4857760346424314,0.5991537718510296,0.2505181470706491,0.3512117386329356,0.5694164073551072,0.5483822029791326,0.4329059855134442,0.6601082002758026,0.7405532240851942,0.126322399409957,-0.12506336975611765,-0.0006958935726167843,0.4818361889360318
Thal_VA_L,0.6017657807752214,0.62509058988828,0.31346247394752097,0.09748480137792438,0.5020369401457629,0.424154008682784,0.39432243675318734,-0.4988452168689383,-0.06851900788999044,-0.04000043257010658,0.4688312682257656,-0.10138878990680149,0.2205543362672278,-0.21043056894788484,0.8328805033957597,1.0,0.556083830328252,0.5592837784410477,-0.5212259639213274,0.4099745159654597,0.29368282948700203,0.5329700591407766,0.21603367942747276,0.4229982287228343,-0.18555437933455754,-0.4567798922158641,0.44799005066687964,-0.10457862379983406,0.741133148715399,0.39651082334438564,0.1501800010705998,0.44901433144040354,-0.05320049944938957,0.6464028878877588,0.11537117534594259,0.2114873826273337,0.7568334219539333,0.14210072161069714,-0.10085627219088855,0.24786970126824218,0.005677671559475893,0.6910440313797165,-0.11369752211793012,-0.22366096362547247,0.32537199199510286,0.1259240667017823,-0.08591798942047162,-0.1131404857591789,0.33682282292731935,0.722286591434704,-0.2404685311010716,0.7310744593600786,-0.09216697732015348,0.13896597351883921,0.7951263530524825,-0.4866568598321505,0.19487457409448708,0.6293389472025017,-0.09620798106416427,-0.1393744248071194,-0.33371609043043965,0.6159531285876394,0.9039622383680458,0.4746818484306207,0.47544350077821207,-0.07847945524150766,-0.28161842110456403,0.4868261388195683,0.4813580477770781,0.25958521290614567,0.6181739694801505,0.1854704226106408,-0.18752764033325922,0.008525093031052184,0.42369415591531523,0.6084296068355927,0.40751332596662154,0.9082380697284461,-0.032751789098579724,-0.15500997935394686,0.23529765752131415,0.5443316143291802,0.13611610025182197,0.1404029233904404,0.5699360709782006,0.15326902856438665,0.14906017520120055,0.02700742017964588,0.27708540148327393,0.13327418988036058,0.21026643413671323,0.5704157914264418,-0.1923023233027037,0.4834058158968286,0.23429958262248896,0.14688228036206002,0.4416726692514958,0.018525004025909165,0.1940027867560348,-0.05846408070734159,-0.3269655880799432,0.713335622940437,0.5803876733182373,0.3415640841871411,0.062243978120751074,0.6090730235915829,0.5403471619093431,0.26154389191772026,0.6937124616289297,0.3539726573552559,0.4848938225847314,0.003879153451192037,-0.06053281572426972,-0.15405929810560023,0.15589761617308687
OFCpost_R,0.2860206266489775,0.6410278953341481,0.784459551849086,0.4854199319238989,0.7680909005952398,0.7249853183476037,0.5716715944231382,0.018587295698164488,0.134449853433135,0.12301232888307917,0.624181970069819,0.3447009371398638,0.6292311158227595,0.3964454748832796,0.7638309033980579,0.556083830328252,1.0,0.33071397513211637,0.05642786081630847,0.5744208878999106,0.6268473739251008,0.7663595389123009,0.1259164937754685,0.33209279692105204,0.35342472281181003,0.06556294523403473,0.29721985864707684,0.07679082861589136,0.3495497010912816,0.6518055836802019,0.31173270122413455,0.23105728584972432,0.5300735239751931,0.3353359515323943,0.5983779388529242,0.6409160414875259,0.47642182611922906,0.5295331814292502,0.0695719355966215,0.7386847667542069,0.4949177123581809,0.44517507233860093,0.0262031966173341,0.29322318138987,0.7229429941311034,0.5401410882600023,0.387694796317881,0.03114818249628789,0.4111027360657638,0.7531473269398136,0.19856566159062478,0.7082620092242298,0.11625720567962033,0.5959753658269789,0.5150006492188194,0.06426727913543558,0.322857988641063,0.6493346828368615,0.20121315611024626,0.3951226527360273,0.13705682947609812,0.727710871139273,0.6798458703358388,0.7216558785690198,0.5881702908919021,0.1707491492092604,0.18082291980569895,0.7187342341813726,0.3001845872084603,0.529360029993826,0.522696552684709,0.5189837292632032,0.24471151781912037,0.4670516411480524,0.40402970528587784,0.7472031700856094,0.7334106486163647,0.6627821574052906,0.5536844850107633,0.2538337482647486,0.48870188194945496,0.742666527907133,0.6229138847221595,0.21718907589511272,0.7489433253079929,0.5595135915295819,0.15821413787840202,0.5404826100931464,0.6630502341221346,0.1313016246115595,0.6576807077440687,0.5709350372982208,0.3373866394973652,0.48091881805110676,0.7172175018073543,0.5153069539493745,0.6438213173346113,0.07925501522133716,0.25260613493026235,0.04142954049876119,0.27524679551280273,0.7361708357633392,0.4723157707770711,0.674673116127659,0.4566012814271178,0.2539107879001437,0.3859786896809504,0.6491202020789362,0.42385527580292354,0.6953402128433108,0.7232144700424517,0.19724396442037578,0.03686658008689349,0.2021244475200811,0.6556323054207727
Red_N_L,0.4255155498413997,0.47573532490202936,0.13864915911459255,-0.10370635397970497,0.18510557829414906,0.20036565477925686,0.5809835493297153,-0.3414421935671298,0.3755045110890776,0.0920142296585038,0.3691422346232793,-0.24539505809379455,0.34037189980401167,-0.15044626182674836,0.3983978079956755,0.5592837784410477,0.33071397513211637,1.0,-0.05666789237845141,0.5816020625845633,0.10621182376739291,0.3713406640013089,0.4287460824621163,0.26973556343214494,-0.31698705251302534,-0.24073807326206123,0.38970254558294753,0.3105868923643954,0.41024812159332935,0.2272357633939165,0.5606796058477357,0.33059105513188447,-0.026205429047453255,0.45010816374327284,-0.01628137781527215,0.0916725319537268,0.6208621729479363,0.4246751841546603,0.3414519053608439,0.14707437541094195,-0.0069133326396734335,0.4023114923436078,-0.20433022871512505,-0.10557867221528888,0.15314555072195243,0.2695114098893585,-0.11936117830805672,0.3038113545526732,0.21020368266747017,0.43050153870489366,-0.09079769238015,0.5777056713191402,0.013476571337609114,0.2787917051449118,0.6392666496499994,0.02558516375046356,0.4993545676611457,0.3162419008400501,0.31690775152657813,0.0035051285758395216,0.0014914887120916044,0.1883879807540312,0.611700340651809,0.37932703458215855,0.2344019774022143,-0.07437330092112218,-0.18129445575120234,0.27028562069564993,0.4242667784057141,0.08112103332347582,0.4196796458572771,0.44492297116236734,-0.041081472958058876,0.2659807818137798,0.2767175858390413,0.3482969340435953,0.25197780305618633,0.5576914460836073,0.0208652155565939,-0.29092677976590436,-0.14532277712509428,0.38126878927190827,0.09261763982010442,0.32217915470820074,0.27026880005287973,0.05776243876257678,0.007077580126919566,0.1558136615638118,0.12765152405637695,0.10528244263389228,0.2179545777238195,0.6055793079282934,-0.05654538277637276,0.3481948081367875,-0.055902585191129735,0.13842531695060117,0.23659734064035898,-0.0027551941260995946,0.24461090806440322,0.1391224527859934,-0.1515968703639986,0.37100184455692525,0.37958454747943426,0.3982421350995516,0.3188831184750439,0.4781329272496602,0.3155538913205487,0.09817786774712373,0.7129827560180466,0.2334304713959404,0.28090616588867423,-0.07289927167249827,0.49143864875595095,0.18665106530006653,0.03487486465379832
Temporal_Pole_Mid_L,-0.4595016152947014,-0.17714276784669916,0.2700899012859881,0.2534220262604719,0.13383857718656286,0.23201253507923572,0.19151219438422917,0.6704312289819935,0.38459410051440923,-0.08287153912570093,0.08791940637542493,0.2505938140367247,0.46229043654261853,0.5676400804234745,-0.18166860483011377,-0.5212259639213274,0.05642786081630847,-0.05666789237845141,1.0,0.20305227211318272,0.3048000691268669,0.09024551823196873,0.20438407277876044,-0.4769879128243759,0.39848617317526824,0.7602150619617538,-0.28962636772870143,0.11242796989018382,-0.6796499140396975,0.19553472361223798,0.3085211759408455,-0.34699265182640937,0.5674568057286926,-0.5499298047925589,0.41437115197157065,0.4022966647299361,-0.2709444960821438,0.3902233854652601,0.10459448213228889,0.32920552888815197,0.5749996441300951,-0.5485179023839206,0.07407638808403834,0.6621321904670233,0.3641811084391332,0.3836049364933607,0.5604370229510278,0.24822016988332937,0.12492268429756526,-0.17429742415103622,0.35601602082152234,-0.23973089229950562,0.2445629921327721,0.5375621873397736,-0.1892614072336422,0.7276478285396603,0.20130481908817524,-0.2533052507638824,0.45243631413482616,0.5547209050879038,0.7137796139431721,-0.023369460704811544,-0.3151924285530915,0.14669118265613162,-0.04647217018688298,0.298780723337118,0.6021708311140801,0.01276924609004252,-0.37685467780440873,0.23990522608128037,-0.48143468504352427,0.2820519044758411,0.5563302392208338,0.5199345069913259,-0.11388748943355682,-0.009877553916386828,0.15272396678177827,-0.31511601608700923,0.3969850111084181,0.3716978117336315,0.09855959541138601,0.07859309629299385,0.3309325487030192,-0.009327835264172987,0.1336962236363345,0.5030516559219385,-0.23672404998392332,0.5276558168856615,0.2896699414214972,-0.3014404601994623,0.37027409396773303,0.10187262525902353,0.6528187896548918,-0.21912367390303303,0.28455230886290755,0.46084450738969013,0.18626963236074578,0.08207291038858454,-0.06335445513888309,-0.21444429049956062,0.7137409081509977,-0.27947597476797476,-0.3377559526910765,0.24154266114504064,0.3447987423534857,-0.44664812842333235,-0.2693471447772083,0.39513574823193637,-0.3343634264541357,0.259812336753631,0.17657447701701945,0.2181735051003897,0.261710138229882,0.4503933020060412,0.4890499275070337
Lingual_L,0.36474649055893327,0.7148529680903083,0.5554909476732235,0.3717622734653811,0.5714273484817672,0.4924563636431314,0.9342879987783291,0.09823703100079202,0.18688911330561642,0.15098280489769136,0.5793362607371086,0.2732735464138921,0.6185484622967209,0.21481276912547453,0.45653959345076134,0.4099745159654597,0.5744208878999106,0.5816020625845633,0.20305227211318272,1.0,0.5415050006651184,0.7089832393005648,0.5107909085530562,0.2783978311764968,0.15548150738461705,0.20924041065908544,0.399107825769023,0.08300969614376741,0.2868625986682043,0.5477895374419652,0.5770248999719068,0.4159221411260779,0.4112282418419134,0.24629977361519942,0.33271785553706074,0.4059563035642674,0.49690394376065367,0.5577112642485146,0.08667711563589786,0.6365143949587697,0.42930888171198667,0.34734537103601626,0.036129263909445104,0.2941219301567648,0.5069228857905553,0.6796268444772673,0.2740618393033343,0.10082282865098197,0.4115082193138021,0.5629746407526791,0.15173901170354678,0.6747640826152187,0.29213026220300387,0.6086044171263145,0.552194193749906,0.2081683568035731,0.5091754890577278,0.32519661310783454,0.28135552063587194,0.4105740050650016,0.34716860299777214,0.5992333251514201,0.5790534650140211,0.7015923990413999,0.4329684733667127,0.02152886122906198,-0.004941513674757649,0.42028793395534436,0.47227634401292573,0.4654978198607601,0.377676489874369,0.8081536413076275,0.24661096132726817,0.5036628776389115,0.46013483807383054,0.622409656557291,0.6516788002687638,0.5007836798846697,0.42741463935193696,0.2493228732473188,0.1697363302012174,0.5187851193371462,0.5439591083929092,0.40598098312211134,0.44770196968062687,0.40312508221755416,0.08021006949927391,0.407445180922522,0.5141386299238516,0.13102270596536278,0.740251076254399,0.7715510886480833,0.3938506991330221,0.280532445688543,0.4156812688037074,0.4531044447405878,0.5678157867882838,0.09557272492760044,0.24425579457976382,0.018728793827935186,0.3497009459875049,0.40807517857874265,0.2097777370828057,0.7306787570254578,0.5347424759879202,0.4096713821664438,0.4762057383822323,0.5212883695745723,0.50281549578151,0.48258080440183204,0.694449329874178,0.17396619701650962,0.29340781197129945,0.13701574603640548,0.5200059034242077
