,Occipital_Sup_R,Cingulate_Mid_R,Temporal_Pole_Mid_L,Vermis_10,Cerebellum_7b_R,Temporal_Pole_Mid_R,Olfactory_L,Rolandic_Oper_L,Cingulate_Mid_L,Temporal_Mid_R,Fusiform_L,Supp_Motor_Area_L,Thal_MGN_R,Cuneus_R,Temporal_Mid_L,Frontal_Sup_2_L,Amygdala_L,Parietal_Inf_L,ACC_pre_L,Thal_PuI_R,SupraMarginal_R,Thal_PuL_R,Cingulate_Post_R,SN_pr_L,Vermis_1_2,Thal_LGN_L,Precuneus_R,Cerebellum_3_L,Occipital_Sup_L,Supp_Motor_Area_R,OFCant_R,Raphe_D,Frontal_Inf_Oper_L,OFCmed_L,Thal_PuL_L,VTA_L,Thal_AV_L,Putamen_L,Cerebellum_10_R,SN_pr_R,Thal_IL_R,N_Acc_R,SupraMarginal_L,Rectus_R,Cerebellum_Crus2_L,Frontal_Sup_2_R,Temporal_Inf_R,Thal_VL_R,LC_R,Lingual_L,Thal_LGN_R,Heschl_R,Putamen_R,Cerebellum_Crus1_L,Pallidum_R,Parietal_Sup_R,ACC_sub_L,Pallidum_L,Olfactory_R,OFCmed_R,Heschl_L,Calcarine_R,LC_L,Frontal_Inf_Orb_2_L,Cerebellum_6_L,Frontal_Mid_2_L,Frontal_Mid_2_R,OFClat_L,Thal_PuA_R,Cingulate_Post_L,Cerebellum_4_5_L,Occipital_Inf_L,Parietal_Sup_L,Insula_R,Precentral_L,Vermis_9,Thal_LP_L,Red_N_L,Frontal_Med_Orb_L,Thal_VPL_L,Cerebellum_Crus1_R,Occipital_Mid_L,Cerebellum_9_L,Thal_AV_R,ACC_sub_R,Insula_L,Thal_MDm_L,Vermis_6,SN_pc_R,Cerebellum_Crus2_R,Vermis_4_5,Thal_VA_L,ACC_sup_R,Cerebellum_9_R,Caudate_R,Rolandic_Oper_R,OFCant_L,Thal_MDm_R,N_Acc_L,Thal_MDl_L,Vermis_8,Temporal_Inf_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Red_N_R
Cerebellum_9_L,0.3018998423470177,0.721587893287427,0.5321933565176696,0.7908306556954039,0.06110168840204751,0.2715840243960377,0.2892835484270103,0.6493838119375616,0.5626753773945258,0.42325082313311657,0.6012962485482968,0.7922298439819719,0.470783003952851,0.12808145279114702,0.5258738370821211,0.6949134079833936,0.222547485399324,0.6086032206067286,0.6276603814443862,0.3949952069112561,0.6370283297665219,0.7445373740574585,0.5859938295292366,0.1457903430014325,0.5386818704451836,0.40868101118107186,0.5960394282486432,0.6350026301389688,0.18616228584338362,0.7547799661810715,0.5261689124570673,0.13117957820238252,0.6485918994006015,0.14993111908073836,0.8231022065228807,0.08982977441715806,0.48272108511482914,0.5989124247258101,0.6826622657454502,0.25078590064642026,0.3677613817245797,0.1653879071256127,0.6836103547513899,0.4513423579872129,0.0790081918306455,0.7796556103770103,0.26859554450941425,0.7365405464312639,0.04416661523842957,0.49118156980648686,0.4266663273605375,0.6458298375930509,0.7167597786198207,0.3485574367921489,0.593496750677415,0.35347554718289276,0.47335173284968307,0.4917290184362573,0.5308838863273334,0.3193846908350452,0.5917892955976304,0.2522627930922749,0.0394037684300038,0.4803566703607629,0.7412680248626002,0.7418612983494011,0.7402297077674546,0.5381897130045011,0.2522813797741484,0.2695855466738762,0.8535120347332834,-0.1070115289998513,0.36634421466781797,0.7258000150005954,0.6928837489904955,0.8697482721985249,0.7550485767395211,0.18186577649962427,0.07334993637801711,0.8323881171855675,0.21628569551117433,0.09484098190574519,1.0,0.23255495540682009,0.44928246055708254,0.5934797554166905,0.6576119192242513,0.39586126271341926,0.3793501798600093,0.19215411384383846,0.766841374143378,0.5478665513325084,0.7335792601443689,0.81059011686445,0.7481865400042326,0.5846760560379805,0.21734773194635773,0.4103904429941108,0.15256629503137772,0.49341574274767697,0.1860219358062998,0.5389770681372059,0.7835782462276897,0.4333582419420116,0.4667455579941701
Thal_AV_R,0.015838138079211566,0.136150216720463,0.34594498844462684,0.07128948652146803,-0.06832919077801437,0.42064034199580186,0.3589328764339553,0.20038649630529184,0.11139189661688698,0.06811883918595543,0.30059588875744614,0.23555693714467657,0.3702844095543127,0.11823516124992714,-0.07233685445759941,0.28326425043359216,0.35715467072284246,0.09501334705770714,0.45245865445426897,-0.04500029503316166,0.09486990277223074,0.1481450358056851,0.03743499220910813,0.04435613318155442,0.1129468766582416,-0.21267685598746028,0.1748253337400139,0.18675979262390452,0.012806661281908797,0.11006341637296352,0.23658596192152284,0.4156911151008669,0.11356890349679007,0.2041454684494822,0.328939231761183,0.42022324328580973,0.40885817543063163,0.16199556915525515,0.050340455261108565,0.7228872378956285,-0.22132438225002304,-0.1758693463028873,0.11989233616818876,0.20582327349150992,0.20355863687188389,0.3370618221229459,0.08157611634718216,0.26243418106088084,-0.15451814544415,0.021006770338020772,0.3368505764288683,0.00152189394942778,0.37567950180831783,0.1675854126478199,0.2920524056889405,0.00966242784664411,0.34486240860773065,0.46078432221642995,0.4377980543856865,-0.044582773975401835,0.5574064167807128,0.12534494283213685,-0.6321554250693759,0.4435113724174257,0.27033199824679593,0.2671865012989079,0.3074752289679297,0.10134201739283458,-0.3866352973304208,0.07946676449888883,0.22414494966268123,-0.20646511949643412,0.06370524138837967,0.1258689725557665,0.15972884691985623,0.1742699451534452,0.2768578728167189,0.12094067759558538,0.15106292255719816,0.22854240281910496,0.04978628610657658,-0.028094848471293222,0.23255495540682009,1.0,0.2799992199613059,0.10672291987483018,0.39431580007414785,0.28194876688896153,-0.09432669763374997,-0.10370034477457735,0.31589424505367125,0.2964916665887701,0.2720895960464107,0.1820568079879626,0.39377898738140665,0.18747183974590304,0.7680242169562875,0.0962270140095856,-0.15530361063304565,0.2666715183536814,0.005315301677650316,0.106762134327326,0.3271369395169766,0.36234494945133894,0.05447181594817624
ACC_sub_R,-0.16654093454311392,0.2425248088894653,0.7027795084773806,0.4976241105574361,0.03297901450865571,0.2501212785177096,0.49098756833336105,0.45426825142226207,0.07965801193824952,0.029856538499000745,0.38240178555432025,0.37765634414396504,0.3109135519112726,-0.27115745568822697,0.3199902090507882,0.48461193263513724,0.447310725988314,0.21764206421050372,0.8592485237753834,0.12956521971334908,0.12840495196384524,0.4726644905156068,0.36818070357574956,0.4826136209381616,0.23339605927362556,-0.030417197903790744,0.18047575117433767,0.4486916914765366,-0.205067273506457,0.26869555529468614,0.8277595859505258,-0.11064949056582178,0.4572338708992489,0.4098725846258608,0.4525186098754861,0.17644541263744767,0.7162384632804627,0.47792086898801145,0.21086359948361225,0.333192618934442,0.0002645295765498239,-0.1651247575781609,0.32498738387313264,0.7244285504473358,-0.09714464359391847,0.4887971313465085,0.1726100330074799,0.7361098544903718,-0.1616117046748873,0.08777069473415726,0.15195932644221308,0.26346530077473684,0.6719107834094403,0.004769009135884102,0.5437985404835323,-0.012508480025938278,0.870578734622041,0.5702682870423693,0.6890201882973155,0.5898568831872232,0.42388665742803494,-0.08827089916260239,-0.19739642481446967,0.6072973601386112,0.30239522950804837,0.5854356085247362,0.4087104293620194,0.7830352033926633,-0.11488138009322083,0.23774747162956403,0.4369826096442051,-0.37782135584569787,0.005175791414390039,0.4935648296446233,0.25959189109328223,0.44713521858034705,0.44026689511378836,0.33085775712149107,0.39949063593254774,0.4729849162510066,-0.0005925563562595222,-0.23332475529576618,0.44928246055708254,0.2799992199613059,1.0,0.379889021185511,0.7172857276892051,0.0653590591937002,0.617103980538251,0.18896091219228772,0.3031081297044021,0.49169265901654646,0.5446054611241267,0.38372658794295295,0.6708806264036019,0.30430548296123366,0.3038960831202926,0.26453867822899024,0.0829276863551802,0.7071891926787711,-0.04845409613855665,0.4223247124379346,0.532365443172346,0.06154470262914844,0.5352695009328376
Insula_L,0.4647142589736667,0.6234308374619064,0.2541286852959453,0.5476279731068164,0.2374564406633089,0.256858832318768,0.5263799618915094,0.7939507852589666,0.6216892776912273,0.6055820752203148,0.46975006400407693,0.5914689428548418,0.10986947461699038,0.3509203000408549,0.5866955748157033,0.651909089755005,0.2901818625363362,0.6588715405781486,0.4518090001965287,0.4257352026844133,0.6342951870462912,0.5288263839782593,0.5596175519847226,0.368396180428749,0.5130262110695945,0.5832104599843146,0.5964206312247236,0.5234840913596711,0.5122296780587386,0.6431825476075709,0.3616570697346694,0.4334203127903987,0.8081268138142289,0.28123766288505053,0.6823102108216985,-0.2486274533212168,0.05310337156676618,0.5969965938506423,0.5198148229418245,0.14704457207726826,0.45870945258097473,0.4361126319264386,0.709882669467643,0.3981082826903195,0.23682336086042663,0.5501310716565173,0.4036759778485213,0.45834904123905684,0.40801991460233117,0.5973415062472358,0.24038618175121598,0.624095890419037,0.35121480494872015,0.3735227910257741,0.22776920591298086,0.4202427528873116,0.2011602335280291,0.1896111814283163,0.6077719652018153,0.24241363547624128,0.49608385614326633,0.4383903291846957,0.20511554302775642,0.6436199428627656,0.5815547663462064,0.5833991128849646,0.5595597502148368,0.21307590427531506,0.44789818618769334,0.4320981899718643,0.6190832518190663,0.19307678330261502,0.5494265343493989,0.7702335778905754,0.6950473647281282,0.4915053839014956,0.5886188096181788,0.43418984141640343,0.14171010826794272,0.6743561691041959,0.38379756204953736,0.42329444223031104,0.5934797554166905,0.10672291987483018,0.379889021185511,1.0,0.4234562474614664,0.40913475718880793,0.25486278288578007,0.4660300561370705,0.649952119293824,0.2847885696525242,0.6409993708903878,0.6713791733737596,0.5324799187371442,0.8005096902416408,0.053757345622212405,0.11643665328198094,0.6038941059778463,0.13358549124284458,0.336676706112913,0.3629102248436467,0.660635376886869,0.45374993688691445,0.4754528703460377
Thal_MDm_L,0.11669049302043362,0.49423226753670235,0.6028160630474221,0.6122593307190014,0.1509052910116876,0.25370283702814955,0.2732795681506446,0.6008066252989742,0.3826690403579431,0.2692530114522908,0.6427868063255827,0.6209367785764539,0.5066927970370372,0.023555171856303837,0.48997246443167586,0.6386854332248356,0.43308855585832007,0.4341344623181862,0.7377713261267816,0.4048329151415611,0.37581249564262026,0.6449580559418163,0.4766227680809196,0.32877491532359826,0.2632711259002016,0.2920927964269509,0.4192208646611661,0.50216271065238,0.09246909828429316,0.5065759794877335,0.6335007712300783,0.022471620116392275,0.5194905530217094,0.17570471019872433,0.7255121457403937,0.07791503246152418,0.6758060331495838,0.4886782101536058,0.47680053359065927,0.2310078646992899,0.3773682038518023,0.01757910362656666,0.5208709998877751,0.6672744955788859,0.19281642943742158,0.6359286767591614,0.23028238885896124,0.8274322557030794,-0.02042923254526937,0.3473022593695691,0.4131850672097923,0.39094637877140986,0.6176919458664457,0.26899043071686035,0.49605612577457886,0.1457953723514056,0.6778270288863896,0.4620265503307729,0.49743249828207825,0.31827657730431186,0.596634646665401,0.12910277796851213,-0.08746377013009367,0.43012435325299586,0.5521452303868215,0.6649946953058578,0.5896565805119653,0.581655367907048,0.10411884913945639,0.33262351734607065,0.6850200052984307,-0.13403919818628318,0.22791394179755134,0.6436482421381899,0.5220180836767527,0.6113861260983974,0.6914021096481596,0.14731721933983952,0.16595058090919587,0.7303133494440244,0.20037771423869633,0.026057447882915714,0.6576119192242513,0.39431580007414785,0.7172857276892051,0.4234562474614664,1.0,0.3050685179713124,0.5603696953147355,0.25171290093159443,0.5481346848692483,0.5498678000933996,0.7049214125544164,0.6563042949243479,0.7509584859489346,0.45195896765181665,0.28704828336874716,0.4026971813627925,0.0960507507535246,0.6002231773937035,0.15076332354420333,0.5489495388612026,0.661848700352498,0.3279133787414353,0.4087321672624214
Vermis_6,0.5723433731381786,0.41600123670278094,0.18253828166612768,0.18534380355706273,0.3822355461202976,0.4151484057744848,0.05601107110782307,0.4897363477079825,0.41446152107510503,0.7265412160685492,0.6946796733057119,0.49535884548023545,0.256684489925824,0.7516133632620393,0.5379236338593466,0.44184042676384727,0.4408250613009721,0.37032663407864397,0.1970769513095397,0.4682245508897666,0.2937101992640983,0.26740752792590733,0.29915299568478554,-0.02412476866584519,0.4274529421318083,0.38523017246998514,0.5972145708436177,0.3267450888002051,0.5025286416546118,0.487131622387981,-0.06319394938041396,0.3440314309944322,0.4063156621337017,0.09602326741839462,0.4354061027904892,-0.09369591435681748,0.1336462393473917,0.10047416868273625,0.3574332770449494,0.13009302387779162,0.2328505735316337,0.1343840638218342,0.44330812727683655,0.14118082590898187,0.6921094471289688,0.36766092733401606,0.6892733822234869,0.2469654920769374,0.20220120924563015,0.7626172813339421,0.46583147682825926,0.25589117388549854,0.16593297917217986,0.8341248913145848,0.2659710444741265,0.17271293067230312,0.0775235614283598,0.15081640645738134,0.15460429214336904,-0.06834529819162022,0.30922858922870544,0.6742580778589305,0.02102520691172264,0.22002376515434996,0.7906215902627542,0.41323864757774087,0.4890713382449647,0.0007688845276337155,0.2964116045586629,0.28617785116828964,0.5763146858309924,0.5591338121928467,0.3711354379945194,0.32756581732880236,0.41770929421349556,0.4551392060387535,0.3278261912797422,0.03391306388014957,0.03970200298533562,0.39958927865499155,0.811550446633287,0.5138630030133287,0.39586126271341926,0.28194876688896153,0.0653590591937002,0.40913475718880793,0.3050685179713124,1.0,-0.12114583837159171,0.3331754589708288,0.7474405418245951,0.2735966974441632,0.29778132589588385,0.6249289666664432,0.4183354429856357,0.4323339720538247,0.15281811408772017,0.3003299419087858,0.05566140749682893,0.15189217473164784,0.7154185845077898,0.4014884152172173,0.499031083970713,0.8927172677242224,0.1845723158001645
SN_pc_R,-0.05830958285976821,0.2322661630455826,0.4466113931011328,0.5130512157179365,-0.13655679383360284,-0.2066519538057056,0.3591175753222762,0.23466728747754614,0.10148023628870272,0.05026352474394869,0.3053371275912294,0.2791367239051958,0.14389823030300256,-0.2774958736230988,0.29948841317723446,0.2608595766171791,0.1329733081240905,0.21489431201762282,0.5317403903490813,0.22362800630758056,0.21738085308692198,0.4674239334366617,0.30023510006105864,0.5025223417866735,0.09433516878048974,0.17686834083291517,0.19764004686875783,0.42726054223205384,-0.1909791922021973,0.23056472291040217,0.7231729030110003,-0.3632589982660026,0.2795437919970155,0.34401419713785614,0.3496481460525509,-0.167144661126812,0.4572397886085019,0.6758795112480841,0.21840420603469313,-0.06002170661666514,0.29927757180671505,0.027058681072411144,0.2642199693626935,0.5929243155429298,-0.24478650568639193,0.31090637919131764,0.029033395577459258,0.5887537419745543,-0.21527788773765547,0.09139375302877646,-0.04095733257876582,0.25450619261955854,0.4946751411311655,-0.12385168602993257,0.37495096121711186,0.1096254986974065,0.5097558623465552,0.2581002816822153,0.42267075988587083,0.5046792129372221,0.19179962554258592,-0.1515220502310038,0.12603211435531447,0.4010658781252156,0.21318917647843852,0.38535994356820935,0.2593054763147136,0.6865034114793589,0.2037524189498938,0.11623482833269413,0.42274373007888594,-0.28673066327503033,0.02683724788355614,0.4700302007282698,0.24968278294953586,0.38168756496223905,0.40882057148970524,0.2807914659869842,0.055744795261177114,0.4425175911943439,-0.04002105759833763,-0.22730016526945335,0.3793501798600093,-0.09432669763374997,0.617103980538251,0.25486278288578007,0.5603696953147355,-0.12114583837159171,1.0,0.1822864601349412,0.16368624215806832,0.31546485114988376,0.4246269428284502,0.3286123699743658,0.3989953739765133,0.16781359054907835,-0.13475986690032132,-0.038908229873267926,0.2991979659009392,0.42287641818565136,-0.06470702870013326,0.36529751387289405,0.32396365482018197,-0.18226821087881687,0.32374281830763485
Cerebellum_Crus2_R,0.2608126152251189,0.3170978094797839,0.23436106639532975,0.21760507100489743,0.7226411885174364,0.21899470280555275,0.15388076529625913,0.3816524051757935,0.34207562469972974,0.5862493531359567,0.2553106505020217,0.3510806556191376,-0.0303359930908994,0.27131354707230115,0.39865532995961256,0.38382614860885017,0.31439896576813325,0.34313540564038164,0.2166410048947695,0.36791113338012865,0.2647391019344651,0.3047243223334606,0.2497261492619856,-0.002911029447154547,0.17008477881052356,0.3707681970180434,0.22211012547843806,0.33172357721040674,0.3146237211225638,0.3494674597367968,0.17399013005426076,0.14259589489927857,0.4685908049698693,0.2272689671894967,0.3433232033342608,-0.054462592471591006,0.09179688893262082,0.24691155852863622,0.2700463514364417,-0.1706408923476283,0.28875915832772,0.07474750447397262,0.43328633752714957,0.2594167919949738,0.35199533619630313,0.2728722933095641,0.5849372197949396,0.3006272496241843,0.32393925757791486,0.5333655126603264,0.012143179604367369,0.44685341099338666,0.1680950270082178,0.38693069397502233,0.13174515676966742,0.01866483393482919,0.14039325303040476,0.20073276776243554,0.11982300862011087,0.25060763649345724,0.027654368059511394,0.3573967740695521,0.1847807325695698,0.2935154497241639,0.4583647835922631,0.3613452746818812,0.2724878335544727,0.12569717159665864,0.31296080718674196,0.2876075736374046,0.30137658675728757,0.28582342566291014,0.21566227119065864,0.3250888254126157,0.4619300693342821,0.29050353354465996,0.352853218695967,0.16996466864392226,0.020290743487656065,0.38353545534203753,0.6124873452140448,0.3553980134278725,0.19215411384383846,-0.10370034477457735,0.18896091219228772,0.4660300561370705,0.25171290093159443,0.3331754589708288,0.1822864601349412,1.0,0.36926765888973956,0.2821776226214268,0.3801109459032375,0.5581025166630555,0.37181938788198676,0.42147990729196155,-0.12072841463195427,0.13616214219281333,0.18284016919718935,0.14859684966834538,0.5925105182964264,0.009937633046269377,0.38791934117462684,0.49892173166486986,0.2843632586552962
Vermis_4_5,0.5814278408784469,0.7667558479775736,0.47542937165982346,0.6160178564242361,0.28410385826834544,0.3486807106954264,0.27102339497889844,0.6884227460809427,0.6792065916514892,0.6894796069189016,0.6800004507658995,0.7859854707861297,0.49945123836031635,0.5708851076264503,0.6461709458072252,0.7778544921494042,0.3349393670402405,0.6953850027871935,0.49881789892082967,0.46565771375843446,0.597423309771734,0.5610753124432404,0.6293080860609339,0.04937276567673757,0.5617421436174891,0.5623804011390271,0.7864874607495614,0.5607592590558639,0.5325943669754064,0.7745273049918319,0.3238051027159343,0.3466118529605663,0.6738332658525782,0.1879609416197357,0.7464322112194035,-0.022371102606016505,0.2873191031569891,0.45574095209807525,0.6414921653463872,0.2073706338082273,0.3911157451948026,0.2080030894731782,0.7278656894225943,0.3475853080271896,0.36925286910722965,0.7453803647851203,0.4517546468037417,0.5997826422744309,0.28366470710927794,0.8156387449641609,0.4080879776451814,0.6400052646573817,0.5477052478720356,0.6959504400590678,0.5232411014440437,0.44551016775458196,0.3058661558221673,0.4000453109237955,0.38491188448161695,0.20082683118910988,0.5566458388968315,0.6939974994540726,0.11872285096526744,0.5051444992542278,0.8954641836302917,0.7630129993788364,0.7953031528516664,0.32529094023688765,0.39444798849671536,0.47702669539761383,0.8795879692773313,0.271385147237048,0.580883513439075,0.6716850483765914,0.7253325851430333,0.7370201315924674,0.6720351753620215,0.24155561401869505,0.13826915883519603,0.760975013118886,0.5913035351808111,0.4859902792840786,0.766841374143378,0.31589424505367125,0.3031081297044021,0.649952119293824,0.5481346848692483,0.7474405418245951,0.16368624215806832,0.36926765888973956,1.0,0.521863135581584,0.674184056590175,0.7970866089104337,0.7111321569589952,0.6745843275006069,0.2022385723959088,0.3473165358614213,0.1896059986801785,0.34734398452070514,0.5521341074244444,0.45484348685039105,0.8119100189479448,0.78079628228193,0.4382601728886149
Thal_VA_L,0.042267611682265734,0.42503022299381443,0.5946966783151099,0.5102091442350326,0.20362942821018745,0.21507317904323198,0.22645030340796396,0.4016543980306383,0.2776204659599789,0.25629992056932527,0.37439643331851813,0.5629271809395555,0.35759865008199515,-0.006395530406610289,0.393182769420726,0.507505906476234,0.2564803219975128,0.31497309317192673,0.5546173894347858,0.2106586334403302,0.2751790223597538,0.5071280110277453,0.43236969473216663,0.05690563949678191,0.4010166299775015,0.09078721114420828,0.3373954310678844,0.49565868282099196,-0.02016240028087973,0.43725120412004315,0.5291591690848171,-0.023196551124113594,0.43256957706592486,0.23273763987005433,0.5239277841953891,0.3417575208765589,0.6369130537894784,0.3855264068636163,0.31495859109662794,0.26490917471108405,0.05185049123621942,-0.23481130507076453,0.4496795194230478,0.4330234249658571,0.03528816868885789,0.5418551979922538,0.23120117869419055,0.6643662420209813,-0.0730435690956561,0.2833643823965827,0.19199288880739437,0.43484153674703113,0.6585482916371092,0.24638387799841957,0.5408373313100717,0.05548355211844392,0.5234087608165913,0.6322367233223956,0.29758853693145987,0.4158552378929161,0.43382153037400883,0.15668974968474375,-0.14977027089121814,0.3574845308995585,0.5098459670567249,0.5582526176401598,0.46955494334674724,0.6009246548943851,0.0463210506759613,0.28179777466050093,0.5165840260746326,-0.1741459788017302,0.10041319370481774,0.33342742063163533,0.44058745249468684,0.5493245899112111,0.44592863361256746,0.19754430305577728,0.20109976791395878,0.5242778468236098,0.17708728224392098,-0.034978937763807116,0.5478665513325084,0.2964916665887701,0.49169265901654646,0.2847885696525242,0.5498678000933996,0.2735966974441632,0.31546485114988376,0.2821776226214268,0.521863135581584,1.0,0.5122007308906339,0.4751884295317605,0.5845664963189818,0.38371358181591214,0.2470063783817002,0.3865189118878272,-0.1708351964409114,0.6229122578794063,0.14244150257801277,0.35260210251233753,0.5250308104642095,0.3474044765949052,0.371933825758787
ACC_sup_R,0.40549088690667795,0.7743234179767131,0.6254461589857355,0.6739278320686066,0.14443525925354403,0.2914553048939222,0.48236596341680604,0.7188384401191547,0.6670999510011485,0.4337864401163629,0.5533957285443126,0.7925036634856788,0.29801384433293576,0.2040218865892164,0.6006721726567272,0.8413061603280207,0.4107575286523558,0.7581749751114423,0.7536012587334716,0.37563123353404115,0.687630773690393,0.77012589796606,0.5720920531924057,0.19270838124290174,0.34242146731399065,0.4996718845227281,0.576343879831734,0.6658310752662512,0.35342431851864115,0.8007450306571314,0.5707843768148498,0.3855807096432297,0.7418489721522546,0.3382857650689588,0.831307620407497,0.11000619633858486,0.4040866750949516,0.5889530366834103,0.6440692855351451,0.33379325327490084,0.33893256277814254,0.08697055092205716,0.7989160556116601,0.4854526175778799,0.12170522425202547,0.8657088249955566,0.24970000039123674,0.830028241984313,0.14183399519967826,0.5474999828216202,0.317090662827662,0.7548658809131888,0.6856262755861603,0.25987065723449254,0.5724925336789026,0.5057639816777313,0.5260779100413324,0.5056789411250704,0.5732173747744154,0.4561670835644759,0.5989447603781656,0.37379350390492105,0.09640157060478018,0.6495551422963328,0.6371576751156576,0.8531758361413878,0.8256993580761085,0.5279250239453447,0.36972692841781657,0.31209599988811376,0.7298316835857825,-0.02210154527363403,0.544394972744231,0.7119928505388294,0.810870966215742,0.7266910542660441,0.8140252505247718,0.5333315275545459,0.17599362846131197,0.8732329140340099,0.18188350879282877,0.2892635222591221,0.7335792601443689,0.2720895960464107,0.5446054611241267,0.6409993708903878,0.7049214125544164,0.29778132589588385,0.4246269428284502,0.3801109459032375,0.674184056590175,0.5122007308906339,1.0,0.7401574882022282,0.8613548748744213,0.678731479442786,0.20403048274157598,0.39357841132566174,0.20339969547596062,0.5094076078438292,0.2667796362298326,0.5133663664193994,0.8942960442782061,0.40033214522751515,0.6353872112328026
Cerebellum_9_R,0.4609743352643682,0.6896281649953626,0.49049780102083784,0.6297018839797466,0.45322307233565223,0.38217850085022487,0.28274249961570985,0.7198234869706955,0.6183678941812483,0.6593797613597231,0.746696636210263,0.7697701059511906,0.3826356567409784,0.3815392143396576,0.6936084370633139,0.7275803502859248,0.4440837689097591,0.632718571593158,0.5444224761957824,0.56448795723725,0.5864512578906176,0.7147055152575423,0.5719360803448998,0.1151690808047317,0.5093572132052576,0.5612167368834439,0.5967782067279166,0.582155683278537,0.40523472207184846,0.7517309152268272,0.38606703483430665,0.22633083454078,0.6746786671450068,0.19192032969671435,0.8225393365011668,-0.07111555881600455,0.4014442667935535,0.5303019578269597,0.7253260733546676,0.11946024693583618,0.4738898347594769,0.2307404021368456,0.7201374239085315,0.45275225492516674,0.47076158259249856,0.7023354859154783,0.567337747870047,0.6674028216993959,0.19054202716274618,0.7503284266874334,0.465801752863156,0.6237597055966494,0.5359777649725026,0.5850056506218221,0.45080678026612153,0.29763617564386347,0.3797341154795316,0.38051667035871417,0.4558194508422507,0.28457065457715963,0.5249593395490336,0.48909882079285305,0.13950080644344762,0.4767942684201008,0.8653291088351194,0.7461568612011028,0.7268691461659087,0.38316950536957545,0.4032584227765615,0.35944068944768015,0.8222730290968289,0.27315101745420045,0.44319310453523686,0.7042183239052398,0.7503275756691388,0.8208102020196405,0.7547096626542419,0.20978078112009726,0.005900070467284536,0.827610558826026,0.5615068994747797,0.36260263651649455,0.81059011686445,0.1820568079879626,0.38372658794295295,0.6713791733737596,0.6563042949243479,0.6249289666664432,0.3286123699743658,0.5581025166630555,0.7970866089104337,0.4751884295317605,0.7401574882022282,1.0,0.7290430070822187,0.6062745389619351,0.12386520934880453,0.44010386372932503,0.24411249832635837,0.41021499447613885,0.5654154689650294,0.5440414060598783,0.7988626449375145,0.6993882267305382,0.4466019130004646
Caudate_R,0.32478149925469496,0.6754087897094667,0.7222526930249397,0.6773217746432675,0.1452354038157796,0.5003637652441044,0.4361526412878115,0.6758814725097375,0.5263605167007647,0.4806742855618512,0.647501715848057,0.7972788797752444,0.384858058354893,0.19896254813552652,0.4846159141145761,0.817617723335855,0.560614816850039,0.5969169385935064,0.8326527380658997,0.4192083983693212,0.5616082885149761,0.7255701653220358,0.47157923787608547,0.18945613044763024,0.3244551936388283,0.31717426860393805,0.5645578804049246,0.7072805677334196,0.2146690004066679,0.7170573637758083,0.6699984576930427,0.28399050932288394,0.669704358843667,0.3348754489649198,0.7936570947788464,0.19215377818391782,0.5812323201791874,0.4699908023820933,0.5107645943745379,0.40722583461325335,0.20493445824728126,-0.00890037211379124,0.6524569040507846,0.5339936608616764,0.13512242576371158,0.8814051539804234,0.38394135937395857,0.8470097128279384,0.01026889761766673,0.508212955842428,0.4106762056629594,0.6806069760081043,0.7731983578189314,0.3454261560880526,0.7620985813454464,0.33196198729163495,0.6835795671683946,0.6397016343377987,0.6484060475891322,0.4735946440275987,0.6035527351702298,0.31743856137991194,-0.0624098971239243,0.6715682532274581,0.7033848639720057,0.8758433486941019,0.8562562281490915,0.5830801429210172,0.15332866797993247,0.2719777174542136,0.7636711056427392,-0.12548164777808213,0.38709970920367726,0.6772062001547627,0.6995295919145598,0.7594428634376889,0.7850848218085701,0.35659290658153847,0.3059461424092606,0.809218700421367,0.26287403804061205,0.17771382201390978,0.7481865400042326,0.39377898738140665,0.6708806264036019,0.5324799187371442,0.7509584859489346,0.4183354429856357,0.3989953739765133,0.37181938788198676,0.7111321569589952,0.5845664963189818,0.8613548748744213,0.7290430070822187,1.0,0.5916887248884821,0.4265331759696828,0.4317044050847998,0.04514022653987689,0.5948211518683909,0.2639897812469171,0.49747632007116604,0.8913599926397002,0.5038413528575765,0.5935362077978753
