,Cerebellum_4_5_R,Putamen_L,Occipital_Sup_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Temporal_Sup_L,SN_pr_L,SupraMarginal_L,Raphe_D,Thal_PuI_R,Cerebellum_9_L,Thal_MGN_R,Cerebellum_Crus1_R,Thal_VA_L,Calcarine_R,VTA_R,Putamen_R,Supp_Motor_Area_L,Angular_R,Vermis_9,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_7b_R,Parietal_Inf_R,Cerebellum_4_5_L,Thal_VPL_R,OFCant_R,Thal_IL_L,Frontal_Med_Orb_L,Rolandic_Oper_R,ACC_sub_R,Thal_PuI_L,Cingulate_Post_L,ACC_sup_L,Temporal_Inf_R,Thal_MDl_R,ParaHippocampal_L,Calcarine_L,Frontal_Inf_Orb_2_R,Insula_L,Thal_MDm_R,SN_pc_R,Postcentral_R,SN_pr_R,Precentral_R,OFCmed_R,Paracentral_Lobule_R,VTA_L,Caudate_R,Thal_PuL_R,Thal_PuA_R,Temporal_Pole_Mid_R,Precuneus_L,Vermis_10,Temporal_Pole_Mid_L,Thal_Re_R,Cerebellum_Crus1_L,Rectus_L,Precuneus_R,Frontal_Inf_Oper_L,Cuneus_L,Frontal_Inf_Oper_R,OFClat_R,Frontal_Mid_2_L,Parietal_Sup_R,Cerebellum_10_R,Thal_PuA_L,SupraMarginal_R,N_Acc_L,Frontal_Mid_2_R,Insula_R,Pallidum_R,Postcentral_L,Cuneus_R,Thal_MDl_L,OFClat_L,Frontal_Sup_2_R,Cerebellum_7b_L,Red_N_L,Thal_Re_L,Temporal_Pole_Sup_R,ACC_sup_R,Thal_LP_R,Cerebellum_8_L,Precentral_L,Thal_LGN_L,Red_N_R,Thal_AV_R,Supp_Motor_Area_R,Lingual_R
Postcentral_R,0.6971456513408063,0.5057461479776068,0.6550320489038098,0.12980652900538733,0.7979636769897102,0.6736116064948438,0.10381203593815502,0.8381885783162834,0.3931495751259059,0.44134865697366876,0.7226616107751707,0.3243492313581632,0.24517260516307257,0.36605997724046513,0.5010985072634527,0.15072226718937956,0.47905112775063413,0.8274360680808319,0.7224139450566837,0.6544286127722243,0.658961329604067,0.4069915969577618,0.08934783578852559,0.8864087188876271,0.7020131222680969,0.7358342781395104,0.36560628987403543,0.2839818944576916,0.03650229463543582,0.6843304428023368,0.22925741662517757,0.3668293979208665,0.26968808897772556,0.8394967205187349,0.15298467416902828,0.3214599549010036,0.49121292126208765,0.5214775556614903,0.5216116944936395,0.6145293068794718,0.3048306292956845,0.30599955152213926,1.0,0.10557721848699406,0.9561619200883613,0.3452485342483395,0.7114310650076937,-0.08084060923791862,0.6692958048416975,0.631001884996525,0.5242486031804742,0.11376958166880455,0.809021507442579,0.5950063152574238,0.3738329065561425,0.004735035182097316,0.3982011321280571,0.26235667630009346,0.778450905472583,0.7172011834991306,0.6001143532453851,0.8323920466165267,0.3919660392241955,0.7350783014431255,0.7697099917695743,0.6983378460601813,0.7116932442008563,0.8423916203705528,0.3404257607735812,0.8111003549158862,0.6937566358105931,0.45311399930584595,0.9158330245844216,0.40217927977767426,0.2595896867129506,0.30427923633160286,0.8333541519681505,0.47875267430439905,0.4532489503221833,0.057576027115375655,0.23231233978814134,0.8149948242070045,0.6128550062118794,0.3831133817542055,0.8758311840315399,0.624893590884582,0.4723495896037284,0.10176144054881509,0.9026480726521726,0.5779917661409917
SN_pr_R,0.12879804477212972,0.2439868031141891,-0.06876663491011721,-0.021611647018241094,0.24168493304682193,0.21203585244676307,0.19611460218308333,0.1951360323054832,0.49696756042011236,-0.1680844353857825,0.25078590064642026,0.07123511174508869,-0.17944329969577516,0.26490917471108405,-0.027703784266986265,0.12974276270719529,0.5045165810814514,0.20332580531635847,-0.022383136147804416,0.21205188235011313,0.23460145460712895,0.16419058439175518,-0.2749545118637503,0.08472887263892671,0.20349091833318117,0.08502592536432303,0.27990236232668647,0.7103093920403961,0.2389005976785966,0.2665592709941712,0.333192618934442,0.6538975090643256,-0.0006299595299055208,0.2527933032035284,0.04845053162008223,0.07906801921698123,0.39905343500817797,-0.12078060973870125,0.357091648518326,0.14704457207726826,0.05642591826151543,-0.06002170661666514,0.10557721848699406,1.0,0.025277302307144457,0.16866423430891975,0.0481028551004599,0.5351323852603416,0.40722583461325335,0.2837169625987322,-0.37216579914502385,0.41049733995683846,0.008790894669289158,0.07779615277320469,0.43481364479909607,0.6471583780706537,-0.06401457399536065,0.12195877899976984,0.10403523410700932,0.2078819984841363,-0.1461393638904699,0.13301862842171153,0.00919842964241354,0.258795476394003,-0.02172252590472338,-0.046372734659261915,0.41652594139378374,0.1400400464590255,-0.20703697005285346,0.3031091352149865,0.0983860418890866,0.349077354919351,0.13245636696795737,-0.040573079595141275,0.3437177766369273,0.2090819013394665,0.3714689627831635,0.25742939225887357,0.35345395188556183,0.1480213705095269,0.12350372305607585,0.33379325327490084,0.3684528754160273,0.3062660922681191,0.09678964957716822,-0.24589043769449645,0.31387599932718824,0.7228872378956285,0.13393037260096113,0.11131399750185808
Precentral_R,0.7432471736537634,0.4771019291612767,0.6222490212594372,0.15384451916279376,0.7951541551903389,0.6672969850283362,0.07063269284256425,0.8031999437182027,0.34458644646829306,0.4860796996870759,0.7399115222118623,0.3151813267858419,0.34407901671388824,0.40861185482885143,0.5083464618058359,0.16844834281808554,0.484866329545763,0.8496273041210067,0.682566404965387,0.6697388714800164,0.6853910031208641,0.4236520460380816,0.1391768262179695,0.8222803311873466,0.7475460387856768,0.740060327087653,0.3458434137564708,0.2301388303844502,0.06824482513423565,0.7177810891639175,0.201917059117732,0.32184939667570905,0.3096230645732321,0.8026136054432429,0.24012936669755908,0.3651332278055536,0.4567180389765833,0.5287580849032093,0.47346999700332476,0.6241765730479268,0.3271252275326713,0.2919015389040958,0.9561619200883613,0.025277302307144457,1.0,0.31622523049152323,0.7313640548606899,-0.10707691325995242,0.66527188170479,0.6048783533047087,0.5345694237495572,0.10223503164000347,0.7744167453895069,0.6327921532600114,0.3346533213577348,-0.05974160074395924,0.4813874495510842,0.2274587929785554,0.7751777306910363,0.7273069468955219,0.6228412654735463,0.8607088111537309,0.3718206907593394,0.7039919356253567,0.6754587308247645,0.6798252723859554,0.6664891803501226,0.8203764007548204,0.3080071679053433,0.7891214082174881,0.6905301380512788,0.4695517181181222,0.872239677037347,0.4368324791908808,0.2635540644686663,0.2947422480045909,0.8130003743959916,0.4856007651403239,0.3595391481789133,0.024239755554093224,0.2781144477943497,0.7623715414924493,0.5636650653698578,0.43128784570046463,0.8860840788327103,0.6366577315227315,0.4484516295717795,0.061149825229010295,0.9167450433274235,0.5911411834413253
OFCmed_R,0.20278467602284783,0.43058376419878436,-0.09280711438693252,-0.2798933164529527,0.4831479444362946,0.3512187480077431,0.1924095941516225,0.3930314121726601,-0.17019637687451353,-0.007530039649163578,0.3193846908350452,0.12734111101978354,-0.04964857914102326,0.4158552378929161,-0.0955815887933223,0.09151986344841806,0.6399907755891119,0.3305758393867027,-0.025225250625924595,0.4394257094391297,0.2474697213259899,0.3123517607050328,0.07077234234334462,0.12261776676565429,0.2856233240800967,0.3005904238923217,0.717215372254786,0.28411750499020016,0.2663846598445226,0.1992516327498228,0.5898568831872232,0.02108177454797524,0.16865294602946723,0.3755706622021455,0.1048683357194148,0.07924653332199535,0.39639882790896536,-0.04806998192117533,0.3409806458692933,0.24241363547624128,0.38192023143238324,0.5046792129372221,0.3452485342483395,0.16866423430891975,0.31622523049152323,1.0,0.3248719718506236,0.19436934037548328,0.4735946440275987,0.40764747989530836,0.1139467350481383,0.00039780602904056613,0.18433561095907736,0.4899448803518431,0.6680594884590704,0.10309853475280802,-0.02804510572427407,0.46860219067233544,0.17663887904337586,0.37098166845725067,0.01646617518640573,0.2577161996722786,0.6666002175984249,0.4897670024901566,0.11725928281576292,0.1992880458829984,0.09277677657153577,0.2599676386465434,0.0328470299986466,0.32874443231673,0.22748932188948665,0.4411491820889518,0.28888134507039703,-0.2559542988136964,0.671735998483682,0.7634736193904945,0.45789206218167056,-0.009527573988355544,0.5686660735405497,0.05918075247708591,0.001251364046711261,0.4561670835644759,0.29198717292062326,0.186501497149094,0.30998479609064367,-0.01788489904927933,0.5666934303615951,-0.044582773975401835,0.3548853025872188,-0.013363978010239665
Paracentral_Lobule_R,0.5466346139160494,0.48208839420754684,0.5293103881904564,0.16186139640839237,0.6002027090549127,0.48104089880633405,0.19272871649614315,0.6552103469982219,0.1528806999677915,0.30128450347119584,0.5717465639317656,0.37128041537174034,0.38978047763297646,0.36392909984215505,0.46673102472853745,0.18469103734156314,0.39363581138891457,0.6305087487110715,0.5918521935710175,0.46107101794205313,0.477549113363699,0.32128917545417474,0.1443685290316248,0.6798762038632149,0.6002199657194245,0.4613777531931681,0.3758975146971118,0.2504831987097578,0.0834243343093411,0.500221553350584,0.2724386996840474,0.16640636431253839,0.4382776514018284,0.5268043924070456,0.21876302723148197,0.2155206505028442,0.347177484818715,0.45597291735642165,0.43618625755395934,0.5587700105573963,0.21380568371003558,0.2872289983555674,0.7114310650076937,0.0481028551004599,0.7313640548606899,0.3248719718506236,1.0,-0.11864345771375812,0.43011949717431813,0.43287486735936287,0.380567175830435,0.06875473911329807,0.7537593978650294,0.49249558376284536,0.3255307545058613,-0.01213873888901469,0.5362894413513017,0.2787719429464793,0.8212745331621126,0.5623503727072044,0.5793719723348519,0.5971369658553357,0.39247647445854167,0.5851385191506921,0.6476547967534095,0.4785120160143344,0.36637315015129324,0.5919004922862295,0.26846548974107,0.5505439014045327,0.4994546167808521,0.30982513639482084,0.6913801197920778,0.35942304952910004,0.2779482211780871,0.37128002070218363,0.595387809672458,0.458313157394707,0.3657301898814159,0.09406783007485166,0.2317488842786788,0.5007477165957811,0.3399177310019015,0.3772393414909342,0.6620596531287075,0.3650933608379696,0.3710046570970017,0.14067800266034872,0.7050515997046528,0.5005131224766834
VTA_L,-0.1106528850345948,-0.09348099958837713,-0.2934108607431747,-0.24519553711473366,0.07093422990920134,-0.0834801498089481,-0.23141475821132387,-0.035288779808387204,0.1004035900107263,-0.3599951267679373,0.08982977441715806,0.08809150132765556,-0.19458016351341603,0.3417575208765589,-0.21101039170174227,-0.19403888904570465,0.44677206243531065,0.05037923095958746,-0.2381943980086498,0.13122642497634812,-0.17051191423580667,-0.13627022411270875,-0.07022971639838893,-0.15349335119231258,-0.10774660613253227,-0.14068461539353178,0.11160006164768543,0.33059639653584927,0.11217584691005314,-0.08438303199837614,0.17644541263744767,0.2980007981276038,-0.15951339664842906,0.03342078963205108,0.035923578175457674,0.08492190510780646,-0.023672939051525094,-0.2880587921907339,-0.16578753263485763,-0.2486274533212168,0.2352940330268231,-0.167144661126812,-0.08084060923791862,0.5351323852603416,-0.10707691325995242,0.19436934037548328,-0.11864345771375812,1.0,0.19215377818391782,0.07708492414654505,-0.5190060369634926,0.2530253167966457,-0.2019650833479698,0.029773821103596294,0.39282660256645896,0.44404769680397466,-0.20019360465565816,-0.06707720836099046,-0.16961653259852166,-0.04229478770982941,-0.2902184069644655,-0.12850571205325845,-0.0316196618452479,0.06040443777952704,-0.1960374751601493,-0.20940256588053022,0.03990648381334728,-0.06392308884233612,-0.6460169516484728,0.03708765698724071,-0.30075264986163514,0.34696787243787935,-0.0654133467833876,-0.25683086251549636,0.434230887751201,0.30745621501578496,0.17667563659137797,-0.019436038452829273,0.1388463380262088,0.09188077942521887,-0.05520154254277582,0.11000619633858486,0.11411700921132793,0.08854276207232147,-0.03011358741007198,-0.5456837026638912,0.17478028174177362,0.42022324328580973,-0.003625912970962372,-0.1699129484414217
Caudate_R,0.7012847915732807,0.4699908023820933,0.32478149925469496,0.13512242576371158,0.8339245080012289,0.7366269611606763,0.18945613044763024,0.6524569040507846,0.28399050932288394,0.4192083983693212,0.7481865400042326,0.384858058354893,0.26287403804061205,0.5845664963189818,0.31743856137991194,0.37059183486140745,0.7731983578189314,0.7972788797752444,0.3345891282808096,0.7594428634376889,0.6758814725097375,0.49747632007116604,0.1452354038157796,0.44903663653629744,0.7636711056427392,0.7246116724946368,0.6699984576930427,0.6061354707513091,0.3059461424092606,0.5916887248884821,0.6708806264036019,0.5951516589415997,0.2719777174542136,0.8003079490122226,0.38394135937395857,0.5357581597213782,0.7286107239185082,0.3095939511313035,0.5800808187469378,0.5324799187371442,0.4317044050847998,0.3989953739765133,0.6692958048416975,0.40722583461325335,0.66527188170479,0.4735946440275987,0.43011949717431813,0.19215377818391782,1.0,0.7255701653220358,0.15332866797993247,0.5003637652441044,0.5221915020942014,0.6773217746432675,0.7222526930249397,0.1602468843310569,0.3454261560880526,0.5382284768660315,0.5645578804049246,0.669704358843667,0.3385111962198228,0.713081118619553,0.5227064755593737,0.8758433486941019,0.33196198729163495,0.5107645943745379,0.7151990913556919,0.5616082885149761,0.04514022653987689,0.8562562281490915,0.6772062001547627,0.7620985813454464,0.661279642026846,0.19896254813552652,0.5948211518683909,0.5830801429210172,0.8814051539804234,0.5794069017335288,0.35659290658153847,-0.08352410802150911,0.4351067143128046,0.8613548748744213,0.7403963587017061,0.5644124316430306,0.6995295919145598,0.31717426860393805,0.5935362077978753,0.39377898738140665,0.7170573637758083,0.5275303222133396
Thal_PuL_R,0.6165715860386177,0.5638584999012554,0.2959765381468096,0.0936831791331616,0.725841592583828,0.6866748978760508,0.21871462023068006,0.650488979947077,0.1282832218059901,0.49468203290132085,0.7445373740574585,0.1593671567880531,0.16182528782196773,0.5071280110277453,0.1731175978410254,0.30720682400115684,0.629986868340777,0.6977733088408352,0.27809714573488936,0.7408885048869972,0.5775440769355769,0.5301480123677482,0.13667153732442996,0.42204983808444935,0.7193561200350512,0.7822794808502547,0.5387540033714672,0.37137492447101106,0.07277902690483842,0.5011211045678781,0.4726644905156068,0.3414735354631562,0.1601316288125957,0.7211736985803918,0.3742375631905462,0.35330416538755266,0.6160027678348777,0.19704651773929463,0.4653974691510074,0.5288263839782593,0.4207055932919974,0.4674239334366617,0.631001884996525,0.2837169625987322,0.6048783533047087,0.40764747989530836,0.43287486735936287,0.07708492414654505,0.7255701653220358,1.0,0.3591482856029738,0.3699565831759936,0.36697760334212326,0.6367332069273935,0.5466539544303738,0.008209923144308266,0.17377876571526463,0.4708622071574084,0.45603127778808783,0.5659531657247184,0.35316285602284525,0.6696386333400061,0.5681888309323831,0.6782449619668469,0.32041187661403076,0.45501623526966817,0.7103884101189875,0.643270202895438,0.06072962791181345,0.6601269509079905,0.5847823187328863,0.4680333998404259,0.5618373357945722,0.0009306279241802756,0.4348511028778166,0.5444195381132597,0.7193626224572465,0.4201653436519697,0.22084886081684937,0.045555239781150614,0.30952232018233417,0.77012589796606,0.8616042182961177,0.6185911308059274,0.5957174757112625,0.3844756148745379,0.44024229403415044,0.1481450358056851,0.6514464542322168,0.3383402106196233
Thal_PuA_R,0.4758374639819078,0.22353496366612377,0.6015231483066633,0.23000402193001698,0.42308580244032234,0.45152760908974876,0.09097686415381745,0.5525303336506745,0.12220270856141553,0.5582155192669105,0.2522813797741484,-0.1459028925234801,0.3807811781017628,0.0463210506759613,0.4751513992307256,0.04881166686853596,-0.08562376434355347,0.3907509935822994,0.5321723779082592,0.2516158978869036,0.3748442540530904,0.2800954391846783,0.23736747719710455,0.5016982186728017,0.40151577823379925,0.566198534724718,-0.017049668746849777,-0.34336856904907104,-0.03655785766688843,0.3990381111521706,-0.11488138009322083,-0.10172061493308313,0.2839387625730318,0.39714623507624774,0.21057608539393893,0.040291792178253925,0.1594526662305604,0.5594307565503363,0.1467011079507412,0.44789818618769334,0.18962896281498628,0.2037524189498938,0.5242486031804742,-0.37216579914502385,0.5345694237495572,0.1139467350481383,0.380567175830435,-0.5190060369634926,0.15332866797993247,0.3591482856029738,1.0,-0.06455054818329138,0.5205921741445096,0.2890836927129527,-0.015625201620250696,-0.2644379913055133,0.34527947868713793,0.031949038512044114,0.45993026311819674,0.36700090648759703,0.6473219862088427,0.4971335754307459,0.19048801957387124,0.3242513853209516,0.5291319320228685,0.44876775093380056,0.36028688653892693,0.49455093995599575,0.38215170889256095,0.36499435578889255,0.3892236121664191,-0.07137060619340743,0.47265811547543085,0.43231287000113783,-0.13653368977528235,-0.01007525778242607,0.27915282184158013,0.10273293704280193,0.18638598904765932,0.19662067901880806,0.28867312417182456,0.36972692841781657,0.26366017280520043,0.13477715996792128,0.44041260403507376,0.7796396348912038,0.1502553229181319,-0.3866352973304208,0.4595055268705635,0.4257660027646956
Temporal_Pole_Mid_R,0.3605594391198235,-0.15180114805966383,0.18216520143986484,0.36141763894829154,0.3896950678644288,0.30914986850862614,-0.1585694555990541,0.24340652619900915,0.354491957093571,0.3434923153619083,0.2715840243960377,0.09894891074528227,0.2981296750871817,0.21507317904323198,0.219362395709801,0.14959539594340315,0.19484024652424575,0.35821531870653517,0.12433052954387594,0.2685547047014386,0.28646532493771887,0.23010616262148548,0.31162379919084454,0.08738049980014863,0.2653263095250207,0.3693056711600553,0.15350101115627376,0.4015210677493601,0.41464473382961814,0.2674986064848294,0.2501212785177096,0.5420950474622293,0.21978028537152014,0.2470532078332333,0.5073174104527368,0.3333208790858021,0.5357930933282545,0.1428064742116832,0.2535753131172774,0.256858832318768,0.3975670942435304,-0.2066519538057056,0.11376958166880455,0.41049733995683846,0.10223503164000347,0.00039780602904056613,0.06875473911329807,0.2530253167966457,0.5003637652441044,0.3699565831759936,-0.06455054818329138,1.0,0.18211587317109637,0.14641679135936217,0.30521865236150936,0.09486454715540578,0.2824864940024109,0.03298856732358493,0.20289717818847197,0.17170782377417565,0.19952109612620683,0.16671649900849095,-0.059620548828602044,0.39822786475740035,0.02413787595313355,0.0742111687738354,0.4827661686422757,0.20048742125643604,-0.19344044380818676,0.39060747903874615,0.14001418392542003,0.2281636765222529,0.20817941622500463,0.19584802054436945,0.18853669755035496,0.03556422636252331,0.39728005697006846,0.3167872725001889,0.03564902770157656,-0.074995245043217,0.6270615273911527,0.2914553048939222,0.34595078145683616,0.44392173899146486,0.2305098981051974,0.02456789552289587,0.13350049662631325,0.42064034199580186,0.2749763860521989,0.3035682316099462
Precuneus_L,0.6377170431442623,0.35383578301325075,0.7944400909889213,0.23343211969910346,0.6399780267419459,0.5759399337469748,0.08548726460329369,0.7382235893990206,0.4143997175241721,0.4161586613666214,0.5169612425534564,0.36202291238490886,0.3804079955912855,0.2555058604340757,0.6854214951691675,0.10205702811486028,0.24820561749290368,0.6755234049840984,0.7794907798579933,0.45343062607819806,0.5403457975419992,0.29530906634079174,0.16885193554846722,0.8268632716174659,0.6020852233687985,0.5900147787441276,0.21984874989054945,0.20472554144089192,0.10837945427004642,0.5829203849912642,0.14579613219940732,0.32551767919674274,0.5195203724644766,0.6776756787989865,0.19716094063195555,0.19889298864681465,0.4333575506442724,0.6909253750494087,0.4515072491440391,0.6121880190460044,0.18599974883000134,0.1393555308999129,0.809021507442579,0.008790894669289158,0.7744167453895069,0.18433561095907736,0.7537593978650294,-0.2019650833479698,0.5221915020942014,0.36697760334212326,0.5205921741445096,0.18211587317109637,1.0,0.47606836657151386,0.24033504431224872,-0.029902446510239652,0.5283134690057809,0.12658334522580003,0.905995270690393,0.5970762214236834,0.7929904880093147,0.6695121000011022,0.22795393453043866,0.7107044020407424,0.8230187637309612,0.5943237609805758,0.5918496310583092,0.6191833192343728,0.40851838808507884,0.6943176021165856,0.5828311375290471,0.3276080640456945,0.858661752493351,0.63509319948531,0.11841755474188506,0.13487403855203578,0.6417232773334605,0.47032743226936174,0.458582304003665,0.09555902194621829,0.3300479021875643,0.6211206593169513,0.3885684067993158,0.24387442660596592,0.7845541032060065,0.612527964277189,0.4022623636399408,0.08935584538747758,0.7503828649979212,0.6954530975313266
Vermis_10,0.643420695142594,0.5374938538365321,0.15467543787338903,-0.18052322629512754,0.7010897301450091,0.5914982743748552,0.19339826087473913,0.5840497071494938,-0.005919927897187645,0.3248204871322694,0.7908306556954039,0.39419801029687035,0.07342939520908016,0.5102091442350326,0.0957781927138021,0.340470058092832,0.6992761689065582,0.6401626149743742,0.2543234886745908,0.7447138487864363,0.5541848152954697,0.5343235366240994,0.02609655789204998,0.39241167598540133,0.7437716445429708,0.6704261062529868,0.6481707022858065,0.3250212988222994,0.22934598628189978,0.5026805125961173,0.4976241105574361,0.2584875371063725,0.3535259243783997,0.6836998306106478,0.14785399221446135,0.3749608332391167,0.5505296111151123,0.114667858355025,0.5083647770642746,0.5476279731068164,0.3724389067645921,0.5130512157179365,0.5950063152574238,0.07779615277320469,0.6327921532600114,0.4899448803518431,0.49249558376284536,0.029773821103596294,0.6773217746432675,0.6367332069273935,0.2890836927129527,0.14641679135936217,0.47606836657151386,1.0,0.5301711238770522,-0.0409577324408961,0.1546857533656571,0.4608811330772162,0.47954649138643535,0.5584400862196199,0.256608600919133,0.6521272928045699,0.6360979049658524,0.685410716369623,0.29075986014933525,0.5210886331088019,0.5117602561803548,0.5789040324317622,0.192438138632119,0.597378097445699,0.6316749904798624,0.4977876413509357,0.5689033770441222,-0.020359155480070053,0.5125183412715918,0.624386162166593,0.6657011328384927,0.485496914003888,0.298914203137083,-0.08196789591308605,0.06514380713547287,0.6739278320686066,0.5782015229815513,0.370313491865416,0.6295742697100951,0.36747455809244006,0.5254217105996909,0.07128948652146803,0.6188051063138093,0.2866137294326901
Temporal_Pole_Mid_L,0.39839476229897175,0.42749653098807927,0.003194382513808235,-0.03409473219250537,0.6144799322051298,0.5770765946434132,0.09392046348978138,0.4744378689954784,-0.0700543261397047,0.03493013641659326,0.5321933565176696,0.39279938674404785,0.08345543934144271,0.5946966783151099,0.14881891948599774,0.23262488519918634,0.7899096235559436,0.5457344193896717,0.01923192176043751,0.5759311334978074,0.3313533707825108,0.4138558416073482,0.09654518787618152,0.135496758827048,0.5113003132551192,0.4305138604718624,0.7579563643629802,0.5258467417016989,0.32850051277189923,0.30220235467613127,0.7027795084773806,0.4313521735043615,0.27002100841029403,0.49464466576153715,0.16593974513308685,0.3433907661701319,0.5519495772774068,0.12861085423976878,0.3631549367750796,0.2541286852959453,0.4487904085186521,0.4466113931011328,0.3738329065561425,0.43481364479909607,0.3346533213577348,0.6680594884590704,0.3255307545058613,0.39282660256645896,0.7222526930249397,0.5466539544303738,-0.015625201620250696,0.30521865236150936,0.24033504431224872,0.5301711238770522,1.0,0.26802746174530384,0.14600913133343627,0.6027945896356144,0.2901801945181921,0.3931969015940073,0.08272632886911387,0.3603815859081831,0.5795718190356288,0.7140396682849073,0.11587516716561334,0.2768185817056821,0.3738252735761599,0.24310796482981434,-0.1765191881558045,0.5722969112567375,0.3758316071278776,0.6663096480674642,0.33869892097516624,-0.11476532433408111,0.7765274345506938,0.8266746312333855,0.6716508811369097,0.413979753308806,0.38147879470691426,0.029668613922157666,0.21693291493066671,0.6254461589857355,0.5283811810952722,0.45202881859570865,0.35130983587519515,0.008395184251297035,0.5616498245008925,0.34594498844462684,0.4159589527304073,0.273887012247501
Thal_Re_R,-0.006527619245389846,0.16322764058491368,-0.07668000531949623,-0.08202570092502169,0.062205233732932665,0.03032846960451523,0.018504899392348024,0.005278198898879192,0.2770597945116112,-0.2664187058534492,0.019885115946441323,-0.03140436507584078,-0.14005030991759201,0.20416115208878444,-0.00833198446846126,0.03639400008258625,0.3374878032056511,0.058079360769203246,-0.057133653240706656,0.06260616801367669,-0.09198379739810325,-0.06828598607320856,-0.265334918138624,-0.008755783774955289,0.03916251121763029,-0.1124411468260752,0.10887526325837209,0.26539108643340353,0.07815371561991707,-0.005092319641363189,0.03652187367791803,0.39665710681050914,-0.04469885930906599,0.0784891592285571,-0.08986362591262724,-0.12614684001529797,0.04831607628345073,-0.07164622697476591,0.05799564459532849,-0.13427405610414886,-0.1795773483489189,-0.02970965116911674,0.004735035182097316,0.6471583780706537,-0.05974160074395924,0.10309853475280802,-0.01213873888901469,0.44404769680397466,0.1602468843310569,0.008209923144308266,-0.2644379913055133,0.09486454715540578,-0.029902446510239652,-0.0409577324408961,0.26802746174530384,1.0,-0.06723082647466519,0.008324499588965329,0.03540492227197325,-0.06067885268478483,-0.13197158148973182,-0.08549929286708843,-0.044146715164553624,0.12174197233595788,-0.028729167936901823,-0.10271055636407175,0.12181531643807512,-0.04675792021853629,-0.32415720960162686,0.15676721448330244,-0.14888877252866106,0.2214813213889295,-0.010574139248590048,0.00746924039870214,0.20613781480921636,0.1188888764669655,0.18048885616468496,0.11148623254058652,0.2698335990427649,0.156594491594136,-0.02431307777272725,0.1618428862152721,0.11089854337754525,0.05055854893714026,-0.01868511154587597,-0.2545852898279109,0.19467207648177656,0.48615205438851744,-0.006219176702999767,0.08608849818209542
Cerebellum_Crus1_L,0.6057737844026769,0.06358690889375292,0.5956581558524948,0.7240840248512074,0.3779284959047482,0.497431235774566,-0.07469597734609826,0.46991049128666174,0.23969178607507818,0.4026961861165274,0.3485574367921489,0.30419399665952007,0.8542786191709538,0.24638387799841957,0.7172591819353253,0.18458007469118723,0.0777349734094455,0.5096620923171578,0.45905285218286507,0.3677014776481946,0.4361303964790313,0.2837003507659921,0.515929955438079,0.36004950609823017,0.5156492706456811,0.4037743166315033,-0.04466269610212927,0.07700181567038844,0.0012799708274618678,0.385348806562839,0.004769009135884102,0.31778471907475925,0.3574379824367534,0.31754791562087203,0.5439987204830217,0.43583799177411336,0.32866038579103485,0.6840854462126983,0.12430174466079978,0.3735227910257741,0.259851990770295,-0.12385168602993257,0.3982011321280571,-0.06401457399536065,0.4813874495510842,-0.02804510572427407,0.5362894413513017,-0.20019360465565816,0.3454261560880526,0.17377876571526463,0.34527947868713793,0.2824864940024109,0.5283134690057809,0.1546857533656571,0.14600913133343627,-0.06723082647466519,1.0,0.05032868501310647,0.6197048830274651,0.4028046815561953,0.65768682693547,0.4207705579871698,-0.04743882246385971,0.43235683819114445,0.28555794142342167,0.45814677453874675,0.32216975012727156,0.3107459145949408,0.09621095834038025,0.4693814208088268,0.34102725302067366,0.19576487041871046,0.4457412752357748,0.7439899945278203,0.07564051445802705,-0.03024867981522203,0.38151566951381116,0.4352032202252125,-0.04346478610455348,-0.02257953486533516,0.6807111566635785,0.25987065723449254,0.1208795142184086,0.5821549354017627,0.45703082389921823,0.4309479277801094,0.09675821970564606,0.1675854126478199,0.5018277433857005,0.7439648300179047
