,Frontal_Inf_Oper_R,SN_pc_L,Cerebellum_9_R,Insula_L,Thal_IL_R,Parietal_Sup_L,Thal_PuA_R,Supp_Motor_Area_L,Cerebellum_9_L,SupraMarginal_L,Thal_PuM_L,Frontal_Sup_Medial_R,Vermis_9,Thal_VA_R,Cerebellum_4_5_L,Thal_PuA_L,Occipital_Inf_L,Vermis_4_5,Thal_AV_R,Thal_PuI_L,Vermis_3,Cerebellum_7b_R,Amygdala_R,Frontal_Med_Orb_R,Parietal_Inf_R,Temporal_Pole_Mid_R,Rectus_L,Caudate_R,Cerebellum_8_R,Amygdala_L,Thal_LP_L,Insula_R,Thal_AV_L,Precentral_L,Temporal_Sup_L,Cingulate_Post_R,Cerebellum_Crus1_R,Occipital_Inf_R,Parietal_Sup_R,LC_R,Red_N_R,Temporal_Pole_Mid_L,Cerebellum_3_L,ACC_sup_L,Occipital_Mid_R,Paracentral_Lobule_L,Cingulate_Mid_R,Thal_LGN_R,ACC_sub_R,Temporal_Mid_R,Hippocampus_L,Cerebellum_6_L,Thal_VL_L,Thal_PuM_R,Frontal_Sup_2_L,Postcentral_L,SN_pr_L,Cerebellum_7b_L,Occipital_Sup_R,Precentral_R,Vermis_10,Thal_MDm_L,Thal_MGN_L,Thal_VA_L,Pallidum_L,OFCmed_R,Thal_LP_R,Cerebellum_10_L,Temporal_Sup_R,Cerebellum_Crus2_R,Cerebellum_6_R,Rectus_R,Thal_VPL_L,OFCant_R,Hippocampus_R,Raphe_M,Olfactory_L,OFCmed_L,OFCant_L,Vermis_8
Pallidum_L,0.2534107732356123,0.2364873692395759,0.38051667035871417,0.1896111814283163,-0.23775158515030712,0.03220391987619076,-0.27003607809242175,0.4718172383771944,0.4917290184362573,0.363267513937574,0.37128190390581706,0.48683808366767645,0.4943039697141012,0.5645136428002363,0.40059183373014007,0.3002120917119567,-0.4107687751729312,0.4000453109237955,0.46078432221642995,0.4369004002840008,0.5100346877655881,0.0989626141055579,0.3827803774029554,0.26079104957381183,0.10657095650412494,0.29448574049532966,0.439574810086189,0.6397016343377987,0.028986600391258468,0.3232998781012349,0.38206663856856665,0.2002446716753887,0.6941908422603429,0.38365405521927515,0.3390382764386427,0.27731089720310975,0.011967445137831993,-0.22842619417016005,0.045941224772773556,-0.19580664782239732,0.5044104200015537,0.7767497987358174,0.4357169724868126,0.4202356797751227,-0.2238407749720799,0.2830906544894429,0.3497601464637381,0.10531242696053042,0.5702682870423693,0.1019769896049535,0.5022300001744788,0.4571597798228861,0.7084437449337081,-0.2326282984428115,0.4519691130568466,0.30941435586700483,0.06422502716969897,0.3718772250983142,-0.07298394670768288,0.29493167597789427,0.4644800905643247,0.4620265503307729,0.46061725881015797,0.6322367233223956,1.0,0.5401180115537865,0.4394458176876914,0.44844969467401324,0.31973714199571135,0.20073276776243554,0.2707793944981754,0.45962222248921913,0.41364090857087216,0.6067807505021544,0.36726100440949355,0.16213192931685358,0.3616296455902553,0.35979630205119284,0.5120045198424804,0.013696718059133304
OFCmed_R,0.2577161996722786,0.46257718098353523,0.28457065457715963,0.24241363547624128,-0.022593640544547232,0.09767985863547689,0.1139467350481383,0.3305758393867027,0.3193846908350452,0.3930314121726601,0.37661816389928704,0.4831479444362946,0.4394257094391297,0.7638919358616136,0.2856233240800967,0.09277677657153577,-0.2903106031954696,0.20082683118910988,-0.044582773975401835,0.02108177454797524,0.5093910672910145,0.07077234234334462,0.5393578877900799,0.3020102351554071,0.12261776676565429,0.00039780602904056613,0.46860219067233544,0.4735946440275987,0.005530309229925722,0.22239576018818724,0.2721703847191736,0.22748932188948665,0.5204710673963874,0.30998479609064367,0.3512187480077431,0.37567034621684137,-0.04964857914102326,-0.28355407884961753,0.11725928281576292,-0.20802414720185697,0.5666934303615951,0.6680594884590704,0.4753582994943719,0.3755706622021455,-0.30893090816997015,0.28198265199108585,0.35737182804210177,-0.13050568726957384,0.5898568831872232,0.012481288311582845,0.4584453917402793,0.244542510038536,0.5084866950039172,-0.26224194117663796,0.3948154826143069,0.28888134507039703,0.1924095941516225,-0.009527573988355544,-0.09280711438693252,0.31622523049152323,0.4899448803518431,0.31827657730431186,0.2159439378635092,0.4158552378929161,0.5401180115537865,1.0,0.29198717292062326,0.2332204385787586,0.3427302895015757,0.25060763649345724,-0.04494841912086645,0.45384119484613206,0.36894404585649165,0.717215372254786,0.4255227298930018,0.18959008959326135,0.4002376953581363,0.4910380897625898,-0.01611266172897004,-0.015363652765017435
Thal_LP_R,0.6191525751232695,0.3814819684012489,0.5866470458998433,0.4460092204873034,0.33804236658925463,0.3151104395008673,0.26366017280520043,0.6554189853609999,0.678148356401796,0.5635274524642413,0.6875016456497154,0.6652662599561974,0.6506358698827435,0.45702799951019857,0.6755946281900574,0.7289755930631541,-0.16074107955398556,0.5459032674263647,0.2741541214132873,0.3680647718154599,0.6532641519419875,-0.0034285145641420843,0.3953849890185784,0.19169034612352748,0.4684795372231747,0.34595078145683616,0.46410702740258797,0.7403963587017061,0.008388028074289644,0.378268321848428,0.7868334866547778,0.6021485722281421,0.3741483062704538,0.5345194397194152,0.5965240764179485,0.36171432633252426,0.058511058365989986,-0.1825132929863545,0.3950238442744383,-0.011786932917941077,0.32493549716055176,0.5283811810952722,0.6602165678351674,0.6612803922943603,0.12228732764052853,0.5136825111778353,0.5572302304695019,0.3589716711404328,0.42896217451759544,0.4251490214796477,0.6025856236144609,0.5345989414184074,0.5246143404431189,0.25480292680669203,0.5696147626471016,0.5298955137360026,0.22908618732244299,0.5006087139658779,0.3196837526035852,0.5636650653698578,0.5782015229815513,0.5913708856318798,0.4662636356376465,0.46104206199289555,0.4394458176876914,0.29198717292062326,1.0,0.6279114537131907,0.6576432917619848,0.22749063774954065,0.29868436493215544,0.3878092951430183,0.7146454381665341,0.5162370512467017,0.5996079496366349,0.34957454499190155,0.31487254295922723,0.1924576318365591,0.28434183024027887,0.06642181938430687
Cerebellum_10_L,0.6246425814173234,0.2532474733554956,0.7330914094628913,0.6263810694684637,0.35463907480582957,0.33455466480910223,0.22943564898815952,0.7220253372821753,0.7885403113528779,0.7114502175383779,0.7422043717029676,0.6621435756701406,0.6404463692743281,0.34558135436891674,0.7586732072597471,0.7016871798457626,0.017699829007988315,0.7101357490799336,0.3182601234491486,0.5096599212185097,0.6384175949680412,0.28360906360052457,0.319908029344586,0.34695859615816443,0.4412373511401911,0.3644489778384935,0.40195626172493776,0.6550406638127634,0.28185893305656784,0.41539207429664227,0.7317803505252963,0.6379828064686768,0.4216428871017174,0.6479164491410511,0.6385008704619177,0.5003422739606488,0.32010959425731605,0.14359809181901115,0.23279887641814198,0.25645283921585804,0.3260661521578954,0.46645681628649266,0.5594389991571764,0.684067456288842,0.15976824198460082,0.5043886548599913,0.6391104417020634,0.3863211544215581,0.3685376791300201,0.4891041080212827,0.6418417734081444,0.702170607328471,0.6002511321762276,0.4097897414245914,0.6978489495996676,0.606427362569871,0.0657445546308975,0.6898262902617502,0.2679448432926118,0.6432693874441947,0.6551900804047525,0.6235275764634783,0.46418301665761064,0.5523872222869792,0.44844969467401324,0.2332204385787586,0.6279114537131907,1.0,0.658768210519109,0.369000623718343,0.5251581758516313,0.3338916030186854,0.7375760937799317,0.4643617674738117,0.6482523642073591,0.36336255280242274,0.24434193665332507,0.08404709097019816,0.3436880584965167,0.2734338138204503
Temporal_Sup_R,0.8065956133129308,0.4659164274459228,0.74030903243226,0.7646056178142088,0.4449711026382163,0.4959740333933175,0.5071023702361875,0.7569189338412936,0.7077205137497928,0.7624230251186149,0.7833129943952346,0.8067237457131818,0.6711066854196348,0.4293903526478195,0.7388440368746142,0.6857674888704164,0.10821216142048262,0.7362008125249321,0.051991657162953835,0.3279744913122571,0.7055090651937124,0.21338071666436542,0.42970990693914957,0.20557552704457238,0.5920946793486273,0.3296726080051882,0.29208286413813855,0.7052971440475644,0.3219019521672268,0.31843371863614406,0.7006076823359094,0.7189948075937129,0.21067941790005673,0.7651072785324169,0.7124086958073705,0.623319890180813,0.41800513856826993,0.12869625067397583,0.42099836886417213,0.28106857380863975,0.5541788969246202,0.39183972379220067,0.7343323970412236,0.7811261300718313,0.33421100109316193,0.6684354603937375,0.7655566996299674,0.31311218831519333,0.3221309498934081,0.7167302133478934,0.636941715918433,0.7144480384741215,0.4728928745956194,0.4180161780710692,0.6971573237649716,0.7156500063683895,0.1646025860488488,0.3893691863575401,0.47763208572745475,0.7926938202644426,0.6381251965731926,0.4846139685702315,0.2497925498202377,0.441894328427889,0.31973714199571135,0.3427302895015757,0.6576432917619848,0.658768210519109,1.0,0.5213806300117396,0.49177076907847056,0.32445702018657135,0.7789667868526449,0.4058831579148882,0.7523178166571773,0.28594238402205446,0.3258285355469251,0.29381860051490516,0.06687802306169775,0.3674307940135463
Cerebellum_Crus2_R,0.2596833928922079,0.23552389064853643,0.5581025166630555,0.4660300561370705,0.28875915832772,0.21566227119065864,0.31296080718674196,0.3510806556191376,0.19215411384383846,0.43328633752714957,0.41504198454896096,0.3832877841896182,0.29050353354465996,0.2246285359165271,0.30137658675728757,0.2489744127590827,0.28582342566291014,0.36926765888973956,-0.10370034477457735,0.05560634861233831,0.26919098149425735,0.7226411885174364,0.2536501153108149,0.030620752831294645,0.1163783578360167,0.21899470280555275,0.2618370518432751,0.37181938788198676,0.6788178689442439,0.31439896576813325,0.352853218695967,0.3250888254126157,0.09179688893262082,0.4619300693342821,0.3503864975142443,0.2497261492619856,0.6124873452140448,0.3336553619346778,0.01866483393482919,0.32393925757791486,0.2843632586552962,0.23436106639532975,0.33172357721040674,0.4403244399412507,0.25246987273572996,0.2389181880537687,0.3170978094797839,0.012143179604367369,0.18896091219228772,0.5862493531359567,0.3204388530946627,0.4583647835922631,0.25588966586864825,0.1400349188106699,0.38382614860885017,0.35751648111319206,-0.002911029447154547,0.1538174766930239,0.2608126152251189,0.31240717957863806,0.21760507100489743,0.25171290093159443,0.03889927370079341,0.2821776226214268,0.20073276776243554,0.25060763649345724,0.22749063774954065,0.369000623718343,0.5213806300117396,1.0,0.49892173166486986,0.2594167919949738,0.38353545534203753,0.17399013005426076,0.39457018101684094,0.2184772106269135,0.15388076529625913,0.2272689671894967,-0.12072841463195427,0.5925105182964264
Cerebellum_6_R,0.4573617219710581,0.06914888243095506,0.6993882267305382,0.45374993688691445,0.25401095783455546,0.4448497395239282,0.24250308598249148,0.5897621798765464,0.4333582419420116,0.4956908058991597,0.47826061949822646,0.4745312880629123,0.49303892130712856,-0.02852039012817699,0.5692463995621949,0.5320977838493591,0.5235035932581564,0.78079628228193,0.36234494945133894,0.5356275660810367,0.29861181855571284,0.5492015857846674,0.20179749111017434,0.08419803841625577,0.33982864013832914,0.540821628042004,0.05690647514931768,0.5038413528575765,0.7255257705744468,0.4471512694135867,0.420852488142203,0.34275108991759445,0.14391440271621864,0.5363746442236599,0.5584456612433134,0.3097174205270472,0.8161457401244867,0.6277863763692271,0.2269249090864686,0.26303147833150586,0.1794984055912197,0.25501042465278473,0.31600507530740535,0.4494085230982767,0.5755397369452397,0.4181764060834697,0.5002805879431892,0.4604327122167248,0.06154470262914844,0.7710618138023916,0.5267770267580001,0.8280607769066125,0.35997793988695825,0.5612963363217204,0.5614633004157176,0.5003992448063406,-0.15034178404806228,0.47122829951451,0.5914756020960803,0.4641638360321497,0.2080038361448478,0.3279133787414353,0.29126377330509473,0.3474044765949052,0.2707793944981754,-0.04494841912086645,0.29868436493215544,0.5251581758516313,0.49177076907847056,0.49892173166486986,1.0,0.12303800923968741,0.4594372297094274,-0.019623747834152203,0.4880203939101183,0.23425421179587466,0.122950807842435,0.047928764497931875,0.2710190026006551,0.7688239623509827
Rectus_R,0.4193235039024106,0.4297653298785599,0.45275225492516674,0.3981082826903195,0.20077043361325844,0.08308133948627879,0.04812993455466541,0.3131095474214663,0.4513423579872129,0.32556630338228526,0.4595202298018031,0.42028875863259857,0.468306219530415,0.4292034213581746,0.5164760956390683,0.26082799849281724,-0.14675828939449323,0.3475853080271896,0.20582327349150992,0.25680344959005136,0.5244527779674903,0.05879904325579115,0.51798386248109,0.11295226100346753,0.07156601266659944,-0.010192012576157653,0.769832027601421,0.5339936608616764,0.10601270364953676,0.3272938974473872,0.5152654464895206,0.5582725678346413,0.554314624573729,0.2700428229894213,0.4615671936812445,0.3528184054588205,0.07431676930023717,-0.16499842918787241,0.06787967302393527,-0.1379132951617792,0.4865461317627609,0.5920215311092489,0.48166723205600304,0.4651216284522965,-0.11402009296026082,0.1681291459478896,0.2134041523918368,0.10891176304962293,0.7244285504473358,0.11313484317785027,0.5193437798569754,0.3812457942702741,0.616519129533601,-0.05163007877590926,0.3766108294713463,0.27409078168792395,0.5813816073716968,0.3858412523624792,0.004090894743364673,0.24187818929619515,0.45065678751410193,0.6672744955788859,0.36437645999787266,0.4330234249658571,0.45962222248921913,0.45384119484613206,0.3878092951430183,0.3338916030186854,0.32445702018657135,0.2594167919949738,0.12303800923968741,1.0,0.5361415564226416,0.6490707556328132,0.48494513472040907,0.22621856532561238,0.4511376701503108,0.5629468862882718,0.0995190062277294,0.09973606074727097
Thal_VPL_L,0.802319159324561,0.3922654307150488,0.827610558826026,0.6743561691041959,0.42382387111068065,0.49882515777742115,0.40459717676556967,0.7858645140668931,0.8323881171855675,0.7900429085336409,0.9391548618227631,0.8004209247260491,0.7976541405312016,0.4490537659050325,0.8420168701049943,0.8173865360241405,0.03944884185449636,0.760975013118886,0.22854240281910496,0.5592318322812816,0.8076131133498335,0.18890251408970798,0.4585059442947622,0.16405598262109608,0.5473894742816233,0.2731585558803419,0.48282259515415726,0.809218700421367,0.25132868754856064,0.38896392743352054,0.8803140402148925,0.7995228414890532,0.4090365610925949,0.7748498182872964,0.8499275952645354,0.6416175329933393,0.25716836349812605,0.015516052955342266,0.411807579143166,0.17461838410664346,0.5677174402440625,0.5704790912986812,0.6735062928856115,0.9000604832944343,0.20913507530265193,0.6388300201919372,0.756133398134992,0.3948516772000522,0.4729849162510066,0.48198938112499834,0.8036549155696199,0.7222289323342613,0.7413907853617793,0.471400775331001,0.7796627812759634,0.7730109605954467,0.2071582325374021,0.6121260838706734,0.4203729309762574,0.7457603318568041,0.743435059957744,0.7303133494440244,0.415510459959491,0.5242778468236098,0.41364090857087216,0.36894404585649165,0.7146454381665341,0.7375760937799317,0.7789667868526449,0.38353545534203753,0.4594372297094274,0.5361415564226416,1.0,0.5432483160984397,0.82529772928912,0.3706318393010638,0.39546765771280395,0.2949671438349801,0.16696839870240207,0.2916262234479684
OFCant_R,0.37698303523456705,0.40568444165116485,0.38606703483430665,0.3616570697346694,0.07694213530795761,0.07631199456006904,-0.017049668746849777,0.44778775777351204,0.5261689124570673,0.3767647808712372,0.5061069299352394,0.5467962402126381,0.49721083438639835,0.7254789548330932,0.4880888284941925,0.2896585055278065,-0.44084708544986156,0.3238051027159343,0.23658596192152284,0.21881651483788997,0.6255154937495988,-0.04101851660392674,0.6119122210092797,0.48580732612784133,0.1429598498884147,0.15350101115627376,0.7996211642539607,0.6699984576930427,-0.14984227335720962,0.3718914823276685,0.516406372213955,0.5182675914167671,0.696672946271104,0.34120846771105673,0.43392886043899126,0.39101717491208926,-0.08071544434769377,-0.3971534779767779,0.11177341644576098,-0.17886278248316548,0.47318114961579666,0.7579563643629802,0.5016100247814155,0.4791663631341427,-0.37027400831403817,0.2777165660888033,0.31469112351261264,0.04392469395000533,0.8277595859505258,0.02579860255882165,0.5458801851541807,0.3157278627506946,0.7097311151909891,-0.235362569348392,0.5233268413037387,0.3104945401870368,0.3594986385556576,0.39947410595052985,-0.12942936340798766,0.3458434137564708,0.6481707022858065,0.6335007712300783,0.49489789859219085,0.5291591690848171,0.6067807505021544,0.717215372254786,0.5162370512467017,0.4643617674738117,0.4058831579148882,0.17399013005426076,-0.019623747834152203,0.6490707556328132,0.5432483160984397,1.0,0.5406733110578974,0.3258018075485904,0.5142517411776153,0.3802304463723424,0.2983740023498782,-0.12096984524828917
Hippocampus_R,0.6966732971829616,0.5285761189084242,0.7745539805127956,0.6890891675843958,0.3382989728499227,0.45839073602867914,0.4091690560328656,0.6795019920301647,0.6690801365248935,0.7335510084045268,0.8241309018422283,0.7268022674566537,0.6987151230848868,0.3749813350646376,0.7761132205999599,0.716913126540675,0.09696716658740802,0.6884970112312205,0.2769745357280938,0.5911510972319348,0.8095479952406346,0.13415566131095943,0.7369317753398525,0.29790918344665,0.4782784033018484,0.4029939578615828,0.4753059199355587,0.7660387995884166,0.35919885616015335,0.596956733759925,0.764222617069212,0.6899381346935928,0.4100018113934888,0.6843388877947869,0.7753552227951686,0.6237813440356558,0.33396390244202906,0.11079089298337855,0.33001162840236375,0.06443776430497031,0.5632610559246688,0.5260821817155631,0.7360058358648136,0.7995174316877696,0.23220458426298046,0.5364986400388588,0.6755034787778958,0.41840114947190016,0.4940798537944765,0.5841621750385495,0.9046330437351047,0.6925265020480816,0.651413943279905,0.4473804995049164,0.7385876806959211,0.6729464386329201,0.32101842977038025,0.49647978484849903,0.4283042919764048,0.6253839235897262,0.6285261438161756,0.6338356577712386,0.43529992395961864,0.4600675959441055,0.36726100440949355,0.4255227298930018,0.5996079496366349,0.6482523642073591,0.7523178166571773,0.39457018101684094,0.4880203939101183,0.48494513472040907,0.82529772928912,0.5406733110578974,1.0,0.3298161389952776,0.48740797114106454,0.4341232935187594,0.24849422101886226,0.3331228823288885
Raphe_M,0.2093314592222289,-0.013978934382671657,0.4461253441621795,0.1453675490304096,0.3933724066977058,0.048675593813063724,0.18357926692928717,0.34076331805871546,0.4183555798487872,0.16441344380622527,0.4194349894809219,0.2776624512091093,0.3622496112714174,0.3571543161828763,0.40013805126677987,0.25979839507284996,-0.015269626464910343,0.28224117230368306,0.02116514021262859,0.1250895634451982,0.389264320649562,0.1935933830988929,0.22979609872121073,0.12388216896232078,0.06930682940509719,0.17701489770415463,0.39030000416231453,0.3504071083310915,0.18597739976753522,0.22502752179805668,0.40160565748620797,0.2706657170143209,0.25924500715657506,0.23732150726201462,0.26579911280760865,0.21266595710235295,0.21744409147578933,-0.007231246133836267,0.019677703373350845,-0.11797515933264233,-0.004326339388936297,0.1996533993008225,0.21484802747160936,0.2541428503016971,-0.013691837030063178,0.16405474326935127,0.19606250472863193,0.1985476890091313,0.2340330461656335,0.23605459152727704,0.2662391474722586,0.37865969438214003,0.2938744370269553,0.15187562638563948,0.2827412605852006,0.15551541087354168,-0.016852342522910728,0.3326493082541166,0.06709486812920175,0.28326043954973484,0.3879540049606994,0.3776788722016535,0.35335358696555935,0.25479464474391694,0.16213192931685358,0.18959008959326135,0.34957454499190155,0.36336255280242274,0.28594238402205446,0.2184772106269135,0.23425421179587466,0.22621856532561238,0.3706318393010638,0.3258018075485904,0.3298161389952776,1.0,-0.018017239044477825,-0.09865868778041607,0.06714996687084122,0.1741881734535194
Olfactory_L,0.32579728335752206,0.6330501028915139,0.28274249961570985,0.5263799618915094,-0.02128618355077518,0.32270715729406274,0.045140411973033784,0.3004035375506817,0.2892835484270103,0.36664648345399026,0.28954806872145716,0.38412453876751523,0.28350429167097196,0.16402719970476745,0.26248328055843195,0.3611311163891943,-0.10378168089091395,0.27102339497889844,0.3589328764339553,0.329292527616943,0.3328135073285145,-0.11375241833870638,0.41610917750256954,0.07167772027840368,0.3476620010651506,0.0822214420871947,0.5060847760438075,0.4361526412878115,-0.013550092000643046,0.23240080267135954,0.39274983367339883,0.4567277124404224,0.18428382894470638,0.36481336028574585,0.3271056057063314,0.23242389096832333,0.0016248172456273162,-0.13637590069420116,0.3079679408155179,0.05314471249000688,0.4089377620566222,0.3930527197630356,0.3509188387166274,0.4649375048531935,0.06628396411484007,0.3218514846921699,0.3001904979556748,0.012503300796324958,0.49098756833336105,0.1508174133832609,0.4787517599045533,0.23488028248471204,0.41839700660540935,-0.0070696096005151655,0.41552746380854244,0.43205840571189497,0.46779407829550823,0.2763952705245488,0.18344459967466384,0.265777013749484,0.2582528322039373,0.2732795681506446,0.18163110664588675,0.22645030340796396,0.3616296455902553,0.4002376953581363,0.31487254295922723,0.24434193665332507,0.3258285355469251,0.15388076529625913,0.122950807842435,0.4511376701503108,0.39546765771280395,0.5142517411776153,0.48740797114106454,-0.018017239044477825,1.0,0.5352844352868398,0.2499600364896728,0.09403769609688119
OFCmed_L,0.24817010383824528,0.5300869272291427,0.19192032969671435,0.28123766288505053,-0.20415421824021357,0.08907224426520598,0.00361755183673707,0.13760025480177296,0.14993111908073836,0.24674589343020184,0.16196512880200672,0.25320825675447434,0.2645370082781203,0.1976861237329186,0.23321511063433178,0.09939605911295042,-0.1137861008005862,0.1879609416197357,0.2041454684494822,0.15569717019725535,0.3243412252244089,-0.1030433394929924,0.5496498952735285,0.04748904619219674,0.10562853774089029,-0.049662396966969204,0.3775734314303761,0.3348754489649198,0.06468464009352529,0.27919470615956654,0.26318465918571693,0.24449395666298673,0.29560696561350613,0.18756991117198396,0.2637153326404409,0.18549784225772714,0.02336797307230653,-0.09722485131580734,0.09820535658888285,-0.14401923495035632,0.4999658374262582,0.43482568596792354,0.5054548595514331,0.3145605022363796,-0.028585564738885395,0.10795232770882543,0.1472722637351477,-0.05665436253072973,0.4098725846258608,0.14262826995939296,0.44367285112050087,0.20921618465189126,0.36885895150981735,-0.176931047773032,0.19064136568469292,0.21234412825385643,0.41060717947444886,0.03197825425277823,0.0891750439941612,0.13069590643900267,0.13234406321767966,0.17570471019872433,0.10934274630095364,0.23273763987005433,0.35979630205119284,0.4910380897625898,0.1924576318365591,0.08404709097019816,0.29381860051490516,0.2272689671894967,0.047928764497931875,0.5629468862882718,0.2949671438349801,0.3802304463723424,0.4341232935187594,-0.09865868778041607,0.5352844352868398,1.0,0.0974674768563817,0.11528713344542074
OFCant_L,0.005633408729531511,0.026684404913283066,0.12386520934880453,0.053757345622212405,-0.355405215330894,-0.01932653259899483,-0.4667629532067162,0.23515514779249377,0.21734773194635773,0.09733259995129645,0.14427912923812303,0.1954166174060089,0.10930697374012925,-0.03833352741291154,0.15333429913143237,0.3878593773667122,-0.34051148575416623,0.2022385723959088,0.7680242169562875,0.6421780892221114,0.21814375436791197,-0.05522050066027858,0.3010125225486111,0.46323578474967136,0.02577788851260145,0.6506864396801256,0.13953600986359457,0.4265331759696828,-0.07119041100041755,0.45774722144693447,0.2598267799680368,0.06373074602780286,0.4215738715960745,0.08748305920300647,0.10760409647207117,0.04374477783472856,-0.050482590797627125,-0.07564847612492162,-0.06849311381978476,-0.16761789758842907,0.10109067275682203,0.40884896333687765,0.1386296743296327,0.13761610123457055,-0.09321682604278013,0.01647454082588928,0.0830440428928061,0.3537601082570605,0.3038960831202926,0.04505696969617629,0.39787077788981806,0.20078040272361353,0.41950542117824596,-0.02826992493870113,0.2973523469096893,0.07941915210775699,-0.04849959631044014,0.4677873154878464,-0.07349351889749957,-0.024365256424151875,0.09291225551743036,0.28704828336874716,0.5848317019699802,0.2470063783817002,0.5120045198424804,-0.01611266172897004,0.28434183024027887,0.3436880584965167,0.06687802306169775,-0.12072841463195427,0.2710190026006551,0.0995190062277294,0.16696839870240207,0.2983740023498782,0.24849422101886226,0.06714996687084122,0.2499600364896728,0.0974674768563817,1.0,-0.10446116462929371
Vermis_8,0.33517141339654316,0.0007835155324843631,0.5654154689650294,0.336676706112913,0.3369772828472772,0.450013035512852,0.4376090353324852,0.40219230848774506,0.1860219358062998,0.41232191928490336,0.31503705083904354,0.31532144033428855,0.273929773733589,-0.08346678343331951,0.3615557014297787,0.24295867414610015,0.7586833563121109,0.5521341074244444,0.005315301677650316,0.22197767210416897,0.04603913010899644,0.6070234037457917,0.11934961027296827,-0.06472507647138086,0.3014385356642295,0.1858684683152896,0.07495292859043082,0.2639897812469171,0.7656819613233145,0.3120121780614158,0.28316318800557483,0.2955731509487681,-0.07788399485720565,0.40622714599896054,0.46551109986630823,0.20144526836278426,0.8485948054015607,0.6491403551156045,0.27168585848750154,0.3621002130933237,0.12989087167122598,0.10738544395541988,0.11013969351469725,0.3154006081124329,0.6098576983616153,0.3125832407068767,0.3417831156766371,0.20274811454784192,-0.04845409613855665,0.6692665092237483,0.29908125504194566,0.6585155350730244,0.17509495688027746,0.5281970638972552,0.42717985060489977,0.4057659519194459,-0.1026051803542034,0.22978732892930842,0.6138117879098282,0.3899270196859001,-0.019259771496739634,0.15076332354420333,-0.07937087859388017,0.14244150257801277,0.013696718059133304,-0.015363652765017435,0.06642181938430687,0.2734338138204503,0.3674307940135463,0.5925105182964264,0.7688239623509827,0.09973606074727097,0.2916262234479684,-0.12096984524828917,0.3331228823288885,0.1741881734535194,0.09403769609688119,0.11528713344542074,-0.10446116462929371,1.0
