,Cingulate_Post_L,Cerebellum_Crus1_L,Vermis_7,Thal_PuL_L,Occipital_Inf_R,Frontal_Mid_2_L,Vermis_3,Raphe_D,Thal_MGN_L,ACC_sup_L,Thal_IL_L,Cerebellum_7b_R,Cerebellum_6_L,VTA_R,Supp_Motor_Area_L,Temporal_Mid_L,Cerebellum_Crus1_R,Supp_Motor_Area_R,Lingual_L,Olfactory_R,Precentral_L,Hippocampus_R,Amygdala_R,Frontal_Inf_Orb_2_R,Thal_MDm_L,Occipital_Inf_L,Cerebellum_7b_L,OFCmed_L,Paracentral_Lobule_L,Thal_VL_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Thal_MDm_R,Temporal_Sup_R,Thal_PuM_L,Cuneus_L,Paracentral_Lobule_R,OFClat_R,Vermis_10,Thal_VL_R,Thal_MGN_R,SN_pr_R,Temporal_Pole_Mid_L,OFCpost_L,Parietal_Inf_L,Insula_L,Precentral_R,Frontal_Sup_Medial_L,Temporal_Mid_R,Frontal_Inf_Oper_L,Rectus_L,Parietal_Inf_R,ACC_sub_R,Occipital_Mid_R,Frontal_Mid_2_R,Thal_PuL_R,ACC_pre_L,Thal_AV_R,Occipital_Sup_R,Rolandic_Oper_R,Thal_MDl_R,Lingual_R,Thal_IL_R,Temporal_Pole_Mid_R,ParaHippocampal_R,Vermis_9,Thal_MDl_L,Occipital_Sup_L,Vermis_6,Temporal_Pole_Sup_L,Cerebellum_3_R,Precuneus_R,Pallidum_R,Cerebellum_3_L,Cingulate_Post_R,Occipital_Mid_L,Precuneus_L,Cingulate_Mid_L,Thal_VA_R,Temporal_Inf_R,Temporal_Pole_Sup_R,Caudate_L,Vermis_1_2,Amygdala_L,Hippocampus_L,LC_L,Thal_LGN_R,Thal_PuI_R,VTA_L,Angular_R,Postcentral_L,Red_N_L,Thal_VPL_R,Parietal_Sup_R,OFCant_L,Rectus_R,Olfactory_L,Frontal_Inf_Oper_R,Calcarine_L,Cingulate_Mid_R,Thal_PuI_L,Cerebellum_8_L,Calcarine_R,Frontal_Med_Orb_L,Temporal_Inf_L,Frontal_Inf_Tri_L,ACC_pre_R,Thal_LP_R,Cerebellum_10_L,Red_N_R,OFClat_L,Thal_PuA_L,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,Caudate_R
Thal_IL_L,0.1753125511137626,0.07700181567038844,-0.16921455213365844,0.5158148570817108,-0.09154124056067996,0.4581138790428833,0.5070064942242567,0.4237148481632432,0.6464994694963804,0.49992209478395516,1.0,-0.028820429784937332,0.32155194462234354,0.23069487301085342,0.3592330529433667,0.15821151422361224,-0.003773858712490567,0.3241297374473543,0.1002171432272676,0.779473202102164,0.37964668579036814,0.5064822907183766,0.48173568454817156,0.5873086952598627,0.5523825163800663,-0.33546847213760267,0.4180693441523157,0.42929415666313253,0.2597834457668828,0.5995165604826741,0.3156640352888261,0.42763081829757543,0.1423966463661984,0.3313541986741186,0.36676269108686194,-0.0364436565435,0.2504831987097578,0.2915861657555786,0.3250212988222994,0.511865203017717,0.34614081290746057,0.7103093920403961,0.5258467417016989,0.42554926118973113,0.26574892684435647,0.4490166049990137,0.2301388303844502,0.4406992817081883,0.14835227519871758,0.49858068668029504,0.4083584515038834,0.19256369076219637,0.6364518152072821,-0.07856676795007733,0.43198241419735856,0.37137492447101106,0.7078552952557483,0.6586573853304185,0.0003512231132545287,0.4636388591007836,0.26224342241803267,0.21950131990635172,-0.1969642897377878,0.4015210677493601,0.5880324999963855,0.3840199198455227,0.5050625277861212,-0.025814211916378272,0.21007961187726057,0.35713380833535374,0.3942573145241451,0.27935613453634456,0.47660321608714307,0.44061738412306223,0.2707477745530492,-0.09188386900879761,0.20472554144089192,0.2680851767490111,0.17397342171493702,0.19916773446555253,0.24440507120654545,0.6105563822049501,0.2449562724866904,0.4391417339930113,0.6354088182847925,-0.4761645896878695,0.3466335705379209,0.018477564709074745,0.33059639653584927,0.09012806746599292,0.38778226828099543,0.4211745776492405,0.2804484504806648,0.05635712045709489,0.610667127245175,0.4510785575440687,0.5528792537333989,0.35598364698386925,-0.03651756727858933,0.3378220060022328,0.639606374037756,0.4459140846735742,0.04652486853586414,0.2514675817064102,0.30964466436070665,0.5356347145921008,0.5172400160377889,0.4181620015262591,0.44391295480902754,0.4244020135625341,0.3853836555412318,0.44343078397277713,0.391391630683819,0.08451003237851602,0.6061354707513091
Cerebellum_7b_R,0.3961153737088672,0.515929955438079,0.4316776940886236,0.17525170634279308,0.4914097165977275,0.21936674855919555,0.022904226903820952,0.03935752352684937,0.04365942896144595,0.19232325146359885,-0.028820429784937332,1.0,0.3715321906622057,0.08343249053182054,0.22344931578934712,0.37348964852134214,0.6334030185685929,0.21966272612922624,0.45166563967511975,-0.10465076803015257,0.3018177288190488,0.13415566131095943,0.02161105049014683,-0.11008182292427822,0.1509052910116876,0.42295331564119976,0.19244014522889696,-0.1030433394929924,0.19062980537662563,0.12368533207842172,0.31585202913544685,-0.033925016108486285,0.3877709431277682,0.21338071666436542,0.25923139997349637,0.3693936454809263,0.1443685290316248,0.0709695262707425,0.02609655789204998,0.10893357970861033,0.1021727638002847,-0.2749545118637503,0.09654518787618152,0.16337423217181019,0.2505275337369772,0.2374564406633089,0.1391768262179695,0.3330779553283094,0.4190019484854881,0.2199434548614319,0.055399608990094294,-0.022902708513232423,0.03297901450865571,0.24494212885813132,0.079383190977495,0.13667153732442996,-0.018216701010362966,-0.06832919077801437,0.18162442817620095,0.18063906763531026,0.163794310645445,0.3383500288899503,0.25436764686294505,0.31162379919084454,0.1968342635943825,0.1033869362907997,0.1066131581956082,0.32812649912372244,0.3822355461202976,0.4601309841975254,0.09177551697087552,0.11220986278260467,-0.07872330521012753,-0.023490715241707143,0.26080826299657844,0.3721523983766846,0.16885193554846722,0.22559455532443393,0.0809152419958698,0.4898858920590495,0.6411125602216292,0.16438086372397068,0.14418385381727888,0.24965505672752672,0.15408993025014703,0.133086369917296,0.09842716396125822,0.33894749360391413,-0.07022971639838893,0.09631926385222626,0.21344101090985113,-0.052031728517772366,0.27228776516628733,-0.03984738245632935,-0.05522050066027858,0.05879904325579115,-0.11375241833870638,0.039859926183833154,0.3787875636140785,0.16689039708325423,0.03379916355147186,0.3058687099313955,0.3811829762769245,0.024966673594570308,-0.008941390958862691,0.18856365799514707,0.1752788118355798,-0.0034285145641420843,0.28360906360052457,0.028912850600274792,-0.019907496874991385,0.1388397016155254,0.1919260318796433,0.7226411885174364,0.1452354038157796
Cerebellum_6_L,0.3275340388732578,0.7402273374396995,0.42644293767061303,0.7282981573485853,0.3846781663290843,0.72425316228581,0.6343630248154479,0.25539440222628124,0.3873739436461389,0.6680768927031949,0.32155194462234354,0.3715321906622057,1.0,0.28217337197897574,0.7737586703727253,0.6608721417668326,0.6716395729536516,0.7448322461224794,0.8249440954543292,0.3653309328860773,0.6953810514349559,0.6925265020480816,0.37110176225529257,0.4014145408707836,0.5521452303868215,0.34438544461572695,0.537183135646692,0.20921618465189126,0.5731674235362554,0.6072818928293698,0.8855900089401859,0.6850262587151777,0.42696662314611267,0.7144480384741215,0.7235794083998172,0.6488167896781961,0.5805824642441582,0.3079502013043567,0.5646750058023399,0.6127483287675257,0.37865551508183226,0.16280908885184311,0.5030190044633133,0.49885577428548483,0.5943341104617423,0.5815547663462064,0.6859088089811641,0.6438249830971249,0.7345379013804907,0.6419575668367177,0.33024616775427446,0.4581565695811694,0.30239522950804837,0.3934183246721942,0.7500332224659426,0.6183048157781811,0.48953319062976014,0.27033199824679593,0.5506939800380188,0.5870113895066729,0.5087923286859936,0.7932145843195663,0.3601235853074283,0.3862274904348041,0.7586873410335316,0.7843949280796262,0.40566008562765166,0.4397359017266238,0.7906215902627542,0.6938578530745098,0.6837094288329073,0.6935624124830173,0.5269865569898478,0.5868696219093628,0.5108674671481314,0.41429740070393656,0.5728467421410837,0.5684280380178057,0.3371511745573119,0.6096540971416168,0.6216439468313177,0.7028317403442577,0.5529202050413327,0.446333370027827,0.6995698521860889,0.08928683317482229,0.43272465316160624,0.4813016627956736,0.017337699094567338,0.4286136832606302,0.6449572411783301,0.1677253819757823,0.7043542625056608,0.32131004325983986,0.20078040272361353,0.3812457942702741,0.23488028248471204,0.7075161390699728,0.6037210985066471,0.6802890437809388,0.5091434414129725,0.7735519765153012,0.6313055920907207,0.0582935886722208,0.5220900493212286,0.7787765098332491,0.6174626729219846,0.5345989414184074,0.702170607328471,0.41936406564259154,0.3690801978762611,0.6203218458036944,0.6964134405340728,0.4583647835922631,0.7033848639720057
VTA_R,0.14954643521015992,0.18458007469118723,0.053920993412698216,0.3986258325293563,-0.02674997682276604,0.31375898652934286,0.27607449431304953,-0.053194478587833265,0.3050341624501259,0.2955594390394411,0.23069487301085342,0.08343249053182054,0.28217337197897574,1.0,0.2186107592601577,0.09608604817383849,0.1049911742780457,0.1033009036541525,0.18766821480851903,0.38235365339510435,0.18658519236395685,0.3418406581940515,0.26035461013572037,0.36200958633033975,0.4907926851581211,-0.0736984324514257,0.5275775268465105,0.10390239738594446,0.08658911851913073,0.3562602706694223,0.329053808373645,0.2584198328062935,0.0511113260812809,0.18890194805586696,0.37932476644209345,0.02120851779126908,0.18469103734156314,0.42545460280713,0.340470058092832,0.27966126620010656,0.3472844295779039,0.12974276270719529,0.23262488519918634,0.42001631705165543,0.15009270668260002,0.2590757246364292,0.16844834281808554,0.2274421132952349,0.16014921658327488,0.14954321828737108,0.5060342400611842,0.07692842070993668,0.339985999253489,0.023744768313123138,0.2894279263000716,0.30720682400115684,0.3834609895049247,0.32493984322155256,0.01665475961770811,0.15033834772957833,0.3759644202733593,0.24585291280498497,0.3149120921072696,0.14959539594340315,0.34779522130099666,0.25240454114193367,0.1269903581542938,0.047708851132640576,0.1885300083878067,0.27854952772236263,0.2803878483150521,0.18115234349277756,0.19525609256603835,0.20158874056394693,0.19674478685217728,-0.009099633424228681,0.10205702811486028,0.0745288768096,0.09896295564538378,0.08523264772109881,0.17378526918181847,0.35961446101373895,0.12313597558919973,0.28528228394444316,0.3013614150870625,-0.18026069180740126,0.2726303644638827,0.2634780330984983,-0.19403888904570465,0.09458137899605173,0.16420389466125201,-0.13533569841107698,0.3245370156244243,0.022139677085388804,0.2700356568442413,0.46242296361956736,0.24740048697966388,0.20881585058473806,0.11583898468832651,0.1178236022973396,0.2774976784701782,0.22956305385650805,0.0827044066415988,-0.038416153180167036,0.1544778262619007,0.32233196362169453,0.2704906216043998,0.309053568568734,0.41003637299184365,0.04553381699285381,0.20601487426090864,0.3454654309775276,0.25455918665698585,0.11262317139066233,0.37059183486140745
Supp_Motor_Area_L,0.33560413361231056,0.5096620923171578,0.19875056750029862,0.7808590753544479,0.07530452716367148,0.8189305992456947,0.6622850866128661,0.28237034986165677,0.40186752097935646,0.7706856046965737,0.3592330529433667,0.22344931578934712,0.7737586703727253,0.2186107592601577,1.0,0.6304230821462163,0.3784518900614315,0.9129379252120371,0.6284706994364813,0.43551553209033916,0.8301295563039949,0.6795019920301647,0.38929613360748516,0.47875943873094523,0.6209367785764539,0.12481144521453229,0.5883890628992278,0.13760025480177296,0.7424915846635144,0.6354257991306386,0.7468574801693834,0.7758574944118292,0.4653515012654435,0.7569189338412936,0.8043165033254086,0.529070163108356,0.6305087487110715,0.37385880189943,0.6401626149743742,0.7077469036970265,0.3620465708585994,0.20332580531635847,0.5457344193896717,0.4965068099522394,0.737257225760193,0.5914689428548418,0.8496273041210067,0.776654563193032,0.594528569578185,0.704675203552376,0.3434385500781345,0.634575638762622,0.37765634414396504,0.3097834368357076,0.845276873081999,0.6977733088408352,0.5500479313916332,0.23555693714467657,0.5265907232522007,0.6778796864457203,0.4875029057136876,0.5838066445015296,0.4028600676267853,0.35821531870653517,0.7057489703026298,0.7197336130451354,0.4419258367692289,0.42746078717830527,0.49535884548023545,0.5786546850380077,0.6294450723350308,0.7227628218393098,0.5612885073813655,0.5907412794344217,0.5302093715067003,0.3676627177717589,0.6755234049840984,0.7014951218231771,0.44505636069911253,0.3615026342614864,0.43261565301786425,0.730713498531944,0.4187443053683361,0.35073240123731697,0.6771989166344481,0.14576584640187984,0.4339916793614559,0.5057589426757525,0.05037923095958746,0.488552206359315,0.7871906963378872,0.2739577441296961,0.7838042702496891,0.4917388737400742,0.23515514779249377,0.3131095474214663,0.3004035375506817,0.7764370973411228,0.4490609000651467,0.8018682820170218,0.5098302172440838,0.5905309052071797,0.45995586024369844,0.20188103950262767,0.5194693914984423,0.8319552922531135,0.7337641502268838,0.6554189853609999,0.7220253372821753,0.4694358928510016,0.42766428730019723,0.7285112743750128,0.831531039526881,0.3510806556191376,0.7972788797752444
Temporal_Mid_L,0.5921321678470058,0.5183649191855646,0.42751682991717954,0.6400249843698651,0.3019276454178334,0.6682308850266986,0.5845102419655407,0.16990759993104254,0.2216480025232829,0.6071374324682082,0.15821151422361224,0.37348964852134214,0.6608721417668326,0.09608604817383849,0.6304230821462163,1.0,0.4746178632083628,0.6323188708170374,0.6900653168361084,0.22358960915050655,0.577523286077043,0.6844267648948321,0.3887499939094011,0.2936279916792484,0.48997246443167586,0.4445834709369112,0.3312690206523943,0.18465172798301246,0.506328130379853,0.4606200520265643,0.6528203938674447,0.49481888409500974,0.4463868785075108,0.6170725766180424,0.7089882960998061,0.5810422641589345,0.49534545249463074,0.31047343899282126,0.47253607684491866,0.5507684374162354,0.13843651401903312,-0.03770491069776856,0.3948212457555646,0.3997348472606032,0.6120189923496651,0.5866955748157033,0.5689671739740445,0.6868717493535276,0.5588662002844608,0.6132919212733042,0.25786963353677883,0.3586148464686311,0.3199902090507882,0.26481835548362576,0.5402925804271291,0.5596698655193707,0.3608238501748953,-0.07233685445759941,0.4469005608396828,0.6271911665827402,0.3238073073575669,0.5227059068992377,0.4436996848421947,0.1829167595818919,0.546033849701132,0.5487992624018297,0.3807880769435341,0.4594209997537383,0.5379236338593466,0.6408577404763982,0.6634817651702826,0.5706857553609189,0.2182230905187314,0.4785168563718546,0.7011730105974537,0.5054216326625799,0.571990236107621,0.5627927346874014,0.3522447001515765,0.37222726635950465,0.4879428228197558,0.6039331261307952,0.461084356439849,0.4433262803540434,0.6723101369415617,0.3460678928396975,0.3390344600620968,0.5155242494358586,-0.27972728617987314,0.2977410999099026,0.579159984948586,0.2881052067049348,0.7462331393010313,0.2935548531965683,-0.09637094451623804,0.334302427525947,0.1468964747213285,0.6342983255797797,0.4502834388639369,0.6325399363765822,0.29527654900746864,0.6034225084796294,0.4664560336767568,0.24710208248072343,0.7418692445931077,0.6197498107228626,0.6156589864529594,0.393934134099056,0.554036095369275,0.4559663756510499,0.3670842585671691,0.4964754688326431,0.6229162863334731,0.39865532995961256,0.4846159141145761
Cerebellum_Crus1_R,0.2924028922979137,0.8542786191709538,0.6215297881081799,0.26433614299646835,0.6577561810201892,0.29123119177008805,0.13419912610489737,0.1855051410236294,0.08403767167172135,0.24452411080874223,-0.003773858712490567,0.6334030185685929,0.6716395729536516,0.1049911742780457,0.3784518900614315,0.4746178632083628,1.0,0.3841647020380177,0.7077770039845525,0.003350682685172634,0.3445384563340404,0.33396390244202906,0.16971485616055798,0.06484780742750304,0.20037771423869633,0.6142968011356547,0.26918832642944407,0.02336797307230653,0.2420010231040674,0.1470161065375115,0.5442438306081332,0.26012469468457133,0.21987307375604268,0.41800513856826993,0.2983340652481219,0.6601780008791924,0.38978047763297646,0.03238180843929666,0.07342939520908016,0.14742994934586748,0.14465292558723555,-0.17944329969577516,0.08345543934144271,0.18170910793181447,0.3322595188338153,0.38379756204953736,0.34407901671388824,0.37140572098971875,0.7599298771967841,0.33440278227460646,0.08521885180683152,0.21134859298924785,-0.0005925563562595222,0.5217090528307524,0.3178947641553774,0.16182528782196773,0.056307758210768964,0.04978628610657658,0.5243748592516446,0.32657351501441845,0.3099590959559933,0.6510699286265875,0.3559849835761253,0.2981296750871817,0.36154743241723875,0.2723677824727468,0.030552169169961584,0.5036988330671164,0.811550446633287,0.4761733478781092,0.29370964874683664,0.4967332068105608,0.09210195693533944,0.17978996072340456,0.22417565136471237,0.5378448879414989,0.3804079955912855,0.33541821753613377,0.004396841736346381,0.752630423862776,0.7579054273383123,0.3066614018047993,0.22907895732714195,0.31772948203782186,0.28976240120063884,0.18223990387111128,0.269146768995553,0.44539412678417734,-0.19458016351341603,0.34159928098016096,0.30275756975695667,-0.025486061098327704,0.36992426421897645,0.12533786757761853,-0.050482590797627125,0.07431676930023717,0.0016248172456273162,0.29425855811267976,0.6171608652499241,0.31604628694293785,0.16832948107237003,0.5552583718565882,0.6236077159601884,-0.0014825467455184041,0.18519088257562286,0.3514500378650114,0.1626970984718747,0.058511058365989986,0.32010959425731605,0.05976399449670631,-0.045260643503959634,0.19949554670993114,0.281633121860378,0.6124873452140448,0.26287403804061205
Supp_Motor_Area_R,0.32396745613713335,0.5018277433857005,0.23399183267420634,0.7379216877355176,0.12890708868533374,0.7636187791911303,0.642877979427672,0.39232437293460193,0.23671759429231762,0.8178820393871021,0.3241297374473543,0.21966272612922624,0.7448322461224794,0.1033009036541525,0.9129379252120371,0.6323188708170374,0.3841647020380177,1.0,0.6579455786949963,0.3912376649948219,0.900226550522362,0.6695269935423008,0.3425723053150538,0.47857838129759955,0.5065759794877335,0.19457849571886116,0.4258878472428518,0.17423823351645842,0.8582438931871585,0.5331141288499851,0.7719326242164778,0.7829751240040099,0.4439943919523327,0.8093062353366938,0.7847507965195503,0.6056564217607228,0.7050515997046528,0.3259614571231856,0.6188051063138093,0.6518474923372721,0.28713539541638916,0.13393037260096113,0.4159589527304073,0.4390178621753641,0.8244548139724993,0.6431825476075709,0.9167450433274235,0.7800331910479898,0.6035817416488388,0.76806642476818,0.19735582781129196,0.7420975263591912,0.26869555529468614,0.3952474502608435,0.8198664167861878,0.6514464542322168,0.4511515002289137,0.11006341637296352,0.6020690351765556,0.7125098081527388,0.363043439638049,0.6049825703416098,0.42072662040900083,0.2749763860521989,0.6722970262699187,0.7242330161049574,0.38615362049417606,0.5214205904031061,0.487131622387981,0.5067384750316618,0.6521427373528462,0.7548247050465777,0.48963669004197913,0.5902744590716112,0.5800406959166248,0.423602531248743,0.7503828649979212,0.8065783000887702,0.3907635895335788,0.37340819227175465,0.40156179096634853,0.634037581356271,0.4528208701362994,0.22562874445988296,0.6319034205968925,0.3092123819310176,0.3679946596721412,0.4518659528343416,-0.003625912970962372,0.6067779584401833,0.8822597163519248,0.4254872759339741,0.7826615292918131,0.6044349899869484,0.07629798219416248,0.23767162083600826,0.30449644830405115,0.8176209084696121,0.4919873510675242,0.8831016665520642,0.43284550018654167,0.5370812479380265,0.503782783202776,0.13258467594165935,0.49019306502891563,0.8174004906932526,0.7127380184354978,0.5662539325855592,0.627524202358706,0.5638374371942514,0.34883810417574623,0.6908268923533479,0.8460823375346282,0.3494674597367968,0.7170573637758083
Lingual_L,0.35656857410044607,0.7392326555729256,0.5202885970342159,0.5845477674080211,0.5212398070667517,0.6054062080986996,0.3629453310165832,0.3359121502282294,0.038472119313878575,0.600197894745065,0.1002171432272676,0.45166563967511975,0.8249440954543292,0.18766821480851903,0.6284706994364813,0.6900653168361084,0.7077770039845525,0.6579455786949963,1.0,0.1946065469555208,0.6434877850531295,0.6069926706812491,0.22497824774815825,0.3048447419009624,0.3473022593695691,0.6635801474910148,0.3871777290296571,0.18507274698473275,0.5337836320330503,0.3211373865398103,0.8473918779153179,0.5742603521438371,0.2395138605302157,0.651006152057645,0.6166719358899642,0.8390753651453525,0.4888968335451797,0.16605794180466105,0.3485387599615218,0.35766636263666407,0.22769448684842647,-0.054890384891839596,0.2683194390612339,0.3160189695746207,0.6387876411193752,0.5973415062472358,0.6496689648443315,0.6358336528322118,0.7839224214536991,0.6128950626891084,0.17422983244426501,0.5058423139742623,0.08777069473415726,0.6397369670007884,0.6765662659860493,0.45303293219970636,0.22851003140727558,0.021006770338020772,0.7359343927603906,0.5778734422708549,0.2735782145304834,0.9170854689924957,0.5035391411888919,0.2193857528084,0.5936056328364335,0.5660463972077767,0.08794861468010821,0.6966643265216989,0.7626172813339421,0.6518126368742507,0.5360903252805289,0.6929484667434133,0.31184433753080715,0.4237595096211503,0.44919834682340065,0.7037170595207609,0.6584778143722892,0.6034576584650935,0.09387985340276264,0.5167835230646615,0.6520847633729348,0.4994887941728867,0.41953610896614874,0.3575912605737132,0.5460358615050629,0.35047563322669695,0.31906625099502794,0.5426178738551717,-0.2894705720941541,0.5594315393869405,0.6399821685930478,0.17367382873326587,0.6445018836413194,0.44467355681559223,-0.09495165455458165,0.25107306007704633,0.20561693855852922,0.6758517905451907,0.8678170715250692,0.612316886835931,0.31402323472054167,0.539805196197257,0.8605627585642828,-0.05636343177503997,0.35159494322767293,0.6727908396232449,0.49715499540023517,0.40114607385189893,0.5179073555959367,0.3285539505365109,0.08384961024051182,0.5625574491356615,0.5795461032028507,0.5333655126603264,0.508212955842428
Olfactory_R,0.11971977207176067,0.061647277552083046,-0.10507434044406552,0.5593109972422609,-0.15497929633241597,0.5524028934979782,0.5582542102640016,0.2948654636044755,0.5146580455037986,0.5422776644711578,0.779473202102164,-0.10465076803015257,0.3653309328860773,0.38235365339510435,0.43551553209033916,0.22358960915050655,0.003350682685172634,0.3912376649948219,0.1946065469555208,1.0,0.40731403847002934,0.5956965613424412,0.5825941819081933,0.8243593292335798,0.49743249828207825,-0.2641164395859227,0.39160063042047105,0.46733542891567026,0.3582171945579346,0.5347490176283868,0.3633457638960633,0.5794688051724098,0.01711467436299174,0.4633180192611502,0.4279857545309805,0.0665873088069285,0.3343089371783266,0.4832235628937938,0.4231899122544103,0.509363828723904,0.20684244759038628,0.5754392499221622,0.49489374545619713,0.595662263867716,0.36021495527953945,0.6077719652018153,0.3236461500978682,0.45039092791576907,0.2378802251806783,0.5872076241225379,0.6090470714007203,0.2887538451080929,0.6890201882973155,-0.05333699052647381,0.5152731651753472,0.5103628465940302,0.7217184694069286,0.4377980543856865,0.12049850018173484,0.47349199641347917,0.1210874701948787,0.24295214768158344,0.03911592170599505,0.3233481042429395,0.6115710834811634,0.4601099423149937,0.3800414531767965,0.003329703539402315,0.15460429214336904,0.387653917011757,0.46210019243640466,0.3608684381001523,0.5301111014937085,0.5355905137065083,0.29407236697417316,-0.03967861352210235,0.28412412619063243,0.25314911267729806,0.3051886568534397,0.20395153180081607,0.17613639514390692,0.5884308634241543,0.2382564737524266,0.43083115378609643,0.6380957694938496,-0.26973386587287906,0.2770991590413141,0.18747336679737903,0.03958004613420219,0.15185556171325862,0.4299367239138264,0.42648436952961877,0.342445936348422,0.20947316886124037,0.4461562156380639,0.5381770205999041,0.7634822050916636,0.48040800974538,0.05412589630330054,0.3576023883544233,0.4487554898783071,0.37760766603954116,0.06809874841775394,0.19731222378632654,0.34241484819396034,0.60038001337468,0.5743832538467171,0.5423067230091472,0.451024574654474,0.4498960313338143,0.46497291173678923,0.47607194031881417,0.5086134960071543,0.11982300862011087,0.6484060475891322
