,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Sup_2_L,Cerebellum_10_L,Frontal_Med_Orb_R,ParaHippocampal_R,Olfactory_L,OFCmed_R,Cerebellum_8_R,Vermis_7,Parietal_Inf_L,Occipital_Mid_L,Temporal_Mid_R,Raphe_D,Cingulate_Post_R,Temporal_Inf_L,OFCmed_L,Temporal_Pole_Mid_L,Putamen_R,VTA_L,ParaHippocampal_L,OFCpost_R,Vermis_4_5,VTA_R,Frontal_Inf_Tri_L,Frontal_Inf_Oper_L,Vermis_6,SN_pc_R,SupraMarginal_R,Calcarine_L,Occipital_Sup_R,SN_pr_R,Thal_MDm_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_L,Cuneus_L,Occipital_Inf_R,Rectus_R,Thal_PuA_L,OFCant_L,Pallidum_R,Cerebellum_Crus1_R,Cerebellum_4_5_L,Cerebellum_6_R,Cerebellum_Crus1_L,Vermis_10,Heschl_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Thal_LGN_L,N_Acc_R,OFClat_R,Rectus_L,Frontal_Sup_Medial_R,Thal_VPL_L,Temporal_Sup_R,Rolandic_Oper_R,Cerebellum_7b_R,Temporal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_R,Occipital_Inf_L,Thal_PuA_R,Cingulate_Post_L,Angular_L,Hippocampus_L,LC_R,Cerebellum_4_5_R,Thal_PuI_L,OFCpost_L,Thal_AV_L,Amygdala_L,Cerebellum_8_L,Putamen_L,Frontal_Inf_Oper_R,Paracentral_Lobule_R,SupraMarginal_L,Calcarine_R,ACC_pre_L,Frontal_Mid_2_L,Supp_Motor_Area_R,Red_N_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Thal_MDm_L,Precentral_R
Cerebellum_4_5_R,0.4077429802039781,0.09649845849103138,0.42154936702048046,0.27914217186457446,0.41664447700263973,0.40167170616489684,0.01407145677320359,0.6171468001148864,0.49510672154309643,0.21375651733824558,0.27083301480936195,0.3363221998929899,-0.20430809945251474,-0.22027348097227317,0.2749360641254511,0.23777177605810787,0.5755788010979529,0.48268215055564934,0.4045315495878158,-0.02689228283774267,0.46332033773598136,-0.05200844536665234,0.7135759968683687,0.45047121197430323,0.6754149848314247,0.4900847956395506,0.48196258307235484,0.5027195141838844,0.209818046751709,0.5742430046194218,0.08063423680459328,0.5284984502461156,-0.050272575847464335,0.0031631623847657945,0.19728043252641253,0.3991326231316496,0.47406181934311875,0.2665775681314982,-0.08879601575855199,0.11812687313059726,0.12963166780789245,-0.11359245285072822,0.10300476150567506,0.4940816820577454,0.3738383510174977,0.8797029782502581,0.5013080165291702,0.3073426976245967,0.3921125183064208,0.5229638775693876,0.21574523946775254,0.366371627829974,0.2786580681011037,0.1774079897249668,0.3269618188499645,0.2545220883497025,0.3839159405480995,0.12204967845446267,0.47296083414473866,0.4116679281055176,0.23328935934920692,0.5608807428006861,0.4347078435672774,-0.13940890354271293,0.10048557904928816,0.11252145680013673,0.6877027426729293,0.005367372426074051,0.45108549878103216,0.5097417510642894,1.0,-0.1772747843964319,0.3698520485799928,0.23852173765526244,0.41406377234959774,0.2646844517959763,0.4710508796207764,0.41763866925456217,0.14521022403965275,0.1214823391632384,0.5746503244910699,0.1716719019924056,0.4357316590555132,0.43275256207126117,0.27758203443134705,0.2718675822138315,0.5699460895989843,0.326753896300406,-0.0068116843941327665,0.17421042670729717
Thal_PuI_L,0.07868142673399363,0.3095624024105874,0.24327173619069714,-0.09807497129636221,0.22482260703846246,0.47624524797870027,0.01357315469023244,0.41316928123770486,0.20869240147837384,0.10936671775920243,0.42959984646068416,0.2353516801596108,-0.06461115285136022,0.31114794391040623,0.5492156981568469,-0.347610252894479,-0.03875741431091617,0.17381933237153155,-0.42477615083173237,0.3746504281677707,0.33496430502392205,-0.03377501702745012,0.13851247474274636,0.13821843111359192,0.09825691388154174,-0.15904989991425095,0.19638942121060637,0.17243827088510094,0.5032799786902703,-0.32181085659440184,-0.1600913382659044,0.11042290048254376,0.032628180120401834,0.5586303756520328,0.6271223831170885,0.07382351814501285,0.23841757303364167,0.4208823592525576,0.12374404686276638,0.44635584279555307,0.1826591040335034,0.5614131181546617,-0.22974805516526717,0.12120054272953255,0.26181903537490114,0.012871937100498701,0.4281744446538081,0.30381210916072515,0.4799997068427552,-0.232751372216989,0.36444010551918715,0.14503464657867743,0.1566952291742312,0.48243564778764897,0.03541927767454125,-0.01377701170114838,0.37669836268975454,0.38496197171079566,0.3432745707724381,0.3907002060147151,0.4175833827336764,0.47115715472768044,-0.2555356213346349,-0.16507438358063983,0.30385031566296367,0.47556887020698957,0.19068524778704016,-0.08033426369064539,0.2752630147649995,-0.23878613938211635,-0.1772747843964319,1.0,0.29457980480954765,0.28221285058035495,0.18630561468162146,0.42849286271940834,0.45168088834350834,0.28715431216249676,-0.25214123259585314,-0.10452145925557595,0.030975209660636917,0.6757082338054171,0.06373040397085285,-0.1796571785390575,0.29300925504196584,0.4749786263742312,0.29514734520992897,0.17388622708771753,0.7609066716150108,-0.08028676253261671
OFCpost_L,0.5247927297439712,-0.11484084327782038,0.49931734326936683,0.2405376571503525,0.34183100531393706,0.4941643075772118,0.23925304498329011,0.6167292539166599,0.42217426017615384,0.5342826221924762,0.04341865779384476,-0.00019335994937348956,0.09076644957147374,0.12739335279127892,0.5380157515123958,0.10485596641145073,0.20755889724146018,0.18069215246209272,0.24910627218515918,-0.0698074483639462,0.5367776246043935,-0.027439319185377044,0.4687232623777904,0.5956743283885063,0.3466350579475108,0.13310328544453712,0.3478704114300257,0.40421928675031,-0.00043856201088706185,0.08342525446227306,0.12383834110132348,0.11212343327155282,0.061107435365468254,0.2376707190391275,0.4717050599111307,0.3643504158420314,0.40242354897830024,0.47058199957068,0.1788916174284922,0.029743707957724165,0.4824077495144451,0.3728374874665688,0.21318718786715543,0.4342932098508018,-0.03705857941665734,0.4180740251818736,0.17464843210059325,-0.03030565232079455,0.38991437446549915,0.2899886707135631,0.4267513838113268,0.3639888628182262,0.5159310614697474,0.43371860119142985,0.549039038430567,0.5424121470607189,0.4498908486356492,0.4510165653217746,0.5929659991826753,0.4513304750548389,0.056323482496026846,0.41929151834996337,0.1153182920829839,0.028280589000570653,-0.10110960077243539,0.42591993604023703,0.32236702973904185,-0.011683511641735604,0.6120881572022018,0.46121602460933286,0.3698520485799928,0.29457980480954765,1.0,0.3861030245567654,0.4365962479825785,0.045848946524170854,0.5824556828011203,0.4103446632727351,0.09481689156868368,0.13428353345642904,0.14583226058992255,0.5643964842625699,0.16614002911154097,0.11404922258638024,0.3025157488848933,0.12379998596275585,0.704402875264573,0.3478470948494445,0.44655593382513076,0.16513165925049622
Thal_AV_L,0.09613536081804865,0.043744926962329386,0.19242364947296928,0.08458863753674865,0.37786260292480217,0.25530199985000274,-0.13797655928056513,0.30219234111762505,0.0298042372974518,0.24849961505309562,-0.016032323973959574,0.0030770121748860515,0.2220600729406357,0.2924869375626631,0.47715689002398554,0.25079433707882265,0.2149813433347415,0.01976225689571349,-0.03806880110435409,-0.10875477473082641,0.4665182391553577,0.047656267459621426,0.2651340946455254,0.3319903379155473,0.18854788094195268,0.084319132595741,0.2639497493552522,0.2372118981539085,0.08178882134591992,-0.05815098913663086,0.42463509155110685,0.26936659452608125,0.38133147700803105,-0.09235351821334296,0.5788933027199907,0.30393526761779366,0.3877123739345909,0.2092765128796115,0.39579111912733544,0.12340076883735861,0.010125407690689679,0.7334260510586583,-0.15093251813396566,0.27704829202102504,-0.005303314769891441,0.1870213817355853,0.11742737096562406,-0.047964420650884014,0.16908115212543262,0.4548531155091052,-0.028565211463817814,0.4209693303297931,0.7088750317944519,0.4660078245547804,0.03752681546479331,0.2950383568278368,0.38835826585413136,0.8463499276617781,0.6521515036738645,0.384558958961929,0.01732997949390415,0.22716904518519287,0.20519532900942947,0.0503238178129828,0.07466835760986652,0.15206870828386312,0.33622604476434964,0.3115820507169779,0.667780730613511,0.27955503068349535,0.23852173765526244,0.28221285058035495,0.3861030245567654,1.0,0.2555130842527292,-0.0225539567627762,0.5809845789064984,0.5957513267686005,0.18324713088730538,0.34661735483888084,0.2778827025914361,0.5766294161915746,0.1440935450703819,0.0743190073303049,0.048414139994933124,0.03672279622483039,0.34472777223035617,0.31890271839940654,0.7625164518638794,0.3219978414049412
Amygdala_L,0.5056278078766474,-0.17590827684329224,0.3502860260265254,0.4927928514669359,0.3994199722608604,0.6101707819643881,0.16134850502375542,0.5466710048170837,0.7454892442761138,0.5080514199861134,0.0806495495041834,0.1571954437503157,-0.02625026344868271,-0.02065691454554269,0.23988207850385196,-0.18481269409271747,0.3560723113234155,0.12265686422005448,0.32814478823389265,-0.1766513494114199,0.7099694613980285,-0.15967800569586338,0.4920503772204984,0.4404567629702882,0.3682954100411437,0.3375168977768276,0.40401053228010164,0.5034202988901709,0.08753785847235641,0.38009348949024274,-0.09807515312545165,0.12371951420459283,-0.2618860395613375,0.5635786450253922,0.1814731844446552,0.5708521039510331,0.46105092778418066,0.6931468976758398,-0.01644179395198341,-0.1548877622911465,0.4781145943164894,0.1713539743996106,0.11766205796367457,0.6806623914622374,-0.025039690519574956,0.557939360800477,0.2752890830223047,0.04425739838019095,0.36589135604596873,0.2815691012190635,0.4665437233398577,0.39271742410740473,0.3970375166014155,0.5571322374381752,0.6089034097706958,0.3329457485099856,0.3987290473726519,0.3844624764082481,0.37576470224700825,0.45495733600345867,0.029946396047322153,0.3381435741299655,0.1643700698063788,-0.03713901663563563,-0.1439598744730478,0.5660056848870209,0.36900123366125165,-0.11320588933316285,0.4776959254636299,0.4158896853142696,0.41406377234959774,0.18630561468162146,0.4365962479825785,0.2555130842527292,1.0,0.1588213252134449,0.64195850819595,0.30144219840023595,0.033797796877859845,0.030148069108385432,0.16530273821811983,0.45494680903642354,0.46881680611073956,0.3261005233658373,0.36659923473975936,0.12661338371772426,0.5358653026423201,0.22801078121036542,0.25373184989776365,0.0997959870502378
Cerebellum_8_L,0.25789310677646166,0.7169296131453333,0.32024019980674867,-0.16494534200842464,0.3064734975142159,0.44251911332340244,-0.12533046051555782,0.37887512135373197,0.28336904752229775,-0.0856442001069411,0.9354300070721792,0.7041695943706967,-0.523708871771645,-0.21675235651538152,0.4092295846468792,-0.008959222745159407,0.2921632190528056,0.6543116233559289,-0.20621073908037113,0.7773194847917818,0.15520217914860288,-0.10907379432711799,0.3209839858116814,0.08392092595332915,0.39945242864739755,0.19616783911657684,0.558354133668587,0.4851400881820274,0.6110736015771996,0.10512864610724633,-0.14852614295149463,0.36607679993884634,-0.060897255648919596,0.38495812760429954,0.2503834223086975,0.01503553876818069,0.367084381882289,0.08798432266994474,-0.38098677909808704,0.7402458659793083,-0.158859353449683,0.02552119186696157,-0.15949613919226827,0.004920849344111898,0.801673929561446,0.3890556710103326,0.7471478790111832,0.879708621256845,0.6222021478910498,-0.05607678752885982,0.4528474076266016,0.023863764471107086,-0.1701957159818723,0.37564857553347286,0.0008324850711850439,-0.2375686270318669,0.3742151160470367,-0.005181366709868193,0.14410747221817743,0.18995153462723527,0.861222241301754,0.6286536698261392,-0.032280113161840145,-0.3502615852730242,0.73297400661878,0.07824507835316194,0.48172338585766505,-0.08081606052511817,0.0032242974064804306,-0.3094037836395769,0.2646844517959763,0.42849286271940834,0.045848946524170854,-0.0225539567627762,0.1588213252134449,1.0,0.23113548056587352,0.1805730653541198,-0.06884066683235344,-0.16909976615390884,0.285161908217939,0.21738124148807852,0.4909407606831958,0.11251070643281359,0.37045339429532326,0.9319823910424274,0.2881075948910494,0.13821000895457966,0.15926787803922096,0.09420946432889635
Putamen_L,0.5817647032987794,0.015053363990738812,0.6984102333984167,0.4483393597967605,0.6328742102505472,0.6120597253145412,0.14221111739134262,0.7032774837490579,0.6189295423974517,0.5109752730711321,0.1907968181757759,0.2548993203920424,0.04547663575084855,0.15357417935781612,0.6590574790255219,0.03624325352784388,0.4744387266096097,0.29603077220306195,0.18849011064530358,-0.04642360943593784,0.7953354511143413,0.0569916197332282,0.5785131875298182,0.5818457086752498,0.5368318271981168,0.2590651008246413,0.5979561581298455,0.6714351245528435,0.24321044415893409,0.3059865662028611,0.1695483239264095,0.39115568275205015,0.007410552816875387,0.40647148171998865,0.6532786716930297,0.5255214573960132,0.6551206495949559,0.6400387172408369,0.24491560210025456,0.11859475986689456,0.4712175204397307,0.5245926388133507,-0.06998914506572308,0.5933453891384927,0.15723034244808082,0.5896110333159511,0.4597197528266638,0.162402957930903,0.4330485260637086,0.4773668880154444,0.38826673402352524,0.5306492147996708,0.6196019752634494,0.6427098833389687,0.41036918002221295,0.26800485882720576,0.6557032532051464,0.6402886020225127,0.8370681917496231,0.7974963374772763,0.16827142458289338,0.535627152964723,0.32965611816105317,-0.07297968483183608,0.03545092398033032,0.5936146764585415,0.6086228728680748,0.033180932316030975,0.6969901697271141,0.35876928692036625,0.4710508796207764,0.45168088834350834,0.5824556828011203,0.5809845789064984,0.64195850819595,0.23113548056587352,1.0,0.7164639263768303,0.021066556258414398,0.22463812358541552,0.37194570173092395,0.7577352735244407,0.478556099158161,0.3365041953510333,0.1866630153949511,0.26116160043638925,0.6991498736598777,0.4898452509602051,0.6461365974240393,0.33868760789357916
Frontal_Inf_Oper_R,0.3776988299556242,0.14071007602792715,0.6534118857324703,0.3407711739704388,0.7245599191335538,0.375021896303646,-0.19634803931373532,0.42523710822222466,0.25258942829545256,0.366478077857682,0.1413325812011713,0.21985067122130797,-0.015379235771287109,0.10032033186850625,0.5987801620466773,0.194706125960052,0.5242379729636576,0.3746836146411008,0.06392849209205209,-0.09724038804643921,0.5761497250079466,0.12312836707470853,0.4006646391794006,0.5004876452824252,0.42864728845614675,0.31778016409486565,0.6372517863574482,0.6521422827449441,0.22724006049108755,0.33584986345356665,0.4845874370721864,0.5254598715838104,0.25988553724939867,0.1538327474817403,0.7025604344380881,0.2551283667617864,0.6684591016588054,0.25724451411460997,0.3136470156648072,0.14380047878539456,0.24207928305375306,0.4581743563629339,-0.1943587858481035,0.2987224220815773,0.19604072043902512,0.4102282100818986,0.3895664754010505,0.23090651511599455,0.38264672005377404,0.6392695550274469,0.1488441565185635,0.4195275678523823,0.46168672421200124,0.5291518583097004,0.2761541604623529,0.24506916916186447,0.704610880091785,0.5140091197925948,0.7833555555983807,0.7514000115429734,0.15432682666204722,0.4027447123719192,0.5059842366972238,-0.13913524744950173,0.18668268675363833,0.3822237052200749,0.639623201662103,0.15468125538335917,0.5122140675914748,0.28827486571514815,0.41763866925456217,0.28715431216249676,0.4103446632727351,0.5957513267686005,0.30144219840023595,0.1805730653541198,0.7164639263768303,1.0,0.08802642111154202,0.2627053460951341,0.5145161131576725,0.5595230830756861,0.46887051442460087,0.45713599435610697,0.18312077222306472,0.20377998140156198,0.498654412416705,0.6900567147836769,0.5628301950320824,0.64262480835214
Paracentral_Lobule_R,0.14340128443743305,-0.26936550460948444,-0.05889054449965284,0.01120723740535317,0.3231979227238022,0.08159021196616038,-0.1274355879077998,-0.20828936865699185,-0.047440742925614274,0.07046750985400144,-0.16098167586182638,-0.20277741477942662,0.37033029958060104,0.355125620549413,0.08254401552977045,0.2604842839343523,0.34573818318591387,-0.08111657103210668,0.06787135716626348,-0.15722355673647984,-0.1718152166039302,0.11521213283464139,-0.09711381899538897,0.02034883815930294,0.2707560948782543,0.14499494711818933,0.023619407917632174,0.12103586375322291,-0.13463487646431058,0.2096251544823802,0.5610766288841,0.26800019484493287,0.45966922574518626,-0.2375104072797087,0.09134967104866099,-0.1645831944941049,0.2508088706989565,-0.12810356724333627,0.3292822509824365,-0.17865430477761368,-0.11805996646142078,0.10226892790873705,-0.038711205110196927,-0.1521247426636452,-0.21902916610958958,0.18280598258452885,-0.19217847306808336,-0.1952780667574376,-0.07776930223377077,0.2379149956207905,-0.11200494658544037,-0.005738392541307499,0.06666561000293976,0.07471686348129976,0.027322262849375886,0.15752501070207642,0.2910124978712752,0.1422637133373053,0.0935304786727588,-0.12212352771713848,-0.09939464610427241,-0.18181707308053252,0.47995590561556767,0.4630237811920781,-0.13408792459723104,-0.07827142897255715,0.1255278050071323,0.62286106008544,-0.02257775538269352,0.10859967546691346,0.14521022403965275,-0.25214123259585314,0.09481689156868368,0.18324713088730538,0.033797796877859845,-0.06884066683235344,0.021066556258414398,0.08802642111154202,1.0,0.6156137612615009,0.27299054515700805,-0.08967128411315087,0.23851125914663898,0.41410222579508854,0.05698044642702728,-0.11732057952243752,0.08188290745169458,0.19715458466735522,-0.06655473813636888,0.42582900230446574
SupraMarginal_L,0.19459672273011092,-0.2253361476918069,0.0574686849703919,0.12840914182332108,0.5294397573912693,0.16078082770233978,0.05046978026402227,-0.12608185092955468,0.017168126394185173,0.1499887935583449,-0.21563678094831923,-0.12476107633454565,0.775201338241533,0.662011183709344,0.22092136626851835,0.3624066004272016,0.41245404964879184,-0.23694967892092253,0.10306519129634666,-0.1525530420522714,-0.02632839462283478,0.3596988454619104,-0.17785082713692696,0.00991151951886609,0.3799345466832158,0.2695952607292705,0.12224360539342469,0.1769272769774771,-0.2315366699424767,0.17960109994254533,0.6100053809569548,0.35157300687364396,0.5655931477113256,-0.21957426644101588,0.32135741601109175,-0.1642233138095754,0.3637819566968412,-0.14242733637485527,0.707839971162395,-0.16910157187203098,-0.01622081989707721,0.4581173065492691,-0.07304695635636486,-0.13553656487560076,-0.2549202607247491,0.16186339898301705,-0.157137057540602,-0.3237366845060134,-0.034733921360163234,0.32310581928712706,-0.12288589146746491,0.15786101059686766,0.36510439231797803,0.23077847777795057,-0.010233522165705637,0.029500048730473707,0.3459853558580798,0.42827347031843704,0.3295376852068656,0.09832103777122357,-0.1768018369577105,-0.10817540805795807,0.6148092089211833,0.5101579001397697,-0.26471017400122493,-0.02358633475123267,0.20938161680906717,0.7602226247913387,0.13018962321766425,0.18340341550855802,0.1214823391632384,-0.10452145925557595,0.13428353345642904,0.34661735483888084,0.030148069108385432,-0.16909976615390884,0.22463812358541552,0.2627053460951341,0.6156137612615009,1.0,0.3372270741975144,0.060910957476543154,0.27573329554825654,0.4829665636272587,-0.16633392290938567,-0.14232317089426877,0.11698313717637282,0.414467430096031,0.17921364477769608,0.43080886001196667
Calcarine_R,0.354714439897563,0.18004994572952113,0.2985309108528863,0.17626029409056312,0.5193797576809868,0.13298355127609465,-0.18806413955166829,0.2946240857056337,0.2087219593376757,0.04409364401372496,0.2238783994189823,0.4606633519812189,-0.04117934404539557,0.24867483687289743,0.4850150560058012,0.3489276714606929,0.7727192990724278,0.5079769677205013,0.21010838846874083,0.03699052544456375,0.19173276915790566,0.16682214731010522,0.4120781163973509,0.3393670866136567,0.6677141989338411,0.5628637176796913,0.3850787022457954,0.4474033115958614,0.2598673836675535,0.636604359017405,0.4065765744818165,0.8628513753538156,0.38831143306711496,0.062453859234705734,0.511064983991101,0.019767264286239455,0.48992477182288385,-0.004659147528889528,0.27961884652866104,0.2179319662423963,-0.06011923109733219,0.172410933861192,-0.015106867925599914,0.06368110699606222,0.3262457741948424,0.6261962120479464,0.48750963055641616,0.38089318397903893,0.258516038398436,0.4943384508999154,0.1256853140397513,0.24725614468740428,0.14914700468800676,0.15992736074455427,0.20791238778186028,-0.03481116440006282,0.4593756300535021,0.20417858170135772,0.4173849859161018,0.39392317729929605,0.2123078118492798,0.3853291025979583,0.5508477720589346,-0.04009420868937379,0.2518160115924628,0.16506251682263234,0.6253417000511636,0.3768841814858363,0.19408794738028867,0.07099856729521517,0.5746503244910699,0.030975209660636917,0.14583226058992255,0.2778827025914361,0.16530273821811983,0.285161908217939,0.37194570173092395,0.5145161131576725,0.27299054515700805,0.3372270741975144,1.0,0.1163793819975035,0.39548021421850565,0.6963812602712143,0.2644090844823289,0.23701456714607444,0.4552372061548162,0.4946999519393083,0.16241303913031316,0.44444098802291826
ACC_pre_L,0.3656539473394497,0.05577495722998663,0.5119538923197214,0.20280117215497617,0.4232881081762242,0.5718438164511019,0.3035954972373937,0.6419109796586729,0.47494305411205856,0.4247282240595916,0.17838426384461384,0.12232880026101474,0.026095071086705064,0.20938540130855637,0.6095853813221707,-0.10206744709305199,0.25621381998868953,0.19900497018227778,-0.06378447792054276,0.16083046991423547,0.6735552329045011,-0.02377587836253222,0.4445448014294039,0.4070785058170066,0.318781859260485,0.058799825740068264,0.41895329161527617,0.4045559896214136,0.2590240815505422,-0.055725638266692704,0.14048921667289804,0.20709998928961632,0.10720933628994597,0.4450083217047356,0.6355690668249503,0.5120914258483565,0.5692958409687943,0.5868660210629085,0.27044984554432355,0.19235792300751264,0.413488591115562,0.5876152525726955,0.035127068767613,0.4986612275285323,0.04707472294155462,0.3086906140772544,0.33541219526211796,0.09070146637300099,0.4426400510822942,0.27663207626169795,0.39078268743268363,0.4019884664947712,0.5857698271963542,0.5315298082252947,0.2411604559094489,0.24684728519828747,0.6444379870583172,0.6679282685313577,0.7254994661084095,0.6841762450979735,0.16106614606167063,0.4373428051823322,-0.03929681963333724,-0.01974020431037619,0.10854630286561405,0.5218873418639339,0.3943401655493008,-0.04922579921042607,0.6755344441633248,0.1880492410712181,0.1716719019924056,0.6757082338054171,0.5643964842625699,0.5766294161915746,0.45494680903642354,0.21738124148807852,0.7577352735244407,0.5595230830756861,-0.08967128411315087,0.060910957476543154,0.1163793819975035,1.0,0.25036649086046986,-0.004369129202377703,0.23269583810120065,0.25436446423233006,0.5738766392368383,0.42658912856546816,0.7823957471939332,0.14656140425569536
Frontal_Mid_2_L,0.40066542729909516,0.2770128341307695,0.5205184346730221,0.3331020545785509,0.7998361066085146,0.4567726061653296,-0.10505537313640292,0.3139522517715953,0.46478306237055267,0.2571500729128837,0.4331355652489274,0.35300271800621275,-0.10774964967442566,-0.12270483298719907,0.3796561722230279,0.01294701827231541,0.5256547249517693,0.36447514072754006,0.01894971828929507,0.2524913724534121,0.39857694673265437,0.20116893147017226,0.2826607676477047,0.2819930563055048,0.5835640937688465,0.3244687498207645,0.8217420925083074,0.7569787617473132,0.2271933243621854,0.4182978283183741,0.10135179260055666,0.3498060654527975,-0.13580096781679787,0.31416022241714275,0.3083761254464553,0.2711476058027896,0.6760688317660121,0.12844359023141858,-0.16518422674455774,0.1892354706827836,0.12506686699606895,0.09617459573230915,-0.08185655785931963,0.2539523155085907,0.38135298898113834,0.5251955357845394,0.4393526313600969,0.43195300959393546,0.4027896774740842,0.34481922375543916,0.32832328114668136,0.13641186021563143,0.17645996071896006,0.478298612343017,0.3128117126123139,0.030933668221137134,0.6388167909624655,0.21172407656662323,0.35019431014640784,0.43015690155774317,0.396823545641545,0.3635625515817915,0.4469377224316095,-0.12842803744145212,0.2978378003507559,0.28906010393056564,0.5309517067000789,0.10113084644007347,0.15782379878481415,0.05854065174956607,0.4357316590555132,0.06373040397085285,0.16614002911154097,0.1440935450703819,0.46881680611073956,0.4909407606831958,0.478556099158161,0.46887051442460087,0.23851125914663898,0.27573329554825654,0.39548021421850565,0.25036649086046986,1.0,0.5250358895424332,0.23680724509901632,0.4690201746515497,0.4379438529055519,0.5012741846674131,0.10467709064936158,0.4552728738542042
Supp_Motor_Area_R,0.4525907263772058,-0.09728707275400712,0.31423731457038134,0.3437574752637399,0.6543607744701203,0.19016336826991942,-0.07779579823553168,0.14473999128862525,0.2771991356178297,0.21162600637296963,-0.017502563421347577,0.2861467573944476,0.1815175180182795,0.24257990667612286,0.2618362018985155,0.26010029071700896,0.7707529548072526,0.23783111082850422,0.3311863372797615,-0.18972276631397048,0.16319813709059286,0.20088944109371287,0.23488442573545482,0.3005064316577096,0.5033801277614288,0.6648807301896039,0.34605654943777414,0.44800586411497484,-0.10690939296590089,0.7833898280596263,0.46362568744896604,0.5928081875853808,0.2645924505196774,0.16812019854253704,0.31177716966264457,-0.012426771408043383,0.5187176904840004,-0.021573347632413586,0.3274291764621712,-0.19657865966161073,0.1310013774032354,0.03990538481257587,0.060062132724921086,0.05038107730960635,0.01499221021002584,0.4897303129274911,0.20536672684077567,0.10201380262196713,0.16416067261119952,0.49840997073103027,0.051039374056409174,0.16467488686135226,0.07811459272109225,0.16903371642669665,0.35504992004148056,0.02828519342466519,0.49684791692930486,0.08638026743708663,0.29191893586288337,0.3093969342362842,-0.04541520006127902,0.0913328969831478,0.8441367994686193,0.176467576465739,-0.05972445792424467,0.17679250675815958,0.4747061445112965,0.4489510618602365,0.029819318944383923,0.20406493791480185,0.43275256207126117,-0.1796571785390575,0.11404922258638024,0.0743190073303049,0.3261005233658373,0.11251070643281359,0.3365041953510333,0.45713599435610697,0.41410222579508854,0.4829665636272587,0.6963812602712143,-0.004369129202377703,0.5250358895424332,1.0,0.20626942056353514,-0.01024010429758585,0.410073237728337,0.54486816121546,-0.06074667028824463,0.6091898141215432
Red_N_R,0.28176973873352684,0.21232473720718822,0.24993029975268988,0.06598173651171055,0.2285741044391751,0.31891887338630887,-0.03649008526883423,0.38085880798726673,0.3327656503671442,0.23294987036634898,0.3676146989835323,0.0887317370730742,-0.30791628262651066,-0.032871141638488775,0.2177620941453024,-0.1512333430702721,0.2653263643376921,0.4548421753448366,0.13446640594983647,0.15142830250467174,0.332650146302112,-0.19581044824838628,0.5218914364231577,0.4243679644156095,0.258498536609478,0.3235457868650446,0.30958957816204097,0.30590272977433963,0.4309351171834453,0.2429398890440957,-0.06472097461311989,0.2421481332089826,-0.016058782498304697,0.4645769494527556,0.29453625311873605,0.2088545613157435,0.4004231413740592,0.2952737013880702,-0.12943949956617667,0.19083665412106798,0.1794961196312804,0.006193818465387997,0.2662880781870307,0.2755363257428621,0.24297087721301547,0.27826631660499657,0.36426863694306116,0.36654304164581963,0.5731037591932646,0.1317412600018116,0.43145674432112396,0.18859622239352977,-0.024346816358394953,0.2735663226809603,0.45777120533591825,0.4618650769976615,0.39245661165571677,0.06640137071458556,0.12255283828926947,0.1941281969686383,0.3039076642206055,0.37794048227463495,0.030649919029140778,-0.24894711576061174,0.2094900086540771,0.2887396974676256,0.3193299085289277,-0.051900157434071656,0.19410594129505615,0.13922024489157522,0.27758203443134705,0.29300925504196584,0.3025157488848933,0.048414139994933124,0.36659923473975936,0.37045339429532326,0.1866630153949511,0.18312077222306472,0.05698044642702728,-0.16633392290938567,0.2644090844823289,0.23269583810120065,0.23680724509901632,0.20626942056353514,1.0,0.34727916539643666,0.43441546224885863,0.28824704904760046,0.14092240738155204,0.0330293107667445
