,Thal_LP_R,Insula_R,Thal_LGN_R,LC_R,Cerebellum_8_R,Vermis_3,Occipital_Sup_L,Raphe_D,N_Acc_L,Temporal_Inf_L,Cerebellum_3_L,Cuneus_L,OFClat_R,Frontal_Inf_Oper_R,Rectus_R,Temporal_Pole_Mid_R,Cuneus_R,ACC_sup_R,Vermis_6,Fusiform_R,Parietal_Sup_R,Cerebellum_7b_L,Frontal_Med_Orb_R,Thal_AV_L,Frontal_Sup_Medial_R,Heschl_R,Occipital_Sup_R,Thal_VA_L,Precuneus_R,Temporal_Mid_R,ACC_sub_L,Parietal_Inf_R,ParaHippocampal_L,Thal_MDm_R,Thal_PuI_L,Postcentral_L,Cerebellum_Crus1_L,LC_L,Precuneus_L,OFCpost_R,Angular_R,Vermis_8,Frontal_Sup_2_R,OFCpost_L,Thal_PuM_L,Calcarine_L,SN_pr_L,Hippocampus_L,Temporal_Mid_L,Olfactory_R,Vermis_7,Temporal_Pole_Mid_L,Thal_VA_R,Frontal_Inf_Orb_2_L,SN_pc_L,Hippocampus_R,Precentral_L,Pallidum_L,Thal_PuL_L,VTA_L,Vermis_1_2,ACC_pre_R,Vermis_9,Putamen_R,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Cerebellum_8_L,Thal_VL_R,Rolandic_Oper_R,Parietal_Sup_L,Thal_MGN_R,Thal_VPL_R,Occipital_Inf_R,Thal_PuM_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,Cerebellum_4_5_R,OFCmed_R,Cerebellum_10_L,OFCmed_L,Thal_IL_R,Thal_IL_L,Lingual_L,Thal_LGN_L,Thal_MGN_L,Amygdala_R,Lingual_R,Cerebellum_9_R,Rolandic_Oper_L,Thal_MDl_R,OFClat_L,Supp_Motor_Area_L,Occipital_Mid_R,Thal_PuL_R,SN_pr_R,OFCant_L,Postcentral_R,Frontal_Sup_Medial_L,SupraMarginal_R,Cingulate_Mid_L,Heschl_L,Cerebellum_6_L,Cerebellum_7b_R,Cingulate_Post_L,Cerebellum_Crus2_L,Thal_PuA_R,ACC_pre_L,Precentral_R,Supp_Motor_Area_R,VTA_R,Fusiform_L,OFCant_R,Thal_LP_L,Frontal_Med_Orb_L,Pallidum_R
Postcentral_R,0.07524840588843373,0.41422753352460334,0.07937742579529493,0.1136074309931143,-0.1778700875719165,0.10468120007590441,0.4092312555562006,0.3754106764250382,-0.08112166983076725,0.16000080615232642,0.049154961516384446,0.5762442630785197,0.05810636400189847,0.572137729165097,0.07801067410614952,-0.3181714791441208,0.5805621072799596,0.3774633552035252,-0.08213284336313463,0.1218927723780947,0.23991406570991686,0.05116582576142005,-0.0296358259880358,0.4298798116483799,0.5039262073463717,0.6011807943374814,0.6542275306699724,-0.008873074381099334,0.6497947394057177,0.3873424408669525,0.13720337380991635,0.6097672876725181,0.10251850362326714,0.4137550224986373,-0.06713454338376436,0.4875582528804757,-0.04858577536130407,-0.05995489181602714,0.6365804743690426,0.2890842406091976,0.7492602940589821,-0.09503297437029488,0.6426549867803409,0.18500280082823548,0.32211352611985433,0.42108016180634966,-0.14881227422035256,0.24819210597016733,0.43095442475779017,0.04121047029129843,0.006835396483732517,-0.08225978953718142,0.5016420674065925,0.21743282975210926,-0.11380712379169529,0.12668532102494365,0.45689511836408686,0.06839491431121106,0.13006397288079136,0.3280432553559942,0.19905649901480374,0.356983460752918,0.0316699176364232,0.07963079146739262,0.23858371857236718,0.6240794592981611,-0.09110237292843527,0.44097791810270837,0.3378461800339532,-0.09160138660848224,0.13580116680455911,0.2628064855963099,-0.048023933457897454,0.20457449106314896,-0.18074042691187592,0.604841300762778,0.05361625449053949,0.296962769666287,-0.03154104800456779,0.16945206624639142,-0.006110927100268777,0.1711135470601119,0.16894473865511264,0.308829710874451,0.1455628926695045,0.3152841834015103,0.2310886926030192,-0.19446668555240962,0.3320798086808721,0.4438592633316546,0.2597331383118326,0.6061738587849411,-0.12252639894230319,0.07587445535162883,-0.07030000371328478,-0.015884676095325075,1.0,0.5293102697104832,0.9182997674411665,0.629786957412217,0.5999528441347782,0.052453426814343194,-0.18987534923656144,0.33576400478995916,0.04014250550804777,0.0479863226193579,0.21852982119205516,0.9075722437890176,0.48411726343540107,0.21876268996659223,0.19785109912736715,0.08537920180730665,0.3417590955365495,-0.11938047720238072,-0.11293008382516462
Frontal_Sup_Medial_L,0.3811262970157339,0.625639848959334,0.26008711457510747,0.23519114895587748,0.28563285942575634,0.5344794005883808,0.15635890840902367,0.15719526999681752,0.5440830567537981,0.4434470595503243,0.44786567782394876,0.27362104658850694,0.3572604521939937,0.6684591016588054,0.2421153236237882,0.11912404989395617,0.264751199157414,0.7290958835165117,0.1865057413522368,0.460216974153222,0.0510530014517865,0.24287262800257012,0.19670161726396973,0.3877123739345909,0.9306730323677582,0.5214032915068607,0.25676201189554626,0.43312875288151614,0.5031912273036547,0.5447223481977309,0.34525649770368794,0.10178196973361073,0.5369465424735087,0.5626675686123903,0.23841757303364167,0.2874039008523548,0.28155791177831596,0.1718522735993116,0.31762375130264403,0.4325864131549892,0.3445255060480653,0.2780352547318401,0.8420692897151197,0.40242354897830024,0.4656769487690396,0.5223722052653866,0.2386017372236174,0.442462803614328,0.623557896395134,0.4622855405107915,0.27502449554474556,0.17453340389100389,0.46808305515025594,0.5793860556274804,0.2772381362584641,0.40825544958116033,0.41109856244195114,0.585936164781618,0.4044927710606598,0.12744775897273267,0.21485587605865245,0.7167074848239688,0.4607005122047525,0.5842681160577953,0.6849541719827361,0.23377854211073573,0.367084381882289,0.3969747416504285,0.6247536287103213,0.08590486407650683,0.34182703298881234,0.38658725901977353,0.13938342365193135,0.5570343929024457,0.3741567775143742,0.7808421016306684,0.47406181934311875,0.36197697413740626,0.5013536078324478,0.2337767013560902,0.28476657955884743,0.40523222529475234,0.4006448446267044,0.40366445929758804,0.3364231287768899,0.45920391012106804,0.48042771674301515,0.3664567101292443,0.6498580198594591,0.3050783175863993,0.15566422025870033,0.5073561246818393,0.14156191048994135,0.4543393698002299,0.32874405373846893,0.13773671029754375,0.5293102697104832,1.0,0.3998375638851186,0.8480423412310062,0.4831789317175636,0.36151957650403765,0.22168993727924802,0.7179302351735191,0.12516813117549855,0.39885076830465344,0.5692958409687943,0.56423717091021,0.5187176904840004,0.4248147363628641,0.531545736876909,0.18799165750864988,0.391273962300191,0.03391752313931923,0.4107165974188311
SupraMarginal_R,0.009077167092722329,0.30572669576746353,0.0638578998687585,0.09683158316335742,-0.21704803054502306,0.08228365344741492,0.5706793963041306,0.5085241114244803,-0.22146403779333784,0.11111312269766056,-0.049250539763849494,0.6555829881165306,-0.054225567875902464,0.4845874370721864,-0.058707840205500655,-0.3254500430368724,0.6500404438268842,0.381603365572349,-0.1362446942712221,0.0770895451518399,0.29856610515039217,-0.019188336303947263,-0.03781585931357548,0.42463509155110685,0.3957298647908714,0.6076152044943361,0.7784020769832986,-0.13040698819795124,0.7258138522940242,0.3367624514345923,0.2510093621113371,0.6361570237392998,0.027625579952089432,0.3475523778809493,-0.1600913382659044,0.5136695100808459,-0.11458447906118573,-0.16574914938280647,0.7042898719636598,0.22680781794019209,0.9092680035528375,-0.09912685685014475,0.577492975253611,0.12383834110132348,0.36603121030657404,0.4863359344035694,-0.2800183705844339,0.20197471603567393,0.34515739103996806,-0.02549000830792944,-0.023520241971176806,-0.09765449670766514,0.43757791228899806,0.14676517519174673,-0.2359294257786645,0.0774816226859716,0.3683139721902036,-0.038043295255717216,0.0643174935668315,0.2889310193280403,0.27833827765706215,0.26477496846500387,0.023589969506298616,-0.043179179892207147,0.1624741131098036,0.6510274389934271,-0.14852614295149463,0.3779901498228277,0.23600349353673283,-0.14891514761754326,-0.011833655670341336,0.1706154465208655,-0.04424596193747859,0.023021400937315344,-0.2503646428741926,0.5148197855944211,0.08063423680459328,0.16226307109185883,-0.08003710257200107,0.1790506432367661,-0.15918051361173904,0.07677656551632778,0.19507942050872343,0.2577035209652866,0.13752384410480978,0.23058610560705395,0.18456132999381847,-0.24571801379558675,0.17182174189745242,0.558394870821585,0.16849923443803574,0.5670379764833515,-0.13678368701812954,0.05385843257316175,-0.23002422322567528,0.005709378595263914,0.9182997674411665,0.3998375638851186,1.0,0.5347001173298932,0.6526151274183347,0.023821909423629075,-0.1931885927545271,0.26080095802868175,-0.02047005800450576,-0.1382656071398372,0.14048921667289804,0.768779722737765,0.46362568744896604,0.24530985039320358,0.16512087999911085,-0.03920279455628374,0.25963145188430875,-0.09653834604395294,-0.20938174633005457
Cingulate_Mid_L,0.20298736477949783,0.43022821655610066,0.00979689559620496,0.27103850851564265,0.09137662441369773,0.5532470852731262,0.28999047359001684,0.27053124434625864,0.3336238726633034,0.3667694290030326,0.3924385115670302,0.3900174744244138,0.3001651673405145,0.5834875399869176,0.14152276542974662,-0.08296902924772258,0.33694681254811604,0.6940843396978018,-0.0022460006346840485,0.2835753909227762,0.1678013882061341,0.16528666914099757,0.1508409427027161,0.26952941385885226,0.7755636717448502,0.5529346725681226,0.358158903626025,0.2609887556731633,0.7041847937706557,0.3951612539249866,0.3763017945092333,0.18653381250036544,0.45919712141731484,0.4331449116092107,-0.01538979881603067,0.37685851791839287,0.15381656803183857,0.16069002098853516,0.4880207431081936,0.3384915558480762,0.518155992198049,0.12660153349875872,0.867450491803423,0.28008946974587967,0.3128652991442199,0.5995794630079119,0.033858637716327716,0.27678293556387207,0.5152015263565792,0.22693509508366247,0.23294527803422724,0.012316658424767766,0.34644478888279173,0.5394576762336857,0.09984047510306446,0.2472995537431328,0.48802821130124213,0.38180790443140994,0.29296228701485943,0.21304411873488785,0.12467745904598727,0.47695595118411194,0.32429759943717706,0.37965177369901654,0.4488654771614752,0.45319135748184647,0.20280003503206032,0.20973777586228057,0.4602694840144403,-0.11487542345911544,0.3312828362273109,0.13251374029294954,-0.04642141234150969,0.3937411827116836,0.18343471409860929,0.7709397062250958,0.5287160368809422,0.2385867910228787,0.3007535529636017,0.34354723384921365,0.02677906706723271,0.16693769568893468,0.3724211003194565,0.28297376974920785,0.1221627323082513,0.44676976326196516,0.3803788217265191,0.14052204605490085,0.4903375667327863,0.262251048487009,0.26617925312643476,0.7349757180159633,0.002190278561463428,0.40383487499983045,0.1521460199382251,0.13948463678603357,0.629786957412217,0.8480423412310062,0.5347001173298932,1.0,0.6285525323420826,0.25282931823021326,0.024544535070817743,0.7046471997280286,-0.005007301394884905,0.24568226731960494,0.27058024125524965,0.6561065296746508,0.7117965020444351,0.5147925931705839,0.41587905824476773,0.19055636242183827,0.266416126302366,-0.002665943627199083,0.2662586897171508
Heschl_L,0.07645435108417346,0.35921922448252264,-0.14713170273782664,0.3724266101283765,-0.16269946922727563,0.4255445044440104,0.30434349476194195,0.46086708369547874,-0.007640086667500044,0.18201615948739006,0.1970228163268203,0.4062923808303702,0.16819467163121296,0.456081092054406,0.1091974532781715,-0.211003343149553,0.3343317906127384,0.5874624683240606,-0.16758987111861778,0.15801317052781919,0.2226815512864555,-0.00858613168597881,0.10407783959609423,0.3248314327280984,0.3745576453248339,0.7448313956087224,0.31759147704020707,0.16984981598028936,0.6378843035904569,0.21640842032592894,0.41716804766808563,0.19804383538144527,0.29377491430280206,0.18369495105557365,-0.3816480578285738,0.4933464461840123,-0.07832785469457614,0.08171384440070706,0.44950641297803484,0.34238418460534364,0.6242534346168205,-0.07024416338088728,0.5242817135529715,0.2041056113125133,0.14885164284932406,0.5097437977986544,-0.1296209148111365,0.2979888487516888,0.2386851808722671,-0.038546769071592754,0.040090572598902544,-0.21123058797279287,0.3526166119788635,0.3997484289233832,-0.00892152108165702,0.2496006408651869,0.4903460294248934,0.11520844803058368,0.2533139087104038,0.22189404845203714,0.02976511846821401,0.31414233846617545,0.016746244771987974,0.21726275365536535,0.23146057429026665,0.4860986255777079,-0.11357185864402436,0.10202135946622296,0.4052816062854206,-0.2149368229134549,0.2734636144523232,-0.11111207171002227,-0.1633417296736847,0.17019955456040975,-0.1449109432190908,0.4379177880768055,0.5275895839390204,0.2616117019121811,0.06683287530385298,0.46951526201878996,-0.25324186947670013,0.15116423233821816,0.2774742218163444,0.3804152725619187,-0.02791754444693558,0.4683426829970342,0.17491348679413524,-0.1430143865094803,0.3617699635596326,0.2709363671107132,0.3970896289519292,0.6436919239664467,-0.1792418236101438,0.3277792513433952,-0.1910173818420694,0.10456207882294752,0.5999528441347782,0.4831789317175636,0.6526151274183347,0.6285525323420826,1.0,0.08287996335900914,-0.17327722145616808,0.44452969948679627,-0.04863172291640031,-0.011784095078363286,0.09221550179895532,0.5572591285115062,0.5764960234192155,0.3910284783834744,0.28071676359893505,0.13572063905755932,-0.0243634117566232,-0.08589946962168477,0.14586716546706108
Cerebellum_6_L,0.29820249333321225,0.40150348250625767,0.44808137042428303,-0.2475066106208625,0.772168313403238,0.4520373830050106,-0.13386156153471054,0.024240497945212436,0.37568785171642904,0.8084834966639691,0.6620521092890438,-0.17490667229345036,-0.015013863556899354,0.3734909455485863,-0.044162803809164985,0.5002299019294572,-0.12604686785472477,0.33096013997210205,0.7904499122200926,0.6948962939511961,-0.47522621953699923,0.5416576513119773,-0.1905018882730315,0.06398499208792982,0.33344255740948,0.16435423412064656,0.09773069400432687,0.023698724527136113,0.08154278152151337,0.527815491417105,0.18739323098454289,-0.35291132733868075,0.48443424880455926,0.36576539789986123,0.40149912121665854,-0.30527428026711,0.8614353133229643,0.09088541346916891,-0.23324453652486837,0.31191508614172625,0.05656728002004167,0.616749179349191,0.2089240675624512,0.0524831861333719,0.3297911844409987,0.6474391811217844,0.31101897098796893,0.17897581899843698,0.6434228225008122,0.3476322676330358,0.7110867652030849,0.5478430400049976,0.07914395334887882,0.29825935136809206,0.19788660204223915,0.2734421933463791,-0.11276473712596408,0.468817218942186,0.14538602431533007,0.037561721882390875,0.35073435022911903,0.3493688836959097,0.6565935135345146,0.24268506374984064,0.44157403749086743,-0.2791101384714775,0.7602297116359216,0.22942278286790127,0.39455240294193855,0.42566902818135754,-0.0902853892272534,0.3752209195238694,0.7234260586670834,0.17439337756839898,0.31579561395909633,0.21499431521977624,0.41056800691175677,-0.003248517675279954,0.3314191774639203,-0.06980074130274742,0.20858350145072757,0.1451490718418315,0.8156024306317887,-0.0654145190009779,0.42533659301175053,0.14377574190778872,0.711952993193149,0.7498883646215164,0.4034021704102141,0.2586373172117153,-0.1303445821346672,0.07007336078505201,0.6578773313153127,0.4996664539352061,0.3897762952898517,-0.19036350902399202,0.052453426814343194,0.36151957650403765,0.023821909423629075,0.25282931823021326,0.08287996335900914,1.0,0.7149955893764469,0.5788165768498588,0.42227486100609235,0.11247687691575901,0.2584127267998322,0.16565153850695896,0.20160623405736133,0.22203817473292073,0.8621981533546429,-0.13036803929385624,0.05089600881426252,-0.2766785042352458,0.037484374141177716
Cerebellum_7b_R,0.27965946039398426,0.19011053384045384,0.47345506794944847,-0.32080331406041424,0.9482670164218511,0.22387097761195376,-0.13651820230418812,0.06161467647472521,0.26977205425103684,0.5486856587978709,0.43898042204558746,-0.4398883210365456,-0.16463602766284116,0.15432682666204722,-0.2563478564267874,0.7433506422047471,-0.2251943717887213,0.22684972026038858,0.6402716115945487,0.40681167389319806,-0.4631553572696154,0.3640359349287124,-0.26194540175092706,0.01732997949390415,0.25170949622192434,-0.17351331555756375,-0.04547654084227844,-0.13622719381538065,-0.20705859302934734,0.4124813584042734,-0.004202020677231703,-0.3916350556685769,0.2161574867709211,0.2842228445906771,0.4175833827336764,-0.30924526877840663,0.826563513839304,-0.11408931079582767,-0.45178926529296753,0.050279172008722395,-0.20790083374521592,0.6246451668047666,0.02888191775502005,0.056323482496026846,0.3351391200910388,0.28716489332210904,0.08745395168687349,0.0353414846526189,0.4756352651485774,0.37181705100635154,0.5614749695543741,0.7467447428689374,-0.023897132154651037,0.06429527379342859,0.019694754698013257,0.08001088342380203,-0.09209825305364666,0.36906434876297334,-0.02049055384796682,-0.10389527702755236,0.46935732800490776,0.22663145715393468,0.7510409662086528,0.08654601097975563,0.2627206869257079,-0.40919681675504077,0.861222241301754,0.20976754917519833,0.08235071856399685,0.49234204239425877,-0.31251854380492494,0.3754263181190304,0.8322066824356917,-0.04213878960238325,0.32457733183886694,0.003948952598347941,0.23328935934920692,-0.15707963967757982,0.437296313011727,-0.37374057541195105,0.15161173262687427,0.03656485448896077,0.6328377037011301,-0.19892264746647406,0.3838064062416458,-0.14719303331437564,0.5542802921931127,0.9120965309020469,0.2024279269451622,0.3446995832962401,-0.45228624788565047,-0.11956430374513566,0.7710089907096307,0.3433490128541783,0.18378518781710498,-0.2748405672376476,-0.18987534923656144,0.22168993727924802,-0.1931885927545271,0.024544535070817743,-0.17327722145616808,0.7149955893764469,1.0,0.3551068534935225,0.5367289533766502,-0.04460176773390502,0.16106614606167063,-0.022544307760958487,-0.04541520006127902,0.0903945567543872,0.5446267386331467,-0.3402235573738855,-0.04562839350683544,-0.3336108403465397,-0.10508731806429157
Cingulate_Post_L,0.4062736442987776,0.5859746692001702,0.3150235156126344,0.2555782328242106,0.4257586217269288,0.6491536305343031,0.043644349689904625,0.12280307671986113,0.4900662812181817,0.6175756419820886,0.5594366653533042,0.11682598954787723,0.22779915546261145,0.639623201662103,0.03867879339395478,0.20781420328080583,0.058065719198595024,0.6717330413015239,0.36909731768530757,0.5449986279333389,-0.1541196827971126,0.4367312227742971,-0.06836769300017233,0.33622604476434964,0.6519626500100462,0.4843500455553136,0.19004015183414583,0.335382943925336,0.4238988934505158,0.5274655623424402,0.3124036828770897,-0.14475337297694107,0.6244054930935025,0.4751076414221372,0.19068524778704016,0.08226754294205989,0.4753069225837973,0.16718876605961397,0.13629498399616666,0.33519498581422763,0.25621847546091375,0.36289339342387333,0.5903807452264301,0.32236702973904185,0.42648691888768325,0.6895566980278363,0.26508418126055,0.40425990515153454,0.5479847764471975,0.42214596043326247,0.476837755072768,0.193695915271839,0.39099349926226523,0.48389340476346937,0.24721749241033614,0.4153248835282064,0.2705431882758852,0.5493293902657198,0.4063533857253906,0.021866152620056055,0.18346062232337748,0.5998063898532406,0.5131748128284379,0.4987346871274303,0.602043337065451,0.07590051126129797,0.48172338585766505,0.3384083535100916,0.5499763373211392,0.1304883934962726,0.25625526681358324,0.3237506260300129,0.31939322722536023,0.3974983826294333,0.29053917386405587,0.5891169825917103,0.6877027426729293,0.1439884920653332,0.4439135731917199,0.116654738185862,0.23930889585284695,0.3560863039381299,0.6397835246540607,0.2715061040579747,0.3668124996839269,0.3709535692005907,0.5566176315258528,0.5095897954290693,0.6061203437094893,0.34102783146902255,0.10840854885314806,0.4970361472908122,0.2935843894028476,0.6687056463863289,0.21204224128547938,-0.061121766417080094,0.33576400478995916,0.7179302351735191,0.26080095802868175,0.7046471997280286,0.44452969948679627,0.5788165768498588,0.3551068534935225,1.0,0.20217324258129415,0.27172657619428425,0.3943401655493008,0.4172331443440406,0.4747061445112965,0.44240950296653775,0.7035277280571094,0.04170725814737116,0.2605377412462242,-0.20268643284778776,0.3585120239612056
Cerebellum_Crus2_L,0.24353196688977974,0.18388090280911465,0.22355288991177047,-0.24550008236027954,0.5279844067387838,0.033289033813327526,-0.1855369968856358,0.07485475637964924,0.05489290963035428,0.4149416512430641,0.22212297280294022,-0.3056735764656315,-0.1593717889472061,0.17965293695462525,-0.1830883377594638,0.3674200726704455,-0.11061902022759645,3.568083459273319e-05,0.5503374917767644,0.1992964774810258,-0.4246669636946198,0.32156289031826024,-0.19524191109218803,-0.005688465401978191,0.09720583632725092,0.060537153000611466,-0.024658901836363822,-0.06252521099873314,-0.07341795733005683,0.13602521348610738,0.088472135441156,-0.08248846732047262,0.1563523341166263,0.20324049657707208,0.11143106091098053,-0.23928439095812162,0.5919986439889787,-0.5123834184339979,-0.3031101566914109,0.13392609972396274,-0.13048905285994492,0.22115120034219096,-0.13614034888621465,-0.11793975045976218,0.1285302723438224,0.17565047290216643,-0.1372143717970359,0.1214964274390449,0.3164650139350722,0.08082625870650954,0.23202140577478605,0.5633352541211022,0.06973644443840292,-0.19205979247714214,-0.23981094956947513,0.07862428148028772,-0.0283243100630561,0.1116686456536932,-0.09033701048365887,0.2718955751552467,0.3829337446508938,0.17536290967800408,0.32569443162650985,0.019118814802451103,0.16139491533204336,-0.14094555844847356,0.41729862060579265,0.20229119782946545,0.043511877103002417,0.30942900674674767,-0.08891544373844153,0.24708071288558311,0.6097548969356544,-0.010072999493088828,0.04099706815871584,0.12716592889996048,0.10173487173610232,-0.03743600571663899,-0.028845067832153307,-0.30277614292654437,-0.024061735734841497,-0.043976222161797855,0.3902092379142709,-0.04052515315281515,0.327239177659284,0.005330475322389968,0.3394840132732132,0.45720237434469124,0.19391320359875003,0.24257803680161635,-0.29972008890706753,-0.04124569142989379,0.5905558605555339,0.2703444867414288,-0.06630043056222179,-0.11345296497758657,0.04014250550804777,0.12516813117549855,-0.02047005800450576,-0.005007301394884905,-0.04863172291640031,0.42227486100609235,0.5367289533766502,0.20217324258129415,1.0,-0.16339640606481703,-0.00749366088060701,0.18073120460118766,-0.1442555403298365,0.04370857150367485,0.33649722825437295,-0.11143037406158562,-0.0017233552607550037,-0.241144983002574,-0.15066640611598572
Thal_PuA_R,0.33094607413321814,0.4709816318937729,0.1647222093189219,0.24150571834003312,-0.007125751775233723,0.2861824308993808,-0.21591346788472776,-0.4310124497415565,0.6220253879044252,0.09782840266162532,0.3511810818017431,0.1113114555717949,0.5563842163879392,0.3822237052200749,0.5129994333395391,-0.08564471905533962,0.1956768997658833,0.22570602169430212,0.14702743105095664,0.3021496015654952,0.005124562182397027,0.10373183028009916,0.16152041312928278,0.15206870828386312,0.47250788165839436,0.12264610209791457,-0.25251606808881916,0.4931102512834248,0.02862257097545056,0.32349377190692613,-0.12345569063298283,-0.06247409844448082,0.300942447537802,0.4360476013296698,0.47556887020698957,0.026570095957766382,-0.03456014842918015,0.46349115785783784,0.05880212602496902,0.3162230253045442,-0.17655156454452817,0.22200680477797327,0.2152361955537832,0.42591993604023703,0.14742582834991375,0.06364183843304379,0.6359639395361527,0.3232433861311434,0.20703102913133276,0.4492279420160264,-0.043844948241082544,-0.17201238582129644,0.29712092368617965,0.4954508069840415,0.6705920515728261,0.3989645425125718,0.17825651001461565,0.6258640057399587,0.34553712554689237,-0.059141277568969995,-0.13808813312334206,0.4226690079657344,0.13107950622671669,0.5868796831964833,0.48002615838947116,0.02032765548178975,0.07824507835316194,0.27160518114057736,0.5551833786781087,0.116551563167116,0.5542696289036347,0.34930297596994303,-0.19725393800993152,0.8030443392466425,0.4814295163308946,0.39052960265555703,0.11252145680013673,0.37034790030702536,0.4746933005213682,0.07116835197028325,0.6839783296574443,0.503300418445566,0.010463593262760482,0.33681453532958505,0.17918352879183488,0.3065155984506467,0.24156483343505336,0.13351271955047944,0.4973757915146124,-0.1950868045987694,0.27643677365489816,0.04447463981028072,-0.24268239720258283,0.15022412022296008,0.5863802139005111,0.0487033713360135,0.0479863226193579,0.39885076830465344,-0.1382656071398372,0.24568226731960494,-0.011784095078363286,0.11247687691575901,-0.04460176773390502,0.27172657619428425,-0.16339640606481703,1.0,0.5218873418639339,0.12525492729580856,0.17679250675815958,-0.012655599209430882,0.19593508080144706,0.3893446364571245,0.5009591074347993,0.17780416481169556,0.5712624878121605
ACC_pre_L,0.3452911785852781,0.7688417205698581,0.7158306439490808,0.1880492410712181,0.17838426384461384,0.18850475599567865,0.03614002522062731,-0.10206744709305199,0.5559639283437111,0.19900497018227778,0.3017926262609019,0.27044984554432355,0.2411604559094489,0.5595230830756861,0.413488591115562,0.24402190396415097,0.1838043990075154,0.39740845185422635,0.2590240815505422,0.6363727515337273,-0.01974020431037619,0.1785389297124093,0.3035954972373937,0.5766294161915746,0.6444379870583172,0.27663207626169795,0.10720933628994597,0.5120914258483565,0.04879820340151899,0.6095853813221707,0.11665356550605259,0.12283355782697303,0.4445448014294039,0.6355690668249503,0.6757082338054171,0.05722231990554439,0.09070146637300099,0.26160484529688494,0.15800950413429907,0.4070785058170066,0.05990797102254982,0.2652521906776418,0.36203896963507753,0.5643964842625699,0.6108728848463497,0.20709998928961632,0.648608019978256,0.6755344441633248,0.40540746357382346,0.6961027607136343,0.12232880026101474,0.16083046991423547,0.6545253253531522,0.3656539473394497,0.5868660210629085,0.6893779873151417,0.02233478397477375,0.709687332841816,0.4019884664947712,-0.02377587836253222,0.27874990002542877,0.856183471375595,0.3862083645593257,0.6735552329045011,0.7131104119029924,-0.019159412014393654,0.21738124148807852,0.6935948301327226,0.6841762450979735,0.24924805441650832,0.20280117215497617,0.7032770112565692,0.19235792300751264,0.6417225437186543,0.39078268743268363,0.42658912856546816,0.1716719019924056,0.4247282240595916,0.5718438164511019,-0.06378447792054276,0.7493760528845119,0.8018290876277098,0.24027765699599973,0.5857698271963542,0.7017880833985043,0.253394739080673,0.4100111329979608,0.3287687223331754,0.5119538923197214,0.3130970595898939,-0.07946656409214241,-0.03929681963333724,0.05577495722998663,0.3300972465596503,0.4450083217047356,0.035127068767613,0.21852982119205516,0.5692958409687943,0.14048921667289804,0.27058024125524965,0.09221550179895532,0.2584127267998322,0.16106614606167063,0.3943401655493008,-0.00749366088060701,0.5218873418639339,1.0,0.14656140425569536,-0.004369129202377703,0.058799825740068264,0.4550158546240799,-0.037948491050268644,0.5180197295479917,0.24517203732567608,0.4986612275285323
Precentral_R,0.11526751261271585,0.44319288411788066,0.02409716467502192,0.1371525702933247,0.0021768980803021343,0.2603011245737279,0.20581884857419167,0.29269032403489753,0.04954451506365343,0.25340062156463766,0.19486247368886037,0.3496673387968891,0.14869209471058134,0.64262480835214,0.08413656519083211,-0.24905652167551828,0.4299570153448483,0.3776092656524647,0.02716342829974681,0.11125234332318198,0.112474685168518,0.14630872672708486,-0.16312558233474905,0.3219978414049412,0.5479149942986475,0.6118856760412396,0.4289111298466395,0.002870259213138232,0.6048117760525952,0.3475821737652017,0.09555604617229246,0.42127765442764176,0.1404039388073393,0.4199723803073218,-0.08028676253261671,0.4425861511927957,0.14401309403396725,-0.03931621831333797,0.4393404167273477,0.30972322397389,0.5686749171007848,-0.03287235958575924,0.6194087583192764,0.16513165925049622,0.2215676340121675,0.4208480335736551,-0.11927797715221841,0.1961730358184841,0.4409459107900879,0.09473838517529107,0.14136219678558357,-0.007101989308808918,0.4387213596296708,0.24075619370062715,-0.09348987132529193,0.10009137443575811,0.6121514912808872,0.17349528156302563,0.10218552755624304,0.3489810240107737,0.16384520434786348,0.3573692942415108,0.13469429355362683,0.13948281695553874,0.2695447500365409,0.5548121390497043,0.09420946432889635,0.3771720702940956,0.3778275502117396,-0.03145720860255916,0.24636418519091033,0.22615816596868515,0.013915019765854825,0.2858947517033137,-0.10988741679862277,0.6311743714170912,0.17421042670729717,0.3093268583221096,0.08322569070175065,0.10330673812631898,0.0073261845043704685,0.11482407763187931,0.2506415755689601,0.22665000034163688,0.07319307666041346,0.3789627390602655,0.2660508682902209,-0.004858011670178623,0.45214846658997215,0.3668339351912889,0.25954222372924507,0.7069024801493825,-0.013058561250350618,0.17478643870296443,0.014944256510646256,-0.10635467960285369,0.9075722437890176,0.56423717091021,0.768779722737765,0.6561065296746508,0.5572591285115062,0.16565153850695896,-0.022544307760958487,0.4172331443440406,0.18073120460118766,0.12525492729580856,0.14656140425569536,1.0,0.6091898141215432,0.310413402137606,0.2619814017602981,0.17429410447634808,0.3209217255283805,-0.30089396168516824,-0.06542239447449633
