,Fusiform_R,Thal_PuI_R,Rolandic_Oper_L,Vermis_10,SN_pc_R,OFClat_R,ACC_sub_R,Thal_VL_R,Red_N_L,Cerebellum_4_5_L,ParaHippocampal_L,Temporal_Inf_L,Cerebellum_Crus2_R,Thal_VL_L,ParaHippocampal_R,Precuneus_R,Thal_PuL_L,Frontal_Med_Orb_L,Insula_L,Parietal_Inf_R,OFClat_L,Heschl_R,Hippocampus_R,N_Acc_R,Rectus_L,Temporal_Pole_Sup_R,Rectus_R,Pallidum_L,Thal_VPL_R,Raphe_D,Angular_R,Thal_LGN_R,OFCpost_L,Frontal_Sup_2_L,Calcarine_R,Cerebellum_10_R,Temporal_Pole_Sup_L,Cerebellum_7b_R,Temporal_Mid_L,Thal_VPL_L,Cerebellum_10_L,Thal_AV_L,ACC_sub_L,Heschl_L,Thal_VA_R,Frontal_Mid_2_R,Insula_R,Lingual_R,Parietal_Sup_R,Cingulate_Post_R,Calcarine_L,Vermis_1_2,Olfactory_R,OFCmed_L,Cingulate_Mid_R,Frontal_Inf_Oper_L,Thal_PuM_L,SupraMarginal_R,VTA_L,Cingulate_Mid_L,Cingulate_Post_L,Vermis_3,Thal_MGN_L,Cerebellum_Crus1_L,Cerebellum_8_L,Fusiform_L,Vermis_6,Thal_PuM_R,Temporal_Inf_R,N_Acc_L,Cerebellum_6_L,Temporal_Pole_Mid_L,ACC_sup_L,Thal_IL_L,Lingual_L,Amygdala_L,LC_R,Cerebellum_3_R,ACC_pre_L,Amygdala_R,Thal_IL_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Frontal_Sup_Medial_R,Precuneus_L,Thal_MDm_L,Cuneus_L,OFCant_L,Rolandic_Oper_R,ACC_sup_R,Angular_L,Caudate_L,SN_pr_L,Thal_MDl_L,Cerebellum_6_R,Pallidum_R,Temporal_Mid_R,Cerebellum_Crus2_L,Frontal_Mid_2_L,Vermis_4_5,OFCpost_R,Frontal_Inf_Tri_R,OFCmed_R,Vermis_9,Thal_LP_L,Paracentral_Lobule_L,Supp_Motor_Area_L,Cerebellum_Crus1_R,Precentral_L,Thal_MDl_R
ParaHippocampal_L,0.8413900763429257,0.6553794060201139,0.41929719235105833,-0.0039938935191249775,-0.2816099674961382,-0.1550982765712465,-0.31091559956108455,0.11715287160238763,-0.0064428678795087424,0.9398590316494085,1.0,0.7177786402147658,-0.15137338363872307,0.18410806272448219,0.7246786993302675,0.7105867936270343,0.40316060857007174,-0.6715969744534181,0.05870406300806981,0.20101623643089686,-0.551257757177765,0.3597244599914814,0.23339133340193713,0.11711713267636895,-0.6259781071384287,-0.4835279589267416,-0.7276466146782723,0.623660942166996,0.23456619583033975,0.6839299061486827,0.7258624212583239,-0.32583976463960596,-0.5707054937876628,-0.22153764053230912,0.6272763213950511,-0.08331152732102695,-0.1045595201070372,-0.5518412288467986,0.5118590014867899,0.3240629018292277,0.6466503381648926,0.16871116796112381,-0.30277743715948763,0.7619099816207221,-0.16640186605289295,-0.14647050401668996,-0.005813500963181097,0.8314862382694308,0.6061135995607988,0.6706524910775366,0.14481961323870962,0.8063333351487281,0.21318706581455846,-0.6012406670117293,-0.12159690864547137,0.0848629966584928,0.2270136542073168,0.24926368298668433,0.40352926013002305,-0.3056368580686725,0.12191677992622763,0.8374801023413854,0.1163120759193386,-0.5980307413677116,0.6400126297266191,0.8072162668587839,0.0,0.0414933329740032,0.20525292510137916,0.13184961518862987,-0.5926479698390288,-0.18188535564145183,0.014818891146104103,-0.33116068972921153,0.9383283840747103,-0.17928491887392076,-0.09659532888560379,0.7649960324368861,-0.23927127303156764,-0.002391139887147363,-0.2287552096256943,-0.5546706507088325,0.48327857359007464,-0.14349483923606166,0.3097821202890762,0.43695380109088394,0.0,0.13128460436844902,0.32819709586937906,0.030127712933440496,0.2279523427937797,0.10973153536170539,0.31768995112355297,0.6809111208220151,0.6664832866498647,0.14701962707457528,0.4004467089570706,-0.20838060982716017,-0.017824387054678672,0.8054585127410717,-0.7072376092828088,-0.18133876545313768,-0.6743155011639792,0.10844638213723452,0.00266345870976925,-0.6534774491621541,-0.40384818913642845,-0.6077342704186646,-0.5159544600864227,0.5637809511517551
Temporal_Inf_L,0.44056626971458385,0.5605502215766665,0.5889865922534094,-0.27825014295355793,-0.1130009197635417,-0.1758508859265777,-0.2766929832382252,0.06032580753155479,0.149814551947187,0.6519842133815738,0.7177786402147658,1.0,-0.5123636772150658,0.1832331718563415,0.35403723693321437,0.38267515899686494,0.40889670872449996,-0.42953183553668384,0.055525210295202944,0.021091483235610234,-0.3277624953476397,0.1587043072963766,0.027313006372416744,-0.08390250832957083,-0.4840171315441784,-0.5439685041936553,-0.48961595739496905,0.5135580416014667,0.0701975136441184,0.5029493684441916,0.5142797242087401,-0.06702549282361663,-0.08514889056594523,-0.24683240735031856,0.31987069884836855,0.20894179076685782,0.3039577560893207,-0.40168012638940126,0.7482893913137926,0.24710972041645252,0.5139725346388856,0.2076574933856722,-0.382546699189679,0.7849786178465855,0.03553385195199825,-0.1056023279012018,-0.13867995672907857,0.5654111895352777,0.3854107576274371,0.3377103538203952,0.010833294704887109,0.49940226478612765,0.1880173410937458,-0.33163375849773186,-0.12326071394599473,0.12038926612098728,0.1006040805153694,0.08291823793616306,0.2601300276465344,-0.3089685875932356,-0.12752421030801356,0.3989543157517881,0.23647746782284454,-0.5014714532655357,0.6339396471246296,0.8961259512691708,0.0,-0.028026716739126916,-0.38675647902477744,0.03835350710824682,-0.4365855244755348,0.3356277898778959,-0.008252847104030578,-0.47311597301240926,0.6678576242345422,-0.25085184707999025,-0.11637273423531395,0.5524174147147392,-0.18546489916241096,-0.2750866391305948,-0.1814914860881294,-0.5292064308566,0.2619219255915526,-0.12973114468469688,-0.07645813063612682,0.3634770366211766,0.0,-0.07868687779108802,0.11500173515771268,-0.03335244892447395,0.3508519675390225,0.03697273846878694,0.1875942522146574,0.6057752984404547,0.30655377042172394,-0.07811333417771354,-0.24434804027586438,-0.1260353346913766,-0.09406386579935554,0.42956052980137427,-0.6620903087977896,-0.1610135081527252,-0.4306116384056615,0.012922965499023838,-0.01150841610726741,-0.6043518777788373,-0.37276228213991025,-0.6005539123928539,-0.5393063299224267,0.4853197767649859
Cerebellum_Crus2_R,-0.01555438621325632,-0.17156097437224954,-0.21074601931618728,0.5518886809209619,-0.07913657699625457,0.1565159332431394,0.13707944806202907,0.049199472110373864,-0.22659380624497474,-0.09408603232194893,-0.15137338363872307,-0.5123636772150658,1.0,-0.08185989903533322,0.02567862779757346,0.009578786775986932,-0.23484852167575834,0.05312935587827286,0.03554089905486666,0.03381865465671102,0.10848045785840332,0.04252124757104781,0.029981009320049257,0.19442225601489233,-0.0281647454965159,0.37292845968580873,0.015257709085998562,-0.09285503774715746,0.0692406654601666,-0.06695776760772175,-0.21535684460588989,-0.11465145174671482,-0.21473948056089273,0.16316053016923615,0.024151817104357185,-0.5394303971686472,-0.40615900172409203,-0.06024249324792761,-0.5129498290852931,-0.0747588277132173,-0.17017026023985116,-0.26557037178255,0.21966574570472872,-0.2720280770359063,-0.15096032694197584,0.006651893602903848,0.14619034542654052,-0.10444441359128086,-0.22354217234555904,0.12045954930985533,0.27779655206297915,-0.03217676716986189,0.021971150805847776,0.04837038078884645,0.05450560455202848,-0.025056752783025653,0.009611343771688726,-0.04068109598775697,0.037289865040362094,0.18317528908072953,0.3398164896125492,0.14746525836790403,-0.22597566737900382,0.3012635263486841,-0.29521967683495154,-0.4026451429518987,0.0,0.07830262119014011,0.5064762123838032,0.055333064917441735,0.20408442079768255,-0.37575850418690404,0.08431333335612151,0.1989078670135555,-0.11910930438772248,0.12231644199561922,-0.051371928779360296,-0.20842038144154332,0.07629814280299474,0.179229392023534,0.03975226817840406,0.4619080049667365,0.15866313511633642,0.10553445057628859,0.4567422114517359,-0.09548182315157042,0.0,0.16148361584883109,0.0020910203272735428,0.12304623823976323,-0.3584741462437182,0.08265840647732144,-0.008786773861638855,-0.1909101895642298,0.1621150609667247,0.16649707730128716,0.40026734498026534,0.2176719382417594,0.17753536933535707,0.04153772449428957,0.2839385787307033,0.07003123469338839,0.10739410668096537,0.0022893069946891276,-0.03301343353486101,0.3050873464704996,0.18228850087931814,0.6389383280575325,0.3218720065999139,-0.1627660710041348
Thal_VL_L,-0.05778311420979853,0.487107400673327,0.1244725672726887,-0.19219445584045958,0.7278435544428923,-0.09518143765664432,0.4987373779116219,0.7943790356145071,0.6976697326185202,-0.05043150501384627,0.18410806272448219,0.1832331718563415,-0.08185989903533322,1.0,0.5017060499038062,-0.2205118093472219,0.7169810547658427,0.3371851840328007,0.8647897764304034,-0.011729358654151258,0.08401728781085621,0.7872992744700734,0.7650595854189095,0.5949718710408226,0.24218609166279,0.5238015492029368,0.0406543771673423,0.45368940348047243,0.7382588508138586,0.48424377626860815,0.09008712168621619,0.6055463377202118,0.36487964280339735,0.6658520698578182,-0.23086511057330975,0.17699398935256863,0.6173145862563068,-0.010654200066318226,0.20568913975120112,0.7952751950849627,0.09772801703770322,-0.11766530792476938,0.5848527207045959,-0.08424635284260792,0.7289285438408806,0.7070232346945237,0.7072143531231229,-0.07959171249864162,-0.037941651495864676,-0.19841547494372377,-0.27995190692452965,-0.193961182477278,0.5836445155335576,0.2834491368356505,0.6110681280401751,0.7449485760000107,0.7804696053127619,-0.2357332493877757,0.18876354879023519,0.3309811181951927,-0.12758341630770306,0.014794552554924612,0.6219775921852062,-0.08710804978758951,0.10092761105564593,0.139256540922818,0.0,0.7576991444234862,-0.005795019738957278,0.635794219472851,-0.10108034060350005,0.4812499404646972,0.6723601244643621,0.4733528180600415,-0.03838508052895548,0.5751242227884659,0.14192448594614354,0.04578860912482609,0.6690400019581983,0.5872296934026161,0.737388024576067,0.2724881939440075,0.3363229614392302,0.592421458855183,-0.2568099981621949,0.725965017872926,0.0,0.36389968768384945,0.6269356405285644,0.5899041182306081,0.10901806304923879,0.6236302827699736,0.650749029972706,0.7050287104717531,-0.11739164479485072,0.7736028014909092,0.13369614485311143,0.027215185526383863,0.6583087633404645,-0.1405629803316225,0.30988467538117054,0.6911204206555247,0.14929703195223606,-0.14191729853137294,0.6963442291748856,-0.1935217446598109,0.5327611339219072,-0.07935741835012687,0.1105246157790964,0.6188542882711316
ParaHippocampal_R,0.7064613686843895,0.5823953379193174,0.2206086227212804,-0.03318972204962735,0.18922487752818726,-0.16224013691614844,0.10595269892021968,0.4192279226347216,0.3127544256279471,0.607210710197066,0.7246786993302675,0.35403723693321437,0.02567862779757346,0.5017060499038062,1.0,0.43471378688956813,0.5761514980279878,-0.29889228421143166,0.4157432866049024,0.11083673255867456,-0.35658682000094405,0.6983706439982581,0.5267527366013531,0.5428500207410621,-0.20301536084466418,0.10424097990136957,-0.41891563942868904,0.6453963035902751,0.3812161243679183,0.7659564131805291,0.4974927259530201,-0.013576619913463752,-0.26842518988469455,0.1987218869604191,0.34578403873927865,-0.041151760340002376,0.14488192599082458,-0.3854492634319853,0.21626922176391464,0.4881609548585139,0.4019412115285173,-0.008061804574316595,0.23620753803635516,0.3463094511166646,0.1804534496261945,0.23333545024258495,0.418139339223635,0.5563424969277833,0.30997755512003466,0.4154449092057121,-0.012127389367472978,0.43993869604920005,0.5217595434433285,-0.2260019021428712,0.28119707880275774,0.35882064425631854,0.40197108042853386,0.1326905210894963,0.18088676930881373,0.017450840544213166,0.04320334432501686,0.6334793251179253,0.28004179589959405,-0.2888296678847788,0.32421487797887544,0.513963795733514,0.0,0.26920905630061365,0.4949969157205829,0.3719492967573402,-0.4051118675519231,0.040377797738005435,0.39220194273286996,0.03584672454006592,0.6136379559497288,0.08190452673545094,0.0857579907882074,0.6093861859090017,0.22593628008110475,0.2924650404188747,0.14068169058482194,-0.07893661783636965,0.42770680168522607,0.22270363953545724,0.1117280527367639,0.6064316089350544,0.0,0.40974682404033563,0.7437891849405757,0.4015991282325987,0.10255406231231655,0.452691350829473,0.4144766447128667,0.6780751611336756,0.42581037636369434,0.46431797750978754,0.6327706838312603,-0.08973499945139947,0.22698052799937019,0.5008247372770978,-0.22227627309434053,0.30331574715511195,-0.34721176574448864,0.15584207662266306,0.37348731809038677,-0.4987483387195611,-0.033821304320932874,-0.34513984588561203,-0.2460245263561009,0.575541546731413
Precuneus_R,0.812803123918624,0.23161951387642696,0.48227026721522837,0.12796874947795908,-0.6161464067881188,-0.08686579478042268,-0.4986369127562055,-0.025253255444191245,-0.4105580665047077,0.7864621658589599,0.7105867936270343,0.38267515899686494,0.009578786775986932,-0.2205118093472219,0.43471378688956813,1.0,0.050682776108161035,-0.7517350264618028,-0.26057616698954233,0.2868843045737033,-0.5231050016123276,-0.01425841967766234,-0.07293302902385386,0.08063435135135359,-0.6717469576876737,-0.6267692050757506,-0.7809169292167348,0.420483405860655,0.007472374841974605,0.36071357163264917,0.4957215643283284,-0.5091642107881281,-0.7410061946328631,-0.27737745318219853,0.8332838864741335,-0.32776248084277326,-0.449187341383408,-0.39998116616744717,0.14421433190963703,-0.10594924166696805,0.41990445027040246,0.3130981538798603,-0.39983765276512784,0.7576831856276643,-0.5084230978992603,-0.2856577126591431,-0.14852282263833544,0.8129711332815494,0.5746292608236241,0.8702638170481735,0.517749632177777,0.8192002062664132,0.07704378147729188,-0.5175510552826762,-0.08586869811076449,-0.16421647748056817,-0.19850515231813665,0.6294329227191431,0.4198136831484955,-0.04185037522953121,0.45319939076301885,0.7154653366578757,-0.3429540764119606,-0.4235345871526128,0.3682065938085156,0.5362437100909342,0.0,-0.2929452053276753,0.38802957658023696,-0.032206606189750395,-0.3826856620261001,-0.4963315367731508,-0.13877863352516248,-0.41899195933127115,0.8407841095497428,-0.4631869749710079,-0.23737733974677946,0.5842650099916625,-0.49675166873257215,-0.17108041606038746,-0.530757694168877,-0.6261794014395606,0.32478610704020855,-0.20303092437117654,0.6032520025755351,0.15620634751313472,0.0,0.04007248988983878,0.22568042256533252,-0.06429174618726323,0.09376025902565631,0.015078386977237842,-0.007486142800752535,0.33174263181736124,0.6073551597103922,-0.06910880197608363,0.4413985375246614,-0.2975757789032944,-0.16704098984101548,0.7612212936802957,-0.7525505907001574,-0.2777769584888062,-0.7950511713167281,0.20496540713972988,-0.20509325052757435,-0.16453674061885307,-0.35289911159522486,-0.34294822826386745,-0.2146936712176473,0.26997887508292456
Thal_PuL_L,0.18376497772007092,0.5200630342340564,0.24923822531991563,-0.23464649862463532,0.48218120356965577,-0.09693762765870596,0.3062790796626092,0.6079118821276658,0.6232499438336239,0.18188189176860062,0.40316060857007174,0.40889670872449996,-0.23484852167575834,0.7169810547658427,0.5761514980279878,0.050682776108161035,1.0,0.1709513895260989,0.6827433257670511,-0.08281039105597149,-0.08725618747394008,0.7707101783624257,0.6146686647431232,0.520315931980733,0.07069097166185477,0.270666690493319,-0.17528851502846604,0.5973360897272514,0.507937680744833,0.6029778954406092,0.1660292579351496,0.4106462556123453,0.2936518222909105,0.4677001097529307,-0.07127685120539282,0.21791414877272453,0.614835340380427,-0.17465987109110848,0.4084696225714856,0.7936586875390231,0.18449035066209263,-0.07714777573237264,0.3966450194656372,0.16072624653053968,0.5658947732419105,0.5638711020864365,0.5676650491009193,0.17577320142454075,0.13999816851790553,-0.0061329167471616455,-0.24984318658491678,0.044400420532846784,0.6219489538380408,0.13330656979545474,0.45913595802170754,0.6373244546730599,0.6936856202596562,-0.07092104455153916,0.24333370124507167,0.2249735418836342,-0.07765693026893312,0.11541261417748105,0.549997224113739,-0.25150064993696947,0.22046244010532484,0.4047145280455961,0.0,0.5311656860038412,-0.04386496297619169,0.5573364948733422,-0.21148924194680377,0.4743886478793366,0.576671863904446,0.20095137775243452,0.23795800265823921,0.4526322844436233,0.09231921553751926,0.29741297694777696,0.4837159149913866,0.42492668988834664,0.4966724986894531,-0.027131780744255343,0.284447152876999,0.48566445159028615,-0.19675487310853532,0.6812675752793501,0.0,0.2376865680005353,0.5772347650028176,0.5279093898569106,0.24622286759633824,0.5826766791166552,0.5264119803897324,0.7185405701327076,0.028980093606614788,0.5655443010233172,0.15207239393264596,-0.013206053913890469,0.4849721800587196,0.054239788874467,0.07910823767847132,0.5408587864032726,-0.11239531193349785,-0.03227963240663766,0.5224803071734322,-0.3466654659020036,0.3007454746198685,-0.28365909214435475,-0.013641213804007317,0.6889307720661475
Frontal_Med_Orb_L,-0.7088679574777874,-0.20993950511239823,-0.31257962193398314,-0.07773835540983386,0.6624247600968218,0.29011285648676455,0.4945203174693469,0.32279936280471067,0.4035332877357248,-0.7760639287334187,-0.6715969744534181,-0.42953183553668384,0.05312935587827286,0.3371851840328007,-0.29889228421143166,-0.7517350264618028,0.1709513895260989,1.0,0.5059233932913556,-0.17095749900149912,0.501547292821237,0.1854459278509512,0.28790123859481687,0.22036001013333265,0.685061031650119,0.7266384267204644,0.6039245760940386,-0.25628147691759445,0.23608943865586887,-0.29814426374456826,-0.5390502560347288,0.5323878780676838,0.8080869850653709,0.5574017904787782,-0.6504016747256377,0.24971365414465763,0.4751242213144026,0.43077840128670664,-0.18493616420743628,0.255832492053087,-0.5284872408970576,-0.22094477150755865,0.5924485622025363,-0.6966282641941526,0.5696997584764596,0.5359938484007364,0.40313493765218933,-0.7254467149658416,-0.4988809844450337,-0.7133539469851208,-0.26857331542059176,-0.6936809299376153,0.21822390120621576,0.6036934299126037,0.331523070948864,0.38181222772748036,0.29904534050175663,-0.4612784854970776,-0.1094434671638324,0.3334971316672238,-0.2896072454158509,-0.639287394068683,0.28764296074819,0.43035771382390325,-0.41130272635040394,-0.6039644001941441,0.0,0.42638910925733153,-0.15057452528505946,0.21201795463992656,0.3487942639858356,0.4679253497451012,0.4084417313202374,0.4839547974048236,-0.7664018715649703,0.5615594540808498,0.14672898746255797,-0.5918798067044707,0.6405490676849205,0.37400912436149764,0.6931938600770152,0.6625751598306099,-0.3250322654889539,0.4795777154478061,-0.40733773650554816,0.06204749335090251,0.0,0.07682556773772274,0.022503338004901365,0.3058618435757478,-0.06417843841810776,0.2593796872142103,0.17444412728272085,-0.15513133283575758,-0.6113595164121479,0.2728011109517768,-0.25530196275875466,0.3540447311125634,0.4316169851782366,-0.7441058252944315,0.8635050645668996,0.578830408599097,0.6859066019669355,-0.28549655012239233,0.37469730472138807,0.2943227236346294,0.5751831806043177,0.42382012220974963,0.44401331107266695,-0.023276879668062373
Insula_L,-0.17769883545337703,0.4227768158765772,0.23661143347338565,-0.14601314315741926,0.7148571776218151,0.03654462925171551,0.5921693720094611,0.882737486829168,0.6351800829027062,-0.19019706133851105,0.05870406300806981,0.055525210295202944,0.03554089905486666,0.8647897764304034,0.4157432866049024,-0.26057616698954233,0.6827433257670511,0.5059233932913556,1.0,0.007723757641003199,0.18043175779444967,0.7711258713746832,0.8254941854021013,0.7029113149726488,0.3241827673121081,0.63714171884344,0.05341460531476192,0.4849738413972109,0.7470753352780842,0.3916013659502657,-0.05710976941756193,0.6494359008666578,0.4736921691374636,0.8623270374149086,-0.317680181637077,0.04043174517077802,0.6110272400045771,0.03387371719607802,0.10287802505114978,0.8078737864628794,-0.07679089111835267,-0.1556267667430731,0.6938854846244761,-0.15984538613107488,0.7188093712797538,0.8749451471021389,0.8291802298282219,-0.18180505994266816,-0.14464636364258315,-0.1866712701731117,-0.17659231580620044,-0.29592999797176167,0.7007905735536916,0.38537304286427465,0.7057022797144421,0.8624865183935073,0.8109428230275051,-0.21925636610258442,0.31229033776917126,0.5340612317532238,0.030752714469511774,-0.03726223995079139,0.6130897996679489,-0.0002742234449871448,-0.019803299995333295,-0.014581709193248117,0.0,0.8394312579355079,0.04722440123069294,0.635966663426317,-0.002272945217956198,0.49228434771327806,0.8196257547684209,0.5288731534295884,-0.1414465260701399,0.6972910549093283,0.10529893646650305,-0.11533951195444109,0.7734659106653272,0.6701857514015723,0.8480020943075184,0.3909244421098338,0.33845985304310805,0.7788852699665915,-0.12649587198028864,0.7141990617415515,0.0,0.261407714381836,0.5674277498337705,0.7352268779314345,0.09036542953251761,0.7605364893219917,0.6680685068865166,0.6108288996335888,-0.16690623471955152,0.7829844987919028,0.14386977871395104,0.1432407719706657,0.8605104647166407,-0.19692207036110404,0.4703271704637936,0.8421659721390113,0.24088559101161663,-0.22079163474958188,0.6707524228768349,0.02051702172503567,0.7120286340792407,0.1368715826547643,0.35978951210157717,0.6448872458395509
Parietal_Inf_R,0.18904965366326126,0.09069805545849169,0.033312408169706965,0.14786790363827612,-0.1668844068171855,-0.1295359564568587,-0.02834994909234592,0.09338333532697703,-0.13444021193462968,0.19183692784536005,0.20101623643089686,0.021091483235610234,0.03381865465671102,-0.011729358654151258,0.11083673255867456,0.2868843045737033,-0.08281039105597149,-0.17095749900149912,0.007723757641003199,1.0,-0.14855738797814397,0.017654602641058514,0.1096243023131011,0.1234221610032129,-0.17895882020679935,-0.16002479501905073,-0.25680009902983025,0.07377509264741779,0.19463012995162027,0.08299505427857845,0.27756473499514756,-0.12625762455922676,-0.2678903298366591,0.024613787343136337,0.20105602218940877,-0.11563969545280384,-0.22010536357467214,-0.09808436621283481,-0.03161413143750954,-0.022714539616746496,0.12234155476864095,-0.03656193347438927,0.0005801885380623148,0.1321986125736468,-0.1460044440152705,-0.02618366957299258,0.02108384942034894,0.17049270827013732,0.30830535838802847,0.33296248686094165,0.09792892050304336,0.1979688809246488,-0.007258412196837094,-0.19816489965510625,-0.007746072955099373,-0.014109628271209552,0.07885078099695372,0.3010357459347893,0.23029438663381852,-0.01669852190028919,0.27424737821962525,0.24308115640333006,-0.11191079192368619,-0.17473936236305726,0.03139267030135252,-0.02299866865472786,0.0,0.033983160486271057,0.22234507625987096,0.01830721341646682,-0.16653553493056603,-0.24694836387941319,-0.004588404618293176,0.08344047440429521,0.2023004811115953,0.04409108218198318,-0.06339403763915212,0.05734372906531646,-0.12184900745819698,0.09651311082563739,-0.04347273999159132,-0.09478189786803821,0.2511968584100865,-0.05602645422278532,0.28381113693234417,0.08090760145819297,0.0,-0.03436647101547391,0.10642906402087957,0.005068678192478054,0.07555741721092314,-0.0037649230249107452,0.07660165257379846,0.10210825734618507,0.17320123352387995,0.11350722983968943,0.268050095229166,-0.23808305052199727,0.03848186681478726,0.25754269372557653,-0.20198655033013982,-0.03846142427445779,-0.2386513919471602,-0.020896066159422407,-0.03301709474739976,0.02200090017294712,-0.030493029717875313,-0.21142069808013997,-0.013250210285280213,0.13327677073804473
OFClat_L,-0.5833543359069969,-0.30672786110651407,-0.18133973663259786,-0.04662788026823469,0.3856434624332964,-0.004410052412319102,0.20762570892937257,0.0946578235260945,0.1033486848848864,-0.5711810754601794,-0.551257757177765,-0.3277624953476397,0.10848045785840332,0.08401728781085621,-0.35658682000094405,-0.5231050016123276,-0.08725618747394008,0.501547292821237,0.18043175779444967,-0.14855738797814397,1.0,-0.08156932293537138,0.0016580916585379507,-0.016957371662390208,0.44211799393556406,0.42853939657618306,0.4957384172414127,-0.26191371039275396,-0.07962356773347062,-0.35208990296551385,-0.3893952226334453,0.33095651683926125,0.4352815673386939,0.24638195393347323,-0.427886894336374,0.07945929834382562,0.25467187985475465,0.29569392299594716,-0.2286410283451633,-0.0218749085418776,-0.44269005595964206,-0.09644269862926512,0.22144766739683183,-0.44311966288368126,0.2950808457382602,0.19346116368289298,0.13914244568181217,-0.5033795191295127,-0.36129165621575676,-0.49045672507176974,-0.1286828120317628,-0.58453709214594,-0.05718656456284107,0.372969082052938,0.20675223521517735,0.11052251236479406,0.05083385241318278,-0.24387760118373641,-0.2810330556964582,0.2589916308332805,-0.09728741086410915,-0.5195802140626148,0.05315091208862476,0.3065431729263209,-0.37641798975790614,-0.42471018637699076,0.0,0.10694171410000325,-0.19085857676312257,0.02040146801817433,0.3097377645233209,0.27563420062066896,0.1416656817794923,0.2954308543134994,-0.571544274219415,0.21773067551124692,0.28868027968979487,-0.5094026349580046,0.2980019412214516,0.14382037322913563,0.32457400066847103,0.373543350149687,-0.13886447542364783,0.23959849877062916,-0.16811520894875093,-0.21020164149370138,0.0,0.06408992428650602,-0.13024025655506238,0.07945870380693464,-0.06073611295661941,0.08304159238966213,-0.10117121209454498,-0.31646779647185275,-0.48651389175742527,0.05947217335563956,-0.3293824539288563,0.3275369180348916,0.1625790737477315,-0.5792615469296816,0.5238214386909407,0.23874246887866585,0.4205216929712846,-0.16348666834844203,0.13530406717626298,0.34888402769847593,0.34366624074440366,0.3755136230675047,0.32811609815921616,-0.2772490680875264
