,Olfactory_L,SN_pc_R,Frontal_Inf_Oper_L,Temporal_Mid_R,Temporal_Mid_L,ACC_sub_L,Cerebellum_8_L,Cingulate_Mid_R,Parietal_Inf_R,ACC_sup_R,Paracentral_Lobule_R,Thal_MDl_L,Calcarine_L,Thal_LGN_R,Cerebellum_7b_L,Thal_PuL_R,Vermis_9,Thal_MDm_R,Cerebellum_4_5_R,Cerebellum_Crus1_L,Fusiform_R,ACC_sup_L,Cerebellum_6_L,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Caudate_R,Vermis_1_2,Cerebellum_10_R,Frontal_Sup_2_R,Cerebellum_3_R,Thal_VL_R,Thal_AV_R,SN_pr_R,Cerebellum_9_R,Thal_VA_R,Frontal_Inf_Tri_L,Hippocampus_R,Temporal_Inf_R,Temporal_Sup_L,Vermis_6,Putamen_R,Precentral_R,Supp_Motor_Area_R,Cerebellum_9_L,Raphe_D,Rectus_R,Thal_PuM_L,Thal_VPL_L,ACC_pre_R,Calcarine_R,Cuneus_L,SN_pr_L,Pallidum_R,N_Acc_R,Thal_VPL_R,Angular_R,Parietal_Sup_R,ParaHippocampal_R,Paracentral_Lobule_L,Postcentral_L,Thal_PuA_R,Thal_MGN_L,Frontal_Inf_Orb_2_L,LC_L,Pallidum_L,Frontal_Mid_2_L,Cingulate_Post_L,Rectus_L,ParaHippocampal_L,Rolandic_Oper_L,SN_pc_L,OFCpost_L,Thal_AV_L,Thal_IL_R,Precuneus_L,Frontal_Inf_Tri_R,Postcentral_R,Heschl_L,OFClat_L,Cerebellum_7b_R,Thal_PuI_R,LC_R,Insula_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_2_L,Olfactory_R,Red_N_L,Thal_LP_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_L,Thal_PuM_R,Caudate_L,Supp_Motor_Area_L,Lingual_L,Lingual_R,Cerebellum_10_L,Thal_IL_L,Cerebellum_4_5_L,ACC_pre_L,Cerebellum_Crus2_R,Thal_MDl_R,Precentral_L,Heschl_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_L,Thal_PuA_L,Parietal_Sup_L,Thal_Re_R,Amygdala_R,Raphe_M,Occipital_Mid_L,OFCant_R,Temporal_Pole_Mid_R
Cerebellum_Crus1_R,0.01999055625724087,0.13658377968402965,0.11183765911756954,-0.052482629204362294,-0.5586342200132087,0.35463978868155527,-0.4528035497092117,0.2538163855972297,-0.21142069808013997,0.20974273413209152,-0.37077170572191026,-0.35661343420614894,0.19877054835345465,0.24278583846362187,0.09371023178443655,-0.2400140178910673,-0.07019285353590828,-0.08246950103459942,-0.5687077900663454,0.4680472555982533,-0.4962688143576318,0.19815228505726765,0.5000688832708323,0.31158063698208005,0.3012153657890366,0.10981677094528174,-0.47721373789264415,-0.38008958538538457,0.3521628009891442,-0.5590492759288439,0.1254267473629101,0.2737387655968688,0.0015461295925386367,-0.6184356304825503,0.02601757742253672,0.05006335425138858,0.008148177104976083,0.11904751043451976,-0.5638338244093963,0.0,0.022916113723163472,0.13699929085796678,0.34568569237330876,-0.07856137131048546,-0.3171735126566374,0.36736820914082924,-0.03458136625614862,-0.1201767129257485,0.2642849424452879,-0.3479725154364068,0.0,-0.004126403335301283,0.09648295678082237,0.1529198217449273,0.00656043979338927,-0.6362151855984055,-0.5430954268856527,-0.34513984588561203,0.6570073858000918,0.23032840838435148,-0.4035869995817945,-0.08854417485953962,-0.1236635132827258,-0.34517852879444594,-0.22794749199915365,0.30432479613791436,0.28917195067669704,0.35171419800033554,-0.6077342704186646,-0.07097695280966379,-0.30175699717747906,0.2617334650895865,-0.19680717818638435,0.24099056334586888,0.19338354023130233,0.28636594241498575,-0.054450812924198774,-0.45452612749677346,0.3755136230675047,0.27184259227047075,-0.32581857017921984,-0.09114295570175089,0.20264765563449116,-0.36581160519824174,0.6194282704618751,-0.28365909214435475,0.39307918520805957,0.05928010809717386,-0.07768831729252565,0.029201052584599613,1.0,0.02372819329846004,0.17002674169188758,0.15250525088901085,0.4890372217672656,-0.5481054270756696,-0.48914754212090594,-0.49419307740365387,0.3099667338421194,-0.5735222562383715,0.27815625515986075,0.6389383280575325,-0.2533934756778225,0.6184238043706425,-0.09663754573048476,-0.08075623668310242,0.42382012220974963,0.3146807386923572,-0.328468278598112,0.13480079008016055,0.15837205094709314,-0.45863803817586496,0.0,0.3277224093075766,0.619989057437972
Temporal_Pole_Mid_L,0.3324278647622593,0.6300122707105594,0.4556611900947022,-0.5301425420896564,0.3326891096678876,0.38956393497516373,0.03078895979967765,0.3999461223520311,-0.24694836387941319,0.3997069893572705,-0.18158234997615533,0.25292540754030646,-0.424095162434779,0.6436239819669346,0.2870834256837962,-0.007262234849008369,-0.14500833818822514,0.4379819065069,-0.13372847019729442,0.07218245862259591,-0.39327647875952615,0.452719599057268,0.12236460700212362,0.43996278299091296,0.43483224984751767,0.4789679501660956,-0.49878324075621644,0.3906752444869343,0.40536704142931956,-0.13488065208608824,0.334609960486938,0.4035969712332527,-0.08070336364189876,0.24801596440347423,0.6263162519006243,0.41794256824793236,0.2227898668910508,-0.5533662379701614,0.1638863142691532,0.0,0.41576538080142117,0.42187867074827357,0.2722078695330206,-0.6038387017323573,0.16393052972427663,0.37852677276104,0.28084417129223516,0.35900730014878707,0.4157831713747975,-0.5632672111342647,0.0,0.20247374292600256,0.15373206279103968,0.211389422926906,0.10662599497510761,-0.2382949737607218,-0.3317650034830784,0.040377797738005435,-0.052003991497374,-0.01119619293775659,0.04893932274560602,0.5275118020720321,0.7474765648679473,-0.5786314875431149,0.20839922689922766,0.22814246892068238,-0.33084629993088127,0.41443905502805684,-0.18188535564145183,0.19812387801513723,0.361057077874417,0.7995482881133144,-0.05046006356256218,0.46459467367816387,-0.5765301767761778,0.4992423356400198,0.021118329197504324,-0.08851156173772348,0.27563420062066896,0.02959916817446735,0.13341938771428072,0.13868804048792935,0.3395495108073218,0.2731543099195703,0.2546721468506324,0.4743886478793366,0.3751136327201384,0.45552669258574274,0.6379523663424177,0.4106544125582046,0.02372819329846004,1.0,0.2977249912829965,0.3824360868197883,0.32369082701385565,-0.3039800431358609,-0.3492139099341977,-0.06930443189034854,0.11677574020906152,-0.3538410027926057,0.5293122634839919,-0.37575850418690404,0.2481820366328596,0.045660011982094705,0.2768982731438936,0.8932541471682764,0.4679253497451012,0.2009932820274185,-0.47078293406167193,0.47588646876583746,0.06350328407504575,0.04549586876558832,0.0,0.036575655130430464,0.037421698576427916
Thal_PuM_R,0.5244487163675169,0.604806368768436,0.7918870383293594,0.19522527673721654,0.10952268841942417,0.5123799122996748,-0.06280585529188036,0.5620437495655962,0.033983160486271057,0.5303451270935327,0.024608999630424126,0.5517671644191936,-0.16246616491173096,0.5748479167239565,-0.007292687659891304,0.1715464876176852,-0.2826042928028801,0.6805258370589097,-0.26393100848535356,-0.049367758090895546,-0.23943096525547816,0.6134138041123288,0.029188855910045306,0.5888537694241389,0.5758013154045569,0.4944183376922349,-0.28008750324315423,-0.016960125653157285,0.6884299644582955,-0.09691493893083086,0.7288407805909134,0.6148751238181799,0.4763914308451891,-0.05946775666237789,0.5680198569442099,0.8420401541704249,0.8820480343995518,0.015917900548212096,0.10931589428603994,0.0,0.4177532122954244,0.4249017185055503,0.6379165424143988,0.00790784614841251,0.3006463364391992,0.06303807363088534,0.9083936372685043,0.8481982568777486,0.4767346566105113,-0.3483210302096672,0.0,0.7799069637874858,0.8246359871473612,0.45692352215732596,0.821149698586195,-0.11744789663660431,-0.17181089086469484,0.26920905630061365,0.04997491375917049,-0.10086957243794897,0.08225914534119914,0.6320465627291079,0.42949817793231687,-0.08485663509397133,0.3175382188187869,0.8719327979301977,0.1569997106699743,0.2985302685738885,0.0414933329740032,0.11497255611578439,0.3455935442220372,0.34310034763150615,-0.21380543829774393,0.8520950088247659,-0.06912146592433709,0.648292178372106,-0.027021973619773224,-0.18679750117279206,0.10694171410000325,0.16389951275540585,0.5113505551754568,0.12724714658166725,0.6641886885147164,0.0231104538567652,0.3319872764098888,0.5311656860038412,0.7591093913023038,0.4280031348008094,0.5681133051777891,0.5305908917856493,0.17002674169188758,0.2977249912829965,1.0,0.5345929775888377,0.7061115636583655,-0.16561272120382373,-0.17675026579168335,-0.04374573124789944,0.6048722038034341,-0.18968867789587668,0.6000340671370321,0.07830262119014011,0.607185416555355,0.39628242824817367,0.7051337353250076,0.43104613559461874,0.42638910925733153,0.7855889526581699,-0.02330435320723064,0.45982784511251923,0.794977529017541,0.2709484337900189,0.0,0.2625065360202476,0.3495396857593085
Caudate_L,0.8287206983722796,0.47077481734803633,0.6704108055472124,0.2651147780568325,-0.06319804667442724,0.6585529311138529,-0.07664700295993986,0.7439157182462831,-0.0037649230249107452,0.9661385544903753,-0.07820163061825611,0.513873673121317,0.049127511003852646,0.4102411605561125,0.13846117449894474,0.1584151299461107,0.04910285059494814,0.7921143031358437,0.026996640464899406,0.06422023780663563,0.09514679041967417,0.9661894376084809,-0.06794517561825122,0.9372896467734778,0.9552501843255268,0.9371463329036156,-0.11753057225968112,-0.07331016580693721,0.8488125347216696,-0.06534715942207978,0.8547941090779557,0.5489773761753929,0.2816977871343893,-0.0039379324481198415,0.42052779355473713,0.5244015462696071,0.5424030350338576,0.29023953009506287,0.07592024978174892,0.0,0.9402063620496544,0.5916486981865551,0.3562790806938493,-0.01112959127634531,0.38329212924209644,-0.16872584618024672,0.48737483536771486,0.5894041248833501,0.9370252384464705,-0.048230108121001564,0.0,0.46200767132355247,0.5701673933940782,0.8531625154964461,0.42890169039142595,-0.01816402821651153,-0.023375638691891586,0.452691350829473,0.1280870036780837,0.18262873966241616,0.4284965176400131,0.3580176131358413,0.1658278192643555,0.00428584043779202,0.7684303977817618,0.6597997689827416,0.14955007287843475,0.15977701187482032,0.10973153536170539,0.32783834983527077,0.27868952893594345,0.19715270253585507,0.11918129615062197,0.6078661172549984,0.04128535410215977,0.8756917307081539,0.3038076231140601,0.005686361865097527,0.08304159238966213,-0.03555376393307451,0.23434660801872365,0.09177190363272476,0.9455894034618033,-0.02833880006515832,0.30784645598494154,0.5826766791166552,0.7917186816713431,0.8444947069971128,0.3255880750811472,0.4939379857651874,0.15250525088901085,0.3824360868197883,0.5345929775888377,1.0,0.5806815577812154,0.03211348010770213,-0.03562453232382945,-0.04868726461563923,0.19292721394528425,-0.04118767980834608,0.6335185424358967,0.08265840647732144,0.5619157990133211,0.3206529532788445,0.6113793908216786,0.37308043277263253,0.2593796872142103,0.4508847069034771,-0.014521737990162216,0.22389637145338062,0.4094288972732691,-0.02175252100580208,0.0,0.38554135285733176,0.42003413164406195
Supp_Motor_Area_L,0.5087292885788752,0.5754699199289192,0.717868838011177,-0.0035500052658430036,-0.24598291665162628,0.6351430089293644,-0.43045610453559585,0.8234275103340226,-0.030493029717875313,0.6072498390601332,0.014099436567613975,0.17590037365931324,-0.028076172985939868,0.6900205304973651,0.13036253174768678,-0.12849450049944436,-0.22684133688394773,0.43816459900981114,-0.6096045567657626,0.2610323278694013,-0.5350020719922839,0.6348349286351228,0.3692214766442318,0.7374628492330555,0.7133642776882682,0.6230222197536053,-0.5858662238361435,-0.1121025922399603,0.882061569228837,-0.4127361716002137,0.7165253133128728,0.6920277724338472,0.4893065754853824,-0.2949282638184459,0.5479067060026174,0.6396077962109011,0.6477144233833179,-0.015928772580702025,-0.2981143735157131,0.0,0.4272870287542582,0.7543411526053772,0.9061161636325772,-0.2907809960882363,-0.05711990802050085,0.328044367123937,0.5628771320301498,0.46832168051074674,0.5820157108222729,-0.43164227526856447,0.0,0.4805424109229992,0.6888962572573865,0.5064871911251286,0.577510947728144,-0.4608907979512088,-0.31500695229333736,-0.033821304320932874,0.625948639475319,0.23235532407273043,-0.2899777060714532,0.31518298566765035,0.24417885542078932,-0.4433295173831411,0.08899338650819197,0.8225824398061361,0.3363869226833297,0.5336951580296792,-0.40384818913642845,0.12071644611024071,-0.023152540027063014,0.49500015895603106,-0.13014032737538367,0.7649708097871244,0.01421536455767987,0.7687687483092113,0.3175735198890288,-0.39383664268214824,0.34366624074440366,0.3391623218300257,-0.06467700323296845,0.07764026442959039,0.6899170333872354,-0.018095454396482233,0.42858001703152343,0.3007454746198685,0.8996659256022947,0.4189658352485309,0.38540907066786956,0.5289870452833924,0.4890372217672656,0.32369082701385565,0.7061115636583655,0.5806815577812154,1.0,-0.5306609052159421,-0.47730236580700247,-0.45320160002065957,0.6977805210489335,-0.6018050872052041,0.6392563380914386,0.18228850087931814,0.2493933678447917,0.7973393727890187,0.4085783095548641,0.4168244706934048,0.5751831806043177,0.7276948921207002,-0.31061486644154257,0.3283327433105011,0.7006491267548646,-0.15600654114944404,0.0,0.4977785514880736,0.6078149457645557
Lingual_L,0.17495977427439233,-0.4892633109281248,-0.1011848784138316,0.3971197361037495,0.4178024911253808,-0.4217162350111874,0.6141107918957263,-0.23796338587757976,0.2023004811115953,-0.05655113581444287,0.2463769771450477,0.5418781350817884,0.2776078779534194,-0.50212302250292,-0.11164246135365476,0.4559653743860396,0.18146570733919937,0.2097820247446176,0.8867988336475878,-0.5445936777873797,0.9092608613780114,-0.09578844782214933,-0.5619463831553054,-0.23242261207307643,-0.17320788092627798,-0.0293036900665307,0.8979983692976246,-0.16536628963891714,-0.3350734694981321,0.7265301491765271,-0.030327025484469326,-0.5500368889657048,0.027776593656682207,0.38346725171197804,-0.3929851636477378,-0.08560931882351881,0.0073421257741120355,0.26434945710515706,0.7591772231149893,0.0,0.2169273075481249,-0.28040039799830074,-0.5413084959967741,0.5945005090285946,0.585248306875581,-0.810390351899327,-0.004296847137136345,0.12342253949795186,-0.07139748791519127,0.7247853982623957,0.0,0.1330213146540659,-0.04860742892713493,0.05231576063530564,0.062454750257794144,0.6864847220323156,0.6026989754090096,0.6136379559497288,-0.5713540770712228,0.02265931273779438,0.7770843645082623,-0.04682764638689213,-0.250415333626699,0.8348711174483514,0.5923808979345084,-0.1677400062560578,0.19076016221204636,-0.7215031804255595,0.9383283840747103,0.46267557890710287,0.27477126438785254,-0.6804429898442083,0.2341863821543629,-0.43973029396526675,0.3885895792537461,-0.2989584912290813,0.01501319925004041,0.8365378945835467,-0.571544274219415,-0.5636475051381422,0.5480138981289078,-0.18434376220592977,-0.12659431702227364,0.06650042116580024,-0.5908000680244222,0.23795800265823921,-0.3527873591993448,0.13056182191836402,-0.18634257877090485,-0.1783926940775053,-0.5481054270756696,-0.3039800431358609,-0.16561272120382373,0.03211348010770213,-0.5306609052159421,1.0,0.8995548001902179,0.6376788426249069,-0.5251491602131344,0.970551693368756,-0.43169786171391294,-0.11910930438772248,0.4697737059853323,-0.526314749073158,0.19410466901015044,-0.27688363314268694,-0.7664018715649703,-0.5319437817510222,0.5933770857040114,-0.3937092702911918,-0.21200235124948313,0.22202580073064918,0.0,-0.518316393398434,-0.5924272361787861
Lingual_R,-0.011863146310839262,-0.5027084820499521,-0.16484152867591514,0.39980890882121817,0.4291159706161488,-0.5353671110435516,0.5821904188078444,-0.24025156723049446,0.17049270827013732,-0.12469044009412235,0.34355953911403475,0.46670968386192835,0.2997011974291584,-0.5171497069410781,-0.11877415122391698,0.3705464226552133,0.18906333781571316,0.12872973837452387,0.8359968866726799,-0.5201792357405811,0.8612065521273432,-0.1621752215923446,-0.5075073999153996,-0.2660348021225071,-0.23999948980769575,-0.08719220344559965,0.8401206692102519,-0.1905706375260291,-0.34915121910438535,0.7854282014894778,-0.09376902375311148,-0.4820477355950068,0.05692185966085669,0.3636012089390275,-0.31174587646295127,-0.136748134459692,-0.0010494587675836287,0.32388900852187563,0.6317672284261371,0.0,0.10234981670327532,-0.22150707472649067,-0.48112006006234054,0.5357036719820395,0.4065269416796721,-0.699207491152304,-0.037970483737085295,0.08042317221785396,-0.14851717816143606,0.7017205774874158,0.0,0.07691223681882976,-0.04023921528938338,-0.06669952266873434,0.023106460456596662,0.611030986778253,0.5290105076340178,0.5563424969277833,-0.5095792531651485,-0.004499338434459309,0.6854888764317097,-0.11923365115229966,-0.3124701911670983,0.7597537204999409,0.4757300051375185,-0.17439695276904693,0.1888474973276016,-0.5506243267839401,0.8314862382694308,0.3606073109423703,0.2195966432571669,-0.650209833788526,0.2614991177978047,-0.4328396353700957,0.3928639024435434,-0.3140441583283263,0.09772514858370261,0.7195818854277222,-0.5033795191295127,-0.39671716378781885,0.5235571271834986,-0.13354668412186343,-0.1851574491765847,0.06638367175211395,-0.5683192467327702,0.17577320142454075,-0.3861131311580917,-0.037705540358441085,-0.25086282025508344,-0.21059621730258024,-0.48914754212090594,-0.3492139099341977,-0.17675026579168335,-0.03562453232382945,-0.47730236580700247,0.8995548001902179,1.0,0.5947071701100635,-0.4257386509405364,0.880767427935213,-0.4927193311442002,-0.10444441359128086,0.40702409849600146,-0.4734542742842801,0.15454362475837652,-0.31710437207635533,-0.7254467149658416,-0.47538380751772774,0.5238870883223602,-0.3278386373275821,-0.18807338288818506,0.265691684247312,0.0,-0.3866238422923588,-0.5152451204843594
Cerebellum_10_L,0.03232223446117429,-0.25582457638460193,-0.08152067214850067,0.20108261828596066,0.4894176781406428,-0.3751559088375188,0.62286019362501,-0.2691835610110746,0.12234155476864095,-0.05623138836832406,0.1322160695177765,0.4523646138170105,-0.004560813261360965,-0.29209357476438186,-0.1463641352001386,0.3031264715919321,-0.127027413259012,0.08482037188721724,0.6285333737949914,-0.536636702634697,0.5777657925287378,-0.08417127911056728,-0.3986147267647071,-0.21920753786084943,-0.21430111152514963,-0.054108285398675,0.5437075402626937,-0.007388801325169807,-0.3256960948774994,0.6443221795191066,-0.10941162385236483,-0.30329271866066343,-0.04497002931110351,0.3070324523512474,-0.11925103175701537,-0.009560684648201326,0.023884874835831613,0.060657920318212315,0.5487652566834925,0.0,0.06419220749589537,-0.3106697730973004,-0.43058561727489164,0.2724015766692958,0.35758827958327666,-0.4474134612736216,0.08721839875234448,0.15412583462790144,-0.13803523265482087,0.316093245186228,0.0,0.06151777860839896,-0.01854576042053414,-0.1327109828810707,0.044320959683146276,0.5105198662097205,0.349161870378123,0.4019412115285173,-0.5815973762632262,-0.25746827384577675,0.5340568054876519,0.20617467534730785,-0.03683389152091544,0.5007462226805756,0.370362237786499,-0.1777842431875021,-0.07734889879490965,-0.3737079420897478,0.6466503381648926,0.19125360263052843,0.2685360136109792,-0.3751922258297645,0.11450301355623327,-0.25416675782979775,0.08180095856654282,-0.27257560122587904,-0.18258308187816724,0.4730122546727083,-0.44269005595964206,-0.35902747325489653,0.5314274598011244,0.019124184740543046,-0.13522636997634546,0.13919552576418495,-0.3663364948536823,0.18449035066209263,-0.34378129693731185,-0.009869294330304068,-0.00911076034202644,-0.1050121901941019,-0.49419307740365387,-0.06930443189034854,-0.04374573124789944,-0.04868726461563923,-0.45320160002065957,0.6376788426249069,0.5947071701100635,1.0,-0.29340174789132994,0.6384759577927449,-0.2464436489806698,-0.17017026023985116,0.3303235033355058,-0.5236184453631519,0.1891568003956157,-0.0795140314010041,-0.5284872408970576,-0.303778100105367,0.34287240867842045,-0.07773762773005556,-0.14117189546293968,0.33429611470620746,0.0,-0.41355568076129234,-0.45371271325901347
Thal_IL_L,0.1903664503288699,0.5996752957187476,0.5352220775883298,0.11866639089115556,-0.19031609756587417,0.5007598406677515,-0.27452937407782535,0.5077415098181072,0.08344047440429521,0.24464712237018854,0.25903917412014005,0.051208515654261814,-0.24750624164187315,0.6169125028711142,-0.054397050896889024,-0.032080984069654955,-0.2875748692767011,0.1605834726145432,-0.5484551317276072,0.1323816417805944,-0.4956705096308849,0.2953385952411824,0.2449879494120871,0.3434541739937162,0.30025249311219143,0.27166516703349664,-0.5725836376118358,-0.049259539064513656,0.5578508616696164,-0.22995393037634126,0.42393557335734455,0.6806439536940909,0.6847499479215232,-0.3328677649009415,0.5830443998990374,0.5597511470002533,0.6322032460803025,0.011908566788550845,-0.37833969531592726,0.0,0.018554312187663975,0.47626904133410153,0.8256430761099559,-0.16624213113597022,-0.06551156430238121,0.5343616706678425,0.5722056518112435,0.3687739534838248,0.18318273090582324,-0.4296147736196526,0.0,0.3688996963483006,0.6642655290985906,0.2695857181786862,0.4906486633221184,-0.291901317712412,-0.26264729267977704,0.03584672454006592,0.3505407401997236,-0.08488720084068187,-0.4367846829124562,0.2371184291907178,0.24224562310599293,-0.37085524732329156,-0.23392038282046015,0.5702486642856386,0.1646289272131849,0.6382402942288039,-0.33116068972921153,-0.24386384924758003,-0.10631092522217306,0.35265512647695374,-0.34784743634359333,0.6479764304972795,-0.05068978810024474,0.43448047101357434,0.166665916515651,-0.5720894369659658,0.2954308543134994,0.38692797340798857,-0.043259801664086224,0.17540239726866927,0.379521186980644,-0.09843731069761996,0.37347591450606243,0.20095137775243452,0.5979119225122439,0.06015791678500208,0.45869002624351785,0.47670033258475086,0.3099667338421194,0.11677574020906152,0.6048722038034341,0.19292721394528425,0.6977805210489335,-0.5251491602131344,-0.4257386509405364,-0.29340174789132994,1.0,-0.5232109201556852,0.5586665551571203,0.1989078670135555,0.007484629076271571,0.5731690558047562,0.3461484214672862,0.3308456562644835,0.4839547974048236,0.6827405897568944,-0.11689885609680424,0.48475749288395037,0.7692213766194225,0.19691924008085487,0.0,0.5208008917139318,0.5109640282835534
Cerebellum_4_5_L,0.09548189768180101,-0.4862549194955654,-0.1594728904392413,0.4133882591231894,0.4111178647794721,-0.44884938125270646,0.6190207417508437,-0.33016788575907974,0.19183692784536005,-0.12014067353739431,0.2383686058148133,0.49538611206747984,0.2610798472823053,-0.5313432116029955,-0.1542031589742852,0.45535085759474786,0.19462598167121042,0.1424505334709717,0.8885225502211423,-0.5285214178734429,0.9065936380583967,-0.1568525605435117,-0.5804023399822705,-0.3084971207590119,-0.2589804894159517,-0.11014011481306171,0.8957637542758162,-0.1577651667196199,-0.4059240460524477,0.7364892493941314,-0.09580102704687433,-0.5376391529262471,0.015651785032062535,0.3813796746696959,-0.39966866476988455,-0.1291067610351798,-0.033993962254042616,0.27997982675213406,0.730727224424664,0.0,0.12156323374763872,-0.37142507307418693,-0.5931826672951532,0.6633237506798302,0.57602173798738,-0.7822257986979713,-0.02791260212701774,0.08998936352361948,-0.13564273085018555,0.7350593019767578,0.0,0.0988210200951126,-0.0940914167779503,-0.005092738100109949,0.008354677836032132,0.7156098543072387,0.5988609771834598,0.607210710197066,-0.6519638939882523,-0.06610329443786124,0.7568236756910145,-0.07927527831501763,-0.27254565174342577,0.8913286334931042,0.5354311598329322,-0.23672467934326658,0.10531484573619533,-0.7299748083075861,0.9398590316494085,0.35209248064746207,0.2754024474400184,-0.7251846475032794,0.19598525081799348,-0.4623383074214482,0.36369796857515085,-0.3709640109263866,-0.04247532614067263,0.7738579031476699,-0.5711810754601794,-0.5487232410697273,0.5372493233634081,-0.14036255027765374,-0.1818017234059431,0.03581969623003684,-0.5781941854878903,0.18188189176860062,-0.4252834813730353,0.053748015674028676,-0.23144891262393366,-0.20144148288020924,-0.5735222562383715,-0.3538410027926057,-0.18968867789587668,-0.04118767980834608,-0.6018050872052041,0.970551693368756,0.880767427935213,0.6384759577927449,-0.5232109201556852,1.0,-0.4256035037364966,-0.09408603232194893,0.37605321064932523,-0.6135992134986065,0.16219179861500221,-0.33584278673869516,-0.7760639287334187,-0.5156555578456644,0.6361513708322529,-0.34737508208297624,-0.22991097194666363,0.2655274880879868,0.0,-0.5279391063141108,-0.6131677586709637
ACC_pre_L,0.5673666656820717,0.7877113205465595,0.7109180143031382,0.03637816518566172,-0.13258023315373674,0.7844004175580139,-0.24289579407301137,0.6257133664534549,-0.12184900745819698,0.6719166708360323,-0.1454981221739047,0.2771692663486916,-0.20701060911652164,0.681191993585041,0.03700788631775434,0.0696438857763997,-0.2582112517566497,0.5320066009093266,-0.33564071079628266,0.21856697214843027,-0.36755828082912434,0.7291830009421141,0.16182556929491268,0.7166747341292693,0.6915873014905451,0.6839090353363083,-0.5482142148852877,0.0707486053756178,0.7534261834779478,-0.2827917618015886,0.6674248182456877,0.7540142876184386,0.28715939483363834,-0.1306324550743109,0.6704873649273405,0.640618058727797,0.5401001566380841,0.024734531959244247,-0.19063803664290202,0.0,0.5290160003238507,0.44023502166261785,0.5838441007668981,-0.22057865847239597,0.1865919103454401,0.34239029642785535,0.5502915989436401,0.532871079780329,0.7177075614728782,-0.43341381707968984,0.0,0.4172371446665503,0.5878686095762965,0.6046124688055136,0.3958232755191483,-0.2519408009380808,-0.33647230745710655,0.22593628008110475,0.11416973533732039,-0.021924370444585662,-0.03466503619179402,0.48838115866948306,0.40382768690356124,-0.35469521298317047,0.2419063621377967,0.600986031849348,-0.14811966120079825,0.4955666098800101,-0.23927127303156764,-0.010086732847543778,0.14689306937687308,0.5677097961794481,-0.24964967775384359,0.7438045005928154,-0.25579954520897563,0.7561620963584581,-0.01740600520318039,-0.44272053144802764,0.2980019412214516,0.17289299238361333,0.04704653846369937,0.1845226684866818,0.7137704646873133,0.010954286027934964,0.5862131483403974,0.4837159149913866,0.7762643736302541,0.6073421635825688,0.5134768595444147,0.5912234028248601,0.27815625515986075,0.5293122634839919,0.6000340671370321,0.6335185424358967,0.6392563380914386,-0.43169786171391294,-0.4927193311442002,-0.2464436489806698,0.5586665551571203,-0.4256035037364966,1.0,0.07629814280299474,0.23177035014520553,0.38015890602491337,0.5625075067744619,0.5802927541381901,0.6405490676849205,0.6166085156512595,-0.19325181728625218,0.601896436640165,0.5365985409486935,0.07287040790287078,0.0,0.47736939066684214,0.5317094613627537
Cerebellum_Crus2_R,0.03356432821165253,-0.07913657699625457,-0.025056752783025653,0.40026734498026534,-0.5129498290852931,0.21966574570472872,-0.29521967683495154,0.05450560455202848,0.03381865465671102,0.12304623823976323,-0.10407644799328475,-0.1909101895642298,0.27779655206297915,-0.11465145174671482,-0.18501839258876984,0.012920420733297562,0.0022893069946891276,-0.09995064149612502,-0.17943582157515417,0.3012635263486841,-0.01555438621325632,0.08431333335612151,0.20408442079768255,0.10553445057628859,0.1028365145554548,-0.012890926888819638,-0.03217676716986189,-0.5394303971686472,0.14934547020815764,-0.20842038144154332,0.049199472110373864,0.12006652553666888,0.1370945199589741,-0.8202319255359893,-0.15096032694197584,-0.04532266166040978,0.029981009320049257,0.5064762123838032,-0.38762507008939656,0.0,-0.02409396068116297,-0.12727770271059596,0.12647393550459424,0.3514080702036853,-0.06695776760772175,0.015257709085998562,0.009611343771688726,-0.0747588277132173,0.14682466990321236,0.024151817104357185,0.0,-0.008786773861638855,0.16649707730128716,0.19442225601489233,0.0692406654601666,-0.21535684460588989,-0.22354217234555904,0.02567862779757346,0.3050873464704996,-0.013110797884433645,-0.11939901458351618,-0.22597566737900382,-0.3719295355661706,0.16196197616714095,-0.09285503774715746,0.17753536933535707,0.3398164896125492,-0.0281647454965159,-0.15137338363872307,-0.21074601931618728,-0.2403423233147694,-0.21473948056089273,-0.26557037178255,0.03975226817840406,0.4567422114517359,0.07003123469338839,-0.1074469024329097,-0.2720280770359063,0.10848045785840332,-0.06024249324792761,-0.17156097437224954,-0.051371928779360296,0.14619034542654052,-0.5813269860644892,0.4619080049667365,-0.23484852167575834,0.16316053016923615,0.021971150805847776,-0.22659380624497474,-0.03301343353486101,0.6389383280575325,-0.37575850418690404,0.07830262119014011,0.08265840647732144,0.18228850087931814,-0.11910930438772248,-0.10444441359128086,-0.17017026023985116,0.1989078670135555,-0.09408603232194893,0.07629814280299474,1.0,-0.1627660710041348,0.3218720065999139,0.04252124757104781,-0.40615900172409203,0.05312935587827286,0.21355694529404545,0.11181316418896578,-0.017710576986322436,0.179229392023534,-0.17513102932501157,0.0,0.2872658332769394,0.5003521398646179
