,Temporal_Inf_R,VTA_R,Cuneus_L,Cerebellum_Crus2_R,Cingulate_Post_R,Frontal_Inf_Orb_2_L,SN_pc_R,Parietal_Sup_L,Occipital_Inf_R,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Caudate_L,Cerebellum_4_5_L,Vermis_8,Thal_PuA_L,Cerebellum_10_L,Temporal_Mid_L,Thal_PuL_R,Cerebellum_8_L,Thal_MDl_L,Temporal_Mid_R,Frontal_Med_Orb_R,SN_pc_L,Occipital_Sup_R,Thal_AV_L,Insula_R,Vermis_1_2,Precuneus_R,Cerebellum_3_L,N_Acc_L,ACC_sub_L,LC_R,Thal_MGN_R,Paracentral_Lobule_L,Thal_MGN_L,Thal_VA_R,Parietal_Sup_R,Thal_MDl_R,Pallidum_R,Precuneus_L,Cerebellum_10_R,Lingual_R,Parietal_Inf_L,Frontal_Inf_Oper_R,Rolandic_Oper_R,Cerebellum_8_R,Putamen_L,Occipital_Sup_L,Thal_PuM_L,Frontal_Sup_2_L,Cingulate_Mid_R,Insula_L,Calcarine_L,ACC_pre_L,Vermis_7,Cerebellum_Crus1_R,Thal_VL_L,Thal_PuI_L,Postcentral_L,Raphe_D,Postcentral_R,Supp_Motor_Area_R,OFCmed_R,Occipital_Mid_R,Thal_LP_R,Thal_LGN_R,Thal_PuL_L,Heschl_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Olfactory_L,ParaHippocampal_R,Cerebellum_6_L,Rolandic_Oper_L,Cerebellum_7b_R,Temporal_Sup_R,OFCant_R,Occipital_Inf_L,Angular_L,Vermis_9,Paracentral_Lobule_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Putamen_R,Thal_VA_L,Frontal_Sup_2_R,Heschl_L,Temporal_Sup_L,Occipital_Mid_L,Precentral_R,Fusiform_L,VTA_L,Vermis_10,Red_N_R,ParaHippocampal_L,Cerebellum_7b_L,Thal_PuM_R,ACC_sup_R,Cerebellum_3_R,Vermis_3,OFCpost_R,Frontal_Inf_Tri_L,ACC_pre_R,Thal_VPL_R,SN_pr_R,SN_pr_L,Cerebellum_4_5_R,Cingulate_Mid_L,N_Acc_R,ACC_sub_R,Red_N_L,Thal_PuA_R
Frontal_Inf_Tri_R,0.22981532284781372,0.556711711625397,0.49433177817472906,0.13706907583585687,0.8673317850652765,0.7869038812769297,0.6851825684448981,-0.3420032493139021,-0.031192341718701312,0.5316676081955989,1.0,0.7491590232774552,0.8329450479253063,0.7964152884982882,0.8181777758584668,0.39208391333569453,0.5842683881267198,0.7050565572586419,0.6422109552030693,0.5034095874854843,0.5009517717866001,0.6837251983937332,0.6304745411097605,0.3552355900060575,0.6080749066433372,0.37864000448232826,0.5307384086332094,0.8741816060200451,0.7849292586187809,0.6741006339558968,0.6935101717876716,0.3585851574331774,0.8102893239631778,0.6490018829075651,0.6342838765843142,0.5821457638349585,0.7308378342159447,0.8197251656297341,0.09704804854424572,0.7749911650011746,0.8099804649175512,0.5124330161339491,0.5014829418516864,0.7504307158513933,-0.21720292556680726,0.9167754964949056,0.9131093474016212,0.34390133928783806,0.8310856744683977,0.14786485776934702,0.20229139703218263,0.6889617294373105,0.93628874020308,0.8540360309837443,0.6622380806340222,0.8783515910653643,0.19314583849276512,0.004998129509407931,0.7784245209585626,0.589486399181399,-0.03727300879639778,0.11370054523299218,0.5929005640270594,0.7786523332824897,0.17360906445921798,0.2905005593586934,0.4088261387870276,0.786833965863372,-0.23309948295100383,0.6640870526659238,0.7988575279297512,0.8107003375559753,0.44241915836205253,0.46689307069639313,0.758802293027998,0.8472060023846237,0.8898429480157093,0.1745055360999062,0.9013358787081074,-0.17271686814140666,0.16931372643448905,-0.09547252421711012,0.4552442539848048,0.2686391131672173,0.48237166384981733,0.7363057224097767,0.7949477418929846,0.8595437226968151,0.9466706481530848,0.6957663719196636,0.747061841587804,-0.050560253251871,0.6358258625515163,0.7590016291656722,0.5370312752492782,0.8138491432602186,0.7362463528627347,0.8258404661887441,0.31465113629213404,0.27001722512533355,0.8909372961926951,0.7787973223465916,0.7106214219028057,0.6287341957896929,0.8119349750607854,0.8800628405888792,0.7633169241319637,0.43787780727260345,0.4415365360269934,0.7871462664423445,0.7910297138361859,0.16644834554014526,0.8036795409251977,0.679645767451813,0.5097891061352359
Thal_PuI_R,0.3178123061655681,0.49375057080342616,0.40797903805305663,0.12926891810724844,0.7810023468274659,0.5348902952638116,0.5836166956105676,-0.23842499327658823,0.2743152427499049,0.5737463759919154,0.7491590232774552,1.0,0.536916276979036,0.9281304071108437,0.7107815322025378,0.19595866278359814,0.8579749178602367,0.4851233869828285,0.7050008173640102,0.8265708467905285,0.24569508898431336,0.9376914174480605,0.7161699571544545,0.33924729401596376,0.5603111744373039,0.6060885948820476,0.6908607544374307,0.831802791211789,0.8509511772904131,0.678765112478264,0.8519461911515381,0.20997914906557166,0.8812753589407979,0.6722636458481277,0.6237720334903111,0.6377590605329579,0.8447237034368121,0.7357163774699267,0.11273566633118609,0.9454842346217396,0.5315211424764557,0.5990159452978217,0.3164565448553644,0.8132419230085293,0.05630549421142677,0.8505865190918064,0.8039540244087854,0.3119956933625673,0.5722642768368894,0.43390769261404316,0.6649902731893281,0.5215031796444373,0.7823832484225824,0.8241601388436199,0.7205828741360281,0.8859924595400344,0.3612158208640193,0.1186515025164174,0.9490300517438426,0.8526144194263783,0.1390522517277976,-0.11251173548885071,0.4586397775339977,0.5784764537498213,0.10544382763644396,0.5079083253800818,0.16509043499882164,0.8739659178732213,0.24088928407174437,0.5843620043338591,0.7592753921059747,0.6430626434379106,0.48552661335589115,0.407900194849651,0.8471694871296614,0.8479993081241486,0.7469933891530545,0.12086723846824167,0.7239622886255289,0.04893180423869673,0.48751082458398814,0.42909342667330136,0.6530630781631124,0.30516525176983655,0.32805565139846243,0.667140463216158,0.6629163974291945,0.8597023552789932,0.7107380835808011,0.4427646887386458,0.6279119635063987,0.44674628919296383,0.46794118127145523,0.791977950891854,0.47934928604716354,0.7218509025225929,0.7115087021027419,0.9182386873279853,0.19669164304757683,0.7359119831897489,0.8466792791933111,0.6799287414801656,0.8535140428857049,0.48116668606432245,0.5958144800949978,0.7387781959948936,0.9642705106135472,0.36189474681724326,0.29866630860490606,0.7377911601241158,0.8082002262407463,0.002235135931923868,0.9050686157031529,0.7525505285704341,0.8668591772884784
Frontal_Inf_Orb_2_R,0.38303464280922495,0.5530461755882049,0.5349112506649573,0.2340051360931838,0.7560364104518025,0.7731993522255932,0.6543966809516045,-0.0968411132912312,-0.010721275009887482,0.5190222557374712,0.8329450479253063,0.536916276979036,1.0,0.641783034632164,0.8087098929941163,0.4005821565075477,0.384159070902124,0.6207396513502662,0.49372425559597083,0.1759843316862243,0.45999745175253715,0.4915310621582775,0.5535066612967758,0.5945885999447319,0.6091009090475625,0.1571473637535918,0.45818268716005717,0.6844288901456654,0.6951730214299554,0.5597734904621554,0.6053533369479102,0.34990959244968073,0.6965289806525349,0.5844502929410965,0.6829619589622966,0.3615656923069523,0.6176110358831696,0.7247085289146822,-0.07409081442703945,0.6083479467832661,0.773579116675558,0.3748396527913839,0.5535105217459555,0.6563475527736821,0.014355909910192682,0.6429707776586603,0.7895645726257919,0.3528932864377172,0.7660618626422747,-0.06152881284256138,-0.007988908776231315,0.7085927665404869,0.81523182782072,0.7745885132227941,0.6074695373931388,0.7654902155328538,0.07464889326968846,0.1514937853150585,0.6106387491930059,0.4226085814857876,0.19195734536993808,0.13927900554438863,0.2578168684481515,0.6957217177380407,0.3254514690023777,-0.0466661089649262,0.5360994685203658,0.6800875489347322,-0.355499607358583,0.4266436031135211,0.6225066198745539,0.8344938574290716,0.5506440121368631,0.4353062042894105,0.7320359749165595,0.7275103182568319,0.7685155443234624,0.4431369702149338,0.7332530881963846,0.1083336179243094,-0.054740140738481685,-0.0827056260997412,0.4065239657550477,0.19067138555133023,0.607187753959796,0.71765311016877,0.7145081418873943,0.7397435413817733,0.7777767190465149,0.7071480193755719,0.7666299558861878,-0.18424071188192453,0.2976139674497675,0.5585867977381135,0.41633019611180766,0.7903074366647327,0.6218964554381463,0.6578084928239164,0.39024609324353904,0.008131551162482925,0.7413246174911828,0.6918391721992417,0.6242874897629118,0.7960299202432463,0.831636797539813,0.7767383687848922,0.5555677240430761,0.40661600004731485,0.36455636626621385,0.7671365552630057,0.7407278859974752,0.2953792648855657,0.6976041970392205,0.5361484161930584,0.26330499269948004
Caudate_L,0.3418833814709377,0.5369597661288699,0.41499966028403146,0.14992120978430395,0.8447905730573153,0.6301747377693833,0.6965533558161396,-0.18669447205397835,0.20201934537532576,0.5805013192300517,0.7964152884982882,0.9281304071108437,0.641783034632164,1.0,0.8126756306624342,0.22525041920418568,0.7906232161371839,0.5550616442300227,0.7366303893123471,0.6932122617715204,0.3225802798914594,0.9062429575900176,0.6843806419104786,0.48258866225386965,0.6296007516064969,0.5023255428965593,0.7416507706612239,0.8622355606650052,0.8911875852475691,0.7202931233735942,0.8607472281989155,0.27995683081765294,0.9433278842865375,0.7090500447500526,0.6949247009520376,0.6270357595716817,0.8959515407253963,0.8058064233709925,0.13449122517228207,0.9650511480563866,0.6148106782623983,0.569934876064337,0.4208396897012875,0.8461726238435443,0.05948677132245794,0.8217486097683773,0.8524683384738125,0.3095882677563911,0.6853502854779121,0.3508551253599101,0.46976640440069084,0.6413579561567672,0.8299976916642564,0.8634860788369131,0.7279297579171464,0.942705374786308,0.26846263977100954,0.12628923364619613,0.9394651159153848,0.7955799130939272,0.19116455820994502,-0.037196098579669226,0.3957429230511875,0.6483573569242581,0.15698644411812915,0.3547399451397546,0.280461427993319,0.9296649422480991,0.07084470721031542,0.5648052772568429,0.7748060047780914,0.6915160444264269,0.5936436588210752,0.48230814401451766,0.8823848908400244,0.8912867318358794,0.8407557303892936,0.20644719416494026,0.7394934989428202,0.09581079740194046,0.3843634456267078,0.3507677063828594,0.6304024674610169,0.2918099083484538,0.4731546752783763,0.7751201605023039,0.7577563385510795,0.9376021936589741,0.7670373766654617,0.5178150760069562,0.7395372867969144,0.32920744787397216,0.4264722196307657,0.8146543713315163,0.6010403152415934,0.7827996451912823,0.77158187289166,0.9487166398571144,0.27309502888207715,0.5940442368373431,0.8478705778152777,0.7622645433198532,0.8446244138624327,0.6337784067910366,0.7218969584253445,0.8302088112381524,0.9454343162275994,0.4182263620208543,0.427714353129905,0.8378777916624423,0.86604788376168,0.0528329404826953,0.9384360671639281,0.8159748172762251,0.7306936375937756
Cerebellum_4_5_L,0.407108784168449,0.602746141175521,0.5933876306680879,0.31987578758236473,0.8807061052258913,0.7020919143135848,0.6918354340043907,-0.12961054849709228,0.13788576408603287,0.6292166993691283,0.8181777758584668,0.7107815322025378,0.8087098929941163,0.8126756306624342,1.0,0.3797476620692538,0.5435156760508097,0.6945069804987318,0.6315276013439907,0.3927009764278558,0.4799760509566886,0.6637897460925305,0.6676830503977376,0.5108670503376563,0.6582237611589199,0.33859056518704794,0.5673681240965995,0.8290336768963671,0.8235581001661328,0.7445478743850534,0.8023802757478495,0.43946922597517873,0.7973756733056102,0.6514847442875061,0.659291792813149,0.5624420838332048,0.7137547371092133,0.8317796719444376,0.03335993986622856,0.7702942357573135,0.7866001649745146,0.573502743469135,0.5538183953383495,0.8286413777314157,0.06634486086457271,0.7434871950274483,0.8674703776642725,0.4467560583521338,0.8012270828473818,0.19111710161856793,0.21575192635468143,0.7859896550706267,0.8920880883972121,0.8898209017576917,0.8077962927187468,0.8625608588828002,0.1225510140793339,0.1934025178751782,0.7569249855329904,0.5903076764887614,0.23905404225993096,0.16191033112250527,0.36054534697355956,0.801472943664794,0.2952616479334397,0.13538428889492052,0.5230526073000703,0.7759015045448068,-0.2021390928858702,0.5770182976203759,0.736879891753464,0.8158032362568505,0.5524553485539503,0.47371499432650704,0.8327405591583825,0.8499615014148719,0.8660822284613696,0.43061288462370617,0.8142299982944425,0.08617212670843907,0.16740926512286974,0.10827322053953843,0.5565902211137007,0.28881563981014785,0.6541895537608179,0.8296972145520644,0.8171598741861908,0.8357110630045606,0.849390439351946,0.706077339890466,0.8589865465156944,0.05925811356328977,0.4018704557089059,0.6938999201078333,0.5833144631513723,0.869613700266517,0.7048934206666323,0.7999776339916117,0.40748367694044774,0.2592381655085968,0.8083347736368683,0.9050390453064422,0.7869832830382865,0.7801537316876588,0.8153001238254893,0.8150421926496523,0.7343300401236991,0.5374235522165297,0.4835562845007808,0.9638651676740206,0.870017471126008,0.2529181057667881,0.7964142121248426,0.6760640675853014,0.47028322291816643
Vermis_8,0.15899125775068848,-0.007712812828513662,0.4565320274502719,0.5401783108176152,0.4235946771530483,0.4474856822526002,0.39019594419238773,-0.27739870280124207,0.08284047719690597,0.3966104979697062,0.39208391333569453,0.19595866278359814,0.4005821565075477,0.22525041920418568,0.3797476620692538,1.0,0.08711653862335056,0.4016055741877128,0.4826206547677474,0.08852923757294952,0.6391115131326921,0.1231321996663239,0.3102138024268143,0.0251101551058789,0.4696981833382383,0.1965818412261126,0.04682605278074531,0.46490420771203084,0.3200064069766026,0.3490027851791028,0.39200396487647227,0.45686979166590197,0.29339499951227205,0.3851579077275551,0.24480404514463955,0.18625691800477448,0.21110166465796076,0.22003906968848297,-0.043900218374051274,0.2188922644693586,0.35379881023222315,0.39479118051725787,0.04091962315130162,0.47745903970792664,-0.260756241808721,0.38635861611464534,0.4010465181397838,0.574861701243819,0.41921318957999976,0.11664046251611067,0.09583157249190043,0.3044131635285252,0.4407851403251833,0.3022540101009061,0.5181453009473094,0.2590669645044926,0.443132667224489,0.2322534187559719,0.18348629347256726,0.10227501293064731,-0.20871246917780129,0.17304366210844976,0.29851726742325446,0.44006318351694634,-0.15150955363763263,0.15428219746522434,0.3250865928007829,0.22194807678275463,-0.14691201744584728,0.4045500058330414,0.5479461045754711,0.41316330158552733,0.09626391866213832,0.07163436610736039,0.3359522933929609,0.4145478334467967,0.4297357001008078,0.39789039329272,0.5684540857266244,-0.20245430559578995,0.358730539621294,-0.15936589758960784,0.534556843249639,0.12941833732290461,0.21526933709498086,0.2547899190934087,0.4847730348011264,0.2558636613903864,0.37549031326037985,0.3263945555106562,0.5408105306844159,-0.03633285345692153,0.316547612969609,0.5407222737307793,0.286523493246014,0.26951448308045983,0.4279011201171148,0.3380903951615878,0.6088624096680665,0.0801941338365888,0.38544439833912025,0.3006619009061241,0.2388070819380938,0.2712665796383795,0.3475567660950633,0.19558056976716723,0.17764420753655422,0.3131818425547979,0.13906312039272736,0.27486828249544276,0.24785640353442406,0.07950866966274663,0.31581982834001976,0.3896819436613362,0.2031937718351458
Thal_PuA_L,0.3956411578885632,0.2854485142295887,0.2256238657661243,0.1375232119861848,0.6372054190624032,0.2512686837921693,0.4024371527101618,-0.07600312805416608,0.3171377397877828,0.5522125001527689,0.5842683881267198,0.8579749178602367,0.384159070902124,0.7906232161371839,0.5435156760508097,0.08711653862335056,1.0,0.301102369736431,0.455714990281919,0.7929045744727375,0.1760913479337435,0.9379811886307601,0.6577873071285532,0.22381275129519856,0.2892556874028957,0.43147875702162936,0.7371523251771781,0.6201393727497321,0.8064081966702051,0.4829506145879104,0.7021881915717602,0.026502967728994964,0.7471942628676375,0.6899219542669393,0.6082153834016004,0.5032182615417952,0.8119970932177747,0.6712632405416716,0.007989102847941775,0.8741207656962706,0.39883428945325616,0.4443655212830051,0.20196970746580345,0.6911326738950776,0.18068285653138103,0.66025622634702,0.679107707721509,0.2763822916723574,0.3303996187119466,0.33645000136156994,0.6362714930230784,0.4279938214355272,0.6095620565326612,0.7130923638941251,0.5907673206684184,0.7257424305868366,0.2417956176658105,0.2434757703628207,0.892261817542798,0.8230279582236623,0.2421944128729342,0.036283927800960035,0.2660902308682129,0.3788177435355393,0.24490031215211505,0.3997830256390902,0.13141964562271977,0.8431671315970353,0.4982654308517294,0.3691535966944006,0.5600884117527888,0.5616301874772199,0.3114264323282147,0.3360130145771108,0.7201966413239521,0.6852668830056381,0.5388148771339548,0.08778115978692216,0.5525521096843096,0.16859771255814246,0.3623610521031127,0.43220819879106426,0.5820395160202589,0.06943492817874172,0.27475312202896235,0.5607763596621846,0.4009038303731723,0.7621934846932992,0.5319444602940288,0.41580878330930743,0.40895755232586195,0.40042379215725105,0.2782427562329854,0.5802826338331067,0.39557597295878066,0.5352962272989418,0.5861129701576856,0.7907779317780836,0.17838331413835432,0.5890996915891572,0.6684247838534848,0.531687477606336,0.7339005129497058,0.38694788659435,0.46155939910625376,0.6405488317958752,0.8938015239830357,0.17501246360873365,0.31568486262801304,0.601502983053837,0.6717082619193202,-0.03594013897655949,0.7936229682061051,0.6239941412412088,0.7595383609210647
Cerebellum_10_L,0.17875328528548498,0.4794802210852102,0.4607616954946264,0.23852708987797996,0.7443443207465432,0.6685967526234221,0.6606911194576499,-0.38022393905404783,-0.03272192478348811,0.4504256315025049,0.7050565572586419,0.4851233869828285,0.6207396513502662,0.5550616442300227,0.6945069804987318,0.4016055741877128,0.301102369736431,1.0,0.48499588576615593,0.19903643291146048,0.5115414747510169,0.3930679538347518,0.4547897013220001,0.25211867855919645,0.6529461478035588,0.16493253914756306,0.1894559630228529,0.6826575997655471,0.6088774615509936,0.5008801025233011,0.4198105142177548,0.29124201819975076,0.5763214948836994,0.41438060742274596,0.4982781033873795,0.23783685262215115,0.4881568977200529,0.6275394888959074,0.0662188847097275,0.5129473439389253,0.732112040034343,0.4316605523505874,0.6937423041359074,0.5788962283834306,-0.33184720889703945,0.6652486633162611,0.7058174133300849,0.312682923415566,0.741431181851682,0.03871304010467434,0.06671941623638412,0.545588982074369,0.7437259841176024,0.6187953623337009,0.5119151334965374,0.653882945709577,0.153970640488209,0.009435246967623656,0.4726916249835672,0.20736502752517952,-0.15303617225292296,0.14146633657409913,0.48657911068152504,0.6579241044928928,0.20181618530896883,0.15198453919402932,0.4295067587119337,0.5236649622335491,-0.4014078060285263,0.5946637685256513,0.6656372766253658,0.6447670835209118,0.31116237861567847,0.21877149356347922,0.6451350469090675,0.5764291629329615,0.761112923759063,0.30281195096202684,0.7284864351487449,-0.28997757591526746,0.07544457992323386,-0.2419870684956781,0.2895230011544993,0.22722510298126117,0.3694808530566336,0.5438924118027443,0.6931343444259878,0.6271654137531568,0.7227478175728325,0.4969824051096557,0.652886293939903,-0.1596699569377382,0.5164279712298878,0.6184933144752097,0.37965804802013925,0.6788686289905251,0.6033097297632594,0.5975318962789494,0.23022878994500273,0.08901211698408078,0.6919132250189238,0.635897370722102,0.5267526690650062,0.5014363451153645,0.5877042183788322,0.6488332801622331,0.4595318143196056,0.42641370657448746,0.3500597572844708,0.623985697866678,0.5563948095615427,0.14511998619989191,0.5384091334624653,0.5838208520067556,0.2921127009934379
Temporal_Mid_L,0.010957216077954583,0.4056554021264294,0.650155591353369,0.21193159820524493,0.7183257371250691,0.7645778394946217,0.49043940741683506,-0.4092660908300404,0.00031669760538308384,0.4037197846859594,0.6422109552030693,0.7050008173640102,0.49372425559597083,0.7366303893123471,0.6315276013439907,0.4826206547677474,0.455714990281919,0.48499588576615593,1.0,0.5941447011916725,0.4859000448454529,0.5519424835640273,0.47286647247762037,0.314724400139381,0.6257189566544522,0.6535686539342295,0.4320481274303305,0.8367592248187568,0.6007811053051718,0.7743992484104618,0.7710555417433848,0.6041629906021793,0.7388816564130639,0.4452882605923363,0.3254693819157389,0.5777541866357933,0.5795301241246839,0.558170998372101,0.23902552133176858,0.6624116657738184,0.48865034542574026,0.7457088229307931,0.13905589064942317,0.7314873116623698,-0.222543650800739,0.7559335082265506,0.6475101360728336,0.4723458433332972,0.6567128317266816,0.5790100874865521,0.33520931340475013,0.49375417032310165,0.7168154089211185,0.5675816476453217,0.7563970804994743,0.7011852579495881,0.38085657773858134,-0.10742912073103725,0.6112603467396552,0.5063373512183216,-0.18417333808088698,-0.08602771569821424,0.6156835957981116,0.7257668187329264,-0.19308750490060472,0.5506139838178404,0.24980740788137049,0.5873198342604399,-0.020851435972628646,0.6367419414640471,0.7921187036492722,0.5012219878628734,0.5477175556687952,0.3928177137326938,0.6188896313762935,0.795123100091739,0.7728314798628438,0.08809173752459458,0.7550785530187727,-0.1294335060861232,0.6063559829033871,0.21493235482968243,0.5739229817793778,0.46385721416267084,0.3164860821608495,0.5749068350441233,0.8013943049479634,0.6582611677336128,0.6858921473002155,0.3599480466243448,0.797586998806151,0.39951625171573835,0.6299506384355436,0.8784381739130319,0.5191402390210406,0.6481670639922413,0.6786443556267003,0.7463344099218465,0.2522165155253872,0.6170815142587903,0.7189495418698654,0.6189488335507985,0.6404916359135315,0.49410664949134775,0.5865120979340794,0.5416168705634682,0.6736481523948447,0.4763810406964999,0.35541681257705915,0.5944688173585558,0.6622737593522224,0.08743586450367977,0.7349982787648115,0.6153019459106983,0.6865339277074366
Thal_PuL_R,-0.014910413394903514,0.18728483606039617,0.24357798367516093,-0.10441819548067581,0.4930180757278248,0.3288830845589986,0.2765073382341098,-0.34860152827939883,0.1199880812737155,0.2706268868676403,0.5034095874854843,0.8265708467905285,0.1759843316862243,0.6932122617715204,0.3927009764278558,0.08852923757294952,0.7929045744727375,0.19903643291146048,0.5941447011916725,1.0,0.008507545204597842,0.7827039243455193,0.4493192232731429,0.05976492637192835,0.2632175092273748,0.7398146371640039,0.5586839653387425,0.6573929945758383,0.5793782338321599,0.5859447950599885,0.6953017731955278,0.16436752329724424,0.6519583008782305,0.44092087277881387,0.25390418182860336,0.6282773147411873,0.6114834800816938,0.4539640176930116,0.31083149043305236,0.7309802997471229,0.2590163948226625,0.6039687793717695,-0.06802968066779856,0.5796195970511709,-0.061471578068863296,0.6944815154791572,0.4844442318096337,0.1593368449056262,0.33102000972822726,0.5573739208033128,0.6740907661934195,0.16921790089516114,0.5201856809289628,0.5235478902684938,0.5389473487163409,0.6066892580527375,0.2766773123285441,-0.13779100608291478,0.7181007783018906,0.6859555511435912,-0.07522438200848058,-0.22611848920049396,0.5753117959732129,0.3920810689672115,-0.05875292695883089,0.7199839237866581,0.023634614855580893,0.6162553430740201,0.5305583888748914,0.5558487664631717,0.5215515361361194,0.2944124647878297,0.26854059100121774,0.3008213761346097,0.5060179424512765,0.625824903879555,0.5010780836675687,-0.24747559554195595,0.5415367277472741,-0.033384814911837715,0.5766801601566917,0.4292639630168351,0.5076996899988767,0.2928893051948746,-0.036675380910310765,0.31913388619210137,0.4433842660742575,0.6052869483348887,0.4796592871762357,0.21183205474342814,0.3449272651992123,0.5723248744267858,0.547711786082364,0.6299469018008684,0.3696289931809035,0.40826004511346503,0.5003208838616803,0.6633260022484148,-0.06008973238424845,0.8407697553367827,0.5937606619106452,0.4361627995503744,0.5903176125704541,0.18966072357165517,0.24748561848536318,0.4481058979134747,0.7913134200671793,0.19192340988892162,0.2626377998457898,0.4165086569998047,0.5322406085694801,-0.11288461036799492,0.6552086746320839,0.5120073083022557,0.9105925336135361
