,Cuneus_R,Red_N_L,Heschl_L,Raphe_D,Thal_VL_L,Hippocampus_R,Putamen_R,Cuneus_L,Thal_IL_R,Pallidum_L,Temporal_Inf_R,Parietal_Sup_R,Olfactory_L,Cerebellum_9_R,Temporal_Sup_R,SN_pr_R,Parietal_Sup_L,Thal_AV_R,OFCant_R,Thal_MDm_L,Hippocampus_L,ParaHippocampal_L,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_L,SN_pc_R,Thal_PuL_R,Insula_R,Frontal_Sup_Medial_L,Cerebellum_8_L,Thal_AV_L,Rectus_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Rectus_R,Occipital_Sup_L,ACC_sup_R,Thal_MDm_R,Supp_Motor_Area_R,Cerebellum_7b_L,Paracentral_Lobule_L,Vermis_3,OFCmed_L,Frontal_Inf_Orb_2_R,SN_pr_L,Cerebellum_Crus2_L,ParaHippocampal_R,Thal_LP_L,Caudate_L,OFClat_L,OFCpost_R,Pallidum_R,Lingual_R,Rolandic_Oper_L,Thal_MGN_R,Olfactory_R,LC_R,Vermis_10,N_Acc_R,Cerebellum_8_R,Fusiform_L,Thal_VA_L,Amygdala_L,Parietal_Inf_R,Cerebellum_10_L,Thal_MDl_L,Frontal_Mid_2_R,Caudate_R,Thal_PuI_L,Frontal_Inf_Tri_L,Cerebellum_6_L,Rolandic_Oper_R,Putamen_L,Cingulate_Mid_L,Vermis_8,Temporal_Pole_Mid_L,ACC_sub_R,Frontal_Inf_Oper_R,Thal_PuI_R,OFClat_R,Thal_LP_R,Cerebellum_Crus1_L,Thal_PuA_L,Temporal_Mid_L,Red_N_R,Thal_PuM_L,Thal_PuL_L,Frontal_Sup_2_L,Precentral_L,Frontal_Inf_Tri_R,Cerebellum_Crus2_R,SupraMarginal_L,Cingulate_Post_R,Frontal_Sup_2_R,Occipital_Inf_L,Cerebellum_10_R,Paracentral_Lobule_R,Temporal_Sup_L,OFCmed_R,Fusiform_R,Angular_L,Occipital_Sup_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,N_Acc_L,Precentral_R,Occipital_Inf_R,Cerebellum_7b_R,VTA_R,Postcentral_R,Frontal_Inf_Oper_L,Thal_VPL_L,Cerebellum_4_5_R,Supp_Motor_Area_L,Cerebellum_9_L,SN_pc_L,Thal_PuM_R,Frontal_Sup_Medial_R,Lingual_L,ACC_pre_R,Thal_MGN_L,Frontal_Med_Orb_L,Angular_R,Precuneus_R,Insula_L,Vermis_9,Vermis_7,Occipital_Mid_R,ACC_sup_L,Thal_VL_R,Temporal_Mid_R,Amygdala_R,Vermis_4_5,Precuneus_L,Heschl_R
SN_pc_L,0.5143570892883713,0.7272698748942075,0.28742721602310484,-0.033830852723662166,0.5059658071186641,0.565045380160269,0.6889988189968121,0.5221354692842212,0.5449900272324092,0.6043078686838257,0.2962281294977022,0.009993332994991801,0.02985259135069111,0.5061961873699973,0.6457526594285989,0.6871782250564933,-0.26033450698729216,0.528521695501149,-0.03876694875726511,0.480516820130559,0.5016705596617081,0.6353106539060551,0.0733831114448144,0.6506448371224824,0.375000361689866,0.8576754209612927,0.2632175092273748,0.649020092621231,0.5528113848662073,0.4234689287131104,0.22561588092420598,0.26753266723797675,0.3235637577255176,0.5101435313801519,-0.010116467457232317,0.22506764866518914,0.6162291498618947,0.5057857054272762,0.5957967758374112,0.3584089002112047,0.3543911791505327,0.5862409275659763,-0.1314988507413409,0.6091009090475625,0.3478967663201319,0.40344052217352133,0.7000725919050713,-0.13852396184679394,0.6296007516064969,-0.05066270859444338,0.4877741776664619,0.5545920607841358,0.6735138643716038,0.6591737511773742,0.41526936428012495,0.4347337823761096,0.3744669376116463,0.6246623857646263,0.07975922115277208,0.4405432423397722,0.6727599508861525,0.5611732476586561,0.5422607532446789,0.21168804632635085,0.6529461478035588,0.44869779170042795,0.49985840511034396,0.5312173805978286,0.2862169934441379,0.5602661230268612,0.6528371628320697,0.638371584375261,0.6370089868180868,0.5608581686016787,0.4696981833382383,0.30391684712685174,0.5655218344896548,0.6097081189545455,0.5603111744373039,-0.1421844124048168,0.37433337252308285,0.5369070699501385,0.2892556874028957,0.6257189566544522,0.6582193874590898,0.25035811521290996,-0.25297021912779644,0.5021206880393887,0.1565829637156134,0.6080749066433372,0.38490772536052714,0.16280248365021838,0.6717978032408471,0.5908096838746254,0.3059290527736975,0.5288562569865645,0.38746303781560143,0.6995912962183408,0.016318513866441176,0.5730880750477633,0.11039695947737632,0.35802853920519745,0.5279783901239875,0.6489110107598619,0.2143080025495648,0.3344419039905773,0.23549119739453783,0.5017515708515784,0.5183591586970433,0.3374968619650034,0.6726709429797895,0.4752653144126162,0.619438322225749,0.6025120131210145,0.6945165573091222,1.0,0.33686077213117305,0.6136846798353751,0.5660193676727997,0.4958462722239367,0.48805859023955994,0.4243146925702403,0.12088553916576367,0.5871091220710808,0.5852174768676485,0.5070655863876544,0.3855083161051301,0.20194092059089144,0.682329391890372,0.5535526034451647,0.5380327605957388,0.650404484458896,0.6092400894038937,0.5160660134116601,0.46622515725040026
Thal_PuM_R,0.6904089040592754,0.474109178254941,-0.06275215917943801,-0.4369499559714509,0.5635923470019774,0.44995427349236755,0.39113714617597983,0.22169634906035598,0.5206360774949522,0.10714498196842481,-0.051578652234490346,0.3124983978711163,0.13557734177123396,0.21055915903588798,0.36443485453403557,0.18491368209135617,-0.3073186917385984,0.7089809069069319,-0.018229028217955787,0.6953779630257235,0.4865912304821784,0.548660827275181,-0.2483377631930162,0.24858745642440055,-0.1667147883798365,0.22353653947380933,0.8407697553367827,0.5404649192155904,0.14256735470092688,-0.04623875317091603,0.43155548670175253,0.021390295066490532,0.036195902393990696,0.19613072468877205,-0.28799789407466575,0.6764264342128239,0.4421183647654089,0.778231267087533,0.2527684032853617,-0.02048486157257599,0.5766740474098117,0.49231609935571846,-0.3920551176594302,0.008131551162482925,0.036065870410007646,0.30152479848694436,0.4241906823746107,0.20382700703580167,0.5940442368373431,0.10002078769398237,0.05321582605784022,0.06685295514723374,0.4980447256704223,0.3271877812882258,0.1342007827907933,-0.010565465955619118,0.2507811265693004,0.3038411823291535,-0.16640438147179798,0.1398897175167345,0.6024163722901265,0.39575829001650337,0.3550595168788915,0.5932126312956753,0.08901211698408078,0.6490355267436332,0.092912036624152,0.5730401451034227,0.602144145261227,0.0479023497517236,0.5195654496272367,0.3104067460359075,0.21359958859168154,0.39740457264751283,0.0801941338365888,0.08136101828408934,0.5240442287177304,0.5441540170472204,0.7359119831897489,-0.24875703008827255,-0.12142734646446,0.44340462386758334,0.5890996915891572,0.6170815142587903,0.38078654438921405,0.7920195459840016,0.5018653698527201,-0.014966587110054398,-0.07238493700429462,0.27001722512533355,-0.049174807884710126,-0.033975094223115745,0.3264972575671437,0.25753433912043344,0.7361243350028348,-0.07938330067456786,0.43738443622129713,0.27359979682705104,-0.2817543953818791,0.3152845160394332,0.6060900050910365,0.8016266049174998,0.10343065023844081,0.33361450543763826,0.1564546262099106,0.4039181547712793,0.24226543476561904,-0.17418544128602825,0.13166539574494387,0.45411585357209194,0.5049412376885408,0.603657967728823,0.2948589717479882,0.219209733649113,0.4864223012382437,0.33686077213117305,1.0,0.2809469871775646,0.6551499606592289,0.19317181496948793,0.49277263585573267,0.27161755021726397,0.6827897809986252,0.5315969151675343,0.3372390466387795,0.5329450139501959,0.42261359564217366,0.7594283184993696,0.27418242120031505,0.5564237815758287,0.3694143607155489,0.5957588277343108,0.3320955307936969,0.5923832416898088,0.44591570197928154
Frontal_Sup_Medial_R,0.4345754085908778,0.6687048080448127,0.7101170107054389,0.16004609322076,0.8239059667930252,0.8575185802601183,0.7366880075448672,0.5003176016903139,0.8258209841929192,0.6343214713517195,0.40129681615928714,-0.04163346745817197,0.47977015150891944,0.6074250857512127,0.8149283554776813,0.5000340912579732,-0.17816564443295904,0.7277540488751747,-0.08840863227717098,0.733875965866199,0.8186382450998999,0.832379812408936,0.21897474476341205,0.6423578972604523,0.6648101334132964,0.6661796034102749,0.46526171109152575,0.8168680967831525,0.8985910934864025,0.4957828760014846,0.5296794636726581,0.241226229885344,0.34069826850075174,0.6531480509680038,0.15255888583786628,0.20762398159519732,0.8592402818955207,0.6813880834998995,0.7820719360466082,0.38242583990367446,0.5925406135508158,0.8252174239903046,-0.015606265031701714,0.7463119583967792,0.40109861334207836,0.18820481150498394,0.8076867430852044,-0.055862023629672464,0.8081872674323463,-0.11948970834863691,0.6007170554160294,0.727727400345863,0.763930839900045,0.8246199910474276,0.6712872541754985,0.5372193038273207,0.6908351092803329,0.827637992486337,0.20387474626494334,0.4130532554267039,0.670298521735475,0.8239037770523266,0.6804153981973381,0.17560399093069737,0.6494737044829372,0.7076994829568682,0.7792137507384272,0.8233681437994237,0.6789210519555687,0.8317678134809521,0.8038163949618901,0.9053593135398098,0.7387047597961208,0.856055183241929,0.3179413148091829,0.46870336071782,0.7970819901580422,0.8442942317522137,0.7692664334089284,-0.08205067160032269,0.3420422477237734,0.4015647268731436,0.5977475179270562,0.6380356270024293,0.681955738208245,0.27916702382793984,-0.18501016905596004,0.8408229114438779,0.37438984540779013,0.8978421395616379,0.292247020953733,0.17671575046545288,0.8837236790251836,0.9039011586162683,0.14947427758183568,0.5289330358278966,0.26397440775152514,0.7825780706835987,0.24187361477547112,0.7168758742886969,0.07655180106391538,0.27769313960197917,0.8323849483269005,0.8915464899360158,0.3245666897847142,0.4826878965006143,0.11452615457086023,0.3199244016299688,0.641573834975751,0.42356160316517455,0.7888978524948067,0.7676784647833185,0.8151318056556095,0.8486219974589234,0.7554129756055197,0.6136846798353751,0.2809469871775646,1.0,0.6611169061674158,0.8691614310721785,0.7217882722152612,0.41336234267866867,0.16661040505541433,0.6497591815953649,0.8939202211637697,0.47946969315475385,0.21307830955834345,0.17131262761350147,0.7700970260647161,0.8288649425605292,0.7316541040576514,0.713489529469131,0.8759088439926107,0.4896455308128254,0.5751371889758966
Lingual_L,0.7145320480663586,0.7633634197591956,0.43740776205928855,0.08494901788248337,0.8073848293636049,0.7126521945199626,0.6449139236367778,0.5440655150134794,0.783353935316698,0.47875121041849916,0.488097065987601,0.02056784516599359,0.28012846925109375,0.7259534179485645,0.7300089345248911,0.42172136644802816,-0.09913038864565162,0.8098219188821117,0.08922634748950029,0.8437258515831065,0.7423944428504198,0.8222805653813281,0.16294280480435822,0.4684664455044127,0.3530873135775197,0.5734127043163719,0.6558436252023242,0.7386709391168103,0.614117094959318,0.4810543093944871,0.5921077280347293,0.08717197376097852,0.2703075219343463,0.4263126212061632,-0.10427150267380429,0.5589260625515555,0.7270285653460806,0.8502309580623255,0.5913589691915169,0.47933989379421216,0.6683959675621461,0.808670377290497,-0.33273525555437383,0.49544090616686853,0.3325742990289856,0.5175797799177189,0.8000739917879085,0.06019211621650653,0.8118970472939595,0.024788726198130037,0.43932302579486116,0.48705657358547205,0.9134190821064829,0.6420084985884476,0.5603635759855113,0.2585380777636562,0.6851130984962077,0.6192438057318951,0.14835505611064922,0.5905533456161872,0.7772708657801575,0.7077277247246057,0.6467069838401079,0.25195954138026233,0.41975110543410593,0.8061023241625538,0.39787614991789955,0.7868077445933881,0.757326482926824,0.5391904600044406,0.8509003292112248,0.7498906902009009,0.5452802182590144,0.7411220153687491,0.39048152761389177,0.3596917484194804,0.8168019534643016,0.7267619509447756,0.8407761294159278,-0.015651246977621946,0.2542319895472529,0.6148832704711181,0.7435975271989829,0.7079770760979012,0.6828229570402313,0.6960678910030202,0.27956127356765026,0.5106605583053182,0.3145885078177552,0.6285097173694512,0.46778741163906484,0.27838320159915586,0.7649048145365297,0.5934406278467883,0.6630140643725064,0.284704375265908,0.24845919080871362,0.6955112627183445,-0.015376983566707053,0.8213189885941754,0.4936011156924329,0.6261230969895126,0.6087851117272928,0.7346622417013596,0.33703679750501286,0.3299914092101214,0.4991148998483755,0.3360910059547271,0.373462725261182,0.34928676678389353,0.8407179159491882,0.8098029541591227,0.7503595922346403,0.6127736449035359,0.7922723980590497,0.5660193676727997,0.6551499606592289,0.6611169061674158,1.0,0.5580572089721718,0.7058385916227293,0.41183903872700234,0.3601073524262099,0.7178560112170955,0.7652687164351303,0.8065740760841665,0.40960918212773767,0.5028309072445747,0.6715361162840906,0.8004706694189495,0.814815340956262,0.7894526817197711,0.7403738421472702,0.6996589225579736,0.4876292466291516
ACC_pre_R,0.3527591761522704,0.6223501518742096,0.6931080533925469,0.15218579470564472,0.839702904232715,0.9218706779383687,0.7086172086169913,0.37080348700663357,0.8716972469138776,0.7159724688038455,0.29389326579458386,0.03548497719267934,0.5225412166157967,0.4972918201642021,0.7390037266187511,0.3947806432153289,-0.18278234396009396,0.7159325725668275,-0.07206080754403486,0.708132775714611,0.8539445522788107,0.8413572923729248,0.28866053399879066,0.6595514388132995,0.6226253977921876,0.6249982126777314,0.4481058979134747,0.7957529548192819,0.8313491536239752,0.37915049499790643,0.6395003184702616,0.34748312005574866,0.5304892748124487,0.7354071713074841,0.25562423867247147,0.016668783270106034,0.8205205938611098,0.6505370788318756,0.7067029577217045,0.23349694082297864,0.48435097094590024,0.73661512355868,0.18570721822983333,0.7767383687848922,0.500071079670031,-0.039837228361296134,0.8051210297399085,-0.10550094046790696,0.8302088112381524,0.02372609789206826,0.6939624189204335,0.7459284522002306,0.6979306075193424,0.8713854103572904,0.7113185949125249,0.47009204057081455,0.6762883827647145,0.8601446350485668,0.09108655720261513,0.18261647537509976,0.6554195741646439,0.9268254169185284,0.5490572206441217,0.12779065783125254,0.6488332801622331,0.7383241004528235,0.737110222745278,0.8264220660117612,0.6545996205738109,0.8363059717662995,0.7928194552703826,0.8770041165741594,0.7397084361836027,0.8466812790781845,0.19558056976716723,0.6204024960305121,0.8347765841775006,0.7658892522081483,0.7387781959948936,-0.10345578354050147,0.39221248197691355,0.2299729041949747,0.6405488317958752,0.5416168705634682,0.7011101152511287,0.1198461460612979,-0.21681657712359884,0.7789213210990256,0.3029369808429179,0.8800628405888792,0.04325634510197314,0.09464321606175378,0.8444527351514285,0.8728196500869861,-0.038374248988126164,0.5720969735026149,0.16427615169516965,0.7027045665895735,0.4153105172305959,0.7078265863019528,-0.012704011686576363,0.18599886630287452,0.823681754823387,0.8610314268217563,0.22528285907610135,0.4383507548758083,-0.0645844091865086,0.17766769041173783,0.6235319220503501,0.36687356924069503,0.700114551104995,0.7789985917040825,0.8274737462670111,0.7367997012782679,0.6623370843744798,0.4958462722239367,0.19317181496948793,0.8691614310721785,0.5580572089721718,1.0,0.8066626743356919,0.5445556839412764,0.1536037408887059,0.5850886387951301,0.862144666703407,0.35827285534609504,0.040160658559326996,0.061582191177908314,0.8146816058996682,0.8695455839093182,0.5529931270518476,0.5823029365957483,0.8814894135242591,0.37654184760438003,0.518021141011813
Thal_MGN_L,0.4868030118248492,0.7070287557442502,0.47946990737462086,-0.06242675633031016,0.9080370576145138,0.8407313760452352,0.6218565264928408,0.3220770029514842,0.9154207394476245,0.5219753018853099,0.32049826129848114,0.07975195328544073,0.519902620707071,0.4993829811091077,0.6409757402165334,0.2740376937745318,-0.162336580472692,0.84093722965961,0.08080066736343938,0.8384661855302055,0.8595184771245588,0.8899738599111902,0.23120074991453007,0.5255371662979055,0.4225305145687817,0.5532605476599418,0.6114834800816938,0.7792018975351863,0.7029225597255627,0.2424537275333203,0.8469259870561875,0.2920016787764281,0.4641196586724094,0.554813011357635,0.14804983730576987,0.1956619587235365,0.7917639409063959,0.8303494342031497,0.5181165249650089,0.25069353801102356,0.48643755739259575,0.7620440859833039,0.06330178565591507,0.6176110358831696,0.26888098782502684,0.1204086164197891,0.8214448871096156,-0.02059956786411597,0.8959515407253963,0.06192399902855802,0.590374992929756,0.558555364384566,0.7413538962036635,0.7366470130120872,0.8134592436755974,0.39598586594268426,0.6800611034332873,0.7358127744677443,-0.00042856544228033166,0.18221600737490892,0.7175979132029185,0.9025324649901797,0.5879158700384058,0.2072157875693367,0.4881568977200529,0.8921359148316388,0.5042684820811348,0.8962044339249664,0.7863000109290135,0.6318835935678747,0.7864423935488656,0.7999803675442154,0.5707610096300024,0.7855261335881161,0.21110166465796076,0.47901094054712456,0.8828320732010487,0.7364098240661623,0.8447237034368121,-0.06433610442240269,0.25950405379976627,0.31752556973042967,0.8119970932177747,0.5795301241246839,0.6598421993000791,0.39314491599708523,0.051898867727655014,0.572260825909793,0.28074371168492346,0.7308378342159447,0.0883448414915947,0.1317581330849784,0.7713020527761708,0.7002232827588312,0.22883846179921566,0.40423094843233714,0.24852155538018797,0.599432282046549,0.2383820256212542,0.7225758417841388,0.27435578057952664,0.37265956425369173,0.6876815698131394,0.7453542928367344,0.17708426403542116,0.34927218825369893,0.15741986725432086,0.17143702330655625,0.4892727869527584,0.3055754700613845,0.7317877951561284,0.8896337881991905,0.749706590801674,0.5419573911056271,0.6555369451256061,0.48805859023955994,0.49277263585573267,0.7217882722152612,0.7058385916227293,0.8066626743356919,1.0,0.5261551723585286,0.2637514532130913,0.5737851567518376,0.7953590033190757,0.5389781743011779,0.24380955959116715,0.2528340412819796,0.7132621499318678,0.9234991447125654,0.6035530539409721,0.6528590023726006,0.8212148159566978,0.4314624580840991,0.44966199167093307
Frontal_Med_Orb_L,0.4392881310847805,0.44708946089673696,0.3060759964665344,0.0570988000615415,0.49831820774635777,0.6039122710239287,0.5901052221726417,0.43782479450493933,0.5901823959052992,0.5951682296047169,0.12382620007533231,0.1412445769064395,0.401093710558905,0.1860475810977421,0.4084038875895211,0.36066192834384747,-0.11901734712269528,0.4844208767263753,0.2339414206750415,0.39930248808836416,0.5262457465879822,0.5921921427622528,0.33910195072463933,0.5868592194118143,0.2938075777978769,0.4344689717274135,0.26854059100121774,0.496311556059513,0.48662975359098287,0.17710490021999378,0.5100621014073721,0.5418495640167493,0.9139486899194853,0.6656567529541131,0.38286120791840006,0.22672579536840282,0.45402325528225623,0.39850279298595237,0.4191774844504291,0.09270848376678158,0.3432276823601396,0.4856901731872151,-0.11467659719470842,0.5506440121368631,0.38709420660842025,-0.09090031961073003,0.5712133141424196,-0.12608343604784167,0.5936436588210752,0.4725582210353457,0.693027135395459,0.46232089624492073,0.4610194899879976,0.5731765886322869,0.402491823785435,0.36883637200762825,0.3869958592727726,0.5906049273346086,0.18207082579025444,0.13678157887888368,0.5101776305551796,0.626519880215587,0.2750386540089238,0.17228657633143152,0.31116237861567847,0.41363555442978284,0.3008645875101688,0.49403394331559747,0.4505019347746457,0.4759004675141605,0.5713938439833813,0.508053992464228,0.5798451582125314,0.5643005105465126,0.09626391866213832,0.7065541866334899,0.6625136283886991,0.40203077757891176,0.48552661335589115,-0.01609951313657301,0.29385637020736566,0.13601138688214326,0.3114264323282147,0.5477175556687952,0.5495478897846073,0.043537699982775124,-0.18294843769861416,0.4159289330467399,0.11205999949285965,0.44241915836205253,-0.05416502084131371,0.17581684819341584,0.5221419263393079,0.4581152433369567,0.060905620861742484,0.3240828164115097,0.15121009744898953,0.5277021162149269,0.19577827819322335,0.4530752694617854,0.18027212055188957,0.31017752912520286,0.48590104380051735,0.5151978315626319,0.360412115352907,0.15558488602217135,-0.15503670634194627,0.11656707976839611,0.5114217370286794,0.14723170244380102,0.549395354470556,0.510212377900738,0.5850154097250508,0.3215018768695799,0.38958192012959536,0.4243146925702403,0.27161755021726397,0.41336234267866867,0.41183903872700234,0.5445556839412764,0.5261551723585286,1.0,0.18533393950428184,0.5583820552836021,0.46909839423645117,0.23927570199215023,-0.0651219824611186,0.12995858739493907,0.6402895931485009,0.5341600811126936,0.2973505003647984,0.5262784570069725,0.6125063040533234,0.41093298279559437,0.17944621111196057
Angular_R,0.5081758240678693,0.2551880227109435,-0.08087926537252516,-0.295612421786498,0.2824658124989245,0.3629581623097715,0.344241661532727,0.22010661018809036,0.27499475116023925,0.2194110217918211,-0.466695249716109,0.5433939281176277,0.15044480471132513,-0.07900121314859236,0.43903696374693896,0.11637155678018359,-0.5839233608297949,0.38959871729210527,-0.40471179923586603,0.3849594072083379,0.17109734346197647,0.34989650302786185,-0.5676690023087717,0.35534920575311335,-0.44056723918221347,0.04307885924750297,0.7122865377306185,0.4870684927976682,-0.09167305685757988,0.016184330178553828,0.24083256967082797,0.0461862084256261,-0.10326817418291064,0.3591342400285943,-0.10732106056816021,0.5987290222000492,0.3422330948487717,0.4474983373392656,0.29732953815977137,-0.25336863709192736,0.5376645998379004,0.18701327319683633,-0.3285916373204653,-0.030498716012912278,0.163566576854094,0.16266082822492817,0.0960742919132959,0.1859998924296782,0.3335432132089262,0.2185499127149515,-0.03894772598812139,0.1451177671579839,0.2561068615174401,0.32442445986114904,-0.11733209118473482,0.03433573541868815,0.027787166052591312,0.206563150359188,-0.11163097330110942,-0.011403634386248621,0.5361185428070194,0.25843585268047925,0.024337496664824702,0.8795427938928206,0.15167287579668698,0.3604995933947792,0.33276571214024947,0.34705392986329536,0.26977128371569076,-0.10032862715005414,0.3820573132442997,0.2272562595523901,0.3213033060170272,0.17242344241736157,0.05290606346613428,0.14071104671842127,0.30028012715727304,0.5690925298005657,0.4600851819553794,-0.5868166934357207,0.011668069650947532,0.44608008640189073,0.3537788709578932,0.5018605520822481,0.2974673604636639,0.4208161644568717,0.2455617586243269,-0.19778142595954193,-0.5692096806298339,0.33065956277407466,-0.33095386938356725,-0.5421296751728857,0.2701225773336393,0.35812003368311035,0.49905692429348664,-0.12435127754804606,0.4299237054260348,0.10002174419942036,-0.33045634804020985,0.008673695822263877,0.06959449310260009,0.813922491543854,-0.004177143795568447,0.33664632027959934,0.27480167187938564,0.7661168090354378,-0.18356687909147829,-0.5376050522926521,0.030971621597446417,0.8252180175797973,0.21670475525894523,0.27366824655381294,0.1272806291956446,0.2367914135912907,0.38058062917116386,0.12088553916576367,0.6827897809986252,0.16661040505541433,0.3601073524262099,0.1536037408887059,0.2637514532130913,0.18533393950428184,1.0,0.4944395261908491,0.13220835940292858,0.1609078133005715,0.1486216102838423,0.9145864373137085,0.19582455046549152,0.30587286309529915,0.10315929247662035,0.2783610906719997,0.16922786173002435,0.6167800024596719,0.5282436006584542
Precuneus_R,0.8584452335300817,0.6222171640559174,0.5473698635702029,0.06269291059102165,0.6061511568237998,0.7213220851938191,0.847904483789047,0.7351096536038223,0.6743289296179229,0.6979118049006446,0.14078402514773186,0.25439389502972876,0.40266892700309026,0.4248949231321389,0.7697981202123295,0.5176241700814566,-0.28159349247041043,0.6160613594632379,-0.0400872308237189,0.6107686731283267,0.5881066029625132,0.6822933260137422,0.07246600248343718,0.6597081653259457,0.35540067444738904,0.5086086221433453,0.5859447950599885,0.7799653755800582,0.5953016589885826,0.336574624855732,0.4922831339426668,0.3513108968697683,0.3820269637411451,0.6937457588604817,0.10348102263046728,0.6123791137575789,0.7306657377582496,0.6660687988980328,0.8226582350300327,0.22367185699839318,0.7834568772336737,0.6968769718077572,-0.2667563235414633,0.5597734904621554,0.4796022974885168,0.19450321390115988,0.6746132925740095,-0.0319386515202709,0.7202931233735942,0.24662347569695323,0.569145933568693,0.6663036436015047,0.7994776346147493,0.7686319926958679,0.3615441636941724,0.45027034642856034,0.46808483657454897,0.7374115629444434,0.21293595385660727,0.4775181699337937,0.7142171307514762,0.681524756600405,0.5592608787299242,0.41623128019409167,0.5008801025233011,0.5548056626843901,0.6000519919562612,0.6210653964542325,0.522353727933867,0.5521753603539858,0.8109984544347023,0.6882743486017378,0.7592788886632054,0.7876021729386427,0.3490027851791028,0.5775154517299742,0.7136953340282838,0.7196815667890363,0.678765112478264,-0.2842622824568624,0.46367721079842134,0.49268494005835606,0.4829506145879104,0.7743992484104618,0.6909136984778809,0.31744427762983024,0.02233117285417595,0.5490591529829382,0.1419866902129079,0.6741006339558968,0.22364975614036328,0.18814565517627668,0.7574336964965674,0.7229211141366025,0.4273126439497309,0.30796151613838835,0.4795186577788103,0.789314726788243,0.1061805504161414,0.6154147705384011,0.32324390119127283,0.7366195260529672,0.6109855186343922,0.7882279363983816,0.5557833658255296,0.5428237213710737,0.016558387993312045,0.1332712091597189,0.4586670832528252,0.5736897809815987,0.7826739028650275,0.5841885644481214,0.7586838219885937,0.711518822482567,0.6494272123400323,0.5871091220710808,0.5315969151675343,0.6497591815953649,0.7178560112170955,0.5850886387951301,0.5737851567518376,0.5583820552836021,0.4944395261908491,1.0,0.6587520361923556,0.5092688936538832,0.17146249678098804,0.510852933728725,0.7720821197299855,0.6502685305066062,0.5208165560191629,0.7307487681797926,0.7396097072132471,0.9010849217564398,0.6878830659652454
Insula_L,0.4859816435483363,0.7304027901975751,0.7376067702481027,0.1617723573543068,0.8895003429570842,0.8787715377374035,0.7119251598901117,0.5016261655191923,0.8866865047354157,0.6219719668043873,0.5455243618894342,-0.08024766357729846,0.5063108167377622,0.7161685684919661,0.8129737184888971,0.45942810516846916,-0.06032305549284985,0.8000436972656815,0.09498859397266901,0.8316906715591141,0.8952860554063552,0.8568431075862836,0.3637655119646054,0.6016399314681222,0.6679429917116897,0.6801774925320893,0.5235478902684938,0.8221703173745176,0.865184597869015,0.444366330647451,0.6667611838868743,0.23950034514709395,0.4371779305078615,0.5982315756440996,0.14009728197161472,0.19353708545781811,0.8601472797080303,0.7747278130445854,0.7193173263943796,0.4214721454087262,0.6160870160614458,0.8771897741963804,-0.0037212291585391514,0.7745885132227941,0.41982762649736466,0.15998976036095264,0.891904377830868,-0.036487584881675875,0.8634860788369131,-0.052907225216214465,0.7036641141292784,0.7430734413064811,0.8353732588196013,0.8098699837323465,0.764366212349734,0.47047206432427585,0.7849784463411444,0.8411687358431589,0.21583073229822305,0.4480274731784549,0.6557617876855316,0.8725689049068304,0.7468758356610535,0.08368847240710978,0.6187953623337009,0.8098014453749258,0.6461197827650296,0.8723668573747607,0.7697866835841056,0.825577768496711,0.8495038050640005,0.9209095570029472,0.7052204368648805,0.9000391245995532,0.3022540101009061,0.4707513830010966,0.8641207413037765,0.7980697748921907,0.8241601388436199,0.06302555897293194,0.37533281544849284,0.33183279089917395,0.7130923638941251,0.5675816476453217,0.7105241481446762,0.40028587484732714,-0.04186946336255983,0.8039569790094758,0.5045540959218491,0.8540360309837443,0.33179462577709856,0.3209816193104984,0.887159498170412,0.8213655242993837,0.1941770489462618,0.5471922692220972,0.1767695079018372,0.7975237390532461,0.31685382093090453,0.8571816771024147,0.229637093947134,0.30674368820690917,0.871962436572145,0.890202721310455,0.2923581745257913,0.35650211396780573,0.26405283617833597,0.3809251659602141,0.6057686395788026,0.3099995197801275,0.8541280809546647,0.8541229884509118,0.9023501770467386,0.8093627208796302,0.7444337069961778,0.5852174768676485,0.3372390466387795,0.8939202211637697,0.7652687164351303,0.862144666703407,0.7953590033190757,0.46909839423645117,0.13220835940292858,0.6587520361923556,1.0,0.6144523148364144,0.14155653131291618,0.1580556377811534,0.8063090636222753,0.8964042786831741,0.814215595061584,0.7524668212217438,0.8869819827340807,0.4835762609459603,0.5230605782096596
