,Cuneus_R,Red_N_R,Heschl_R,Vermis_10,SupraMarginal_L,Cerebellum_4_5_R,Rectus_R,Putamen_R,Temporal_Pole_Mid_R,Pallidum_R,Heschl_L,Calcarine_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Putamen_L,Frontal_Med_Orb_R,Precuneus_L,Frontal_Sup_2_L,Thal_MDl_R,Fusiform_R,ACC_pre_L,Cingulate_Post_L,Thal_LGN_L,ACC_sup_L,Supp_Motor_Area_R,Cerebellum_8_L,Thal_PuM_R,Cerebellum_8_R,OFCmed_R,Temporal_Pole_Sup_R,LC_L,Cerebellum_3_L,Vermis_6,Temporal_Sup_R,Thal_PuA_R,Thal_VL_R,OFCant_L,Cerebellum_10_L,Thal_LGN_R,ParaHippocampal_R,SupraMarginal_R,Frontal_Inf_Oper_L,Red_N_L,Olfactory_L,Hippocampus_R,Frontal_Inf_Tri_R,Lingual_R,ACC_sub_L,Thal_VPL_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Raphe_D,Cerebellum_Crus2_R,Paracentral_Lobule_L,SN_pc_L,Paracentral_Lobule_R,SN_pr_L,Cerebellum_4_5_L,Lingual_L,SN_pr_R,Cerebellum_6_L,Thal_MDl_L,Amygdala_R,Cingulate_Post_R,Thal_PuM_L,Thal_PuL_L,ACC_sup_R,Frontal_Mid_2_L,Postcentral_R,Postcentral_L,Thal_IL_L,Frontal_Sup_2_R,Cerebellum_Crus1_R,Vermis_7,Thal_MDm_R,Thal_VA_R,Frontal_Inf_Tri_L,Temporal_Inf_R,Pallidum_L,Angular_R,Cerebellum_9_R,Supp_Motor_Area_L,Vermis_9,Olfactory_R,ACC_sub_R,Vermis_1_2,Vermis_3,Frontal_Mid_2_R,OFCpost_L
Vermis_7,0.28706314817140777,0.3079180409004714,0.26358404679947023,0.09445189193626573,-0.03854496194045004,0.08389775202987752,-0.2817415467707043,0.24239965396115118,-0.15584368042642965,0.020243372482528516,-0.019394318148345767,0.3155162706024818,0.3211421346768343,0.5442707061707095,0.13143620658987065,-0.1758247441865983,0.2830518242855546,0.03317242438740034,0.2878409805699479,0.278155673021425,0.16309384011543254,0.2645599011219365,0.27920049368598177,0.13699786114308599,0.1105277707406818,0.3540441770120778,0.42261359564217366,0.3653591222761222,-0.31358657959869013,0.1500604389808573,0.42061543350150676,0.28964351851409326,0.31045506973557857,0.26807317894104143,0.4137287784456099,0.2645264674507434,-0.06908436800525576,0.153970640488209,0.23634674888783716,0.3321638592202888,0.17305823749077331,0.2884014445659718,0.3907742261337027,-0.05681826183771982,0.161885725279706,0.19314583849276512,0.38542202000713394,0.2745085119886854,0.25240862016326615,0.49728359538810574,-0.038418576542816746,-0.0651219824611186,-0.1114003607290519,0.37625195810761547,0.0742654509810602,0.3855083161051301,0.1558499129589883,-0.17689534091871492,0.1225510140793339,0.40960918212773767,0.11342617052930447,0.30880321980541375,0.2789314399671957,0.3921946440023873,0.23186447838586668,0.48242609936043285,0.17150209998195265,0.31924690990634036,-0.03971695160516914,0.15943107214517388,-0.15015556402422164,0.2105350407396,0.12627988095715995,0.2754845145397645,1.0,0.3980698354924176,0.08567966283278097,0.08774982376981207,0.21420457205655077,0.07564418133982811,0.1486216102838423,0.39612055751477177,0.13874295092190156,0.471822155190797,0.11957584710283548,0.2988790792307597,0.25740943836417,0.3041680491046309,0.08359105982212324,-0.3556610949877822
Thal_MDm_R,0.6717741711365296,0.6807353948251882,0.568263333231691,0.6343555365651369,0.17784406913514686,0.6896328030463488,-0.13290038193192827,0.6066871383274194,0.12753608842455955,0.446185515221717,0.41608881413259063,0.7061766125926683,0.7732953658391798,0.558803212034661,0.4822409983263832,0.2609432449884933,0.6127669854290777,0.4594429954463716,0.9318979584845788,0.7334504777542611,0.8148000692204566,0.7990445933029241,0.8481544341396778,0.6268067595129189,0.5181608411098443,0.20918069635144063,0.778231267087533,0.3474984913429612,0.09676646831153513,0.5798363250526936,0.7128726246711168,0.8524448446906758,0.6047914604537927,0.6628028981441119,0.9031249049790387,0.9163998037828163,0.19983393985379297,0.3949933604280848,0.85030155691564,0.8185274344408527,0.38412736891819793,0.7933596205797961,0.7487844984424002,0.37740993124157834,0.7920444141948043,0.6558858674369494,0.813093353327091,0.8424604054778679,0.91357603753064,0.715136613204698,0.36425500216608603,0.39850279298595237,-0.10326137478615445,0.18521740521986102,0.6314996801765681,0.5057857054272762,0.2834548812936512,0.2826934176588244,0.6526736139684114,0.8502309580623255,0.3048340114653242,0.803615090721913,0.9424092406124943,0.7944372359686263,0.7200123153302658,0.72695672822538,0.3961441531428549,0.7869326147816903,0.2819229935027574,0.3987565319744055,0.18933995365561282,0.8711359628021854,0.6132997369941994,0.1893668390599792,0.3980698354924176,1.0,0.6795068787188897,0.5114007821420676,0.34736849010798515,0.4151896838599166,0.4474983373392656,0.5912348115095104,0.5545636089887507,0.7112366479848006,0.226530239538584,0.8696351696645658,0.8295700604962786,0.826450961358867,0.3858567329263642,0.08484964262053314
Thal_VA_R,0.4184178396796848,0.7660231112623069,0.45795632283159193,0.7990033675304885,0.2309585677465245,0.8604743423667365,0.1859454664403933,0.6973095198603272,0.3849594942524227,0.7507788716019542,0.7415228062278099,0.6752962283847453,0.7365917091941874,0.1436374645282321,0.7149715930726461,0.5089500980456386,0.4779865053989405,0.7954148186346292,0.8040245931262882,0.8064403257832112,0.8821487494360131,0.8420590791707934,0.7340824781369119,0.8294212604759789,0.7156093116409792,0.5267366488551454,0.2035407665820002,0.46422042533612073,0.3683903260424115,0.8406848752861942,0.5117494681552097,0.7031495428759454,0.47106663835659685,0.7649772383878274,0.4593546294864059,0.8375618309148664,0.019760916171986647,0.6275394888959074,0.8084002988839365,0.8439991082787217,0.28137520585436615,0.7785355339549104,0.6792988302486915,0.506182440951205,0.8605645466000202,0.8197251656297341,0.7920202153667691,0.8094791301858874,0.7811475037913261,0.7115746417494611,0.6274691170700785,0.5571499504272069,0.41735913426818055,0.3005276510953989,0.5327889568894911,0.4798113150517436,0.021315315726998126,0.5522918962058471,0.8317796719444376,0.6869261976495596,0.4448136987800949,0.8213728111141988,0.7146689316686669,0.6970323223856095,0.8625482797325119,0.2425745926975177,-0.0795937051866542,0.8168217962460272,0.6364484818698997,0.3119372300857141,0.2605291832174708,0.905952059636215,0.8111821458018169,0.2449629874975646,0.08567966283278097,0.6795068787188897,1.0,0.81944813831314,0.4693002201689653,0.7688010861757899,0.1352683291082199,0.66172459883444,0.7618464461175917,0.4733176013488173,0.4825565328944418,0.8571961430581206,0.859577584923933,0.8056209570798737,0.6509840072963327,0.29300039860219546
Frontal_Inf_Tri_L,0.31981807842841314,0.6555850779590561,0.4065510294752708,0.7953926124492803,0.3495715865790961,0.7941394144459607,0.21390525326325366,0.7021303174974711,0.33315764475421605,0.7331666427980816,0.7416580012041176,0.6259151765849165,0.6495243808227691,0.01800647687349899,0.6891211766682924,0.48390340241253177,0.3144144135338992,0.9079773281664023,0.6989253775523775,0.7046973856370219,0.7921633242205827,0.7845865757447645,0.6709816335459001,0.8063229989730765,0.7340211213339712,0.5459950281878855,0.0479023497517236,0.44964461673583767,0.30306242217662466,0.8175819983589545,0.49177577066951933,0.6432700741599265,0.40251126436942425,0.6973936039474341,0.34705498582392275,0.7239644945559212,0.00015791712229589722,0.5877042183788322,0.7199361757458825,0.7516105019582521,0.17203826409583348,0.7419119831545784,0.574034549147914,0.46196951631006,0.7625373758834062,0.8119349750607854,0.6899384587859453,0.7259970783850144,0.6442116006646015,0.6585368704211096,0.5696641020085715,0.4759004675141605,0.26454978295489046,0.3287753631275437,0.3989811980751869,0.5602661230268612,0.1491669219766087,0.4831443262916743,0.8153001238254893,0.5391904600044406,0.48937325114625146,0.7627943369887412,0.5631347717656187,0.6108685438569588,0.7673113823540649,0.015569469487816878,-0.2757639884379336,0.7385384631669991,0.8474516155357156,0.1966715097277815,0.33408196706676996,0.7531321207628592,0.7895333121420752,0.25198725937078353,0.08774982376981207,0.5114007821420676,0.81944813831314,1.0,0.44716090590015684,0.727753209456086,-0.10032862715005414,0.6344081733798305,0.779856996898416,0.4657831108120191,0.5168285247024023,0.7374512443126822,0.7364604185728387,0.7270647726304766,0.738443832298729,0.27094567195096053
Temporal_Inf_R,0.10451724411153611,0.28291461944891055,-0.08501178534155479,0.285429332760181,0.7502582827499441,0.47008065545735994,-0.015272904121316567,0.13176864225756707,0.778932811412997,0.27687647063010706,0.47230386305995364,0.3912578435307377,0.11097713648378549,0.0844216529021311,0.1272691016943213,0.2716078934605787,0.07214007834516845,0.5550630209833667,0.37906787309451184,0.7487512920931416,0.3522210386262295,0.4938187172754093,0.3716777598996306,0.28913326113972043,0.15947141759886682,0.36498576692581036,-0.051578652234490346,0.5495231986867362,0.3793402506451483,0.5534927556245021,0.19272915803862165,0.3306957962053183,0.1252764798106119,0.23551528987002926,0.1142487492647992,0.4013911763523811,0.08535472850976271,0.17875328528548498,0.40658374905836747,0.5941935723606951,-0.4222092349795103,0.4836083091071251,0.427978628080623,0.04935165742797547,0.25638837825799254,0.22981532284781372,0.4859374080556109,0.30798823150467536,0.45383074650505273,0.27936198853985245,0.1493049995433354,0.12382620007533231,0.42726651224612594,0.7352566747486945,0.1268017280713979,0.2962281294977022,-0.23656376714457616,0.09164372652262152,0.407108784168449,0.488097065987601,0.17369549271372836,0.331852798879104,0.4005488867899264,0.4086490337715648,0.38666779837935494,0.3732936339155919,0.17146069962820842,0.30769586900569046,0.5982983960652951,-0.44385285358112825,0.7453963722846354,0.4297586149560134,0.1296643212193693,0.9239543938823677,0.21420457205655077,0.34736849010798515,0.4693002201689653,0.44716090590015684,1.0,0.08250470807378898,-0.466695249716109,0.8009969979159902,0.28695608452194127,0.5632307720449209,0.13295634219613447,0.40047993561650513,0.4971597691121531,0.5827162338097199,-0.05509532842068097,0.5497346001224017
Pallidum_L,0.4415559009036309,0.7417869892294056,0.5593816142754576,0.756778578746778,-0.017589015786287694,0.7207466789795339,0.24542465272026415,0.8154162668822974,0.08446849526099469,0.7919583148126617,0.5714509360440408,0.6234285749806905,0.6607995512616831,0.1103945739752079,0.8453640852951376,0.5049903359781643,0.5504412880457409,0.6241259670281707,0.5550587694723665,0.5327194094451311,0.7309731009563523,0.6655883487434829,0.5269376065443244,0.8681958917846956,0.7933767802685551,0.5555213804360745,0.10714498196842481,0.42935185693192046,0.19261516097368542,0.6821707454988067,0.5213502534792059,0.5648220512111277,0.49143647939505514,0.7651109783920493,0.3088216832316728,0.5690591232744158,0.1002737544238427,0.7297026998066101,0.5702094961497177,0.6361157306066368,0.4876796361481099,0.6284110677173349,0.5711935392050732,0.3932557959716817,0.7080793116538051,0.7461960231782425,0.6629323010895223,0.6837695723959598,0.43355598934195927,0.6997587478714479,0.7028280502437967,0.5951682296047169,0.26012962753734076,0.182268879517948,0.3877777918554803,0.6043078686838257,0.2117587395369568,0.5889778696528695,0.7630397542502109,0.47875121041849916,0.5051352141301316,0.7405262234814538,0.3908507969664939,0.5734525015234441,0.7659292374002163,-0.08825234573785518,-0.3542630655564017,0.6991928020272433,0.45490967067877514,0.5039550450122495,-0.11694426881600946,0.6208027034210332,0.7811919547815996,-0.09571809168808854,0.07564418133982811,0.4151896838599166,0.7688010861757899,0.727753209456086,0.08250470807378898,1.0,0.2194110217918211,0.4300924468623142,0.7272804082697575,0.3212503963332988,0.5858415568884039,0.6643393371393859,0.6429428850340594,0.5350572407226821,0.7496905008360413,0.04146982397873901
Angular_R,0.5081758240678693,0.2974673604636639,0.5282436006584542,0.206563150359188,-0.5421296751728857,0.1272806291956446,-0.10732106056816021,0.344241661532727,-0.5676690023087717,0.1451177671579839,-0.08087926537252516,0.2679720861185306,0.5690925298005657,0.49905692429348664,0.3213033060170272,-0.10326817418291064,0.6167800024596719,-0.19778142595954193,0.31010310428647864,0.008673695822263877,0.29193167902420897,0.1573165493734099,0.2358582219776409,0.19582455046549152,0.29732953815977137,0.016184330178553828,0.6827897809986252,-0.011403634386248621,-0.33045634804020985,-0.004177143795568447,0.35361598087770074,0.3564748985029696,0.38069533300076946,0.43903696374693896,0.5863820023256417,0.30587286309529915,0.019610763469230907,0.15167287579668698,0.22008935067716603,0.0960742919132959,0.8358656691475369,0.21670475525894523,0.2551880227109435,0.15044480471132513,0.3629581623097715,0.33065956277407466,0.2561068615174401,0.3354165085069224,0.27366824655381294,0.38058062917116386,0.14071104671842127,0.18533393950428184,-0.295612421786498,-0.33095386938356725,0.5376645998379004,0.12088553916576367,0.4299237054260348,0.163566576854094,0.13105695664111489,0.3601073524262099,0.11637155678018359,0.3820573132442997,0.3604995933947792,0.2783610906719997,0.2701225773336393,0.4208161644568717,0.2455617586243269,0.3422330948487717,-0.44056723918221347,0.8252180175797973,-0.5912658993965638,0.26005060350702836,0.35812003368311035,-0.5189106224445797,0.1486216102838423,0.4474983373392656,0.1352683291082199,-0.10032862715005414,-0.466695249716109,0.2194110217918211,1.0,-0.07900121314859236,0.2367914135912907,0.1609078133005715,0.03433573541868815,0.30028012715727304,0.20761721945980596,0.18701327319683633,0.33276571214024947,-0.44188613908880764
Cerebellum_9_R,0.32777017112545065,0.5650151642530096,0.3142947060827774,0.5520872601289268,0.48489039420105373,0.6495023198349857,-0.1427406106850113,0.4635768141130423,0.4615793979008226,0.4970461303331759,0.5668779272445935,0.5837339708758592,0.49047030175152234,0.35929789312886595,0.4397645593072991,0.19558934126447652,0.38049743663488506,0.6527039024830993,0.6049115394497043,0.8376937647444802,0.5804952501075825,0.6625152506055815,0.5594467883285127,0.5557357340747074,0.5193966062279726,0.6598309080653005,0.21055915903588798,0.7548047932444147,0.2363297213336155,0.6858314234675132,0.5149006425583468,0.593322279111673,0.36185376448985535,0.6069336052356835,0.4250935558725367,0.6099558006380986,-0.03263279214298664,0.4504256315025049,0.5845011436921457,0.7312450557423971,0.051659373209598645,0.7046909869138956,0.6570476278313728,0.14532747336147395,0.5145906060357425,0.5316676081955989,0.7267919790820153,0.5697720642747859,0.5968187832869316,0.7038850504423594,0.3363288707881528,0.1860475810977421,0.35250871813062373,0.7479625163696006,0.3693724222983354,0.5061961873699973,0.027420789148939646,0.299400220563392,0.6292166993691283,0.7259534179485645,0.36068507805837974,0.6671938611652926,0.5961752651217913,0.6064075571578276,0.6495785888346491,0.49293431211317085,0.15422310239024725,0.5981636740755559,0.5924959012643697,0.04207079641347242,0.42450591825433426,0.6192638629977147,0.4672324837277149,0.7293435395799006,0.39612055751477177,0.5912348115095104,0.66172459883444,0.6344081733798305,0.8009969979159902,0.4300924468623142,-0.07900121314859236,1.0,0.6168495304104105,0.7998296079583236,0.2670741174754591,0.612219459548208,0.7316276447235767,0.7479941888881919,0.32399361746614036,0.2407100657169219
Supp_Motor_Area_L,0.4804816561862246,0.6673399799563136,0.6920680999396768,0.8132684651120035,0.1150410593786355,0.7580659270205534,0.07886610126205232,0.7637513135349593,0.08727664201112918,0.7625616398500131,0.7350381593281838,0.6980815305205894,0.8021909036103834,0.19457552957750648,0.7763969912819684,0.21266506715426384,0.6226411236106012,0.7683778923414056,0.6322911981757635,0.6205456699821884,0.7559098533820412,0.7536746981633423,0.5881298810694869,0.7773722831958225,0.9326671743868524,0.5896404922859146,0.219209733649113,0.5720295480107923,0.20587964539173095,0.791832858548138,0.5697859144369516,0.6500225153377838,0.40407550563461847,0.885219420264915,0.46110381213152435,0.660936860855765,-0.18194332592672083,0.6785877760189318,0.6057543597444318,0.6919447204016591,0.5444293579916535,0.7426411841704047,0.589475562442199,0.41244834555575705,0.7440180973108855,0.8447395502392396,0.7340712110608356,0.6492413158016367,0.5721247103360154,0.777940399074123,0.4614807408760951,0.3215018768695799,0.22506565632458123,0.35580967890255955,0.6346727290361683,0.6025120131210145,0.2631024450119991,0.46854746012527776,0.7960957677426702,0.6127736449035359,0.5540368049119974,0.7902065394754334,0.5332093863452885,0.6568019106434904,0.8430856274099957,0.2063031368763961,-0.21369099107776204,0.8120203536686749,0.5986887402888795,0.5742809517424879,0.07129237743442494,0.6803872259659801,0.885744236789595,0.1047229578540569,0.13874295092190156,0.5545636089887507,0.7618464461175917,0.779856996898416,0.28695608452194127,0.7272804082697575,0.2367914135912907,0.6168495304104105,1.0,0.5042984799156526,0.5584764855679613,0.6622596071357418,0.7134617931135229,0.739560699066731,0.8348013852492516,0.0252656695202828
Vermis_9,0.5735234889754327,0.506540582759578,0.4411251483560608,0.4458014094185404,0.3872915759801191,0.5505269454110917,-0.21812349101881193,0.47613699596495035,0.21131190622677698,0.3195800094225109,0.3824823026248807,0.6753431150580524,0.5040550503089856,0.6482459778808276,0.36928739170765457,0.17279650153000184,0.5281111237793719,0.4374270257455366,0.6366320503986012,0.7118623303461181,0.5438617583543396,0.6288828769556762,0.5932877546478174,0.531688821654291,0.4656353675552102,0.4543485956994687,0.5329450139501959,0.6480330421861781,-0.013167595497145197,0.49139309420319127,0.6281016768375214,0.7375482470320343,0.42933087166518236,0.5930293531540519,0.6462900636593357,0.6038166107560816,0.20882072156682832,0.2895230011544993,0.5626472204260201,0.6503329184664353,0.21165277778737845,0.711299732129529,0.653480703904357,0.1280039996944814,0.45048078696053295,0.4552442539848048,0.7319673936926137,0.6035772675509803,0.5974114531386576,0.6843296251979,0.31001033410380474,0.23927570199215023,0.037387219441694874,0.6146228801550089,0.4766975555108388,0.5070655863876544,0.2174580829167347,0.17303089346505565,0.5565902211137007,0.8065740760841665,0.2997358830767346,0.6965641215843066,0.6432587526050257,0.6494771467111876,0.558008601016088,0.6344913151632408,0.32453901757397435,0.5642653366516035,0.3503084454642191,0.19420463901011917,0.2680836197895921,0.5537820026155363,0.3890081357071934,0.526413629400003,0.471822155190797,0.7112366479848006,0.4733176013488173,0.4657831108120191,0.5632307720449209,0.3212503963332988,0.1609078133005715,0.7998296079583236,0.5042984799156526,1.0,0.15453066788476397,0.6214630870676427,0.6583893757875228,0.6950052071227587,0.25147707765572497,0.0835627510547108
Olfactory_R,0.23567968581903978,0.27574643252786063,0.4117399461641242,0.5933408456680821,0.053974018840820495,0.4763719032423576,0.3091126716650073,0.5721823436503114,0.13418024249750765,0.5579566674271543,0.5119008491372979,0.47099230608177434,0.4478332894684541,-0.011457973031162907,0.6093752562810215,0.3521893967894457,0.36395009930656136,0.5310756273680853,0.2921527473047447,0.29826092778881735,0.49986184337776335,0.5284706945221364,0.3700539829366376,0.6369685463339567,0.566477335660963,0.33636578317345345,-0.010565465955619118,0.25818378313302764,0.08094754048650066,0.6024231071353465,0.29639698941813714,0.3800616142465683,0.1630420904810971,0.5425143303935677,0.10313701352632922,0.33989770873133046,0.03625887158657745,0.5082728117199721,0.3746932634214283,0.4757840698672349,0.31458123314055786,0.43422364590507856,0.21983356508502452,0.6042175197673141,0.4873621466556573,0.5161517277561295,0.4011510660321711,0.4317218060362485,0.2570686966754966,0.4390742183545166,0.4614945488182146,0.36883637200762825,0.018472636906834754,0.182795086882872,0.1970729994780123,0.4347337823761096,0.3274996577322544,0.00037581137203854264,0.5444732519425426,0.2585380777636562,0.36876778402987076,0.4329040701437464,0.16566780960781546,0.46762447321443595,0.6026850276022855,-0.1039011991870232,-0.4651776229893041,0.6099597783069883,0.4340370534411466,0.3116380089404378,-0.019913982096475193,0.38175622263307657,0.5859464144414664,-0.01762834587856574,0.11957584710283548,0.226530239538584,0.4825565328944418,0.5168285247024023,0.13295634219613447,0.5858415568884039,0.03433573541868815,0.2670741174754591,0.5584764855679613,0.15453066788476397,1.0,0.434867313640831,0.3977157738614601,0.4450416507404003,0.5683462191479484,0.06640374972971208
ACC_sub_R,0.5979261921566968,0.7968797998483577,0.5156724744647978,0.7969391524686139,0.19389316945812385,0.8232897808790552,0.16596199386093907,0.7668240321415339,0.2766802352738339,0.6530979868657615,0.6032188363033654,0.7609966099421562,0.8109759159763991,0.3641965103363299,0.696052135552429,0.57099354696701,0.5808714936285813,0.6601545817522675,0.9371795399461741,0.8195848877200201,0.94067771030546,0.9010612555876284,0.8720258263377154,0.8285332146775128,0.639244071444783,0.41338504567957746,0.5240442287177304,0.39822651343473886,0.1873436446878029,0.7929219970002486,0.6933377748688312,0.8615472138814262,0.5829900704006566,0.7719589553810728,0.6971872019795863,0.948717746066562,0.23121092658601294,0.5384091334624653,0.9312145744315602,0.907941070550136,0.3513788196693094,0.8609282637564234,0.7730911665897058,0.5305493662524075,0.9109470846353775,0.8036795409251977,0.8626703331530079,0.9505037514381228,0.9069001173052992,0.7813958967912298,0.6212203777107637,0.6625136283886991,0.09799853581857677,0.21696956038787668,0.5879748388319483,0.5655218344896548,0.18030176254248292,0.38998593603219794,0.7964142121248426,0.8168019534643016,0.36235129502935726,0.8945633321983166,0.8694514004645901,0.818232670212769,0.8658225793800339,0.453553249251452,0.07825831301799341,0.8747581215381548,0.4806166837864701,0.3514350820307157,0.1852141610272082,0.9503257203974029,0.7610810110812962,0.18779171671331582,0.2988790792307597,0.8696351696645658,0.8571961430581206,0.7374512443126822,0.40047993561650513,0.6643393371393859,0.30028012715727304,0.612219459548208,0.6622596071357418,0.6214630870676427,0.434867313640831,1.0,0.911182467888155,0.8520465506624159,0.5568788090191805,0.17088624558110269
Vermis_1_2,0.4906869094904788,0.7682008191579364,0.5011323612285663,0.8374853592425137,0.24343554077122945,0.8498885311123321,0.053526064150407136,0.6923380458552963,0.33944965137400834,0.6696225520498861,0.6040346462419546,0.6953964874942045,0.7679422063419759,0.24132480397889963,0.6663369579833706,0.46896810503874387,0.5279826373403165,0.705973562235276,0.9173741048820298,0.8627437001030919,0.9096006952918375,0.8657681734702309,0.8899459771487058,0.7878719242850164,0.6737162106758029,0.4832866537232344,0.4202827564973149,0.4402815156440031,0.33221271573405325,0.8139032643022744,0.6627407452477113,0.812144782542754,0.5557716215187221,0.7706524609263188,0.6141363348468637,0.9313571745171566,0.06944352655524375,0.6088774615509936,0.9277046571462063,0.9065815602260305,0.29770292158895834,0.8206397859140022,0.7815961281522156,0.4335371565440853,0.8868022746515802,0.7849292586187809,0.8489664421374936,0.8966484014121732,0.8866670217381372,0.7770191418264332,0.5453011083630014,0.5266519938687619,0.1579481688930194,0.3129475556889794,0.5599049386129531,0.5803046456928419,0.15753477393497103,0.472623608302997,0.8235581001661328,0.7927510421208742,0.44714772586388707,0.8674535625904185,0.8816330420626255,0.7136323934418883,0.8752720738762971,0.44476970591694354,0.06786054092788063,0.8243816896780594,0.5464242606890057,0.32007660266714527,0.2572896193866037,0.913558369901227,0.7627386656754149,0.30157845480681267,0.25740943836417,0.8295700604962786,0.859577584923933,0.7364604185728387,0.4971597691121531,0.6429428850340594,0.20761721945980596,0.7316276447235767,0.7134617931135229,0.6583893757875228,0.3977157738614601,0.911182467888155,1.0,0.8589735339375633,0.5573811098172927,0.2222228424706349
Vermis_3,0.5890947713665043,0.6725596360703312,0.5162559744655533,0.7909427337346909,0.42032525973039364,0.8181941747040888,0.008448212057510925,0.6656577256015863,0.4015261286758939,0.5978306346864436,0.6468684715873463,0.7911724612520034,0.7244288237979425,0.34219775875200625,0.6128652243139096,0.4134561499178039,0.6185391774299732,0.7561466143092536,0.8421617195633802,0.8267466270292111,0.844334754539232,0.9024035189645601,0.7905758679776053,0.7330259119958219,0.697651335213036,0.41625372288380796,0.49231609935571846,0.5294331515863276,0.29037037355234835,0.7864414077894086,0.5992335525374792,0.8088489967524483,0.5663346239501521,0.7167351991971698,0.6794519863169218,0.864666949557014,0.09098612569105106,0.5267526690650062,0.8029526412260136,0.900829045472892,0.25722038020417654,0.8605336366137958,0.7112057077423107,0.4343662653141033,0.8138260172708686,0.7106214219028057,0.8352479554480333,0.8039670304140846,0.8573334157253629,0.7134303175419695,0.5160339463881405,0.4856901731872151,0.14075903360016467,0.4145991266890467,0.6023090786845019,0.5862409275659763,0.24353684378947693,0.34065311740383936,0.7869832830382865,0.808670377290497,0.4818178640815205,0.8143391165848645,0.8058760101618528,0.8244419682523229,0.8284456157373905,0.5484713890441919,0.13195445630984756,0.8121339120442447,0.6025961399018738,0.27058370075976307,0.39877290774268354,0.8600744347518833,0.704955219253554,0.3767284170270151,0.3041680491046309,0.826450961358867,0.8056209570798737,0.7270647726304766,0.5827162338097199,0.5350572407226821,0.18701327319683633,0.7479941888881919,0.739560699066731,0.6950052071227587,0.4450416507404003,0.8520465506624159,0.8589735339375633,1.0,0.498287092891416,0.2926639169147728
Frontal_Mid_2_R,0.34498513370154055,0.5764149169454811,0.6774693657813785,0.7345827044982415,-0.20880882739612128,0.6388835476208146,0.21268548862828185,0.7366615826487553,-0.19752990566991227,0.7397443218178913,0.6267280126677057,0.5505510704879876,0.801054878453022,0.04403727774832368,0.7844074663985003,0.18340572919531586,0.46314326341601636,0.6452336526033754,0.5257157310617019,0.3744236499665862,0.6667928757777015,0.5938911863489416,0.527520002829741,0.7235373382274186,0.8275465036121014,0.5272206630469971,0.092912036624152,0.29333372707650923,0.07139154377786698,0.649160906907846,0.4746087045459897,0.5109426605229562,0.36028260605036083,0.824401599460565,0.317081786265822,0.5570290135162179,-0.23398416354992388,0.6756700988237888,0.5435280963862592,0.49199039292288244,0.6716752967973241,0.5381296887230503,0.449009079877806,0.43541465548460273,0.7084543985715277,0.8774040850209879,0.5496259425734,0.5924338552642394,0.42314987836304546,0.686606524192705,0.4408116897785666,0.3008645875101688,0.11265602034056908,0.06524615186109188,0.48003353823429,0.49985840511034396,0.36890357953611763,0.4186418548797443,0.7139798672095303,0.39787614991789955,0.466464262500653,0.6804181099990335,0.3978455585110391,0.4656474669390294,0.7395486516857376,-0.07321433365482516,-0.43221205081873937,0.7371788830405283,0.4750941705629461,0.7066834537188053,-0.2358563014326822,0.5737656213558698,0.9337838405846506,-0.22473004019214649,0.08359105982212324,0.3858567329263642,0.6509840072963327,0.738443832298729,-0.05509532842068097,0.7496905008360413,0.33276571214024947,0.32399361746614036,0.8348013852492516,0.25147707765572497,0.5683462191479484,0.5568788090191805,0.5573811098172927,0.498287092891416,1.0,-0.14689182020957514
OFCpost_L,-0.01891294299575327,0.030801462455646383,-0.2534658926012762,0.13733397381710746,0.6504550831270511,0.32517832005310154,0.25264561750277387,-0.05708358942092803,0.759061344287095,0.14683535759581925,0.38779472384688396,0.15774690896792598,-0.1769754028388885,-0.34754465317895394,0.0034764435514013196,0.4796106537688184,-0.08011055108628441,0.37906531669860694,0.14944624719583732,0.3444527140915552,0.16837767051029404,0.24338340024060676,0.13525677388672736,0.1270655643790205,0.02290116668794098,-0.08378651811274766,-0.24840197515547996,0.1325988533379158,0.5743950028708422,0.29120147410366015,-0.18726155837691152,0.1460720389942305,0.043791359022640974,-0.07367105884965248,-0.08358784234457028,0.173119544690015,0.39189793720828553,-0.027362157570115817,0.21164335410993232,0.26069046746664176,-0.5294104918654556,0.18953780423963817,0.0494972643440461,0.17464236401746644,0.118516388784275,0.013775121866861079,0.11570726589900689,0.13608334629451957,0.2246550062695774,-0.1996621689314269,0.2703767432114536,0.2925602216473956,0.3532484313906008,0.21476922634976206,0.016217858922818608,-0.02838668955291252,-0.26683877137002243,0.22222014660975664,0.2738569109121983,0.07399606054332888,0.08043336090654958,0.030648205459443637,0.16489264880941207,0.11593022960179916,0.10894936668991641,-0.06838333604102298,0.1552300120727426,-0.013303013730001477,0.4444173831686447,-0.4954230119785724,0.7348874794452069,0.22758933913964222,-0.0051699367982387745,0.4490772485509593,-0.3556610949877822,0.08484964262053314,0.29300039860219546,0.27094567195096053,0.5497346001224017,0.04146982397873901,-0.44188613908880764,0.2407100657169219,0.0252656695202828,0.0835627510547108,0.06640374972971208,0.17088624558110269,0.2222228424706349,0.2926639169147728,-0.14689182020957514,1.0
