,Pallidum_R,Frontal_Med_Orb_L,Vermis_3,Insula_R,Parietal_Sup_R,Vermis_4_5,ACC_sub_R,Temporal_Mid_R,Temporal_Pole_Sup_L,Paracentral_Lobule_L,Cingulate_Mid_L,Occipital_Mid_L,OFCmed_L,Rectus_L,Parietal_Sup_L,Frontal_Sup_Medial_R,Lingual_L,Rolandic_Oper_L,Thal_VL_R,N_Acc_L,OFCmed_R,Temporal_Inf_R,Thal_MGN_L,Vermis_8,Putamen_R,OFClat_L,Thal_PuL_L,Insula_L,Thal_VL_L,Cuneus_R,Vermis_9,Frontal_Med_Orb_R,Cerebellum_6_R,Amygdala_L,Raphe_D,Heschl_R,Vermis_7,Precuneus_R,Thal_PuA_R,Temporal_Mid_L,Frontal_Sup_2_R,Calcarine_R,Calcarine_L,Thal_MGN_R,Thal_PuI_R,Cerebellum_3_R,Pallidum_L,ACC_sub_L,Frontal_Mid_2_L,Thal_PuM_L,Heschl_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Thal_MDl_L,OFCpost_L,Thal_LP_R,Cerebellum_Crus2_R,ACC_pre_L,Thal_MDm_L,Angular_L,Cingulate_Post_L,ParaHippocampal_L,Vermis_10,Rolandic_Oper_R,Hippocampus_L,Cingulate_Post_R,Cerebellum_Crus2_L,Amygdala_R,Angular_R,Supp_Motor_Area_R,Fusiform_L,Olfactory_R,LC_L,OFCpost_R,SN_pr_R
Hippocampus_L,0.7149081375441944,-0.1382307516210618,0.8146799091222178,0.6265028610285908,-0.19042714595531268,-0.05561668163985447,-0.1455448463877904,-0.07700002973205222,-0.04558172684879881,0.5250280368645924,0.525973885473923,-0.0872263968707814,0.06230837621715102,-0.029963377699553328,0.013283315005575568,0.6849166697444914,-0.31809855350879296,0.8102740599311089,0.8082762747634221,0.005613034747325315,0.12616197358604694,0.007635786869987255,0.3648225047667772,0.3368820702972095,0.6744675218599899,0.2093655959099669,0.6703462381466313,0.7622333032158074,0.7874036147760508,-0.4962241725334252,0.3546822969185596,-0.13018452809434786,-0.1422608904711285,0.16789954064567592,0.4819454956332376,0.6228050802402547,-0.09519512808078806,0.013069985193002794,0.711846643349309,0.4786228006787685,0.7364917954593503,0.14309759454128268,0.22071976768580145,0.5254196543581332,0.7176285649122747,0.6689208279760683,0.58523642645032,-0.10714746364487047,0.48438846489295634,0.645404201709213,0.4163778485155796,0.6573791219182201,-0.24462977483704657,-0.2394923129603078,0.20643018924158682,0.6543762588571297,0.19033114075784835,-0.24421712166311876,0.4338567524442542,-0.46720162199405463,0.14144741379581222,0.7320766646652827,0.24687579813686628,0.6445669780224556,1.0,0.2566415085432931,0.03723166479693024,-0.06327103722663234,-0.44268116975525457,0.46431870421042915,0.5887482439946262,-0.16610131643666093,-0.22438529428405005,-0.06549018825077914,0.26994743112670394
Cingulate_Post_R,0.026408322486638634,0.16361308004625758,0.27928380644824036,0.12438124461665104,0.5901179455134116,0.3711656634290584,0.022423758908812614,0.3620008943521108,0.18380159069010504,0.6621737484891382,0.7934555994747953,0.18013912636788082,0.18976761908622847,0.12496944482368058,0.6560995512160802,0.4069552281436254,0.4546078771993814,0.18859576304451708,0.16854880247554124,-0.007539981701000413,0.1436119889489961,0.4021980901662975,0.3680144896927968,-0.01727505025868924,-0.010348627265737287,0.21719655654026132,0.3910568023448408,0.4492567135684034,0.45034862351452126,0.3977423305714046,-0.2621493080017628,0.2806988722002176,0.2640289807341303,0.041216095859414666,0.35580194595069375,-0.1292803631191747,0.13680691360804423,0.7917140098608072,0.08583209800021352,0.09107878572714848,0.09681371638533434,0.21053803013890435,0.08154321071003573,0.3104289942800734,0.2782025940433385,0.04100645856795834,0.25994926641016464,-0.06904115746908464,0.5445967446871175,0.4834516249536911,0.46183576127029563,0.23349702098684674,0.3210215232587728,0.46641061256396943,-0.02259079550430983,0.3583839366313439,-0.22374632561427096,0.2786964731541737,0.7387316963904539,0.37836573728585626,0.7387102489805161,0.24689063900168595,-0.18680333134838145,-0.0979178123511705,0.2566415085432931,1.0,0.016360607929776713,0.20074397513629844,0.4955608474966727,0.6747362522400541,0.09579440547104268,0.04774671863659208,0.009612461729148133,0.09754554121694435,0.42844302092826636
Cerebellum_Crus2_L,0.07420092962480612,-0.06768958901628909,-0.007040802798617606,0.15566962047081534,0.0469705181061855,0.07077318520410633,0.10346099097284094,0.122488918037183,0.006309430778793762,0.020897034398828375,-0.010602080950601462,-0.06233784554414712,0.08798104859301013,-0.09106546256192825,0.1405091070852728,0.06944824096425277,0.09849453017632462,-0.07014373816101215,0.05838803527267406,-0.11204398713881122,-0.04900729129372638,-0.0854675094777985,0.08477162251654809,0.12224841646395736,0.10470266404748112,-0.12481497096330373,0.06537403250735623,-0.004730695230979199,-0.029974034684601282,0.08075573386952278,-0.062276071322907696,-0.13191686669652933,-0.15009038797921806,-0.03390264292356867,-0.023513378688614823,0.0823014890469325,-0.07925533993765739,0.07387460956660868,0.050481763960385784,-0.07415935948219506,0.010009272194577454,0.07712312370094887,0.18386207753105932,0.005736661182099178,-0.000844967931077111,0.07336160801408684,-0.11817725753669069,0.06485515217489893,0.1284850757179621,-0.041349292507192686,-0.0037629132802459585,-0.09928770834859842,0.07220316845465076,-0.056228081603041685,-0.16059569559180997,0.04525322098614064,-0.07584281773535716,-0.09304816260393382,-0.04395038032407046,0.18194889272572062,-0.12553483332370088,-0.029977646883799437,-0.0007408291308464282,0.09812685566114772,0.03723166479693024,0.016360607929776713,1.0,-0.18221554772749396,0.15013039239320758,0.03543929153196328,-0.09543416140877028,-0.10145136091169152,0.048799117385780875,-0.17176231974342837,0.2143256852664808
Amygdala_R,-0.18627993732192022,0.03571025625344618,0.07913808150700029,-0.08770739208797776,0.16187942306722283,0.13533864034223483,0.10288856559943874,-0.01843703618681977,0.38923536722619884,0.10081501462708506,0.1665374044620431,0.2435892742307157,0.16188904959511488,0.015023495173418085,0.16500350308514794,-0.022144927995647656,0.03078706022944046,-0.052073130271296904,-0.11879604319602194,-0.05277192993254857,0.2339063669618466,-0.0348972311392046,-0.07800333401013253,-0.2933725118955335,-0.2795962298267884,0.18213921221240525,0.09066324771178304,-0.06605062218089663,0.16894287935963925,0.08886175813040781,-0.014867640595473634,0.20023807864850793,0.21690475904435141,0.2759363746623847,-0.04345234163930115,-0.18253828117177737,0.12606036665848647,0.22435001073969627,-0.02484966016724179,0.2505863429578687,-0.08351722522012468,0.3327517725078019,-0.11231582839293291,-0.00569389180382919,-0.12324197342062307,0.018591190547861944,-0.10584426077033975,0.038374559209286424,-0.15896807442084343,0.15887662507617228,0.14076282723502745,-0.011123776487778245,-0.05354418568653902,0.3578232586522752,0.30260139127746527,0.07614864358062925,0.022776020181062225,0.25793045632072054,0.1539242199509198,0.1675417923039615,0.4060744153242305,0.23340761611485195,-0.03999340892146421,-0.11397209938592463,-0.06327103722663234,0.20074397513629844,-0.18221554772749396,1.0,0.15447274576859465,0.12118245208065931,0.2636690055924139,0.013190192484630452,-0.13923163469280378,-0.05164185771822682,-0.07418992596474792
Angular_R,-0.5291000247763981,0.11350231563237538,-0.3770220996473826,-0.3681715244312848,0.7984140832630683,0.44456461548762544,0.15636199600925693,0.545457473127643,0.1299307934667224,0.033777564105606034,0.1954587350787726,0.30564050293174283,0.0015730659810929146,0.016302148534712763,0.7393615820341939,-0.17609113526051712,0.673348512959417,-0.4806014922760267,-0.5215672045414647,-0.12734227427735467,0.04754484213559203,0.2406224777486364,0.033449728214277094,-0.08238931454525387,-0.5342651351341153,-0.00040644559256884595,-0.2580675385718532,-0.20206381812034208,-0.2304901999003644,0.9254408995669867,-0.5244745577806221,0.2764497801373542,0.3399186673246685,-0.06034509753885685,-0.060455837794977145,-0.6104237020943244,0.11557723935054157,0.77381325448661,-0.4847362534004783,-0.2849944095741452,-0.5873830207455311,0.1580056844468048,0.005470174452329911,-0.23325303601616695,-0.3492342288113409,-0.4523581134337456,-0.23233176131505517,-0.03538194338892585,0.13663335916302427,-0.2019597113733327,0.012794889056423656,-0.3271883095713252,0.39124472360046103,0.642522448767227,-0.12753933187745148,-0.3460302620325237,-0.2365740081898693,0.4214189022091583,0.2729856425722549,0.8438459376902866,0.42179125028098946,-0.25907030937036146,-0.319543079126945,-0.6367945767122413,-0.44268116975525457,0.4955608474966727,0.15013039239320758,0.15447274576859465,1.0,0.1793806107656539,-0.29453015911337854,0.2186862863142892,0.19467184400011575,-0.04342599722846679,0.14971845217454385
Supp_Motor_Area_R,0.20630619387076132,0.09156224708995281,0.5738063961551845,0.21751625380324202,0.4131450602421764,0.30994234241920154,0.049975913038243676,0.20158904280216386,-0.009437025880017538,0.7434051590037137,0.7578716146552891,0.18731884930600473,0.2394902668694256,0.17147904080004284,0.443759509302216,0.6114511458913334,0.3193607188050833,0.3948250190935905,0.37286235998098793,0.04827348471480415,0.20595007616346342,0.25852227916936116,0.6466394673885423,0.1121619774424188,0.21225774912478532,0.2271462492568598,0.5908985337738983,0.5885511706646047,0.6982475780299705,0.10763000726009539,-0.17858180574952975,0.2669987399841095,0.318841820810752,0.16801376139463034,0.4285796791756331,0.09955670266065877,0.061513048371037056,0.6157512422990906,0.3198028981388444,0.21085596346668958,0.38541280357085855,0.10656852109035264,0.06379645794348315,0.36149799893325896,0.3558696449176388,0.14792233833553184,0.28087879413502953,-0.17530741473712855,0.6468709447761067,0.7310000993241232,0.6625288195847855,0.3561406695767108,0.15207390905455603,0.33584537000570863,0.17558289955175532,0.4995389750944489,0.0075919464943760675,0.2265823807862537,0.754571142010687,0.13043381994998846,0.5576019239177235,0.5311115247216179,-0.23614144523689978,0.10605903813224091,0.46431870421042915,0.6747362522400541,0.03543929153196328,0.12118245208065931,0.1793806107656539,1.0,0.32785699569808596,0.09718818434391888,0.11696992780298623,0.18897344364673363,0.26442101784935335
Fusiform_L,0.26292620065100275,-0.03838014488198947,0.763113840055821,0.4052973282849759,-0.13263568485698787,0.2005433859812877,-0.052789563575936234,-0.03826021569256331,0.10282027569053571,0.2983208898164933,0.33058670714483457,0.10256598104021478,0.0292820859981468,-0.11287814515397836,0.06643836349954829,0.4600877444452407,-0.3019585374230901,0.6384112040573752,0.4941512791702967,-0.19681682550179488,0.14281429770842755,-0.26140141977752096,0.11873563513693787,0.058200150393119515,0.3343957150553435,0.15622601733183503,0.5566150965855653,0.48509329174227744,0.6711820154883672,-0.3000794203611206,0.3623443866337263,-0.0031802318517608168,0.026919532423836618,0.10864797797453649,0.34586983407433797,0.4061734296038091,0.07938860833996551,0.07548031060904307,0.5630551157722757,0.6942480427102693,0.5426284338333803,0.4889586285369036,0.3311020489286449,0.22074352939682598,0.43366402888008576,0.6763730485408083,0.20641301518784333,-0.15209365644546846,0.21037979206926932,0.4934888459962834,0.39131989438961257,0.5699996921400567,-0.41994412841415996,0.05239103389326727,0.4040606072525401,0.481538406916361,0.5035481398069748,-0.12351120173857452,0.28039253473379055,-0.3299710722293197,0.14782782265919978,0.699128819860459,0.5133607208936527,0.4870874670721124,0.5887482439946262,0.09579440547104268,-0.09543416140877028,0.2636690055924139,-0.29453015911337854,0.32785699569808596,1.0,0.03497783115836272,-0.5103946196930114,-0.23367288828886998,-0.1594825339448184
Olfactory_R,-0.43526856643901995,0.082924132275098,0.04767117729359763,-0.31016579728306204,0.21510753958509518,0.14324217420778093,0.1526223873041692,-0.11500220912225252,-0.27615160399757077,0.08133209012662071,0.05874735971889907,0.08721168399691381,-0.10891080558654728,-0.09937349303389398,0.18099061841460665,-0.0391459940452303,0.19823124320714086,-0.16880047591280056,-0.27791774817017306,-0.38193073294524016,0.2583339027712457,0.1791961198836286,0.06121240419715813,-0.16503179106262197,-0.3592615889522642,0.09743975272527136,-0.15822489448802365,-0.03841331043870811,0.070704867203254,0.17906308237512766,-0.1281949934825279,0.09935185659719348,0.34487759168167803,0.03699095798271406,0.029589598446731723,-0.3627833655156458,0.0020689519106620704,0.19519435432416668,-0.14488863088856754,0.004994254081430838,-0.12709883944707356,-0.04891633092713691,0.048974065035327696,-0.21921808175059096,-0.2265773258813241,-0.13277310221111543,-0.3392995157669525,0.12254012613445689,0.052926027742524306,0.0950665030317542,0.07439023002228842,-0.10391455525704912,0.09671569435012758,0.4901145705575931,0.3793415227053717,-0.13369015995309325,-0.0920954565883035,0.32923808976132724,0.24230219537227832,0.21496846483442433,0.07244654550079785,0.038717599112151245,-0.09649197213264864,-0.2327659533473144,-0.16610131643666093,0.04774671863659208,-0.10145136091169152,0.013190192484630452,0.2186862863142892,0.09718818434391888,0.03497783115836272,1.0,0.03508552680884374,-0.08299267090925497,-0.13222780650010388
LC_L,-0.12676459885541122,0.13071853405008124,-0.2648471653050853,-0.21342953025878122,0.202183578806607,0.09936552772009352,0.03981355601028907,0.11067712911703616,-0.18513919454718114,-0.04960595064887931,-0.04576579436453519,-0.025448885982429635,-0.032036923091029006,0.1683543529043415,0.028094005036509828,-0.10990161261538683,0.325723876125319,-0.2522778217323909,-0.14568207410099973,0.3167565286368783,0.03246104629306177,0.056981032965355706,0.17361053462715637,0.15566618318748673,-0.14494877659189967,0.02687356242712922,-0.14690333073553818,-0.18023289540434287,-0.16266884889927694,0.16637721068971925,-0.34020836747025246,0.02474994871421495,0.3549387128567805,0.007531908818050748,-0.2547357010237146,-0.27326753791229696,-0.04744241670477889,0.08037077729592822,-0.17115048250822437,-0.4473444204999374,-0.20679691105059375,-0.17506352063637828,-0.18417392452126363,-0.1369818681588133,-0.24383183267219247,-0.5094542590620268,-0.10825190614322869,-0.10031401776774404,0.13266518858707727,-0.12219637031621622,-0.10716612630519842,-0.1779956331044734,0.40929073915505215,0.03254905418307045,-0.1699790742001977,-0.12789440513933145,-0.2757626113758674,0.21434745146604503,0.03307761466880563,0.09984079366861613,0.042043136403286746,-0.19598988920190297,-0.5175189818713927,-0.27803639222854065,-0.22438529428405005,0.009612461729148133,0.048799117385780875,-0.13923163469280378,0.19467184400011575,0.11696992780298623,-0.5103946196930114,0.03508552680884374,1.0,0.39065480349767245,0.18336588578774551
OFCpost_R,-0.05733137528268976,0.1397018888036544,-0.09559536353384587,-0.2126652728694848,0.1559207615498149,-0.05589667679648822,0.013554272244354921,-0.1224945827261406,0.11013592561764678,0.05276446893369215,0.08337717479376569,0.12084347170681604,0.005233357709785442,0.2180870831236534,0.04974562471414203,-0.13930936693265109,0.06579024216945799,-0.002077946300840501,-0.12504076154104474,0.34089175299546265,0.13980827230092396,0.021174383534622733,0.1843368384728082,-0.03536602355232798,-0.13377450041055786,-0.020451073744689782,0.02575751983787868,-0.042663141538544426,-0.017041364430375783,-6.0186125304427644e-05,-0.2637916518446382,0.013636729530141379,0.10842210952166967,-0.09465203245401253,-0.10758295394722629,-0.10828820315319562,-0.011503529945450645,0.07080068221446928,-0.17765874722621652,-0.140308366391007,-0.10982722541569206,-0.18692965724514707,-0.24243903739064118,0.0043300920818901195,-0.12412402589452898,-0.35582990179767476,0.05832530976356979,-0.09039204607924495,0.08351292107973858,0.0937461602624794,0.23412761603895063,0.011519634183312026,0.17200165681230692,-0.0295026645862551,-0.18843888396511033,-0.04182591434273973,-0.0570122057937945,0.058005918019324136,0.0873403464271298,0.023520264844976563,0.1242186058199529,-0.19892467815967707,-0.3101688684538589,-0.20417592525256636,-0.06549018825077914,0.09754554121694435,-0.17176231974342837,-0.05164185771822682,-0.04342599722846679,0.18897344364673363,-0.23367288828886998,-0.08299267090925497,0.39065480349767245,1.0,-0.08246112244430621
SN_pr_R,0.470160446061548,-0.0993304659278784,0.07631216925669829,0.5013718498116793,0.0031849934298000377,0.19052062801451494,-0.012043158226825192,0.3896910262133817,-0.037239169992836975,0.33772792155246784,0.3471655556844369,-0.29207209516459165,0.27319535670619294,0.18574903110370106,0.09778315461584054,0.4208308483771034,0.20765191764075253,0.1545025384448435,0.4457641312626537,0.03289433821785172,0.04534840459987573,0.3526609629239452,0.10187266727444412,0.040140618770351584,0.41935041184897104,0.2859642638725398,0.3045703147767781,0.26283664361977344,0.2299231989650368,0.007435153076649646,0.08948554954018553,0.009166434348757194,-0.05928315448315925,-0.11991010855236552,0.09914318376126122,0.2651247261012247,-0.13592550153327138,0.14015977741775335,0.3155521778823813,-0.25342630490752827,0.23827111411364343,0.18880880937682762,0.2431596446383382,0.42127621386120956,0.35279535735264145,0.26013618193067345,0.3250849238498898,-0.004279701525533208,0.4008986079187606,0.10967495489672856,-0.1584748545135884,0.16289941307600372,0.49744474096988783,-0.03302215460627244,-0.10933387330472202,0.3528463198462429,-0.33100923330824916,-0.04577267631090268,0.328218704292797,-0.06394200956233034,0.15272268199301905,0.18012551602121427,-0.0035912960134751285,0.2998077816320859,0.26994743112670394,0.42844302092826636,0.2143256852664808,-0.07418992596474792,0.14971845217454385,0.26442101784935335,-0.1594825339448184,-0.13222780650010388,0.18336588578774551,-0.08246112244430621,1.0
