,Cuneus_L,Olfactory_R,Pallidum_R,Cingulate_Mid_L,Red_N_R,Thal_LP_R,ACC_pre_L,Temporal_Pole_Mid_L,OFCpost_L,Thal_MDl_R,Cerebellum_Crus2_R,VTA_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Cingulate_Post_R,Caudate_R,Postcentral_L,Occipital_Inf_R,Cerebellum_9_L,SN_pc_L,ACC_sup_L,Thal_MGN_R,Precentral_R,Cerebellum_8_R,Lingual_R,Thal_PuM_L,Calcarine_L,Frontal_Inf_Oper_R,Frontal_Sup_2_R,Occipital_Inf_L,SN_pr_L,Cerebellum_4_5_R,Olfactory_L,Thal_IL_L,Precentral_L,Thal_LP_L,OFClat_L,Thal_VPL_L,Frontal_Sup_2_L,Fusiform_L,Supp_Motor_Area_L,Temporal_Inf_L,Cerebellum_8_L,Insula_L,Hippocampus_R,Cerebellum_6_L,Frontal_Inf_Orb_2_L,Cerebellum_4_5_L,Rectus_R,Precuneus_R,Vermis_10,Frontal_Inf_Orb_2_R,Postcentral_R,Temporal_Pole_Mid_R,Thal_VA_L,Hippocampus_L,ParaHippocampal_R,Parietal_Sup_L,Cuneus_R,Frontal_Inf_Oper_L,Thal_VL_L,Amygdala_R,Vermis_1_2,Parietal_Inf_R,Occipital_Sup_R,Cerebellum_Crus1_L,OFCmed_L,Thal_VPL_R,Thal_PuM_R,Thal_AV_L,Vermis_7,OFCpost_R,Temporal_Pole_Sup_L,Occipital_Sup_L,Cerebellum_9_R,Temporal_Sup_R,Thal_PuI_L,Heschl_R,Thal_PuL_L,Temporal_Pole_Sup_R,ACC_sup_R,Pallidum_L,ACC_sub_R,Raphe_M,Thal_MDm_L,Paracentral_Lobule_R,Insula_R,Thal_PuA_R,Thal_MGN_L,Temporal_Inf_R
Thal_PuM_L,-0.016695429233786713,0.0950665030317542,0.33058075272257714,0.6349057262171965,0.4358197109996751,0.5871599555901785,0.011236163417150346,-0.12168843820967883,0.26664643649634184,0.47189291734992034,0.13605623540101008,0.2829831548783976,0.40603957821707265,0.1015199179100421,0.4834516249536911,0.3845362176794661,0.7210619293848725,-0.14778885298738925,-0.07338598774073371,0.4741272075968296,0.3327137512002147,0.4964271311779205,0.6570692055803197,0.2750979537339668,0.1754756220971431,1.0,0.11027236494059177,0.37541011700475896,0.5077555747027648,0.1968480369070962,0.4213736266905848,0.22446274890382603,-0.12004580217535482,0.5484909920632496,0.7013565026124645,0.5632412648676574,0.24401562273598718,0.6820192820544562,0.6780426558252093,0.4934888459962834,0.7219077454680112,0.42308043745349705,-0.06921637244734027,0.6282115205097343,0.40133879384458915,-0.12240298885842323,0.3055885465544733,0.33978997518279813,0.2865809903674533,0.2934950369870985,-0.03481997904904301,0.14451723031114902,0.6831392729162951,-0.01655024969849172,0.505064877852414,0.645404201709213,0.40266312397096954,0.18613835751577626,-0.2616068977285441,0.4622508821470829,0.7887738954649294,0.15887662507617228,0.2923690806932937,0.1492320922134947,-0.19128509157148713,0.021465061331373155,0.19186174811191717,0.5525633582750776,0.607234966684803,0.3545879022253114,-0.02640760880347761,0.0937461602624794,-0.04312228933872781,-0.07091276951797683,-0.02639929438723202,0.14098780988703655,0.6570063820941431,0.31548926261827337,0.7318615809753736,-0.014569850179161249,0.23097535763494872,0.32406315422212834,-0.06903032140851487,0.1181956225692281,0.6123733333975611,0.6220717981719591,0.2825515053141758,0.4905257461479288,0.5758057906364666,0.22124341758471192
Calcarine_L,0.26688334383341766,0.048974065035327696,0.13308728588369959,0.20061356575483644,0.35913413108776293,0.3191749702476284,-0.30102006230523204,-0.05611016418156787,0.05640858595974318,0.19595724579157617,0.0760103917016384,0.49535071019485255,0.23710073336643447,-0.1099435633061029,0.08154321071003573,0.4860274408768703,0.193804970525059,0.15393935812952655,0.2705880405555439,0.3998793937985964,0.23916787241035434,0.27348113643021926,0.22645235971048475,0.03195100383837463,0.36974182658656235,0.11027236494059177,1.0,0.3738782852181216,0.274626392057822,0.07270642698613453,0.1423366241495431,0.6708737773343029,-0.13851462147756968,0.04747519497015092,-0.02897265473671365,0.44635560470743063,0.02282217039466473,0.38043225978268136,0.222484845244624,0.3311020489286449,0.25807254858307116,0.1742714701183415,0.24143071826626913,0.1571965358355214,0.3502395148982303,0.1490241278900134,-0.03296538433761339,0.7090743682301888,-0.01798587329520472,0.02374926168615352,0.41973446601900477,0.14888761831295977,0.2549919693571111,-0.05120628389048449,0.052800315373852665,0.22071976768580145,0.41905603294432475,0.10540728049462907,0.0059364546383285964,0.10812779111814366,0.27738345466156233,-0.11231582839293291,0.5612831507635386,0.08085084293745728,-0.1805062096461492,-0.13930260614267717,0.017675455391717203,0.4030861031506799,0.3579988088262105,0.02849580816833041,0.07917672560942571,-0.24243903739064118,-0.15830516255565974,0.1744147044970978,-0.0458537962757719,0.5150002186315756,0.15677602005718685,0.3864470202296996,0.31277991006823275,0.09980548107874143,0.0446644401531031,-0.07399156246259608,-0.004319772371168447,0.5273386695761192,0.17931151240014742,0.19154662189809177,0.4916742684101164,0.35976162830060127,0.08193721046690368,-0.019671261267978284
Frontal_Inf_Oper_R,0.17625576523929654,-0.26494180204746487,0.6454715286185336,0.3865956701030752,0.46209914925369466,0.5570578253157914,-0.3773201042471559,-0.09632309228241344,-0.10907543229557153,0.6160446919733582,0.1562937718973125,0.42904199623396216,0.4271517809302747,-0.2591736001940899,0.25592592089482136,0.6176954268264101,0.5713351635715642,0.11149471756764195,0.17458082067350283,0.46266729749131796,0.6253114846304488,0.4310353406749221,0.7684276760184438,0.27888259442631474,0.4026677414183903,0.37541011700475896,0.3738782852181216,1.0,0.6991867768292145,0.22827796726990082,0.04812970801594861,0.7167737371785385,-0.07640155923040415,0.10938883382715218,0.3932677572998304,0.4644952253391998,0.1478173872416847,0.6484704201391276,0.6013347851339537,0.4125733766026693,0.4968710975522768,0.183224091251169,0.13585292455524764,0.5186439298120192,0.6417374537783693,0.0004704223485465102,0.21056442205970838,0.7252133469553417,0.1838477018359786,0.005016832795950289,0.41734779062591776,0.47786080414433757,0.6942793551343703,-0.13207854544112382,0.5355577489342132,0.5490379309634825,0.5799450511582589,-0.16580400834989245,-0.24529163056517217,0.41053328780816556,0.5525898905825509,-0.03291154048152656,0.6136425552428706,0.07724447938368993,-0.3372450354656204,-0.15015070712241707,0.1508427529682775,0.7249929294610492,0.7309515512358215,0.4051464315318255,-0.19121527547599346,-0.11694405700034964,0.06724007572677483,-0.2550431414955651,-0.12056471540535113,0.8055166126548642,0.43028994171776763,0.7148855608265325,0.6385189816433274,-0.05990752508524224,0.46110250703820593,0.34882084839978494,-0.19459571008245047,0.4885182223106474,0.35818868226742145,0.5021663446977425,0.852927423131164,0.6860104901270737,0.19075419553340772,-0.07237457008165181
Frontal_Sup_2_R,-0.11268558081115602,-0.12709883944707356,0.6971490817705724,0.37906403100108627,0.5072723555609168,0.7222030888689476,-0.3765757808864185,-0.0488345725073353,0.18187366558124854,0.741628582421967,0.1969948772601053,0.31398380595281156,0.4553903181223441,-0.11883450705908244,0.09681371638533434,0.7215022530913126,0.5864441583281416,0.03212270447973769,0.07060531053745149,0.5391054746417775,0.812392732005326,0.5057472697757941,0.7443804850756658,0.40569545249038064,0.2303800592532392,0.5077555747027648,0.274626392057822,0.6991867768292145,1.0,0.08492969210182648,0.10782288219670608,0.6306190424132767,-0.2659527154891377,0.11130295471840407,0.3879412259040658,0.6412049663466601,0.09814764098130056,0.7206148574319262,0.6397715015289548,0.5426284338333803,0.5563873335928339,0.4537877732743779,0.11255454861633632,0.6257515406079591,0.597194323319103,-0.17320928707357672,0.2567392896083887,0.550215799717748,0.30478300762471194,-0.2486235479682972,0.40876493560645116,0.6213624658021812,0.7218229402047808,-0.14586407941096008,0.5818691586629096,0.7364917954593503,0.49723233032076186,-0.33376172924603986,-0.6474454933267105,0.6119602703640545,0.6919360159586718,-0.08351722522012468,0.7253773187325343,-0.23602756379998374,-0.671817520849748,-0.2781944388021679,0.04194386210128084,0.7448179514556191,0.8362374245124614,0.42333503301193953,-0.14016457136008995,-0.10982722541569206,-0.03514096571496514,-0.3492317871368826,-0.1691019983069927,0.604450662919275,0.6212582108777467,0.7225959898223493,0.6550907042738114,-0.04669704743091886,0.47240900741530734,0.400038272244014,-0.12852968237307352,0.6382849814619838,0.2418137998164352,0.6493186767250478,0.7640429745860937,0.8104983050140026,0.28216131898282587,-0.114576368905866
Occipital_Inf_L,0.1363762930715536,0.11503536961281213,-0.024412123762755176,0.17002923696527433,0.04220082958805999,0.02942216733681664,0.04334482954505358,0.0825760922423221,0.07788370016652078,-0.01435079357008374,0.00492853493891548,0.10017202289973148,0.1520100697709172,0.009970901609396683,0.10996470917428654,0.10186512956595344,0.12546053125614606,0.10692104753457006,0.10111336300406734,0.2204165534286148,-0.053174689960015176,0.09076210867667957,0.19665157541859607,-0.07288551157789883,0.13544746175281447,0.1968480369070962,0.07270642698613453,0.22827796726990082,0.08492969210182648,1.0,0.2381863455761597,0.0858872637191478,-0.07535899768220475,0.2035694635852732,0.15396713901202386,0.12449272740452312,0.058001503244960326,0.12652069441803415,0.20686139239890647,0.08293565358922987,0.2557128600357171,0.2040050354837413,-0.1324075691618423,0.08124380645082485,0.021806688832257705,0.01593796103971749,0.1408188220207139,0.08748960850571408,0.2173737678841053,0.17519774753745254,-0.048281352323774396,0.05145032086011343,0.18389280438323327,0.14640356880667016,-0.036631177758440034,0.033838145628738395,0.06474124549197649,0.10706579695620624,0.09677325761769771,-0.03882842459141279,0.15784563754866296,0.10913774172829692,0.03842817393208624,0.20297993749299645,0.1115771127028948,0.22362384986963488,0.08693850232599916,0.055308518697556236,0.020775208026788963,-0.08373880293310518,-0.09217770602995042,-0.03486571113328874,0.009552363066593404,0.20624026971253248,0.09046984349511707,0.051522889465782006,0.031375845399426075,0.07766182008961438,0.1660042738118074,0.08457509918683198,-0.03839429112787974,-0.0569520560272384,-0.034405803813728396,0.002662815437101147,0.18316768329498562,0.1383067550597112,0.09937022861012385,-0.018566650695759614,0.03662019694883287,0.016255948970384564
SN_pr_L,0.323488613759324,0.36264488776704545,-0.02031565607189175,0.430049013170101,0.44601377020797045,0.265790780395101,0.3085911540856774,-0.03234225006649723,0.45928745757018535,0.11967598677151187,-0.08958848619064304,0.4999302129141736,0.24905246247539908,0.38791532072153717,0.4450784196434067,0.12167101832512987,0.4121412291920188,-0.015508757343001767,0.04112255083901208,0.5735546159663694,0.06583474185935108,0.20592443022868326,0.2894591610539055,-0.004830258612775873,0.16796788393415493,0.4213736266905848,0.1423366241495431,0.04812970801594861,0.10782288219670608,0.2381863455761597,1.0,0.1284052424646034,-0.25335119656270727,0.4093269713165889,0.4786316487050761,0.3305977952743753,0.2882873914798949,0.34903759125587613,0.48240505434166364,0.24516882487276276,0.6061970981592308,0.12832796808351202,0.06161073921763874,0.27794561756151964,0.08620540138000071,0.19923548632254556,0.26693807550389337,0.24609774922091837,0.18581169772944797,0.4446822380827111,-0.07797771633884422,-0.024879474006730615,0.3998168286828406,0.15235226885119385,0.14722295237072425,0.2040087517655371,0.21102849053781758,0.3966594732484153,0.19174756460439613,0.17198158563991925,0.4505867666209753,0.2469981013492579,0.06839660568379378,0.35709510999885513,0.13380885948775323,0.09621271778173142,0.09298664023249453,0.21338768624429927,0.09873846115532735,0.055731030742658366,0.10296632772541495,-0.09767523524754117,-0.10163905133504562,0.23372413945596843,-0.07096097873426553,-0.05679571325272662,0.13115754336297494,-0.07957164894112807,0.30149358044440683,0.4464324200358112,-0.3640555428387157,0.12225436128620387,0.05101072844727197,-0.05093354426369502,0.5171730993563267,0.35162172483497517,0.057419255495760754,0.09722337470637421,0.31658574444203114,0.2552932600597867
Cerebellum_4_5_R,0.27596226162190146,-0.09811032501269847,0.48265961807998564,0.18141272513816492,0.558334706293358,0.5586432721617034,-0.32066140434534735,0.1720756386959744,0.18175820104681456,0.5572570166023132,0.2805281807395353,0.6109248294291934,0.2575574509810092,-0.16449586318021858,0.0665554025739435,0.6294734877852184,0.4358795431008093,0.03284055311591006,0.1458808618001519,0.6681633399045633,0.5911485355841345,0.395647827379921,0.5270431476825238,0.2462552450682522,0.4938883683972578,0.22446274890382603,0.6708737773343029,0.7167737371785385,0.6306190424132767,0.0858872637191478,0.1284052424646034,1.0,-0.19238446983709057,-0.040855106411373944,0.11272428572619933,0.5883913698568755,0.16145643767542026,0.6621026382044611,0.36347039560196626,0.6191277266332533,0.3514269732172295,0.3005726414293432,0.16214439988861834,0.3585915124294529,0.5085840487834387,-0.09840631129593568,0.05286883052898776,0.8693942903514661,0.25211439407725683,-0.12895617619050304,0.687688221469928,0.5716199478497984,0.5310409856300463,0.021090817577571867,0.3176092766637078,0.4635100409978447,0.47805718640525946,-0.14772312224055575,-0.32034014550057766,0.32800798365699857,0.5129860896882793,0.08134862033389888,0.8273864427577854,-0.0004153580154926669,-0.5429118753508322,-0.24204893838537211,0.0716271990679033,0.6819228292072511,0.719573421075722,0.15357564288957437,-0.10343287857706145,-0.3573226844207177,0.038364137087194494,-0.15855555804412153,-0.285745689000871,0.8314199741453274,0.3981159149505919,0.6787674063575108,0.538378339076192,0.20887293429878473,0.17650034572063378,0.1895011644908804,-0.1527935862988874,0.823990057351193,0.213964769021302,0.45708336697328666,0.8170004117781854,0.7150610136880234,-0.059966951124206906,-0.20084531836088423
Olfactory_L,-0.01411083051421862,-0.19122880274084733,-0.09242244162274899,-0.06465435250842635,-0.10044059503121082,-0.1208620343508693,0.13056941827495927,-0.1451119518277771,-0.468942702276677,-0.16626189843228717,-0.13833665890113012,-0.27992079473319376,-0.04307347919379057,-0.15614318548340386,0.1044773768461212,-0.12879743569527066,-0.03910048025138089,0.04215485961395849,0.043421033196392615,-0.4759455954824556,-0.07722424360090424,-0.18249989052874213,-0.06033000867068953,-0.1351972801710731,-0.07238741485801678,-0.12004580217535482,-0.13851462147756968,-0.07640155923040415,-0.2659527154891377,-0.07535899768220475,-0.25335119656270727,-0.19238446983709057,1.0,-0.02414037341335313,0.03358069414293605,-0.15716889080362034,-0.030154093735225096,-0.1531327105331469,-0.13762258190003854,-0.1606283239303566,-0.19508511041688806,-0.07397477036504052,0.0084825611354699,-0.010813212659345576,-0.014969747644469306,0.04775484136497645,-0.0667911707886623,-0.18075048505641744,-0.27477655800128414,0.1815002722199374,-0.11593347146739835,-0.12738384828212418,-0.12633038857231407,-0.022475327441091496,-0.06043972657351143,-0.07069255367836554,-0.14362076969500492,0.1898182429420896,0.18461191241340605,-0.15281139468154503,-0.16462555959281155,-0.08389570671692034,-0.14544228870878187,0.19156054911986814,0.30371962362540844,0.1569591849729898,0.1998124324033484,-0.21696746629136457,-0.149158358876549,-0.13240037375446995,0.011419338946181024,0.17356025765993996,0.17836390503435207,0.027492002250462402,0.23880336858169024,-0.1131516371962707,-0.11542029901716105,-0.15321635970756867,-0.12036343737328319,-0.21631011620451315,0.2448765602231251,0.0778315674005788,-0.11300710861233783,-0.1424645414054231,-9.154697519254998e-05,-0.16226500212668388,-0.16644243981205056,-0.18325037997603302,-0.06506212186143684,0.0839846629019468
Thal_IL_L,0.11698729744008633,0.20332136363116626,0.016320904633242976,0.4842151949210972,0.18970275150198682,0.21655687165964,0.11618687785839976,-0.1958046690444417,0.20711798072078635,0.13801446443950394,0.0012600213915343885,0.09934652211074636,0.4027752881926916,0.1878021029554293,0.4503401687001791,0.1551323326769411,0.4728586739479893,-0.013379691514283197,0.0020475497768496585,0.20050938707389318,0.09655870997044107,0.186538679701976,0.3094762483951369,0.013081116740738283,0.15142772835827195,0.5484909920632496,0.04747519497015092,0.10938883382715218,0.11130295471840407,0.2035694635852732,0.4093269713165889,-0.040855106411373944,-0.02414037341335313,1.0,0.5232445376771068,0.20759198467308196,0.1704362733485974,0.366055317507567,0.4851582172950004,0.25673008316896356,0.5270764363803874,0.3185514095463328,-0.10626175052650244,0.41853233411044194,0.1505437301845428,0.007492416437505093,0.35889846092420985,0.1434942551272571,0.13611769246673425,0.49723510174721347,-0.27885314501538594,-0.0780635065781307,0.36517670860558116,0.1435353522704102,0.2031981163916377,0.3677487318048945,0.21514314537458842,0.42432194844979937,0.14406328361183662,0.21187620958663508,0.49020898527896173,0.0904728379704027,-0.0441281611178281,0.3617607141471958,0.22284804637345457,0.20652384221901374,0.08207279682864378,0.20822835558081135,0.16095199264937313,0.034581344274102664,0.042568794563860805,0.011117734295599735,-0.030433333752754196,0.15734192809730155,0.11317823031148792,-0.13498435832296393,0.27397091434749005,-0.07836183795808274,0.27263056990173967,0.05878291070973917,0.029485647595232662,0.14731414366897239,-0.029625007850568607,-0.1364276514188607,0.5331752319533666,0.3142883020766692,-0.03436017018277892,0.11471909485073675,0.5110060813583355,0.24867657707179575
Precentral_L,0.20853758748291643,-0.016946585620465467,0.24758075136206276,0.8214401409643461,0.4582057357759932,0.5227384756409119,0.193788675213314,-0.1885091069325624,0.07520097589139593,0.37675638029735964,-0.0037635142292678694,0.2220012349495289,0.4245499827753449,0.3068812071325434,0.7742422434796737,0.2377892116628186,0.8632988223857094,-0.041793281702630976,-0.04419808175249827,0.3302195448572644,0.3437820102331943,0.3557636811663655,0.6850968442754334,0.2714451851643236,0.36161112818146607,0.7013565026124645,-0.02897265473671365,0.3932677572998304,0.3879412259040658,0.15396713901202386,0.4786316487050761,0.11272428572619933,0.03358069414293605,0.5232445376771068,1.0,0.4125397835788475,0.2057061113729388,0.5856420507316734,0.8568360148704256,0.3429437628475697,0.841733728093484,0.19109989180185144,-0.0027126874102494656,0.628009758999877,0.30466651295963576,0.14866043909715296,0.23246040951594008,0.3182238519227351,0.11729421575566609,0.6217053404859143,-0.1602691485103685,0.08929825295845609,0.7204725948112367,0.10714999062746004,0.5209447004126861,0.5012347357873559,0.34825562827516626,0.43832375168738613,0.10118923751249434,0.5091711875234669,0.6806796037165037,0.20400290708477878,0.062363692226213754,0.45438307186780913,0.04437131222382222,0.21366976241561753,0.21530638465860177,0.43850646759534995,0.39024307160781185,0.3137920681512461,0.04895371628847636,0.233818038934042,0.10164685974405147,-0.08234959082906688,0.0439509159141861,0.10283899479412273,0.3852972512783623,0.08792356104866543,0.5943716375121877,0.09026237032486839,0.18928968234565333,0.38930607172678783,0.0020222829440295007,-0.11033257380343124,0.7424917037335609,0.6744547191476259,0.23205857657612172,0.3246482806066412,0.5354969156859833,0.20266721368119528
Thal_LP_L,0.1509270380162211,0.1177573765093661,0.34430129345022914,0.4565444241355244,0.6215776284373392,0.6502275335357183,-0.11776149845417433,-0.024579794966665285,0.17258789995008475,0.5128219564736615,0.06652075827690034,0.43129838773564155,0.4582851219481373,0.005351731865136168,0.2972319116665931,0.5818037950842194,0.5874037945894683,-0.005773501793493946,0.12044104803861891,0.5391457242812387,0.5797351393435558,0.4022163727757346,0.5793436261134933,0.19853708094471215,0.255820482673991,0.5632412648676574,0.44635560470743063,0.4644952253391998,0.6412049663466601,0.12449272740452312,0.3305977952743753,0.5883913698568755,-0.15716889080362034,0.20759198467308196,0.4125397835788475,1.0,0.14059350989529085,0.7014401124034829,0.5549513591259053,0.5556448213345867,0.5765259399136503,0.44136407669308203,0.15945522339914733,0.5635195464802768,0.4142713555532887,-0.08902159764901917,0.2827084130647783,0.576761434211446,0.16905855546641818,0.09461375123631535,0.34511376885600903,0.4101842685642449,0.5955935926091536,0.020199690882080727,0.30560116054249603,0.6182668426725688,0.43454151786789696,0.08081511914905926,-0.293898861878497,0.4708905248337961,0.7326999434097269,0.007303892859320048,0.6222001358462259,0.07849838547416031,-0.4324783034019062,-0.1748065730139223,0.09225109677121188,0.5899662967402501,0.6429555564473592,0.11990286417573238,-0.1644860759119399,-0.16594940088119603,-0.03274616867610892,-0.07517189909888958,-0.10358251499899662,0.4311173810546797,0.4397573360272332,0.4138344149410451,0.5790455031981743,0.06733161531499193,0.11325190312000423,0.24754828710437923,-0.11466765892037308,0.5290035164539675,0.4701738916780596,0.562942008499755,0.5435879840820446,0.6453396034899986,0.2371060027051346,0.008676210838046481
OFClat_L,0.08770697362672278,0.09743975272527136,0.15557184889154627,0.18805908852411854,0.36521352472374546,0.2052481928763283,0.09950376119873416,0.09330355929992881,0.2722998633047168,0.33454756333672225,-0.061127983552080774,0.3108072225867338,0.02959591288538838,0.12914877743449416,0.21719655654026132,0.1398671741539871,0.25811428047404916,-0.1711091854150815,0.1358446905193303,0.2557570593107678,0.20328556801473407,0.21999424901592587,0.2580389948680226,0.05194587944607243,0.04124680704398384,0.24401562273598718,0.02282217039466473,0.1478173872416847,0.09814764098130056,0.058001503244960326,0.2882873914798949,0.16145643767542026,-0.030154093735225096,0.1704362733485974,0.2057061113729388,0.14059350989529085,1.0,0.1989573363946783,0.1994993935529896,0.15622601733183503,0.2617455028020196,0.12420373957493268,0.1251573131246879,0.2019535780486626,0.16764259128217876,0.16966380092989986,0.174276248358455,0.15950434238110883,0.30168512568134775,0.12714471280187514,-0.04942484713560651,0.1160398043712388,0.30266191108105545,0.1511084141129536,0.20795497340254634,0.2093655959099669,0.10532671610910638,0.12186209586860554,-0.10315416646158694,0.054010295849110275,0.23206063761210685,0.18213921221240525,0.17664052848934614,0.20399350290185722,-0.08949802134996694,0.02919518102036478,0.36743678884372605,0.17806622599833669,0.17981410221470637,0.04033965986432995,-0.06368628709856711,-0.020451073744689782,-0.01625981717128958,-0.01297369276035001,-0.20576242096372577,0.16183977213909329,0.19143263664209628,0.10605731479060836,0.20950665752709682,0.34975879789193054,-0.08504427534018037,0.16406875758056383,0.023873066351496657,0.08070895163601823,0.24406830113189812,0.2803311429651506,0.17058539386293875,0.1770624005290121,0.08701111080877487,0.24937685386165037
Thal_VPL_L,0.15219420550421014,-0.0762524200875611,0.6188654306539697,0.5940864993794008,0.6970991600097362,0.7320217825593426,-0.1672670701884468,-0.06156355551454972,0.19384306717730965,0.704013626302196,0.18523818002376227,0.5377986572225435,0.50834833222058,-0.1114951451298692,0.4112756365339821,0.6082123027539232,0.7895820446994464,-0.026055858310865685,0.03234910701931842,0.6460208478209825,0.6590410279332622,0.5494113050159664,0.7318171196504576,0.32789111704842744,0.29845560897421464,0.6820192820544562,0.38043225978268136,0.6484704201391276,0.7206148574319262,0.12652069441803415,0.34903759125587613,0.6621026382044611,-0.1531327105331469,0.366055317507567,0.5856420507316734,0.7014401124034829,0.1989573363946783,1.0,0.7398903485806945,0.6236637707682214,0.7098074846999356,0.40043425730224197,0.11378203544873976,0.706466794343916,0.6193585368725304,-0.07838966144088827,0.36938586278781566,0.7622710619266726,0.29204410978262085,0.13459329874230275,0.36628713271183483,0.4324546355504548,0.7668158498841555,-0.04844387338357874,0.6123930752812243,0.7720453659135852,0.6092784391741084,0.06854176087914682,-0.34128226102402165,0.6405323213372821,0.8171654218382316,0.10997341585613427,0.6813347499652542,0.08447293057209705,-0.4599837010183318,-0.22775677918437326,0.14450592607858428,0.805522874915252,0.8213390523122361,0.4238305807187086,-0.14768487361840693,-0.1528980023627185,0.01555992673958907,-0.25469466669267515,-0.18739565525276092,0.5827058387225248,0.655008432425098,0.5812083766182082,0.800426554139027,0.11337635409571754,0.24346948678534386,0.5020767654933888,-0.13032843525751947,0.5378422186667632,0.5685568153807968,0.7134999407599285,0.6971371602976562,0.7537180388874568,0.318434052379483,0.03322822284402709
Frontal_Sup_2_L,0.17746710490399725,-0.030641319665832587,0.47211678821578584,0.7977428528761016,0.607148228136908,0.6568668626169272,-0.0315314826760558,-0.21369382571090415,0.09797048742422093,0.5692432665349914,-0.029834102728379552,0.3697221771428025,0.6374610220568121,0.18899344189380696,0.6510372717746071,0.5168540857140886,0.8356931376391226,0.06092819422717152,0.1160843866956524,0.4733977515657283,0.5903985914901572,0.49695684593171896,0.7825343632916864,0.2737276754803728,0.3743006694597168,0.6780426558252093,0.222484845244624,0.6013347851339537,0.6397715015289548,0.20686139239890647,0.48240505434166364,0.36347039560196626,-0.13762258190003854,0.4851582172950004,0.8568360148704256,0.5549513591259053,0.1994993935529896,0.7398903485806945,1.0,0.42741141455377774,0.8905089453921466,0.25817996509658786,0.13927287956763776,0.7385966382514569,0.5050595832721397,0.17708061077186993,0.3663030990822561,0.5713661743349578,0.1857268975964169,0.4229795531798419,-0.001682050289524849,0.2630301286045423,0.7905694736609157,0.03329480167404956,0.5945281769646694,0.6426750484390437,0.5495813641562964,0.2768344209283888,-0.06697581243264178,0.6087794981848903,0.7658786791190799,0.08096771425901449,0.31968698382448585,0.283277132009047,-0.135794715501956,0.04062220204805709,0.1623560444028575,0.6267644351448683,0.5612657821404604,0.39019165738944184,0.0031201701139037417,0.022187832776132028,0.029422778591159788,-0.08191485111312567,-0.007366359668782955,0.34983492781891085,0.43911052293413083,0.32265487580411484,0.7040205380126242,0.09587356603406363,0.27064934015749725,0.4513227707333726,-0.029678249786610753,0.15382916946157973,0.7038312932069087,0.6783016767986201,0.5253777596578113,0.5378830682584256,0.57349527704387,0.1741810906859981
Fusiform_L,0.17972490230152707,0.03497783115836272,0.26292620065100275,0.33058670714483457,0.3199005350076762,0.481538406916361,-0.12351120173857452,0.23317465122836997,0.4040606072525401,0.4007368704109023,0.5035481398069748,0.3942753046114922,0.35254493750926,0.026919532423836618,0.09579440547104268,0.36634741445794017,0.600862235234081,-0.06290978411108787,-0.21228861046907618,0.6581623961522028,0.49707952749227785,0.22074352939682598,0.44446353803397093,0.3317260369718395,0.37763254832472704,0.4934888459962834,0.3311020489286449,0.4125733766026693,0.5426284338333803,0.08293565358922987,0.24516882487276276,0.6191277266332533,-0.1606283239303566,0.25673008316896356,0.3429437628475697,0.5556448213345867,0.15622601733183503,0.6236637707682214,0.42741141455377774,1.0,0.4902832087434503,0.6595119521137097,-0.25599639601028706,0.48509329174227744,0.3175281363709086,-0.41994412841415996,0.1947727572129477,0.5797483360529658,0.39861597820517536,0.07548031060904307,0.5133607208936527,0.38518528619783077,0.5062475774699464,0.08336102036298049,0.2861328596809829,0.5887482439946262,0.23417023139303536,0.06643836349954829,-0.3000794203611206,0.5699996921400567,0.6711820154883672,0.2636690055924139,0.597080506388952,0.07273776843677933,-0.40571402463528206,-0.09847629698197424,0.0292820859981468,0.4640386576223594,0.6238628641802842,0.12669305433912864,0.07938860833996551,-0.23367288828886998,0.10282027569053571,-0.09186177579519167,-0.15188871039184126,0.36572421054845455,0.6292106211831235,0.4061734296038091,0.5566150965855653,0.21815156671739586,0.05092081127866905,0.20641301518784333,-0.052789563575936234,0.5935057984688611,0.28039253473379055,0.5374084693376161,0.4052973282849759,0.5630551157722757,0.11873563513693787,-0.26140141977752096
