,Fusiform_R,Thal_PuM_L,Temporal_Inf_R,Frontal_Mid_2_R,Occipital_Mid_R,Temporal_Mid_L,Calcarine_L,Postcentral_L,Amygdala_R,Cerebellum_8_L,Temporal_Sup_R,Cerebellum_3_L,Thal_VPL_R,Amygdala_L,Thal_IL_R,Cingulate_Mid_R,Occipital_Inf_R,OFCant_R,Insula_L,Thal_VPL_L,Vermis_4_5,Frontal_Sup_2_L,Cerebellum_4_5_R,SN_pc_R,Cingulate_Post_R,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Supp_Motor_Area_L,Angular_L,Cingulate_Mid_L,N_Acc_R,Thal_PuA_R,Postcentral_R,Thal_LGN_L,Thal_AV_R,Occipital_Inf_L,OFClat_L,Red_N_L,Thal_PuA_L,Thal_VA_R,ACC_sup_L,Precuneus_R,ACC_sub_R,Hippocampus_R,Vermis_6,VTA_L,SupraMarginal_L,Temporal_Mid_R,ACC_pre_R,ACC_pre_L,Rolandic_Oper_R,Frontal_Inf_Tri_R,OFCmed_L,Thal_MGN_R,Supp_Motor_Area_R,Thal_VA_L,Insula_R,Occipital_Mid_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Thal_LP_L,Parietal_Sup_L,Pallidum_R,Thal_MDm_R,Cerebellum_9_L,Cerebellum_Crus1_R,Cerebellum_3_R,ACC_sup_R,Cerebellum_6_R,Thal_PuI_R,Rectus_L,Caudate_R,Olfactory_R,Temporal_Pole_Sup_L,Precentral_L,Cerebellum_9_R,OFCmed_R,OFCpost_R,Frontal_Med_Orb_L,Thal_AV_L,Vermis_7,Hippocampus_L,Red_N_R,Thal_VL_R,Vermis_10,Olfactory_L,Thal_PuL_L,ParaHippocampal_R,Thal_LP_R,Occipital_Sup_L,Vermis_8,Fusiform_L,Vermis_3,Cerebellum_6_L,Temporal_Sup_L,Precentral_R,SupraMarginal_R,Precuneus_L,Occipital_Sup_R,Rolandic_Oper_L,OFClat_R,Thal_PuL_R,Cingulate_Post_L,Pallidum_L,Cerebellum_Crus2_R
Temporal_Sup_R,0.7031197696034158,0.14098780988703655,-0.16645846483481924,0.44918337502171835,-0.05651838600918075,0.15482018470982298,0.5150002186315756,0.35887350427803705,-0.07766583957534977,0.19663933410447162,1.0,0.7474939443822374,0.7475252318149618,-0.12387894254195575,0.5251276560271333,0.37780562694383113,0.027480237015037413,0.05121897998367977,0.26836523329106193,0.5827058387225248,0.23255730276625347,0.34983492781891085,0.8314199741453274,0.6632013498314627,0.07316151751685668,0.05314118049406379,0.1992554757843747,0.2555712378957745,-0.44776823718852143,0.1850969998043477,0.02454529840769206,0.7060773810422006,0.5083848810150688,-0.3665113423626066,0.6289884268510407,0.051522889465782006,0.16183977213909329,-0.08762972643432634,0.32610106165368585,0.6688114407080868,0.5757441214079189,-0.20546015090430914,-0.13280539247239703,0.6584824829128547,-0.3312619818559882,0.4798828309229617,-0.051808281596263495,0.3805629977182097,0.21887751453014734,-0.4253852554199291,0.8168665525392992,0.8420526662765089,0.13909115536592473,0.4347342242294645,0.086638517645131,0.4463601395963937,0.8889797435110012,-0.4292401532031341,0.5281714259054897,-0.12002421309206543,0.4311173810546797,-0.21864409952102257,0.706032665731232,0.3810311761432336,0.2237235705696232,0.09229856272853547,0.7330582817424675,0.34333375465467597,-0.30962374452781866,0.6456375400058046,0.06695967074328193,0.577367254197992,-0.3262537234516504,0.07610867891339648,0.10283899479412273,-0.30483282063328276,-0.1388941790023515,-0.2490412959668214,-0.1913879581070697,0.3836835207189918,-0.23001149211389968,0.478295857184559,0.5259034912517404,0.7258619898282267,0.5781454736299133,-0.1131516371962707,0.5096835271209537,0.622907023697231,0.5101227147249648,-0.30727274054926795,0.09285506694846617,0.36572421054845455,0.44635414181637856,-0.002398519040660823,0.16343821625547175,0.547607955479286,0.8103133242015484,-0.12439749351673185,-0.5172107247957235,0.4071780084378929,-0.5062195103655089,0.16903982824925315,-0.1821764698489219,0.2680006885642077,0.23557672122410242
Cerebellum_3_L,0.6664928503874807,0.4523029047290235,0.0015152214775022168,0.6042424228277021,-0.030260971848712816,0.42334229289276565,0.6380553668813672,0.6405754550284148,0.047630846367140094,0.1380077180120808,0.7474939443822374,1.0,0.7855771843936262,-0.06202042670219282,0.6369008917209191,0.569167590949195,0.08574441495635352,0.1248753702467453,0.5542711736393953,0.785922055363779,0.41456090687324126,0.6227358675965595,0.8415779940330643,0.5539965498501902,0.2755240931389093,-0.01203701362138967,0.41647985544935373,0.5857427819414852,-0.32988022111166865,0.42676093247827435,-0.1088238976020642,0.7235266328024614,0.7027418263682759,-0.04919925265781188,0.6909250673114758,0.09420785131021134,0.1848902287948751,0.2698288225248019,0.5661808147589878,0.6566036146298875,0.6645170872512765,0.053482470630782854,-0.10623246402357271,0.695549023541537,-0.2700206525331796,0.6344267069831171,0.28770162783814973,0.3233507839659301,0.24645147050618468,-0.35501098587958735,0.7600784943796347,0.7577231512498686,0.17169536300453178,0.566053429077388,0.39868038012690504,0.49324510846712877,0.831655283132534,-0.18011401692978735,0.4283521502672401,-0.06678755254682463,0.6183326320664622,0.016737606862398384,0.5959326721636266,0.5205143898930243,0.14689622118461065,0.04669426775447581,0.8399021385685949,0.2708241260900809,-0.17677486219295147,0.7032516641749568,0.10514373449861517,0.6803165894521314,-0.13655744389326033,0.009873960050867553,0.3738310879491053,-0.21625636822600627,-0.07477628335123784,-0.2151255594325401,-0.1830380224277303,0.36471817661188505,0.0016394068325899442,0.6562195812477224,0.6150606160125583,0.7510862849985053,0.5301765149765835,-0.18302227158138512,0.690800733089765,0.6341226738014739,0.6573013558079805,-0.11609899130170151,0.08561663671460515,0.6399667993908251,0.733342197734451,-0.012750993689677708,0.4254100118783127,0.6855536252827081,0.7527761142165283,0.11804895774914925,-0.43172945032514826,0.6160831632381476,-0.40360550550704904,0.31786817196927697,0.027319210704688162,0.3342861265280359,0.2070212702902057
Thal_VPL_R,0.5413930005004115,0.5525633582750776,0.0013790888195701527,0.673339870809185,-0.0635518882275814,0.2245663381910913,0.4030861031506799,0.6287495609265747,-0.10419868797766253,0.1372570415325334,0.7475252318149618,0.7855771843936262,1.0,-0.025918484785008664,0.722466390636417,0.5973257040311931,-0.01301620371405221,0.14814298969967993,0.5907156117128203,0.805522874915252,0.14292956832446593,0.6267644351448683,0.6819228292072511,0.7167215178166143,0.2689967930476396,-0.1066307225486016,0.40464049250575357,0.5654081385840729,-0.4956819758532936,0.41156631178741593,-0.18081519037933808,0.8345294695513203,0.7131988993186956,0.002129530181107322,0.725246595387715,0.055308518697556236,0.17806622599833669,0.14520148915745323,0.5520335592585225,0.7576792898180111,0.6393515228669625,-0.05737193018509412,-0.19836134913227757,0.7839601617012686,-0.4005829356233124,0.4737331358702746,0.07634304547225695,0.16857199999479025,0.3230491202321426,-0.3275646519165461,0.7614293022638025,0.8081774675029042,0.024090157080927536,0.5947021631887711,0.41117000037926565,0.6846488526945749,0.8079306232045683,-0.24497010551394302,0.5133525869325363,-0.16184823667392728,0.5899662967402501,-0.12696383368435513,0.7952586747655342,0.5661199565392768,0.06377815585570794,-0.007267271851933072,0.7500016979983144,0.32420806843955696,-0.16474852681852273,0.8423427517718577,0.035240116932936376,0.6782791344504538,-0.18221751537816666,-0.11597990506678964,0.43850646759534995,-0.27489557826465755,-0.07352391995080831,-0.1584369839253337,-0.186414858586237,0.5305920542958161,-0.14627275637549148,0.7412737859527969,0.6956490405306298,0.9020077312528052,0.4097784328967987,-0.21696746629136457,0.6979133718526066,0.7307752370322166,0.6948594940880479,-0.38612681842685426,0.1809130478065582,0.4640386576223594,0.6960679161440761,-0.058135145813220795,0.3256225244480536,0.7196616398788112,0.6509119687910191,-0.0545043175305489,-0.536863544963885,0.683512407799281,-0.32332698262487636,0.35622510409100455,0.026582963794927784,0.5158274877200046,0.2200402225645491
Amygdala_L,-0.09607068293515393,0.17394973404502684,0.04042395354281246,0.017957731573990002,0.13180639983005094,0.10943665896692203,-0.11496386468578623,0.028114870062692737,0.2759363746623847,-0.01783267635233121,-0.12387894254195575,-0.06202042670219282,-0.025918484785008664,1.0,-0.16519954002150566,-0.01952368270202237,-0.14489154796893747,0.14330191206668022,0.061707611162491356,-0.01477743184647734,-0.14521111981641288,0.014866789223442077,-0.046278686277292536,-0.12861774827380912,0.041216095859414666,0.12056882377206146,-0.10323759261175766,0.11491627393867898,0.10636766399239775,0.009157079196651834,0.0659512684100059,0.0061762960865785,0.0835713546212259,0.20764076268431764,0.12377886862528707,0.03472506243155442,0.13053728217530428,-0.03804425172800084,0.05307447449719814,-0.0954447237245842,-0.01672926210074107,0.08885702097286362,-0.0795090559352109,-0.10171814933076286,-0.05257248951140334,-0.0943268751660611,-0.02149479579472339,-0.2569034410231477,0.09293642831788536,0.23589148424886766,0.005963483086168625,-0.14000261957250745,0.06045017177107257,0.06754830107992518,0.16801376139463034,-0.11669738380858938,-0.14285896400438788,0.1505155343527231,0.01483416620262423,0.40730819946533653,0.0887466171075791,0.12993145127737918,-0.05562537950147623,-0.018551933682841863,0.09933517003648946,-0.04234467431465051,0.02632405159755739,-0.019305103606768497,0.17314414487450283,-0.023725693659964096,-0.0832934946714593,-0.0038415764701546485,0.03699095798271406,-0.0006532100601676984,0.09426645476365852,-0.07396550130851963,0.23607754491698085,-0.09465203245401253,0.09683619046641717,-0.26490513216481,0.06617289724651258,0.16789954064567592,0.03789093874750136,-0.012648674129138823,-0.19653981680924706,0.06686131334152473,0.04728475402795085,-0.06685446194748966,0.051091358860643844,0.1270747465995497,-0.0334936347063825,0.10864797797453649,0.11789646139851183,-0.22781764870028717,0.05980057191186429,0.16191377290793613,-0.04705932202096778,0.06939975903533885,-0.03728460784749398,-0.0837919315314699,0.22124139310397542,0.008847450268384495,0.01416477733261197,-0.14021391413080683,-0.05141769479939672
Thal_IL_R,0.37664825896240745,0.5202045478723903,-0.008429244050214309,0.5729911473692364,-0.0716496297347291,0.29852223621781804,0.4402600373372313,0.542234298248143,-0.14837279766505648,0.03461113810932207,0.5251276560271333,0.6369008917209191,0.722466390636417,-0.16519954002150566,1.0,0.5053326478622123,0.046936641950038535,0.20047865070656723,0.44547651140504957,0.6110706595905562,0.33638661758164695,0.5568235109085703,0.4966210108336132,0.5576070474257765,0.2513894405468007,-0.21710129955593999,0.38556403846808845,0.504987992854908,-0.3874868968799235,0.3925961523655973,-0.1284574357422833,0.5554888569582092,0.6048019715564219,0.02474411818089751,0.4246423086917537,0.11053246806746443,0.06742711220550496,0.1348648269049498,0.45825464467093024,0.6028324425235342,0.4385601544514093,0.023490247626535517,-0.14470021380932138,0.6059538617758453,-0.16472904666371155,0.4173725750524827,0.2004279082726535,0.22172038743630673,0.18555202824810269,-0.3391740381669207,0.5309802616437557,0.6100082278454028,-0.03083055323939053,0.5972770627274125,0.41689812453988384,0.6907520979916052,0.623348436687778,-0.14950652097635256,0.25941592374526323,-0.20571549570236705,0.37744733147331533,-0.07413875734294996,0.5618584043987266,0.410651551888499,-0.00793572043611069,0.07266441393572114,0.5258123623943521,0.2986509122108315,-0.04241409295945513,0.6962082985433139,0.1421150503743383,0.5372068419438463,-0.19833707295702785,-0.12909114173521496,0.38602265455710966,-0.12451851467080594,-0.2417733672418175,0.03664741599920505,-0.2066578027989514,0.63331387983686,0.06700316560804995,0.5265686304818874,0.42180497413596335,0.6866282938752181,0.26164573699761684,-0.23317869895035287,0.6323615765197261,0.5879714171030785,0.4940467381029755,-0.17888881263337808,0.16149680217834894,0.388692325670741,0.5905862005828729,0.05220964602181481,0.34973582651408763,0.5753261586972765,0.4760257270132769,0.046137199908562805,-0.26513316560572825,0.6031607525706543,-0.246266863164716,0.4037159497952651,0.1031571454809147,0.44366047130945047,0.2177469703902084
Cingulate_Mid_R,0.3574630877670185,0.6662850440750292,0.15675724068367744,0.7354360180777181,-0.046720546471009164,0.36278966878072877,0.17944099125437019,0.9100452540675447,0.08216007652821225,0.08663672348966742,0.37780562694383113,0.569167590949195,0.5973257040311931,-0.01952368270202237,0.5053326478622123,1.0,0.0401624176947003,0.04170400887076787,0.7334822942312802,0.7324206617655187,0.22571143563064222,0.8273281799683823,0.353439805666354,0.3048440567775051,0.6890151424465514,-0.22637340625961835,0.6855728540924884,0.8285168500229896,-0.10998291489619669,0.8901108780812137,0.10025040475741055,0.5406823070382003,0.8414250852390772,0.22899116390051105,0.5902827010105542,0.17087601865800678,0.208891138881454,0.38177320474198256,0.6328101450117287,0.3815096867248819,0.5243150309454878,0.46475573744291715,-0.018488638751859236,0.5144771358453701,-0.1368259155665904,0.34636751351005374,0.5662065385839724,0.1849316517582351,0.3307255001876019,0.017761287276712903,0.37867630006000663,0.4588430754602861,0.18981360810077136,0.46605440711870005,0.7408148707454798,0.5879172427544639,0.493003802081947,0.055306955916945115,0.22850116968749978,0.0451998735706473,0.5600391341250596,0.3231097637720716,0.4351814133867489,0.5904721902166669,-0.035068056982203895,0.04973094819658843,0.42357498678498595,0.2878092622125797,0.061013092677710656,0.5900685378068065,0.07567357686963463,0.44182444364505585,-0.08285005840945245,0.11657792941337955,0.8223199297831075,-0.07480966001024822,0.12531606012631985,0.07326821967833845,0.030488458297988467,0.3943281635106306,-0.009536906581697261,0.6624374442858145,0.5482485255778655,0.6003989535480733,0.0755107785147629,-0.016904075089355302,0.6335111935535334,0.4776143164374274,0.6524842370534786,-0.12072129606330075,0.14859658204519124,0.4505637917827739,0.6778023811517758,0.028027674973123102,0.586967436941439,0.7635066261466823,0.5615599634402549,0.4402652307868063,-0.17717510097683864,0.61272637484183,-0.0734240608997156,0.5347462423901018,0.5303299002938281,0.4885910340555857,0.0996908583254473
Occipital_Inf_R,0.09474235219550423,-0.14778885298738925,0.03618057174752126,-0.002745473142925557,0.016507726003593307,0.08058243390995291,0.15393935812952655,0.038262385451841595,-0.1515862677827434,0.15100249229285093,0.027480237015037413,0.08574441495635352,-0.01301620371405221,-0.14489154796893747,0.046936641950038535,0.0401624176947003,1.0,-0.09659356539105465,-0.007653641734056278,-0.026055858310865685,0.15398798922329462,0.06092819422717152,0.03284055311591006,0.005780101617687791,-0.02068469944433639,-0.10791827598454726,0.10909572185250195,0.06006747205421859,0.14301844246380332,0.008847730133825928,0.020468096286652356,-0.041390738279451146,0.0398219511157223,-0.05964085705624712,0.019490965382223044,0.10692104753457006,-0.1711091854150815,0.14303005496131418,0.010509172191535415,0.04614342144950909,0.07874816221526608,0.01956342535216248,-0.10950480565327751,0.023311254646184335,0.02601297549226192,0.12853571520399237,0.12379990750989589,0.08837002402402756,-0.09000803222675464,-0.030317488191353593,-0.03713642521704252,0.0898356045664935,-0.07064573795287879,0.12865504482968756,-0.0191959607959679,-0.024369155368843164,0.07862408620406329,-0.043274098519702986,-0.12373107988318796,-0.1234293710299589,-0.005773501793493946,-0.023219364347606325,-0.03972048777341921,0.022796677417697402,0.13934013202880918,-0.0737000331984934,0.025030754926492593,-0.09137644194785426,-0.12292664654773774,0.04112340353227492,-0.03342742512977188,-0.01208961162596979,0.06126821412255851,0.03812851731633099,-0.041793281702630976,0.08034050056883124,-0.14492283796190725,-0.09052087321173424,-0.06109775395844228,0.038544198202790585,-0.03215002304709443,-0.04573910222507199,-0.06139464698922253,-0.04602910798447087,-0.027804402782850346,0.04215485961395849,-0.03208432528693051,0.04049650854031277,-0.042536771434485914,0.12006081125916768,0.0009772615420142502,-0.06290978411108787,-0.06251587803975805,0.16268361874331883,-0.036227305991587355,0.015574864050176763,0.06925943265178099,0.059846698544366896,0.12411056281739215,-0.0472534947111961,-0.18530912892191276,-0.008443561029961124,-0.01914299370726251,-0.00947748560540556,-0.07708160077352026
OFCant_R,-0.07001173025643376,0.2826790797264417,0.1800366254025875,0.14399572086184445,-0.08366330122825205,0.2514487518640576,-0.0036767988798711427,0.08271388614686101,0.14246179041109175,0.005141980274842666,0.05121897998367977,0.1248753702467453,0.14814298969967993,0.14330191206668022,0.20047865070656723,0.04170400887076787,-0.09659356539105465,1.0,0.07536956743226442,0.08494914160535852,-0.046644685280219825,0.07899504467009195,0.013670433073740273,0.24599231900785773,-0.04128904325136579,-0.007776151712859823,-0.2020934339295315,0.10763280551879555,-0.18828399164064025,0.004528055290057697,0.10048227864936958,0.07872515562565517,0.18239086549723485,0.13968803167349642,0.007854584808517428,0.05926465252188851,0.25835026713498666,-0.06724904426004502,0.11986086618607578,0.19928970300667578,0.09844977992215154,-0.1858101417261904,0.017362245318632258,0.24388248657490333,-0.1952205185648622,0.12068320914546583,-0.11698650780231683,-0.15153603671888596,0.12646421015624162,-0.09208055215144,0.1948970209780821,0.026232560532418854,0.1816957803450285,0.24118159132035047,0.13382390996475393,0.21826238363026385,0.0746727341634033,0.023572454995814538,-0.0007829094455609401,-0.23329026275565523,0.027480018947006364,-0.17081775447539244,0.206154469267173,-0.00022671538232804571,0.030463339068355567,-0.20604784561453118,0.128236765124432,0.14730498803015604,-0.03600333422337451,0.259869832994746,0.20862512624852064,0.06593705032913699,-0.16613290577934042,-0.04473779809540647,0.02540960084272081,0.07891167149796537,-0.09589112846718817,0.0244265429921688,-0.04014799603462741,0.2500722373425556,0.22748842586200355,0.204801692030925,0.01066530351740617,0.17451164428558313,-0.025434158490081016,0.02615419499690334,0.14355965113901445,0.14097784852599285,0.14098566753840056,-0.010033922533068344,0.14112790780407794,0.13497709793794566,0.2388880821336739,0.0487059763696844,0.06767583770986223,0.2196082262495848,-0.03785145429428324,-0.12252699693034974,-0.11076188117255993,0.1360408702872853,0.08065118030061902,0.10503930191990424,0.013452678399643495,0.0905707555906119,-0.08046877820200683
Insula_L,0.19288125502626793,0.6282115205097343,0.13192692568769415,0.7183742073198729,-0.08993115257806136,0.35737509432672326,0.1571965358355214,0.7182617981995583,-0.06605062218089663,0.07319381248661513,0.26836523329106193,0.5542711736393953,0.5907156117128203,0.061707611162491356,0.44547651140504957,0.7334822942312802,-0.007653641734056278,0.07536956743226442,1.0,0.706466794343916,0.07586316501998992,0.7385966382514569,0.3585915124294529,0.3582662935627356,0.4492567135684034,-0.30722748399864935,0.6448971532494612,0.6829364060270099,-0.22942342077722674,0.6473333836882051,-0.13532279797999994,0.564514951878305,0.6602079579215433,0.1843730593685725,0.6930240055646716,0.08124380645082485,0.2019535780486626,0.3605514376454044,0.5257493046933894,0.5662127309974062,0.6446053190476813,0.2442258213241823,-0.15248273956584862,0.5963522267261807,-0.21087201686924362,0.2791970182465313,0.38627286307156555,0.031173542021285933,0.14618951208099143,-0.10191434029825754,0.42746215819619243,0.4945397925426226,0.043033700779373095,0.42749434854962776,0.5885511706646047,0.6106773797405257,0.5157705759377759,-0.020714872551917424,0.38760974732081954,-0.051583994936612976,0.5635195464802768,0.15290239346470244,0.5246129817833693,0.5711817486058278,0.007529622465257794,-0.15952746868097678,0.5047181445238731,0.3534381379065992,-0.032536645514606825,0.5509001011112358,-0.07360942225380135,0.6533216796505439,-0.03841331043870811,-0.12336158070277019,0.628009758999877,-0.06901163800483695,0.07997679068897698,-0.042663141538544426,-0.09158625046897068,0.2719924380276514,0.06075219649603851,0.7622333032158074,0.5975047032911214,0.688178388188926,0.1231298249123803,-0.010813212659345576,0.6422992586854416,0.48023017376033017,0.6509887711470161,-0.23136824958777436,0.13639136683474112,0.48509329174227744,0.7051808857637957,-0.07835680837263974,0.5412577190983723,0.6500045511336588,0.37983982359540597,0.18459389934777215,-0.22013051873466366,0.7467276414688275,-0.16463777097511342,0.4331528193000948,0.23302232408803855,0.6644068209897218,0.018896885054392482
Thal_VPL_L,0.5323010678761221,0.6820192820544562,0.03322822284402709,0.6949370120369953,-0.07313057638210539,0.43234305586411803,0.38043225978268136,0.7895820446994464,0.10997341585613427,0.11378203544873976,0.5827058387225248,0.785922055363779,0.805522874915252,-0.01477743184647734,0.6110706595905562,0.7324206617655187,-0.026055858310865685,0.08494914160535852,0.706466794343916,1.0,0.18532265239284645,0.7398903485806945,0.6621026382044611,0.5003794846212206,0.4112756365339821,-0.06156355551454972,0.49143959070468446,0.7098074846999356,-0.3649281658307055,0.5940864993794008,-0.07900978546945553,0.7537180388874568,0.7668158498841555,0.13083986184942045,0.7363013259554158,0.12652069441803415,0.1989573363946783,0.2985792470370838,0.7304640009522858,0.6225438718075919,0.6590410279332622,0.13459329874230275,-0.13032843525751947,0.6193585368725304,-0.356865451089667,0.5377986572225435,0.35668376266210655,0.11040199863982093,0.350632953985141,-0.1672670701884468,0.6331845401301228,0.6236943958844638,0.14450592607858428,0.5494113050159664,0.5451160681842049,0.6123930752812243,0.6971371602976562,-0.03257314730268468,0.4324546355504548,-0.04844387338357874,0.7014401124034829,0.06854176087914682,0.6188654306539697,0.6429684099040098,0.03234910701931842,0.0031526453480745496,0.7346574873717084,0.24346948678534386,-0.1114951451298692,0.7282137484201661,0.03780676957077178,0.6082123027539232,-0.0762524200875611,0.01555992673958907,0.5856420507316734,-0.18739565525276092,0.10515303931527135,-0.1528980023627185,-0.1495366606379394,0.4238305807187086,-0.14768487361840693,0.7720453659135852,0.6970991600097362,0.7923225497221995,0.36628713271183483,-0.1531327105331469,0.800426554139027,0.6092784391741084,0.7320217825593426,-0.25469466669267515,0.08288384154888308,0.6236637707682214,0.772307197053003,-0.07838966144088827,0.5419487353098653,0.7318171196504576,0.6256031756188172,0.149655300425878,-0.4599837010183318,0.7618333291658688,-0.22582410308599535,0.4040282953412052,0.21752583195611708,0.5020767654933888,0.18523818002376227
Vermis_4_5,0.6063952991152787,0.07295334745862209,0.041936335210705375,0.0947088984027636,0.06602737453083737,0.13780943399194723,0.6334814843431493,0.2611727887504056,0.13533864034223483,0.1019532580552607,0.23255730276625347,0.41456090687324126,0.14292956832446593,-0.14521111981641288,0.33638661758164695,0.22571143563064222,0.15398798922329462,-0.046644685280219825,0.07586316501998992,0.18532265239284645,1.0,0.36671591865567355,0.4104368738240185,-0.09706950137070017,0.3711656634290584,0.006964140154003932,0.3142145194773453,0.37823029847895623,0.2646367023742953,0.32432277910841845,-0.09985508518699822,0.07413991988168644,0.24074962046816537,0.07136111312053307,0.09817588873714417,0.14186359879862817,0.02277488647797223,0.34177724794882497,0.12574683833205175,-0.10310163456685126,0.089603185642133,0.44159241739152594,0.07503089763893338,0.04268544929183293,0.5745467974783269,0.38574177034836377,0.40601592143281473,0.6043341495350356,-0.03823817224351338,0.004477263262949558,0.03296398484099607,0.23566278516797057,0.051641430888541534,0.1428410895771689,0.30994234241920154,-0.011688833857346436,0.22586452554838082,0.002121238551331194,-0.09109481576205328,0.1236035730168116,0.21110081136894393,0.36699976939397994,-0.17822830801454936,0.3553980858698556,0.17326215804015674,0.5536430684798068,0.12359469829602349,-0.11286322991346565,0.42397016383973934,0.05834974442742247,0.1512528965609845,0.18148348017118782,0.14324217420778093,-0.0029894910556486046,0.2505204825414014,0.09789366499454812,-0.08360216567026316,-0.05589667679648822,-0.02230294491959885,0.014006460145465258,0.26266584239276236,-0.05561668163985447,0.1566144337604759,0.04649979269208363,0.07630287012897832,-0.1338621915458963,0.18502766805067192,0.2091262099555363,0.131469636704454,0.37999911571729483,0.016764151205921066,0.2005433859812877,0.20771953459101863,0.4614087615950922,0.054504335909813385,0.22589990806103388,0.4138173408447614,0.5510643719404027,0.2188498045348935,-0.03802224019107756,-0.05499072169185757,0.1948781997128642,0.2171051746332708,-0.17068824517833756,-0.11283716729211082
