,Cuneus_L,Frontal_Inf_Tri_R,Precuneus_L,Parietal_Inf_R,Fusiform_L,Vermis_10,Putamen_L,Thal_MDm_L,Angular_L,Putamen_R,Cerebellum_Crus1_R,LC_R,Vermis_7,Supp_Motor_Area_R,Thal_PuL_R,Thal_PuI_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,ACC_pre_L,Frontal_Mid_2_L,Thal_PuI_L,Insula_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,OFCpost_L,Cerebellum_8_R,Thal_IL_R,Thal_MDm_R,Postcentral_L,Thal_AV_L,Red_N_R,Cingulate_Mid_L,Frontal_Med_Orb_L,Parietal_Sup_R,Olfactory_R,Cerebellum_4_5_L,Thal_VPL_L,Calcarine_R,Vermis_1_2,Thal_MDl_L,Occipital_Inf_R,OFClat_L,Cerebellum_3_L,Occipital_Mid_R,N_Acc_R,Caudate_R,VTA_L,Occipital_Sup_R,Temporal_Inf_L,OFCmed_R,Cerebellum_4_5_R,ACC_sub_L,ParaHippocampal_L,Frontal_Sup_2_R,Thal_LGN_R,OFCpost_R,Hippocampus_R,Cerebellum_8_L,Thal_LGN_L,ParaHippocampal_R,OFCant_L,Thal_VA_R,Temporal_Mid_R,N_Acc_L,Vermis_6,Thal_LP_R,Thal_PuA_L,OFClat_R,OFCant_R,Temporal_Sup_L,Raphe_D,Paracentral_Lobule_R,Thal_VA_L,Fusiform_R,Rolandic_Oper_R,Amygdala_R,Thal_AV_R,Thal_PuL_L,LC_L,Thal_PuM_R
Thal_VA_R,-0.19889116949314678,0.7727287436572519,-0.3522538311479167,-0.330238241865998,0.46242639943113456,0.471884587330312,0.8216955211556659,0.08802025895006785,-0.698841686966729,0.8829757727906219,-0.2816532523603082,-0.1825253609046223,-0.09182661890825324,0.11542805620723769,0.15049275990978964,0.6804384657509581,0.2171021666019848,0.657361745119801,-0.4901071405462458,0.2692144524735118,0.6805467795862721,0.8094637799665181,0.2275786897282424,0.6967851747873114,0.05341531384129854,0.47172895504220613,0.6028324425235342,0.30611299137086284,0.3956235600983459,0.5434876222030746,0.524200487312486,0.16130145523102773,-0.22467562553193304,-0.5367864601614132,-0.34742266996946697,0.5709818584067268,0.6225438718075919,0.17662217809239655,0.7878984931144084,-0.5910102563784964,0.04614342144950909,0.11163026358764176,0.6566036146298875,-0.13459158708373206,-0.11787868045948728,0.6582750312452195,0.32085692402606436,-0.6223625144529061,0.32927250768517186,-0.20747971476571547,0.605444954249416,-0.09790761780690001,0.5324164158792153,0.7608564480520404,-0.22791901480290908,-0.19870174346633454,0.7495618492794037,0.1167695450372023,-0.30098406452719834,0.5255110081459171,0.031946345586421836,1.0,-0.0029021662721971063,0.13365907531587715,-0.5450779195030059,0.6327785745345118,0.4235245532638139,-0.5575897555266683,0.19928970300667578,0.3457303766262852,0.28405016204532557,0.42341144052345436,0.7109715149204188,0.31432875128050897,0.8260511257954243,-0.1572739832784214,0.70056676509308,0.5529485664975405,-0.26408515645274544,0.8116159725198303
Temporal_Mid_R,0.5194420473264673,0.34059268082403205,0.45682428747085624,0.4677754369118693,-0.03826021569256331,0.15618766139322948,-0.015043424862825273,0.24822744358730242,0.3328854057498402,0.09772839894798713,0.34445066282436604,-0.012459151779959399,0.09903452190570433,0.20158904280216386,0.20545642591525168,0.11167831226637857,0.05506690643723017,0.008932680630657826,-0.09199796727338382,0.2801375134374022,-0.19291204466112388,0.3172577840237082,-0.06382911127212146,0.18251204127915938,-0.26394315397624396,0.08253119042284458,0.22172038743630673,0.3472108248276585,0.14426042905228484,0.08563878959144175,0.20838574800223927,0.21056080604679273,-0.039091544570758245,0.2927285135193311,-0.11500220912225252,0.43652057517945025,0.11040199863982093,0.4340814812337613,0.037036012648606606,0.20393392163234186,0.08837002402402756,-0.0335230588110786,0.3233507839659301,0.023371368934900744,-0.05087095455848537,0.15347973682718272,0.2626401315380569,0.3007355122415158,-0.3097074499478606,-0.19278216859170158,0.30864354020165075,-0.16715664233975133,-0.003787036153253743,-0.051745918167819926,0.07483769611537501,-0.1224945827261406,0.24687682396311353,0.10015874343377128,-0.03808856743062545,0.30668849026494577,-0.11824941294438067,-0.0029021662721971063,1.0,0.03387612389457591,0.40862344401326,0.023229737842339237,-0.10519622284697461,-0.15955969482072893,-0.15153603671888596,-0.14031631454873406,0.11572956509935288,0.034643187648736584,0.03569563997328524,0.5207813158823796,0.04496040348705722,-0.01843703618681977,0.10209404594626581,0.15110558231377683,0.11067712911703616,0.02637244431897898
N_Acc_L,-0.11777432666497238,-0.030720734466492105,-0.08548844379302656,-0.10431717148636803,-0.19681682550179488,-0.2021348671375966,0.16799558507148046,-0.059153257349819605,-0.17670532818428875,0.15306374861296587,-0.1365773191238674,-0.01352748225365446,0.08824385262551154,0.04827348471480415,0.20211775794872255,0.06935556459645073,-0.036713295500829864,-0.1219370106435115,-0.07427651891360486,-0.06847706986088105,0.20047076088072577,0.0027461407490004548,-0.05846429753823185,-0.007470266466893405,-0.1109869418081389,0.3121832198773752,0.17020451494650382,-0.06838832680542777,-0.036512867277393724,0.5138845382064631,-0.09842857221453155,-0.012384177066850974,-0.1345929395441787,0.03155593581489573,-0.38193073294524016,-0.15944712303055045,-0.08584221496418634,-0.1288746829546849,-0.13507976073565234,-0.3686792646079307,-0.03488767938116531,-0.06683734191304286,-0.09875544862302794,-0.034326682079138394,0.035889493075146356,-0.19426627071976452,-0.11820692226165713,0.07543706506065118,-0.18734710415378722,-0.18584428241923803,-0.2610455734136278,-0.14337975543908427,-0.07393162454070065,-0.08704563185254556,0.2496987051346568,0.34089175299546265,0.16761665629472608,-0.10616202484385134,0.017988206244113097,0.013106225262959613,0.029579391709498016,0.13365907531587715,0.03387612389457591,1.0,0.021352260754692796,-0.0203811070028855,-0.1438015924070132,0.12339197859109911,0.2419491197598596,-0.07860094350533567,-0.1971855511261946,-0.0764094280393171,0.38142258674382307,-0.22374553355701893,-0.06126455350282512,-0.05277192993254857,-0.24095174619733015,0.09336022938610962,0.3167565286368783,-0.020062745008304246
Vermis_6,0.30329413310073355,-0.2809167563373336,0.4374517988116997,0.40318002177536766,-0.2658766427740761,-0.3017081047382757,-0.38946812247671264,0.14201928499965152,0.49212297012259043,-0.5203925570798316,0.5776175314561414,0.18297444263950213,0.3397810646879265,0.09585000334500926,0.10250615900612166,-0.3902095174766169,-0.044001043299810284,-0.34090028991996035,0.2700935946955662,0.14475166150233554,-0.4729203688967975,-0.3552989628314377,-0.27145640439687085,-0.22289290228717404,-0.16103934995343866,-0.14908387528141268,-0.16472904666371155,0.05894484831666947,-0.12275298972003476,-0.21788206528788082,-0.23190299504168552,0.00942092250336917,0.2146745258448735,0.5224201407460859,0.13341366312311864,-0.2000700280356699,-0.356865451089667,0.10529522615955006,-0.5357414263456155,0.49168673533160784,0.02601297549226192,-0.049734669665207135,-0.2700206525331796,0.08929887130663179,0.03591987153914871,-0.2923677469820193,-0.13785790231095385,0.5337724684780926,-0.3137513867799857,-0.05591124999043383,-0.24949765937734228,-0.11724228813405012,-0.34574164672340313,-0.4354471434652627,0.2931568200863861,0.18930242090073698,-0.41690785722332074,-0.11681279432251133,0.19193794599345507,-0.22363363691105947,-0.08259467325650019,-0.5450779195030059,0.40862344401326,0.021352260754692796,1.0,-0.26847207176405335,-0.3137934801741453,0.36261953595649216,-0.1952205185648622,-0.2833628908583095,-0.14298281092666107,-0.2638404875428172,-0.2849654957832684,0.10201567127497763,-0.5099316222959944,0.11248107767489013,-0.34235370843391827,-0.26382079460989766,0.3850885348126885,-0.5255857580125676
Thal_LP_R,-0.005589210744412871,0.6015035050995234,0.04796821046002168,-0.015628612095010052,0.481538406916361,0.22445445140386433,0.6667169054466605,0.471559577264084,-0.3819975847464233,0.5995280635952565,-0.04296177372644347,-0.12564056761599704,-0.054141688691296354,0.4995389750944489,0.39142246135522646,0.564750866147135,0.5099789713958666,0.4675482795389216,-0.1350036263748973,0.4580858590114154,0.5810947139930323,0.6372300197801531,0.08683385205252249,0.7177781641908731,0.1432374323747522,0.34115016515574614,0.4940467381029755,0.5613420681446886,0.6414863265880337,0.35818639218196874,0.6420090162173413,0.5280451298284644,-0.05365045566829273,-0.21710886618472666,-0.13369015995309325,0.5722407249692535,0.7320217825593426,0.24379940854414878,0.61564226310954,-0.1050561557622753,-0.042536771434485914,0.2052481928763283,0.6573013558079805,-0.10870870487472858,0.014158333427630313,0.5570124242668392,0.3621818033815346,-0.48120855777969285,0.3356122982420955,0.05139656955744201,0.5586432721617034,-0.07949527023268999,0.5901849592911572,0.7222030888689476,0.01918528307343489,-0.04182591434273973,0.5530484622806551,0.2024129306346945,-0.005577089388726018,0.4974121795113012,-0.00720219069742625,0.6327785745345118,0.023229737842339237,-0.0203811070028855,-0.26847207176405335,1.0,0.6191204184963734,-0.21360958608452937,0.14098566753840056,0.4173015422531135,0.36513956446174745,0.6310085904448773,0.6085616353120379,0.4190856376421548,0.6527940540079281,0.07614864358062925,0.7053322595533768,0.6805664725195294,-0.12789440513933145,0.7305039175264856
Thal_PuA_L,0.14970925167630783,0.3395986648801678,0.15892273742011628,0.09255196454323109,0.6336945055029392,0.22609104819241477,0.49937021044161684,0.4648855729492378,-0.26509305645090975,0.358656047688127,0.04002469898205533,-0.06554426874627488,-0.06794554980873033,0.47428257743496444,0.3385205484262336,0.5097231268583178,0.532139842471263,0.3485847095524786,-0.04115622920162464,0.35040988528257333,0.607557183237383,0.4286358486412886,0.25100602967170155,0.5979688171751205,0.3265766418225104,0.24767003900838194,0.45825464467093024,0.3815670168824805,0.6865949153917552,0.2775708812026336,0.40329781468565873,0.5184264497413325,-0.15886114616808575,-0.108077430064681,0.04903769083834231,0.4764404443445878,0.7304640009522858,0.35095827883575265,0.5037466779265898,0.1230576698651887,0.010509172191535415,0.11815555111565745,0.5661808147589878,0.0606816869962297,0.12721189987616066,0.3613564984053214,0.35608560780784354,-0.4102748800813263,0.5169496250428232,0.1601334300550545,0.46507052193707515,-0.07710506558127772,0.6729332074204036,0.6221210104578931,-0.06712347215431014,-0.04943175376978826,0.3183408073735276,0.004087203245946098,0.21350549595967644,0.30811446727544783,-0.12086815706286971,0.4235245532638139,-0.10519622284697461,-0.1438015924070132,-0.3137934801741453,0.6191204184963734,1.0,-0.13736731056504944,0.11986086618607578,0.5896569288013273,0.4014032884753733,0.7039232073962007,0.3809854601325441,0.306288493757059,0.4799994836782966,0.22312585272017102,0.5140353304729539,0.6366978099952187,-0.3352500706687915,0.6374003924444973
OFClat_R,-0.003955504764721457,-0.5119195472897782,0.22054866827415923,0.20343666316126194,-0.25771408054718314,-0.42016757230101015,-0.354131485906519,0.19039318830862037,0.34000368156429184,-0.4721651132379972,0.21970954751499053,0.22761283249828798,0.08520202805298467,0.21579660435808548,0.17624598080645054,-0.2551781780296585,0.04049186606799251,-0.4535253917088003,0.3644221891461172,-0.025809321788765643,-0.16277407779217035,-0.5611087148566349,-0.11602577066351596,-0.3683151375545887,0.024749000363163774,0.0033189369865622375,-0.246266863164716,-0.020282934933790776,-0.03535236018882063,-0.14390049478082242,-0.16240211048198883,0.020759685059721675,0.2158663379300825,0.4003169857593387,0.18772937745209045,-0.41825607303284906,-0.22582410308599535,-0.3056624918401837,-0.5159371788884254,0.3469185530196166,-0.18530912892191276,0.06912337425625513,-0.40360550550704904,0.09612062266495239,0.055789848522914375,-0.30407230765286347,-0.3149631971811173,0.2959507851963501,-0.09116013557976756,0.2673339823591198,-0.511669891644735,-0.05053239967466663,-0.21438444460613268,-0.402108214720888,0.49250969066545675,0.4689900226074067,-0.32807837830724357,-0.18794115119865812,0.45359340334126064,-0.2674122697553164,0.06818754000130038,-0.5575897555266683,-0.15955969482072893,0.12339197859109911,0.36261953595649216,-0.21360958608452937,-0.13736731056504944,1.0,0.08065118030061902,-0.1104431226720078,-0.08148448467733344,-0.09993214539808895,-0.1741813981063765,-0.31029432368493987,-0.48923821486779184,0.09474875620086666,-0.3660174013683769,-0.18416259750834757,0.33050129403201034,-0.3614622637012243
OFCant_R,-0.08709172531202043,0.026232560532418854,-0.12252699693034974,-0.17672777523872338,0.13497709793794566,-0.025434158490081016,0.11523182631701767,0.055551372862224134,-0.18828399164064025,0.16744219906937674,-0.20604784561453118,-0.12068035594589488,0.22748842586200355,0.13382390996475393,0.10503930191990424,0.259869832994746,0.029464223499804026,-0.0007829094455609401,-0.09208055215144,-0.2020934339295315,0.35827384719056693,0.0746727341634033,-0.08046877820200683,0.10752349931533718,0.24341987146690205,0.09263826478051873,0.20047865070656723,-0.00022671538232804571,0.08271388614686101,0.2500722373425556,0.01066530351740617,0.004528055290057697,-0.04014799603462741,-0.21191812529467013,-0.16613290577934042,0.02536356041950673,0.08494914160535852,-0.05558296879460617,0.1812039932687361,-0.09790594862663529,-0.09659356539105465,0.25835026713498666,0.1248753702467453,-0.08366330122825205,0.10048227864936958,0.06593705032913699,0.12068320914546583,-0.11076188117255993,0.22020646012302936,-0.09589112846718817,0.013670433073740273,-0.0635555742497178,0.17096373705222237,0.15325912324258137,0.1664884437532038,0.0244265429921688,0.24388248657490333,0.005141980274842666,0.13968803167349642,0.14097784852599285,0.0876294857782141,0.19928970300667578,-0.15153603671888596,0.2419491197598596,-0.1952205185648622,0.14098566753840056,0.11986086618607578,0.08065118030061902,1.0,0.06767583770986223,0.0851063764945628,0.15099947719689694,0.21826238363026385,-0.07001173025643376,0.1948970209780821,0.14246179041109175,0.007854584808517428,0.14355965113901445,-0.11346392396626992,0.2237907153876627
Temporal_Sup_L,0.029976732129409583,0.08136447464487011,0.26195213993140004,0.09419446976570933,0.7137041604949138,0.2703309218724679,0.5413151982555258,0.26864342649155704,-0.21958882895622647,0.2245993405014321,-0.1545391482373908,0.022858346008828554,0.03839368812524845,0.33656875671107356,0.23685055544061845,0.3687030078284774,0.38142144068893746,0.21065590753704408,-0.14255140988704937,0.2874456244824328,0.6008222228531283,0.22843739178934144,0.33073508586724254,0.4153377066857596,0.1413700702833238,0.24054800731083584,0.34973582651408763,0.06333201948262933,0.6031796494843448,0.16488033052006562,0.16423775298856308,0.5676325202357999,-0.0034181685020430934,0.035684295919283314,-0.08476201769990893,0.37444001334671523,0.5419487353098653,0.29156651670347444,0.4397698142275567,-0.0016036949893132263,-0.036227305991587355,-0.020664291411300877,0.4254100118783127,0.07242987071422206,0.119416169954149,0.23893808203467262,0.1776248590254788,-0.21887277282869222,0.6548724737109541,0.15425038863661458,0.28232648092976653,-0.07335667610753338,0.48873296032008995,0.43494327905677976,-0.010759139563825635,0.021191407064334197,0.25924379316262525,-0.15468697154708566,0.10001684366277085,0.20437650822553985,0.0763862866012001,0.3457303766262852,-0.14031631454873406,-0.07860094350533567,-0.2833628908583095,0.4173015422531135,0.5896569288013273,-0.1104431226720078,0.06767583770986223,1.0,0.39605873516765777,0.47593097492336595,0.3154993701466638,-0.02404138299824724,0.2691994980314246,0.14370469643149106,0.3557560984691871,0.4728513342080782,-0.402910062739531,0.49722664276323497
Raphe_D,0.007861186143779795,0.37079245128031174,0.17998488994163545,0.20408737441700642,0.34586983407433797,0.1646372400837801,0.39825645830795336,0.4096342831828074,-0.06655479998363703,0.3507862555077372,0.015167367654477393,-0.028639782183964697,0.09268597421389801,0.4285796791756331,0.3386534047271175,0.5464616554766117,0.4961409446636192,0.21402917427660986,-0.20110893253591908,0.44281683187327686,0.40896092783245747,0.3900915651301144,0.17247370320589872,0.5012815656311372,0.06618304308745099,0.20053941703324873,0.4131742615959593,0.2820014007673472,0.5595144217763376,0.11310713423088231,0.36984910664279014,0.48196373059290015,-0.09502338552903374,-0.00356611016899106,0.029589598446731723,0.43093578987574654,0.5009915759226113,0.12209488583316147,0.3201031518503653,0.09871448018432456,0.05777356808599058,0.10944373278824417,0.48396342792206964,0.07593504758469094,-0.07226060641647668,0.520848463618965,0.269062060006239,-0.04912877678688508,0.35117468833937443,-0.07154061577845189,0.3360489803608436,0.02150719782200064,0.3550683665695147,0.42494749650652147,0.23404241589844504,-0.10758295394722629,0.4679257279646872,0.023757536526750625,0.2596678090863557,0.4150638529362546,0.027747894069310414,0.28405016204532557,0.11572956509935288,-0.1971855511261946,-0.14298281092666107,0.36513956446174745,0.4014032884753733,-0.08148448467733344,0.0851063764945628,0.39605873516765777,1.0,0.47882168077771337,0.27813864566112295,0.2077443751833212,0.30327879835123095,-0.04345234163930115,0.38908959604351334,0.40389006080458567,-0.2547357010237146,0.45217694111795065
Paracentral_Lobule_R,0.23802684329254278,0.44350758586550215,0.24945257463357814,0.26683886477358076,0.5374084693376161,0.2129525364607848,0.5028557237743934,0.5419689484225245,-0.2392114554016254,0.3928501291252262,0.05236989420866815,-0.1013460215969556,0.012279886719192324,0.6125681499262141,0.3454395558969857,0.5967946622283129,0.7818875972636046,0.3740803404576426,-0.004688052358627314,0.4611028502700349,0.5614707356856069,0.4840015606826101,0.17586588663214273,0.6405606311816622,0.3249001403800903,0.3319366343998233,0.47166713049847847,0.5081905588361835,0.8536411960491348,0.3376216759810478,0.5053231889313778,0.6514957711020103,-0.014547445784569124,-0.03117660641079933,-0.03405081408023062,0.48141346182337513,0.7134999407599285,0.3418278274096094,0.4977893368240156,0.10113511692721751,0.049017522024006194,0.2803311429651506,0.6142814893877465,-0.0800321585329223,0.10706631658082329,0.41902355095197186,0.4364461078711915,-0.38599725058790035,0.4209707339081129,0.14243287706899424,0.45708336697328666,-0.031225476568623955,0.6563760009010802,0.6493186767250478,0.14770221651316276,-0.011009235513112543,0.44371095817048345,0.09591574060595257,0.16114208188762474,0.3844971953257587,-0.08980963308838014,0.42341144052345436,0.034643187648736584,-0.0764094280393171,-0.2638404875428172,0.6310085904448773,0.7039232073962007,-0.09993214539808895,0.15099947719689694,0.47593097492336595,0.47882168077771337,1.0,0.5172556628583922,0.4395097428024918,0.518343457760573,0.1908145784036554,0.593280690898123,0.5998970540894437,-0.22165375674326437,0.6573319270901465
Thal_VA_L,-0.13217881759727168,0.6012232003511806,-0.05264198194085865,-0.051515541772181775,0.2861328596809829,0.0804938557633901,0.8267086631780987,0.38022021703475606,-0.526735454873316,0.7250619502779908,-0.11809908188551016,-0.0938915154181475,-0.041856795227563234,0.4735798121514401,0.4178183367500987,0.6401497201289117,0.5022088407766747,0.3834392816462127,-0.21294750606067478,0.45104367534434625,0.6851266674733535,0.6021781444067638,0.10655703597593918,0.6830560357790028,0.011235703512993033,0.5398000573476086,0.6907520979916052,0.5368549538859131,0.6017039572247002,0.7331610909206742,0.5273932045949423,0.4426558368064364,-0.13236234637781588,-0.1615100785854199,-0.3312798730826822,0.4290604070189112,0.6123930752812243,0.09242353504610233,0.44452966266728,-0.4153615449284503,-0.024369155368843164,0.20795497340254634,0.49324510846712877,-0.1309944050941557,0.01552796424975013,0.45980732982260325,0.2323915642810982,-0.35916152753478764,0.13123380730736459,-0.05580567200068185,0.3176092766637078,-0.22122876001316774,0.506329885034617,0.5818691586629096,0.26702335055346066,0.16108854953253265,0.656710429457035,0.05090273482683033,-0.040879976293006444,0.5065258682264795,0.1392548122691588,0.7109715149204188,0.03569563997328524,0.38142258674382307,-0.2849654957832684,0.6085616353120379,0.3809854601325441,-0.1741813981063765,0.21826238363026385,0.3154993701466638,0.27813864566112295,0.5172556628583922,1.0,0.2412889830594515,0.5289696616134509,-0.09408740571022405,0.5440330975624916,0.6403322472605179,0.10905471569342993,0.6726874628468104
Fusiform_R,0.4806821088558477,0.6595255908113735,0.23788785555485512,0.2626732326470026,0.29080294390398825,0.39280952058575325,0.24874447700732566,0.3501205328147452,-0.10048282011219455,0.39218744217820867,0.47320798669982045,-0.2386751790475208,-0.06924386519209415,0.23164910532214691,0.11839620722713895,0.40342847319314273,0.29699405658622313,0.368324936627953,-0.10447726968021868,0.31797902724950755,0.05538475388583777,0.6518546522368336,-0.007451349411760463,0.4860088625767683,0.10506674474487859,0.1392689542830594,0.37664825896240745,0.6303680963100904,0.4204563823492263,0.15154156670102906,0.6086494442813499,0.28064070351921,-0.05027626913776968,-0.09184638767616385,-0.030325418998139175,0.7485895296934094,0.5323010678761221,0.6887509993578981,0.5024542610006669,0.1764044011314506,0.09474235219550423,0.2213411203393635,0.6664928503874807,-0.0655157112263173,-0.0403121603362428,0.4319104765978456,0.6154509646773221,-0.2817219284944433,-0.04946689016235441,0.03035299747170627,0.7655070707783513,-0.061721188367415435,0.4405124667093196,0.41112389901160923,-0.0954946265556776,-0.2895340405055923,0.3471945172317335,0.2850270836946346,-0.152345924491787,0.5112748962691737,-0.15658414456064743,0.31432875128050897,0.5207813158823796,-0.22374553355701893,0.10201567127497763,0.4190856376421548,0.306288493757059,-0.31029432368493987,-0.07001173025643376,-0.02404138299824724,0.2077443751833212,0.4395097428024918,0.2412889830594515,1.0,0.5152918749050022,0.13307709910734616,0.5815623390512242,0.394580087257823,-0.06424613992100944,0.4343010569131146
Rolandic_Oper_R,-0.08303872581911072,0.8306722576228456,-0.35598106902582316,-0.27746974380446243,0.4870874670721124,0.6029689699083521,0.5982359541383021,0.08340156909737548,-0.6656808730799774,0.8035057236268098,-0.081388736461102,-0.17642799363996978,-0.1496969581905902,0.10605903813224091,0.11280473832053882,0.6595488244453375,0.1773762242597823,0.6729945352524436,-0.45390134554616873,0.1914972432127215,0.5840498243570025,0.8771280385564094,0.26394461252395673,0.648973353463802,0.16411788440086403,0.42395031548243456,0.5309802616437557,0.3011945349558149,0.3877682542203879,0.38705085341777634,0.5330946692940554,0.12301377082513315,-0.19777298444867003,-0.6451957292212648,-0.2327659533473144,0.641676270507988,0.6331845401301228,0.3798960115861647,0.8864546316166506,-0.4036103892726431,-0.03713642521704252,0.1673306671516692,0.7600784943796347,-0.09379136736980012,-0.031669921831846616,0.7301252118512495,0.392281966458537,-0.7542373457248203,0.36670748603375647,-0.12547824992607365,0.8076274689176753,-0.04395913308410621,0.577852739447948,0.8390110256697985,-0.3715985437459951,-0.20417592525256636,0.6727487953065927,0.14281900243511697,-0.32396376814738104,0.5142320134649075,-0.09178478684525905,0.8260511257954243,0.04496040348705722,-0.06126455350282512,-0.5099316222959944,0.6527940540079281,0.4799994836782966,-0.48923821486779184,0.1948970209780821,0.2691994980314246,0.30327879835123095,0.518343457760573,0.5289696616134509,0.5152918749050022,1.0,-0.11397209938592463,0.7095480556835139,0.5513568920689413,-0.27803639222854065,0.8510545199472566
Amygdala_R,0.293568367840641,-0.2266039788590849,0.2966290335227393,0.1802781887395942,0.2636690055924139,-0.03999340892146421,-0.0934637933974183,0.1539242199509198,0.1675417923039615,-0.2795962298267884,0.12522369306541842,0.034801752621872246,0.12606036665848647,0.12118245208065931,-0.01268548490756755,-0.12324197342062307,0.10081501462708506,-0.03658206489968313,0.25793045632072054,-0.15896807442084343,0.003102196877261774,-0.08770739208797776,0.022776020181062225,-0.10738736155660095,0.30260139127746527,-0.059500685856182144,-0.14837279766505648,0.04681339032538105,0.17676519934167773,-0.10557042036361305,-0.07752458165723257,0.1665374044620431,0.03571025625344618,0.16187942306722283,0.013190192484630452,0.06683851011082434,0.10997341585613427,0.3327517725078019,-0.04356774597713875,0.3578232586522752,-0.1515862677827434,0.18213921221240525,0.047630846367140094,0.1176277871772299,0.2629281288810651,-0.2894418744352972,0.18836864441967055,0.03277597006124417,0.1447019831028905,0.2339063669618466,0.08134862033389888,0.038374559209286424,0.23340761611485195,-0.08351722522012468,0.06776798932155509,-0.05164185771822682,-0.2039328223397439,0.024403457718561544,0.1547209193622055,-0.1764342115639585,-0.04616052769492793,-0.1572739832784214,-0.01843703618681977,-0.05277192993254857,0.11248107767489013,0.07614864358062925,0.22312585272017102,0.09474875620086666,0.14246179041109175,0.14370469643149106,-0.04345234163930115,0.1908145784036554,-0.09408740571022405,0.13307709910734616,-0.11397209938592463,1.0,0.02434154392624549,0.09066324771178304,-0.13923163469280378,-0.0723418436871386
Thal_AV_R,0.013430605893377395,0.7246631119429136,-0.0076907862299128195,-0.0303357083956023,0.4863143702099387,0.3677253904306635,0.6815697230267348,0.39537293061285567,-0.4055273229104755,0.6476506725397426,-0.0666037515400142,-0.16298665772353482,-0.16314487086979476,0.3257104121724124,0.17952089358396583,0.5792230948832888,0.463244153084953,0.6049391621242607,-0.1942498152770184,0.46833753020047664,0.4556037813790332,0.736034834675854,0.07265998738298782,0.6910867074057953,0.12502011681822647,0.2767252107756633,0.4246423086917537,0.6415620303675856,0.6073823925756937,0.19242206676443557,0.7664820071441503,0.43813266376917764,-0.03484732781141166,-0.27598609438758437,-0.077709523737046,0.6663449021700794,0.7363013259554158,0.2700731789074021,0.7284474864922442,-0.10933461791610861,0.019490965382223044,0.2943477082778576,0.6909250673114758,-0.08993686397203045,-0.14002606042264024,0.7076194815240651,0.4427731421951065,-0.5840983149936909,0.34119867263155895,0.15590655625877053,0.681964899352147,-0.00425115580735867,0.5908169567070375,0.7300669403623687,-0.10034764203303367,-0.2605331203715495,0.6255501155496888,0.2825268431016989,-0.1055281948672438,0.5499936006558908,0.02501289517745264,0.70056676509308,0.10209404594626581,-0.24095174619733015,-0.34235370843391827,0.7053322595533768,0.5140353304729539,-0.3660174013683769,0.007854584808517428,0.3557560984691871,0.38908959604351334,0.593280690898123,0.5440330975624916,0.5815623390512242,0.7095480556835139,0.02434154392624549,1.0,0.5592489841235283,-0.23881643523251117,0.7462337578755851
Thal_PuL_L,0.07380969987851416,0.5527082800444304,0.11159363662888049,0.05729166296154844,0.5566150965855653,0.2485891468499048,0.6583271443371594,0.48310106982262185,-0.3282797646928607,0.6076059960945733,0.04675558136693761,-0.09920713196103062,-0.04927139036493645,0.5908985337738983,0.5291502161787357,0.6245455611983765,0.5132771028466551,0.30819661191258785,-0.18035604498753044,0.44841284261499376,0.6426840256778705,0.6222795404440638,0.19475032854836122,0.7289546802160777,0.17275948447953218,0.35304127334769664,0.6323615765197261,0.5446852192834175,0.7020773431664044,0.5109811014056324,0.5653673265868889,0.5341013591722674,-0.1612171301724396,-0.12023735475734139,-0.15822489448802365,0.6357944109216841,0.800426554139027,0.3079755428767385,0.5322071797534912,-0.1145835247635775,-0.03208432528693051,0.20950665752709682,0.690800733089765,-0.004310070452612044,0.020985726085936088,0.5272965371837826,0.41296486853392655,-0.31342355605934685,0.3255379051812313,0.11886656896110827,0.538378339076192,-0.18461805638578221,0.6874490034943515,0.6550907042738114,0.12346786453982932,0.02575751983787868,0.5820925073401714,0.0646207477738801,0.15141142134390423,0.5497152250160185,-0.012878902168145679,0.5529485664975405,0.15110558231377683,0.09336022938610962,-0.26382079460989766,0.6805664725195294,0.6366978099952187,-0.18416259750834757,0.14355965113901445,0.4728513342080782,0.40389006080458567,0.5998970540894437,0.6403322472605179,0.394580087257823,0.5513568920689413,0.09066324771178304,0.5592489841235283,1.0,-0.14690333073553818,0.7379300362730081
