,Paracentral_Lobule_R,Pallidum_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Thal_AV_R,OFCant_L,SN_pc_L,Cerebellum_6_R,Precentral_R,VTA_R,Olfactory_L,OFClat_L,Temporal_Pole_Mid_R,Heschl_L,Precuneus_L,Occipital_Mid_R,Parietal_Sup_L,Olfactory_R,Thal_VL_R,Cerebellum_10_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_10_L,Frontal_Sup_Medial_R,Frontal_Sup_2_R,Calcarine_L,Caudate_R,Vermis_9,Amygdala_R,Thal_PuA_R,Vermis_3,Pallidum_R,Occipital_Sup_L,Thal_MDm_R,SN_pr_L,OFCpost_L,ACC_sub_R,Amygdala_L,Supp_Motor_Area_L,Occipital_Sup_R,Fusiform_L,Cerebellum_3_L,Postcentral_L,Thal_PuM_L,Thal_PuL_R,SN_pc_R,Thal_MDl_R,Thal_MDl_L,Frontal_Med_Orb_R,Thal_MGN_L,Caudate_L,Vermis_1_2,Cerebellum_7b_L,OFCmed_R,Rolandic_Oper_R,Vermis_10,Vermis_6,Precentral_L,Thal_AV_L,Rectus_R,Vermis_7,Thal_VL_L,Temporal_Mid_R,Thal_LP_R,VTA_L,Cingulate_Mid_L,OFCmed_L,Postcentral_R,Calcarine_R,Red_N_R,Angular_R,Cuneus_R,Occipital_Inf_R,ACC_sup_L,Thal_VA_R
Cingulate_Mid_L,0.7352528802588614,0.6395529091903996,0.7065468939153381,0.8144075344906266,0.5496234096603815,0.5025729377851607,0.5098818529741083,-0.6280218541194319,-0.42989793746400323,0.5875460660132689,0.8241086893634656,-0.2607442605780421,0.5751710385104933,0.6956795557110947,0.8620823269857691,0.5346629195990624,0.8140277452157858,0.853303594073266,0.37024577590440877,0.5665279621325874,0.6998428146124044,-0.5350772565381001,0.804863278263681,-0.7598271922525893,-0.7355100329867116,-0.05025963971504224,0.7710020189095725,-0.692289692154895,0.5977599065240204,0.6196581754707488,0.36993584202749596,0.6563407532683888,0.7996389472209796,0.7623630782232644,0.7039980055765938,0.8281238982563176,0.6836480669127541,0.8380336496037097,-0.25384921105086333,0.7530741691959664,-0.5296546333989943,-0.28930552509248236,0.8055543568362709,0.31404592882732485,0.055209566788433556,0.13548092524800343,0.7844499148136057,0.7303109798180082,0.5201821895285681,-0.06612918965797444,0.9097795899686978,0.6530488304023636,-0.7310349505327977,0.7695025160586332,0.40852867513220686,-0.48783433420636735,-0.3043612421550486,0.7199767222198519,0.5409166213316249,0.7817386166525423,-0.7614042537450406,0.7477463070836357,0.3016150341327441,-0.07812523406547342,-0.4672185071631416,1.0,0.5898918260784108,-0.12604744738445434,-0.15118989770244978,0.4990713454269019,0.5763044313051635,0.7803174492407566,-0.388749030430764,0.8954536491487461,0.6544414772164715
OFCmed_L,0.4245011526997876,0.5388192165934712,0.5147065002699264,0.5976500735923013,0.756814265350443,0.8618638492447898,0.5214739730005078,-0.5131500141146638,-0.7944707592196619,0.5042965083171121,0.7404939781746505,-0.4824336893562228,0.8546835668426531,0.7206863023385809,0.6686791603063923,0.29014252266786367,0.7321084434829384,0.7930508129116922,0.5812127175258125,0.4885325095006748,0.7964291881380372,-0.33925330289952094,0.6005107296611004,-0.5197431296925578,-0.6768969445408269,-0.3239995684171304,0.8625440097395399,-0.695880251986364,0.7579446453147527,0.4198709285350344,0.06344401560150315,0.8278417776798398,0.5243761335652618,0.3757465301416154,0.7467700018655132,0.7892949915765991,0.8308605912710849,0.7160841010261704,-0.47254667163094144,0.45716687585051563,-0.8090451758383623,-0.6587372780857894,0.743509979559035,0.10166032250120362,-0.09344329353090508,0.37154907476391824,0.6583429826303981,0.4093859949144967,0.7534420661941499,-0.2062783716427422,0.44479192802067674,0.2893255837106723,-0.7245387901399497,0.7216546400952006,0.5702238497760608,-0.6687704799703251,-0.2586000024587743,0.5314053639425821,0.6187331732446253,0.7724833093643412,-0.6597489123398842,0.2674108408951653,0.6738892144233373,-0.45092083286381773,-0.8249979033185837,0.5898918260784108,1.0,-0.6011781730465173,-0.3563531285859986,0.29220605772666897,0.16740399591751612,0.43276512270358597,-0.11986548136186764,0.7602141029247689,0.7873535047597903
Postcentral_R,0.14081489473199785,-0.3254079706255166,-0.30858093506889883,-0.31914875495739087,-0.597987465818682,-0.6605498460364965,0.004093572980389718,0.2675404245361331,0.9019385095873179,-0.4721449178969887,-0.390605176431266,0.3944541679446118,-0.6995851679386568,-0.23138404367960333,-0.10103909208488661,0.13609394932943286,-0.3343031411943723,-0.4570395442325286,-0.25001259932595343,-0.4302572494369135,-0.4215573146293592,0.12852772567749643,-0.27078580289662113,0.25026918383285823,0.4985486570172792,0.44977902137492287,-0.5180976201767189,0.42321935077208134,-0.44671543028671273,-0.19816353756858548,0.5138036317493251,-0.6740057292102807,-0.09667544192641238,-0.20963738121794312,-0.4896158178471912,-0.4781120135856944,-0.6320282099903032,-0.2918681893178992,0.6798150901947967,0.04843307078118011,0.586240118395881,0.7327390023392499,-0.3416684388752815,0.29234259514755234,0.5571969532201773,-0.0777688932623161,-0.3655539408911288,-0.18467829668547492,-0.6144203079305884,0.3075107462441322,-0.10907280837579156,0.2063186577544982,0.4104688875432063,-0.4089701067373497,-0.23305193587527548,0.4674427859479271,0.32325051827606094,-0.14012277627361477,-0.5747335536689199,-0.46989279525600086,0.30796246885095785,0.14728350944731677,-0.4808096151785986,0.631539100652331,0.7266603290492182,-0.12604744738445434,-0.6011781730465173,1.0,0.4332828405285959,-0.10981876718639473,0.4080819248710123,0.02854072603962463,0.0556672606493149,-0.4243769254086899,-0.4117182829661582
Calcarine_R,-0.10595798139817277,-0.4840951244107627,-0.43000053173788594,-0.3545282355874255,-0.2885562734812286,-0.32756534653615293,-0.04865980639660576,0.75415106548222,0.4956957459579552,-0.5255875850405869,-0.44395541661659443,0.24052727644701435,-0.3463979781595101,-0.11226886611790934,-0.090276023008385,0.08361466123728736,-0.3600111314080404,-0.4831699584209463,-0.20739644317890174,-0.24448340382783315,-0.279836128530689,0.6628045373810444,-0.4587451511211406,0.4326032708874306,0.48068376677617447,0.9535106450192905,-0.30804908579396767,0.6470875901278569,-0.07402476053758528,-0.14453617778751063,0.3175635926685902,-0.4223153404813342,0.023267936493250017,-0.23774582775333838,-0.5077092416422665,-0.4563219473092966,-0.5275586164802656,-0.20524466324763865,0.6009389394104695,-0.08072709161815789,0.6438641497732684,0.6735399276260667,-0.2314915155403826,0.24720842915511007,0.07664717915017202,0.28610747866344355,-0.23772818685096542,-0.22742477633926336,-0.3268668261054958,0.49146752005578964,-0.2669902171094415,-0.001361901214854855,0.6141884612205837,-0.47673367296093494,0.1190043290760437,0.6722832383073901,0.7891522565843516,-0.06440155572651617,-0.28421646666064837,-0.5218561148399248,0.6363661418897785,-0.028007840164620584,0.09011989820721054,0.28800863623162926,0.4861071165761032,-0.15118989770244978,-0.3563531285859986,0.4332828405285959,1.0,-0.026447033194624346,-0.010906752873791897,0.16002067813855086,0.5262516692429925,-0.364819053952637,-0.20525813057377396
Red_N_R,0.24767698481094805,0.6020644963460984,0.30148184541356154,0.4530794581947068,0.43360027985875715,0.3000922246624778,0.4309487151783205,-0.2038319246296366,-0.2743633362234471,0.4005014890863647,0.4821573364856824,0.14760792706951234,0.3085406677140529,0.32202878840446875,0.4121187292368223,-0.1251887570415441,0.19827501145491155,0.43239727448120485,0.4070423273803764,0.5511065578394793,0.45335306763750444,-0.3514763971289515,0.5168248581469178,-0.16655256744221716,-0.23059215043381548,0.023880517156230387,0.40932037911372515,-0.19637370830819437,0.2634507342478081,0.5625540634085949,0.08480922440172632,0.4952488243771568,0.18751616577301947,0.5233410000236116,0.5552763590844586,0.4064565591996067,0.414310534024274,0.47313835222266404,-0.02455821480279858,0.06449230752643126,-0.11767544693637283,-0.06833250558700332,0.2840728482640443,-0.3151133966317974,-0.3253851969868184,0.3961286298540154,0.5372292722444653,0.5258318939096106,0.3735691460909097,0.1441101292144374,0.43845171157857205,0.4237562502156434,-0.21018837643800736,0.38547568174498026,0.4076160935086773,-0.1572282503113539,0.022644193025828183,0.20270332628331506,0.3978273618767654,0.3536962377447558,-0.34448018069294833,0.39261584907155667,0.12741780365394242,-0.41407287919900615,-0.2676885714825689,0.4990713454269019,0.29220605772666897,-0.10981876718639473,-0.026447033194624346,1.0,0.004327185762801907,0.19104690962430487,-0.33176836199308457,0.4446754886967333,0.5163681695309319
Angular_R,0.7400888705709909,0.12432645681954571,0.5138141716763832,0.40007704751965883,-0.015316552652937195,0.0039713390649016725,0.3487282485161485,-0.5287690091588023,0.10511861959312646,0.13054132763390092,0.447556983789035,-0.271006777226673,0.14317650402073648,0.3816572898502568,0.691131092770526,0.8673874112493728,0.656454448282237,0.4551599646232561,-0.11310211319169333,-0.0895379487029113,0.18749278657827975,-0.37273800378004,0.4298300035030843,-0.6883629422934101,-0.5220076381601201,0.06017291047936903,0.33533414716415305,-0.5420497023961628,0.21998274840196091,0.08891290582110022,0.5444534451630297,0.0778740173016427,0.7767788475339591,0.32997051206730904,0.19763510656907216,0.4696741915555804,0.22579165292685854,0.44208540359253873,-0.10962135880254895,0.8948338420225554,-0.3387686590315092,-0.05083032058620531,0.492682014305492,0.5643420978385219,0.5512800129894722,-0.14717112091578113,0.3009395616950296,0.27656509553325087,0.0715430945978631,0.02836965309519979,0.5333994212608268,0.32920434851235747,-0.5468652450873541,0.4543832101066308,-0.07268882042441172,-0.381404943245819,-0.23113168361617353,0.4836182505684228,0.02501155196735643,0.43646625178743864,-0.545443421214124,0.40858804080350714,0.03114804063118496,0.39460299721496306,-0.018090564995491908,0.5763044313051635,0.16740399591751612,0.4080819248710123,-0.010906752873791897,0.004327185762801907,1.0,0.8032771489315612,-0.15858021104396888,0.47098000799712997,0.1343890433210809
Cuneus_R,0.7382839420493217,0.21104014852698735,0.5734091998296492,0.5591723332486644,0.2508238423837086,0.32677115958316144,0.43377290322117096,-0.4457470071930885,-0.24276650642217545,0.25282494638151953,0.6289767516973321,-0.39275032587059305,0.44569036563005976,0.6230663528280298,0.8576411987197167,0.841393994993067,0.8084785340577544,0.6436582380303338,-0.008245998705127594,0.20480064967335543,0.40804624928523275,-0.2688462903419456,0.5316152364623297,-0.7489482944139453,-0.6935179281981247,0.24989438631829688,0.6087197761329276,-0.5888745994187617,0.5417257915738324,0.29589796799030704,0.46684317474248177,0.3855225278781944,0.9741216129997511,0.5184551043731046,0.3807126446903951,0.6607681026508906,0.44245366466624286,0.6906004128264627,-0.20353303772924192,0.9147456928387369,-0.42772765180101846,-0.18025355431593706,0.7520515932214635,0.5427550950598583,0.27977952030789666,0.03707430031410371,0.5086042920784494,0.4227350862275236,0.3309670615918643,0.0967240714170573,0.6545575952543883,0.3750972162017165,-0.6088183135136935,0.5942777425203923,0.19441446393897743,-0.4148524525245915,-0.13840274702562366,0.7081161591078035,0.26317434943038764,0.5927793779195079,-0.571935884280964,0.47061596422643653,0.34066783980020676,0.14733736665138428,-0.255824629701532,0.7803174492407566,0.43276512270358597,0.02854072603962463,0.16002067813855086,0.19104690962430487,0.8032771489315612,1.0,-0.0835149786381133,0.6872866982996182,0.3932294227186928
Occipital_Inf_R,-0.30145872112388566,-0.5472169813473418,-0.35634824484100175,-0.3667893681787202,-0.10956223766894473,-0.10454548392929763,-0.08190282111762226,0.5860991578160996,0.15046944048119415,-0.4782753583938418,-0.4262705320241004,0.032740434533712885,-0.09182870332895066,-0.16897302731256794,-0.25783684716270805,0.07479998325558848,-0.30245348188860033,-0.4133047795664089,-0.15145727038857612,-0.35871703063490995,-0.2715830652971822,0.6626072326020289,-0.5326215023561272,0.3690215983549792,0.32857811811691534,0.4616126416799511,-0.23118658478748347,0.43181907565271826,0.04486340843783883,-0.24612808716453197,0.0834688430386859,-0.28978192247002466,-0.12181688229781913,-0.44255617040019574,-0.451945601209749,-0.3702423023720152,-0.33080706686976197,-0.23227808905122913,0.1946248330515582,-0.1628674369705871,0.27848633652940874,0.24750049233172636,-0.262747602944781,0.18211932638608389,0.034047589005266526,0.3011848575682377,-0.24871614502564635,-0.3263368982972152,-0.08733856685137502,0.15250984286625124,-0.4928600171083622,-0.23885412687851126,0.40796566637059417,-0.3695194093477539,0.09731287956316564,0.39309764661897006,0.5497445020411356,-0.20072443898204834,-0.13697418101126932,-0.37736664750028553,0.5419809588261674,-0.3732776543006527,0.3535498165131894,0.06198828163678532,0.18191138935430123,-0.388749030430764,-0.11986548136186764,0.0556672606493149,0.5262516692429925,-0.33176836199308457,-0.15858021104396888,-0.0835149786381133,1.0,-0.358676317598239,-0.20628158759828383
ACC_sup_L,0.6065507039100758,0.7304506447617158,0.8524054357934228,0.8940231553668796,0.7334135509742838,0.6775806056120108,0.4254484274353257,-0.7294797249017952,-0.7181086996300504,0.6939156059316456,0.9005874443780233,-0.3947175476521714,0.8219235982967329,0.6734314919504892,0.8190114148530819,0.4989243930911169,0.873150807612185,0.9554289331441016,0.44971931708527535,0.5997269817252526,0.8311371376746479,-0.5693072453127531,0.851797567667454,-0.8385623675355428,-0.8935433905337545,-0.3043982988660522,0.9272552217500686,-0.8382924746910946,0.7226118664881438,0.5988740273678225,0.12673818992410735,0.8672464369899027,0.7464649395631534,0.7021287790376693,0.8487334085759919,0.966716229270268,0.9016774158195703,0.8499708386233493,-0.5881881886496533,0.7128118279244334,-0.7607401592043567,-0.6028777368969724,0.7808288001849168,0.15593928885091266,-0.09298725283050331,0.15189962312437316,0.8124077105993086,0.6895817622076013,0.7482666619028964,-0.21343751546503434,0.8250931008080841,0.4661339623885965,-0.866198305923217,0.8970532491260931,0.4742659989517522,-0.6735751313453795,-0.41652517013108564,0.5685365598994357,0.7270480991154573,0.9182482766510808,-0.8441509042012296,0.5149586764266525,0.48735176448073664,-0.3479175357825427,-0.7228465832745762,0.8954536491487461,0.7602141029247689,-0.4243769254086899,-0.364819053952637,0.4446754886967333,0.47098000799712997,0.6872866982996182,-0.358676317598239,1.0,0.7582223153284644
Thal_VA_R,0.3977118275789417,0.6922702188364378,0.4929574052850648,0.6688232421385049,0.7881597743574307,0.7347946258918955,0.5131579517786555,-0.4408212667834168,-0.6421545619032915,0.4914652064389814,0.707960649286051,-0.18609368917033528,0.7537192561712419,0.6938428007782768,0.6608966428273365,0.1598048996042525,0.5887508710499127,0.7513207639219349,0.8000939418469903,0.6281089503215521,0.8621019362703093,-0.33287137257033794,0.646019036074164,-0.4112518620441839,-0.5291073961190412,-0.15773121783416116,0.8734859905320324,-0.5195502721702195,0.6951893278111692,0.6164967331180206,0.14928446974314377,0.8430600065322087,0.44005124054849115,0.47313927891556856,0.7695962570465434,0.7232672350370748,0.7676769579119864,0.7266307855365421,-0.28362835139137854,0.3595845793219949,-0.5960993729062816,-0.4653006514674257,0.6093785092039371,0.03314490198328833,-0.1315942943579327,0.4576941569462208,0.682146876078184,0.4999956299638104,0.7080289804637205,-0.11238280622169168,0.5507083392887184,0.4774396878006028,-0.5691182876833017,0.6961840092096157,0.7278075541283499,-0.45276883160329595,-0.13280914344858438,0.42154016494021224,0.6260149055595025,0.710806232653132,-0.5827222691128688,0.44344482723317846,0.6137377425735195,-0.4859481329137565,-0.6845854342768345,0.6544414772164715,0.7873535047597903,-0.4117182829661582,-0.20525813057377396,0.5163681695309319,0.1343890433210809,0.3932294227186928,-0.20628158759828383,0.7582223153284644,1.0
