,Frontal_Inf_Tri_L,Vermis_9,Heschl_L,Parietal_Sup_R,Temporal_Inf_R,Cerebellum_7b_L,Rolandic_Oper_R,Caudate_L,Putamen_L,ACC_sup_R,SN_pc_R,Supp_Motor_Area_R,Thal_VL_L,ParaHippocampal_L,ParaHippocampal_R,Cingulate_Mid_L,OFCpost_L,Calcarine_L,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Vermis_8,Pallidum_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Insula_R,Fusiform_L,Cuneus_L,Cuneus_R,Angular_L,Frontal_Sup_2_L,Cingulate_Post_R,Cerebellum_3_R,ACC_pre_R,VTA_L,Olfactory_L,Fusiform_R,Thal_MDm_L,LC_L,Frontal_Inf_Oper_R,LC_R,Cerebellum_6_L,Rectus_L,Thal_LP_R,OFCant_L,Cerebellum_4_5_L,OFClat_L,SN_pr_L,Cingulate_Post_L,N_Acc_R,Paracentral_Lobule_R,Thal_PuL_R,Thal_IL_L,Occipital_Inf_R,Cerebellum_6_R,Thal_MDl_L,Olfactory_R,Cerebellum_3_L,Rolandic_Oper_L,Rectus_R,Lingual_R,Occipital_Mid_L,SN_pr_R,Temporal_Mid_R,Vermis_10,Temporal_Inf_L,Cerebellum_8_L,Thal_AV_L,Frontal_Inf_Oper_L,Vermis_1_2,Occipital_Sup_L,Occipital_Sup_R,Cerebellum_Crus2_L,Red_N_L,Occipital_Mid_R,Thal_IL_R,Vermis_7,Cerebellum_10_L,Thal_PuI_L,Parietal_Inf_R,Thal_LGN_R,Thal_AV_R,OFCmed_R,Thal_PuI_R,Cerebellum_Crus2_R,Supp_Motor_Area_L,Thal_VL_R,SupraMarginal_L,Thal_VPL_L,Postcentral_L,Raphe_D,Thal_VA_L,ACC_sub_L,Precentral_L,ACC_pre_L,Cingulate_Mid_R,Cerebellum_4_5_R,Frontal_Mid_2_L,Precentral_R,Vermis_3,Temporal_Mid_L,N_Acc_L,Angular_R,Vermis_6,Frontal_Med_Orb_R,Thal_PuM_L,Frontal_Inf_Tri_R,Thal_LP_L,Temporal_Pole_Mid_L,ACC_sub_R,Heschl_R,OFCpost_R,Red_N_R,Temporal_Pole_Sup_R,Lingual_L
Raphe_D,0.10193179852424507,-0.07476008770905701,0.38222329014194273,-0.015308377352323741,-0.0913094462105238,-0.1078660085939556,0.03452943152647542,0.05386469237224485,0.11001226484859095,0.06815832583429107,0.054151838905422016,0.39885618387601,0.327278169352723,-0.16493776660684714,-0.1359071195857319,0.11174248250184571,-0.0006001640354556289,0.14825563901081676,0.0243983394422252,0.18240853469245757,0.06271255424571076,-0.23373339903801588,-0.12725047141803714,-0.1620377753859904,-0.009874254776389903,0.22595715173228528,-0.1753316756076741,0.20337514615232247,0.22761949836582399,0.305137428601886,0.11228939204693555,0.12885273769613484,0.12115710667469184,-0.01307069370684266,0.013664360330888314,0.08688241879944887,0.032157336352572195,0.24778784878076035,-0.3066031101797493,0.01136243463021893,-0.41967433471048904,-0.06331644240085181,0.10071801125846262,0.373497271646213,0.12916784391752492,0.04164697950087499,-0.04408651442388001,-0.07533621253727407,0.1999793214354722,0.34475046295187345,0.4677718948148673,0.5780280811989172,0.0862031629514592,0.16091331590220315,-0.05264023428763076,-0.144848135164679,0.07017875399121809,0.1995126667143124,0.12149627800865907,0.03908636852386255,-0.07444824608236765,0.30920308567581395,-0.011221080643297117,0.06452281432469419,-0.13400523989533977,-0.27458732847867195,-0.12849412500794527,-0.3140949373193571,0.08696572646829186,0.28603096093268576,0.2651246201159008,0.2990906466135481,-0.1408852543013879,0.07259841300466684,0.2883423869074691,0.007187940469561213,-0.09586858245990533,-0.03592790163642917,0.17508613900997516,0.22490005133751384,0.32508475233985623,-0.08013300631574048,-0.006107930108857006,0.19726748332588792,-0.010309247176202872,0.41690923813539676,0.25716678577549695,0.3367551473185023,0.22366020106600723,0.3754574130074143,1.0,0.0446575750947485,-0.10117804485062509,0.4995362392130749,-0.03738450159308269,0.01778542567489464,-0.08434265107657492,0.23532399474318746,0.1844956829984418,0.6506939858238745,0.06384943969884554,0.13271198338083415,0.3291314720234133,0.11709796272162085,-0.1932186188608833,0.556957183648193,-0.04715157053207341,0.5055477477317275,-0.2659394346598562,-0.09196470608813591,0.18392350723537007,-0.002639593463153973,-0.07045952166797138,-0.010758467205617931,0.008407961899680192
Thal_VA_L,0.6992115434454061,-0.5759691323468193,0.4920749324726186,0.3478984414522622,-0.11533204096269482,-0.5979509826976407,0.2964582206715302,0.9103758581186706,0.6604070043689804,0.5977095721900382,0.1014426274504159,-0.1201225087549958,0.8096364750216005,0.7767578765091008,0.6268906886070039,0.8201254242044815,0.6891068286927128,-0.14209564929073762,0.4313900554206506,0.21939620567148968,-0.15044944339879987,-0.4811531692301327,0.6539611178906143,0.6607917311039451,0.5674676943338706,0.538666493756027,-0.39757439667724453,0.43552008670948544,0.4914667925144962,0.6087374341030466,-0.5307751765678063,0.5904952855733212,0.5834116139886771,0.6015479009076827,-0.46611696796171204,0.7188018948675123,0.043408304165894925,0.33832054352463664,-0.2864586827486923,-0.4046188906875228,-0.18837067158651757,-0.5921817688542669,0.6577390148447849,-0.12592508292018706,0.40781646840676533,0.6247675731938176,-0.0868427907154971,0.7173945289624685,0.7468138437974479,0.24936616477162632,0.5901015897245825,-0.05266845671007016,0.7796059510389821,-0.4814126046005111,-0.5829708843538992,0.6079777643923385,0.7528690119383579,-0.26612183677128703,0.8151869015306774,0.701457908529666,-0.4355239313404781,0.37100207402053453,0.6598754544277667,0.09071631369399603,-0.42019844985536003,-0.27468066349433384,-0.589606164563135,0.5301400746105479,0.753846490431269,0.6529654319222644,0.5259106931279175,0.49962470481831756,-0.6509918047475336,0.5702031517974823,0.2508439908800052,0.5181010497508947,-0.6819082374011819,0.8217494391365016,0.7632707039803983,0.27489709199734746,0.5980966845983391,0.5349639682097058,0.6967332731399669,0.6173472467831389,-0.6513606135466029,-0.23239790608450736,0.5116222528764132,0.6009144167452786,0.7829676573747721,0.6076993892618716,0.0446575750947485,1.0,0.6270355458089986,0.5337414242378918,0.6858359308710007,0.5702677475610403,0.42102946145509196,-0.3792363258380791,-0.4385393454225435,0.20742446605616952,0.348871890920098,0.6823537178870087,0.3147890842113724,-0.2731041900500505,0.5463399592767851,0.10130166644649591,-0.2188847301819961,-0.24010211742234613,0.6318728176653808,0.6332013544762788,0.25845929453299954,0.6781983691628748,0.5575109436304271,0.5319477695520171,-0.4720358253027481
ACC_sub_L,0.7168932904817199,-0.8460126364731484,0.5365151382887863,0.2060509697578107,0.27424426574216654,-0.8397994661431213,0.4463578192686451,0.609444791747954,0.8633989811821617,0.8054533479645758,0.20275465400040582,-0.6918314397059515,0.25770593235083716,0.7995023703143677,0.9075999926510363,0.6939261437912748,0.9300191251822745,-0.4869737376098114,0.06319164381340489,-0.15093241495731208,-0.2670293809204679,-0.7602359552287717,0.9189816820816403,0.5469400955597341,0.9454974516201919,0.15292197313545727,-0.8545586752369745,0.3044028630489258,0.4891914207748919,0.7511728435194812,-0.7844927827128664,0.379457739276094,0.42052581736670597,0.9370686035782443,-0.8361977158502767,0.8396303138313445,0.10365665641734309,0.4772209593730011,-0.693710560797682,-0.6231749737573009,-0.11005685964260856,-0.8457320640775579,0.8617023013430077,-0.5538674517174547,0.7180903162027207,0.31389367657357603,-0.44524787914089553,0.8539892281394786,0.39386132131800045,0.19394487311814917,0.43654997755879565,-0.2803084063745735,0.6377107170096938,-0.3230768967440136,-0.7234675874856008,0.6283958442721665,0.9142327914611152,-0.7583993266788814,0.7552195831519151,0.8784750470443606,-0.7005654926604267,0.3994280234748947,0.6428562190313358,0.5212754717673208,-0.7421804970151055,-0.7545413405157596,-0.8715135124440879,0.7972430229954608,0.6677729442865658,0.2526293277035124,0.5744142802478097,0.5341882333829272,-0.8771993434643387,0.8531272679973118,0.33700242058005286,0.629911586028731,-0.8255523969409432,0.7644033771007811,0.392708584643439,0.21889855280550577,0.6482098177794389,0.7969900337603077,0.8769757409756987,0.452988854524545,-0.759873503878793,-0.7476560416640766,0.4509653643371752,0.7151747539867466,0.31222991811385353,0.6496375622912764,-0.10117804485062509,0.6270355458089986,1.0,0.3628164087095432,0.952480172176545,0.6389190705947638,0.14432582293065302,-0.732205140804707,-0.8459015508282675,-0.07318318099736103,-0.20265367145199273,0.23268489064499198,0.287558353220259,-0.48321571512570105,0.8371086593124335,-0.12009749856967827,-0.22835305205587697,-0.37646296318681244,0.8344040891763731,0.9883798861277995,-0.28470075324352334,0.9442322325403134,0.392622245234715,0.9247319917024395,-0.8203002850534917
Precentral_L,0.6173968583429733,-0.5529155473925489,0.7664236703854702,0.2610563313555097,-0.028272756001852733,-0.5816501094708965,0.14198291427445967,0.6342004583478732,0.53153686784937,0.36159305632691313,0.029725816745459283,0.08394118590442663,0.6405861096667873,0.37062819832006205,0.3971031810658708,0.7199767222198519,0.5411276369568627,0.06674425517864246,0.1607926725000195,0.22332010223505996,-0.023814843334412885,-0.5818069843488881,0.35915595739599576,0.27365523430620703,0.4099203882065401,0.564670976571749,-0.4918602175453324,0.6180216361623249,0.7081161591078035,0.8243252115734193,-0.36293938992285185,0.2779768212186364,0.36088048780172177,0.48071494718603336,-0.2969995191181773,0.5899985235050211,0.09778629802916966,0.38706373741239314,-0.5077604029060747,-0.5059131302361344,-0.411929806169134,-0.5196107721322187,0.5540056729293541,0.18841918252125742,0.4718869779707596,0.27193694952792785,-0.2861211714362877,0.40323907444424795,0.573989893261215,0.46254845080169005,0.7374157016837134,0.26590780924401036,0.4453987575548944,-0.20072443898204834,-0.4421534962282237,0.3247360136876277,0.6027527150912722,-0.16473700678286105,0.6999156542596207,0.5569021847939204,-0.3617055438824825,0.777392500529886,0.36484671651524236,0.1881571988815209,-0.48873721548515986,-0.5141559098060002,-0.6087028018208602,0.07487174055790162,0.6516174693306643,0.4292849768566988,0.7723772627176224,0.6698233512354969,-0.6155772216982732,0.43329616385858877,0.5224079571620635,0.40659184289542044,-0.5645720660237981,0.46830994465404946,0.48634326511502846,0.38550506509452676,0.4446682857231731,0.18958296583159898,0.5259338454093752,0.40963849072855346,-0.49149726850709186,0.033959512389047576,0.14922603669578435,0.8739294481261004,0.666359164898888,0.9256317684499531,0.4995362392130749,0.5337414242378918,0.3628164087095432,1.0,0.5137174810783893,0.30500388110111754,0.0992502856026594,-0.07036764120341042,-0.3097671031180403,0.5104443211302823,0.43393019580865666,0.5872351439253372,0.4836182505684228,-0.21804561742970693,0.22283692151222262,0.5184028730682402,-0.433990425305206,0.25645332166057233,0.2553028749818926,0.37146815877550127,0.14019685399005974,0.5105402240142671,0.20270332628331506,0.41008772889698974,-0.38467312404199794
ACC_pre_L,0.7583780587613033,-0.856851106365952,0.6701382915690339,0.2563024168979124,0.30864516307416384,-0.8754389361610391,0.48922580494375173,0.6998153874195557,0.9259797797190777,0.8209859458719055,0.18819480808796163,-0.6243382758067911,0.3680256102331581,0.8395655016176695,0.9412600483341098,0.7852808434806021,0.965764160435389,-0.3844684051890791,0.08310806773412198,-0.14849205553287803,-0.2700738693299274,-0.7763119622433071,0.9191937809508662,0.5787275704363869,0.921599460353781,0.3192730767420956,-0.8431369458924921,0.4307193536270985,0.6105052015347325,0.8488519859716817,-0.7860013338408949,0.44556990170063343,0.4580094843087554,0.9803135223340125,-0.8292835161284904,0.8788708214380336,0.1911578879392991,0.561090338127224,-0.7046758201997848,-0.6554476013691165,-0.08485126213414751,-0.8515934102414058,0.8948475224199537,-0.47452090151832466,0.7768295086239476,0.3624783297565991,-0.5022278206831853,0.8463265832240495,0.48786778587430046,0.35339499079861564,0.5279689313027135,-0.18863879389957608,0.6219910509081391,-0.28840641550999574,-0.7133231303169201,0.6102581637555596,0.9515143820692031,-0.7300981843888628,0.8191047302408192,0.9118120020681314,-0.6637498671297871,0.5425334584927819,0.6457115291383151,0.5898352669674236,-0.7318665721046341,-0.7863236442638438,-0.8977585977532471,0.784489165198365,0.7386474169213804,0.33279083858971814,0.6927622373599825,0.6449326270872928,-0.8969499688071387,0.8624184177151497,0.4581838029191357,0.6271326815946895,-0.816742029264795,0.798465753086143,0.46265214733292287,0.2646209770535018,0.6670594849017375,0.8055998515962193,0.8771490524500253,0.5346904710476141,-0.7565304272670057,-0.6921543778953982,0.45907451393709797,0.8248463618102482,0.36453453244320216,0.7661558775872424,-0.03738450159308269,0.6858359308710007,0.952480172176545,0.5137174810783893,1.0,0.6692429691716593,0.14323963004948997,-0.690881913953796,-0.8462302898952022,0.008734657235190905,-0.10638951886293432,0.33815505825171194,0.3557872034257093,-0.43773049238875644,0.8237042301916183,0.08319162722917028,-0.32061401473501944,-0.2751835596732118,0.8152580245284268,0.9512834400773282,-0.25414665764412314,0.9527769306512945,0.3900378773872109,0.928554997825395,-0.7834143537568068
Cingulate_Mid_R,0.5538708528618574,-0.41578328817255156,0.6351577293024097,0.2988999385716479,0.358615712001915,-0.4701372618538586,0.8080768635073112,0.5378295775392903,0.7920077303356783,0.8422805889977408,0.5017986567039548,-0.11382848223944993,0.42444811854737785,0.6978458406900537,0.7144545487929065,0.7466775406771718,0.6710190486133927,0.014436829533673338,0.4330676900608619,0.22676555958565586,0.010048900785177742,-0.3258155579012414,0.703365178567807,0.5966156118100069,0.7177387054485377,0.6090061488243447,-0.40452159614936734,0.4612594209538225,0.4825098731428796,0.5215303238010878,-0.42601039288146725,0.8504271315458339,0.6932420809022195,0.6665757083623304,-0.5002937642552509,0.642712464139383,0.44021633695007995,0.7407827524120274,-0.2903280707053669,-0.1067088298616348,0.16922437196148105,-0.4247654112597567,0.6022189144868705,-0.3977515511163946,0.5474911621147533,0.7297076264990197,-0.1554107662901251,0.6515266036765541,0.786060625094372,0.39174908405529696,0.43159849974985476,-0.0960223682105201,0.5877890784086999,-0.16633824477992787,-0.32802382050926576,0.6061753535340941,0.6762549004515619,-0.2703951574920183,0.7130200729267174,0.6033986719795204,-0.18881019801415233,0.2644396723370022,0.6685728645419892,0.6228496090661075,-0.24859217622483912,-0.4472219886669838,-0.49929669800017634,0.6748465121450173,0.6771896595034843,0.5667350200308802,0.4651409288709439,0.4211735585719523,-0.5505295668530411,0.7176919884946589,0.26039410264818474,0.6885953352702594,-0.483722802008333,0.6125087836075971,0.5320063334547515,0.19470315983073824,0.5887161077549458,0.7582250391741607,0.590829858181875,0.7080971971533173,-0.42260824915939155,-0.17135002414175474,0.6666294903218482,0.4907215135034823,0.29929323909518685,0.48223144600633056,0.01778542567489464,0.5702677475610403,0.6389190705947638,0.30500388110111754,0.6692429691716593,1.0,0.5577247136376602,-0.4202005505527394,-0.39904005806637943,0.20495141675428444,0.013514122157199906,0.2147855947224425,0.2751857872036729,-0.013608616662290601,0.5748125301433908,0.1077442140891636,0.1075605760974669,-0.24314726651667382,0.5098493484740091,0.6432273048114143,0.03271435023869323,0.7127613439155084,0.5479322813776671,0.7163715637799237,-0.3212720441955476
Cerebellum_4_5_R,0.2309699107667809,0.06995673439623636,0.22905490491557948,0.12681983342737166,0.10756265225076235,0.045150437865401766,0.479909578261621,0.30739928794185184,0.24125646534161155,0.3006473769355044,0.502197970656343,0.29453513735826853,0.37945586502788564,0.33707177713474357,0.20175098144098264,0.4026064726271308,0.1360513509098944,0.3628217427073582,0.5057630573562963,0.41468846089673683,0.20735255492597698,0.2176438952453782,0.2551819113671347,0.41097924482955533,0.16173763207822855,0.4341480874686594,0.1848157174668298,0.37657578386718155,0.1960177121630857,0.049037100111548174,0.016316741557141044,0.6025910088606703,0.8469808743523312,0.12150420985271637,-0.05897074548074143,0.17300509363296923,0.42483076237491524,0.19744359548795842,0.18173848507994259,0.22769571068562003,0.18478882472785416,0.08587701483184614,0.14018050034062587,-0.13494025280618352,0.09988050376773826,0.8449777081078712,0.30437748156691685,0.30725834534217217,0.6518536163860876,0.11372945817968927,0.1734745229935573,-0.1915559598745832,0.4609964291158091,-0.0445106283295282,0.12564461438306937,0.34913322229715477,0.18225412307582495,0.26175500284227715,0.37832795747064357,0.09749128242198737,0.311435727044725,-0.05406008260058073,0.4743418630851688,0.10721165044713417,0.12074981813929016,0.16406752494087304,0.02709621918348024,0.2602519143407324,0.3915458726672853,0.45648150276284,0.11495728596328642,0.0345839890016043,-0.05861625104293965,0.2332949480401287,-0.05988179726107127,0.3552475986470706,-0.07960492767441323,0.3118879408918824,0.4475358311260882,0.013759038321483837,0.2058430696445607,0.24874942289360358,0.19960647180819602,0.35911566930655725,-0.023045762160729694,0.23642039047161637,0.3254405291916741,0.041500023868782474,0.3210698987271972,0.11061202810515061,-0.08434265107657492,0.42102946145509196,0.14432582293065302,0.0992502856026594,0.14323963004948997,0.5577247136376602,1.0,0.01557336935127214,0.029253584875043138,0.26828784472271877,0.32118760374004846,0.19196882236704088,0.02588885077438486,0.3724102338843099,0.2361677513698711,-0.1139679338236022,0.1826769663305877,-0.2813081279871048,0.15559326161191225,0.15552344482536615,0.22877624574246147,0.22868665726505535,0.5853954789382134,0.18142937937792583,0.18552192225023187
Frontal_Mid_2_L,-0.2120144154417975,0.7392259935856635,-0.23180060667247818,-0.36416376749927293,0.07788152434916201,0.7131448004766028,-0.12305531700241748,-0.49108056277160494,-0.6499699695938337,-0.4466299005620683,0.09015691334936334,0.6764685934350572,-0.06657145070069767,-0.6650347284314404,-0.5906283626771438,-0.49946436737019145,-0.7338442087658446,0.416008018935869,0.16689877953695284,0.5622686251718915,0.26166619802699254,0.7164663432208538,-0.5561763124269443,-0.18025423588335862,-0.6276897779861921,-0.05770258165269706,0.6238559785046718,-0.3072265665720747,-0.5216936856101821,-0.5548127376108409,0.9379665411872254,-0.2423250057192546,-0.23525092776704948,-0.6147353628445704,0.5166457113192575,-0.5827583363666918,0.2069054592860284,-0.3000160228450351,0.5198822767517186,0.7348167032123998,0.2620229243489988,0.7338769005352701,-0.5750926682484032,0.22511933070004017,-0.25691168686496335,-0.12765149981805457,0.457261238029536,-0.5301565138606853,-0.12916494803171044,-0.16644127423832608,-0.40945318905547456,0.034502223507542264,-0.32107481696154827,0.2308676017201236,0.6812516782064054,-0.3812437274965474,-0.6609996183246665,0.602214400178319,-0.4753585306611018,-0.6702049707067558,0.624108284595266,-0.41742457062676425,-0.27058868300841804,-0.2866077272936637,0.5892874391152758,0.45040225347448815,0.7126669554966891,-0.6130717879044416,-0.19881391206933652,-0.0842567752655481,-0.5455715427804908,-0.6541428809860623,0.693724070629829,-0.5117262934309845,-0.5648339429541778,-0.2996653416981571,0.676286732783991,-0.5932429399912802,-0.036653467758023965,-0.5256748675719786,-0.3364818898213595,-0.46275200485605106,-0.680928203545206,-0.14288413916754197,0.7045575136406182,0.7690924561982756,-0.07306478828142797,-0.40405236829161795,-0.07121102026299499,-0.33377582805964434,0.23532399474318746,-0.3792363258380791,-0.732205140804707,-0.07036764120341042,-0.690881913953796,-0.4202005505527394,0.01557336935127214,1.0,0.4900200919799203,0.1076789837029068,0.16058978698314794,-0.29570406613856925,-0.553398703525441,0.4501487555368292,-0.5463567382463579,-0.05843802412430338,0.4097343393545103,0.11352602232048611,-0.8680879733310731,-0.6804017507823727,0.12067349545739484,-0.6641161904197381,-0.08199985106958445,-0.5852516151922893,0.6792016662812532
Precentral_R,-0.6452237900128965,0.6739596959665908,-0.49115460861859006,0.05512617883956803,-0.5597391396028595,0.6754166288758782,-0.4169061737747817,-0.36234707788376114,-0.687416428442205,-0.6543265931105109,-0.21101187300283447,0.7615201053161352,-0.023837668144612686,-0.5878038453132761,-0.8820482372965192,-0.42989793746400323,-0.754892885650739,0.4942965330050245,0.058352304386105454,0.20730329257429966,0.33188879534100435,0.5744484286150521,-0.8923387016795304,-0.5210161604940335,-0.830491928629062,0.08240478001322629,0.7965501319646867,-0.08864274060082421,-0.24276650642217545,-0.6206783119584169,0.5433006132895568,-0.12469162086323379,-0.21699611228340718,-0.8842205521516221,0.8706042383565524,-0.64333900371261,-0.29175958924644974,-0.2707397551953064,0.6589143164997632,0.527190011621185,-0.15906257476657482,0.6824366934960777,-0.7363609931949158,0.6751362442861308,-0.7937273107187698,-0.08594456380556542,0.46416037123542325,-0.7451614852627401,-0.1409218553128422,-0.12876264076693567,-0.14903011727472745,0.4527110143632172,-0.4211974202555053,0.15046944048119415,0.5067821780681044,-0.372370285252945,-0.7330533195428209,0.8310089373619614,-0.5343726707164448,-0.7353581740470662,0.5637357818191518,-0.28829784170564426,-0.5632384514319415,-0.5981566090687617,0.6732959445152549,0.7883350519400402,0.7074833532261064,-0.7179425285958707,-0.5343400747847021,0.001999195316956374,-0.3655304588667691,-0.2504747787093586,0.680719665156029,-0.7257162818615934,-0.10045542990427503,-0.42431607628413515,0.5894445833605488,-0.5427928180481387,-0.2423316416150587,0.18373127535509887,-0.5044010197820238,-0.7484233512341399,-0.7062248758117441,-0.2966842100184575,0.5036136287811629,0.7638475549426929,-0.3837163654664068,-0.6610009655209753,-0.08040220017246501,-0.5772745806171692,0.1844956829984418,-0.4385393454225435,-0.8459015508282675,-0.3097671031180403,-0.8462302898952022,-0.39904005806637943,0.029253584875043138,0.4900200919799203,1.0,0.3113924402924446,0.35332106881149067,0.023703994695919228,0.10511861959312646,0.39389002575454934,-0.8236130150920067,0.20075446334349192,0.20919066043178228,0.4205530699247892,-0.5950618548129065,-0.8748582294951396,0.5835544979729241,-0.8110549724685637,-0.2743633362234471,-0.8801471172089913,0.6968840932290647
Vermis_3,0.13013965146455045,-0.012583686789642383,0.38760833382506027,0.17953132189218024,-0.26446729384588197,-0.07000507877700521,0.08510648489920623,0.29545147892605395,0.15607372125606045,0.10823660621760445,0.17302899034773178,0.5214307807617583,0.5090133996450342,0.07875011280222198,-0.12139232047499654,0.36993584202749596,0.058734339432588455,0.40037655532758554,0.21333860026936646,0.29322233166921075,0.27716638779662034,-0.20298403888069438,-0.12831853571579024,-0.15763640587641506,-0.012511960628194683,0.5163634880233134,-0.005350957659257579,0.4997902479043234,0.46684317474248177,0.32727891166239026,0.0031026238746887443,0.2768104732631057,0.37742172224161524,-0.02197907949452652,0.2098779022616174,0.0884892061806187,0.015177355950987135,0.3570939806641181,-0.09912732712831959,0.02243958193479232,-0.4310533205756384,-0.019558078128490086,0.04759133054082053,0.4218363110454281,-0.017014559006225026,0.3656658650800033,0.10389520897040543,-0.03681140722436732,0.48345613775481205,0.2888430654621822,0.5786193266598249,0.557265591133779,0.25283265623508455,0.0834688430386859,-0.037580236538788815,0.14328965076014002,0.09062083600681359,0.477719912948881,0.27819434259940806,0.04138971353402348,0.039747124077992524,0.42006996370391986,0.09075005026888804,-0.04107659702478283,0.025395836095261123,-0.06125106348001106,-0.10647904547661227,-0.28104911111207814,0.24846833824086595,0.48849933460788697,0.4436288327473168,0.46274145123175825,-0.14366111834482534,0.0756232070972663,0.41576736664567154,0.23670065280320013,-0.12362874808823299,0.03973679943718697,0.3691994369642329,0.4445224489205403,0.2436328408315894,-0.15739959290284145,0.06605270658005231,0.35853778264142433,-0.08252926797208518,0.4772509475045108,0.11676083945427113,0.2968895746888798,0.44028063855632227,0.37227576000161194,0.6506939858238745,0.20742446605616952,-0.07318318099736103,0.5104443211302823,0.008734657235190905,0.20495141675428444,0.26828784472271877,0.1076789837029068,0.3113924402924446,1.0,0.4191343782283319,0.356891044088677,0.5444534451630297,0.22751885175623893,-0.1095084085684761,0.5361635403492565,-0.08224373936436638,0.33714668696605626,-0.026587590933421792,-0.08333773110967453,0.44123928297772813,0.052280060062132934,0.08480922440172632,-0.05132972116324521,0.09348330426053202
Temporal_Mid_L,0.07982154140862154,0.1272709676746105,0.07418193280482001,0.23167122817999103,-0.42415428061523736,0.13160705638604456,-0.19305079415845194,0.42812266150946954,-0.08077601843463407,-0.16910078326412198,-0.13158772542649652,0.48235904674031144,0.554848993601974,0.0526961511547909,-0.20006533647970395,0.39046568722347685,-0.05351766951081005,0.5647848594066456,0.3184695206636453,0.2906379441036646,0.28478821973607094,0.10275011525178948,-0.23752517174650528,0.06319210464102537,-0.2780305109088915,0.5508850970507657,0.34176082158153975,0.5660752159734989,0.44190314759337285,0.14854549089932664,0.000634498790555207,0.12719141725911287,0.2034084760738605,-0.192767938273997,0.4250676910689867,0.03246536132949497,-0.10895556443745827,-0.0458080982478561,0.3485920842373062,-0.08483688893901135,-0.22394466040732677,0.1575145493624625,-0.10312464504829115,0.48950912227622223,-0.2848438031211956,0.2767372877512247,0.1682988078892245,-0.13756843863554188,0.4932293540859618,0.1181503433717162,0.3377602776240343,0.11715986984584131,0.1312424328592762,-0.18992359119400035,0.09311236213769733,0.2244968308062577,-0.017724139323093902,0.5225210724352642,0.26634505073036263,-0.08582828175125203,0.2945646175786591,0.4566655562367038,-0.03472741738574736,-0.36535239625391536,0.2514660253838571,0.4403459255696784,0.125660628723952,-0.24078941581948757,0.28607143164347976,0.30326936754323686,0.38191876472772907,0.2830018208037384,0.08900201566949936,-0.2611946963532655,0.2506410353315283,0.08317250104761778,0.026939339296304946,0.10088679506279757,0.2613687937125246,0.35423192434961104,-0.294183536011579,-0.32831421678648426,-0.03373754160858892,0.041048642405978275,0.007310244222084282,0.4229728681674921,-0.3254272692673122,0.13650326379050678,0.6245080280047791,0.22965314590824357,0.06384943969884554,0.348871890920098,-0.20265367145199273,0.43393019580865666,-0.10638951886293432,0.013514122157199906,0.32118760374004846,0.16058978698314794,0.35332106881149067,0.4191343782283319,1.0,0.5831214745615592,0.34231155612939584,0.1891487480887813,-0.26295068611119565,0.26497593640576667,-0.2233932836439809,0.17326277003439483,0.012023087789046497,-0.23603696143818514,0.4544469072959319,-0.13939000484571923,0.19354021408594566,-0.2699154572391075,0.3154747882835
N_Acc_L,0.3370209506291559,-0.4949020846541784,0.3101710004408812,0.5526825620640984,-0.58360527025378,-0.49311486652173914,-0.1802803689442756,0.8289929911213089,0.34286418818672354,0.13867403851384716,-0.2867136212555286,0.12436682645622087,0.7736131701542975,0.5231984190194163,0.19361846164430094,0.6904377333419723,0.4236361756544822,-0.05089818684156937,0.2816302743668265,0.1312699851155807,-0.10376429818263827,-0.4466368364125626,0.1415727483033321,0.3300846448816496,0.13673251498950242,0.6176114437015909,-0.1472650736987738,0.4774128592737541,0.5728749776979987,0.49432486692930744,-0.5137029367245122,0.3619005629631293,0.3371327967460235,0.19487227385264372,-0.02578087733686402,0.49121069338059464,-0.339372193686861,0.1771435852289972,-0.09778399885436946,-0.5271490223720436,-0.5182528056292176,-0.47351205636441046,0.36884564103920026,0.4037922228168326,-0.0008096400417720914,0.3661765449211094,-0.07069281497592539,0.32231169594953674,0.5378656543576893,0.3630003183667319,0.6801521947040259,0.31245507306836245,0.46463144244797033,-0.4749306155481111,-0.5727002749444028,0.3902217673357189,0.47951627546344755,0.006942154851758205,0.6001409489452519,0.4325005792740607,-0.3811704499283796,0.5042440382614585,0.2077709768920916,-0.29838291591966926,-0.3184004429100945,0.015583605691572895,-0.45242550749783367,0.08541008253628832,0.4498106712154409,0.5827155287498289,0.5718375207747903,0.6227154254566072,-0.49042984972987563,0.23831018493468079,0.4782386824783045,0.259206986118154,-0.5668428034828595,0.6299910287141772,0.5226262383013458,0.6432724202569989,0.27862393978069677,0.015019827909840888,0.41923021447367365,0.34179397857634053,-0.6352702385925973,-0.019055653660981168,-0.022167678488048514,0.4521668160132099,0.7824093501448545,0.5066585422769695,0.13271198338083415,0.6823537178870087,0.23268489064499198,0.5872351439253372,0.33815505825171194,0.2147855947224425,0.19196882236704088,-0.29570406613856925,0.023703994695919228,0.356891044088677,0.5831214745615592,1.0,0.604041308945507,-0.3572080166664729,0.04823507645721782,0.41384959574823654,-0.509435756224126,0.18574602266165563,0.4360721010469207,0.1947502403056636,0.5503000606746907,0.30887667639925714,0.25307019366378963,0.06499184004101136,-0.3347510343452845
