,Heschl_R,Precuneus_R,Thal_PuM_L,Thal_MGN_L,Red_N_L,N_Acc_L,Frontal_Med_Orb_L,Insula_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_Medial_R,Thal_LGN_L,Putamen_L,Precuneus_L,Cerebellum_9_L,Temporal_Inf_L,Thal_MDl_R,SN_pc_L,Supp_Motor_Area_L,Precentral_R,Occipital_Sup_R,Cerebellum_Crus2_R,ACC_sub_R,Angular_L,Hippocampus_L,Thal_VA_R,Olfactory_L,Cingulate_Mid_R,VTA_R,Thal_PuA_R,SupraMarginal_L,Frontal_Med_Orb_R,Hippocampus_R,ACC_sup_R,OFCmed_L,Thal_IL_R,Supp_Motor_Area_R,Frontal_Sup_2_R,OFCant_L,OFCpost_L,Cerebellum_6_R,Raphe_D,Rolandic_Oper_R,Cerebellum_10_R,Temporal_Sup_L,Calcarine_R,OFClat_R,Caudate_R,Frontal_Mid_2_L,Olfactory_R,Vermis_3,Thal_IL_L,Amygdala_R,Vermis_10,Occipital_Inf_R,OFCpost_R,ACC_sub_L,Cerebellum_Crus1_L,SN_pr_R,Amygdala_L,Cerebellum_7b_R,Cingulate_Post_R,Temporal_Sup_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Vermis_6,Vermis_9,Red_N_R,Pallidum_L,Precentral_L,Thal_PuL_R,Thal_PuI_R,Temporal_Inf_R,Temporal_Mid_L,Thal_PuM_R,Parietal_Inf_L,Cerebellum_8_L,Vermis_7,Temporal_Pole_Sup_R,Cerebellum_9_R,Thal_LGN_R,Thal_MDm_L,SN_pc_R,Thal_LP_R,Cuneus_L,Cerebellum_Crus1_R,ParaHippocampal_R,Parietal_Inf_R,Occipital_Mid_L,Putamen_R,Fusiform_R,LC_R,Thal_MDl_L,Thal_VL_L
Vermis_6,0.05623870093945031,-0.3412206919812696,0.06654640725197727,0.3987062037086,-0.3707908671410857,-0.3572080166664729,-0.25097408030388557,0.05220748529977698,-0.42410456473076774,-0.07488631385375287,0.568249218458748,-0.2660170911616193,-0.32942195712626127,-0.2294479541035714,-0.18020701887553933,0.39657549834726663,-0.2408224662878945,-0.047433198259519804,0.537485218222229,0.39389002575454934,-0.2950786236708821,0.7448505105661556,-0.46922775452570725,-0.38550229931592894,-0.22622352806148563,-0.13280914344858438,-0.47836896777918897,-0.013608616662290601,-0.5137048775415239,-0.1044909437870208,-0.3700960537289473,-0.20879825634131632,-0.3886893711532997,-0.21559084287827365,-0.2586000024587743,-0.18832030005777847,0.4867427423983405,0.5661301889084934,-0.3058206158674769,-0.4790678175823827,0.809054824226166,0.11709796272162085,0.2092456408283857,-0.20509844475341488,-0.23547331457363627,0.7891522565843516,0.46501825452929413,-0.29945243555247986,0.4501487555368292,-0.5116917908358504,0.22751885175623893,-0.28757637167307054,-0.048218981304468785,0.6732148332714757,0.5497445020411356,-0.43587572657667667,-0.48321571512570105,0.6149530746629495,-0.23643312368092348,-0.24450889389013694,0.7329780220486563,0.07160126537919498,0.08600741357819237,0.6278646452127549,-0.3043612421550486,-0.4449459919066293,1.0,0.6977914922577688,0.022644193025828183,-0.4014995645811099,-0.21804561742970693,0.05585398488535575,-0.1374114337912308,0.2708181567894204,0.1891487480887813,0.05453882300360063,-0.38530993392781127,0.6456476068662844,0.6861007230818069,-0.32230892571724346,0.2179662682706339,-0.3771289359054202,-0.03134098775325833,0.3656112031943355,0.11069828063881616,0.15129046346828776,0.659132206765672,-0.3507898974061354,-0.25767128412462464,-0.14474885107308344,-0.14586711127932767,0.5530036156885764,0.3878162326344573,-0.2502144031905157,-0.11079616599730727
Vermis_9,0.07972314711041223,-0.7995552450649166,-0.13781468744767983,0.35318229942181206,-0.7462601231167149,-0.4949020846541784,-0.6389971585380642,-0.18736822121762983,-0.7948874834088875,-0.34735702617048847,0.9057547571647697,-0.5180675921910775,-0.7817889499890617,-0.7285013303153679,-0.31386503675783606,0.7427583805584878,-0.6258760900478393,-0.40484886170874035,0.6783728788674966,0.6739596959665908,-0.7287192922506799,0.9260938664027383,-0.825619510235603,-0.8445131517258385,-0.5383856206480876,-0.5195502721702195,-0.8291097875083535,-0.41578328817255156,-0.7165598692287156,-0.2703133895000265,-0.7925976657061599,-0.6014209220561048,-0.7607369185549249,-0.5830608987253939,-0.695880251986364,-0.4698248127457846,0.585941415124017,0.9295637221316123,-0.587782459974956,-0.89012660200795,0.9137810823561121,-0.07476008770905701,-0.13240419017248575,-0.37029142510673363,-0.5240837889245423,0.6470875901278569,0.7793397689788251,-0.7607064350812159,0.7392259935856635,-0.9006626696861368,-0.012583686789642383,-0.5640659002047949,-0.48009643871425517,0.9049021118275588,0.43181907565271826,-0.8438517993711774,-0.8460126364731484,0.9673509575593475,-0.46789937141129323,-0.6447401448192014,0.7369365181489347,-0.25366429641920274,-0.29830104472815794,0.9650921353731353,-0.692289692154895,-0.7638513119163366,0.6977914922577688,1.0,-0.19637370830819437,-0.6091747305373365,-0.5529155473925489,-0.02703318158799081,-0.3322712865540813,0.06385390204070815,0.1272709676746105,-0.056974130602149925,-0.8315684957631011,0.9765579732106638,0.9448425908744398,-0.7329727727489792,0.10898244969514584,-0.6583368371281492,-0.3634498678005651,0.08849179789959172,0.22174721370387443,-0.32529379511971485,0.7410937821063422,-0.7233670713782197,-0.4904421824553431,-0.5569777604883738,-0.24291073983462416,0.20122452413232866,0.46917486787084844,-0.45396233911970796,-0.33346158678272003
Red_N_R,0.13019985498463008,0.3624601066788565,-0.3151133966317974,0.1441101292144374,0.5307764313322586,0.25307019366378963,0.25317221324192374,0.3923349581701116,0.4212827806854186,0.10876207171707097,-0.16655256744221716,0.438773130683859,0.4052416454673948,0.4121187292368223,0.5265661303479563,-0.08598706578641273,0.5372292722444653,0.4309487151783205,-0.02455821480279858,-0.2743633362234471,0.06449230752643126,-0.2601229316405638,0.414310534024274,0.22931696629577084,0.39798617863865887,0.5163681695309319,0.4821573364856824,0.5479322813776671,0.4005014890863647,0.5625540634085949,0.22507617460202872,0.3735691460909097,0.5131883295585583,0.45335306763750444,0.29220605772666897,0.6363181788681356,0.07056186256631446,-0.23059215043381548,0.3000922246624778,0.4064565591996067,-0.2038319246296366,-0.07045952166797138,0.4076160935086773,0.5511065578394793,0.42610116002762494,-0.026447033194624346,-0.2861360689062529,0.40932037911372515,-0.08199985106958445,0.43239727448120485,0.08480922440172632,0.6592462147294538,0.2634507342478081,-0.1572282503113539,-0.33176836199308457,0.45969864773435726,0.392622245234715,-0.2783448958079148,0.5849642303309442,0.47313835222266404,-0.3514763971289515,0.480985807002641,0.3117394670654604,-0.30686114378718826,0.4990713454269019,0.443191833200376,0.022644193025828183,-0.19637370830819437,1.0,0.6020644963460984,0.20270332628331506,-0.3253851969868184,0.457026041958986,0.14266832960499368,0.19354021408594566,-0.13015824579437718,0.27696488174612893,-0.23636117295796336,-0.34448018069294833,0.3967656962585873,0.49630853723660084,0.37596956609863436,0.30185842447394196,0.3961286298540154,-0.41407287919900615,0.28104245862913774,-0.18922154687158205,0.42352653176221633,-0.03216646954970023,0.005997272775323202,0.2954301320583766,0.26034696803271973,0.23678871130010734,0.5258318939096106,0.39261584907155667
Pallidum_L,0.10331443803864784,0.556504453154192,-0.2294735419655391,-0.29115581699783755,0.6718170531910925,0.42882399924532777,0.628745360407733,0.25430946094046786,0.6811732886930147,0.20369642203961533,-0.5146401112244762,0.6445118508749562,0.6333286901238452,0.5244996563435678,0.484026481799878,-0.3388576269987033,0.6232337296768636,0.3527344107562376,-0.39747904067488093,-0.5601223419996391,0.2887735894702857,-0.6856507157567444,0.7480414497199828,0.46259881739629605,0.3707244910696561,0.6922702188364378,0.6788539754938615,0.5571614313315025,0.7646635796580208,0.4619882643060183,0.4448275260330336,0.6824346398985044,0.6897003109309171,0.6352798769718654,0.5388192165934712,0.4966980825097905,-0.28334792269275466,-0.560008930939152,0.48256394713795986,0.6844487922333693,-0.6427925837708477,-0.11130130200771396,0.3413740442796899,0.6726802280129145,0.5280099083923677,-0.4840951244107627,-0.5257197135478112,0.6485295029971815,-0.44415886023462814,0.736223975627232,-0.012114907848695919,0.8148059494701707,0.33194485607488816,-0.5545180470245609,-0.5472169813473418,0.7464191102165832,0.7227947046500056,-0.6514631605086916,0.7694514443560244,0.4910655074459696,-0.7200768763264652,0.4774732620704443,0.3152661797098831,-0.6789623646686527,0.6395529091903996,0.7884931646013809,-0.4014995645811099,-0.6091747305373365,0.6020644963460984,1.0,0.256825524187772,-0.25536596185758487,0.5624281225037189,-0.006728294826187227,-0.01624545047006932,-0.13987860636783145,0.4807235951337756,-0.6164779675364744,-0.7177754010301428,0.6285644477449073,0.29800128601483955,0.7269582187137853,0.2127238262626209,0.20439810356330393,-0.41449691870854677,0.11597452893099651,-0.5563214256032482,0.6800631906442566,0.08459690194152482,0.044340543836542526,0.31324078385671905,-0.0070210456780952476,-0.09455486773085581,0.5258464998392887,0.5199828610696389
Precentral_L,0.14019685399005974,0.7722446002714334,0.5184028730682402,-0.023814843334412885,0.43329616385858877,0.5872351439253372,0.2395348347579284,0.564670976571749,0.4099203882065401,0.27908349307429303,-0.5448608810318732,0.648910007292665,0.53153686784937,0.7597658790890723,0.3381503821857257,-0.5141559098060002,0.4444889475492217,0.6586919817419249,0.033959512389047576,-0.3097671031180403,0.6698233512354969,-0.49149726850709186,0.37146815877550127,0.8243252115734193,0.6952259484845493,0.42154016494021224,0.5899985235050211,0.30500388110111754,0.3085070899318423,0.2653894264214814,0.8739294481261004,0.22283692151222262,0.6647611691454287,0.36159305632691313,0.5314053639425821,0.40659184289542044,0.08394118590442663,-0.5312240871523588,0.4718869779707596,0.5411276369568627,-0.4421534962282237,0.4995362392130749,0.14198291427445967,0.27365523430620703,0.7485997323576853,-0.06440155572651617,-0.5109152572077981,0.5175294921487624,-0.07036764120341042,0.6027527150912722,0.5104443211302823,0.4453987575548944,0.45690536878416954,-0.48873721548515986,-0.20072443898204834,0.5105402240142671,0.3628164087095432,-0.6094630003159462,0.36484671651524236,0.6338589439370634,-0.28497203910228813,0.2779768212186364,0.34442218203701114,-0.6155772216982732,0.7199767222198519,0.2613963846963817,-0.21804561742970693,-0.5529155473925489,0.20270332628331506,0.256825524187772,1.0,0.26590780924401036,0.40963849072855346,-0.028272756001852733,0.43393019580865666,0.5160477823350185,0.855066331127523,-0.6087028018208602,-0.5645720660237981,0.41008772889698974,0.1607926725000195,0.4446682857231731,0.38706373741239314,0.029725816745459283,0.18841918252125742,0.6180216361623249,-0.4514180348464537,0.3971031810658708,0.38550506509452676,0.777392500529886,0.5560819051464824,0.09778629802916966,-0.411929806169134,0.3247360136876277,0.6405861096667873
Thal_PuL_R,0.5075057486977747,0.23061183377258948,0.7130294766791108,0.013897102381487184,-0.15072685255687213,0.31245507306836245,-0.2775147580452979,0.2950906022220317,-0.20697810475937672,0.3676232409952834,-0.1077627886688746,0.17562497305862168,-0.03290954567985783,0.17624698604963568,0.04579229958486445,0.003564442559435573,-0.24501437530736803,0.17234551772564277,0.31650917868176276,0.4527110143632172,0.4003702544844494,-0.11264127911639804,-0.29258439118841983,0.13224690934400896,0.3608316956645761,-0.1315942943579327,-0.0320050881238065,-0.0960223682105201,-0.32080471757813267,-0.12939376315288562,0.07598752295790595,-0.3534989679076669,0.14853852367474069,-0.13041618372003164,-0.09344329353090508,-0.1046967385861143,0.35420913765081363,0.07519764077566066,-0.24175184252692178,-0.09367933897749187,-0.09292119927134425,0.5780280811989172,-0.20518954775779752,-0.3090579085151418,0.09893073953380722,0.07664717915017202,0.15808043085492213,-0.09136696693106498,0.034502223507542264,-0.07479853143407782,0.557265591133779,-0.06030660238321379,-0.04058480640127623,0.010268192168928329,0.034047589005266526,-0.16778615833196756,-0.2803084063745735,-0.0457346686145706,-0.21444603459730865,0.060261296177938566,0.00955340584204401,0.1164166071726219,0.3522005566940553,-0.05367706548308195,0.055209566788433556,-0.24444947571207654,0.05585398488535575,-0.02703318158799081,-0.3253851969868184,-0.25536596185758487,0.26590780924401036,1.0,0.17633261674786865,-0.42393396828567104,0.11715986984584131,0.6960435377128898,0.08028207296715192,-0.03815681115403406,-0.04272436663437336,-0.2934734717736459,0.05761089770220175,0.1565602933829632,0.20904845438325684,-0.2659846361592056,0.6626079627271595,0.19590833111119424,-0.30385804397785515,-0.3058741457554764,0.490447912302322,0.26472215144356986,0.3380808950099112,-0.2297041737735184,-0.4904395759073015,-0.20007467662405876,0.26195257748491774
Thal_PuI_R,0.21734944317973964,0.5227518337232466,0.2690346731229834,-0.04411569113837381,0.597000347354031,0.34179397857634053,0.413768420815285,0.6815801070176369,0.5734434710455918,0.42805640002628453,-0.3102076703132774,0.5048198724207216,0.6318178212268271,0.4987997925196922,0.618274576843596,-0.3823063601712994,0.5380920512518342,0.42860609214558787,-0.05679888710655815,-0.2966842100184575,0.3282437085472378,-0.44724862574210394,0.49813490768838864,0.4427746545445114,0.7022920991528346,0.7191178424530955,0.6110419813530933,0.7080971971533173,0.30509424599681356,0.8106302151075241,0.46293263593117334,0.4102813650738746,0.7743048617582641,0.7338710103040774,0.49732502913168525,0.6401398302695928,0.006934737735104201,-0.32841682314904147,0.5229003936042735,0.553471338814127,-0.3691664414541282,0.19726748332588792,0.5928315791181628,0.6402832292815743,0.4818095568894736,-0.1751089747808801,-0.3727900076395393,0.6294103491309511,-0.14288413916754197,0.6004101762903817,0.35853778264142433,0.6351080152953892,0.6277019505994159,-0.207861833747116,-0.26985439532535377,0.592585325587599,0.452988854524545,-0.5009209640861929,0.6868980203862877,0.7487710777264002,-0.3375021741240413,0.7137617071084635,0.6604590702277501,-0.5051606738653464,0.6684291031593508,0.4160221240453317,-0.1374114337912308,-0.3322712865540813,0.457026041958986,0.5624281225037189,0.40963849072855346,0.17633261674786865,1.0,0.20943819260963006,0.041048642405978275,0.24301538582270368,0.45170717555991524,-0.43557659900718865,-0.4532196945828862,0.5252679861448888,0.5615332083560572,0.7143280999252916,0.746768390129383,0.20481143038289684,-0.23584270047738404,0.26573373852487675,-0.29655311950729574,0.5951754502274271,0.10848518046048296,0.16435892874003338,0.39681689476782656,0.2907036507041877,0.1381052968000874,0.5759195632916626,0.586478295910448
Temporal_Inf_R,-0.6967890274531086,-0.11222731006063014,-0.1381221962988452,0.008419921116210956,0.35669046811638977,-0.58360527025378,0.44799336008555646,-0.07671326375295982,0.39109165775226545,0.07682208146464263,0.15693328330062994,-0.11922220794841909,0.313966816180682,0.013920902612462389,-0.038696159099450775,-0.4757542085840952,0.1816305520444669,0.09122716553215897,-0.21521806860134077,-0.5597391396028595,-0.20602397362380453,0.2650080691786653,0.32184888160075076,0.10042309963740097,-0.016607427765463905,0.4434044489344254,0.10809421863965767,0.358615712001915,-0.020444406651053862,0.2781714935264888,0.18960561130378492,0.4567317867600907,0.035181560572930155,0.42950902635664945,0.4855293061149228,0.220003096460601,-0.323920553210628,-0.08417213186958322,0.609453106056547,0.17824823082265248,0.27127168517639577,-0.0913094462105238,0.6834494449655721,0.3178665039339705,-0.27558074353386375,0.15780531582407326,-0.3563062628604726,0.40449152138212513,0.07788152434916201,0.13868855667613297,-0.26446729384588197,-0.038030050953269987,0.6063889363195453,-0.016035097681731728,0.4176307553224287,0.30424879237752733,0.27424426574216654,-0.07288039956159642,0.3318949607909943,0.27326647964727463,0.36091792828588193,0.17451724565706708,0.12124399896291982,-0.016564621372171247,-0.036545154829417115,-0.020495799857396555,0.2708181567894204,0.06385390204070815,0.14266832960499368,-0.006728294826187227,-0.028272756001852733,-0.42393396828567104,0.20943819260963006,1.0,-0.42415428061523736,-0.49622264962194457,0.13448611570976568,-0.03411672809921258,0.1557667852456633,0.5483378984866892,0.10483562669893065,0.14105512120817734,0.3320909343051709,0.5339723403595551,-0.6653054063187719,-0.009297336564804403,0.6447791890027231,0.5023225454075493,-0.548864193344339,-0.051104659749386015,-0.5589368229612441,0.8149872010336564,0.6789657472921704,0.00787630438678986,-0.3456993473837901
Temporal_Mid_L,0.4544469072959319,0.295533930736828,0.26497593640576667,0.28478821973607094,-0.2611946963532655,0.5831214745615592,-0.301048949202258,0.5508850970507657,-0.2780305109088915,-0.050502994283063485,-0.09334835537612973,0.17837380694424657,-0.08077601843463407,0.27757218278246,0.3429629070861096,0.4403459255696784,0.0642685377094982,0.08791141459655803,0.4229728681674921,0.35332106881149067,0.2830018208037384,0.007310244222084282,-0.23603696143818514,0.14854549089932664,0.26967443605238606,-0.11607473210701562,0.03246536132949497,0.013514122157199906,-0.043480049291019195,0.07402046932543052,0.13650326379050678,-0.26295068611119565,0.10918204821991656,-0.16910078326412198,-0.2656906732033709,0.08317250104761778,0.48235904674031144,0.03049584917433603,-0.2848438031211956,-0.05351766951081005,0.09311236213769733,0.06384943969884554,-0.19305079415845194,0.06319210464102537,0.6780844145281661,0.46947817745346887,0.22351000886120936,-0.11532351790371487,0.16058978698314794,-0.017724139323093902,0.4191343782283319,0.1312424328592762,-0.1575201023589635,0.2514660253838571,-0.18992359119400035,-0.13939000484571923,-0.20265367145199273,0.1329527936778177,-0.03472741738574736,0.09419313810959175,0.021744584933308532,0.12719141725911287,0.09957391513769029,0.08900201566949936,0.39046568722347685,0.04392323473341773,0.1891487480887813,0.1272709676746105,0.19354021408594566,-0.01624545047006932,0.43393019580865666,0.11715986984584131,0.041048642405978275,-0.42415428061523736,1.0,0.5891207655445713,0.15872146026869755,0.125660628723952,0.026939339296304946,-0.2699154572391075,0.3184695206636453,-0.294183536011579,-0.0458080982478561,-0.13158772542649652,0.48950912227622223,0.5660752159734989,-0.24446590837188897,-0.20006533647970395,0.35423192434961104,0.4566655562367038,0.7776746135592747,-0.10895556443745827,-0.22394466040732677,0.2244968308062577,0.554848993601974
Thal_PuM_R,0.5475747870811462,0.414749726649785,0.8494216957684392,0.07826326653964989,-0.170260283723213,0.6453703422848481,-0.3217718637376463,0.6517956915521262,-0.24503669984000429,0.28621451263862574,-0.2554408148910613,0.22942656854237906,0.0613703211994784,0.3256884831372622,0.22561853515849375,0.14223431268384049,-0.02130403543946546,0.22605273046884256,0.38037089651919803,0.43479363392070036,0.5879515905483181,-0.16715665438812824,-0.27090302102861424,0.30759195829293556,0.4265582676285453,-0.12001756476705301,0.12079585557409665,0.004638184959364932,-0.12025387560201783,-0.017601066462739262,0.26669400698009355,-0.3392859375318595,0.2254714704694294,-0.11891739670565299,-0.13407097193458029,-0.07223110468457057,0.46720514884894754,-0.053285471032717066,-0.19011625315904798,0.03098678917305841,-0.1124625177129751,0.47268440176251464,-0.19811328909362128,-0.09836765224386196,0.5407978214395619,0.2782434937994387,0.1759403813162747,-0.03941117412907787,0.01546085637214175,0.06068316809700816,0.6582487651532712,0.027925611919721,0.01312284970837509,0.08105499150843748,-0.052457371172207765,-0.10928285426393006,-0.24360362278737782,-0.07889585951099909,-0.1501502048523466,0.20671372029896276,-0.035807140913085886,0.18898832956639458,0.34728940828156646,-0.10142953706494169,0.3715101065411357,-0.09391482065030103,0.05453882300360063,-0.056974130602149925,-0.13015824579437718,-0.13987860636783145,0.5160477823350185,0.6960435377128898,0.24301538582270368,-0.49622264962194457,0.5891207655445713,1.0,0.26012325507187467,-0.09020419391837535,-0.09325905370889655,-0.24931543284388163,0.13955146408588648,-0.0016012294411360953,0.23696107657646884,-0.31214107648364997,0.7098219662998909,0.5166386419798782,-0.3916609988884372,-0.19990876698201315,0.6062085595748982,0.5506804309560678,0.7160225885941308,-0.1983982839085067,-0.4350324327504202,0.006233826096423593,0.5778362495300994
Parietal_Inf_L,-0.09397178920568454,0.9059005563076098,0.3449838471851636,-0.1610913186398851,0.7156579631093957,0.47303663546746244,0.6049706752169065,0.4332745439264195,0.7630201135635275,0.3489245047326618,-0.8011174709552273,0.6162487894940774,0.8182150292279721,0.8945178437275284,0.3440659432213821,-0.7754497894652825,0.6514286599087525,0.6097106312808902,-0.40274011806074245,-0.6457710539159177,0.7955141881738289,-0.7266586448725142,0.7479584262294942,0.9844230338847975,0.7060314768053008,0.6229474273786046,0.8067512733961675,0.5073416004029772,0.5232862278151098,0.36725093897246947,0.9779814081293493,0.5700427976504305,0.7978485472212725,0.6329066692327315,0.7726162683491545,0.5623407511626622,-0.3313703673512569,-0.850231844484449,0.6844264535728886,0.8548044262523083,-0.6789845640506589,0.29915532848013626,0.31109872911874076,0.38695256923947297,0.7010614268325315,-0.28691364334610875,-0.7976282355333306,0.8096895233889695,-0.4866104437732995,0.8653224571461047,0.3169299201437664,0.5780121761772726,0.6717673965861104,-0.7509792199795099,-0.2773257880633299,0.8292295803207456,0.7469198763051293,-0.8855682793707162,0.5365209574801394,0.7881502051969155,-0.45343230066275364,0.327933834069187,0.41748098331225353,-0.8844275373510937,0.814299108759882,0.6100407000954812,-0.38530993392781127,-0.8315684957631011,0.27696488174612893,0.4807235951337756,0.855066331127523,0.08028207296715192,0.45170717555991524,0.13448611570976568,0.15872146026869755,0.26012325507187467,1.0,-0.8901069364506187,-0.8053128608712719,0.7598578035647581,0.04714102160598976,0.604278464258575,0.5028727780006802,0.11013282430365472,-0.14699349125214567,0.6169845816599328,-0.5463395249688113,0.7259605745328124,0.4227113273023293,0.8038580438246937,0.3564071640947508,0.10161537524085792,-0.36017496435734186,0.46460850251376806,0.48123228571931964
Cerebellum_8_L,0.1042156937194721,-0.8480665476285696,-0.19280765787700468,0.3242081410604646,-0.8028296796478781,-0.45242550749783367,-0.6887797633374707,-0.25929233838248383,-0.8540844699834417,-0.3637238031418848,0.8954199545595367,-0.5469178715184643,-0.8479304922769044,-0.7944413485631332,-0.3147738686501844,0.8072909508350592,-0.6645128975642577,-0.47129376073423657,0.643854083154726,0.7074833532261064,-0.755108975159398,0.9087246216626469,-0.863730160704337,-0.8977448248755989,-0.6040118105964775,-0.6047346075675003,-0.8567447697512244,-0.49929669800017634,-0.6627489217141851,-0.3550334611672854,-0.8512204329885401,-0.6419562460928742,-0.8069266686830658,-0.6682491966303802,-0.7635572632593911,-0.5400344788775362,0.5544036475405185,0.9344324949694518,-0.6583627361510761,-0.9234575930743617,0.8873703302419074,-0.12849412500794527,-0.24076551337391353,-0.3885420505021197,-0.5521615131202856,0.5869202842634895,0.8315305183523429,-0.8215030430333528,0.7126669554966891,-0.9239738922982046,-0.10647904547661227,-0.602142726026451,-0.5963677551749312,0.8904725378230136,0.38492814636587913,-0.8966229648151416,-0.8715135124440879,0.9892439237814022,-0.539887263571751,-0.7314285176658276,0.6891825767060998,-0.3134320112137709,-0.38700388274475056,0.9887621158734355,-0.7464076295479085,-0.7589243649387827,0.6456476068662844,0.9765579732106638,-0.23636117295796336,-0.6164779675364744,-0.6087028018208602,-0.03815681115403406,-0.43557659900718865,-0.03411672809921258,0.125660628723952,-0.09020419391837535,-0.8901069364506187,1.0,0.946196972203361,-0.8015625546851759,0.07201733884949348,-0.7117698593465114,-0.46435919495532013,-0.00704639412108823,0.2624805536202883,-0.39034998786512076,0.6981756115924951,-0.7792874464312856,-0.460097357481416,-0.5957217462320514,-0.2366544691769147,0.10655384813452981,0.40629632576013786,-0.48707510088919037,-0.36034003378975055
Vermis_7,-0.05833600107519726,-0.8418696191799903,-0.08186175755264823,0.28475170795662536,-0.7621704063020187,-0.5668428034828595,-0.5948378587528247,-0.279117689463613,-0.7982033153406898,-0.3147002938889804,0.8694030804621266,-0.6309809552945937,-0.7770850163573285,-0.7819574891521772,-0.43030788243492313,0.6520522486085769,-0.6460307809002925,-0.4598305715085587,0.5548437915799751,0.5894445833605488,-0.6879716668714456,0.9594121530600827,-0.8138994515646935,-0.8056690770681161,-0.6225364738625798,-0.5827222691128688,-0.8439051693348658,-0.483722802008333,-0.6945864905647843,-0.36902947478401843,-0.7502912147883896,-0.5682513259197199,-0.835709385597979,-0.6173056908098373,-0.6597489123398842,-0.5654925394804705,0.4435533535450033,0.8665864243787893,-0.5259130947584737,-0.8733116185936937,0.9422758424977318,-0.09586858245990533,-0.15309476884312215,-0.43467342562521083,-0.6125558982824767,0.6363661418897785,0.7476657917088513,-0.7432482786421141,0.676286732783991,-0.8938695175118907,-0.12362874808823299,-0.7052290917747007,-0.4436010353454089,0.8610999220428928,0.5419809588261674,-0.8536787455002148,-0.8255523969409432,0.9471097960316556,-0.5802724906912365,-0.6762267515284771,0.8241618817992433,-0.35417713498657954,-0.3725919167963922,0.9665295354580729,-0.7614042537450406,-0.7837529174191418,0.6861007230818069,0.9448425908744398,-0.34448018069294833,-0.7177754010301428,-0.5645720660237981,-0.04272436663437336,-0.4532196945828862,0.1557667852456633,0.026939339296304946,-0.09325905370889655,-0.8053128608712719,0.946196972203361,1.0,-0.6933059768869412,-0.06170474058702368,-0.7270253975597583,-0.3862263512572342,0.038271718437381655,0.19553445996754912,-0.3468279533550587,0.8337275335388177,-0.6950139186011056,-0.4966826423953437,-0.4781639783420771,-0.36681023188925277,0.2548346422096099,0.47644096178905154,-0.5413658437620577,-0.4599399190105498
Temporal_Pole_Sup_R,-0.4181749842083353,0.6416475413434871,-0.021685444909010032,-0.24082136947942656,0.8694982489106251,0.06499184004101136,0.8524589867950323,0.20976994622502645,0.9557154803344545,0.3164689293362187,-0.6349576387074412,0.42976808455534665,0.892292478720947,0.6725771511459124,0.32581101905306853,-0.8446249680674485,0.7366458275705815,0.4273833393376809,-0.6362711040597793,-0.8801471172089913,0.473780514134135,-0.5944937810161032,0.9396056393387091,0.7559271390947343,0.47241981639162944,0.8155127387136607,0.7935416376904818,0.7163715637799237,0.60221370960283,0.542115588723157,0.7560531430147623,0.8372205072133191,0.7104781513582088,0.8624046173643847,0.8762348266626728,0.6129537049225865,-0.6130739075896627,-0.794158728840753,0.8496242738228096,0.8825381634659375,-0.5637940623337845,-0.010758467205617931,0.6471028245734307,0.5876354219396478,0.3478354780982602,-0.3592840981344401,-0.8540910445229523,0.9318738447353945,-0.5852516151922893,0.8653729519070552,-0.05132972116324521,0.5566267925796603,0.7885245633856991,-0.6642843775518694,-0.15841879649738974,0.9368932407484308,0.9247319917024395,-0.8261153222076021,0.6916294723081674,0.7646480858068974,-0.3793410085378835,0.44723122181450237,0.41876717779605793,-0.8041409104794615,0.6463918843937924,0.7184988236202852,-0.32230892571724346,-0.7329727727489792,0.3967656962585873,0.6285644477449073,0.41008772889698974,-0.2934734717736459,0.5252679861448888,0.5483378984866892,-0.2699154572391075,-0.24931543284388163,0.7598578035647581,-0.8015625546851759,-0.6933059768869412,1.0,0.10912559867537786,0.665258930242722,0.5719639751102095,0.3553967110871906,-0.6356081068572184,0.31268722222857914,-0.2342455658160852,0.9547560828546519,0.05520147308611204,0.4040051958785401,-0.0703000542711314,0.3654584511502857,0.08636986065835628,0.5174135039536398,0.18868667115958548
