,Thal_MDm_L,Thal_LGN_L,Cerebellum_6_R,Cerebellum_9_L,Cerebellum_Crus1_R,N_Acc_L,ParaHippocampal_R,SupraMarginal_R,Temporal_Inf_R,VTA_L,Cerebellum_10_L,Calcarine_R,Frontal_Med_Orb_L,Thal_PuL_R,Amygdala_R,Thal_MGN_L,Vermis_4_5,Raphe_D,Frontal_Inf_Oper_L,Postcentral_L,OFClat_R,OFCmed_L,Occipital_Mid_R,Vermis_7,Temporal_Sup_R,Frontal_Sup_2_R,Heschl_R,Lingual_L,Thal_PuM_L,Thal_LP_R,Red_N_L,Rolandic_Oper_R,VTA_R,Supp_Motor_Area_L,Thal_MDm_R,Occipital_Inf_L,Caudate_R,Insula_L,Cerebellum_10_R,Temporal_Sup_L,Cerebellum_3_R,Rolandic_Oper_L,Fusiform_L,Cerebellum_4_5_L,OFCant_R,Occipital_Sup_L,Putamen_L,Thal_IL_R,Cerebellum_7b_R,Precentral_R,SN_pc_R,OFCpost_L,Temporal_Inf_L,Olfactory_L,Pallidum_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,LC_L,Precuneus_R,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Amygdala_L,Thal_VPL_L,Temporal_Pole_Mid_L,OFClat_L,Thal_PuL_L,Temporal_Mid_L,Cuneus_L,Cingulate_Mid_R,LC_R,Vermis_3,Rectus_R,Temporal_Pole_Sup_L,Vermis_9,N_Acc_R,Thal_PuA_R,Parietal_Inf_L,Frontal_Mid_2_R,Precentral_L,Cerebellum_8_L,Cingulate_Mid_L,Caudate_L,Thal_PuA_L,SN_pr_L,Occipital_Mid_L,Hippocampus_R,Parietal_Sup_R,Cuneus_R,Frontal_Sup_2_L,Occipital_Sup_R,Lingual_R,Thal_VL_R,Cerebellum_Crus1_L,Cingulate_Post_L,Frontal_Sup_Medial_L,Thal_IL_L,Thal_MDl_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Vermis_8,Frontal_Med_Orb_R,ParaHippocampal_L,Occipital_Inf_R,Thal_VA_L
Cerebellum_10_L,0.42092575200005367,0.6140609644719351,-0.7677310145162568,0.6532190460522344,-0.6958807196471609,0.6299910287141772,0.7480348288871956,-0.13048750113711613,-0.04736910396244111,-0.6097810953728974,1.0,-0.4587451511211406,0.5769529940878243,-0.04975190428326312,0.45556809147555133,-0.32664641925931626,0.5432641677493814,-0.03592790163642917,0.6899534348125235,0.6426877279012899,-0.613932990642389,0.6005107296611004,0.36762814497758817,-0.8365701183362989,0.4392138749180168,-0.7678229750191198,0.09970615553364819,-0.7036024152661051,0.07997600883701071,-0.23765425424583284,0.728041945286806,0.2976287383070445,0.7935459815280818,-0.4857534109737123,0.6576676419927134,-0.8515743835548264,0.7559883540130057,0.6454975068514702,0.7363969366497787,0.6998896874683421,0.5485193624560137,0.8370644206506912,-0.5874229127882893,0.538636731946021,0.43149775714826,0.5725385531356488,0.7799638096965291,0.5580962916777273,-0.7853621304929896,-0.5427928180481387,0.06638829828611845,0.8340476133178474,-0.4378762923847992,0.8395990902659826,0.8291417202497647,-0.5943089305676357,-0.7985641558526801,-0.4445215096546793,0.7642176807747671,-0.5932429399912802,-0.7580536638565034,0.6707441154177629,0.6080017531912392,0.7555183862290169,-0.21244735590671443,0.39189517399593493,0.10088679506279757,0.3590679586670373,0.6125087836075971,-0.2241953770156545,0.03973679943718697,0.8246259779675118,0.8273306007303662,-0.7824136536743105,0.30574112513467944,0.4845399840990141,0.6843152597671502,-0.7806118537047043,0.46830994465404946,-0.7801838115377264,0.804863278263681,0.8243158449585368,0.35648289721169,0.854123856381879,0.36732470344979884,0.8271505293952843,0.3299477424609767,0.5316152364623297,-0.735459551122411,0.5826563796960375,-0.640108606904703,0.42682776884532964,-0.818762018244694,0.5980730606243365,-0.6588356610799103,0.746109182905625,0.5923247962525281,-0.5308115545757764,0.03978226530773428,0.7644033771007811,-0.62986091783446,0.611351745628728,0.8717942961725411,-0.5326215023561272,0.8217494391365016
Calcarine_R,-0.016117984270020817,-0.29998841737274784,0.75415106548222,-0.10678529609519138,0.5413265673315386,-0.1690399025927884,-0.37978878235979824,0.2922321284091629,0.15780531582407326,0.4861071165761032,-0.4587451511211406,1.0,-0.35317665697481687,0.07664717915017202,-0.07402476053758528,0.49146752005578964,0.05361792861321363,0.08399911647984147,-0.1689822736095915,-0.2314915155403826,0.45939308961056385,-0.3563531285859986,0.08361466123728736,0.6363661418897785,0.13045502274369267,0.48068376677617447,0.10065260426339613,0.8195906252103616,0.24720842915511007,0.28800863623162926,-0.43360115800648785,0.1190043290760437,-0.5255875850405869,0.6009389394104695,-0.23774582775333838,0.6454384282827155,-0.30804908579396767,-0.16665964940362396,-0.24448340382783315,-0.040230467954492304,0.16016469166023597,-0.2812917823449947,0.6438641497732684,0.20519199196562254,-0.29561670552338914,0.023267936493250017,-0.28894277812385766,-0.18336341662767883,0.6628045373810444,0.4956957459579552,0.28610747866344355,-0.4563219473092966,0.45561057785520936,-0.44395541661659443,-0.4840951244107627,0.4581092184360772,0.6141884612205837,0.47065641364451594,-0.1985213962003728,0.39320055001731957,0.4326032708874306,-0.20524466324763865,-0.15222939553510237,-0.43000053173788594,0.24052727644701435,-0.06583105205300363,0.46947817745346887,0.419276656626865,-0.006062439851598743,0.28062056891295467,0.3175635926685902,-0.5218561148399248,-0.43278145443411903,0.6470875901278569,0.12803620942804947,-0.14453617778751063,-0.28691364334610875,0.4549167220243823,-0.06440155572651617,0.5869202842634895,-0.15118989770244978,-0.2669902171094415,-0.026608453047021467,-0.5077092416422665,0.09872584150140289,-0.39665854087419766,-0.13585797511465242,0.16002067813855086,0.4578886114409969,-0.08072709161815789,0.8641772013792646,-0.20739644317890174,0.5863176810696683,0.18181692290897428,0.4241067626248719,-0.33147317754846933,-0.22742477633926336,0.6735399276260667,0.12073138848369872,-0.5144562985940638,0.5770244339777303,-0.3268668261054958,-0.3545282355874255,0.5262516692429925,-0.2420238108254282
Frontal_Med_Orb_L,0.403421951870969,0.3304184452621325,-0.4614742721035834,0.16579320434111824,-0.207118913170888,0.013929769246229025,0.8346899874948687,-0.4984326570212623,0.44799336008555646,-0.793530377663742,0.5769529940878243,-0.35317665697481687,1.0,-0.2775147580452979,0.7053512537232203,-0.22431093605340163,0.3173844903730638,-0.11375951575045821,0.5683055376505964,0.5102895615365767,-0.7169078086835865,0.8059212370454168,0.21610222345001695,-0.5948378587528247,0.3042993196890626,-0.6893301095599582,-0.3546058057202787,-0.6367740059956162,-0.11269072184637155,-0.5525533023672642,0.7206929054381218,0.5423004543992868,0.5414605276966312,-0.6481982547260529,0.404405617010433,-0.6941638157800835,0.8018725719937669,0.5153095973148129,0.4638475011432684,0.24653074680190618,0.4168269325952576,0.6072023546367123,-0.7272896708563931,0.28378142795051553,0.20351626642764128,0.42292355487321476,0.7338531876162562,0.49825751379944033,-0.3446951962143852,-0.822953602233167,0.3858420219532303,0.7483668408310787,-0.6979475980687311,0.610691422975517,0.628745360407733,-0.3809439134547342,-0.663099264443546,-0.6371335710652952,0.5148914891669777,-0.5769789316544853,-0.5367408924525968,0.5773055246807393,0.12708776904890162,0.70818417211024,-0.4278077409034795,0.20854015981722082,-0.301048949202258,0.21688605006345965,0.592002182078253,0.05840975798627605,-0.08245992993692389,0.750645096264579,0.7386062811430535,-0.6389971585380642,0.11461308140762669,0.4095510585529758,0.6049706752169065,-0.7029606726756553,0.2395348347579284,-0.6887797633374707,0.512919581712504,0.4271563551565783,0.07669405096300101,0.7550034681738654,0.2743211833872726,0.5711551547405379,0.050212945593517,0.3449248481525948,-0.5634675832854209,0.37648851833408614,-0.5082882960190758,0.49915379556877937,-0.7005376313906244,0.3060625786060932,-0.4457617440454358,0.5249687809685827,0.45674187264220306,-0.6835063875409528,-0.15570843975584134,0.8524149968499034,-0.5761939242430694,0.9159178283113727,0.6991465215843674,-0.10239238867337747,0.49732701021514236
Thal_PuL_R,0.20904845438325684,0.17562497305862168,-0.09292119927134425,0.04579229958486445,-0.30385804397785515,0.31245507306836245,-0.3058741457554764,0.6670985552991876,-0.42393396828567104,0.2950556652752645,-0.04975190428326312,0.07664717915017202,-0.2775147580452979,1.0,-0.04058480640127623,0.013897102381487184,-0.23443601215951893,0.5780280811989172,-0.18411148411068973,0.11785311609092124,0.15808043085492213,-0.09344329353090508,0.4215245182259629,-0.04272436663437336,0.3522005566940553,0.07519764077566066,0.5075057486977747,0.04541266628029247,0.7130294766791108,0.6626079627271595,-0.15072685255687213,-0.20518954775779752,-0.32080471757813267,0.31650917868176276,-0.06835500759693858,0.03580873333823592,-0.09136696693106498,0.1691635024285501,-0.3090579085151418,0.09893073953380722,-0.01962305864001467,-0.01010662569410106,0.05445584651838675,-0.005088351647215857,-0.04180401016900347,0.24389514482523578,-0.03290954567985783,-0.1046967385861143,0.00955340584204401,0.4527110143632172,-0.2659846361592056,-0.09367933897749187,0.003564442559435573,-0.0320050881238065,-0.25536596185758487,-0.0585466771005079,-0.07151869154334344,-0.10421411187619706,0.23061183377258948,0.034502223507542264,-0.1077627886688746,0.060261296177938566,0.17391606290862235,-0.11495750097343593,-0.07573514846698404,0.3676232409952834,0.11715986984584131,0.19590833111119424,-0.0960223682105201,-0.4904395759073015,0.557265591133779,-0.023080861106780537,-0.24444947571207654,-0.02703318158799081,0.2830051734419587,-0.12939376315288562,0.08028207296715192,0.07111750424944115,0.26590780924401036,-0.03815681115403406,0.055209566788433556,0.11324651636492661,0.3365442984812882,-0.24193231635820023,0.26472215144356986,0.14853852367474069,0.27969069012215714,0.27977952030789666,-0.036061492889303444,0.4003702544844494,-0.07958163757800969,-0.017292373385921687,-0.0457346686145706,0.06949666100659102,-0.09597671322345974,-0.06030660238321379,-0.20007467662405876,0.26656034345211904,0.005841948247176411,-0.2803084063745735,-0.19595601188420292,-0.3534989679076669,-0.08368291374188544,0.034047589005266526,-0.05266845671007016
Amygdala_R,0.7654578451669711,0.2849614376908253,-0.2941442575316828,0.3073997538641311,-0.042327831257336336,0.017299916026840785,0.780706890448876,-0.34589983850618616,0.6063889363195453,-0.5938111791888432,0.45556809147555133,-0.07402476053758528,0.7053512537232203,-0.04058480640127623,1.0,-0.006026491243260448,0.2708484778880205,0.07525118897286065,0.6083134625768579,0.6380478366935979,-0.6074554356405536,0.7579446453147527,0.3662468921396169,-0.4436010353454089,0.5374569990338667,-0.5969242806516103,-0.297209675529123,-0.42420081726694026,0.2441431386506497,-0.4623842081443513,0.6946989916482618,0.6874018427116099,0.2626591198155784,-0.3948616185595478,0.40481104859574446,-0.5611195267799916,0.8108277779419496,0.7988622835377286,0.43868610844345984,0.32570968513770143,0.4325626210983867,0.5986238379159263,-0.5885986006901097,0.3765346622362082,0.09214905992789432,0.5827261297206698,0.7899139431795156,0.6028737424410874,-0.08233992816808826,-0.6437048026322122,0.38508593021252385,0.7125162433405746,-0.7320111311601594,0.6319394333472134,0.33194485607488816,-0.27002838294679116,-0.5649783492167206,-0.5166224757048837,0.5583864128435244,-0.37308070969271756,-0.4690032003121597,0.8386654198943149,0.1278648480098748,0.5001032795572253,-0.3675888306249272,0.3498703729229176,-0.1575201023589635,0.4375412989622172,0.6775243655530262,0.22081055357052454,0.15804223686291766,0.6799887177825257,0.45981650108126126,-0.48009643871425517,0.4202641441852027,0.5998338944965536,0.6717673965861104,-0.6021674325760761,0.45690536878416954,-0.5963677551749312,0.5977599065240204,0.3931051159396075,0.4560554347484521,0.5995871704154092,0.456607120239102,0.6657983240222146,0.11050854503358926,0.5417257915738324,-0.4197213517555416,0.47629597539738555,-0.2901503706537356,0.46495547854205294,-0.6244859546613318,0.46266019797197233,-0.35553802023083714,0.42114618391432407,0.4661943297732356,-0.4660582530691064,0.031599164411833955,0.6447545187418249,-0.47856333434319936,0.6560288907238088,0.6326433513287151,0.04486340843783883,0.36653077072504975
Thal_MGN_L,0.10197309736269371,-0.08277449291655724,0.38408702850373694,0.02354788776834629,0.21449902303437673,-0.10376429818263827,-0.2624801620885901,0.20598570697026544,0.008419921116210956,0.40622627629025854,-0.32664641925931626,0.49146752005578964,-0.22431093605340163,0.013897102381487184,-0.006026491243260448,1.0,-0.009517114456677295,0.06271255424571076,-0.05439127755919707,-0.12860748487929322,0.2782881683928768,-0.2062783716427422,-0.07447321353001891,0.28475170795662536,0.0986078692309448,0.29058558245741034,0.19159688869747007,0.41391056844101515,-0.05490519470893265,0.07149237891401586,-0.18631916784242594,0.07390955614744507,-0.4227725561065457,0.404284862789921,0.04402535341238761,0.3330344986925341,-0.21310389634785828,-0.06591116252082997,-0.17710302605479833,-0.0474540064352663,0.05887198907922479,-0.13198965637294643,0.3532301655959727,0.06528981299014057,-0.08837828963742009,0.020599486157077105,-0.20075720909170297,0.18479380333637413,0.308571044413225,0.33188879534100435,0.2056908848237707,-0.254861630187045,0.25310229639389575,-0.21948638261866105,-0.29115581699783755,0.31051925408994363,0.36833783179697055,0.30284337485828955,-0.08423145373645252,0.26166619802699254,0.2579680014763079,-0.012743164816344259,0.024338209709040822,-0.22606874740433786,0.16303654195583706,-0.12432913822441513,0.28478821973607094,0.24746151748029466,0.010048900785177742,0.10257966229828855,0.27716638779662034,-0.24588666069340906,-0.2501003043137533,0.35318229942181206,-0.11537518694990424,0.09738302107246449,-0.1610913186398851,0.29607229336887037,-0.023814843334412885,0.3242081410604646,-0.06612918965797444,-0.17714230866507236,0.19234866407502718,-0.29686079579450264,0.014061046837111745,-0.12104144815918502,0.06561392010282195,0.0967240714170573,0.286610410330851,-0.09608885079657158,0.4348268424742224,-0.17645917546778747,0.3331583439980699,0.09777508819934717,0.24852026263474777,-0.05337147564336374,0.058047340196290244,0.4241495026210396,0.22237149087114397,-0.2670293809204679,0.27317957625276174,-0.22732070542298188,-0.24841081053198713,0.15250984286625124,-0.15044944339879987
Vermis_4_5,0.33989554075382983,0.4072312218168948,-0.1915220247998815,0.576370298079744,-0.20649824713486206,0.3017404299035985,0.43603168741554904,-0.12970732094091575,0.11288612476072528,-0.2623306965782232,0.5432641677493814,0.05361792861321363,0.3173844903730638,-0.23443601215951893,0.2708484778880205,-0.009517114456677295,1.0,-0.1275536091704925,0.6112013922680628,0.23035356483187205,-0.2553026675934338,0.2936584872011902,-0.08957193416468309,-0.32229565152212253,0.4263739328229288,-0.1843047204617188,0.15531160742203604,-0.07639479159231367,-0.1757993014688496,-0.2737875042260834,0.4551085702015936,0.505361507735791,0.3855884793707343,0.03607627529406101,0.47099838901510854,-0.3650521913989291,0.4465446564763388,0.3354455631365937,0.6017222578463625,0.4563179512052137,0.6917109233986626,0.5437348317534908,-0.058689197777924966,0.8945226866149394,0.4106196027736931,0.1632582587479953,0.44712520850712406,0.5624736281174403,-0.34867247112087496,-0.19836416117116967,0.45679811343621396,0.37101823247877413,-0.019640629163308398,0.40521148817448854,0.6204944602764427,0.05100976873808763,-0.1758589244218199,0.03164040536693089,0.36310994564432836,-0.12252009446319767,-0.16830026344449278,0.4499125441961963,0.4588947961001739,0.34601510004271446,0.20883380845831737,0.1458154961762996,0.2385442201539146,0.2748101408245663,0.6796526373392351,0.17570020120369367,0.16487941230134845,0.329235212279771,0.4759530929615137,-0.15090120586198147,0.1429413732526782,0.5474276285806151,0.2178020282185913,-0.21390193709634545,0.17785652167950042,-0.19532549210110792,0.5700647059858103,0.5046144811364901,0.17074619893806245,0.5578753237233767,-0.04345805768745107,0.5227437602355878,0.11043504886737604,0.19012537887728137,-0.14936391696105192,0.08274916022172955,-0.006593193549157649,0.5394121574235489,-0.26878358422588017,0.7188893953045182,-0.05297732247119467,0.654378280715891,0.5248488350185906,0.006727361294596579,0.39493408265578145,0.3787759862734692,0.02556399151942652,0.39781763163594147,0.5597603397979202,-0.2537171996023582,0.6384611007753296
Raphe_D,0.24778784878076035,0.49922341386621216,-0.05264023428763076,-0.050632844936459365,-0.12760998909152962,0.13271198338083415,-0.1359071195857319,0.294014424021582,-0.0913094462105238,0.013664360330888314,-0.03592790163642917,0.08399911647984147,-0.11375951575045821,0.5780280811989172,0.07525118897286065,0.06271255424571076,-0.1275536091704925,1.0,0.08696572646829186,0.3754574130074143,-0.08619138131983399,0.20377896599572684,0.2883423869074691,-0.09586858245990533,0.33332957482715364,0.06120124029898364,0.18392350723537007,0.008407961899680192,0.556957183648193,0.373497271646213,0.07259841300466684,0.03452943152647542,-0.2191665830817171,0.41690923813539676,-0.10515407657051289,-0.04271404132146677,0.08332781750690502,0.3178025321738925,-0.1620377753859904,0.11203936634274547,0.12115710667469184,0.12149627800865907,-0.1753316756076741,0.04164697950087499,-0.1269734239468174,0.2651246201159008,0.11001226484859095,0.007187940469561213,0.0731949654041638,0.1844956829984418,0.054151838905422016,-0.0006001640354556289,-0.27458732847867195,0.08688241879944887,-0.11130130200771396,0.01136243463021893,-0.1078660085939556,-0.3066031101797493,0.2946312485970294,0.23532399474318746,-0.010790766278266473,0.13070099730144286,0.22366020106600723,-0.2659394346598562,-0.04408651442388001,0.263533781784804,0.06384943969884554,0.20337514615232247,0.01778542567489464,-0.41967433471048904,0.6506939858238745,0.03908636852386255,-0.27412590223712735,-0.07476008770905701,0.34475046295187345,-0.055350217008487586,0.29915532848013626,0.031372969919408425,0.4995362392130749,-0.12849412500794527,0.11174248250184571,0.05386469237224485,0.12434582179039569,-0.07533621253727407,0.30920308567581395,0.18012591695250277,-0.015308377352323741,0.22761949836582399,0.11228939204693555,0.2990906466135481,-0.07444824608236765,0.25716678577549695,-0.14076207061655574,0.1999793214354722,0.08546450923619761,0.0862031629514592,-0.144848135164679,0.1995126667143124,0.18240853469245757,-0.10117804485062509,-0.23373339903801588,-0.1932186188608833,-0.16493776660684714,0.16091331590220315,0.0446575750947485
Frontal_Inf_Oper_L,0.5694322465079329,0.6085884679745861,-0.45145214115675797,0.5614569129174295,-0.37698939512627244,0.4498106712154409,0.7084780952710124,-0.29369305741481605,0.19255802241901107,-0.5580072607587662,0.6899534348125235,-0.1689822736095915,0.5683055376505964,-0.18411148411068973,0.6083134625768579,-0.05439127755919707,0.6112013922680628,0.08696572646829186,1.0,0.7295075011782846,-0.5747431256353133,0.6715582037602973,0.2128890116405112,-0.6139897951346267,0.45738663421738224,-0.5480801830244125,0.049549034156555836,-0.459838416647626,0.08025743853083214,-0.30487653443986235,0.7023156303359855,0.51999389219035,0.5572484363807053,-0.18450631338149986,0.709768775962233,-0.6523541991493595,0.7287000541221079,0.775166014859259,0.6511064857511839,0.7159847572147435,0.5542544441463512,0.8523717611812558,-0.5039179605239377,0.5649154281338561,0.23882572109507152,0.561919065197868,0.7262433007760999,0.6978432245668186,-0.42738388622753254,-0.5343400747847021,0.2627173534438848,0.7222699893427412,-0.4580516652034932,0.7363473764494343,0.6570202385762828,-0.2810352232281174,-0.5848105482901166,-0.351637869704936,0.6882084000443115,-0.19881391206933652,-0.4610904389870353,0.7693487601404281,0.6612215993946648,0.5173946449798613,-0.19351227761577872,0.25682786525688966,0.28607143164347976,0.45499720785556874,0.6771896595034843,-0.016366544494543004,0.24846833824086595,0.6824838467592667,0.6372207740509184,-0.5453439999049468,0.3189655754576999,0.6978730820996734,0.7109719491242044,-0.5744073261737697,0.6516174693306643,-0.6140788997736412,0.8399121451058281,0.7431410763556403,0.46226495615239793,0.7161950083762996,0.4298336834963212,0.785404552691034,0.24899846727590885,0.5136203663907621,-0.37758095254242946,0.4426547753231746,-0.35568003051229535,0.5043987077756471,-0.643771166876339,0.7603585913213673,-0.2516191657858509,0.6972858629894929,0.7356453953725987,-0.2997073711851517,0.37705765980961853,0.6677729442865658,-0.44302725950123945,0.5699298847490244,0.7003125905126494,-0.3567024430324024,0.753846490431269
Postcentral_L,0.4877095391686011,0.6690402156343256,-0.6122679534886976,0.3797638291591129,-0.5037316047393071,0.5066585422769695,0.6648004678609406,-0.1880463134684387,0.13339348851904612,-0.5614226679466501,0.6426877279012899,-0.2314915155403826,0.5102895615365767,0.11785311609092124,0.6380478366935979,-0.12860748487929322,0.23035356483187205,0.3754574130074143,0.7295075011782846,1.0,-0.7435186389654281,0.743509979559035,0.5677000811082977,-0.7430938549167705,0.4102044697333996,-0.7576265803429924,-0.04580411545210402,-0.6144915002247671,0.40338543343152555,-0.07880845201343674,0.6637898763782442,0.31673898138497414,0.48260931438281185,-0.25973266762442065,0.5269125746240452,-0.730248940089362,0.7549153181333136,0.8956674701596392,0.41138203811201096,0.7314331443514438,0.4413777316366861,0.835456610502198,-0.7339616612726712,0.2976565699294285,0.10431444024058167,0.8342440341544716,0.7605748207655625,0.5306861850337906,-0.41042499712242636,-0.5772745806171692,0.10752434420301103,0.7780837175463252,-0.7307043715427486,0.7735236148408176,0.44175033508040984,-0.6451611152727866,-0.7867494687237753,-0.6834492838476948,0.8712528060921516,-0.33377582805964434,-0.7166803692941269,0.7714692863507254,0.5844551980426426,0.48628663839746233,-0.42522258178567157,0.34380474513658243,0.22965314590824357,0.6052751288188356,0.48223144600633056,-0.3526789662694262,0.37227576000161194,0.7676870852511042,0.49596323639095885,-0.755409867736685,0.4775205473634723,0.3636933085665962,0.9782245353532721,-0.778379316746,0.9256317684499531,-0.8187404576182455,0.8055543568362709,0.6817180241328822,0.47203054412523426,0.6388822312580408,0.7878685438384672,0.7841546419701185,0.25080799383047775,0.7520515932214635,-0.5817128782673601,0.7439463233924372,-0.537946896043643,0.27235993508324513,-0.8202508636109834,0.5785448481300728,-0.5433278057225734,0.5668418041517164,0.42224489909257995,-0.43311261325088174,0.08476837003627032,0.6496375622912764,-0.7566078728477872,0.48715534582451436,0.5710172237645215,-0.262747602944781,0.6076993892618716
OFClat_R,-0.38606383314145987,-0.4628128797791221,0.6598448708176611,-0.23612984346556778,0.372051858257902,-0.1520387841426192,-0.8106363923945231,0.46921308334976897,-0.3563062628604726,0.787990285474457,-0.613932990642389,0.45939308961056385,-0.7169078086835865,0.15808043085492213,-0.6074554356405536,0.2782881683928768,-0.2553026675934338,-0.08619138131983399,-0.5747431256353133,-0.7435186389654281,1.0,-0.8241336226328898,-0.3169508147412219,0.7476657917088513,-0.2737736716249793,0.7917771369113001,0.36703259882423495,0.747674897677971,-0.030447007759166617,0.44261537986924626,-0.785247956702326,-0.4026940375418358,-0.5458232106188969,0.5831036443649515,-0.3544486748286531,0.8189008548484117,-0.8193967190282979,-0.6853406780716451,-0.44469354876885037,-0.3549400620279926,-0.30745472640530275,-0.6841213465803258,0.8688545368780698,-0.1800858315730261,-0.16637349242389637,-0.5704675201949568,-0.789785624484893,-0.5033459014211247,0.4633925386140414,0.8151082761315211,-0.17361289439167482,-0.7993380137336129,0.833525136840436,-0.7063164419925904,-0.5257197135478112,0.6103649105153738,0.7815402829834626,0.7775406116609416,-0.6651390160789592,0.5217420622283028,0.6612337656033701,-0.6340654757427865,-0.2404940089078373,-0.5822323894985071,0.5383817734787627,-0.32433258771827844,0.22351000886120936,-0.2906523431939065,-0.5128978431950965,0.1419346552196211,0.016309363815466722,-0.7696610378772188,-0.6222210705142218,0.7793397689788251,-0.3024565562950969,-0.33178509999349526,-0.7976282355333306,0.7934989864635169,-0.5109152572077981,0.8315305183523429,-0.5842189552810624,-0.4505844349248912,-0.1669530937809944,-0.7551914691965299,-0.4853488955543332,-0.6590687026605708,-0.11497142555234206,-0.4669382816655543,0.6355486861274352,-0.49846753050618703,0.6399141036966525,-0.40685569510199954,0.8415047112138707,-0.3142228526180634,0.5755127606541297,-0.5084446981918542,-0.3553827424344866,0.7559917314062848,0.1633050157025527,-0.820768516854097,0.7305778074584675,-0.6746388496708031,-0.5855326688107266,0.2877747719288954,-0.47248826576088204
OFCmed_L,0.5392170637845628,0.5446300365088762,-0.5131500141146638,0.28331439008618314,-0.22997914991660479,0.0900736427581105,0.8231190979283539,-0.47994920159393534,0.4855293061149228,-0.8249979033185837,0.6005107296611004,-0.3563531285859986,0.8059212370454168,-0.09344329353090508,0.7579446453147527,-0.2062783716427422,0.2936584872011902,0.20377896599572684,0.6715582037602973,0.743509979559035,-0.8241336226328898,1.0,0.29014252266786367,-0.6597489123398842,0.39753097369835494,-0.6768969445408269,-0.3514464842657801,-0.6486545336480561,0.10166032250120362,-0.45092083286381773,0.8142991946495266,0.5702238497760608,0.5042965083171121,-0.47254667163094144,0.3757465301416154,-0.758118818983174,0.8625440097395399,0.7515650183126361,0.4885325095006748,0.3316957130658664,0.41844505805314913,0.6874243453466191,-0.8090451758383623,0.29518075551088613,0.11633583197831912,0.5243761335652618,0.8193452454842389,0.5415098681327746,-0.33925330289952094,-0.7944707592196619,0.37154907476391824,0.7892949915765991,-0.8560621341782166,0.7404939781746505,0.5388192165934712,-0.41177443066194713,-0.7245387901399497,-0.7654032250842807,0.6361249341036098,-0.3796837063699371,-0.5197431296925578,0.7160841010261704,0.24697639574227687,0.5147065002699264,-0.4824336893562228,0.34296421430018786,-0.2656906732033709,0.30149425735953184,0.5941545760484093,-0.055521160742959055,0.06344401560150315,0.7724833093643412,0.5634985258421334,-0.695880251986364,0.3858918178455282,0.4198709285350344,0.7726162683491545,-0.6978835937127393,0.5314053639425821,-0.7635572632593911,0.5898918260784108,0.44479192802067674,0.16719938297156198,0.7467700018655132,0.4117155340211618,0.6928634773260924,0.029026885529690252,0.43276512270358597,-0.48015938329259944,0.45716687585051563,-0.5243145230209755,0.5812127175258125,-0.7889670726172429,0.4116346024418143,-0.38213572504930715,0.5287148212736542,0.4093859949144967,-0.6587372780857894,0.018556962374218985,0.8032315367723066,-0.6396588797999737,0.7534420661941499,0.5976500735923013,-0.11986548136186764,0.4957647103046493
