,Supp_Motor_Area_L,Occipital_Mid_L,Frontal_Mid_2_L,Thal_VPL_R,Thal_PuM_L,Vermis_3,SN_pr_R,Thal_VL_L,Temporal_Pole_Sup_L,Olfactory_L,Thal_LP_R,Vermis_4_5,Precuneus_L,Caudate_R,Cerebellum_10_L,Thal_VPL_L,Thal_PuA_L,Rolandic_Oper_R,Vermis_1_2,Occipital_Sup_R,Cerebellum_3_R,Cingulate_Mid_L,Cuneus_R,Calcarine_R,Lingual_R,Occipital_Inf_R,Frontal_Med_Orb_L,Frontal_Sup_2_L,Rolandic_Oper_L,Vermis_10,Thal_MDl_R,Postcentral_L,Postcentral_R,Red_N_L,Temporal_Inf_L,Temporal_Mid_L,Thal_PuA_R,Vermis_7,Thal_MGN_L,OFCpost_L,Insula_R,Hippocampus_R,Thal_MGN_R,Red_N_R,Frontal_Inf_Oper_L,ACC_sup_L,Vermis_6,Lingual_L,Thal_LP_L,Vermis_8,Cingulate_Post_R,Putamen_L,Thal_VA_R,Calcarine_L,Cerebellum_9_L,OFCmed_L,Raphe_D,Frontal_Med_Orb_R,Caudate_L,Thal_IL_L,Thal_LGN_R,SN_pr_L,Cerebellum_3_L,Supp_Motor_Area_R,Precuneus_R,OFClat_R,OFClat_L,ParaHippocampal_R,Occipital_Mid_R,Thal_PuI_R,Pallidum_L,Cingulate_Mid_R,Temporal_Sup_R,ACC_pre_L,ParaHippocampal_L,Raphe_M,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Thal_PuI_L,ACC_sub_L,Frontal_Inf_Tri_L,Putamen_R,Parietal_Sup_L,Parietal_Inf_L,Olfactory_R,Paracentral_Lobule_L,SupraMarginal_L,Temporal_Inf_R,Heschl_R,Parietal_Sup_R,Hippocampus_L,Cerebellum_Crus2_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,Cerebellum_6_L,ACC_sub_R,ACC_pre_R,Amygdala_L,Angular_L,Cerebellum_8_R,Thal_MDm_R,SN_pc_L,Cerebellum_4_5_L,Cerebellum_Crus1_L,Occipital_Sup_L,Cuneus_L,N_Acc_L,Thal_Re_L,VTA_R,Thal_MDm_L
Thal_LP_R,0.357887056719124,0.04211290537873271,0.246276502990645,0.36805938805828375,0.46497170752780437,0.4192027373316671,0.26419958926497983,0.5854517771087713,0.3336354956746287,0.19393845320430925,1.0,0.2170802663169154,0.2677928685541724,0.43547718648222555,0.11660043026240481,0.4307067345655963,0.5492026487383845,0.1769534410564002,0.36060076624549675,0.24832220614687286,0.44869342223903064,0.4735258338453707,0.16796803229051843,0.1496267137585955,0.26710606506134754,0.14138789956245607,-0.06320310849197945,0.3635853567331972,0.3134506689453463,-0.0058504664171512765,0.1671009193335084,0.34848301277728666,0.45398390044883125,0.4402397965982309,0.4719883278038016,0.05041617295396145,0.362646498048678,0.12188965621803369,0.11405026707981375,0.22067884172039304,0.46093869025241657,0.4952260430125806,0.08613426082872092,0.2939559941276806,0.2912410696795748,0.2818664751045272,0.00494150417005435,0.1301718377922574,0.5758145668966537,0.09636853513419391,0.10116934599730106,0.3127001779611966,0.20312927961863775,0.19164292779024622,0.20231015884105263,0.27303337093863983,0.5294262771731815,0.24298613721369583,0.4794334565887477,0.35077372744363533,0.36140439721602247,0.38706542118807874,0.3691324677009294,0.32247515038048696,0.20904883334284755,-0.21462586306970455,-0.1646530969325802,0.55044117611347,0.0646138656655542,0.3418547666346652,0.37217808098972494,0.38197538933535474,0.36322864470643845,-0.015595809697845867,0.5336051617416694,0.22837512006115526,0.010366192562570212,-0.06501278082821091,0.3560947054593854,-0.1708666299069162,0.327779269146888,0.4303089302859166,0.12381631085118787,0.13582710011492607,0.24641048458820183,0.42596198153548154,0.27142121889350285,0.23947276078589402,0.43814232782420226,0.30090212766159663,0.5166541095528604,-0.08156741451201967,-0.09671381342746072,0.23893989680647273,0.39259878485503474,-0.02096781329272563,0.12741488157731568,-0.17722898129165185,0.08076245255004735,0.40635940343765103,0.33258977819228025,0.40068446506603705,0.398740634609621,0.25390978239371337,0.08416569070045352,0.11954379491170088,-0.28516278063190803,0.0501543667970978,0.250966540361912,0.5325418162811155
Vermis_4_5,0.5911463194523575,0.7021684003122242,0.33715378926172757,0.6078572992868978,0.7043439565117894,0.7613745198865711,0.21483607923052322,0.4571780614058623,0.1663724869967967,-0.018556249058518895,0.2170802663169154,1.0,0.8124936283057064,0.19938476982825526,-0.0031800701004063197,0.6258735346362384,0.5429969412485482,0.05120149645380696,0.6638151341287433,0.6213348876306672,0.6065169212787082,0.5082665933052153,0.5834661128836043,0.8523191861495889,0.731707648554953,0.03518795833156398,0.1532714916452712,0.16958537402115456,0.5100927036922154,0.17377194816848604,0.36764418392859327,0.7731530535056376,0.6222485440960205,0.44918740311589656,0.2298154912801462,0.4987051510030153,0.48417129181913277,0.06866917607264099,0.12237707682598527,-0.2295627259623195,0.1457392948927011,0.13390856444832952,0.20998959071186543,0.09842218237093536,0.5984525740563675,0.11065755934278194,-0.2573189739509854,0.9512439587743138,0.15742455151655155,-0.13407825209705626,0.7018671645930414,0.2119378430721923,-0.09173539997416173,0.8171581250058023,-0.16610398002030236,-0.2576038113774779,0.34194752079651447,-0.0033916400361456303,0.33310550140603457,0.35373311846721006,0.4539141998855916,-0.035637494571817065,0.46066621434683414,0.4074521463952104,0.6628429901031004,0.05825712331574026,-0.013124010855777444,0.07223926333047401,0.5625590721283931,0.37729434558143,0.06261158362780957,0.6170043934326936,0.5840170460496006,-0.018025063572046616,0.42414347829061777,0.2926019138925982,0.607944534477698,0.0017574987131185815,0.5679335431203683,0.2167612834298916,0.45404767726233014,0.21756039349507672,0.5304893509310206,0.47391525603859463,0.30057364018875615,0.6065937156757647,0.6890641616106551,0.3553843290091544,0.15030434647334182,0.754190675067363,0.3627721555630311,0.002042760424428883,0.2890928192367237,0.013480774261042404,-0.15278621583877816,-0.12682742037189515,-0.2146064112689456,0.10471223115734746,0.4690800460699265,-0.10704350626217005,0.3568795165520718,0.6222242742622884,0.8102812339068524,0.48986264888455344,0.5031571000453666,0.6100719426669778,0.05278962299005472,0.11448703393836113,0.030701395341670316,0.5740641732827054
Precuneus_L,0.8061037743769475,0.5105953099015048,0.5115077276827633,0.5845280810383048,0.8273425209597717,0.7849381734677644,0.20806476217610895,0.5843717312931052,0.20764380655580977,0.052507272297627895,0.2677928685541724,0.8124936283057064,1.0,0.31992005162014436,0.10504732734979089,0.7290214526360124,0.5889936268254886,0.039734395931743244,0.6160355180512951,0.6138431413391583,0.5680490326330516,0.7118589260398296,0.651980212812106,0.8265813963755735,0.6836120542879529,0.20771097738700442,0.12661830728789733,0.41754696751158354,0.4627675375434588,0.01610062299404024,0.3993355928732731,0.825021614617851,0.7822786395552237,0.5745424127652274,0.1835526427578436,0.3110808028698074,0.5254144596192497,0.0704124840161041,0.35167837099483157,-0.11058944026236718,0.23915475932288746,0.29134176785436716,0.12650299603245876,0.16389549259667108,0.4080552103853274,0.2735557235048355,0.01921244843355131,0.7376505268642299,0.2319160436329286,-0.163669944690718,0.8503229086561824,0.23265709805693696,0.004137959653497319,0.7448945086695565,0.01890401606289158,-0.18941705332860478,0.45409486390463194,0.032065463120056356,0.4577317265804849,0.39679024072295455,0.46443690677533467,0.10732041859958741,0.5837392268910909,0.6801412595037697,0.8961218847161988,0.06688618163782706,0.15232750440428833,0.21379742710151545,0.5111830881124989,0.5075506095433768,0.23080071646011463,0.769658452014062,0.6681371578471231,0.04804098819106843,0.5335189693204775,0.56170942169314,0.5346550651512232,0.051941179617840366,0.6821842232373667,0.19807074674052919,0.4983549988531022,0.38139469624827965,0.7851017901092316,0.6745795542159446,0.12140201221109127,0.7708827240177837,0.7871277960157759,0.35532180523933743,0.31303744684188073,0.9490781529165079,0.5941878886776822,0.06945036959334777,0.15893741644264256,0.1520855728754784,0.11117500706765766,-0.018915709867540754,-0.142682492181763,0.004374636926167537,0.47039862878829464,0.148729027527209,0.4369858495543408,0.6048694984474396,0.6337474149149943,0.3563624578109603,0.6085225792830584,0.6982561990725191,0.14994018535626472,0.16576103261836303,0.018117500072635854,0.6406029564165807
Caudate_R,0.3991183680669055,-0.01836847823846224,0.704434953565117,0.27352215131733426,0.44204381848531715,0.39164257005023245,0.3481824889906312,0.761355026689332,0.3220959114790864,0.1110063976751017,0.43547718648222555,0.19938476982825526,0.31992005162014436,1.0,0.25180232290977544,0.6038661076607467,0.21131205931459615,0.27125701663538376,0.2670316884067457,0.13473772253377092,0.3745448625885347,0.5234258912680219,-0.01598985201423135,0.06134683321279337,0.20723560904095323,0.28190533847582194,-0.12851822091170245,0.6311588618032229,0.40041605050527895,-0.014318430352105551,-0.0651113354158649,0.3750426460738101,0.5050242357874263,0.34186208760610676,0.3891734255493287,-0.01132123163901547,0.3244952188296178,0.20931362157135797,0.31431133706595893,0.28957957266625445,0.6148309313006015,0.6128996355181722,-0.08175655233940796,0.5627370527042701,0.37425179312384016,0.6785569413400592,0.1503069629587287,0.1276909980447632,0.1855304923663301,0.010728307974138178,0.23412511766948976,0.6907212388402416,0.4933487550306964,0.16686096917735976,0.14231579163114452,0.29051100547950004,0.6509283953833152,0.25094028034571964,0.694287212327727,0.5369019061894627,0.23042392908523396,0.6099049891228319,0.3295446062772774,0.3007090823779022,0.4028209383102081,-0.16156724210398163,-0.026203988174063386,0.5061985435993682,-0.003691876671141032,0.3419017199047166,0.7225895035078123,0.5790535792259573,0.4813056591671009,-0.18368618897646422,0.38564626718898726,0.4832134331047243,0.08976413391730521,0.08586461079956956,0.508908373973577,-0.2723930863954281,0.48599058298780096,0.5201146757504338,0.231207290359402,0.24114240259752764,0.14403019447819695,0.3906811924711284,0.2716247321240146,-0.038171887655120335,0.6354673559904029,0.34698791025894693,0.5798716863884923,-0.11142884257277956,-0.1604178167705915,0.2667064756793604,0.4576576977149692,-0.04575018953344068,0.31046324866614294,-0.009754343974558486,0.0002817494206388139,0.3601032574522255,0.18286740527300996,0.5250309168800683,0.20464641132471822,0.09521602229015691,0.0934524482383035,0.1587990845287655,0.09066080791847839,-0.029503422433972738,0.4329403100516202,0.6018251053230294
Cerebellum_10_L,0.15661420084278815,-0.006725156305686376,0.226460818588696,0.10970750268803954,0.03959392571523451,0.06654956999358949,0.042908279206354906,0.19680587110513278,0.06272152745081319,0.15059049370843372,0.11660043026240481,-0.0031800701004063197,0.10504732734979089,0.25180232290977544,1.0,0.2498746982986916,0.04636278273678074,0.22160613209757743,-0.021046219766496857,-0.13391023949877734,0.0851325959619497,0.23526143235710442,-0.15544407481009226,-0.0878646947095974,0.09414355742095111,-0.05979874826154982,0.0523532315534965,0.16743036628174732,0.043201388872300406,0.10422818928823746,0.04597249054895207,0.08027710905723072,0.17353201994094225,-0.029723728435857844,0.1512312022841706,0.00540710849214828,0.1788114958990706,-0.08043806035223076,0.20423440481066368,0.16758090430333458,0.2183883138293763,0.19899568750561492,-0.03460036832516573,0.04102430951502546,-0.06716531363316124,0.3050582678150377,0.0674665383367851,-0.06391081900005564,-0.03318430483984241,0.1472260208771204,0.15800002871361485,0.2013602861244221,0.02683272149538161,-0.1153316327731091,0.2434359189100712,-0.0398078954452482,0.07966593606781805,-0.2278326179042661,0.16236663042673563,0.15962402030983222,0.05698137823113342,0.23920621477254325,0.2552638817279653,0.13383599649377956,0.12817562244948139,-0.023209905217506193,-0.019463932769166768,0.1657130514374362,-0.1422934213680672,0.06240249217745001,0.09914299777252604,0.18322822216185689,0.23159054559236347,-0.0484895619641224,0.019246288255179964,0.002280291102336298,0.12901574206698807,0.05846092708041744,0.21142692880640418,-0.013801549431359448,0.025864198825522766,0.13524722181946544,0.14869768753783788,0.12346645979857479,-0.14590299403723253,0.06501343772305389,0.06903134247925255,0.16100930509567846,0.23965741263176166,0.1623961101657509,0.07475112223967048,-0.05899545668538641,-0.03616297531776477,-0.018239566197869296,0.09847159061667748,-0.10469717295580835,0.07031551812424791,0.141577729461026,-0.01559824427516714,0.35696713961344734,-0.06660486405508817,0.23251153439517594,-0.1608835836403447,-0.11612714073887981,-0.09526700952360889,-0.09687537861375808,0.07361746469900698,-0.015422912873860046,0.09544531402485061,0.07484705671073398
Thal_VPL_L,0.7488563193618966,0.321395138042585,0.7062210696189677,0.6649302312629071,0.7973556982572423,0.7172952715878886,0.4069581619588101,0.788309460356127,0.258857838168572,0.07820878796265388,0.4307067345655963,0.6258735346362384,0.7290214526360124,0.6038661076607467,0.2498746982986916,1.0,0.5605171416773694,0.28203964578594026,0.5324157780020734,0.3878881331563442,0.6793158575074912,0.7705653642109217,0.3317359590841492,0.5836606300150234,0.5515678313728632,0.13058709602180585,0.01676822508070736,0.6047593301575731,0.5236271433611716,0.056258825468263655,0.3020026847889108,0.7662256828593095,0.8221636537396989,0.49178447985824514,0.30249968297513796,0.24924839134254273,0.5779197612028575,0.177918218519245,0.39805794461217725,0.043197444498889105,0.48809621965862765,0.4474400273804699,0.051534926186880305,0.37449533487494213,0.4700629847116715,0.5436984004399155,0.010550631767020239,0.5507463791206546,0.22234204887985323,-0.013355486731536827,0.6611692234034701,0.5200249224112025,0.10019750821873699,0.5876295421584239,0.1552901406118503,-0.09203715186110821,0.625453297179046,0.006553105848862211,0.5904065452786107,0.6174224682885247,0.524888732453956,0.39317174888937273,0.698551418003109,0.5832805839437072,0.7126108804197739,0.08198380865789197,0.07087849986441515,0.3113588328560679,0.2341401012642248,0.6295797773879898,0.35122190706640477,0.7850488502456889,0.6869999436596531,-0.07388014410658211,0.42904084197884723,0.47572954085537744,0.3835758444179257,0.21366347504983182,0.7732700010269798,0.011750048927677377,0.5204478018161245,0.39344878161455865,0.4795106742166059,0.4793232314851267,0.19926930956433472,0.7132848983277872,0.6323235846994127,0.1943168039938873,0.4652527331538883,0.7308496902133811,0.5590749703980312,-0.0026260403617868505,0.09975767041112743,0.14134931335088088,0.27877828752169537,-0.060305975157409174,0.046041371984273986,0.04864412760144912,0.3264097207320267,0.2518790715483243,0.32759991970429475,0.771173590939448,0.5108867351619849,0.2599735885840139,0.29479567984735006,0.4199097083229449,0.10765454364243807,0.03717382886684394,0.2454028615721803,0.760211811593533
Thal_PuA_L,0.5205931074049273,0.30294144626196096,0.20733204776911976,0.5475923457806249,0.6949255252924895,0.5195322807190071,0.27392580824902496,0.5285456830406778,0.389938369130896,0.08714672319973228,0.5492026487383845,0.5429969412485482,0.5889936268254886,0.21131205931459615,0.04636278273678074,0.5605171416773694,1.0,0.2614445452239262,0.40569925146705704,0.31269573111774124,0.5788657220594796,0.5352547866069117,0.3149714457332309,0.5397751382709223,0.6380279880422569,0.024685540637694455,0.08293217811908345,0.2770770589558834,0.40591185913682193,0.16091374247866905,0.3721170500976714,0.505223921939442,0.5596037989451964,0.5323650027010567,0.17045253617496667,0.03612327139483926,0.44519723171734965,0.02642928584609081,0.238395985429129,-0.020756639273750446,0.3604217096561028,0.41347889663031295,0.11700940246005447,0.23867180767497617,0.3133339641516161,0.16767220403603952,-0.06331739433424188,0.465610525216786,0.56951768713544,0.06035631242858147,0.5236881667871105,0.12607474598403837,-0.013160635803553032,0.3978037451728657,0.03395891204063499,-0.0812316597583128,0.4569843843547934,0.020157279800248024,0.4271302981537191,0.37204698715250983,0.3837999631261979,0.07085931944210062,0.49055704408480977,0.3704245778505564,0.4932475039134373,0.0024554648934050605,0.06365871246369893,0.37542276768008803,0.22595073190888096,0.40109877613210304,0.20516678682567863,0.5785057781210551,0.5636057699903873,0.01919145326950737,0.47747609564106375,0.34342829751584003,0.3535718041835657,0.08905160485287278,0.48477071710986136,0.022674097275804217,0.2990139300457736,0.38227010436612907,0.3804195811065314,0.27635128593052416,0.14641493255955115,0.5614798105568382,0.40231796533108033,0.44601972277714336,0.3503228908797037,0.5878532402566904,0.42891790088825327,0.14084573813860332,0.07692540572220832,0.13630369050439858,0.05617089739167705,-0.03257811337097348,-0.1664336896337101,-0.12736356490613956,0.1653497875189275,0.08631545238798212,0.3593748424792496,0.4822627424037812,0.49994369225525415,0.18920247964398954,0.1716687480186429,0.3498136127967542,-0.2852676017186122,0.09704852833644068,0.0649171072245776,0.5932672379193892
Rolandic_Oper_R,0.1832548480334925,-0.2879937524453454,0.28937100706003227,0.481342121993226,0.044292019904273866,-0.011089558362004166,0.41578361448507495,0.24222419910539061,0.1823597306384867,0.06750684544405984,0.1769534410564002,0.05120149645380696,0.039734395931743244,0.27125701663538376,0.22160613209757743,0.28203964578594026,0.2614445452239262,1.0,-0.02289122494663245,-0.006815307054017099,0.4847964241334349,0.3517193730944794,-0.18411588623532932,-0.03988858740380814,0.3295940661951259,-0.31560439607621643,0.04100817626676141,0.435168177707311,0.04698356296524896,0.17866642129431606,0.22654174603956648,0.07099543712073446,0.3931981907935625,-0.06288434393008986,-0.07400901047556101,-0.2693353713888892,0.44877547799625783,0.2175069928997203,0.41870665269306934,0.40739932436083837,0.7022787303263196,0.49242669248913334,0.07781753480312228,0.3156842906398218,-0.040403174619627856,0.2758033219767657,0.0001747535771553708,-0.05767569237945933,-0.03926607155457204,0.39003725723208704,0.17048819932387801,0.22490806243803715,0.0874063865932572,-0.1307046369082085,0.2993688142185635,0.162565059208266,0.23060871654249573,-0.09181171301088333,0.305721405037946,0.35529300301681993,0.30727616555220777,0.09925178834621179,0.36422126786390363,0.2091414954049919,0.07876578760989493,0.2023899585541994,0.10680768264115244,0.3865158182663059,0.02236059634148855,0.058970467714307494,0.03208674184339814,0.410809323550345,0.5665261949348646,0.1806653043606281,0.06404915958837816,0.02462971803255845,0.48194319395441726,0.3114679710705893,0.24220933823769022,-0.04111633909582659,0.10840938599331684,0.38471566868359725,0.05275387343583483,-0.00485486772034126,0.14208639674960746,0.17981556802687468,-0.09575164311677081,0.3008166604300545,0.46017776122596404,0.14123673195337633,0.04849287202655987,0.34341953468973513,0.2308267803597321,0.18195496082271906,0.03244678960517347,-0.07713081698764777,0.28517599391001,-0.021837193906473054,-0.05780887729869322,0.15634053934664324,0.04297623297838457,0.13566886032641365,-0.06872415245977344,-0.2902900574519536,-0.14085881963845523,-0.04452847713515515,-0.12819481844048194,-0.17832298383524692,0.20051692317830297,0.29182214127265366
Vermis_1_2,0.5014295064939798,0.591617529317779,0.36261607746213376,0.4856095438889488,0.6369317125649366,0.7810903174465735,0.12827662080500588,0.43341137128389523,0.28824711512231793,0.11243095592048685,0.36060076624549675,0.6638151341287433,0.6160355180512951,0.2670316884067457,-0.021046219766496857,0.5324157780020734,0.40569925146705704,-0.02289122494663245,1.0,0.5907590769790945,0.5683452967474036,0.45594727598830176,0.6383196134441858,0.6462633244262816,0.4473343535628479,0.04557473846116004,-0.022772911469606413,0.19751333589628875,0.45429234472091706,0.09931837888826091,0.30487295387418695,0.6898445017128143,0.4895678371642731,0.530192988451069,0.30570599623068306,0.5135391630884224,0.4256356381454569,0.04282323076718033,0.10673076881126516,-0.2055146226493366,0.27443715526787626,0.10713846929774658,0.16977021430299438,0.1349905213162414,0.5788454861105431,0.02539400766591602,-0.17193119530606787,0.6587848508476559,0.2886591318509043,-0.24971427029051071,0.42305110834908916,0.29380147284618796,0.07492280957201213,0.7316912020645685,-0.14388333878881768,-0.17627118544558928,0.39018777492021245,0.058304968388632986,0.2240902705739808,0.38080976937847516,0.6046376559759777,0.04553016084895233,0.4580875735644179,0.37201849541221355,0.4715571354335367,0.14083940560986086,0.0703248445022924,0.0576309858848507,0.47747643699104203,0.40293932066354365,0.14927005174235367,0.39511492859270153,0.29717129760616395,-0.024339625444249464,0.3632677978001068,0.2846939150081304,0.2596640901105062,0.05755206533750889,0.5118498766035735,0.040339729070431665,0.5639531243464285,0.21373988633595414,0.3601199185943068,0.43946990326903046,0.318393154884869,0.5502208867274392,0.698380505459029,0.08526371779947878,0.12075222752623312,0.502911003100008,0.3531342136054884,0.08464561012526581,0.11698143781378884,0.15670155387678064,0.07522315677057442,-0.1878288865904529,-0.10998244024328106,0.005266121838270579,0.5599607192317363,0.001055781041174478,0.4555184701210807,0.5458372153416647,0.6780684874582492,0.5385121481084638,0.5834012377313099,0.6129673637381868,-0.05511549101401297,0.14499946533503633,0.10528545508920292,0.5047560982342556
Occipital_Sup_R,0.4759309166195697,0.5005518988908166,0.21534550664245045,0.3603733159471684,0.4850449315510062,0.5522889814332554,0.15090795517673172,0.35246546323530037,0.05990127600374977,-0.006344775067774036,0.24832220614687286,0.6213348876306672,0.6138431413391583,0.13473772253377092,-0.13391023949877734,0.3878881331563442,0.31269573111774124,-0.006815307054017099,0.5907590769790945,1.0,0.5669774393683277,0.35606082680247175,0.8121177968157566,0.6983829863134247,0.44875784330409996,-0.02271325221303638,0.2195887010336675,0.1387707263654472,0.06964366715257425,0.0072571598703462465,0.31997251727888837,0.5691777556381065,0.4377036470722674,0.4240822042042306,0.1681161446959279,0.41268439882453334,0.4440714552943698,0.3493453302791204,0.06956300810807772,0.05229498540639509,0.07116351613566751,0.04385631240748122,0.2558370861620245,0.1458993267753829,0.3505199302663514,-0.05065478731397329,-0.24891658370926356,0.5743884650593052,0.27482839436914297,-0.07549838452643526,0.38033270486399046,0.0022047880429697875,-0.1539178244222617,0.7534816341478122,-0.058850094090958066,-0.021225625891274524,0.2174250372362703,0.024235721495076176,0.14297946311330004,0.1465282475277191,0.42548557620980954,-0.06429907646196659,0.40465717737255275,0.42032307159723875,0.5115291309284082,-0.01714283615480618,-0.09262717996470858,0.01579481219141521,0.8570397582191782,0.26207319978746046,-0.05307301858492808,0.330637008454489,0.3185350777618949,-0.05712642601593727,0.24451016146042887,0.24218312462597902,0.4836212719142692,-0.04221600771339328,0.31896032047408157,0.08638294491150846,0.2842503968482237,0.057150885521304456,0.5554271706780064,0.5238106769178605,0.30950374787176776,0.4022945594684184,0.6072560653557544,0.1915436436550261,0.01804101945553705,0.5322557113795627,0.2673448390673251,-0.032334155134620804,0.4214322942357763,0.12349104606144495,0.12178006294423034,0.009154606092659152,-0.14837939237212838,0.0715236494787152,0.6588690888427262,0.020196036422172686,0.22546003901033,0.347929535655508,0.6517569883912363,0.4771516566105964,0.7157883955308789,0.7014431660742207,0.026364652279363823,0.0850514169302408,0.09024015082461441,0.43257291485975624
Cerebellum_3_R,0.6146203920648787,0.2591109992320548,0.4398895893243339,0.6314291466662632,0.5805239450623131,0.5393986763473994,0.4014924623276852,0.5988040654919948,0.36918267630014956,0.009646480223625003,0.44869342223903064,0.6065169212787082,0.5680490326330516,0.3745448625885347,0.0851325959619497,0.6793158575074912,0.5788657220594796,0.4847964241334349,0.5683452967474036,0.5669774393683277,1.0,0.6198532694014945,0.3918476404443482,0.5574965815561163,0.6909139301400511,-0.10020982340856259,0.12272969026352509,0.40496138667503584,0.2554648928407203,0.1552588964697584,0.47108799947808716,0.6191229444345772,0.6913766645551549,0.3875172537569305,0.18779886239355928,0.13337635725390554,0.6608585074293041,0.2774481648715129,0.3360223992139354,0.2030163234465327,0.49789814468880067,0.45178350121209643,0.2848113455436858,0.3617189926663738,0.34848356130136643,0.23272952497325003,-0.24377105963995002,0.5301117306353529,0.35530024827822304,0.2946046100242783,0.44959701204866476,0.1857186588342647,-0.06269253807570031,0.49538965646349636,0.2094539797807031,-0.03367202071480256,0.49548818740351663,-0.10299268787410401,0.4430685772579576,0.4608300664630435,0.6485277446495996,0.10419627475679062,0.7593673902933766,0.45324187146044576,0.49030433709193205,0.05038747975363518,0.04434488121627664,0.3171955225245383,0.4923432824887652,0.34342574972812157,0.0986731921454083,0.6094593311440865,0.7058474488561624,-0.04525237795442066,0.3106255905084797,0.26236995513301864,0.6381108708661574,0.21644498495589196,0.5294203580123694,0.011369250434258687,0.32931803664678994,0.31819957480959665,0.4252922523635828,0.3730145761402048,0.33967695851409124,0.5684337654184736,0.42497157092107446,0.4329916587899727,0.42573610244126425,0.538571225984039,0.2999082569598098,0.18188458060730614,0.44026181903464623,0.24337671825929935,0.15785365105879012,-0.10473874279788802,-0.14178345433912115,0.11880101090727546,0.35248987450117675,0.15593845527100478,0.23927162949818787,0.5156546100297388,0.5333166469992762,0.24026369965478733,0.24930450639314092,0.38652988007537575,-0.1817279026769333,-0.05242163731188833,0.19934124594465572,0.6896038686473005
