,Postcentral_L,Parietal_Sup_R,Temporal_Sup_R,OFCpost_R,Cerebellum_9_R,Thal_PuM_R,Rectus_L,Thal_LGN_R,Rolandic_Oper_L,Cerebellum_8_R,Pallidum_L,Precuneus_R,Thal_MDm_L,Cingulate_Mid_L,Paracentral_Lobule_R,Cerebellum_6_L,Pallidum_R,Cuneus_R,Occipital_Sup_R,Occipital_Inf_R,Vermis_10,Vermis_4_5,Cingulate_Mid_R,Precentral_R,N_Acc_R,Angular_L,Vermis_7,Parietal_Sup_L,SupraMarginal_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Cerebellum_6_R,Frontal_Med_Orb_L,Red_N_R,Supp_Motor_Area_R,Insula_R,Occipital_Inf_L,VTA_R,Thal_VL_R,Insula_L,Cerebellum_Crus2_L,Cerebellum_4_5_R,Frontal_Sup_2_L,VTA_L,Thal_VPL_R,Thal_PuM_L,Cingulate_Post_L,Thal_PuL_R,Thal_LP_R,Frontal_Sup_2_R,Lingual_L,ACC_sup_L,Amygdala_R,ParaHippocampal_L,Occipital_Mid_L,OFCant_L,ACC_sup_R,Temporal_Pole_Mid_L,Thal_MGN_L,Temporal_Mid_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Lingual_R,Thal_PuL_L,Cerebellum_7b_R,Frontal_Sup_Medial_L,Thal_PuI_L,Temporal_Inf_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_AV_R,Red_N_L,Putamen_R,Cerebellum_Crus1_L,ACC_sub_R,Angular_R,Temporal_Pole_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_L,Postcentral_R,Cuneus_L,Rectus_R,Heschl_L,ParaHippocampal_R
Frontal_Sup_2_L,0.49547926441650725,0.4868196521191884,0.5126378438223302,0.42799499512482214,0.03926579704042837,0.5849589572020863,0.05433591743238773,0.34864927585667643,0.46057017441707077,0.49522013313573177,0.4206406746496586,0.45127455190117516,0.608016945273184,0.7230996828543113,0.566549923941743,0.40990843426712326,0.3195369192159029,0.13600271614005757,0.1387707263654472,0.2873228547699467,-0.0375912825442242,0.16958537402115456,0.6463701166242092,0.7514907701525039,0.14169398802383945,-0.019508668191820358,0.19754369440311836,0.2644665353436769,0.6720299318462261,0.40496138667503584,0.6546012639288453,0.5071102869753151,-0.2218281318962018,0.5133336176061606,0.708729177618992,0.6679837617140352,-0.13413711946169693,0.26492273300824076,0.6947668498480121,0.4408171567609503,0.11354071014575927,0.0380944067862364,1.0,0.4564010479506667,0.5951189164999289,0.43150710134673537,0.48616273502057267,0.462636867096397,0.3635853567331972,0.8625437588596349,0.05570704740188316,0.6634970901038162,0.028980193777471998,0.4615196997602071,-0.19559692906624418,0.060191366379336045,0.4229239390604051,0.043653978248342225,0.5032495433967453,-0.07691969283892958,0.8506608509575918,0.09535294242509802,0.1162733452780536,0.5559574898636385,0.1216970560823073,0.7499529189973262,0.6315813124172094,-0.10632485506101391,0.057625763681070995,0.43017587915716593,0.49145868187729125,0.28001750932064773,0.5065975888312269,0.07253763778850227,0.03354468689927776,0.4190844426389082,0.24664345920130895,-0.11647095088960631,-0.22079997986816932,0.2894116829475926,0.7271692544008581,0.22145276035478034,0.030317628552817073,0.43970439666998334,0.49004839335796146
VTA_L,0.27345181747850095,0.20924219618163883,0.19645425441405073,-0.05522444765878026,0.06652612062920754,0.22612200784095016,-0.0073133463963396496,0.10390890965666442,0.026142786586590982,0.29096966328565943,0.1098329729619147,0.3012891276856261,0.3466642774414599,0.3451520613571499,0.2686120820866655,0.36952553582793723,0.048277464467786656,0.07993446653505015,0.14011090330812395,0.1513703538786152,-0.11020711022102979,0.08480205054987894,0.36719354303560947,0.36429727920696003,0.16921125804292794,0.15765034078416204,0.30933441343049717,0.25230455558793513,0.4260200508732997,0.14713688168814734,0.30459702546035483,0.19172855838210934,-0.1399502993940516,0.33108036696769516,0.3630886264916309,0.20481319126463865,0.07212101717334557,0.39322513590861236,0.25744333280246456,0.183799731966203,-0.09309948131427793,0.06285491266188216,0.4564010479506667,1.0,0.20485682926872223,0.1474642052849902,0.33788644517132893,0.4541388725373752,0.09215813407240328,0.3751334249112807,0.07032268689224412,0.5320767122271904,-0.42282875864713254,0.11297964846679932,-0.08329538802253134,-0.1984701371064156,0.05876958750478374,-0.2141556828236566,0.2536563766115916,0.1485635995162128,0.454484497515698,-0.22941707456266244,-0.04688192812113945,0.45570298205954496,0.2212965732851655,0.25202569317388757,0.264316982821566,-0.14768408349440776,0.18172972796303696,0.23246962641429395,0.3497814213257179,-0.011833888641906718,0.10036570693179649,-0.03932728059337883,0.005198547180211411,0.31805603395081955,-0.1767642388040202,-0.27846747905172353,0.025019220967287495,-0.006635465614227324,0.32045527778791477,0.014810022130511708,0.07649729213802657,0.2120076903771405,0.10868295018179257
Thal_VPL_R,0.7121357639980472,0.588817136171209,0.5779309290275136,0.1508919626818701,0.011459931148111006,0.8432174525930962,0.06622569285146808,0.5215622382052847,0.5868853229730475,0.24167201305947833,0.07702143440572486,0.48306801310544656,0.6106992079746003,0.7243555626078153,0.5973640631824922,-0.021323415376778312,0.18940972855315702,0.3626148624393364,0.3603733159471684,-0.02892299339461175,0.17207735810995922,0.6078572992868978,0.6681154664134196,0.6734618200844852,0.04114138723288884,0.24528174977748515,0.17295602092714935,0.32786991900844137,0.631707640207544,0.6314291466662632,0.2789649701092034,0.11052397163456018,-0.049356545466847666,0.24504228005810605,0.6490987355027444,0.5974378668601715,-0.16046444654094094,-0.023579132756086387,0.609405576578985,0.508345081336448,0.1009158899372825,0.4853046745357146,0.5951189164999289,0.20485682926872223,1.0,0.5173540272923591,0.5276728108614098,0.6215151070016953,0.36805938805828375,0.6484927014296209,0.5042608589603399,0.35909685469712954,0.08837571107164184,0.46686518133611776,0.24631188715829982,0.06648738363532755,0.3571323186828367,0.08243667799075434,0.4219106163909287,0.2819166343875863,0.6418211435864513,-0.0299065353633117,0.43012980703278586,0.44400742135198024,0.09763314192851699,0.7203202668167292,0.6779635156939297,0.15811961988654788,0.0891530689615734,0.6669887048600095,0.36440421588535743,0.3433887031434293,0.4771635138248542,0.24305025595409369,-0.08294734971340693,0.5409833788203133,0.12538020994308172,-0.17271572181059489,0.14654128531864727,0.16490557949418302,0.7827004946920909,0.3926583678685966,-0.16755360092509414,0.4967865816322654,0.40387399013068365
Thal_PuM_L,0.7233527829765046,0.7846562905805802,0.6287128443536089,0.11638408214183392,0.21762133645241188,0.6848494805553317,0.26801121435753944,0.48500420378182424,0.48568016689736737,0.0898705542978845,0.33708415850196055,0.7666977911738535,0.7183927080751278,0.7014662840380154,0.7175565165494926,0.19917954142030037,0.2588576387599458,0.5394258164572042,0.4850449315510062,0.24851990535660354,-0.05165862225082027,0.7043439565117894,0.744674685022804,0.7609980381390058,-0.05263386683545048,0.321791538681475,0.07700832304247897,0.5666278594610469,0.6676210255998289,0.5805239450623131,0.27751188816485267,0.29429193128326314,-0.0053628513198276375,0.23079860962528193,0.5502292988923052,0.2942788046717362,0.05066749571829059,0.15415758648019495,0.4564040011701693,0.4765324680271586,0.06056345772417169,0.31594799058227274,0.43150710134673537,0.1474642052849902,0.5173540272923591,1.0,0.8091180626553327,0.4488756300957371,0.46497170752780437,0.6185304691486839,0.6505255321940803,0.33217735701687806,0.11671333893759296,0.5213984629867483,0.4346159179530216,0.05632945078576661,0.026238288873093884,0.21085069067561343,0.28074268878409653,0.22745227226189682,0.5211491037449172,0.11059931588586965,0.6753743760507015,0.7282104814939475,0.14314941575958848,0.48777400036149193,0.7038693433719915,0.28639579987895186,0.11840808867310391,0.4314275380369484,0.15518014288780468,0.6826877805208731,0.3780948221811758,0.3543336455016957,-0.04601682927693092,0.638030144835016,0.3880585328038196,0.333073658303291,-0.027816235221873438,0.1753953239814274,0.7159847462440752,0.6117958448588158,-0.06469650161948652,0.7212367824114494,0.25839991404853446
Cingulate_Post_L,0.7352657564009438,0.7722341382943179,0.5647436501696416,0.026985256389457,0.1803407311924922,0.6534894082692586,0.32532869669525394,0.41054334346273763,0.443754293498366,0.18937227150067995,0.3157753962456109,0.8749356491094071,0.6228024990428619,0.7513433190732945,0.8145817073120344,0.1853908575978558,0.189251844284333,0.46146957613717793,0.37324683051742635,0.204905154954669,-0.13180773146336008,0.6174666587414804,0.7950045612564102,0.7760551263919605,0.18237840525491614,0.35060002165239756,0.10129066519957765,0.6364095700513452,0.7503514990307001,0.46185337454769726,0.20843345159442872,0.22641271310833314,0.010549504797555473,0.2531106919411695,0.6731865540444844,0.2757664153888496,0.07050962206786716,0.14819512915791758,0.5509201776193439,0.429095454494822,0.06514942151375085,0.23194644103646422,0.48616273502057267,0.33788644517132893,0.5276728108614098,0.8091180626553327,1.0,0.5416302419496355,0.26233309445266334,0.6136218717535352,0.5660921484772125,0.49757824044952487,-0.08817078689115121,0.43002052018637904,0.35708300757463496,0.015871445797275754,0.038917112789510475,0.08512117712778951,0.41998677543431917,0.28184199129529836,0.5914656310320058,-0.11536958750701114,0.5524874819959508,0.8081619874558643,0.13649623605230676,0.4817851007746768,0.7063709143128294,0.2230082298984548,0.0673590151108883,0.43311098873729,0.3684931725147434,0.48047145753337545,0.4085284943820806,0.21744746285267125,-0.036947919654382586,0.6549070009870062,0.11782508154877103,0.056935918053725415,0.054191603225881096,0.10619881851356143,0.7369031622723906,0.5127609108007801,-0.052525668232425424,0.6359390094353694,0.23170740583490762
Thal_PuL_R,0.6265623242588314,0.5424473170829247,0.46052966675527945,0.003233314899661797,0.1467201287800215,0.5928724926621003,0.10954882663532621,0.3029546830140499,0.3361235087087148,0.1996193784950011,0.038405245326357855,0.5307443235408016,0.4570176079485031,0.5384983064251208,0.5200623818475583,0.20188280665873853,0.16040544584608663,0.3499453423538456,0.38526322809639835,0.1250314616198208,-0.05389072377174055,0.4902407631265777,0.5594088245292904,0.58821850841963,0.020877932543601003,0.3782292198538235,0.2880580589018222,0.4125100820871208,0.6282259450243078,0.37599321177080014,0.19669651999734689,0.11694101201093592,-0.06940420217904122,0.24973781379283433,0.530134333270704,0.2910028532304049,-0.15533742598259165,0.20734707335553887,0.382663121751035,0.37819961281718095,-0.017642612121833563,0.2578889161025232,0.462636867096397,0.4541388725373752,0.6215151070016953,0.4488756300957371,0.5416302419496355,1.0,0.2378644084700968,0.48978275757204576,0.4462626739064842,0.4098040222963882,-0.2826043000837586,0.2702766260875946,0.29003229937355296,-0.031107278664332882,0.15017964194819358,-0.07058490574181049,0.25350938973724185,0.4235414150690491,0.6042054156475913,-0.26370799760952257,0.26751649508112885,0.5140173333785575,0.14481953545920626,0.4589055536181943,0.5252900527380516,0.04309116875684034,0.15883822422319763,0.50409703535101,0.37612139845988335,0.29365793235565113,0.2746127053510576,0.24827946736632864,-0.04723907129537318,0.5018967653678327,-0.06900012256706066,-0.055986266605810624,0.11667193493136754,0.17224704609305824,0.6250804171514152,0.2810964773437353,-0.08931897152638113,0.489327147203834,0.13871716896644365
Thal_LP_R,0.34848301277728666,0.30090212766159663,0.36322864470643845,0.355531794772875,0.1008905475508896,0.4314777994679251,-0.043549099291903294,0.36140439721602247,0.3134506689453463,0.40635940343765103,0.37217808098972494,0.20904883334284755,0.5325418162811155,0.4735258338453707,0.3024206945717979,0.39259878485503474,0.33572557856855617,0.16796803229051843,0.24832220614687286,0.14138789956245607,-0.0058504664171512765,0.2170802663169154,0.38197538933535474,0.40250644689266785,-0.20310359947159864,0.08076245255004735,0.12188965621803369,0.12381631085118787,0.30059374356543345,0.44869342223903064,0.4724137790193664,0.5147570934552121,-0.06320310849197945,0.2939559941276806,0.32247515038048696,0.46093869025241657,-0.058803633563881394,0.250966540361912,0.40435146379879494,0.3879432872872683,-0.08156741451201967,0.20769855082210273,0.3635853567331972,0.09215813407240328,0.36805938805828375,0.46497170752780437,0.26233309445266334,0.2378644084700968,1.0,0.43236405261985794,0.1301718377922574,0.2818664751045272,0.31711186103746625,0.5336051617416694,0.04211290537873271,-0.1421006640280974,0.3205835236607121,0.2861122125696086,0.11405026707981375,0.05041617295396145,0.3911257392320347,0.41125093205629165,0.26710606506134754,0.3039805290854477,0.18150288066825426,0.3917974404998951,0.3560947054593854,0.23947276078589402,0.015361455519223969,0.362646498048678,0.14301756998464524,0.4402397965982309,0.4303089302859166,0.25390978239371337,-0.02096781329272563,0.2543502792026604,0.3336354956746287,0.3093113394905352,-0.09671381342746072,-0.06501278082821091,0.45398390044883125,0.11954379491170088,0.25070157186461883,0.4492675851248558,0.55044117611347
Frontal_Sup_2_R,0.6148612860651302,0.6580296952088915,0.6442372099344609,0.3454160634493989,0.13747280431615042,0.6479542720738001,0.20370649951445743,0.4523237866070704,0.4361819531047846,0.5069259086260093,0.3469318745868368,0.5797106337650494,0.6296751416767437,0.8595745001804243,0.7417941483391891,0.3751191668566765,0.2805938019019852,0.28500943740678186,0.24208758807265812,0.31682753341708797,-0.12978105229635173,0.3352832762287639,0.7782126719729384,0.8825672094904157,0.13786581476575532,0.06395437442713263,0.17710439102890557,0.45748031566873104,0.7565383262772548,0.4714820970577948,0.5281532595852564,0.47906437673237706,-0.16405643163123795,0.34109098067587057,0.8391722441341531,0.619675864335084,-0.05947721534402935,0.1413700769075829,0.6788069636013088,0.4925321204050203,0.17206184367080363,0.07113219099067865,0.8625437588596349,0.3751334249112807,0.6484927014296209,0.6185304691486839,0.6136218717535352,0.48978275757204576,0.43236405261985794,1.0,0.2279358785290112,0.5699622553655328,0.06359657699379888,0.5995572325766976,-0.10341313904622615,0.054027777248033725,0.3240754265387945,0.13321586725086285,0.5180770820588864,-0.0417690867267023,0.8412458826212804,0.15885870491748963,0.3093813387395214,0.6232581260932644,0.11299074824904924,0.843110385682174,0.701956759658695,0.08720396795344347,-0.010833885521856908,0.5079168797638386,0.456956422763289,0.477491299585047,0.5466112010722475,0.1444970096966339,0.02141691103303859,0.5254333537905517,0.2894661835862316,0.05880990675380825,-0.18849578647997442,0.25311833284507823,0.835930622284597,0.40579236405802965,-0.010066845686569778,0.5239678484845315,0.48075997191827263
Lingual_L,0.718853957080761,0.6618953121810482,0.48376395785383963,-0.08858825607868863,0.20054668954309032,0.550074665711212,0.1859620116614252,0.4105052527651313,0.4730304115488787,-0.196581052681677,-0.0008973484392838843,0.599192192276433,0.49420981301205336,0.3999532774514247,0.4986618618240186,-0.21523972543903738,0.06023431611679748,0.5701736507090174,0.5743884650593052,0.05273802245882216,0.15402732328651894,0.9512439587743138,0.5279971459542323,0.4648660875073422,-0.015482668758873573,0.4842557661478449,0.006730375381468746,0.45261184903207924,0.4466501673616317,0.5301117306353529,-0.08386305217064532,-0.1316749555218195,0.1424965945172082,0.01662841931694014,0.32021537216757184,0.024653513738186878,0.10443726690402468,0.022084619401280155,0.1878854411710878,0.4407156897755498,-0.01346931037266008,0.5484195440026953,0.05570704740188316,0.07032268689224412,0.5042608589603399,0.6505255321940803,0.5660921484772125,0.4462626739064842,0.1301718377922574,0.2279358785290112,1.0,0.02251944059450033,-0.056876763860070755,0.3636746169366942,0.7386297959504701,-0.032805425300395034,-0.15071128949115895,0.08309446375089101,0.02034402035917477,0.534971958831811,0.2270481866616856,-0.26295571837711035,0.6788936691026864,0.4548169772256207,0.17094438900368766,0.23442553046863313,0.4716293824628287,0.30718543981345625,0.23467325500423034,0.4086208087371546,0.03243472055797909,0.3811373586314281,0.12139920905029386,0.5168094046060426,-0.13190183793443844,0.6195979063665238,0.1193621307613432,0.13691760332469155,0.2917361148058848,-0.029340819041347308,0.508320734135003,0.5433929407551601,-0.16218171487253147,0.5699122207076011,-0.034480456439224906
ACC_sup_L,0.35608652262124485,0.3174980272909874,0.42068227197530933,0.35877917254652886,-0.02932036016075912,0.46703529579162406,0.05752606963614448,0.08035045511843794,0.3255195659559276,0.4876167086434727,0.4933446568275059,0.4222673203696886,0.536419024389046,0.58639126374725,0.43277876699848317,0.4026738510233281,0.38533101927272634,-0.12464456611531305,-0.05065478731397329,0.24070834505402786,-0.12015189647943109,0.11065755934278194,0.6094105313539614,0.541280726105695,0.1419949232163784,-0.11254519295871901,0.22476935120124863,0.2446624844770658,0.4816392970077525,0.23272952497325003,0.6264897309329386,0.45731089391762597,-0.20158792225380995,0.42111057894827353,0.41981305425024595,0.5369987359374382,-0.007582015808758702,0.3465836757554319,0.6213987820703666,0.38221098321223995,-0.1415791964412125,0.013065868469723902,0.6634970901038162,0.5320767122271904,0.35909685469712954,0.33217735701687806,0.49757824044952487,0.4098040222963882,0.2818664751045272,0.5699622553655328,0.02251944059450033,1.0,-0.18910253065793298,0.33409173786947866,-0.18169879917257736,-0.1076301883917271,0.49208969891325915,-0.0948428808703841,0.3613744346564785,-0.02228309884047273,0.6781433652152157,0.02955371683026021,0.08248973759038976,0.5032752561833567,0.10190477296658242,0.5279562238970299,0.5203485823065603,-0.0398025555137844,-0.04269377396383468,0.29650321035352734,0.48742082280484494,0.1327506519175958,0.38632357886611046,-0.08705279073380631,-0.02481738073358583,0.24601023449087286,0.08141500291824216,-0.12533155260754958,-0.18617845885865952,0.10057033999483041,0.5414581827507814,0.04660409585718196,0.13180806429452066,0.32184924443750085,0.45291059326223637
Amygdala_R,0.006182105947423788,0.008680904105699761,0.15870631847096708,0.2335288134338073,-0.21174875578836333,0.12163154634519047,-0.0706097357286191,0.189031084178532,0.07243072721869181,0.02085659397440744,0.2303568850046574,-0.024947571948195336,0.16976157060225996,0.17158561001569872,0.05786343782986927,-0.03268651743636989,0.17513920257403606,0.07159392510157693,0.06840438860253675,-0.12995810600345967,0.16506637139668096,0.010797396457145907,0.0686619106267817,0.037592588713360256,-0.25673335119752344,-0.17361057041624864,-0.04224107527015213,0.051344604090735095,-0.06359624555870351,0.31537254003661935,0.25072417218184057,0.2765930673943087,0.2175270471339356,0.12041497677681046,-0.008203096302237294,0.1851628543528945,-0.05596079715650381,-0.21730037857601692,0.17158681502064804,-0.005966972856790551,0.18170539082805975,0.2319517875351788,0.028980193777471998,-0.42282875864713254,0.08837571107164184,0.11671333893759296,-0.08817078689115121,-0.2826043000837586,0.31711186103746625,0.06359657699379888,-0.056876763860070755,-0.18910253065793298,1.0,0.19383188254399053,-0.12106731616778936,0.13537850160196682,0.07749463004847178,0.3351744665312646,0.13827831999321805,-0.3243659701538459,-0.07995851446935154,0.5013451346538286,0.3190874148531218,-0.08339061624811873,0.05232569325714578,0.11006350406178605,0.04096741277075387,0.21673316199859194,0.024828286197338498,0.15814739754458101,-0.19389386462969005,0.2881340382410611,0.2529399750417721,0.0695554362791056,-0.029998463792632168,0.0006911605746987481,0.42857247881537697,0.32584419931922526,0.07553823234484386,-0.04866970996804893,0.07327385146077924,0.06498478687495926,0.07425730978856483,0.024255749377399563,0.361515847215813
ParaHippocampal_L,0.5030157055206657,0.5521320535844755,0.4307575727408664,0.46458732511408385,0.26644381907777176,0.4488495526634891,-0.023365025491473075,0.2773947716934139,0.6204290180446542,0.5057880448905474,0.5627456449325703,0.4535322631344392,0.5087669272450391,0.6284417888410867,0.5675456264445441,0.3291360523607133,0.5083119626715075,0.33524642569342006,0.24451016146042887,0.3205217182947984,-0.07436313420824561,0.42414347829061777,0.5908862952857681,0.6054441199097668,0.2117874461069994,0.04214516055892557,0.02751623949037832,0.4137447864854951,0.41286581620653545,0.3106255905084797,0.36223724879475466,0.5028260950599938,-0.11476935177456592,0.2361785473113483,0.5186440722481431,0.47355663820183136,-0.07463710530814617,0.10608242581093971,0.6196298686696639,0.6761399962276807,-0.2024597409753454,0.06391228363119578,0.4615196997602071,0.11297964846679932,0.46686518133611776,0.5213984629867483,0.43002052018637904,0.2702766260875946,0.5336051617416694,0.5995572325766976,0.3636746169366942,0.33409173786947866,0.19383188254399053,1.0,0.17942269924680804,-0.3164526584392978,0.421035302338124,0.17048337538898037,0.23986854092154733,0.07894660789408715,0.4996479931510249,0.20891421489121775,0.3681658809883026,0.3590421577762962,0.121473905696044,0.5892680088336808,0.46853956449558865,0.27315954950817434,-0.14773058709928752,0.33953056503535,0.358317895100463,0.5030225963181921,0.6003508183536471,0.38042371330871805,0.0022089703932745347,0.40498938965535874,0.24705727199962557,0.23908453601727325,-0.25334818754839594,-0.25893011265402727,0.5507549803163633,0.36179468489712746,0.3625154284220795,0.5558129353168648,0.6926121322029789
Occipital_Mid_L,0.5184059991156107,0.4140669516349478,0.1182500977946429,-0.07674350016515605,0.2874678970757118,0.27806770981568857,0.16434500413492734,0.24402880727501172,0.4271339891412486,-0.284209180518263,-0.027776620007185115,0.34716449820763023,0.2157732597145353,0.0902085886503601,0.17281241110764642,-0.2667113453360921,0.03987157012529845,0.5502863762609588,0.5005518988908166,-0.03483805482373435,0.1166149388893671,0.7021684003122242,0.1578597376204349,0.14570102271966978,0.05758633017058264,0.6141948873946907,-0.07010208206787924,0.24931800618640285,0.17960418105190742,0.2591109992320548,-0.328374368505595,-0.2310247858062552,0.11534956021036602,-0.020412207101754825,0.027283968332724604,-0.11478886030601136,0.09460167130870137,0.047792753150604966,0.019734608142589073,0.4241354322579205,-0.14119043697101022,0.3717740547705823,-0.19559692906624418,-0.08329538802253134,0.24631188715829982,0.4346159179530216,0.35708300757463496,0.29003229937355296,0.04211290537873271,-0.10341313904622615,0.7386297959504701,-0.18169879917257736,-0.12106731616778936,0.17942269924680804,1.0,-0.0778077243976398,-0.1958402260879957,0.07029373980509415,-0.12728558686139477,0.6573636402906754,0.008033740761676409,-0.3291612492314823,0.40694009598160275,0.3218155894011104,0.051187691250157506,-0.008435340200402392,0.28543085780417266,0.16055198452333047,0.17951934281368392,0.14646107783677617,0.015581321723473174,0.2964207245555406,0.04205735912509166,0.5215237616731293,-0.07092213707093308,0.4201142396568795,-0.04778785608222818,0.10526625804301946,0.22792504673409697,-0.1554360980347003,0.15562003743945763,0.41656727722751125,-0.07409621778606404,0.5399458313630088,-0.16233378098834791
OFCant_L,-0.003785515910372994,0.02058688503374797,0.1676090772959028,-0.15603383090989084,-0.2998143117824284,0.0984111832044849,0.195210391468905,0.08252353878145574,-0.02784886373448566,-0.27852099286977255,-0.24771059577892193,-0.04287272419243777,0.007170813993613496,0.006736096939270011,-0.04810013865945858,-0.23897874756347004,-0.22096296838184812,-0.12370040032283912,-0.1760908678668979,-0.16725195130440793,0.14135969740166895,-0.02701520321413353,0.009436345478097305,-0.018419127545165337,-0.193844101849831,0.023605362544952168,-0.16326887978885185,-0.10866200500668947,0.06326587396428303,0.11716261950724254,-0.06925220773558764,-0.28769128557731993,-0.014927704244344597,-0.015021739989935815,-0.003845147096853823,-0.027827111166355042,0.1326693168732737,-0.09848517499996638,-0.12849077777393678,-0.3078102342686963,0.5530097298318923,0.09194871238611371,0.060191366379336045,-0.1984701371064156,0.06648738363532755,0.05632945078576661,0.015871445797275754,-0.031107278664332882,-0.1421006640280974,0.054027777248033725,-0.032805425300395034,-0.1076301883917271,0.13537850160196682,-0.3164526584392978,-0.0778077243976398,1.0,-0.14725369705135888,-0.02035194024011172,0.07765771964122076,-0.13644647011776773,-0.025110673075071224,0.10779651128711197,0.16745921776862208,0.04753595070635282,-0.09209845005918121,0.026626472795817615,0.06794933318275508,0.05105364389989541,0.30340763636647056,0.03698197592526693,-0.19491293399421572,-0.0298922737338038,-0.13991685545635074,-0.10240643397245801,-0.0596660516548461,0.036221658409312046,0.22992566318055221,-0.026531878107653034,0.16711124544636158,0.622059572848231,0.07033732940831951,-0.12550661904570756,-0.47778850534365863,-0.03548285408038209,-0.2439579219547984
ACC_sup_R,0.07549325068433245,-0.022727002567495897,0.19199922123021995,0.44502895377015417,-0.030843725345409006,0.2770530750979982,-0.17459135118422914,0.04757205106807731,0.44977188373284116,0.3815914056148496,0.4595707532046395,-0.0011492187757031736,0.23290923984253975,0.30732688809225894,0.10239861259699692,0.15698133810403148,0.5798746975014087,-0.2476158086795223,-0.2702202926815158,0.007382609325146582,-0.003464177657813995,-0.0645065666221758,0.31126540796310936,0.16462897686237588,-0.026099265802454797,-0.29163661295509324,0.12577725610708881,-0.1473588699790759,0.08790134752982177,0.0752426259800239,0.5480584848790153,0.44839836871571565,-0.292062032902806,0.28294742104317716,0.08835168609001602,0.7102966931140198,-0.13336585470043852,0.17637942209426796,0.5234747340820118,0.478146548743383,-0.15105866877387256,-0.05199147975415261,0.4229239390604051,0.05876958750478374,0.3571323186828367,0.026238288873093884,0.038917112789510475,0.15017964194819358,0.3205835236607121,0.3240754265387945,-0.15071128949115895,0.49208969891325915,0.07749463004847178,0.421035302338124,-0.1958402260879957,-0.14725369705135888,1.0,0.049055825711425374,0.18336432470138872,-0.08043759107837323,0.5098526122472729,0.22748388648092124,-0.06088158948791885,-0.02700232505307747,-0.21213109775509711,0.5807250262627404,0.26890505714093366,-0.03357239739964133,-0.2604801274435412,0.09805090956318059,0.27988887944953567,0.038374694964700584,0.4943596359025525,-0.05422297841574308,-0.09507404300792557,-0.12339310376086846,0.1272031434652212,-0.02204397771529707,-0.3625974443381838,-0.03929988416257091,0.2285642713728867,0.010851052688065374,0.05601305941261588,0.20251585542789607,0.5778584513346419
Temporal_Pole_Mid_L,0.18339870077776838,0.13884161146453652,0.11385376990002447,0.06901607256729161,0.015231271879877394,0.11645090552655699,0.10401557312661633,0.2657064520295587,0.10709042606585266,0.006837528732010601,0.11417715003104395,0.11410479764803243,0.1785743854437194,0.18759232123308797,0.11258523472781294,0.019913939445092583,0.09516774162588093,0.1537166849326825,0.09025501987645708,0.05908544155103982,0.05443806007348299,0.1102880687686984,0.0910993732032867,0.10781903560197993,-0.16640905544756257,0.02571772708963882,0.02703310877138698,0.148416166689381,0.03526152414154573,0.1910687774153454,0.12375493662512858,0.22794284614813234,0.03297168093626258,0.10569563569233924,0.06700916011903162,0.14431683797528408,-0.09271029067503565,-0.018022478085566392,0.07942515369677161,0.24283003310023424,0.11202611385076561,0.08151872216044898,0.043653978248342225,-0.2141556828236566,0.08243667799075434,0.21085069067561343,0.08512117712778951,-0.07058490574181049,0.2861122125696086,0.13321586725086285,0.08309446375089101,-0.0948428808703841,0.3351744665312646,0.17048337538898037,0.07029373980509415,-0.02035194024011172,0.049055825711425374,1.0,0.02675791617913317,-0.02747350726368772,0.1399430470541781,0.19321296030757731,0.19414928157844574,0.11181198958697179,-0.13256300439924917,0.1780567322573546,0.14749285710777446,0.26619596949242147,-0.15114837024386962,0.0872113862838294,-0.056017814113196375,0.23194003218556308,0.11888436681939264,0.04151691488858765,-0.06873460854973898,0.06393378021235718,0.39086524202473716,0.2984628655239591,-0.01977892153317509,0.06600935840575527,0.0992429000302816,0.26817405463305277,-0.16710074613422257,0.2546180814281043,0.0851335874176667
