,Temporal_Sup_L,Calcarine_R,Rolandic_Oper_R,Caudate_L,Occipital_Sup_R,Thal_LGN_L,Temporal_Sup_R,SN_pr_L,Frontal_Sup_2_R,Cerebellum_4_5_R,Vermis_6,Supp_Motor_Area_R,Thal_PuL_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Thal_VPL_L,Cingulate_Mid_L,Thal_MDl_R,Thal_PuA_L,Cingulate_Post_R,Precuneus_L,Thal_MGN_R,Temporal_Mid_R,LC_L,Thal_Re_L,Thal_IL_R,Rectus_R,Thal_AV_L,Thal_Re_R,Occipital_Mid_R,Temporal_Inf_L,Heschl_L,Olfactory_R,Thal_MDm_L,Putamen_R,ACC_sub_R,Rolandic_Oper_L,ACC_sup_L,Frontal_Med_Orb_R,Angular_R,Temporal_Pole_Mid_R,Hippocampus_R,Insula_R,Occipital_Inf_R,ParaHippocampal_L,Vermis_9,Paracentral_Lobule_L,Putamen_L,Parietal_Inf_R,Amygdala_L,N_Acc_R,Paracentral_Lobule_R,Frontal_Inf_Tri_L,Vermis_8,OFCmed_L,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Cerebellum_3_L,VTA_R,Cerebellum_10_R,ACC_pre_L,Postcentral_R,Frontal_Med_Orb_L,Thal_VL_R,Amygdala_R,LC_R,Thal_PuA_R,Frontal_Sup_Medial_L,Pallidum_L,SupraMarginal_R,Precentral_L,OFCpost_R,Parietal_Sup_L,Thal_VA_R,Cerebellum_9_R,Thal_MDl_L,SN_pc_L,Cuneus_L
Insula_R,-0.19240708796574513,0.44631454280887006,0.8219049814167523,-0.08536279609930865,-0.04256817061041159,0.1511527798853377,0.9270172889970031,-0.019561081034002222,0.144403046679313,0.6502222166769263,0.710609749697415,-0.07151800325653074,0.6950658477508936,0.046517562006870884,-0.2542767615893108,-0.3256187950066965,0.7543694150280512,0.39878305275062403,0.1516637302581605,0.07438806219524852,0.09891970128198965,0.6322877913466205,-0.17976590217084745,0.06855681310699319,0.6944158819246835,-0.08349340438436238,-0.07946664502083754,0.02402476874017399,-0.12897326662507394,0.3574151714861905,-0.159000732541823,0.1254814490276481,-0.3328433296311662,-0.09269400699510874,0.2413177973030695,0.182010147302787,0.44444773663845505,0.1645185838340486,-0.07156006347888418,0.15197214257899594,-0.28914210210760594,0.1903773434039078,0.14567585526149748,0.36083387682783297,1.0,0.49134729194289506,-0.04893533875869186,0.11481303279909479,-0.32895693493674444,0.003491112970569468,-0.060184860791618035,-0.27202020411744016,-0.05645352729059201,-0.29856932028542293,-0.11013601979593723,0.0005108185228345769,-0.12411794825870034,0.11916977657356533,-0.37202003267497663,0.23101280202244695,0.42475957984339846,-0.0338624003218334,-0.06106125214717727,-0.27122127524738854,-0.43375314987292457,0.3302224140981651,-0.25278919759858237,-0.16095461579758502,0.3224008557024016,-0.1980297090498125,0.013978815953998814,0.5583499403241102,-0.22361845972005862,0.050763055362715304,-0.18777962589106442,-0.016890663021167606,0.6740500275587925,-0.01864847994580954,-0.017511879608337035,0.009207246683318657
Occipital_Inf_R,-0.6365090618870509,0.6195571387204881,0.194031198070884,-0.6105918963075994,0.4677318236166751,-0.018248826912841395,0.4920161359267807,-0.4857441088979564,-0.3677519601254085,0.5275575795236842,0.5997919675461135,-0.1785996736361374,0.39500404758174357,0.383078789693235,-0.549457144935877,-0.30185471856598783,0.6115222960571078,-0.1792898223554872,-0.08429950750180235,0.2291692914214068,-0.2634845930951803,0.31471763369765055,0.15826777905035147,0.061074498571642204,0.8347890960799589,-0.31355847437848966,-0.47836868280589206,-0.0046325352574787294,-0.5461023467193239,0.5645401797592822,-0.3486392366998798,0.7097427067904777,-0.5397930689992295,-0.4639027079270574,-0.4183975170631906,-0.15619828143446896,-0.18382758608145872,-0.27326191831020347,-0.5837672187229846,-0.23633912071291968,-0.5469148034022859,0.6011526987194021,0.548446482051527,-0.3260228757000602,0.49134729194289506,1.0,-0.6055535915731122,0.637874930463255,-0.19209988430000954,-0.3857465635762123,0.4008531832952762,-0.7477290362660742,-0.14979957088762882,0.08583467822706818,-0.34258294767514536,-0.10582928396185197,-0.5142961967834598,0.572448113461956,-0.6950581324487594,-0.45853279761822097,0.10676685644425073,-0.45616566586518154,-0.6386618102423659,0.14761662818749122,-0.569564766545523,0.2136674755365236,-0.5440731585219489,-0.5010616556560871,0.10436601040898037,-0.49924061412220483,-0.3271134888810471,0.6895778486337658,-0.4069099331371274,-0.48537275262278223,0.3576856670957086,-0.3432958615448005,0.6562913484440238,-0.3158653584068405,0.39758282511481235,0.3924677253166373
ParaHippocampal_L,0.7757645912548502,-0.4910343383627596,0.24342566306723054,0.8117119969155829,-0.6714640660970014,0.30190922605293585,-0.05487230568955864,0.7330043855385344,0.5120522351603386,-0.14211009459169144,-0.16324696038956127,0.21353975649968188,-0.13828318062280168,-0.2420396072819441,0.4959394738695047,0.3254658238754673,-0.28196010137145255,0.44338128573656527,0.12219459733587311,-0.2273144425623235,0.6307761571155729,0.030714857647457457,-0.2382703490899527,0.04243703868513183,-0.5653146312471161,0.6412937857960533,0.7250211710971778,0.20546989708111807,0.7738835597571097,-0.3645165699705857,0.3344289912923718,-0.747403776748261,0.7908835803071731,0.5698597430093434,0.8083340034972022,0.4195181637917151,0.6361159538948147,0.6128563874827534,0.8321477726780164,0.3508763881014565,0.5000355094869563,-0.6809757341862549,-0.7522920043077802,0.7640468809392345,-0.04893533875869186,-0.6055535915731122,1.0,-0.5768742774304335,0.25635075327770107,0.708297019719015,-0.6019998014347542,0.8501903806184848,0.24342807308930067,-0.12774166297280745,0.4686074953994331,0.3685468560314903,0.6422492274613372,-0.7611178578983028,0.5809545741628293,0.8258079731880981,0.04610605749823485,0.5527177400435903,0.7704728259602069,-0.3028484849427653,0.4362143040200859,0.1316008571536089,0.6149943304823619,0.6083891145809359,0.2349898945702635,0.4603305547838927,0.6593234172848299,-0.5678917571461286,0.5804535159253551,0.7138053647908688,-0.518341072852496,0.6096140660821425,-0.20067581469988302,0.493281154321002,-0.6059719633929813,-0.5417688521438144
Vermis_9,-0.5305543659282516,0.7091436059186532,-0.20864421408329187,-0.5032135050636898,0.7324378439074795,0.10441861461842257,0.06639853914089054,-0.2798058710807933,-0.5097956780471405,0.5119220370490665,0.5840643423544405,-0.06080320167318987,0.2910263874165508,0.7813807871262481,-0.34744302317567183,-0.08231969661153302,0.3639953580221057,-0.33940191588902285,-0.13253053802813752,0.2663777255717595,-0.09476942356936609,0.21400287604378787,0.6019421508050363,0.4095835337930184,0.6851244979358961,-0.40499486925558975,-0.5670956587085924,-0.030400634940964438,-0.362159808880907,0.5340133758343851,-0.23107874196584458,0.7497155114691126,-0.3140145188398176,-0.5770615394720954,-0.6175000622790187,-0.3362653677540787,-0.5279521691630182,-0.6383725822722285,-0.47635609040348936,-0.24152110044287908,-0.24180573420754317,0.7881462199499414,0.4171974217509374,-0.644822182968454,0.11481303279909479,0.637874930463255,-0.5768742774304335,1.0,0.0853379800334811,-0.41854597615107536,0.7054095459701665,-0.7465461770917291,-0.13988420852227249,0.6048422518621223,-0.23414205753044334,-0.15804435925070764,-0.31046596096333245,0.6869802216958633,-0.4950874579692111,-0.5700423177324421,0.024858197460613015,-0.70964395718712,-0.726920135360133,0.43865747300610797,-0.25852972126039653,0.16572583398501606,-0.5417677361379252,-0.657163234321638,0.005449656855310072,-0.43511085360106744,-0.543918587619112,0.5603510163680385,-0.13783369273022603,-0.667549284591861,0.7162117630386732,-0.5579993139484617,0.580379969854647,-0.5187302356844552,0.6702494799254232,0.6832751066458628
Paracentral_Lobule_L,0.23277531099906404,-0.0833207623381921,-0.25992462925262966,0.1944183851238484,0.16113064918575132,0.24145967033657675,-0.22859608381393173,0.1299402565918359,0.24559469586647786,-0.06749032358033477,-0.06819775775538241,0.6037628054335268,-0.3743114364874475,0.20047485383139133,0.46068757147476225,0.6405889027494562,-0.13998063041610181,-0.18019394865710336,0.2911785383107551,0.12625106662614938,0.29625478104338915,-0.06402549094543263,0.5290438837825795,-0.024758603549886314,-0.17254768834913178,0.09415987843935594,0.01855952821561491,0.14840586691364965,0.3496366687380464,0.19059685228772322,0.0085984075474694,0.01471917973207765,0.39201103367821993,0.22984919956583585,0.08972623062104916,0.14110173983518248,-0.03346838269521226,-0.007292646382134387,0.21057729905166864,0.09737946571553568,0.31600324518649275,0.10788331837128039,-0.1676513737929786,-0.06003401181695295,-0.32895693493674444,-0.19209988430000954,0.25635075327770107,0.0853379800334811,1.0,0.11861784155054388,0.20169390355524572,0.19499274020006754,0.029881678210330095,0.5379512705285163,0.37183135199637785,0.09291079410462824,0.3013171466959036,-0.13421911639887424,0.42094147167679014,-0.09397791810232507,-0.22457120615057632,-0.0025994840867935645,0.12753736732117676,0.6092373471192102,0.3906050482381595,0.10958325002821101,0.15973018813744289,0.05537631850773267,0.18439605655157415,0.2727461798504431,0.08570086821791262,0.031142453840629004,0.6214598889896193,0.031461085575369245,0.2717280537989801,0.18767695700245712,-0.05045617935738676,0.07932527847773338,-0.10061480974135457,0.08616697095944172
Putamen_L,0.7384967736224038,-0.5705062506669469,0.2834629219063407,0.6866053944558316,-0.4345628473792729,0.3274270373269743,-0.029060084103293544,0.3189367684650568,0.4344653045217834,-0.23514195747071226,-0.24986472211972505,0.08038932587246421,0.13245975779507035,-0.1875189213452829,0.4811455541861097,0.20620308438721865,0.030402041204513085,0.6592057836630223,0.2529515498228858,-0.34249425033019004,0.7687129658343447,0.2864501388968234,-0.06937892499358747,0.09783581146133094,-0.4017035323171888,0.47594394597296646,0.6639463283872393,0.2950456788377195,0.34741007275813796,-0.31294774916225215,0.4633766204237479,-0.48934358595863187,0.7340655890313216,0.6030879992895026,0.53285387458217,0.6626291986874792,0.7084075946650492,0.4703670484490195,0.822385110426185,0.49213691565385853,0.11144599343651788,-0.43946032474776126,-0.587576318382941,0.5847061346203065,0.003491112970569468,-0.3857465635762123,0.708297019719015,-0.41854597615107536,0.11861784155054388,1.0,-0.35892417828840956,0.6044073000065141,0.6996941314180122,-0.052698512528014683,0.6577381891980467,0.2801072559130074,0.28973841649114584,-0.5292660658387822,0.51243461444413,0.5029952256588908,-0.2865550956945387,0.2706683348115842,0.700422213103367,-0.12358399154619532,0.22771715781405905,0.5937976248498119,0.28430439284918646,0.5762578940564232,0.5196595819231618,0.6068448849635337,0.8660325864203863,-0.3758521215818135,0.41690724447853844,0.46324967732267136,-0.30723922367331197,0.7111896073267183,-0.28603489046152436,0.6612263021301266,-0.5383408347739949,-0.32333056895165396
Parietal_Inf_R,-0.3841200014979487,0.6129231959161076,-0.2793727456890239,-0.4761434015698139,0.9222817013566734,0.06105243552795658,-0.10117978024685699,-0.39042836154413707,-0.41329724992209965,0.22751290839976984,0.22042263965335168,0.1464958190438518,0.10211588324262562,0.5381417137390414,-0.1026203213453551,0.12654219271274408,0.35898843007463616,-0.4145955224507689,0.25017278034132895,0.13380313217749115,-0.20257294868622386,0.20816983230447203,0.8277993452460366,0.32583381316972637,0.45399864379864613,-0.46549497901053427,-0.5554722221834294,-0.1939808930234777,-0.3815419173837879,0.37359545873577754,-0.08513506622066784,0.7913434750301702,-0.3019781322428841,-0.38993598185548695,-0.7121482207113327,-0.23226724507261506,-0.5509809766080059,-0.7650291104976706,-0.4133746159996997,-0.1636757373779668,-0.19125142397723552,0.9278499325841606,0.46125697244102465,-0.7415385542823196,-0.060184860791618035,0.4008531832952762,-0.6019998014347542,0.7054095459701665,0.20169390355524572,-0.35892417828840956,1.0,-0.62302623582138,-0.07514676728351975,0.7077655797205611,0.007257326209736245,-0.4939029513703212,-0.2425900133724177,0.6555206978417706,-0.2318850138952207,-0.7252900010762737,-0.11436624570670048,-0.6310329979901308,-0.6242049201783063,0.7879187222258031,-0.10605819322407684,0.11257776373221204,-0.5482273953522194,-0.6244462072446096,-0.03589828449030371,-0.08009665284402834,-0.5306998283682687,0.6502268507603842,-0.05017092543364686,-0.5345365975446357,0.914289828392064,-0.5526225812453496,0.15479142967837764,-0.42712546408903945,0.7074352458246592,0.874403932874094
Amygdala_L,0.7845269065031147,-0.6684403890407559,0.08642678557733947,0.7356912647113898,-0.7009024028901748,0.12033498731734366,-0.23669803361241484,0.5617585688976425,0.5276890121338678,-0.4153580018298328,-0.49131738193075053,0.18943841605565628,-0.37503765726915606,-0.49537311031005477,0.5614966040680994,0.34276441472454205,-0.4716856564107909,0.34995613057148994,0.2164679927216894,-0.227058151625505,0.40238178902726257,-0.14690893241563416,-0.3206592315109038,-0.18914553424339658,-0.7855124525262926,0.5880493195197124,0.701185696034804,0.07977058034867475,0.7146957955077566,-0.5945322889908944,0.3469671726845025,-0.7810424676788074,0.7045800619729862,0.655170055369248,0.7596968835752218,0.40531524723073475,0.517027166085042,0.6341447146629128,0.7543093466978064,0.2707298669149726,0.5353816967308695,-0.7610936327607782,-0.7041834351806548,0.6669457664067006,-0.27202020411744016,-0.7477290362660742,0.8501903806184848,-0.7465461770917291,0.19499274020006754,0.6044073000065141,-0.62302623582138,1.0,0.17626348323540902,-0.25173642060618334,0.476151655956469,0.30177215380946143,0.6610317918721008,-0.8158630170806679,0.6868632015046193,0.685733293151435,-0.08835627340111835,0.6022001131112061,0.8174689138917524,-0.27607634306334927,0.5226760525224853,-0.04590271126371949,0.6706932263990548,0.6163659643750521,0.10511944965042312,0.5800251708207835,0.6403540882265222,-0.646555444309608,0.49589233147906453,0.7185946739289467,-0.554389434401914,0.5873192284389339,-0.49873673820254977,0.6070743050686387,-0.631952339429925,-0.5967960990120413
N_Acc_R,0.3294283549850581,-0.472346423439144,0.08547130655398318,0.24779329626878743,-0.10254896567157323,0.016375406453133776,-0.10075704146251552,-0.09833599327615303,0.1259892971069971,-0.3289714879388365,-0.16077454665800964,-0.08067905145738662,0.2885732695305793,0.003982216805489022,0.21474759825922507,0.0017883339005773146,0.0998597777092201,0.44597990395033704,0.05435499997166397,-0.3486132220351946,0.490278284708919,0.2239217386216802,0.039494324631486916,0.18072810330110214,-0.14411458021690632,0.17115431504723408,0.38253244792736224,0.2517157216660631,-0.09321573226742536,-0.2087206859248928,0.4461845276097528,-0.16216739429950283,0.3629747509897086,0.27265965007959364,0.08830589910666206,0.32633293368224864,0.3026745018044794,0.13448362173651318,0.44653980510252184,0.31482356765586694,-0.18075634713752772,-0.13550615271061847,-0.2932620625707914,0.22453175540320888,-0.05645352729059201,-0.14979957088762882,0.24342807308930067,-0.13988420852227249,0.029881678210330095,0.6996941314180122,-0.07514676728351975,0.17626348323540902,1.0,0.013284601578440695,0.39757716362630957,0.18614033853922135,-0.0679826867818646,-0.1072916496116436,0.18567985051052605,0.08176786685181128,-0.4678282949380148,-0.15443312918468904,0.26927760729254085,0.028714660019376146,-0.036801145240778724,0.5413680222457014,-0.11917201217365511,0.3579079667567192,0.2838490625130546,0.3586232993260803,0.538137576051426,-0.18884682309314602,0.07952759419223308,0.004399333088165717,-0.04213086149513405,0.3789666968740269,-0.2142939177843264,0.38124152126225996,-0.33436480803604407,-0.06957348728337505
Paracentral_Lobule_R,0.001174896221260429,0.369826591941831,-0.4433021350648262,-0.026374876360224783,0.6601321569459664,0.27759662102481136,-0.3557031743648096,0.0030168100853901767,-0.2522748583226889,0.11136238639048726,0.1321168699047262,0.3348233265433502,-0.10890163171276217,0.6721692854784691,0.18731173018198388,0.5216521145716173,0.06047236846542584,-0.3395797093245527,0.18070126171985562,0.04617770569517066,0.2097908451025833,0.08551694976524074,0.8965365501090043,0.417084935521395,0.11264372039077225,-0.12909194768008456,-0.3053836133163738,-0.11820900802185814,0.07217080994697579,0.30877631719212206,0.03253375047496639,0.4632982461613069,0.19286548464668438,-0.1752022574922835,-0.4294233066564701,-0.14421853674429555,-0.43137977022472584,-0.6206934895482119,0.009509000538742799,0.0002926892085224264,0.2636554000480323,0.584288637606017,0.09926079012958051,-0.5566169403874094,-0.29856932028542293,0.08583467822706818,-0.12774166297280745,0.6048422518621223,0.5379512705285163,-0.052698512528014683,0.7077655797205611,-0.25173642060618334,0.013284601578440695,1.0,0.30075543737242455,-0.2859402423376779,0.1287812776224361,0.36700950947141736,0.17473746425812706,-0.44128012186180526,-0.17564860245697045,-0.41491961657884946,-0.29356836095759353,0.6585666145607494,0.34229460939851514,0.12726446862442134,-0.19517323473691806,-0.42119390670644724,0.04175950150869816,0.1292127595887851,-0.3065273706502841,0.18576927286299427,0.4970367038340026,-0.3597661784796263,0.8206879363990626,-0.329042073706424,0.10189730709987348,-0.32382898160319434,0.4961777126154916,0.6944976675168133
Frontal_Inf_Tri_L,0.7797944597676928,-0.21443902743612045,0.034815408121482795,0.5872814230887736,0.005445303231883096,0.5255904254470198,-0.16128076416912665,0.2041149091177691,0.2682627587892827,-0.1759852756273593,-0.28359452408996083,0.20454537589772948,-0.08502358088608944,0.0644098732962899,0.5951638897998518,0.530714722952862,0.10751126245367616,0.45168060296226,0.5437624264334996,0.012715560103098059,0.5960158620484296,0.4153708859711373,0.3815246986288659,0.012128553969253027,-0.366060597337574,0.3523488444146027,0.2665719771492731,0.19453059767595757,0.3715021014228484,-0.13826626853742308,0.28649151660400224,-0.11157462976894653,0.5654434534243215,0.7146827839163739,0.2232299674326444,0.5923485466245423,0.39228828410135275,0.0691277355108259,0.7107348672818402,0.39972137057211304,0.42207639160908117,-0.08515795082807086,-0.3640989678540827,0.19333356025543813,-0.11013601979593723,-0.34258294767514536,0.4686074953994331,-0.23414205753044334,0.37183135199637785,0.6577381891980467,0.007257326209736245,0.476151655956469,0.39757716362630957,0.30075543737242455,1.0,-0.10280149474708715,0.3829771512030424,-0.26387038276454405,0.6606026594807716,0.14423315333790557,-0.21956468462690243,0.11633583030650335,0.4914582591941899,0.2535139299541174,0.5965338245984803,0.5055063485833432,0.16042881185319102,0.22057777804290926,0.5300136125175959,0.74429905264986,0.5267806410028346,-0.09336055635780259,0.6039038945044543,0.29421599314596414,0.12267293656980442,0.4479572889661044,-0.29283866107111595,0.4574769453231439,-0.127462836712443,0.1346323716224218
Vermis_8,0.07446072202052939,-0.3323034926594072,0.13439832173117874,0.33696493561910984,-0.503744646095862,-0.05979569038162176,0.04768962783238918,0.2869442854364137,0.3354997859152388,-0.1465542546777351,-0.012730663538518499,0.044893469021275556,0.008175446563274753,-0.24983058993680046,0.16846851886027137,-0.06071971642570474,-0.18020390397040312,0.22476662548433152,-0.13363288122447514,0.12544086160898116,0.22718411209158063,-0.14303635892340474,-0.33471618942126263,-0.037980087328140275,-0.14781032052932153,0.30807052075069313,0.4037048284418332,0.4883064962542714,0.2536171335544771,-0.01028670500690215,0.05168462913252826,-0.41302016797069196,0.28843636815974716,0.05557157303856362,0.38878680758528694,0.24330159003455826,0.36364600937855074,0.5320152769142347,0.2262112992651002,0.2671188504550174,-0.03171316117992358,-0.48146530370246077,-0.41958255391150584,0.4675187730531245,0.0005108185228345769,-0.10582928396185197,0.3685468560314903,-0.15804435925070764,0.09291079410462824,0.2801072559130074,-0.4939029513703212,0.30177215380946143,0.18614033853922135,-0.2859402423376779,-0.10280149474708715,1.0,0.08872059180389553,-0.3771273805181821,0.10663913672950685,0.4229501220079675,-0.0786803981542191,0.17302288024713286,0.3053165443310428,-0.2376403769801914,-0.13286422812254742,0.16872147221370984,0.511593433060066,0.541980408853061,0.08651628762741788,-0.00464994318713309,0.40482678326768023,-0.3294301882581817,0.06862171467182589,0.1038939081070437,-0.4489475018794133,0.47152359637796853,-0.023848353127137564,0.25589476704129427,-0.5070846835732049,-0.5009474793945374
OFCmed_L,0.4961236893039329,-0.19032384744096487,0.04706597156742385,0.4995105413548161,-0.29713493935058694,0.10641222916047303,-0.11909527752594687,0.5810387214416579,0.19752235880982677,-0.09632121199713174,-0.06308582449181332,0.22411841642018235,-0.2948359644886596,-0.06509203625244797,0.3652182036303834,0.4163599840544964,-0.3178113051269464,0.08950144628524845,0.18886268650694346,-0.21315024218431708,0.3319670696737046,-0.04457028013415169,0.044895823632351894,0.1755839691651605,-0.42581956753560196,0.5272405270219275,0.4261299382063524,-0.1954470810185066,0.881316892797007,-0.43981333917535675,0.19609254353746167,-0.4231602295220462,0.4477584930662014,0.3648059723394297,0.5146944234894738,0.1182452111441268,0.2339935942768205,0.24697086647001032,0.533382533028294,0.03469557002633142,0.7760124831458801,-0.33293921282093125,-0.5755477646901587,0.39592881159662496,-0.12411794825870034,-0.5142961967834598,0.6422492274613372,-0.31046596096333245,0.3013171466959036,0.28973841649114584,-0.2425900133724177,0.6610317918721008,-0.0679826867818646,0.1287812776224361,0.3829771512030424,0.08872059180389553,1.0,-0.6214160625625276,0.5093042321442115,0.4486070138570836,0.010093920538438887,0.24517130434223564,0.4341539009216733,-0.130073068259431,0.6165338995099445,-0.1262911996951358,0.48731656458515826,0.15060692819938779,-0.003747046222170468,0.3597655605810332,0.23408396608900978,-0.36567295109803893,0.5180186452674411,0.45330140084686554,-0.12386432849278563,0.1100613877984855,-0.1364333807353473,0.2761357858440599,-0.29190857846027735,-0.16177020213495852
Temporal_Pole_Sup_L,-0.5392473071041125,0.6163849004651486,-0.2485785350570217,-0.6155361138399983,0.7476022188760343,0.0012258239693933616,0.034649478712601475,-0.5202864928460025,-0.5092071555512618,0.3329495031760359,0.33331918837925095,-0.1901201976887876,0.2655720721649178,0.49830182271131096,-0.41210059955384437,-0.20015001512959812,0.33240439030534175,-0.3630822865392247,-0.13039958511656566,0.2961429457309618,-0.36025212682986285,0.1040337536074843,0.42771080348689794,0.10299485963454667,0.5830816541803661,-0.5891792693418353,-0.7669817526515166,-0.15987394968717633,-0.6859094392012762,0.556523681544932,-0.30927006610117436,0.7599705729418321,-0.5073772988187526,-0.5360307983115138,-0.713943191491231,-0.40083542097240116,-0.576213088948659,-0.7060876222143458,-0.6203125845846437,-0.2293361010286371,-0.3855289753666683,0.7349433223716278,0.6659085537347051,-0.7512926862734092,0.11916977657356533,0.572448113461956,-0.7611178578983028,0.6869802216958633,-0.13421911639887424,-0.5292660658387822,0.6555206978417706,-0.8158630170806679,-0.1072916496116436,0.36700950947141736,-0.26387038276454405,-0.3771273805181821,-0.6214160625625276,1.0,-0.49873248564173756,-0.6703358273339897,0.06566475865936777,-0.5270696202065579,-0.713983053070033,0.34232835488796426,-0.2901652802610284,-0.0049787668612364345,-0.6952540498213842,-0.6540272672205535,-0.12479205412902827,-0.4241657499244359,-0.6566822489851188,0.5402395909144228,-0.34423201813227156,-0.6290820357397865,0.6217182866436227,-0.5909248494871902,0.36710503883691303,-0.627721289152157,0.696644044855567,0.6923386783872545
Frontal_Sup_2_L,0.7201984577780073,-0.5126312982785237,-0.10364317405272239,0.7758080388830294,-0.3470530315949499,0.2901410501632178,-0.3866517215929915,0.476467446020239,0.6387166808204569,-0.4491112652443939,-0.5130082882581115,0.5314799981738563,-0.2922022108724282,-0.2643006744780176,0.8864337944764715,0.7047855421377488,-0.4051734156726118,0.3047679655624677,0.49060406342643537,-0.08501696982007959,0.4446105620305412,-0.047223596621042745,0.1547658592530136,-0.06883329406368714,-0.709769649663295,0.3250882204815472,0.3903811173744698,0.13939750216752933,0.5246606312965937,-0.2425279417749966,0.31646384548410467,-0.5485032401781832,0.5807707718540258,0.5991429204414902,0.4038532148897005,0.3741028786129198,0.3076320235511495,0.1720782806857993,0.7325628259989156,0.5665186257389874,0.6118896794291837,-0.4609892895079351,-0.5677880446527882,0.3053504332653557,-0.37202003267497663,-0.6950581324487594,0.5809545741628293,-0.4950874579692111,0.42094147167679014,0.51243461444413,-0.2318850138952207,0.6868632015046193,0.18567985051052605,0.17473746425812706,0.6606026594807716,0.10663913672950685,0.5093042321442115,-0.49873248564173756,1.0,0.36535991121158523,-0.15326540752172002,0.40490038629828984,0.7599652465825453,0.08417668606363726,0.6856545148224579,0.09143211784680669,0.5286208516199591,0.4619867025091009,0.1765001083486924,0.8485722662912872,0.38514023242936496,-0.491416633293623,0.787490242397642,0.35036947015710035,-0.16856800258891766,0.4611208447014442,-0.549065401993219,0.3495274296311342,-0.35504083113028895,-0.20405415988293657
Cerebellum_3_L,0.5561070665543986,-0.38363198045010083,0.4482586352274511,0.6904947333040703,-0.7898293776055891,0.23911228558373848,0.19640410951305473,0.7534845175299788,0.5442671916339474,0.07021906147586729,-0.01079657428095441,0.06413942545886372,0.06126981955205013,-0.3562709032449111,0.29039725623343554,0.0074421947651398404,-0.22664344779038484,0.5082137311833731,-0.019759605351348446,-0.1334168347780371,0.41209432210274477,0.031623056566845074,-0.5117591210017611,0.04733466456610143,-0.388843220951044,0.5368538774703153,0.6363806608569818,0.23020023395993938,0.575140458986077,-0.28244664888183685,0.2698697873978597,-0.782579132289352,0.5341963106733044,0.41266998123101184,0.8079552245092092,0.3611789112169789,0.6546632780566596,0.6286520563685782,0.629719133350069,0.3135601455563113,0.3285137919531746,-0.7222761481181962,-0.6253938249591434,0.8494038693420419,0.23101280202244695,-0.45853279761822097,0.8258079731880981,-0.5700423177324421,-0.09397791810232507,0.5029952256588908,-0.7252900010762737,0.685733293151435,0.08176786685181128,-0.44128012186180526,0.14423315333790557,0.4229501220079675,0.4486070138570836,-0.6703358273339897,0.36535991121158523,1.0,0.3819785238739108,0.6397530819429461,0.69390631001084,-0.5630172864027831,0.18138173200212349,0.03774623414769819,0.568201888134964,0.5961056903007645,0.15532674890198694,0.22559074684780772,0.5262975309074357,-0.486160884884477,0.2908306806083244,0.6656300030961065,-0.718832301243486,0.5379364629939999,-0.05063050507346218,0.3937063733599661,-0.5401346999893835,-0.6719462397483712
VTA_R,-0.05015912338829669,0.36250322717703914,0.2756967095899778,0.02941878590083352,-0.1017560031498533,0.2331538237330357,0.3479045895872445,0.3954820959208608,0.09613803087429351,0.519163351081505,0.3152425214602846,-0.028196260039675885,0.08700307220179304,0.03227627288045146,-0.16042551753538323,-0.1720087492850369,0.07211614659343782,-0.06522520015892512,-0.07991057952217116,0.23707107042917422,-0.21114939807147626,0.047269031013941025,-0.17388157568375737,0.034749906606111575,0.18616174966317883,-0.08843092866976116,-0.21290036368513351,0.022368990164606136,0.08030272698428607,0.22803879923866874,-0.12557563425631954,-0.029741582498394318,-0.11636462565651201,-0.11162626232147599,0.17241878130244231,-0.06808253717816885,0.03762494157138002,-0.05039074836118132,-0.16621919674886682,-0.03601193337247569,0.09272446378817222,0.010173657754354292,0.21923204370416288,0.15230902816372996,0.42475957984339846,0.10676685644425073,0.04610605749823485,0.024858197460613015,-0.22457120615057632,-0.2865550956945387,-0.11436624570670048,-0.08835627340111835,-0.4678282949380148,-0.17564860245697045,-0.21956468462690243,-0.0786803981542191,0.010093920538438887,0.06566475865936777,-0.15326540752172002,0.3819785238739108,1.0,0.38881253156211915,-0.05587730116781333,-0.2703855517976631,-0.05083863630932118,-0.18333539437768528,0.14117009725213833,-0.21533952312202578,-0.08481687865407174,-0.2610980758488912,-0.24865708770920056,0.1409796722866187,-0.0454318125347877,0.25453115992214953,-0.18097779369481523,-0.08142441239158747,0.33833572008494067,-0.24168158748660182,0.20399961295459804,-0.07663559338477967
