,Amygdala_L,Thal_MDm_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_L,Rolandic_Oper_R,Vermis_10,Lingual_L,Frontal_Mid_2_L,Insula_L,Temporal_Sup_L,Heschl_L,Precuneus_R,Cingulate_Post_R,OFClat_L,Thal_IL_L,Cerebellum_4_5_L,Cingulate_Post_L,Cerebellum_9_R,Occipital_Sup_L,Frontal_Sup_2_R,ParaHippocampal_R,Temporal_Sup_R,Thal_MDl_L,Frontal_Sup_Medial_L,OFCpost_R,Frontal_Inf_Orb_2_R,Angular_L,Vermis_1_2,Frontal_Med_Orb_L,Rectus_L,Vermis_3,Thal_AV_L,Temporal_Inf_R,ACC_sup_R,Olfactory_L,OFCmed_L,Thal_MDl_R,Cerebellum_3_L,Raphe_M,Thal_VL_L,Precentral_R,Thal_PuM_L,Cerebellum_Crus1_L,OFCpost_L,Thal_PuI_L,Thal_PuA_R,Red_N_L,Heschl_R,Vermis_9,Raphe_D,Pallidum_L,Parietal_Sup_L,OFCant_R,Vermis_7,Postcentral_R,Thal_PuM_R,Temporal_Pole_Sup_R,Pallidum_R,Thal_IL_R,Thal_MDm_L,Supp_Motor_Area_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Putamen_R,Temporal_Pole_Mid_R,Cerebellum_3_R,Parietal_Sup_R,Thal_LP_L,Caudate_L,Thal_VPL_R,ACC_sub_L,Cuneus_R,Cerebellum_6_R,VTA_L,ACC_pre_L
Temporal_Pole_Mid_R,-0.5201669966610757,0.3000624115776893,-0.7737413188792513,-0.8725286796602231,-0.4590775162759349,-0.08774019946158951,0.8672520913763254,0.7602747966553496,-0.02204849031061453,-0.4520968993139942,-0.25705803740900357,0.26613482944273886,0.20389597710529436,-0.7896516699661189,-0.3977149407404187,0.04010194817027444,0.28049808546860977,0.5650125360669626,0.23007585602770572,0.46547308928082154,-0.3370338650083403,0.5598194218127708,-0.15990897342428773,0.7410685643744483,-0.6203454336472789,-0.6345840890700682,0.6728638250920708,0.13667915591890425,0.19444000395188535,-0.5492778292040869,-0.12532596170667537,0.3180015933466891,0.7434052284957131,0.015613268129779418,-0.8257738586644295,-0.563255902558313,0.5997449747466607,0.03742525393571874,0.21509490307771081,-0.13442582529310868,-0.29061172795785134,-0.3607344948996342,0.6570508282833292,-0.8396714392346064,-0.5294687102305261,0.17828164087522538,0.0014035544386816379,0.2945119696697866,0.5234244880461283,-0.3766928123177975,0.5330955147442339,0.6157989262567853,-0.42965324352021944,0.5632982702254807,-0.37491316534521657,-0.5020690297713842,0.43856352266357934,-0.04177973870623512,0.582310706319968,-0.3643317363238869,0.8185479386313249,-0.8448418554812424,0.5621182376748637,-0.1659425895707354,1.0,0.3890598467769864,0.05823584332329839,-0.3834334961018627,-0.11804701716669673,0.016150532341036035,-0.7191387403346581,0.3998207091268602,0.8853510860513367,-0.6123502902993972,-0.6257008242554437
Cerebellum_3_R,-0.41516988593788345,0.3038446462748771,-0.44502229864954296,-0.4191658549931808,-0.3274397310585203,0.5359016999285972,0.1893765823656898,0.4050744473885381,0.20022734942691645,-0.2731286463147324,0.052972796706325535,0.23009378059701255,0.40960464639834193,-0.44648486597837744,-0.0063708597682890136,0.5452275859979062,0.38008709324404955,0.22416504819646407,-0.26158398813796047,0.34653818163854877,0.28878409208593786,0.566210298637895,0.3227596399366387,0.537964188023874,-0.3546485549219107,-0.08718298049056608,-0.08370944746067538,0.8031535473083802,-0.17128689491126253,-0.028452293503698496,0.6080242693283113,0.4534034050575988,0.7029880651757208,0.10355345004110551,-0.32533318108636805,0.05192489503492033,0.32402365796119276,0.6095887849919412,0.5797347717281128,0.24394061633884218,-0.1782646270851673,0.39679134813221684,0.4262256323954461,-0.2879484621786625,0.17944345427007627,0.16597874573863525,0.3038026896316593,0.6696921958448472,0.5709484694273471,-0.3251422598875018,0.2833578593533046,-0.08104497414680674,0.026249816680328834,0.8184959769743971,-0.2738634108038199,-0.011805336352264858,0.4148454997982248,0.6605393345259392,0.21858760629364682,0.0939902136682339,0.3578040876461813,-0.5104330184041782,0.2732193811685099,0.4490493759643776,0.3890598467769864,1.0,-0.3280168543659267,0.1009136883136924,0.21619374765435134,-0.042961320418412434,-0.06641946399837327,-0.13874122375021217,0.5890588854801063,-0.2550293266099145,-0.08612613829332595
Parietal_Sup_R,0.3030763791727795,0.022895028377977213,0.22811183462780127,0.09293551491048821,0.5205941483600933,-0.026801686987952295,0.24715991805220772,-0.13241835901681775,0.21534129637493427,0.2379546844501065,-0.0627775040924406,0.7107557343446048,0.15631273948714774,0.0316900074766653,-0.0364089281891661,0.01381593703530952,0.2568370426259145,0.4411740789675244,0.8034083999274463,0.38318090843896796,-0.19876008972098597,0.007640821566134096,0.006430730711370823,-0.026460816594320164,0.09194054199904446,-0.24073601101916253,0.48104689992512684,-0.2685307998097445,0.08644922257527173,-0.16171304959983313,0.028869493658885526,0.05333619410717426,-0.35413289648303337,0.12031040978718592,-0.06560891688527877,-0.1583738217467695,0.30444445163330447,0.07540410660355659,-0.23596810493581102,0.030386915343795857,0.6244572724517922,-0.4853842966006963,-0.10224618075158302,0.07599833100254026,-0.4123015554892297,-0.054658877291131946,0.05817553236119046,-0.47096538163971,-0.0019849310242465432,0.20314100428373574,0.14249941801757118,0.6599727295562995,-0.14515473782347954,-0.2735513284528707,0.7127134386170366,-0.20502905567001464,-0.27119731299778704,-0.3769140455661031,0.4043011672973823,-0.061278504551313076,0.03404393683984909,0.05714050361113244,0.35464480652577224,-0.2507931892583203,0.05823584332329839,-0.3280168543659267,1.0,-0.3526000391006411,0.1428576915314647,0.16180052710533926,-0.18753410514303354,0.7330159819382517,0.00596747413246095,-0.01711497853184084,-0.09053279412243519
Thal_LP_L,0.17251991228098493,-0.06530469042668292,0.3313484854640179,0.4041755946062991,0.16009344485883342,0.3469052470821676,-0.4842140774652608,0.05173478151870372,0.20921444101645312,0.5323991316063118,0.4394669825191839,-0.20841832990506673,0.34392008513241284,0.4000281804772426,0.4733891649663394,0.25935940259491935,0.07500358576963011,-0.2794291865190419,-0.5706433375682823,0.05663570614811155,0.44177583021630146,-0.33372320879541334,0.47769970502630793,0.085892524370275,0.3813373600171211,0.496080226696135,-0.43169571825038616,0.08225667951590503,-0.2266198539932334,0.2835654918651497,0.35350346339768024,0.11708442771276314,-0.19969178904999874,0.04508874165432879,0.482065939182872,0.4047952147245647,-0.29316918114859775,0.10366802736913557,-0.056780829483371154,0.4773442670724776,0.05474164074411601,0.6376369951660299,-0.2536339132593538,0.4296299794781809,0.5651185950074566,-0.048776897975852086,-0.08206525955056343,0.0187820616788883,-0.10468535058365745,0.16085755697653425,-0.38159171274823106,-0.5540154501138629,0.33785133015991914,0.004531613651954331,0.04571388875235217,0.5506549104087536,-0.02135259261514103,0.3821098646308847,-0.568815420133268,0.6902099771184127,-0.15893171232717543,0.4880992579834929,-0.15017478121088473,0.43771338362592954,-0.3834334961018627,0.1009136883136924,-0.3526000391006411,1.0,0.06350204171458039,0.16511193911747193,0.5335690085784455,-0.5357800994283757,-0.27390489565612003,0.47664184768232787,0.5390025774997336
Caudate_L,0.07380913257804016,0.34066150863530814,0.13845081212080013,0.1484946048269303,0.23942971385037548,0.3601520266452343,-0.0592161261969929,-0.19520033310588275,0.43856020612438434,0.07496150584212899,0.20530620151790432,0.40996262545741863,0.38358206235394116,-0.016580656655242176,0.4188777847258697,0.6400281874919721,0.27764634831745416,-0.05817920426226128,0.0014505420484656377,0.3840955304692774,0.43894670076267506,0.45869824598074677,0.4961539532371409,0.0880872062164952,0.22602240562470718,0.2761923227420562,-0.2110291601566284,0.34745609129644145,-0.08421371059283775,0.2174146340087208,0.38528678196830946,0.23321229714399117,0.07301144991927457,0.09161599640120828,0.2803620903529937,0.3732884599002147,0.3444491742261281,0.4718095780826292,0.09787177070729255,0.6321705578124718,0.47202948918629384,0.28079957721239734,-0.17037466684983585,0.29204283730865105,0.41825590446946204,-0.026047219955005956,-0.3040330923462458,0.3433968679263183,0.16690202083869807,-0.07394144869504446,0.4225569588887487,-0.13163620569056153,-0.012938641915167371,0.1264087148492853,0.45152048709259107,0.015688506590629838,0.30238281085796,0.4422315009587517,-0.25245220517141664,0.39043667306911556,-0.05477015736409207,0.175202808183133,0.31479443727328515,0.6321250278079901,-0.11804701716669673,0.21619374765435134,0.1428576915314647,0.06350204171458039,1.0,0.10020488053540214,0.09267615163319927,0.2192810758312185,0.09801138284348171,0.3676998545084212,0.10613901319005471
Thal_VPL_R,0.15854998078587285,0.6919661328628274,0.13346061894277314,0.03513507609662378,-0.1335788813854672,0.13841689831433343,0.050382444924767567,0.08794010830000858,0.08137567535580127,0.13109495620550032,0.05382382470634778,0.03937883175302099,0.32373987238806096,0.010195097493918817,0.47257549172623614,0.2570666143734603,0.12284277963494462,0.0701473920692671,0.14444031003336608,0.23132738723214813,0.3154942009586608,-0.2347055950019282,0.2286199063488364,0.1646318450331934,0.39936178749489787,0.07108076521429532,0.16360381640438,-0.0936645558865256,0.16188507442944763,-0.3621531687657443,0.17919491606467053,0.045151128346853545,0.013487452494263238,-0.21527676815800553,0.20010395803721062,0.002538529281507798,0.41749103451555025,0.12543451249886592,-0.35263159379759185,0.2632291054678287,-0.01354219494414737,-0.2739403860074919,-0.021757495473534467,0.06581555835764698,0.018161929352500106,0.7414967698090416,-0.3466544426841641,-0.3915888540337467,-0.10855426728634485,0.43636678296586284,0.1055028507646889,0.13152081252270978,-0.34189237135797196,0.00819704987205184,0.12211772214973778,0.09764155442089016,0.16138046799444333,0.08124738636725239,0.06780877056632797,0.6275245733385211,0.052738592818445874,0.1800305786288402,0.07533325610489038,0.08138268937023192,0.016150532341036035,-0.042961320418412434,0.16180052710533926,0.16511193911747193,0.10020488053540214,1.0,-0.12920130297843674,0.004551473194537267,0.06514047996542914,0.33888537523541806,0.04657913729458079
ACC_sub_L,0.4514783518949594,-0.28587627345115085,0.6871205302454471,0.7607303727578432,0.27050041094065747,0.17438381007003279,-0.7450529332822455,-0.5803392206522954,0.14563140243792813,0.3959758565897143,0.2582758036754385,-0.17293526198202305,0.027096942423309758,0.6595123014760073,0.3480806125739876,0.031747745138648295,-0.1333313282738866,-0.422840005081547,-0.3435222944847393,-0.28020629459352103,0.45292628818933034,-0.38847100368427184,0.22471626195910954,-0.4310393945554884,0.555498338325842,0.7610823566030942,-0.6706124625337153,0.034889180271662774,-0.4720039492093273,0.651946363183038,0.21388964775787794,-0.2007545515242253,-0.47035358657410326,-0.1369514550949788,0.7381214838099136,0.7662830090179696,-0.6200176942161266,-0.0047592952982496795,-0.031875680790505734,0.17973082747222266,0.09227193713432341,0.5696331002736433,-0.5013448395967463,0.8477867428853884,0.5954902475187488,-0.18123353448881194,0.16019773265288512,-0.006634508009733168,-0.28199136853804263,0.20634725647777077,-0.648596401400515,-0.6281752147364134,0.41261318914083267,-0.3011484232700155,0.17483626074558775,0.5711546246500603,-0.059252193094726825,0.41250257671900714,-0.554192381571361,0.38441341728280404,-0.740978018606692,0.6764049823525531,-0.6168723127320304,0.30126623069369474,-0.7191387403346581,-0.06641946399837327,-0.18753410514303354,0.5335690085784455,0.09267615163319927,-0.12920130297843674,1.0,-0.43035824354534263,-0.6244666011851576,0.5159682848942028,0.8682584976472546
Cuneus_R,0.06317676562442882,0.0653364654710365,-0.09608225256434282,-0.2275438775200166,0.30645210012527624,-0.00219693568745228,0.5990227705301248,0.13375347289850104,0.28647852394389284,0.015226171562138064,-0.11246788904906312,0.7225223511697022,0.15868415780543832,-0.28484350448389656,-0.23908032468145743,0.12978524288696816,0.36377778613398065,0.48426284894666866,0.7599394735396657,0.534519404111866,-0.2589891357597681,0.4584489900558495,-0.09145519545586608,0.19122324389367373,-0.08320145982496682,-0.36187216678123135,0.658904644853101,-0.11786199635446934,0.13275878898697904,-0.22679768680172938,-0.03132046067932623,0.1629996610493274,0.040603724367951295,0.039242916532352165,-0.3518832678079692,-0.30286728554232817,0.45468485290891963,0.10497360079546739,-0.06027275290766133,0.03608591718508441,0.4422284480781951,-0.49791330915272525,0.13804931438066226,-0.24480659459990614,-0.4490488579754817,-0.09956311435368674,-0.09770186723981775,-0.05444089919666817,0.3015488570756647,-0.055772065143826675,0.38385003527627176,0.7715175857282589,-0.22864741100025696,0.008025962517000563,0.41309998492023103,-0.4230200248532294,0.10920764766664798,-0.28473895714509306,0.42625755581884056,-0.3175957091723811,0.30081728680532527,-0.2653366160087823,0.47883688673350805,-0.199053952262521,0.3998207091268602,-0.13874122375021217,0.7330159819382517,-0.5357800994283757,0.2192810758312185,0.004551473194537267,-0.43035824354534263,1.0,0.36952998387322816,-0.19764968742087582,-0.3427696965039418
Cerebellum_6_R,-0.5400861181139387,0.46801547949633554,-0.7261903508587246,-0.8127869189578361,-0.3890395647239597,0.11791181639550855,0.7918647357766143,0.7569252626815469,0.13010320454413613,-0.4432379781880354,-0.1485968771164758,0.40753656067603755,0.3682881783675266,-0.7690527999243407,-0.2046540483613664,0.3905507957092625,0.41765363846465364,0.490288812847879,0.11631633951812906,0.5996064377299309,-0.09117384725184838,0.6822741133667017,0.07263295540933336,0.8348058127087228,-0.5066714382860142,-0.4996301301412265,0.4836980990672655,0.35835854004824075,0.13980185299036338,-0.47412806645304306,0.1508632922380424,0.4788650185281062,0.8494500777773966,0.12348871009024384,-0.7265699658310513,-0.4152892616307099,0.7281845110992464,0.28560712280027817,0.3023929092404187,0.07674772018495347,-0.16034103832845328,-0.161553688949876,0.668149503385234,-0.7387413501841662,-0.3098902287346865,0.22306114201161276,-0.05989922951340048,0.4474905942024098,0.6245229730356343,-0.42455884468313243,0.6210433648281954,0.47294864333956954,-0.3171477138659947,0.7784289724516836,-0.2746845988594938,-0.39560426531956944,0.48450373390699897,0.1966227859989996,0.47968648670681546,-0.15741403850130392,0.8156783423034941,-0.800131923731141,0.6548897784238606,0.1514160246704425,0.8853510860513367,0.5890588854801063,0.00596747413246095,-0.27390489565612003,0.09801138284348171,0.06514047996542914,-0.6244666011851576,0.36952998387322816,1.0,-0.43506159806593964,-0.5449346143970899
VTA_L,0.44365698691507105,0.2066143164980594,0.5954242600864003,0.606074293867396,0.2993856004417724,0.2429880665264446,-0.5571131733345142,-0.3779784587808576,0.31679490075384925,0.417690131631177,0.3695082632141136,-0.12740428666582876,0.10789018580708787,0.5249476383593106,0.6892205238596241,0.3502457516610856,-0.09796124337177065,-0.39911863933195957,-0.26271649390294316,-0.04752472086476021,0.6124842788880349,-0.28472549476028997,0.37196360482953983,-0.26780583754489756,0.8133541427271778,0.6373522906073682,-0.45664992790910514,-0.09839227639028213,-0.06454550831406435,0.45546805065492124,0.19947500998449502,-0.05728499455387824,-0.3566892381140394,-0.14675832125308705,0.8000273150583171,0.5934103844587933,-0.09416709038209432,0.15025473132723746,-0.3089372578316294,0.4855334108489181,0.2920239451279677,0.35819537474007135,-0.4476563076364426,0.6934438138515732,0.5163053341594944,0.0927120724458767,-0.5025380061783791,-0.17433493830984162,-0.22774858697621816,0.23954849049446422,-0.20584853750791227,-0.41939873860450294,0.23030043615113668,-0.22872168815966037,0.32078739782382465,0.4879530081047067,-0.016401782058167676,0.25607412154811715,-0.6513375232337443,0.657300912955232,-0.4287085269944774,0.7317778397695545,-0.20905978398879485,0.5043260502556036,-0.6123502902993972,-0.2550293266099145,-0.01711497853184084,0.47664184768232787,0.3676998545084212,0.33888537523541806,0.5159682848942028,-0.19764968742087582,-0.43506159806593964,1.0,0.45266768525096684
ACC_pre_L,0.5028785656540975,-0.17082407253246176,0.7339796090405539,0.7512136994402197,0.2589657800790392,0.106661153793356,-0.5899711884654091,-0.5661206999519518,0.26393061194575573,0.4151260349700993,0.29158610480554414,-0.10450083141375849,0.06435517030352206,0.6579369405021662,0.3053126733684632,0.07764802935228345,-0.12474287972815838,-0.37848076028547767,-0.26991594366637456,-0.12974325265620557,0.28763381229842844,-0.4414846618487221,0.19626907950382594,-0.3340061223599358,0.5270449332524371,0.7248404033088822,-0.5930801412277229,0.03323778185873242,-0.5013295389503173,0.5408027029942869,0.24892967700752294,-0.2585192835450749,-0.48201788977835164,-0.24988556401086934,0.706229540746075,0.7081669113048206,-0.5527942428995972,0.033223735767518144,-0.01603168147946302,0.19878079514674377,0.11881689601701702,0.4557171251141267,-0.394873387978361,0.8154956854185227,0.5589178054712227,-0.026226117575415084,0.1836404133615535,-0.08084151180368203,-0.3078579909275574,0.41213565768584853,-0.6414324970888071,-0.5658419371732942,0.27908391155250634,-0.2945963670660815,0.24030803823701977,0.4528403474773621,-0.015114448180506553,0.3865295945172832,-0.43993788432307895,0.49025118714101856,-0.7447239489489673,0.6768722784681669,-0.5960058010913136,0.2260548616456024,-0.6257008242554437,-0.08612613829332595,-0.09053279412243519,0.5390025774997336,0.10613901319005471,0.04657913729458079,0.8682584976472546,-0.3427696965039418,-0.5449346143970899,0.45266768525096684,1.0
