,ParaHippocampal_R,Occipital_Inf_L,Thal_LP_R,Frontal_Inf_Orb_2_L,Red_N_R,Frontal_Mid_2_R,OFCant_R,OFCpost_L,Olfactory_L,Temporal_Inf_L,Occipital_Sup_L,Postcentral_L,Paracentral_Lobule_R,Cerebellum_6_R,Frontal_Med_Orb_L,Cingulate_Post_R,OFClat_L,Cerebellum_3_L,LC_L,Thal_PuI_L,Lingual_L,Caudate_R,Cingulate_Post_L,Thal_LGN_R,N_Acc_R,Thal_VPL_R,ACC_sub_L,Supp_Motor_Area_L,Fusiform_R,Thal_PuM_R,Vermis_8,Putamen_L,Vermis_10,Temporal_Mid_L,Rolandic_Oper_R,Cerebellum_Crus2_L,Hippocampus_L,Occipital_Mid_L,Vermis_1_2,SupraMarginal_R,Occipital_Inf_R,Thal_PuM_L,Caudate_L,OFCpost_R,ACC_sup_R,Cerebellum_9_L,Thal_MDl_L,SN_pc_L,Postcentral_R,Parietal_Sup_R,Cingulate_Mid_L,Temporal_Pole_Sup_R,Insula_L,Cerebellum_Crus1_L,Occipital_Mid_R,Frontal_Sup_Medial_L,Cerebellum_8_L,Precuneus_L,Thal_PuL_L,Thal_AV_L,Temporal_Pole_Mid_R,Thal_PuI_R,Frontal_Med_Orb_R,Thal_VA_L,Cerebellum_4_5_R,Raphe_D,Fusiform_L,Thal_MGN_L,Thal_MDm_L,Vermis_9,Thal_LGN_L,Cuneus_R,Cerebellum_4_5_L,Precentral_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Sup_2_L,Cuneus_L,Vermis_3,Thal_IL_R,Red_N_L,Cerebellum_6_L,Frontal_Sup_Medial_R,Temporal_Sup_L,ACC_pre_L,Cerebellum_Crus1_R,Angular_L,Rectus_R,Thal_VL_R,SN_pr_R,Rolandic_Oper_L,Thal_MDm_R,Thal_PuA_L,Cingulate_Mid_R,Thal_PuA_R
Occipital_Inf_R,-0.027914926712304736,0.7239571644807323,0.268659730129814,-0.15690924100874418,-0.10155556977396846,0.5074204241913502,0.154783974872814,0.20496881521624524,-0.03492542327410477,0.349144674396075,-0.07513050720831728,0.08346780696701767,-0.41738763639523596,0.6261030995966159,-0.6374005253022256,0.05096259605829124,0.08934898609531201,-0.05879814429324507,-0.03266762785699857,0.06831837126566591,0.5045370677382577,0.015979416094202073,0.03490373018610184,0.07337662993908627,-0.15927516753434492,0.1111770716667464,-0.6468085303939575,0.31724886967560834,0.3444467787507496,0.18258377226261344,0.3749098130868433,-0.027991649267045296,0.2656461479442315,0.3207246959245954,0.18439585233702055,0.764759082276604,0.19423242324032527,0.680548560517243,-0.4309049693874205,-0.19484549790910022,1.0,0.11185048108845172,0.0038807261070355273,0.03072808913466017,-0.1806938950465655,0.4060904103268578,0.09899819980190562,-0.20011955830843398,-0.087034317383087,-0.38339910253731907,0.14057636454025962,-0.07433150451692347,0.37795917403005663,0.884583098091859,0.04796469962372701,0.5878790974053667,0.6480253225579342,-0.07302943897659071,0.08409417680696238,0.07286769211883334,-0.3392766511349325,0.3920632629085652,-0.4628345564572928,-0.0320936122922107,0.1644045121453653,0.2474045940456617,0.45973020184737134,-0.27040063534282055,0.10284690352193192,0.3072309570363272,0.06922498227528477,-0.09442295085139864,0.1068835511095552,0.30221914445055315,0.2926596511711051,0.38677667481219075,0.5670983396958339,-0.1259905950469542,-0.027407647275359475,0.07510506949102891,-0.264007712488726,0.8332382196731469,0.5850608067104057,0.1739273888449156,0.4185747223325294,0.7712292936634518,-0.18958144433519303,-0.4294210764222852,0.00460564293771553,0.062399399492583045,0.21710875521161505,0.12348075612263307,-0.020427547794600216,0.08265455704987572,0.2915489418545876
Thal_PuM_L,0.19755445286283219,0.29806200485227924,0.30380526400904584,-0.08002252230214468,0.22877597323095428,-0.06190284832649785,-0.03201416471208029,0.15081535363343632,0.20370894123185987,0.09416296133040727,0.7022150763869281,0.3251303260122522,0.5702862083093668,0.1860023565597238,-0.12441897031914473,0.31885116566367266,-0.19316688707380256,0.4254261027189423,0.40630027332505114,0.47699993564959614,0.4001984080979603,0.3577502960535272,0.3145242165463251,0.06365267724209407,-0.11986287596664309,0.44299229192201584,-0.28091614258428543,0.15438716248345694,0.04753517355164081,0.8756832082639447,0.011742367325819649,0.27738518215274843,0.14500589472839076,0.37502926414685017,0.0824338068887674,0.020027852832906236,0.255375592430971,0.41217920441336364,0.3481310311976513,0.5659364292954616,0.11185048108845172,1.0,0.370218110063125,0.027753006817259535,0.2976628575786088,0.09865700151545252,0.7454167071641618,0.02876808736642188,0.5410028720587183,0.33847583663028724,0.3313610046114464,0.08257639466074301,0.3890855074336261,0.10133590270708476,0.7256806258527612,-0.18625809346478947,0.014020159485352996,0.5276936041270631,0.3821739806728767,0.09760564132907344,-0.10967882809693681,0.7365430636662545,-0.24316809670768252,0.05679412666628917,0.11576385648304652,0.0687164491238702,0.38512751374119036,-0.1566327506612413,0.6629745405144553,0.1061084626433953,0.265567724407125,0.7528832414446996,0.4199329124656705,0.48027166938740107,0.1369487287740747,-0.11389111610669259,-0.13416173941650533,0.5896203185565662,0.23610706457624023,0.2901744741849966,0.05463368298102896,0.07462230885359551,-0.13720522072555522,0.28488045400250417,-0.08667300903696826,0.07727610086999785,0.7017114749435609,-0.159128310741721,0.3167751900840008,0.4884624984583241,0.34202610636795594,0.7829602364819878,0.5901777500739852,0.389974089279452,0.7524683807879171
Caudate_L,0.6741384085193615,0.14242756407619753,0.03156702258426418,0.658970683887602,0.7303892480246764,0.38471801126307714,0.27673317463703767,0.48912184163140354,0.29036448972050893,0.649041765158749,0.2953598271505018,0.4847723523895892,0.31133754312419265,0.2707143623366584,0.10772191649502606,0.4925126686644345,-0.021572018490005083,0.6246164150177823,0.42697480153635126,0.832410814896756,0.5681356104586501,0.9406745240121781,0.4588970434328064,0.6959417509199304,0.69743480194827,0.9190569955259608,0.24154443423171026,0.12051944800983568,0.6376327276964802,0.5714340883063891,0.26572091321492575,0.7753348561702672,0.5926268651985718,0.7278004232879027,0.6352716655115829,0.029359992848974368,0.7202225824733706,0.062497206757465215,0.6094106179728472,0.611704840568682,0.0038807261070355273,0.370218110063125,1.0,0.4856846628015396,0.746417574137282,0.4905127716969751,0.7137239588768357,0.5298300177376719,0.5741592756605477,0.29607167599121353,0.6305174342894686,0.7394787308487534,0.7208633695326578,0.17750601209531394,0.09828132554836606,0.21898423448037815,0.22266492199828,0.44901827679467055,0.33085680130895434,0.7610609674597838,0.39746735839239616,0.6063104318361265,0.040300855165922946,0.8737635972357868,0.5694681003250139,0.008737312566968958,0.7467096483758243,0.3427174994201171,0.8352829232807147,0.39333843049234335,0.4179560269106542,0.36913016133717763,0.8465484293639239,0.47035812797743176,0.6879637040360956,0.43256245635210516,0.16930468228402706,0.422318879828154,0.6696065150915264,0.7859550674347718,0.6633943228512481,0.30182037265451706,0.1512060001561779,0.7739790705767319,0.27250317056662016,0.07219235122428232,0.24062338460218977,0.2847226892352408,0.9350135689788989,0.7701295115628427,0.8199989469503512,0.7209280256951142,0.8504431050185096,0.6597384584775464,0.6645503129097342
OFCpost_R,0.5577914131101092,0.12503561571231256,0.11692338536405014,0.5148569073626141,0.2835593063277315,0.2988616458078209,0.3123030805972374,0.8226519436285231,0.36487641971764906,0.5397556492504448,0.10484892692359314,0.3355320617850518,0.10368243958627124,0.27163039779400194,0.04598359764398985,0.5100156620867982,0.02011447900365095,0.463976615637702,0.3595101928029389,0.3121195486831479,0.4234187834385336,0.46240523913005266,0.43895150140167916,0.41363137986030174,0.4862802437711036,0.4054456070106393,0.24915801237393387,0.11093161393252779,0.5735158179504536,0.24619471764434359,0.3260831031284588,0.6231304060159961,0.5825125081394722,0.5673958891060056,0.6151154661627521,0.0168209602227303,0.5757228026297717,-0.08008163636115295,0.2930366270819022,0.3841040679627488,0.03072808913466017,0.027753006817259535,0.4856846628015396,1.0,0.4996397328842765,0.40781685470563,0.22267972760757332,0.38555320002534355,0.30393768380124037,0.16418777234236392,0.5166430079646925,0.6750022308149608,0.6071347838758356,0.13719410827565184,-0.04506713678584177,0.17308058452838962,0.18407539388148816,0.3768431889408539,0.1286383720828515,0.30300487913802476,0.315394930040219,0.19649790006728093,0.09176713891315472,0.4897842628791011,0.5835885793276345,-0.027281035587009103,0.4740494885524827,0.30050362971457845,0.27997442837191183,0.36103792412202323,0.16484872493151884,0.19741463721161956,0.5381555234364267,0.22342300481737468,0.47110813725876094,0.3768222285353519,0.13032561295931938,0.2993178589129344,0.5546879625032933,0.3323475145547818,0.4330131534541667,0.28391444327067766,0.11348266273047475,0.5698330906165874,0.11786961721787217,0.03974253879499762,0.09792818629029523,0.35216234005592795,0.43769913659558757,0.48750450770326664,0.5658328936161792,0.2500763611543913,0.2898296485777334,0.5113535899044827,0.24836959420843335
ACC_sup_R,0.6037144440407467,0.08543444151577816,-0.02811648363433006,0.5812170011668347,0.4962725575983044,-0.011329562030832125,-0.05937521226370345,0.4244213581087307,0.23547087554850457,0.4883831046804325,0.3662891060553769,0.4173876980007975,0.37165225870728297,0.2715340267442029,0.2849412312842778,0.5155377994632963,-0.18287347905943566,0.6355895437352598,0.39695088557081887,0.5186886007216677,0.39301551807498875,0.6984297701576463,0.5079341033565239,0.48999068935902546,0.6706527327184498,0.6287322941970981,0.510269941034088,0.013688952768013513,0.46102795853718054,0.395624542350582,0.3352637647293691,0.719761650120567,0.5197254831476442,0.5800774251815339,0.5495053270426317,-0.20368144571314795,0.5363398770313015,-0.02692631279397662,0.5738219741940648,0.6212790169751721,-0.1806938950465655,0.2976628575786088,0.746417574137282,0.4996397328842765,1.0,0.3893988315348132,0.4850105168305367,0.37791827647388465,0.49741000135401725,0.27302211162869705,0.5656019489813268,0.804477870367206,0.5226490687851463,-0.006257606817891461,0.19899239402809318,-0.10872996221222238,0.18082820737210073,0.5611374091687514,0.1370165728461038,0.5339721515978927,0.63302114384948,0.34410719742270635,0.4197035891889207,0.6440810110348651,0.5455160205829921,-0.15326546277346462,0.47420535059531327,0.1675258354691778,0.5949133730532811,0.39553278824674437,0.19832428717698988,0.4154556711871113,0.6436964483655899,0.243244760189342,0.4017480774289176,0.1394269525832165,-0.20489564616796177,0.5871587646471267,0.638900338138033,0.5427588385031386,0.4617334873181196,0.068610895154408,-0.23793127939982658,0.6125488373390989,-0.19103575196879286,0.06796450860270167,0.355482092628736,0.5421079907482454,0.6549276999158384,0.5804412853161308,0.6411691841356754,0.4955741787703232,0.5990951031586894,0.5976338256320081,0.4049190046472031
Cerebellum_9_L,0.5168401891801289,0.23714366286777547,0.26155239559269683,0.40856368205520804,0.43539078860365915,0.5834272908951218,0.3377849323126322,0.41250107180207035,0.263984897061263,0.6820906923401032,0.09141911967900754,0.43530788483142774,-0.15781348891713848,0.7827759528101619,-0.01878819877589929,0.5887325570700371,0.31259157792088527,0.4815238135250432,0.30318000435392717,0.3945573683015399,0.798688309450665,0.5293149407403671,0.5020511753617556,0.5126107926913979,0.4309178966619401,0.5028451941934731,0.07697209335355089,0.4801708574841949,0.7898230564883217,0.24795758947710103,0.7944812510893636,0.5293467404869848,0.7757351243727446,0.6732192393474967,0.6353109924368063,0.2008192429466512,0.5957748393321692,0.09326229914638322,0.2616020821979785,0.39790936756014034,0.4060904103268578,0.09865700151545252,0.4905127716969751,0.40781685470563,0.3893988315348132,1.0,0.3580514318649414,0.4022737710780276,0.4307828337853151,0.011242799758054528,0.6696819029973496,0.4968649278399731,0.6459666379218874,0.5548687631736492,0.004655368758312694,0.5038876540887246,0.7582009024356238,0.45777389143081126,0.18502245321514646,0.5702312539951319,0.12086168203248887,0.2697392306293808,-0.08547558351563188,0.47948710338596234,0.8249881463149381,0.03236842064658821,0.642252532999802,0.2462070060719285,0.35858386689937033,0.8317672518181347,0.4114712142813075,0.2048264552105339,0.6076408197919123,0.5381828702363926,0.6089911615084344,0.5749671877540937,0.44251426589919696,0.35238735584163194,0.4876282954653487,0.4796781384517,0.37500053494397745,0.732152556216648,0.4334955556283312,0.685492365661877,0.2791557487267049,0.5485761702522746,0.06692617241308711,0.006316271521563262,0.49025421794747104,0.3737117271821516,0.6813919659988336,0.3463074997091698,0.36648799820356565,0.6510006249551838,0.2975168242133027
Thal_MDl_L,0.44946093486085364,0.2182560117648067,0.22089540427769028,0.3427749620819576,0.5434995966837894,0.3179554301203561,0.22323811084713963,0.3386500354095645,0.35697948801882395,0.43714669410549845,0.44474547840812667,0.4714240372873809,0.38865076617826716,0.25765041102596137,-0.01535105489526595,0.4047933163897109,0.08807818350122248,0.4956432325529756,0.4162865459906193,0.7203659776658009,0.5300804530530154,0.7461663870428094,0.4270430381968108,0.4311718772917135,0.28558067474146454,0.8043774919070189,-0.07270234237733872,0.27267333466534294,0.3754610499885867,0.7456670715820202,0.14233809814235276,0.5032910444331171,0.3783781999155608,0.6061730915257928,0.372463008906772,0.07738295640822815,0.5041873240061809,0.2808148533872344,0.5397720044395635,0.5957586157032194,0.09899819980190562,0.7454167071641618,0.7137239588768357,0.22267972760757332,0.4850105168305367,0.3580514318649414,1.0,0.30579834083292334,0.6785388283387075,0.30748659251415,0.5360306635153633,0.3916037689263722,0.627564505570427,0.20075449286028194,0.37435423561535447,0.17363561236087252,0.1911073126643242,0.45648999516208727,0.3797042290747425,0.5796494852195822,0.036874229068816954,0.7222092986773553,-0.19661608454386448,0.46659424567438396,0.37912704780651474,0.09289630334094894,0.6392994524635508,0.09870670642671393,0.8809060917314954,0.27185388236264496,0.37376880342244556,0.5533619483388339,0.6675467125686781,0.6393774772877281,0.5566477186940596,0.294584807778275,0.19073961779440382,0.48147852699035304,0.44552250504675545,0.6286973820419878,0.38948422770889807,0.23650850319364528,0.16263428524927953,0.5974320713972139,0.19380288178205382,0.10927344912345542,0.41946275606880773,-0.02264483047193134,0.7170867323039862,0.6224199068819524,0.6458518717606963,0.8624531365382535,0.7879184644235468,0.5832096405538586,0.7935274646502772
SN_pc_L,0.6137470784439853,-0.35629411438808495,0.11866309700207128,0.643669143208542,0.5867199992595387,0.4329925799140413,0.4761623465014738,0.2532314532927084,0.4089916310149042,0.5542759417324769,-0.008089707891377508,0.3818610116527188,0.2014852729642675,-0.030524608765145927,0.3197725460339947,0.41913747490188036,0.43160240761718677,0.5572175267218946,0.37774622009128134,0.4445377722092635,0.26995425615808033,0.5692003445758337,0.35869035481374967,0.624202285245488,0.6682060239646843,0.4889659586060542,0.4437480762555385,0.29363680081920357,0.49189136425733476,0.2695106699641755,0.053148742464149426,0.6263182174383868,0.29165655850636224,0.4769544050015849,0.5526516232726394,-0.26603393119287355,0.607733962949053,-0.32507575147389967,0.6065655306181122,0.4395696155394657,-0.20011955830843398,0.02876808736642188,0.5298300177376719,0.38555320002534355,0.37791827647388465,0.4022737710780276,0.30579834083292334,1.0,0.49551898097555247,0.39605627744237715,0.5090720184919731,0.4745591289946966,0.42127917019801653,-0.13008929039520797,-0.04634699173748299,0.20840195847885212,-0.028595131893364843,0.3153347529101598,0.27296939121050695,0.5476255049381332,0.17573153349920764,0.04802477967419444,0.01877083914172437,0.5639183731043369,0.48242968906447875,0.03343007696612607,0.4940879811977168,0.6283683375608465,0.27520962084847955,0.23812727867267916,0.5905506518783071,0.2364422064451319,0.5849474866594526,0.47319492858987017,0.47158094278953344,0.419253029577045,0.22474695685779547,0.22515021027631665,0.5900717989506437,0.563950391474209,0.77004802112233,0.06594355899519676,0.20846604508320546,0.5600738914385825,0.2737408600662309,-0.2878254547711593,0.14434622095495767,0.21724557542822476,0.5858630620983856,0.5138514987247573,0.5858030794511755,0.31701674340614944,0.46781281513209316,0.6040750454270221,0.13113372193409215
Postcentral_R,0.49312803398217775,0.026110983975216637,0.32219613676829234,0.44828489145637046,0.4572242361318177,0.333721827183093,0.31129033716232246,0.29255448241966286,0.32562933570459635,0.4919318062337924,0.5278782361676354,0.7190319090166015,0.43855965008744424,0.26752702091349995,0.21545103357624018,0.5221559284804196,0.3081545689841144,0.6793261790672074,0.522988894457722,0.4906421595549833,0.4653936042732128,0.6369018175569761,0.4759743487179742,0.40768521897823423,0.4035819992297528,0.6222030607284798,0.2661059808032206,0.5480166537469068,0.320754697846961,0.5739924546839185,0.2882783112013894,0.5546973905653844,0.3770954764816636,0.6216413133680505,0.49055552832706045,-0.24496429143402756,0.4714027714006744,0.0749832848604612,0.6532974258269697,0.8165853345239676,-0.087034317383087,0.5410028720587183,0.5741592756605477,0.30393768380124037,0.49741000135401725,0.4307828337853151,0.6785388283387075,0.49551898097555247,1.0,0.37460408994573585,0.7300588251812582,0.4562720769288717,0.5929771224582886,0.06571870100790063,0.44481292821413837,0.11254599806022667,0.170241588349424,0.668180533605809,0.18003158242092748,0.49083431114023646,0.11589544550446525,0.3292742303094837,-0.004994290640954354,0.32693603983437314,0.49855935468863094,0.015649948535276015,0.512809728389696,0.15505842876132694,0.5783495087968157,0.40566411535282515,0.5067873412908153,0.6533858020443054,0.5877573818926467,0.8256735361494371,0.5608824423962864,0.35903208887982674,0.17940236848209257,0.6002500294754937,0.5746742924940236,0.456442326300812,0.4935528236879461,0.141665043805528,0.08301533552330197,0.6598725915933038,-0.05957762936732178,0.006271119906322184,0.5513198914034484,0.17525945863304046,0.5819363585881212,0.538840430730484,0.6630229261722161,0.6122274853445746,0.6764580519425869,0.7797229438857747,0.41221596411418826
Parietal_Sup_R,0.2990992117626631,-0.3591295932871594,-0.0069003716634550485,0.17536937246168258,0.3562281246612515,-0.10914867693158263,0.046007454261604595,0.0927855114817817,0.1297552672697208,0.06525184092392787,0.27092053033659913,0.08898433550736846,0.5785516789954513,-0.25418512001240884,0.3809443960891132,0.27547255541460086,-0.043950117319737726,0.38873503348143146,0.3612167849895763,0.2665007948858114,0.11071603417127802,0.27985738974686397,0.2064613618550417,0.19039674314203303,0.2144583728618414,0.26408690202688495,0.3048178284297964,-0.05474774498200312,0.1603110338109131,0.38999929745999673,-0.17888968257027962,0.3953001684193914,0.0972300867263005,0.14208514579682066,0.15036455448332176,-0.33584128180447553,0.24399402543906745,-0.3625403434381661,0.540514281842802,0.4605676464098213,-0.38339910253731907,0.33847583663028724,0.29607167599121353,0.16418777234236392,0.27302211162869705,0.011242799758054528,0.30748659251415,0.39605627744237715,0.37460408994573585,1.0,0.229135182092258,0.2279086654910736,0.0958120815531072,-0.3914547744197671,0.2735882702307407,-0.31195597514166495,-0.3066108545827989,0.37258935589889114,0.14399917127672435,0.1411827188612649,0.17602691490027766,0.1296718732352566,0.06566601250111005,0.2042156222429292,0.17399860789003224,-0.21553785554842267,0.10811748972172286,0.261199741162693,0.2993812561161333,-0.048051468448845995,0.23736816093255725,0.43956696153184,0.3893018199227219,0.2174067575724007,-0.0016926983960500021,-0.14054361917061908,-0.3088908006544789,0.3576625965898364,0.2882777982416575,0.23522144498597755,0.39052961247599843,-0.27241462702576164,-0.26896891775638865,0.18473288727384682,-0.09867546551118044,-0.3695776725574955,0.4034962158373385,0.1618684168327118,0.29024857725820624,0.370823823093759,0.24954926520700732,0.3259033900677914,0.36301057509688694,0.3248687777325517,0.2029438046614548
Cingulate_Mid_L,0.5737232965854131,0.20855852396931718,0.19255398332128443,0.46433935627488826,0.48614205660489834,0.5357417898580211,0.24725055379240182,0.440884117099956,0.31400030919629734,0.7507213209562956,0.35892409944310555,0.7410805965135736,0.19327194092697872,0.5230645420899314,0.09758659677190662,0.8472865681822701,0.24125804132028925,0.6655078165791692,0.45007557824377253,0.5347618052196245,0.7413385935325354,0.6294893699341212,0.7662146797576291,0.4811336869008512,0.5485920327758832,0.573623050386687,0.1421836735025055,0.574574298028804,0.6851649277953759,0.4776653179713931,0.5203884090888338,0.7034560953748097,0.7072059038693138,0.8182996606280091,0.7757276875151119,0.00032316229539657894,0.7378844448491154,0.05530415393697422,0.567353849718648,0.7232944973531261,0.14057636454025962,0.3313610046114464,0.6305174342894686,0.5166430079646925,0.5656019489813268,0.6696819029973496,0.5360306635153633,0.5090720184919731,0.7300588251812582,0.229135182092258,1.0,0.6593117517741578,0.7555521239085595,0.3116768880274999,0.18390053712908455,0.36032521906425813,0.39625839255072115,0.8021323500718964,0.3313284001371562,0.5104481589435225,0.16271885347425852,0.377405424367287,-0.059987738881226466,0.5528002510331422,0.7550852798865066,-0.01036202001059451,0.6652237013793338,0.31707368193947255,0.516177785887862,0.6256215812648431,0.5117956153017602,0.527133992606189,0.7365903042819131,0.7032425881164164,0.7213583332473797,0.6152763756322788,0.3634393488828686,0.6649449267132846,0.7514546750492895,0.4964017727363341,0.55759698233168,0.4704302466826724,0.30598215153076674,0.859343393847736,0.10360225106634055,0.21697209339053616,0.36596346132120927,0.13282096978106284,0.5897488584957106,0.5906238111293586,0.8222098632150231,0.522247250878363,0.5360937682937561,0.9487239409051347,0.4463287527778053
Temporal_Pole_Sup_R,0.721899690395954,0.11120354075797594,0.02143801754813225,0.6910857754267566,0.5551661243662998,0.22819162231101567,0.1865728517614711,0.6008301502996177,0.34395292248473447,0.7192835085309746,0.23695129234424703,0.4964464862701325,0.15510432700703952,0.2919819932945478,0.24168947560070023,0.6181639736134987,0.011034471809603055,0.599102720814176,0.4201501982202287,0.5268635970085958,0.4955708899356868,0.7255779615258828,0.535788017337598,0.6180855178245145,0.7473155175324068,0.6296856278087704,0.45142374316201533,0.15582919609719226,0.6537418746795192,0.29735800862147815,0.3347351004124707,0.7943536936153069,0.578488611706332,0.7561022383293768,0.7490772081756388,-0.08538521323624837,0.7201332361519275,-0.09058559824584432,0.5072084955767628,0.5434787075662386,-0.07433150451692347,0.08257639466074301,0.7394787308487534,0.6750022308149608,0.804477870367206,0.4968649278399731,0.3916037689263722,0.4745591289946966,0.4562720769288717,0.2279086654910736,0.6593117517741578,1.0,0.6513035247163277,0.12283129799755384,0.026398866321644177,0.10125133772517816,0.26318804475738516,0.5398825547609379,0.19293245107328572,0.5688565001598543,0.6244174502250839,0.2737071089276481,0.35741322733488795,0.7375941935372441,0.5963482840068397,-0.1298079759626138,0.5787801797814497,0.4012459572082703,0.5029233344750879,0.38935448215133167,0.33142197177077976,0.2649973289664784,0.7062643881535208,0.2735359393319959,0.5579984817054852,0.37937210957497164,0.022898042018893658,0.49528438169161626,0.6716435352868942,0.5599509283531827,0.6421662573280199,0.24251434782501338,-0.031214655017790634,0.7763401186586447,-0.06392833635388447,0.10918352525325933,0.2135667965970377,0.49903713921599413,0.6968171515404368,0.6203099802849741,0.7245555231586495,0.4356404458289897,0.5302724460488321,0.6812878615667922,0.3173844878760918
Insula_L,0.6318592836023634,0.4268932646161129,0.3326202550215577,0.5563731666137378,0.4897528055002341,0.6556059920453039,0.43484240155057713,0.6970962443437894,0.375639746862776,0.7832729364057699,0.20822621467492589,0.6822560472176331,0.03971737916333886,0.5195299513183754,-0.18355404871874034,0.639280515619767,0.2870859231964136,0.576425134822454,0.5049054760300737,0.7023768352777215,0.7451367539504965,0.7360030501627666,0.5840481628268053,0.5379624706741762,0.4791763752007105,0.7302390268958239,-0.10358792824684943,0.48776771616488007,0.7103024788103236,0.5945176254240591,0.4150363737596199,0.7074977459292905,0.6515850427697787,0.8874558046660593,0.8130756036691628,0.26848759636760655,0.8139988113422746,0.2753410081340905,0.3633127317796636,0.49488684701822044,0.37795917403005663,0.3890855074336261,0.7208633695326578,0.6071347838758356,0.5226490687851463,0.6459666379218874,0.627564505570427,0.42127917019801653,0.5929771224582886,0.0958120815531072,0.7555521239085595,0.6513035247163277,1.0,0.5065379316074848,0.0741326630432466,0.5163383035052219,0.47032680692587536,0.45078798168936307,0.3446421310660255,0.5397629688896692,0.03373756578735761,0.6132002501377638,-0.2840763137348487,0.5956821147615887,0.6253408406408664,0.10927933393291435,0.8242437679472627,0.3041636674306705,0.6380689015993466,0.5080430409290493,0.5243877901446192,0.3152705741914958,0.7595526778177726,0.6737992026405557,0.8578616684119951,0.7301186409511916,0.5267910374980292,0.4068847749991617,0.6329440990102864,0.5787496323268433,0.5300175371178237,0.6172345765182813,0.47141159878394867,0.8528395042581843,0.3523638902596967,0.3406855094606858,0.18231357818391755,0.005358355061852213,0.6874480182085486,0.7168874481019276,0.8748863953247538,0.6574169620557146,0.6412481391892833,0.7752553000295549,0.6302149222268376
Cerebellum_Crus1_L,0.11676407262500688,0.7337334412789519,0.2628927407395774,0.04281937976842318,0.053530660877139015,0.5672788177694323,0.17520593137562726,0.3241074446127595,0.08382163707324941,0.5308801368175706,0.014769230986862489,0.21027433278146046,-0.4135386268201852,0.7855809778877532,-0.5230417261118425,0.18682820212125095,0.12747814715834768,0.0388345484425709,0.07232548717265294,0.17881708329021032,0.6243874006749968,0.19557292832031267,0.1619867225801535,0.19686655220748803,-0.017767572663332197,0.2592587662630287,-0.4861948875974142,0.38126835454632774,0.43746743068187754,0.17948030954098856,0.5711325715793631,0.128746349210669,0.43907375794523973,0.4789621830188452,0.3171779064719677,0.7596939070906057,0.3262250360558421,0.6377190325399523,-0.30274837077616285,-0.03448845800597914,0.884583098091859,0.10133590270708476,0.17750601209531394,0.13719410827565184,-0.006257606817891461,0.5548687631736492,0.20075449286028194,-0.13008929039520797,0.06571870100790063,-0.3914547744197671,0.3116768880274999,0.12283129799755384,0.5065379316074848,1.0,0.003040671203293132,0.6602170830164171,0.8008369619957431,0.0567128380043907,0.12267684178602757,0.2463828000699516,-0.1602248014359549,0.4148719213850801,-0.3214587678062434,0.14607819107811845,0.3279444191869422,0.2589644335796539,0.5527292169231613,-0.16291496767336436,0.20810086237145847,0.5188492178403468,0.1372188943158479,-0.04532994233695603,0.24671420479638279,0.3716633081751374,0.44500966547226034,0.5045409388648404,0.5980711401734605,-0.0041177092114890465,0.11541935780924936,0.1882361318152599,-0.12192973204569856,0.9130660121418951,0.6079117809274139,0.35247463767893045,0.4342815867291134,0.86104384044162,-0.1477555011849487,-0.3285499392540459,0.17935755956170393,0.13866257973461077,0.3639914218099264,0.20272271845587164,0.07797760134580149,0.2318634066532178,0.33134328175024064
Occipital_Mid_R,0.17438207058518948,0.22998698275292134,0.22967064154806718,-0.14521173503202855,0.10000708393328028,-0.2861795547389127,-0.1295117028812729,0.027427433232251996,0.20249340156504206,-0.07502426009061461,0.7961829693157058,0.18870741506734873,0.5718820442371164,0.14801300361811173,-0.01676716835428372,0.1787904244916748,-0.26960594272630667,0.2820374004753785,0.3118688437712933,0.049663856876111113,0.22538101234893865,0.10552929172256649,0.09851706696294835,-0.0049129885917545526,-0.14859671451738068,0.14874026199310625,-0.09337092980778929,0.16842839022560008,-0.1370682614743846,0.6080319472029859,0.014501895028427124,0.15095083661599437,-0.02689682369226593,0.1967703438504327,-0.1380497882496477,-0.0932239499717792,0.016404062044228798,0.3813746499821352,0.1457386443020209,0.5278911327138881,0.04796469962372701,0.7256806258527612,0.09828132554836606,-0.04506713678584177,0.19899239402809318,0.004655368758312694,0.37435423561535447,-0.04634699173748299,0.44481292821413837,0.2735882702307407,0.18390053712908455,0.026398866321644177,0.0741326630432466,0.003040671203293132,1.0,-0.4565942671176183,-0.02574967217880867,0.5442197907100722,0.10914499185980486,-0.04052159538852771,0.06755190469771039,0.38487232804433996,0.10517573258332445,-0.1048555023321685,-0.03058797297570835,0.061420370487167184,0.16758385500563214,-0.24877041649436085,0.292884375399599,0.045364635403565313,0.15673620300098604,0.7889473939374063,0.14081399539464814,0.34362080160387465,-0.20820841388993952,-0.3958473227965995,-0.3711945075266569,0.5696747056600017,0.023625778896657113,0.08059013049421819,-0.05679846936771926,-0.040616785082322464,-0.41971681512769987,0.07615570786694188,-0.4228181019330276,0.09961284390405628,0.8499962186573378,-0.03216846267354211,0.05447443451208311,0.30013271757363486,0.06069079378112524,0.4938354247190422,0.2932953795096338,0.26432621728950545,0.3587503742720889
