,Thal_MGN_R,Frontal_Sup_Medial_L,Parietal_Sup_R,Calcarine_L,Frontal_Sup_2_R,Heschl_R,Vermis_7,OFClat_L,Thal_IL_R,Frontal_Mid_2_R,Amygdala_R,Caudate_R,Thal_PuI_L,ACC_sub_L,Fusiform_L,Thal_PuL_L,Insula_L,Thal_VPL_L,Thal_VL_R,Cingulate_Mid_R,Thal_LGN_R,Thal_LP_R,Pallidum_R,SN_pr_L,Vermis_3,Cerebellum_4_5_R,Cerebellum_7b_L,Parietal_Inf_L,Cerebellum_7b_R,Vermis_10,Occipital_Sup_R,Postcentral_R,Thal_LGN_L,Cingulate_Mid_L,Supp_Motor_Area_R,Olfactory_R,Rolandic_Oper_R,OFCpost_R,Cerebellum_Crus1_L,Cerebellum_10_R,Paracentral_Lobule_R,Occipital_Inf_R,Vermis_1_2,Frontal_Sup_2_L,ACC_sub_R,OFCant_R,Parietal_Sup_L,Angular_L,Rectus_R,Temporal_Pole_Sup_R,OFCpost_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_MGN_L,Temporal_Pole_Mid_R,Vermis_8,Cerebellum_8_R,Cerebellum_8_L,LC_R,Thal_PuM_R,Cerebellum_Crus2_R,Thal_VA_L,Lingual_L,Frontal_Med_Orb_R,ACC_pre_L,Cerebellum_3_L,Vermis_4_5,Precentral_L,N_Acc_R,Frontal_Med_Orb_L,Olfactory_L,Temporal_Pole_Sup_L,Fusiform_R,Hippocampus_L,Precentral_R,SN_pc_L,VTA_L,Cingulate_Post_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Temporal_Inf_L,Temporal_Mid_R,ACC_pre_R,Thal_AV_R,Occipital_Mid_L
Vermis_1_2,0.562435953464323,-0.15308117484513123,0.04466024446606135,0.4018010747718533,-0.032521699288025105,0.014313703712994903,-0.38846348015082255,0.18368564403014312,-0.3082244657113444,-0.1732262622751837,-0.09880952501812612,-0.10086362681357723,-0.15532170826337016,-0.2288602453542448,0.12140381414291056,-0.30617587299268006,0.42055624358796917,-0.0070700918607305,-0.1119637044487235,-0.01570752983825866,0.12586948180431576,0.08542267457829578,-0.017759221973607547,0.015633840411288527,0.29604572737103285,0.33795560794198887,0.2836228468760965,0.16718208362699166,0.3006778567860974,-0.004945095477847547,0.37359698959412235,0.17393358885723323,0.040781969195406456,0.04429448960473755,0.06496372268188541,-0.12598311530104123,0.35034258933721013,0.0013724328464855692,-0.051959122737437004,0.2422716346632754,0.22683118511006134,-0.016276873038767296,1.0,-0.1327788748630465,-0.26405827406320953,-0.17278894182222393,0.02005612346333072,0.15729532767490997,0.4666287522243256,0.2707247354034418,0.3711743480634872,-0.10076825999460957,-0.09720735887243291,0.14811924225406328,0.22323034751061518,-0.13725584938303978,0.25701319298798275,0.11649739718936131,-0.029890919176177727,0.24433700242830533,0.25036599821324806,0.20694770326510778,0.14612569220580585,-0.1874409338687744,-0.10209372908102311,0.4409661381607875,0.3570536320031141,0.11830324036141793,0.08780724505392573,-0.33743523560108685,-0.09280086149465994,0.4038345491945168,0.32865003238399293,-0.048151495626020044,0.1221436878465906,0.04452415908362442,-0.11497362135620554,-0.12642202921390167,0.20242391305563756,0.0431848588710831,0.43694808592597034,0.41363561412970645,-0.23932083100896093,-0.040363949526269434,0.40035876091569517
Frontal_Sup_2_L,-0.038890827612260516,0.85928202577611,-0.1535657054327338,-0.17576198744627577,0.8692384668906555,0.2288502772648274,-0.0791336506500993,0.03034673517806153,0.25704690465541785,0.5272925624279989,-0.11515326565540975,0.1696426994405733,-0.017296284019454464,0.23137582997900047,-0.3056169112213505,0.29057200994631577,0.5176749726111975,0.18572864101737674,0.4558579211840626,0.01608122593790617,0.1696528759645559,0.20090152454363203,0.21403680771905684,-0.07812937171737311,0.12497612043709222,-0.24498558227319997,-0.4483920218475285,-0.009292171784099855,-0.542352784483715,-0.1574783864984048,0.023542193260867962,0.2476018309570375,0.1958739392077337,-0.03337348381147551,0.21452966077750873,0.4011860828958811,0.29632360330250346,0.8101290578329007,-0.1942034569250529,-0.09202727558596324,0.3094991385885087,0.029064893860468895,-0.1327788748630465,1.0,0.17815190294288485,0.6369242064716115,-0.04905363468164558,0.11930472682229087,0.0054352815198039335,0.28638121654828885,0.6072551311609814,0.9352334591028032,0.5452277773715007,0.13271050449088764,-0.17536603805928244,-0.33749845243317167,-0.45271347165657394,-0.23482672195166054,0.12005010564741711,0.20346357927336783,0.0245539520499089,-0.14825626111525203,0.04002107467384316,0.22090089333336854,0.6920682262809558,0.1182638119840251,0.15342400800657133,0.48831294673076814,0.422425746750105,0.33392347301546,0.3781114777605934,0.08424478593035374,-0.25479102867941184,0.0573436450013521,0.41447363291326933,0.11321559154857413,-0.25309793987145646,0.2149416616910604,0.02392313226387633,0.627584387226408,-0.2170337924494742,0.1765041067093403,0.8064379660738693,-0.11692805217712965,-0.08704193158400475
ACC_sub_R,-0.13056980992069173,0.229863317289438,-0.1316738488810769,-0.10737438141027596,0.1671436324197482,0.1366950407770319,0.10230868219690745,-0.020554692616831963,0.24097619990117589,0.24276899585058745,0.12057814082267213,0.10052157978123111,-0.007032299513470863,0.19891456236188462,0.018766564269487696,0.11317424146501813,-0.01714636397454978,0.12196143178338796,0.22147477903752086,0.10081270758002567,0.14391087907315878,-0.12546213846991353,0.15760315752904758,0.06450516442252277,0.023968231591074054,-0.01362638865465396,-0.07398454560630763,0.015045426624238698,-0.12118221047979176,-0.06456160939123737,-0.11933855193609895,0.07931181045969683,0.08485215777713447,0.05084286291186706,0.11813312230183194,0.2136644693009857,0.04381458562681261,0.24881647003280546,0.01558557675376919,-0.23204388005268872,0.09120613880537715,-0.05271924787364968,-0.26405827406320953,0.17815190294288485,1.0,0.1820757403304405,-0.032453283068979995,-0.05011762806792458,-0.08975669031736216,0.06095042251553243,0.006133686221067364,0.19748602179923114,0.16323734555013109,-0.04762372900694847,0.008446499341555936,0.07968317208583764,-0.08075211110800506,-0.020306630525522965,0.01185803695978803,0.06653260325533017,-0.007878028301766898,0.012098581708984976,-0.007869117168260735,0.15699034635663553,0.17003265696513964,-0.01121610046071354,-0.03918965206071608,0.14555139200191092,0.11822266766430169,0.16815390190650512,0.15586670999404384,-0.04111503117447119,-0.026048252948139398,0.11150056188204926,0.15354478133395255,0.052804499793386146,0.061090483855134485,0.1187794710292501,0.015800658050927854,0.18803555015414217,-0.04305020381723163,-0.1358365293555543,0.24604702311489507,0.08782247031031572,-0.18437613431081248
OFCant_R,-0.33087306955751705,0.5086275873770487,-0.37755663966918646,-0.41196655571484414,0.41783835924546736,0.018950972310237506,-0.021475750027427607,-0.18876950237200094,-0.030628928364287773,0.20074360216379572,0.06641313800129758,0.025183942593766703,-0.36875825677238877,0.23918397040888492,-0.4670373267722428,-0.09206411553969197,0.17975424313675661,-0.19036103488809564,0.15204679017462308,-0.3705744080468366,-0.2436891352306417,0.03882998930679963,0.16803567527438354,-0.4127985470561456,-0.3447652926305576,-0.25494524009397257,-0.3474160561114625,-0.43560396658823547,-0.4043325019047951,-0.2431139804283397,-0.23328655732342973,-0.0958945232249363,-0.07122646562905072,-0.4243305496239548,-0.10142969783709099,0.40491986665720436,0.029190775185547715,0.6414117635076637,-0.19523169061070825,-0.21082988734026176,-0.015399295993032764,-0.3353828010758007,-0.17278894182222393,0.6369242064716115,0.1820757403304405,1.0,-0.35225052719465555,-0.188587835119571,0.06198540100298089,0.09810031164026957,0.2989059853120751,0.591763887174476,0.21183308309316345,-0.2871610933507167,-0.053197861211643875,-0.2622257880348852,-0.38365754464548285,-0.27884479018276387,-0.0948718557278852,-0.15573553766921558,-0.00678942210612352,-0.42382579303109175,-0.364719001321154,0.18931571008670486,0.4847695548536821,-0.1405692162708768,-0.15503821691603425,0.16135479411468537,0.40518945812848745,0.40639580441203954,0.24881231620564073,-0.0643378592881137,-0.23947475991346592,-0.075211774489514,0.16565624014217423,-0.14867030027014239,-0.07202053225853837,-0.2094358534531279,-0.22500515540819124,0.45964980275303347,-0.4439933971370888,-0.17255863799189441,0.6642111180707237,-0.24026146018332523,-0.37750989910171384
Parietal_Sup_L,0.3247548675052213,0.30804613400833214,0.9466740566973203,0.3371115155705489,0.025069114553453422,0.37327880338419656,0.1589025605291418,0.2646505861709173,0.18824396141712824,0.4379831087723893,0.1344598851576657,0.4646745811739869,0.10255851158083114,0.046022950243096584,0.41376731881247203,0.37867622926891875,0.28986065861669247,0.4627319748750212,0.3791656521529129,0.6671143029370951,0.2809525019712394,0.2019396893475103,0.23321960282062854,0.3760352905481623,0.3205820086698903,0.3755781089166796,0.39410073716302596,0.8124603740592987,0.473990696997908,0.09491441577274759,0.534895167841234,0.706397961269077,0.08719413948021235,0.6460057769236398,0.7376691878648804,-0.07688990358061995,0.12780393010776842,-0.12979415241311512,0.31625991912262874,0.27716185081820977,0.6298417302269123,0.38967026110353237,0.02005612346333072,-0.04905363468164558,-0.032453283068979995,-0.35225052719465555,1.0,0.8269566525530848,-0.009469987696216872,0.23835015092932973,0.04313650339955249,0.11100486668052816,0.4752604318795953,0.06093922295974177,0.41711311280798796,0.4277336992025925,0.5004655097722699,0.4796929091482089,0.1843684903771839,0.26085428215040785,0.36912947883856645,0.39308584496564597,0.48964356537986037,-0.1160917958340041,-0.02543283129091378,0.1559598502881652,0.2554103360782139,0.6045302727247518,-0.1258073477692246,0.07352979556968357,0.1066145767351182,0.4026525959925846,0.35481152734195415,0.10723770759130867,0.5766856911923145,0.3267847744414673,0.08174033300398068,0.6273669162552113,0.2947663582400717,0.039398084110537725,0.37523472967325183,0.4488517272880936,-0.07939646740756735,0.4748586318742457,0.488740447628996
Angular_L,0.3998238518857227,0.3663301115524404,0.7681172206628426,0.31972384685454175,0.19899684613305366,0.2447860160596017,-0.1053007071437249,0.08542801922123235,0.16161723204474712,0.3653428655167459,-0.10245322066981462,0.2776564778458982,-0.056513260146609595,0.007881923832322599,0.29930364609739923,0.4101532303916252,0.4455462151425976,0.27898166104655475,0.27066318355766383,0.4175917589845502,0.2191764063630187,0.2467478623309443,0.03707403184135221,0.21248475203471262,0.3359481126339365,0.21803056199865326,0.18259237752995125,0.6853178204019458,0.2141349881725316,-0.011690710762485255,0.660201653956443,0.606737524106185,-0.006527565584037162,0.4018243567782344,0.5683726183048752,-0.1072923936963606,0.23412747807839,0.0379155536212391,0.26988900157232387,0.2613695975426793,0.6255131910314956,0.30032740841413735,0.15729532767490997,0.11930472682229087,-0.05011762806792458,-0.188587835119571,0.8269566525530848,1.0,0.038150425851696555,0.3520191202024155,0.2652871537697925,0.27029668617895314,0.4383092553486445,0.06765037111404468,0.3519491391810284,0.13003969469912857,0.21847814300077034,0.20909241138944598,0.2134744644838273,0.19408652637521787,0.3557500431154997,0.18286792371565394,0.5136353485104439,-0.0949093082612572,0.0674003602966463,0.2217591222625629,0.3975244451037505,0.6176103281262155,-0.028405235103380676,0.05099038450614121,0.03960858645008991,0.33602175134977563,0.21000238945880748,-0.08886838048211751,0.5531654559217963,0.16849650964175047,-0.19107514967299297,0.5050910383136517,0.19676768168972378,0.16001181171367668,0.36109086270919877,0.5401029869798256,-0.006293871693048299,0.16093785524938647,0.6477559681092699
Rectus_R,0.10478814519408423,-0.05796535279071192,0.03751764559716329,-0.16174535000584875,0.10822407574939989,-0.04147648918032524,-0.04649763858359712,0.03071062963493319,-0.5154704751582385,-0.06615529337064978,0.2525792301033017,-0.17573968793058448,-0.056358835041909465,-0.0512291449762495,0.07180365683810791,-0.1785987818872067,0.0814548936014237,-0.17161110980322408,-0.023953320588899648,-0.1091098840177734,-0.09428059695520166,-0.2942075308558745,-0.08797279315578546,-0.24090622524732375,-0.17003679733285587,0.01821775299969961,0.22275589866565026,-0.056686074478039354,0.0681139634833683,-0.20429834912366188,-0.016934967005206924,0.007016984944771235,-0.09596326387886779,-0.12089208133524468,-0.016463470552486117,-0.14359512685486514,0.016334200260002343,0.06361207508971149,0.1558487028653186,-0.010079485921193124,0.02508242481891707,-0.16282101812296704,0.4666287522243256,0.0054352815198039335,-0.08975669031736216,0.06198540100298089,-0.009469987696216872,0.038150425851696555,1.0,-0.07761090544278697,0.104383333615279,-0.012780229337027564,-0.1632898953605215,0.11465711405442955,-0.04602260795460692,0.0005782024258554198,-0.02146048382352499,0.07976622957081901,0.10945905493461032,0.008059875047485166,0.03045309515813411,0.06964761283928032,-0.13549930419842166,0.08462154100614029,0.11217849121311055,-0.06255895326876551,-0.0798299780480808,0.01778074645637374,-0.13454060547292754,0.01207350325999812,-0.030896517784801607,0.26890076818165587,-0.0041070342459454245,-0.025855506076351217,-0.017258282791374233,0.11646577090593355,-0.1451214137435668,-0.08130006516914326,-0.008612927605440737,-0.02266112538641214,-0.013118176129874775,-0.06317031841111106,-0.15608816630557584,-0.08987727193428355,0.04112564136088648
Temporal_Pole_Sup_R,0.3495867892707975,0.3772638173183093,0.12049771282523736,0.3850715631003142,0.32718284358391925,0.3784741589431761,-0.11098457150238294,0.5079549402425052,0.22284636938972693,0.43699895990692234,-0.19970325635533756,0.03835535839469558,-0.14143043779356537,0.017208153843499732,0.002224267257435904,-0.10827810430635362,0.7015037119128443,0.40440714241244374,0.2690131341411582,0.2746567623926751,0.3813981816976211,0.30647609439084833,0.3681314220553788,0.17520352666832453,0.4140866578612932,0.23980951119922786,0.12155627311199092,0.40282104199572744,0.14229989915322908,0.3276543885657395,0.39462759925672075,0.5461158992419312,0.3045398318297303,0.293097532018117,0.47381499718258674,0.39554873995574785,0.7374075171356432,0.5384722118594725,-0.21507065937648376,0.4003671307071404,0.5623883245114664,0.10097361010838891,0.2707247354034418,0.28638121654828885,0.06095042251553243,0.09810031164026957,0.23835015092932973,0.3520191202024155,-0.07761090544278697,1.0,0.6311443189217834,0.43175504097189854,0.5376352753132994,0.022791744986819903,0.23358262245071082,0.02248149278345061,0.3457233161633074,0.13164336659576129,-0.15783411193287025,0.45369440149574125,0.16235458915257925,0.11886120326730325,0.23104456446091842,-0.15334302766261695,0.32378079213740224,0.5572918936835312,0.38936945050173266,0.530815895512026,0.4690083460369527,0.06546402539488577,0.34071846694701413,0.43406669576547147,0.2704173198820412,0.15197610008750367,0.6177812216291869,0.060212330151758635,0.035015222745908375,0.17871585085062233,0.4512156623353308,0.6171911397448203,0.4645506816365059,0.49702686992489387,0.20327676186442592,0.21340946527773075,0.28659822525841416
OFCpost_L,0.4407711220156872,0.518986346905246,-0.010349583224894095,0.3539326716643967,0.5784936823286462,0.26738997318945734,-0.31807426858128895,0.4192416045987465,0.15428097281492575,0.35402971585973586,-0.27857505111220304,-0.006382697922130167,-0.04201400943586429,0.0178357568550359,-0.020800566077925926,-0.01823971230360844,0.7950426918073509,0.31970171386296553,0.336125686524259,0.0998042031545794,0.4006027245091941,0.17026231990217033,0.21661644074110079,0.08260890422420387,0.46008449534938417,0.11641025857037438,-0.083879676360356,0.28756613999265607,-0.15280799678634566,0.16793656808418575,0.4016694634799314,0.40295612787173085,0.3484856347483616,0.14374265939810177,0.2757519248799555,0.2893384435835361,0.6635669932438211,0.6826187368850831,-0.256145742294139,0.22584511232901694,0.5059992364340157,0.20581609227926703,0.3711743480634872,0.6072551311609814,0.006133686221067364,0.2989059853120751,0.04313650339955249,0.2652871537697925,0.104383333615279,0.6311443189217834,1.0,0.6595316372666021,0.40725876308968517,0.23575053041235455,-0.025411773998737907,-0.2869557975519595,-0.008295259913795407,-0.08066276806896153,-0.009218691619311735,0.43912716955478465,0.1479867052158023,0.03791520974356025,0.3724780810171201,0.06914141356029539,0.6010892174374539,0.5827854749592957,0.5298535118277294,0.4699972247353684,0.4542311630206573,0.07159610227985648,0.4257461056620076,0.39916765773063134,0.13812742976067222,0.11337154060037014,0.4457464892629587,0.075985873367188,-0.262370098618044,0.21102851088640784,0.3342971982577298,0.581870137486988,0.3421422893273492,0.5544689489790873,0.4526228839979926,-0.08296363174511942,0.39587658952575594
Frontal_Sup_Medial_R,-0.005133678116259677,0.9104503971615581,0.002066777705911592,-0.10292632880087867,0.8653974799929373,0.3056628580071274,-0.0037884971993833757,0.16943700193935538,0.28121611542448605,0.648145188942399,-0.11709875968886076,0.2157712209423581,-0.04104892450296183,0.16952078418941952,-0.17598197497299173,0.27983125522160407,0.5990311132595986,0.2951115357588881,0.5256866818069331,0.11516440670849103,0.27699449789108216,0.1977613015716201,0.28847205546263577,-0.03848747038543221,0.15969754528916924,-0.17443357097145618,-0.29221681966115953,0.1446753194652842,-0.4224272148408037,-0.07162373558287835,0.10870651412104691,0.39307295903029765,0.2562786433643931,0.06384534722650022,0.370243108595482,0.40073071681953376,0.41877945262271987,0.8375684968877316,-0.11883608605289613,0.05076055602570436,0.4088442138839726,0.08059145532064489,-0.10076825999460957,0.9352334591028032,0.19748602179923114,0.591763887174476,0.11100486668052816,0.27029668617895314,-0.012780229337027564,0.43175504097189854,0.6595316372666021,1.0,0.6635600967873807,0.12835495858243684,-0.11103992169408007,-0.1869955060085331,-0.2977260432676371,-0.10043105420419818,0.08302367062250673,0.305225407256598,0.018275078577505502,-0.06976340122645266,0.08920244913623396,0.14550090668860247,0.7203387546921056,0.20975037765563845,0.18023840859644027,0.593419386100178,0.44943108690369904,0.33262612717709844,0.45931284077273044,0.18878867656291012,-0.19075349724080046,0.12347220881158028,0.5429919293586895,0.15828182289898357,-0.17319092103410805,0.30699953045618567,0.1491665665290924,0.7168291621070318,-0.1179307652081063,0.23049767003424704,0.8003202505222624,0.009613722995283692,-0.0067890362300408935
Frontal_Inf_Tri_R,0.09387213383782554,0.7356405088364398,0.34221170172293425,0.18016067856418128,0.5677206119530737,0.7423905318355151,0.27254169965660746,0.37636966817997675,0.3753018813389793,0.8850569721953073,0.06119433900895457,0.5295662911699206,0.06711299167684671,0.02348618070037706,0.16630213995490178,0.3234476477064188,0.5979315817768963,0.5867988856106553,0.656384800746988,0.5336392762910398,0.45483074099989457,0.42751932005052884,0.5614715147891575,0.23801811558002306,0.28843279215852285,0.038081755440090126,0.19349507965684723,0.5022042066180293,0.023511331344389985,0.06224059047018473,0.11965908529702661,0.8040424760766821,0.3820556154833998,0.4869336425876553,0.8080702342856,0.4238610558816564,0.5661099430743741,0.5463039395046911,0.16968798521282863,0.3784178892530189,0.7331383418638067,0.31945433714822696,-0.09720735887243291,0.5452277773715007,0.16323734555013109,0.21183308309316345,0.4752604318795953,0.4383092553486445,-0.1632898953605215,0.5376352753132994,0.40725876308968517,0.6635600967873807,1.0,0.09727280060138618,0.18670549166777053,0.3440775569311873,0.21644350885176727,0.3621205557392849,-0.04319087023851275,0.48129355452410444,0.040582075375526314,0.18785268620472437,0.14128506364369636,-0.01595674615928818,0.4944709964592635,0.3146401904715184,0.11012051447686144,0.8670790465545172,0.42978947386778804,0.30604881783608895,0.5526271908337338,0.3930245018832773,-0.006730971895210572,0.4077706510544749,0.883687289175015,0.4455206391388599,0.2808142256507901,0.5327282413372213,0.45454403757603073,0.6208935897415445,0.21088019790815543,0.2863334051372526,0.5953742272408664,0.3724094142558851,0.016400861482750037
Thal_MGN_L,0.2545555851616949,0.11333882920424404,0.004187652440733256,0.3538126248574199,0.31051463613541663,0.2305238421650718,-0.08639100399107935,0.24536777343541502,0.23079630534330825,0.17610025358198958,-0.1479835560812278,0.09094824646681954,0.5863820507058358,-0.19820261306827686,0.22994158490497094,0.24490405693436915,0.21655055545767066,0.3344890141634468,0.23256725328828526,0.34773703246004284,0.472829147078509,-0.0034413110775082397,0.05527523771102044,0.35879166368862575,0.4856673469074589,0.04271450508403071,-0.06007811485249324,0.36036401572027565,-0.0532662007070101,0.08584720889434556,0.15081449523393237,0.23619284712391092,0.4767737180097155,0.4064485773727431,0.1913897122745191,-0.09646572942087096,0.32866238282010035,0.039891840035872636,-0.11416364514946502,0.09575477836336782,0.2172575476386957,0.2368007390263684,0.14811924225406328,0.13271050449088764,-0.04762372900694847,-0.2871610933507167,0.06093922295974177,0.06765037111404468,0.11465711405442955,0.022791744986819903,0.23575053041235455,0.12835495858243684,0.09727280060138618,1.0,-0.28807390275838435,-0.03112834470165156,-0.017657939602023585,-0.07068774241536657,0.07839198150626998,0.4459147671601645,-0.15247631155977467,0.36142012965876286,0.3802620522920803,0.08137416338021303,0.15080577327598804,0.2957399374708005,0.31329978775872297,0.1355298271605762,0.039657279782812326,-0.1375756830281815,0.14848260029895394,-0.04107618265287869,-0.03184230214289104,0.39477289782544955,0.05930330442797421,0.3803869272235239,-0.047209279327560215,0.39324843365580525,0.45152409102433716,0.011639265999964293,0.165774326870834,0.16295722632963985,0.06268699762289488,0.11231891171216754,0.28664392826061286
Temporal_Pole_Mid_R,0.3598634564380191,0.10774447379255622,0.41100915572720204,0.30850610871857304,-0.34887365547260163,0.12969340061358686,-0.2838469174674947,-0.05138300910400307,-0.023106759985678488,-0.06857925264660762,0.16695987498547193,0.21330350359230119,-0.3619422282515317,0.1285754456579299,-0.10133405153684975,-0.007381938679042475,0.1398424859969076,0.00867398552002737,0.08567960915533392,0.10274750028906683,-0.21557258974227328,0.21467968523726377,0.0999888304379549,-0.02491662494915565,0.10076129100951416,0.5354924977778385,0.23629378397119324,0.24205599022175217,0.5421246174598876,0.014455656396327532,0.46700033225158577,0.3544634970412164,-0.20918115348135752,0.10548310522815964,0.31837211179255864,-0.022637376427157015,-0.06412049816655166,-0.15813546345282312,-0.15324576715730637,0.07009179967934566,0.4082887969028629,0.1520850197901526,0.22323034751061518,-0.17536603805928244,0.008446499341555936,-0.053197861211643875,0.41711311280798796,0.3519491391810284,-0.04602260795460692,0.23358262245071082,-0.025411773998737907,-0.11103992169408007,0.18670549166777053,-0.28807390275838435,1.0,0.04092068286341441,0.5261577675379588,0.23620607680236694,-0.08066398172776851,-0.05692042350533381,0.6929755582940605,-0.03926662537375306,0.22611427073933435,-0.2823043218458383,-0.20105930232147207,0.14775570145402706,0.3088383449259251,0.30782701087193415,-0.09261207836830933,0.09148977033790254,-0.030274533967074163,0.3754296272797886,0.5669596120131098,-0.28695297817556426,0.3638537746124995,-0.19374476248620112,0.009423835484913512,-0.011912011235713787,-0.0858962635572341,-0.12137066288661058,0.37582036484149656,0.4234171843055291,-0.08483849631698048,0.1661376306255534,0.27320323981068967
Vermis_8,-0.15542836834460605,-0.11205652391195715,0.432273573399145,0.03206554061849837,-0.15433255040218744,0.436460945277353,0.7317672402089327,0.3165681175752436,-0.032754941327011844,0.4500354339883546,0.4006985204982235,0.28978747010458467,0.2191053358415912,-0.20878529765323758,0.6212640275494482,-0.05745365495150526,-0.12091564326593086,0.38120944493244796,0.19582152195367467,0.4876688741909413,0.31919776350365864,-0.07778949201780883,0.3178227832774866,0.19839419985902587,-0.07422759725043211,0.030205913271614135,0.7301159893266082,0.3603179565400187,0.4431262487918223,0.158042622727643,-0.2881478726976548,0.42033203320891743,0.25576148952566496,0.4688004152617066,0.5701373676425607,0.11581106949107181,0.17703116035245647,-0.16573636417082963,0.6304632880270304,0.391068584005438,0.23645573072840304,0.15163840926290675,-0.13725584938303978,-0.33749845243317167,0.07968317208583764,-0.2622257880348852,0.4277336992025925,0.13003969469912857,0.0005782024258554198,0.02248149278345061,-0.2869557975519595,-0.1869955060085331,0.3440775569311873,-0.03112834470165156,0.04092068286341441,1.0,0.5302711150348196,0.7626442857247256,-0.11437371839713842,0.2541189974364652,-0.3140860099847168,0.3092954664519662,-0.1970420952381797,0.065775523827193,-0.05036358823066527,-0.009444927256072579,-0.42353195747811995,0.2934854725562104,-0.07604979336996777,0.14345630196548273,0.22370802233176093,0.24813897240377228,-0.02441693853623931,0.5470938332143345,0.3597199715423947,0.48402234929125865,0.628183322511657,0.30526391581769763,0.4470401496297683,0.08428642597921247,0.17772397695028458,-0.2793598807293224,-0.14372685492781986,0.4695031663042334,-0.22582010622704907
Cerebellum_8_R,0.4219650972664365,-0.12645765060601,0.507441224610894,0.6023919594350073,-0.42946127874332696,0.4468711252830352,0.049968872868306084,0.5134266542233454,0.10203363237803427,0.15725399562211326,0.22581713088970415,0.3044626858840623,0.06165174345578208,-0.12117832255652586,0.3590250662529349,-0.25670346061153965,0.22673384193568388,0.4645328686591731,0.20794044441988402,0.5139501833588332,0.29856362582690793,0.15325089833713476,0.4178473299325321,0.3213766539763523,0.3372729799397665,0.7462667600654452,0.7329185698285651,0.5524400197947565,0.9140035976780188,0.2712366119425031,0.3718452597017565,0.589887756764063,0.24545958084888386,0.5619938776171428,0.5759317526414597,0.08247301840643305,0.32269574278081414,-0.23774293818592573,-0.010656893880379811,0.4471446766024601,0.5038177770665234,0.3092386970723367,0.25701319298798275,-0.45271347165657394,-0.08075211110800506,-0.38365754464548285,0.5004655097722699,0.21847814300077034,-0.02146048382352499,0.3457233161633074,-0.008295259913795407,-0.2977260432676371,0.21644350885176727,-0.017657939602023585,0.5261577675379588,0.5302711150348196,1.0,0.6406186730781687,-0.2745628452212156,0.4196074638655489,0.3715786750811361,0.4196935908887552,0.25725229858586474,-0.23257973788074388,-0.20745744295719165,0.43769309979743465,0.26367127473219454,0.3289478743337698,-0.05449975636530977,-0.025533442992311854,0.14843793198169844,0.44147176769181806,0.7251868858613011,0.35265794907521336,0.4417980740323604,0.1615872446310767,0.46857373320736867,0.28586851273397723,0.49625585899329394,-0.09735687237399693,0.6235754457968891,0.36313833231569337,-0.3075136512312487,0.6379755707077266,0.3107015046261489
Cerebellum_8_L,0.13484466784503213,-0.019252154594121808,0.5282643190835062,0.17539284369037936,-0.10621627471488249,0.37038873266027816,0.45896774457489636,0.3605030698606748,-0.06449261804379601,0.38957929240347083,0.2855528803485034,0.2981338337770041,0.08429633620496262,-0.15235662858846075,0.5936142970659483,-0.14956882593544749,0.10233086855033505,0.3948768355325479,0.2817510888203119,0.4228294680616147,0.3455951958548793,-0.05063637551982846,0.35017780686539945,0.11438875656694053,0.06051932451274509,0.2692641035163044,0.8061860964695385,0.42221224245420125,0.5778852738434844,0.17088529004567143,-0.016305056311470813,0.49820785524586425,0.2694036157963666,0.4452198043933932,0.5823503236880898,0.09211306021338633,0.25601324685593674,-0.1275374040704288,0.4977604683222363,0.5126250297817814,0.3426263738103365,0.28590689748875986,0.11649739718936131,-0.23482672195166054,-0.020306630525522965,-0.27884479018276387,0.4796929091482089,0.20909241138944598,0.07976622957081901,0.13164336659576129,-0.08066276806896153,-0.10043105420419818,0.3621205557392849,-0.07068774241536657,0.23620607680236694,0.7626442857247256,0.6406186730781687,1.0,-0.1267389394408827,0.3009184214227543,0.011175648676187299,0.23588969879357632,-0.07341782519323305,-0.012590063070315093,-0.00773741120061857,0.2199260113262063,-0.17250038050988312,0.3778852733088999,-0.13974929489680388,0.08189545322081113,0.2391363765797218,0.38401320694097285,0.232186810604519,0.39153811742404837,0.4417863222067513,0.38251664765551546,0.4657563216324971,0.24830244752277428,0.3939826681547625,0.05796968250774955,0.37043937437480945,0.03648961908836452,-0.12594749558975557,0.47153064094543345,0.017349170720346727
