,Thal_VL_L,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_6_R,Temporal_Sup_R,Insula_R,Fusiform_L,Thal_PuL_R,Vermis_8,Frontal_Mid_2_L,ParaHippocampal_L,Vermis_3,Paracentral_Lobule_L,Thal_LP_L,SN_pc_L,Precuneus_L,ACC_sup_R,Thal_PuA_R,Amygdala_R,Rolandic_Oper_L,OFCmed_R,ParaHippocampal_R,Red_N_R,Frontal_Sup_2_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Thal_IL_L,Cerebellum_3_R,Supp_Motor_Area_R,VTA_R,Cerebellum_7b_R,Red_N_L,OFCpost_L,Rectus_L,Cuneus_L,Frontal_Inf_Tri_L,Temporal_Mid_R,Cerebellum_8_L,Frontal_Inf_Oper_R,Temporal_Inf_L,Thal_PuM_R,Thal_PuA_L,Thal_PuM_L,Cerebellum_9_R,Thal_AV_L,Olfactory_R,Cingulate_Post_R,Vermis_4_5,Cerebellum_Crus1_R,Lingual_R,Cerebellum_9_L,Thal_MDl_R,Cingulate_Mid_R,Rectus_R,Pallidum_L,Hippocampus_R,Amygdala_L,Parietal_Sup_L,Cerebellum_8_R,Angular_R,Thal_LP_R,Vermis_1_2,Frontal_Inf_Orb_2_L,SN_pr_R,Thal_VPL_R,SupraMarginal_L,Cerebellum_4_5_R,OFCpost_R,Raphe_M,Precuneus_R,Cerebellum_10_L,Calcarine_L,OFClat_R,Thal_MDm_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Postcentral_R,Frontal_Inf_Tri_R,Heschl_R,Frontal_Mid_2_R,Thal_VA_L,Cuneus_R,Insula_L,Occipital_Inf_R,Cerebellum_4_5_L,Vermis_7,Thal_VL_R,Occipital_Mid_L,Frontal_Inf_Oper_L
Temporal_Inf_L,0.8111678892346167,0.8153624327632926,0.5225050591898476,0.8256846803076967,0.9091235176052903,0.7327138269631284,0.6093231550690101,0.632279148685008,0.2156338164201134,0.9045753428674652,-0.24147564603742191,0.9082985225659473,-0.2836760451245501,-0.49533632998203114,0.3301039429830192,0.5558369672611044,-0.3973857500401966,-0.01758549230755658,0.22838371688674972,0.8054413974417683,0.3295216528073524,0.4333958295589287,0.9025341389029238,0.5338997433355678,-0.30550912122062285,-0.5473434405848464,-0.5360503480798522,0.6032316931837706,0.024327273422010614,-0.37320691150864016,0.5458131118243557,-0.4240156114824923,0.5157139459131321,0.628849084551532,0.345105867782066,-0.22655708276577838,0.5282793744863014,0.4511224171188598,0.674016866023094,0.20263510907470095,1.0,0.42031481915348706,0.5072165160410455,0.7066368419817403,0.1489001468178219,0.5818225778975264,0.7039828152810977,0.596198095185487,0.7499332546447038,0.7508888987860616,0.007089853474179623,0.7204664969707884,0.6603362898900101,0.27606046100710896,-0.044167139176358075,0.7766389178730096,0.7984318414017182,0.8706876913138296,-0.7668507600084913,0.8284685600755359,-0.5594944030318355,0.3745586003253076,0.7341241972992418,0.5476665140250202,0.3392930573440126,0.7266575530804535,-0.46696990335804844,0.6628551629154941,0.5697416483753223,0.19424309909875298,-0.39099291443536904,0.4166867065777661,-0.15095532140875062,0.24887469823418776,0.6867879904873924,0.8688181660819692,0.6117510946575154,-0.6563615611916263,0.3679094327826959,0.4613697131676362,-0.2660078283709183,0.5281106892612635,-0.28004409795585583,0.6492432686259906,-0.4284621095489322,0.4676981062843853,0.25519432633371864,0.7594161135760888,-0.5309783969187555,0.1876900844492938
Thal_PuM_R,0.6343142060369712,0.2862494423777553,0.09742183837979843,0.6832104792220774,0.3945705808220412,0.6216137931316998,0.6232447075197098,0.5239218782520312,0.6372246521765719,0.3110343617783811,0.047854123403689906,0.4043087483728346,0.3838514244123718,-0.0748570421301452,0.4289528163090513,0.2786785059107187,0.19132036719662332,0.30480172783143317,0.8285856311912718,0.4247139882078348,0.4059991814498744,0.018291301297630333,0.4038832479434044,0.20910185201929976,-0.019661349620317944,-0.17304713917725176,-0.0921469428141813,0.44538963199026543,0.29095664791404885,-0.01359843399935507,0.1917809783418329,-0.08459547254481206,0.12357869868315413,0.209582382580053,0.23902352833652774,0.3966790565431609,0.38927603735518335,0.6002404309767672,0.16667304993379123,0.5178535639559416,0.42031481915348706,1.0,0.8228701566554408,0.6986284949971372,0.0900443657757178,0.5358546215087051,0.28991892479743897,0.6896036668916216,0.5120932831690997,0.3176765347541991,0.3540225884780537,0.2671515129109044,0.579490837788094,0.6264978059756604,0.11237241950905913,0.43118386534456976,0.5248056886850766,0.38809465234168167,-0.07356460879013492,0.27422365226294615,0.2590463914459776,0.8433366538556369,0.21344063549136352,0.10824815820528187,0.2542573213426699,0.7092769062788838,0.3806455987577719,0.44323883326829394,0.26335497948996206,0.293974085409224,0.3138111907672686,0.2363548264296907,0.37454417664218137,0.08648526070831761,0.6460540052410784,0.29845075746443367,0.20855624796297348,-0.07042944048021567,0.44146984663950084,0.6379115346286393,0.24472789143521306,0.5741176212214321,0.3013060093483288,0.48831291306857266,0.05776645530541237,0.32712108626354836,0.2219383725092684,0.6208169030825106,0.21824858258692828,0.528494675472213
Thal_PuA_L,0.8048335142580122,0.5078742292205936,0.42345120724637136,0.7201936555532495,0.38247854325745123,0.5505409792192979,0.6443870382357154,0.39793959618176783,0.3068687549642246,0.41745986832488846,0.11634202772576825,0.5539597170248424,-0.006944459787040833,-0.1227502356775537,0.17458144454033359,0.4381163248940596,-0.07455302562459157,0.3822233585397208,0.8779129316346188,0.6184385623800055,0.4231615238817166,0.18010956458785732,0.5941332254195809,0.4788801537522325,0.10626732034459069,-0.43915131565010646,-0.14080869933097603,0.6410488267047397,0.0869874143984724,-0.13023582431454603,0.34713301295152615,-0.4410001337745536,0.3631687714225825,0.47498660657386843,0.3544725140340119,0.06553670771594602,0.6375997004392843,0.29527182632248516,0.1706910052591792,0.5643873443252969,0.5072165160410455,0.8228701566554408,1.0,0.7201267348914074,-0.2714492293340961,0.6985410315429387,0.5655594204538986,0.602841913215916,0.5329549734238584,0.20355612538889928,0.009804487462922153,0.10397692781891524,0.768360670401098,0.5581893713766218,-0.007883622118090012,0.5865850258124153,0.5913338254977881,0.5578641043921018,-0.32615941205675325,0.23085325461753056,-0.10669700041826109,0.6720532269469662,0.1641140231693152,0.44127266987695596,0.3369031701605691,0.8545165189173805,0.03845765992537314,0.3678864334806117,0.502958909277143,0.06001418975371621,0.06225143474526309,0.37920490271948676,0.04397931906536474,0.37695653457689704,0.7489438588471945,0.2870595996728301,0.39750928022060544,-0.19546986057448446,0.6081681246836833,0.6200731473265338,0.14793707426630645,0.538664704090716,0.02367951919954331,0.5834676531191779,-0.31664011594872526,0.19727180001649594,0.06989946226511314,0.8198647716564885,-0.17226673962148426,0.5225855393841633
Thal_PuM_L,0.8314718045678876,0.605787001482904,0.6443561089208437,0.8087734840661147,0.7160023285152919,0.7457867131893059,0.7685972575473823,0.726301186659623,0.5364057897776473,0.5214920711702147,-0.252918810640286,0.7213215288708105,-0.047571358316994876,-0.6360224947317904,0.6152281741944945,0.6231343221744251,-0.31397474053399166,0.26632570011683593,0.48706835420272027,0.6025446610578099,0.6096712193641588,0.4493545674574448,0.7434196417041492,0.44746994230784315,-0.25831686556293426,-0.18375056756768368,-0.5519546576065724,0.3309330888593123,0.3293280971086442,-0.5144153647772933,0.3849865178219872,-0.4542926449032666,0.4031855273186501,0.4803658543630053,-0.007884627190920587,-0.06608503019542573,0.6975180838606546,0.3080663178109395,0.6517749651286638,0.4308189254422558,0.7066368419817403,0.6986284949971372,0.7201267348914074,1.0,-0.05836122790648665,0.31949827446533946,0.7244763519549138,0.7989455201057916,0.7608619335274407,0.37205077364194533,0.16864280207614632,0.48295169898327706,0.6001264993547336,0.29327320367905046,-0.4082894715066284,0.7437360696313728,0.933434672761597,0.5874991737233558,-0.6538738867523514,0.5997974573493686,-0.30143506977414936,0.6631075158958682,0.6243114128449656,0.6270942804328986,0.21612239246625337,0.7126290264936342,-0.1574902162999033,0.5058599553105111,0.3530528242320794,0.19942941510764223,-0.27931600430882275,0.3828198590092286,-0.12793501280463482,0.07143179407716732,0.8031595353121294,0.631797117444088,0.6122652719476595,-0.6063737967964176,0.3725591085492992,0.4030101716268187,-0.220977215508743,0.33140246624246683,-0.39532483860394096,0.8699997635870705,-0.27274222759090866,0.3805275422059117,-0.21481701650518104,0.8440931640898888,-0.40905386578722647,0.3084155913507198
Cerebellum_9_R,-0.17609185449747927,-0.19254634445510302,-0.35452088879537014,0.06362423766896634,0.31954654717700004,0.301714737274799,0.136127021791897,0.3702651221195697,0.2928982160121229,0.16254405280725437,0.14438771139762654,0.0030388877001882924,0.5521484295068898,0.046326189071279236,0.22054402004105106,-0.07690117697540057,0.3749760455412329,-0.061436967877892865,-0.21275337371058026,-0.11518100230241361,0.1389832038928375,-0.22384067173576344,-0.10314922936836418,-0.18591927395983388,0.11094454116965073,0.3489884526406381,0.2204278022542768,-0.09082484971268139,0.42178910613973564,0.3212758042378506,-0.14597599470199757,0.706859361577229,-0.122135803923649,-0.24072158977644212,-0.14651118369584254,0.4977989482609406,-0.17983628001730156,0.5718965068501178,0.34326586583721297,0.1309429704200812,0.1489001468178219,0.0900443657757178,-0.2714492293340961,-0.05836122790648665,1.0,-0.12451713522240776,-0.34776129670923406,0.15274835783635488,0.22405360419629092,0.575006755810318,0.6442394878577392,0.6515003568268939,-0.2758232214483181,0.2314030992992709,0.20237927304594092,-0.04022724702804232,-0.04188186017752146,-0.07100048798094002,0.13355282906428653,0.47208141635385487,0.2693690657922145,0.021217392567655737,0.2904564980417574,-0.38776918733101845,0.017491845239257696,-0.18371807609096977,0.22522636498470633,0.46390483158015283,-0.18793606412117098,0.5098381097600839,0.2799609747768534,-0.09339539920180973,0.5490772319972669,-0.34696679677564507,-0.1540580070132484,0.34068204741907604,-0.05927945231371185,0.13230946254806694,-0.022710086392545018,0.192782024998076,0.2475066287650081,0.19034202102952408,0.34367161564605064,-0.0007566949083564224,0.5487585302615934,0.5286564093478375,0.37841879656475447,-0.2500068852573758,0.3632428666197317,0.2379284118819403
Thal_AV_L,0.709738673976007,0.6345771519550566,0.22778645993180188,0.647883356935206,0.3959439912450666,0.41573823859426356,0.3852283523484944,0.131626115970709,0.0313994448549052,0.5858291825874681,0.11016784241647672,0.607845148459711,-0.15283072717890744,0.1897695904897511,-0.07813379265587013,0.2743145393566365,-0.018629205094216287,-0.004235324752176069,0.6003200952721366,0.753128955296298,-0.04276609443099631,0.12430976319024906,0.6411560098536992,0.4600189527240602,0.027926983457369412,-0.7104076258309996,-0.026127378623341208,0.9031853688516972,-0.258146334602284,0.10094207138731891,0.537146995112355,-0.2961406571564898,0.40259718533840066,0.5802560268599939,0.8075590099555459,-0.011114303719417707,0.3889639674784843,0.4668984155787725,0.02069610978975684,0.262618654658378,0.5818225778975264,0.5358546215087051,0.6985410315429387,0.31949827446533946,-0.12451713522240776,1.0,0.44636185036325193,0.37018820407992703,0.34494897447138506,0.44987517014949985,-0.14564632002596106,0.1866674529051975,0.8099941332802444,0.5455838634629947,0.41626212081011615,0.5103278409105781,0.33350396703903207,0.7588216892770812,-0.19838113361905169,0.2893651909006887,-0.16146605875562825,0.4274251392866293,0.12874097982712365,0.2352513887726065,0.512536732270528,0.833622439999491,-0.17785077138985622,0.4106392713285774,0.7415444146423675,-0.04557772527122654,0.08961839486913557,0.39694738909918353,0.09577919052560961,0.621087456150541,0.5360782718675489,0.2869280977096149,0.29466685642788676,-0.08322483326393856,0.6390063997085458,0.6099552746013591,0.24729741803287988,0.7620285871505903,0.28769309875022164,0.2110089886734763,-0.35627847398673634,0.1486425923523004,0.5539459585644521,0.6553031384270632,-0.13007547822000984,0.33566955516514374
Olfactory_R,0.8604784550903903,0.7471324601946688,0.900769178170105,0.7099130215658164,0.5363440936193886,0.5314314797772199,0.5515615127428953,0.3577629406415521,0.16616062789063082,0.491130434855338,-0.3679936843895197,0.7930132565295668,-0.48798947978832147,-0.5362013536932054,0.3715471856448043,0.5736504638954469,-0.6018876586814402,-0.042483680907969584,0.24756602751509638,0.8306353575644355,0.32858075621745875,0.5173765029275501,0.8573007683939738,0.5686087360541061,-0.2811942502309957,-0.5260612229573051,-0.6267581458791878,0.4934595420134271,-0.04821340818287016,-0.6433031663672197,0.5159535765519804,-0.6702587124763564,0.5082837736681322,0.8423371616547625,0.25105803645504277,-0.4642114545213361,0.7355041374512044,-0.05236730337390226,0.5044855274540815,0.09638233074517705,0.7039828152810977,0.28991892479743897,0.5655594204538986,0.7244763519549138,-0.34776129670923406,0.44636185036325193,1.0,0.4055187127666275,0.5663695860729454,0.21144840644088475,-0.24472020749915466,0.2499969835349368,0.7226172322372011,0.005608525563547893,-0.43585025644756076,0.684976427885037,0.8004641058187362,0.786632529752353,-0.7583614932517293,0.4383643335798406,-0.7106994847137373,0.3979492513872226,0.4913269866554914,0.880024812070656,0.2500400127267977,0.7175749408088854,-0.6448457230442712,0.33992568262347583,0.632661730899165,-0.11519243101608315,-0.5801902498251125,0.35725779825721626,-0.45377014585975467,0.39148583752794824,0.6864185318689255,0.45053622607284954,0.8565613038101004,-0.6397456810760169,0.483497554858521,0.23690983379086278,-0.4343994681213693,0.17265046014405155,-0.5826349421258414,0.7063695165584131,-0.5978633529790478,0.12827816236448794,-0.27333354084236283,0.8598548721283491,-0.723007555605909,0.07020956975499315
Cingulate_Post_R,0.666312695121947,0.5379471001919177,0.37733855926172666,0.7300002504821778,0.7034429507701345,0.7573701758275584,0.7014073364210732,0.7028293502613759,0.5817384700925886,0.5253367541808467,0.030146828258928567,0.6209546713293176,0.18949173651197992,-0.39774009104063457,0.5340161860747747,0.5656987144033216,0.07562272574758078,0.4095244999323806,0.4885772832995275,0.4492563825847674,0.5633437221511676,0.2563586511073106,0.5996042845379949,0.46013812107463464,-0.061429918520221234,-0.060527497968812516,-0.2009842961216555,0.383157472783652,0.4161838966317721,-0.12865823528737874,0.44231733997808254,-0.2519995816762627,0.4510598210227246,0.2569462219501194,0.07845376446331871,0.16987290629969024,0.5834901340729522,0.5854778296419669,0.528834670761478,0.576560473257305,0.596198095185487,0.6896036668916216,0.602841913215916,0.7989455201057916,0.15274835783635488,0.37018820407992703,0.4055187127666275,1.0,0.7420800345433866,0.4714485883641913,0.3232220271454208,0.5361152288511348,0.4858725291522198,0.5968298853925202,-0.09600577413867172,0.7326275178343241,0.7394977688845665,0.45399525760724807,-0.40730878308163243,0.5925310610867711,-0.0014234811858183578,0.6283363908348679,0.6104691716305175,0.32190600988161583,0.37734725775813077,0.646671330386891,0.09009592096735633,0.6045079548213985,0.33107757631833845,0.2741587628563874,0.09777518198273083,0.471833876004303,0.14842733138995856,0.06255129379858368,0.6974330945560844,0.5797947786117297,0.3038998744113958,-0.3508714129043234,0.3795799364109608,0.5006738786894953,0.15962296316194305,0.6029256788316572,-0.10257306394729154,0.683005272885398,-0.09290491725276376,0.540671702565308,0.029051775279840975,0.6660108167134671,-0.16455038533119287,0.43669516176850803
Vermis_4_5,0.7240128714459063,0.5830659609563973,0.571010011592886,0.8363625630960203,0.7714135874179746,0.8833843796602137,0.8110680023298192,0.8534680547373926,0.48868622748415497,0.6254698756111317,0.02380623776848234,0.8124935914731123,0.13951874829773184,-0.37277581072005017,0.538101643137109,0.5847460711320116,-0.014598985130082677,0.34339161824050185,0.32897246458084944,0.6421953877381062,0.7688908361165857,0.31833234097881785,0.7399554211831569,0.5832985050700081,0.020938497299791154,-0.16166643612273182,-0.2785937105830437,0.46269616011656317,0.5079450608514877,-0.15635744494837875,0.44128597026865446,-0.25553589169552504,0.5566897794529755,0.5181544914269813,0.1344149054590178,0.12028622293977269,0.7065440267972068,0.41202960558592494,0.6078314712631278,0.4953419027752594,0.7499332546447038,0.5120932831690997,0.5329549734238584,0.7608619335274407,0.22405360419629092,0.34494897447138506,0.5663695860729454,0.7420800345433866,1.0,0.501850210591202,0.4661614088518442,0.589021707048215,0.5157387970802496,0.45818020830394396,-0.12814366669349891,0.7509507053747567,0.7987050117508393,0.6116073604171649,-0.5528491396167058,0.6299287687169131,-0.3405203541465211,0.5263654752817405,0.7225458181981791,0.5779452077779728,0.3944363121532862,0.6587246512108634,-0.20273771763025622,0.8810975393050952,0.4988822080743226,0.31824460484678413,-0.05447835800672607,0.4118806050346805,0.1888819177618126,0.21276412284798019,0.6505030360222908,0.6261899395066431,0.609167105784098,-0.33136004923466067,0.466761996686096,0.6118932693666854,-0.04642383653231185,0.4609109832000836,-0.22517096778937315,0.8016797917416704,-0.22917231020177478,0.8335838710468076,-0.06402198813085189,0.6846012092560858,-0.3479732610332833,0.5612866755133011
Cerebellum_Crus1_R,0.4117689228197899,0.47949465262394586,0.04366100205503094,0.508202353720709,0.8023221444668307,0.5778202626142964,0.4055392986631293,0.4568688405877511,0.184298626305898,0.790817863530127,-0.07135757855981743,0.5469008524050869,0.024105755502238684,-0.2020523072057291,0.19862076640623827,0.2897565585892346,-0.01194064693424379,-0.08141653792818397,0.061908135928351045,0.4488219296894167,0.10557152231788637,0.18978491873693965,0.5346962225391213,0.20305274748045857,-0.20058823404556358,-0.2028156921537215,-0.21227163579426545,0.4512256338112837,0.028801595369850778,0.025859394110495076,0.3083219252094579,0.12542924338022587,0.23683788310818002,0.2071725791042208,0.2422975824612529,0.12972321615770036,0.1548057189362543,0.7246783301629605,0.5628420517269189,0.17654509723459327,0.7508888987860616,0.3176765347541991,0.20355612538889928,0.37205077364194533,0.575006755810318,0.44987517014949985,0.21144840644088475,0.4714485883641913,0.501850210591202,1.0,0.22939575760474484,0.8446290297157206,0.30567342318394997,0.40086592467625337,0.21237742701653728,0.4503178347413804,0.40323547869826737,0.5670943265954841,-0.3820153165244156,0.855043878211536,-0.1382162780645666,0.20960947876766578,0.5495647768306703,-0.0015997859681018448,0.23895745879550426,0.40499493766852185,-0.19631783481574402,0.5921911889948188,0.32905032176080395,0.285018816855176,-0.0871667572085569,0.19422536715932356,0.19895182341755704,0.05521773056915244,0.36244556889336293,0.8176503604689462,0.205862448192791,-0.3282810567198436,0.17897491842366645,0.3674645763313112,0.047961070322067555,0.5842242846384718,0.12731997963519612,0.30123646261746434,0.038643642078017106,0.4432937708098486,0.5512556577119745,0.34782056280683854,-0.10476199088668789,0.1960093838233562
Lingual_R,-0.05111406407602469,-0.3130994741386433,-0.17577278256535114,0.20330833949911398,0.19508095519820937,0.503286909371889,0.39868945139442796,0.5800215066865493,0.5158609132577788,-0.057347122351810685,0.17634157145237275,0.019475705664306706,0.792239844174091,0.15029850127584057,0.3775454688915773,-0.0798758834157952,0.6411009091359775,0.1488821792546816,0.11727015124229918,-0.07151738186912134,0.5222584436605296,-0.2381476406008559,-0.10528275921935781,-0.13740888815785066,0.1893154514374892,0.5154533464309897,0.22837785918702638,-0.15476795959131912,0.7574752300245309,0.3492164938726674,-0.1600372776485746,0.6076708283047932,-0.13617243397844622,-0.1480783650168546,-0.17072797597277098,0.7838804355072216,0.06017834146832747,0.5351675820210051,0.2099292731511979,0.31148392940610437,0.007089853474179623,0.3540225884780537,0.009804487462922153,0.16864280207614632,0.6442394878577392,-0.14564632002596106,-0.24472020749915466,0.3232220271454208,0.4661614088518442,0.22939575760474484,1.0,0.41589752401728336,-0.1800375344185203,0.4116781404263245,0.09014701374738408,-0.051871059158097164,0.10307982438656173,-0.12214147685529633,0.28196361787446483,0.19207542752847068,0.44512511201211685,0.3006852412398831,0.22145769201293988,-0.22571088782193796,0.004288471113811963,-0.04055657604859208,0.4607669752929408,0.5802148889467915,-0.10144374551420535,0.5617173691633394,0.5526336348821768,-0.15538766100700085,0.8304085652231608,-0.26562543203670946,-0.010923704947791246,0.10427146414831626,0.08036611492424035,0.36949541445614514,0.11273076030007836,0.4565242884700754,0.3000739998648325,0.14274358336036702,0.39263515551985545,0.2626639399125947,0.6392691171962946,0.7359087890607585,0.015068861842640668,-0.10629190529110571,0.518198461563054,0.5520874001700227
Cerebellum_9_L,0.3699961984154796,0.3788361709266529,0.14782802719006258,0.5031671503370453,0.8571896657706164,0.6401209492769655,0.4600739839793329,0.665737890156079,0.2582598396471398,0.6815090734561517,-0.1917567134809499,0.5427692070067974,0.07429302912808618,-0.43777011277180844,0.31926719439774826,0.29192929741539925,-0.09092438563919283,-0.09446626477381412,-0.043497833273968785,0.35849242332606784,0.26530203070970343,0.2270654068747676,0.49540492084115306,0.15425735981772518,-0.27978316067540326,-0.026988135277961532,-0.3451041590168118,0.16277790807328546,0.29714213277346124,-0.16364741106679248,0.21817722888766233,0.15839015383209398,0.20033000027717676,0.17293196447333806,-0.014337333114468533,0.13934951602596599,0.20922050678740858,0.649567547988767,0.7900078244631421,0.1651448315287388,0.7204664969707884,0.2671515129109044,0.10397692781891524,0.48295169898327706,0.6515003568268939,0.1866674529051975,0.2499969835349368,0.5361152288511348,0.589021707048215,0.8446290297157206,0.41589752401728336,1.0,0.1726073564628498,0.25134766844930534,-0.054564066785210606,0.4581540989207045,0.5442267870796771,0.46945586783206944,-0.4893090185912561,0.9260544338166111,-0.18189885656042562,0.15795183136012472,0.7079542846149355,0.08912285148749068,0.11029562736055018,0.2655597689373985,-0.17855432880641495,0.6206169441759686,0.1423145609262147,0.4369372231731628,-0.17199937346149624,0.16839336417064715,0.18230075035696677,-0.18206306601436426,0.3587562602752572,0.8599292439114712,0.3404907679558246,-0.45990107971974287,0.07798908040101027,0.33185588925084963,-0.10385071027306039,0.40092831003797347,-0.08083745661969646,0.4806257230607443,0.14212783643429752,0.5724147488780914,0.2824127692937457,0.32342996007847663,-0.16200723988711213,0.15519165392290077
Thal_MDl_R,0.899503373828712,0.757281254107418,0.5478010277490225,0.7889454963054299,0.49152029861841473,0.49877884445711707,0.4993102353119737,0.3131268726951618,0.17272919765130176,0.5485428481771211,-0.016570184967474724,0.7684119207520329,-0.2259226726713172,-0.09009956171569337,0.21392396379489606,0.48028039328117134,-0.2755952184220594,0.13808049951244725,0.6354166567037204,0.8375388172056716,0.20932318910344822,0.2902383446502371,0.8012962679686444,0.5915470962046784,-0.054384203795393354,-0.6496053238311967,-0.25630517419241244,0.823187282298506,-0.1430252990015578,-0.21300589421452368,0.5936748934718945,-0.550123340171451,0.5035431362274889,0.755348055995776,0.5931503619633861,-0.21909485916183705,0.6508696035627507,0.24896527948169908,0.2280030330117561,0.27324286669599407,0.6603362898900101,0.579490837788094,0.768360670401098,0.6001264993547336,-0.2758232214483181,0.8099941332802444,0.7226172322372011,0.4858725291522198,0.5157387970802496,0.30567342318394997,-0.1800375344185203,0.1726073564628498,1.0,0.38214748301853263,0.05529826164428271,0.6827511323176729,0.6333264828242374,0.819910649251609,-0.4336239807403499,0.3450946361094986,-0.38439838436855805,0.5939768260310916,0.3019079353972635,0.5658778552392435,0.4471371594272849,0.9305966600403878,-0.33379873152799716,0.42570220677483794,0.7662801860199868,-0.15674359608697871,-0.16245932505060262,0.48482742242015936,-0.15032925566762703,0.6420098026574749,0.8219707089306514,0.3366467918731807,0.5421709879595542,-0.3176172274180725,0.6652910119406289,0.5299466252293628,0.020941351828559312,0.5719934838392917,-0.07436708205199127,0.4845567839977476,-0.510230122590165,0.1756154531511351,0.16684511343186265,0.8999683710330639,-0.39246522709892645,0.2955404384193816
Cingulate_Mid_R,0.3712515472082938,0.23158951367255254,-0.038059272999464,0.48388345266663485,0.31603212923660734,0.5785778930776062,0.567051831338283,0.3617146249676238,0.3876652029360092,0.37391369096542804,0.46184778066466736,0.31250592715617603,0.4107288940835638,0.3221803726171221,0.09664731623628933,0.17197018261309957,0.596184907124211,0.4432018510516706,0.6077745675815156,0.3197522777722839,0.40599017099079,-0.19011724061740298,0.2680747499268811,0.32349485039385156,0.37678205288528926,-0.08359506226744162,0.3738496123660384,0.5264795648065745,0.18831293967386017,0.5187874095212993,0.2414523072787402,0.0791647949132287,0.24209091447924105,0.13700346981122555,0.39675928443546526,0.5470852325677208,0.3888092222412431,0.6920054818093634,0.029909415916989823,0.7101182076311544,0.27606046100710896,0.6264978059756604,0.5581893713766218,0.29327320367905046,0.2314030992992709,0.5455838634629947,0.005608525563547893,0.5968298853925202,0.45818020830394396,0.40086592467625337,0.4116781404263245,0.25134766844930534,0.38214748301853263,1.0,0.4258263044175448,0.362798366094539,0.18264833663735894,0.26927999433092425,0.1722695741470344,0.22950268785169367,0.4029405924530371,0.5152891531445518,0.07527921903539533,-0.08963241046045285,0.3961530877700067,0.5268437522781158,0.4434923711747535,0.5122785066965623,0.3831330503868716,0.22968918992403395,0.6499899357342043,0.3538805598836366,0.5947943562603522,0.2751750802208014,0.38901580978249223,0.20494916984172099,-0.013276841678531649,0.3188629404441587,0.5785617352022456,0.6910431053572111,0.6973394338458108,0.7261463455205058,0.5366605964130452,0.2949659687469975,0.11797296850626503,0.5066519259559155,0.41862807879794,0.3331065798016094,0.3195678959458042,0.7739628822479675
Rectus_R,-0.14730774882026143,-0.0414542351504447,-0.5529105708355617,0.010857060998840703,-0.09436049203065966,-0.01441860041558559,-0.11369161135226434,-0.15140276244429404,-0.0353055259768048,0.1484747974210134,0.37292683316117486,-0.06864981984070463,0.26612875132846775,0.6328574656154778,-0.2839219761610102,-0.2940530568757983,0.49219853405255826,0.033055353144509185,0.1406218327918506,0.013489526423678492,-0.2990729469441929,-0.3204479217146951,-0.11473812874230538,-0.016607224705577277,0.21677229262616304,-0.20149600755612293,0.4992394578473543,0.3735794334266756,-0.2116006061322454,0.6125620035597525,0.13479248053523823,0.2863058123566303,-0.00514474881600039,-0.1007229433459869,0.6018871057297432,0.2876878986868564,-0.28512602571326784,0.4590415947097254,-0.4863688964723926,0.06282150226221185,-0.044167139176358075,0.11237241950905913,-0.007883622118090012,-0.4082894715066284,0.20237927304594092,0.41626212081011615,-0.43585025644756076,-0.09600577413867172,-0.12814366669349891,0.21237742701653728,0.09014701374738408,-0.054564066785210606,0.05529826164428271,0.4258263044175448,1.0,-0.1173906599417999,-0.382642533369823,0.06314320653249232,0.47567133334661843,-0.14490850453720863,0.38392068698628024,0.04620712123715496,-0.26702419915433756,-0.4951481959869618,0.22619663898825476,0.10081847611753823,0.3058897936212443,0.18778924608357378,0.21868712757449155,0.04221113462987412,0.5547398924142194,0.05297374503275733,0.4624673577128662,0.29697180508094295,-0.19586047769775947,-0.1557338105650238,-0.4290248908445796,0.47924721368563206,0.1421724230646195,0.3709072432367147,0.5463989317853172,0.46797047712821327,0.7246841636618829,-0.4256223817451943,0.09999996886490196,0.1270121156516022,0.7446899434407239,-0.2331628173930699,0.45752632732692006,0.1780399302186013
