,OFCmed_R,Paracentral_Lobule_L,Thal_MDm_L,Frontal_Inf_Tri_L,SN_pr_R,VTA_R,Cerebellum_4_5_R,Occipital_Sup_R,N_Acc_L,Frontal_Sup_Medial_R,ParaHippocampal_L,Thal_LP_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,Caudate_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Insula_R,Temporal_Mid_L,Thal_PuM_R,Frontal_Inf_Tri_R,Temporal_Mid_R,Frontal_Mid_2_L,Cerebellum_Crus1_L,Rolandic_Oper_R,Paracentral_Lobule_R,Cerebellum_10_R,OFClat_R,Thal_VL_R,Thal_PuL_R,Thal_PuI_L,Frontal_Med_Orb_L,Cerebellum_8_L,Vermis_4_5,Putamen_L,Heschl_L,Frontal_Med_Orb_R,Hippocampus_R,Cingulate_Mid_R,Cerebellum_4_5_L,Pallidum_L,Angular_R,Red_N_L,Thal_VL_L,Rectus_L,Cingulate_Post_R,Temporal_Inf_L,SN_pr_L,Thal_IL_L,Frontal_Sup_2_R,Lingual_L,Amygdala_L,Cerebellum_8_R,Temporal_Sup_R,Cingulate_Mid_L,Thal_MDm_R,OFCant_L,Thal_VPL_L,OFCant_R,Occipital_Mid_L,OFClat_L,Amygdala_R,Olfactory_L,Raphe_D,Cuneus_R,Rectus_R,Angular_L,Supp_Motor_Area_R,Pallidum_R,Parietal_Inf_R,Thal_PuI_R,Thal_MGN_R,Calcarine_L,Fusiform_R,SupraMarginal_R,Thal_IL_R,Occipital_Mid_R,ACC_pre_L,Occipital_Inf_L,Thal_LGN_R
Amygdala_R,-0.09119641954906554,0.19567899586794005,0.2612446472052882,0.3652753450931445,0.14532459066231773,0.29168107796815557,0.43632598638418923,-0.14002671496227936,0.028101372413632045,0.14141873240791514,-0.22530749495166774,-0.004097358516502919,0.07452700153140858,-0.0633845082942711,0.1511574425059745,0.014656535115552144,0.24967170803175262,0.21417039068389723,-0.170732221867862,0.3005274489835925,0.4702305186718192,0.3219815810561866,0.42911768337191997,-0.04654795981741981,0.2924606202639324,0.10502776575917605,0.2399961344927336,0.19586711629586367,0.14342876578585073,-0.04572301330076402,0.1263022247638434,0.178620216215728,0.18006149032697777,0.25710666110824637,0.5069125096497772,0.20484889462187286,0.26464262327948407,0.24090699575588564,0.1995854999017344,0.3376858373520933,0.409105079658378,-0.11857685491452646,0.44113426521896915,0.3132647977087094,0.07403457392193163,0.2680814039392922,-0.09171555892977422,0.11724912013876998,-0.21632433015609576,0.16825253404849314,0.18340113569556962,-0.22914680865110493,0.29049739542873665,0.2883145374232585,0.314138719533513,0.10265099476290127,0.23509538239657649,0.532383715518306,0.158577301082824,-0.06541687524671531,-0.05229327615833523,1.0,0.11725990420155653,-0.18240803661525104,-0.07366306558536322,-0.10518298239312121,0.059352881290213585,-0.007676168800585476,-0.23055219737873145,-0.11846553847728794,-0.21497295658141455,0.4782008184592679,0.22593586991639242,0.2297767728026225,0.21321947644939224,0.061940077810537224,-0.20977653486643266,0.3351033569282259,-0.1585607968886782,-0.22533762569494586
Olfactory_L,-0.08627243757978968,0.10623913564314869,0.3735245418009616,0.4104275979229533,0.32864557906117536,0.6070776498299807,0.2285109541607102,-0.05043381592215281,0.6983476334402193,0.3959468795757462,0.12317350833159385,0.6335842298874954,-0.029456352186003787,0.5244617356945053,0.4337989669184118,0.396422283188438,0.2976546230125999,0.5019307645781452,0.1893396594356341,-0.02799159798774151,0.5206813109975663,0.12733481798702456,0.13897722362345355,0.007789804661619353,0.46716001021386416,0.09978006266140407,0.1331756371227092,0.4738210020398303,0.37473714997841806,0.16824606453117033,0.2117267615935918,0.08601776052382128,-0.07344341739035322,0.21284364226250957,0.24261081865269674,0.38370978309722054,0.34268694148235407,0.5246958462383627,0.08600308543972461,0.32272639083934435,-0.004137912382838916,-0.02399289816586519,0.3831146469244256,0.49838808983851624,0.30731786047813775,0.21908435295871337,-0.016472044661578127,0.511643116418063,-0.08738983673584093,0.13705774711372856,0.11899588186927648,0.1693018297131923,0.1802649476077065,0.2575321776629282,0.09719655583626087,0.2419364311596415,0.6499934778224598,0.19938972467066346,0.04870235081324268,-0.1576671898650972,0.24420651909059424,0.11725990420155653,1.0,-0.07005724741995992,0.026583348182028694,0.1496825817418814,-0.18466260409646718,0.05391827475022519,-0.017868376348489853,0.03250138830208789,0.39738311423427086,-0.3434872290793112,0.18913484666210623,0.035958046276543816,0.10126452683675627,0.21519883141548146,-0.1287432436248714,0.38606211786928524,0.02580657519313862,0.15447706874337372
Raphe_D,0.4036010883866702,0.14573487357282677,0.3387249453139702,-0.0018197945969039445,0.3576420537559166,-0.3355814769691993,0.32216536328186013,0.5174044102386427,0.30568969292499615,0.2541758716743817,0.4410811067182461,-0.017662837588489674,0.28158550293388196,0.15165851694566526,0.13159862367541963,0.11038948587902796,0.26292887393298786,0.13415708380414487,0.3031609716377095,0.04273116294270558,0.0747933547735139,0.2895038767724116,0.15023101665169156,0.17034541545977344,0.3400674845864046,0.2544655886646089,0.2427493498234678,-0.37060139664910824,0.2650976551155443,0.33270969702763464,0.37965604938180647,-0.2567998727397339,0.16760716740737125,0.27685760296712614,-0.08601119384374199,0.09451100414950572,0.09587529221438783,0.31523202342285733,0.1740906087962594,0.2467684762067831,0.2217605788646545,0.48296814760130286,0.08526666808246508,0.2280224069477783,0.022826201666455125,0.19056528886870927,0.2125117695373986,0.21038205384034445,0.3964564364309925,0.36304397502689834,0.2960373649303324,0.39521625454472364,0.28827042353344184,0.3812808731537997,0.12474597255491535,0.07791775213609686,-0.4195008657647026,-0.2505368043466989,-0.1381459024700826,0.47514578104256333,0.13045660895995062,-0.18240803661525104,-0.07005724741995992,1.0,0.3367096480302595,0.23133802486562577,0.4955273052661805,0.3563953121680555,0.32864650511009147,0.2829349047065068,0.48302587401545743,-0.4013190039198736,0.27302335327112226,0.4218348993635026,0.17419973582355577,0.05938734952076705,0.5163802099116068,0.09496862402552822,0.3032431871271968,0.24632990681242087
Cuneus_R,0.06335477072491635,0.6157683147527231,0.3442032837688884,0.5293461814440185,0.19906186423882502,-0.09699977393575783,0.5789301764647204,0.835521975342767,0.27626562748893363,0.45906504175043494,0.3425105194510255,0.14329238156857166,0.206791880098729,0.46338877249757066,0.47980232379215704,0.5587693646621423,0.5084332142351105,0.4165524977201304,0.5505626563637398,0.40811790436664286,0.27792973091313455,0.2694866066396569,0.47015160207972156,0.0048592024908946825,0.20763060645148101,0.6785244916639214,-0.33758624475218213,-0.03701800210817351,0.48673326377315274,0.007321585578751677,0.177780841759614,-0.056204645717136854,0.22665184857202744,0.662665676890425,0.2934694589717884,0.31811326264342465,-0.07687487044420944,0.25860298381620767,0.5872316525375646,0.6249463194546643,0.400555446145066,0.8550202169071058,0.07883756621423677,0.356551614021083,0.0874351074460214,0.37482295381714703,0.475103995687,0.1768389873831663,0.4388727884248218,0.7111666804716159,0.6899063808038091,0.3618542253358959,0.08411184709547653,0.2715681648964053,0.5709603920601657,0.3076150726563647,-0.0864599304039787,0.160687568728998,-0.2079059711065414,0.7042738233251371,0.10483959506410462,-0.07366306558536322,0.026583348182028694,0.3367096480302595,1.0,-0.0654585891563984,0.5975630349719957,0.6702348431429815,0.31639357077805236,0.80915632836003,0.5398306359617915,-0.047310722486544686,0.6198130015733243,0.5560589938388892,0.6551722935628899,0.1761621150842235,0.7423139473015753,0.41452290155757354,0.4694520076246352,0.33839303331951015
Rectus_R,0.39746076461172236,-0.12042801659017698,0.2031224141360463,-0.10889262534099416,0.35021722211914635,-0.22466740543221192,0.04267334821316765,-0.13053860056236596,-0.1487862408828225,-0.031686243701870315,0.5321786603860241,0.15381051939608095,-0.1549790071804239,0.36287058182750925,0.18960271170714418,-0.029812579517143823,-0.0536089538078262,-0.08617465626296503,-0.27538067065346494,-0.4145721686481384,0.15636788123626952,0.04433620491542611,0.04997767488764871,-0.29205139287926485,0.1370378609861519,0.11004383308728027,0.42229983533966325,-0.15340518039067388,0.19145645407067255,0.3247112527612188,0.3219749870252666,0.02352325552694324,-0.330684819433431,-0.08585946212079838,0.09107313760649334,-0.3045357684805856,-0.22370457260170348,0.11773379721959731,-0.10387576805026101,0.1452232855157992,0.05641955788383993,-0.10481679703400153,-0.07512232327241115,-0.07623098898273833,0.3976864014637946,0.11873149205142615,-0.18514510587382157,-0.3518717732807313,0.5186655565924875,0.09160935326004463,-0.029769638609010482,-0.13869344615914797,-0.004324728500731278,0.27024754337563744,-0.12407544695642625,-0.17010161014908226,0.12708517476269618,-0.15556091798381236,0.06577652956188437,-0.1844948956378131,-0.04163674061153,-0.10518298239312121,0.1496825817418814,0.23133802486562577,-0.0654585891563984,1.0,-0.02526039823770719,0.24601006905806447,0.5846903511997611,-0.11929108370262383,0.23605357338023839,-0.08448910828912157,-0.14728228735048174,0.25261149137968775,-0.0632969230186825,0.30075259331058846,-0.1213826480220178,0.08815309757890342,-0.2264138201332196,0.5389460737875035
Angular_L,0.1969596006235493,0.31388872638318543,0.23047512373662218,0.11563338771674533,0.13372323426574176,-0.20135450014368073,0.478117566454725,0.7025552974388596,0.27670751509315805,0.34579339894710165,0.09804922849607627,-0.2887863364103154,0.47748763826213414,0.09295802887963278,0.15523921233539859,0.05886850493164771,0.21957096034911694,0.2732214430457876,0.35363656874716654,0.302672225513908,0.10817109845836324,0.5624251467099202,0.43437694267504146,0.15031371933732696,0.375068037399389,0.540018572221507,0.16031276733466795,-0.24607912637983761,0.2399035936360115,0.2761804523156966,0.13236207377350004,-0.1597838265236644,0.310132580697566,0.4692322958018669,0.1771997946218698,0.11615593470969637,0.17101963782837198,0.3740468674340281,0.4227141948268017,0.4063149402983217,0.28877459269064126,0.609253952851217,0.009844918010637086,0.2888513265817581,-0.12502261498178505,0.35871889411105323,0.1626113662643722,0.2247424317349537,0.2878751875534548,0.5244881043910228,0.522279831976442,0.2088336626648573,0.4510485101215441,0.4849291012504147,0.38402229206420324,0.19990112852113126,-0.46533530158854575,-0.11904379721186774,0.030491525070737654,0.8636208501821173,0.21418786902494716,0.059352881290213585,-0.18466260409646718,0.4955273052661805,0.5975630349719957,-0.02526039823770719,1.0,0.45167015933102966,0.06889099048149966,0.29621051905041235,0.32923277028123604,-0.17288283641760985,0.5030776689120797,0.5193715383729979,0.1970830784559745,-0.050100850052446654,0.6795035084984845,0.12102230851328843,0.5478725641360739,0.16143917323281007
Supp_Motor_Area_R,0.17484991019757035,0.7333555786227572,0.4782219866295325,0.5568926157382931,0.4882412539005712,-0.05253187653106869,0.7158380333223991,0.4712270307571673,0.24824514133922995,0.3497186546132374,0.588844054124269,0.32113915451267966,-0.011119758622102334,0.6862427457806329,0.7450818100973412,0.37614826871397145,0.5594104039329414,0.5354714114138918,0.2779036730798132,0.2304787371079041,0.5089752585409055,0.22265148311045213,0.746583870683078,-0.1300130796541459,0.3806582244933804,0.8564802023509217,0.002120741577138046,-0.2182665300329094,0.7408459365996585,0.02716339658158827,0.17339390294646836,-0.17522975973976607,0.008614046469609197,0.7235142454218747,0.48171898451616224,0.09579982714724887,-0.03798905234256112,0.396770629151025,0.7182516829875536,0.7608772128487984,0.5219038692387479,0.5468359870536607,0.0544141052655977,0.43993422659702347,0.1348975840325336,0.5119087575912303,0.33423221471589776,0.08855748300239699,0.5965773521108049,0.8160454520255124,0.6368752665609448,0.013259056360208486,0.14543184142462914,0.4440236651891652,0.7229023621371827,0.26835588797583304,-0.07602055589079681,0.21671627887750045,-0.18277698796989444,0.3470220349444412,0.1074907608315599,-0.007676168800585476,0.05391827475022519,0.3563953121680555,0.6702348431429815,0.24601006905806447,0.45167015933102966,1.0,0.5839274798594721,0.6550049648810362,0.5395446020122897,-0.03653563274786412,0.5034519074614029,0.7836697042269352,0.6152566602278352,0.3503147103795659,0.33792071600554463,0.44765014544744186,0.10293329576035938,0.48910436688018616
Pallidum_R,0.31704761729696307,0.28670575708358836,0.4389926226842146,0.21396593325231014,0.5195721557277464,-0.3102102744949947,0.24982313306825701,0.1506913953788834,-0.08712499937817654,0.1805736667035278,0.8277039651772741,0.27026298868694526,-0.31458148261569285,0.5845264766184074,0.4146114790683007,0.2984576116086046,0.3100729052018026,0.0482319916454554,0.024858253202228068,-0.22108538120801385,0.2414390263510804,-0.16426743237918892,0.2260719131718439,-0.3168115654348358,0.07270034927648476,0.30023569636986175,0.04942955093712519,-0.16039676993036175,0.5098922781861264,0.08025425775639282,0.2699174948331415,-0.17112547316620727,-0.23785274610906074,0.23160153745509596,0.13010224517381602,-0.18347522172043798,-0.4423304909349655,0.014305305825221416,0.2834401184548366,0.36135249866285,0.5214774382202563,0.24572016871081367,-0.12447740481038674,-0.039224557266704055,0.2433422715637844,0.2695936200641732,0.20884138897081916,-0.37433714736466267,0.8488685014930254,0.4120895228701401,0.22819693848843411,-0.009011524161828155,-0.19664650370737335,0.14039823830924003,0.25386645770985583,-0.1193807283558298,0.0053198132559076905,0.06686165711713749,-0.09944835049020834,-0.0007088858306492466,-0.07576713229202985,-0.23055219737873145,-0.017868376348489853,0.32864650511009147,0.31639357077805236,0.5846903511997611,0.06889099048149966,0.5839274798594721,1.0,0.4071120520606134,0.4263064424715975,0.12096063214572977,0.030062302285330775,0.40576586289117905,0.38458116252387187,0.470671816104525,0.09517716545024907,0.2709998485125753,-0.1588375743747874,0.7144428082268897
Parietal_Inf_R,-0.035519004488532575,0.7246933830974464,0.34148558114449457,0.6075513231007488,0.2654118302882347,-0.0389294469745221,0.4977821490394538,0.682955610832061,0.20067586270987975,0.4955461792130405,0.45716530189719945,0.30159269064002664,-0.13616750368446356,0.5072692750278484,0.5511808108268258,0.6408480685707156,0.6006702070999587,0.4148596954421798,0.5034331786127468,0.4300563597341134,0.2984035722743707,-0.08733213831142125,0.40364820346388935,-0.11798647682479159,0.02517175818838576,0.5544223282778676,-0.4762838847143987,-0.011967281373894963,0.5415597081238605,-0.2328028024257637,0.11669794572032191,0.019013917489615655,0.14020768592525937,0.6016230951812125,0.17701823342781936,0.3275276797377098,-0.10467077911255418,0.08274118273891053,0.7020537658114703,0.5324159931066771,0.4038055552776826,0.8264633946027403,0.08454625342910334,0.2791685564764796,0.09737429420956421,0.387957301573584,0.5034266639496436,0.1357502877933197,0.38735360773885497,0.7154802665380808,0.4940179027906829,0.3300644474806259,-0.14867396612959496,0.08960692493463332,0.6478481843749129,0.35388686585560447,0.06599854228668482,0.3312144903944495,-0.3446519051462848,0.4009554009735204,0.05953943695191267,-0.11846553847728794,0.03250138830208789,0.2829349047065068,0.80915632836003,-0.11929108370262383,0.29621051905041235,0.6550049648810362,0.4071120520606134,1.0,0.3885327604487344,0.08627241895589925,0.4358383647102815,0.44985834602748165,0.828785641735953,0.34101139254944685,0.5428774963578319,0.5314582100925275,0.1914189592354554,0.16916909841030497
Thal_PuI_R,0.25768695654522616,0.2922821098235611,0.48288675781125273,0.3447071955891961,0.39290817817266355,-0.01674466812351753,0.4703807322634266,0.5116772834990451,0.6115136549577268,0.3529548263475042,0.5254833592388282,0.40670971798066274,0.26332257903950335,0.6465462797616164,0.5320705492293687,0.43198241829664824,0.4761475303635688,0.45024944670781464,0.5441577916419652,0.017163678386798917,0.32005153052608876,0.34975523565200856,0.292330188132442,0.16376869074202957,0.567230843700195,0.4874123123641815,0.08890321460390291,0.008756020168117842,0.5478687667652103,0.3364101125194828,0.371548156035543,-0.34907118652664193,0.0440873259787379,0.5483119505166739,0.16777819546689277,0.31441472166263884,0.045150604067856,0.5720570181552774,0.27023519194081863,0.5582231438947174,0.21113847857925241,0.4816833669971019,0.12046102489360726,0.41135939489289003,0.20409643566984106,0.333850316501382,0.3861542888069884,0.3904796938760726,0.5220453995969251,0.5004266515861013,0.5665950848301888,0.44045819664084024,0.336142987666367,0.45665822125331845,0.24668736068378097,0.05552385977911142,-0.016863377535146686,-0.08027533067759993,-0.1385769121755723,0.4029802088842803,0.2850005900128716,-0.21497295658141455,0.39738311423427086,0.48302587401545743,0.5398306359617915,0.23605357338023839,0.32923277028123604,0.5395446020122897,0.4263064424715975,0.3885327604487344,1.0,-0.47657627696629795,0.5018784877624287,0.5280668410603122,0.26315009798574723,0.04444198453889638,0.43634705146671837,0.2722424892367613,0.40350371098574056,0.677514916329785
Thal_MGN_R,-0.1797023570968729,0.23668846551794145,0.07221622160452604,0.21867889510793875,0.019795360887681225,-0.022241053282113055,0.06679694831775759,-0.2515001902824216,-0.5681620040481885,-0.017436128322406708,-0.015342422088034408,-0.11669803906903783,-0.31179201837333687,-0.15008211531409985,-0.037084832933617425,0.03289585966176039,0.06816421911982748,-0.14665461078490097,-0.2908267327194915,0.2599938638991045,0.12972708316733916,-0.2573233864514949,0.20048929336371857,-0.2864834616262808,-0.323509149769596,-0.07738650791498147,-0.1701896089057877,0.125310435424947,-0.01719482389688688,-0.3261231573075604,-0.15530165334342574,0.3082202423344736,0.035593711706531445,0.025065680217241284,0.2296447383710476,-0.1599091408693017,-0.3196049203330517,-0.39426082467901646,0.2055060724746106,0.05917560395127223,0.4683703829787788,-0.16781625071582912,0.044627035569367056,-0.1771978255030098,-0.07222698402450535,0.09489337518254701,-0.027830756401187966,-0.4884643645043415,0.09054770398434958,0.07653437085942492,-0.007882102205587948,-0.30087258398567496,-0.26512956468602206,-0.16606750127953795,0.2844350044344728,-0.09006898230930972,0.09376613338754583,0.6015797014046876,0.16739298822516138,-0.24519229646961296,-0.3712374460818472,0.4782008184592679,-0.3434872290793112,-0.4013190039198736,-0.047310722486544686,-0.08448910828912157,-0.17288283641760985,-0.03653563274786412,0.12096063214572977,0.08627241895589925,-0.47657627696629795,1.0,-0.1008909588044715,-0.006176953056426501,0.3132183438544564,0.19766883752326997,-0.29832965835967407,0.20610344299491723,-0.3228770459491205,-0.2129232793578968
Calcarine_L,0.012075711103293847,0.43785913525990566,0.30284676805195443,0.6100178382203366,0.08019498976902169,0.023061344932120476,0.7277252899026166,0.6551456082700601,0.48779618993049556,0.4675150532702715,0.07997931981054139,0.1674358348775386,0.621886106507105,0.33478184743873785,0.518218692018516,0.5242688296182645,0.5262773949545755,0.6320615649651874,0.6085757338106366,0.3983322738019945,0.43295815123451525,0.6889382116362394,0.612687306745355,0.49826204374136773,0.5450675760470788,0.5475342562845775,0.016997343679228782,0.118419219032933,0.5681863017440295,0.32223801711553535,0.39494869441794284,-0.10224279116396255,0.5453058878990865,0.7789267713717476,0.44190275362396136,0.6142172296144419,0.23006735810739012,0.5725856060553299,0.6010081723801708,0.7397957958898878,0.34374560081709266,0.6107543663786746,0.17632131410857696,0.5893124110306694,0.05491833621989862,0.32904859298175704,0.4508402144341226,0.4095236774557991,0.1800105598478608,0.6704960415280093,0.9175265097132785,0.41913299063517145,0.6643251858985986,0.5817619047512094,0.5608218063589019,0.2975076389987117,-0.09881276451206382,0.2498466415530082,-0.13280019425141038,0.6391856202265058,0.266465726881986,0.22593586991639242,0.18913484666210623,0.27302335327112226,0.6198130015733243,-0.14728228735048174,0.5030776689120797,0.5034519074614029,0.030062302285330775,0.4358383647102815,0.5018784877624287,-0.1008909588044715,1.0,0.688268668962913,0.512538343458914,0.0932679354593761,0.5952283811935142,0.4416547883725257,0.654132789780474,0.2525142204379693
Fusiform_R,0.2793643375845648,0.5817334497418655,0.37834293547407954,0.5278433933351921,0.29090659431849464,-0.13312759859856044,0.847513958427202,0.496817315512754,0.25004301610585794,0.33525235725145147,0.47776302938750814,0.2241324644810283,0.31570207104452414,0.5238008076399839,0.661301104242239,0.3569816550163716,0.5206888934683871,0.5670206554264081,0.2871466929140738,0.3535658807043101,0.5337384533180232,0.5529430445293944,0.7550682210042601,0.04908928858275378,0.5214630869802519,0.7147078062034762,0.23109731623623897,-0.1317783480014379,0.6211424495629293,0.2671420609041267,0.4012830868874649,-0.12889103206314995,0.17618662732529036,0.794008633348084,0.5344112733786381,0.25814318539678555,0.04451598461306478,0.5714709537472978,0.6513379840954621,0.8346898388753513,0.5190560677545629,0.5184531175943518,0.1082151651724991,0.5076245351176523,0.2559913045584921,0.5487052263350106,0.3449407352257338,0.14506971890256218,0.5158640134902517,0.7822309902165173,0.7683066219661516,0.11540157934349152,0.4668023777979688,0.738328114052049,0.6185401424063861,0.23542840276557514,-0.1005693001478895,0.27396688951365533,-0.05567411557885343,0.4244123316378129,0.07574341322505605,0.2297767728026225,0.035958046276543816,0.4218348993635026,0.5560589938388892,0.25261149137968775,0.5193715383729979,0.7836697042269352,0.40576586289117905,0.44985834602748165,0.5280668410603122,-0.006176953056426501,0.688268668962913,1.0,0.5517791320515455,0.18880460034567204,0.4157659388631716,0.4896307575229044,0.2513780921069039,0.4213490518515302
SupraMarginal_R,-0.017596886083938324,0.764649486313897,0.43065947336377,0.7554967827716158,0.3249609353872603,0.05547112759239986,0.6954025765440989,0.48507528836265096,0.1367776459777867,0.49129568652907707,0.3788511660055463,0.3363919905168796,-0.09507446475289148,0.48616886447147345,0.6157336076231175,0.6144987774962355,0.6738032773061764,0.42613569895247516,0.2514732846401815,0.4141428599368768,0.57340224581724,0.07173103554059869,0.5967377871897963,-0.2193218057410471,0.19895440965174527,0.507640702940896,-0.3386203465966269,0.018076549565138485,0.5602429352943882,-0.2524169811497431,0.24900282412972652,0.13912381344937197,0.1053911540533265,0.6633231281546506,0.5297778673673824,0.3592912375623696,-0.09286472391861718,0.1475609052199737,0.7491384443996539,0.7101699002325373,0.6101760343885168,0.6781398930056858,0.17350079477345806,0.3736522127965567,0.20953090308171496,0.5427358626282496,0.33393711945979826,0.10847771271348677,0.33898977348166415,0.7172096999981278,0.5673362165476711,0.1242911748843007,-0.07100076837058608,0.2541072640852996,0.760875809489636,0.26993174400551057,0.17149830961300178,0.565844817701195,-0.27384844103406986,0.22888784363159465,-0.017701126579304855,0.21321947644939224,0.10126452683675627,0.17419973582355577,0.6551722935628899,-0.0632969230186825,0.1970830784559745,0.6152566602278352,0.38458116252387187,0.828785641735953,0.26315009798574723,0.3132183438544564,0.512538343458914,0.5517791320515455,1.0,0.3984575703136238,0.37179368072017416,0.6843593885754774,0.026118719545099933,0.11347652233069003
Thal_IL_R,-0.08754532928472575,0.342411702999837,0.40101285717767543,0.38938927950851887,0.32565368734449174,0.16489821971982843,0.24396127357420702,0.02201632078455336,0.0554801421452391,0.40483805005833007,0.37682835265136494,0.3960362515149564,-0.3186991593729238,0.3683357567821298,0.39286525029597585,0.3328885324918904,0.29719902176623864,0.22406319543157105,-0.0050860382987051875,0.1065563788671886,0.4086477923123565,-0.1580390061375016,0.3011492282369865,-0.21146663523528234,0.010862720544201274,0.2131040628809027,0.0233670547392884,0.20814408636064208,0.5117077492897907,0.09477270147641,0.24854790995193266,0.1497585008373615,-0.056236229858148704,0.24350162652977358,0.18288005547266498,0.059483653082714166,-0.11971351973841399,0.04572666251097609,0.3697892475254267,0.30245153657813134,0.3573667380807817,0.12507778405884962,-0.07968261881023408,0.24720495032987116,0.2188118146167752,0.2808718401581461,0.06854215598183831,-0.11024212350199569,0.3525875599355186,0.3906121953363531,0.12020504309267506,-0.04449964543350587,-0.11040592164669435,0.11421446571813472,0.33026739083864,0.30307620334006313,0.3231068471315538,0.39354028170412597,0.02379276037098438,-0.09464617041928633,-0.07134385918879493,0.061940077810537224,0.21519883141548146,0.05938734952076705,0.1761621150842235,0.30075259331058846,-0.050100850052446654,0.3503147103795659,0.470671816104525,0.34101139254944685,0.04444198453889638,0.19766883752326997,0.0932679354593761,0.18880460034567204,0.3984575703136238,1.0,-0.08315479488988063,0.46666747522548807,-0.1851964369656185,0.17393141536548873
Occipital_Mid_R,0.20037185931279025,0.20924479207490318,0.10806704038101594,0.14570987125900584,-0.06627734173219968,-0.37272088047110197,0.3349796417822307,0.9516168199954259,0.2756024970624135,0.3406340459094238,0.12930758394792774,-0.22694295210146156,0.5615085073834797,0.10055463214209259,0.14979430923805176,0.287725625109945,0.2551967356379838,0.2445082934699141,0.5700229879016189,0.29524444676723144,-0.029491555258612526,0.49107517127489025,0.11540484758831067,0.3004790599994898,0.2304640094532089,0.3403994167808761,-0.1416261791888822,-0.18483448779297706,0.1922989520616138,0.22559220814615355,0.2620298143517105,-0.1439826268763719,0.35700834020723515,0.4006683904589609,0.022658831962532065,0.3863125647911128,0.08813217382356689,0.25456416030690726,0.30592320666582096,0.3091427615428426,0.11410021609300824,0.8712312791643471,0.02560993119340314,0.21953184849890048,0.043878444788575895,0.0818319352935191,0.35556490976763494,0.23862125602324719,0.2532845690496428,0.43745139205817846,0.5577415199823639,0.4945111540448648,0.3158323905698907,0.31574749312395045,0.22837376013012248,0.21786037097271177,-0.37092708152415005,-0.16471425269485973,-0.2650807321927797,0.861623452771107,0.31490343407361215,-0.20977653486643266,-0.1287432436248714,0.5163802099116068,0.7423139473015753,-0.1213826480220178,0.6795035084984845,0.33792071600554463,0.09517716545024907,0.5428774963578319,0.43634705146671837,-0.29832965835967407,0.5952283811935142,0.4157659388631716,0.37179368072017416,-0.08315479488988063,1.0,0.1301305371742747,0.669833098809242,0.20048107683782634
ACC_pre_L,-0.029383303586904986,0.60325253597356,0.5359521808109624,0.7336322574923138,0.402131528857516,0.21643281729479089,0.668867212630368,0.25621151080651067,0.3439691907638149,0.739592450657842,0.3525317423158889,0.5091110567774181,-0.15703132329900532,0.5363811026027994,0.6416071250130327,0.6296682663099327,0.5634038270426107,0.5996486918052795,0.20184135819617316,0.35220754201975446,0.7370051876664702,0.11759263919323365,0.5610238081331541,-0.151218306253713,0.425313948443598,0.37302025015972134,-0.013454389578376368,0.3140614947357228,0.6238118659875803,-0.008808161785253591,0.2681166134438149,0.21788429646251592,0.1980666008887882,0.6272149108851618,0.4596950916285464,0.4662338400845873,0.13848114264720593,0.44960143196976426,0.5596074969555351,0.6590291977511931,0.5082212544360799,0.36920389770878626,0.27082922711623697,0.5906105343699998,0.2789909960155992,0.6032991252723827,0.2088844845843303,0.2713361965942073,0.24270896460248634,0.7304303411512953,0.44246475383318606,0.17269086638535172,0.11140736149121158,0.5244492099925873,0.5338970187433106,0.31623838798723364,0.5173977731005572,0.5933817054955707,0.11931324877196386,0.047748254986235215,-0.046251710993668024,0.3351033569282259,0.38606211786928524,0.09496862402552822,0.41452290155757354,0.08815309757890342,0.12102230851328843,0.44765014544744186,0.2709998485125753,0.5314582100925275,0.2722424892367613,0.20610344299491723,0.4416547883725257,0.4896307575229044,0.6843593885754774,0.46666747522548807,0.1301305371742747,1.0,0.01591785630929103,0.1171685302245098
