,Thal_PuM_R,Angular_R,OFCant_R,Rectus_L,Cerebellum_8_R,Calcarine_R,Pallidum_R,Olfactory_R,Cerebellum_8_L,Heschl_R,Calcarine_L,N_Acc_R,Vermis_4_5,VTA_R,Thal_PuI_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Thal_VA_L,Pallidum_L,Cerebellum_9_R,Lingual_R,Cerebellum_6_L,Cerebellum_10_L,Cerebellum_7b_R,Rolandic_Oper_R,ACC_sup_R,Angular_L,Cerebellum_9_L,Thal_LGN_L,Thal_VL_R,ACC_sup_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Vermis_7,Thal_VPL_R,ACC_sub_R,Frontal_Sup_2_L,OFCpost_R,Frontal_Sup_Medial_L,Precuneus_R,Amygdala_R,Cerebellum_Crus2_R,Raphe_D,Cerebellum_7b_L,Putamen_R,Frontal_Inf_Oper_L,ACC_pre_L,Postcentral_L,Cerebellum_Crus2_L,OFCmed_R,Caudate_R,Thal_VL_L,ACC_pre_R,N_Acc_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_MDl_L,ACC_sub_L,SupraMarginal_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Inf_L,Temporal_Inf_R,Rectus_R,SupraMarginal_R,Occipital_Sup_R,ParaHippocampal_L,Thal_MDm_L,Thal_PuL_R,Occipital_Inf_R,Hippocampus_L,Vermis_8,Precuneus_L,Temporal_Sup_L,Temporal_Inf_L,Thal_AV_R,Parietal_Sup_R,Thal_PuA_R,Frontal_Med_Orb_R,Cerebellum_10_R,Frontal_Inf_Oper_R,Fusiform_L,Temporal_Pole_Sup_L,Thal_AV_L,VTA_L,Thal_IL_L,Cerebellum_6_R,Thal_MGN_R,Rolandic_Oper_L,ParaHippocampal_R,Temporal_Pole_Mid_L,Cuneus_R,Vermis_3,Cingulate_Mid_R,SN_pr_R,Amygdala_L,Thal_MDm_R,Temporal_Sup_R,Thal_VA_R,Heschl_L,Paracentral_Lobule_R,Thal_PuL_L,Occipital_Inf_L,Vermis_1_2,Cerebellum_4_5_L,Precentral_L,Cerebellum_3_L,Precentral_R,Postcentral_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Thal_PuM_L,Thal_Re_L,Cuneus_L,Thal_LP_L,Thal_PuA_L,Cingulate_Post_L,Temporal_Pole_Mid_R,Olfactory_L,Insula_L
Cuneus_R,0.40811790436664286,0.8550202169071058,-0.2079059711065414,0.0874351074460214,0.08411184709547653,0.6126827413424446,0.31639357077805236,0.018064483392465,0.22665184857202744,0.556582024604692,0.6198130015733243,0.15782845574181942,0.662665676890425,-0.09699977393575783,0.177780841759614,0.5789301764647204,0.27792973091313455,-0.07030719316377024,0.400555446145066,-0.25487630840871733,0.5371239822823386,0.3457484104276921,0.5055801032597207,0.3736635454442944,0.20763060645148101,0.4201890020669634,0.5975630349719957,0.2254954114378067,0.3483755589206753,0.48673326377315274,0.5694459550445964,0.46338877249757066,0.0048592024908946825,0.14183696021558104,0.4152443322641914,-0.024491742956888846,0.7331864758019412,-0.07334473583946326,0.462191740723995,0.7840500342157362,-0.07366306558536322,0.14314584896536484,0.3367096480302595,0.1673692876304996,0.45098398250503013,0.5084332142351105,0.41452290155757354,0.416039818164234,0.32984683398762216,0.06335477072491635,0.17062520504942422,0.356551614021083,0.10837007057913643,0.27626562748893363,0.47015160207972156,0.6157683147527231,0.30998770851966406,0.04824356993680616,0.5024280735139798,0.38619369171203743,0.4881052280750222,0.6296147814562688,0.35785138509588726,-0.0654585891563984,0.6551722935628899,0.835521975342767,0.3425105194510255,0.3442032837688884,0.007321585578751677,0.206791880098729,0.24329411379622082,-0.042465750142679386,0.8021158801453115,0.5974006278439241,0.475103995687,0.247402210485342,0.8702520345368258,0.4897446555195505,-0.07687487044420944,-0.33758624475218213,0.4803307950798088,0.5688080269474104,0.5587693646621423,0.0921349622156149,-0.22146965570378657,0.4388727884248218,0.2384516183408811,-0.047310722486544686,0.3566769158002178,-0.033210325920635116,0.16055085789220275,1.0,0.19303559328366363,0.5872316525375646,0.19906186423882502,0.3618542253358959,0.3076150726563647,0.2715681648964053,0.092328579482148,0.31811326264342465,0.6785244916639214,0.09107562040478799,0.4694520076246352,0.28338484819001336,0.6249463194546643,0.42809187592669457,0.26238597934412056,0.662023126017767,0.7832260739892218,0.06954313197867133,0.7111666804716159,0.257872334513956,-0.053789228097466474,0.8769296237222052,0.14329238156857166,0.3094276967511102,0.3735116855483866,-0.10285696543590069,0.026583348182028694,0.3654416047443176
Vermis_3,0.2950087251705301,0.18088311148209624,0.06410960160858349,0.14592098669949136,0.5473337439187741,0.5510344849965805,0.05735937754052211,0.4329590916614404,0.19662433318021505,0.370453825998257,0.606833098556796,0.48715030043487306,0.6659732902664832,0.38950196984884455,0.38426364836220345,0.7838122035895723,0.7298294553889255,0.6203865220070861,0.4900787160331997,0.34377327124966883,0.5737945233735955,0.20523968640804544,0.6159990637870729,0.322564285587047,0.631559158189577,0.5751521596868368,0.20860135723467954,0.5541227886610648,0.23221620734768428,0.5981636059307439,0.6143917814194333,0.41072625352768,0.14645133376892885,0.23790082731225282,0.4982977997327979,-0.05793253420198736,0.5961015229789511,0.022456770222161266,0.5434453494328374,0.451019539810569,0.5874518886757004,0.4568094240673073,0.10065052729705494,0.08928819746611459,0.54379726574532,0.5537893028689805,0.6312439472277136,0.5167156482277335,0.08358976493893165,-0.025336464256077294,0.4997942624254849,0.6512338957780068,0.5293406169002206,0.47652524813747965,0.6827679560882476,0.4364859033997636,0.40360913256349107,0.18012927313149932,0.4159701896893291,0.2608682681931655,0.7419040038341486,0.40066487419056523,0.5728101752487542,0.012122092450463235,0.46378349412689346,0.15211287429678297,0.15141778021887772,0.48833621335033817,0.2033210351743655,0.20092972325976313,0.47488535688010935,0.13966461019033735,0.4029503647423253,0.49426393545882263,0.08894247571221285,0.12363158430603077,0.050154734879607636,-0.05043668734243912,0.39771581734357997,0.370177250384206,0.6234292274246956,0.37425746603552207,0.35673630022909014,0.5351517925580785,0.29182102300566537,0.04465635468284396,0.45758383371684125,0.08189421111241688,0.6602784856502311,0.29308442299818777,0.17477999567295385,0.19303559328366363,1.0,0.5671084381548928,0.38729283147131266,-0.012663726945574718,0.3016209067559177,0.640737015544139,0.577306062471563,0.48651747339402435,0.42189112697602515,0.3841091638341382,0.06483396380716848,0.5054504216087843,0.7549523085365413,0.5630527472244271,0.7142208931630089,0.4918077044856076,0.4330488398895039,0.5720519587635255,0.590300061746854,0.47560376448134545,0.07942830298626204,0.10046554353482447,0.3626262644043457,0.39694425969974556,0.4240991371636568,0.15864872539334332,0.43713647814048234,0.5360522742709818
Cingulate_Mid_R,0.5410982734092895,0.5717228954398936,-0.15560105750565822,-0.010277349384267371,0.21505969016230142,0.5518871288845769,0.2834401184548366,0.055076258055719654,0.19872300997763867,0.6487198423176157,0.6010081723801708,0.2943642548999378,0.790498249359315,0.1418957355413126,0.13005999605076093,0.7197795591383457,0.49233262251051724,0.2697262821811633,0.5756043490676643,-0.10401093065761323,0.5165109423875438,0.28831199512961164,0.6637185834595146,0.4498445356005816,0.21926841805582087,0.697385398782678,0.4227141948268017,0.29156309823995386,0.19531907986656596,0.6761685842734603,0.7569322686773982,0.43354635202869873,-0.007563022055886469,0.18965307510985296,0.4469556864533915,-0.15637078291076115,0.7925084571622959,0.007247546476565208,0.48648094018386284,0.6743861056619741,0.1995854999017344,0.1479663176240022,0.1740906087962594,0.29416068049772315,0.6817148075417712,0.5734703813606173,0.5596074969555351,0.5180670587007917,0.31402325069338466,-0.058969651684255685,0.47467046842917715,0.4920522166601804,0.32981919841647345,0.24241232742315147,0.7132576358889005,0.8125996902598823,0.381916993232422,-0.02215348433659363,0.6010142825851144,0.22844075834009384,0.6646276905218552,0.6256965142653755,0.4708751695546799,-0.10387576805026101,0.7491384443996539,0.4474079128359763,0.31317855550057455,0.42936675778120303,-0.05662999551478908,0.04551799502849162,0.4862804775943245,-0.00039598609888627983,0.7469738180346555,0.5270301389998397,0.323041058180678,0.2425026227945501,0.5620928545281026,0.33987057538953674,0.12337357687755102,-0.13069632371864612,0.48733114026216123,0.4883203152241363,0.4912492513975299,0.39429212724900403,0.0808290276555092,0.34349887218075104,0.39702777830519526,0.2055060724746106,0.5608883932605125,0.2314613712474137,0.07876101791121022,0.5872316525375646,0.5671084381548928,1.0,0.2921833580771815,0.10196989023062683,0.46440812283412036,0.3780491991036725,0.35762491540596597,0.282162424528814,0.6855409336305291,0.28200010991932783,0.17084260707573973,0.5234726336272507,0.7156989244441554,0.6063714982076475,0.3905460097134066,0.8076270724740036,0.8078007941172369,0.1390567413902506,0.8155345287851965,0.4707666224063175,0.01235630994477938,0.5501633320777708,0.28420502344147475,0.36168915833690246,0.5310783668876886,-0.1693221761343594,0.08600308543972461,0.3689700251417161
SN_pr_R,-0.18413007555108882,0.11988231164823913,0.0036779285920954703,0.024076391423554788,0.008698773352422572,0.060573015620638083,0.5195721557277464,0.28272176950047656,-0.09413206618496736,0.24653223267037033,0.08019498976902169,0.1820514226822723,0.32315158750964057,0.10769458725163732,0.0825134404509626,0.41051420636207747,0.5676137306486071,0.28110422460615514,0.5077095671920951,-0.028836037005390263,0.24410849446856325,-0.011374088189863452,0.38763812779494916,0.28435918950261474,0.463941029364636,0.19119642806698148,0.13372323426574176,0.20776234726405107,0.2211593282066857,0.4850317398910425,0.4798426626886281,0.5730833572185211,-0.21751422455380903,-0.2873174741989436,0.36813755836823653,0.3813855376876101,0.45751308512840067,0.26398319924879426,0.2534109577543877,0.29411407531345957,0.14532459066231773,0.2635643589757281,0.3576420537559166,0.21510332296089543,0.6014292601783151,0.5555138087663917,0.402131528857516,0.2941850145262825,0.04672742618902053,0.08164563402032111,0.04405170972472401,0.29702769015898983,0.14045245413546817,0.30627014685328674,0.43298533717234766,0.3555306486844479,0.513724287185184,0.21082640665637947,0.267575036940803,-0.12511877072412303,0.3035436588700974,0.24161356857546343,0.05713887257769323,0.35021722211914635,0.3249609353872603,0.06612331410064187,0.5917678764208069,0.6314890067860326,-0.11000164698819372,-0.33426720728261683,0.3910963700045097,-0.3268026447839632,0.3657681665326077,0.13439027259879052,0.05416212386809064,-0.15275581949791503,0.19908443660155295,0.4027112549617782,0.12434321236736788,0.21936537371530132,0.3494038545183292,0.21901138245345325,0.20953198474385548,0.24378304485069852,-0.15810247346688178,0.3738348027627866,-0.1958241477562743,0.019795360887681225,0.21085600517833908,0.035316639931730585,-0.02513250307097942,0.19906186423882502,0.38729283147131266,0.2921833580771815,1.0,-0.09291378483048428,-0.0790501751127122,0.22617943804645782,-0.06758959250318369,0.04268725492640832,0.355072975821273,-0.021849075955312925,-0.21964392228079696,0.494106481519703,0.42699043365070016,0.33634376324485626,0.2882602629101298,0.39961476663045653,0.35922907306788615,0.17947796479692726,0.4242056624981838,0.3179896899566425,0.2699392620844347,0.0022354643179631297,0.31869034538401514,0.4273833540834006,0.3690636220792461,0.10292023722826749,0.32864557906117536,0.49900803370238334
Amygdala_L,0.1915266820525895,0.4559263990580368,-0.051319677096744926,0.13542906068391397,0.3209627064971622,0.314038817969453,-0.009011524161828155,0.21926924956307792,0.4954040233607175,0.03754608107292794,0.41913299063517145,0.17245595164773692,0.24641413654140365,-0.16981178555412438,0.30048643061453295,0.06184149940470383,-0.1116419753967792,-0.26007859835561653,-0.08897667200348522,0.3151953104761225,0.34437995087609513,0.6511260683425857,0.2364964407356748,-0.04944831726395052,0.11187618260636373,0.07323862504982986,0.2088336626648573,0.38537348666608423,0.49277570920589964,0.22138605481703266,0.17090519348830552,0.05483813099243642,0.4726671976132026,0.41933146019287204,0.2602478617467013,-0.11201082276885722,0.21363896638566712,-0.06290986138143821,0.43530800241719625,0.2979521580193119,-0.22914680865110493,-0.03509940017919142,0.39521625454472364,-0.05169897669683626,-0.0054380602482272545,0.1487179405128278,0.17269086638535172,-0.31584828633859013,0.1730569792062245,0.11605561879776276,0.01882618204260001,0.1698033332301698,0.023289985945261826,0.3635184039327336,-0.1430544221321354,-0.004946254679935875,0.2364395879045632,0.2032856681761446,0.17054661982314728,0.3397046082164088,0.09411467115929484,-0.07861664819083836,0.05219889593539606,-0.13869344615914797,0.1242911748843007,0.49286532080564366,0.19575867190267088,0.07249120536366244,0.3949572889911469,0.3442341829080197,0.09209638389490533,0.5274308068118948,0.22957725379665572,0.6501035398808164,0.5801541706413043,0.22693124749186433,0.38020210257583165,0.10753750958383042,-0.005193037762173282,-0.09110772725592481,0.2612496025665619,0.5806880834116861,0.632048934542126,-0.22190209065170668,-0.27804117781667714,0.1602509673646384,0.425478081238838,-0.30087258398567496,0.05277898807549352,-0.2589240870740541,0.26173824929242756,0.3618542253358959,-0.012663726945574718,0.10196989023062683,-0.09291378483048428,1.0,0.06567153983339541,0.16585520614525906,0.11083420802399271,0.4660185713506866,-0.01970076089160682,0.027202498860164688,0.6888820917813685,0.04308311358006614,0.1044405156787636,-0.36753948347515614,0.04585185509089576,0.005304367292159276,0.14139688743814927,0.0563534924174804,0.2520942181442793,0.020248737681451096,-0.03496398949300573,0.3817249309711524,0.22472605188663358,0.13846207025174298,-0.09840930608033661,0.006989410616092816,0.1693018297131923,0.3067890597948304
Thal_MDm_R,0.6513798909684496,0.28690160290140204,-0.007906786029029991,0.046583722614836606,0.11688964687867259,0.2597718413006543,-0.1193807283558298,0.2780387729851582,0.12772870218412447,0.2820018917158011,0.2975076389987117,0.616409054146536,0.39323878838109594,0.38835777302297864,0.05344094326211352,0.33364259303405197,0.2646381785307681,0.3032022419240432,0.1673112362082122,-0.05136241763831032,0.149450642457029,0.22265477804952225,0.21545304816499766,0.03869333563259139,0.030258232026766394,0.5551543967670687,0.19990112852113126,0.08236637833070108,-0.002289809746985733,0.45243210057457656,0.38473602542523494,0.17081648123577586,-0.0016912852168654024,0.3107115632655952,0.5838843374518043,-0.20233855460112787,0.35238864127734615,-0.19900903987959434,0.3853699589715623,0.3241597558817877,0.10265099476290127,-0.10949255680813719,0.07791775213609686,0.10834242719706327,0.3453946286514256,0.12924916164520803,0.31623838798723364,0.25857385338819655,0.32676927616801466,-0.15637596186368785,0.7765636445850109,0.5990124797061382,0.29140023046392793,0.3710022073803622,0.24373065625725668,0.4848271006785948,0.18472720629289777,-0.0033320353497672886,0.19043998738033202,0.17741060248549587,0.30366389602307003,0.28986296744661744,0.3258175129501921,-0.17010161014908226,0.26993174400551057,0.296577852438015,-0.10012676254349177,0.18623143270181833,0.1319431974467701,0.10555138950195912,0.2149920438896656,0.07664989942973977,0.3836360675374936,0.278229410417333,0.061128948773496984,0.37150496873360633,0.33046082053996667,0.07997401284093614,0.4087622556438598,-0.12771828521230302,0.37685006633950263,0.31746820761745154,0.15860324558716155,0.16038046486298432,0.2363286792543967,-0.01225635913118377,0.34540648057672263,-0.09006898230930972,0.31682063642040076,-0.050741908078287566,-0.10644683074753793,0.3076150726563647,0.3016209067559177,0.46440812283412036,-0.0790501751127122,0.06567153983339541,1.0,0.2537621807674813,0.5473822671196373,0.2228762014876942,0.371394650572977,0.13107412004720448,0.1825733173967494,0.13470560483911287,0.28661649142012935,0.2796901624236923,0.1433430640368224,0.375066781694476,0.4388954427912071,0.13197746336371413,0.41640568321037547,0.1302596090858689,-0.4188926280142504,0.2132554964243321,0.2080344682206763,0.011281893359741137,0.14148359620478326,-0.02727914884855554,0.2419364311596415,0.00977205348596492
Temporal_Sup_R,0.23189451987631565,0.284229247595763,0.27710633457178846,0.2645510762425652,0.6140316012008076,0.5926016683760942,0.14039823830924003,0.3148876418565679,0.2302773619353165,0.041910236753228663,0.5817619047512094,0.2866810614852142,0.5829276389932353,0.00871630717735381,0.3688951916099482,0.6898811892011405,0.5778982495665428,0.4478696843226038,0.2848993320881332,0.45056030759598553,0.7113280477384866,0.41678581117230307,0.4113028678180456,0.19545475580549754,0.7068077703089475,0.47842603298019626,0.4849291012504147,0.5660372713965784,0.43188777293586655,0.46983578384928637,0.5249569164000157,0.3510049694026838,0.10959670450236156,0.15049489560119292,0.42797027313662434,0.2077886867221102,0.47501231100634056,0.1848913635318088,0.6434965134383536,0.48454001758960247,0.2883145374232585,0.45489183099904434,0.3812808731537997,0.13934072613034587,0.386981015835006,0.23231317974969287,0.5244492099925873,0.4831736487959169,0.287539166102271,0.27732531272792543,0.39614055093408657,0.6160354973392098,0.3228332167710167,0.3983597059843336,0.5447207036920882,0.31362466360315955,0.07028964378903613,0.21423983894613793,0.4218449571872904,0.5388514522136776,0.7616297412386742,0.47910694298886863,0.7094715099534387,0.27024754337563744,0.2541072640852996,0.32777298794531723,0.28510941510047244,0.3664644317301515,0.4669345457054685,0.41385286426439494,0.20854705119227002,0.0708124988798923,0.5243876043922379,0.4697087549397099,0.057450359791825154,0.1636838400083214,0.12999007832323847,0.1711375864209583,0.27830198077691265,0.48908881783866764,0.5620557222487893,0.4582350374545773,0.20348306078759842,0.2666623084322255,-0.09780729888130542,0.27819148224528334,0.4646234984331523,-0.16606750127953795,0.34883925950884975,-0.014137146833079879,-0.04069087074837924,0.2715681648964053,0.640737015544139,0.3780491991036725,0.22617943804645782,0.16585520614525906,0.2537621807674813,1.0,0.24414137212274264,0.2910892660108636,0.3929774697651557,0.06378287949134416,0.2994547922890351,0.34793683600736713,0.627477005514373,0.42307427066805037,0.39242324727970485,0.3175565826887827,0.2920515970690593,0.8259852364573298,0.6204857875495252,0.17635530515299278,-0.12706469723135969,0.24324775217808023,0.1588256998447307,0.13789772431027614,0.5314493703136678,0.5964873396849684,0.2575321776629282,0.3238710068550583
Thal_VA_R,0.5425978412900455,0.11140282962108759,0.08858788682295692,-0.07285345173897045,0.381591939472185,0.42701277591108605,-0.4846424247443056,0.43971503383791455,0.3796705593838816,0.28846956211308294,0.45538273742353386,0.6167991894638668,0.3767187296292065,0.5552202924147941,-0.015882019821272308,0.37090586632587047,0.3836704636685014,0.5290640366148377,0.1449976943551989,0.13046195247274012,0.19782493972042434,0.14603754786018427,0.2792148316939942,0.07395237442516976,0.25626164785637723,0.5115695988743397,0.046189156796627974,0.17306280059545662,-0.11978175038122268,0.31995504305220124,0.32419565424133256,0.0035216384820515373,0.2661255123221397,0.5314381472287703,0.4821109380441933,-0.5013834229207074,0.27730209546267753,-0.3159578893168901,0.37742051068435667,0.2190821370933248,0.4913094585442034,0.03963071363425146,-0.2147358131021135,0.028767892078513223,0.22623929545984073,0.2555370249324668,0.4560385868557586,0.25976620118341426,0.1422746720499165,-0.37339215801457326,0.6450724693086121,0.5907798955417721,0.569203252801933,0.44963863763025846,0.3197456352096682,0.29857218274715186,0.3448850563352585,0.07280964409531376,0.24061939860204215,0.15036300672647424,0.42429850373465455,0.18199723913525467,0.2583439862155628,-0.4961792931020295,0.24448292160679058,0.10557902878400245,-0.4226756030196084,0.19119726307076643,0.015759987727798144,0.2455171307859737,0.2442448461645922,0.3659258880279598,0.11283916594469799,0.3799735335376743,-0.002327365898104346,0.2875720499833199,0.008864179327578568,-0.4717426773057783,0.5357532262117595,-0.060362225894539344,0.4932304133150685,0.16652953921563848,0.24016675607382645,0.3792536454469448,0.5407484079249457,-0.43592146315086244,0.4888484275505926,0.09878641114020147,0.6763855081604851,0.17950995611634749,0.24865803765109118,0.092328579482148,0.577306062471563,0.35762491540596597,-0.06758959250318369,0.11083420802399271,0.5473822671196373,0.24414137212274264,1.0,0.5198470604236118,0.14809865529409016,0.286063156164237,0.18763731288487093,0.11238962145444815,0.30081463686775733,0.2626528411040403,0.39534972654740874,0.28242450940180924,0.29316075520184554,0.22594544905617517,0.27662340445118344,0.09053223043768743,-0.12518075697032635,0.04099292447232807,0.16709666668422965,0.12379569415037314,0.09407081111690119,-0.17844665453368572,0.3729569593029132,0.31984662929803587
Heschl_L,0.32856524047922797,0.42650006903433235,-0.2726567171689548,0.20966603964955866,0.45056787537987913,0.507104328856071,-0.18347522172043798,0.5270399530616575,0.37639033509126996,0.4526529194999435,0.6142172296144419,0.45474044149080733,0.41388864319472457,0.09866055774509458,0.3973687019772299,0.4405242269207834,0.3504370779095541,0.14734255425624848,0.09134448044571311,0.2491340825300982,0.41595795407457165,0.3821144476749695,0.4709011020456739,0.20990453262129732,0.4643074025219707,0.37942768009933164,0.11615593470969637,0.4703729965977802,0.36059774130692346,0.3242364118792557,0.4129474524014989,0.3053019329472,0.39922856995118433,0.42546156630453236,0.4510445533433791,-0.24691296197608317,0.4087813159472076,-0.2758988544639094,0.47752985030936485,0.4366180719274162,0.20484889462187286,0.24484352622539415,0.09451100414950572,-0.14405654251207184,0.20919864471018756,0.5770346573132374,0.4662338400845873,0.08519203203262549,0.08860856903829116,-0.16107729107370783,0.23084575511294422,0.4906674949054616,0.38752791688634347,0.5427684669515078,0.2401420510780365,0.15382747931322083,0.47319038564526406,0.32269131255855765,0.21508037493046164,0.32019788562481616,0.3406186665563928,0.05465871044160323,0.2767835976834359,-0.3045357684805856,0.3592912375623696,0.4204293019175015,-0.03463845885522547,0.1620859189979764,0.13677303807021557,0.3634153957721266,0.38515403380956054,0.3268450344496457,0.24672144564425008,0.7225412443532894,0.3567080550303645,0.22404592749254712,0.2672045350149015,-0.21121264632965622,0.3345663125319421,-0.03171560519611923,0.6476104652968028,0.4497408257257858,0.5721522415413025,0.0799500390704395,0.054386634857440275,-0.1622696462655827,0.4937475755993269,-0.1599091408693017,0.6769669496731269,0.020289081602933367,0.47936416335964754,0.31811326264342465,0.48651747339402435,0.282162424528814,0.04268725492640832,0.4660185713506866,0.2228762014876942,0.2910892660108636,0.5198470604236118,1.0,0.159036485824031,0.22890015043116207,0.4620671598803153,0.21052626782572453,0.4523347010204975,0.06286878351132912,0.5617586714352601,0.25113562430941966,0.38408112070453165,0.21154557290834408,0.3584610930207377,0.3073985504822733,-0.04981453902582008,0.2640641358703753,0.28986773009562256,0.28717140554426046,0.1870630913725827,-0.07077162938928112,0.38370978309722054,0.6667730977296591
Paracentral_Lobule_R,0.40411932838287234,0.5391786791205906,-0.21032465851485466,0.07761358656500175,0.20035091960697213,0.5952405699636868,0.30023569636986175,0.08090875402213307,0.03729793008893331,0.5246446908995018,0.5475342562845775,0.21314571627168144,0.7522560468302372,0.12374524583093055,0.14240546770538623,0.7226039625941287,0.47352050872933876,0.3126699700954756,0.46900619051219317,-0.14648509613622937,0.5709453820863779,0.27151790691310296,0.4581384186803176,0.5525484143353686,0.3919691026231782,0.549731056030243,0.540018572221507,0.3297343809129502,0.2686061203467094,0.6515365331259446,0.6341745358076313,0.5589936605435918,-0.07321030266619474,0.03656046463763141,0.4731261082351182,0.0806414953202073,0.7542761578132314,-0.05338488807477102,0.31818397217252714,0.7881473709085158,0.10502776575917605,0.300790015994597,0.2544655886646089,0.1450195276563625,0.5385870393388963,0.5183120631405839,0.37302025015972134,0.7162263482569957,0.28411160564209237,0.10078665971785397,0.31834259450316044,0.5343197847936579,0.17448519900810314,0.3302234018364667,0.7702014411874069,0.7334932894780509,0.2637801838531795,0.11459438600577965,0.527729605029656,0.4622534169447557,0.5828616329215534,0.7216972917202074,0.591872251150671,0.11004383308728027,0.507640702940896,0.479358504410246,0.2942471318319629,0.46122877498867854,-0.001012584852874477,0.1559410870275874,0.27499370007375457,-0.11891054404386922,0.7608421068847426,0.505810160465272,0.30209404370081283,0.13909775594874368,0.555972648530441,0.4958047359059802,0.09650755216927273,-0.10075963824787998,0.5293406554781572,0.5773834363994028,0.3164400587233631,0.4092652318058794,-0.16192069139992557,0.4180078248428015,0.2929832069102084,-0.07738650791498147,0.35238531725520417,-0.08007719685162322,0.05235347539644604,0.6785244916639214,0.42189112697602515,0.6855409336305291,0.355072975821273,-0.01970076089160682,0.371394650572977,0.3929774697651557,0.14809865529409016,0.159036485824031,1.0,0.07855572465200612,0.19341642544016066,0.4163413156500295,0.7645848129401458,0.7768776261952002,0.473200266710047,0.71870265875707,0.6823840745170403,0.23651979657288713,0.7166006519015039,0.3150103872581734,-0.12423119124396373,0.4826458981017922,0.25468702564671375,0.4085466744739703,0.5483852792308103,0.08612903696453199,0.09978006266140407,0.22046454089528994
Thal_PuL_L,0.18840100562048087,0.035481719773325114,-0.039313110906380025,0.42924355684521276,-0.015756501296761344,0.061341723490161496,0.16458399046376482,0.05173563527220716,-0.17157964270785916,0.38781254229382495,0.22667401430108225,0.08935256994772682,0.2621390574954639,0.2848262247978409,0.43954291855900823,0.24477920382568205,0.28243449432685275,0.07814693096821924,0.30126607211052986,-0.13057186206911822,-0.01172354848774672,-0.1882877705068502,0.5130800601091362,0.27133484328334717,-0.0381915865654323,0.3489543568107832,-0.3308750644217988,0.14008966713591556,0.0053688253995671535,0.32083368568497617,0.2867732615419284,0.2746544641420561,-0.14138940148841295,0.15407228861306857,0.11347943269714857,-0.06959416133747384,0.3429202016809549,0.1984810082246035,0.14848736515888752,-0.01214058163899243,0.30652611395682006,0.08007786927514257,-0.29497542429892076,-0.070301770190978,0.3461183093993217,0.2230605725071967,0.3810309288725783,-0.07544779633551717,-0.24496136565103016,-0.1335604132906956,0.3796309071469962,0.13938532325132366,0.5018168951164923,-0.010794124089124427,0.17838594216337458,0.2666663268732912,0.32494608526356317,0.06032738498425397,-0.25056579078022256,-0.1139074343870611,0.2868357944804523,-0.1087027957581571,0.17947663771697644,0.025326520041093745,0.4424090125524098,-0.10761811936199642,0.11874955335687273,0.17797463773933275,0.10226480087566002,-0.05036930135925579,0.4195759069003833,-0.005103867224733521,-0.029850299546250746,0.17271239622995854,0.15973905878122288,-0.057653368495894135,-0.03033393156702005,0.024240393001993963,-0.20847734772260926,-0.049168842712768536,-0.011508041045424305,0.012839739096017596,0.46533238156997697,0.28834426501810934,0.224904169319494,0.1557780987881902,0.08740897951939543,0.33578992694109944,0.23961121645416913,0.3438929737232147,0.3491051675729085,0.09107562040478799,0.3841091638341382,0.28200010991932783,-0.021849075955312925,0.027202498860164688,0.13107412004720448,0.06378287949134416,0.286063156164237,0.22890015043116207,0.07855572465200612,1.0,-0.13441177300331764,0.13792573173692926,0.3767700374984581,0.07135166480510227,0.46856912330875133,0.30994646904426015,0.24513984368552835,0.19219228226249355,0.18530034575282622,0.776449969712946,0.07719793100588754,0.10277861233357574,0.5298385187257753,0.4255470609940206,0.10072515640233627,-0.2034677302998849,0.32444534315337703,0.20006685816664496
