,Frontal_Sup_2_R,ACC_sub_R,Red_N_L,Thal_MDm_L,Frontal_Mid_2_L,Thal_PuA_L,SupraMarginal_L,Hippocampus_L,Parietal_Sup_R,Frontal_Sup_2_L,Putamen_L,Rectus_L,Frontal_Med_Orb_L,Angular_R,SN_pc_L,Thal_PuI_L,Putamen_R,Parietal_Sup_L,Lingual_L,Cerebellum_Crus1_R,Cuneus_L,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Vermis_8,Cerebellum_4_5_L,Cerebellum_6_R,Thal_IL_R,Thal_MDl_R,Precuneus_L,Cingulate_Post_L,Pallidum_R,Cerebellum_7b_L,Cerebellum_10_R,Cerebellum_9_R,Postcentral_L,N_Acc_R,Thal_PuI_R,VTA_R,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,OFCmed_R,Thal_LP_R,Vermis_7,Calcarine_L,SupraMarginal_R,Raphe_M,Rolandic_Oper_L,SN_pr_R,Frontal_Inf_Tri_L,Rectus_R,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Olfactory_L,Parietal_Inf_R,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,Cingulate_Post_R,Occipital_Mid_L,Thal_PuM_R,N_Acc_L,Thal_MDl_L,Heschl_L,Thal_PuM_L,Thal_AV_R,Frontal_Med_Orb_R,ParaHippocampal_L,SN_pr_L,Cerebellum_3_L,Occipital_Inf_L,Temporal_Pole_Sup_L,Red_N_R,Heschl_R,Insula_R,Temporal_Inf_L,OFClat_L,Vermis_1_2,OFCpost_L,Temporal_Pole_Sup_R,ACC_sup_R,Occipital_Mid_R,Amygdala_R,LC_L,Vermis_4_5,ACC_sup_L,Thal_IL_L,Thal_PuL_R,Vermis_6,Supp_Motor_Area_R,Temporal_Mid_L,ACC_pre_L,Postcentral_R,OFCant_L,Caudate_R,Rolandic_Oper_R,Thal_VL_L,Parietal_Inf_L,OFCmed_L,Vermis_9,OFCpost_R,Paracentral_Lobule_R,Fusiform_R,Fusiform_L,LC_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_LGN_R,ACC_pre_R,Hippocampus_R,Angular_L,Thal_LGN_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Temporal_Sup_R,Insula_L
Postcentral_R,0.8442761377166073,-0.19801117364124762,0.06085205863550265,0.37455710189563207,0.6852439135480419,0.4519293454771908,0.5373930249339801,0.5326145896258139,0.8979535826845462,0.47846278891849264,0.38839348901706333,-0.3675288426882218,-0.400889581120919,0.6039027483117355,0.1407744670137365,0.6914389570520686,0.31379329554484686,0.771492242957234,0.5202535592411653,-0.10943592653969715,0.28270609907221744,-0.03487021537561669,0.8129230044881598,0.49537675205673243,0.7260449354014855,0.618926089164623,0.41555049748658396,0.31427318428445006,0.8028191167614359,0.8452199295204493,0.38273631320553914,0.3010498374129749,0.6291807736402817,0.5530460917554783,0.6919623009487136,-0.19997731399381155,0.7744462773594354,0.06619260636235005,0.6880085493476517,0.016302136157995115,-0.40331385604399345,0.5172443352389746,0.23202565353030075,0.671934550567696,0.8865638983995108,0.5482328437074437,0.3401566140886331,0.014378829994592049,0.508432835929195,-0.4159143043139867,0.12586861947245326,0.8306159963322914,-0.14371672396661897,0.815449374362163,0.4738006342157455,0.25311469869182535,0.7370979144063322,0.8205370417109162,0.02827147203237107,0.8427249644695248,-0.18274967752006682,0.3804134319852965,0.39400887714890803,0.7201760571565645,0.09883356171192846,-0.36387869406247425,0.5996138202903095,0.15910189368398872,0.6859266635292635,-0.0921964212135225,0.2550035025977368,0.03552573352176,0.33773945066672306,0.7499064962486518,0.22629778504852455,0.1222987697814966,0.5122915153135292,-0.14950511588266516,0.29854314653290914,0.41873687320829706,0.3546116845514893,0.012256552118937497,0.2796111982568175,0.8423632206737637,0.6147990701381865,0.5889869148631851,0.5566989397220933,0.3918609064989398,0.8901260370495839,0.36218245190769194,-0.1424865373335996,1.0,-0.37471066274037074,0.49024016453313896,0.7050040851130208,0.4273546599967099,0.6251699578352341,-0.41075252160001896,0.5686937121322398,-0.15228216563510888,0.9140882269207048,0.7291160235350497,0.5195995053450446,0.40800404341717117,0.2695881053719825,0.6593301475792854,0.5277778979726825,-0.2366207042237498,0.31568007593714215,0.4982793922930546,0.5847840043320569,0.443747912116801,0.7885765943174124,0.6337438469117713,0.4563738010556617
OFCant_L,-0.24153320612421572,0.43335187215883886,0.28891688811192917,-0.025239152812261214,0.2635290165405319,0.10407534458802384,0.02167874931641805,0.06343923245221475,-0.32104938134833266,0.3155833848494309,0.3375537139091227,0.8738290990752974,0.9516434975464977,0.07284656406777919,0.2334471538340736,-0.15125628560081786,0.4319368387462857,0.05283261179958456,-0.1411229238696817,0.4843990132664058,0.12795605269377158,-0.24744099670542957,-0.08169066532703555,-0.3475185263318396,-0.045240244267408254,-0.4129700880701949,0.06487024153628422,-0.01669689829790331,0.008515692143700505,-0.06381069654846494,0.06172965385028418,0.2055570302431982,-0.3179651573289856,-0.05681931115387761,0.2292205905279338,0.3529529335520698,-0.17644606614636613,0.019162814041248855,0.20198495157760263,0.31989909751857,0.9311213326388516,0.05398223801333968,-0.005978912656098468,-0.32263933770349246,-0.27948909375162845,-0.2207208992848318,0.3835148485629459,-0.1761962226650907,0.1417256616037809,0.8578725222460686,0.289446931352044,-0.0857273451234502,0.3806526910278893,-0.45830403777501544,0.029975634104455976,0.31895171342041484,-0.022166821346085264,-0.1344477506751677,0.4117744378956086,-0.1278501718237098,0.2520306373943899,0.13559729942868604,0.24014474541655342,-0.1628817617310889,0.16843805935631262,0.8627739351479794,-0.23961706476547576,0.22709355492203828,0.11549007579930459,0.12326403630937896,0.24654027936284179,0.26093257318102886,0.12907123111418134,-0.12570297119591814,-0.4625034857281389,-0.18824466881868557,0.09634440687768962,0.5868313877402782,-0.4148080941721687,0.1527175719425447,0.11691753292038559,5.7800455214297025e-05,0.3051287287195804,-0.16684112544602375,-0.17162805667180278,0.10763291876269089,-0.20790061138620436,-0.10792279179744066,-0.24913703244560917,-0.2613316724830853,0.6450999706556858,-0.37471066274037074,1.0,-0.21910284362316204,-0.10009682566967738,-0.05245660246027419,0.1902047049207778,0.9350723535447185,-0.37096358893118364,0.2353593279982896,-0.26113977536764515,-0.13059554479538626,-0.25792760530910064,-0.2188871202435002,0.2420845291408312,0.07211593337591916,0.059921699224978135,0.7810747492039728,0.34522621121582037,-0.1574419855319839,0.03414853376623642,-0.3739876092567543,-0.08057851961001763,0.06043985275343079,-0.21979394376354855
Caudate_R,0.672277700481023,-0.15576468851663772,0.49866042334518934,0.7680602409009109,0.5450955588079659,0.08204128764459413,0.5555111686345386,0.7541324250806429,0.6067621911838645,0.5563878045606171,0.5585921756134179,-0.16546949803961664,-0.14351762547710467,-0.0019329069111800633,0.5048801105357746,0.2978910626451767,0.37085721604230226,0.568874026917,0.20076822108304948,-0.2586444640593327,0.03782799317827605,-0.1304046664575261,0.49732888341287035,0.04681112987061219,0.5837726398060462,0.41911522901151016,0.6646765180238037,0.3032912343488567,0.6144931061709528,0.6270367437571123,0.6628966285237301,0.17481760456101728,0.43562781285661617,-0.0235680335395662,0.5714153974383337,-0.143934207277857,0.4472584993242265,0.42563196923016755,0.5217847670213389,0.02243306004626532,-0.1837141951650074,0.6109463160103307,0.21553764231224154,0.4183740142620401,0.38875699629510463,0.23287656196351456,0.43229286755068036,0.25800775036218243,0.7285155820066821,-0.15303949410263404,0.4011029215349426,0.6331212073240949,-0.15245108299950472,0.44101493544946596,0.5310359000315632,0.25222566275750496,0.552026657620441,0.6636537845425688,-0.00512558116943646,0.46720321184387054,-0.09392012971844475,0.5960328159838524,0.5617991949660126,0.6842769194945306,0.44934716737874125,-0.12930074437858324,0.6182196785895417,0.5248376894742938,0.48235871829922394,-0.12137339441863738,-0.08395630956336299,0.4636731200275318,-0.0027754985956636876,0.21764540241302716,0.17540673940347057,-0.07210846454481937,0.398543386119344,-0.10674331279712164,0.23714381932757206,0.24209305347665747,-0.20383245390958254,-0.17287700771262146,0.03631695522311214,0.4847948753028232,0.7739093019292986,0.5191566773602969,0.2795110741307194,-0.11567965017225804,0.5958445357337697,0.3215332584208303,0.20839732168453345,0.49024016453313896,-0.21910284362316204,1.0,0.14888473054024948,0.7553880427751595,0.4905439687382354,-0.14782331600479945,0.15843264485121203,0.0641412802408811,0.571766704980185,0.37566181896972656,0.46608680671386193,0.44582587940269935,-0.1969554160939039,0.5091420153183802,0.5951496377894797,-0.04387748983210309,0.5163564531252182,0.2937334913467991,0.3473784893136079,0.3352278787772043,0.4975823846921278,0.01636454125737242,0.6214694706774347
Rolandic_Oper_R,0.5730202299336586,0.09840795274281829,-0.08190363519499387,0.1947756024065993,0.5158800484448886,0.2583843456588101,0.2441991013127116,0.13803424358549804,0.5282666591847497,0.2567099920902964,0.31212364038099455,-0.14211190532222234,-0.18909475618154017,0.6454305141252258,-0.10670327282123783,0.3376409411744225,0.3385236028610202,0.44708341257446377,0.34322844391382484,0.1386799951679667,0.2865783811068524,0.023827121428367334,0.7883927335715466,0.46743572136296985,0.3314116866167826,0.3711758597968345,0.2652770885069168,0.1240780369918833,0.4869215804111491,0.49774412425222525,0.2918142436089428,0.09282455388737616,0.4343669965773441,0.5627523548142973,0.3877967012881542,-0.015560338378249097,0.4797854589718942,-0.15083333223090653,0.5576809430697892,0.13103431778093821,-0.1320184579199072,0.3826607795927829,0.19704791791006288,0.3794536051181267,0.7890952488229208,0.28051222486326194,0.23561828551199945,-0.1607143863629043,0.14545634631685594,-0.14640104378271487,0.14274260709851938,0.42971710240959393,0.032271510717965045,0.5225511139052117,0.14879583265768845,0.4947046413987102,0.28287670441401797,0.5281034782833837,-0.024070598252672784,0.5942415561354427,-0.05124208561541096,0.3361057400970082,0.08942450523013698,0.4231189202523068,-0.014302215116133403,-0.1457527699790884,0.18573528112669394,-0.020513047358912538,0.39329383970484416,-0.07281142162993925,0.4211827518020663,-0.16049456608065016,0.6194810256102615,0.8605521855915967,-0.06801918352253329,0.20305741665014956,0.13827979683732855,0.08755365012587385,0.0906070530441611,0.47889832603453564,0.5115294667915226,0.2723057068839103,0.20616083536491603,0.49545292351405124,0.3583372968561658,0.298822145907164,0.3735101209200294,0.39086714192893274,0.4742155120659784,0.031957218287923604,0.01928710736212329,0.7050040851130208,-0.10009682566967738,0.14888473054024948,1.0,0.2509135420205631,0.36717435775979185,-0.1677882378374218,0.41735176059080936,-0.0736706067283035,0.5513119644100488,0.6030654366614249,0.12897097402986216,0.24836170946568917,0.3639358701338115,0.6904966389033553,0.17084418847606647,-0.020867406530271276,0.1523867507251853,0.2606204302493051,0.21980091588362546,0.40967028581254333,0.5245286169194726,0.8389650935406425,0.14737307012525383
Thal_VL_L,0.5073655881163869,-0.10693548681994275,0.47748574744519284,0.9077107324830558,0.5422754164513426,-0.14638374135137486,0.5570845913294397,0.5958985433846216,0.5070745659584912,0.4164725540910682,0.644195099984271,-0.036702884886546126,-0.02390058327110476,0.22767988378876927,0.34832512529722715,0.12824599523221675,0.375564346159732,0.5127277171087736,0.33770668090960726,0.05707517076866824,0.3766375440355398,-0.15690897483515218,0.6006914779288501,0.06687693399472443,0.6158990996071758,0.4131602725013556,0.8023133352516794,0.054157935495796894,0.6044149954796902,0.5885750352522742,0.593408431692481,0.3000690526555526,0.2600425000640065,0.12757501986265382,0.5789603679620409,-0.10610590498616758,0.25589536419254505,0.17341142531305354,0.44761404298413027,-0.009398166174070488,-0.03223666229489824,0.6635745595531776,0.18810335301598047,0.5164091535536293,0.41470837882348144,0.21211489956358698,0.4302498425844285,0.06384652661273273,0.6365417562451512,-0.028747235446881098,0.21992934689743407,0.5797477175005618,-0.29987234215388275,0.37657060768279843,0.4661068789496632,0.10190989282020714,0.4224520141658386,0.706029435176848,0.1450163032079142,0.47898357487160365,-0.19214320708100285,0.6446544458849967,0.5414852839557798,0.7845702532251976,0.3006289218940722,-0.014948488190010087,0.35131076211112877,0.428851791259259,0.5199299062728102,0.0007060258573635344,0.03867702526894876,0.3439274064176425,0.030314151534360585,0.35926630735381987,0.094957005821028,-0.0012411593349529089,0.3298388807284399,0.06822861896347149,0.10271816213930007,0.1523266017018046,0.07407443493755465,0.0941407153847859,-0.07850235480736013,0.430398934494051,0.537532700403553,0.37508540833688087,0.271672864069716,-0.020076418186297174,0.48102985021402334,0.31093642471092,0.32521458054130775,0.4273546599967099,-0.05245660246027419,0.7553880427751595,0.2509135420205631,1.0,0.49614955887909157,-0.030497954940312363,0.2169354306709717,0.14451723111916762,0.48851503707197963,0.3619435770884746,0.30111307783239555,0.5416256282119066,0.1133672925308544,0.6076385702778533,0.4699340088741135,0.006969875338465137,0.47125376376661343,0.3492654635964581,0.16008515714940952,0.25624336368073025,0.4451100018130398,0.16260379826684657,0.5972848308218182
Parietal_Inf_L,0.7211334858937004,-0.07747849771561388,0.09956539971862395,0.4003479130408607,0.8167640938277285,0.528501119569801,0.8994620596366947,0.6425257430102116,0.7923520331253673,0.8228964179242674,0.5708696453119064,0.18058205922006676,0.18417087779647937,0.5642428229451223,0.20325906559401075,0.6372137767523353,0.4219264447765925,0.9360211106619275,0.6414709903061455,0.0907590957095491,0.5747325374939015,-0.0064063499704692314,0.5800839466004284,0.4342085608211815,0.8443288379119226,0.5496865042912598,0.477823480322976,0.3033388168665318,0.9360271339592483,0.832664863637273,0.4667846495219172,0.5311038376783096,0.3775973252351132,0.4566213077810618,0.9104102174638095,-0.08850827663273386,0.6418769922470225,0.059841982265307084,0.8070401684130453,0.13947408107391526,0.13909781718350442,0.5498801555248156,0.21828701442171705,0.6449455080952596,0.5603415785569442,0.5037819159281124,0.7824401380064246,-0.01639816351760178,0.8414898840356346,0.12447480496857032,0.4858358517364799,0.8674422555734655,0.01871166787149981,0.6483997612320855,0.4978354139465644,0.2438688626785456,0.8743131996794986,0.7817555569811583,0.615272739970834,0.69599921390093,0.01813909313688146,0.352753132017563,0.7810491864268674,0.7554010401940318,0.030972982854935646,0.21456731412140947,0.6083502866654684,0.24742540544765482,0.7587473500627101,0.2528741478704171,0.2115970520445989,0.08638632532809255,0.03318352790469319,0.5086198634203798,0.18841635893756328,0.13392608381870363,0.6006516156581059,-0.03608780222263854,0.13791080472230052,0.26985410344615895,0.410170610355542,0.08594111144359344,0.4883681482293348,0.8525452162608496,0.6532448606559306,0.678199313918877,0.44917766185822033,0.4053411518237895,0.7736607377899022,0.5474203327483278,0.24379951633574265,0.6251699578352341,0.1902047049207778,0.4905439687382354,0.36717435775979185,0.49614955887909157,1.0,0.19003843796635125,0.48557453142029144,-0.03037951367056433,0.7713891009013695,0.6272099974627406,0.6098455291395993,0.4024274148856047,0.4944180085665434,0.4752494495781745,0.5033366120735476,0.2552568429690193,0.4056758924856161,0.7731170741509837,0.621125119721469,0.2544192226780553,0.7973962924447153,0.2748622498721252,0.6435516356771356
OFCmed_L,-0.22687236174806408,0.5191573076881719,0.3305199739735933,0.00127375125129798,0.2490790547980752,0.10541917585588467,0.0466255811243376,0.12631980558987624,-0.3198488575224013,0.3433336070690838,0.3664549468652057,0.9327219743230795,0.9507841912991909,-0.015868120574938194,0.31150672811500585,-0.2105386468214115,0.45217970312505434,0.05670568469938495,-0.17304512514758796,0.45635766334282185,0.07352890466209935,-0.2256878556431989,-0.12920902424184566,-0.3499450627658857,-0.059041054093763784,-0.4168829465745418,0.06190921041877456,0.010272018542828222,0.009380097851558722,-0.07364506926465744,0.15608422231833494,0.16533316865881317,-0.3153372838691267,-0.0997893567377815,0.20982902702127434,0.4402575181483074,-0.166326726477187,0.10977483745500423,0.20511271580418683,0.3622045221597862,0.9542543299965104,0.03714513267901018,0.046594357505722286,-0.3148219844297646,-0.32843933218522753,-0.2480690208641056,0.39367230593754554,-0.07499664661087707,0.16838703090501553,0.9253158540403705,0.3472743703338035,-0.07334673369719538,0.45148662977528276,-0.467616666204738,0.05010213941451767,0.31813343782977405,-0.009587325605767682,-0.1466377718861311,0.42372014000415875,-0.16045934291321848,0.3656730273354088,0.1433740171446685,0.25889335591380314,-0.15511633787798634,0.1995208002364076,0.9135802685870618,-0.17266683719935771,0.2878492689953414,0.08614630452423204,0.12029041520258389,0.24199270085414806,0.338948191247317,0.09209839704484636,-0.18088800312409625,-0.4357496668427526,-0.14867573621079594,0.10216701715947371,0.6065127941080423,-0.3256136467575716,0.13135452091556027,0.058021964237338707,-0.0369560385575378,0.2687430145250045,-0.17330601794980593,-0.12790975707787489,0.12642423613378873,-0.24951418767410619,-0.15331358810180024,-0.2465200153240518,-0.24089182668876735,0.6847425159032888,-0.41075252160001896,0.9350723535447185,-0.14782331600479945,-0.1677882378374218,-0.030497954940312363,0.19003843796635125,1.0,-0.3797069371697903,0.2994633112760688,-0.2685452726955329,-0.18717561398806776,-0.23149034430524582,-0.18052226097161533,0.17259356336447323,0.03885127523014394,0.08150496025291724,0.799764144446307,0.36052031424773995,-0.14152509297577318,0.023036779865341563,-0.30639957705435966,-0.07915355863463058,-0.05309348724224054,-0.16687209517258633
Vermis_9,0.5650767267282701,-0.18213422709239105,-0.4829419656679374,0.11571170448819557,0.20134709371690127,0.293313731475785,0.6370914455249643,0.046255148057986695,0.7078726669676269,0.24315225074492888,-0.03635218998035366,-0.2508486362763089,-0.4755804803596772,0.31898185060153444,-0.46905846942137625,0.5118394097341628,-0.2992432403601134,0.5306442436753765,0.799563977407745,0.157718091003374,0.5468447495647663,0.48260721270430224,0.2522923032752124,0.8766278808733496,0.5839220436471434,0.7678674824567437,0.05471881195280902,-0.06256813286322298,0.5054490864261779,0.5031870689259987,0.15450121061422709,0.44675976855228794,0.3540766574008882,0.7530531274873157,0.3563600385010321,-0.13491519226015533,0.3568803614892236,-0.4132026172968236,0.33993377045912404,-0.048828139154382055,-0.36128469624684406,0.1039988732952222,-0.007283952243112905,0.858164100022534,0.40886855364901,0.46750995535547335,0.3183610687924746,-0.025514315321862237,0.3589102589006557,-0.27779626139247915,0.08384457387349015,0.46319197722347627,-0.10468793102183081,0.6024755827578391,0.235001534190524,-0.1739321502309627,0.4597208832429071,0.5047254101540761,0.5196607870912684,0.4023878128367411,0.061231524657659214,-0.15022702262591273,0.31182093570347114,0.567692767937204,-0.35182369046529527,-0.23629765184292226,0.38684174656851605,-0.35349245710708854,0.24421165605386272,0.6223651928538652,0.11566502620235336,-0.4995193212494311,-0.05602668331759867,0.6211880415512391,0.7773505468147304,0.509229805822318,0.2054541272747641,-0.4929869326860383,0.5344386650878494,-0.07380045459804753,0.4509558800962479,0.5122163711728474,0.08066118523569632,0.7006647414836075,0.3488871332461158,0.1372566415145149,0.3896581251377466,0.7136967223687922,0.5068708898131531,0.8269963382652176,-0.3209642007405169,0.5686937121322398,-0.37096358893118364,0.15843264485121203,0.41735176059080936,0.2169354306709717,0.48557453142029144,-0.3797069371697903,1.0,0.056511205807747426,0.6174824469370247,0.45153601803696275,0.7232793650960233,0.36778068544078174,0.2718494034544708,0.0009332127298026092,-0.09281084361740506,-0.34129036867951495,-0.4105548285437608,0.7994264289007074,0.23530262478675792,0.5505532274238943,0.6146261309087773,0.14610536186655076,0.7371286750373063
OFCpost_R,-0.07515100588827046,0.35308725846865896,0.08126039543733021,0.10127660910331511,-0.08766711614236762,-0.01939412954168471,0.07211642703107167,-0.012333230048126564,-0.07081396035359591,0.050223830637936506,0.02574270610248977,0.3335857941341969,0.19263717030126634,-0.1336496989696015,0.051833889029800066,-0.3500515756801665,0.006532030064328527,-0.02506947075337814,0.07684064757583754,0.5403914645270148,0.03469549670138803,0.20768435209160271,-0.17144835540917197,0.054592409696551,0.01076491190553798,-0.0003159253954023939,-0.18709075513353257,-0.4297395177476783,-0.04508270112309894,-0.008607288140043065,0.18858275564100802,0.12931214751139744,-0.1292650538717024,0.16171147353664553,-0.02499591239571354,0.24657752280780154,-0.2274759955355978,-0.006123016777777815,-0.05957360264529431,0.5029329567274108,0.324409939461788,-0.27194024419943585,0.1675816058788685,0.07940029257012159,-0.2414247325598619,-0.3804341872103403,0.10577659372922797,0.35597100779967783,0.007762283605448179,0.3677209816386164,0.12636187371754778,-0.11370122716868987,0.021619368008927,-0.19780884729879059,0.16485568263288092,0.130636652051329,-0.07029844159788685,-0.05873387883579366,0.21010910846613637,-0.0841836684589957,0.22773776340136442,-0.2079924952547465,-0.008839957523887637,-0.03829023424996507,0.2136467752063525,0.306462136726697,0.09077292811099114,0.006890897986525831,-0.18702191171313248,0.28299677538774654,0.30383176410561424,0.21022584981254713,-0.037068679267851644,-0.014868625934870866,0.16634380099949236,0.1580039621289722,0.08827782754288174,0.2663522711392862,0.33406629511603136,0.022557909963173087,0.036873016379116705,0.16112338577348995,-0.2570595819447156,-0.07642976783602563,-0.13439272627864227,-0.2504113796489579,-0.25234460678327314,0.15754463841869187,-0.21613961108021887,0.09766443401400793,-0.007722068732911986,-0.15228216563510888,0.2353593279982896,0.0641412802408811,-0.0736706067283035,0.14451723111916762,-0.03037951367056433,0.2994633112760688,0.056511205807747426,1.0,-0.13054833599824403,-0.14961512650378841,0.09818930913694597,0.11406299219356726,-0.04622161777649563,-0.052658362463717856,-0.11498157855906257,0.02633379046474995,-0.023083804757803448,0.06415915592147484,-0.3256956973505788,0.2917932186224381,0.12921159528512421,-0.11353265634491475,0.09807096215662439
Paracentral_Lobule_R,0.904695324563887,-0.21004145883395892,0.08252060143770085,0.4327605226141625,0.7527675076492233,0.5288704923029481,0.7063996494106949,0.6471578659586066,0.9486165115165707,0.6036495835464748,0.4764617681302689,-0.22598726443228337,-0.27351521287769404,0.5255165287248396,0.18526867000117275,0.7494864575910397,0.2713127150462222,0.8858525196961207,0.5676685100759625,-0.1443715844502516,0.31584365534470177,-0.016166657836176677,0.7107726441031732,0.48955490060217477,0.8599554704005083,0.6761041984054237,0.4484393837315925,0.36703359213707465,0.9024357170203067,0.9097151218293655,0.43477725634035064,0.43217567667282,0.5924467513537831,0.4888776056976042,0.7992982005404932,-0.1988639238875122,0.7760302957957365,0.06574615443324971,0.7802814768992583,0.002318571475506295,-0.2933709644345912,0.5581620331723466,0.21130946635688058,0.7171065532573756,0.8227372741009772,0.5658632626229679,0.5066092499511037,0.04304004846843311,0.6935207791705128,-0.27376086090946494,0.29320009032495914,0.9099210410287357,-0.06739839020550871,0.8507343641418995,0.5331789703263118,0.19227062801092187,0.8428760790003731,0.853479129704416,0.2310753943996252,0.8175100232999397,-0.09086926206248418,0.39004653959122854,0.5787946646001892,0.7832101223823048,0.10006338998431125,-0.20096417009960696,0.7258729605522594,0.20417930697261408,0.7337710597475223,0.036658661678673835,0.12539206785024132,0.05330938582876384,0.18120157155724043,0.6513325515944709,0.3417984632962357,0.15348475399277575,0.6315298490695891,-0.2464775871439717,0.312149963118286,0.3879072023401147,0.29017904497720565,0.023810459771651526,0.3363892621684021,0.9202652994830195,0.7215652802180124,0.6699749940340063,0.5357153273474905,0.3707029429504116,0.9593135006447682,0.5177362030604516,-0.03434834766374476,0.9140882269207048,-0.26113977536764515,0.571766704980185,0.5513119644100488,0.48851503707197963,0.7713891009013695,-0.2685452726955329,0.6174824469370247,-0.13054833599824403,1.0,0.6915611594232024,0.6943855301071011,0.4551809861585428,0.24028556523903433,0.560362697563348,0.5468706649229521,-0.09787113519567223,0.30814099142727785,0.6160396056019489,0.6539975060141416,0.40160242201226026,0.8720680235624692,0.43137905965015005,0.6422694875947721
Fusiform_R,0.6838047611921313,-0.1545943583282761,-0.033208025084642746,0.2853604954681907,0.6034306875483872,0.3504228708765906,0.4783958316577857,0.4251333376465623,0.7147043809542497,0.5220786943919472,0.34268036127851953,-0.22675857197039942,-0.1604579634079217,0.6569999570048712,0.03234348102846408,0.5458515115792538,0.3163029858293696,0.6961108177445812,0.6107367770313381,0.024376382478816568,0.5041232957411278,0.08305148352686564,0.6858408550209928,0.5047493767486613,0.6473740801701117,0.727775439902409,0.3978781973312921,0.2087006502151989,0.6821547096795686,0.6871533074023813,0.30458953795469396,0.34465136885345293,0.6625498908155494,0.4643529242117299,0.605851894732434,-0.29542181480343377,0.5681795099753265,0.013245097739891307,0.6100719813222739,0.100623512456029,-0.20422308245248375,0.5872925075567688,0.18243468384015965,0.62990750243775,0.7276148819988502,0.4759915123805116,0.3638944543152935,-0.10923788123933012,0.4662944204910618,-0.25993988387256733,0.2096625958728726,0.6319881751212505,-0.15696369432047308,0.6499285521390714,0.38519785571402676,0.3201225516697907,0.5291735625370169,0.7326826698536943,0.19809770344360866,0.7543655613409943,-0.1474192112387378,0.34714561042410674,0.3142117109167138,0.6023311568388265,0.013218579113041626,-0.16663474697686134,0.4852644134392331,0.10424149126817439,0.5849532297194289,0.04429082361206777,0.21602820934027445,-0.04749215919023278,0.2865073506412812,0.6745294188157691,0.12384246135379226,0.15774300203374217,0.3567459853772066,-0.09664909391256493,0.14887369626743824,0.3127582803347608,0.5142633801394695,0.13532425856255806,0.26824585691000136,0.7551414923236948,0.5036378557131727,0.4811349998898305,0.5011234976145826,0.5610491324038926,0.664737585184833,0.3039377856464011,0.02214544514331133,0.7291160235350497,-0.13059554479538626,0.37566181896972656,0.6030654366614249,0.3619435770884746,0.6272099974627406,-0.18717561398806776,0.45153601803696275,-0.14961512650378841,0.6915611594232024,1.0,0.4682419827178348,0.25280218377342073,0.5109457903954168,0.6028690476710249,0.443193998410553,-0.023361756204336472,0.28341052115216514,0.5377563165236389,0.49706244120054666,0.4189612186919964,0.6221004542292019,0.605312418362281,0.3665797885138731
Fusiform_L,0.6803914652672635,-0.20956158296191327,-0.1640908516420896,0.2321007294095972,0.36285588131755975,0.44769239964762675,0.7428272621191241,0.48876809397343735,0.7419378802311434,0.4554593586274889,0.17812156161809264,-0.15094612987487688,-0.27762634261315944,0.11748119425528247,-0.030839587039087762,0.581523199679246,-0.1839011317106943,0.678801351208317,0.6416134125936044,-0.06841214644714617,0.30783369453160186,0.27691173583693796,0.16296395851100548,0.6096824267877471,0.7544561595213162,0.7631582856514255,0.09708206799935522,0.12457707348927778,0.6216593370121302,0.6296922566653023,0.26425025061098106,0.4910857156944456,0.4555249154291242,0.3743868951540394,0.5251492945794094,-0.2020140870935704,0.4611873825851959,0.010601048530919557,0.4565291991186453,0.10310035100947779,-0.24909647420548856,0.20437693948606933,0.07930346658992837,0.7296582558928932,0.3205791896999222,0.32049252491427904,0.49949979025853364,0.25598912070419383,0.6084702008779002,-0.17478906857789084,0.33198411088745616,0.5708695874665676,-0.06032591920842285,0.6221123958339322,0.4340320812729267,-0.12039562106487288,0.6277750572619153,0.5481018069709561,0.4969756317172593,0.45828183358786234,0.07810710808300149,-0.036562299105600785,0.5849213610291889,0.5823565999134521,-0.040099782190290346,-0.11827657992620631,0.7783687392119579,-0.006092770734291703,0.3698662759038675,0.45043282557694503,-0.1419904772510767,-0.1191073666328477,-0.22483803635143512,0.30706600446873694,0.75076913010394,0.29490921925692476,0.5269151815573092,-0.4875250400886473,0.565702610928339,0.040974362603303505,0.14269522535206924,0.1461231108965238,0.15476618719741544,0.7557032112959898,0.5549202436049941,0.3687045198962082,0.32119680885119933,0.42021669096448566,0.628977121493171,0.8524881183497837,-0.18901120448493278,0.5195995053450446,-0.25792760530910064,0.46608680671386193,0.12897097402986216,0.30111307783239555,0.6098455291395993,-0.23149034430524582,0.7232793650960233,0.09818930913694597,0.6943855301071011,0.4682419827178348,1.0,0.43781660007354434,0.047928866047043994,0.009889287246954233,0.22638900543865095,-0.1737370570113192,-0.12489798023317637,0.7199365111554796,0.4548837140607103,0.4919757240972291,0.6892238690250766,-0.10923182793252885,0.8007661082379764
