,Frontal_Mid_2_R,Putamen_L,Parietal_Sup_L,Cerebellum_4_5_L,VTA_R,Occipital_Mid_R,OFCpost_R,Temporal_Sup_L,Postcentral_R,Cerebellum_Crus1_R,Thal_AV_L,SN_pc_R,Cerebellum_7b_R,Postcentral_L,OFCmed_R,Thal_IL_L,Parietal_Inf_L,Frontal_Sup_2_R,Rolandic_Oper_L,Cerebellum_9_R,Thal_VL_R,Cingulate_Post_L,Rectus_R,Olfactory_L,ParaHippocampal_L,Thal_MGN_L,Lingual_R,Caudate_R,OFCant_R,Angular_R,Heschl_R,Calcarine_R,Cerebellum_Crus2_R,Supp_Motor_Area_R,Cerebellum_6_R,Amygdala_R,Occipital_Inf_R,Occipital_Sup_L,Temporal_Inf_R,Cerebellum_Crus2_L,Temporal_Inf_L,Cuneus_R,Cerebellum_9_L,Vermis_3,Precuneus_R,Thal_VL_L,Occipital_Sup_R,Occipital_Inf_L,Cerebellum_3_R,Vermis_7,Olfactory_R,Thal_PuA_R,Frontal_Inf_Oper_R,Thal_MDm_L,Raphe_D,Cingulate_Post_R,LC_L,N_Acc_L,Thal_LP_R,ACC_sub_R,Cingulate_Mid_R,OFCant_L,Thal_VPL_L,N_Acc_R,Insula_L,Paracentral_Lobule_R,Thal_PuL_L,VTA_L,Thal_MDl_L,Frontal_Sup_Medial_L,Thal_MGN_R,Red_N_R,Fusiform_R,Precentral_R,ACC_sup_L,ParaHippocampal_R,Putamen_R,Thal_LGN_R,Vermis_9,Pallidum_R,Raphe_M,ACC_pre_R,Cerebellum_8_L,Parietal_Inf_R,Cingulate_Mid_L,Rolandic_Oper_R,SN_pr_L,Frontal_Inf_Orb_2_L,Lingual_L,SN_pr_R,ACC_sub_L,Frontal_Med_Orb_L,SupraMarginal_L,Insula_R,Temporal_Pole_Mid_R,ACC_sup_R,Vermis_1_2,Precuneus_L,Thal_PuM_L,Rectus_L,Cerebellum_7b_L,Hippocampus_R,Pallidum_L,Thal_PuI_R,Paracentral_Lobule_L
Thal_AV_L,-0.06322361759266479,0.18141497015440444,0.10846352933375186,0.060826429611078356,0.03472993519129736,-0.15501695972735308,0.20864753193457658,0.1108168354416869,0.015321660806594629,0.09394191005855593,1.0,0.16085064721419975,0.06098974757490794,0.15925162362762962,0.22488195855522025,0.14390576996505072,0.08315445842523063,0.08335549598185855,0.21785008640445744,0.08668445526883858,-0.19839955036923115,0.10393323508630092,0.19642555750579352,0.18534748717561206,0.1823942635582766,0.1083309600785157,-0.1391477035191751,-0.05002528937063043,0.08844968786587448,-0.020294911803351225,0.2138748407575627,-0.1492891883099921,0.05412090963100119,0.0359402208178026,-0.11255907230627882,-0.30027453138334426,-0.22488805281961963,-0.12410631079746175,0.007121326441899775,-0.23063170730452376,-0.11870766466824367,-0.034110133139811066,-0.07706533172046257,0.11637561931420023,-0.011684739624963185,-0.18524651733936362,-0.20875398171595774,-0.11357366793941948,0.32967875362902027,0.10442016361117124,0.05957350137868929,-0.18656294718277935,-0.04709755143070835,-0.16948302741710058,-0.13722551285746468,-0.04975210386585134,0.22227449335050067,-0.020168194557548143,-0.23731174364392277,0.15217082069009033,0.1884027981145165,0.2396009675641645,0.042736793497362105,-0.004117552215621073,-0.1302529611729459,0.05702209399041718,0.20585844996485442,-0.05335703568508666,-0.12620545852158727,0.2348285412599881,0.1816128584623267,0.18450751911391558,-0.03501471702016261,0.01477569963044268,-0.04768200898315841,0.4378472831752258,0.24540542561095421,0.15526286612127443,-0.12087794451542161,0.12336145681327267,-0.26664672219980595,0.20357272014076994,0.14380124185570378,-0.11340599367699893,0.2221743852458821,-0.02351244830231147,0.01335619029910531,0.2967251349426921,-0.07313639280484567,0.16677631064283172,0.1777419345086386,0.2355300915500434,0.028264636249055702,-0.054929515061306035,-0.08396577987324226,0.32780671103659415,0.2955025132851667,0.07648182642467147,-0.13403064556794442,0.19903504399682795,0.014039065925414856,0.18513821943530245,0.21196113502601296,0.0105975996532381,0.17040694767389725
SN_pc_R,0.17909092139044394,0.42213667123884585,0.08762542667115551,0.05945055668920804,0.7889092582965973,-0.4822443258267581,0.04509333662976313,0.2846544143781981,3.716550261561824e-05,-0.188144350591002,0.16085064721419975,1.0,0.12260635948429492,0.19720011482959604,0.15433175821521009,0.4260361603702501,0.06867943407061856,0.05129734514264007,0.15629300112222502,-0.4246272127393113,0.30640396199229863,0.14019199272398908,0.1564287198970949,0.1492883374528006,0.31882235456378244,0.3820877364872889,-0.27994179530535507,0.4563620057110388,0.1921248666863064,-0.28532787041039215,-0.0017188616918261267,-0.4114918357291346,-0.24518169555572353,0.15805010355467156,-0.2041420752683878,-0.5739676176082777,-0.08833487194915737,-0.3050210413520098,-0.1967784638720004,-0.40453491964615734,-0.20145842872101594,-0.42849829090303737,-0.358278199193776,0.20588522149892538,0.10398730478290714,0.1948126832737443,-0.41947663708663957,-0.40383809477165944,0.3065413510864807,0.08423906366073683,0.025518212816776673,0.0009018296570713192,-0.01588416394231928,0.2906425687891478,0.0034351739066596,0.03902725358124082,0.1328387121511778,0.06266376989324345,0.1645446581343555,0.026863787969172555,-0.04924167148270002,0.09878286131219054,0.3493553154392483,0.1452406817518566,-0.027945651117015073,0.06862178469092739,0.3978489754764785,0.5288262593949548,0.40051924827094626,0.049476814144423065,0.4246757997355819,0.8385630086215154,-0.11649265305861271,0.14230425059215562,0.23867768222597766,0.3371591324703743,0.4417915216214362,0.6052259717319138,-0.4342721076711047,0.392071778481765,-0.1499057471247404,0.20525816538376887,0.36850448791310075,-0.059691816185609155,-0.014818225514589391,-0.3431142715959316,0.6963908840845119,0.1535840495356124,-0.3829843437452125,0.3903556814720656,0.09389345873152649,0.2337901040475339,0.033403650087454266,-0.3757037803981758,-0.043088752484971,0.07960044390491552,0.30182281277758694,0.1254715096488617,0.022446776957762055,0.17811399012559775,-0.1616920894182835,0.6010722869029698,0.7813920785056722,0.16705260241358183,0.22939503649808313
Cerebellum_7b_R,0.22363350652801395,-0.09390421889354951,0.11256303625556066,0.24833942375206525,-0.038567993306240424,-0.08652896367904192,0.16648843164669408,0.21398070805090738,0.06830665938761807,0.14069378945027225,0.06098974757490794,0.12260635948429492,1.0,0.05942513965834728,0.044331438091784504,0.0750261251850019,0.11310526899952884,0.14558451653311758,0.10419386631756627,0.20263640242600658,0.13620724870842446,0.13995279798922902,0.12346158245348915,0.22431380001836737,0.21672181763725287,0.03772108515183275,0.15369001367836743,0.16178458060159112,0.2694569935421204,-0.19699323299366497,-0.2278791968418651,0.08822359404038688,0.22021063173483998,0.16346599291028463,0.30912370330107874,0.1130942681995382,0.4614670031354984,0.18153784951274662,0.229593866987965,0.29783717184068725,0.5537865595134628,-0.17951281957180837,0.30988262752374784,0.11803907426967439,0.19073448003353805,0.14260006685365628,0.0709913901060473,0.42268388693665315,-0.04122056010591606,-0.13102907154503232,0.398349981455309,0.1556186491286009,-0.12106612628519627,0.14498045092238376,0.022191243489882034,0.07917431117267548,-0.07841041951677374,0.36957069680561083,-0.0399013707676136,0.21813443385420025,0.14932055215908785,-0.08226131913709174,0.11828019708735696,0.330172884243948,0.39877412094450454,0.17986726594548955,0.03829656013201393,-0.13352547615042523,-0.0738855938714067,0.08752920438484604,0.0968891283739023,-0.005465514874276745,-0.055525235154111306,0.1620025811493773,0.1655487486830061,-0.1910804853099634,-0.22627449129273164,-0.0079112817837863,0.3134857891139194,0.0734986802133092,0.21395001459831112,-0.17277205119524597,0.41450708409664505,0.16113435838999107,0.1327466591724716,-0.16109893472847844,-0.019895953850437336,-0.07213027652354242,0.24070993167574986,0.1518326460743846,-0.057122920715309035,-0.16418213145401286,0.254074108562075,0.05121789629295489,0.18892158665862288,-0.3670710579767705,0.060946557328809284,0.1319374828521165,0.25360425149946897,0.12404659146023166,0.2428463535690583,-0.12163722892113243,0.08599674476328696,0.12917433107117887,0.20706506850147782
Postcentral_L,0.6500155303915356,0.7205676317380175,0.9260682325551315,0.8762875693624228,0.13826398836692466,0.2689444194670379,-0.02499591239571354,0.7235492751876066,0.6919623009487136,0.06573708319463414,0.15925162362762962,0.19720011482959604,0.05942513965834728,1.0,0.16753768274196779,0.7448204132629892,0.9104102174638095,0.7475842382160516,0.7553758161126772,0.4193161580679906,0.6293538141512347,0.8819054400745894,0.12456198132956471,-0.013054970451225377,0.5855286992478803,0.546614128633829,0.588460103129777,0.5714153974383337,0.11203414378131868,0.5197415152315099,0.193646466975816,0.595289554668857,-0.06576400172917256,0.8017219934718751,0.41074593223007916,-0.07686915292261308,-0.1095802978250228,0.5797283273478012,-0.08156902421872737,-0.2448294808640134,0.041580839759772704,0.39036684264688687,0.45636164938907803,0.873109664002958,0.8182385201922091,0.5789603679620409,0.35260716415767906,0.08744360456427644,0.5323851126250627,0.17868341787578118,-0.016944129604835552,0.6000754469315274,0.6926152884001395,0.5177549006587129,0.4260490426639122,0.8344388892843895,0.5171186658813134,-0.10647430691024758,0.6362460322894379,-0.07693678903132083,0.7566365046990597,0.2292205905279338,0.8318247208610681,-0.12273807853557753,0.5728540862691813,0.7992982005404932,0.409482211712377,0.08540714169386124,0.528246251289575,0.8744724823169155,0.4828039386753078,0.263920140702029,0.605851894732434,0.7328223697556815,0.6736571211808782,0.6138459601464615,0.5865743422141992,0.6636328495577308,0.3563600385010321,0.5454894484029293,0.43279372283024625,0.29971362183154476,0.5811605018687567,0.534114348260277,0.796548761591087,0.3877967012881542,0.3799468798820831,0.44987607919739536,0.533372364201551,-0.014108319500504661,0.1834925763565287,0.24600498781648464,0.7982104043530215,0.5256340922834971,0.1408445343245417,0.4069044821534992,0.7113237843637995,0.9318754286084968,0.7614429869622026,0.18644643523508703,0.5569443805365808,0.5895034078395198,0.5473026755614541,0.6527289629003975,0.887570867031824
OFCmed_R,-0.42000019320047777,0.3259856357692443,-0.0013425255794123102,-0.08048669630200977,0.05726724358719998,0.08345165663593003,0.324409939461788,0.08877707124366153,-0.40331385604399345,0.5267853003536656,0.22488195855522025,0.15433175821521009,0.044331438091784504,0.16753768274196779,1.0,0.07330082421914459,0.13909781718350442,-0.26706698111869404,0.34569252305246817,-0.050503796358368346,0.05737368803638231,-0.10828291569574468,0.9452867201551476,0.5154371602310749,-0.2341123514788506,0.10499102964885011,-0.338275550314155,-0.1837141951650074,0.8273406850950694,-0.019382487630652413,0.08013743936009522,-0.19745035424702134,0.38821527770366604,-0.28640393699445105,-0.409539800314347,0.016346952625281127,0.012539854774041957,0.14575952753286284,-0.25784518789494437,-0.17266685193398118,-0.3912164687814826,0.16065593814349347,-0.19247513269419808,-0.020735940284148817,-0.29208124448044126,-0.03223666229489824,-0.31833792535040156,0.1734182032772783,0.09789074185580875,-0.0019655182678986137,0.4377376621680696,-0.1402578992315506,-0.12625123604705032,-0.0031012200478135526,0.012306849219420837,-0.1804908541742267,0.233265984307829,0.43451459083659116,0.030177274039985803,0.5895018383823907,-0.2132611773829447,0.9311213326388516,0.05812740342158973,0.5293151989271935,-0.17717572584446162,-0.2933709644345912,0.26968695279760274,-0.1258203650582795,0.13143895442468975,0.07062641831927219,-0.09421024317845994,0.3064242052987636,-0.20422308245248375,-0.42685007612822834,-0.17451853694094416,0.2052289274200381,0.409845489213667,0.0423440820884782,-0.36128469624684406,0.09402713836681224,-0.23021709913034796,0.7493426510509845,0.08513240837030878,-0.46867049830012236,-0.12167078085482409,-0.1320184579199072,0.2396683221169944,0.25858427640230414,-0.16140972904140122,-0.10626178598200843,0.9055682499131118,0.9161903004597298,0.00776477344705193,-0.13537761385237287,-0.3223767946698091,0.06579448620995229,0.04213875732786899,-0.03753779722481828,-0.1582239383271931,0.9479404279135109,0.17023034251070696,0.3239039983237383,0.23258567882957262,-0.19037703208313847,-0.043774913258696264
Thal_IL_L,0.5756905463049472,0.6439509569336009,0.7052894452911748,0.5966327970266945,0.3598432098888934,0.0662447968111556,-0.2504113796489579,0.5699511099291411,0.5889869148631851,-0.1751402162153421,0.14390576996505072,0.4260361603702501,0.0750261251850019,0.7448204132629892,0.07330082421914459,1.0,0.678199313918877,0.6459712041798567,0.5705378831257866,0.13063605373641843,0.49309115685033456,0.6635709856966551,0.055984671430673,0.08117344213107319,0.5259891097722414,0.7135735650792923,0.3575055391602936,0.5191566773602969,0.06733214181860699,0.3508568912219762,0.27967499196079804,0.28905985283807245,-0.2227795168194696,0.7480501539562003,0.25713094220414906,-0.3078406529271853,-0.20385560917605466,0.2843419765351035,-0.28542461817926473,-0.3603986212607324,-0.06339505739825527,0.11836001174043331,0.25441584780942117,0.6728713041971724,0.698449479127587,0.37508540833688087,0.14047654697130862,-0.1635078444700845,0.3121100896157632,0.13721163390244653,0.008715706703128526,0.3743911379552057,0.5744098807935591,0.3591351613485115,0.5833049462275688,0.5729167246148528,0.4536569931349977,-0.016202949336343295,0.532425165875912,-0.0969898874548419,0.499869878287046,0.10763291876269089,0.7522450071255751,-0.04215712243652665,0.3666920634375645,0.6699749940340063,0.3368499597975848,0.2177016190867454,0.5314749938351577,0.6592953764925534,0.5893188131332627,0.3431126765231892,0.4811349998898305,0.5698671577605994,0.6448213266514762,0.5731678819243364,0.5732115553299962,0.7113401637670784,0.1372566415145149,0.4308681581522881,0.4258276919203379,0.3146846683537015,0.520513550863732,0.4784730042591597,0.533881521805343,0.298822145907164,0.4774000673649638,0.40529447578643113,0.1468719967470796,-0.09617521989835116,0.09145513765163937,0.1585163001563951,0.5331068106110679,0.33208434110835955,0.09671200228462842,0.34014925900003484,0.46111735371141666,0.7156626463449237,0.5585771296050649,0.1167508445450404,0.26721308083375234,0.5802622427514726,0.6906461200081664,0.6600989731517328,0.7019796852198827
Parietal_Inf_L,0.637544626950499,0.5708696453119064,0.9360211106619275,0.8443288379119226,0.059841982265307084,0.410170610355542,-0.03037951367056433,0.7406741396857127,0.6251699578352341,0.0907590957095491,0.08315445842523063,0.06867943407061856,0.11310526899952884,0.9104102174638095,0.13909781718350442,0.678199313918877,1.0,0.7211334858937004,0.7824401380064246,0.4566213077810618,0.5140322726757824,0.832664863637273,0.12447480496857032,0.01871166787149981,0.6083502866654684,0.46294756465062387,0.6789202047022402,0.4905439687382354,0.17616707591950612,0.5642428229451223,0.03318352790469319,0.6870415610269947,0.08222306309266299,0.7736607377899022,0.5496865042912598,0.08594111144359344,0.015158809206353811,0.7196063879371515,0.031086512307907866,-0.0064063499704692314,0.18841635893756328,0.4944180085665434,0.5823333108973668,0.7659619256771821,0.8154382601416144,0.49614955887909157,0.5044622217610317,0.2528741478704171,0.37197386439529867,0.21828701442171705,0.05171570318884688,0.5673092689107211,0.5800839466004284,0.4003479130408607,0.46148785828369626,0.7817555569811583,0.4883681482293348,0.01813909313688146,0.5498801555248156,-0.07747849771561388,0.7682196165380422,0.1902047049207778,0.748750717224456,-0.08850827663273386,0.6435516356771356,0.7713891009013695,0.3320471017818077,-0.014497084546841234,0.352753132017563,0.8376632922096919,0.36195804455629405,0.08638632532809255,0.6272099974627406,0.6683479320756943,0.6532448606559306,0.48226560070189595,0.4219264447765925,0.5033366120735476,0.48557453142029144,0.4667846495219172,0.5037819159281124,0.2552568429690193,0.4978354139465644,0.6483997612320855,0.7973962924447153,0.36717435775979185,0.24742540544765482,0.4858358517364799,0.6414709903061455,-0.01639816351760178,0.15018133293085426,0.18417087779647937,0.8994620596366947,0.5086198634203798,0.2544192226780553,0.26985410344615895,0.6006516156581059,0.9360271339592483,0.7554010401940318,0.18058205922006676,0.5311038376783096,0.4056758924856161,0.38493324403471774,0.6418769922470225,0.8743131996794986
Frontal_Sup_2_R,0.8734472867087817,0.49016380716919283,0.8508076573157685,0.7813632851186865,0.10013868987539071,0.20077933876611978,-0.07515100588827046,0.6391587052388246,0.8442761377166073,-0.18481309009177396,0.08335549598185855,0.05129734514264007,0.14558451653311758,0.7475842382160516,-0.26706698111869404,0.6459712041798567,0.7211334858937004,1.0,0.5636666060372384,0.4069760082970603,0.513146811696626,0.8481867109257487,-0.2388676465110248,-0.040821208670272516,0.7493068998607838,0.39706502247910463,0.7131954645961716,0.672277700481023,-0.17044006489382488,0.3970655213001417,0.22877682537008298,0.5871063885450443,-0.1138255484280506,0.889863787064725,0.6591540454167129,0.032680767560961485,0.0629207974179204,0.3454617871881956,0.09900599204927732,0.0050091727614675965,0.31370578957453404,0.12834489332202925,0.5601553525583433,0.7498679231656741,0.9190260944227534,0.5073655881163869,0.44138803547743566,0.023827207656422066,0.29744372967947524,0.27345097976785354,-0.07024023387501342,0.5686533910037497,0.6956373170457123,0.48723347614148954,0.364897745242196,0.815296648541903,0.27598014059527626,-0.059774612676457,0.5448007632804959,-0.14991076718080462,0.8569205853634001,-0.24153320612421572,0.6713743607537846,-0.19304428471690094,0.6788875408196179,0.904695324563887,0.219515450233217,0.16528792785125707,0.41391945813063563,0.8668573110393625,0.4313623869144336,0.05561680736080502,0.6838047611921313,0.8380197685961677,0.8228498343776773,0.4879059647525421,0.3013921816286221,0.4964675334056302,0.5650767267282701,0.5291077082844275,0.4878429498718816,-0.014636273475045813,0.5064371738057272,0.7397641139884611,0.8412736193936816,0.5730202299336586,0.21986320290765324,0.49340002968173846,0.5002128283741829,0.09885564567896178,-0.23509291701185764,-0.23669914111502424,0.6865650873345254,0.6530553605115149,0.46181712411686937,0.44506063778034544,0.5421810616326702,0.844610939475444,0.7724193637170382,-0.20760472307546624,0.3686578440807715,0.3091250015314958,0.3918503753706678,0.7271062062543485,0.7576681633472276
Rolandic_Oper_L,0.44318853272005143,0.627215853779049,0.7067922098496391,0.6194255911001194,0.10482029637720376,0.13532120885007964,0.10577659372922797,0.7563006180695636,0.3401566140886331,0.1687446279837828,0.21785008640445744,0.15629300112222502,0.10419386631756627,0.7553758161126772,0.34569252305246817,0.5705378831257866,0.7824401380064246,0.5636666060372384,1.0,0.3381462978338189,0.45079993839185606,0.6090874199226014,0.33443851039925465,0.15475217625412416,0.48072045993511286,0.43736396641015124,0.40919946130946,0.43229286755068036,0.3111077674586967,0.24385904819000984,0.14251344845950978,0.37788819938852886,0.09448059807599593,0.490468511974657,0.3132176754953573,0.06190133528978627,0.013095881835115208,0.5153706681837379,-0.03596804589213231,-0.1098873715438791,0.127952631011132,0.23624442879710703,0.4325359392727405,0.5748624730922111,0.5553178939937518,0.4302498425844285,0.15960402473761626,0.24068072841711907,0.2788359981220191,0.15900173791177005,0.11968656150844534,0.29182188969011924,0.3811089144690145,0.3933817300929574,0.28849931129953404,0.5393081182315627,0.39585953852457273,0.07382458938048643,0.36647727131709334,0.059366865502307395,0.5787956021170971,0.3835148485629459,0.5811058282983413,0.06048134727614015,0.5749170841350306,0.5066092499511037,0.3963084594893834,0.026668037074425485,0.33905710553077517,0.7516109652427434,0.3532514564466776,0.18500610851351962,0.3638944543152935,0.4046569976105911,0.5658987334278305,0.4885912705441989,0.45171174258185043,0.391769671255689,0.3183610687924746,0.5452111205430478,0.2107099676549205,0.47218196772683385,0.4180677428189697,0.2787605821734278,0.623405762900707,0.23561828551199945,0.2724571530411476,0.7045712828133979,0.39731661909570026,0.058317483504648555,0.3261015552868294,0.3765020743161388,0.7901035139134749,0.3568513169123356,0.2007324682121736,0.2913423351793873,0.5168012880233906,0.7073482876949879,0.5708062640833349,0.39500257063695204,0.45272061558762283,0.40472515530790326,0.4774976508261762,0.4132157523297088,0.6602086762483856
Cerebellum_9_R,0.23959847878986637,0.09644303035129886,0.47903442194929,0.4843681861040264,-0.43815232790723546,0.5541785668312496,0.16171147353664553,0.15962043964038838,0.5530460917554783,0.48291172912527347,0.08668445526883858,-0.4246272127393113,0.20263640242600658,0.4193161580679906,-0.050503796358368346,0.13063605373641843,0.4566213077810618,0.4069760082970603,0.3381462978338189,1.0,0.10860341358393802,0.4884741408930061,-0.03295805933758602,0.024146578007583106,0.15278702563599647,0.02298953061471821,0.6771933309135808,-0.0235680335395662,-0.008043882614709966,0.5357094289150736,0.23219982092686692,0.7222004316137407,0.42952112938803433,0.3591610429416987,0.48428048238567345,0.4503957856378053,0.26537351535352066,0.6396109364594068,0.4357971524820748,0.26895430659348873,0.37271299101842076,0.49765808338978407,0.8190043820495906,0.3878118800770716,0.4476975493800246,0.12757501986265382,0.5641430403205409,0.46243175845950707,0.25180447922068155,-0.015035714817986597,0.20445665493689627,0.37101163079114036,0.41230210060118266,0.016074176857751407,0.13383549472663872,0.45682684277990127,0.19909490356130738,0.04220972270883997,0.08493228017011716,0.06667503860393718,0.618783178500842,-0.05681931115387761,0.14924633211195598,0.05336713554174668,0.4013636293357819,0.4888776056976042,0.024695616053335128,-0.3804687348041847,-0.07648740307524053,0.5172691091572813,0.1342286746007859,-0.34290968668680377,0.4643529242117299,0.38892869191612256,0.16043201213333189,0.2868972954810092,0.0974356852460137,0.023286911062674207,0.7530531274873157,0.20199797626748311,0.3123235965596136,-0.15600883232843388,0.2375948753720262,0.3852831291619644,0.6109665756282149,0.5627523548142973,-0.30855189464220634,0.05145993124535803,0.7250179164088512,-0.1367370162165143,-0.08403249244908195,-0.1791594290851692,0.47296309577582085,0.7533662791798073,0.3898435321031694,0.13447245157979795,0.2511582222406436,0.472977410487721,0.4216489316380916,0.0015334667484145292,0.37524330780050624,-0.11319516143803858,-0.17414566278423832,0.35209844949123426,0.4341872192530924
Thal_VL_R,0.5956590164437476,0.7073932047571179,0.5285439024109937,0.5754323502678358,0.2713853767214682,0.060392638326423484,-0.023163570254404454,0.4780945903346159,0.4666225322348241,0.03806898951524315,-0.19839955036923115,0.30640396199229863,0.13620724870842446,0.6293538141512347,0.05737368803638231,0.49309115685033456,0.5140322726757824,0.513146811696626,0.45079993839185606,0.10860341358393802,1.0,0.6120030454462958,0.03150836776565072,-0.11209106266327047,0.2822103862140083,0.3298093870513165,0.3817830740758031,0.7611908783733412,0.06994799720216716,0.26575377600168537,0.15954105302631286,0.3504878011194608,-0.1359700629017509,0.5194086226528682,0.31314451108003255,-0.03971145302915504,0.1311875182968321,0.28085040900821007,-0.13627966617023168,-0.25684342138991606,-0.05784954772824499,0.10265858327998402,0.15898932445179853,0.6174245974984764,0.5885937025911046,0.8970299209654781,0.1709965011193161,-0.0995591393191401,0.3776941360047148,0.16041105745289894,-0.048239675330789974,0.701944182963313,0.6818861884599152,0.8812707390883074,0.16740576061902815,0.7164769558356381,0.17125138130565545,-0.11690059957264531,0.8207817070328511,-0.04866982819050083,0.36870433965306504,0.03294931102016829,0.7110609377011312,-0.0012799632277338392,0.49423857188722037,0.5080310045086569,0.5015599407924409,0.36066862477140865,0.8350154157664516,0.4655317989976545,0.2128068085390915,0.443452912404428,0.4126220833445072,0.5800681231513649,0.615672027839445,0.2895804522086728,0.5502384911734574,0.5807517228680632,0.1123765840529553,0.6443221348495607,0.3066554694897337,0.10426351036195454,0.5273419143186272,0.36063218876704606,0.4017106840831059,0.31117857312358277,0.5147790420692532,0.2169771302004826,0.2590993104369851,-0.003820501694531263,0.05088119767272883,0.06824051710012802,0.5020962435737965,0.39729077808491703,0.11697219519225148,0.20787245134697294,0.32862830930592574,0.6276593124167444,0.7608279339086745,0.04398433633768477,0.2489659399841069,0.6399271481683728,0.4798518686654368,0.3606138897600406,0.4737703186861685
Cingulate_Post_L,0.7820136977288672,0.583105949326073,0.9123749744229798,0.8843653500418143,0.15711284059792927,0.2662226190789942,-0.008607288140043065,0.6512253769004643,0.8452199295204493,-0.00895709083018364,0.10393323508630092,0.14019199272398908,0.13995279798922902,0.8819054400745894,-0.10828291569574468,0.6635709856966551,0.832664863637273,0.8481867109257487,0.6090874199226014,0.4884741408930061,0.6120030454462958,1.0,-0.11790140698813638,-0.08438232934891916,0.6878325896179124,0.4180189802341663,0.7204129034193348,0.6270367437571123,-0.06946088189082038,0.5202745423047367,0.2078360942997786,0.6562193744698935,-0.05268674805226258,0.8749383054960447,0.6037536117286396,-0.003865562714778037,0.02597638648719989,0.4788044035147155,0.1001761775934662,-0.12940627579851108,0.20867501150840032,0.27704672737232483,0.5267226826140337,0.8842064699812099,0.9162525473575349,0.5885750352522742,0.44332622499553426,0.021815400020896023,0.5049411628562364,0.30601003757316414,-0.05268741386561809,0.6793545508804503,0.7168429670850621,0.5428970490948746,0.28454131522002946,0.9241975452130132,0.38530085756361804,-0.12838884368570652,0.6241785898530026,-0.14334115151731688,0.8860674043519952,-0.06381069654846494,0.8007915233989676,-0.13536139729673088,0.6075271121090565,0.9097151218293655,0.34948200816104463,0.12203282750698588,0.45827387779177126,0.8530366930160453,0.44302045035092924,0.23381987817834307,0.6871533074023813,0.8630766715823807,0.6857619978501561,0.5739607807551843,0.430077550260134,0.6271578351467118,0.5031870689259987,0.5453844493199507,0.42939181551277344,0.012819814640993504,0.5771242159907986,0.723390010884529,0.9034482327027825,0.49774412425222525,0.3330317443207672,0.34647202579360903,0.5620536027205024,0.07695867579103838,-0.08489753470774043,-0.06218297900347213,0.752448218647672,0.6040566542942727,0.3559055025245455,0.4630201506230314,0.703077347891272,0.9402332264600625,0.7895127491084006,-0.06383371413566297,0.4360849930318937,0.4820665751866272,0.4409604072699102,0.7109602983099887,0.8661061168133839
