,Amygdala_L,LC_R,Putamen_R,Cerebellum_3_R,ACC_pre_R,Thal_PuI_R,OFCmed_L,Cingulate_Post_R,Cerebellum_9_R,Frontal_Sup_Medial_R,Vermis_10,Fusiform_L,Thal_AV_R,Vermis_7,Occipital_Sup_R,Vermis_1_2,Thal_MDl_L,Amygdala_R,Thal_PuL_L,OFCant_R,Cerebellum_10_R,Rectus_R,Insula_R,Raphe_D,Temporal_Sup_R,Precentral_L,Temporal_Sup_L,Frontal_Mid_2_L,Thal_MDm_R,Cerebellum_6_L,Paracentral_Lobule_R,Pallidum_R,Cerebellum_3_L,Cerebellum_8_L,Heschl_L,Frontal_Sup_2_R,Precentral_R,Thal_PuM_L,OFCant_L,Occipital_Inf_L,VTA_L,Frontal_Inf_Tri_R,VTA_R,Caudate_L,Occipital_Sup_L,ParaHippocampal_L,Thal_PuA_L,Frontal_Inf_Orb_2_L,Thal_IL_R,Raphe_M,N_Acc_R,Thal_VL_L,Temporal_Pole_Sup_L,Calcarine_L,Fusiform_R,Thal_MDm_L,Lingual_R,Occipital_Mid_L,Frontal_Inf_Tri_L,SN_pc_R,Rectus_L,Vermis_8,Lingual_L,Rolandic_Oper_R,ACC_sup_L,Thal_LGN_R,Thal_PuA_R,Vermis_9,Vermis_3,Cuneus_L,Thal_VL_R,Thal_VA_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Thal_IL_L,Thal_LP_L,Parietal_Sup_R,Paracentral_Lobule_L,Frontal_Med_Orb_R,Thal_AV_L,Cerebellum_8_R,Thal_LP_R,Cingulate_Post_L,Frontal_Sup_2_L,LC_L,Occipital_Mid_R,Pallidum_L,Cerebellum_Crus1_L,Cerebellum_4_5_L,ACC_sup_R,Thal_LGN_L,Rolandic_Oper_L,OFClat_L,Cerebellum_4_5_R,Angular_L,ParaHippocampal_R,Thal_VA_R,OFCpost_L,Precuneus_R,Frontal_Inf_Oper_R
Vermis_10,0.3808817898522634,0.13973494987912102,0.7320116638153722,0.7134241317310123,0.3011012772884803,0.6356493579176964,0.24591786096120063,0.6143091181222821,0.296143250289722,0.7256238674410181,1.0,0.15901409716324708,0.36639961376031466,0.187150238757349,0.10714385114008823,0.6709211023742683,0.5579328091800081,-0.29750715028465496,0.4100126116349371,0.10800808808148903,0.2743171003895626,0.14256026731229574,0.3777898129719642,0.39457121840591647,0.44621285933768434,0.8364525205667398,0.34072725753858896,0.8175393537943765,0.3173402441387489,-0.10952696669066792,0.625213615801395,0.4391561495585739,0.8077047151456951,0.5196175826919985,0.516982814814998,0.5222141100594464,0.5530870103086836,0.4898978469067109,0.27092031318614207,-0.243826161138568,0.11504388187394686,0.645957828236539,0.22678352796864393,0.6837937986383599,0.2906383409878334,0.3617108605903128,0.554491874650114,0.28321623357140685,0.4828220160185543,0.3285880637280586,0.02846194643789741,0.35679581883966055,0.2702164627317999,0.23769972885474497,0.4532624760412752,0.3495084837852921,0.2650044588549675,0.07188959975761172,0.6351958238191925,0.3120338225494579,0.21786064764142657,-0.11858159861335815,0.22112860809913334,0.29798147210276577,0.45565563953644184,0.708742518923101,0.48252249744240255,0.007670337946652193,0.8064442681564745,0.1913427747103677,0.525452003303714,0.525501664673512,0.4184337803880256,-0.10725900865861396,0.6654898313344263,0.31636860269554934,0.5399758703955861,0.7534569343197796,0.19369919482308642,0.2392289878559577,-0.2503764489495665,0.5622687008944225,0.7107619780693736,0.6999285215429031,0.5671950476652077,0.09068204135135405,0.5176930627298348,-0.24327899560279068,0.6318665912130552,0.5041406776673846,0.6170164376181599,0.5104877674100425,-0.22817490986602404,0.8149045222092338,0.18992080243012516,0.7119607494415904,0.39658669882673775,0.3020692478567375,0.591322103270787,0.6362893436421837
Fusiform_L,-0.07075517372561295,0.43781660007354434,-0.1839011317106943,0.07578137912872193,-0.1737370570113192,0.4611873825851959,-0.23149034430524582,0.5481018069709561,0.3743868951540394,0.4565291991186453,0.15901409716324708,1.0,-0.040099782190290346,0.07930346658992837,0.4355248931031519,0.5269151815573092,-0.036562299105600785,0.1461231108965238,0.02540927212809594,-0.09498241833592945,0.4555249154291242,-0.17478906857789084,0.30706600446873694,0.11352839246023852,-0.10923182793252885,0.42387531456816835,0.75082822489209,0.36285588131755975,0.03255620525144897,0.7476580531862289,0.6943855301071011,0.26425025061098106,0.3698662759038675,0.4340320812729267,0.5849213610291889,0.6803914652672635,0.6300635803181668,0.5823565999134521,-0.25792760530910064,0.45043282557694503,-0.033902787611957697,0.009889287246954233,0.010601048530919557,0.006302925498364551,0.443062329719714,0.7783687392119579,0.44769239964762675,0.33198411088745616,0.09708206799935522,0.32049252491427904,-0.2020140870935704,0.30111307783239555,-0.1419904772510767,0.7296582558928932,0.4682419827178348,0.2321007294095972,0.7144047285969921,0.4969756317172593,0.6084702008779002,0.031950329085547034,-0.15094612987487688,0.6096824267877471,0.6416134125936044,0.12897097402986216,0.5549202436049941,0.22638900543865095,0.35134020025995316,0.7232793650960233,0.5259894329047559,0.30783369453160186,0.19457503562856696,0.01631971965512606,0.6750843331154389,0.4919757240972291,0.3687045198962082,0.29801213650182795,0.7419378802311434,0.6277750572619153,-0.11827657992620631,0.059876536046185994,0.7580605800605125,0.20437693948606933,0.6296922566653023,0.4554593586274889,0.15476618719741544,0.14269522535206924,0.2879782850168239,0.39020469632887733,0.7544561595213162,0.040974362603303505,0.4548837140607103,0.49949979025853364,0.29490921925692476,0.15735943993151047,0.7199365111554796,0.14719471212534788,0.5320571248442839,-0.4875250400886473,0.689579431890642,0.16296395851100548
Thal_AV_R,0.11029780034499113,0.11329796676611364,0.5439129299876407,0.40385510346566966,0.2006785378655251,0.09940996629405767,0.1995208002364076,0.1378312094846851,-0.18462526282412312,0.24710132294746753,0.36639961376031466,-0.040099782190290346,1.0,0.13641659734918102,-0.44825689523261636,0.2875989177926034,0.42246901845337315,-0.4215336789034984,0.42125828880564675,0.11097415196023395,0.14128581415176597,0.16301004742744465,-0.08229287008285174,-0.13424807306195893,0.06951810366933946,0.2758788950193059,0.16505984943423405,0.3242118863842292,0.5035093485868012,-0.3779295779990933,0.10006338998431125,0.49708527224891635,0.18227080776879973,0.38315720590329855,0.21966234949630262,0.16923150163495168,0.19084621774287522,0.03178142257565118,0.16843805935631262,-0.3931835044770834,0.4309379065230808,0.3839884424684541,0.5645927708603512,0.4472807146897412,-0.3583297003886509,0.22189102093513458,0.12928655302026928,0.2513585401213728,0.2489075774673268,-0.288957787131897,0.12329144621081937,0.3006289218940722,-0.001518194878162097,-0.19319834964556284,0.013218579113041626,0.39276516489242885,-0.21344247784091816,-0.3268856093327245,0.29220522060838555,0.6174444454245077,0.17246364836470934,-0.4376678119056619,-0.34517887754321636,-0.014302215116133403,0.26063681454471327,0.534348217461705,0.03730660352306184,-0.35182369046529527,0.2806396636595429,-0.4176906321834487,0.3482823316615245,0.330517039453255,0.21208121829430934,0.06345309901558858,0.33551875971751083,0.26505131213444183,0.03711280502555483,0.18332460084181398,0.1466760333648092,0.32968687583061496,-0.28543997738608823,0.14212432114790635,0.2244763967225376,0.27937715992302686,0.026311878771946757,-0.45925030482743967,0.5497147504764945,-0.27920059587084955,0.090182520640096,0.32382481398960006,0.12381190781089081,0.2473501850818332,-0.3331041919876618,0.4666707508116824,-0.34984150162034267,0.45192014982195583,0.3353255687033647,0.38910899014381994,0.11376969702117469,0.19279070756408237
Vermis_7,-0.1459546426111697,0.2252823270975635,0.220356472316338,0.24697352731141323,0.0013099335139013766,0.25900438001903453,0.046594357505722286,0.24394047388690202,-0.015035714817986597,0.2845720603396789,0.187150238757349,0.07930346658992837,0.13641659734918102,1.0,0.08056163011528149,0.23088214914318717,0.11864920661113003,-0.05794178637197948,0.3081761955647501,0.0112485387602047,0.17437325606043017,-0.029075049555084817,0.1096359318780466,-0.15254075353764548,0.15195831269705198,0.13798433754236264,0.13522889227883905,0.23579641540474608,0.07813438458555767,-0.10122238751243234,0.21130946635688058,0.21260880500881296,0.15697581687608364,0.17315759908251982,0.18751408103076705,0.27345097976785354,0.22839852725227497,0.15586390359546157,-0.005978912656098468,-0.21554738713174787,0.29584709329418307,0.3436755456414696,0.2717943774310214,0.3127809321548925,0.005483767751726381,0.286938311486083,0.17058587603784706,0.2053221179907298,0.06874908594964758,-0.07915001590990652,0.027690749910552752,0.18810335301598047,0.26839452509439,0.04308408378374992,0.18243468384015965,0.16114617711501167,0.11360890036860367,-0.08701081157957996,0.1004778960975438,0.08423906366073683,-0.028256345710472818,0.16222721649764726,-0.04348737172114747,0.19704791791006288,0.1693788438630678,0.16035214170916806,0.18894973448428223,-0.007283952243112905,0.23309858054775923,-0.06445901190439123,0.16041105745289894,0.09706184482517392,0.23024870059929767,0.22967435641613387,0.13721163390244653,0.22621666104357813,0.23564569942973676,0.21015475224607896,-0.02077409655226066,0.10442016361117124,-0.025337195458025392,0.09751074293526872,0.30601003757316414,0.2392890320706288,0.11114396378702195,0.05978095632553279,0.10445877801566229,-0.23344449184360014,0.14023628982803438,0.35282254495894144,-0.04180605947975795,0.15900173791177005,0.024875521749610763,0.26403806683451175,0.11434097110135029,0.2824677787484942,0.2417758264912261,0.2973774890105189,0.24177700224949555,0.20819381053318028
Occipital_Sup_R,-0.17784590104962017,0.3045085766369603,-0.09297260557085285,0.08660902533834441,-0.3091351765843504,0.37641102948032434,-0.33152284894481865,0.5643565481976023,0.5641430403205409,0.26524993166414707,0.10714385114008823,0.4355248931031519,-0.44825689523261636,0.08056163011528149,1.0,0.14635383914710162,-0.020265074759313207,0.42647658481877504,-0.0854666247614945,-0.15890259390420955,0.312471411497196,-0.33017317966309817,0.6073466867513434,0.26051588920382934,0.3975851548609783,0.27577881995518094,0.19196188481431825,0.2539068873494533,-0.11995575982840978,0.6331305335909078,0.5236096249981201,0.023779422639530423,0.32684730813416835,0.1349035457837913,0.15232726401039212,0.44138803547743566,0.5538534450243741,0.5437391370361039,-0.2926383238640378,0.342188141204724,-0.18905562321127203,0.2310271760283361,-0.31391057288462704,-0.019175189326924177,0.7482576304007079,0.28582297841851634,0.1620662816395133,-0.06090136500808366,0.15416696283478187,0.5145803643702768,-0.21880092242347193,0.23720731320230176,0.22378173837955817,0.731332659482498,0.6365806791772014,0.07851173783879174,0.7940575863911427,0.4134941102638012,0.22729829460108475,-0.41947663708663957,-0.3014603264964148,0.6931075773408276,0.7701900384692166,0.4554128370439503,0.2660422492136535,0.03659070617738655,0.4555769005576115,0.6480110232253854,0.34472194608242535,0.7630581009370738,0.1709965011193161,0.1677806784395638,0.40459515665841916,0.3320282291851405,0.14047654697130862,0.2813384495731607,0.6225720435782893,0.38161703444262385,-0.28172749279242737,-0.20875398171595774,0.40569641150099933,0.27832202690366187,0.44332622499553426,0.18368569772146529,0.09882899748185914,0.8118514611821365,-0.2484522931240426,0.2172724569973492,0.5070288534838787,-0.08310144788889708,0.2739223186591827,0.15960402473761626,0.42472018044324095,0.11356426459227036,0.739996626657216,0.02237597110253041,0.09945761448355207,-0.31265792056801045,0.5750653514489594,0.4526946039766565
Vermis_1_2,0.083308403264091,0.31957162530858996,0.36491147597376256,0.660661129334213,0.12624657924143282,0.4982585721211322,0.10216701715947371,0.5750359311493414,0.2511582222406436,0.5915971384017665,0.6709211023742683,0.5269151815573092,0.2875989177926034,0.23088214914318717,0.14635383914710162,1.0,0.31343349832935125,-0.25248168916653874,0.27388925705899086,-0.05210676204464194,0.3006247658377991,0.02525309119509926,0.20740230459371387,0.04194256264251717,0.1573413153519173,0.6651838187740035,0.5313851112304682,0.6369956193266252,0.18017344188615914,0.11148875759835933,0.6315298490695891,0.32474142233885117,0.6085377982862605,0.4689989534051634,0.6050698384971861,0.5421810616326702,0.596107303824117,0.4278574985367759,0.09634440687768962,-0.08867889984770393,0.17233492819211335,0.40684272988087083,0.287665138958391,0.515150487056579,0.2566361351469285,0.6432643628932918,0.6864831587269599,0.27162990032467277,0.16115047155301082,0.08924992105394669,-0.14896753034597246,0.3298388807284399,0.11835021789460627,0.35325333144861326,0.3567459853772066,0.2827823863977852,0.3547991521529444,0.1714371804957562,0.5738041715730455,0.30182281277758694,0.07573622240134616,0.15565788721820595,0.3119742544784948,0.13827979683732855,0.4334887155486206,0.5544083359920262,0.40209271181966794,0.2054541272747641,0.7700320208161869,0.12742598151388038,0.32862830930592574,0.20761310045940082,0.4610921273701714,0.14689992998844978,0.46111735371141666,0.3241630697934531,0.5636273565493654,0.704603740195978,0.07812401527561208,0.2955025132851667,0.08658951638806422,0.3206170045507579,0.703077347891272,0.5809875221971554,0.45236278171141386,0.02058052139951453,0.44175681402099415,-0.05321010673883305,0.6930656248189604,0.45506831673546877,0.45878916506398826,0.5168012880233906,-0.1148197651312322,0.5809463463651632,0.31294675787218645,0.6077793168714924,0.5117435872320368,0.09631561771095683,0.5743736142638372,0.3759536031893741
Thal_MDl_L,0.43591708913469207,0.2998009737684393,0.6651320462946791,0.36664354575143915,0.2789579493235995,0.34431766829044075,0.1433740171446685,0.5579468692013213,-0.07648740307524053,0.5229878763622787,0.5579328091800081,-0.036562299105600785,0.42246901845337315,0.11864920661113003,-0.020265074759313207,0.31343349832935125,1.0,-0.23533423292420308,0.3702739418322659,0.030448993267516995,0.28376123065346515,0.09272557134482991,0.29694303404544187,0.3099492394002747,0.3979028100369275,0.5685334730812867,0.2983643110747078,0.6326010184530934,0.7917765000722583,-0.2615769599536845,0.39004653959122854,0.5419405082752141,0.5587795444602024,0.40847208154732817,0.3981619062486772,0.41391945813063563,0.4023577318137376,0.526481702671779,0.13559729942868604,-0.37997893304119135,0.45134021576399597,0.7133698136948007,0.40107868918790857,0.5697630348085364,0.045559082203754125,0.18670314426676332,0.09450413509806671,0.21846617811117955,0.7653338413845917,0.22845494260280438,0.02834234948257362,0.6446544458849967,0.06955591893334295,0.11178851684629186,0.34714561042410674,0.6888960107680643,0.1551140704912573,-0.12328332075921915,0.501539806348118,0.40051924827094626,0.10592786544636046,-0.23285652635191606,-0.038013729234037216,0.3361057400970082,0.585872608035757,0.6049563740727163,0.45326448228251515,-0.15022702262591273,0.5216618786103929,0.08478349471319607,0.8350154157664516,0.8673314800266305,0.4083735867187835,-0.050980189371643704,0.5314749938351577,0.6118053647589958,0.32257974104136733,0.34153515681156155,0.1200845706923859,-0.12620545852158727,-0.22340545580216972,0.7939724900152264,0.45827387779177126,0.4162649329446984,0.3539862586377111,-0.016577427800671275,0.5303437298445046,-0.4494911729641108,0.3604853843283533,0.32366924318731943,0.31518368469860925,0.33905710553077517,-0.26721255456043996,0.7161477496016485,-0.04756322892647856,0.4225507389432194,0.12921961008860505,0.3034709813779149,0.43468368783472805,0.6632783672438636
Amygdala_R,-0.340893504670773,0.10943401975637555,-0.3359552513130938,-0.344585983301968,-0.1191592005982628,-0.12997228874453978,-0.0369560385575378,0.09218935287814152,0.4503957856378053,-0.01824229663171583,-0.29750715028465496,0.1461231108965238,-0.4215336789034984,-0.05794178637197948,0.42647658481877504,-0.25248168916653874,-0.23533423292420308,1.0,-0.15799073581381667,0.1286223103944098,0.004619458340641831,0.04800524078377386,0.388282648997847,-0.09865882402580435,0.09210274469060067,-0.11963335561587764,-0.004638792162711129,-0.13718181658365372,-0.17574814644704914,0.5169178842954185,0.023810459771651526,-0.07955210648180792,-0.12366706370161733,-0.10447782032781808,-0.10574383033393896,0.032680767560961485,-0.05683698799667252,0.16736595607450003,5.7800455214297025e-05,0.5371361341034621,-0.36504562997914625,-0.11233077100757233,-0.5151708567186234,-0.2844505868952665,0.46299204616175027,-0.18732240141998327,-0.2100644271543387,0.0035439472727843264,-0.02894634581786334,0.10208048318528183,0.09148041173333453,0.0941407153847859,0.17136792394118439,0.4013014848047235,0.13532425856255806,0.023823767881213907,0.368738150786081,0.42319361650831727,-0.0703566691041909,-0.5739676176082777,0.039508732192586625,0.5028817371614946,0.4397799091234527,0.2723057068839103,-0.09744722558052073,-0.43449731675902686,0.13511497397790784,0.5122163711728474,-0.11384385622189987,0.5217847858860187,-0.03971145302915504,-0.016712826597933956,-0.035415848092215305,0.23204896356707236,-0.3078406529271853,0.05757491231994523,0.11925653463047876,-0.12332048265803124,0.039460670538515534,-0.30027453138334426,0.3247808440846979,-0.04882498376164234,-0.003865562714778037,-0.05323605062830545,-0.2744576296533706,0.48220825490295594,-0.430862756551033,0.5157589454188949,0.08667993805805974,-0.22423748865139131,-0.22760260544603786,0.06190133528978627,0.5005536493615015,-0.293811613688199,0.3976049488692616,-0.36445330034724277,-0.03889020618278467,-0.1319279477680098,0.03073849793252031,0.012154296979044752
Thal_PuL_L,0.10521701997179952,0.18333990260306887,0.5941161705575285,0.44211579297957077,0.23845457426247504,0.18733603471585425,0.2834949905173187,0.3284611796489303,0.024695616053335128,0.35320800759622567,0.4100126116349371,0.02540927212809594,0.42125828880564675,0.3081761955647501,-0.0854666247614945,0.27388925705899086,0.3702739418322659,-0.15799073581381667,1.0,0.2022886946663777,0.10155097762511198,0.21394243240046298,0.12309530233474307,-0.07335016419390133,0.15836604276229369,0.4282451488374562,0.3057768847668845,0.4268268937687878,0.5089418806255697,-0.21903146977979956,0.16811505424434403,0.5113191369010336,0.40595072949330374,0.28379178899064444,0.4310161402434722,0.219515450233217,0.24289926089299785,0.3393735538786165,0.26381858207270403,-0.18971061139295564,0.3472344408723747,0.45620382585127267,0.3921407577840027,0.5743318365993414,0.11342130342846775,0.21631745164495964,0.030787254336084074,0.3338582425130568,0.4369726127807416,-0.0978882578604214,0.01617890362179704,0.5037255511469931,0.14671228078309848,0.04461689681153034,0.14434028043401245,0.527753142159742,0.03803024898922387,0.007142616352367506,0.427665847878696,0.3978489754764785,0.21392225149002259,-0.18469501891443446,0.016597581445460523,0.06924706207399685,0.20009782411635765,0.48567953366369715,0.39996261485453194,-0.17483658253907686,0.3882173295594663,0.04536496897044323,0.5015599407924409,0.4341748187574188,0.19240333313989044,0.04478565145018773,0.3368499597975848,0.31016485631550006,0.17633930525705993,0.2734819220835858,0.18708330811644122,0.20585844996485442,-0.2562133986236486,0.3506683361581524,0.34948200816104463,0.4113091364537239,0.11884663853812208,-0.07383433116492498,0.4339393634751102,-0.1776522422714478,0.2893273851983751,0.3445208074725285,0.11454112405105606,0.3963084594893834,-0.25143639373558613,0.5283608747636274,0.03521844182934596,0.3902397780065708,0.35679981147021855,0.3495595341772323,0.23500861430363876,0.3470201749947456
OFCant_R,0.18788989602355158,-0.115317330507772,0.23758039988812152,-0.01251587882289132,0.5410718152043074,-0.11192343883652633,0.7894696792636582,-0.14412230346875818,-0.008043882614709966,0.09091752010401422,0.10800808808148903,-0.09498241833592945,0.11097415196023395,0.0112485387602047,-0.15890259390420955,-0.05210676204464194,0.030448993267516995,0.1286223103944098,0.2022886946663777,1.0,-0.26494373092426216,0.8303219669519825,-0.1397297832363713,-0.001591536311959857,-0.12157761351557718,0.1856378200370581,0.1447553987500758,0.09552376241507786,0.06411069654446316,-0.13007270699711584,-0.20235580628284897,0.10780199259888251,-0.002112686622488236,0.18469582464931528,0.19227339075032704,-0.17044006489382488,-0.3177937885987351,-0.07452743260382791,0.7469860918272582,0.33701805324958334,-0.08930517181030213,-0.10612759026556783,0.08646981581796687,0.09730183894198749,0.21747592305637373,-0.11194291936500231,0.0003498290964027995,0.21279618531222305,0.07616247512857167,-0.07598921773092526,0.5878578364544257,-0.009117969257972784,0.3383193018353097,-0.10702948910886152,-0.15003429983385827,0.034048776520498904,-0.20781082456053443,0.4944374147366317,0.17088076836228872,0.1921248666863064,0.8360397880587715,-0.2194275740758688,-0.042705986308028215,-0.17260839635287847,-0.10583481876780755,-0.00945117101731594,-0.05637179175536644,-0.18253878401222592,-0.07793357193393557,0.11012947520487969,0.06994799720216716,0.05953973017103298,-0.2446105416352203,-0.1110024109268174,0.06733214181860699,-0.06519016888370376,-0.18595523616968332,0.020584510235725526,0.8400396839878748,0.08844968786587448,-0.21409342560322292,0.023810834375104537,-0.06946088189082038,0.27043057483012267,0.06803815864527683,0.14702919602008863,0.19143499942427777,0.2275465217944329,-0.0449658967301227,-0.07560573987588734,0.04242856259217476,0.3111077674586967,0.07433028114420039,0.05541431908924825,0.03662174092562833,0.0776204104768229,0.051860903861770676,0.4335802395127102,-0.16800280341740104,-0.18859887150467397
Cerebellum_10_R,0.07834014474288058,0.14685129519245327,0.1919325724228456,0.13985227635535755,-0.10277405580381237,0.45848611918038723,-0.3153372838691267,0.5372741649687134,0.2565532080744962,0.5043964442533108,0.2743171003895626,0.4555249154291242,0.14128581415176597,0.17437325606043017,0.312471411497196,0.3006247658377991,0.28376123065346515,0.004619458340641831,0.10155097762511198,-0.26494373092426216,1.0,-0.35395158311366925,0.41725292498164546,0.22203711229357334,0.37855282522717554,0.31157663345047,0.3071791112775892,0.43207804797011434,0.21507342614080507,0.2933995484326882,0.5924467513537831,0.2891649692346142,0.37839943230091977,0.39505587218283195,0.2226945308879281,0.6283629476141385,0.5508149798491115,0.4186370965915279,-0.3179651573289856,-0.1411110827919069,0.14060708056020332,0.4490230876320733,0.13701803380951946,0.2837225272778836,0.11867391574876664,0.4578999550999758,0.23136610129709076,0.24971447882169362,0.30076301167038555,0.29311180918960894,-0.2740403271517803,0.2600425000640065,-0.0042376765052889905,0.449641617533095,0.6625498908155494,0.2941286473072776,0.5635575072896956,-0.039865198661029305,0.3276868089757695,0.11415642492007551,-0.3235696019353259,0.381619113900966,0.2635255340840133,0.4343669965773441,0.4591910932341599,0.37924205525993226,0.3632470000963799,0.3540766574008882,0.4259337035497987,0.08569672394656228,0.3015245331750869,0.2819324085032458,0.5572436388578916,0.46724696746756234,0.4257386067081777,0.25728155068579023,0.5847065529228451,0.4119532094191947,-0.2968784732680431,0.010616287248367587,0.2861016692682313,0.38629084733005037,0.5422153991908369,0.3888660044451973,0.11625958859995857,0.1454597521829682,0.28649275693035775,-0.2173944967210976,0.43123055230725704,0.357198479732072,0.40668357928027843,0.23929412439700423,0.10144152115748427,0.4336806913940816,0.2928441603020631,0.3801605310537612,0.2943140030504463,-0.12096345376794461,0.6014776866882768,0.47262544521222544
Rectus_R,0.19386727073024676,-0.13892516864266877,0.32186379043444885,0.04059310776593997,0.6866118972842344,-0.18718985876883365,0.9253158540403705,-0.19749787864264445,-0.03295805933758602,0.12714328584270443,0.14256026731229574,-0.17478906857789084,0.16301004742744465,-0.029075049555084817,-0.33017317966309817,0.02525309119509926,0.09272557134482991,0.04800524078377386,0.21394243240046298,0.8303219669519825,-0.35395158311366925,1.0,-0.1573362427482892,-0.03379523953565408,-0.11474280057898219,0.20523478505063567,0.13836080888822552,0.1453504489547073,0.06670480986350112,-0.27888316401061203,-0.27376086090946494,0.13542999874556588,0.02290262370238337,0.0759323939544252,0.20554853326841938,-0.2388676465110248,-0.42141934091308103,-0.1514009108157953,0.8578725222460686,0.23562522464617125,-0.1473208422833791,-0.06676752542279975,0.052508000714281404,0.20868527764221856,0.13346670892977272,-0.18200866425624526,0.06839619533384234,0.27305636600111344,0.03755428044766396,-0.2411782882371584,0.6030984247469565,-0.028747235446881098,0.27888432947550257,-0.25807486860723783,-0.25993988387256733,0.0009256376286358874,-0.323237676328744,0.44087360163701106,0.12036725615595975,0.1564287198970949,0.9507704374043076,-0.307474606652332,-0.14751178244297383,-0.14640104378271487,-0.1347128026299283,-0.000997667898548582,-0.12281365518972212,-0.27779626139247915,-0.04109018527970453,0.04970366393906087,0.03150836776565072,0.07203220422239184,-0.37884047800683207,-0.2471808279633073,0.055984671430673,-0.10071987965172474,-0.31105459538683683,-0.04307713806689205,0.9277502761391574,0.19642555750579352,-0.3593783012622378,-0.008838517601830213,-0.11790140698813638,0.2566707279375521,0.18525741485803598,0.04815968381121924,0.23323844516417838,0.17590591160538827,-0.07670098918270918,0.018332152471880327,-0.00729047712445362,0.33443851039925465,-0.07568460931605883,0.10597198122973431,-0.10967187914912128,0.14442419105889404,-0.0008784199465309474,0.5335496023004432,-0.277421840846963,-0.18801030011521927
Insula_R,-0.09899251327210129,0.26235669413719515,0.3110928037652309,0.24421125247141917,-0.056716725712095795,0.500584707163275,-0.18088800312409625,0.6587602932595034,0.7533662791798073,0.617731545863937,0.3777898129719642,0.30706600446873694,-0.08229287008285174,0.1096359318780466,0.6073466867513434,0.20740230459371387,0.29694303404544187,0.388282648997847,0.12309530233474307,-0.1397297832363713,0.41725292498164546,-0.1573362427482892,1.0,0.3070484386761383,0.7318302366341575,0.4602186034452708,0.17333758846373884,0.5626796148050257,0.11625200156675862,0.44903239381796645,0.6513325515944709,0.3930877035158124,0.5328010564094656,0.26453701797302,0.21630125366836683,0.6530553605115149,0.5745405550096011,0.612130420672201,-0.12570297119591814,0.191347057483311,-0.1604872037050314,0.6053806730762636,-0.2931474154439273,0.26788165757718646,0.5192681898419051,0.2512570386764142,0.2767731579392231,0.1868616581460055,0.34226708617874796,0.44049343793214096,-0.039965223020090604,0.35926630735381987,0.3923602185680466,0.632282955348427,0.6745294188157691,0.27711493529005876,0.7328673214250342,0.19575789784474332,0.3442372554091648,-0.3757037803981758,-0.13107765990477255,0.5689479578217351,0.62620425895184,0.8605521855915967,0.4345019448768714,0.23261049930876357,0.5096729043258413,0.6211880415512391,0.5108219606687333,0.5201428908025747,0.39729077808491703,0.4301895250992555,0.469131281901522,0.3885578427938127,0.33208434110835955,0.352128571098467,0.66482418108516,0.4333602452082266,-0.14216417657993383,-0.054929515061306035,0.21837246385143788,0.43437155673528727,0.6040566542942727,0.3930924656983441,0.19379222041271343,0.5699132554707123,-0.02257248685470823,0.12044382417229235,0.5456472929784053,0.33525081747599006,0.3524966218339352,0.3568513169123356,0.2952255099988966,0.39464490930560275,0.4867564464982729,0.40144729878649704,0.3045521487026679,-0.029159020485325576,0.6359040414533944,0.7748669145190095
