,Cerebellum_6_R,SN_pr_R,Thal_PuM_L,Frontal_Inf_Oper_L,Red_N_R,Thal_MDl_L,SN_pc_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_9_R,Thal_VL_R,Occipital_Mid_R,Supp_Motor_Area_L,Thal_IL_R,Thal_MGN_L,ParaHippocampal_R,SN_pr_L,Cerebellum_10_R,Vermis_1_2,Precentral_L,Cerebellum_3_L,Parietal_Sup_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Occipital_Sup_L,Lingual_L,Parietal_Inf_L,Rolandic_Oper_L,Temporal_Mid_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Supp_Motor_Area_R,Cerebellum_3_R,OFCmed_L,Occipital_Sup_R,Postcentral_L,ACC_pre_R,Thal_MDm_L,N_Acc_R,Cingulate_Mid_L,Vermis_9,Angular_R,Hippocampus_L,ACC_sub_R,Precuneus_L,Temporal_Pole_Sup_L,Fusiform_R,Caudate_L,Rolandic_Oper_R,Temporal_Sup_R,Cingulate_Post_R,Paracentral_Lobule_L,Thal_VPL_L,Frontal_Mid_2_R,OFCpost_L,Frontal_Inf_Tri_L,Lingual_R,OFClat_L,Thal_AV_L,Temporal_Pole_Mid_L,ACC_pre_L,Thal_VA_R,Thal_MDl_R,Caudate_R,Vermis_8,Paracentral_Lobule_R,Temporal_Pole_Mid_R,N_Acc_L,Olfactory_R,Fusiform_L,VTA_L,Frontal_Sup_2_R,Frontal_Inf_Tri_R,Vermis_3,Thal_MDm_R,Calcarine_L,Thal_PuI_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,ACC_sup_L,Thal_LP_R,Frontal_Med_Orb_R,Postcentral_R,Temporal_Inf_L,Thal_VA_L,Vermis_4_5,Rectus_L,Cerebellum_4_5_R,VTA_R,Thal_LP_L,Thal_MGN_R,ACC_sup_R,Raphe_D,Pallidum_L,Cerebellum_9_L,Cerebellum_Crus1_L,Angular_L,Cingulate_Post_L,Parietal_Sup_R,Cuneus_R,Olfactory_L,ACC_sub_L,Precentral_R,Cerebellum_8_L,Thal_PuA_L,Cerebellum_Crus2_L,Red_N_L,SupraMarginal_L,OFCant_L,Cuneus_L
Thal_VL_R,0.5103249649452778,0.2630132193126464,0.7078210694092016,0.3245888704990662,0.5835345237449555,0.5630521539405597,0.5178402343542274,0.20123241738294503,-0.15310137222302744,0.7581910023259045,1.0,-0.13263768349241928,0.3456784620371133,0.5860954410669543,0.5769263018387155,0.5791217615972284,0.31682664151977047,0.7095521480800552,0.6269723357946961,0.23494747311456204,0.5626903146141756,-0.19642077690220924,0.36386818427057277,0.4272039873678774,-0.05678179308725623,0.4294462841756979,-0.2066487945971952,0.6217329182526338,0.2924901736839613,0.5146317791092611,0.12740990454729598,0.2093998455104558,0.5529301538888283,0.26540964907265907,-0.03645680123763193,-0.04868357267767332,0.19517505384165462,0.6255921684976302,0.39624879793640205,0.5180722766083343,0.5518270307900544,0.007141819304332854,0.6318236926579995,0.1000186821510891,0.2873241823499771,0.3629451560642184,0.7507791315540455,0.5763005557607093,0.4795529416770354,0.6995242440668837,0.7334116639456694,0.243272534385817,0.7324792338710415,0.25120743568542847,0.23659539126584092,0.4076001112576152,0.6464708986272453,0.5118077817843065,0.7087102815221351,0.036179146057542265,0.24766012521812492,0.787215466232671,0.6214486015710472,0.4487189472385826,0.5355676532145836,0.14835090674211923,0.3212999483886676,0.29807240856698064,0.48880825614889195,0.5424926007894582,0.15970215964841483,0.35327246330033346,0.37895260070083636,0.5651024313090106,0.5490088638915297,0.510481780063312,0.5923313391862033,0.38780981929578245,0.3424236707536301,0.5332811693263616,-0.17050908724032615,0.13292116759462977,0.1428268157057657,0.370959527812577,0.4877066890091661,0.7049006883286228,0.16311549717042534,0.6312255927198273,0.22837848444038295,0.3848862783023704,0.4335864422690872,0.5899564194143061,0.3243250112058855,0.1701421034165638,0.7586156061418421,0.09716810578004222,-0.16997751648316542,0.6544456969713704,-0.07793290077612221,-0.035690637827487964,0.5659508360921801,0.05347817726560891,0.25951136209143244,0.6603185857019951,0.7633414403256744,0.15425040681191385,0.39968774186340517,0.15391562152594537,0.1378576344052857,0.05159455689201741
Occipital_Mid_R,0.24252655929079414,-0.12885496695825505,0.35998556207575616,0.004356830701928151,0.16561911685953717,-0.3710590947361219,-0.410075117764266,-0.3292208948025481,0.6390160987722329,0.016490399192524124,-0.13263768349241928,1.0,0.33263625023547916,-0.5142681225529356,-0.5206550672981481,-0.4026198473206032,-0.3780322098507269,-0.1318949449587664,0.2820807548100024,0.3643410258211679,-0.3433629565630577,0.29776871291173684,0.28719243099314645,0.05377387644586264,0.6793644565277502,0.43677874050511756,0.5889067847276142,-0.10125239397863964,0.19459832717311196,-0.2580463295643888,0.6363388579562872,0.271878898404028,-0.18287661671999014,-0.44605580222508734,0.7174069100652519,0.43801621250691347,0.17670332368551261,-0.10573688387871512,0.23505192379555565,0.20465108570030854,-0.39212597806898014,0.510194874703175,0.059672169338077195,-0.3305501760064469,0.5402702230138928,-0.25869599082260103,-0.14831885486570837,-0.1562997391830965,0.04260011212052884,0.15220992625955607,0.05750483798867892,0.44902012422762366,-0.14170268828751412,0.279083473776451,-0.3064843958839669,-0.06378219962709378,0.11749792273753995,-0.34983884507458884,-0.24024723555530503,0.44131057216367225,-0.0778919371861078,-0.3339133845134738,-0.22502827452485274,0.26103395889750886,0.06658405605136995,0.4385581026395922,-0.2541343913017942,-0.23385736549056843,-0.1166125633053468,-0.05360568012440986,-0.21320479468055065,0.03058080193819186,0.15319635336941279,-0.2651468895222929,-0.14834342754967847,0.33017321401123784,0.27584587908550257,0.040264629403859525,-0.08269519818853635,0.002863694539107006,0.39318322228172153,-0.10724064277133268,0.43597169842622163,-0.27548617234800615,-0.4450251386887733,-0.13105541166395562,-0.46679470317238503,-0.2522849134008409,-0.359811372582717,0.40225654934673255,-0.6061116038918861,0.08375016687384639,-0.33256593954246877,-0.4179618196115264,-0.050633305578979666,0.3035385410159304,0.5952884085930139,0.027517650485728434,0.31367241775201216,0.6751316965335105,-0.37294400136903105,-0.20703447103571057,0.4699223946175886,-0.20757090287235944,0.23345725002275838,0.08603660967393781,0.3185524515478179,0.35521120235886844,-0.12844721645398238,0.642616102944973
Supp_Motor_Area_L,0.37112464538777135,0.25742379670370114,0.7082624265457574,0.34715206164638945,0.4737382354810753,-0.13216117800253424,-0.03258346373267131,-0.3940573754669789,0.3871979331137276,0.4021838705041623,0.3456784620371133,0.33263625023547916,1.0,0.07021809927432901,-0.2433431966363942,-0.11244185179014425,-0.3737076630533966,0.30539152463773883,0.6086171118266096,0.8925619951579425,-0.11771177878553199,-0.046212297214181026,0.5881492971035824,0.6366548403185093,0.42382875086837724,0.6662249195425148,0.4948693673695134,0.34037019831459825,0.10332700140704973,-0.04601363288840384,0.6196174398344412,0.8351234135252089,0.36595361013264305,-0.3812413425391919,0.5280772682524225,0.550020543468394,0.145396989765098,0.3296912222454306,0.5121416269829352,0.7810495239562798,-0.10233689960230323,0.5884315732023152,0.5812514261869186,-0.5974921095602758,0.7219855702677829,-0.33842136769192815,0.23799405633096213,0.17038392048486645,0.4420963256735245,0.5852224771671859,0.45298670713213374,0.6902854723305685,0.16941320765595097,0.745038833825325,-0.28794350365346244,0.17467282493216832,0.52225582947157,-0.15990541645910142,-0.00817462826179949,0.3580724239981833,-0.2154121853774838,-0.15591715435258166,0.00034516366688315677,0.4388931363106997,0.4369831294237563,0.7442686507866547,-0.4167065839054502,-0.04517643416204818,0.1869757820009252,0.10769821757095556,-0.11529293053986522,0.41267226373386545,0.4286845176646538,0.251375532524559,0.26064297155671656,0.636863993176305,0.5492671925622243,0.02268060710536023,0.0788532850269156,0.2391352443561517,0.6358288792340631,-0.5782236176020872,0.7451412655714685,-0.3908600021690947,-0.3322396783283507,0.4480633582432163,-0.4026049571209893,0.15976820433599834,-0.075455844578855,0.7224301731846109,-0.15081299925896496,0.3368660914805417,-0.5283729285198085,-0.33026457180686475,0.42560300746171653,0.0528690255587155,0.49078462413959606,0.5445017278450053,0.15841797693125284,0.5010216449095788,0.0904887631673619,-0.5644211113235483,0.9062418806719182,0.19680488791278922,0.5901929692067733,-0.07020966132882453,0.6191673710788089,0.30788586217018843,0.17116196374330364,0.4987063409978731
Thal_IL_R,0.12746504464802033,0.5818442233259187,0.15299861619753372,0.08389201301458597,0.025037812056433437,0.7380581349167632,0.6759138014375468,0.39889180505666216,-0.5257087556908618,0.3452362252694816,0.5860954410669543,-0.5142681225529356,0.07021809927432901,1.0,0.5799244543784693,0.7614586899757805,0.4830098008415911,0.427521048746784,0.07409735586443109,0.03126842962552207,0.427311616918717,-0.23105959385511637,-0.0842426763181293,0.3902422766234484,-0.4149399439482208,-0.04599300376465669,-0.39755066720343873,0.24375725800086717,0.011809802613501019,0.5794791655783139,-0.384158562415039,0.27420402869132154,0.49425000740076885,0.49613462933024166,-0.40086137168793196,-0.15528676583128287,-0.04877680559486172,0.768739926076392,0.06205608742714098,0.16619272323751502,0.646673404798957,-0.027528494348581727,0.5254219704193206,0.1727395770139071,-0.10240505033068464,0.35896090357716914,0.563792013910658,0.6013952818325027,0.2724237986785013,0.26752789731252014,0.22193046318002072,-0.10773348465062839,0.342755142647397,0.09559593648419405,0.43471386541875484,0.16044327955479312,0.2783714232134168,0.5365221150780424,0.7272576005598539,-0.2800670638236472,0.1295815978091167,0.6362292860242139,0.6870384818265399,0.38929348991064877,0.2656815412903118,0.07625346139213504,0.5275156702265318,0.4625478502828815,0.2552605528544429,0.375390804537707,0.5646486915866411,0.3314826547726371,0.19159676514812055,0.6076451540109341,0.7874520633919673,0.22285920087619127,0.2244261932507402,0.062156466687326974,0.22653725051363374,0.2779562973724566,-0.046344975390801936,0.1538360260214673,0.04435924766674414,0.22780046345851487,0.6607265672783615,0.6261420450553432,0.6225859008907939,0.4948162434158883,0.65598401313652,0.2202729957289167,0.8728894211654966,0.2501706772010177,0.16127842898587064,0.47363288950877863,0.5089037762745205,-0.2547387512544186,-0.3754439760282075,0.17003550265986106,-0.44664962676677455,-0.4608690611597513,0.6466028797923795,0.1167233027085615,-0.06955209545648477,0.5535157639251362,0.07050322731637887,-0.19958817397306344,-0.010387022227187976,-0.20646511750624227,0.5762572371287776,-0.32665245568326184
Thal_MGN_L,0.07132265929601364,0.16976675357833537,0.029301480222803395,0.29363047591642366,0.0015623512676407906,0.733154909711889,0.5939757794879543,0.33520424084603445,-0.5639222722387878,0.19840671822426856,0.5769263018387155,-0.5206550672981481,-0.2433431966363942,0.5799244543784693,1.0,0.6658185134112752,0.6410398456815877,0.2665591848782749,0.04586618329988708,-0.2896961981192678,0.637337111434668,-0.11041293243912664,0.01037780540382965,0.24243510263675216,-0.6183221150132429,-0.2699214854135642,-0.5130915964421628,0.4671002585623008,0.18867253420976873,0.5432718362826627,-0.5023573906872846,-0.3324345833961747,0.4308366689254514,0.6523904207792591,-0.6114557530858984,-0.26295595739798205,0.21792953796128256,0.3424814238361923,-0.18039779253215413,0.02450286040248642,0.6597763206599486,-0.5615467411383831,0.23121162929264713,0.5812550618800563,-0.3703786583089635,0.6460491792267798,0.3882616896480828,0.4983254252017008,0.296449253658471,0.05216122983544945,0.40917589166271207,-0.36147247423408824,0.732333092281475,-0.12831302277509726,0.5562555070369205,0.49767099060748804,0.032764140260125675,0.6854325748064519,0.5636375093922065,-0.2846748021964361,0.5110146926675782,0.7445272628897963,0.5329199572758777,0.05717078504446038,0.031121815371690058,-0.4146923204896232,0.5990649272668276,0.3437002008634135,0.34264246677433086,0.4405804430148567,0.2879403712802911,0.17223600092370625,0.2493648688206476,0.43016377525546573,0.2680693402514027,-0.15448293985318926,0.27018125572281637,0.02278532420202609,0.4181528198537118,0.3360222255876844,-0.6134126630985929,0.5028974369187539,-0.5134584207845404,0.6239609420582375,0.7007169158611399,0.44710853613520557,0.638897483123204,0.4936773663209484,0.48227822593430747,-0.21506321221336797,0.6800546313404603,0.3097574531442274,0.5089090168935344,0.6630215235753107,0.2411794401659584,-0.08514930220571061,-0.5080296602337632,0.1792974771138114,-0.12343585522991946,-0.4738673815741427,0.6322167858875642,0.49566912832566284,-0.40201012186868945,0.3659621473326343,0.2149111130410359,-0.0015034290580009848,-0.23635859781763244,-0.10668921024766866,0.1448466342411881,-0.5687243837512002
ParaHippocampal_R,0.3298996462282148,0.43141181003131585,0.19707733900869262,0.25586945346829376,-0.030977422179555233,0.8774701455142714,0.6538883757539226,0.437799468727708,-0.3297329309449596,0.36102037375397616,0.5791217615972284,-0.4026198473206032,-0.11244185179014425,0.7614586899757805,0.6658185134112752,1.0,0.6366121538065254,0.2950165615892004,0.1018799151503436,-0.06473609995726777,0.5330915146293221,0.04900435246928754,-0.036283743600740964,0.3463136315658347,-0.3290855982755812,0.005708587168785822,-0.30302948441937805,0.4166239691025117,0.39660908636967124,0.6207041103207468,-0.28265410646918177,0.012118115017715753,0.5466598798411825,0.7220012493646157,-0.3020676084930018,-0.06158181077496976,0.18245367945089194,0.7362200526552997,-0.07987581969977742,0.12423718960407637,0.7855333200304603,-0.15245265398228275,0.5497493485287693,0.4718525165029309,-0.03714023114820117,0.6848877367510673,0.6772301874972693,0.7921291526531714,0.31673953145812367,0.16356060132338648,0.32365156668837936,-0.2132070079278419,0.5588431415173347,-0.10395523254822532,0.7117582816817677,0.4170746786268217,0.2647097783438844,0.5659939396958052,0.7967908462741005,-0.11012727984740674,0.4418258969351603,0.7540977915068934,0.8229877946235263,0.37745127566046266,0.1378772349026383,-0.05208071407906603,0.754470371309711,0.5483122991832642,0.3202421185691596,0.7152833482716248,0.5613336232501716,0.18683138919201678,0.20966514782769366,0.5362309736762663,0.7311744001629026,0.22232925928755393,0.3461107367531519,0.1504811387762011,0.21623314793506182,0.4817317247622385,-0.2290633006499497,0.3903055794158411,-0.23646538321413485,0.6330065295128596,0.8255894985534353,0.653784870484887,0.751633036748464,0.6680690825041504,0.7000822112710121,0.1366473054332667,0.8000009393414486,0.3366746760701943,0.28995550479657906,0.6166827454525861,0.5117237369206324,0.1196818469513888,-0.23576185341350073,0.05351604189816744,-0.25121360390340586,-0.29215466532908707,0.8071338650694041,0.4129708404854389,-0.287816424463364,0.6298042469058668,0.13071803126616177,0.08002647705622142,0.02341613945237302,0.0016177830358348184,0.43177523302157345,-0.1857730778558257
SN_pr_L,0.0493564919005808,0.32981861252257505,-0.12500841906265658,0.17673643845847095,-0.25015781725783426,0.7289788995025274,0.30336414357345604,0.44784363360273943,-0.385328807195189,0.018952398001649447,0.31682664151977047,-0.3780322098507269,-0.3737076630533966,0.4830098008415911,0.6410398456815877,0.6366121538065254,1.0,-0.01660992205561466,-0.1366178952659402,-0.25049674264961846,0.5303987983056092,0.12681840730798016,-0.22201252534085547,0.16842721453701862,-0.42288253681245425,-0.28766873074202265,-0.31388374169326355,0.27822065022013087,0.34857249458218986,0.6218207494411224,-0.4659360880066856,-0.24782523476290136,0.18010733278130153,0.4695718586820389,-0.4589753552194524,-0.08400634447040667,0.11289850482776011,0.3988571963938845,-0.33107164119613613,-0.07177467098248834,0.6113514746816314,-0.31414398076552474,0.16917492193016245,0.575296622100181,-0.30076163900266867,0.5832330038767507,0.32526483742515905,0.5567318883544708,0.1867226367045343,-0.1546536139792891,0.19665484598839483,-0.31608350908324906,0.4408987765479403,-0.2872908516623845,0.4480245848512688,0.3568538521270666,-0.05939293966136066,0.5803874321525184,0.5593808139410804,-0.2864165504268969,0.4926962816509421,0.5213377179333497,0.6174308472964685,0.05199138019861421,-0.0350288751553838,-0.2494779654679094,0.7043120783977063,0.6493166507910652,0.19450377853410933,0.5127734123420847,0.6049125090393884,0.17761297096838435,0.06041531794394448,0.3298181660569216,0.3300936506777579,-0.12876956053005964,0.08475706219321942,-0.04550420811725587,0.34838656140908325,0.26482037362325517,-0.3832053810044869,0.5629836180835633,-0.4640833410582619,0.6253297523226746,0.750527099726825,0.38767929108576027,0.6837200952470383,0.3571136374035329,0.35740963079271726,-0.15466539824700817,0.6396894977135823,0.15374926052066518,0.4443740331634907,0.75797534989413,0.16756881524808837,0.024535028515982393,-0.3206000141967828,-0.05669567162013981,-0.25075811888377847,-0.37821073042571735,0.4862378442761554,0.609460509615317,-0.5079285602240905,0.3394497936911656,-0.11955352328768468,-0.07945802848088182,-0.3839427291813738,0.02040310807648832,0.32753114001952327,-0.39883193834441827
Cerebellum_10_R,0.3166459899679349,-0.017069410295401072,0.46393703232454137,0.014404431202754326,0.6864169694133869,0.15493509936629032,0.4188946498998887,0.2060886710981322,-0.1816225538004738,0.795231667163838,0.7095521480800552,-0.1318949449587664,0.30539152463773883,0.427521048746784,0.2665591848782749,0.2950165615892004,-0.01660992205561466,1.0,0.555154771949999,0.15679937674983718,0.49178176965622955,-0.31256398707703636,0.19477646436697887,0.2678999563076194,0.015749114223013658,0.4259198044892398,-0.28195489361017806,0.310023536052627,0.05332261499191717,0.3918706682238095,0.124291442824211,0.2275484858707912,0.4610174939581265,0.12484853153897732,-0.055412327115437705,-0.1918765465815189,-0.07013207227814544,0.3112726505286496,0.43902370677859814,0.2891102447228966,0.3828853163406036,-0.014238375560767406,0.43859291547322393,-0.05292706583502547,0.2037157386478994,0.0797200818918183,0.5194917683964497,0.19933849859895592,0.15407804293927008,0.6448065468741745,0.4201125693113642,0.2565883731556793,0.36077088764226806,0.27731694120569284,0.04991407482662893,0.07258618148029641,0.6424748572412043,0.4120822477545569,0.3666885061729341,-0.0007490765840112117,-0.06493913861339395,0.5228535877914597,0.22341737572575313,0.19209917819760056,0.5946190976918985,0.18638774899254776,0.05019614291028695,0.12960714874630483,0.4635718981252011,0.19277793689904715,-0.14189929807031465,0.37959599319067,0.1533644313707598,0.46509296716939946,0.32012146174154954,0.4548808232634846,0.2392070134626035,0.34593590103596056,0.3536342083788025,0.24867645786976275,-0.10415677666838093,-0.11608729533101778,0.20185716008323326,0.09313786705944238,0.18788619100413442,0.4843509767418417,0.005161179169363991,0.4591651369879836,0.07128719916648765,0.16156917726604839,0.22808573164123763,0.361865916493335,0.20170835156222117,-0.053998228571867,0.6980741262187258,-0.09488785514061945,-0.22094861719198677,0.5573459538253437,-0.13587171162592743,-0.07086173102952177,0.3840903770568754,-0.18366336706741762,0.27482024350282586,0.49242153402071126,0.5404487855326197,0.0951073906013459,0.5715939101095807,0.020218967429827046,0.04189871288090515,0.004844191072886813
Vermis_1_2,0.5945232665681486,-0.03726310009448645,0.7934900731199753,0.439700242957913,0.7209398388142608,0.09751440444804405,0.12231305270371556,-0.22794566298618055,0.4070790714410353,0.6281981640003428,0.6269723357946961,0.2820807548100024,0.6086171118266096,0.07409735586443109,0.04586618329988708,0.1018799151503436,-0.1366178952659402,0.555154771949999,1.0,0.5571006209977403,0.2092893679775561,0.031541948693066355,0.5873980810423326,0.48093372937093193,0.3903491994495682,0.7697310815716971,0.29120676285989155,0.5537923291830926,0.41868269706874933,0.18416394315502516,0.600783243459877,0.3822631881900018,0.3962432846818078,-0.19708697036188946,0.4731473116050703,0.347010619308912,0.31280217824711176,0.3376371403262891,0.5119250902784366,0.6006470575496897,0.13383147550066515,0.3066007659090812,0.580094013643122,-0.1951287137442883,0.6498887378117043,0.03136830218220558,0.4698824462074732,0.36238431456773723,0.4469994306370863,0.6473701038278196,0.7614230096975687,0.4786678388732056,0.5292020933575784,0.45025110698706305,-0.10303138754404646,0.40531509162469814,0.691705870321102,0.04435398708497171,0.2849300197872251,0.38495033773488646,0.12796548602352537,0.27679527296038897,0.21776515403257862,0.38420662648192594,0.47476257278680956,0.39753021579027037,-0.17418974393029066,0.0713901662170814,0.3133531596147416,0.4054250754700015,-0.19023179766660706,0.26694053526236494,0.4127423024585406,0.3384177402696395,0.20660491569355924,0.6634472825681846,0.6355449300422162,0.33311597490279105,0.17168371837594515,0.5355347622109601,0.1823044903715837,-0.20510641756327022,0.3646171794206507,0.12083281583499847,0.01988983930660007,0.5358508165608956,-0.30719475110634686,0.3308878757082561,-0.11460131117398424,0.47092047686597116,-0.10731217691870959,0.590829692660177,-0.05454543943618133,-0.1484298865457865,0.613664896571317,0.33384153299829056,0.4052402018966593,0.5479207571226791,0.32167079922301284,0.5186792549597756,0.22240443274923385,-0.17981720507886242,0.5612921629909965,0.3547042660968913,0.7486158314943626,0.3302893645226718,0.7044006700668013,0.41384299788265244,-0.013925184296831952,0.4745435202031498
Precentral_L,0.3563452476252941,0.2789084431302051,0.6761836384124009,0.3991259485361183,0.31450068288538535,-0.07349782422278946,-0.10897335131584095,-0.3294211140100728,0.5018711201967687,0.2389878191177366,0.23494747311456204,0.3643410258211679,0.8925619951579425,0.03126842962552207,-0.2896961981192678,-0.06473609995726777,-0.25049674264961846,0.15679937674983718,0.5571006209977403,1.0,-0.12696094046645748,0.18410467528918767,0.44935102487530165,0.6942807200053002,0.5399453673836389,0.6591832554695949,0.7056219743349963,0.3673373346694263,0.207313305676885,0.023932691279808998,0.6494463509303191,0.8251580887467107,0.3229024181142955,-0.3767481377994488,0.5474787115492736,0.8020293864399137,0.04209287001182973,0.3718494145800421,0.2767525349456717,0.7835415443990505,-0.06692656533011435,0.6863827181752967,0.6286760889916895,-0.5950015444110764,0.7909428672641945,-0.36642781801002977,0.18214511935453806,0.2717420645290756,0.41346408628127,0.4651541019412434,0.4288173329531042,0.7413885840176642,0.1583763637811266,0.6028360753933997,-0.30980351405411766,0.1593088699540692,0.4271562334795471,-0.11138425958509447,-0.008368614898875514,0.25913118271897045,-0.215113586184378,-0.26903260325305256,0.08950868925237118,0.3472664946078768,0.3102628903257888,0.8177723943541868,-0.3464973808319697,0.12113846211510453,0.1155574974917292,0.19760912574483977,-0.0019043474329083052,0.4476861737394867,0.3072314421315339,0.2351653800144077,0.27690093678516975,0.6496294352044756,0.5860710012320595,-0.14718297846359513,0.13070242345820263,0.20857466598225202,0.7194565960017986,-0.48746705980514005,0.7153606247567731,-0.31721157625796653,-0.28128987351118967,0.411468657465644,-0.3075801998533206,0.1003570094838662,-0.009254605556126116,0.7551864607675054,-0.14078227371418015,0.18505656677084883,-0.6325345742509461,-0.181630854706369,0.3374430636861514,0.07957421459295594,0.663478881384354,0.4502082863018271,0.10149679269636858,0.5445431035056383,0.09064671762454456,-0.537995966939864,0.8044375575091323,0.12602769599291677,0.47362012472482323,-0.15317547571926324,0.5592400967648705,0.5852502647219617,0.220224329514736,0.5341518127651433
Cerebellum_3_L,0.24511877422710446,-0.00726998901373496,0.12456576465237484,0.1894946811287895,0.25373128992126215,0.45649272970046806,0.3377467555899162,0.41047264591252985,-0.32967956120698244,0.4102226958437275,0.5626903146141756,-0.3433629565630577,-0.11771177878553199,0.427311616918717,0.637337111434668,0.5330915146293221,0.5303987983056092,0.49178176965622955,0.2092893679775561,-0.12696094046645748,1.0,-0.10784830191492972,0.014965971725242645,0.21021450370621908,-0.23705335926192864,0.07144849250897255,-0.3175502251185822,0.5040040752152858,0.28360762801272965,0.6608106024494691,-0.24930945915894617,-0.19603752498047067,0.5339401654413515,0.4930701449764244,-0.38783141100186364,-0.14088501989688235,0.09619349061347217,0.2514172397740728,-0.037216584884423115,0.15622187158138162,0.7080604992542214,-0.3332297207364084,0.2654016120871986,0.5012481312339134,-0.04531657194690557,0.4903942947434705,0.4406509558028918,0.37696347015960024,0.24890067275076067,0.27726944753672844,0.41549655026899684,-0.05860093578323168,0.5522866662129418,-0.06889362857479757,0.41027284649311097,0.3486222276006066,0.30394123387226896,0.7261882005368511,0.40120767734715596,-0.08958587194986527,0.38048165923268246,0.5670974423801455,0.39374866502939293,-0.03257676713798666,0.38417235621415713,-0.15305584594932115,0.4835831085426403,0.4706268013051961,0.6214078181463334,0.44472317379324394,0.023112376703410334,0.2918738032306656,0.1162482176768117,0.35994662752184453,0.16637000486965017,0.08937361517293561,0.16337203182810192,0.09810767913080284,0.5237364711660379,0.29535972277320266,-0.4412282279974496,0.3671287119528836,-0.31855804769923096,0.5262354968535888,0.4579180280309305,0.5654446789950023,0.4506195719678867,0.7566875980339625,0.1744283857590871,-0.18169718715554453,0.3783036280411522,0.32322997832383316,0.4292733850231174,0.44127122524271145,0.3601623652018023,-0.014120872213431761,-0.365928513282252,0.38114151368718985,-0.0407568892047547,-0.27404325479533903,0.5869169987369989,0.37473243842016757,-0.21935163548027597,0.4241344250284698,0.2782427859834129,0.029874693740149606,0.12549124840065867,0.10957171049843588,0.09670263864994477,-0.32005718688678514
