,Thal_PuL_L,Cerebellum_Crus1_R,ACC_sup_R,Cerebellum_7b_R,Olfactory_R,Precentral_L,Temporal_Sup_R,Frontal_Med_Orb_L,VTA_R,Frontal_Inf_Oper_L,Vermis_4_5,Frontal_Inf_Tri_L,Precuneus_L,Lingual_L,Vermis_6,Thal_MGN_L,Supp_Motor_Area_R,Thal_LGN_R,Rectus_L,Calcarine_R,Raphe_M,ACC_pre_L,SupraMarginal_L,Thal_LP_L,Cerebellum_4_5_L,Vermis_7,ACC_pre_R,Cerebellum_Crus2_R,Olfactory_L,SN_pc_R,Calcarine_L,OFCant_R,Cerebellum_Crus1_L,Frontal_Inf_Tri_R,SupraMarginal_R,Cuneus_L,Heschl_L,Cuneus_R,ACC_sub_R,Thal_VPL_R,Cerebellum_Crus2_L,ACC_sub_L,Parietal_Sup_L,Cerebellum_8_L,Occipital_Inf_L,Insula_L,N_Acc_R,OFCant_L,Thal_LP_R,Frontal_Mid_2_R,Temporal_Pole_Sup_R,Supp_Motor_Area_L,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Thal_MDm_L,Insula_R,Occipital_Mid_L,Occipital_Sup_L,Paracentral_Lobule_L,Thal_VA_L,Hippocampus_R,Cerebellum_4_5_R,Thal_VL_L,Thal_VA_R,Frontal_Inf_Oper_R,Thal_AV_R,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Caudate_L,Temporal_Pole_Mid_L,OFClat_L,Thal_LGN_L,Fusiform_R,Caudate_R,Occipital_Sup_R,Thal_AV_L,Thal_PuA_R,Putamen_L,Cerebellum_9_R,Cerebellum_6_L,Precentral_R,Red_N_R,Rectus_R,Frontal_Sup_Medial_L,Temporal_Inf_R,ParaHippocampal_L,Postcentral_L,Fusiform_L,Thal_PuI_R,Thal_PuL_R
Cerebellum_Crus2_L,0.2119560675743194,0.5834419853895702,0.4700727660796387,0.3093226184363012,-0.03737286817916381,-0.15317547571926324,0.09650698872665105,-0.08195377305163148,-0.18032598555448168,0.35252925444082484,0.07748819031209792,0.38649838511077533,0.10506674428860191,0.3753627318664764,0.3654942656704858,-0.0015034290580009848,-0.22591856948218172,-0.19719480613756857,-0.21935383616277293,0.5262274792919097,-0.0667787948160643,0.38547472504257335,-0.04153599002632696,-0.1046259958371082,0.08016068023859302,0.48595757434435227,0.48987222260648533,0.7495220981553046,0.03254885711714184,0.06653662909302867,0.2782019818297072,-0.551135589775963,0.8289458394215224,0.1343746430046245,-0.21408344724904504,0.4427547643422424,0.09009967659818845,0.36522249469768703,0.2600323537232858,0.14453104715289894,1.0,0.2972904252822138,-0.019753699629451057,0.4704491694709936,0.6383131602812905,0.3520645092223398,0.2581669733411512,-0.32563530873679547,-0.2156996134886635,-0.05855555544742641,-0.003032385589393933,-0.07020966132882453,-0.39602983809867653,-0.05893598632300589,0.040289838631824566,0.21466867227330477,0.32126717719895953,0.09902250311081964,-0.2759313574596983,0.21858647206110637,-0.13261782142517695,0.22031345636017813,0.2760838790987924,0.2950021943985586,0.35270444242397103,0.24111587124793143,0.27319153699497306,-0.5047557752146804,0.24748333620667964,0.5741201314871146,-0.3353026736040845,-0.00874939943120315,0.34831045392656473,0.17986325293497796,0.33725402145756495,0.2559563918667054,0.3155510783212577,0.24817545295339058,0.44595897013589153,0.5862998716950174,-0.11875806930882127,0.3209533332028926,-0.27019955563685355,0.21003152578210713,0.4212527666036929,0.2110475658824965,-0.11185855290780061,0.45058638721764604,0.5906685005645539,0.0894475395382152
ACC_sub_L,-0.08978537356271803,-0.22658012385045576,0.3440311322698512,0.1458899169205266,0.11913000768364862,-0.537995966939864,-0.37980182852138233,0.27443739320783667,0.14643945779240639,0.30589746877732615,0.0680265789229574,0.5742109757468136,-0.36353270156306616,-0.3220107723933162,-0.18612788098913008,0.49566912832566284,-0.6016753934761371,-0.09041950997910166,0.5640551628586109,-0.2255060092048723,-0.5751451726748231,0.8312846545826802,-0.19730165564422208,-0.4935763259549614,0.009549143528578998,-0.2745585818120331,0.5562509608568516,0.004577486635779127,0.36491696117535105,0.12421510853701115,-0.34674059133232155,-0.12712369444384106,0.3043672753657003,0.13244917711376247,-0.7251044701600692,-0.2849866858510821,-0.24985118124510716,-0.11409891699001388,0.9234140419490527,-0.10377372794423964,0.2972904252822138,1.0,0.20169244214425683,0.07875021763322078,0.027162477517763958,0.15724390755643483,-0.3462553187072716,-0.017421815669503765,-0.6090607599741071,-0.33345032998953966,0.3824517199513836,-0.5644211113235483,-0.32625791330764636,0.5515819239067808,0.0601388201947459,-0.08171470888502338,-0.16325622193031986,-0.4407253667430832,-0.669349994826429,0.631524789552389,-0.3363979260891335,0.2453638871122249,0.45443533683204984,0.4645548976277846,0.004954676453623162,0.2495581574828954,-0.4333263684528169,0.012484548685500828,0.4026793816735489,0.14572057098431496,0.18926911572706404,0.06873487321582576,0.0334227743226501,0.017886301506815125,-0.2574020818656054,0.34318924494643593,-0.3646201845529741,0.04210490955636107,-0.10609350423294144,0.055347768334845227,-0.6670592573547709,-0.22238094936862235,0.5136600457368957,0.09963419049822649,-0.0015621739791100546,0.3037506068535628,-0.25009004487743414,0.3918143100104719,-0.16146961244900812,-0.6502795574472408
Parietal_Sup_L,0.20568149788754653,-0.1939525938383433,-0.06552463003980735,-0.359129790741369,-0.09248562809966525,0.18410467528918767,-0.27434026094613845,-0.17106574627791143,0.0007706343205222924,0.26031287999137803,-0.11141643926135548,0.23859062201640024,0.25309097544066805,0.07099117521505961,-0.22095519508494943,-0.11041293243912664,-0.05297956617078788,-0.11048226763222208,0.11609587777449681,0.07378603605084444,-0.0730522842155427,0.24728823442274878,0.4969453102158913,0.04949317172198274,0.03048464804543433,-0.20812147906196657,0.19141790099765113,-0.34825024158486795,0.054710456274245256,-0.2937891322046215,-0.00706407173549184,-0.10736488754780898,0.23639391183230768,0.07107428325774509,-0.06455334089073671,0.2417263781961402,0.23174184046382737,0.3822338746607955,0.10588300327154923,-0.08575555505943505,-0.019753699629451057,0.20169244214425683,1.0,-0.24452314019516316,0.3261812460325454,0.013143278756935986,-0.326601841181993,0.012918803137337965,0.13435584167182163,-0.07008277546291679,-0.12580587339951377,-0.046212297214181026,0.021244372060454386,0.0788791965789314,0.018069088010745034,-0.01891739009567006,0.4924553482022577,0.2730669779179472,0.054698520164394346,0.056989970853936534,-0.1078655671111487,-0.14362843704205197,0.09111110726853798,-0.1742769818110222,0.043817238713608,0.00835764782562533,-0.06584737795980242,-0.06044116920256041,0.20288883142291275,0.08574908055634337,-0.06608230094478136,0.13906671073368718,-0.21287614869627297,-0.023098857571678365,0.27550798013466143,-0.05781453815880235,0.10119573346183819,-0.20742778657963104,-0.26788569690391434,-0.09386643465450768,-0.09037045248990104,-0.17034246984945836,0.04153216045083729,0.09262877305311311,-0.2987548401194905,-0.07401412370954143,0.5191601527079488,0.2587965604495536,0.0998624189520801,0.09160231836728419
Cerebellum_8_L,0.2961347388127428,0.49226233141401343,0.4798643506804803,0.7540525293474849,0.2550302308091321,0.12602769599291677,0.5353330227972783,0.2968496844353748,0.3362953254672773,0.27186490278235276,0.6624965100940463,0.2908574537798544,0.18345561300285548,0.4078818348962497,0.5724387882413836,0.3659621473326343,0.23515563284956165,0.577510614247725,0.20297161044012368,0.5511259202852469,0.09299542809234508,0.20092920749442816,0.037635356793990396,0.3296331535096401,0.5835611224096061,0.2570157963939512,0.13966092137991443,0.7074636089198487,0.5004928172725686,0.5291622190616561,0.5998336060872631,0.113530783120847,0.4346681542951457,0.2201645696848228,0.01418490203425289,0.17490994618907,-0.03162518738471218,-0.04631494947472684,0.1077130001091521,0.4989643880864919,0.4704491694709936,0.07875021763322078,-0.24452314019516316,1.0,0.07085105030484598,0.6199081815820061,0.32294125147785924,0.26020980396215637,-0.03680545563725185,0.13069019349285424,0.5726738456954139,0.19680488791278922,0.2205222240362003,0.3559771867727456,0.66866327442621,0.5626371313199566,-0.14111745342103346,-0.07490659833569395,0.03854562801974235,0.5700320483344204,0.4561679604753412,0.6335508630359976,0.5782932332032008,0.6493981964439571,0.20597072627966556,0.5710445381510207,0.15007185347373586,0.1590536831347585,0.6241613221986743,0.14657324488976786,0.2415375353062639,0.1932086180845465,0.8623550547092426,0.44870898840067813,0.01155640745454602,0.7278308554861757,0.20987727976675938,0.6270867631830973,0.7709555506411953,0.7363344892139713,0.0672780914345691,0.2966366701225139,0.24832237674961977,0.18008460195299367,0.7100637656489401,0.7349249823580992,-0.04550505537954626,0.6709220298052755,0.37306968511749666,-0.09072931692929849
Occipital_Inf_L,0.46232149975516085,0.44930839909994824,0.3695445900278016,-0.20045865286387504,0.007414695518346088,0.3194905399243247,0.12058852881199356,-0.41775897187149885,-0.4149636440102631,0.4935071442612187,0.0388193048104879,0.39442554821901143,0.5295519599279142,0.6054607215458194,0.22064747720910324,-0.3306092876087738,0.09018169742325978,-0.18640675852134708,-0.4843774383404706,0.6015870511752013,0.19298838850236633,0.25606957033528266,0.36829299745771865,0.20556236176783418,0.1321021903777822,0.4364467936937187,0.5029374865473316,0.28370110397227416,-0.10115660846401851,-0.3157956401687754,0.39566918062367984,-0.6142048328317604,0.7308096846599139,0.2297014158544251,0.1647702406663985,0.7184613906645161,0.5192668549038667,0.7701439962329987,-0.08024532927845335,0.1932906180102791,0.6383131602812905,0.027162477517763958,0.3261812460325454,0.07085105030484598,1.0,0.30290947417467734,0.26653689726616625,-0.3872693840684933,0.2600661012530585,0.1591502306774334,-0.26022234052765064,0.2838122865689415,-0.2290270643461555,-0.3694284354883273,-0.041821728889913104,0.2924054032031696,0.8069931384552917,0.47350207874110484,0.12444643965716473,-0.15146285992235953,0.056471916414629064,0.01749043857374244,0.11849642554230252,-0.14760298518144446,0.5289262971030865,0.1531819175660295,0.3521076334253417,-0.6411502359501077,0.16050707515100934,0.5733321918408846,-0.5188816638464084,0.1476119386718439,0.09047487415165506,0.2074005800861035,0.7014346726575241,-0.08001424796367766,0.6229851198377807,-0.022896925783576567,0.21098711906858536,0.3841212542625331,0.2615669373675944,0.39027825611738565,-0.5632201734274854,0.34293646920059717,0.15993825196449277,-0.16065468551822293,0.39237577321168976,0.3763724793765603,0.6605805017843134,0.5475098310410902
Insula_L,0.5439230183484091,0.4419083095392435,0.7431574331738455,0.2719788474422901,0.4226182749752318,0.32442647101931155,0.618215119530429,-0.0644868649586388,0.2966975539754829,0.5281368737410113,0.6781066902436775,0.5281809261702315,0.48028010970514684,0.5741361895034283,0.45841986686544434,0.254072498924954,0.38576626542514725,0.6099085787871884,0.16101757307362577,0.5996195316918024,0.3833075330022541,0.34996448624002235,0.10779186247093812,0.5339344085084317,0.6652682506026678,0.18847582043540329,0.5077687833326318,0.38189005666525866,0.5835101337765047,0.42200503343978896,0.6226345681487253,-0.10276539838527285,0.47601438301704035,0.6336670052459196,0.22405315992426275,0.41592426387846904,0.3443965408414454,0.3556017672173937,0.1086361021645778,0.6231595795864834,0.3520645092223398,0.15724390755643483,0.013143278756935986,0.6199081815820061,0.30290947417467734,1.0,0.518438405290183,0.30540243784697296,0.23116814938056343,0.4479425072673307,0.486439737550472,0.3898277721625977,0.154937907948546,0.16443972294507822,0.7121175931792848,0.9054920801731755,0.1962993182282209,0.07503202437938945,0.08325389682863146,0.3823615769238682,0.663567554608657,0.6239176706107463,0.5936353316579979,0.5216290414239086,0.6118492958346677,0.6528315301729225,0.24214723582280542,-0.1267091326440251,0.6996259090509392,0.39868978034497365,0.05296860087448324,0.4507577395785302,0.7205783387579333,0.7807127803392983,0.3535909148468365,0.6020518713770354,0.4475407293150555,0.6608579940704998,0.6138301420177021,0.6984206621463291,0.3468619274027273,0.48206854689208234,0.09849469056842533,0.4928757269782492,0.6541973331494059,0.5891074768143213,0.20300606623383127,0.6952165562703382,0.4497599316431635,0.1630300294106012
N_Acc_R,0.356190859335507,0.6384897286120124,0.4590110483534859,0.11679374803595058,0.30110303278548867,0.2767525349456717,0.6882556597266551,-0.2905736517938589,-0.17594992232803264,0.04573923650884961,0.29876785776740566,-0.02115933822638504,0.4088560156169815,0.5564177310380231,0.47564134700718796,-0.18039779253215413,0.4580082938408838,0.24646258683556035,-0.4063313873726505,0.5328629164838549,0.5342882604821212,-0.21180325145867504,-0.10847858598444335,0.5028286619699697,0.2672648602203613,0.5197676046819529,0.15325007387351836,0.48621181198785174,-0.005621006244476365,0.17854364798038155,0.5402337548751098,-0.3093572154283147,0.19948423034702636,0.4145721133083882,0.5433950951697728,0.4861398091037743,0.366495320633755,0.34450178967306455,-0.3480441350589379,0.4731400085150881,0.2581669733411512,-0.3462553187072716,-0.326601841181993,0.32294125147785924,0.26653689726616625,0.518438405290183,1.0,0.01244704027332596,0.3544044284149973,0.5307781469390177,0.03266187263373171,0.5121416269829352,0.1291831477132165,-0.34469409235629966,0.22239791235794137,0.5708395429575825,0.18763007822706493,0.24357943051809347,0.3065338824685316,-0.2190632011537583,0.48552421430777226,0.26884202249303296,0.05390491009941927,0.14710078619157557,0.5411449859097914,0.257278818421113,0.568098891373163,-0.30416479788343687,-0.005591955461263922,0.30383508929671654,-0.20689972293467052,0.14268167854883224,0.44405136610290574,0.6035131856757671,0.4431844781997235,0.10063224545287872,0.5548944848753333,0.5266173480235479,0.5772251839654883,0.47173647832057636,0.6226850671268889,0.6427357578812916,-0.4725549908971792,0.34471980824165704,0.5947294473099312,0.08619089088833407,-0.049467109483377944,0.09077813017465906,0.48738378476136685,0.5606172144812758
OFCant_L,-0.034828850799129035,-0.2245651270818033,0.13027750829986962,0.22992132997840362,-0.06072197553854787,0.220224329514736,0.06376781782773899,0.1050214031658845,0.5453256553105459,0.045847736462856004,0.40346743997010065,0.03789943881747536,0.03228598571326451,-0.036863482918581096,-0.02047105756193719,0.1448466342411881,0.47263840444950184,0.5484732046372666,0.5121633851704456,0.0563687658716018,0.1067892772753784,-0.059208339335638904,-0.05197763928255983,0.3473137037603263,0.4167248673929026,-0.4122813367486843,-0.058521868575079176,-0.1437685134467217,0.3224673820244218,0.26036606874882173,0.1926645584183526,0.3944803305275252,-0.1294901396663781,0.394015952880732,0.11810543771802559,-0.11546538049150636,-0.269843895268621,-0.07894226309577718,-0.0397233141967095,0.02733701445496921,-0.32563530873679547,-0.017421815669503765,0.012918803137337965,0.26020980396215637,-0.3872693840684933,0.30540243784697296,0.01244704027332596,1.0,0.28405189087018146,0.3808291780127004,0.2346834190658883,0.17116196374330364,0.5178034184855627,0.33865774162654894,0.609313262605027,0.2992936617671581,-0.2972027692212675,-0.19615185488858267,0.06566555084475008,0.3208178682595082,0.3843891967929727,0.14999559478666655,0.14972746189484143,0.13153671747016815,0.017427730508134263,0.28463242675628553,-0.16803738424078424,0.3326733833738679,0.37046387915008516,-0.17560849820768806,0.25411597788966894,0.059477531062362816,0.26787592316699277,0.44522725721871853,-0.10704354966970624,0.38104456277784465,-0.23476544664090498,0.35420653747112746,0.04594568118792646,0.0380839803637358,0.13864019141666983,-0.27945147285988686,0.47343881056921555,0.2668232517580074,-0.02439276898241751,0.3529649749542433,0.24122383192056449,0.26539633518383854,-0.2892558136854282,-0.20871728345680904
Thal_LP_R,0.15858482578605368,0.126570783805274,-0.07779752731633884,-0.1806591036247793,-0.04584869092758202,0.7194565960017986,0.3029842994887733,-0.3532027966789722,-0.04769045813591195,0.04268453415010913,0.12292209852028796,-0.23040148202290028,0.6177846282841823,0.4852128592475257,0.20337475720871628,-0.6134126630985929,0.8158133224723648,0.3355731431640608,-0.35517861357166686,0.4130285617618966,0.5424664353075329,-0.4750571998708656,0.26842311396374835,0.7376822706632009,0.28686404768149554,0.19952822726967476,-0.14484544983671915,-0.13634232840745314,-0.16206842343723962,-0.18607568541268862,0.5209632890912171,0.007117850405217037,0.02660743842688528,0.15128017251319334,0.7622784698204269,0.6025802717217198,0.3454268096479184,0.4862098935000608,-0.6951115605828606,0.022439855146185014,-0.2156996134886635,-0.6090607599741071,0.13435584167182163,-0.03680545563725185,0.2600661012530585,0.23116814938056343,0.3544044284149973,0.28405189087018146,1.0,0.483257731693229,-0.39396697631727584,0.6358288792340631,0.24840414128638466,-0.44784546609443093,0.24288822161526502,0.41637133308894375,0.5021483525868908,0.5486371742657054,0.5310879496798592,-0.4566160849747203,0.4996391582608109,-0.1123305108589118,-0.34786727742745116,-0.532410037236307,0.22841085373412762,-0.040803119590332435,0.4503281092859546,-0.2225030828999935,0.0016852363190951573,0.15839280766925515,-0.4174574982428327,-0.077333525689962,0.04539346432002542,0.41478296006204934,0.6178583001839263,-0.21848498035859196,0.35746683195038287,0.09770253019091438,0.029238913487893342,0.07350197297040605,0.689826859643866,0.1169094909967303,-0.41706166903590447,0.18223069762429886,-0.021429015441767608,-0.233789182941929,0.5759685595459179,-0.020934136792784233,0.09966853488057374,0.6864396309209541
Frontal_Mid_2_R,0.3906283539412799,0.2221997891081211,0.4900837011701861,-0.20176394104386963,0.1955839438678006,0.6028360753933997,0.43315929301654543,-0.5482115508044983,0.003956576694858555,0.4169224937709191,0.3409360819671601,0.2830913838011411,0.45024968895840084,0.4392625043241238,0.206835013145984,-0.12831302277509726,0.6908327874803332,0.28646228641810456,-0.20124768590899533,0.3467174160098993,0.602639460648294,-0.07111571229299031,0.022013577117838978,0.5178651331270574,0.3626203528766927,0.051161332792135056,0.35621621613572924,-0.03172966351863715,0.13220959675333027,-0.049970078207079924,0.40889071464619203,-0.22916830079624917,0.125665954264542,0.7835367391171854,0.5354814122571433,0.3226843974340128,0.3983918932564678,0.5046904149507386,-0.36614431064976527,0.34958381706452757,-0.05855555544742641,-0.33345032998953966,-0.07008277546291679,0.13069019349285424,0.1591502306774334,0.4479425072673307,0.5307781469390177,0.3808291780127004,0.483257731693229,1.0,-0.10550656398441688,0.745038833825325,0.4653408494045562,-0.42777460847337445,0.31629678561104824,0.574209493566579,0.1653131449486929,0.08334448763140069,0.3172996685642595,-0.2388683309068173,0.5739881472544321,0.11545291474078813,0.08446448120574954,-0.11849075025424567,0.7727600204376315,0.1915872487301792,0.21282137815312155,-0.40276407653448887,0.1024161705290041,0.3907764542378533,-0.2294168704301958,0.36897613168668314,0.13885054197670874,0.5474227988058833,0.41994352809244323,-0.02249148573894791,0.45284934458097975,0.3791798229513213,0.31227182991141583,0.22236468612850702,0.7829961129225311,0.3846009976418561,-0.27204291831684996,0.8022885736181821,0.1317487498443123,-0.05062303534144548,0.41865149889918074,0.11710409970299956,0.1528844183198448,0.43728790469963136
Temporal_Pole_Sup_R,0.3043055946828382,0.06840505135987854,0.4124425401366444,0.43510150831847993,0.48980838514349656,-0.07114445109169285,0.3805243783175083,0.4759932870707736,0.46610392093607717,0.21056988107535157,0.6953514062784086,0.40708228520311024,0.0035260784600011576,0.04259418321582605,0.2540917337459983,0.7733877968599092,-0.06626528479657658,0.5667425628376068,0.5850475270542647,0.01684503939090222,-0.11165026104471078,0.4341693506251354,0.024801175320889237,0.08909899911006718,0.49765268001266116,-0.14424223054024296,0.15308533595825566,0.18103596424124074,0.7104352220164699,0.6358017284821802,0.19799546142426322,0.4052516407219727,-0.03487463056702383,0.20190621014070237,-0.20248517110029784,-0.2795202228959766,-0.026759871457231684,-0.34891044404224664,0.4685368494104234,0.5802470203636191,-0.003032385589393933,0.3824517199513836,-0.12580587339951377,0.5726738456954139,-0.26022234052765064,0.486439737550472,0.03266187263373171,0.2346834190658883,-0.39396697631727584,-0.10550656398441688,1.0,-0.03932371636606045,0.22315253898240628,0.7332971522272531,0.5743099272045847,0.38454965120773404,-0.3776129757486404,-0.29198486151976966,-0.03792445502821136,0.678303256519764,0.37662838374547675,0.7186096981669982,0.7403414569916725,0.8248747948365952,0.028577534286022933,0.5525120295587859,-0.230219379162836,0.5342541163057081,0.6419592824582194,-0.12273348625655633,0.727554911238143,0.44783577309812106,0.6680701747195602,0.26825397848061844,-0.35459906878201114,0.7295726613756116,-0.015825821133878905,0.4137123279765226,0.45168349717163614,0.40601900384851886,-0.1713508554063071,0.1510738097803305,0.6483874592984781,0.021307892271132844,0.5840024741680439,0.7906623916382374,-0.16698905191945698,0.562015214368827,0.08028825024572162,-0.4149669792316427
Supp_Motor_Area_L,0.5736838611512468,0.33232619530220586,0.3368660914805417,-0.16607781909553027,0.1869757820009252,0.8925619951579425,0.5852224771671859,-0.3940573754669789,-0.075455844578855,0.34715206164638945,0.4480633582432163,0.17467282493216832,0.7219855702677829,0.6662249195425148,0.3400897704880752,-0.2433431966363942,0.8351234135252089,0.368252284626022,-0.4026049571209893,0.4453783788238719,0.7317698296400177,-0.2154121853774838,0.30788586217018843,0.7224301731846109,0.4553285613910361,0.3040588937777491,0.145396989765098,0.02268060710536023,0.0904887631673619,-0.03258346373267131,0.636863993176305,-0.044264668078739106,0.0528690255587155,0.4286845176646538,0.7394054102274185,0.4987063409978731,0.6032698759953246,0.5010216449095788,-0.5974921095602758,0.5176535999481782,-0.07020966132882453,-0.5644211113235483,-0.046212297214181026,0.19680488791278922,0.2838122865689415,0.3898277721625977,0.5121416269829352,0.17116196374330364,0.6358288792340631,0.745038833825325,-0.03932371636606045,1.0,0.41267226373386545,-0.4167065839054502,0.3296912222454306,0.5752820826832847,0.3871979331137276,0.42382875086837724,0.6902854723305685,-0.3322396783283507,0.7050251537853871,0.15976820433599834,0.07419605202787871,-0.15591715435258166,0.5881492971035824,0.24223528556293109,0.40803328824204943,-0.27264383934958564,0.17038392048486645,0.3580724239981833,-0.15990541645910142,0.3476941194818353,0.23799405633096213,0.4388931363106997,0.5280772682524225,-0.00817462826179949,0.6765797473611895,0.28605946100755175,0.4021838705041623,0.2975016187077451,0.9062418806719182,0.4737382354810753,-0.3974080283068084,0.49226642146072774,0.26292080620961145,-0.04400472078409464,0.550020543468394,0.10769821757095556,0.34959332480681393,0.6790204532567897
Frontal_Sup_2_R,0.33417804056983047,0.05239771882683655,0.005163067977838607,0.006550178576484811,0.25005579909981485,0.4476861737394867,0.3328110649945906,0.07904307986121548,0.23003868683023507,-0.008673179763675746,0.4215711389697357,-0.041051887342210734,0.19226781511927685,0.20980279589300135,0.09288755910051347,0.17223600092370625,0.4814432975228163,0.45238682123031954,0.16524714508136096,0.18259089064358083,0.35764852311054657,-0.20030205371784662,0.34952152330971553,0.4078633584805031,0.3698888627868179,-0.1353119572811662,-0.2604274648628359,-0.1437231257373328,0.24936075684316614,0.1662720185604815,0.3344503881613736,0.34684510032698845,-0.23111751087829527,0.26990905191130643,0.2903982188049885,-0.041910555670713355,0.16780203054763987,-0.026300274222980535,-0.24541106738309965,0.3320936008838749,-0.39602983809867653,-0.32625791330764636,0.021244372060454386,0.2205222240362003,-0.2290270643461555,0.154937907948546,0.1291831477132165,0.5178034184855627,0.24840414128638466,0.4653408494045562,0.22315253898240628,0.41267226373386545,1.0,0.08659899731267091,0.3728059456768646,0.30836111487269585,-0.16319235975951296,0.08343159043287579,0.46501147226794637,0.09258865159932554,0.4500377811863835,0.1702109186074276,0.26078642606782093,0.09223862105109276,0.06229229361962701,0.12471363533330478,0.06522879347089185,0.4625847175177265,0.202714503109499,-0.3353187186948264,0.48135718083738815,0.39357430256520004,0.26302955125972705,0.15730959982017198,-0.07541599806985744,0.17238097747702216,0.179377107873479,0.1655690595544083,0.2730940386762927,0.0839245710375475,0.3508152852066856,0.13837621673319073,0.1891801555182611,0.34170636382216785,0.11446709802458245,0.16051305897793125,0.3681592789490253,0.1778774988148949,0.029638359465828327,0.14825015643248457
Temporal_Pole_Mid_R,-0.05435139910105385,-0.16861435943112188,0.05717348933638777,0.47224504995490874,0.09448142935620454,-0.3464973808319697,-0.09940075923891184,0.6404050171332004,0.5372835114047478,-0.1088246871326268,0.3563920971958433,0.1638026628228286,-0.26675588990323107,-0.2659880051858628,-0.013479473249010747,0.5990649272668276,-0.2745725038832593,0.3505631251588688,0.7640169808084376,-0.162651548039034,-0.4515725857395506,0.41326811265688623,-0.02946474784476315,-0.11198648143330957,0.2556349792966398,-0.30031342392317806,-0.00899696713513988,0.0725680528147436,0.4926317305778834,0.48985364333041903,-0.04344409741563071,0.4961025712760501,-0.04037873728809421,-0.08231614365477388,-0.430914985297522,-0.36179897570537883,-0.4145702944923292,-0.4459225257597376,0.5974999956326403,0.1213706775010324,-0.05893598632300589,0.5515819239067808,0.0788791965789314,0.3559771867727456,-0.3694284354883273,0.16443972294507822,-0.34469409235629966,0.33865774162654894,-0.44784546609443093,-0.42777460847337445,0.7332971522272531,-0.4167065839054502,0.08659899731267091,1.0,0.4311543590764362,-0.030463091419377912,-0.4191085856122598,-0.28353706548355984,-0.21986635519062717,0.7325894613583428,-0.07198858626753601,0.3872077297187693,0.4764383408930653,0.6432801883307508,-0.3894903055226673,0.3784193651058546,-0.26505797091901073,0.6840232985421113,0.5200652107041391,-0.23996910703202634,0.6651312603482817,0.05354745225900895,0.37884321765444234,0.11595299101858375,-0.4444573807918174,0.6393339142999236,-0.3899835862380202,0.21575324987597844,0.07882602182920954,0.12317995063145279,-0.5295468752920977,-0.3375964090474569,0.7830297492564984,-0.24030017119257338,0.2551807114291224,0.6829751458513142,-0.20110370790277565,0.4296853086764247,-0.14712046163267462,-0.6285625523698489
Thal_MDm_L,0.31069940058965856,0.11087598272982628,0.4432060640254645,0.43707916917153744,0.19741514372893143,0.3718494145800421,0.41111482954135353,0.19166319434701365,0.5868307380143978,0.35253053374436605,0.7137834082389065,0.3418500809193469,0.30309816327462524,0.33244582108833337,0.29013719614132744,0.3424814238361923,0.5108185375396467,0.8197217940347366,0.4369354250802822,0.41629442121722765,0.1674686080005711,0.21472220582054422,0.12556259887203755,0.5910427630536744,0.652371200121242,-0.1352774566677993,0.19215119936501904,0.20494680611660746,0.6195424731697343,0.5397736733680093,0.5734511370278328,0.2848843954686871,0.18303745349829892,0.43546725113122936,0.17571372953105763,0.1676212446359099,-0.023572299924949656,0.034565321177024745,0.018746908123561175,0.49755219467008543,0.040289838631824566,0.0601388201947459,0.018069088010745034,0.66866327442621,-0.041821728889913104,0.7121175931792848,0.22239791235794137,0.609313262605027,0.24288822161526502,0.31629678561104824,0.5743099272045847,0.3296912222454306,0.3728059456768646,0.4311543590764362,1.0,0.6679936612377754,-0.07666227554938415,-0.05971082491395831,0.1053827915574712,0.6101313759383556,0.6597458099021721,0.4918464136665393,0.5389616637127985,0.5423316853852092,0.23712236757110158,0.6402879968833188,0.024204940116495283,0.24872118810070143,0.8303257061124382,0.07135854046833083,0.2840684695715873,0.28015891065094456,0.7051773553014609,0.6984717343657718,0.08430386865358246,0.8356577990132016,0.16228314239818484,0.6061117446723023,0.4594596209570086,0.47297322302165573,0.20647693154678795,0.10711491356606453,0.41791916449083644,0.2900750308149436,0.4593071084248092,0.7604225192705949,0.26454458504417444,0.6619407620795728,0.1731384358587342,-0.08009288367297174
