,Thal_PuI_R,Thal_MDm_R,ACC_sup_R,Vermis_4_5,Thal_AV_L,Rolandic_Oper_L,OFClat_R,Postcentral_R,Frontal_Med_Orb_L,OFCmed_L,Temporal_Pole_Sup_R,Vermis_10,ACC_pre_R,Occipital_Inf_R,Temporal_Inf_L,Parietal_Sup_R,Hippocampus_R,ACC_sup_L,Thal_MDm_L,Cerebellum_6_R,Thal_PuA_L,OFCmed_R,Supp_Motor_Area_L,Postcentral_L,Fusiform_L,Precentral_R,Occipital_Sup_R,OFCpost_R,ACC_sub_R,Olfactory_L,Thal_VA_R,Heschl_L,Frontal_Inf_Orb_2_L,N_Acc_R,Cingulate_Mid_R,Frontal_Inf_Oper_L,Vermis_6,Frontal_Sup_Medial_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Mid_2_L,ParaHippocampal_L,Cerebellum_8_L,Frontal_Inf_Tri_R,Parietal_Inf_R,Vermis_7,Cuneus_L,Frontal_Inf_Orb_2_R,Thal_PuI_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Frontal_Mid_2_R,Insula_R,Amygdala_L,Cerebellum_7b_L,Temporal_Sup_R,Vermis_1_2,Rectus_L,VTA_L,Parietal_Sup_L,Pallidum_L,Temporal_Pole_Sup_L,Lingual_R,Hippocampus_L,Heschl_R,Frontal_Sup_2_L,Putamen_L,Occipital_Sup_L,Cerebellum_4_5_R,Insula_L,Thal_IL_L,Amygdala_R,SupraMarginal_R,Vermis_3,Calcarine_R,Thal_VA_L,Temporal_Inf_R,Precuneus_R,Cerebellum_6_L,Cerebellum_8_R,Frontal_Sup_Medial_R,Caudate_L,Cingulate_Post_R,Occipital_Mid_R,Parietal_Inf_L
Cerebellum_8_L,0.18333154681818153,-0.01244835829131415,0.22155826332989328,0.4416467184454242,0.2705049819355895,0.3965371435791226,-0.07191621348118146,0.4399309625546649,0.12360431842721444,0.19400474055255357,0.20775529325151904,0.19440911514701145,0.18225582750674083,0.10192973043889526,0.2617245497453714,0.1282793779904074,0.23216575842526246,0.20991107704247292,0.10760213063574249,0.41140266989603325,0.1415917265498618,-0.020724893961169416,0.4013114446614264,0.4145166042658566,0.448834082681245,0.3712742844185364,0.21257611292961454,0.24479519247067405,-0.15727597408651398,-0.10407057284585497,-0.046955144777165544,0.28627133899285384,0.1308202034763588,0.13120997559767858,0.43265979187876374,0.28529115972931823,0.2736364927373785,0.4428889296679257,0.5031238900446717,0.25562216085237316,0.28580079036922346,0.13122341980706978,1.0,0.3114284406918629,0.2658946677756661,-0.11679544222720545,0.5820335252697442,0.3474280029589024,0.3320365590667396,0.04857089828086253,0.3989362667815032,0.323271677334218,0.35982258825669394,-0.08388842976393075,0.3438659993193564,0.377472893407935,0.6187879768349447,0.19981558020946172,0.2892314488309462,0.09258168255285584,0.006453471032526793,0.3394544128751004,0.5409563878393459,0.26429909122808304,0.3426869651986468,0.3993110845830363,0.1438203761914022,0.24721693247865037,0.4277589595949576,0.312076158610682,0.41851152420958043,-0.1069600594238999,0.30714913370385855,0.46073380186003865,0.5131799175905032,0.2002105978188084,0.2526576952230859,0.4149924181951314,0.2632997718676527,0.5496178894630802,0.29940581459676413,0.4450992303251581,0.1441645905954467,-0.009795154111695067,0.35101513730097617
Frontal_Inf_Tri_R,0.2053379546452624,0.24806594049873004,0.5660532682620752,0.39184895337140063,0.3955370777073518,0.7559279626676683,0.062321821381343095,0.5816150682865086,0.01395987996734252,0.10819871601306456,0.11257147995756944,0.1116494180671489,0.40941116333562916,0.2065657353085502,0.4954672082495659,0.11778421963340698,0.7226209327572486,0.5509127674604589,0.5174395974307422,0.5434286702655107,0.3244636601389907,-0.1114918061234437,0.7824675248094459,0.46182261359277055,0.3815685783743234,0.6871533941536814,-0.018933045537243336,0.3403557174867215,-0.03648573895963283,0.37232356363134855,0.4937336097372397,0.6437904528810137,0.39092310408146086,0.2946956935051615,0.5870030685700879,0.8393200984631772,-0.011528716966081005,0.6949043302626595,0.5045622223265448,0.2928899337996306,0.8086222659982023,0.5901276194857286,0.3114284406918629,1.0,0.0992689258305172,0.10083581115150328,0.5476613142644942,0.5187596638105918,0.4416613924407926,-0.021901252543458455,0.536213396401702,0.8332183598875286,0.7620985868166155,0.3885430525972587,-0.09954788277315839,0.5052596762825974,0.5006016882730215,0.22817020887712156,-0.05408913898793553,-0.03478244492984589,0.5107075444709911,0.2388670131918259,0.5404085449020658,0.7056289166809347,0.6834228728630252,0.7788371033252762,0.5957358498123778,0.1394002459090036,0.7069061486677388,0.698150403676549,0.33635450821888896,0.4074022885850629,0.2851096061500579,0.6083628437619379,0.4862982874818985,0.6107136862170478,0.4233759459324409,0.5378130862785859,0.1683110612723716,0.5433274593493757,0.7558516188709689,0.5840711000027933,0.5585616204463092,-0.003966676835291364,0.0509963093414505
Parietal_Inf_R,0.1689852140072089,0.14259453300992936,-0.049475409484914905,0.18577407858765024,0.079219428282052,0.0063573495598318605,0.013515776226636045,0.6899317687237811,-0.171372866370203,0.07710314012996894,-0.006522285342940229,-0.014437738543284194,-0.18387152465934015,-0.028920322121059164,0.07646809180334518,0.355308504866466,0.053434098354016045,-0.014784095693091547,0.18512594834142648,0.29789810705674086,0.11965392716202206,-0.14611541894986851,0.06195760246487772,0.44940442529775493,0.2919274643791694,0.4414709492921395,0.24739030311988272,0.12951106141275948,-0.08144704399345627,-0.27663334643329024,0.01905533841411386,0.022824720185653645,-0.20130800495933554,-0.14347637436780802,0.26191477933396073,0.1744780319162583,0.33376892165148964,0.09363673686435585,0.3377902030927861,0.05519320646597576,-0.07975993824232086,-0.028385448820990984,0.2658946677756661,0.0992689258305172,1.0,0.027419363641320894,0.2945286542873973,0.14963470023216957,0.10284269135039908,0.036796061038553075,0.447697820851211,0.09010787549381559,0.0068206278715418275,-0.11589802478195291,0.16496810847595506,0.3863217148214902,0.39862691250241744,-0.03208826268449888,0.4130865356220615,0.7555470096208903,-0.10408399753848205,0.09430148402322873,0.3960015706699217,0.039793314676060745,0.13519601058326547,0.037932360036312375,-0.04631897736974103,0.45334102973579027,0.13329186601457793,-0.028907250064493226,0.06709299010222834,-0.2534442740479981,0.7807656610807585,0.286785900041065,0.5470527715942682,-0.22359780645806904,0.1145943276060281,0.5953042801947124,0.3911426576122766,0.37664513238512765,-0.07242742811913862,0.06340984640073652,0.17108517108404492,0.1556189399773586,0.704337893453878
Vermis_7,0.021312659657540225,0.07288564516614057,0.005756522360187271,-0.040348902872132615,-0.02567763511242248,0.022653645642076007,0.03410207845985374,0.056888313718979296,-0.01588978686205887,0.039807836931078706,-0.04025478384361446,-0.04680608099696013,0.0010117804166692797,-0.011162064227970066,0.03858660661301457,-0.009945303017772548,0.055527606429039485,0.0607210788889879,0.10406319621658972,0.028255444123672778,0.0310997329416541,0.1387280606746535,0.05709278181411324,0.05038321257860443,-0.011829034348573863,0.05803578455894429,-0.0834095870000554,-0.0027805245102327167,-0.038843921453218154,-0.03843052044380968,0.1026925795702698,0.11423703963956677,-0.04975146472299442,0.0005297281317057865,-0.012566934867978758,0.08482994483347256,0.0827721083714661,0.08482719892653282,-0.005521065352450286,-0.09406832370627964,0.06516907349166591,0.01570415712981747,-0.11679544222720545,0.10083581115150328,0.027419363641320894,1.0,0.05508574036453189,0.023519212592400862,0.0844810971502655,-0.019017060471038457,-0.00530558424138552,0.07820430939574737,0.019786890265747953,-0.05104586886352263,-0.02481953163011576,-0.039480999873866066,0.06286347313791463,-0.13520768163169927,0.06540768437405552,-0.0015069889591631735,0.03865647644460302,-0.11944234023156258,0.00440667154731886,0.03349805408297003,0.07204220176153851,0.06628810466434616,0.05910054704227068,0.03365570037167629,-0.003303884566946223,0.018019624096720914,-0.05367130914110369,-0.014496607023751865,0.02992595324923094,0.06622740109569722,-0.00556931915338903,-0.003080571521089402,-0.06442051353005368,0.028400867997244023,0.038781567741568095,0.013580470852155338,0.06172116187436273,0.01363516655585112,0.04430732492561086,0.1663493747677377,-0.01295329068349365
Cuneus_L,0.26170380366225926,0.07550274593277505,0.28167583769938837,0.4830909786072096,0.22700497232755656,0.562115374028738,-0.08783030698587886,0.5106874629101186,0.03545751457347573,0.05809889762163754,0.20605771097662928,0.23148663790374388,0.29795175637515464,0.12103454091823933,0.34409958734385027,0.13774119175983685,0.3802334007057661,0.3382344526905,0.37454920637577965,0.47291711250818885,0.10235332264281549,-0.11239113675861474,0.5122275268941908,0.480210530262583,0.37163223085187463,0.5182343244555973,-0.05986214933250314,0.172451201939102,-0.34630064919294434,-0.043438654670288374,0.25555314701055376,0.4551165505007867,0.11026206239320305,0.13615354636399093,0.44019269412093776,0.5542835914551523,0.15420726100045545,0.5331453236442911,0.5192180286164181,0.1989606830683721,0.4079223293731536,0.27616688905387793,0.5820335252697442,0.5476613142644942,0.2945286542873973,0.05508574036453189,1.0,0.5184339304317906,0.4841809533622307,0.040794253780429904,0.424786633651257,0.48869449678778665,0.4488391928567688,-0.012100063938624903,0.06539911288755025,0.39837193578624935,0.6145150543891986,0.07292597349494807,0.28195907639531936,0.06408293682813299,0.13661914770273545,0.3105879864972728,0.679903856112594,0.40945980382124875,0.5464647129410543,0.47887501731178705,0.2837698052769245,0.43281452633759254,0.6845615107055175,0.3195380078925014,0.2724822075127849,-0.11119238545170367,0.35348706626528587,0.6304062712696101,0.6848316312962371,0.3872827029468127,0.22350783987218203,0.5511426645589984,0.26832058842298806,0.6022227371397555,0.4257002811179035,0.41226131489676404,0.293026437348006,-0.038489624834878625,0.26989133536323046
Frontal_Inf_Orb_2_R,0.07818614377088884,0.11753634744746491,0.33852018063931133,0.29481216272770944,0.10552558022423132,0.4497925103106929,0.3367083646963147,0.4231033361220444,0.27933034701702836,0.04336774183645181,0.026490316167592353,0.38261651534185,0.4781575200239589,0.2538578464350435,0.2822498704550584,-0.09881640732829414,0.40869827903885536,0.4361056540183612,0.27629781286449645,0.5288189755334266,0.2040566525735682,-0.11596494598786727,0.5464518149533614,0.29267766345066526,0.3436242609858095,0.5715558987945993,0.03340992323681821,0.31089597598824137,-0.10952936565572677,0.21055743797232923,0.33102249506447595,0.44741295739681236,0.29521150930508283,0.3172494871869421,0.476517305475619,0.43037780362046174,0.15838248198472893,0.49577313364087905,0.4581451875000601,0.09231982942204552,0.38038762960277234,0.34880334519621004,0.3474280029589024,0.5187596638105918,0.14963470023216957,0.023519212592400862,0.5184339304317906,1.0,0.31203940469143965,0.11772249645363835,0.3586651414856542,0.4890013702405972,0.5135102001618147,0.19705028246037945,0.09166706532086177,0.37412505396260504,0.3645187205018088,0.07256234447892919,0.25196839985406694,0.02667737961902905,0.2780300587973676,0.2706388342079448,0.554517706596645,0.37105064840049384,0.48754675780931284,0.5878669999866798,0.35901546027192405,0.09572376316511153,0.5369922823574427,0.4023759739301918,0.228496203009162,0.05152428600567992,0.30646874020482723,0.48392058441475366,0.4814737414796239,0.407419889881664,0.04808261772960244,0.4380860568826767,0.4359291780404447,0.5965214133025036,0.49594347195086375,0.48314824541371665,0.33187681429167876,-0.05834032806960358,0.09646769286147944
Thal_PuI_L,0.6025777469572323,0.4317718015113807,0.4646356983795372,0.6223884816536672,0.3804370622382269,0.5090823313385512,-0.016249280276100748,0.48032177647267715,0.002555742103926727,0.15366722418192771,-0.06864428932928773,0.20636709858576302,0.37272125481423446,0.011024022321785986,0.537502391285716,0.0038189967389787027,0.5731061563526785,0.5626250060842181,0.5739388128360837,0.434412032412617,0.5244823230097575,0.08157418498683443,0.6110151019945572,0.5763645237255972,0.5081616072579067,0.43074866350111074,-0.05194362367813114,0.23714331298076372,-0.11833351458612888,0.13590954080816603,0.44066042741648354,0.4656715771133384,0.1420532330780737,0.32469374678110197,0.6051607261786035,0.5689443326870366,0.02631050315014219,0.6814345423901231,0.5643133236024535,0.08215435742693082,0.5209820209239937,0.5501020367703947,0.3320365590667396,0.4416613924407926,0.10284269135039908,0.0844810971502655,0.4841809533622307,0.31203940469143965,1.0,0.05185355949496453,0.5360069233814164,0.6174524669568191,0.4639135519714125,0.2611916882363695,0.13927185090008654,0.3796708475997782,0.48033681671577355,-0.036899891298399,0.24349516219188122,0.01468879657487162,0.4218264088484786,0.21443627146838376,0.6019603963686645,0.6189515589699683,0.6159044835729011,0.5730722035612809,0.43556403251387277,0.15921771786337313,0.6091906730777082,0.3999608435934613,0.3847413087889504,0.12255453247460105,0.2915224440192362,0.6907403905601042,0.4238102124636977,0.40022835314586175,0.13001383438198108,0.5808841460672035,0.3332180155382345,0.40267624441598576,0.5787456057607397,0.5833029431881636,0.566926278218418,0.04390960522316264,0.19539971944806797
Cerebellum_Crus2_L,-0.17382933866006664,-0.20252631163254095,-0.15556625372009514,-0.14766020039023037,-0.2080348653412856,-0.05474491459280429,0.214333160610634,0.03087283353438887,0.35646858519956665,0.017219957614178678,0.0016452436273861378,0.17955826612734702,0.010318152956111663,-0.034847807831867104,0.02493963877969625,-0.13017288564042306,-0.15238831421375829,-0.15578813068153632,-0.25803071693763935,-0.17619539997256153,-0.09780832576139811,0.12001772343289556,-0.01694116906355608,-0.02414424714208415,-0.06977565533366667,0.14712170421885296,0.04560610447362887,0.18174459853369124,-0.21845045057069476,-0.1876947397288014,-0.05354802029382901,0.02763191654304366,0.016004146736717014,-0.1205072300332141,0.03221409033712921,-0.03984052664052592,0.13359582921877863,-0.037697506000657834,-0.07278135101177487,-0.2466162514348979,-0.08914234671576841,-0.18321908060344877,0.04857089828086253,-0.021901252543458455,0.036796061038553075,-0.019017060471038457,0.040794253780429904,0.11772249645363835,0.05185355949496453,1.0,-0.09728209701966876,0.06065138130511805,0.053909181195464034,-0.18856899558938597,0.1230747980945297,-0.15067150174073338,-0.04188913648364449,-0.1775601998847252,0.1619062006863501,0.039130562377060446,-0.25092755414966034,-0.1180942283606079,-0.02551455528507456,-0.22195871427257638,-0.0028256635372422767,-0.030380087298419473,-0.26853409664121797,0.128360045253223,-0.07117590490371237,-0.1485063247887356,-0.17483106242626406,-0.2879536245714056,-0.04064196016424569,-0.04006766068584811,-0.05612681467412083,-0.007331970948216716,-0.3766722405404882,0.011029522556164035,0.04327540085521124,-0.01962878616610736,-0.03133319276484578,-0.08631560647372846,0.03301620437074891,0.08228419099409463,-0.014403798799379884
Paracentral_Lobule_R,0.5920759749433876,0.3383724992068797,0.6094568776621695,0.6609591133685162,0.46334983341004027,0.5596370849938157,0.05802010161216113,0.8369604985169098,-0.025951883773180768,0.21043258057018885,-0.10587166669767353,0.0709319307746547,0.2331418813016413,0.11006294342803107,0.6154533778551715,0.27247386206774427,0.6878979436447767,0.5078676761710107,0.6329439997693544,0.6172447594165816,0.6904836928868808,0.01274464562676499,0.6951864257285197,0.8417482349809626,0.7463022845864943,0.6544986203190427,0.11454218673510612,0.35780300220139305,0.09137719953363953,0.10206425384966679,0.34996705256002497,0.45420292108219956,0.21436469839291752,0.2012929348483608,0.8529677516098215,0.6591166076792768,0.06919680398909114,0.76344787638391,0.796389323213585,0.27138312967363465,0.5851670701935758,0.6403735050726708,0.3989362667815032,0.536213396401702,0.447697820851211,-0.00530558424138552,0.424786633651257,0.3586651414856542,0.5360069233814164,-0.09728209701966876,1.0,0.7229485503093992,0.552921898284472,0.3481570253050017,0.20801274476140852,0.7245143046064987,0.6302068348988119,0.15083119426923575,0.3832110354782373,0.45518238680303347,0.37181258985615334,0.38446905609926924,0.6671464641700571,0.7021558691648938,0.7313211088573388,0.7054679022324375,0.4594939776790721,0.1901932116554099,0.6299570003761744,0.5715970260789526,0.5814904899718906,0.30849992628053746,0.640759725165719,0.7986911612488758,0.5674739214818699,0.3617446412657513,0.3152373705000957,0.8770273894293725,0.4687815056038422,0.5990939714300352,0.6165760105943074,0.7233902431497924,0.7350634194336138,-0.008687038425527413,0.5875417631810261
Frontal_Mid_2_R,0.5072863461985305,0.3970653933320902,0.7581945208396632,0.6090939422639753,0.48019356515953765,0.7978093145478871,0.2388945234360381,0.6726594291475066,0.10894498706416203,0.18001229700842433,-0.04530788629440546,0.21047538111604333,0.5440405709561819,0.14864464645811398,0.7440457906772229,0.021562125453950934,0.8634574712085603,0.7133757509726721,0.6329197027384058,0.6189903037109913,0.5851758036498461,0.04502165355199582,0.8856412335828512,0.7179451692934468,0.6706604448055569,0.668175721468976,-0.051698066665807084,0.4480422283685221,0.051694348333711726,0.399623507579023,0.5771487176478948,0.7234462034232425,0.45480846980178147,0.3996518073596381,0.8108312781261774,0.8042980539740977,-0.07067131740063289,0.8900738578103641,0.7295957935270811,0.21604136315295305,0.8923007581154363,0.7884631011848473,0.323271677334218,0.8332183598875286,0.09010787549381559,0.07820430939574737,0.48869449678778665,0.4890013702405972,0.6174524669568191,0.06065138130511805,0.7229485503093992,1.0,0.8486228085195652,0.5028589539753476,0.001248512791113264,0.6215546927123011,0.5857704858873484,0.1558902875493275,0.15420977736822586,0.06415689025895366,0.5756705090525416,0.32651789306889495,0.6631096790218656,0.8599674511038208,0.8441051447014367,0.9047318990529793,0.6446542939038964,0.07981483847736627,0.7796474503796047,0.7775768554739572,0.4971107875606764,0.46469553998279095,0.40430776310920247,0.8075562821145383,0.4796888165194965,0.6434828950003796,0.24899647306198883,0.7263797298798894,0.39391457071725827,0.5745758535496706,0.8853825642170771,0.8048281853712297,0.758063951288785,-0.008569361555357782,0.25153629098313635
Insula_R,0.38826747628404346,0.3827244103863609,0.7322434671504947,0.5706008034357851,0.35294849811886636,0.7692713064076504,0.3052910107898582,0.5011691166277056,0.16954434184197956,0.16065789589166643,0.09518002299596917,0.3430067535170762,0.604174124347286,0.22745058222453146,0.7193799719646679,-0.010208267961030824,0.7577543799974484,0.7122463060479806,0.5247183652165764,0.674098749653463,0.4563336359939004,0.0723996695685677,0.7441039822217637,0.5265128394415366,0.6629726581874306,0.46673696559858535,-0.02888074003810426,0.517484267079634,0.03175730730849269,0.5420352184371895,0.530608532143872,0.6413592495033822,0.5490789720799953,0.5042194851584213,0.7120976622210012,0.6379667365859439,-0.034809790243248574,0.7604670655123147,0.7247463151396526,0.1208527928742321,0.812918716128666,0.64764061740349,0.35982258825669394,0.7620985868166155,0.0068206278715418275,0.019786890265747953,0.4488391928567688,0.5135102001618147,0.4639135519714125,0.053909181195464034,0.552921898284472,0.8486228085195652,1.0,0.5187436141191556,-0.003203346027356195,0.6571405904685241,0.5130184138662054,0.20227655739175526,0.047880997254140974,-0.03318468198274477,0.586138548761275,0.3233309609284717,0.591181126837341,0.7614131643680883,0.7661862995817408,0.8237464979538551,0.6800783321491859,0.017868095825474096,0.7298913057138348,0.792597175287146,0.47194248343410566,0.43230998579600055,0.3694026985568308,0.6689695183019897,0.3828766463476113,0.6889604072690992,0.283802750205267,0.5836037648683657,0.40613202541507887,0.575408265584642,0.8002272261637636,0.7472506383016894,0.6529545305683336,-0.002423188274582934,0.17458325195926802
Amygdala_L,0.3029347255538403,0.4828396144850171,0.5251956794678367,0.26547876488771766,0.1569910866254982,0.384427778023367,0.37435772060567957,0.22449831708669749,-0.09642319555070411,0.06014368939006093,-0.3451428373667555,0.29706196180016475,0.26342545380584875,0.1141222934877573,0.46363346940149747,-0.16872221796297696,0.6701680949145886,0.5748068494423371,0.4286536055441936,0.4103605898389076,0.5761688597009419,0.22402444983105615,0.5129312609864006,0.29225202801969036,0.44089652259040935,0.2731356187045766,-0.16914257745347552,0.347774757696556,0.5073227151762845,0.6420195774042561,0.5160783491252632,0.5159080805182596,0.5346266288884182,0.5400432452742121,0.39977066419966667,0.3573616966933729,-0.26169494007565897,0.45058612450440555,0.34508013585987946,0.04548843549923807,0.49997870390389776,0.7509722154803186,-0.08388842976393075,0.3885430525972587,-0.11589802478195291,-0.05104586886352263,-0.012100063938624903,0.19705028246037945,0.2611916882363695,-0.18856899558938597,0.3481570253050017,0.5028589539753476,0.5187436141191556,1.0,-0.056274317968945164,0.2877931398197418,0.121733758686473,0.05813838799841153,-0.08503729006384594,-0.033076807193546366,0.6533832234754997,0.20256093290585667,0.14856365756775577,0.6651528780514471,0.4156879782700547,0.5633606303074615,0.6411646851117105,-0.3170229721923219,0.3039855671679852,0.6976180924603603,0.3297567778885613,0.7097488112145859,0.09604415852242286,0.34564499549593686,0.05483991526870106,0.34347905769878334,0.005571388891494629,0.2831585559564025,0.30979164985170776,0.10384317245288198,0.5601228070170314,0.5591046946268912,0.4140600758968937,-0.1183000060389952,-0.056332860217078805
Cerebellum_7b_L,0.03634407792360849,0.011306575984657532,0.002869753022105465,0.17946516679431418,0.23176989256909122,-0.07156720139798085,-0.01672241459086054,0.22092702605943146,0.2223412683260204,0.06971308023805155,0.028829830084743095,0.09279502668784585,-0.09094199152231833,0.04411323634090544,-0.15066242991137507,0.13117302472473646,0.018694232210670896,-0.031134414746354994,-0.07376349355224415,0.13099908442886557,0.22399645305181767,0.027330801606271896,0.16417242582830305,0.1805903512583082,0.33927170880138025,0.17121544937954436,0.11385584280816272,-0.11049494076443278,0.1844108668389632,-0.2693844737609685,-0.2766358598255021,0.048111937538553654,-0.20925227987573947,0.09907268273665204,0.1989866864946269,-0.11494848492917294,0.31835651516824925,0.13103699795136503,0.25745873996370006,0.2211250243570159,-0.03067674741886493,0.016372933622576025,0.3438659993193564,-0.09954788277315839,0.16496810847595506,-0.02481953163011576,0.06539911288755025,0.09166706532086177,0.13927185090008654,0.1230747980945297,0.20801274476140852,0.001248512791113264,-0.003203346027356195,-0.056274317968945164,1.0,0.2025271330088332,0.18354840608354472,0.12373196069603722,0.4641832912446099,0.22045948894461412,-0.15636592947033065,0.11356799928215958,0.23018357698329284,-0.0991908158418134,-0.03445589393434061,0.1075460981194276,-0.0784264812989295,-0.08183071043390827,0.02212675233412693,-0.06192216622921608,0.4455212161563226,-0.05954500074957564,0.1623313871151777,0.1759850404151789,0.17156717660809762,-0.3239060019950937,0.10592884972721708,0.199771170931353,0.21474786955669264,0.1313065916809272,-0.03213773665201368,0.29417801953011924,-0.012183287558984726,0.006175325500897122,0.2860299017729918
Temporal_Sup_R,0.5745708711001045,0.3987115116926332,0.6455558941076697,0.6983450511872398,0.496553927430469,0.4826235499321075,0.10859636986426907,0.6860351192881575,-0.039451021260166336,0.20033760060553218,0.116080272661961,0.18500109889997732,0.3125464217097611,0.19676769212218745,0.5319027757583465,0.2877767674249678,0.5854086344247877,0.5245795783887981,0.5864177868045797,0.7013564628697702,0.5358098160579633,-0.06047732850999114,0.4727615026257641,0.5690429259240541,0.7618208603818638,0.35622574915200866,0.01011827206736892,0.2485691041525138,-0.06454516309991919,0.20603526189258553,0.31626302999296274,0.31466705760423813,0.11892200729844034,0.2985152605646318,0.7699433919431337,0.4295910827216081,0.0649581205259281,0.6015412692641267,0.8312205508011755,0.2733146312358047,0.5710060204342297,0.49588600675006844,0.377472893407935,0.5052596762825974,0.3863217148214902,-0.039480999873866066,0.39837193578624935,0.37412505396260504,0.3796708475997782,-0.15067150174073338,0.7245143046064987,0.6215546927123011,0.6571405904685241,0.2877931398197418,0.2025271330088332,1.0,0.5752123841626795,0.2213610552851086,0.21377260787152963,0.22088793852012614,0.3950862386204232,0.3293456274298728,0.6582302764735222,0.5942978121253704,0.6566695222624983,0.5482227820443443,0.5105734573128358,0.08451551683226001,0.6477761937541378,0.513333087373436,0.5526038742378174,0.3140976010618431,0.7402700507941373,0.6540613003874475,0.4884807224512473,0.40475753224295374,0.46806177123280396,0.7244035479405047,0.4589278143919415,0.6096215481456333,0.5076323774050587,0.6218946132065227,0.6598008046452818,0.04662472250837598,0.4293900885717293
Vermis_1_2,0.5593801060419344,0.20681571973388377,0.46143062554846465,0.7627587147383855,0.4422640321649608,0.5725570152212424,-0.0376847129002934,0.6512920964442169,-0.11224623448126546,0.28935798411899477,0.0942646613773272,0.2579287269103201,0.25279227948957944,0.15793417509609362,0.5347810195230254,0.22937853694339383,0.5496724372755234,0.4037769868969793,0.41618476253614745,0.5923232477651683,0.43538117749318306,-0.17368355097969437,0.5829750017063974,0.6803355900132695,0.631627923991714,0.518015164901966,0.11237936146646559,0.2532656388162255,0.016302962783010976,-0.03499740367593668,0.14973872475610844,0.5314181107294979,0.054527282088319785,0.04402489579087877,0.610343400006529,0.49529180197179384,0.18143070732868696,0.6663193800770182,0.7611899337695457,0.26503716745543604,0.5304388249201909,0.43699700885686077,0.6187879768349447,0.5006016882730215,0.39862691250241744,0.06286347313791463,0.6145150543891986,0.3645187205018088,0.48033681671577355,-0.04188913648364449,0.6302068348988119,0.5857704858873484,0.5130184138662054,0.121733758686473,0.18354840608354472,0.5752123841626795,1.0,0.23626448975099484,0.2925413607043096,0.2847476585904462,0.12293733180645268,0.4631486942639994,0.762387611797114,0.6126422616803958,0.5274787480431943,0.5961240772874156,0.2908544096554047,0.23938826126889107,0.7169645053863603,0.4637469718844927,0.5801157211080105,0.09810522160930524,0.5086049701118202,0.7810432734465884,0.6568502519490592,0.2902655909521742,0.4015737812218965,0.7304188434139799,0.4677489918695796,0.7189480257287737,0.49437618254446697,0.6267976795113158,0.4310801090995946,-0.013715792488134933,0.535974538965681
Rectus_L,0.012019911446120584,0.03577353846879486,0.1605483766107825,0.17460065198186803,0.21286796173226996,0.21776141194019089,-0.11711726530569293,0.14388377785536177,-0.02373562476737039,0.13718903377190944,0.0847078195243683,-0.037028230409756224,0.10353113215110164,0.07148280157348975,0.044187080113286516,0.12298699211203505,0.1828835038578918,0.08272639007557002,0.08198962488045726,0.1447900879207397,0.019663457844918058,0.01752468478678575,0.18096740262318992,0.06923889514810562,0.14741210001985375,0.13671281755474593,0.08635341441256902,0.07545513908180075,0.1507067168575129,0.15947293486554182,-0.03745167607266201,0.18644386686994602,0.081002307068073,0.12140429286757363,0.16796586888566378,0.07786428572398184,-0.02191806529058272,0.16657246434190792,0.16819928261973857,0.3177823255924294,0.2586579438124028,0.16683990571589977,0.19981558020946172,0.22817020887712156,-0.03208826268449888,-0.13520768163169927,0.07292597349494807,0.07256234447892919,-0.036899891298399,-0.1775601998847252,0.15083119426923575,0.1558902875493275,0.20227655739175526,0.05813838799841153,0.12373196069603722,0.2213610552851086,0.23626448975099484,1.0,-0.08919977933389002,-0.031602837215693,0.0993654823153652,0.11886457729779731,0.11932351822224108,0.17888070457061403,0.10227338715822364,0.21190838264483228,0.15089553926277874,-0.01362166881425173,0.18300461140484728,0.19382229383821958,0.2848765705577524,0.23008890204921845,0.07864087726981929,0.13542772051783702,0.06198436334049069,0.0709207383854728,0.4039375933692129,0.09342154425553971,0.012376257355300903,0.16058442601273076,0.14640773246827188,0.2530872299700144,0.03302195497453718,-0.048258161761351434,-0.009236621229953416
