,Frontal_Sup_2_L,Temporal_Pole_Mid_R,Amygdala_L,Red_N_L,Parietal_Sup_R,ParaHippocampal_L,Temporal_Pole_Mid_L,Precentral_R,Cerebellum_8_R,Thal_VL_R,Postcentral_L,Parietal_Sup_L,SN_pc_L,N_Acc_R,Parietal_Inf_L,Angular_R,ParaHippocampal_R,OFCmed_R,Calcarine_R,Cerebellum_Crus1_R,Thal_AV_R,Insula_R,Olfactory_R,Thal_PuA_R,Thal_IL_R,Cerebellum_6_R,Temporal_Inf_R,Putamen_R,Vermis_7,SN_pc_R,Occipital_Mid_L,Thal_PuI_L,Thal_VA_R,Thal_MDm_R,Precentral_L,Vermis_1_2,Thal_VA_L,ACC_pre_L,SN_pr_L,Caudate_L,Cerebellum_3_L,Temporal_Mid_R,OFCmed_L,Rectus_L,Thal_PuA_L,ACC_sub_R,Putamen_L,Vermis_3,Lingual_R,Vermis_10,SupraMarginal_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Thal_VL_L,Frontal_Inf_Orb_2_R,Thal_VPL_L,Frontal_Inf_Oper_R,Vermis_4_5,Caudate_R,Thal_PuM_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Thal_AV_L,Occipital_Sup_L,Cerebellum_10_R,Frontal_Sup_Medial_L,Thal_MGN_R,Cingulate_Mid_R,Postcentral_R,Thal_IL_L,Cerebellum_4_5_R,Frontal_Med_Orb_R,Temporal_Sup_L,Occipital_Inf_L,Parietal_Inf_R,Calcarine_L,Thal_Re_L,Cuneus_L,Precuneus_L,Occipital_Inf_R,OFCpost_R,Occipital_Mid_R,Thal_PuM_L,Cingulate_Post_L,Precuneus_R,Cerebellum_3_R,Thal_LGN_L,Frontal_Sup_Medial_R,Amygdala_R,Paracentral_Lobule_L,Thal_PuL_R,SN_pr_R,Red_N_R,Frontal_Sup_2_R,Temporal_Mid_L,Cerebellum_9_L,Fusiform_R,VTA_L,Raphe_D,Thal_PuL_L,SupraMarginal_R,Frontal_Mid_2_R,Vermis_8,Cuneus_R,Pallidum_R,Frontal_Inf_Orb_2_L,OFCpost_L,Fusiform_L,Cingulate_Mid_L,Pallidum_L,Cerebellum_7b_L,Hippocampus_L,Heschl_L,Thal_MDl_R,Rolandic_Oper_L,Cerebellum_Crus1_L,Frontal_Inf_Oper_L,Olfactory_L,OFCant_L,OFClat_L,ACC_sup_L,Thal_LP_L,N_Acc_L,Thal_VPL_R,Supp_Motor_Area_R,ACC_sup_R,Paracentral_Lobule_R,Rectus_R,Cerebellum_6_L,Lingual_L,OFClat_R,OFCant_R,Rolandic_Oper_R,Cingulate_Post_R
Heschl_L,0.7800462107410752,-0.17620750556878642,0.5159080805182596,0.45320788615191,-0.10976518650655594,0.6625473881456474,-0.1011401185526563,0.6382430998522052,0.4320691873838333,0.6368645278437499,0.48894088857881945,0.0021913230318761482,0.42484285438434144,0.3888170987692596,0.10989230688209521,-0.031176624017933686,0.68381191071737,0.04125921984241202,0.4444658410026924,0.0030439963321704615,0.15712890568952748,0.6413592495033822,0.2723260191483031,0.38735399262290465,0.6086143407508083,0.5487772276252724,0.09807554004870689,0.6333906252120661,0.11423703963956677,0.3975505117275596,0.03353315772916096,0.4656715771133384,0.5316878183305059,0.35981511498437896,0.6787927359567872,0.5314181107294979,0.4297866429847444,0.46993145726230706,0.32248852850835613,0.704879816878934,0.7180267411056479,0.3017524439849939,0.19670528751563113,0.18644386686994602,0.44216519083041733,0.24946575566189497,0.5634849470433951,0.6876396438574636,0.5453298071176705,0.37704523454288313,0.3235492647660159,0.3905084827606674,0.6437904528810137,0.28820650637406303,0.5966366263563219,0.44741295739681236,0.39749566894712635,0.5769882611559966,0.42648370005463115,0.7576197963423794,0.46328343020609425,0.7796160758975953,-0.18387165151446463,0.3057193191174235,0.0537273913021462,0.46315252465725065,0.6999613828206573,0.34251644975122847,0.5091424128799658,0.4642783068308791,0.39188684656407774,0.6527825875297002,0.03199574112434445,0.7157747197392401,-0.11401182432905509,0.022824720185653645,0.41561622129964226,0.2753159607746382,0.4551165505007867,0.5026679610635497,0.21742656526086476,0.3052546028822591,-0.038150835862980216,0.6420713654971029,0.45902561837998307,0.5030514091300029,0.7020010576425391,0.6342104844848758,0.6645137492703895,0.37013719426817715,0.599822228862838,0.2817624868722317,0.6621988740917069,0.39821427773746093,0.7625220068734505,0.5390453965739022,0.027669109358930237,0.6403024728978738,0.1677158132216928,0.13372487869376004,0.15636573060586792,0.19648586580070687,0.7234462034232425,0.1530536917595811,0.3824316584625842,0.5190441596399624,0.4615247137911945,0.2687762960207738,0.5220860066531209,0.4428572427404135,0.49646656445316495,0.048111937538553654,0.7094939130592809,1.0,0.3636259806909173,0.7455781299053601,-0.012600342058374304,0.6281629142677595,0.3212892198043503,0.03750394459974201,0.3996596256393492,0.6321318529833074,0.16021362784750948,0.2997383177492459,0.5615995036403753,0.7646316138361067,0.5178916049550837,0.45420292108219956,0.11651626346809575,0.37251133847879614,0.49450025816382176,0.27563428339650553,0.1855833935039148,0.5495325890327896,0.38882585903363437
Thal_MDl_R,0.4452725003915607,0.03363480940191742,0.2070580307633278,0.11921208739405895,-0.046363778329720474,0.4172693772514873,0.001537817407519094,0.4935007882142574,0.4604510557222022,0.4715010011291587,0.5152853886323614,0.30918292544889,0.5484923117150742,0.07521907266060555,0.40673184048452493,-0.019866487584871508,0.37638719532761883,-0.011874217912933518,0.3835338510484887,0.031721101995325206,-0.014856690469443264,0.3422398940579842,-0.00988536310581953,0.5277077338924645,0.36956204676836124,0.34477768555429356,-0.042215857271562074,0.36774710686242607,0.11459753003308164,0.12510181124482134,0.05932345564374203,0.46673170787949475,0.3111039790242853,0.28296363022840193,0.3736191866762318,0.4703871700983869,0.2294357478389837,0.17571178008015215,0.27488804512291437,0.4501265516834318,0.41773126160491314,0.22914100589325465,0.20220533418977105,-0.07182523532484911,0.49971881101995147,0.0031323372388057775,0.18289611398728994,0.5591466840880907,0.5332017418628411,0.24942651053276635,0.3595164988637997,0.22321553216378245,0.26086534304126524,0.1983198567364349,0.5399462842084389,0.3581721963255268,0.4678991153247389,0.18572305892852975,0.49806798977313654,0.472781861175945,0.437916632412063,0.41135880180147505,-0.17325698495870037,0.22212083523975268,0.08366721067069895,0.18513879765660843,0.5100661961550487,0.1156392484043484,0.5310263837383015,0.5720670174294442,0.28749922901496233,0.4006084945496086,-0.033270108367252374,0.39180639683258484,-0.0073222772410999944,0.39418560851003104,0.47348936825333043,0.12581064445090573,0.2623742086778111,0.5911564106773225,0.044809137680854094,0.29909308892357417,0.1291450741102856,0.5300466940587206,0.5131355071279836,0.6077863552994988,0.4523421006025527,0.49310799463014,0.4436802873461467,0.09098811251062613,0.5609393342746171,0.2507171157935975,0.43544057630087446,-0.003932282729626836,0.506634307324227,0.4944766824390193,0.351604324454534,0.3931915808041645,0.3871178543500473,-0.17152140901458895,0.06977274489185059,0.5178128742365498,0.4550281130415716,0.07416327092923818,0.40939679618753216,0.2824327479316358,0.05360228516281545,0.11094795926710666,0.4835417318270743,0.4939097522179186,0.12894069370186623,0.1672646157859899,0.45182857678094407,0.3636259806909173,1.0,0.31656591435608106,0.11116639032765514,0.3151920277408419,-0.022824109796915848,0.03649389824006274,-0.09553877866713682,0.30283157817503253,-0.15543701447899802,-0.08005124442034306,0.4759614695197705,0.46656066773780386,0.3696591804016442,0.4799674352042481,-0.022413996942514107,0.4735372164552953,0.5371436906629571,0.2578096848195268,0.057363293584722336,0.26915952011542693,0.47675630035834626
Rolandic_Oper_L,0.8183451675506836,-0.1389820285343655,0.384427778023367,0.4236762732841763,0.052668627003966774,0.6312412582842571,-0.13263049119284043,0.5468618018396222,0.49509242405418974,0.664987626749729,0.5576539229306599,-0.05894150101281513,0.33332990605490304,0.35347364461296926,0.19457798923460837,0.019361983137123777,0.6599262121699263,0.053745649386647255,0.4444361963159746,0.02143374851758212,0.3524925495484403,0.7692713064076504,0.23583873258356727,0.4932675281570396,0.6954220082715508,0.5492733166990437,0.33077761001253186,0.7068025925144193,0.022653645642076007,0.47605903175468783,-0.04101896930022633,0.5090823313385512,0.5310747066092575,0.267022038708252,0.6823571812996976,0.5725570152212424,0.6762866394857188,0.5431395174222358,0.146932645599265,0.7314335215691493,0.8101175203190172,0.3784743140607253,0.1972480591645444,0.21776141194019089,0.42353290209172906,0.002202268255194277,0.6437662677829283,0.7236196591263885,0.6004678040188107,0.22940120816255924,0.5242170165113872,0.4148965850531021,0.7559279626676683,0.30355783043818696,0.7359557047447991,0.4497925103106929,0.5253390963379377,0.7460608632182864,0.5359145089815779,0.7790189878154826,0.5677838909986878,0.7947200387891058,0.05456632035058559,0.4042261288774588,0.2064871418662323,0.5241287803605809,0.7928951283277339,0.5430170928278025,0.6420973954849687,0.46912510030693305,0.47122160294551696,0.7594381897986648,0.15807624938342882,0.8498103585666198,-0.10569496208419772,0.0063573495598318605,0.4803021801760326,0.2655810473428396,0.562115374028738,0.5517953014054714,0.1407870939520023,0.4418606979644912,-0.04449331140697535,0.7466517619916869,0.6733241950599128,0.5299478718670463,0.7699089620191814,0.6205837595682033,0.7612474608047014,0.37995751369546016,0.6045541345567623,0.30045197848951544,0.5585362448230194,0.48102726558025727,0.758887475796256,0.48283396633256725,0.041514315412030045,0.6445880215520909,0.1045294667776905,0.23320182057541702,0.33088471187530566,0.22738976974163486,0.7978093145478871,0.18040112913385684,0.3708614906088349,0.6182570670772263,0.5854508116034144,0.34000908109589645,0.5520083576859819,0.6276672103203895,0.5672998825033547,-0.07156720139798085,0.7702775565813944,0.7455781299053601,0.31656591435608106,1.0,-0.09832438528464162,0.7788970810469441,0.3523704521580193,-0.08068246577769526,0.4311753163445606,0.6398227838917797,0.2819041194507124,0.3850756965941758,0.7058130923132744,0.790362632539944,0.630869699913684,0.5596370849938157,0.21839217699110822,0.2313090528792512,0.5745474889006469,0.036709218321392456,0.28846305054145144,0.825207930233833,0.5564832457689043
Cerebellum_Crus1_L,-0.03277465559949527,0.5028576021266257,-0.3000217959267665,0.1181375641554001,0.16669812867718267,-0.27431120677987547,0.31808108104883814,0.0977549344373006,0.15893660453609865,0.0598774145790915,0.08449053284775972,0.17502393120393178,0.2242713676389765,0.10746178911499418,0.2406577622154311,-0.06369024330231589,-0.24650710472843998,-0.11477925565146975,0.20410326277233018,0.3109263331316122,-0.10830621334087366,0.042497660300195896,0.02971002888469827,-0.14867867592027922,-0.15453463762392947,0.12883429965416565,0.0838759017807174,0.020125203913406622,-0.0025030701761107905,0.08370157746718014,0.13153275499315598,0.1499097415622534,-0.14367366416318014,0.07267704492130413,0.03156103059180464,0.1362366914959519,-0.2309199318870738,-0.09987615448369065,0.04711563524488009,0.05182680113379624,-0.03895145106878132,0.13291012068072589,-0.0028839448580628537,-0.04332854740399555,-0.10450911846455994,-0.10314795866598298,-0.07814532775142509,0.08119079769210782,0.25125530851865574,0.17334573592228641,0.1253956199313027,-0.3144183231643544,-0.07067836962430672,-0.040786132932265635,-0.07784167745675204,0.0950751226221763,-0.011304738134508788,-0.06585492320173558,0.09553712185335425,-0.0911134223810823,-0.1488907194646728,0.013739988355596068,0.30798629881630596,-0.02072002222167468,0.20544432415389519,-0.07686242293246939,-0.018049244185425545,-0.06652695258576051,0.059831932725785665,0.1491929356378216,0.09517506018523192,0.05205813681247925,-0.19692683604645772,-0.0154361246066279,0.1522907906683145,0.20665909746687958,0.1179880695540277,-0.0388402990410454,0.18287379954829927,0.12040955550525483,0.07105320793227629,-0.044881097903822914,0.1864915442044117,-0.12983608732696358,-0.02639433903826219,0.16226997378585617,-0.06101525947580792,-0.0786717060364655,-0.147662191095064,-0.414486548126468,0.06068254303937025,0.2994346680639532,-0.08553055188827394,-0.20959117427356486,-0.006024977396115848,0.18402946297843548,0.1307549162893946,0.20484146541217632,0.2757606509354402,-0.12353634687064464,-0.2397765591511243,0.17532176761217586,-0.020457527696343517,0.04175803728408566,0.28166046685385,-0.2029529298391053,-0.19255372881942753,0.063253831461013,0.16373343312588454,0.10427969023177945,-0.16954496160305188,0.5239538496808599,-0.21185896534544219,-0.012600342058374304,0.11116639032765514,-0.09832438528464162,1.0,-0.12812413793844238,-0.20609439356035908,0.10497763950248372,-0.2943566068371375,-0.008067087791415574,0.037008450764532116,-0.43671363284612497,0.1255034750483591,0.09496110752118611,-0.1661076697029618,0.011212750020625845,-0.26455853853597905,0.2597544315735018,0.15920199943095645,0.003569634663282707,0.09361090296970095,-0.048063903487120994,-0.08285919286552589
Frontal_Inf_Oper_L,0.750530644620107,-0.13220937448934203,0.3573616966933729,0.3960735613533091,0.13798289515937848,0.6335000116712685,-0.07320801220156514,0.7239243218207628,0.5063211240442007,0.6062988133740123,0.6308557841526059,0.09524664253308966,0.2654630928680654,0.2506186598774954,0.2175590207502573,0.06422372153857668,0.5826759846735848,0.0036389453302482977,0.5525887986865523,0.014684354400931625,0.19937640095406295,0.6379667365859439,0.13268750841666035,0.41431226819228517,0.6627170823543798,0.4514547178482568,0.23151743291810176,0.5525945962924215,0.08482994483347256,0.4230368717079941,0.05152639552061991,0.5689443326870366,0.542401956096677,0.260324434141867,0.8306037575233846,0.49529180197179384,0.5842344650803543,0.3091104999352286,0.2793449916577437,0.6141582847332314,0.7148673117496217,0.2890790032418457,0.07772082839800942,0.07786428572398184,0.4118236196391803,-0.02185946487368855,0.5724729253122448,0.6809420396175465,0.5578782926401115,0.0513679298690752,0.4891907862568266,0.38809881867959733,0.8393200984631772,0.2621703222886038,0.7361019544008244,0.43037780362046174,0.4563329942018942,0.8805692149100663,0.40264575315745055,0.7219774849291445,0.4588333542509063,0.7953932045181228,-0.021978334159042323,0.34409992586119026,0.28282570274509666,0.30923412343647183,0.726709629588617,0.5850984749869805,0.6373530668628892,0.6260561096452633,0.3180288012889125,0.6781454383522694,0.08792843779411665,0.7882860358502355,-0.15016464482228065,0.1744780319162583,0.5148349658711447,0.29927617342975316,0.5542835914551523,0.6296516577841297,0.07201192273054534,0.37555360510658564,-0.009611069072519827,0.6587701418152174,0.6614554189906676,0.6000250969767014,0.6853962901108227,0.6775748798062419,0.7015097336283855,0.2943643543130464,0.732950511335653,0.35580334134317687,0.5297078748573002,0.47624026020490534,0.7338458465208568,0.4476569737900073,0.039545314372578244,0.5833672359408943,0.16693377775580096,0.21970457959806283,0.31416433747871136,0.2987237069295127,0.8042980539740977,0.25326427239931576,0.518621270528666,0.5492204763168882,0.41428097627878213,0.29324179843104187,0.41862572550049243,0.5786410376800761,0.5279921438873839,-0.11494848492917294,0.7252334547665236,0.6281629142677595,0.3151920277408419,0.7788970810469441,-0.12812413793844238,1.0,0.25398455068174053,-0.14198430716421195,0.30205472583598014,0.557784790881678,0.2502693180352741,0.27095811059044866,0.4938774317619852,0.7629905702716392,0.5194101023096478,0.6591166076792768,0.13987001893427856,0.16540246687912433,0.5382902276389141,-0.024717241485327123,0.12783438104662745,0.8245310122535437,0.5917727797254664
Olfactory_L,0.42544875199533366,-0.19697525316972853,0.6420195774042561,0.3944627009345477,-0.15510301730476525,0.49163515404797226,-0.213288319991441,0.05211450985433073,0.02479871326730872,0.3844971536068366,0.043629885039943,-0.23275600685600586,-0.017761875467909555,0.6824511543346037,-0.22943847848889726,-0.09218097578054145,0.5453292061729531,0.20844992253394232,-0.06164196753662632,-0.04203686996983037,0.4825009485956426,0.5420352184371895,0.7611369332986294,0.27276852742220375,0.3547030499738038,0.3930405935386903,0.139509659386475,0.5457704656109137,-0.03843052044380968,0.16648449177257285,0.005764087174135043,0.13590954080816603,0.5135814379958455,0.5237030333951463,0.18232510800638843,-0.03499740367593668,0.3334195448651289,0.5307915000358233,-0.07026887152484262,0.36711677092972644,0.4674006144766058,0.17753428632579735,-0.06583857899825386,0.15947293486554182,0.19082591190198064,0.32149190650699955,0.6517499245415049,0.15853122154075208,0.07899340281739181,0.2446522344036418,-0.1559952426931984,0.32967460106623786,0.37232356363134855,0.09584518005246423,0.24270754587992066,0.21055743797232923,0.20636314970943637,0.34757000250974807,0.15894023389119116,0.4060577481083258,0.43792482662906523,0.346309439904135,-0.03813869188687212,-0.019544003237325032,-0.2856366617137379,0.498726097307495,0.31017461585164774,0.3827299497891015,0.18500004346444426,-0.004748271931822385,0.04571060946326899,0.26964737543935635,0.06354825100206499,0.3932304857711885,-0.05209175077218467,-0.27663334643329024,0.13459653618616055,0.3591589229730936,-0.043438654670288374,0.110110745962095,0.19174501104085148,0.30229663218082203,-0.04818431670092573,0.3453528769034818,0.15485129727928001,0.05213322332833072,0.324898481101317,0.12376877977534281,0.46732373818067563,0.4803373495345391,0.10685357162991663,-0.05849242970584967,0.3660293576602823,0.18354800816652564,0.39231774736348074,0.2445451299534326,-0.1377236486024995,0.22761493935779767,-0.3874359108890143,0.5360265070261616,0.16128402194430402,-0.030582492373107117,0.399623507579023,0.03632750316196496,-0.08830795788797101,0.4434059180393057,0.5713373262064112,0.20956488882265997,0.2701922761444586,0.0973306227019833,0.6639848377717683,-0.2693844737609685,0.5061172998789699,0.3212892198043503,-0.022824109796915848,0.3523704521580193,-0.20609439356035908,0.25398455068174053,1.0,-0.0610050884851581,0.5199408373982232,0.6374044465485705,0.03269152145282596,0.6952248831540583,0.4048081020681902,0.3418910392900527,0.41278583988623463,0.10206425384966679,0.23794763011551387,0.25322466289976187,0.15885066310652496,0.2698752122062134,0.4709221293307009,0.28254904473296416,0.21658707706779975
OFCant_L,-0.09806626800386357,0.14226246154717784,-0.01784544685876547,0.004681681173815645,-0.035942428600860256,-0.08870828381468591,0.12220018713245041,0.025761839758797565,-0.05007215486133353,-0.13307398782227986,-0.08163874927611009,0.048140911014037106,0.04741360084113877,-0.02064679331341603,-0.00929681846007677,-0.09778750481404598,-0.08007691964109023,0.1343226650993293,-0.10357486627016534,-0.17897626169954242,-0.14191455016053475,-0.02496041844197195,-0.06998224431852035,-0.16897268052434944,-0.1511981380115066,-0.03997853927177262,-0.17371555501389893,-0.08175164580026609,0.04246798602617719,-0.19363189231748762,-0.010840638935764335,-0.0803671092768516,-0.054944999521871,-0.05498099389186287,-0.05121604024750318,0.03737329851493023,-0.19905918441822817,-0.16128348266540252,0.09394492728171143,-0.03532199585212451,-0.058825966775209515,-0.07818915393861248,0.10430771271293238,-0.010760165340900246,-0.05837478645291787,-0.005594460765622023,-0.1601455113033886,-0.04458086834368175,-0.08155559157529584,0.19528346214948822,-0.06501399632113743,-0.14085767145878483,-0.11480113749366813,-0.05296052789031839,-0.10269527686664577,-0.1599300347867926,-0.1907962774360621,-0.12650556011871275,-0.06501031744958832,-0.0392312865702075,-0.13493695090272664,-0.09035558678724438,-0.1222525165727722,-0.14504426925659822,0.048755520001081035,-0.03689642513660655,-0.13689872954510518,-0.22701853492633098,-0.06095559917981301,-0.013837139980620439,-0.13675922895481285,-0.05047403915042436,-0.05430318169663382,-0.12180139174734987,0.11737733201512275,0.047255522812124744,-0.08700893670454828,-0.00025437749006242924,-0.050517726157071015,-0.05671456562858381,0.016325648722178326,0.04783368577905487,-0.03928255187746511,-0.016773592104972777,-0.05732355272377048,-0.0775484627784431,-0.06418422581708116,-0.1004132391104061,-0.11334970261436919,-0.0810529803130462,-0.021930331220548355,0.02324857328027027,0.05460073946958573,-0.23743760758360952,-0.08031890780175975,0.07761011190397774,0.20425832216623335,-0.09034905223025835,-0.016503142101994953,-0.19331025630586313,-0.23430519422365198,0.0028711464147814624,-0.08735044542103966,-0.17053317091019649,-0.12445287289500725,-0.12182799765920146,-0.05180640694348864,-0.014835557932662386,0.006583524453894274,-0.03490765638026165,-0.13422314837510077,0.0599128176044174,-0.11977503546064183,0.03750394459974201,0.03649389824006274,-0.08068246577769526,0.10497763950248372,-0.14198430716421195,-0.0610050884851581,1.0,0.004405446279246428,-0.12609251570277052,-0.07527233616480221,-0.08142690784877346,-0.07373916528211792,-0.06058562240199964,-0.1238631484390324,-0.09252243396995052,-0.07105885171494439,0.044789632528933254,-0.035180032644530866,0.11871882580703673,0.0857255794656564,-0.14686865588338469,-0.10463781785444791
OFClat_L,0.3827395341345233,-0.27553136367700315,0.549722908131146,0.22657880729340513,-0.13146972324638004,0.3970417202901916,-0.13463097251413256,0.14709627382027832,-0.1839289007703921,0.32164709047015083,0.06321370231857522,-0.1725254208218285,-0.04067425851256234,0.3828965420841892,-0.1938125961113984,0.1463111667047647,0.3808501993114233,0.31152192106264875,-0.024868375255118563,-0.19328394246475708,0.3747958790869197,0.37268033379970633,0.5878935034232137,0.15853846303191158,0.2591877510851875,0.09741229971323184,0.002138676658856731,0.2862332818258714,-0.01288950832294426,0.2114243666989575,0.09135400623897924,0.11145388830339661,0.33201433902550376,0.17280112571961903,0.2910978950664412,-0.02427825507975989,0.3360393541832686,0.43086527751916,0.014906661419617714,0.3408490300757178,0.35009455163732073,-0.12054365151440542,0.021971528669266847,0.10354106541624243,0.21542728743402986,0.2649923522083239,0.45526432734007244,0.10305120747168893,-0.03511803562355677,0.05041090283829119,0.07455261141892726,0.23800986639524818,0.3154760347316157,0.12352322046517215,0.1809326888009996,0.10497710267430595,0.05423768637849371,0.3075244577243123,-0.051465401905334204,0.35906398846864523,0.1846586558644721,0.3766307335437414,-0.10599575208706406,0.12947111914669288,-0.03731972991975313,0.22787792902903425,0.24854377376410214,0.2287236217998823,0.13759684467026842,-0.028230202916138623,0.17056367542156983,0.09567898839712691,0.21114284681734768,0.4148777497083271,-0.07165423113091242,-0.25712310756136547,-0.04193191000984636,0.05799530763626991,-0.003435678555531749,0.023970851709133115,0.045914201580377574,0.5674709529546168,0.06025976305016328,0.3048401435520171,0.17808330448442253,-0.012715828294528787,0.19938618882685422,0.2048983520267823,0.37748044550513044,0.42934638228118865,0.13733138505747883,-0.06866988256941454,0.29810282467078975,0.26836875138991056,0.3152463255236372,0.15851512962197864,-0.18064573625096153,0.10809136284359044,-0.23801891656806531,0.2660585661119338,0.0718080415377439,-0.22626630438017384,0.33833259301504925,-0.022368960945262868,-0.12695490273361337,0.4200889654930686,0.8283259768551041,0.42831713156918655,0.11423059501628358,0.13138356923926325,0.4686939841585567,-0.2247897530397898,0.3829468264228497,0.3996596256393492,-0.09553877866713682,0.4311753163445606,-0.2943566068371375,0.30205472583598014,0.5199408373982232,0.004405446279246428,1.0,0.3480886694872622,0.16785855124334736,0.7079002598519308,0.20088976921697219,0.29368182973124557,0.3061546027402881,0.09407750722597201,0.2965884548460363,-0.13783990357623674,0.01722312826992289,0.08956419148101115,0.5146296140955928,0.2651080477183056,0.18047420257673982
ACC_sup_L,0.7547848164354951,-0.14916613322455685,0.5748068494423371,0.6149962049033645,-0.08212973601507963,0.6805979003764395,-0.07659541338679955,0.41052652265716766,0.4350319188322427,0.7225021145254413,0.4554528744755928,-0.059944632391766374,0.3932106964999508,0.7207308208843192,0.11787511600227567,-0.030894257863895488,0.7132799860755549,0.06968548470318683,0.3745790578376249,0.07734589546689487,0.4300586139588386,0.7122463060479806,0.5269895009589088,0.5575458351431333,0.6187660095261163,0.7034367033247514,0.184147724758478,0.751061422933614,0.0607210788889879,0.28795633741321086,0.004409705340709253,0.5626250060842181,0.7186776491981246,0.7166500599271504,0.5182677040802731,0.4037769868969793,0.4665874377717709,0.5568623991796083,0.22236061677913008,0.7049817641568882,0.7617395945022382,0.4370376503504992,0.06170285836808443,0.08272639007557002,0.48749477624175425,0.16439870393599684,0.8298514384695528,0.6258861289136005,0.5465162590738372,0.3835341380709728,0.25815336019963026,0.4352195440476137,0.5509127674604589,0.26862697551791354,0.617007961723515,0.4361056540183612,0.5529864117653881,0.5546722890824057,0.539848700866643,0.748957112484355,0.64708897290445,0.7144514795903587,-0.1253688978289841,0.35563358519012883,-0.08297356930242784,0.5947269313088297,0.7136250204688046,0.5171030357529801,0.6023570965778648,0.39478761129457424,0.3272912723925684,0.6483908144650841,-0.05785836692497512,0.7199842717276315,-0.13865843977458323,-0.014784095693091547,0.5682608747513965,0.5379488089044396,0.3382344526905,0.5627751557044351,0.23878948183569146,0.33444433160631243,-0.04010497110103459,0.617411746655315,0.49048826250374183,0.5009959635685615,0.6968971922601447,0.5171998604530837,0.6958700532969455,0.42461540927441377,0.5302159643877185,0.3211813141641091,0.6262882469720232,0.33984151451356887,0.760171729164977,0.6242051419711565,0.025130976980384134,0.6459541428919326,0.08484730463559483,0.3994774763657405,0.21195596604026928,0.307899249662516,0.7133757509726721,0.16253516977980945,0.3966818455891691,0.6586378446800037,0.47580898128306515,0.1949271431515138,0.6727095882330507,0.525080091492599,0.8027822192884234,-0.031134414746354994,0.7540845949760762,0.6321318529833074,0.30283157817503253,0.6398227838917797,-0.008067087791415574,0.557784790881678,0.6374044465485705,-0.12609251570277052,0.3480886694872622,1.0,0.06475492061477535,0.4065016300514975,0.6863548236207834,0.7376945059788047,0.7194381398575012,0.5078676761710107,0.13143026165194585,0.5657836713305683,0.6068552510596791,0.2999493015900568,0.33033948209664543,0.5402708578498869,0.4640083205254698
Thal_LP_L,0.22331278556506223,0.19941612528900685,0.04548843549923807,0.20672023682849255,0.30065843610767534,0.16427729005811678,0.11292278695636049,0.16276046296557084,0.17122237146256844,0.22193228255897313,0.19393090635127644,0.03777197028453816,-0.07179257746198142,0.0989281215954995,0.11953770779295567,0.26102644128754926,0.10027600172832826,-0.07267689526133156,0.16073632345808725,0.2061556948549268,-0.03793429672346784,0.1208527928742321,0.11655507622405818,-0.012756556347534451,0.05460843334339786,0.12378946149158794,0.5118315803272083,0.10020929635627263,-0.09406832370627964,0.3624827919332419,0.02515273034897395,0.08215435742693082,-0.051020259930300293,3.7962261424037874e-05,0.30043479354369423,0.26503716745543604,0.021679631978814472,-0.004285059114354796,0.07161968063749723,0.3231954148462228,0.19313711402939793,0.14010371197043334,0.06739239036409853,0.3177823255924294,0.1701503509210033,0.18082561229405175,0.21656801991239874,0.1793477422312327,0.20471791062698602,-0.2610267831279018,0.21666153650780415,0.08031646923779154,0.2928899337996306,0.15619265653945766,-0.09266396358601106,0.09231982942204552,0.2091802136337658,0.3269601889991903,0.18047513806996812,0.23984702961169252,-0.05481235578037735,0.283610589092765,0.13738979324492143,0.28996745757770764,0.1498457299464468,0.15972468393487152,0.2222875233968308,0.33782177565873106,0.23706945973697954,0.2002726528284884,0.3914444487974173,0.1881140250190688,0.0009323645260608237,0.12609727590452272,-0.08705449695975366,0.05519320646597576,0.02991721655355242,-0.07617781227483483,0.1989606830683721,0.10504686300063429,0.0005108277864592248,0.012221124017680711,0.0861971248913132,0.036376606617429225,0.2218960177098556,0.15309293623920295,0.16933790739911703,0.05052628589662235,0.16986673832216256,0.20310203421239362,0.21881409780744268,0.09600528209895921,-0.04298294660820462,0.339851769191246,0.14772886556892761,-0.1274647983807377,-0.08268126440235674,0.30811883857313654,0.05446022959536369,0.16156171790269183,0.42235526484386265,0.06145525496736522,0.21604136315295305,-0.01705511843977436,0.07327401573660307,0.17960284167984344,0.07879224640011422,0.36849035643548933,0.13979084450658225,0.2655270341237291,0.08523007954035094,0.2211250243570159,0.20511329447026735,0.16021362784750948,-0.15543701447899802,0.2819041194507124,0.037008450764532116,0.2502693180352741,0.03269152145282596,-0.07527233616480221,0.16785855124334736,0.06475492061477535,1.0,0.11746166767104117,0.13119966612560152,0.24879043200448558,0.142898154367279,0.27138312967363465,0.13655556047957115,-0.13639826099975472,0.13531941358413405,-0.36125696370104265,0.007572678738019287,0.34702739060090065,0.15751791880590016
