,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,N_Acc_R,Cerebellum_9_L,SN_pc_L,ACC_sub_R,Thal_VA_R
Vermis_8,0.02231943020830948,0.19109817792669911,0.11571906802483402,0.1767305447922934,-0.022368960945262868,0.15334581481986434,0.17454557380509447,0.13890671015976283,0.11327380834514218,0.09969459802797213,1.0,-0.07890639928479577,0.23636954514451977,0.19627315049697258,0.2022545478703798,-0.10080291558437683,0.19917580669485999,0.06327475495513324,0.14664838358338453,0.22486593197412552,0.037273105533598465,0.100875766841819,0.1253350338188431,0.20113789554748862,-0.08188219228552902,0.17900956713202304,0.05277658164410636,0.18137516591938088,0.28827796069089606,0.2213402353727197,0.04260118066414056,0.08687316886732635,0.08523082276593698,0.09473859159559583,0.17202571881890433,0.13413762935660037,0.04777881236983128,0.06003268735496716,-0.08312801306602217,0.09484306778595418,0.17356199410985138,0.18517651532246052,0.05634983136840117,0.12237418199598019,0.11208824317559507,0.15913853679908824,0.11137866900373761,-0.01705511843977436,0.10966432040763627,0.21261031497047359,0.09996414538282,0.031852139378784436,0.15583515924431035,-0.009131194488950398,0.07966357987870483,0.13211850308705358,-0.12200913920512109,0.21293483077903877,0.05206637631911445,0.2851193611707625,0.04267279559810083,0.1375488491273932,-0.07421023125697483,0.0699150337609075,0.1193591238034068,0.0027450716325107334,0.14009644080729144,0.08186270771202213,0.13161114487224737,0.03632750316196496,0.16253516977980945,0.1287847265755057,-0.026551921051680416,0.1649309489225908,0.14753629829009718,0.09924957709585497,0.16509401866800782,0.013572694953359115,0.2689041462767606,0.003380640698676581,0.07416327092923818,0.18021467760655868,0.011863225699906436,0.030881891855829936,0.28413622191245796,0.2225390746541329,-0.09472481047747273,-0.04558841272013611,0.1530536917595811,0.2075782327079322,0.2556313642417405,0.0688221017835808,0.18613878383171514,0.09521369690454949,0.14724075703801542,0.2071092258586995,0.1202692711970662,0.10670110603095091,0.017887796762327074,0.005506251316135131,-0.023486434120405103,0.04175803728408566,0.17886957399064776,0.09574922904350301,0.18688005530412952,0.20462080341404515,0.2020665403540189,-0.04105296382044797,0.12123126159996951,0.12493319067681498,0.08115642771468587,-0.012511136758668821,0.1267184117628898,-0.03185095144029353,0.21310013296442673
Thal_AV_L,0.4420028728346705,0.3938679803685832,0.0674264125208026,0.496553927430469,0.12947111914669288,0.36940715780549627,0.22700497232755656,0.11564187595751077,0.4458143556621867,0.053472493170142264,-0.07890639928479577,1.0,0.21818070798542272,0.46334983341004027,0.06484851486973602,0.4051106110922259,0.380361423935605,0.1601691265367539,-0.049690299126182516,0.36659180056079865,0.35907015860215424,0.10552558022423132,0.3676653500997722,0.4286013231847398,-0.02567763511242248,0.4864125454351119,0.4759927255125587,0.07937509672269283,0.3652219699509998,0.27012261642887814,-0.0387465870418226,0.34969333679754006,-0.032444299672128564,0.44472396950035353,0.4804354141748123,0.457915634017122,0.03721834502364023,0.15989286182381815,0.2510827617245158,0.1569910866254982,0.48019356515953765,0.43821152829682114,0.4189910474812185,0.3263138863112362,0.4422640321649608,0.4715044732425569,-0.02876918955412023,0.28996745757770764,0.4534624427476803,0.079219428282052,0.4355300196812994,0.0050733433439430434,0.5209767005647457,0.041179478258183896,-0.006475356678081593,0.22455674976237958,0.21286796173226996,0.32655402624633184,0.2421689399603705,0.3917973193927869,0.2705049819355895,0.427725076825295,0.19467491549601032,0.5598931114336883,0.26395776130202275,0.15383203934559808,0.384005251850749,0.4500223109143962,0.3804370622382269,-0.019544003237325032,0.35563358519012883,0.4321883552755239,0.17893652634692067,0.33239102238975976,0.22345844239238316,0.14823716438417903,0.44958722628839065,0.026490455633053373,0.40359997376188056,0.19302834166981742,0.22212083523975268,0.4595155479264888,0.4280536029710111,0.19742512511476776,0.16672607129689196,0.3277811905597025,-0.08693738907973633,0.20929369983629167,0.3057193191174235,0.21271227294647213,0.2650036520040216,-0.07434062473451304,0.47702953440454154,0.42611178056787685,0.317123048123493,0.44448872865398037,0.17783745771840484,0.4351039933571809,-0.2080348653412856,0.32413188373696616,0.013590861018306089,-0.02072002222167468,0.49026952098260984,0.4692296650392743,0.36384720320300196,0.4047280927100899,0.14373779309825993,0.11335298122383161,0.45716424244266407,0.24872285374923558,0.004279401156950187,0.08175888397514086,0.1596682856161441,-0.0046642133262938265,0.11241790014017984
Thal_LGN_R,0.2540116354931474,0.3425003193839969,0.3153172530441151,0.38400809082266585,0.3441442283112055,0.6296761661561223,0.27084873328754233,0.037762959835558794,0.029053407639142798,0.3029955791858204,0.23636954514451977,0.21818070798542272,1.0,0.5069688952404456,0.3391140748779332,0.3891244078786944,0.6800793898158921,0.3762234388972365,0.45997015331023233,0.5415292858059446,0.36025512821951594,0.27880840127867434,0.6134866381754506,0.46898306109572385,0.13822510005357572,0.7303057780499238,0.3393736959492819,0.06871956624784555,0.5679979479380599,0.26119006278181395,-0.16639827271443888,0.4948606913984462,-0.1614568654098859,0.6171126067860083,0.6403768627459915,0.6285098420077556,0.18329247467721355,-0.09878482496988623,0.21433130767158298,0.5087374934321399,0.6804852342564688,0.6520314485941268,0.3644153213940889,0.5270565992534517,0.3191310797674984,0.46121437033764573,0.03133221468821509,0.14843222028263311,0.612505113870837,0.06622575924884318,0.45714827167224276,0.18578825334999136,0.5941311108075938,0.14664268829094362,0.06362186242332683,0.6793881267688743,0.0008231288666050979,0.4355895634075266,0.3742958271646147,0.4055993303907372,0.039454129225405137,0.43477245688494565,0.26871164136612813,0.5205725272431874,0.41432932030729525,0.0871297252043933,0.5088169553291836,0.47503812220343167,0.4683410094955541,0.37209250158323076,0.6535790894684697,0.6001305654687519,0.049782887633218934,0.5147999914853053,0.4760371308799971,0.3757382100171743,0.5539826720283026,-0.19406053145619617,0.5507567402256887,0.3038392431335734,0.3576241171589703,0.6862623795934945,0.2225564607838541,0.2753265199647545,0.3073291430843362,0.6046780730394506,0.08656003372077907,0.28065592115885063,0.6117497903455474,0.6300090364999924,0.4544304344417487,0.011800054048590605,0.4842440117691998,0.6064969442479711,0.554965436264081,0.6259798981509315,-0.04438521075784733,0.5067743999760373,-0.06302202392828245,0.20154218671407068,0.022162354873178778,-0.154773790196324,0.5429333233620491,0.46094488138300155,0.6507984408488641,0.6816327646519077,0.17376967339996338,-0.23549040018283876,0.5353814839178996,0.17675708004930307,0.47828285582538005,0.08268275850406501,0.38724655497215166,0.2262638547177297,0.7056682830654941
Paracentral_Lobule_R,0.44727798701682075,0.46777251462503305,0.35780300220139305,0.7245143046064987,0.09407750722597201,0.7313211088573388,0.424786633651257,0.11006294342803107,0.3152373705000957,0.35377377095602974,0.19627315049697258,0.46334983341004027,0.5069688952404456,1.0,0.3168155234529077,0.30849992628053746,0.6715730114179278,0.2331418813016413,0.17641913124643924,0.693885155797236,0.3823218185179269,0.3586651414856542,0.5715970260789526,0.8417482349809626,-0.00530558424138552,0.6878979436447767,0.37283928635209146,0.45518238680303347,0.8638335458536182,0.640759725165719,0.06919680398909114,0.552688827330318,0.11454218673510612,0.6403735050726708,0.6951864257285197,0.6812602193584448,0.07990882273532242,0.12711239019798268,0.11817145698180792,0.3481570253050017,0.7229485503093992,0.7054679022324375,0.3617446412657513,0.6154533778551715,0.6302068348988119,0.6248990839288618,0.1901932116554099,0.27138312967363465,0.7233902431497924,0.447697820851211,0.6200973750934725,0.0709319307746547,0.76344787638391,0.3832110354782373,0.05765635683541357,0.37181258985615334,0.15083119426923575,0.6172447594165816,0.44812519515377675,0.8369604985169098,0.3989362667815032,0.7043779876140625,0.04349556469135246,0.6094568776621695,0.4369643312817263,0.19266183823385705,0.5547840178471406,0.7463022845864943,0.5360069233814164,0.10206425384966679,0.5078676761710107,0.6165760105943074,0.21043258057018885,0.4356126241094201,0.602081404411026,0.25112015344288763,0.763916020723305,-0.10587166669767353,0.9037573591984162,0.2818585258065924,0.4799674352042481,0.7021558691648938,0.3905200059960323,0.41213535522528566,0.5467733085123212,0.47941628582014584,0.01274464562676499,0.11899090549525894,0.45420292108219956,0.614294301488849,0.6207299122750339,0.020097423206086117,0.6299570003761744,0.5670733426909803,0.42982253893680955,0.7422796154021484,0.27247386206774427,0.5929660126785129,-0.09728209701966876,0.38446905609926924,-0.008687038425527413,0.011212750020625845,0.7986911612488758,0.8291032379607661,0.6495880376989681,0.7540105773759768,0.3872933156905061,-0.019345585540045927,0.8529677516098215,0.5875417631810261,0.2012929348483608,0.15923275312853438,0.5070803916695686,0.09137719953363953,0.34996705256002497
Vermis_9,0.1902274072784284,0.25116738053959436,0.07736371572683133,0.2279736470182109,0.17088946389621368,0.36172899140516496,-0.015436616297871887,-0.07286939389436402,0.2236677332817536,0.04245368665227483,0.2022545478703798,0.06484851486973602,0.3391140748779332,0.3168155234529077,1.0,0.28258607650554224,0.28944558728116804,0.1061320947489424,0.10968420057375117,0.30698926310318586,0.3617242329267715,0.20670366698673534,0.24866148436852262,0.24908109304606674,0.07306549806589534,0.36005929812582904,0.11061744932078131,0.11435159085830668,0.26741629506473774,0.12627676063103394,-0.15910840855659067,0.24435272262013877,-0.031293438674408716,0.30733097060302067,0.274278758761459,0.3096030708646024,0.0271377375756154,0.04525442214356395,0.2380040344326635,0.22708435940722368,0.32557533201787764,0.3362756049459309,0.22291887228165658,0.1567107203298043,0.003724702132577902,0.29010993763125353,-0.07023784856133435,0.1661326922860592,0.2411725261943856,0.018818203643404273,0.20124664766011927,-0.18101915560864748,0.2282286466418891,-0.11875636394388125,0.0730156275892997,0.3539561198973735,-0.015004733373411877,0.2634854084623442,0.2917070313024777,0.23272409684895318,-0.11944942480508682,0.06512430641196086,0.3291387217105242,0.24775288138308998,0.17933502846293403,0.07244292485711563,0.28367740001034686,0.15140015661645062,0.050927117827824414,0.20486848953013834,0.20937523355368792,0.261821566725773,0.0007943789795442574,0.3408770178129728,-0.054137916149697665,-0.07707526964891219,0.25991471402516997,-0.09246757443785672,0.31058327821159587,0.21179352849307256,-0.01603419545400316,0.3088497398215432,0.30169580192734236,-0.1202068999102565,0.0926606879955413,0.3349059162994225,0.030867230845118276,0.26577567006669617,0.1944294407640588,0.3418287763389356,0.08109601900158404,-0.004409674690209357,0.1758647841599004,0.30563386203814,0.18444032764809595,0.28672595059719136,0.15167081835673965,0.1471465345198755,-0.08321709434555985,0.07299518655134396,-0.08258174244686024,-0.1868076948701195,0.2184257370123046,0.20534899939954093,0.3674015078289105,0.33369286165945033,-0.06726839827049483,-0.1427840976916284,0.24420983043605107,0.11740057558090831,0.20300513414320648,-0.09655637232447453,0.04537920099666626,0.12427394539101042,0.2756834496977074
Amygdala_R,0.45435357987607644,0.1792039436517116,0.1884764764931677,0.3140976010618431,0.42934638228118865,0.34705839810682215,-0.11119238545170367,0.05854448542467467,0.2590191056989201,-0.032297251195752705,-0.10080291558437683,0.4051106110922259,0.3891244078786944,0.30849992628053746,0.28258607650554224,1.0,0.3361895112806231,0.3273200070684777,0.009366947299773398,0.2521466332323029,0.35626578555369937,0.05152428600567992,0.5610322394769633,0.1965028405488648,-0.014496607023751865,0.6548532653405251,0.5948227545647118,-0.16335888416188948,0.1726843994269822,0.018655641273254798,-0.23809462755209063,0.39213712701044584,-0.20343964244005866,0.688117629557265,0.43591709976345705,0.5445367647386784,0.25630064239767864,-0.14330019325417181,0.4482850536505288,0.7097488112145859,0.46469553998279095,0.49772975285749904,0.40590554788104827,0.42299004266075857,0.09810522160930524,0.3081307111607598,-0.37602566669645016,0.20310203421239362,0.4987958472983057,-0.2534442740479981,0.32994468037884944,0.03819606442173663,0.4545041969762469,-0.18700866884618336,0.1821807009773738,0.48499409093953655,0.23008890204921845,0.22061670261961472,0.3120818161682841,0.13744057665291082,-0.1069600594238999,0.11201892252246133,0.4395573673114099,0.626528160010872,0.2634436498861413,0.3827964244235856,0.31464812118376984,0.33514755922372,0.12255453247460105,0.4803373495345391,0.42461540927441377,0.566958896166567,0.06868724632635632,0.2704037138275996,0.07696912271300856,0.12822791817090243,0.36519843731889423,-0.25855375071590986,0.2902178562799249,0.4390775788306744,0.09098811251062613,0.6191640870104289,0.432762949859038,0.0027161690670482407,-0.1964285342060869,0.3580728612517636,0.15563715788232216,0.639316669940464,0.37013719426817715,0.2443121336626703,-0.0390888310125006,-0.1511272657561079,0.2571464671113907,0.73081099778152,0.4306365484534844,0.39521987683320353,-0.15041278836859814,0.4047184900934028,-0.2879536245714056,0.12018286562273328,-0.1111467703276536,-0.414486548126468,0.26774711086235303,0.345365591071727,0.5029970448423083,0.4658776789915045,-0.3139613064999876,-0.24177915671444591,0.40547290102679895,-0.139864153018441,0.3225409488162474,0.026565239516074847,0.1175836395981308,0.3755591116931011,0.31195183584819536
Temporal_Sup_L,0.40278707397587016,0.6055715419822976,0.5131944975481576,0.5114213749030244,0.4148777497083271,0.8458298118237678,0.5427654245340124,0.13243319351576735,0.16865588847991184,0.23985158421242977,0.19917580669485999,0.380361423935605,0.6800793898158921,0.6715730114179278,0.28944558728116804,0.3361895112806231,1.0,0.5177487307287296,0.3806750224925223,0.7145968355190868,0.42003378422244747,0.45187387710910004,0.7508540071628519,0.7311291993653211,0.03669461130040952,0.7911603221234838,0.4806547145543681,0.09879551398853954,0.6997858941336123,0.299782543216591,-0.13797968994970813,0.5895428504586979,-0.03418111612007512,0.7091203093820911,0.8169411855801416,0.8193093125244933,0.314542947711198,-0.031006159085507516,0.3695655404781478,0.493165512853947,0.8648820372650161,0.8366659324752728,0.6306196503711773,0.7491773098406493,0.5688180026042817,0.7398294047083788,0.23388690464228162,0.12609727590452272,0.7449699056639376,0.07938974870878986,0.5875199408471793,0.22793378474160536,0.8078161646075157,0.15143096875149167,0.13987072041958534,0.6186390027999908,0.1261091476261785,0.5975938929232385,0.4773711392323053,0.5552138284735565,0.34922421300590606,0.6520733777490197,0.2579426161275837,0.6480796887153696,0.4842004132745795,0.21075536961789582,0.6942307687216027,0.6429210911473531,0.6087926908997253,0.3932304857711885,0.7199842717276315,0.7739897968622254,0.22349984431899617,0.5629058902549695,0.6864874479099893,0.2562016130838654,0.6938046004147148,-0.011631735314090202,0.7006796701277045,0.5487929356516568,0.39180639683258484,0.8125182312049927,0.3256608596285957,0.4583297175383122,0.4943185828930115,0.7372096241423765,0.07147537393534434,0.3609327714830823,0.7157747197392401,0.6578339359910642,0.6041202993195046,-0.006343243846241198,0.764302559823907,0.7159819103848278,0.6452183512533302,0.8301539434740649,0.04753843840452672,0.7455719358800287,-0.006517959015047219,0.312514247457615,-0.05872325972191985,-0.0154361246066279,0.7723885723714903,0.6742821292212123,0.878342946072797,0.837304790976702,0.39704833981891696,-0.21550701838594177,0.6976910749766684,0.34937314336990305,0.42322010029606744,0.09539767270670906,0.4307096036243793,0.038120762082284605,0.6044599162024659
ACC_pre_R,0.19695448582637398,0.31664386965997665,0.28064739785454257,0.3125464217097611,0.13745527243285965,0.4607578449210452,0.29795175637515464,0.19858013082219006,0.0580833815640657,-0.20761571761347855,0.06327475495513324,0.1601691265367539,0.3762234388972365,0.2331418813016413,0.1061320947489424,0.3273200070684777,0.5177487307287296,1.0,0.3855938495521064,0.26965880150418575,0.14046245261443188,0.4781575200239589,0.42711265067399795,0.251810801561442,0.0010117804166692797,0.5055331752295623,0.4090778422221238,-0.20252333302070422,0.2843151804993428,0.10032165111791344,-0.027717866385616345,0.4088169242569851,0.047496402098164935,0.3985060945727401,0.4742937867745134,0.529295424675055,0.41224088417002425,0.02571992318937374,0.46878916680717536,0.26342545380584875,0.5440405709561819,0.5668791670311463,0.5252362202749679,0.5342694677416043,0.25279227948957944,0.42905509453704244,-0.034565986278855224,-0.062087059778998505,0.47262336526331045,-0.18387152465934015,0.33032797767008704,0.29172641006961886,0.5725974277853951,0.04410527935659897,0.2368159675704693,0.4285372289629854,0.10353113215110164,0.3980149007568495,0.11213178685809519,0.15574973975254713,0.18225582750674083,0.31893235108549134,0.24776836922319084,0.5604040602062146,0.24290164872393555,0.13862535900905723,0.38093769312068737,0.3560062987770678,0.37272125481423446,0.38816935952262144,0.597472953780115,0.6158871154175355,0.027607371468321817,0.17547670321084263,0.3749993517797254,0.14581219341963633,0.38093839774189203,0.01207118171610052,0.26861322998706855,0.7423201084011153,0.22347719027342547,0.4876628264858657,0.19279609762298347,0.3630259996387126,0.27543505876147617,0.51031913581682,-0.005104090536380965,0.299869831084115,0.3877493047246398,0.343272625598775,0.2054353975865798,-0.10827569551828475,0.46521848762410545,0.5204908743193146,0.5390783415433339,0.5094842288784402,-0.24381810634042606,0.5663424737021974,0.010318152956111663,0.17313784545519345,-0.07059374811026879,0.008330353834155306,0.36999710181646234,0.44956696250612344,0.5079274017177283,0.5725651543463768,-0.04591367302434567,-0.12229364757182824,0.46339085270387087,-0.01624161384666377,0.45228616485349077,-0.005845801739087764,0.21658953616223484,-0.15386782988296288,0.4086836135821874
Thal_Re_L,-0.11552824186369645,0.24298806438418008,0.088863477844321,0.15424765265882232,0.05799530763626991,0.3375566401900714,0.18508070332951476,0.04864765995965649,-0.02764222759857086,0.22879463245951634,0.14664838358338453,-0.049690299126182516,0.45997015331023233,0.17641913124643924,0.10968420057375117,0.009366947299773398,0.3806750224925223,0.3855938495521064,1.0,0.20114844341766352,0.06684999308629024,0.1687158748882412,0.20894573656349413,0.23883231400538044,0.09660708646882481,0.319817247309307,0.16130489399204054,0.05753132135896443,0.34600120807273244,0.16562522961693582,-0.11413673797095801,0.34762424483519233,0.03663765222437933,0.2038489418353771,0.2742927172280437,0.28514282096501664,0.0845172938527942,-0.09359266425983949,0.18253788519247818,0.1664641382412342,0.31947636984573463,0.2750839909433641,0.09543536449260281,0.3704158874612784,0.20945847447603771,0.17988921683132506,0.07828679114400583,-0.07617781227483483,0.2269619613940363,0.1255800842629617,0.3056105842183503,0.21149869460676646,0.25868218626198564,0.007862613946193905,-0.03642555656986268,0.5394620323621333,-0.059188540235649456,0.3485126048740139,0.12537018112349907,0.16632335304467252,0.0640664268954652,0.3469988486454364,0.17307112540339822,0.22094383223484637,0.3582390641617105,-0.11970207622810768,0.2557167622001465,0.2228076299777051,0.3617010562051111,0.3591589229730936,0.5379488089044396,0.23779894849868768,-0.00580410346068607,0.3088774109123159,0.32639035597441046,0.3252376074995084,0.17488020302833154,-0.053995116093999186,0.20870112099864646,0.20027928068364867,0.12581064445090573,0.3347613758238616,0.011686691388785668,0.18449944437488658,0.32468255219813913,0.41724522499537864,0.0229961397136119,0.046452049340051996,0.2753159607746382,0.21272297092656164,0.39502198633076074,0.034154363219228726,0.30149017368631104,0.2432848056268377,0.4272212653678406,0.29541568026180176,-0.05559142945449358,0.2924211696125304,-0.14088525299425686,-0.03300169488170818,0.02222755600219341,-0.0388402990410454,0.2813324624115833,0.13159064137333018,0.3420981932065743,0.3269244739388695,0.25101723391938463,-0.18603703592022047,0.15381601689137722,0.150395521476445,0.4889887839812831,-0.035922354063126945,0.19901784743048476,-0.07229707603623993,0.5276125008872997
Precentral_L,0.502582535100656,0.3476628747566861,0.31739444460755456,0.3821522521796817,0.2910978950664412,0.6440005370232535,0.5385490174464767,0.20600736686240792,0.2663737685266261,0.3682642028167537,0.22486593197412552,0.36659180056079865,0.5415292858059446,0.693885155797236,0.30698926310318586,0.2521466332323029,0.7145968355190868,0.26965880150418575,0.20114844341766352,1.0,0.46174619884387014,0.5405680234217246,0.6370413531652112,0.6241804377935476,0.03684203917496563,0.7101875864648969,0.32197211258950215,0.24534942576902152,0.6246817050508596,0.26576931896738987,0.05564887931729951,0.25082852902068,0.08553772778620908,0.6101327739186917,0.8976023233911191,0.7095751009048292,0.174157870635661,0.16136287046908568,0.08788572549993179,0.3730789794413788,0.7651475058076039,0.8318048820592636,0.3845973432847315,0.3928090690731346,0.5527985303161682,0.6755816920910822,0.17647150314331295,0.30043479354369423,0.6835635696816009,0.2202066083752709,0.33621560651599414,0.11630176470150497,0.6942879845313281,0.24097936408634385,0.007199240982658217,0.4518854394545847,0.17449669849723715,0.5377317004311744,0.5892499095648194,0.6917207831804761,0.4051574897309632,0.4827369229016338,0.15895783612629832,0.4186334215026613,0.4123730578199208,0.06045764246362872,0.7947187134885808,0.46128527368872074,0.5164749835062094,0.18232510800638843,0.5182677040802731,0.6434108106716925,0.16403391977336765,0.474491950169659,0.4635372766419959,0.21570829650647153,0.6319146744235448,-0.04228510245870959,0.8512439733275741,0.35679470017450404,0.3736191866762318,0.6517935679364881,0.26193710299234413,0.4169223157760058,0.5527097867989564,0.5159715750323132,-0.06345871679210871,0.19878862475852527,0.6787927359567872,0.6860120043176838,0.43235246030259794,-0.06771581732260532,0.6476242777025636,0.5540305617651474,0.26009457846386275,0.8701110515980378,0.13794146916432048,0.45605088267393523,0.03694453889444399,0.3464765754042412,-0.16082693683589935,0.03156103059180464,0.6852771286019682,0.5769691645233531,0.72844028500549,0.8151376341621432,0.4379853390957092,0.06282178476904343,0.6325968452960008,0.3045752772851819,0.312150852533101,0.0029775280040108864,0.4028899098832839,0.1418291840239627,0.45530795361372695
