,Putamen_R,Caudate_R,ParaHippocampal_R,Thal_AV_R,Pallidum_L,Cerebellum_6_R,SN_pr_L,Cerebellum_4_5_L,Occipital_Sup_R,Vermis_7,Cerebellum_7b_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Heschl_L,Frontal_Inf_Orb_2_R,OFCpost_R,Cuneus_L,Olfactory_L,Caudate_L,Thal_MGN_L,Temporal_Pole_Mid_R,Thal_AV_L,Postcentral_L,Amygdala_L,Rectus_L,Thal_VPL_L,Cingulate_Post_R,Frontal_Mid_2_R,Cerebellum_4_5_R,OFCmed_R,Lingual_L,Cuneus_R,Cerebellum_Crus2_L,Calcarine_R,Postcentral_R,Temporal_Mid_L,Temporal_Inf_L,Hippocampus_L,Vermis_9,Vermis_10,Cerebellum_10_L,Parietal_Sup_R,Precuneus_L,Rolandic_Oper_R,N_Acc_L,OFCmed_L,Pallidum_R,Thal_MDm_L,SupraMarginal_R,ParaHippocampal_L,ACC_sub_R,Temporal_Mid_R,Cerebellum_Crus1_L,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_R,Thal_IL_R,Thal_VL_L,Thal_VA_L,SupraMarginal_L,Olfactory_R,Cerebellum_6_L,SN_pc_R,Thal_PuA_L,OFClat_L,Occipital_Mid_R,Cerebellum_10_R,Cerebellum_7b_L,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,SN_pc_L,Thal_PuM_L,Vermis_4_5,Frontal_Mid_2_L,Parietal_Inf_R,ACC_sub_L,Occipital_Sup_L,Lingual_R,VTA_L,Occipital_Inf_R,OFCant_R,Red_N_L,Fusiform_L,Thal_PuI_R,Thal_VA_R,ACC_pre_L,Cerebellum_9_L,Thal_Re_L,Cerebellum_8_L,Supp_Motor_Area_R,Amygdala_R,Thal_PuI_L,Angular_R,Temporal_Inf_R,Precuneus_R,Cerebellum_3_R,Precentral_L,ACC_sup_R,Thal_MDl_R,Thal_LP_L,Heschl_R,Thal_PuA_R,Putamen_L,Vermis_8,ACC_sup_L,Parietal_Sup_L,Thal_PuM_R,Raphe_D,Vermis_6,SN_pr_R,Cerebellum_9_R,Vermis_1_2,Fusiform_R,Frontal_Inf_Oper_R,Red_N_R
ACC_pre_L,-0.17599783126157886,0.42773634101572233,0.318986511616491,-0.40445109204442503,-0.23732305328523187,-0.451959660499368,0.4563248334398291,0.21954857260274882,0.08618950499115949,-0.4654653227530257,-0.5165576197275071,0.15533109501449519,0.7451277066568025,0.35302070646840716,0.5153186652793192,0.7990583182808965,0.07423986978478658,0.6606898031652068,0.4194876149706722,0.13526163292361587,-0.14264281832923242,0.5495857733626729,0.2972283393929884,0.3984929821250587,0.024900990175806253,0.2809265754981437,-0.30211336681442574,0.43262228924757845,0.2500315674078769,0.2208094482989787,-0.3093889372167732,-0.01251438752269923,-0.45562921490547553,-0.306508833477347,0.18559071958768822,0.13762636632654135,0.04037914497116616,0.14967086136378333,-0.3240402991121237,0.40092147570893993,0.31354242009223937,0.28524642542949125,0.3805246587161819,0.22536511736009748,0.5438195962775432,0.0031581970699799053,-0.16237946484882296,-0.08101917609277746,0.07163815838490695,0.4463385205125481,-0.30780411353967196,-0.30151390992529004,-0.44130239824742956,-0.18380061500472258,0.7891242099624545,-0.5251094272558189,-0.01349589254419913,0.509061716837028,0.5154920600337962,0.2012767418900487,0.6489752376218275,-0.4123784536364431,-0.026687524068630952,-0.027543671743557308,0.611283275929822,-0.34614315686083075,0.36562313162426996,0.09100516107509282,0.33239570824594494,0.3694051867373505,0.18245073883881235,-0.05611679354124573,0.3218496130990078,0.4365361291058539,0.19478217242924697,0.42691630937621067,0.06400270800557188,-0.21994584732659397,-0.24755977432328083,-0.5082697883046633,0.8070637523903917,0.2588165445089887,-0.06052470612906993,0.21352284506726155,0.587841438127453,1.0,-0.3955521245871144,0.5389826804025079,-0.3793916729546044,0.015093982327564679,0.40011081589247466,0.2150550551370199,0.09855718360193119,-0.338796962240552,0.2850361896908019,0.27638528169821025,0.09000714992945838,0.4116566602759169,0.06222633100971379,0.06424032222925527,0.2775495899259155,-1.7823531693801263e-05,-0.24245536457527983,-0.4654743542190713,0.3835868639820598,0.2860333729754549,0.12134845406387737,-0.00496488835546207,-0.22601797843965876,0.37404751355150345,-0.37619971190196033,0.05981091958676124,-0.34049818222597106,0.03743011891715699,-0.021649928441391825
Cerebellum_9_L,-0.06256720228207857,-0.20931077793884034,-0.43701793741075423,0.06750384989423633,-0.31099799935808076,0.898481162375059,-0.47713905818290303,0.19712165343867274,-0.16117356860256157,0.9253414679609989,0.8492870308946204,-0.24061767208280382,-0.18731821023083525,-0.13985091036770345,-0.32126901791244955,-0.4905240960949185,-0.008510282136354432,-0.5354259803939598,-0.09592424825391413,0.15295358240499524,0.6519203557615927,-0.22268105358731827,-0.4453250292988605,-0.8109887290780418,0.5444584090551885,-0.1728775880635082,0.39633257769367075,-0.1832233049751329,-0.2190629861254662,-0.6651062928677216,0.7791085394130597,0.1649683703578348,0.883229915320992,0.7477358214719084,-0.309645853286373,0.20191644546191262,0.1640017384546274,0.07119147144748555,0.808079487173645,-0.026684402960214442,-0.5398940128082962,-0.7054559945305537,-0.649043167519813,-0.20702373487644332,-0.4206996251565863,-0.4019819957655632,-0.37083638840944116,0.0979674356272359,-0.17657830471887614,-0.4762818396500463,0.5199248722978627,0.6290744710489422,0.8925732096432638,0.5702101811229063,-0.37218565070993403,0.7613526808173837,0.16224607118013606,-0.1821140158075099,-0.4271234844708254,-0.17317122057985837,-0.5959133169788318,0.9013554401719611,0.2045685545444878,0.3258232498579766,-0.7314844046410683,0.40708021928797034,-0.41864521639098856,0.36152333789717217,0.4505911940098321,-0.08252268705975337,0.27227123881605825,0.36225831080346155,-0.11772610844367785,-0.21985286053676303,-0.4735704242222819,-0.28147835816525374,-0.1578664016207561,0.7519807695029543,0.6165912409515089,0.9176516072789348,-0.6125604709952643,0.09783858812518322,0.5366314275617315,-0.27947052644125714,-0.3692307185690994,-0.3955521245871144,1.0,-0.4428883356547307,0.9675419632886175,-0.0688838148851738,0.33635584732528,0.041156803142731166,-0.41359931801511457,0.6469874701974191,-0.5429216463479551,0.09294159582206352,-0.33933584458971827,-0.01649957204879513,-0.3717605440351152,-0.015370283104422566,-0.13925805388899928,0.31446712209619726,-0.251756550656994,0.8634592001589644,-0.02815911320663904,-0.6270028441939764,0.20743866419936832,0.5107961690519612,0.8603114413949177,-0.107043677942848,0.9456974348805003,0.18118921962195272,0.7485020677329215,0.3064584773744328,0.3863230190326116
Thal_Re_L,0.06207289874921802,0.4689823102295166,0.6144997235478717,-0.3763459841388229,-0.185938607030793,-0.2986069038952895,0.4810105671435567,0.2136993761557331,-0.13883707832972195,-0.4078627326546194,-0.5554024951029299,0.37327085912558594,0.537599311157911,0.49541671139787413,0.3815074763098118,0.5616193767819629,-0.13155583242703064,0.6948256653930954,0.49316520873466363,0.06942219197481808,-0.36174368676784696,0.6794311483787866,0.291335792475306,0.7007800242994562,-0.17499702350527213,0.45326243942141775,-0.05495647868568093,0.34383665486583914,0.5762702356948324,0.5755686232087326,-0.41344196261521016,-0.03598202083737701,-0.3999867011951858,-0.29604794954644575,0.09034639138772545,0.25033416663707764,0.36263640467702907,0.40967102299435554,-0.14749017854634847,0.26125837546902697,0.329472435797003,0.1928106507155316,0.3389111066743395,0.257030422821766,0.7501618587641964,0.27280350626189104,-0.036097111769386354,-0.07074594006485951,0.09032088418544416,0.6693069507320943,-0.07402936252029144,-0.2771595107089544,-0.2847248997042848,-0.3649181490390868,0.6366324780312453,-0.36712573747555793,-0.06758742914621768,0.6353302329582462,0.6722190400289855,0.3494850695176878,0.7341617027416651,-0.23990373921032376,-0.0970035222487793,0.15503063759238978,0.6437767174072988,-0.42241272448748773,0.5319390754874863,-0.08876402747058992,-0.015765810127487328,0.27521268150555994,0.25244506723027205,0.18022106981480135,0.45560176476455777,0.37491445730035516,0.07632734506020926,0.5113017958922449,0.025547098527178076,-0.3727150119917331,-0.47652194184663704,-0.5437130508732195,0.5960935933823096,0.548811965053886,0.13797527538264573,0.5682189037819884,0.6166291512824029,0.5389826804025079,-0.4428883356547307,1.0,-0.3668100160718927,0.26508891894714287,0.1561255985684582,0.3552424675534692,0.09463039943334316,-0.2520689502510185,0.29177787465478,0.3087029703098749,0.22629089123926216,0.478409906758852,0.06652926724087023,0.12416787730258333,0.39757026660898903,0.2564136748198561,-0.03579871598372355,-0.24088129115539314,0.40906153258625094,0.21173797619864473,0.4012734491308649,0.1944295567640312,-0.2610572655343057,0.6116510739425841,-0.4047734040713222,0.306362916684255,-0.146111460147311,0.15377572776352627,0.08787997667662038
Cerebellum_8_L,-0.0007735632765595491,-0.15486922669339442,-0.3255963636624393,0.09424010601087571,-0.2840318678688832,0.8660152449534054,-0.38680928485961913,0.22445080371905496,-0.15221890147798353,0.8592292239177327,0.7512626882633432,-0.1584882940168966,-0.12319936060631785,-0.09326212169772308,-0.210729562136809,-0.4876858706429189,-0.0132367835174233,-0.48929817594272546,0.001607568084619711,0.12451540488435554,0.5636425061463397,-0.16225968851337375,-0.3934410709065021,-0.7458814713140751,0.4773329567670631,-0.0830496301599082,0.44989447691273166,-0.06765054427448301,-0.1280227428330052,-0.6343433476462418,0.7410367174872188,0.20967423886791864,0.8276769871583988,0.7218134233045217,-0.3185614832459867,0.2485554315287493,0.22220104777566846,0.16966026745635465,0.8111231277369627,-0.01687063107267704,-0.5371643535082313,-0.6476738558547191,-0.5668632250219025,-0.18496682818839155,-0.36567369207713163,-0.4035169106889777,-0.3291163654535858,0.13726869657105198,-0.17414889272728568,-0.37981242877678606,0.49216964738726515,0.6313263496113843,0.8779016103338285,0.5304426815035387,-0.2896296657529284,0.7305185067368876,0.20060474633604447,-0.09898581420155915,-0.33288586809109,-0.09737981774671815,-0.5616513505951284,0.8959652167407435,0.226822278179895,0.35886556870033065,-0.6311363030663831,0.39921002516302784,-0.2768320953685857,0.3576732737315739,0.44678000412432817,-0.030003899067544148,0.25031934954469004,0.4358476846735307,-0.03284891323064746,-0.09112310280419936,-0.4344719452033179,-0.25392893419737295,-0.0926965945211566,0.7004696672628098,0.5504727434751064,0.8419452088255187,-0.5430420391841543,0.1614315378256935,0.57998641116159,-0.2073026730587099,-0.3133424629013181,-0.3793916729546044,0.9675419632886175,-0.3668100160718927,1.0,0.02894983756903654,0.29470822996020307,0.11667659901580564,-0.3523784766226084,0.6430747547846597,-0.44853224421610194,0.17380735102659986,-0.2647096305629117,0.04660521075276442,-0.3308846802820012,0.041920581148967066,-0.09832270746300212,0.3568383896100514,-0.19017781508082296,0.835446332116796,0.035381557794649965,-0.5543358560547607,0.271765323272089,0.5421449719943092,0.8107188981073011,-0.06693936761634522,0.8721555632461568,0.2626131186991266,0.7532719693309805,0.3208428667384258,0.3963159913475359
Supp_Motor_Area_R,0.532951625347917,0.5016671079791061,0.5593105531682031,0.3415477348701001,0.32530311448574933,0.0656736309146012,0.3569556635302645,0.6411214999796372,0.43653402907391453,-0.15005056165579186,-0.11944802330813495,0.8486481965046008,0.5056608108668619,0.4855506030238285,0.33802836737019815,0.05575230703186063,0.46592771577466374,0.18017073220993413,0.5350936284234336,-0.08144583760431999,-0.1446886461991553,0.445108668637479,0.6527779480730468,0.28172097110826094,-0.2169354024838577,0.5681807432641572,0.57130407356339,0.5458892296847867,0.6159104387032298,0.1508655190231858,0.26078184178354546,0.6262098710734144,-0.14057795631495226,0.336633437721859,0.42810438185135796,0.296279928330141,0.12080550333501533,0.5820467193759524,0.01531168039010406,0.49447513133620974,0.4703535676028838,0.36497369672584784,0.582278310893486,0.6629554497182994,0.2842354106793422,0.2533680403641749,0.45033440138762143,0.6011890382532951,0.5373249202645114,0.5312939866061419,-0.07950175769535604,0.24822943103163467,-0.07356251204309547,0.21392708330227506,0.35252555860445195,-0.05154453456094472,0.6182873750671605,0.4515185263664677,0.3146754273354214,0.6716228275115791,0.110448020335482,0.10609843979650836,0.3792156268943518,0.2948601384699795,0.26696437393188677,0.3841593551229943,0.6127281454501144,0.07612442822682931,-0.015050073658425256,0.49064077340001955,0.04334082727462761,0.506770979926183,0.653474778261943,0.6050288233690061,0.42262613942178123,0.11797553826267902,0.5875814799093805,0.2833193089525295,-0.03275245939417098,-0.09411765972936824,0.11984970567224368,0.4068751351326818,0.3937433523162112,0.6142618403556593,0.20325383455476262,0.015093982327564679,-0.0688838148851738,0.26508891894714287,0.02894983756903654,1.0,-0.19887096868278947,0.3890801287062357,0.5781703932390752,0.08054040308708717,0.6592917679428862,0.6413012355928374,0.7425152289240149,0.5761342687353773,0.5609589099262344,0.5687840744400577,0.456165584389507,0.36511048667847934,0.5068427416064915,-0.083405815300352,0.6154837584862092,0.4054060041183585,0.40616693350631694,0.12468168572782258,0.08315334956596643,0.28763725015077535,-0.1177291698915181,0.6105095248652435,0.22512162368849756,0.5952242435861859,0.1325993670812909
Amygdala_R,-0.4995527804068309,0.3678312040502513,0.10029757984452284,-0.2897467284750715,-0.4380194936732378,0.41425163165250256,0.11087866117766418,0.031413525635315596,-0.4494982089013324,0.2882793485868424,0.20469285093783612,-0.2170230400096965,0.3739815582401946,0.11101583716165662,0.2594753659706957,0.5259935395351187,-0.2793305791973505,0.35154963509661863,0.27960344123354686,0.3091607673022115,0.4263233639298536,0.3321953925975128,-0.2901758017484354,-0.15718861727471145,0.5154851483438888,0.2122904727752318,0.016588248059009374,0.09848609886447775,0.12184162235763638,-0.13518455086807774,0.13960885395972764,-0.20756661271097626,0.23311943478654265,0.13971185417421603,-0.5416263296961831,0.018800494721234143,0.09151584802620327,0.2817685057139872,0.40125202649021435,-0.04480054863394635,-0.26399290900267025,-0.5884760388828878,-0.42023226620301773,-0.09037050956739201,0.25060207288484926,0.010055869273146511,-0.6966079567747059,-0.03476150348560134,-0.42380679129385335,0.11215766924461473,0.16929481924888806,0.41629903152789427,0.26424280455613125,-0.08280686336361354,0.1985344152852378,0.32941339887362947,-0.06699085359767479,0.34142097356498324,0.307034916918477,-0.08683416542253784,0.393987324787784,0.3385599337658937,0.2923389427530697,0.2504706663785461,-0.0038954559531633546,-0.20887286954071846,-0.007002404849372484,-0.054088081715985135,0.39827413606509,0.3584687365199427,0.18536766152709042,0.34790333911855975,0.023827228853892497,-0.003804927036056388,-0.6706963247016033,0.47527356113544855,-0.3107057349200715,0.09513967314642234,0.13006566972440417,0.25593047227301186,0.3171195519078384,0.3674870743897031,0.24193904256913912,-0.01422890446270332,0.5127279580796851,0.40011081589247466,0.33635584732528,0.1561255985684582,0.29470822996020307,-0.19887096868278947,1.0,0.16101577409388468,-0.5178356212635504,0.5030644409239781,-0.4305984821932671,0.18188245816908716,-0.2941993419691056,0.4027398140288979,-0.3304523845789969,-0.06350717407653778,0.4191439971886671,0.3223286679635078,-0.29051607611438035,0.3661374388529022,0.3157566571944995,-0.4047004293436015,0.3512212390946866,0.5783281925636545,0.3380073508274663,0.36447102922394214,0.333771897241481,0.2249763262690607,0.49337585878135815,0.22301447089162393,0.42329005713396867
Thal_PuI_L,0.3290419647877058,0.45236584233377525,0.3961962826939992,0.06990743224823,-0.12043854178027201,0.1648384932701278,0.2861587678928865,0.47798952157327435,0.008894165483690882,-0.005537680704431988,-0.12423966991318337,0.3222494676203442,0.4273823721687124,0.5812960776112833,0.23919278787300036,0.1694125213060313,0.017142868711393772,0.33155646361303515,0.5924795115663236,0.34268349692846617,0.05784316836033476,0.4934789326536282,0.2509289139382712,0.1797463220720216,-0.0914810438822303,0.6083716265115148,0.3968178876605536,0.2848680783977122,0.5662510008112941,0.1532295225318047,0.20034868595812988,0.26983936578366885,0.006967411718025525,0.2322389365437779,0.10850536525759055,0.450001804184537,0.35857998139159825,0.6965825305099155,0.1608245182077084,0.31984965834602075,0.12104647290339171,-0.004402941217010813,0.16016659074959397,0.39655955789741226,0.37303396105581343,0.16227782982222694,0.0843903374434605,0.24432285655149646,0.20438798995733687,0.4235270130934548,0.01793486470344958,0.12725608296197244,0.1042980194452264,-0.002757017035099753,0.4257387376147654,0.010823517381402319,0.3230869633916426,0.5815656877652301,0.2534082980877187,0.42681189423965193,0.23531291418181896,0.22759294112048023,0.23768881417548104,0.43102268674884314,0.18966748983231227,-0.014740017919163627,0.4612079410223677,0.06201601121025086,0.26065939654702674,0.2734426307890698,0.37322086866664317,0.5385111839656872,0.4546922373963068,0.3371711689841221,0.04421693750518078,0.2480134964986947,0.21878899062121657,0.16419739221011634,-0.05524150686046685,-0.08119526392506489,0.21343405922976916,0.3978140969298942,0.5282937337778525,0.32897070251405147,0.3290167261379324,0.2150550551370199,0.041156803142731166,0.3552424675534692,0.11667659901580564,0.3890801287062357,0.16101577409388468,1.0,0.13226312525193018,0.07643462502116917,0.30175946772786655,0.5668034335259483,0.23223421299613495,0.5826676910932117,0.07448850739633363,0.25053001532121916,0.45908275610893134,0.4363469629840977,0.015432478907917673,0.10336714614009578,0.5745603177846216,0.008536849865814282,0.5309629896825363,0.40069226177296813,0.15322807306234335,0.4617682733899244,0.02020755237056898,0.5161653200789316,0.28115362929834475,0.3918842617881762,0.22233378465970596
Angular_R,0.39853828775588707,0.2121444446234325,0.3550635035610445,0.48084095047180764,0.4488697969080146,-0.4152363725882037,0.2708032468777265,0.4146144362122894,0.8689649461283608,-0.4952877824854441,-0.3665156896489785,0.6571616272660881,0.3052403585386439,0.1698870899489333,0.22408399623186925,0.04034181607289458,0.7308213162224838,0.057343137712681805,0.11792147547396321,-0.20788454243375332,-0.2800581095858402,0.049595483626716924,0.6820815396638799,0.2883972449915242,-0.40626155128216684,0.23810249858013494,0.24617442227872402,0.38919273411732247,0.2672251372862063,0.2118834540551719,-0.00045086929763332934,0.6796446710061271,-0.4586918853757601,0.035619611607506034,0.7021947399815556,0.029879475155735497,-0.20020844218684872,0.13265629968244672,-0.45689002447445437,0.43658573931526307,0.549734296017491,0.8721202821114364,0.8466551307081155,0.5274330668263645,0.19205566791437403,0.18745164970275424,0.6201970044907552,0.5459134222450983,0.6988837992854612,0.3514420368452313,-0.2994794400077925,-0.056949101093664356,-0.46502422273456684,0.27386643929365095,0.253410992662011,-0.416080478567501,0.49006903051514267,0.016027465747778413,0.03654312950838493,0.531626181696404,-0.008397943734443976,-0.3965736267878988,0.10334978788645617,0.07685354858328886,0.3128554291964104,0.5649625285669693,0.38517700906190455,0.1502910712274223,-0.21897176507173227,0.2742576083131122,-0.07473519737586051,0.07504984822857454,0.4183034309725348,0.4862476311259163,0.8411802366234011,-0.15486468211738919,0.8130977908438004,0.06756617931259698,-0.1388362453660129,-0.34110039751958016,0.123565032047066,0.02806296534208078,-0.07315026835488744,0.3567586069843898,-0.10250019689733554,0.09855718360193119,-0.41359931801511457,0.09463039943334316,-0.3523784766226084,0.5781703932390752,-0.5178356212635504,0.13226312525193018,1.0,-0.3040313458213714,0.8368968169773533,0.3183289558047965,0.6548764335758148,0.17739855319318326,0.5812251001476779,0.45372542543034816,0.05690491674187828,0.015387975830008283,0.3777515887221161,-0.533519343734578,0.3133300623520718,0.7872495722713416,0.009525032360294852,-0.35534751453041086,-0.2734074275674491,-0.10261518545586891,-0.4576261364274042,0.1806285117971061,-0.3064463973268484,0.20444089595695414,-0.2083616789593277
Temporal_Inf_R,-0.37801980089072856,0.2173185330728177,0.15253506029393088,0.264472968798101,-0.0030112747750160544,0.7925449338315467,-0.17300763435812655,0.0472452306144463,-0.2455108872790988,0.525028284451175,0.6057474653023789,-0.16555784855260539,-0.09147067143451024,-0.2246277582657534,0.21115373702348764,-0.16578870373124707,-0.1430255169940375,-0.2681350352652533,0.045377503221145095,0.22573282061327568,0.5483748955344453,-0.12956879805314403,-0.14018416661583905,-0.485556780221802,0.556669306159574,0.1743169630608536,0.404612256828001,0.17571695680397617,0.019025808239748632,-0.4391141226123553,0.4587395210974291,0.09409051185770138,0.48437811709500594,0.4617893742386871,-0.6050723041905759,-0.26283491760382094,-0.16815089727709692,0.252353573620713,0.6119710581641652,-0.2500860578069564,-0.31172481489123954,-0.6204726028977627,-0.4448164878315452,-0.12054389582388832,-0.20837145612538782,0.038501233506509656,-0.4051311306817059,0.3223942890378632,-0.36412388514181415,-0.1789382776069528,0.36851590817028806,0.9306228298752269,0.480415598595946,0.14009143799108562,-0.385720588403266,0.7908490653841753,0.21861469815968446,0.012223503117816456,0.05063206432897209,0.04726047066173072,-0.18930242601932484,0.6411903576580211,0.4750089528299197,0.4575849010359576,-0.36835201652045413,0.34801950966919826,-0.06931660202807818,-0.17978393551140745,0.01435347780720108,0.343227478528659,-0.10848419739501548,0.4935131187511196,-0.027146088772809975,0.02250963967642832,-0.656233367756313,0.02378905536251372,-0.1464504795656044,0.37479678886673207,0.18099920664663316,0.6764572792457013,-0.3099960357733133,0.20766319584687748,0.22722853172171406,-0.05393995503660715,0.0718954703892644,-0.338796962240552,0.6469874701974191,-0.2520689502510185,0.6430747547846597,0.08054040308708717,0.5030644409239781,0.07643462502116917,-0.3040313458213714,1.0,-0.34068722672628643,0.2958337643106566,0.029888147816043334,0.14643052588464614,-0.11334864471797389,0.06897618046959315,0.15888520809291753,0.4066712285559208,0.2347714927561076,0.5948255474784283,0.1322848941159213,-0.29200936062531635,0.25267853535460677,0.49729462603836044,0.5022563785680842,-0.016809619942058162,0.5182384569129207,0.29008791802922806,0.8969612522202643,0.4334897306458807,0.48143430786454555
Precuneus_R,0.3546834217763941,0.33442091460742435,0.5555979885424115,0.3043955980680108,0.45955694938672925,-0.5107118258069271,0.4861361700222279,0.3848936335418068,0.6600451407218003,-0.6701683489568689,-0.5695998959984466,0.6225511808734195,0.4722286143484179,0.32789545013827637,0.48158079701799933,0.23201341255233432,0.5636258493013755,0.2551522720776695,0.3482875892233798,-0.13246094062067182,-0.3694167104486702,0.25553195818103547,0.848298316545762,0.4591302841183579,-0.4707238133942975,0.4224609557580411,0.26016605502729473,0.624845512960668,0.42541568778703487,0.3270034920057796,-0.1316780302212054,0.6061186524951747,-0.6348512769828043,-0.1063499272224573,0.5482569519210474,0.09517226352191369,-0.14466573749560807,0.27060621953716235,-0.5414145916172599,0.4090221515993808,0.5819707620157213,0.8435248100877182,0.9240402307430381,0.5221700334456537,0.3017863159782689,0.20277872880731904,0.5964225950344524,0.38574859671221967,0.49427940096980244,0.5060699433511614,-0.4780473470890929,-0.1546165263762166,-0.5947488892351765,0.04066979231168363,0.46249743249844144,-0.4694950504256923,0.41612063031366997,0.27480297096112083,0.26801248557579194,0.6662837434949027,0.2079029412924576,-0.46623077886060355,0.1519896802985564,0.02954454905941159,0.5646944393328706,0.2552907051292879,0.5671722885248368,-0.07107748989378575,-0.17131038646131772,0.3244612894362187,-0.12695928022832184,0.0812280489519663,0.5089969954109481,0.684258727571127,0.7455773954938938,0.02097526461635956,0.7464934206358044,-0.09683671835351546,-0.3368354768783845,-0.5457735163076475,0.4112493036736486,0.10602658058870094,-0.07997903017771887,0.4772706050191547,0.13732895014270677,0.2850361896908019,-0.5429216463479551,0.29177787465478,-0.44853224421610194,0.6592917679428862,-0.4305984821932671,0.30175946772786655,0.8368968169773533,-0.34068722672628643,1.0,0.42303969379503376,0.8045578055909686,0.3309383068897799,0.5815821242681365,0.42114418979327733,0.21367414489133887,0.02170300239409679,0.4620467217147006,-0.6519811134742786,0.3873818324104376,0.8592864785842009,0.10822697113454864,-0.31247054252930057,-0.4243291507580243,0.07020398126649718,-0.622610062944771,0.2498558744431812,-0.33501250336759486,0.10952246532340196,-0.16343636734040634
Cerebellum_3_R,0.22668510118670154,0.6552759364729914,0.5733068177149399,0.19906813837458312,0.07137590698282907,0.21043344939315092,0.45155730870800254,0.7267999158278348,0.27612053697200173,-0.04823616804869029,-0.004257613216248171,0.5752571336344284,0.5560968425257199,0.40614924639146455,0.5622279857112173,0.2696440261490373,0.33357732425443165,0.3287085887993952,0.6090320250644149,0.1632802499005374,0.21550176327274925,0.48899370417434124,0.5214413081330302,0.16568002004593846,0.07060327194760144,0.5990431851114832,0.42152977280268633,0.65178832175225,0.6305103506991938,-0.014901738377680324,0.3014544774675434,0.5023446495345242,-0.02639250938605536,0.3399852238649745,0.20804999797373555,0.16703713928178796,0.03270351862907671,0.6155673408791946,0.1867086715140475,0.5813062468560498,0.4522358629920368,0.11787037762310855,0.3871159206220455,0.5351863280000905,0.3918126212720572,0.16732213592122788,0.13414897803052353,0.559779036388368,0.33572917603018804,0.493789138187111,-0.02285608123908558,0.3906840512513495,0.01104583583345024,0.1948596732756899,0.39455176812634596,0.05333697023308635,0.7204602804307744,0.563881931741173,0.41869011190475874,0.5561143987287192,0.2563361564203676,0.2053598380863371,0.5841769993285739,0.4339124536089008,0.23686861311340235,0.2662620923186551,0.6545300718561892,0.1841451077475604,0.23361851670066275,0.601960844063655,0.1634503664150752,0.5300626158790881,0.668412643216497,0.6269390805844041,0.15165045320384377,0.28334428663448413,0.3534836524940416,0.3403504460832127,0.11400328090181568,0.019138494713607665,0.23349812221050595,0.562568744951584,0.4186843028499788,0.43047408235772383,0.37971597011096686,0.27638528169821025,0.09294159582206352,0.3087029703098749,0.17380735102659986,0.6413012355928374,0.18188245816908716,0.5668034335259483,0.3183289558047965,0.2958337643106566,0.42303969379503376,1.0,0.5281437917014106,0.5581103994138994,0.3997789681160273,0.4308528978064149,0.5096669630820354,0.4957783161051391,0.31062394105462926,-0.0013341042442679438,0.5882684221342399,0.2723674250849755,0.416724984243798,0.3093353587372552,0.2792729393257331,0.5017732294679278,0.014984722258356094,0.6792189203408514,0.4268217359635793,0.6504554444909928,0.27862057955294517
Precentral_L,0.2554422622798178,0.41123532776353605,0.6429431952785367,0.394833281219123,0.480678501388457,-0.23394143314882382,0.30763555154781647,0.40714440447220007,0.5161688234351404,-0.4917679456505075,-0.27837691907260176,0.6218012436782773,0.3938196072674091,0.13956541273291495,0.5648646899052723,0.20507894670132953,0.4763390308049782,0.1428479034615319,0.3295172485172723,-0.09234260812179337,-0.17462231694684735,0.21063464780973407,0.9388450569338328,0.3665398441951764,-0.2347481056759186,0.43464275448961814,0.32210503758609277,0.6591069523425204,0.3788661156925855,0.19094096055098095,-0.03129998729387088,0.5287111301282873,-0.4281633661695337,-0.018574107272668623,0.3216299122578939,-0.15693975545082334,-0.3780425193005082,0.23170724876686138,-0.35193413412093244,0.3617555514490025,0.559680014254171,0.5808841719850069,0.7347429311231194,0.4689079512946154,0.18828152954597208,0.2608337448892161,0.4514424858855979,0.47639544110847903,0.30845899424106077,0.4013945587315384,-0.19987912644448672,0.17778551594189507,-0.5009877069491968,0.07462035023065709,0.21954195609110488,-0.18490930940851943,0.4769997115503885,0.21019801289708126,0.2963941496467726,0.8244229225418778,0.15745955146515464,-0.2965092150056388,0.27460196380444196,0.13418710276252188,0.4115805979580278,0.34839290500739556,0.5748786100281273,-0.14536535823209698,-0.3564961626767736,0.4629431040189318,-0.24474981894274883,0.12750330287283965,0.4565887607084745,0.6322938038583283,0.4509539358155197,0.04505502302006424,0.6040869955035824,0.003009623701751532,-0.2841969645167226,-0.28344723413037354,0.28971324916652597,0.11340643202581357,-0.10898077788967259,0.4515008785152749,0.18152110204197688,0.09000714992945838,-0.33933584458971827,0.22629089123926216,-0.2647096305629117,0.7425152289240149,-0.2941993419691056,0.23223421299613495,0.6548764335758148,0.029888147816043334,0.8045578055909686,0.5281437917014106,1.0,0.3397766630342318,0.5790037608398252,0.4010610483986547,0.24932536728749832,0.09361644639888249,0.6661418216742349,-0.4787755966329365,0.35619756745794495,0.7858254936442546,0.09083694339673125,-0.2040345033027333,-0.27458919620330585,0.014878318641200658,-0.4454655967061555,0.2923392563777388,-0.01946177977490896,0.3024303376445351,-0.06907703342410176
