,Thal_MGN_L,Cerebellum_10_L,Temporal_Inf_L,Rolandic_Oper_R,OFCmed_R,Heschl_L,Insula_R,Hippocampus_R,Parietal_Inf_R,Thal_MDl_R,Precuneus_R,SN_pr_L,Supp_Motor_Area_R,Thal_PuA_L,Thal_VA_L,Vermis_3,ACC_sup_L,Lingual_L,Thal_AV_L,Thal_MDm_R,Vermis_4_5,Vermis_7,Thal_LGN_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Inf_Tri_R,Thal_Re_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Angular_R,Thal_MGN_R,Frontal_Sup_2_R,Thal_PuM_R,Temporal_Sup_R,Postcentral_R,Cerebellum_3_R,Cerebellum_4_5_R,Cuneus_R,Calcarine_R,Parietal_Inf_L,OFCpost_R,Insula_L,ACC_sup_R,Vermis_1_2,Hippocampus_L,ParaHippocampal_R,Frontal_Mid_2_R,Cingulate_Mid_R,Thal_LP_L,Olfactory_L,Heschl_R,Thal_VA_R,Thal_VPL_R,SupraMarginal_R,Frontal_Inf_Oper_R,Temporal_Pole_Sup_R,Olfactory_R,Occipital_Mid_R,Raphe_D,Rolandic_Oper_L,Occipital_Sup_R,OFCmed_L,Cerebellum_9_R,N_Acc_L,Fusiform_R,Amygdala_L,Thal_PuI_R,ACC_sub_R,Calcarine_L,ACC_pre_R,Cerebellum_Crus1_L,VTA_R,Thal_PuL_L,Occipital_Inf_L,Vermis_6,Cuneus_L,ACC_sub_L,Thal_PuM_L,Temporal_Mid_R,Cerebellum_Crus1_R,Occipital_Inf_R,SupraMarginal_L,Vermis_9,Frontal_Med_Orb_R,Thal_LP_R,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_IL_L,Thal_VPL_L
Parietal_Inf_L,-0.15073313842909924,0.5967976510239283,-0.4464182619195282,0.4162346946333021,0.25235367306764694,0.0827834645085381,0.08748727049208532,0.4903149019094064,0.5956399770863093,0.5950568339212317,0.8770597763388573,0.4052095924598516,0.5839653814367347,0.03573652216788007,0.2902356117143795,0.5259899623176291,0.3129483554060725,-0.17328748428425203,0.18562553737015158,0.12032713340011005,0.4192737269753901,-0.6877180262999101,-0.23049952791829206,0.015275091425677277,-0.3196519028768544,0.7767686565968053,0.45166650130549746,0.25422507720958026,0.4537407117114986,0.31923201043314015,0.7718924832715098,0.2522840026365104,0.668792291019559,-0.012169859868127957,0.33406922428456204,0.3994813574306446,0.4629298148270347,0.3166474869384183,0.5262508167308284,-0.19611256013729958,1.0,0.36412226856542396,0.02428491690404857,0.2745130855202663,0.18241671454219469,0.11864519380825152,0.6153286770840553,0.6668361436690579,0.42714233306014276,0.37760802361144336,0.25535076988357813,0.18045174845370424,0.18499944384645142,0.2257389633214198,0.3337504694294801,0.14904309717689954,0.4842565440520998,0.2511547281233847,0.31102443691768134,-0.34019432836861246,0.3152948701807616,0.6445635004640367,0.23948948199101458,-0.6233590360281032,0.25180059478686884,-0.25966903870165836,0.424044748515477,0.38525573430251175,-0.36941047567705476,-0.0005180211587327008,0.3039186935863921,-0.686836334935871,0.2006874720525425,0.2978643148799701,-0.5270547712834223,-0.42058991222114345,0.5821164970525261,0.04087487456174664,-0.016017057776694755,0.008247466312738528,-0.6213296072494164,-0.46747454881155764,0.7830200508085667,-0.5541095617573175,0.1448639867507163,0.052395588748762115,-0.4575235746600702,0.9408688602013964,0.2340519411500361,0.3472175173917965
OFCpost_R,0.13768910306255763,0.33226365275678593,-0.08895775600869066,0.24345522482687865,0.4631784027541306,0.32814775403838575,0.4683488799288317,0.5934766602721493,-0.016809515217746335,0.13695257447696574,0.23201341255233432,0.5434987431140605,0.05575230703186063,0.031706098363750275,0.6290073845513758,0.22969773300357232,0.43201787855104173,-0.36758460725437603,0.6147368383549014,0.14617249698854667,0.2963862174541302,-0.5358852819451203,0.040500816178897406,0.21129442867435616,0.06998205594126825,0.20496055647265854,0.47823749399079074,0.5616193767819629,0.6940651900248471,0.22428661873941963,0.04034181607289458,0.6525511323372065,0.03080025546715752,0.19961619094399594,0.13786574589053965,-0.016075505886031554,0.2696440261490373,0.37092075983483896,-0.0993725858599741,-0.3768756194560166,0.36412226856542396,1.0,0.337278052821762,0.5097592789210448,0.153274207198662,0.22486494879346017,0.5027270061901856,0.38830040540021094,-0.1663995878578785,0.11710754904350935,0.8060591227409006,0.5086943694219384,0.7471214191279745,0.46864167114706645,-0.06389880369716097,0.06649763707166441,0.6524067029553777,0.8757196413422651,-0.39849311498737167,0.0501240917560447,0.20033735003182507,-0.07169852973539088,0.4087645965409091,-0.4739540969616569,0.6411517377516396,-0.21133733268743393,0.5506708603687435,0.30991919822444836,-0.2763443475497151,-0.31732410949239004,0.8156667523210346,-0.5255570758964051,0.6247969741178506,0.18845031989901226,-0.4690163092042545,-0.3249353017283892,-0.002899647726456662,0.6603964671695677,0.04166350079943691,-0.16678741669181035,-0.4904874377691777,-0.5287097230003402,0.2949510962632785,-0.35704803929230283,0.24396551311552786,0.3670704045459852,-0.46732095242531896,0.3107240563251552,-0.16830041355819017,0.3884716213914446
Insula_L,0.12246812108684692,0.16460588142088695,0.5836018117868248,0.5974118616965336,0.27704822437275994,0.7840691134771184,0.6523413565131896,0.40198028529030827,0.31783007650508344,0.2081166175901765,0.28717059126253597,0.46185162041360256,0.3497681460398282,0.24093544542843062,0.28526321264693716,0.4570549501209329,0.7349576385170087,0.14096639350807263,0.6470551490434454,0.5010419832111939,0.4869428564506894,-0.09549800749261027,0.386651651246579,0.7908221280981707,0.4402734759225127,0.1984164400732925,0.3034758325371573,0.3472724044731218,0.6316286668308949,0.44363448675458006,0.24075457939439063,0.3523849470927638,0.12412496533443997,0.5188528931836949,0.2999676640802222,0.38848657785852864,0.2663370802167733,0.5718195094538489,0.2731831482275619,0.17575031368478367,0.02428491690404857,0.337278052821762,1.0,0.6913035240009067,0.4116428631147089,0.6306150121305011,0.23191593689351236,0.13370288762108834,0.29612130683772764,0.43373377247979134,0.45469730926758006,0.5076538125767948,0.3298362752775566,0.461164792781105,0.4615831990427692,0.36619667807797995,-0.014716672864599135,0.3584595275071368,-0.09675144697779346,0.26939311012155037,0.5997618486680008,0.12944686396888538,0.2258976028225091,-0.07019851400745247,0.4696101188859762,-0.06349417270078156,0.30713534062859393,0.4633753534996082,-0.2496775039768444,0.22897401592725183,0.46675582189841974,0.030332592205614847,0.41903659622470174,0.5358341830898148,0.005689041124982049,0.04626636360364869,0.13689740149413102,0.2410686559355113,0.4828556436211111,-0.19197663932119824,-0.22014252717055013,-0.27179082264884674,0.13170577675467146,0.010602414561810295,-0.12827664199077748,0.47376302198530706,-0.04666376750277624,-0.040279027088821424,0.46530311852393436,0.4927551407284496
ACC_sup_R,0.25504035673392433,0.24826015807377808,0.3571069193951482,0.6114744926658026,0.2678564207313962,0.7546152275306711,0.7917952442720326,0.7444502996168385,0.028663567992598598,0.261248463892526,0.3309383068897799,0.47828692267933887,0.5761342687353773,0.480428317550117,0.5070485823254749,0.702695799097558,0.9571677115474094,0.22215078420966547,0.7932484775047329,0.6666457525296696,0.643829043110555,-0.07018078994046026,0.5383492682637512,0.6946623270475965,0.2987167907269541,0.023304868271664975,0.6257572038115845,0.478409906758852,0.8147928103672185,0.8057616184849822,0.17739855319318326,0.45928356431682726,0.3655041138047646,0.7565329752177777,0.5767260013359948,0.10541518759743107,0.5581103994138994,0.7465798269490234,0.32248698891391453,0.2630081333674119,0.2745130855202663,0.5097592789210448,0.6913035240009067,1.0,0.6502779371482659,0.8070787934709406,0.5951898811147613,0.48704322285296847,0.5252832043373813,0.6298354337681378,0.5098765461003502,0.7435053942570337,0.5727615321040337,0.7913894247027214,0.26716686465305434,0.615009339514412,0.4138819746548582,0.5129777069457422,-0.007199176266376702,0.5029776733770671,0.8197188939751094,0.009325102178685363,0.3711938880094551,-0.03140063655574426,0.5600002468384737,0.33598386677442726,0.33541982618942207,0.6935539440400433,-0.060957480317635516,0.30530892518487834,0.5225247984038178,0.025168751076122948,0.557588080430496,0.7709785123670201,-0.09434456679812903,0.12468287380677268,0.1069261655763775,0.4860926530198108,0.73987135162318,0.2217529978016758,-0.05249354195948043,-0.13201674922790882,0.5207749821818225,0.16383605124677963,0.166660554994557,0.8154751246091619,-0.04116860274486136,0.07810131139665706,0.40075461592048056,0.8039942939844195
Vermis_1_2,0.2125040810026503,0.33256071990454555,0.38837965228038146,0.5695099448335501,0.19883035858036918,0.6098818127967125,0.5635575749506055,0.5873062978480309,0.002181756073040409,0.33965893899126864,0.2498558744431812,0.34635179184411113,0.6105095248652435,0.3571902696787806,0.3999248441636909,0.7451984749093765,0.6543830102278339,0.39529562358880355,0.5877996432144076,0.6716997632673288,0.7187886959511636,0.16210716465953146,0.5342803272568561,0.5539239795774223,0.18342322701959043,-0.08802826306441398,0.5215486691561436,0.306362916684255,0.45814666504689,0.6831507583101204,0.1806285117971061,0.22188717317779302,0.38392681241984666,0.6654334220649121,0.6481234645913777,0.13047462442360105,0.6792189203408514,0.8014171793612777,0.4087468687815249,0.48174366623266046,0.18241671454219469,0.153274207198662,0.4116428631147089,0.6502779371482659,1.0,0.7626003279558599,0.5082890175816052,0.3814804064860067,0.5916221532759944,0.5745692974734549,0.2868365572512432,0.6469759165985693,0.3924305390489475,0.6801754613023967,0.36766055816278403,0.6752111015112123,0.28899736895926403,0.23102687118705795,0.16792724332766149,0.42091962977376723,0.7395766397223493,0.048072028096574924,0.29237358394123114,0.1830315325668813,0.3264083152096512,0.5371059868037019,0.18441261226389596,0.6377981830397369,0.11973243620890735,0.44306006824044536,0.143621577940292,0.2622477464507207,0.47871141195398526,0.6268470511694637,0.07499871872892315,0.38156956666566244,0.1257709394618513,0.3171422836895066,0.7589313925046178,0.3594583227929343,0.17798198050324845,0.08570285688888354,0.4651799667676006,0.3808928867541202,0.11378050474779051,0.6675202060726885,0.0598683438230205,-0.02700938312900271,0.38245181581866156,0.6723609839909215
Hippocampus_L,0.278472337715937,0.16310159510970498,0.5448409588580031,0.572582685507701,0.23692812959107065,0.7564183895602123,0.6267831126946196,0.7304776809779436,-0.04446898719412335,0.24032852635069948,0.27060621953716235,0.5072274272888093,0.5820467193759524,0.4929298052706383,0.48337575380044623,0.7202872650059513,0.7959055196779444,0.21872523849140704,0.7044085266559278,0.7112752705858565,0.6262813354032134,0.03678844896814806,0.7642727951129125,0.7220870720891339,0.28350742730309125,-0.07898612988812793,0.5055966797124501,0.40967102299435554,0.5498439848036025,0.7463531133842225,0.13265629968244672,0.4260258070894519,0.3458695220104169,0.736404612458822,0.6333689751930741,0.01145111678323062,0.6155673408791946,0.8215211930832915,0.30588056668688,0.32105987029927946,0.11864519380825152,0.22486494879346017,0.6306150121305011,0.8070787934709406,0.7626003279558599,1.0,0.6106892067186367,0.44259443199612625,0.5310630501855976,0.451292558475596,0.41849099272937096,0.7587474582048933,0.5026710717009291,0.7888202404887652,0.25077716940562284,0.603928974056997,0.3192668938028351,0.3735371449084867,-0.0025153167834932023,0.6277764686031784,0.7892430570774617,-0.08333389311171882,0.3218667186383178,0.0356188078220044,0.4637625371945737,0.48550596450711714,0.30102403355506246,0.6183070503807819,-0.0472674591630755,0.32871723464395114,0.2367858427463054,0.20910175499516068,0.5960893696964443,0.735248316445845,-0.10351073362633391,0.1780863398249267,-0.04082069374928623,0.39132009799342815,0.8259512499926894,0.2856090864375732,0.06375436922698638,-0.07875086698990513,0.38803111035356563,0.3152510698178679,-0.00463686707555653,0.7609375245642724,0.042697396818032834,-0.050756530468434216,0.40868490849557254,0.7698886359527154
ParaHippocampal_R,0.10860597862083893,0.45351787374905234,0.024137403307974994,0.4812761777899023,0.4548572099855944,0.4074200697957993,0.33272776157046297,0.9385104245113121,0.08576774505962792,0.4714414836235874,0.5555979885424115,0.6284164026839554,0.5593105531682031,0.2902667538582772,0.78099516120629,0.6498697299321485,0.5868496359644135,-0.271076539135925,0.5656460833796879,0.31474209066144504,0.608530794218721,-0.5214631590835217,0.46285618968305925,0.28937157602989494,-0.2879230075126385,0.29181549971926984,0.6842668067140033,0.6144997235478717,0.5309816224973043,0.5724765344305582,0.3550635035610445,0.6600523567548574,0.46906948591142594,0.43100881055203233,0.6186464678308697,0.0004735179196488188,0.5733068177149399,0.7391491258095029,0.2147328877863338,-0.19414548276752813,0.6153286770840553,0.5027270061901856,0.23191593689351236,0.5951898811147613,0.5082890175816052,0.6106892067186367,1.0,0.6648869169338402,0.3703575285120038,0.38727475214043305,0.5566439622871523,0.5925879781034944,0.6869212372252838,0.7328740763917679,0.13176542228330515,0.42196650247202455,0.728295239550744,0.6412933288936639,-0.0809962568407011,0.19570571705863107,0.5486349309202608,0.041154489525921885,0.4930343634168064,-0.5192961820319424,0.5873438231237874,0.1432078211686634,0.6871123631803676,0.6938766393544753,-0.21106277395801742,-0.09647793362409485,0.400633657502908,-0.42207474969424297,0.62331722064625,0.5777454919035432,-0.6467799662038495,-0.33175861000486306,0.008017638990046323,0.43437162659508843,0.4229339227158462,0.20415257757503508,-0.39697356650292737,-0.46883729824165804,0.6012156666833831,-0.16221704488683014,0.18153646564731638,0.499537560524616,-0.42305003378239137,0.49657135981674755,0.0196776706055131,0.7272065659215626
Frontal_Mid_2_R,0.020521600716873225,0.4171083467714088,-0.16638692132241079,0.33955105484048886,0.004609935102047966,0.2495888678318776,0.2029430960306473,0.5743128500061288,0.23918733728676556,0.38894986546030197,0.624845512960668,0.4899691759592657,0.5458892296847867,0.20587176238823285,0.5574736644992995,0.5925377174746325,0.49761933650750884,-0.07258738745151065,0.40925087335388,0.2605086137469114,0.490481025499552,-0.4131624169314792,0.25017764458675923,0.200433741210947,0.11407539899444895,0.3579981546142286,0.6185399740888451,0.34383665486583914,0.6436827248864662,0.5310876334959791,0.38919273411732247,0.33801171059508034,0.8556941686951047,0.24169400985529912,0.3557165508377178,0.08501651131208182,0.65178832175225,0.43344191559416273,0.3671053492946674,-0.0391990110216325,0.6668361436690579,0.38830040540021094,0.13370288762108834,0.48704322285296847,0.3814804064860067,0.44259443199612625,0.6648869169338402,1.0,0.2921535710992689,0.3469017398074987,0.3176187194021445,0.3526305035227952,0.46947601055558985,0.5791920538066658,0.13351020334948271,0.3518021685571738,0.7149761963176114,0.3275211411774078,0.09754746109679789,0.09410472241699795,0.42030672933892377,0.2523875287830472,0.08055540912870571,-0.35707889667077863,0.3146354025901861,0.11117752443974145,0.26875673652791005,0.4363361206330385,-0.28554416408199285,0.016007403842100316,0.4980235933389771,-0.3385673160989062,0.3896773119868442,0.49360026546580776,-0.3820245551663847,-0.14632317331017683,0.19955182837606594,0.25644648407260534,0.2891437717759177,0.22146608702118495,-0.3341696916255538,-0.2782144828209775,0.576996994403668,-0.1512602631724295,0.31403463460879477,0.416112733389202,-0.17173671215247677,0.596687623806955,0.12130774348712482,0.554910831679977
Cingulate_Mid_R,0.032584342946296,0.4022596585921014,0.10488614367604776,0.6923048665510201,0.09417596929389332,0.4543019658308837,0.3885284735881065,0.3778198332684633,0.3836899851180443,0.4887498687744997,0.4705821723340905,0.07320884886279491,0.7802050295392234,0.37964184715582666,0.018329206686316202,0.6757403930785673,0.5750267336502979,0.43815551765769306,0.31866473445688775,0.5199951145293743,0.5206676898903434,0.08894646098739667,0.22803112555696656,0.41174353702057465,-0.04204460668515072,0.23720964080715043,0.3695922658370591,0.06966445787989452,0.3113299830468103,0.7297189026516752,0.5390483061966066,-0.017027385639762974,0.5424120377811507,0.4103620564386297,0.6422111832311225,0.4521443073742494,0.4844619847097761,0.5205125213155205,0.6038388283662975,0.5093502806303919,0.42714233306014276,-0.1663995878578785,0.29612130683772764,0.5252832043373813,0.5916221532759944,0.5310630501855976,0.3703575285120038,0.2921535710992689,1.0,0.6277147870289741,-0.07937022272348777,0.3773127557023148,-0.04234071564194616,0.3079588018310711,0.6029873314454459,0.656142204526791,-0.04995378134933066,-0.12522272964659759,0.5330014729887527,0.13918546084487093,0.7547529015365007,0.4403051324282946,0.3121271509521506,0.09093744751109543,0.10006721056489856,0.3299791544849314,0.10564350991152785,0.5486618752586541,0.11730025344895892,0.5614780858624605,-0.17202397612434076,0.11378335852143481,0.06757496300417123,0.6542682503859408,0.09311104560885188,0.21794279092591862,0.41871307509103295,-0.05849792340578859,0.5617544910270049,0.30234238711530886,0.08777953372038767,0.14894082357528812,0.6509571977028524,0.15113855920552563,-0.012573489714871197,0.3454934105995322,0.041412383578413134,0.24162935371350613,0.6474014863582492,0.4939975443254515
Thal_LP_L,0.06768303147840392,0.3833307626735225,0.11857307236967873,0.5708241608609698,0.16942101089572095,0.4945094261464403,0.4756866520928215,0.4283893032068431,0.3259110125660711,0.39869101474074803,0.42114418979327733,0.2728917651928074,0.5687840744400577,0.4234550805497677,0.15181021832987027,0.6098784608580946,0.6829102046007938,0.32014740237654593,0.35187224576520176,0.4525524762924074,0.5536621542388829,-0.0415139436441159,0.17540258547969295,0.4040490356082674,0.061257607684362586,0.24353119497403383,0.45737493971785315,0.12416787730258333,0.45971805826969764,0.5668498189187086,0.45372542543034816,0.08966029203177339,0.4296695907643426,0.669220193986395,0.5326111614907653,0.3685028185888433,0.4308528978064149,0.5150622173942965,0.4782926528522106,0.32104078060141705,0.37760802361144336,0.11710754904350935,0.43373377247979134,0.6298354337681378,0.5745692974734549,0.451292558475596,0.38727475214043305,0.3469017398074987,0.6277147870289741,1.0,0.09050816858230717,0.404438508924735,0.1172594709478111,0.4937327385057735,0.5110818682858537,0.5548634976931063,0.1778626671819692,0.100904625336134,0.33234574013712453,0.17996393187972226,0.6558159959593045,0.31385575431470614,0.3358108003191344,-0.027577830668128113,0.27693677188168414,0.2125193048002985,0.17086630192001168,0.6705055493029709,-0.012167106409853403,0.3395969196602974,0.11932481056291482,-0.003473892205822184,0.21386588033398204,0.7554722842574101,0.009802353839257724,0.1211388024316329,0.32316476259720955,0.10180521270954969,0.6647280119121969,0.2276061057941745,-0.04494557388126286,-0.017736428410493336,0.471927077667852,0.07929745737258875,0.10091537861119677,0.6016342064423362,-0.04631395830509241,0.24095588693425846,0.45960867638145514,0.6962938350425628
Olfactory_L,-0.01774409552622849,0.36979542196178294,0.20225170902422435,0.29610875697957223,0.5397312757149869,0.4792721314505567,0.40804289333192884,0.664610448699839,0.05297810731264487,0.19745880335537683,0.2551522720776695,0.6812074875580275,0.18017073220993413,0.06786953188966396,0.6962629973649521,0.3396043372717375,0.4713400246435041,-0.4148766997877272,0.6996941167461572,0.2256300248751214,0.33383826219112733,-0.5179913661601574,0.234499919469606,0.3674731503067015,0.05392358452051111,0.21374524937981107,0.4152119240571061,0.6948256653930954,0.5793030519091232,0.22849400854576266,0.057343137712681805,0.7318407229905781,0.024898431769582667,0.2885088594749105,0.15886904250271425,0.06760931722119971,0.3287085887993952,0.5453575624373113,-0.1526241427081519,-0.38877536240328386,0.25535076988357813,0.8060591227409006,0.45469730926758006,0.5098765461003502,0.2868365572512432,0.41849099272937096,0.5566439622871523,0.3176187194021445,-0.07937022272348777,0.09050816858230717,1.0,0.5410941112536036,0.736070269341535,0.560756223192246,0.06382820523728562,0.12085403508968083,0.5064409039758239,0.8933295407777191,-0.48798363174355774,0.12310151038637675,0.2726375859968823,-0.1422034085580833,0.4466452386586926,-0.48096839611233944,0.7415377581838052,-0.20883155706470957,0.7029180209730567,0.41287714765550576,-0.3250699783491769,-0.3451202381785667,0.6466173276960921,-0.4340025041925833,0.675628559463594,0.28984230309325026,-0.5190396624335102,-0.3299353536042691,-0.10444431085684408,0.6682555339913331,0.13830253763518677,-0.28952644947333056,-0.5114745582055206,-0.6284460602503119,0.20627962698289187,-0.3097904807282749,0.10225329553082893,0.3781480960678041,-0.47143849276202565,0.21471555329919367,-0.14882806101736698,0.46720052941919693
Heschl_R,0.3157275732950307,0.24935886537294186,0.3236933344762576,0.6552576279200477,0.3727232397417561,0.703860062221151,0.6961603208770971,0.733471267444776,-0.10682787059069963,0.2809132637952497,0.21367414489133887,0.5097765414823037,0.456165584389507,0.2215212304720737,0.5532584593493705,0.5570265347199179,0.7012387267672612,0.057906874889216496,0.7348514158651273,0.5997898919703277,0.6101973637339477,-0.13073010834628765,0.5150390543339438,0.582913532039869,0.1320586391825222,-0.06139185132491318,0.5798553899918932,0.39757026660898903,0.6032319825990706,0.6615858001261093,0.05690491674187828,0.5195402667593607,0.15772670587256446,0.5917512237031064,0.6783328670334466,0.011470100321312892,0.5096669630820354,0.778124771136066,0.142307093000288,0.1683667037194467,0.18045174845370424,0.5086943694219384,0.5076538125767948,0.7435053942570337,0.6469759165985693,0.7587474582048933,0.5925879781034944,0.3526305035227952,0.3773127557023148,0.404438508924735,0.5410941112536036,1.0,0.6878078027063435,0.7099445188431326,0.20185999690296108,0.4971141022708947,0.4231424977523448,0.540832066414501,-0.1339847266229074,0.47146248660780554,0.7019876203219261,-0.1289072202297839,0.40924388946057305,-0.11175291269421449,0.4865022694855886,0.3301371403640375,0.4280547418104558,0.5901334251622985,-0.12006655446696891,0.21488977222374334,0.35811732724743667,-0.03526722852597142,0.6974692824372098,0.5694520136651036,-0.2263810038806663,0.050199520091533376,-0.06439940579219905,0.5820360143954136,0.6215027359801739,0.2005373713246723,-0.07651922041803218,-0.2131000208639939,0.34250663300404643,0.14161482774946282,-0.0302138596669122,0.7376553060674211,-0.21416051804425845,-0.0068671779996343895,0.20902996170078222,0.7174345529622569
Thal_VA_R,0.3142795063882946,0.27179537944844073,0.16322722521581093,0.36190296304477415,0.39046816765570913,0.46563599814295853,0.40079523408286993,0.7541268181552752,-0.19465652209549886,0.21014410458630667,0.13732895014270677,0.541299340937033,0.20325383455476262,0.006954274056404562,0.8710185017636635,0.3273441049808026,0.5271678783683522,-0.3623619219634627,0.7159915745047263,0.19085386329447235,0.4689196945242557,-0.36772947472654305,0.45832796152790295,0.3040252587319265,0.0002917107992666179,-0.03892413788903593,0.6663127630186972,0.6166291512824029,0.6081685758029101,0.45117845644602056,-0.10250019689733554,0.754246624220026,0.14212521965652905,0.32994026498939333,0.368786179590005,-0.13840172335818543,0.37971597011096686,0.6009009574605539,-0.19253385938866038,-0.2618341630598955,0.18499944384645142,0.7471214191279745,0.3298362752775566,0.5727615321040337,0.3924305390489475,0.5026710717009291,0.6869212372252838,0.46947601055558985,-0.04234071564194616,0.1172594709478111,0.736070269341535,0.6878078027063435,1.0,0.6871578072734431,-0.03479146924463326,0.30686108677260604,0.694647587953512,0.8162609047358884,-0.4896371046436807,0.2571596551860081,0.3596526705541376,-0.3246355180871025,0.3925296690448559,-0.3604374405476973,0.6139475614232074,0.0841827585323588,0.604891360611553,0.46991095700767,-0.09108527353236373,-0.2410013781489197,0.6706894156983492,-0.3024990914056157,0.7111145011006823,0.3685406401147769,-0.5050500514249153,-0.20620563126433966,-0.34329250816679135,0.779123568844809,0.2765331730550842,0.010006828835840824,-0.2945404053402145,-0.44446642266699865,0.199291796664322,-0.06054895637648667,0.18299078440465413,0.575014428481017,-0.39232215865205655,0.07475130778634237,-0.2849196644380501,0.6230441892953605
Thal_VPL_R,0.24655412346411196,0.24127753718131667,0.34703872742296304,0.43136405007900985,0.22829885841173386,0.6250766172618133,0.5733632192572898,0.8100344361915071,-0.14888096406113308,0.25849347980412846,0.2347477049843808,0.5853646826794119,0.48631436218972884,0.5224448148234712,0.6888511562227732,0.6798430234429326,0.7548387538945067,0.07938387701848944,0.7485322521530956,0.5832358505988446,0.6293840380261873,-0.10625178815010607,0.5904989444374537,0.5312185219637744,0.18599146352046408,-0.10560698828993328,0.6438101181770727,0.5448062746778207,0.6389070671045721,0.6971065635704344,0.0028468104032577557,0.5402750238793159,0.37593018090271557,0.7484401377201545,0.527509834314471,-0.0888450557954804,0.6742110021921481,0.7922103266927104,0.12315131155408367,0.10956096090143064,0.2257389633214198,0.46864167114706645,0.461164792781105,0.7913894247027214,0.6801754613023967,0.7888202404887652,0.7328740763917679,0.5791920538066658,0.3079588018310711,0.4937327385057735,0.560756223192246,0.7099445188431326,0.6871578072734431,1.0,0.08460791456894812,0.5922859187868674,0.6204458475943812,0.5739696823491515,-0.19455084802501318,0.5545972449788773,0.6710247154212324,-0.21571713504953222,0.31132314523318555,-0.08661893693850024,0.5661960279585605,0.4163064693746818,0.42119300227876416,0.6621856413682752,-0.05004174945674264,0.11388074504487503,0.4865258496031681,0.013252665181101124,0.6521840031002311,0.7238529633246937,-0.22385423443496758,0.09564811857719957,-0.14633126506021019,0.5154588585382059,0.6955651983231262,0.2820416033251979,-0.044883016474222055,-0.19162102374798437,0.4159371544319178,0.22831735661483224,0.2461414615029754,0.8122930695253798,-0.06004055265682961,0.04544982958564726,0.18358273186880655,0.8393771259306896
SupraMarginal_R,-0.01157213948675206,0.59871653243529,0.16545279517741412,0.7500436453422783,0.15977178102577635,0.45478246443228804,0.22341829423593476,0.14283599015339565,0.7841790196737642,0.5414116303516203,0.49427940096980244,0.13235434410908675,0.5373249202645114,0.035507302108146184,0.007345172608844151,0.5253803273736787,0.42257254777647,0.21305515258224525,0.26916000047487004,0.21240681395202377,0.5281845402174564,-0.09550680120191037,-0.10887979459882327,0.3480423187673953,0.06774364821874915,0.534623099774072,0.2831139281466172,0.09032088418544416,0.3099887458696887,0.309511486450965,0.6988837992854612,0.042547461096126414,0.42860518411240683,0.1472066843761358,0.4193548219071717,0.921856482817668,0.33572917603018804,0.40170476341095124,0.5296813376139287,0.30805353610498953,0.3337504694294801,-0.06389880369716097,0.4615831990427692,0.26716686465305434,0.36766055816278403,0.25077716940562284,0.13176542228330515,0.13351020334948271,0.6029873314454459,0.5110818682858537,0.06382820523728562,0.20185999690296108,-0.03479146924463326,0.08460791456894812,1.0,0.5189375259464827,-0.2444168214371982,-0.04430186969298178,0.37956852016953146,-0.1995936129003901,0.4641541428655185,0.6311466145808469,0.19351955043603136,-0.06553677263414062,0.21681368051942682,-0.1613882671805234,0.24411044887837277,0.44718555243524166,-0.023869414260103895,0.3949600337415896,0.02919171969641558,-0.09419147254598038,0.02863223569698364,0.42190482745015195,0.07345337567212629,0.10855605396054956,0.526986349731849,0.026188508638861546,0.2028395571862686,-0.15371623174364019,-0.22995950833316411,-0.1275924436182817,0.26156691543595995,-0.11149403185282837,-0.11408524483511052,0.09915992638753977,-0.163658348236308,0.27101536509259433,0.4592284861897874,0.29323191210047467
