,Raphe_M,Cerebellum_7b_L,Cuneus_R,ACC_sup_R,ACC_pre_L,Occipital_Mid_L,Frontal_Mid_2_R,Thal_LGN_L,Red_N_R,Thal_VL_R,Thal_MGN_L,ACC_sup_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Frontal_Sup_Medial_R,Thal_VA_R,Temporal_Sup_L,Thal_LP_L,OFCant_R,Temporal_Pole_Sup_R,Amygdala_R,Lingual_R,Occipital_Inf_L,Cerebellum_Crus2_L,Cerebellum_6_L,Frontal_Med_Orb_R,Cingulate_Post_L,Temporal_Mid_L,Vermis_10,N_Acc_R,Pallidum_L,Thal_PuL_L,Frontal_Inf_Orb_2_R,Vermis_8,Cerebellum_8_R,Precentral_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Fusiform_R,Angular_L,Fusiform_L,SupraMarginal_R,Temporal_Mid_R,Temporal_Sup_R,OFCpost_L,Cerebellum_4_5_R,Thal_PuA_R,Thal_MGN_R,Vermis_6,Thal_IL_L,OFCpost_R,Red_N_L,Rectus_L,Putamen_R,ACC_pre_R,Thal_VA_L,Frontal_Sup_2_R,SN_pr_L,OFCant_L,Thal_MDl_R,Cerebellum_Crus1_R,ACC_sub_R,Thal_PuM_R,Temporal_Inf_R,OFCmed_L,Putamen_L,VTA_R,Precentral_R,Raphe_D,Caudate_L,Angular_R,Cerebellum_9_R,ParaHippocampal_L,Thal_MDm_L,Vermis_3,Insula_R,Frontal_Inf_Orb_2_L,SN_pc_L,Cingulate_Mid_L,Frontal_Sup_2_L,Frontal_Med_Orb_L,Occipital_Sup_L,Cerebellum_8_L,Frontal_Mid_2_L,Thal_PuI_R,Temporal_Pole_Mid_L,Temporal_Inf_L,OFClat_R,Postcentral_L,Hippocampus_L,Olfactory_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Thal_LGN_R,Calcarine_R,Postcentral_R,Vermis_7,Frontal_Inf_Oper_L,Precuneus_R,SupraMarginal_L
Hippocampus_L,-0.05589751372989661,-0.27315943483100075,-0.2084561548130091,0.4369293298206149,0.41561335826672274,-0.1895595144665459,-0.3124155825661469,0.025433751192967785,0.2313876448634872,0.4525092577978005,-0.00817565057866249,0.30729581276854984,0.031394688144238646,0.6569936991260569,-0.13680958098524496,0.3117261386834496,0.5077883655533351,-0.23128083687544151,0.49566417089715004,0.2112026623449749,0.43323790766819237,0.4970395251619138,-0.08528395137646251,-0.17081956043159127,0.34373810768460067,0.511459997356081,0.41305302465612126,0.5094436419689788,0.630137348845496,0.1939732907301371,0.5058426297211697,-0.06018835051062328,0.41687753615613615,0.12964831185606224,-0.20585857090701287,0.09657252426487226,0.5496800190427521,0.07682732289612752,0.4997179252427424,0.11360564803506917,0.627454500016998,-0.04770628487773803,0.2804541694779667,0.21163630204489026,0.571830818878748,0.6622492437231202,0.06540552508526412,0.23114795724561807,0.5549691997747198,0.304941166020023,0.22011993882086747,0.6832949662132556,0.6215199909457972,0.4026372568126423,0.17597696545852495,0.5187126265519986,-0.1694223759147272,0.4679015178535385,0.4756572009211983,-0.07846519139855834,0.2945098280554763,0.4896026093039148,0.2429672694155113,0.49926990540842514,0.44357307305290467,0.6347129669143916,0.2823319031844425,-0.25907651569752504,0.4445133521631306,0.6099383442935071,0.06647320839569579,0.5336172656113957,0.7660792323632477,0.2823045653807338,0.7659961139398241,0.5792634856349538,0.5986860693655898,0.5590638693245238,-0.16458411302539805,-0.11361867375640763,0.5930967643804286,-0.16891565597316544,0.1740267294050049,0.02290242207691162,-0.0006950433143169527,0.43949175190817097,0.5408088955115271,0.43210429410755824,0.10433546125748304,1.0,0.4528373822879053,-0.25162062604229984,-0.28852909402549465,0.04190663408718894,0.2943021476100013,0.10762194305920797,0.061929866304915926,0.18429623964487937,0.38783633996962513,-0.10797896509516001
Olfactory_L,0.21878613501733213,-0.017839096103456284,0.02930153873121547,0.38474092637054663,0.6226625628765142,0.019508181380923455,0.052697468193509435,0.23905544345269567,0.22178122611499568,0.3272457505562373,0.2556098417792669,0.45259691069025737,-0.024075796122758,0.7000112533307628,0.09559349463106545,0.1826233931128569,0.04227861219013393,0.1554040427116609,0.19457336454853122,0.5279750373616707,0.4890040040909234,0.03632677135851546,0.06336225655351882,-0.027845853776016796,0.12528239126974036,0.33666632383612594,-0.004296607089141733,0.15344591550227737,0.31976442877158257,0.6176502407592076,0.299638229429564,0.15519220440392315,0.6020876428193406,0.036578747578235885,0.053445120223462705,0.04976785923390442,0.3655884089964379,0.12295802967009925,0.3241274304038714,0.1040172657243995,0.25805596146060933,-0.017742745283575227,0.06885779796457019,0.06338388509877112,0.477935211795437,0.35716685710240076,0.1937851637271408,0.1027199897794269,-0.002299164061066151,0.3955294054013717,0.5933141770455461,0.31118114874867403,0.8616674902068507,0.47121445769720527,0.5020688496089654,0.455932568759754,0.13279423955460926,0.23746116744171744,0.22793732892915106,0.24067483702905784,-0.007093821441881428,0.6623918998122282,0.28244955904466285,0.2607812117912513,0.6883928755707865,0.6770189538599951,0.0896059792427331,-0.11969241171753736,0.33300626636429187,0.6244637156301259,0.1125945310180542,0.29256285777671576,0.6347514391487104,0.15991736679391988,0.27208678857301916,0.3354851019584997,0.6865516985494915,0.40936689466531606,-0.07167399967088528,0.14919804473938955,0.4771841250599333,0.07029584387978742,0.21741456289461963,0.22584515800959534,0.23656723878076774,0.3359183137551318,0.4671863901307118,0.22315528676092533,-0.018844979558901877,0.4528373822879053,1.0,0.23371719723569154,-0.008511304780417615,0.17249336313962102,0.05100383265452856,0.15228798224554496,-0.15764924160056273,-0.0038846809350385923,0.03715641447324604,-0.02991981284132266
Cerebellum_10_L,0.34328525434210727,0.7127690201366408,0.3764624792024394,0.005675157474893883,0.2922654381834092,0.3645424112274227,0.5828073090085859,0.6906438457697438,0.3358137043595815,0.17217650738647286,0.48025926577420414,0.3836537294457514,-0.00521159250418984,0.02816832163335052,0.5101183480518909,0.19451776896820838,-0.5185535875566974,0.5645432835628997,-0.4724309096857967,0.3395043018613532,0.09000206397368705,-0.4316520096958308,0.25958332342809876,0.5534662936004722,0.20435427017795188,-0.43885809815496923,-0.5084997066353112,-0.3084252990817464,-0.012449439888872132,0.17162540287606326,0.09835463421643427,0.37184833088284147,0.12868088353933116,0.2649188134926875,0.7559013894852574,0.05485496385028062,0.23381157597569394,0.1060251662563808,0.22341860096212424,-0.10264449859422435,-0.03897463162073873,0.25693753652804646,-0.12025130230891451,-0.13237237159720067,-0.26499063239101284,0.09370962882350702,0.30217162857958174,-0.03537963286025666,-0.6192037458533673,0.3034920944754528,0.4633484413800405,-0.49535576205007714,-0.028256537600545417,0.41076005670371474,0.5003942046359701,-0.0403234726394565,0.5183705190982485,-0.29790261195285483,-0.472623366259663,0.488467343801819,-0.02557007344609188,-0.2389542398240416,0.26364597692337094,0.010680516582149973,-0.05111495684712893,0.14710175839746392,-0.06588280972982784,0.2696553630506327,-0.17102926889037715,0.10576785729543971,0.14348225139957507,0.2497042052172386,0.21781459430590489,0.3158081523322107,-0.3325966058345038,-0.24016595043539687,-0.11135437381036989,0.06897472842485063,0.13379040329647418,0.5127069495978326,-0.34907748460557664,0.3537319996876897,0.6359062906188131,0.34061255968491194,0.4977599665143732,-0.2694015461203633,0.18785633051036651,-0.3970064547610278,0.04798885737906691,-0.25162062604229984,0.23371719723569154,1.0,0.3935606258219018,0.42763970029552223,-0.3670378636946171,0.3475525046822498,-0.049546021986920756,-0.19680241133141363,-0.3694833001618118,0.30776814385725587
Frontal_Inf_Tri_R,-0.1113802400404102,0.7068451890682768,0.7878451571975822,-0.39078712186553716,-0.41378848215624237,0.7253644959980122,0.9405903264419603,0.04481878654747633,0.09385013423615263,0.26886006599432655,0.2763863104637621,-0.049480973001212264,0.8000878863664592,-0.23068639550732267,0.3732826149876159,0.028992557644190238,-0.7045953166907775,0.4350378472580385,-0.310557573548275,0.6331697924708772,-0.02029069944230436,-0.014025442433587772,0.7049070293536326,0.774160594279721,0.16622733716111904,-0.08086020653647197,-0.14407217894669744,-0.6413393994537264,-0.0507440973291124,0.2674585609835011,0.23963512083537755,-0.126874342836863,-0.24411851336259324,0.3242502218082385,0.21746175940836482,0.41805845012287673,-0.19560450008831548,-0.5220406959748141,0.19295206649557556,-0.045460374131347514,0.01579160900271927,0.2507169043082278,0.5521532620205032,0.656482335785669,-0.3552283572101506,0.00435645902121236,-0.06907019192176454,-0.39269215251029604,-0.2057678227304058,-0.17766746675333878,0.4576829664714218,-0.4671638541549939,-0.14242586612246624,0.14980938721529802,0.1466549150317919,-0.25215824763561456,0.7626853005022327,0.04652006944559791,-0.39019519910509204,-0.2773652720459805,0.18821438777713262,-0.19710677024033182,-0.419752404065844,0.05033362482762774,-0.08226430750998566,-0.02446307722598417,0.1522043745089741,0.2548692703892586,0.1911378228637945,0.14224994645807654,0.35832276347833103,0.07912781047042051,-0.16190536433513342,0.31944561982463854,-0.2632669024197257,0.14350684826804108,0.054971849281158315,-0.1674648834800827,0.3117788699553454,0.1318704095245692,-0.20148840400660292,0.7633874898689968,0.48643977895874274,-0.2883631785014473,-0.24478887573492214,-0.5008554690733147,-0.006972966761347342,-0.7590976595748941,-0.4254419144756661,-0.28852909402549465,-0.008511304780417615,0.3935606258219018,1.0,-0.07225913911579739,0.3254498446915305,0.5217451007060939,0.20765470662583535,-0.6356828058435897,0.25882922933201824,0.22151926645765305
Thal_LGN_R,0.1366867139844477,0.21101212698653027,-0.20497730129949085,0.5611702056985993,0.48478905572869196,-0.21504303715249556,0.005525197322494565,0.5418971247539747,-0.02442068498089259,0.197705719157931,0.12875333082799514,0.6495205140085987,-0.1055864833896056,0.14091706634699702,-0.09246612256150073,-0.11898572082775004,0.12978636515706687,0.47384467724009827,-0.5052858200498319,0.2008840574614183,-0.17641501859366848,0.0808867865700185,-0.23542606191260948,0.13622194503281398,0.5149480634675767,-0.47994983372699096,0.0476857224723206,0.34046553540012137,0.2892083823685098,0.29269610785039074,0.1216496306893906,0.6514477983997122,0.34287385452418684,0.3757833142560635,0.43566841719682686,-0.0052995954218581385,0.5894152047795449,0.4125872144198292,0.4909898569899436,-0.10870982425305752,0.2988948810057244,0.13078730416925913,-0.09695506268769932,-0.19386436075200503,0.037461148637998716,0.43051033427135094,0.2462572987510899,0.4095043670128368,-0.02868368029502337,0.6480997324061881,0.16668563033144213,-0.32044964619224675,-0.06805553049884627,0.4967988386490106,0.4061788412434636,-0.06500691274968945,-0.19102718468748936,0.09325753827606434,-0.43895811734831275,0.6669463068856553,0.19653038482161114,-0.06412289892111243,0.3571478468536608,0.23087284315266957,-0.22083886439820233,0.34926621520324325,0.33317471382307884,0.28833982206367575,-0.16522094032152748,0.09742751530477615,-0.009437793509472556,0.42021503101205526,0.2250539728066761,0.29406463527218485,0.1990715734406739,0.12674995007280096,-0.0550628813476656,0.3365836067505796,0.3257259535941099,0.10601366389605331,-0.4035677165202191,-0.20844091763225045,0.36539226759532745,0.28281496559152874,0.5960910762027001,-0.04231672923161338,0.39879445186524776,0.26828907779414557,0.4060650849417778,0.04190663408718894,0.17249336313962102,0.42763970029552223,-0.07225913911579739,1.0,-0.18121652834516488,-0.040837682468203636,0.030552218699616374,0.32947051846423797,-0.06897603585401059,0.14097970758896805
Calcarine_R,-0.25137676880557736,-0.05690998128045328,0.38563971819427884,0.09219597037481786,-0.1904148771788281,0.3667948743692382,0.06489464258406266,-0.4568330291249676,-0.19453150099792277,0.2536420074314113,-0.2547951051810916,0.12223413725652527,0.7832358475745984,0.05468907440096286,-0.4406859891366501,-0.1439443924303322,0.13596142557227622,0.03752423622182112,0.056415606407763476,0.40568594499723676,-0.07095293387100539,0.8138570495384557,0.4432339164327292,0.1840728987169438,0.47335935635291415,0.17654763368551007,0.7514771673244353,0.09137088451945233,0.40643849086139444,0.3271232841538988,0.4179819673683894,-0.1532971982921931,-0.12582537870388483,0.03965843933751181,-0.6092192275754714,0.4053881064556579,0.12230870369778431,-0.4810427043758089,0.47325009951848857,0.18219417089324305,0.6244709549592224,0.12274709502018667,0.828905353622237,0.8500079029049645,0.05385867490926865,0.4037201550461871,-0.40009757645924415,-0.0637944732010827,0.6132331629902548,-0.10517162787392646,0.08051542743030107,0.10516785419311883,0.11605228513580407,-0.06365531991894438,-0.24028186782242217,-0.04927343932969246,-0.06977668822763329,0.6303593508970082,-0.01607150463747415,-0.5051060326275135,0.49271968810144945,0.20310203950794567,-0.6525727596613193,0.4810480326383,0.22694385985434393,0.2002416977923267,0.63281762809148,0.10575418401479166,0.4228189719190846,0.21047137476457511,0.2133240600944498,0.1684324567465182,-0.040771136785080014,0.16086848218276417,0.46110816860722037,0.6376575981622945,0.3316757009870779,0.13147389853728145,0.22002356520916663,-0.5882210498120953,0.10336655318983456,0.42010967296954466,0.026418212715526596,-0.6085861467338726,-0.6432165385654534,-0.1470991610610462,0.3487078073852332,-0.04320603445134146,-0.12981542844691182,0.2943021476100013,0.05100383265452856,-0.3670378636946171,0.3254498446915305,-0.18121652834516488,1.0,0.30450680686520987,0.2984153439763415,-0.20753794404338147,0.9588010325076969,-0.18104480767290293
Postcentral_R,0.18524253087859321,0.3503486314815506,0.5723207755710258,-0.1488118960391491,-0.04181758606105461,0.551728413392658,0.49329946848999295,0.2661484010819677,0.4579979942347069,0.35816740612956915,0.3916238800502043,0.19171725030705908,0.5052605122498434,0.06851228633565787,0.12556797280037124,0.1990899884347494,-0.4433608814316946,0.2529364255202329,-0.03867712884507084,0.5247855132453795,0.33651840837859054,0.10145013055908911,0.525308865864381,0.44109327917428276,0.2890060813385518,0.017256356515357455,0.02004589669059153,-0.4006553429648306,0.148488262986687,0.11005698037599101,0.38433466853399173,-0.08853732533379345,-0.02165011229495639,0.033167376388870455,0.04301071586518904,0.42546613796027194,0.15398539472250322,-0.46904968347544157,0.38738008519630823,0.14265374126656277,0.19488228585400624,0.3713102569253639,0.47809611834575916,0.5107751168013626,-0.16833854533779874,0.277128084243401,0.06581419131797478,-0.1879493061268073,-0.18341606571790164,-0.023000722261456146,0.5577671202836343,-0.08783247224868243,0.16491411605808068,0.2843701684257886,0.057021806472745906,-0.03660788977990573,0.4456701362766268,-0.014826148456861784,-0.19675309983978298,-0.14034708586321934,0.0484685349839109,-0.01075821104304034,-0.1307469030502948,0.24941297788921188,0.2599677265754694,0.15694919062588983,0.09406972623327098,0.05491110627125862,0.36307810213910774,0.2209236360498857,0.37481535255852183,0.1983084427613999,0.25539563587286207,0.47522572608078095,0.033679509986362585,0.26003493544215883,0.18747474031357467,0.04616161232676715,-0.05313658626028648,-0.06419069181683439,0.024061657568253948,0.5873184149951959,0.39186936963598296,-0.3122899822699623,-0.14211047171945487,-0.3060306039119937,0.1765210654010501,-0.3554349433956004,-0.1746845480385785,0.10762194305920797,0.15228798224554496,0.3475525046822498,0.5217451007060939,-0.040837682468203636,0.30450680686520987,1.0,-0.05226428615261446,-0.5524446697908565,0.2785361589110176,0.02588878584084499
Vermis_7,-0.46960279577208397,0.2844138938524879,0.0698552116438285,0.08833915448588295,-0.10861114983774382,0.05648500785103127,0.12355496960349545,-0.25922484238976895,-0.38365987565376525,0.33009814524553927,-0.25396636566892433,-0.027897635726058516,0.29838360818781406,-0.1121469409156299,-0.026295731110718087,0.1040953605410708,0.18195471639444616,0.14710196943272658,-0.1821233778866392,0.11667343003496268,-0.3635685774266818,0.32794299623908835,0.06502543119784578,0.3704884636732624,0.24847232697794935,-0.015098899870529477,0.1760338619683516,0.20323936884449997,0.0552246907918912,0.18140371492676674,0.053540954867446956,0.12933947839251317,0.06498835852086862,0.40284739127782276,0.027479739721950353,0.10074493215389653,-2.641858227649237e-08,0.05070458166727221,0.09067627248437891,-0.06560022593601483,0.2838439091078947,-0.02755423672848208,0.2322903838733281,0.26713483336408356,0.0005518918853767663,0.004192127673462576,-0.01670177861700529,0.053778104471333826,0.3925115523167389,-0.050402689034486234,-0.12081743327638633,-0.14317475340090646,-0.22445664752076924,0.027536734871936083,0.09338951986184803,-0.3053522183666447,0.043003751943102984,0.4303982916245798,-0.11146484810000773,-0.06729212372281315,0.47431407007723986,-0.12655204120105326,-0.17682415185163552,0.0625340027486563,-0.22088805150270524,0.054128264215775115,0.3548186288529508,0.1556723011296002,-0.02965592368398734,0.18796630978352435,-0.09853965490287239,9.950980059745896e-05,-0.15357775337791135,0.13855833376100385,0.1412049742367734,0.21885052997511728,-0.009634444469229288,-0.07810978519255327,0.4131250878795661,0.007923250912097808,-0.09297750447415624,0.06672890691186215,0.05593107891952835,-0.008974209384550992,-0.1744892858526277,-0.16228226960505582,0.00014193462179409443,-0.051175882245982234,-0.049736532477371934,0.061929866304915926,-0.15764924160056273,-0.049546021986920756,0.20765470662583535,0.030552218699616374,0.2984153439763415,-0.05226428615261446,1.0,0.15725028662892845,0.2975854818261808,0.028609786218104442
Frontal_Inf_Oper_L,-0.005791437503605739,-0.3040186973763136,-0.7000068154196196,0.6086025891123149,0.4421368363694887,-0.679010286098223,-0.577200480601868,-0.16188775468473418,-0.4058373517911511,-0.19754069378486908,-0.4584405136385359,0.21909515766446955,-0.539636106950373,0.14770424699468543,-0.07879434231480417,-0.26945409320274705,0.8424250960846951,-0.0927392842435952,-0.020974669286888962,-0.33800831176270946,-0.324234010495378,0.18213674492729343,-0.6738383767750696,-0.3906861864116163,0.1645750981456735,-0.04381538037078654,0.2534922791305663,0.8600241308244037,0.18961600614432833,0.2605729434266848,-0.13050333143839965,0.406886912037937,0.267879205011222,0.12079363926071578,0.12785134164926934,-0.31618515713626616,0.2985993699114614,0.907931616669595,0.04950886734452487,-0.04770594291745249,0.267488422075225,-0.17311138416107447,-0.3786307965324727,-0.5026842841388948,0.32112721273156297,0.12620706640683113,-0.002796704092019358,0.4702381702348904,0.3757881201617662,0.3982040704483391,-0.48013222393395544,0.1304610600919065,-0.06987741384494807,0.059581859159497624,0.28174824215179134,0.015252863080001336,-0.4884224134723212,0.2712178765052474,0.12012598244744022,0.3222354033149215,0.2765250448490709,0.11614507458840505,0.230907998275274,0.17126205050504398,-0.3621940396706338,0.20939315365852795,0.2804824408542795,0.00844611598493474,-0.2476663128569812,0.054566138153993755,-0.41073973675975595,0.16895429874406676,-0.05938408706072154,-0.22353580322221547,0.33353569752001716,0.011055071585701223,-0.26776065194204884,0.2525198838600893,0.4514256953007485,0.2672945997060734,0.018187834638612368,-0.7160358046532036,-0.17692345120395164,0.6633276591531678,0.2865022954550073,0.5637152227254237,0.301143525540491,0.6555615058552215,0.48712899248693337,0.18429623964487937,-0.0038846809350385923,-0.19680241133141363,-0.6356828058435897,0.32947051846423797,-0.20753794404338147,-0.5524446697908565,0.15725028662892845,1.0,-0.12817504501934543,0.070143566290352
Precuneus_R,-0.2804463400446283,-0.0766156598429721,0.28793372463102,0.22799215992826727,-0.09499337477352886,0.2684783693948187,0.01322674757825044,-0.3961049752393977,-0.17445976753179326,0.31357033567236714,-0.2188226622057955,0.2220262336239228,0.7547382688310759,0.104868944157067,-0.45280950914439494,-0.14301266606009455,0.22755849707568288,0.0028180471922603805,0.06412355953409425,0.4134847118215371,-0.09093172851511955,0.8899923183152181,0.36488904498405256,0.1647423743632338,0.5685613775972466,0.17291142470675883,0.8139415905867929,0.203237282841865,0.4942655425628473,0.3026147666532597,0.45506826227228026,-0.12377229856000833,-0.055885721424351345,0.07854577306833362,-0.5815134403960373,0.3643915775556518,0.23978388990946178,-0.4058528119781637,0.5811532404757872,0.16695534780119847,0.6895837839562895,0.12687967209184,0.8348415426309667,0.8233503132807252,0.11697374572092442,0.5065905169513941,-0.3324325666619582,0.0462486517371652,0.6873562915226604,0.007741324306878752,0.07135855635177678,0.1274576947629766,0.1310069888547817,0.0335745357635168,-0.18760948024328972,0.012243367745461371,-0.1347432152521817,0.638662202721405,0.025429200965681128,-0.4214259780661246,0.5436979046733024,0.21469100702626387,-0.5376791387957157,0.5633802978995506,0.18815483650062223,0.2598924297173987,0.6567853510582131,0.102888243539259,0.4172959081111476,0.24772163537658168,0.1996652316578613,0.2591233776194382,0.04488481896599954,0.20777677822106488,0.5642844033920741,0.7064673730239076,0.3448642459625565,0.24224223535136882,0.23764542605058325,-0.5710887451534696,0.10143101284624455,0.3245599127206112,0.06404587994156917,-0.5631827420744677,-0.566491234822383,-0.09813693545489842,0.4399047601106085,0.049835642000926494,-0.0649274518771193,0.38783633996962513,0.03715641447324604,-0.3694833001618118,0.25882922933201824,-0.06897603585401059,0.9588010325076969,0.2785361589110176,0.2975854818261808,-0.12817504501934543,1.0,-0.1907407638636071
