,SN_pr_R,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_3_L,ACC_pre_L,SupraMarginal_L,Cuneus_R,Thal_LGN_L,Temporal_Sup_L,Occipital_Inf_R,Cingulate_Post_R,Occipital_Mid_L,Occipital_Mid_R,OFCmed_L,Lingual_R,Thal_VA_L,Thal_VA_R,Insula_L,Thal_MGN_L,Temporal_Inf_L,ACC_sup_L,Hippocampus_R,Thal_MDl_L,Amygdala_R,Temporal_Pole_Mid_R,Putamen_R,Thal_LGN_R,Cerebellum_9_R,Red_N_L,Cerebellum_Crus2_L,Cerebellum_8_R,Putamen_L,Frontal_Inf_Orb_2_R,SN_pc_R,SupraMarginal_R,Pallidum_R,Cerebellum_10_R,Temporal_Inf_R,Heschl_L,Vermis_10,Pallidum_L,Cerebellum_4_5_R,Precuneus_L,LC_L,Heschl_R,Olfactory_L,Frontal_Med_Orb_L,Occipital_Sup_L,Vermis_9,Cerebellum_7b_L,Caudate_R,Precentral_R,Thal_AV_L,OFClat_R,Thal_PuL_R,Thal_VL_R,VTA_R,Thal_VL_L,Frontal_Inf_Oper_L,Occipital_Sup_R,SN_pc_L,OFClat_L,Raphe_D,Precuneus_R,Fusiform_R,Frontal_Inf_Tri_R,Thal_PuA_R,Precentral_L,Thal_PuA_L,Rectus_L,Temporal_Mid_R,Thal_PuL_L,Cerebellum_4_5_L,SN_pr_L,Vermis_6,Cerebellum_6_R,Vermis_7,Cuneus_L,Frontal_Mid_2_L,Cingulate_Post_L,Fusiform_L,N_Acc_L,Caudate_L,Cerebellum_6_L,Calcarine_R,ParaHippocampal_R,Calcarine_L,Thal_MDm_R,Thal_MDm_L,Thal_LP_L,OFCpost_R,Cerebellum_7b_R,Thal_PuI_L,Lingual_L,Thal_MDl_R,Vermis_1_2,Cerebellum_Crus2_R,Cingulate_Mid_R,Thal_AV_R,Vermis_8,OFCmed_R,N_Acc_R,ACC_sub_L,Frontal_Inf_Tri_L,Cerebellum_3_R,Rectus_R,Cerebellum_9_L,ACC_sub_R,Cerebellum_8_L,Cerebellum_10_L,Frontal_Mid_2_R,Frontal_Med_Orb_R,Thal_Re_L,OFCant_R,Parietal_Inf_L,Angular_L,Rolandic_Oper_L,Vermis_4_5,Parietal_Inf_R,Olfactory_R,OFCpost_L,Frontal_Sup_2_R,Thal_PuI_R,ParaHippocampal_L,Vermis_3,Thal_PuM_R,Thal_VPL_L,Cerebellum_Crus1_L,Cerebellum_Crus1_R,VTA_L,Postcentral_L,Temporal_Sup_R,Frontal_Sup_Medial_R
Cerebellum_Crus2_R,0.40786259176400486,0.08567521534990653,0.45474450621717766,0.27988220325208646,0.23080649053614144,0.24691446124881758,0.12984403814150014,0.40292794836642987,-0.030159545179781137,-0.028538681657559704,0.1960666260575421,0.3783264297312536,0.24882210415784348,-0.05220079633668451,-0.07519878683582895,-0.4665327046752154,0.17192515051860718,0.01242690900803479,-0.2262241749727922,0.13605558935811388,-0.12075237762698521,0.44819747704278,0.23183608609986553,0.3421334694378184,0.06383073517704045,-0.2617297090278084,0.23104089284200263,0.28986006839156714,0.3427519742344787,0.3976235632310498,-0.3126419704343002,0.5410492838431512,0.566176491413087,0.19944104434080392,0.09949186632340143,0.29055681057561084,-0.0047457880136998086,0.3512583713273548,0.5841982098482107,0.48171980726269653,0.1078571463161564,0.3226132514821992,0.186076706917822,0.2814118499779777,0.026445595131019475,0.3158048786057203,0.04660707054645719,-0.07617322070269286,-0.10775582130617935,-0.09312316731984864,0.36065206199753685,0.6244310040958426,0.21344668198972117,0.2835031969337252,0.07508343446141114,0.021977059700126873,0.12725213744805697,0.14191057047406402,0.45173372749890983,-0.050361648807573246,0.36414070062533077,-0.05658944457274784,0.14561830741947207,0.34975933574225276,-0.06972797458153582,0.033671661185118794,0.3864590026604829,0.19428744046667068,-0.037068154132770925,0.054430843719795924,0.2660495743873391,-0.17504459015495571,0.1786969722843008,0.22299077813231596,0.19323124517592546,0.21030106331468856,0.1957778805902842,0.542078912203285,0.4414107867550038,-0.09735207716584146,0.42353574394844445,0.06565100290774661,0.39307530859583945,0.5730972764655788,0.23495126515579723,0.5118641419444927,-0.0207260477547987,-0.05515284706885987,-0.054366417699400205,0.2850316576432389,0.24380357363007704,0.22244527204402578,-0.009669264199049737,0.7814125198574244,0.16166301242454736,0.21533337662826188,0.1400046341107225,0.38184426775015096,1.0,0.6303517491546994,0.022932835662257657,0.6002553397980167,-0.1891184303469565,0.3553757002067897,0.5550049001505504,0.38994822001048673,0.3852024716923469,-0.13014315172336094,0.3955206815628145,-0.08055037061085743,0.44118712903714474,0.3262176850517791,0.2826208758520194,-0.07162894910953571,0.062073821931760226,-0.25688599530180795,0.2927136978876296,-0.21632951091659477,0.2204992210599953,0.3517838755881985,-0.12260550465950837,-0.0020493098381710938,0.14428081510922836,0.22651963318953722,0.13041776178022116,-0.12814067735183182,0.1840913898941922,-0.017357589557453448,0.11858276927762412,0.5292474986934763,0.801130255051802,0.24393328803316328,-0.08624079946696478,0.06397239255216766,0.3649989100181763
Cingulate_Mid_R,0.32980764862224526,-0.20637347145986323,0.5498672318732456,0.21359332260913472,0.1797374038546059,0.21212249241738992,0.25158121689260643,0.3549648325465319,0.031570659341904096,0.18145348982455886,0.052215504312846744,0.004473622490982052,0.20993575221530253,-0.0032448131288472888,-0.021747476876745636,-0.5218461348012882,-0.04845057816890699,-0.30422163601351077,-0.26043221312460413,-0.10088540571979102,-0.0817703431413339,0.29088737324009173,0.32515766067014795,0.27483433907763305,0.20434274687493933,-0.49065577888198697,0.2406177341451519,0.16403144190907468,0.46946717694686413,0.23364148940067,-0.5663088191942259,0.389373681825338,0.5756435934724625,0.15608798597452486,0.07303909885555518,0.27330838496981824,0.17871066622054133,0.2518016646031855,0.29302957434794624,0.10496085095672979,-0.13116509894107892,0.07010626960038675,-0.03905262928223697,0.12681218119960558,-0.18870486362710762,0.20717488727992386,-0.10197969219687934,-0.06268763534374823,-0.4658928423326319,-0.02540903941923277,0.2589289498314597,0.5298453694895707,0.207278982294273,0.432295466437416,-0.2710970704851039,-0.09665453732892787,-0.10711248781155613,-0.05146379154775202,0.37194382383701813,0.006811395981530887,0.45309522767370963,-0.012045654632843508,0.10909729902742162,0.03128189664458293,-0.2604093703088865,-0.1305709328226781,0.2389970679498698,0.25371216456133916,-0.0022088352508539914,-0.029467189151594474,0.43995332672105014,-0.3671661824404535,-0.07136978080420012,0.5257581748416013,0.06606657288973099,0.14527011614659505,-0.10360726297248526,0.24934924683644596,0.2575248940088146,-0.0663573430718992,0.5998617765068724,-0.08056484586377585,0.18906028649721424,0.63713334666051,0.022613518717121212,0.37952980784861534,-0.15928551266234753,-0.39172042382481853,-0.10598954211960802,0.31416914717776384,0.08833869911851602,0.5055624255957548,-0.03917550884666194,0.692375026878984,0.44008047038797343,-0.013228650726595221,0.3535291267457364,0.5224168271921167,0.6303517491546994,1.0,-0.2963666895046194,0.4401897458170333,-0.5351563001028282,0.5084580390266588,0.7407296578279471,0.5817816000657982,0.14551603153929715,-0.3277697337546842,0.1562326271459038,-0.2961358892809567,0.377538529289978,0.47027595067041456,0.3528684812438148,-0.48242568090571225,0.22425691958851196,-0.617028280679756,0.3607695635325207,-0.10854079736824548,0.17904628011086934,0.23354185271720443,-0.08870555779692377,-0.1264048966317348,-0.17316518201767397,0.25179539112987875,0.32652309090275206,-0.21840595399182297,-0.06437771504998352,0.017788896179746463,0.1486026896406624,0.22863286680647948,0.38510105143767637,0.2961672044999603,0.2194584269270791,-0.12271287816759775,0.3709762588387443
Thal_AV_R,0.16053689293913648,0.2749810688861843,-0.0898569540481169,0.07035070177867937,0.25239745023530213,-0.02771830876280846,-0.1764711354757792,-0.0200193621568015,0.1156466671840175,-0.5319868359507386,0.2204182255494824,0.5866045492697065,0.11942282306049203,0.10357841530448507,0.14423475719845966,0.3177332376570389,0.43042481988137926,0.22535958931239475,0.05352799735531849,0.4842704130778489,-0.21433240332993797,0.17332258467012557,-0.299094661140401,-0.1370496819398552,-0.26326936652800115,0.23946122720559196,-0.08639725667604674,-0.028109745626289314,-0.46783545617610184,0.10370986851145686,0.5474554515295441,0.07109987018642903,-0.43729865608105467,0.3132167911339452,-0.07075969365178159,0.3305656748309586,-0.11404410511282752,0.3260975465028055,0.01795014738680873,0.29212145412046936,0.4553985581843392,0.30191442710844324,0.29310151363253917,0.2298238971418501,0.5573829060630106,0.013671391881668278,0.5774842717987756,0.16304649972522264,0.6864290808961164,0.12616420045841278,0.02188855143395032,-0.1176827585023434,0.151639058525327,-0.31103504390802206,0.7851746583806014,-0.009582208741530705,0.38824328406828884,0.3214270903780274,0.22421804944890006,-0.29731659305615266,-0.08615742106776135,0.14344341511472855,0.018769980235724067,0.27445703380417663,0.5763887479708074,0.5128868717865581,0.13246774422577393,0.1473457895642036,-0.24815613154462943,0.2521485050741286,-0.40374124673622375,0.34202518069531235,0.50015296640639,-0.4712923015048319,0.24538065795461325,0.4972982994787302,0.5103510524000724,0.29707472802463497,0.2751564110455104,0.14875535790484434,-0.19947194599914927,0.4117661312093774,0.36084458379817236,0.22027882093016946,0.4802492163036547,0.04140329152892719,0.5637728633805157,0.6435740689611842,0.47233763751677366,-0.13747313228661032,0.044478897000435696,-0.3791895037358989,0.08023796789537185,-0.3911563010141066,-0.6946768704826033,0.3878066341145881,-0.6488364443155188,-0.4892304679785721,0.022932835662257657,-0.2963666895046194,1.0,0.012572228232672495,0.3492921260594158,0.21948787990447113,0.10950690907153386,-0.2490113161916745,0.3453443146056087,0.30463225915281517,0.15825015794124503,0.30041908983842075,-0.08791373775920625,-0.465295188439268,0.01951926840095701,0.697646484200681,-0.6898468662328212,0.6012808589903575,-0.1783322438783354,0.07616654633742383,0.11768694762999234,0.0483875031181633,-0.12107988198988388,0.17941589281928944,0.30719251239472967,0.2164387225665346,-0.5790324242727761,0.11800036141573837,0.4552548262789559,-0.3763902722350721,-0.17189527960522116,0.4364247599756248,0.3624063732899189,0.2455172759657731,-0.34696832668323774,0.5531482073433219,0.07529196471862547
Vermis_8,0.4071044561000645,0.05586226398483982,0.23152583204824723,0.15546413491212074,0.2896211927611812,0.27242139923287545,-0.027160033628897486,0.2252179093230319,0.0945160776815379,0.12753053072382345,0.024699137955990255,0.26973128017556425,0.23590789152469632,0.04298190044411016,0.03969957040650623,-0.23987151286002165,0.14202335044533265,-0.028101064861329354,-0.1488274021414031,0.09792062133422906,0.02636079135018789,0.37901076175414067,0.17367610976620598,0.25701854035441196,0.17438502911732418,-0.3204529302177425,0.24686308289305728,0.21361131065539765,0.3757833142560635,0.41533770091724176,-0.12646747939563202,0.528198257282363,0.48583816884059833,0.19727805521693967,0.1943106437110298,0.31269208783487634,0.035985385077552515,0.2740242115308429,0.4456199518254296,0.1894661553786851,-0.06284964090566479,0.36855852268363876,0.11536247773292697,0.29669519426834395,0.0002941143754343244,0.42842704923321434,0.11559245677646328,0.036578747578235885,-0.1391407026367282,0.054331186942776055,0.5410749273811756,0.48209911165638974,0.07462920438665965,0.35367837094136134,0.027912554909020518,-0.01814184574452548,0.1997376109552892,0.09028882622140677,0.3610406623216322,0.10283622144294803,0.12079363926071578,0.08186849557117401,0.2764862812762989,0.33552636594383106,-0.1562561065752447,0.07854577306833362,0.29876323901884455,0.3242502218082385,-0.0009827289206312323,0.01940739581988157,0.34791589902285,-0.04885171292247222,0.10673702964099026,0.2837036564282304,0.0910522948288169,0.2698912618043851,0.22439035946218183,0.44788906937512535,0.40284739127782276,0.058337196494611034,0.1409124892721551,-0.03700365981083991,0.38628187341559583,0.447542484768159,0.2384674252366172,0.3628331816932024,0.03965843933751181,-0.15417102110576913,-0.02673336156274597,0.2909971004893213,0.2325328281627159,0.29418380456980503,0.19195204381665565,0.4946826209358303,0.2553107253741697,0.10453176684946712,0.14114779614580858,0.34216302876354826,0.6002553397980167,0.4401897458170333,0.012572228232672495,1.0,-0.08085718410163006,0.29841440919553053,0.33683829450091707,0.1205146920248594,0.4655343976933399,-0.023510837312174418,0.3412770075006024,-0.03310162476322295,0.5206042322413205,0.2649188134926875,0.35984744901921967,-0.07264921550477081,0.05438221141761428,-0.31095228195607816,0.37128363881618237,-0.08970221772645419,0.017194765136739534,0.3979530105133993,-0.05519152567980112,-0.059627902638318055,0.06342260497581614,0.21080920355606567,0.2959909014956988,0.10128110755186803,0.19817367873151337,0.13020275823151567,0.21029255995752655,0.4729663940357156,0.4783377017823777,0.3528275912251979,-0.08589868432634487,0.10898193656250181,0.22247730772371466
OFCmed_R,0.04208216695413503,0.5893509704117749,-0.188474867935383,0.403332505058453,-0.08811489607191068,0.10340025449338218,0.1831597338478184,-0.14040043143603376,-0.4199006177912676,-0.22433662851795574,0.5130066584160988,0.03300562124939684,0.23307255729206056,-0.3980289175070668,-0.405181653377918,0.5331415246937541,0.24450803595260784,0.43368766108524126,0.062238542717197996,0.5682475814233322,-0.1561774543012405,0.1812595181884202,0.012885138896354831,0.054445384629649006,-0.31145499819674205,0.4600185655552307,0.17133589662044954,0.04494012449863457,-0.20651381689176987,0.16281989482274473,0.717605492318513,-0.46890570233870466,-0.27672760326713647,0.1578362426455619,0.4329281149506669,0.17529845602854188,-0.37430477323188166,-0.20353604094253122,0.0493478591054315,0.22374206313485245,0.5632203533508194,0.22542305149044156,0.02935485276166206,0.08889157506202368,0.30971287732481884,-0.11928708808035424,-0.08099596456336665,0.4252927852359019,0.7197137327260872,-0.3857656717816312,0.05002820218124923,-0.5442166410666436,0.18919418416783382,-0.29845648404394876,0.4656116712678037,0.5663194201507289,0.048278016398227326,0.04200395217212148,-0.046994608537899794,-0.18015700438525026,0.19369856653397946,-0.40046304886873507,0.17797139691271435,0.45771177396947044,0.21707945998667907,0.08720196393318552,-0.04635530368906124,-0.48387071916625013,0.01956862143009864,-0.04933249896594564,-0.173997293401994,0.7121648458295485,-0.054292824837857814,-0.11105637621478376,-0.06966563691765704,0.11688979680803424,0.4379859387131263,0.14838300157716117,-0.08160226491616783,-0.3997343938440433,-0.031899727249817864,0.28199461399940495,0.18305813860268713,-0.16805027238520384,0.3435233500256296,-0.16806596495990642,0.06498369064854982,0.4745885068358769,0.10490161284373008,0.1467886040855352,-0.032730720878981795,-0.38748714216362,0.03284043161377526,-0.3263437651991811,-0.42742170424270787,0.2076079620759607,-0.11777730290630142,-0.35011259822549157,-0.1891184303469565,-0.5351563001028282,0.3492921260594158,-0.08085718410163006,1.0,-0.000584594746440961,-0.2592326540756605,0.05867937231596359,0.19825340832145877,0.813078817967891,0.23104443173021508,0.7342097569592662,-0.2252589774726975,-0.4604678076665862,-0.4993504299665374,0.6998026150495055,-0.231941016728978,0.6637515332314121,-0.3153605979897953,0.1743555812506828,0.4016115369491226,0.30091221261681483,0.03844868619911294,0.5904151240671508,0.5832467965728196,-0.3511178081202582,-0.0321560463641674,0.30379599836399446,0.4077561237602449,0.19625317656377358,-0.3321129163593921,0.04880153527039213,-0.018882245212085196,0.128186562590165,-0.0049219975497068625,-0.08096489153757679,-0.2555729160690044
N_Acc_R,0.5069749236717002,0.32764622897746,0.21459726117426692,0.30539756859129474,0.6155414644378447,0.3612265871740611,0.45021073524734884,0.1159673044054647,0.1071195027555347,-0.05521749090228912,0.18083476613693228,0.10584673762245768,0.3272044099083847,0.06886920524499791,0.0712402886487644,0.13236482375752137,0.3260930233241423,0.03264465160205939,-0.2074778587975934,0.35907719639593383,-0.08826270182938507,0.5747176064756138,0.4644936648453832,0.446744805661311,0.02871880639464383,-0.01983371238356761,0.5545510312947981,0.38918360486710335,0.29269610785039074,0.3458666433931309,-0.1069508462431074,0.21600431411191492,0.1076471245338239,0.602657721464064,0.36805170096436696,0.5828455343275313,0.1213539130181755,0.4548257718557818,0.3892004833209707,0.4401344964071137,0.09619980952783581,0.38138033622823214,0.24812906001137636,0.44788752083313466,0.24497599036040438,0.27906506762915706,0.3081138498197946,0.6176502407592076,0.11940794872801609,0.10609637809786776,0.3899111435378923,0.2264827835269302,0.5221148510679002,0.21269255392489994,0.13672871208144305,0.13347773939980923,0.10805102691942278,0.25939943430381146,0.5355985969671224,0.08723125577674955,0.2605729434266848,0.1026628075431075,0.30848372969643334,0.16573896305937308,0.28454206610964744,0.3026147666532597,0.5138060062282506,0.2674585609835011,-0.08723601640687607,0.1439339397404658,0.3395685980566493,0.35688470915205334,0.33731935079651854,0.29264797889947725,0.36585162343753763,0.5191408143106574,0.21609110175111884,0.45360026219225613,0.18140371492676674,0.062072434352627555,0.3164165733803639,0.2682711961562341,0.5104645515160352,0.7600067792766912,0.48951760887068746,0.46447914177778005,0.3271232841538988,0.2742601834902276,0.3483069961203408,0.42210997846857146,0.15778417252733784,0.3653601793113255,0.31536133940051814,0.15224061427174845,0.07883534489397985,0.31575058394384853,0.09911881443628447,0.2804287583011493,0.3553757002067897,0.5084580390266588,0.21948787990447113,0.29841440919553053,-0.000584594746440961,1.0,0.6222278471698994,0.30528778117213634,0.5737626674230055,0.37981556344791256,0.2902165319572034,0.4068819262477165,0.2803253316782037,0.17162540287606326,0.2440793433522075,0.0867414091604528,-0.09689686263653395,-0.21331805241417545,0.08038154731942983,0.06468330033289599,0.18092624536774787,0.2466062785223497,-0.19708852395092682,0.5460348773971234,0.25842232000823717,0.19661519651652656,0.06179410106624121,0.18714859264863712,0.3366448892983033,-0.1347128947250608,0.13842468485888154,0.4240328990651194,0.4561313772740922,0.5405724667312943,0.033619225047137324,0.3058570480846616,0.11653424637780045
ACC_sub_L,0.26972607866107956,-0.06972462232232432,0.5522714276640215,0.24778869398120532,0.24190544051147017,0.04188783726765626,0.08487346717946594,0.2869332003278273,-0.02028949698983186,-0.16643744139904232,0.18552397193952333,0.22810108970283946,0.20280553233875828,-0.05928658478609945,-0.061121489191986546,-0.4023394468795038,0.029759013367287573,-0.24822936713076424,-0.26479926774325013,0.05833331982809064,-0.2441246707426907,0.2393417752596377,0.02282685205857357,0.1229928299956788,-0.009570311981932403,-0.3181518525760258,0.1787295765431617,0.17018991525769817,0.18493630175878376,0.13121701010220577,-0.28913323097605426,0.27107866354211363,0.37771611578730874,0.20406459668750523,0.007775773728828149,0.39251732676462503,-0.0025386292179000007,0.2181450445138057,0.2333968708910629,0.14767304756171554,0.10974383375238898,0.040313892323767864,-0.026959597954433888,0.03333141438526039,-0.026739793537074036,0.06181875441423617,0.0176498932739667,0.05535482453860695,-0.057342549675684744,-0.06051225522144372,0.08045898480211115,0.34949712231521907,0.2527202673424306,0.21265552043674854,0.050367764921509794,-0.038477659124784444,-0.02996997660024777,0.02252182799909454,0.32967618085141115,-0.1919866795007165,0.4656268200403452,-0.04601209610883262,0.053234222191018365,0.3131980161866204,-0.011639369904131594,-0.04389141346057531,0.09813855816146629,0.25625507737895586,0.029259985819341743,0.06041802648326091,0.19688989211461094,-0.19334887364498066,0.016282513910828817,0.2507322078458876,-0.03350535174722755,0.24542810293405531,0.06544846206880642,0.1966957071951805,0.3592451769164503,-0.10034717295535571,0.559819251589838,0.022183291467205147,0.16143057031188093,0.7650618071659905,0.23203883387984306,0.17849118733204225,-0.02128226237905376,-0.18919727557235505,0.04262872289129792,0.21084505399466844,0.0029983566083630247,0.260728519064525,-0.08076217605087628,0.5198443054264735,0.033386908548821884,0.02746474904613597,0.06517553875018343,0.23439462179547627,0.5550049001505504,0.7407296578279471,0.10950690907153386,0.33683829450091707,-0.2592326540756605,0.6222278471698994,1.0,0.5311919428047781,0.14581537977904377,-0.1219315677359082,0.06004584531937237,-0.020333650419758795,0.17458040290181073,0.18629743349445477,0.2853603212403203,-0.03553313017591151,-0.12798449580385968,-0.265045552909096,0.20022486114663116,-0.05754984286014678,0.2796882975953203,0.19178971833088188,-0.16736780721852654,0.08647361569100129,0.014130548405538339,0.30095180951543454,0.0689784731135705,-0.2784277326357486,0.016893674545168505,-0.1198796745480693,-0.04042570320719603,0.261994684319766,0.3962117263243423,0.32462152004552663,0.04675258568894311,0.00028403147446227764,0.40020462547287683
Frontal_Inf_Tri_L,0.2646122190650983,0.1812766066317564,0.5475761869168481,0.6848104702731748,-0.23648502566560162,0.30832468433583093,0.582676141660496,0.18555566437182489,-0.6121481092928802,0.08978300348368062,0.6124250088524277,-0.2686403505696569,0.3280732829206999,-0.5921129771512901,-0.6284383090386185,-0.3407552025494746,-0.10754288695059516,0.04593456355405682,-0.13301836548952758,0.3028769526243406,-0.21166348350278832,0.2590927189633982,0.27726707024325775,0.29467730339201603,0.06645509153346556,-0.19822576028488972,0.23162227334153304,0.2178375319170129,0.4125872144198292,0.20153766241364063,0.004817878684773855,-0.28194866491618936,0.414258756675123,0.2828919622976852,0.37015112224677005,0.17755318752856575,-0.108014804646964,-0.06570041991997441,0.32768488402930834,0.07626809272434562,0.3718121208251687,0.08070945077337019,-0.15742379251947597,0.07645196976536782,-0.18279936462526813,-0.12062462317045147,-0.6028515938981426,0.12295802967009925,-0.020575260845627098,-0.6333730396912953,0.10923397842874795,-0.09251733221845093,0.5061834800593256,0.006412689674241111,-0.0074187852900365146,0.5246266413087092,-0.2091625410913782,-0.13718705384593904,0.1066319577220652,-0.16774588873957766,0.907931616669595,-0.6654102962624745,0.24415291536383232,0.3599121969941275,-0.26803962908193363,-0.4058528119781637,0.026631411572739423,-0.5220406959748141,0.18328273673915374,-0.3421139735234397,0.3063337612657035,-0.023080713938934194,-0.5156196764325465,0.4441784203991446,-0.15253099068636122,0.0780824648608134,0.06448144845581952,0.20957409584533007,0.05070458166727221,-0.7013369657641293,0.8863108242447115,-0.04880285497814087,0.1050890178590217,0.3169242990141287,0.12439629480870944,0.11346659666047595,-0.4810427043758089,-0.17487281226661097,-0.3298250871720188,0.4161621332628362,-0.11560364622453166,0.02856871037718318,-0.28919386859125945,0.5247693718366501,0.17180127688225075,-0.04529096138144991,0.5001632693164251,0.2550999010392549,0.38994822001048673,0.5817816000657982,-0.2490113161916745,0.1205146920248594,0.05867937231596359,0.30528778117213634,0.5311919428047781,1.0,0.10291066705697201,0.08714496618247085,0.18781373263718917,0.06607842991666849,-0.00235675210920954,0.1060251662563808,-0.36409516398336866,-0.1234751719862058,0.2027912187502466,-0.11338006507412873,0.003984698743000379,-0.07346006567281424,0.7237842705924271,0.39264945266389156,-0.09174486353304924,0.24154633469543738,0.276093210744236,-0.2398647355216189,0.48595350552797895,0.044841226361798145,0.17087697169205282,0.42267646875825826,-0.2872270267034608,-0.040191310186871866,0.1414384023753416,0.2741434665467986,0.46588516225678517,-0.6331892430248995,0.19941536298613177
Cerebellum_3_R,0.7312642467199456,0.5084582348865327,-0.1092629652691275,0.5012905340066821,0.5195361402604414,0.7171816443722343,0.418878375879336,-0.03502977734682121,-0.0026482189204394407,-0.005390034284194833,0.4002178747222726,0.19208371088842377,0.5082252339532101,-0.02474428443150995,0.0003793520799624161,0.20285159188098684,0.6717144064583778,0.26838564955811084,-0.08012115401096316,0.6261263032926746,-0.08047739017835769,0.7962600226788366,0.5481789110781441,0.5959308947789766,0.0719595276188626,0.07218074812955108,0.5250541232483664,0.4542677141767771,0.3315986312376061,0.7076883453123344,0.2251419289232075,0.15806616435365242,-0.026539418993170968,0.6434684283787334,0.36979575921919083,0.6299993537796192,0.10436963609669521,0.6677189961258375,0.6866279553044634,0.7476099005462833,0.3534445316933923,0.8209991514109304,0.46404237343727317,0.8854784932561257,0.5885003465231373,0.38832602957887585,0.4388196000878906,0.3977363420553647,0.20619927270472055,0.0014128637504969021,0.7464223235034293,0.0885473365973942,0.5381781482296343,0.14421957747429887,0.37473338425297276,0.35107211364891727,0.28578049211155654,0.4152048347272789,0.6601862790645676,0.11682579211906592,0.21400837017088356,0.01017048033032351,0.5832499135998899,0.19668133293269147,0.3917681504103394,0.585030341851434,0.8265622080602746,0.030937077884868224,-0.09997213030520431,0.1139683160997263,0.4074829902154459,0.4041876169178786,0.5290400375977964,0.13959089821959988,0.6980086805080129,0.6371254716561436,0.5906156387984375,0.8478194439712505,0.17721987301041223,-0.005055675124594859,0.0169418304777529,0.5504483975435747,0.8593609384589191,0.4621322378705481,0.5112993169813809,0.7390691155961311,0.5011134085636557,0.6330118330904966,0.41836954445127056,0.49415498332647595,0.3189925392008467,0.07562056908713131,0.24841486870476323,-0.05266675158193236,-0.04182495624457963,0.6939176364587232,0.011917706282939497,0.13633192321920698,0.3852024716923469,0.14551603153929715,0.3453443146056087,0.4655343976933399,0.19825340832145877,0.5737626674230055,0.14581537977904377,0.10291066705697201,1.0,0.4186414098410276,0.7226152673217843,0.39286900012417436,0.4377285612708695,-0.04465849993722681,-0.03160320123915994,0.18317557308804822,-0.2078686276439414,0.016030703442942162,0.03692065534547481,0.13624977932552826,0.2981276799097609,0.5230197876630402,-0.11501180967943746,0.3564050357677293,0.42846309051408815,-0.09232071742380785,0.027417543886246083,0.5431582319046538,0.8179635754897073,0.006274667099915804,0.10392314529094614,0.6625752971944858,0.675165001345326,0.5391829478148695,0.043596985194847886,0.42575903546029636,-0.13444812172714476
Rectus_R,0.12675136969977904,0.7410928311137419,0.010528520007607442,0.3177252789403508,0.28504698826166774,0.32466410440366705,0.4905289976480873,-0.10904752559589076,-0.15561421971433104,-0.0012872210003394386,0.31730411658537694,-0.033288521463339195,0.10267410599984181,-0.1443357390363169,-0.14145147812424955,0.7270213029228801,0.2028836445062136,0.523034776359967,0.07353119516564578,0.5349284150032797,0.06453541613304269,0.46329910446663325,0.2936894617988857,0.34004598660131663,-0.13122074823190816,0.5516889406796861,0.5100878055484691,0.25771255124733095,-0.06572208204647607,0.32614727365700935,0.5838038549928133,-0.2613520195485986,-0.1278967873892496,0.45643608797535223,0.6193324799795565,0.22817018697810906,-0.21026997028688946,-0.054460995831615414,0.2704067825805158,0.36353116880650094,0.3004851556676638,0.38363897652296575,0.18129630769437158,0.33290381843121336,0.24209954707341919,-0.002251988261198131,-0.0001439267305583394,0.7998052412342513,0.7067477289838671,-0.1158844944153612,0.253544425061737,-0.2833840687994127,0.3787708603914215,-0.2056826874331563,0.30337003839704113,0.46168906306751883,0.02684874216213004,0.1711895711365086,0.04793365362471584,0.11405730821648286,0.09030461640549634,-0.14430963530276558,0.3643525115885908,0.26755143435672263,0.3804011876109816,0.1292931924548978,0.23670816286795407,-0.25890193735336814,0.05053417495427912,0.0008808838524577252,0.001090850366915423,0.9566190393930699,0.07544380298739062,-0.0727380867090054,0.15403728423851476,0.17865505395481393,0.25291380288099824,0.22343916291011076,-0.2032124032583154,-0.15702522452587855,0.1272114747033339,0.205907082405919,0.3178347248169951,-0.026638445643406696,0.5264802056673958,0.0386539247665337,0.11270902182715963,0.6066963818540365,0.161371657882752,0.24817026504819023,0.08468743077451511,-0.18514671860330856,0.3871209167104404,-0.2569454639594714,-0.17070679187298263,0.19684639111385624,0.003490739727666538,-0.08052010223675889,-0.13014315172336094,-0.3277697337546842,0.30463225915281517,-0.023510837312174418,0.813078817967891,0.37981556344791256,-0.1219315677359082,0.08714496618247085,0.4186414098410276,1.0,0.3479739257023263,0.8313774702433162,0.06066574980533584,-0.13152991162151076,-0.2248869847476097,0.6281339012830295,-0.1074997980654496,0.4968532975961257,-0.20318447777712678,0.2265320049935882,0.20710274837601225,0.13285289709797696,-0.03921713618949502,0.7940923104301747,0.6073469012833831,-0.07414801202393026,0.07699283710964883,0.5655783914704866,0.45474320101853094,0.23024761670248067,-0.06493589875579264,0.12726022795849376,0.037668939954124236,0.19143140874463893,-0.050556893054634566,0.04300380906867777,-0.03740360296605469
