,Caudate_L,Occipital_Sup_L,ParaHippocampal_R,Temporal_Mid_R,Thal_MGN_L,Olfactory_R,OFCpost_L,OFCpost_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,Thal_VL_R,Frontal_Mid_2_L,Cerebellum_Crus1_R,Cingulate_Mid_L,ACC_pre_L,Occipital_Sup_R,Temporal_Inf_R,Parietal_Sup_R,Thal_PuM_R,Supp_Motor_Area_L,Parietal_Inf_R,ACC_pre_R,VTA_R,Thal_AV_L,ACC_sup_R,Hippocampus_L,Occipital_Inf_R,Thal_LP_R,LC_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,ParaHippocampal_L,OFCmed_L,Thal_PuI_R,Angular_L,Cerebellum_6_R,Cerebellum_9_L,Temporal_Sup_L,Thal_MDl_R,Red_N_R,Vermis_1_2,OFCmed_R,Thal_PuA_R,Cerebellum_3_L,Occipital_Mid_R,Frontal_Sup_Medial_L,Paracentral_Lobule_L,Vermis_7,OFClat_R,Cerebellum_Crus1_L,Cerebellum_Crus2_R,Cingulate_Post_R,Frontal_Sup_Medial_R,Precentral_R,Frontal_Inf_Oper_L,Precuneus_L,Rectus_L,Cerebellum_7b_L,SN_pr_L,Precentral_L,Raphe_D,Heschl_R,Frontal_Inf_Tri_L,Rectus_R,Caudate_R,Vermis_6,Occipital_Mid_L,Thal_MGN_R,Cerebellum_10_R,SupraMarginal_L,Cerebellum_7b_R,Cerebellum_8_L,Thal_VA_R,Heschl_L,LC_L,Vermis_3,Occipital_Inf_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus2_L
Heschl_R,0.19483470046939996,0.20184139740299362,0.3480100817579241,0.2526366179694109,0.2696958909932361,0.03632781074720267,0.19468654541452773,0.019916732756083043,0.33504683658546225,-0.04681917317306969,0.18928576451594795,0.7566348227602977,0.2058559651549326,0.6000061091051337,-0.07604858141017794,0.36436058502085417,0.0356145935662459,0.19536520587789152,0.4993636802246305,0.5366794598450202,0.581721732466832,-0.05968564829878361,0.27223993213807757,0.2671537076450438,0.2653817305100683,0.5462316560290633,0.12291316566013726,0.1787957591987348,0.45563809982850245,0.10516003159390451,0.7520777119815757,0.48320104075864134,-0.010906542615155912,0.036061273770086284,0.32616425777498914,0.48335203584355446,0.5728518736440545,0.7097010148166495,0.2323674335428895,0.36647498506978443,0.13501898515277239,0.030039597808559148,0.20205767571840413,0.4330788914973003,0.34854143933820425,0.4573603897400752,0.5878970659022613,0.456658924210971,0.05948594957947128,0.3077165344707172,0.2312808539382793,0.5303395460452226,0.30624237927188147,0.4057529601238498,0.48103008866338054,0.3455507415984094,0.020715387349886868,0.2251937790815904,0.4208879206214765,0.5750280678413123,0.22579749893611759,1.0,0.5624385044336525,0.03623264011605311,0.07227974818941499,0.33740217394738004,0.2963603457808846,0.2998427218088515,0.6017796239282027,0.5102711621959849,0.14736971529288845,0.32612100868715616,0.1879056532998494,0.4424805390677701,0.07176306492468185,0.28493470406318444,0.3497529215474924,-0.050129536469845415,0.7879107799286261,0.1511193553219494
Frontal_Inf_Tri_L,0.7144479732409375,-0.06529451034190488,0.18446553821302267,0.2620506441921531,0.4919291652178038,0.4562107056307202,0.1835267008110232,0.09992052232855471,0.4159436362833008,0.10016321184964652,0.3439248122122855,0.7037832624025951,0.30906915021692605,0.43986348108671286,0.04667025834015125,0.21282811021285347,0.35429060883966595,0.03046187221975004,0.27796472568676733,0.45155124821600157,0.36118662197447604,0.07229265056326693,0.1931163941838396,0.26434122869283994,0.48340032886635464,0.5492472478998531,0.06664986020165438,0.23970647708809878,0.4497537493202108,0.3576474932336349,0.6389172713185473,0.2926214120653642,0.19738707166145508,-0.051652667650424054,0.06251801706556333,0.3591887753220361,0.4205819523173897,0.6781819304377649,0.3995154092398821,0.2576291077286272,-0.014766055115071942,-0.0506833218824481,-0.13225785286950348,0.24326814727637636,0.17052043315846285,0.317792896619446,0.5476366249970621,0.2136573351342367,0.04076522452440402,0.2173172618980579,0.1949307110077142,0.33310345270480934,0.12967801705016804,0.41477202700908594,0.75477266096586,0.2017835712877851,0.2389623855203587,-0.00814416122247064,0.41004078660919274,0.4255172426534385,0.11671416132947944,0.5624385044336525,1.0,0.11160735240149591,0.6942255900961644,0.23485067182461897,0.04664653598208266,0.3287684796457497,0.3640348068781147,0.32288811701708053,0.0005997609627734875,0.2232897816240446,0.567028150756463,0.46744013808905405,0.20530662440821923,0.4163422840847579,0.13419188236049065,0.07793392547322146,0.5530371999999572,0.18600374673830386
Rectus_R,0.2933181885711269,-0.4625886009164964,0.1938191943218368,-0.2819080427218139,-0.009013353215663045,0.7193834447987424,0.14512868101294213,0.48462483075271395,-0.16805529318961465,0.051168389745540076,0.3547884349863108,0.08310312562941219,-0.2016397559626873,0.03460136134822382,0.010843232906247748,-0.4360406214676523,0.056060330904366656,-0.1795469567026186,-0.2434021597106834,-0.16146690503574893,-0.17856120057489408,-0.0205519971177985,0.15726011957355596,0.17767528155040818,0.26141688404452196,-0.08652534408526748,-0.40166277146614077,0.10093102709313058,0.10548179779629031,-0.0577400466442655,-0.1545210117637694,-0.1306277582877689,0.8226765771451288,0.11824176034350674,-0.3966759948807791,-0.3735748556238914,-0.2089776749884341,-0.14688958667660282,-0.16633501007825005,-0.3124986987133953,-0.4551880043450457,0.09817104392148229,-0.5089977868217803,-0.43498759532386494,-0.4275742053792257,0.0149486339720116,-0.11337407485789726,-0.42928936689923813,-0.058828612989888895,-0.4281146748913861,-0.034206436201428866,-0.18774663407186823,-0.01006281785699404,-0.1670209102948704,-0.13001557830897958,-0.1886422094641633,0.9084488951584317,-0.17942074468834726,-0.43735183015995077,-0.1338045855776021,-0.4356911470406795,0.03623264011605311,0.11160735240149591,1.0,0.25815987623534653,-0.4816258741289776,-0.48628948198861033,-0.38561026278667276,-0.23848870759870514,-0.3728752705562571,0.33398123032957794,-0.2282625071904812,0.6675322933580272,-0.3037559084085228,0.2219664783391164,-0.29499505252800573,-0.4946420396105444,0.24821395499297166,-0.11541976021655047,-0.3257087523417812
Caudate_R,0.9072208794635136,-0.2795243059838261,-0.10266182908011565,0.07662013766254712,0.24438990938154553,0.6841337006035172,0.15839326310906474,0.1528750861256712,0.1575759879768745,0.10317277381928791,0.38989516880401015,0.2702524582058505,0.2120141530661844,0.1463889342556481,-0.0018258200855401962,-0.07543485307330827,0.47320674808102836,-0.1338064282546026,0.08599932861792059,0.08932679214892185,0.010464385579701108,0.07592240140273687,-0.046250783817530956,-0.07273884184359554,0.33699026606207566,0.21578025205292173,-0.09257837574464879,0.17412758205416864,0.18054986565125153,0.14394635130551411,0.1814448137776964,-0.09862989989727997,0.4212328530149497,0.10047237410197592,-0.20257066432223095,0.028434540917649218,0.0948546626163258,0.2967565776400857,0.29410359250745416,-0.057491141442825466,-0.17572528087762573,-0.04434863465947753,-0.37272496677171546,-0.12373421060929789,-0.08350957559585805,0.022203365891700046,0.1916715546231376,-0.12665751743822778,0.07953070916626696,-0.004897540911837488,0.0377778693861526,0.007464318693257009,-0.102975154036677,0.12622284379431847,0.534603121945923,-0.04361338949038651,0.37024629500465467,-0.25338644934478366,0.13229245460224148,0.11514947021417768,-0.0064448928511988204,0.07227974818941499,0.6942255900961644,0.25815987623534653,1.0,-0.04913884019653523,-0.21363596843474972,0.010795979592850181,0.02131669781389387,-0.09429507559573265,0.04007926633432822,-0.10877330192635158,0.6425983398128416,0.22165560640710782,0.18512852723373366,0.20662333482341594,-0.15129121215541264,0.2086852037129331,0.15280136534101801,0.020651031889027276
Vermis_6,-0.06546274450542226,0.6364392116614228,0.20795199518534066,0.71833670846537,0.2920508084615163,-0.3097343367296131,-0.04259812844881814,-0.38480959684976873,0.37973672826489285,-0.06367874723510328,-0.1864376249182267,0.2517072790893198,0.7072551217626826,0.4247070653463895,-0.07856277520166907,0.7755320335463385,0.2189148999392587,0.22294281466203708,0.5576595432476613,0.5033839136057684,0.48809828464538935,0.018616666320697167,0.2582276203620794,0.03856520796607762,-0.18245487842232128,0.59470467727907,0.7441634762913845,-0.0319600195862806,0.12935345492760092,0.21758653852755677,0.5532490972000766,0.6467619105806185,-0.38475066635211963,0.002218144765781116,0.5998350554911915,0.9008355267988613,0.6553155370154574,0.5874373540909753,0.14869233774888965,0.642953373520736,0.7484409535071956,0.0430623991593745,0.5651113972363735,0.8603234624070758,0.7577634208837114,0.24759798124544696,0.4386759299249932,0.8490189413497299,0.11518619845221445,0.7894181389754529,0.2923522388093497,0.4705190812189052,0.20535757468324614,0.5974621590914261,0.466466638819089,0.3585964224294499,-0.3926512480056108,0.46960117127697537,0.5612675441247421,0.5111788667745846,0.4332777264547594,0.33740217394738004,0.23485067182461897,-0.4816258741289776,-0.04913884019653523,1.0,0.7759261202211588,0.5003853894497228,0.7014234217312696,0.6306726140815626,0.026531745804103713,0.6318005354696803,-0.3332476580334028,0.652649950444501,-0.13059785162967336,0.5708165536459766,0.7857355689230867,-0.5495957933373506,0.5151523978929171,0.6351269045348513
Occipital_Mid_L,-0.1321497908244199,0.869000282012324,0.03593595125099078,0.7719339923137604,0.051154373475057795,-0.36894433823689116,-0.08354694890886413,-0.51817867090884,0.15942416581536228,-0.22763896031143568,-0.3422443645435695,0.08172936602208884,0.6209894413862899,0.4314110043300608,-0.21367918460864407,0.8429755991517215,-0.07899474609436814,0.3176069424538471,0.5357540632678577,0.3874197519013525,0.4642539099478059,-0.2141504873459132,0.17117953777450093,0.1723325124537326,-0.41480631549541747,0.48292532980629865,0.7086994604302211,-0.29677783396822016,-0.09998717702616698,0.1427977430590135,0.37696073970151756,0.6175938067657811,-0.3713105902870151,0.04540548457180685,0.8227743375643206,0.7906585972192282,0.5892890953867121,0.4167544679012507,-0.08722508408281866,0.6071416277225582,0.7288991266233567,0.02503994463204223,0.7064601248378936,0.8205116449728378,0.9058227378681918,0.03131979072495014,0.3425621886466009,0.7966561744190991,0.11553271348786315,0.8080339634016319,0.3609027324633158,0.6167035260158713,0.024131972384679273,0.4232524045801117,0.32101930890863517,0.4288968706613487,-0.39941308489225474,0.3826242038768231,0.37347456146202124,0.5174549655923881,0.5446831858031125,0.2963603457808846,0.04664653598208266,-0.48628948198861033,-0.21363596843474972,0.7759261202211588,1.0,0.3782791213330139,0.6690670758910171,0.6452417147798722,0.1060189313662196,0.619359576759912,-0.47326646725876603,0.5209966619589073,-0.17610108015625095,0.29708806153359646,0.8506022979240037,-0.5596652729825881,0.4710457079388549,0.6702693438147416
Thal_MGN_R,0.02604606713800122,0.34553283350499586,0.07674423599040922,0.2398979275924446,0.3506700043160363,-0.2848419916237983,0.06542562088123233,-0.19493922802902997,0.27520088677206356,0.009031231072377976,0.11817802157169906,0.2843990913831163,0.17613027673159962,0.26986368903010116,0.12907571149987648,0.38765965466166286,-0.04457165843647207,0.18818420912220007,0.44272767482680664,0.36592638084279244,0.32943493834320214,0.23374244812619394,0.16842526793130644,-0.04866080073831853,-0.028557740174217257,0.29847930181726,0.1938035442381461,0.11147766171035561,0.3374914658971411,0.1509833686820885,0.48294111386052013,0.2808432639549859,-0.3437300554885921,0.15881069129157527,0.3717810557411729,0.44011328374629066,0.30978771561148033,0.37731120329610857,0.4605422113819424,0.3791595740337927,0.3035981387807081,0.0192873931162043,0.19967139067896375,0.46441340354802196,0.36226694720128905,0.2551180584799072,0.36775533313016273,0.411072362283723,0.1476190278423179,0.34623973345158826,0.015589606211091022,0.32418023385240496,0.2163292526988544,0.26107432909504924,0.3929188532836938,0.2810123255050258,-0.3574609352500698,0.27912178010439426,0.40038638292704043,0.33656334207605754,0.17395176532307574,0.2998427218088515,0.3287684796457497,-0.38561026278667276,0.010795979592850181,0.5003853894497228,0.3782791213330139,1.0,0.4097069169668387,0.4507271098303434,-0.14176225238967913,0.2733684144262136,-0.2181346955174444,0.4190054199879613,0.17605941702724104,0.32033498206666705,0.34973329324048635,-0.03236276447527482,0.4629799613484447,0.19856471947543247
Cerebellum_10_R,0.04438828481132061,0.5316975134003535,0.3173336695539138,0.5803440077561927,0.21642673395984063,-0.16924841511219063,0.16454252537975145,-0.22379838761542623,0.5530134626978642,-0.017662332658610478,-0.043462000258864424,0.4072322680187468,0.5613545022098255,0.6282733897961155,-0.10111261643165774,0.6132296562207507,0.13812124196351802,0.15446171946348755,0.5864995150648479,0.6551601668536721,0.5379560231751603,0.08180296555731784,0.3021251110261397,0.1562802771373939,-0.0028924176737015533,0.7121875973891119,0.47961682361659835,0.09157482256525962,0.26843737325475225,0.1491801151871113,0.6101246541720926,0.6251834560994161,-0.1614017597208553,0.03157892512192743,0.5464643358166515,0.7552887917693429,0.668677622554763,0.7246331470321447,0.18308097834598977,0.6134235506551281,0.5114908011844858,0.16276288397268335,0.46548551939374366,0.7356899756095007,0.5990632716283414,0.49659295317338764,0.5539351625454793,0.6990360303384066,0.21526691733292547,0.6523912369743032,0.3031327980023893,0.5827397655218586,0.32014490323695777,0.6304254996976,0.5217519544383289,0.3193614709205322,-0.22407991302572863,0.40920808539925596,0.5641086075334931,0.6834178891908517,0.36881028419558903,0.6017796239282027,0.3640348068781147,-0.23848870759870514,0.02131669781389387,0.7014234217312696,0.6690670758910171,0.4097069169668387,1.0,0.6620392235019783,0.2085069644806038,0.5798057141229127,-0.09751112931542724,0.5950247512468954,0.07446102228833332,0.36421897607225895,0.6443437498491806,-0.33404124068018726,0.6798633613155582,0.5428645436166601
SupraMarginal_L,-0.025644331447443776,0.6191938528802244,0.4391155642341005,0.5941481522824968,0.23384367663810257,-0.2656182920071736,0.16356155472463332,-0.1870246415663191,0.48533138825288535,-0.04434355344013979,-0.02168950952797889,0.3204740882812316,0.402268785082027,0.6377573600684673,-0.10638513674792124,0.7183204025371661,0.17620769702630232,0.4842238385594715,0.4730059834518138,0.653780179856887,0.7553966981692058,0.03143188910174237,0.16183354703177422,0.2856675831963869,-0.04632222504557181,0.673142130639026,0.4251369069281063,-0.036620562486371244,0.12173096172223351,0.22944799409493005,0.6812819163693131,0.6792782730154574,-0.3006469974033903,-0.07656585304545992,0.7889081942140177,0.6253749404496323,0.5631367252086645,0.6771257517515428,0.26745502855733405,0.6883210746437731,0.5629647607915772,0.03702974390827254,0.5384220050501115,0.72265736993384,0.6839869172939878,0.31978347643431704,0.704546944942026,0.5449066148731484,0.19577636531847611,0.5107073146670514,0.19659576027276832,0.4774577986509382,0.26716218232182876,0.7072832803782423,0.5435797848540099,0.591809203690041,-0.30937923234792297,0.26421185992406204,0.5156431983953431,0.7526527271691913,0.47452950795949606,0.5102711621959849,0.32288811701708053,-0.3728752705562571,-0.09429507559573265,0.6306726140815626,0.6452417147798722,0.4507271098303434,0.6620392235019783,1.0,0.06189092541772541,0.4820879281318643,-0.16492606020808254,0.601212423575089,0.0007229028524499077,0.37912702206924115,0.5629767913717342,-0.21941403596526118,0.5723889848613841,0.4004098239063564
Cerebellum_7b_R,0.07433337381886357,0.07744896127381459,0.1375516800586113,0.14244721189848913,-0.34076622546937435,0.28421880804154065,-0.14040209570702844,0.0923309466455856,0.1045707484535357,0.17460128705348754,0.0312180291650661,0.04556900471916277,0.2050977826034385,0.27316895922091583,-0.1521848742988299,0.053294197462093476,0.11126578440873171,0.09535523598326776,0.04320234497324004,0.21767822796827524,0.12200438840051887,-0.12109045627691388,0.32863890199844503,0.11503260282997421,0.05101286856915632,0.22966300128824843,-0.0012187302040555462,0.008167402035348416,0.04073103804740901,0.17290768403161447,0.08226187576156425,0.0892432817816532,0.18490575162139508,-0.07052190014499286,0.14193782985632114,0.11339171971237276,0.24966464739710748,0.08179663735247744,-0.06730540780110908,-0.01254868373645522,0.012305754273966869,-0.016303118453691215,-0.05956435869159692,0.0726338133781827,0.10730730759543125,0.18702045662464858,0.12439127709364937,0.029234778819946003,-0.08782415870753114,0.04336407259599068,0.1784820709463884,0.0779504018773377,0.16251233606142618,0.1388682151970709,0.13576695641494593,0.09665635398811792,0.25206156453113027,0.0066662640454281975,0.11542434584050039,0.28054469577278196,-0.22510525285776745,0.14736971529288845,0.0005997609627734875,0.33398123032957794,0.04007926633432822,0.026531745804103713,0.1060189313662196,-0.14176225238967913,0.2085069644806038,0.06189092541772541,1.0,0.03704079130593879,0.14377770536325687,0.03862394911732005,0.06400135099150031,-0.13835727566877362,0.028520153505958053,0.07044453674519634,0.2005528006500754,0.03679935803049718
Cerebellum_8_L,-0.11483523997957223,0.35105287512900074,0.12073621189508467,0.5192225888951226,0.19056898256016583,-0.1297587376042633,-0.16068237592165288,-0.44618651528402176,0.24728230866701414,-0.18030847411844464,-0.4615259089792671,0.2267263515566369,0.7639748214862738,0.2685146353030742,-0.09796819638340865,0.5539628728391938,-0.012424248479999575,-0.11030108515791506,0.2989911869549086,0.31511621956371183,0.2569464692308909,-0.23301391326438256,0.3088145329917159,0.3801017383651728,-0.2350249884687534,0.6147447096576828,0.68279809178715,-0.24213461070113473,0.1472004174538468,0.12739917478879126,0.33209674474915496,0.6235141293750952,-0.16944984190415854,-0.2420103361408936,0.36110249588844723,0.7549820114453227,0.5661815761628713,0.5029202685720624,-0.18150437548927592,0.44075860848461806,0.35953622576130406,0.09608336637857813,0.41210974108497184,0.7274672149002098,0.5307101016196675,0.07223983957828328,0.18100370989955533,0.7782665460906093,-0.023213773943100296,0.7788899013501214,0.5077865816336172,0.36566902677808666,-0.03510077606016364,0.4556485344108979,0.41147186143025916,-0.01702130266409306,-0.11315092020561453,0.5682912081423663,0.39603481688771486,0.2889957626414288,0.10714358829768209,0.32612100868715616,0.2232897816240446,-0.2282625071904812,-0.10877330192635158,0.6318005354696803,0.619359576759912,0.2733684144262136,0.5798057141229127,0.4820879281318643,0.03704079130593879,1.0,-0.1762009963985963,0.6002221673149787,-0.22219288235135665,0.20283198849606718,0.7705248068152656,-0.5906541173836842,0.5521176793796049,0.7312120953625851
Thal_VA_R,0.6672944425289041,-0.4906646132089564,0.20557921274194807,-0.1257458019359119,0.28946051910229464,0.7847317582616912,0.13297161218038,0.431850342535558,0.17407341287786854,0.083124977096474,0.4792257037031229,0.2699617134090401,-0.04577051441688571,0.19229748917806586,0.062006554369066096,-0.32859609971028075,0.3881743827875234,-0.1693674284969205,-0.12321072122602221,0.11749283974887124,-0.012827791947918745,0.08069989124824807,0.026177546159518603,0.2553589698871279,0.5316999794879141,0.16939543490877904,-0.4017980681471217,0.25656342083870726,0.21051589144933996,0.15229841264814692,0.15345924175500048,-0.08904696839542635,0.7026262761357458,0.025125173859882364,-0.3687449790893786,-0.1956882343892865,-0.06552947970323639,0.23282320507304533,0.11056838828629093,-0.16921763301162446,-0.4397810357624529,-0.06157363343153644,-0.4924191818276727,-0.2880288179208741,-0.3593726067239431,0.1516182871322134,0.22074527845465738,-0.3536662154694829,-0.08840309764054549,-0.313621491540661,-0.03570743790335481,-0.06043403560906478,0.018130703989754342,0.1673219999617479,0.22553702004213302,-0.0754079242780301,0.7037368618054844,-0.24946376210352683,-0.09838058165691108,0.1016025914953766,-0.21078208547082802,0.1879056532998494,0.567028150756463,0.6675322933580272,0.6425983398128416,-0.3332476580334028,-0.47326646725876603,-0.2181346955174444,-0.09751112931542724,-0.16492606020808254,0.14377770536325687,-0.1762009963985963,1.0,-0.05097319550780032,0.2708408246360419,0.042878304993325095,-0.45265715934869727,0.3093862783179264,0.09142677299547516,-0.22859887512727087
Heschl_L,0.13273467902228397,0.366453526721094,0.30707946769289146,0.556436049333821,0.3107897588733966,-0.06101638435620795,0.19889489171472,-0.19143177958416566,0.4266000933739778,0.0813911953161472,-0.12014152687037537,0.45528586369678603,0.6290892232697914,0.4075443830088817,-0.05282279406624013,0.6100803552954795,0.3479938196400003,0.08938016313676486,0.5535737781081375,0.5254696089845996,0.4539579803494622,0.13219993550435558,0.15795960515630467,0.14183295190456355,-0.035824514396308814,0.7293219268868746,0.5014693398077029,0.007883783171835123,0.2702659886924833,0.1420167901887715,0.6418155803870716,0.6034952668726259,-0.1883280104159102,-0.11816374616893031,0.4033219957751916,0.7137560825354122,0.6601291216559028,0.7434984050569065,0.35581095254884243,0.5650697758747412,0.35571548648938783,0.11058982998745827,0.26610888494632146,0.6855736428638306,0.5520003568489761,0.31407049137107285,0.4522216984750184,0.6292658437534233,0.23103721871563673,0.6264519414385515,0.1493679557536821,0.5062771012454258,0.19751419397113523,0.6156455909895975,0.650552368373089,0.2041112812918992,-0.23540282741455565,0.33664079923898715,0.6092307945436968,0.5129388004087784,0.23273616281271373,0.4424805390677701,0.46744013808905405,-0.3037559084085228,0.22165560640710782,0.652649950444501,0.5209966619589073,0.4190054199879613,0.5950247512468954,0.601212423575089,0.03862394911732005,0.6002221673149787,-0.05097319550780032,1.0,-0.212554079001289,0.3925537266998212,0.6237654391678875,-0.2673960523641939,0.6350224297447277,0.4838468828795273
LC_L,0.20377891158664202,-0.06646056067340925,0.15663569925148105,-0.029437554445919688,0.1599293935228994,0.16186454758890031,0.02443555562514569,0.30179513882729225,0.3055422729960868,0.13412190264140905,0.5252440705756081,0.03828602192382933,-0.1882250418644838,0.2909057150940701,0.04744679690040202,-0.14366568990242742,0.07373139758532156,0.11132993830859045,0.030656972899348878,0.1920462573614336,0.10994358362521443,0.18904858309761657,0.15553873299778076,0.06563381013000047,0.34960713217098793,0.07909657443336301,-0.2657353131676327,0.316928903400832,0.34429795687148584,0.14336953671681368,0.07964941691838742,-0.012839406714193655,0.15712151454487114,0.16581391362386744,-0.025975684773849518,-0.11291078585219003,-0.11804144205959974,-0.021187943534171996,0.269722667722583,0.07549073094175224,-0.07608019700183839,0.0865311917112557,-0.08224065523168857,-0.0732476154798994,-0.13238995595670994,0.2810329916591025,0.28250856161595794,-0.23704178050168428,0.027752584546747887,-0.2504932958802819,0.04666115551212633,-0.04932949714749288,0.26434005617483547,0.09182204367376606,0.16243230723656835,0.15076943065264023,0.17685595959642897,-0.07095006487075661,0.0935241788315092,0.20497469598621523,-0.06146153999512662,0.07176306492468185,0.20530662440821923,0.2219664783391164,0.18512852723373366,-0.13059785162967336,-0.17610108015625095,0.17605941702724104,0.07446102228833332,0.0007229028524499077,0.06400135099150031,-0.22219288235135665,0.2708408246360419,-0.212554079001289,1.0,0.04820317793114774,-0.278087998812331,0.31634485335859375,0.0007752692538350152,-0.11866725568402653
Vermis_3,0.1772394846907928,0.29126159261345497,0.24945106239727996,0.4257805045613231,0.46906456703070315,-0.10083768743431261,0.04532116754591955,-0.007918590635199153,0.3761292050112288,0.0022737657374155666,0.1318080032887785,0.361069740220576,0.251362086739354,0.3458033238538056,-0.028884439607934104,0.4277598377684751,0.2954353551789257,0.1594560892887349,0.25656388485311005,0.4890918948284324,0.3697681409435209,0.12111961134347358,0.19325125403878646,-0.005382376097652552,0.2403870098018149,0.41589973532368224,0.3348796212730715,0.31298692078575263,0.26253396345862856,0.26312522500935237,0.5581276031633247,0.32399196420982623,-0.19961404592395526,0.1393986826375574,0.2914293382549201,0.45762592403698354,0.27493354047334034,0.5539431145730298,0.28859691308947877,0.3596955689356772,0.39045701939752336,-0.07174291278204302,0.22251103550636586,0.44629995414239904,0.3778994632707114,0.27739636307402926,0.5275235766623566,0.3246939567548559,-0.01811920314050196,0.29251512816435005,0.11499758383075147,0.29490113475093044,0.22737854982128075,0.4908479520494466,0.4168984181848678,0.31787771962763456,-0.2227222972470882,0.152299064205042,0.4789757295929358,0.45627993251311094,0.37074386286167677,0.28493470406318444,0.4163422840847579,-0.29499505252800573,0.20662333482341594,0.5708165536459766,0.29708806153359646,0.32033498206666705,0.36421897607225895,0.37912702206924115,-0.13835727566877362,0.20283198849606718,0.042878304993325095,0.3925537266998212,0.04820317793114774,1.0,0.2814228049643285,-0.19474484103594436,0.2665462368355556,0.23613546191197565
Occipital_Inf_L,-0.12138397611632112,0.5767142216574845,-0.014854785591445844,0.6223732668970581,0.12435212146577787,-0.3496809648223291,-0.05857496382774923,-0.6124419749738865,0.18728372637505245,-0.1361640692738457,-0.49879865281443514,0.20989595787865198,0.7440732071569338,0.2689293958238908,-0.22113389282838466,0.701511816696563,-0.09899642789955189,0.017540443845988844,0.43003947569895273,0.29366333489974444,0.3439938723601561,-0.28073255365659844,0.17578461030966422,0.14797889028672553,-0.30662736118676986,0.5114640742040099,0.804504895938517,-0.20778263755879403,0.05337452549838174,0.14520881670359273,0.3710642315163071,0.6138762409594535,-0.3627554105826039,-0.11773447819042279,0.5591774227124997,0.8642019955736193,0.6662041715933533,0.5027658219852528,-0.14642758796387267,0.5431974256290893,0.6059808844579173,0.11426347883146931,0.6479888552200774,0.8198866182499484,0.7357880039491445,0.031538433671736525,0.17748686924632703,0.9201432729779342,0.09788313356953025,0.9399111939611052,0.3841297586888644,0.4464916459699096,-0.05633524537482325,0.41863211223649144,0.39548146207077756,0.09408514804677161,-0.39352380854072666,0.44233856748679296,0.44194297455343895,0.3137418986875336,0.36897984326524796,0.3497529215474924,0.13419188236049065,-0.4946420396105444,-0.15129121215541264,0.7857355689230867,0.8506022979240037,0.34973329324048635,0.6443437498491806,0.5629767913717342,0.028520153505958053,0.7705248068152656,-0.45265715934869727,0.6237654391678875,-0.278087998812331,0.2814228049643285,1.0,-0.6283346879205439,0.6172147609443727,0.7763277339993353
Temporal_Pole_Mid_L,0.23194377838780192,-0.3890944523609492,0.08258900766512478,-0.5038792918604313,0.01276167289099724,0.18115773020638087,0.2126862527850411,0.3956647016594448,0.014675266845271952,0.16910382193379564,0.4403818728408957,-0.021357991583690006,-0.5473454776936618,-0.017240690553824215,0.20438130973431262,-0.4789342675016988,0.07892681611626515,-0.0019286650012128165,-0.16534210184146547,-0.0055631389910887575,-0.1546620246076882,0.16475885367826854,-0.0993154073742761,-0.17671729365919664,0.32102969807026405,-0.19618999937398307,-0.7022479617054185,0.2643792218892717,0.19935551130417323,-0.13110678304221232,-0.043246432534262386,-0.4000771032378604,0.1750506071112323,0.1397490923885913,-0.30910233550749266,-0.5695308902410501,-0.31444013895302336,-0.13868464015493645,0.36184589048096366,-0.3349942865883277,-0.582417232692048,-0.1497796478899544,-0.462125828223536,-0.5407464240373473,-0.520262897190187,0.0941545429332242,0.04959183701691015,-0.6601838367921158,0.06756874169524082,-0.6516197490568335,-0.44744938148376556,-0.20210690445007873,0.05805606445729235,-0.24382165593129668,-0.036149156684569396,0.01830229693926,0.19286702777523615,-0.43967403496087254,-0.16108971893314916,-0.05028361437063897,-0.31964706232655915,-0.050129536469845415,0.07793392547322146,0.24821395499297166,0.2086852037129331,-0.5495957933373506,-0.5596652729825881,-0.03236276447527482,-0.33404124068018726,-0.21941403596526118,0.07044453674519634,-0.5906541173836842,0.3093862783179264,-0.2673960523641939,0.31634485335859375,-0.19474484103594436,-0.6283346879205439,1.0,-0.11288145698965213,-0.5975582836784105
