,Caudate_R,Thal_MGN_R,Cingulate_Mid_R,Amygdala_L,Frontal_Sup_2_R,Postcentral_R,OFCmed_L,Fusiform_R,Occipital_Inf_L,Occipital_Mid_R,Thal_PuL_R,Parietal_Sup_L,Thal_AV_R,Thal_PuL_L,Rolandic_Oper_R,Thal_VL_L,ACC_pre_R,Pallidum_R,OFClat_L,Thal_VPL_L,Cerebellum_10_L,LC_L,ACC_sup_L,Vermis_1_2,Temporal_Pole_Mid_L,Precentral_L,Vermis_9,Cerebellum_7b_L,Thal_VA_R,Thal_IL_L,Hippocampus_R,Precuneus_L,Calcarine_R,Red_N_L,SN_pc_R,OFCant_L,Cerebellum_7b_R,Thal_PuM_L,OFClat_R,Pallidum_L,Cerebellum_4_5_R,Thal_PuI_R,Occipital_Sup_R,Cerebellum_Crus1_L,Hippocampus_L,Cerebellum_Crus1_R,SN_pc_L,Heschl_R,Frontal_Inf_Tri_R,ACC_sub_L,Supp_Motor_Area_R,Thal_MGN_L,Frontal_Inf_Oper_R,Thal_LGN_R,Fusiform_L,Thal_LP_R,Insula_L,Cerebellum_6_L,Calcarine_L,Cerebellum_8_R,Thal_MDl_L,Postcentral_L,Temporal_Mid_R,Putamen_L,Red_N_R,Raphe_D,Caudate_L,Temporal_Sup_R,Olfactory_R,Temporal_Pole_Sup_L,Thal_PuA_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Thal_LGN_L,Putamen_R,Occipital_Inf_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,N_Acc_R,Cuneus_R,OFCpost_L,Vermis_10,Thal_PuA_L,Lingual_R,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Vermis_8,Thal_MDm_L,Occipital_Sup_L,Cerebellum_10_R,Vermis_3,Rolandic_Oper_L,Cingulate_Mid_L,OFCmed_R,Thal_PuI_L
OFClat_R,0.07953070916626696,0.1476190278423179,0.06232716388088641,0.19269055964222762,0.07471529552532753,0.11133887000909935,0.06899067546143886,0.21384327154376334,0.09788313356953025,0.13586977480869125,0.08736736784555052,0.05583320988553616,-0.057980308964085674,0.0032183298382933126,0.19652144816454217,0.18650378645186907,0.21804205922643383,-0.13541830047974734,-0.054625945824327574,-0.008181454490859644,0.035010057039019216,0.027752584546747887,0.0941704442106161,0.13448248406841193,0.06756874169524082,0.1167531323783249,-0.08264319881825571,-0.014771750248570631,-0.08840309764054549,0.4204826025206358,0.12901574298959428,0.07923560376769409,0.11249006868833168,0.11832508363779144,-0.1498051499823285,0.08345903307010047,-0.08782415870753114,0.17063039103653382,1.0,-0.09682185951166883,0.18192089434467892,0.1399878563835858,0.17629931850367106,0.07507250699536774,0.16227059857753315,0.0740966406740375,0.17175902862362738,0.05948594957947128,0.02389586377416253,-0.07857999494217707,0.08081718385049932,0.08436190817566804,0.29417294192657106,0.033345551534988895,0.17209441208716306,0.01223654145251448,-0.06891491463447234,0.12833120670605885,0.13188612698218993,-0.017071369193516414,-0.022209596568716926,0.07725585120061615,0.11080711913572162,-0.11980807955154532,0.21346411533855278,0.12260003312006555,0.018941535270629008,0.12063748351106064,-0.07302668896265818,0.0594306182871326,0.1220680481500871,0.10590177921212285,-0.05827911164818476,0.11958828624828494,-0.1372415379056638,0.08317833861994117,0.04223186663190491,0.06992743688255493,-0.2200752688693873,0.13985445406980893,0.458958415675734,-0.05064324870090925,0.13187143435669413,0.1678432123227105,0.0795627005427891,0.15623191170691214,0.06426792890419446,0.1320729819124098,0.17347513867010975,0.21526691733292547,-0.01811920314050196,0.030440860593687828,0.10324766811102695,0.08117108120413803,0.1810772977398752
Pallidum_L,0.15128430210053345,-0.09019002912748386,0.222645293612705,0.3783394861768217,0.3377132959601508,0.19549778649473598,0.0006504266725407917,0.31974495558324,0.09613643153918111,0.02809000052657025,0.2703024962488983,-0.14399868061423446,0.35648236101153974,0.19046607674792343,0.20512885285174337,0.08844593799566249,-0.11007578864019323,0.7431600976314772,-0.11572374799891938,0.29133398272237426,0.25730190402544806,0.197072932822281,0.48377785194217254,0.02183099469721047,-0.001799246449916951,0.15749607237556593,0.2197538549269389,-0.05362862796629573,0.1437929337920632,-0.012982980880561332,0.2607468543476486,-0.0636316674431832,0.10985332175132519,0.2725424534280976,0.3036099680324161,0.11834928605400263,0.2707302804996218,0.13547324092077975,-0.09682185951166883,1.0,0.1426590156744573,0.05478170111111436,-0.019029382327586216,0.0726599920220419,0.24316649102533638,0.18446380559018896,0.123742277438298,0.19057789982299722,0.34555028438083246,0.09111701199663978,0.2710902395756199,0.14714860098223242,0.22053299897701328,0.11185777580552278,0.17454091070994865,0.5321029023362295,0.38834706091532983,0.11345006909354481,0.17217998585939998,0.04525402153549229,0.16464705175529945,0.23951738229606875,0.15528134171581068,0.4575363313899362,0.14335888931635568,-0.099856940510503,0.15204817938388276,0.3072484128306405,0.03062629796592442,0.06792221008206062,0.30283018905430487,0.2407754899992449,-0.06006722690979238,0.45436666945761384,0.4638770021431681,0.12323689721273133,0.2525279874893452,0.4205172564325943,0.491956517142156,-0.01989270695594316,0.02622215387359963,0.21938927489577484,0.2371466170938269,0.08009732389511473,0.3949560758808545,0.16853848275766725,0.15406550834278065,0.2650353857817396,-0.07581587195396608,0.1669699281792328,0.27559832272245405,0.2782259850654191,0.18195765188920537,0.19538334375087293,0.27160755986875196
Cerebellum_4_5_R,0.1590474446933665,0.4951826236284744,0.5953244164709178,0.6135622165416686,0.4558667270041596,0.6217213475267996,0.0002709298166529164,0.8197866190647916,0.2913885709398244,0.4447669259617841,0.32759028095459913,0.1865642708541999,0.0016488776722094426,0.36139421897987434,0.5723175122135412,0.5068482402845117,0.34163923237267696,0.10961244111316111,0.18768877314014493,0.2924970558836949,0.5786785802557033,0.24140881750768825,0.27085820392787824,0.36632321549321495,-0.1077729015383674,0.6100201289367179,0.3158972074699322,0.2305746474317676,0.16102652677142668,0.30308669701286706,0.7537855716647095,0.5307311612551302,0.6921765325943388,0.39949923779101754,0.23401740777441604,0.0931761811851763,-0.022601793281972603,0.32674690698837383,0.18192089434467892,0.1426590156744573,1.0,0.12474319752462541,0.5579312343883285,0.29908172989626136,0.5840891797875889,0.3724610852293674,0.49493070914181164,0.5176110706239032,0.23510047088783007,-0.11116271994954526,0.6925551099601974,0.5739537463188249,0.6081508279856979,0.614210155059865,0.663755045426182,0.2578738632135667,0.35694413686152515,0.5519034713482682,0.7003912629997482,0.26139056083626455,0.34565534844316526,0.5838609486427204,0.5042922478466886,0.14369640004653772,0.5447978203476427,0.29078710235428057,0.1522024185878259,0.6218048166465217,0.02553578456863323,0.014157015279721451,0.20765679010841645,0.5742513110941142,0.04222265665695746,0.2002166946894925,0.1797600103926055,0.29427679668805573,0.556605839669586,0.47319612832042585,-0.1998315204644193,0.588800297757297,0.26424226312139387,0.47952759422631924,0.30740694522838824,0.8076846517915256,0.5729033645255172,0.08352939727021509,0.43151019772198673,0.6231704014673923,0.41041458980016865,0.570918152110831,0.5452169633943459,0.6448772003783492,0.5644962750926311,0.12584836838317318,0.42732470442813353
Thal_PuI_R,0.10047237410197592,0.15881069129157527,0.05429188403232052,0.015892549341819117,-0.0031071488986499623,0.13724489431141138,0.19785693997937737,0.0250034634021122,-0.11773447819042279,0.026493779015764354,-0.20534361878781304,0.1276198543440831,-0.1275757395968135,0.1495703194035001,0.12995014923740952,0.4618674364675296,0.20489694260636435,0.02410655066797403,-0.07046389817944423,0.24772938560211508,0.060462075156980155,0.16581391362386744,0.18185226125949597,0.11069844455361165,0.1397490923885913,0.07334268395066464,-0.1939849797847954,-0.12588292505787588,0.025125173859882364,0.5869837355501663,-0.0912857036993019,0.13860804586242859,0.0003580765205028262,-0.08774263269399765,-0.21085359243211915,-0.443113351908572,-0.07052190014499286,0.1569790361986127,0.1399878563835858,0.05478170111111436,0.12474319752462541,1.0,-0.07865470038136034,-0.07449804094134847,-0.14301341731580902,-0.18239276232568868,0.14869451667899056,0.036061273770086284,0.054404856797364384,-0.044380933171471335,-0.029369108312512063,0.12321643742041632,-0.026713091226019777,-0.1777560228473284,-0.12468763792662801,0.35443802088420134,-0.001912149933833902,-0.10040578472677149,0.12413286679661252,-0.02072973742163921,0.24272332023611065,0.15555349400241,0.09983751036688875,-0.014616526620072727,0.13088804190276138,0.20163314367017157,0.1580025820145147,0.05777495523227074,-0.05410492059623277,0.20811701248162356,-0.03765754291673864,-0.17797154620927574,0.1877882698572805,-0.01988713619230689,0.09724914326406049,-0.21071530717750794,-0.015598256028632023,0.17070406692253587,-0.07589892798250246,0.06103426803305593,0.2154826707981091,-0.07077011407277077,0.0010119388188784932,-0.07211344505826385,0.0766087975446172,0.0840883626898804,-0.17845488701118248,0.041916021443604824,0.09250523794467119,0.03157892512192743,0.1393986826375574,0.028670633696658225,0.12234659051063387,-0.07799778509152928,-0.0531140719389859
Occipital_Sup_R,-0.07543485307330827,0.38765965466166286,0.5763843133307154,0.6091495847656084,0.20238012925664017,0.508758916449852,-0.3755680378353135,0.5477268250659123,0.701511816696563,0.9487106262723135,0.15046763129353874,0.3860366942886339,-0.17582324565554258,0.17181310300684247,0.5248761423620186,0.24168865424376318,-0.07808275712204657,0.025813097788988888,-0.05382455412847177,-0.3097033504747395,0.6011151953935931,-0.14366568990242742,-0.21401772966156443,0.720387838226546,-0.4789342675016988,0.6643219240740696,0.15012292191939547,0.3490307481969737,-0.32859609971028075,0.12196916756652561,0.6247891598405202,0.640826078519857,0.8172463566003031,0.5440519225297181,0.14384270330156365,0.16938891921883287,0.053294197462093476,0.657598436499006,0.17629931850367106,-0.019029382327586216,0.5579312343883285,-0.07865470038136034,1.0,0.6370816492651207,0.6127198819897917,0.5591249804203231,0.6069815860045624,0.36436058502085417,-0.1327454463247271,-0.13590781593987805,0.6382092653915907,0.15623726966081666,0.5556120233691302,0.48247867446069126,0.7551390805755238,-0.25893822222045004,0.09164008806329109,0.7622939940828455,0.8295309190211752,0.3457975806867693,-0.259660360996673,0.3635454585774619,0.8215948679343309,-0.12209207434781312,0.6626046495172154,0.5250659976987914,-0.064397678556298,0.35847411841544,-0.254628608683127,-0.5191432844009354,0.5566862577557163,0.6243154110267217,-0.3380605405675639,-0.21716882526588827,-0.19559499108238595,0.6881395028375609,0.4865633661689053,0.08626692619858815,-0.41066423373662136,0.917146666160893,-0.026130313751518176,0.3325804022089872,0.37019571670310497,0.796191734904663,0.2707160136993728,-0.16722681079425947,0.6182872496787513,0.4740652802051854,0.8721688826656842,0.6132296562207507,0.4277598377684751,0.5099862847509653,0.5424725301377313,0.00320264386302503,0.5857259642763832
Cerebellum_Crus1_L,-0.004897540911837488,0.34623973345158826,0.2988014907774156,0.5522758140256219,0.24691499830110122,0.040837229966230904,-0.2501459941262885,0.29621581660955276,0.9399111939611052,0.6852836356802389,0.3478034507473358,-0.2594653009784204,-0.21453208822345937,-0.0733814085585016,0.31529874064468,0.14452667552577092,-0.25059499265581797,0.10376099753965642,-0.1717152648911843,-0.35993845469700175,0.5481305170731634,-0.2504932958802819,-0.18480686085173095,0.594967198513659,-0.6516197490568335,0.3068338415793717,0.32430772292026966,0.4473242711116088,-0.313621491540661,0.10463582815334417,0.3777019556459319,0.02915187117138423,0.7462775759779647,0.5222139106970113,0.045846913187727774,0.33689198310205704,0.04336407259599068,0.549049717728755,0.07507250699536774,0.0726599920220419,0.29908172989626136,-0.07449804094134847,0.6370816492651207,1.0,0.5238161640520009,0.824250347932609,0.542489040579019,0.3077165344707172,-0.2575183713554715,-0.2398206152870043,0.4020091860759166,0.16491456929458378,0.2908596556765842,0.31379447373323616,0.7892032027859432,-0.17554514745357017,0.1415960443217212,0.9222991244401559,0.6803392994975225,0.24763350658173156,-0.32827882942146175,-0.10655726730280686,0.6315396378009384,-0.08195352153967135,0.517616216346694,0.38106421887126646,0.01894629499110225,0.09897509496295591,-0.23831386213026998,-0.5852924765369966,0.5776389767346505,0.6657371483383556,-0.6213259298415954,-0.0630494016427279,-0.19640524124879558,0.7816524245228758,0.31111454687974754,0.02282373226950367,-0.21438865798409107,0.5882378897415176,-0.06452643013002547,0.43739247422115907,0.5901838312368733,0.667814147664379,0.13091023470188276,-0.32915024786472563,0.7718170092216968,0.27528995699285297,0.4927859119665278,0.6523912369743032,0.29251512816435005,0.38035501924691745,0.2586402523694475,0.11042060160350863,0.6646179992346151
Hippocampus_L,0.21578025205292173,0.29847930181726,0.7727170289043833,0.6546649815509824,0.6596263508704354,0.5101529977312378,-0.059174198823689496,0.7525425882780558,0.5114640742040099,0.5398620055755606,0.6094489119803976,0.051193505515655074,0.055989710446904324,0.38019959589717783,0.5719431562704465,0.318327089923489,0.0031792188624997705,0.34219934111273814,0.24623494523325254,0.18611793888372646,0.6743676533278946,0.07909657443336301,0.20015606999739716,0.3247754497562789,-0.19618999937398307,0.7297204364402624,0.5211369560062525,0.3651837411456572,0.16939543490877904,0.040941700546054303,0.8853958500587684,0.32871641538435786,0.7056399602304504,0.6660807218893703,0.5451142303429629,0.4617416513099959,0.22966300128824843,0.4668003118260054,0.16227059857753315,0.24316649102533638,0.5840891797875889,-0.14301341731580902,0.6127198819897917,0.5238161640520009,1.0,0.6391973009311804,0.5404036704998082,0.5462316560290633,0.2199762322498743,-0.12917251862239182,0.7844559263976532,0.38399284475074963,0.6047705118794673,0.541282259797154,0.8485295711015219,0.09167389014451266,0.44753014702330457,0.6669750499902145,0.6032881239517851,0.31986211875780746,0.1419474820863097,0.48885771281593327,0.6515775979518895,0.2627318370279352,0.6029407322833396,0.16586093937897564,0.18254529415133197,0.6276790091427223,0.08662249657486983,-0.0807001445440192,0.3557242280956548,0.6344864835911752,-0.17304774741631865,0.32805827930840536,0.18933098753984368,0.46412898434948097,0.7746980150063654,0.4777901780631877,-0.026079116592263665,0.5586091434799949,0.09859853852603347,0.5037993481649146,0.5157278876821854,0.6743214246668237,0.6011581614932671,-0.056989522032307095,0.6253028987003609,0.5738759410577359,0.35924320835846546,0.7121875973891119,0.41589973532368224,0.6558079363053857,0.7275103154511715,0.11271026904689233,0.7065620113888975
Cerebellum_Crus1_R,0.2120141530661844,0.17613027673159962,0.3271926643169556,0.5299147945018268,0.31793487003967197,0.05293880967530465,-0.042644014212821164,0.4636745665089811,0.7440732071569338,0.569709325672339,0.5022514812322777,-0.26748704915692934,-0.13959257550789347,-0.007677695765213658,0.37682207844127946,0.13747516554336467,-0.19960260310840716,0.29023895655069737,-0.0032845979620944495,-0.17233015516147177,0.4926275190171613,-0.1882250418644838,-0.0822706231972256,0.393248669544898,-0.5473454776936618,0.30610464876783783,0.6385600635894498,0.3918431708348483,-0.04577051441688571,-0.009116689417142766,0.48863612230907255,-0.018678047843659496,0.7273748941216985,0.4986493723195824,0.20029100827564153,0.49190648805057413,0.2050977826034385,0.39968570220917987,0.0740966406740375,0.18446380559018896,0.3724610852293674,-0.18239276232568868,0.5591249804203231,0.824250347932609,0.6391973009311804,1.0,0.4098797927947051,0.2058559651549326,0.0047993415456684145,-0.15612365633662575,0.41456808987739807,0.21935663656868915,0.3872139059013148,0.3667589884574498,0.7566159711295215,-0.11334736680068308,0.34013433229265827,0.7909621785048365,0.5546266245693335,0.29613443873479733,-0.1540003714096408,-0.050546036578002974,0.668990604289972,0.1848616917103487,0.40359655175472936,0.14977892944224186,0.18504165566445774,0.2979272382686078,0.06737407451924173,-0.4009389041792233,0.39414769167292246,0.6970255328221944,-0.4177543933329673,0.166859356407965,0.03965726327977419,0.7175345681904892,0.3161769947436341,0.09174832465738132,-0.02778533687595133,0.48209759250061707,-0.10631178844813649,0.6297377558406846,0.4941510695735488,0.6153038306934069,0.18878403108375585,-0.17160830439245142,0.8779737520413712,0.2628400189900736,0.3307361365812399,0.5613545022098255,0.251362086739354,0.317729762044076,0.2875380446429898,0.14399952817467576,0.6284936132883479
SN_pc_L,0.07214281064599114,0.530617001372175,0.4879334431606949,0.5274100716711964,0.3918833280689453,0.410218844642087,-0.3608753748375265,0.5374924970358125,0.5225330884852885,0.6190861765595423,0.24536960678671962,0.14912058012469684,-0.019078721405042052,0.07821254578197719,0.5632443736129714,0.2978179559453196,0.16250001487881408,0.11328907849329506,-0.05203400187431546,-0.021283627152157383,0.5415229119594808,-0.05492428045694749,0.020713628091955944,0.6221493044414375,-0.31096380689622444,0.5619110988329913,0.16716835384872877,0.30289230506520876,-0.22041333390498732,0.2906250267380367,0.564735014509109,0.3637380232460785,0.6253216974248753,0.6019989766018118,0.23338875601562695,0.054755665076159865,-0.02850360868026711,0.4560128401556155,0.17175902862362738,0.123742277438298,0.49493070914181164,0.14869451667899056,0.6069815860045624,0.542489040579019,0.5404036704998082,0.4098797927947051,1.0,0.3406897774401781,0.051470629122955525,-0.22709712639026525,0.6063790728941885,0.26975953473439657,0.5126719536273744,0.4139696186255341,0.6107153450903187,0.08749606112673677,0.14635816368433227,0.6280847502287348,0.6562398049634403,0.24111633366743826,-0.06066336933504834,0.38725553680625174,0.5660639249136465,-0.12418336397747429,0.5907693486349908,0.4296929428201452,0.02487815737032446,0.41217106784169943,-0.23244149328825583,-0.3480003385312573,0.4096919556340616,0.4607008578558019,-0.2760011871204838,0.023183478959645988,-0.12898847256001741,0.4322931503829383,0.5636291167158275,0.2998881432152817,-0.3286528974363566,0.6370808114386473,0.06834494472823884,0.2800097341395055,0.3214506777833459,0.6219905849177912,0.3330271522654248,-0.10925299738771736,0.469473041194808,0.42039196395901995,0.5334303339734187,0.5968440790043407,0.533074515610536,0.5761624484089315,0.45221328540921346,-0.07439098273211951,0.495452557973693
Heschl_R,0.07227974818941499,0.2998427218088515,0.6520977453399902,0.45619648675193375,0.33504683658546225,0.47835470792068596,-0.010906542615155912,0.5101498388105049,0.3497529215474924,0.34854143933820425,0.42008693198422714,-0.04361434079050942,0.0027899336039558863,0.5034915049835746,0.42296207539278063,0.3931332002434073,-0.05968564829878361,0.18298791756219382,0.4205372886256685,0.37046943880868766,0.616800050896884,0.07176306492468185,0.29602369940250217,0.13501898515277239,-0.050129536469845415,0.5750280678413123,0.2238361383090482,0.2251937790815904,0.1879056532998494,0.052072396078116895,0.6196279865059419,0.3455507415984094,0.42145464734876725,0.32183157964578496,0.4509054876507076,0.21763294594358107,0.14736971529288845,0.4089351297324593,0.05948594957947128,0.19057789982299722,0.5176110706239032,0.036061273770086284,0.36436058502085417,0.3077165344707172,0.5462316560290633,0.2058559651549326,0.3406897774401781,1.0,-0.006895555217822498,0.047032619947572823,0.6474922703654652,0.2696958909932361,0.18553793376575795,0.4903688182424799,0.6212259065940278,0.1787957591987348,0.31958618979934206,0.4494389323531136,0.4862365776711981,0.3411507859230583,0.417057996080956,0.4569980101159153,0.2526366179694109,0.225843338843986,0.36647498506978443,0.22579749893611759,0.19483470046939996,0.37237194122827716,0.03632781074720267,0.15507281860448305,0.20205767571840413,0.5728518736440545,-0.021943621349724614,0.19907762788871208,0.2554003653286691,0.12291316566013726,0.5366794598450202,0.4573603897400752,0.08154189441058318,0.3917704692781173,0.19468654541452773,0.29010573717908683,0.4482738494850521,0.48160623588947715,0.6328701443233399,0.06799292866344715,0.3199455538914354,0.6538986622242536,0.20184139740299362,0.6017796239282027,0.28493470406318444,0.7520777119815757,0.6000061091051337,0.030039597808559148,0.3388470556124033
Frontal_Inf_Tri_R,0.7389731007511231,0.02245102002722316,0.12272172473187799,0.02030638694569584,0.38470558406372235,0.2814549969743671,0.24439688582655528,0.3911562108655821,-0.3612025605944621,-0.17944024227005048,0.2705518905832353,0.04860859294745664,0.26285734199646904,0.2559085392075619,0.48548282931002434,0.34139648409907686,0.2929871839120259,0.4005145449593051,0.29424413185362375,0.6604868081957811,0.09441749583056161,0.36374417773012724,0.5935944798058247,-0.20430350542010928,0.3070841380438635,0.15301831899636467,0.30912243126368644,-0.25732239887068115,0.5910613311725322,0.14917060603712132,0.2789811511090195,0.0622160524960147,-0.04976026617685749,0.0662371187610461,0.2598169175024868,-0.018138982392025355,-0.0029021071689820798,-0.10402187053116976,0.02389586377416253,0.34555028438083246,0.23510047088783007,0.054404856797364384,-0.1327454463247271,-0.2575183713554715,0.2199762322498743,0.0047993415456684145,0.051470629122955525,-0.006895555217822498,1.0,0.1479376753153246,0.26701263154157756,0.3618202625697964,0.551895119818882,0.195458155808153,-0.03708259883109338,0.4697465493950427,0.6765858074999197,-0.21872216747125423,-0.08812929410944353,0.037154656333723335,0.5680697182659743,0.3657785440150535,0.07708840499201934,0.5478091404377765,0.00917369275133056,-0.07644866902535054,0.6508752600425767,0.6718811063869284,0.44030719269357876,0.32056976378165,-0.2973639206647025,-0.0271893849969237,0.45192725940110684,0.6542336605250397,0.6248646578712459,-0.18962518623167485,0.19919021250902055,0.28176036859502007,0.3934879185605156,-0.12779597416104369,0.1228550487452736,0.32469170039885636,0.08767012200589916,-0.06252100166108164,0.6036544174138042,0.37160389779554814,-0.03322731700807689,0.3241889025145331,-0.28582617436665486,-0.07814265847268893,0.33642354046085243,0.22507125074060919,0.19039575786414756,-0.017583073765493396,0.07347340632506158
ACC_sub_L,0.14818895601407361,-0.27112846906834787,-0.04283341879230901,-0.21691644702855462,-0.13785545768044327,0.04019150799705264,0.23462128506957078,-0.07599735419498631,-0.20887788124394932,-0.14334554636744332,-0.016870050596482198,0.14576352224684744,-0.09890637999561017,0.11033629774857731,-0.10432908913657865,-0.02036851577634675,-0.06702404357546536,0.2024195322551655,0.27050697731514867,0.17060150664378243,-0.02309916791095837,0.10214006095192046,0.03678781741370091,-0.22315400060429813,0.24476248259421277,-0.0012308219701700916,-0.08181547008411713,-0.23763950465660294,0.2703780771649975,-0.1622130801864707,-0.06460102505770435,0.03137349871120443,-0.20785169460624592,-0.1355301263653772,0.08121695735108402,0.005865029216910002,0.32400107656891264,-0.15769758592882074,-0.07857999494217707,0.09111701199663978,-0.11116271994954526,-0.044380933171471335,-0.13590781593987805,-0.2398206152870043,-0.12917251862239182,-0.15612365633662575,-0.22709712639026525,0.047032619947572823,0.1479376753153246,1.0,-0.05511881884975729,-0.28987185740602317,-0.1516685545147503,-0.1108280956891796,-0.21864262960756708,-0.06581623725090567,0.1824861062553469,-0.262929842496094,-0.2452701304611461,0.15177920645121648,0.164600937614142,0.05281644483401049,-0.16291648966207384,0.3286655196655142,-0.22172866945466196,-0.15670308751699386,0.21746608476709997,-0.07987378299250715,0.33354991417329866,0.25019216835635644,-0.26938747517499695,-0.014683936632846924,0.29943522477527024,0.019402315121797735,0.34434269418890445,-0.2059667058959785,-0.04880011819852041,-0.06857754587331076,0.27835004667172425,-0.18365807265741152,-0.0987363246342054,-0.05434412618262051,-0.13225390215616856,-0.20783479755309345,0.07146883965038306,0.14239492364148595,-0.1614774634097122,-0.07552012601079834,-0.11344966803417403,-0.17482414629562795,-0.10668674486178735,-0.07515204838456843,-0.014085625910457778,-0.06605655443787385,-0.20185189111146729
Supp_Motor_Area_R,0.17158080001489695,0.40819726179057547,0.8068319547939137,0.5911121804688243,0.5914363025216789,0.7584452692478534,-0.17660825375500963,0.769474660565772,0.4082606004605329,0.5742126606658222,0.4264358031319944,0.24303573842437787,0.14469664799239093,0.43333149774172286,0.728324118079261,0.4671680957647747,0.11974677852167331,0.309785156764611,0.30141747364265303,0.2899722869569097,0.6509683756783369,0.15231275114921802,0.2948365504249978,0.4401680683582027,-0.1322512213127232,0.8286469318016274,0.2995872440747595,0.26357513076639494,0.15902192484559705,0.1763337020099851,0.8670708842118425,0.5614507332935086,0.6734462992445629,0.6289075306132286,0.5417200629178675,0.21952671067356969,0.20912211816596504,0.45319806370438637,0.08081718385049932,0.2710902395756199,0.6925551099601974,-0.029369108312512063,0.6382092653915907,0.4020091860759166,0.7844559263976532,0.41456808987739807,0.6063790728941885,0.6474922703654652,0.26701263154157756,-0.05511881884975729,1.0,0.4075137200428195,0.6726107973610547,0.5910798243436943,0.7541401314488643,0.23592292681567184,0.47431978680267084,0.5723166805862984,0.6776018577656184,0.38632459397301744,0.277117766690227,0.6862673128257558,0.6223246521917793,0.23123023800192588,0.6330900745633755,0.27684675598567127,0.19154258729529822,0.7190808329493023,0.006588019769346781,-0.053286693414099064,0.27704788470355207,0.6032240386659279,-0.06458989317652326,0.27116152201411947,0.21968579301485786,0.3318096656130091,0.835509939104027,0.5375332305708513,-0.057341751182070654,0.6716288449262734,0.05436580677603055,0.4243448120984563,0.44290028387262415,0.6934776549232292,0.6995522972524278,-0.007455082820321215,0.4493667206166898,0.6529470199537848,0.4308093682688598,0.6494011059079773,0.5510512778264972,0.8079273488744937,0.755776910778908,-0.04932098124323342,0.5561464758768078
Thal_MGN_L,0.24438990938154553,0.3506700043160363,0.2325594411261723,0.3774833137765165,0.32103253285746913,0.20851175984674847,0.1335109362550843,0.47006310684925073,0.12435212146577787,0.07461306596465467,0.39206921367181724,-0.2077834009003288,0.21967163449729982,0.2513642091555625,0.42623708589280096,0.5271677255396611,0.1892947989887824,0.021973598107528032,0.11383453448910803,0.4088933510342432,0.22627894719482367,0.1599293935228994,0.4225484247601437,0.017011597632712983,0.01276167289099724,0.18548596022049027,0.400405561915105,0.10783023284661818,0.28946051910229464,0.2867914878431961,0.436714146975543,0.10709948227694088,0.4258005316283049,0.15339690484601923,0.09357036268302649,0.0991557204332846,-0.34076622546937435,0.20612183723077468,0.08436190817566804,0.14714860098223242,0.5739537463188249,0.12321643742041632,0.15623726966081666,0.16491456929458378,0.38399284475074963,0.21935663656868915,0.26975953473439657,0.2696958909932361,0.3618202625697964,-0.28987185740602317,0.4075137200428195,1.0,0.40707505662116417,0.555661087767131,0.3973019168373934,0.37466954524808416,0.41860063379164697,0.26965723393205615,0.3795721982269597,-0.10355742088885554,0.3815496194278395,0.21462958402249604,0.256935397859711,0.23144580235408713,0.2942030776092954,0.16716875073270307,0.2492543119532796,0.5139427906795971,0.04253357218506463,0.0614478274242454,0.08931841367290073,0.2125765667194108,0.10169976688480217,0.4572491134542977,0.25023658835316587,0.1535801661095045,0.2973914669790496,0.281469209981367,0.06169509241242104,0.22494492673080646,0.2683475362925153,0.3678314682055238,0.3721799073511547,0.3937359719112168,0.4834210031753213,0.1023310491386432,0.21616675080382772,0.5431164907587603,-0.01851813546659691,0.21642673395984063,0.46906456703070315,0.4379032628194145,0.24827417255076015,0.07346539940679438,0.32926267852650726
