,Thal_AV_L,Vermis_9,Occipital_Mid_R,Angular_L,Calcarine_L,ACC_sub_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Temporal_Sup_L,Precuneus_L,Putamen_L,Insula_R,Supp_Motor_Area_L,VTA_L,SN_pr_L,Frontal_Sup_Medial_R,Cerebellum_4_5_L,Thal_VPL_L,Frontal_Mid_2_L,Postcentral_L,Temporal_Inf_R,Calcarine_R,Putamen_R,Red_N_R,Parietal_Inf_R,Cerebellum_Crus2_L,Thal_VL_R,Thal_PuA_R,Frontal_Sup_2_L,Thal_MDl_L,Fusiform_L,Thal_PuI_R,Thal_MGN_L,Pallidum_L,ACC_sup_L,N_Acc_L,Thal_MDm_R,Cuneus_R,Heschl_R,ACC_pre_R,OFClat_R,Vermis_3,Vermis_6,Heschl_L,Cerebellum_9_R,OFCpost_L,Thal_VA_L,Cingulate_Post_R,Vermis_4_5,Thal_LGN_R,Frontal_Inf_Oper_R,Thal_PuI_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_R,Raphe_M,Postcentral_R,Fusiform_R,ACC_sub_L,OFCant_L,Cerebellum_6_R,Occipital_Inf_L,Hippocampus_L,Hippocampus_R,Frontal_Inf_Tri_R,Amygdala_L,Paracentral_Lobule_L,Occipital_Sup_R,Lingual_L,Thal_VL_L,ParaHippocampal_R,Cerebellum_6_L,ParaHippocampal_L,Vermis_10,Lingual_R,Temporal_Pole_Sup_L,Thal_AV_R,Frontal_Med_Orb_R,Thal_MGN_R,Occipital_Sup_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Cerebellum_Crus1_L,Thal_PuA_L,Rectus_R,Occipital_Mid_L,Cerebellum_10_L,Vermis_7,Olfactory_R,Frontal_Sup_Medial_L,Insula_L,Frontal_Inf_Oper_L,Cerebellum_8_L,SupraMarginal_L,SN_pc_L,Vermis_8,Parietal_Sup_L,Cerebellum_8_R,Parietal_Sup_R,Precuneus_R,Thal_VPL_R,Frontal_Med_Orb_L,Olfactory_L,Precentral_R,Amygdala_R,N_Acc_R
Putamen_L,0.02946998549541092,-0.16434123116781277,-0.18290369445548216,-0.04377376696092501,0.20406070666327172,0.4152773451777095,0.3918791498889662,0.22027993325327366,0.5899844070958665,0.461584411340266,1.0,0.1301804413180607,0.47412709889448185,-0.16761607075053764,-0.11451805845011993,0.49656039306339833,0.5765695950878253,0.6091632541559295,0.622566199894497,0.48307193469530774,-0.0026352541785736342,-0.06597265203185433,0.686072428003684,0.5314159310501617,-0.036621042116999465,0.03459357525085286,0.783378100238709,0.40260075476745555,0.5895714878636303,0.1000874231374608,0.39291741154882126,0.7779723877115269,0.5281360933048467,0.7682581901687151,0.3748680303387619,0.304124444076427,0.46447852707224624,-0.06652207758168603,0.5186256918346294,0.40101759206277304,0.364634044956451,0.2694758514930267,-0.0002149422249668853,0.28645104659369985,-0.09136557136471525,-0.19340781243867852,0.6213618767474329,0.48420283187749635,0.5489230162518612,0.5875431719080273,0.5986555023493062,0.503491210672783,0.014234724388920893,-0.02468667981529536,0.3817803876348282,0.19431627726363282,0.38423695229497595,0.03352733933266855,0.0956151571193565,0.11711550351305779,-0.3399770030627282,0.6869584828574862,0.6951360742402306,0.675954636218933,0.34708361349471634,0.32856135504607176,0.06686485103988113,0.17903198448421181,0.6995401133328395,0.6437635434947147,-0.014259020055826892,0.605108852862733,-0.2680858307148039,0.08002397539409593,0.36368025117322444,0.3607277911262157,0.21695661821057605,0.06506834991600594,-0.06212326726191525,-0.026808214836074564,0.633151408489684,0.12265841002057419,0.5282266199528827,0.19618235778263063,-0.1388317338083418,-0.05014864181360983,-0.06070449394737619,0.25960378705745213,0.5680533197898027,0.5508754372730197,0.331550602775189,0.32089323286135113,0.43387414235012284,0.030404438100610776,0.038968300051407466,0.13796693666814702,-0.0187941212450165,-0.1694360942165475,0.24316028041859736,0.2828464519569553,0.0010334613142155607,0.2520164065441397,0.4989180033265901,0.495551916949554,0.40598893968741223
Insula_R,-0.2006490799604424,0.28810087427862485,0.12664519642292293,0.17272622423581951,0.19289918646025647,0.11807422854246956,0.5009083792988304,-0.0915017903339785,0.17227725303493868,0.08684916930688849,0.1301804413180607,1.0,0.21076346588497788,0.21815489978091923,-0.057462450233320236,0.009075391906589856,0.23407061428759957,0.0062269917564989645,0.21043304406843513,-0.017212283827138616,0.5074213454668371,0.31446401766734033,0.24660728074215663,0.20261622140968857,-0.15038435439226938,0.023108767451914928,0.15685843215372042,0.18450400694410432,0.1186479291978555,0.323512578093383,0.20353448350059822,0.21559991971019968,0.025763365322381403,0.18447223937291773,0.29837872207125526,0.20167999387735427,0.21192705927186414,0.10574453212908898,0.0001894851017355583,0.3092673626801317,0.3670441065807431,0.18189515230812794,0.3183641878375505,0.10516861637863824,0.34245436877308005,0.2672303511207767,-0.1164166234401205,-0.07653521468899703,0.22380474666540803,0.042209605922383465,0.4077491466038022,0.06747530175128576,0.1765704038966818,-0.31313390055397167,0.1614844097962083,-0.32227227755255616,0.4804496045121463,-0.27000594268850725,0.1373169548236575,0.34318190096911744,0.0332857457641923,0.10194794142675653,0.25129725071285913,0.33936625792612624,0.19658148487637775,-0.09783451390984577,0.023390565174828085,0.2838669985934349,0.1462474347727569,0.23777479437050256,0.3247587117269645,-0.10514341714319629,0.26186412184130975,0.3300056688027968,-0.0027335175164632484,-0.13957067960082176,-0.06501050276879564,-0.3170903977719856,0.11477561865042694,0.17153209325934934,0.2544026373455325,0.11907227520325353,0.21042410499000413,0.0904574548550501,0.13882712304645017,0.37636416529207234,0.19192274385198826,0.1901829992748656,0.29338280837042413,0.16244100973750816,0.32070975857334627,0.08544160866070152,0.20398009873578424,0.039554155297439324,-0.0006821926106411813,0.06060678833777622,0.20541155240146436,-0.23569334229527103,0.08146192794828948,0.28039467865119955,0.02424941783465755,0.23949130978909422,-0.04587097964518902,0.008801942247255008,0.14101065383740227
Supp_Motor_Area_L,0.12520612158489605,0.1041389270932131,0.136750445952573,0.3465703890294152,0.5525334321364105,-0.01897810392155744,0.25576813216553707,0.4526400985770789,0.5486967471233208,0.6104662936886899,0.47412709889448185,0.21076346588497788,1.0,-0.12808620338566026,-0.13054211125222048,0.3880253817649084,0.6633292100167625,0.4923418170204626,0.5779358641305061,0.7219790449324104,0.08365539343394153,0.39613320116408646,0.4906008626235635,0.566873906666415,0.25914439962147445,0.009614500668436872,0.4867515651521557,0.44509961121582525,0.4695724383585202,0.20769245486658292,0.5798128677829623,0.42817883481232527,0.42925778890889604,0.42438199424137896,0.17569530090212693,0.2836084717927885,0.48895154970184385,0.2587848604351016,0.6425347828815856,0.01764633711008644,0.08131985604534345,0.47310599329953573,0.34404400785590156,0.3220929754676269,0.16805387375862169,-0.017373548600228578,0.3713449677004946,0.3410960138879802,0.6205551069570591,0.5774119881865075,0.565550023156504,0.47572002154946114,0.2272235267699888,-0.01914438856839079,0.20094657925572784,0.4416116197534475,0.4789103156763133,-0.18747220800871894,0.038708440644361526,0.312872299853126,0.05854856915825498,0.6811667823995123,0.44639933690453976,0.2904632566823842,0.3903447709531772,0.6697964665744862,0.273226935020507,0.5730165147094457,0.40595714903218794,0.32663650806631644,0.3323178903061967,0.45829940552630727,0.10545814444605243,0.5006396524895861,0.08218465101804227,0.14088470658328003,0.02957833994252563,0.3681324752497391,0.3913334603453804,0.11288005706323127,0.571312005687309,0.10397341293346037,0.5126686752330838,-0.04352230096188816,0.2590501694649913,0.1517114306361215,-0.154365890526234,0.14440819201314334,0.1839593103685876,0.36320605115911525,0.21638302944991147,0.28219833863260363,0.5496273355749797,0.3169500769637952,-0.12357916828730056,0.4584971939595045,0.1481540100035065,0.14868561021606502,0.564626509172469,0.23357288511927468,-0.11148884932142065,0.10584355776981,0.7653691789256308,0.07668141858445685,-0.012589029196887475
VTA_L,0.16319545284452336,0.31432598547326707,0.3237022333296097,0.19596506218099596,0.15837543543720078,-0.03233321306708003,0.08793826551794288,-0.19275195120642033,-0.3553893537318762,-0.022320943372315494,-0.16761607075053764,0.21815489978091923,-0.12808620338566026,1.0,0.28013600899803803,-0.31676507945760546,-0.07558569201839577,-0.09935176152330079,-0.1817920662646336,-0.19469712948036025,0.40143960591381517,0.19279464842904057,-0.10064833236297326,-0.12813342993412186,0.20333847234745572,-0.08970953387387877,-0.091966291308571,-0.24136189008765807,-0.22990221927085877,0.30970335971504387,-0.10156025821340414,-0.050962092851987884,-0.22715493326259517,-0.09676314895801405,0.05589400390596213,-0.13816850345847528,-0.14504437589341418,0.3138722205140692,-0.3295582558949324,-0.2175966091574288,-0.032162225135881926,0.17652839849370056,0.13771044231938645,-0.1490627200162541,0.18420214411310512,0.2150899671783857,-0.27515565497666206,-0.27947792652140574,-0.24017835716677974,-0.08167523736091802,-0.0045278839584222165,-0.27586400892041674,-0.02351172331726367,0.20388011944821144,-0.23115412736762692,-0.0800611634971909,0.20725738676033292,-0.12370291821549959,-0.05017285896934016,0.40714515165838955,0.22806644049771743,-0.32360644203895045,-0.20428369032953186,-0.05953758411781564,0.3628123306637824,-0.16219742556230385,0.26389887464549566,0.13651111452833892,-0.027213772170493696,-0.19532094684099954,0.24971702918230032,-0.2522389391776822,0.3208807739197467,0.1977379587509646,-0.44575593687488874,-0.2905094862802507,-0.2900951521477511,-0.024445248067086305,0.22643186787660521,-0.039561288295773,-0.30330162824988144,0.234630913332321,-0.03480102061997711,-0.005307642913567321,0.24613780742322844,0.23758109942632316,0.2600335061285986,-0.2083198481097911,-0.08228834663956745,-0.23285757948987024,0.05590842414504312,0.14478097260041398,-0.19165141558512808,0.14591949187056047,0.35635483309419597,0.13793718592038023,0.38031945115393084,0.19028284882728544,0.10774285504116757,-0.10615535293841011,-0.11276463096978373,-0.17712683029622472,-0.2522405491465412,-0.30302683256104385,0.07049736275721728
SN_pr_L,-0.025705136462294415,0.11783511989745431,0.04377366661931743,0.010206761114040853,-0.10839996588480605,0.03141102251935185,-0.11397098663177524,-0.19240153811156324,-0.2785473721684091,-0.09529904710861854,-0.11451805845011993,-0.057462450233320236,-0.13054211125222048,0.28013600899803803,1.0,-0.030549231411245683,-0.11656426664863122,-0.22528340599369853,-0.26160769550964086,-0.14704044704523753,0.17108203965766358,-0.021729335824025153,-0.18400825655228667,0.052521209200703016,-0.006885754490866532,-0.08299814021122566,-0.1733003655355467,-0.20300659565257345,-0.1199959056192459,-0.12583755870979169,-0.15710432647495942,-0.08570026786297495,-0.11320013025174312,0.036580181219413165,-0.07327853581329248,-0.09840718657940233,-0.3613686999511536,-0.008009436319219099,-0.3123602613582849,-0.08179758664325325,-0.0431124875030162,-0.037472552490626115,-0.020630097853368144,-0.19471446593025338,0.041343673837835444,0.05195099283656556,-0.13599053163264596,-0.16240266326854125,-0.202066935232855,-0.19130047603774727,-0.10299952125628933,-0.30725172974684317,-0.04849096281392494,0.14171292881159947,-0.1140943924464967,-0.104067575177524,-0.04009127009769481,0.15017383666336578,-0.06615696012155199,0.07226727773768916,0.056816169664985115,-0.1807253291609533,-0.16576757045293034,-0.15103467643047713,0.17016102816203993,-0.14447588985681176,-0.002377549511038798,-0.08727848750759824,-0.21041908143204574,-0.07705002374745125,0.009620380456778887,-0.16999833781045884,0.08055831782855476,-0.03216391735885965,-0.20221845427043755,-0.32468851167640733,-0.15806960891327426,-0.1468872275961256,-0.013373737082382374,0.052077906530420624,-0.11421605295986821,0.03931158920205585,-0.13712357485119708,0.08174626161805361,-0.012337125174521794,0.12019797963955331,0.08995973391047953,-0.17634280073467015,-0.14791926542298522,-0.20902247248254552,0.11681839810711533,-0.05809144400985254,-0.13916152715574012,-0.05219188035292413,0.164583530319767,-0.048732481488022214,0.08015879061034895,-0.024052758568199342,-0.07826508359973183,0.05326656871172812,-0.008749950962974701,-0.17508062751166673,-0.12600728722410523,-0.10090253439679636,0.17185247145038365
Frontal_Sup_Medial_R,-0.2483517255288659,-0.3303520158364749,-0.5108006531943433,-0.26097542980808114,-0.1597720440150661,0.2820269643379809,0.09297496351555082,0.34110081736274955,0.45857959968772294,0.19026133248777807,0.49656039306339833,0.009075391906589856,0.3880253817649084,-0.31676507945760546,-0.030549231411245683,1.0,0.3549142480831576,0.37024264833430404,0.4676775023236705,0.3588048800448495,-0.21022836098343486,-0.33261674384946693,0.4745859871565175,0.5560606047701891,-0.3026492389719023,0.037209150391317704,0.47922431492188877,0.6346269354087458,0.6786360754629368,-0.21218730395188007,0.20235419507848565,0.33182551844250463,0.5410623474078511,0.4542061997645333,0.5420734322538318,0.17762563279096252,0.26980526593066645,-0.47002234505390045,0.4181832312654274,0.4979323410800508,0.30570910822856,-0.1930360638128175,-0.22608044663602064,0.17322141010457726,-0.2595741412928942,-0.11301748845191587,0.48991433898919357,0.5487016677608665,0.48770635832077736,0.21014814030187853,0.20958106153427633,0.3460701597072389,0.023970248417540092,-0.21467793176989458,0.503120226969746,-0.01939631266123047,0.059894293909177145,0.24751107888041882,-0.005508679665469825,-0.2780335167564335,-0.5343506825788346,0.5776188208390713,0.5450880161827245,0.2177434544297327,0.017105158397133995,0.2312176648038779,-0.27855753651888737,-0.14824645902458183,0.42515125725551134,0.48863305663171835,-0.27907756111547405,0.46125689768836226,-0.49568657086946794,-0.23586428741842458,0.5407572400170794,0.43648457075872465,0.19363424471723784,-0.17852720154743626,-0.35732843442953904,0.31086754846578474,0.7885185069046595,-0.060985023521084224,0.4434078844450191,0.016000248562308767,-0.4299821913306487,-0.2015309716545089,-0.25500954162999817,0.4054674367244669,0.56810601477033,0.5934786966409823,0.19406942021753518,0.15174824214548951,0.31271303221244073,0.09993473127283924,-0.1958259760475748,-0.16547193927019616,-0.30856367221841646,-0.42992683781576796,-0.050808773173886324,0.6113335137980483,-0.17298573361768083,0.29023689278055986,0.4395566926403019,0.6046637438260003,0.31677856869162396
Cerebellum_4_5_L,0.18279450497721983,0.29268988604705465,0.09338785038122328,0.3474450578956282,0.5688220381577579,0.148886109497205,0.20631682851262456,0.3676438530066791,0.7439440767275401,0.80490351552383,0.5765695950878253,0.23407061428759957,0.6633292100167625,-0.07558569201839577,-0.11656426664863122,0.3549142480831576,1.0,0.6838142898784364,0.5210662244854617,0.54714907989566,0.0524451937724911,0.3953307768381309,0.4663677028831343,0.5989152946029316,0.2285361670214498,0.1849167877039366,0.6804819514833366,0.6309464921081143,0.4172065366997669,0.2507519603183975,0.8379007165536412,0.548217831247776,0.37466204222595595,0.5008119711864089,0.2717993964646185,0.24307767801811242,0.554057853861559,0.29881663577222883,0.6436681668172516,0.10814025997117009,0.08143040317869969,0.5336213576463292,0.5048743931165048,0.24998883464747546,0.3452983059730625,-0.013490308870654106,0.3296010053974221,0.45876983981233316,0.8429097516056961,0.6909998404822171,0.5763001236739255,0.6112562005265251,0.37676906297228,0.0172215458964805,0.21639230223504125,0.37200810919195487,0.6510466097643051,-0.164005573159883,0.012091604557104032,0.46578945548953776,0.05155568148676128,0.7951923359561951,0.5153358282829315,0.3699531023942449,0.48440115980487447,0.6336537144481801,0.35693350149320396,0.6911244650553512,0.5932054568807712,0.3387264433566174,0.4871914224393673,0.5745631142442097,0.1360719497596713,0.5010834742494972,0.22411180069791947,0.20419336973529825,0.10535741800650018,0.37275872788927433,0.37278450462393004,0.14303121198125315,0.6303134001230672,0.4616822494331671,0.753524962238499,0.06651588975937564,0.33660306876982915,0.17627961050088453,-0.04732944921413837,0.14514080328504117,0.20215271866673123,0.5255258546496083,0.18194264497407883,0.1919298929788653,0.6596869844343125,0.42270966106643937,0.287358218408217,0.47741233690684515,0.003545453436376534,0.06757392191875622,0.6255361077473908,0.29807179274142476,-0.024648095486719927,0.17936426287654292,0.6781511555068327,0.1434854533566389,0.02764779718214387
Thal_VPL_L,0.13459758062386637,-0.17255835089660612,0.03509304486188266,0.15197011867801327,0.47670463425191917,0.015410807441067579,0.26347644171721474,0.4943884796617841,0.5198977156531782,0.7540773223247389,0.6091632541559295,0.0062269917564989645,0.4923418170204626,-0.09935176152330079,-0.22528340599369853,0.37024264833430404,0.6838142898784364,1.0,0.5573420349215457,0.5908155346736277,-0.06620991691900706,0.13257182533128198,0.642559401615685,0.3824761587850604,0.2505895332285463,-0.03884938573766884,0.813938113651178,0.4514641280032374,0.5381952400964387,0.510621342135783,0.38074719353571784,0.4994026198463815,0.4242055726710045,0.5078776395034234,0.2427354705608242,0.1569535236931503,0.7294617484350983,0.1931611441016657,0.5948753198446073,0.08958646382942818,0.15208233908816904,0.5065464545986268,0.08046741130418121,0.409491704786803,-0.13851996704750705,-0.2321029554810449,0.4920088277623967,0.6147529403766254,0.6793787300292229,0.5965830937992233,0.6158359503356082,0.7360828941645305,0.013329283096121592,0.05048076298270624,0.23365836727994654,0.47532580711086336,0.5444223990596262,-0.17222426518587036,0.11524061185266096,0.2715282201493332,-0.21074165648143386,0.7269717031957879,0.5657907230745974,0.5354703869931933,0.40379074113558056,0.6891292299821946,0.3842941355270246,0.40229280484105234,0.6851167092042127,0.3540378210694644,0.08469223480504873,0.49672315833936337,-0.22251900898820873,0.30243514401913707,0.07360448501318162,0.5942860718364086,0.02921036909133161,0.4148968194302387,0.18596912919868122,0.19721086864236378,0.5236041068258174,0.3820528786014746,0.6011439514415139,-0.032884504154151686,0.06023250466833818,-0.28887750627044034,-0.24085504415631656,0.2567520804226419,0.300613705124294,0.47468539627839457,0.15548664513007032,0.4483447435411656,0.5512333861362845,0.24890018325841282,0.10647432335444176,0.46331256329807696,0.09936079690826143,0.17636928046175304,0.5554600351696054,-0.0005645314850369096,-0.09718944148925336,0.18745327200856612,0.686781539629926,0.31073959346149777,-0.08998001266565694
Frontal_Mid_2_L,-0.17497043315556665,-0.17964353381730938,-0.061042434423906555,0.06028883686210808,0.328319808173477,0.24583548954641843,0.5554957618107482,0.48835921385615405,0.5974644530691192,0.4721118016700685,0.622566199894497,0.21043304406843513,0.5779358641305061,-0.1817920662646336,-0.26160769550964086,0.4676775023236705,0.5210662244854617,0.5573420349215457,1.0,0.7205236181690652,0.0025500566329564192,0.13027904898425113,0.6816365051966576,0.5266334920389738,0.17853725749603233,0.07517674228263369,0.6659805044491567,0.45071690953631466,0.8363813188066137,0.18651935565431552,0.33718953459205026,0.459414717550114,0.5233963752530503,0.6233558869582457,0.3450832739511613,0.48634610391484584,0.5312007544621439,0.06044952789488937,0.5832746160542197,0.48954157595242803,0.4948230057597209,0.356932835865519,0.059403991586393395,0.4097194803923961,-0.04939934411266737,-0.09537557608018862,0.69005975928883,0.5052356275759136,0.5793637979157147,0.49318673471596963,0.6240782276666064,0.5056674384335283,0.21394454044327021,-0.013489919703263265,0.25254234422906474,0.3899432170668982,0.3786462847287852,0.0342341758698962,0.42941371744868767,0.12307101416383277,-0.24139159959593093,0.6589066367027663,0.6047473326197537,0.6515940798297888,0.304216130288468,0.523190542351409,0.2055691751287312,0.27024173198478435,0.583432685865643,0.5211596527423049,0.015039821022498031,0.34745343552708935,-0.14900604413933097,0.24131888483111816,0.2485183144823383,0.4184767436772012,0.18179644841571235,0.17586933049064155,0.048615624385268376,0.22161519613805777,0.6557899522409659,-0.0362937135642319,0.41812054341989746,0.12334185824081233,-0.07429486916416218,0.00656130842227291,-0.27907110915732253,0.45090973139989265,0.4870814538545467,0.5332172434637942,0.48178366015461044,0.35046738520864357,0.5544128615013414,0.06728369064139701,-0.13651984967539849,0.2776280877611956,0.11252322077334222,0.0009518133058555597,0.3759873289501675,0.2822321469005425,-0.14485452968383872,0.3658343059922819,0.6144949056476362,0.3776141101117424,0.2664952437531762
Postcentral_L,0.08109628104365288,-0.19672098766010496,0.05307540294753857,0.20816868777345104,0.48321196384246384,0.025611991586832347,0.33385572935614904,0.575679323146417,0.49689988284928555,0.6652817064505782,0.48307193469530774,-0.017212283827138616,0.7219790449324104,-0.19469712948036025,-0.14704044704523753,0.3588048800448495,0.54714907989566,0.5908155346736277,0.7205236181690652,1.0,-0.031952287743281085,0.2658945528811273,0.5759774510442253,0.5180499585805413,0.40855510019990005,-0.12252589299569536,0.5792857713995897,0.33571384045727043,0.6733366199601699,0.25104030414086065,0.3512511316095991,0.39306270801123494,0.4396823202135575,0.4116294908330633,0.07495792689911093,0.2587132787866522,0.45973462930748527,0.23044409736457477,0.6329030161540891,0.18773214984946326,0.23606772421230227,0.524498443301457,0.07760258254945532,0.40476210132040225,-0.08518410592817331,-0.14451080732925295,0.5327659827196923,0.5233365313682796,0.570329516322979,0.5649431472116551,0.6427136817825162,0.530178982798928,0.024319575415856057,0.04457028463771699,0.18439850302115465,0.7091887938810524,0.4000033990176892,-0.10164061474677058,0.103085630929723,0.19270549874440326,-0.14315680785817878,0.7098036315788664,0.5195730536521056,0.49955007510681804,0.46480621412846923,0.8162273905578357,0.39028377605472037,0.38282259890055925,0.462758342328045,0.40192837075322463,0.03988574172339919,0.39675466480300214,-0.10157445406843951,0.3552999625022197,0.011186827782826614,0.3180823016408843,0.13555963171605845,0.4180171087141291,0.23091506766989797,0.14871874852632327,0.5426208845816067,-0.0424001607738398,0.33625047830182037,-0.09806472497859142,0.059645943807090644,-0.10144693684339605,-0.3469811128054402,0.18251738260176795,0.12329022739397963,0.36510234205126835,0.3526390864286641,0.42526540198886975,0.492376875203997,0.2810589671583289,-0.19998335253723185,0.5458347174933451,0.18155532942306854,0.23765294134389278,0.6366355099793285,0.05827633967732562,-0.2668598581345828,0.030761483824750555,0.8372634795037653,0.21644961070608176,0.022467490688337925
Temporal_Inf_R,-0.020608806963395426,0.2132926174446881,0.3495894750901766,0.24617151828604966,0.22879852568357112,-0.10148037729722133,0.5858037439474022,-0.04007510755709485,-0.25041890406681855,0.1539659523287618,-0.0026352541785736342,0.5074213454668371,0.08365539343394153,0.40143960591381517,0.17108203965766358,-0.21022836098343486,0.0524451937724911,-0.06620991691900706,0.0025500566329564192,-0.031952287743281085,1.0,0.4057463556485838,0.21150969378328188,0.049909600995122524,-0.030497540336600393,-0.23202630629212068,-0.011551056748870914,-0.07471973292935317,-0.06557749650444121,0.3105718560121319,-0.10326037452504128,0.2574586345060343,-0.028619063847489638,-0.07560578428604525,0.09364465547295435,0.10411086873695927,0.0068635533542762955,0.24572906509714376,-0.1899214692598696,0.0046341030592463636,0.43167947556867536,0.3065976274867502,0.2674412722889527,-0.1022843873018372,0.23282704678218752,-0.03418299859684589,-0.0449451605220616,-0.08906570011577386,0.11921309365409066,-0.04929146006072074,0.17190166686181277,-0.07605650065331433,-0.28234589767425083,0.013112540848132643,0.03362282710655098,-0.3014194910406325,0.6196451224589676,-0.1357609936331965,0.1821905382306534,0.6843638739576263,0.039370796575763416,-0.13599498349222253,0.214929940282686,0.11305451428386185,0.2680688898515709,-0.018209630242847743,0.18571633496542378,0.25321409134314715,0.060427032521337194,0.2548060770892635,0.32467221783773026,-0.28908603386182696,0.2931886907976123,0.5360239613882721,-0.5273265616038514,-0.31990497078691504,-0.2694723971903584,-0.2528165312852743,0.21375855312079695,0.1615422528242979,0.020709406635334028,0.14170210113677242,0.17125077676644831,0.02497744403812413,0.14094398733566763,0.2965517617295294,0.4005763542832376,0.04214320558520972,-0.07629725580454474,-0.3784401669744601,-0.009943717351875096,0.23069145870078495,0.011196227383230995,-0.24004733644690066,0.05257044921045179,0.2474548252633753,0.5851103487099797,-0.09337707927506106,0.18878123572413544,0.055143093723402314,-0.12047870008178402,-0.04612349809077674,-0.10153925658170126,-0.05494828630002178,0.21820524433533586
