,Insula_R,Paracentral_Lobule_L,Thal_PuL_L,Cerebellum_Crus2_L,Thal_MDl_R,SupraMarginal_R,Thal_VA_R,Cerebellum_7b_R,Parietal_Sup_R,Angular_R,Calcarine_R,Cerebellum_9_L,Putamen_L,Thal_AV_L,Thal_LP_L,Postcentral_L,ACC_sub_L,Vermis_6,OFCpost_L,Hippocampus_R,Vermis_4_5,Hippocampus_L,Cerebellum_3_R,Cerebellum_4_5_L,SN_pr_R,Parietal_Inf_L,Postcentral_R,Pallidum_L,Frontal_Sup_Medial_L,Cuneus_L,SN_pr_L,Parietal_Inf_R,Cerebellum_9_R,Thal_PuI_R,Thal_PuM_R,OFClat_L,Temporal_Mid_L,Thal_VPL_R,Precuneus_R,Thal_VL_R,Vermis_3,Insula_L,LC_R,Thal_PuM_L,ACC_sup_L,Thal_MGN_L,Rectus_L,Amygdala_R,Thal_IL_R,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Thal_VL_L,Temporal_Inf_R,Thal_PuA_R,Rolandic_Oper_R,Temporal_Inf_L,ACC_sup_R,OFCmed_R,Cerebellum_4_5_R,Heschl_L,LC_L,Cerebellum_7b_L,Thal_MGN_R,Heschl_R,Thal_AV_R,Precentral_R,ParaHippocampal_L,Red_N_R,Red_N_L,SN_pc_R,Thal_MDm_R,Cerebellum_Crus1_L,Lingual_R,OFClat_R,Vermis_7,Frontal_Inf_Oper_R,Vermis_9,Temporal_Sup_L,Occipital_Sup_L,Cerebellum_Crus1_R,Vermis_8,Precuneus_L,OFCpost_R,Frontal_Inf_Orb_2_L,Occipital_Sup_R,Amygdala_L,Frontal_Med_Orb_R,Cerebellum_8_L,Fusiform_R,Occipital_Mid_R,Supp_Motor_Area_L,Cuneus_R,OFCant_L,Olfactory_L,Vermis_10,Cingulate_Post_L,Occipital_Inf_R,SN_pc_L,Raphe_D,Vermis_1_2,Cerebellum_10_R,Thal_LGN_L,Raphe_M,Cingulate_Mid_L,N_Acc_L,Pallidum_R,Cerebellum_6_L,Frontal_Inf_Oper_L,Angular_L,ACC_pre_L,Caudate_L
Calcarine_R,0.5882790090028551,0.6376623901875106,0.2069164366688986,0.3296389798216901,0.6462817037534687,0.572149361267071,-0.2519713273237343,0.18977962367631693,0.3863096582123667,0.6180515865983489,1.0,0.3617154870942577,0.05423222259954736,-0.08442604107505033,0.628418665620244,0.5768306414228869,-0.33761546080180865,0.3501092866102859,-0.1252843763564399,0.2800292457353086,0.43339482046798855,0.5090132295742367,0.18305355693114794,0.5296181351777723,0.027971259509843326,0.5132579047695894,0.4626747427099149,-0.16887948497056648,0.41777669651325916,0.6730971891749133,-0.2004685133515814,0.48863753840489305,0.4724124132430873,0.6376016996056821,-0.4252068650517864,-0.06791430603948961,0.49245243372440206,0.8136077115219237,0.7076893527255331,0.7637055883131169,0.20177905664544055,0.5150732919109787,0.14913134126302566,0.5722862133318747,0.4380839166340378,0.42234039057404194,-0.2329374259767506,0.3722568855002855,0.5246635506032221,0.2896391725722361,0.41817491944329027,0.2822545676408702,0.34016119483472396,0.6026869827504512,0.06133525541606087,0.22275338562595917,0.18501763171891014,0.7421057584324019,0.28003400654423033,0.37169402161284526,0.25535797074995104,-0.2438635744447607,0.3941758788595058,-0.20315750870593807,0.0984537821822206,0.1097301690004397,0.6043620311525418,-0.2593502812333363,0.5706322058488235,0.3961654175966665,0.004201621286439143,0.04928103196840588,0.3091038754503139,0.062372127266898746,0.836947978477895,0.32255504049659295,0.8286761491018239,-0.2767504660111169,0.4322640869595865,0.6004435046158899,0.039859056517898325,0.6488030476002756,0.6031192171233197,0.4268406531376259,0.3011541979601542,0.7385087100166552,-0.11725711034391291,0.12825574300207285,0.6773837713852018,0.4010906959870896,-0.12476058512101607,0.12915596822243194,0.6016352240327181,0.653413773429852,0.6402116911585533,0.761820854005722,-0.0010768017084306074,0.24805009777857379,0.46658742208172704,0.2457077291508421,0.49355987363466125,0.040565440936788044,0.5104740383149824,-0.47182946403001974,0.31594298566782053,0.2947594587888272,0.10902865038477112,0.5765559665172373,0.18302412295174245,0.15669032277851216,0.6677556221971656,0.3387185509770437,0.5489415576621224,-0.09070706455410343,0.17616791206899218
Cerebellum_9_L,0.47401166189756666,-0.0030696279747965483,0.2512794132671592,0.28509029568664424,0.35541360893110635,-0.09075786919990315,0.2771275518152124,0.49450004700577727,-0.19060534866040194,-0.19445275064327483,0.3617154870942577,1.0,0.23891003641484876,0.017687410081696435,-0.1947400990355876,-0.010093030566760277,-0.055719961537897135,0.5122279591084506,-0.11587488488129843,0.4571640317253631,0.6090387838807803,0.38328384019142375,0.5621501398475569,0.7488976748396073,0.43213404444734693,-0.1588950676457348,-0.02754554720918598,0.32444871008955334,0.37562456575106024,0.039529111855206835,0.38782411637033953,-0.2975076458130474,0.8525703468442992,-0.13242479570417512,0.3355380767681025,-0.0835129057650945,0.2659009811719857,0.07406925033343814,0.07625772916498871,0.3160064082624204,0.35054728837942656,0.3850996823835811,0.5539743314867701,0.3166201931635259,0.3978164304329264,0.32946202836984745,-0.039721029450325164,0.2984045740528642,0.4248362823280749,0.09655286607088763,0.5445219807380768,0.36693038095870223,0.5763387489158299,0.43252109913681247,0.263044812357551,0.347068937463638,0.4730174425338464,-0.08927994131622559,0.47366712511928455,0.38697998391871197,0.37970550112518187,-0.023595271741100283,0.6083479446616752,0.47474909926539055,0.0756001967842261,0.5006579612494103,0.13287921387167895,0.3733482111855833,0.2812616633510408,0.17299402754052368,0.43140196126371766,0.517507020367134,0.3758697367466478,0.38319669656683253,0.1778627992790439,0.46803566653640993,0.6834344010567701,0.02752546599220742,0.4224064839872227,0.2827407604641676,0.756850507236293,0.3194950829841724,-0.04996411249148808,0.42572719927102604,0.6249526489526369,-0.024494207697822942,-0.10157491890940996,0.408469482505465,-0.22850180615123422,0.28530091942514035,-0.1250683507798021,0.6922186188443036,0.6610191625242289,-0.18774951259058628,0.4212375075269842,-0.08391697995705005,-0.012134923963766819,0.38493726870294454,0.3435039658465516,0.6098477685228005,0.33089808234491624,0.38449053179289777,-0.0223253051615054,0.21710694244331485,0.7664813864135475,-0.019017915363477612,0.4711898363201636,0.47993813543374153,0.3614063410966804,0.32454993764123724,0.6970776731241497,0.48570773460317207,-0.13614600891228834,-0.12038128583998114,0.3235147612871857
Putamen_L,0.1061088241472621,-0.05296133608363899,0.3567263897770572,-0.08139814335860603,-0.08943932064298002,0.27919505721912014,0.3282048510313135,0.07996835693459393,0.08985810610614922,0.18119582621479138,0.05423222259954736,0.23891003641484876,1.0,0.06025890092273326,0.04918693002144697,-0.4110557519918092,0.32437569196912125,0.1425829286605182,0.4364548256594229,0.4459223535472901,0.1793463367402778,0.43325166762478495,0.3724976825269911,0.3246397020615233,0.2804218890168762,-0.3819174820720914,0.454836547845363,0.09599146308563007,-0.07843843509157432,-0.06324684819611878,0.22462647680607364,0.1782662772667293,0.15560402882072139,-0.2821532437334988,0.4273079170217606,0.02616495631722227,-0.3659173562845367,-0.00915577219505874,-0.15541071809735107,0.06352257393333705,0.177787160527947,0.3256167849558521,0.11136852286794346,0.27845360094558724,0.31805599081584807,0.528654192910647,0.19231858045990546,0.20056844002738966,0.0132638078718724,-0.16575982970758174,-0.20886947275142853,0.3359664147416467,-0.2221408970429093,0.09773069406865614,0.5651582349650336,0.004068368346592969,0.5352383043495456,-0.2727628929305911,0.13918022512765293,-0.002339380850423637,0.15292282508193794,0.05035814994115329,0.28753846452360626,0.09523183849271366,0.2736826414319337,-0.008817097200163453,-0.036942584919154864,0.027034365264947235,-0.24371424702947303,0.43640715008165765,0.5398949145505683,-0.16534128118552793,0.3883399044876049,-0.06612168092227863,0.04956839248079174,-0.04038313196137584,0.18494978573967868,0.5376357863085197,0.1084794753694492,0.6016881008136676,0.2260775007997083,-0.29847759440690125,-0.3051680303345515,0.15067327835595637,0.14689255204929796,-0.01628736390121036,0.10601926683009935,0.09151344155662144,-0.00391278731294257,0.44003204611154256,0.007695590226819604,0.12645609534550306,0.3291286773316432,0.18081988122690765,-0.006690694918473903,-0.09754659031422817,0.6292056397806416,-0.05258809090647243,-0.023473757575799687,0.12220418379400896,0.21300652721971053,-0.01662139890786527,-0.09943718721215444,0.11758403621244692,0.1928984103800967,0.07462610821585049,0.03370553794658063,0.09593825551828107,-0.2877862700746199,0.41313292983423483,0.13748161748795182,-0.2367882999910555,-0.2875861088271574,0.13242431351543854,-0.4084100021093581
Thal_AV_L,0.06708578875748361,0.09521495329153747,-0.22169661602663113,-0.11782180613856959,0.1065548209323131,-0.021531281965072036,0.39742437603717234,-0.05769476522627388,-0.131217406882295,-0.0008493090449647283,-0.08442604107505033,0.017687410081696435,0.06025890092273326,1.0,-0.1875632695461489,0.04254322456984221,0.07594004862351084,0.005802550277926307,-0.0342326004978358,0.11080982182063352,0.21131698323275924,0.011969563764973616,0.244921176420482,0.11783665614223734,-0.08632129206988838,0.1727086084716241,-0.09512416647077654,0.19045419657918222,0.10443764864900106,0.1401653632931665,0.014045873911379687,0.00036402940582346205,-0.10498040443955924,0.0472872971536647,0.07888655399662485,-0.012017511710211662,0.06339454664662075,0.03014163947095907,0.09959748827194644,0.16848336044598897,0.14679324751325137,-0.05927003110817901,-0.048621281475546445,-0.031262215456698814,-0.00220109171524684,0.2643885845118866,-0.050272519625313095,0.03983295063093264,0.41902034845842,-0.157422290159802,0.06205886799763592,0.22812217530500303,0.10008987167465092,-0.011249432557615105,0.022620390192811285,0.1211711090343957,0.06362795144858507,-0.014524411793306744,0.011998833203949365,-0.014653122932428672,-0.042287249161168994,0.06952753354738195,0.1183815302832276,0.010285309263601994,0.010616636688097232,-0.06673628675332437,0.040214096188816675,0.21369410117597257,0.27278583879080376,-0.08332829610557692,-0.021725652188599374,0.12736944804889647,0.10800940913937165,-0.03888886298542856,-0.05912855449252599,-0.10975986795690858,-0.0070049316381104966,0.08174525109135494,-0.11707335275258612,-0.1099385939077377,-0.002560122971465369,0.007031098988066657,0.08513450225118811,-0.09432510571812237,-0.13463206277708284,0.0029261565206072184,0.05811713752350147,0.00765214293212463,-0.0025529944224362937,0.036952143264551235,-0.21639181580873565,-0.02603920131128843,0.03126828152088988,-0.06778113938557075,-0.16199550693835071,0.07222902977773005,-0.08809446882412837,0.2961719479398015,0.07401967341796128,0.08966710107885532,-0.06218249643507368,0.01703593691464776,0.053603475612187194,0.1972120668471571,-0.07160651080480507,0.6738188767692902,0.12016688213669648,-0.2150171505942,0.018654479440660548,-0.044966622637424666,-0.11015661454086464,-0.051239050060901896,-0.019845960755366616,0.04547970491096473,0.05821465729482058
Thal_LP_L,0.2484012382463085,0.6714640978533524,0.14471344131712777,0.03179545870822899,0.22237753091200352,0.5649194644830106,-0.6635983333187614,-0.07373954964767586,0.6372027696334649,0.6985705119588678,0.628418665620244,-0.1947400990355876,0.04918693002144697,-0.1875632695461489,1.0,0.5508000742321023,-0.5054897942946286,0.05895568648513223,-0.26407745494882906,-0.10459485164811635,-0.035433154184526645,0.26397072171942654,-0.21261524719746006,0.025831984699288983,-0.2959609668776093,0.6008050770347574,0.5442947287509928,-0.61174905366649,0.05948859236595551,0.5708337092033162,-0.48818610205993646,0.689950809256294,-0.09145448308324153,0.6512515781673971,-0.6706335633652378,-0.3076357755283803,0.07621204828944174,0.65845166239031,0.5909464208783131,0.42182426054876904,-0.13790926987308377,0.32188096450613546,-0.25620011597383874,0.4356000781455493,0.2613821467607001,0.15948554311209764,-0.27351246891195274,0.112518231935925,-0.039471293847836306,0.31916264157410473,0.1552954058630402,-0.031045429455976953,-0.23729423887985318,0.49424816187397014,-0.07194996077988912,-0.25168823602940493,0.032489175448594025,0.793789602456256,-0.27764329050116177,-0.07243457240565886,-0.16370084071461447,-0.3573379840144511,-0.16708292622042487,-0.6623348807713965,0.238659722721008,-0.3064179642143322,0.3051690315787609,-0.6862021955741138,0.16681702772718404,0.39153506215116796,-0.34653116621118624,-0.42729707106885273,0.248351970404863,-0.25309132707366344,0.6900351093451657,-0.06601239720599064,0.30386988708378054,-0.2078595970760334,0.08512618282891482,0.5695071825678975,-0.38879365276589567,0.28931487306927245,0.6480681926929286,0.11904059019094357,-0.0531360617601141,0.7501176934537055,-0.2431693122994387,-0.16550988822809098,0.7418490782219145,0.5054442793211877,-0.15519758408464965,-0.33294295482566444,0.14187566153895523,0.7939585280065893,0.5326890665398707,0.7228456197563095,-0.002963043950827205,0.0755557590627056,0.08988833043158233,-0.28625041590118,0.39034904351935057,-0.29883326474821736,0.5088623940414051,-0.6703918202067474,-0.24468047415621647,0.1554067658908221,-0.19697338749585724,0.11962247295422192,-0.25948305225145557,-0.08614844939176336,0.18148466148811038,-0.20898334732156584,0.643319987987426,-0.30236546099735767,-0.35825131512440506
Postcentral_L,0.2675412878778638,0.7956638600099126,0.07008715997965975,-0.053678830940066785,0.5894156187331694,0.1715218507707857,-0.2515373716977576,-0.05562704562966567,0.4213718208685415,0.3822373000081971,0.5768306414228869,-0.010093030566760277,-0.4110557519918092,0.04254322456984221,0.5508000742321023,1.0,-0.36660195505464893,-0.06103688876949102,-0.3796350067971281,-0.05139948925265591,0.3491334689696651,0.2269256400230638,-0.07457903145164445,0.24630383378539514,-0.27735968470548733,0.9414270891809335,-0.011877029435817393,-0.14739094519198528,0.5841045513008364,0.6349467395582155,-0.48216586893639124,0.35573234418038796,0.18196711742279398,0.66194144710585,-0.4653879175634345,-0.25922400813079355,0.5010143259053782,0.6508125995001771,0.8350376688021763,0.4895827570873333,0.13982238877530317,0.2910110579177153,0.11419544841390243,0.3643450986205546,0.1970745302514721,0.067177372221367,-0.32848896498827274,0.2472106506431672,0.3546454200880921,0.34997082755215286,0.5882254641680905,0.05364458418485345,0.36553599265209535,0.5174664373260041,-0.16664272507102018,0.05079989502328937,-0.05977564664663175,0.6619963487260496,0.03672219140906328,0.14534102500378243,0.17026389280597107,-0.1396381407725896,0.16666907811633447,-0.5110593591324784,0.10625115556922186,-0.33776484757498393,0.5559866688829413,-0.11844624672557545,0.4349386641945044,-0.10834653284172392,-0.3282320003869677,0.01262194107774535,0.16734019467009667,-0.18067262875556625,0.5801020738451003,-0.16083315758596356,0.4090654558359812,-0.2661508224199093,-0.004603155952250653,0.07461973201981323,-0.26377334462483093,0.6592065151307656,0.8173894841217061,-0.013675525908242421,-0.19082454380932073,0.777432597659766,-0.05818013273743178,0.1014897373302021,0.5814102260349546,0.04171785247410345,-0.042434034251814,-0.40033976968287044,0.2853530781219045,0.4071491573145734,0.6243685102499608,0.7404160570161409,-0.40909280649439345,0.3922451837726154,0.10894330202117923,0.11071436541684908,0.06950116391634058,-0.26812875672861214,0.6160295266166195,-0.43259785979070925,0.024208825621351515,0.3496887820547842,-0.017600576312586252,0.32193197348400104,0.21063041944576455,-0.023470321943318242,0.1346229224692794,0.3445083154059217,0.8206303933471142,-0.06483529545178612,0.2831441209115439
ACC_sub_L,-0.2808029164183464,-0.24146499794888204,0.1036633060987951,-0.39587505011612073,-0.26057648153598195,-0.09805795672302182,0.6149268514562207,-0.3544602484132913,-0.148089403054292,-0.1572141149565871,-0.33761546080180865,-0.055719961537897135,0.32437569196912125,0.07594004862351084,-0.5054897942946286,-0.36660195505464893,1.0,-0.2335261924178209,0.8442890486035614,0.3094494405288087,-0.015002399297147624,0.08154313424924212,0.3093270574568098,0.05397879767852935,0.44168050596515607,-0.3643289927648218,-0.09832901364504956,0.4816546138971895,0.08823798518944509,-0.3702624029950316,0.4990415171334488,-0.09710598109678392,-0.041400709837915266,-0.6425211506057268,0.5523145380091715,0.6777384638411547,-0.22676139438085777,-0.45151198053283137,-0.20852968414223358,-0.27925767796647144,0.37955047858721974,-0.05364269683733271,0.0852235920733949,-0.34915269834586843,-0.07585889379368184,0.05014410246205997,0.5465273661620561,-0.12686050182721878,-0.06528754682215616,-0.347026722054841,-0.33203651785521376,0.23118209572388432,0.015852821098569586,-0.41022473388233643,0.6191272146933441,0.3070764818713107,0.06131956836806858,-0.6580182539734942,0.38308820873549815,0.10885824463844679,0.30413875810743707,0.5335230261564206,0.2625084838209645,0.2539346794446796,0.11443391050689906,-0.26877449176612306,-0.25432412627874373,0.490220397676308,-0.26392603062465736,-0.22520356325179328,0.5319312533188639,0.09124436306455228,-0.12158908131061708,0.19636237062282946,-0.5535559370161424,-0.35562818828234805,-0.22368703103919713,0.601898415237881,-0.22283355237945268,-0.16682026083190069,0.08903831290389108,-0.23766681579335439,-0.4802500253703115,-0.2855233769192191,-0.3243202806792878,-0.22799347824877392,0.668150294006997,0.1818214497131213,-0.23219792897767627,-0.22496161279690655,0.5082740416214252,-0.17389148545692898,0.08060870721693147,-0.30251054316613224,-0.4622049737558352,-0.292606408016721,0.6833109268219243,-0.38563452303838675,-0.0015849355632442579,0.013170604014141763,-0.5538626878815412,0.20648540359176656,-0.023928240293409193,0.5390382876053776,0.0439701973698294,0.011760417382416642,-0.04492049254139688,0.09499339394228565,0.010288827179343903,0.4368154702493272,-0.2971181549144365,0.06964130503827473,-0.32811784141584127,0.7490852610260356,0.14453329089278416
Vermis_6,0.5542687608057708,0.1084975468965752,0.14272893514848103,0.5959127157957242,0.18983266687120792,0.19648846039520285,-0.14498126235949402,0.4367727656073512,0.041067612646391694,0.08252890631524054,0.3501092866102859,0.5122279591084506,0.1425829286605182,0.005802550277926307,0.05895568648513223,-0.06103688876949102,-0.2335261924178209,1.0,-0.09600182865217109,0.24580661813375596,0.18767069547262727,0.3949988577267033,0.42856680598755487,0.3418680082972619,0.08578352119905538,-0.10253532625160952,0.20318835180598002,0.06388343359963063,-0.009748168870517637,0.055776155401280766,0.04785579464685726,-0.015131517208404409,0.4926852762254761,0.1875679424881114,-0.14775640567820345,-0.015426667229237254,0.28800208392621995,0.180020718603076,0.042041464961404984,0.2593355744554954,-0.3485491532327959,0.4646274742802556,0.0025117042017260252,0.11630622134756753,0.15620291211907938,0.20971741913430442,0.3347221092881505,0.22955838573507809,0.24647695340148615,0.22506790175183233,0.2099427233322702,0.40558893583742867,0.29052156424796005,0.28189299926184713,0.026788638087808275,0.1302615035355323,0.16696428370032107,0.22240114825200488,0.2710264825521003,0.26553522851052563,0.11343333836449039,0.26521636258851816,0.1647173404334946,0.22484585865134893,-0.34582545098738254,0.5931321489349137,0.19589697102244094,-0.04250349024433601,0.25283550784258324,0.331134891993022,0.19864204361607338,-0.02779826990788359,-0.10447507323165632,0.09823267683307269,0.2609859684971305,0.660032156197241,0.43473940711807335,-0.3335243736050295,0.6664448346819691,0.2598894531267369,0.3461497680394454,0.2990324842720705,0.027018674508323036,0.6277751484254924,0.7514518456149819,-0.006937994154551516,0.1399838723531729,0.4103820675470844,0.0198003968862434,0.5173687155902552,-0.10997999661595044,0.6366005505917224,0.25306073487108344,0.08315157826162817,0.20227567023239845,0.04129311518356236,-0.03660562425361475,0.2126228193069367,0.409845657535034,0.14272225908007452,0.546912229450612,0.16965428036369434,-0.31783781092732755,-0.1633708873804353,0.5428916181599217,0.13024362051402646,0.5156555079168724,0.14868731899114485,0.05641267435408655,0.012192784705890353,0.6959825336450366,0.3540303397558773,0.07281138073032511,-0.2019422425525823,0.09305372304208842
OFCpost_L,-0.19832758669614997,-0.11307473533540098,0.14826230790843425,-0.2275206203077851,-0.2209336505845473,0.2293013833902455,0.396392269295427,-0.37227793975858975,0.016268940986011844,0.1654104941579376,-0.1252843763564399,-0.11587488488129843,0.4364548256594229,-0.0342326004978358,-0.26407745494882906,-0.3796350067971281,0.8442890486035614,-0.09600182865217109,1.0,0.2889339210721766,-0.0871711411050234,0.12841346820816105,0.1978495073437213,0.0266758277842269,0.3753019174443017,-0.31915777019416663,0.22049448482155246,0.3665858977396904,-0.03848100069196969,-0.14544936486598453,0.3770976228628058,0.20403605424172266,-0.05643527281542899,-0.41445994269308495,0.33240823734470276,0.7379499176078801,-0.15000305445597964,-0.25991986740950535,-0.1033772920031831,-0.18950528028257801,0.2583211824899054,-0.0281919267612655,-0.00869205167314988,-0.24662107552451137,-0.11764012225106153,0.06023811231391927,0.5747594828895771,-0.03707895630298542,-0.07293562208507387,-0.25042019025972645,-0.445479982958739,0.2380559619699196,-0.10118334188642228,-0.2881091544313077,0.585858660528806,0.19479471602521028,-0.0008672464322313033,-0.42827574108247973,0.2856474531532203,0.22598216876261587,0.16357248831796953,0.5013394582489545,0.1828777611660845,0.14459750033425664,0.0685510702206007,-0.17534721083425656,-0.1378350053597397,0.1865522126832149,-0.2536785470765407,0.06941859252081278,0.5782667783856033,-0.07992376113044174,-0.1085843160117665,0.14057561592902523,-0.3598030568643679,-0.2001743753155646,-0.09643326703534172,0.4852153686924465,-0.04036148960063802,0.04426813713638195,0.006588609070218048,-0.20174695191785252,-0.32977729120181776,-0.15411096858865772,-0.18248094952249866,-0.04101179463644711,0.6704646987153497,0.09069983386233894,0.06095475079950645,-0.07343183378554165,0.4798540885425331,-0.10831867473404097,0.09606125096261413,0.01706324896561284,-0.4129026662751939,-0.058569898855543874,0.8081473469703798,-0.4801811207385651,0.07989730536027084,-0.08153318151016048,-0.3497324800805723,0.12883696485147697,0.02607859249719864,0.31444151921390656,-0.029730354031951844,0.009942096461225347,-0.10506439132620733,0.07612750754317169,-0.05903059089257783,0.44909882608519175,-0.1615611510679591,-0.03522001479482893,-0.2004406441483119,0.6653319961289182,-0.02306682282011731
Hippocampus_R,0.6516537903235101,0.06818894226786591,0.2906956305629777,-0.06173107568584968,0.48502312305012,0.23287090341033964,0.4855339957832856,-0.07574324933183922,-0.03153136636178755,0.061860157088744226,0.2800292457353086,0.4571640317253631,0.4459223535472901,0.11080982182063352,-0.10459485164811635,-0.05139948925265591,0.3094494405288087,0.24580661813375596,0.2889339210721766,1.0,0.5183664782334857,0.6990512069303845,0.6934352257134255,0.5885523243786348,0.3004294656127955,-0.13909009469337014,0.2201701859313118,0.4808859684172811,0.2778366152998351,-0.0062199664655151156,0.2811106313164427,0.05353002241639711,0.44103929069798936,-0.16816942739781307,0.39351867067338414,0.3349841750543362,0.15854111392652678,0.3116996661258188,0.1884013789623062,0.5375825785545433,0.353141344661046,0.5032094321821826,0.20229119523998412,0.34829339024579015,0.4829845887697158,0.5569867649245203,0.3265796399869998,0.47952105148641555,0.5555681660219246,-0.233775832317116,0.2115415678149942,0.6733775014593318,0.4226090904317324,0.19651042177162578,0.5811896378807595,0.5810505053221878,0.289140060568448,-0.12265875373912564,0.7586484687532802,0.3663986469056541,0.5500118400900487,0.28707104990090326,0.8010121533228989,0.3213627727213172,0.14233486733543282,0.04888411235259656,0.3538917112456822,0.503115815058854,0.45747359724099146,0.22774412923840684,0.7026382664938636,0.03498697322288627,0.16470989660295687,0.11652310874146572,0.23684959203816744,-0.007165297884819895,0.36356466126491604,0.4758922557825785,0.17049934792651775,0.4090232832388407,0.4586951781718565,0.29342727085428827,-0.16126317026188242,0.01316375818524777,0.16138593264239637,0.09596311993128076,0.36804124727647997,0.5768449802740603,-0.008968655875609924,0.3504343404787923,0.004739157381931319,0.17253898104085763,0.7008956167248392,-0.03395285533780243,0.18994067812256618,0.029626674966992166,0.35892840179800023,0.2635256673032472,0.23210628416677262,0.4456233401783866,-0.10556872867315735,0.0848895352909771,0.019807680820737316,0.31949980344737144,0.5066393073067426,0.3067529284760948,0.2998931756298845,0.4861184702675269,0.21099684214199085,0.46126194051304736,0.2689350151054384,0.34052189907200453,-0.18667288647042105,0.23742630136468068,0.3464346785642314
