,Fusiform_R,Cerebellum_4_5_L,Insula_L,Vermis_10,Pallidum_R,Thal_PuM_L,Amygdala_L,Rolandic_Oper_R,Cuneus_L,Rolandic_Oper_L,Vermis_4_5,SN_pc_L,N_Acc_L,OFCpost_R,Thal_VA_R,ACC_pre_L,Temporal_Mid_R,Thal_PuA_L,Cerebellum_9_L,SupraMarginal_R,Thal_MDm_R,SN_pr_L,Thal_MDl_R,ACC_sup_L,Thal_IL_L,Postcentral_R,ParaHippocampal_R,Cerebellum_6_R,Calcarine_R,Putamen_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Temporal_Mid_L,Thal_LP_L,Frontal_Mid_2_L,Vermis_8,Thal_VA_L,Cingulate_Post_R,Cerebellum_Crus2_L,Frontal_Med_Orb_R,Rectus_R,Occipital_Sup_R,Cerebellum_3_R,VTA_L,Hippocampus_L,Fusiform_L,Vermis_9,N_Acc_R,Rectus_L,Occipital_Sup_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,Thal_LGN_R,Vermis_3,ACC_sub_L,Thal_PuL_L,Caudate_R,Pallidum_L,ACC_sup_R,Precuneus_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_L,Occipital_Inf_R,Parietal_Sup_L,Thal_IL_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,Olfactory_R,Postcentral_L,Cingulate_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_R,Cerebellum_8_L,Vermis_7,Cerebellum_Crus1_R,OFCmed_R,Lingual_L,Thal_PuM_R,Thal_PuI_L,Angular_R,Temporal_Pole_Sup_L,Cerebellum_8_R,Cingulate_Mid_L,Thal_AV_L,Occipital_Inf_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Thal_LP_R,Cuneus_R,Thal_MDl_L,Thal_VPL_R,Temporal_Pole_Sup_R
Cerebellum_Crus2_L,-0.114887871847888,0.13098958289884197,0.16206686058044353,0.3519622417989267,-0.2984198257691556,0.10331716507195952,0.1521329487912567,0.08097137775841695,0.15699326072006942,0.210149576544276,0.06161676739059548,0.023555590637667195,0.19515526885474085,-0.2594289203254951,-0.20543614296571278,-0.15529543041019422,-0.01532193477042222,0.1486661104523908,0.28509029568664424,0.2357734534374741,0.3349823964919632,-0.19134438388124966,0.26828842180737694,0.09382860924895264,0.24785043776625507,0.2190866213974577,-0.26215186100160504,0.6422117282085419,0.3296389798216901,-0.08139814335860603,0.6825045756932054,0.30074471529919733,0.4240790200001339,0.03179545870822899,0.1272716719307987,0.7417064778076857,0.013784039755142367,0.048776486669834924,1.0,-0.0491311508259471,-0.156751090189095,0.10447565080375566,-0.10465468094195143,0.3202992256389337,0.18781400575968588,0.4949530658087026,0.06968006240089858,-0.23230140031926497,-0.0021982606779832837,0.047366352391703975,0.07867600079355619,0.1235082755945,0.1685225084063918,-0.4120751561454119,-0.39587505011612073,0.1669094459837223,-0.03536987356914236,0.008260474744525749,0.06304932079921803,-0.059974161890211534,-0.1146256384523766,-0.345058872912868,0.22875269305702653,0.37903701582305344,0.9042706016803901,0.5873660296254849,-0.07115942196332486,0.27938897855835065,-0.015113473897799616,-0.3151795648707348,-0.33533645152478986,-0.053678830940066785,0.04073337436154999,0.36811102299498105,0.3174326715705109,0.6655921967051576,0.7833891525293852,0.7620766878581123,-0.04654240432158338,0.5486323084929025,-0.32537610217014945,0.1839771132289383,0.13126619857801056,0.1478204766816075,0.6136186708343718,0.10213984771329306,-0.11782180613856959,0.6179943702703213,0.16535201924916318,0.06371860021590414,-0.25213202185485034,0.056160039653177556,0.09338467378174277,0.2717647606462844,-0.2492201855627653
Frontal_Med_Orb_R,-0.13752915440667624,0.061883676825634594,0.19022818295905145,0.22657720331677814,0.17799829241983778,-0.16435586119561357,0.003783615926564636,0.14109179390730592,-0.2036185666428483,0.15299423346827443,-0.05534691665072348,0.3361543741604114,-0.006177329167637272,0.5245446725281493,0.125488642826075,0.7029520245153874,-0.08577734598513989,-0.2159629832955842,-0.1250683507798021,-0.1490392040624068,-0.22728764100528243,0.3792983163259151,-0.1677225452156619,-0.006274047228087522,0.022802369285661043,-0.21525940663621423,0.3233205877821997,-0.19284722563864784,-0.12476058512101607,0.007695590226819604,0.024643094167292955,0.2726824602301443,0.0922834435703455,-0.15519758408464965,-0.14289388910192583,-0.259907053816036,0.4378814413258596,0.19237224693929086,-0.0491311508259471,1.0,0.7529837462796898,-0.11577181629658931,0.05154536585782386,-0.37357484937156965,0.19014693059535193,-0.05546004470209271,-0.16807544523100867,0.00914418707133781,0.5778395382952893,-0.09844860936755827,0.1726205158233107,0.20659751188359712,0.07615277928874785,0.1487069120315356,0.5082740416214252,0.2228915715978305,0.016178601985841475,0.2406060660496614,0.19156099237905502,-0.05548007437741139,-0.033043513191700034,0.42911300005374053,0.14873116694649802,-0.09201062163268009,-0.06566202634848431,-0.3069464448167835,0.16132559707267535,-0.09625353543020927,0.2529053716242472,0.2913869362800285,0.28129176506405446,-0.042434034251814,-0.05573312622330588,-0.13464382649827847,-0.14928288031904632,-0.1358671245194053,0.07974587343487034,-0.017311077002277866,0.5631973311813367,-0.016683894020185948,0.17947566088813635,-0.4310439039132356,-0.11319630432655843,0.4023467909951495,-0.13533161039757122,0.21169009581403211,-0.21639181580873565,0.2620177696804699,-0.3710066503243779,-0.30891343740979166,-0.09431466574653756,-0.166693896260668,-0.19244188218650346,-0.17785349475291937,0.1601606646349371
Rectus_R,-0.0002379232920902054,0.0918762963935509,0.20665927666550665,0.17076418452417058,0.26547067509522176,-0.2880709198465394,-0.05141505746919207,0.3831319170030471,-0.2784001388861887,0.22358431218498087,0.014822204831201995,0.27825540481584926,0.06124908456602061,0.8838451513994819,0.39906933876210804,0.7126040911285585,-0.08757026404763797,-0.42592030003854653,-0.0535207430548383,-0.11039987608216591,-0.40923530450065554,0.42784929173460945,-0.148216871903638,-0.0880876299637363,-0.03348652615497509,-0.1856514641483371,0.6043962851610818,-0.215540045714827,-0.23013973178704172,0.08739233207919436,-0.06944316638130336,0.322223585930571,0.1085241262159002,-0.39756141941662587,-0.20561973942452497,-0.2213981527068765,0.595701320242384,0.2515341547242995,-0.156751090189095,0.7529837462796898,1.0,-0.18531225821162733,0.3258551706909933,-0.5819247219487628,0.21090765441717274,-0.007488760159595969,-0.00027143480112547204,-0.052837266933140496,0.8516988018601407,-0.2389806735220113,0.38742611705358393,0.436253629498985,0.10597263829800828,0.13036049568321564,0.7491310557211476,0.10903461773917789,-0.05057926411984878,0.4859712526345316,0.3309760830503427,-0.14662956519226358,0.0988235975899998,0.5312243986005606,0.11411561774584277,0.023752861209860924,-0.13016410134220407,-0.4584492720982033,0.010449326051082255,0.028391733262992967,0.1714878243729078,0.45668368607403237,0.4866076734616411,-0.18206551793899867,-0.06713950387737892,-0.11832833981863615,-0.07813113307262695,-0.06391557967037631,-0.021481088975923917,-0.15222749984152323,0.8727632993697823,-0.09174534467977108,0.3379382004147245,-0.5272992149554475,-0.1442618277120061,0.6771977900214218,-0.1374455848166307,0.15282193416654866,0.026906955119679412,0.06836442799884769,-0.395934276762928,-0.32081213821665056,0.11925012451390271,-0.2242526183156413,-0.12244525269165517,-0.2800308819734807,0.265026238214649
Occipital_Sup_R,0.2371855315310781,0.047517050042832555,0.15173017540545145,0.08151576145479751,0.05249076894736413,0.3012213974099124,0.18863917096713,-0.10270318589933224,0.8253577115130953,0.06921659814846028,0.04227388851412514,-0.4411487007623701,-0.11350233873772476,-0.0057116007067851285,-0.37224082269120845,-0.009316111870040186,0.37749227460880763,0.7832457253265334,-0.22850180615123422,0.8164071837236097,0.6454387658766362,-0.5927192349206074,0.3778749552103587,-0.00572534213518138,0.24019459507991817,0.6690456962054843,-0.17444084133009652,-0.013448330060201578,0.6773837713852018,-0.00391278731294257,0.1303110017692372,-0.11695967775536152,0.27694256363092146,0.7418490782219145,-0.050086591229879025,-0.0674371878611729,-0.5523493136882893,-0.059368609717266985,0.10447565080375566,-0.11577181629658931,-0.18531225821162733,1.0,-0.18265877640004252,0.1912292732461815,0.21638109346208348,0.1774996336372532,-0.4542285142842087,0.0443282138923739,-0.2381475330136471,0.7085813463170264,0.04170945435026395,-0.19602323161701582,0.361045571043702,-0.059029662462300195,-0.23219792897767627,0.059947678251805164,0.26087000263040455,-0.3601553619066483,-0.1109559707709738,0.8860255179779459,0.20612843210642728,-0.07233870148891787,0.3118275508713206,-0.14070219891454905,-0.07922276034566988,0.26892015766204597,0.6396136058045436,0.21076061903114804,0.1505721330125229,0.15702630123924624,0.03549588056199659,0.5814102260349546,0.4732212419300477,0.08542319947034852,0.19596608609650096,-0.3824525163676784,0.1289213636399433,0.10158490205129113,-0.2045046764567107,0.40816112073279476,-0.6809509605977508,0.5642495907071461,0.9475863710916038,-0.07174306756301699,-0.3515603403951905,0.10855626364231086,-0.0025529944224362937,-0.1096301593732683,0.47394330209227514,0.45904117983280945,-0.07726497644729922,0.9400112934065247,0.41725431102647026,0.696037944115336,0.17146805154341427
Cerebellum_3_R,0.6613118045061699,0.6611305807041907,0.43428741496593326,0.40302213805135334,0.5070535307103832,0.20194165798771177,0.36623535328079154,0.6028219952386764,-0.1301022040136227,0.42515506485661886,0.5602813130119806,0.3597270891195405,0.0593352340840384,0.3654052165921809,0.47848941571409265,0.26038285019759216,0.3838735769535679,-0.18674978972945974,0.5621501398475569,-0.028185560935727175,0.01869213601262898,0.4463932040884128,0.21229965282415458,0.31513168456954616,0.40930615173708673,-0.018561218203886693,0.649476035215516,0.4024398581569505,0.18305355693114794,0.3724976825269911,0.33398953818890637,0.3211268592573666,0.04428707458734146,-0.21261524719746006,0.2150593271863884,0.18820069073312262,0.382028246772073,0.5909530284768192,-0.10465468094195143,0.05154536585782386,0.3258551706909933,-0.18265877640004252,1.0,-0.06708170607233954,0.5037073769759495,0.3281441706269358,0.5321624806912497,0.3271485322357492,0.32556021442501537,-0.20140158129701016,0.7220063155421497,0.44551494237871714,0.39100617941876625,0.40950588928113,0.3093270574568098,0.18561284512555473,0.43095295671672423,0.38874523746784184,0.4055830514723948,-0.024979409284418067,0.49024764843290275,0.5775844285564,0.1996936567706704,0.5305397137788853,0.022545031616285006,0.010556708395881024,-0.14086964128096968,0.42369167039293654,0.3493940332076797,0.36341142204178206,0.6037631257180878,-0.07457903145164445,0.35742548088091614,0.2514393248584523,0.2668449287211204,0.23592730332684125,0.2412677585789806,0.1496696085440595,0.28013221561674634,0.25669626961319536,0.4380468620709614,-0.05770032398563229,-0.1259954901137769,0.2806977598443992,0.31180597945693694,0.39714893593509715,0.244921176420482,-0.10857167395909421,0.15574731703719674,0.27144273793619356,0.2607737464871778,-0.08142529783660897,0.2901461992325032,0.04091721287314265,0.467048864438282
VTA_L,0.22580971401266497,0.2518091159272088,-0.120584458547875,0.007196856073145789,0.10728738575781076,0.26529167676412957,-0.06382268429889212,-0.06882212124473173,0.3919327762963971,0.047600817892157164,0.3110350477738094,-0.032168673497787986,0.1702585968504068,-0.616104262292624,0.0040486964102067645,-0.224883708858112,0.1952374845708475,0.19452627856910315,0.40312356682209466,0.029859185511509873,0.31970369246416547,-0.19492780649962252,0.3214991905193737,0.0641265807553254,0.1849499017478416,0.013918995603762014,-0.2523718400002795,0.4653874320672282,0.338135210433086,-0.07480403137059846,0.29631785429189356,0.08551318309666368,0.14854017944422956,0.10390717753114022,0.33539465670798296,0.3873575155796331,-0.15386413188060274,0.028089283622539537,0.3202992256389337,-0.37357484937156965,-0.5819247219487628,0.1912292732461815,-0.06708170607233954,1.0,-0.07363632789898529,0.25320627016864017,0.1530692474157949,0.03770365686322678,-0.6991073898910838,0.24032959675853155,-0.17111552453438292,-0.2543711305832821,-0.10063508952549938,0.12062517162733964,-0.4029549553018006,0.039596535831448613,0.15502852526211844,-0.14139568818098522,-0.08070954353912718,0.23072356102610364,-0.09772683442260231,-0.2843628289861947,0.07578984588109329,0.3627620616045972,0.26852063759254147,0.4192852749725715,0.08906179526779838,0.289749576895666,0.3041983027367883,-0.053756625164753324,-0.18195564806293535,0.28429637291198234,0.1991828240742627,0.13698181110125232,0.17292418837772114,0.2155043247566171,0.2686398232611949,0.35778632938933586,-0.6014308035915498,0.35511189829480183,-0.10412477970051774,0.49714791341390746,0.0925573007178349,-0.27898128330700206,0.3783649812286385,0.08199121393692425,0.05787182782517653,0.031721808086331606,0.4184251584054225,0.16274144093433288,0.07347372792249915,0.28337131211654537,0.22366189594173788,0.213286097032094,0.028278914223751013
Hippocampus_L,0.5327122606983807,0.6409665610432914,0.8049486556518907,0.3967965149849908,0.2233518451896792,0.5143208993270021,0.6175245814369954,0.44083545076473646,0.19256966026678812,0.671164858368924,0.5120933695624651,0.0001572507520227474,0.09778876179445947,0.27288327124465556,0.15321039646120044,0.16611514018973603,0.45573569766239386,0.36665986328872585,0.38328384019142375,0.307262096975804,0.5596938162332833,0.06261941457456956,0.5751366665175621,0.532765539941789,0.772425851481798,0.27405440515234664,0.33429351376197414,0.37104472968578056,0.5090132295742367,0.43325166762478495,0.5296469435232141,0.3780676570166474,0.3501457160971529,0.26397072171942654,0.2811424723928399,0.21444489329010172,0.06395787690545464,0.5827730245676418,0.18781400575968588,0.19014693059535193,0.21090765441717274,0.21638109346208348,0.5037073769759495,-0.07363632789898529,1.0,0.606124251418672,0.21545408200230523,0.20909446847344199,0.32946244445084716,0.1681776055207812,0.7113813146779917,0.6114908284769902,0.5475893410812335,0.17532519925233872,0.08154313424924212,0.4214347088530641,0.5218533278613762,0.19992664061748266,0.5129269766383292,0.3251735796272212,0.4864057990201978,0.415958281224292,0.5186432254149679,0.3894395995929381,0.19527240732112405,0.18483366748687582,0.18946877237874898,0.5102683088724304,0.30422654393020765,0.2399993747742279,0.319035943049076,0.2269256400230638,0.49726599117709847,0.3502525716955893,0.36351258490144517,0.13033111286662963,0.38494343382118273,0.2708501042667849,0.28467620959006046,0.5753440804541387,0.05746538351975373,0.2661834823289032,0.26606068184790266,0.2065793510732095,0.16957133806508007,0.45666929131961237,0.011969563764973616,0.25253056096541343,0.2522368217096072,0.4388310822416903,0.04307688635687988,0.23571402357781537,0.6169428039997554,0.5724421174620032,0.3528794638638439
Fusiform_L,0.5406433137006486,0.7547178577123111,0.5178541837847283,0.37358928328208696,0.0465792477597757,0.4983004719922046,0.24961211940766925,0.3890070731992346,0.4373698300469217,0.6628272435501451,0.634793245609178,0.09546238202991472,0.5728941065569231,-0.0014225068251253834,0.09072370922833606,-0.20948925453958128,0.14179849792804847,0.2570641275591408,0.6338341129400894,0.3238940618660757,0.5319022343968407,0.009928777924751775,0.6720035141777093,0.35290579030920294,0.5879631323531878,0.31313819532733955,0.18617193368955193,0.5513566817959576,0.5605214081432734,0.14811246770990513,0.759112218520708,0.5673814983380552,0.750406310806634,0.0750016713867973,0.44412072915300477,0.5338670671117709,0.1494882831415813,0.4803043851045955,0.4949530658087026,-0.05546004470209271,-0.007488760159595969,0.1774996336372532,0.3281441706269358,0.25320627016864017,0.606124251418672,1.0,0.5335102349173723,-0.18399450733445305,0.06831114563753542,0.3711195920143046,0.5943893766552583,0.5081581392296033,0.31634037437058254,0.22701537962696627,-0.18539797955088677,0.22288271788451489,0.26411382170836545,0.41959058393353627,0.41020779392844253,0.29891186521034413,0.14993933429840448,-0.033589325606882055,0.6489476638884046,0.4795685211056159,0.6089373108147521,0.2465834005961076,0.10911686290712126,0.6105653678696198,0.32154055910951196,-0.07624413878211127,0.05132188713639387,0.20577813342218004,0.49651248495127265,0.545147324847842,0.48648597240590613,0.5641540688183257,0.472033006964984,0.23840864450813762,0.14690314388970405,0.8178079803842788,-0.04287322577572602,0.3352636233544281,0.22164042129989786,0.428446449612278,0.373921531165556,0.5260739597158534,0.010792799636475343,0.5705130082366132,0.513692144621214,0.25848350346309346,-0.07504745402830529,0.27550503035359064,0.4836923875552881,0.5173032707628011,-0.131671624295128
Vermis_9,0.46832378035220595,0.5641028794574936,0.2111208810821391,0.25907136111532275,0.2919518268948323,0.1724147086567465,0.0935428481271136,0.43731202345951076,-0.18684742777069022,0.3751066715032831,0.4242336326077636,0.43677193586917606,0.4337873509244465,-0.017179415742695908,0.3885221960155626,-0.1834187743097093,0.02722545218095072,-0.36981179830350064,0.756850507236293,-0.212095036974631,-0.050908627458066166,0.5134058979857794,0.2078680001961053,0.31720027623453095,0.24096633001765813,-0.07123181843695253,0.432954793115019,0.48502656364917396,0.039859056517898325,0.2260775007997083,0.43149686365946194,0.37242761252243844,0.19191329403659346,-0.38879365276589567,0.3874573034900881,0.483775816992414,0.4339463989704521,0.456501003895887,0.06968006240089858,-0.16807544523100867,-0.00027143480112547204,-0.4542285142842087,0.5321624806912497,0.1530692474157949,0.21545408200230523,0.5335102349173723,1.0,0.050443995870145406,0.089155677584312,-0.2333422346746576,0.37802472568666956,0.4158309106428106,-0.028913550946603476,0.33117523565692564,0.08903831290389108,0.08232698778486473,0.19034504421058354,0.5372084515262533,0.3327200646850067,-0.2724338615071943,0.19723495401869445,0.18776578094709992,0.1814521682340056,0.5661168848302754,0.36431384778912657,-0.05014446684134507,-0.44133858184114205,0.2926992459347008,0.13301874102107034,-0.014914999425295613,0.22007880908200414,-0.26377334462483093,0.2172767762136357,0.4735559834936536,0.3006207816437937,0.6664386716304013,0.21589416116731447,0.018559635387155958,0.07595976825522616,0.27220127302407127,0.5027090561185213,-0.14909070681922976,-0.38692313961523683,0.31524112769674667,0.5379414700391718,0.36622292211425456,-0.002560122971465369,0.19706937429041838,0.19819012481212062,0.13844355433587843,0.16100097104024413,-0.3200124396713274,0.08165147295590967,-0.12963101510250502,-0.043908480256133794
N_Acc_R,0.3462573889255767,0.16701290860203535,0.10524290200107098,0.050221592062347296,0.46666695001042147,0.16096640119321426,0.43862168599243906,0.07332591864219531,-0.07934799499962916,-0.05156392684566755,0.08264740533246051,0.10876289679586307,-0.4726496107774621,-0.051526665664367845,0.2164075610607827,0.24348502440185346,0.703990269277664,0.06120429018330116,0.180305779915341,0.1537199148932714,0.028330115042739128,0.29836926876996095,-0.1998658241813931,0.3175580959362333,0.2845424590240251,0.263075298823817,0.3055259218283196,0.24625061086247796,0.12117881800345641,0.7087148351522103,0.0025877160583371796,-0.38804260060120327,-0.5994210722175904,0.15101227539721557,-0.15051745779330303,-0.014698239815612354,-0.16635827338277243,0.31038837141914893,-0.23230140031926497,0.00914418707133781,-0.052837266933140496,0.0443282138923739,0.3271485322357492,0.03770365686322678,0.20909446847344199,-0.18399450733445305,0.050443995870145406,1.0,-0.047033035798479096,-0.30759826721056693,0.07324375263685691,-0.20584669023454027,0.21720137044500015,0.247118680161275,0.23230596480412413,0.2723435736170906,0.6066521397726268,-0.2475135999485214,-0.010926814001898408,0.040218699204663554,0.6887720610494223,0.6543838833450403,-0.378866051093953,0.12092074722131166,-0.2409548292382061,0.28010430202811326,-0.22596226688817697,-0.047015653824638105,0.03446198834706401,0.4363234688140439,0.5437303051058748,-0.2598486090792676,0.24853429096891091,0.24496770428255477,0.2308980673457242,-0.08317245964806887,0.056818053114573434,0.2234974965773805,-0.2699528919899039,-0.057582033798377175,0.3113772191807727,0.1582818780336317,0.1341977807673008,-0.24065293481708214,0.158437928627696,0.08399296651616857,0.055455992526953206,-0.3223826366005508,0.04427239707252702,0.5959250886663382,0.2740988659256221,-0.005511241133076886,0.19439277687227266,-0.03830807693828183,0.7073396580897829
Rectus_L,-0.0647619447443639,0.025360172315068413,0.355896969492696,0.1928874821094956,0.06393731271479602,-0.24613554388098474,0.20890911739544102,0.2960040645239972,-0.3905457729716685,0.2219164154482638,-0.09186619449768704,0.21473474832703912,-0.04285830225157414,0.8154238865211311,0.19392587140987266,0.42542239805722276,-0.0697104284389993,-0.3221682948684199,-0.039721029450325164,-0.023706307692139703,-0.31795577394767116,0.3601268278395199,-0.17698872141145114,0.010913397032426018,-0.01797067489452382,-0.032754684157563003,0.5108277971045956,-0.1012047283718838,-0.2329374259767506,0.19231858045990546,0.04834932575876968,0.24004290679621715,0.05898083482864032,-0.27351246891195274,-0.2015560101469195,-0.028757225648560463,0.4274780036167122,0.20565397096279556,-0.0021982606779832837,0.5778395382952893,0.8516988018601407,-0.2381475330136471,0.32556021442501537,-0.6991073898910838,0.32946244445084716,0.06831114563753542,0.089155677584312,-0.047033035798479096,1.0,-0.2899593082057215,0.43299110963652904,0.5873294023476663,0.1413418182666498,-0.15855648728794774,0.5465273661620561,0.1516146536034579,-0.0777707999601289,0.3863462020454808,0.3336443771040694,-0.2630193096708646,0.18965635392853034,0.4469652340385224,0.08827023583369017,0.02386209412123177,0.054365327243319356,-0.282272240635053,-0.11812303716344975,-0.0675600589255557,-0.09345738745889426,0.24424920674990105,0.3148478910827451,-0.32848896498827274,-0.11550261338527461,0.06998034568358988,0.000567003265568402,0.11910126947936779,0.09780006268947186,-0.04876468168812913,0.905603186777752,-0.0639958464008559,0.23461319934242242,-0.4792834249694159,-0.1244833434239816,0.5622059749629439,-0.0228075497150501,0.06405027146384985,-0.050272519625313095,0.23262863523414243,-0.38744550458016663,-0.15788876428756451,0.007347729884116012,-0.32347036972690024,-0.13242365285496727,-0.21788102479735605,0.12143712027987225
Occipital_Sup_L,0.20830716616164857,0.23473547004254372,0.2685667385342841,0.0655579459796111,-0.18335981679084382,0.4435034155252762,0.11015607110620568,-0.21163199417708728,0.8148148361953378,0.2664480954888322,0.28315489291012047,-0.27129810022248846,0.1963640947370444,-0.12271445486258284,-0.4345815375699789,-0.3203742425727795,0.0838575015189017,0.745913641065433,-0.04996411249148808,0.4141508009931745,0.6413724772879543,-0.49520269160524505,0.504734504272036,0.05177073145242185,0.16451342886435877,0.2768933794213398,-0.26915151785122193,-0.03819075921378371,0.6031192171233197,-0.3051680303345515,0.21676094928645076,0.21699845376488644,0.6117417330101912,0.6480681926929286,0.379534745779955,-0.10886697407575348,-0.4256680150945146,-0.029264975692281953,0.047366352391703975,-0.09844860936755827,-0.2389806735220113,0.7085813463170264,-0.20140158129701016,0.24032959675853155,0.1681776055207812,0.3711195920143046,-0.2333422346746576,-0.30759826721056693,-0.2899593082057215,1.0,0.07681786724477863,0.00042497415437492344,0.23332419744256258,0.04995286609934027,-0.4802500253703115,-0.022916906604817214,0.030861023607684418,-0.21090581635036973,-0.047726002032266054,0.8211532175679938,-0.13071035603241288,-0.3308057604395019,0.6542677006307247,-0.1630043515013203,9.570838458174945e-05,0.16354837060598348,0.8174233028703994,0.26245701102400065,0.32238634589359955,-0.14143330665158876,-0.2772387304285658,0.8173894841217061,0.4389252595953944,-0.020514194742779688,0.0967398188984863,-0.24871391909677015,-0.007206090278984979,-0.08489587399058532,-0.12429866530691705,0.5297100725104652,-0.6119569694185304,0.5727410693513159,0.5997178479295049,-0.15703660900914085,-0.2791471466152696,0.19717484611080693,0.08513450225118811,0.2217021596788683,0.5710030430686651,0.16202943375917334,-0.282625310408221,0.8209157639744049,0.3411972527136935,0.6722235673437048,-0.19709981510753163
Cerebellum_3_L,0.5303082586445603,0.7324343198290387,0.5573701726688912,0.3999999849922261,0.2540483213800179,0.3288954179079856,0.4046380417533232,0.47639487341004016,0.12184848139275373,0.5539193823855574,0.668303515245016,0.1509369682109095,0.18740097604283618,0.3831085596862674,0.3259125662466343,0.18404857071775757,0.21468757635154256,0.05459142573673323,0.36693038095870223,0.20470075249339548,0.22972812782844895,0.18932763712125134,0.4101334600317158,0.34211355188119585,0.5191603566386981,0.17017630915827572,0.4886976735835438,0.24400025924775096,0.2822545676408702,0.3359664147416467,0.3989401129492448,0.38820836080199467,0.40364550863507975,-0.031045429455976953,0.18004150202519337,0.14888910454785503,0.3160068265600528,0.5763207895333085,0.07867600079355619,0.1726205158233107,0.38742611705358393,0.04170945435026395,0.7220063155421497,-0.17111552453438292,0.7113813146779917,0.5943893766552583,0.37802472568666956,0.07324375263685691,0.43299110963652904,0.07681786724477863,1.0,0.5055914336305966,0.5426385995876465,0.34107282222524865,0.23118209572388432,0.20762937091919223,0.37950489918831565,0.4816253544411119,0.42070891584371267,0.15471715058027694,0.3238204050145785,0.3792440214117047,0.42890122727908253,0.2993485534525234,0.14858365449975136,-0.08501520749543698,0.0871004739461382,0.5180593364326684,0.28665211436747734,0.17941454460687403,0.4672617869924951,0.05364458418485345,0.36475176281505506,0.33388737497624565,0.35154838490902013,0.19286432059896144,0.2948928954783368,0.04346992058997343,0.42784604179001395,0.43566214885747223,0.21777557853904966,0.05421666639863998,0.10922811208557724,0.452155419042051,0.10003710599101842,0.39870667569175716,0.22812217530500303,0.20247286472727385,0.2151386026270074,0.2146741734922366,0.12057198689334517,0.11526410072866577,0.41070289101338053,0.3337720277613437,0.2095146659897022
Frontal_Inf_Orb_2_L,0.32995922409934936,0.4173278780670265,0.7140396030545281,0.2667243287107402,0.0637413609115145,0.17051297015196662,0.25290555831946476,0.5646270238436043,-0.1490832484026548,0.6802285424635438,0.3572105459262837,0.10824322048902575,0.4101808449125518,0.5034861610258285,0.28783013245613354,0.11120909498265512,0.022347855479407926,-0.08221838630715328,0.408469482505465,-0.06373524609287151,0.14131761547179802,0.18288319887043492,0.43545201706487613,0.40310646434109804,0.3942893431498114,-0.08933415163122074,0.39246167138283644,0.25838037858223684,0.12825574300207285,0.09151344155662144,0.37029608571995304,0.6246728641650767,0.4467289505907986,-0.16550988822809098,0.43360636038866107,0.1907595653761903,0.38918837026546294,0.4857292132870847,0.1235082755945,0.20659751188359712,0.436253629498985,-0.19602323161701582,0.44551494237871714,-0.2543711305832821,0.6114908284769902,0.5081581392296033,0.4158309106428106,-0.20584669023454027,0.5873294023476663,0.00042497415437492344,0.5055914336305966,1.0,0.21273274408084578,0.04013563872950775,0.1818214497131213,0.2541575573886044,0.11713759133186834,0.5191822463658412,0.7046140137218919,-0.035749392788410043,0.19780194035157225,0.3246972448885062,0.5372798587968393,0.41502597760614013,0.22691294883019808,-0.14554996429248554,0.004724260496727836,0.40812839078307056,0.3016214840890692,0.12563996143791034,0.16016686172643255,0.1014897373302021,0.261070623954423,0.25657875944769454,0.23549637973027998,0.3100351272851152,0.198542396687979,0.06178181221718767,0.6334923834215044,0.36915484494417994,0.25197705101648643,-0.12855356083525793,-0.16282232408397432,0.4202683310900849,0.23529173809224788,0.38091026284135715,0.00765214293212463,0.31481048038790355,0.06683409608552367,0.029175518009697855,0.12479433994826272,-0.14425523182048078,0.3179852009123213,0.2045001027517818,0.061335686074735246
