,Calcarine_L,Rectus_R,Rolandic_Oper_L,Thal_MGN_L,Cingulate_Mid_R,Cerebellum_10_R,Vermis_4_5,Temporal_Pole_Mid_L,Cerebellum_4_5_L,Thal_VA_L,OFClat_R,Frontal_Sup_2_R,Temporal_Inf_L,Hippocampus_L,Postcentral_L,OFCpost_L,SN_pc_R,Cerebellum_9_L,ACC_sup_L,Cerebellum_3_L,SN_pr_R,Vermis_6,Frontal_Mid_2_L,Cerebellum_10_L,OFCmed_R,Frontal_Inf_Orb_2_L,Red_N_L,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Postcentral_R,Heschl_L,Vermis_1_2,LC_L,Lingual_R,Precuneus_L,Temporal_Pole_Mid_R,Insula_R,Occipital_Mid_R,Cerebellum_Crus1_R,Occipital_Mid_L,Thal_LGN_R,Frontal_Med_Orb_L,Precentral_L,Temporal_Pole_Sup_L,Temporal_Inf_R,Thal_MDl_L,Temporal_Sup_R,Frontal_Med_Orb_R,Thal_VL_L,Thal_LP_L,Heschl_R,Rolandic_Oper_R,ACC_sub_R,Cerebellum_8_R,Caudate_L,Thal_PuA_R,Insula_L,Putamen_L,Thal_MDm_R,Olfactory_L,Occipital_Sup_L,Supp_Motor_Area_L,Thal_AV_L,Cerebellum_6_R,Occipital_Sup_R,Temporal_Pole_Sup_R,ACC_sub_L,Cingulate_Mid_L,Cingulate_Post_L,Thal_MDl_R,SN_pc_L,Thal_PuM_L,N_Acc_L,OFCant_L
Cerebellum_6_R,0.7480844895738167,-0.6919967798825533,-0.3324741126051034,0.6278145123272855,-0.24215346678308003,0.5056224574420924,-0.30505682481365975,0.81814062184683,0.04448034968063161,-0.5112309915934123,-0.47337357472731706,-0.5504445115596014,0.043020641308633326,-0.3472408326334765,-0.3762687773971057,-0.481336437662596,0.4411794721276241,0.8736819257997516,-0.10796661304900716,-0.021013790186397832,0.37404672876143624,0.9085991315310006,-0.06675693719305127,0.5815103971114213,-0.6324694828293708,-0.3980545373629423,0.7864507604069605,-0.20626939026967056,-0.5047637289185145,-0.04180024567979387,-0.13412806060164503,-0.4181093715536243,0.8562804427082621,-0.649281599220875,0.8945261185871703,0.0734266389381381,0.8334858479658129,0.11734446160776182,0.68032530602018,0.9620607890456745,0.49600608280119146,0.8692369431645378,-0.7269698734022767,0.010341955515882564,0.7141985197995468,0.9402942716707312,-0.5607631019497191,0.7468288020906536,-0.7746240846830941,-0.6872922111934385,-0.2691163530560402,-0.5135594690407994,0.02856469885166118,-0.5077653290179146,0.9149503491798202,-0.258710657046882,0.6852594250306521,0.13447889986454828,-0.3755596485621551,0.679295875909582,0.06488577942034973,0.4582768554220067,0.10420075416912983,-0.1700229367008923,1.0,0.49043191921618523,0.6551714755498859,-0.49643410791985737,-0.10638973355540023,-0.09522128267825741,0.24463491573172644,0.2083116239603257,0.6484398239341252,-0.47463017852385686,-0.7239566622240101
Occipital_Sup_R,0.6979098766391068,-0.19437754048000047,-0.40207318623993593,0.6094287694790435,-0.21067905811168203,0.5949170021164757,-0.4813263389976248,0.34994995994604217,-0.23682897558213611,-0.6714874348688592,-0.4186826481154964,-0.4866742897326495,0.18767188131368928,-0.38896301871586797,-0.11817842576859658,-0.24503866405646274,0.3368065418891381,0.2865957317396331,-0.4785121399175492,-0.1994414438115631,0.22701065047439034,0.6589357376112575,-0.7573968419040786,0.12398735867366512,-0.42821291210161616,-0.4489696600997664,0.7271604222425553,-0.5715454288835521,-0.7108198091457556,0.41539536053633846,0.6133395521312155,-0.33993472178125733,0.6234944246868679,-0.7496653086904284,0.6324797230557366,0.8529759032342517,0.2334995405457349,-0.022711889232487046,0.7296374222567056,0.3634650747014263,0.9761239633680926,0.7643692684481389,-0.291706151155017,-0.12932534783402022,0.6166108905846044,0.33323979478663407,-0.5522455674914463,0.49236021436538097,-0.4520299286418986,-0.8469526969022325,-0.13230736482908767,-0.7147572679558005,-0.47315658765230695,-0.417374769945838,0.3833919865792038,-0.05360452252586452,0.9349698346393462,0.1468984191280176,-0.5233772858664096,0.7279924557701818,0.07725772367056358,0.9770522086179692,-0.5574479983818627,-0.17076343159170945,0.49043191921618523,1.0,0.15764242230668923,-0.2522825052679016,-0.7622273517316727,-0.3736717910492369,0.3197315719198699,0.13896981187557886,0.9123249466907224,-0.2347195781547991,-0.599728416161729
Temporal_Pole_Sup_R,0.4741728359990376,-0.3777842909732569,-0.08814007632345512,0.3258661937743545,0.12717797973576056,0.1882921717871641,-0.023359036577467178,0.5621082412243451,0.2131316471133224,-0.07505049186666526,-0.19652709140402297,-0.42210016424525504,0.14149846804940128,0.0037187870835862875,-0.3505310143214187,-0.12126544638913332,0.19137378655032933,0.5760633223406464,-0.2056511835228207,0.16183146638405144,0.2878664103106402,0.5451995801343976,0.0370422778734744,0.3894965513512105,-0.09445834586205876,-0.08676361833877877,0.4525740373486416,0.09444097077955281,-0.24045241551477922,-0.24017681539938146,-0.35797004664726534,-0.21808894703627793,0.4542470336836748,-0.23565375142033723,0.5696548989465214,-0.06273441532311734,0.7203441137424476,0.28791012987025416,0.3757199914954607,0.6523798770845858,0.19516013507015706,0.5181161330211722,-0.23978287811639673,-0.13310892481320713,0.5611116695715266,0.7555191595441284,-0.2201095504794494,0.6729232270391783,-0.27057625031759686,-0.24485781128578019,0.03786390565703739,-0.11548356309713535,0.44847458723104106,-0.13245534386398472,0.6018702027527102,-0.0344363345480618,0.27759851686735215,0.14310560249579524,0.06316169813575767,0.42820889082900787,0.08668255325315019,0.16654633152390547,0.027390946995067996,0.009580344115438287,0.6551714755498859,0.15764242230668923,1.0,-0.24300972333385293,0.19593753656486765,0.24067823915891143,0.06841574594990021,0.07372801033858926,0.2825425106165536,-0.11168282333494571,-0.2772614656738329
ACC_sub_L,-0.3563403091972475,0.4921727600172362,0.169837598541531,-0.35446469014832754,0.3646010917342226,-0.2894315662619023,0.2001905814378317,-0.42729625715962083,0.046509008035279555,0.5257766611009163,0.3040291931219777,0.2669264416622032,0.23988525039656963,0.46341654651208286,0.18396484645830874,0.37021133100014286,-0.09304249972579627,-0.44868469709688596,-0.1940230834523442,0.14480398885158074,0.1687937906149469,-0.4374787781185118,0.01612347485041274,-0.23925567185749017,0.5241331554169434,0.24333379872124586,-0.4240021281554971,0.15496213462637654,0.5137349839565012,-0.061913905553825935,-0.038958906164997434,0.46007718624822486,-0.5070025005185866,0.47916700354835645,-0.47810784564731373,0.019187473329991957,-0.39023683181866053,0.0946249809340888,-0.3565471123277007,-0.53821213724415,-0.21449315940994795,-0.44572793434489016,0.5945755147664074,-0.07859844939160637,-0.1657758415205046,-0.5205786362073827,0.5571971310644355,-0.45017998010761623,0.6596188560896076,0.5579704017327526,0.2243218992079115,0.32806169007573854,0.02876644349682602,0.7379680632581569,-0.49619267690558216,0.69133276354537,-0.36975607095562174,0.13609746972210346,0.40185914028830577,-0.1736344918168742,0.35983878619297727,-0.21127060834750241,-0.1255448430251959,0.354377130311492,-0.49643410791985737,-0.2522825052679016,-0.24300972333385293,1.0,0.13283993609900177,0.17739804411379992,-0.030069260868584573,0.09711387699174673,-0.4007493408450628,0.652720156564228,0.4596883103118972
Cingulate_Mid_L,-0.28979598404981405,-0.09092014499072144,0.34503693120393736,-0.3458788886216029,0.4788051696298043,-0.3105970339383319,0.438417925482542,0.016825211899458757,0.34671921547572865,0.6458200219361971,0.23108915491035356,0.30631263289938504,0.06963349549410768,0.2719998853412789,0.009957453953650374,0.1034918347094973,-0.19818807152987372,0.0663465017218008,0.21547266125411357,0.27798075380902604,-0.05403440366881544,-0.26285634032689986,0.7082147055201691,0.2168092369024874,0.25859944791853884,0.2074784520536805,-0.4127835145116225,0.5630307735996126,0.5350194335595708,-0.46905227023446916,-0.6515842916922713,0.1519663536547737,-0.27286828214373104,0.5453949344353259,-0.23842385586826229,-0.7463491462795698,0.12212580985369033,0.13734209569144293,-0.4666882068143232,-0.030634144588998727,-0.7035453812307103,-0.40744545594735565,0.1498996159096963,0.14836959728969012,-0.18794785443187662,0.008022618624180411,0.39445397767069973,-0.15270149854370438,0.22680183686314226,0.6490769940654615,0.06903308966620625,0.6028287376090721,0.6169359986748553,0.26267359422629977,-0.058012458306632535,0.19996570121662152,-0.6500286595051528,-0.15393445512555498,0.5157339149730774,-0.35735437812313126,-0.06412166442472937,-0.7251984160513424,0.531519318895776,0.19921693773100996,-0.10638973355540023,-0.7622273517316727,0.19593753656486765,0.13283993609900177,1.0,0.6177873739190773,-0.161124615949654,-0.08923868291447525,-0.6432013657941752,0.2012688027796416,0.34238423464505036
Cingulate_Post_L,0.07197041369526568,-0.06738887753900219,0.2968922439607892,-0.1222130169730762,0.49317748088075886,-0.12061314079348462,0.5585655069025017,-0.047357416399352634,0.6068830396966187,0.6382176612234017,0.04333536540352756,0.2950326604859321,0.3770476117729571,0.315275296874679,0.10905719980968953,0.11258705272484719,-0.2589027537585629,0.0945863751716337,0.019626892458092383,0.5179951792890305,0.035192921365179874,-0.0808017086360023,0.45001105341680364,0.2813350653412588,0.277541035833841,0.14096642786209101,-0.1814440054386201,0.5727879079459671,0.42054344554970713,-0.18772350741289348,-0.39932132219618427,0.06223789143211477,-0.12568722424609874,0.38178729224239444,-0.06540156246094289,-0.2397279022267128,0.05268808856087511,0.1924467303866655,-0.2785614536284708,-0.0704091690615256,-0.2827900633538639,-0.21179324207151945,0.20387452491693994,0.19147332730653707,-0.03831534259816765,-0.03258332055919644,0.3244561322740583,-0.07888076381878066,0.22273101105140725,0.4662700578425486,0.279627597915764,0.41793728564564175,0.43220299539561285,0.2819547809001714,-0.01869203269838318,0.37199108015492804,-0.3408836059349905,-0.01884417741197805,0.3984539462501455,-0.10564253236354751,0.006724001321572393,-0.28732134608705884,0.30529593728700877,0.17721360649181994,-0.09522128267825741,-0.3736717910492369,0.24067823915891143,0.17739804411379992,0.6177873739190773,1.0,-0.04603537436861717,-0.18073380509030945,-0.3547058685482277,0.3123684751353026,0.27628789573094226
Thal_MDl_R,0.4321327812396939,-0.2138047285067851,0.17695203484193783,0.6331409807675455,-0.12606904233945085,0.1604500036985551,-0.003884740372475156,0.263987832175782,0.10020050182456787,-0.0355555979919446,-0.2673884177697843,-0.0649082042446944,0.17749937301844113,0.20545901563628466,0.04281275055130991,-0.0813291433586768,0.3735024747730168,0.2494954192446367,0.0022188940684395447,0.1022508474754354,0.344328190358831,0.3033257648983578,-0.0853345219304348,0.16760677912571068,-0.2469505759092861,-0.07898377374606895,0.2964778836602619,-0.04145273045135731,-0.05327338266454176,0.21097190362855392,0.19881613941698092,0.008278860099503243,0.3575712012124074,-0.13908213346876697,0.38367819677276555,0.2429745204064108,0.20692414233143158,0.3108052698842938,0.1378992931672146,0.2071786866395475,0.34020673431134907,0.40653926577076566,-0.25092114829336,0.1368400440991294,0.3271138352211661,0.1413026151249171,0.21111495245322098,0.2507880214032715,-0.2717649721455175,-0.20480090948033808,0.2471416979966684,-0.1703874609897412,-0.10721036937044649,-0.1517564898366556,0.25730137312661217,0.08446530430761966,0.4124541545018079,0.36866243957745043,-0.07483946753563617,0.6343689346892287,0.19456678997179327,0.3326093353001591,-0.029662248831541147,0.3072477965542904,0.24463491573172644,0.3197315719198699,0.06841574594990021,-0.030069260868584573,-0.161124615949654,-0.04603537436861717,1.0,0.19281123012128235,0.508491932839445,-0.059793983428319764,-0.2919984611652559
SN_pc_L,0.15435727968829555,-0.06925556064274169,-0.08362986055235859,0.11885700991241432,-0.3287868193224887,0.06351516480666468,-0.12971681130295373,0.13970215325327087,-0.10163083836147824,-0.17599377129803495,-0.08486913492688472,-0.1713463001845213,0.007329834165214537,0.02592920917977044,-0.04967173163990857,0.26784680762158036,0.6478116860393448,0.21110643041043206,-0.03746435713002979,0.18194898860499534,0.24984803765555,0.16926076606634,-0.08481683361095059,0.16632788782480193,-0.11900423256991648,-0.23495454780062017,0.29550381911367796,-0.042317050391966704,-0.09383424469324593,-0.06610003349115227,0.026035422472500024,0.09991540982491669,0.19183496541658637,-0.27331999579816846,0.19935986512505216,0.019232212851683302,0.19882551129503992,0.09275709977054895,0.13955044249962495,0.2313242406451419,0.13629073932881663,0.2564258033342266,-0.2556677537898549,-0.010154689823681588,0.20779065928520485,0.15160838813561453,-0.08151733655885855,0.13606177383490378,-0.17432770199052394,-0.19033831617120642,-0.26629374053985433,-0.15343252887352146,-0.00836260014670758,-0.2169905693677222,0.2552546717165055,-0.039843335808804135,0.2229934913766596,0.19841444022479354,-0.07563440197615558,0.2856993595706405,0.6399041230419693,0.1164843380907967,0.0388823104673186,0.13220634839907602,0.2083116239603257,0.13896981187557886,0.07372801033858926,0.09711387699174673,-0.08923868291447525,-0.18073380509030945,0.19281123012128235,1.0,0.15151265968992889,-0.11959278052249034,-0.07693217994308969
Thal_PuM_L,0.780155201037473,-0.39125041327665416,-0.31925024544062314,0.7897033930352474,-0.2877019604659825,0.5686998962171772,-0.4525358323695817,0.5259786434052746,-0.16828250364416816,-0.6722267273384005,-0.5293449759592458,-0.519084759177026,0.10478090322196544,-0.30635414298852354,-0.13250129822732043,-0.34451663780689384,0.46016842853886536,0.4518676630569021,-0.35669414840228436,-0.19557512929787177,0.28219109794551056,0.7685627987656942,-0.5783657245400582,0.2224840986167757,-0.5533619819724939,-0.4144965389436236,0.7759334206893103,-0.5025498503429231,-0.6694951708328474,0.3587533119685231,0.4534650114743872,-0.3860512525081671,0.7500498749326061,-0.762051312426248,0.7626665035449874,0.6850540802032924,0.40192575039314404,0.08693899862496032,0.7489464195901484,0.5400926560305358,0.9088177374729379,0.8652805875446069,-0.4878357698110801,-0.01716926904151531,0.6532613399978419,0.5058646513625402,-0.5339634463420836,0.5882652714375047,-0.6076763609527721,-0.8644650391362887,-0.03428852623457897,-0.6848626427625825,-0.3846099601876965,-0.5234913528678912,0.5354009390868459,-0.13712761605161874,0.9534740329227257,0.23052459963375693,-0.5427918987178968,0.8279204555274062,0.08071402531803942,0.9012637470023384,-0.37844271901216625,-0.13953383692980328,0.6484398239341252,0.9123249466907224,0.2825425106165536,-0.4007493408450628,-0.6432013657941752,-0.3547058685482277,0.508491932839445,0.15151265968992889,1.0,-0.3382348050166437,-0.7258768290940851
N_Acc_L,-0.2938501615981334,0.5421081903669113,0.27164658827628546,-0.34539159318723717,0.44184674301177906,-0.13242549099246909,0.32296177743655974,-0.33006827495278596,0.21253000091380847,0.5943021560415371,0.3264854720220109,0.30447581743514096,0.444288501767508,0.554697461360372,0.23790859027720693,0.4359561116399407,-0.31660319780112445,-0.45083304096341575,-0.2877981570099756,0.25720055111573925,0.02768674244418968,-0.38794849914099916,0.0546697755420402,-0.15642761312616044,0.644539521113992,0.37877475726824156,-0.3800492028824602,0.25061822031274866,0.5219519830077642,-0.0052639796319474364,-0.0923870017820392,0.367019029147586,-0.47744813422273863,0.4750917546041186,-0.4223788853468562,0.08575283076322264,-0.37288693443173615,0.1589922927798574,-0.3378268021922988,-0.537584933117643,-0.1724258201568608,-0.4096220310123188,0.7042033276447257,-0.007290504883210462,-0.027235994416422542,-0.4865424867448964,0.5149053974634391,-0.457188052786562,0.7148506643785356,0.5875594394268118,0.38559465118077085,0.3756133875231255,0.09184225377769586,0.5641162522197631,-0.49369691803696336,0.7231078339031551,-0.34636652364281345,0.13143403163035638,0.4664212426597769,-0.15775807579820894,0.17651609880255179,-0.1758030062246662,-0.12136151165461456,0.3477714362976818,-0.47463017852385686,-0.2347195781547991,-0.11168282333494571,0.652720156564228,0.2012688027796416,0.3123684751353026,-0.059793983428319764,-0.11959278052249034,-0.3382348050166437,1.0,0.46996324400264794
OFCant_L,-0.6402400896770347,0.7221690387219014,0.3846293007919232,-0.6515951534324257,0.3065307093783801,-0.3764561267927796,0.46402041539581,-0.6790456309318675,0.1933432907423629,0.6039872660485017,0.6743694792079378,0.5512135721623089,0.0751957060137497,0.5207207877274808,0.21891949182056006,0.6769339672996472,-0.4632162145046647,-0.6360045711289851,0.2685859234385644,0.2795239726785262,-0.21938499066204717,-0.7414237155789508,0.2455693278075568,-0.3114230411294401,0.7714873616578082,0.467051840479102,-0.63070154204715,0.44451376589739316,0.5405430722568781,-0.1333888310215811,-0.044648186631459044,0.5575971215988403,-0.7899908306963923,0.7360860204816458,-0.7415762444622376,-0.26253116435044227,-0.5775527467563053,0.05871248332594161,-0.615769041539454,-0.703452291141533,-0.6176643329228749,-0.7659493723601565,0.6737120786354409,-0.0673418329237688,-0.5269643852225843,-0.6133025141803683,0.6546491007544399,-0.4965158891192072,0.7504218363982997,0.760070442580001,0.2642032258487065,0.5546381762042852,0.27523595511742177,0.5365382630123522,-0.6757653139244264,0.18285985654431194,-0.746759606259179,0.0009497357578280594,0.6350897911112415,-0.6502369822811762,0.02266907131565612,-0.5982782290494553,0.07949786346566676,0.30910971480163035,-0.7239566622240101,-0.599728416161729,-0.2772614656738329,0.4596883103118972,0.34238423464505036,0.27628789573094226,-0.2919984611652559,-0.07693217994308969,-0.7258768290940851,0.46996324400264794,1.0
