,ACC_pre_L,Frontal_Mid_2_R,OFCpost_L,Vermis_6,Cingulate_Mid_L,Temporal_Mid_L,Insula_R,Vermis_7,ACC_pre_R,Thal_MDm_L,Paracentral_Lobule_R,Raphe_D,Olfactory_L,Thal_PuM_R,Occipital_Inf_R,Olfactory_R,Supp_Motor_Area_L,Temporal_Sup_R,Thal_VA_L,Cerebellum_Crus1_L,Thal_IL_R,Heschl_R,Amygdala_L,Frontal_Inf_Oper_L,Thal_PuL_L,Angular_L,Thal_IL_L,Frontal_Med_Orb_R,Red_N_L,N_Acc_L,Parietal_Sup_L,Cerebellum_3_R,Angular_R,Thal_LGN_R,Supp_Motor_Area_R,Occipital_Mid_L,Temporal_Inf_L,Thal_AV_L,Vermis_4_5,Rectus_R,OFClat_L,Rolandic_Oper_L,Cerebellum_9_R,N_Acc_R,Thal_AV_R,Frontal_Inf_Oper_R,Thal_MDl_L,Cerebellum_9_L,Thal_VL_R,Hippocampus_R,Vermis_1_2,SupraMarginal_L,Cerebellum_7b_L,Insula_L,Precuneus_L,Parietal_Inf_R,ParaHippocampal_R,Vermis_9,Thal_VA_R,Thal_PuA_R,Cerebellum_Crus1_R,OFClat_R,Thal_PuI_L,Cingulate_Post_L,Cerebellum_8_R,Cerebellum_4_5_L,Temporal_Pole_Sup_R,ACC_sup_R,Putamen_L,Heschl_L,Cuneus_L,Cingulate_Mid_R,ACC_sub_L,Cerebellum_6_R,OFCant_L,Temporal_Inf_R,Precentral_R,ParaHippocampal_L,Vermis_8,Parietal_Sup_R,Frontal_Sup_2_R,SN_pc_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Rolandic_Oper_R,ACC_sub_R,Calcarine_R,SupraMarginal_R,Thal_Re_L,Occipital_Sup_L
OFClat_L,0.5376917293799404,0.10714691138702352,0.04765114172590864,-0.09154897248922603,0.05587609544293053,0.12403741795144167,0.43032971823327454,-0.16788296052930418,0.24466587727571418,-0.7464692268477295,-0.43613713135444443,0.5174836081223995,0.20394246738505575,0.4469596169316637,-0.3852317561735277,-0.055891130935086145,-0.30974973228887437,0.10447592530460026,0.7250183950772754,-0.0939856951073945,-0.6539588991976488,0.33850903041013874,-0.1291059404381098,0.30406850132227714,-0.016333681909515497,-0.4710657746241927,-0.2959799699701836,0.6148659117511083,-0.2235576756208879,0.5618955781314775,-0.3524246944829428,-0.3409230943701305,-0.2393744907165862,-0.6258533167115456,-0.23634605959198868,-0.3907200514744266,0.41637085228708387,-0.27118375542804585,0.3936659261548473,0.2800472419689787,1.0,0.5381484997142717,-0.04326788393935405,0.3180462000607822,-0.06998570192914882,0.10425263983320662,-0.43496420232647093,0.05230272751660623,-0.20075288135840622,0.3350654976001682,0.2528766406686944,-0.24357452935546847,-0.5071538626768131,-0.04127117120062547,-0.29014974755757034,-0.4357370611110962,0.5925654316285727,-0.3337499752334481,0.5969190173612915,0.07243203026596483,-0.02035001625942251,0.47520551042104364,-0.39216366268439495,0.18763665580995828,-0.06892205783564355,0.47079451947592027,0.3431699376985204,-0.139552576755888,0.2903551554917165,0.30302932033451546,-0.3966020141697541,0.24543436858222925,0.7925630047389453,-0.03127956113402866,0.7893870937540348,0.10440320108411272,-0.2333084346922647,0.4125280254216495,0.37858513682575196,-0.3717500229045369,-0.05666729472981998,0.24061689840769662,-0.02703938197099047,0.37936207610686995,0.18313193093128752,0.6438693389352462,-0.25207419928329594,-0.3698699135479606,0.0766860399646689,-0.2047870895433032
Rolandic_Oper_L,0.5612192775918079,0.4795208959595526,0.2179767014858702,0.2271798524348664,0.45327497933218935,0.5816360355978474,0.6709256803235465,0.19217841300007474,0.5877715397588841,-0.20805739647173782,-0.1155559545631658,0.11751648424707185,0.40058290833913773,0.285502853000384,-0.2572249995081603,0.16766178884863658,0.06328321641744805,0.4367895807406937,0.6030540096203808,0.45122199099466365,-0.030843833376879643,0.5459353499056164,0.3290910979120322,0.6838647860420887,0.11976983552247449,-0.3188802070601023,0.3359906488493262,0.3506285784724364,-0.029467090604791656,0.5392136424789357,-0.3171367685723302,0.10565349594334161,-0.1468694959356798,-0.04294527993842122,0.2061497067311122,-0.1558890509923511,0.7612131266342901,0.14574987325361652,0.6525936058125337,0.1857880679573797,0.5381484997142717,1.0,0.47646578572431203,0.20689126356724769,0.48172555105182696,0.5404525888290613,-0.02357786337140639,0.4511673831191697,0.3430660290944957,0.5821585019773371,0.6088336361111514,0.1521212284493633,0.05248097475553172,0.3590396786485579,-0.04618880021229877,-0.24987088282684589,0.6062475577970592,0.10884217466228502,0.4745648608402005,0.19269313171952662,0.23622794943070713,0.14430773544662717,-0.20924041887920472,0.5962995641046783,0.31088168246669523,0.6878830296863203,0.3490577585739868,0.3569934019623556,0.356164680605446,0.7873535084665362,-0.1195477402998823,0.5780152036281594,0.6364015110076323,0.4556497966537355,0.4206514945517231,0.295488380616321,0.2362370972415977,0.5992889825003297,0.5888086091268901,-0.2881714282372341,0.424170791542046,0.1692527047637538,0.20589004335208821,0.708081313775366,0.6112949871070508,0.3610406330525434,0.28132641469128117,0.03315631035950415,0.14555348638826646,0.14522670503784413
Cerebellum_9_R,0.23687474822706944,0.5138683837262543,0.22089639827642837,0.43546951339258566,0.4192735131962509,0.4278759680198385,0.5204687950269141,0.5576055665642372,0.3528289825103406,0.30026606459261057,-0.1197443673178953,0.12348115496886834,0.36353402550182007,0.20101403418112376,0.02323644783431645,0.36313651670798114,0.3316549809937801,0.5774127574122487,0.20819893730255262,0.8219704636098407,0.39105924354249144,0.5537626201266611,0.4729639072103127,0.3342215129650106,0.2151718231251739,-0.1617922645838532,0.5434636212277384,-0.04422679440640549,0.44463726819203664,0.14767815691613953,-0.33997383668532966,0.4437753608734305,0.045891632878082095,0.3895441268941915,0.3094700658458937,0.10278303276546057,0.5338239043714855,0.18042455922060133,0.5256499533127793,-0.055925336309792247,-0.04326788393935405,0.47646578572431203,1.0,0.22894214313636993,0.24428827796260277,0.6079902559916727,0.3092919879636727,0.8310301995511308,0.4481235215902811,0.5798254481265791,0.46677148636203014,0.17143650556439943,0.6858345007827195,0.5129085229907743,-0.01739995917329423,-0.17983806931778,0.39161178078539255,0.7924009226387208,0.18796856799416006,0.20047295211672056,0.6174351229372474,-0.14181984495115316,0.30594412147508915,0.5267127206121799,0.8961190463088773,0.48380665518168836,0.4270197537917468,0.35262889326635344,0.35210217737003435,0.3655635516161622,0.08580975007061035,0.5618743453562406,0.12856964139313523,0.7920487185647578,-0.06857372797595071,0.5402142143168577,0.30459808607304273,0.41295107180349155,0.5299145968085515,-0.21990394267400992,0.4185675352197673,0.20576996280745624,0.701143498102578,0.42647303225387384,0.5682707257125095,0.07796261479328706,0.5031764875355194,0.18848308958835558,-0.031037630945602173,0.48429412732177124
N_Acc_R,0.6522880061038039,0.26780431008302674,0.40436496509197695,-0.35697598308906925,-0.028702940060007513,-0.24888161781178905,0.5617786832202735,-0.3954025214618637,0.5092568990648201,-0.11045223396962267,-0.3334732185098605,0.5024989384310955,0.3534291085061721,0.7671661366049685,-0.4197962055083053,0.5796654182492835,-0.08601331694471018,0.5434602679273366,0.6264065532667411,-0.11170985673348005,-0.26008991082867566,0.405909576325952,0.3460219597206909,-0.14277231175201946,0.1794697600389624,-0.49054942647826455,0.15126809273098152,0.5200419756462805,0.12800303289758175,0.53254286074155,-0.43799885487345513,-0.2059546260055537,-0.2154903863632573,-0.1248216121362724,-0.2102849314798046,-0.3798065302164012,0.0022741847590354186,0.28431388799145435,-0.02699325442026638,0.45731028026435055,0.3180462000607822,0.20689126356724769,0.22894214313636993,1.0,0.01652020811763738,0.43229653470759877,0.08440544478058022,0.41709096151223923,0.0882996038591263,0.7243719717328833,0.3165130936719331,-0.4808861005860699,-0.12012812480468639,0.48276562141810353,-0.2973223952170177,-0.38496057844324894,0.44146318184651756,0.008753645947743357,0.7661996941025874,0.6579676223360994,0.1553728824434388,0.3984030200775633,0.10476379473556426,0.044039647857445,0.319939438211106,-0.04312186535765762,0.7634440230187621,0.19890641157556796,0.8078958285454366,0.038412944115001735,-0.4292292370584494,0.25708579668336534,0.3972096154923086,0.08051120564966394,0.5381543885680377,0.5868105182431932,-0.2568424628431631,0.5568452392099614,0.22861992876442686,-0.20045932370942723,0.02800010409756858,0.26346585101022973,0.18965679765158186,0.17293828018137178,0.318009856850753,0.6845819640522921,-0.24432816678178831,-0.1431476864224097,0.3689001245885173,0.000806858733921253
Thal_AV_R,0.2905832272244449,0.3545174642048043,0.12144016427706926,0.04086478569792107,0.2804610895779253,0.4207551591149682,0.19518838066047697,0.06827828185170655,0.5023280277033043,0.2262055000687575,0.24311799381736493,-0.31057565446197616,0.20745854904152253,0.03167530491791185,-0.01751456393745952,0.14468765145824822,0.10735738148436508,0.1321022479265385,0.2179120573031177,0.2494071606155133,0.2958798851492264,0.05003886452781665,0.386447189153365,0.30818318672793193,0.22215055988039004,0.033139648861597405,0.5762852238767024,0.08109054288475274,0.08022524680612432,0.23364009578833306,0.0220114463497772,0.18415973981253342,0.009397537943404748,0.3771596287143722,0.2450246122442986,0.009718619424694541,0.4016008933607791,0.5114513308960889,0.12342411595822203,0.12688193948062804,-0.06998570192914882,0.48172555105182696,0.24428827796260277,0.01652020811763738,1.0,0.2087246147545172,0.2610943674631698,0.24453455753989464,0.5399465568411166,0.3033425052305169,0.5516707518498908,0.19621417673607128,0.1666024663427582,0.2162065034030576,0.13649824606709884,0.1449928432797285,0.1881462287658907,0.11352898878870653,0.2324315307707453,0.24103544346026148,-0.047970371054034774,-0.15730867815220426,-0.04750241018441421,0.20289356006670914,0.12543568872979607,0.15464526772487297,0.03217219662187731,0.4419271408348785,0.1564950655493542,0.5823742318112732,0.11176918365586737,0.2210557826130338,0.17048922798752408,0.1818360831975615,0.020599733704016118,-0.02122716109537796,0.33697618524488077,0.38330828393429994,0.1169740551315473,0.038906865501656125,0.4096314887162429,-0.1519178235516555,-0.14112137938603045,0.36050828316067685,0.24003359208550387,0.05095393818747105,0.13232380085940523,0.23931686958537562,0.38527541395621007,0.2078484005634346
Frontal_Inf_Oper_R,0.3097860345096506,0.7793159886537484,0.3695317129971419,0.2742994208017349,0.6251225848620745,0.40533622862430996,0.7525538777785105,0.20635113625987844,0.53640251544811,0.2685853228683382,0.06478489772601473,0.32014917695767997,0.5656525143973204,0.34736544796231267,-0.06892385241576525,0.4901958310314198,0.48230149575998577,0.8347881272099192,0.26576977892070003,0.46155875522617223,0.24152777122437183,0.6864265600972368,0.5157739592074565,0.5019755636666885,0.10182319501035124,-0.055241617478761024,0.3654007904501044,-0.012766517560298686,0.41077892896321133,0.28270665710198206,-0.15792798108699488,0.3149303846599454,0.24151735704434515,0.22899815439302376,0.4093752972793239,0.002560317876184345,0.4083376830013549,0.2850934490125064,0.4600053577578579,0.2708761193159262,0.10425263983320662,0.5404525888290613,0.6079902559916727,0.43229653470759877,0.2087246147545172,1.0,0.4080196449171323,0.6810093350137927,0.4416715239485497,0.6186155158096742,0.38157072277003085,0.2506074961137277,0.38466101990037876,0.7405777914599908,0.20568366311286332,-0.021323718580539327,0.415021537124275,0.45647540958636085,0.2331654687188874,0.29355059051278515,0.46706729803843994,0.09489566924823267,0.2404262623339153,0.606370714366618,0.5511734126853867,0.3869198537839944,0.41277799483435407,0.5659521778745089,0.6115047632940074,0.2218242117735109,0.1502118605850485,0.7449315735830875,0.1891341449446686,0.5976389936735893,0.1265257158023356,0.4688578402960691,0.49107306631539255,0.4692447870182558,0.3476808533076978,-0.09081304132906932,0.6077090718216961,0.3494617931630697,0.40083003045972815,0.5971612793688743,0.8659738296694194,0.17520432183166326,0.5036757602208498,0.4233016081740625,0.10213540364900327,0.15309837259163733
Thal_MDl_L,-0.13947789033613325,0.4762124637587809,0.41783833244380575,0.09084722454900744,0.3184529940193802,0.36704493369525854,0.33739291258356874,0.21579592328614997,0.17444981689496752,0.8064284458472255,0.40508217764164156,0.021294876972822157,0.46678400152645766,0.07927070089626642,0.47952665598411925,0.5484768458587429,0.292553348491927,0.4121308050754772,-0.06505121906195582,0.1729787602775731,0.6014625393121705,0.20529231901406106,0.20820063795990915,0.08990294356198043,0.03047113750798003,0.495555247956754,0.672998994449622,-0.291987593875686,0.5023739699779848,0.0590576964303802,0.31259830393956456,0.5696080352183436,0.5697349719461837,0.5613862978217486,0.23400669253815343,0.16221481210468877,0.06142412013684474,0.4863052730983814,0.010727211716998959,-0.018203397710845677,-0.43496420232647093,-0.02357786337140639,0.3092919879636727,0.08440544478058022,0.2610943674631698,0.4080196449171323,1.0,0.4414103395362217,0.7960313111945336,0.24907663977027614,0.2526405206955582,0.4166502474994453,0.3030440925630179,0.6176186629558228,0.5107480791044716,0.4762312749652992,-0.05905027963139027,0.4668862972769749,-0.08450743936045821,0.002920815817146539,-0.02975699977179352,-0.4236949051007826,0.7127914766718915,0.1126496237439547,0.2682356398466113,-0.09165895249170017,-0.11102736671410218,0.3555388931425838,0.2904958061111797,-0.23316298310736994,0.5911693991407396,0.12581371809408806,-0.11945909625808745,0.07560357364028829,-0.35082240851973856,-0.07970019989422857,0.43837802907324286,0.24056890860148453,-0.334507426750167,0.4169208119306503,0.41190807632388404,0.14620335657725098,0.06269589203555204,0.20422926664620303,0.2849468061350606,-0.1732804016489891,0.43573132957854893,0.6031797240235977,0.08077157809297716,0.05818503727848299
Cerebellum_9_L,0.35384420626705315,0.7614820500593563,0.48757251160692205,0.28711414937220175,0.5153597314181986,0.505159109450064,0.6486446443453537,0.3212212648814753,0.5215364495446162,0.39969893701101256,0.13861812262555867,0.27717158425637783,0.6483462241257725,0.40340989793412935,0.10158678841025821,0.5363427589924916,0.40742733548321736,0.7472337931357526,0.2633452677511985,0.6041354099319001,0.3592585631430761,0.47488599970862555,0.6640972780871021,0.3258950026761106,0.21233845837817084,0.02781427160714294,0.5381992928584663,-0.013683853411315432,0.6016627675356535,0.4399413023847345,-0.10952898049374571,0.47243392508026555,0.3143499576894396,0.4236715139044125,0.3764739588681786,-0.04313717211932051,0.5325335508559271,0.4315787231412027,0.3764277881399606,0.34701956927702754,0.05230272751660623,0.4511673831191697,0.8310301995511308,0.41709096151223923,0.24453455753989464,0.6810093350137927,0.4414103395362217,1.0,0.6298432382030198,0.6607990117298678,0.43861905871969886,0.2206015234097008,0.5506523416257144,0.7039822001030616,0.2610976621552666,0.11661795929169337,0.42854101387845916,0.728548993482182,0.2624279543980374,0.3527553982967462,0.4764278271580192,-0.06156264876507395,0.3923095217074244,0.5147345373015826,0.7333386330140031,0.28670228064924624,0.3807049476017067,0.49579255471793887,0.5822692769997582,0.22626726751686388,0.24313935907728862,0.5654319247977103,0.23226189961170957,0.6130925684480713,0.05029775184765261,0.3699566183378505,0.4583698639490901,0.6262032340777507,0.25736724586297555,0.006083763680941959,0.6202484985016854,0.4560618712491465,0.3906946593758159,0.5797328428144823,0.6777976904409563,0.12999003850243065,0.4716935227063301,0.46298659568788425,0.294336070587256,0.2627465494627367
Thal_VL_R,0.16810522443874018,0.6251948789441412,0.4964960592431264,0.19074166758865227,0.4861410624112663,0.6475529395363673,0.45992997297651794,0.25034429930486296,0.448947602265178,0.6608568431044113,0.4857280740983977,-0.10730512004645291,0.506555211013458,0.12684260703564332,0.3509735153579365,0.5276532615375534,0.3243685403839214,0.4726068783335007,0.09435111064506808,0.3245160191960879,0.5939345432506974,0.235288174644527,0.47168904394681854,0.32569750571982076,0.13956319767972641,0.414230125667123,0.8084621874947683,-0.11891667668520312,0.4961377321593767,0.3005102676646514,0.26059705049480325,0.6172836971784637,0.47592191479207374,0.6253035603444358,0.3840051985400184,0.021568622685666682,0.4234782478250887,0.6623627737250802,0.19496789467393963,0.18625802189500748,-0.20075288135840622,0.3430660290944957,0.4481235215902811,0.0882996038591263,0.5399465568411166,0.4416715239485497,0.7960313111945336,0.6298432382030198,1.0,0.4505057126539753,0.48512752324436864,0.48667763052416435,0.3608749852967001,0.6485211123827791,0.5388006483999032,0.48269017685073407,0.16396732829631544,0.4667693266357241,0.06536302518834576,0.14360056757289985,0.05641723360922532,-0.29535948499867976,0.42330180740308376,0.35338635539238233,0.29224872974707344,0.11619060263429168,0.004991195623934537,0.5038705451252918,0.33555018020193084,0.13460646939645052,0.518490783670471,0.3148534911233259,0.09413671570048893,0.2684932669159091,-0.10649791061369782,-0.04934038923896248,0.54960959765329,0.527144967561083,-0.13520192213770776,0.2987712773461356,0.6220958397043238,0.167982311385745,-0.03479565628924105,0.4729718640328307,0.4399691755547858,-0.09255973945853489,0.5351587870775566,0.6409898871223714,0.32751786671378036,0.10683719847435964
Hippocampus_R,0.6684755602629981,0.485456971330478,0.45297577881177614,-0.025922884111328894,0.3039466447953884,0.270714244137496,0.7901067950859928,-0.04581044307219327,0.630375755371732,0.01584062959692724,-0.24548764349392777,0.3697765479978222,0.47339498974761723,0.663741294784091,-0.33726659980927515,0.6384679673902238,0.10350915566616446,0.7298490416649503,0.6735306034003393,0.28422848180355076,-0.009497059171988842,0.6237067987168483,0.5224379761513561,0.2330818032299035,0.12796121645831582,-0.4303492462746436,0.5008523593887939,0.43640407521794317,0.30665310345477376,0.6094081828862612,-0.46678316648594925,0.14212784923444857,-0.15232374747687027,0.06801764689279591,0.054844640502611695,-0.2751976849414019,0.45187208471598334,0.3602440859643028,0.3853897121110738,0.35814141928045823,0.3350654976001682,0.5821585019773371,0.5798254481265791,0.7243719717328833,0.3033425052305169,0.6186155158096742,0.24907663977027614,0.6607990117298678,0.4505057126539753,1.0,0.6394957642445527,-0.16737231037701772,0.15300412107065017,0.6681948115860954,-0.1682567519386687,-0.3454190730434768,0.71617956574296,0.24133240959800076,0.7463340994323466,0.587468309357368,0.3573681366594299,0.2521366379298784,0.06404297119427926,0.41041259189353774,0.5349414040577338,0.3778582687085126,0.7729878818305601,0.3630768137654802,0.7729999334403522,0.3580455506689314,-0.25061365621136467,0.5274600053985433,0.49516612932981363,0.4546300179996488,0.4737637289705483,0.6500932637542621,0.011743039111038484,0.8075366539266073,0.47885357042504567,-0.2598622763975068,0.3010271524197623,0.24175624756377642,0.3332629640609773,0.49303163606076106,0.5854677434305499,0.5594644954326032,0.1280150578924197,-0.010199915416209005,0.33555055637210346,0.1506456713176824
Vermis_1_2,0.48664499280214374,0.3246189685445069,0.32766909100366076,0.052272133088754565,0.16077436238691425,0.3586413313474399,0.4889321231676725,0.13481910462543212,0.4541469450808997,-0.059048735485410016,-0.15558671250691533,0.11216770523864339,0.2787529953177777,0.3844151698759938,-0.21524332705161686,0.31410845297685874,-0.09918681306894893,0.2928846248764911,0.6084423017667817,0.3383108147891742,-0.029631676067425547,0.3504462541482541,0.24193280633684736,0.2340443197945714,0.24193979742432933,-0.34421926184994256,0.4687006227560167,0.3093861536876828,0.10870924351439806,0.43380222720426975,-0.26561477462789895,0.24561490542286052,-0.19575281024752297,0.07824140579607218,0.0015812862989975274,-0.20095859538523556,0.5672745370621721,0.33833422399953716,0.42290012994243414,0.1097484847786312,0.2528766406686944,0.6088336361111514,0.46677148636203014,0.3165130936719331,0.5516707518498908,0.38157072277003085,0.2526405206955582,0.43861905871969886,0.48512752324436864,0.6394957642445527,1.0,-0.09235158296176475,0.02359013516718212,0.3951884795843662,-0.16148037281979435,-0.20236881860910813,0.6172818040786459,0.11980562319678216,0.5922094559742057,0.23667917341810718,0.012052910700791687,0.031568489327030325,-0.025728736129710012,0.26058264773306206,0.3660172327830602,0.5243856890609314,0.34418969083136064,0.30514217410320404,0.4421793623209919,0.4873859307985291,-0.15594479062178548,0.291269609415139,0.4570893173187235,0.30626385328275235,0.3195540651524833,0.22559857164108013,0.13912816939321837,0.6807446408504488,0.3917814937464014,-0.16169627812378143,0.22282523484417832,0.11727810024740083,0.0763702124895163,0.39750411729020874,0.32724754410699913,0.3764159939561879,0.1302487767806915,-0.022254022855418852,0.20608071186978222,0.24656003642670007
SupraMarginal_L,-0.3701320277734949,0.42861222859228726,-0.015281272484275604,0.638307985065708,0.7428213602054914,0.6210850241732245,0.08775435606502288,0.5673203413251201,0.005725265490608865,0.5233406122026727,0.6491038861502627,-0.1610304914167642,0.3027714421131234,-0.4328660989698189,0.5796951799106775,-0.014150101819636173,0.6096649263762377,0.23022400406993856,-0.4547912137413636,0.2806022277996344,0.5791966680487548,0.08654990230596818,0.20486333952082225,0.6593334061109689,-0.10892587041611014,0.7886050821376794,0.2519695311510572,-0.43587029641140934,0.39884134774405383,-0.18399018826213723,0.5560278734112918,0.631199014827374,0.7016570835035173,0.45304145238918314,0.707388814028176,0.3155530274226665,0.18885739464919055,0.1585146486952506,0.3550311603456991,-0.03622975836192028,-0.24357452935546847,0.1521212284493633,0.17143650556439943,-0.4808861005860699,0.19621417673607128,0.2506074961137277,0.4166502474994453,0.2206015234097008,0.48667763052416435,-0.16737231037701772,-0.09235158296176475,1.0,0.39351882047663256,0.2541585183381787,0.822898451167166,0.6083697892233471,-0.15182289080776082,0.3789443742999858,-0.5924814873769267,-0.3064753268093262,0.2436087717863452,-0.3426092983707427,0.22811195468307896,0.5486941148078404,0.049454177107767026,0.20444371925880048,-0.3951731985609619,0.30845321750818444,-0.27552664815930683,-0.014500009040105535,0.7652345308215726,0.41038114128640624,-0.19386389268245424,0.3169673127430363,-0.3517419756402962,-0.2510402871572985,0.6832954676436294,-0.13098897782419922,-0.1853441816205327,0.45879636240929805,0.652404104462739,0.17931171765171475,0.03652204471095428,0.4380742903748823,0.3927684617894828,-0.5401071466842932,0.6912786384987294,0.6833637683401314,-0.10145723452141812,-0.1294908907457802
Cerebellum_7b_L,-0.1956951908624966,0.40121723866112596,0.09304589071228657,0.4395121506366605,0.42008789935044205,0.3186600521420334,0.06530512409439053,0.48383073679263006,0.10349120746012444,0.57423740464113,0.263952484977315,-0.2464372497937566,0.07628776464244391,-0.22279739437775606,0.15168904355625026,0.12705434387267647,0.6087984086761299,0.34773467738161656,-0.40374918898651535,0.7161108212553169,0.6428086534056844,0.11152937688839418,0.5311124465151488,0.17910745506730028,0.11654003444074615,0.23009142811282526,0.41603271151593696,-0.5099375788582214,0.5031770723910123,-0.2588356648936655,0.027148125920572665,0.43615525185730136,0.2340107988457876,0.6293098664152201,0.5542726567649033,0.3314198173128122,0.20827102734384897,0.2600162542085167,0.16004139565481973,-0.08704254379664685,-0.5071538626768131,0.05248097475553172,0.6858345007827195,-0.12012812480468639,0.1666024663427582,0.38466101990037876,0.3030440925630179,0.5506523416257144,0.3608749852967001,0.15300412107065017,0.02359013516718212,0.39351882047663256,1.0,0.3518802157405063,0.2465721964868395,0.1920736117794526,-0.06366923506962938,0.75845968645741,-0.3437520747040307,0.08958625518127532,0.5986975665101877,-0.27496328094611344,0.24696177748760745,0.397498713280355,0.6064360486422701,0.08343113757621655,0.04782299320200473,0.38193126669336447,-0.006671522098778336,0.13872331970030083,0.3440445344070782,0.381291653665338,-0.4184568723202661,0.7355291388875701,-0.4910077626130892,0.32428612131665285,0.4807983822071174,0.014448612220299258,0.23975806996924456,0.05058091614921423,0.46147165835471404,0.038841021873309026,0.4600743643753312,0.17097178990503722,0.39024424468090985,-0.46616697211025004,0.578705973654195,0.43169224597336625,0.011446230511016241,0.46107857081949755
Insula_L,0.3393044931805889,0.7428882984175293,0.739979443190199,0.12063645304623646,0.5427597222112989,0.3457530614913239,0.7422553774755597,0.13737765272711505,0.5695821100845818,0.46623300432482395,0.18879230084580834,0.266545563848404,0.6352369164853223,0.49336741515231364,0.08927908419692289,0.71230281297238,0.48360782513661554,0.7624091557447719,0.20854684606091567,0.23329543273381173,0.26372256916104636,0.4495114550782295,0.537226491242279,0.3838816834902194,0.06069860980036871,0.09473186826592177,0.5003378271952761,-0.10538249087144615,0.5436739520157194,0.38334914783628954,-0.023390496401324793,0.517515957701385,0.2842662232445275,0.35499096711416445,0.3851979193538124,-0.08895660248623795,0.24733941043377797,0.5541032850205962,0.2385207492892745,0.4153050576011231,-0.04127117120062547,0.3590396786485579,0.5129085229907743,0.48276562141810353,0.2162065034030576,0.7405777914599908,0.6176186629558228,0.7039822001030616,0.6485211123827791,0.6681948115860954,0.3951884795843662,0.2541585183381787,0.3518802157405063,1.0,0.30524820639728545,0.138842779378946,0.41816713302265085,0.3906132784189243,0.24954409197031907,0.4395473540143,0.2588237797183493,0.04306898119191361,0.3980882231396734,0.4135438887973086,0.42578370712692193,0.16337449838928417,0.3537748324436686,0.6358319143918939,0.7293833356902306,0.009422582232335545,0.2166001850012862,0.5421006386743455,0.11712676647583248,0.35770159634830484,0.054524471355687665,0.2937743330490562,0.46645247218722424,0.5919018585128528,0.03935829568862064,0.13603797054395264,0.6074788697949435,0.41781007154640043,0.22518386476645202,0.6399533836162724,0.7707001016237057,0.05967875949663466,0.35116060994101045,0.4465909154172121,0.32213277445849925,0.12305537507711659
Precuneus_L,-0.3184918112420323,0.4904901589465753,0.151959320313514,0.4539592459617251,0.6400632270245121,0.4923139131629646,0.02595295241528177,0.31273038524056157,0.04594158256215865,0.6425281671709073,0.8432270849531233,-0.12564828175849013,0.3577226888043668,-0.2951974823613711,0.6193764103761233,0.09616310229489988,0.545995523780525,0.27798353259138614,-0.46655440707629275,0.039634793255521536,0.5416833722040383,-0.09666008508998533,0.3237718316490589,0.373035815707051,-0.10727189253346348,0.8809752965619881,0.24720881659743782,-0.4126230141932359,0.45337493216565117,-0.0320097364854833,0.7416557817488831,0.557162655844755,0.8617206831746571,0.49435392554081375,0.5994627964335191,0.17108395884473593,0.05087875904114758,0.3677096453820401,0.07791978327137461,0.25182408050733956,-0.29014974755757034,-0.04618880021229877,-0.01739995917329423,-0.2973223952170177,0.13649824606709884,0.20568366311286332,0.5107480791044716,0.2610976621552666,0.5388006483999032,-0.1682567519386687,-0.16148037281979435,0.822898451167166,0.2465721964868395,0.30524820639728545,1.0,0.870444467309313,-0.1934948961225783,0.2824178836464901,-0.5205444545567751,-0.1406094590056595,0.06840955999717961,-0.28298347043787453,0.3143592009996271,0.3749180806841732,-0.11774826561276289,-0.09618858714944072,-0.42003843813600755,0.3341943272474347,-0.0971836282984806,-0.20999972793012406,0.860576410739669,0.23499055165328864,-0.22995154817803898,0.09985501037259478,-0.3048027194650726,-0.36784680897517374,0.7125469863864785,-0.002524114630417241,-0.45328133263101555,0.6386891815114201,0.6467395564616588,0.25042227345794793,-0.27073792719810735,0.32215011593374776,0.28895691897583403,-0.48718806891774186,0.6078691816135322,0.8703664947732345,0.1658447978482884,-0.2962207010532096
