,Insula_R,Parietal_Inf_L,Thal_MGN_R,Thal_VPL_L,Thal_PuL_R,Frontal_Inf_Orb_2_L,ParaHippocampal_L,SN_pr_L,Vermis_1_2,Temporal_Sup_L,SN_pr_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_VL_R,ACC_pre_R,Olfactory_R,Putamen_L,Temporal_Sup_R,Precuneus_R,Frontal_Mid_2_R,SupraMarginal_R,OFCmed_L,Caudate_L,Thal_AV_L,OFCant_R,Calcarine_R,N_Acc_R,Thal_PuM_R,Calcarine_L,OFClat_R,OFCpost_L,Paracentral_Lobule_L,Thal_VA_L,Postcentral_L,Frontal_Mid_2_L,Parietal_Sup_R,ACC_sup_L,Hippocampus_R,Thal_AV_R,Rectus_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Putamen_R,Thal_PuM_L,SupraMarginal_L,Occipital_Sup_L,Temporal_Inf_R,Frontal_Inf_Orb_2_R,Cingulate_Post_R,OFCpost_R,Temporal_Pole_Mid_R,Thal_MDm_L,Fusiform_R,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Caudate_R,Cuneus_L,Thal_PuL_L,Thal_VA_R,Amygdala_L,Paracentral_Lobule_R,Thal_PuI_R,Cerebellum_4_5_L,Heschl_L,OFClat_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Thal_IL_R,Lingual_L,Angular_L,Thal_MDl_L,Cerebellum_7b_R,Thal_LGN_L,Thal_MGN_L,Rolandic_Oper_R,Angular_R,N_Acc_L,Thal_PuI_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_8_R,Vermis_3,Thal_PuA_R,Cingulate_Mid_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Vermis_8,Olfactory_L,Thal_MDm_R,Raphe_M,OFCmed_R,Parietal_Sup_L,Rectus_L,Fusiform_L,Vermis_4_5
Thal_AV_R,0.19518838066047697,0.043087829555214674,0.033306071134971416,0.029135132876302414,0.0981697751297453,0.2629024503091305,0.38330828393429994,0.1241785940879034,0.5516707518498908,0.2192284406476809,0.3209143640502251,0.20209474947360254,0.08109054288475274,0.5399465568411166,0.5023280277033043,0.14468765145824822,0.1564950655493542,0.1321022479265385,0.14816711399663465,0.3545174642048043,0.23931686958537562,-0.05771767883383208,0.5558159581363376,0.5114513308960889,0.059638408825803464,0.13232380085940523,0.01652020811763738,0.03167530491791185,0.07524380486975717,-0.15730867815220426,0.12144016427706926,0.07734576890002881,0.2179120573031177,0.16334284171029334,0.19468093099766193,0.038906865501656125,0.43484685766796694,0.3033425052305169,1.0,0.12688193948062804,0.2494071606155133,0.15650292912676061,0.22305873554267658,0.25583583917538616,0.19621417673607128,0.2078484005634346,-0.02122716109537796,0.12879626611785808,0.1006762820533676,0.08193480279630902,0.11436976942085972,0.2262055000687575,0.17201802875051223,0.36050828316067685,-0.14112137938603045,0.2030610878160131,0.11176918365586737,0.22215055988039004,0.2324315307707453,0.386447189153365,0.24311799381736493,0.030895063459093115,0.15464526772487297,0.5823742318112732,-0.06998570192914882,0.16010171108815774,0.32687181615877425,0.2958798851492264,0.12525462209175106,0.033139648861597405,0.2610943674631698,0.06776721865735663,0.16617229380161946,0.4735342961472017,0.24003359208550387,0.009397537943404748,0.23364009578833306,-0.04750241018441421,0.19606231795458356,0.18725451792462203,0.12543568872979607,0.1019033412433396,0.24103544346026148,0.2804610895779253,0.24428827796260277,0.31268381453758454,0.1169740551315473,0.20745854904152253,0.2507307802629204,0.29125631535300456,-0.16617697069407505,0.0220114463497772,0.34627383389208377,0.37252121157417534,0.12342411595822203
Rectus_R,0.31406098689382206,0.10458760478114838,-0.016653905441814172,-0.11734102655267516,0.324114652074814,0.4599407510002421,0.5386960288819131,0.21301397668776212,0.1097484847786312,0.1077534724254555,0.6803195169917272,0.5434606381690457,0.04455106030262768,0.18625802189500748,0.5060398738047848,0.21008333921993935,0.5826902914062113,0.3830319970619298,0.20635134178753411,0.47108549662614346,0.31238796736161945,0.34028448716948123,0.45692971319365316,0.5293239527489014,0.33004813483784473,-0.012444267412816666,0.45731028026435055,0.45234917927298324,0.04279563619157423,0.3954993673690345,0.5250098198939642,0.34162177986060555,0.1993556985230467,0.09844762228868827,0.2451278501666588,0.14267516922243653,0.3409778171088683,0.35814141928045823,0.12688193948062804,1.0,-0.21340284908387955,-0.3970208202224872,0.6369994245614798,0.49466254163909706,-0.03622975836192028,-0.24074562481001618,0.027703707809340727,0.5265584369113471,0.08490540881679537,0.6053543769693785,-0.32451958086557386,-0.01912387187646629,0.3778153503387121,0.43926477219815124,-0.3889063220593742,0.40649558076590225,0.04010445493155363,-0.06694885010882445,0.31189367589524486,0.6037587173160549,0.2816176854761695,0.4418793001784206,-0.14989505854317467,0.024889973836270247,0.2800472419689787,0.43655548246199444,0.39636809908913956,-0.21604573584459447,-0.22762193138381917,0.03664712842651236,-0.018203397710845677,-0.32566861903383953,-0.05728158302057954,0.057450105202772446,0.3687704371491577,0.1421841948522641,0.5810608218155832,-0.15440073733987586,-0.18234545550263362,-0.16812584054437615,-0.13860955777671896,-0.10069613893552261,0.5555443793031009,0.22530179110561147,-0.055925336309792247,0.41693193267032375,-0.06799170226624299,0.4664407226682961,0.25596867521073413,0.13453644265139697,0.5924261447999637,0.11473016969804219,0.5814075130679927,0.12993119355349655,-0.11560390755377105
Cerebellum_Crus1_L,0.3205510991265844,-0.061590262214569653,0.12433295567601683,0.1763127913675272,-0.06068447089130452,0.09854184296034418,0.26178766664896064,0.1532394856764481,0.3383108147891742,0.48849267262640317,0.025622441453801933,0.050922221410948355,-0.15384207166882957,0.3245160191960879,0.055353093157902176,0.045525708454052495,0.058251084644476335,0.3314137670595654,0.137229044774982,0.3640284463987703,0.2305774677286347,-0.4043652123866775,0.2285628075927767,-0.020864471820405153,-0.27225139717014946,0.5927923378196459,-0.11170985673348005,-0.14035325108008825,0.37605057462064057,-0.3615233205281941,0.030902119034597268,0.08253442353487978,0.03158980012240093,-0.007755495319602568,0.20795287907913002,-0.16043299032827854,0.17438548925972078,0.28422848180355076,0.2494071606155133,-0.21340284908387955,1.0,0.8414857557957048,0.13423412850992916,0.052592672166141226,0.2806022277996344,0.5671305027544513,0.32673432177123246,-0.04668761904589137,0.39391271826970076,-0.029947137975985198,0.45083577170618244,0.2565316082871017,0.2562969922141063,0.2703899551212637,0.5728657042104612,0.06788803413755717,0.2513820827660161,0.12209887904065304,-0.07568065648003114,0.3394081096787413,-0.02248649212214888,-0.16571527351270293,0.4946106417486394,0.44656600061451845,-0.0939856951073945,0.2108026563503736,0.4060734808027693,0.4895899332551855,0.6984490682976853,-0.014960946826422775,0.1729787602775731,0.4680451093495427,0.2749660113473923,0.24911548950754486,0.40102499614987824,0.1352250032885259,0.02512479542380074,0.1912722653668065,0.5679039706212845,0.7924268654761927,0.7389970711100986,0.5276041969127294,-0.10201079817039482,0.3641730216116792,0.8219704636098407,0.281891988194154,0.47496207209841546,0.1731602481279847,0.33793896010289537,0.24275244039143754,-0.24902453827437593,-0.18701756422052204,-0.33435945492882163,0.6801444625837704,0.4723920293475241
Cerebellum_Crus2_L,0.2760490309271526,-0.3487044829190024,-0.08675747043104762,0.08277980127916704,0.09568784171318873,0.059907476353749455,0.18333000382262407,0.10242478496767131,0.369681715735338,0.2444933243611845,-0.173260455741498,-0.04063872687762974,-0.1178620506332782,0.14304522563368932,0.02439946678743673,0.07352361022978243,0.09232485677249783,0.17955417435320073,-0.29808085084115915,0.12187225077305085,-0.11481604237911634,-0.34242689946745647,0.0569250144996145,-0.12314889542201252,-0.2819598616737412,0.31864098665967455,-0.012796920389207498,-0.007355726089837018,0.035350436911448485,-0.27903294898269687,0.02543608202055338,-0.22083919543887703,0.16047928969583528,-0.2584823733772709,0.062339065539953734,-0.3502962876181491,0.12452272163304536,0.30486618372017327,0.15650292912676061,-0.3970208202224872,0.8414857557957048,1.0,0.05306466743374396,0.016842449992398055,-0.03754393836497617,0.6391056273090363,0.4389710646740144,-0.011856592782041181,0.2118598558678824,-0.11843076661644467,0.4723078529619455,0.11717016240001103,-0.037815854149326845,0.11408098609812606,0.6851854654507327,0.08191074839395178,-0.04447818915708215,0.11890942090675921,0.09726181188125478,0.1074905614781681,-0.3347359102945536,0.002801988288079244,0.4499096906298433,0.4113204724661448,-0.11816426237851387,0.2383044753204679,0.2891432261948596,0.2869961734571567,0.4296628838726598,-0.30286599975183426,0.14209468657250618,0.31470499495832416,0.05034167860526082,0.11965958217524132,0.23598842124137717,-0.2139372511211532,-0.04699995016971634,0.1827242680838135,0.518191350053335,0.6552977745124269,0.7288708720723055,0.29609365427400475,-0.05839877570230011,0.053169382844852286,0.7807342459273932,0.12773659423646172,0.5656323076048019,0.02846608011031243,0.11599256698247642,0.32162421911739775,-0.3031650211642158,-0.4596317783821991,-0.396136621552569,0.39011696259924084,0.37257134252098245
Putamen_R,0.8100477469917339,-0.16819879365966817,-0.10648956689167667,0.1082455379897599,0.48313381464777866,0.7866020403683404,0.74406127351889,0.5055818317237012,0.39665305167274445,0.44515323612028806,0.4903174636588184,0.5859334979072637,0.2032095485246694,0.31950459451055113,0.6148124222716682,0.3637885575606216,0.8029975742438473,0.6708162811974311,0.05975940421486865,0.6500153511109444,0.14596924143889844,0.38547225856060024,0.6769422163016917,0.3307657439341282,0.43827435840883044,0.13207376849332103,0.5236352544414707,0.6737411291577451,0.05009513200065544,0.30516621020142864,0.5218002175627967,0.16212065469809314,0.5812065908642784,-0.024774173230929966,0.3188058189585382,-0.1389010188599603,0.6888643422440179,0.6923963113177658,0.22305873554267658,0.6369994245614798,0.13423412850992916,0.05306466743374396,1.0,0.4718256114035043,0.015316849620202702,-0.06881440788144853,0.2588684182915815,0.6632957643321307,0.5143759266911683,0.5774366150533548,-0.21336809143444568,-0.1371284435468637,0.4819268128802931,0.73951515036243,0.027670108856621342,0.6014902028734938,-0.05647417555011837,-0.017551086160593338,0.5589368282603032,0.457203563325123,-0.05624336989774068,0.5537492408581899,0.33666155468984366,0.270057403511373,0.514150443374826,0.7696359627503951,0.654275056459504,-0.2173831274313114,0.07271519398534747,-0.21112438105127448,0.10279453773753416,-0.23693642281181782,-0.19347423166447053,0.12492108168155634,0.7187940969232502,0.01951193925833899,0.7379233718909638,0.006558953702201729,0.26467345726511754,0.33123520182285704,0.20462689567980547,0.2185569760101526,0.49196987540509135,0.43212561940149735,0.327465624836331,0.6516282442229954,0.28104045509009307,0.6321443080772923,0.16513347044865043,0.34299284749333997,0.5913973644264673,-0.2779606954424594,0.3304664695220984,0.4320553267343112,0.3688193372563842
Thal_PuM_L,0.36110112267106836,-0.046206982131863916,0.11993757731945379,0.22351600588799236,0.3722939565196071,0.344889246732565,0.5500799348442879,0.3356088711462974,0.32547348910150187,-0.10344304798084895,0.41134341600482954,0.5528017192841173,-0.02099517627477343,0.4574461571988229,0.46182704947908265,0.46238893717849644,0.6594798799630376,0.3976153528475822,0.06465306140033023,0.4208229709518709,0.267123515842981,0.17306436494347135,0.5102808904630494,0.6287669484376788,0.00038723938484834747,0.0070297640802322835,0.5470154675145965,0.6107934920341102,0.05492605355296778,0.10252202429724737,0.5873740686724966,0.23557251368153181,0.265456118728235,0.037516963209534,0.12083380571304023,0.13813742557581227,0.35662012702366913,0.47049047863477844,0.25583583917538616,0.49466254163909706,0.052592672166141226,0.016842449992398055,0.4718256114035043,1.0,-0.13335724809306615,0.10759733758131033,0.16888710165324516,0.49244739151007316,0.07998286919175777,0.423070744298633,-0.05882597144204291,0.3301697027532007,0.3879921786173588,0.2623097070650731,-0.040812358211470966,0.5682391612086707,0.03225493133864684,0.3347284252902787,0.40085767559384344,0.4966906005522643,0.14864542564088878,0.5347488887838221,-0.17555815936504968,-0.001091650567018891,-0.07670225941050407,0.5084868531201197,0.24855723265080826,0.10954549276615583,-0.0973948199468534,-0.033468487769534046,0.384463447464901,0.024042349921974994,0.08267723014948028,0.40657052222243256,0.3080954123818544,0.07291460677934801,0.4374977308296812,0.3633331846377519,-0.22663639128743762,0.049144855957686896,0.2713727035727891,-0.10004653789069863,0.6480263168658894,0.08470449796133236,0.30337560207433933,0.3001386390007563,-0.055001196013046004,0.429220622137201,0.5118889528232029,0.32121613572894087,0.20519962492929208,-0.069639340274296,0.43225128717943045,0.11087520106207917,-0.14295710586086843
SupraMarginal_L,0.08775435606502288,0.8165460096235632,0.5078146530091795,0.5311352928477368,-0.637774842355235,-0.031216143962620953,-0.13098897782419922,-0.07597787978407226,-0.09235158296176475,0.6620734475513627,0.1033239512302533,-0.012020648061519241,-0.43587029641140934,0.48667763052416435,0.005725265490608865,-0.014150101819636173,-0.27552664815930683,0.23022400406993856,0.8233359106497425,0.42861222859228726,0.6833637683401314,-0.4299029041466568,0.26076192464611564,0.1585146486952506,-0.24194810913111683,0.6912786384987294,-0.4808861005860699,-0.4328660989698189,0.8311565028025605,-0.3426092983707427,-0.015281272484275604,0.6612877927662181,-0.4547912137413636,0.8785436811135573,0.6328880221063592,0.45879636240929805,0.11246279041862653,-0.16737231037701772,0.19621417673607128,-0.03622975836192028,0.2806022277996344,-0.03754393836497617,0.015316849620202702,-0.13335724809306615,1.0,-0.1294908907457802,-0.2510402871572985,-0.35166049399109234,0.38592619780478427,-0.018900845183883054,0.014408761993494841,0.5233406122026727,0.5359270669778268,0.4380742903748823,0.03652204471095428,-0.3278780488897167,0.7652345308215726,-0.10892587041611014,-0.5924814873769267,0.20486333952082225,0.6491038861502627,-0.5843004694493322,0.20444371925880048,-0.014500009040105535,-0.24357452935546847,-0.17481573889476515,-0.03689264489334203,0.5791966680487548,0.6871306002203879,0.7886050821376794,0.4166502474994453,0.5380690154103522,0.6496586709634551,0.3378245887683955,0.3927684617894828,0.7016570835035173,-0.18399018826213723,0.22811195468307896,0.2563517444852895,0.32388332860838986,0.049454177107767026,0.6099195252750266,-0.3064753268093262,0.7428213602054914,0.17143650556439943,0.46640103654138115,-0.1853441816205327,0.3027714421131234,0.40085766593169475,-0.22547798133062186,-0.2402297151688887,0.5560278734112918,-0.29493599154381756,0.5334239694296791,0.3550311603456991
Occipital_Sup_L,0.07628215372519428,-0.2692017651601607,0.08770955638156998,0.0006383052053076121,0.04600458408351721,-0.03012805492344077,0.1436532875452947,-0.011521963525972725,0.24656003642670007,0.05711470478828623,0.021568581872329358,0.016748491618115473,-0.10032704603068449,0.10683719847435964,0.09300074491970611,0.041177176211203016,0.03250715107093664,0.026441780450467578,-0.228422128156677,0.09782684907809186,-0.06706078135052054,-0.2929148568629262,-0.003771448091205334,0.07299755980965841,-0.31276311719242783,0.05284075690658068,0.000806858733921253,-0.05469980581829779,-0.08286256507697731,-0.13691147762070363,0.10194974153011895,-0.17867078762570685,0.024913613631973246,-0.18687438180044352,-0.014311684767785158,-0.2103913237744477,0.07005325954222012,0.1506456713176824,0.2078484005634346,-0.24074562481001618,0.5671305027544513,0.6391056273090363,-0.06881440788144853,0.10759733758131033,-0.1294908907457802,1.0,0.20024197671416183,-0.0057931032430268955,-0.04308829531419301,-0.04293355372689218,0.5237275564554984,0.13030751611362304,-0.06700790029607707,0.00113855359334408,0.3816931225196518,0.043961877025446336,-0.10835883754081045,0.1970176673033784,0.025984666181230565,0.18726071125798627,-0.2083721400118866,0.021032103584762166,0.15922155643697877,0.28090631675466543,-0.2047870895433032,0.14656913110014072,0.19018938948038105,0.19239488946938021,0.1888547583575569,-0.21152044990433364,0.05818503727848299,0.2858742747698607,0.1230139503362529,0.11807752607458451,0.11530314025410199,-0.20593271376609187,-0.08707207400803561,0.07302859760011038,0.20143416307254347,0.30420076212127983,0.43311003733648956,0.07514591892754292,-0.023062150144934467,-0.067012379401745,0.48429412732177124,-0.0009017560809303132,0.22882518786939846,-0.10994366417028158,0.13818343179194928,0.11602188546601427,-0.2993309516304341,-0.2424091843728342,-0.17262983401251467,0.2089180433459617,0.08121485321986757
Temporal_Inf_R,0.3888603905030949,-0.3307727786276637,-0.21515080596732755,-0.30348824757991694,0.5244673655458849,0.09241615312313695,0.2279385940728825,0.21477420925123158,0.22559857164108013,0.23343327512623366,0.06697123596507767,0.3086530402330328,0.30933366606454177,-0.04934038923896248,0.30530690784537057,0.31842789845053465,0.4026551331836356,0.5416174980863802,-0.24054570243310858,0.09675812885158523,-0.2547573493657903,0.2595760644312239,0.051179682387610566,-0.0015023285291628859,-0.013139633133851664,0.12647794038678611,0.5868105182431932,0.34207442157948054,-0.20075669479989355,0.30894659526269086,-0.022913782212949717,-0.1965786311182213,0.33275779416222506,-0.2909500929315929,0.19013545004735274,-0.4417649119472638,0.23600768504244404,0.6500932637542621,-0.02122716109537796,0.027703707809340727,0.32673432177123246,0.4389710646740144,0.2588684182915815,0.16888710165324516,-0.2510402871572985,0.20024197671416183,1.0,0.4057201343346778,0.4063068794377659,0.004855909728374665,0.5214078512878592,-0.06080664787894771,-0.027316400653709185,0.07077221074841532,0.6702857172140657,0.48089638167485216,-0.4231714555391915,0.13001581345450855,0.4595950957571146,0.3490575643366535,-0.3965370866738852,0.408172267984993,0.2635527196597951,0.3183695903143619,0.10440320108411272,0.5236765887171753,0.09620822982082373,0.03411433615611033,0.07353016130469475,-0.5483148802596174,-0.07970019989422857,-0.08269677227286588,-0.24683270255105363,-0.06580665465250382,0.34658390593467203,-0.37258575175680936,0.08883378901465461,-0.06980216271017509,0.328130761677692,0.3070702730835182,0.6253387221210117,0.1890561158686706,0.49428267642257584,0.17432378646268212,0.5402142143168577,0.24081079840912908,0.7299051178106912,0.08126607724121956,0.15444985582570117,0.49282304837899016,-0.015064690135683085,-0.6122117993997851,0.2097865144122208,0.06335215669962062,0.3032677602304779
Frontal_Inf_Orb_2_R,0.7025357013188887,-0.4284898021752574,-0.24191487364537123,-0.0753642176576212,0.6134957169892661,0.7249106367629671,0.7284178064799053,0.5706548272438338,0.43835294435171795,0.03970452753269619,0.39557880868778805,0.6906593206711651,0.6308916904634395,0.209821590378792,0.5820505262791171,0.6122416305368905,0.8080222906324425,0.523560948168659,-0.20272398642366898,0.38756644711894944,-0.09101713869547406,0.6504555798134501,0.5636450323661077,0.2797177341904766,0.43201926232523546,-0.21363406558395978,0.8181889356295047,0.7464186910556335,-0.21439291058796037,0.33233893956410787,0.5906281682089579,-0.07152865365792802,0.7060771139899767,-0.30225100637587565,-0.008733720806053145,-0.12190403654153933,0.5948556734497045,0.7660763284195611,0.12879626611785808,0.5265584369113471,-0.04668761904589137,-0.011856592782041181,0.6632957643321307,0.49244739151007316,-0.35166049399109234,-0.0057931032430268955,0.4057201343346778,1.0,0.19263177916866991,0.5817868638898007,0.1097679864531388,-0.15358465975139082,0.20662456709575489,0.3839572911939265,0.07619405877658196,0.8389578953803328,-0.33103849991495266,0.1588467456287867,0.7788795058915848,0.3837918303613113,-0.293285804837396,0.6400818638577871,0.0910788481062372,0.16746067484722607,0.4521539823048563,0.738210318627157,0.5964717387271522,-0.2797024369660488,-0.23330348434925036,-0.40336994997425124,0.0713355899143455,-0.20855939013810085,-0.3601502246680161,0.04924366634480256,0.3791492560089526,-0.14690483346652713,0.7204437026051486,0.03857646995367217,-0.030416644373026967,0.1083277045673028,0.26978559699725285,-0.06825387536124482,0.5669041008393112,0.0764729658544212,0.2455149495197113,0.36211650711762305,0.1431167847020128,0.4117487969031925,0.0776807150556375,0.5482027368643125,0.4124970478305335,-0.3442522850269868,0.5946725578971617,0.09123259335383778,0.07011738118777679
Cingulate_Post_R,0.5817432386972528,0.06361834608465762,0.01872349167528732,0.23496718873460248,0.1367863556141451,0.3840822441829161,0.3061907519011307,0.35104838234263336,0.2616102582559563,0.6910970271263459,0.1264619028650721,0.2752020882844768,0.11527279535105947,0.26440515359344946,0.2525493265405836,0.1573758439102993,0.30024120086190975,0.700997092413754,0.3964160750084958,0.5065256042903107,0.18147538325910634,0.12542262787483013,0.38038824080387384,-0.0665178209933938,0.15608669726536356,0.5078162875681652,0.15429811408726424,0.2627815355696323,0.3979690878505278,0.011377425216171851,0.031440275248882064,0.2290571241899829,0.2668323327103723,0.19412721275865927,0.4269985971249941,-0.15840187178390044,0.45812045362851317,0.4560104783338433,0.1006762820533676,0.08490540881679537,0.39391271826970076,0.2118598558678824,0.5143759266911683,0.07998286919175777,0.38592619780478427,-0.04308829531419301,0.4063068794377659,0.19263177916866991,1.0,0.10461711899495009,0.04437422080845607,0.030834572581193796,0.5487164185009364,0.5313736129224386,0.40652558615103596,0.24745609688440656,0.15578678903576232,0.07006210437269651,0.1397836527992641,0.2520904274757479,-0.032904181646572356,0.026975967462763206,0.6233098842655298,0.23648065798918497,0.2874809797548438,0.40802052118435067,0.3296830973906857,0.1154981555023612,0.5900443900954189,-0.018080440028598387,0.14100782562798342,0.15946256144109294,0.0019311513231298376,0.15361063635548575,0.6486090427005384,0.25221012569731943,0.24747137489654866,0.13734992314738123,0.6099181965497047,0.6379240119957442,0.4518631915585357,0.7274920798918901,0.08904888244522914,0.7309941470305569,0.46743250432241096,0.5918500355589625,0.4335870716999856,0.45364364885655606,0.1714493331910011,0.31783443492782854,0.12670544637715891,-0.18520038761438992,-0.07158637530713396,0.5838326167638009,0.7703797996544018
OFCpost_R,0.4461541793620341,0.005329009614065654,-0.012832771960548703,-0.001207772737028509,0.21714106566797564,0.5861054092807445,0.6902112776409132,0.5830365175655045,0.24276259062527253,0.1533523651591219,0.6823698612622752,0.4348624111781857,0.07288195744516221,0.37141017421979555,0.39548146682943136,0.4226113500994708,0.5313751112835587,0.32861622357416653,0.10031826899056927,0.43260241783619796,0.2320227427062667,0.44271378742127293,0.5173009956278414,0.4227109283293175,0.36585926365807764,0.027805856410037123,0.36240948674954565,0.4150178859275311,0.07159415500904033,0.2641382895910875,0.7354292061911382,0.35459347140000247,0.2749029217211717,0.050715553549024336,0.19146915665193745,0.1303918842906786,0.30657125933681695,0.5063791951162177,0.08193480279630902,0.6053543769693785,-0.029947137975985198,-0.11843076661644467,0.5774366150533548,0.423070744298633,-0.018900845183883054,-0.04293355372689218,0.004855909728374665,0.5817868638898007,0.10461711899495009,1.0,-0.23994409125376442,0.05161641764044834,0.4275192545004777,0.49867619377123434,-0.2657723247660433,0.3145630198426583,0.0762276473132979,-0.10366007193948504,0.3372861933962122,0.4221813421030003,0.16516557285931777,0.34865729163433173,0.06232588196317131,0.0636514993529121,0.307505350009055,0.3834243788833961,0.6284149035324477,-0.11629222051459544,-0.11389986944530707,0.020784817527596634,0.15346370220963582,-0.19074752390645558,-0.004634236673511065,0.00931328751545293,0.3452467044580044,0.11440755606294446,0.6067138806845824,-0.09561324135547346,-0.07875002098603642,0.005886213375684887,-0.04493999031287595,-0.06840594972200766,0.3660412146557177,0.1825859600511904,0.08314660531565131,0.3965519241726488,-0.039180726889503664,0.3381354026917901,0.16988214281855035,0.19935822410078724,0.39131038155950176,0.07222378269527559,0.4265439870619098,0.2954193398258457,0.009340823279448145
Temporal_Pole_Mid_R,0.09073335138025253,-0.05263170269273102,0.2032493128162253,-0.036576458359835994,0.010149239646344805,-0.196617933960518,-0.04396886030983696,-0.0670104757600893,0.08606688133988234,0.21340564606120913,-0.1014766487804959,0.09769511527570304,0.1832645564943466,0.10158917502468336,0.1306885207241516,0.22446732494571417,-0.04119464494350527,0.2405686461385303,-0.06361173138668816,-0.019959372723815955,-0.07526687467529534,-0.20585338928877409,-0.04475896681148077,0.011179266233236443,-0.4156868442200116,0.1674604289571966,0.13181260554946986,-0.15307228590065317,0.04909095949450413,-0.08282997029083394,-0.11490328713964788,-0.14822393237627146,-0.08818916425195414,-0.009774086488739234,0.12499718001281036,-0.1413605414047129,0.06456125109970967,0.2700804168100122,0.11436976942085972,-0.32451958086557386,0.45083577170618244,0.4723078529619455,-0.21336809143444568,-0.05882597144204291,0.014408761993494841,0.5237275564554984,0.5214078512878592,0.1097679864531388,0.04437422080845607,-0.23994409125376442,1.0,0.23989229231147402,-0.10839792290985534,-0.09960873565034432,0.6158395130624278,0.17018403501734308,-0.1418222489282163,0.2050277280324014,-0.007806183464209668,0.2518508700500054,-0.17298116206043743,-0.08272465585348446,0.09102008773078257,0.2112950172511011,-0.3049146870009774,0.1503170734247561,-0.027763130553898747,0.4043714755012507,0.25832188163229347,-0.13265408996011238,0.04819261821987278,0.47530686714850573,0.2652286662523348,0.15224739957243646,0.11935263903568123,-0.1484555248490764,-0.2733278143284915,0.11061583393667207,0.1883269945984879,0.26328000290930864,0.5706650997044231,0.26917092790266023,0.09894997464104421,0.07037023768459427,0.5147116268302258,0.020373084951209357,0.25237425987627365,-0.17032317984323078,0.25925608487004476,0.2122166801240066,-0.43717448864273534,-0.2598744168991545,-0.03288087089090011,0.12318965500596177,0.12858704987127242
Thal_MDm_L,0.016346266766962037,0.6186105119437276,0.6687706240404554,0.592911720811305,-0.5270418453995275,-0.23561910622272592,-0.006978568029946389,-0.0366010405035041,-0.059048735485410016,0.10831352800457689,0.12766902725341786,0.33863150124635055,-0.5144954370081842,0.6608568431044113,0.06729007536713938,0.39428160259603307,0.029842903039432014,0.31748276145034854,0.52271816949199,0.37761894555179437,0.7402964906091132,-0.48571963757130215,0.2446054722637082,0.5140838868632123,-0.6686836249736907,0.5293763460197741,-0.11045223396962267,-0.22980841284459835,0.6877026272003021,-0.4748631717449255,0.2801074937016709,0.6967065735956794,-0.4987196014929782,0.5954199914565489,0.36786994271972134,0.5111617417438745,-0.02490938855557202,0.01584062959692724,0.2262055000687575,-0.01912387187646629,0.2565316082871017,0.11717016240001103,-0.1371284435468637,0.3301697027532007,0.5233406122026727,0.13030751611362304,-0.06080664787894771,-0.15358465975139082,0.030834572581193796,0.05161641764044834,0.23989229231147402,1.0,0.40537760896285524,0.050150826956582926,0.06865715053646766,0.007551324147812445,0.695998128272227,0.06384775565513763,-0.4374118747074271,0.415720968743667,0.6327538084308524,-0.3749970300565724,-0.289363586025513,-0.20200589294882798,-0.7464692268477295,-0.026617284203533792,-0.18698205871714804,0.8288945578274874,0.3992868529393871,0.6590646030951152,0.8064284458472255,0.6175467063308019,0.7946875073610135,0.6276909727550041,0.20368814297840404,0.6144992467154073,-0.20047757859114063,0.6270060318196747,-0.2222083948125798,0.06847478894058792,0.2579263033714468,0.26723915478540783,0.03208598948454611,0.33295712852179704,0.30026606459261057,0.30802691697397006,-0.37256558468467005,0.26553567094973474,0.8026391510822658,-0.0339460358260977,-0.5256859479147469,0.4556405735179386,-0.04680677729308969,0.26282558556978436,-0.15331418223362012
