,Amygdala_R,Temporal_Mid_L,Raphe_M,OFClat_L,OFCmed_R,Angular_R,ACC_pre_R,Insula_R,Precuneus_L,SupraMarginal_L,SN_pr_L,Cuneus_L,Precentral_R,Frontal_Sup_2_L,Vermis_10,Supp_Motor_Area_L,Thal_VPL_L,Calcarine_L,Thal_LGN_L,Putamen_R,Cerebellum_7b_R,Thal_PuL_L,Occipital_Inf_L,Occipital_Mid_R,Postcentral_L,Thal_MDm_R,Cerebellum_Crus2_L,Cerebellum_7b_L,Cingulate_Mid_L,Frontal_Inf_Oper_R,Caudate_R,Thal_MDl_L,Cerebellum_8_R,Pallidum_L,Cerebellum_3_R,Cingulate_Mid_R,Cerebellum_3_L,Temporal_Inf_L,Frontal_Mid_2_R,Rectus_L,Heschl_L,Thal_VL_R,Cerebellum_Crus2_R,Cingulate_Post_L,Thal_AV_L,Thal_PuA_R,Temporal_Mid_R,ParaHippocampal_L,Rolandic_Oper_R,Heschl_R,OFCmed_L,Cerebellum_4_5_L,Vermis_8,Parietal_Inf_L,Caudate_L,Vermis_9,ACC_sup_R,Thal_IL_R,Temporal_Sup_L,Occipital_Inf_R,Precuneus_R,Thal_PuL_R,Calcarine_R,Thal_MGN_L,Cerebellum_6_R,Precentral_L,ACC_pre_L,Thal_VPL_R,Cerebellum_8_L,Frontal_Med_Orb_R,Occipital_Sup_L,Thal_VL_L,Cerebellum_6_L,Red_N_R,Vermis_1_2,Cuneus_R,Frontal_Inf_Tri_R,Rolandic_Oper_L,Frontal_Mid_2_L,Putamen_L,Thal_Re_L,Hippocampus_L,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Thal_MDl_R,OFCpost_R,Fusiform_R,Lingual_L,Thal_PuM_L,Paracentral_Lobule_R,Red_N_L,Vermis_7,Parietal_Sup_L,Paracentral_Lobule_L,Vermis_4_5,Cingulate_Post_R,Frontal_Med_Orb_L,Postcentral_R,ACC_sup_L,Thal_VA_L,N_Acc_L,Thal_MDm_L,Occipital_Sup_R,Parietal_Sup_R,Thal_MGN_R,Pallidum_R,OFCant_L,N_Acc_R,Vermis_3,Olfactory_R,Olfactory_L,Temporal_Pole_Mid_L,Thal_PuA_L,Thal_PuI_L,Temporal_Sup_R,Temporal_Inf_R,Thal_PuM_R,Vermis_6,Parietal_Inf_R,Cerebellum_9_R,Thal_LGN_R,Thal_IL_L,Temporal_Pole_Sup_R,Amygdala_L,SN_pr_R,Cerebellum_10_R,Rectus_R,Cerebellum_10_L
Thal_IL_R,-0.15203848838771386,0.4744860313902092,0.02551429950479538,-0.6539588991976488,-0.5808655404312512,0.5351071257760694,-0.00993228638128716,0.01985403913097365,0.5416833722040383,0.5791966680487548,-0.06855177867947752,0.6447264670486822,0.4168970535947719,0.1515649577787943,0.5868782256320656,0.3988462902671638,0.4728973498466583,0.6759148159528058,0.7543580034798026,-0.2173831274313114,0.648327500492768,0.06275876130823069,0.4309259330753095,0.24283245877637052,0.5056945918936864,0.6964288969174212,0.2869961734571567,0.6428086534056844,0.37381363019710506,0.24152777122437183,-0.09214480270519333,0.6014625393121705,0.3766668573966346,0.08969024939350204,0.5213304244211353,0.15699664960465148,-0.08168684619071909,0.12425522619164643,0.274908418298658,-0.13855561994576607,0.04780819607157452,0.5939345432506974,0.22219763109403176,0.23483908217378371,0.2663542129071182,-0.10385446245379736,0.39211990306099964,-0.08456496581128799,0.1656527603767338,0.11502809205410117,-0.5345121029040325,-0.11615575974872917,-0.15202567862554445,0.5504548097373889,0.21342817427813535,0.654549110263303,0.22630990237821408,1.0,0.2729396250447999,0.5001559986123015,0.5150326704517388,-0.5171479064453465,0.6565035205769842,0.5634976423753035,0.3701774581757688,0.39425752813125586,-0.3313535223279984,0.8053943607921401,0.41025784097551327,-0.37007628773403556,0.19239488946938021,0.31729637747144257,0.2484863446249839,0.36728279355180343,-0.029631676067425547,0.7136057490843913,-0.14433944182659184,-0.030843833376879643,0.30525688937296325,-0.17524334861732205,-0.09569366530683791,-0.09019604647238111,0.4240820613704753,0.01894162798379608,0.3794393745776101,-0.2846250597484798,0.6106446239304015,-0.11629222051459544,0.2684992034404828,0.5566917323128048,0.10954549276615583,0.5377373678906985,0.47232828896616363,0.40751434728988234,0.34748430521307583,0.5155829258534549,-0.0003619547577717009,0.1154981555023612,-0.2722967324359971,0.5144304902967661,-0.029849220411464674,-0.4691145959070949,-0.25296592062046785,0.8288945578274874,-0.19060816601909827,0.3275702881664672,0.645414654017257,-0.2884858008873167,-0.5092507173434963,-0.26008991082867566,0.38326537343932515,0.24826860888229066,0.18389519671931692,0.2919306415088187,0.794100470697687,0.4946175377353958,0.24417078328499942,0.03411433615611033,-0.416906852737214,0.37035617786589964,0.5116527337653778,0.39105924354249144,0.7717969534223432,0.6686342240672991,-0.22242452512104238,0.33121594482227895,-0.017177349864513657,-0.18077168032613605,-0.21604573584459447,-0.09003119187760729
Temporal_Sup_L,0.2953048412654633,0.6810419499364435,0.12277649299698107,0.22434570339381024,0.03350271198253649,0.2821394119675553,0.3571613162192413,0.5176114261270511,0.3719346728251106,0.6620734475513627,0.1984705565036687,0.26578353572437075,0.5253573504609356,0.6393896856571322,0.6035461044317638,0.5968472450618665,0.23811629668930476,0.5096856774843086,0.2911940152931948,0.44515323612028806,0.3188362500071384,-0.08448828568879625,0.27863688591457253,0.1892589267713163,0.4757798504413125,0.25504357760050983,0.2444933243611845,0.37832768209424156,0.8189457232663592,0.5823467643616809,0.014731388555915182,0.1179872742137645,0.37312546053974144,0.12342844614159691,0.4938619130146315,0.7920204455251378,0.5527132003435302,0.5319973057681624,0.5709396388644714,-0.15075808385672945,0.366405943506436,0.3723063612937209,0.38278024033947866,0.8336948185167624,0.06759593175573392,-0.014478071852474437,0.4249166205606403,0.2165707161738751,0.7675354855120478,0.532333639559986,-0.08203966767816492,0.6401094270851301,0.3885782536525269,0.3370026213171525,0.4104297401037903,0.3831911049899619,0.4228998800621717,0.2729396250447999,1.0,0.13612481620785188,0.512261344349051,-0.12110666586998628,0.6133646460173368,0.1222425429011488,0.6558686173807198,0.5192626644728634,0.13699039129967155,0.2899545991296165,0.37701885577522554,-0.07238557522535027,0.05711470478828623,0.2025540908906066,0.6233034325386848,0.23827591083171396,0.213103671811306,0.2580550928595689,0.331271208081363,0.6090182497293564,0.6980736645991155,0.10440898310964598,-0.10238178102591133,0.1750844855699257,0.6652296654523986,0.7367627678715392,0.153479204775648,0.34924208344056346,0.26186634519176466,0.1533523651591219,0.4980978910816249,0.6600952242651256,-0.10344304798084895,0.19562739697665696,0.39378310297969266,0.5313154248077876,-0.027953002410244943,0.3398688056573851,0.7438303362594428,0.6910970271263459,0.029688070660894603,0.3590370898399085,0.4577197930496728,0.02466495761938117,0.10395229983078504,0.10831352800457689,0.07996646721183004,-0.08684651353302295,0.21840852113305498,-0.009676440062310023,0.09947419650449524,-0.09257454894623397,0.7790634271361233,0.1378030764178893,0.4275903211429814,0.31275176354720385,0.08814864955252247,-0.0392704710124513,0.5736813384818501,0.23343327512623366,-0.028258784211191042,0.6572389179575576,0.04476116191125855,0.503228500866961,0.21359079197493816,0.24779882581113577,0.14456178791971508,0.35106508845012796,0.22600807522984862,0.02810853394479249,0.1077534724254555,0.21467737684384133
Occipital_Inf_R,-0.08227326942008727,0.3106743889983394,-0.263333402927012,-0.3852317561735277,-0.3199252368228329,0.734409724286648,-0.262397351555169,-0.06654195178633651,0.6193764103761233,0.5796951799106775,-0.06970310973702898,0.6969563456540518,0.42081945113210695,0.0328324659346203,0.2510466251533108,0.1295618768599428,0.7129721019321557,0.711137097850341,0.6255229124281241,-0.2658651029188697,0.7574974045698938,0.03575744652926238,0.2432037211774769,0.31638910695237393,0.5509241833931066,0.3095434004945291,-0.09760974275522899,0.15168904355625026,0.2546392306520198,-0.06892385241576525,-0.20826881509858247,0.47952665598411925,0.03960017431283834,-0.10816085952561869,0.6868624827212865,-0.06406206921004318,-0.04527380962600603,-0.10738611194272879,0.16311809203205843,-0.3638446406503267,-0.4035003291911795,0.3509735153579365,-0.00883847795362625,0.007517785461136347,-0.002669794643195864,-0.4486779300384895,0.034603202856589715,-0.19436978522666634,5.545312709863947e-05,-0.06442566903266696,-0.4197277459617723,-0.09880940977201716,-0.6627565273250137,0.5390920311761571,0.08815529998155192,0.4249672355475595,-0.11031322110198534,0.5001559986123015,0.13612481620785188,1.0,0.5778296072869537,-0.6738241597474014,0.3037454254943192,0.37664741442759375,-0.14003782115080166,0.434687939309223,-0.3493737599574797,0.6839501802488747,0.184376506290762,-0.25040421068916013,0.0068488840079167996,0.4453092089139424,0.17044354662429112,0.7086442808533375,-0.21524332705161686,0.5896911399612773,-0.27543309240780683,-0.2572249995081603,0.10435139857858447,-0.27381392273297095,-0.19057689077913464,-0.09661485009911706,0.18061516361836769,0.02777922278672908,0.3153766752181135,-0.1837381925636822,0.740161779006627,-0.11144438634536867,0.4386241405007345,0.5210396871219648,-0.0659598163566824,0.42143318040081024,0.37787396173385535,0.5654862024253746,0.5920021566105517,0.46584033754117127,0.028481731252179766,0.014581634664579337,-0.09540074195831424,0.5605912318215162,-0.08686672494797418,-0.4307352567671223,-0.2265147289019641,0.5558139133073009,-0.20558042352383019,0.5579833074725842,0.594878261264317,-0.29725121067170795,-0.3466635491795591,-0.4197962055083053,0.4064102990403618,0.07801120350911331,0.1408003883083667,0.26742590242778125,0.7171463706643301,0.6026585851026497,0.006866979649135333,-0.541018861424318,-0.3579563962042433,0.43162183677873794,0.6182266546982271,0.02323644783431645,0.46479471491742347,0.22341760521828558,-0.4164190933042577,-0.10107215179704095,-0.19855741594598258,-0.44612082351097293,-0.23076113605651968,-0.29981379610653985
Precuneus_R,0.054831927463221374,0.4970824070501294,-0.20733006030478618,-0.20478921243460008,-0.11271344022175642,0.7997653602406403,0.0680555532692191,0.050146032682698294,0.9227664764704548,0.8233359106497425,0.029983875299062587,0.7448075310178189,0.7057461287497827,0.36911969011653445,0.3266695475043135,0.5866423106252127,0.43956016418996935,0.8243416907382706,0.5879383321281165,0.05975940421486865,0.4905603262155629,-0.009953161301315424,0.002754430726430929,0.3105167222133719,0.8124973967940372,0.5013466189345012,-0.29808085084115915,0.3046504049787752,0.742792817365406,0.2515474322756892,-0.15892489858646605,0.36300448264179985,0.01384615611399945,0.11165245632333477,0.6013747554694252,0.431424745302855,0.0742524156502806,0.07779992760424866,0.49182243051668784,-0.02506987434107741,-0.11934520187047508,0.4873213753243263,-0.12203509627191644,0.5299196510671083,0.2906705624487422,-0.12897833284382734,0.2358811457614483,-0.027936458594658764,0.3556344746606613,0.034235883284821245,-0.20074210531074513,0.06368312613061561,-0.30481031511576046,0.8179182798280906,0.28162140534474445,0.3493970110908781,0.32245255925839944,0.5150326704517388,0.512261344349051,0.5778296072869537,1.0,-0.5247151720580685,0.6390157664490097,0.3569427330700342,0.276629368351003,0.7191022141354475,-0.21320097551992515,0.5389012933188685,0.08626537251104967,-0.3050275667664515,-0.228422128156677,0.44554718859799,0.22570680478361915,0.5315564136743322,-0.10437265733354975,0.6149006985782828,-0.09899354787936483,0.029752935393780204,0.5164951994595303,-0.11875166361371825,0.10407002929792149,0.05058842464066156,0.6994102908957162,0.3335721286464074,0.16467815604899563,-0.014669832103642798,0.5555556538486618,0.10031826899056927,0.674718361331547,0.6205612658346836,0.06465306140033023,0.7765947093871555,0.5167369225010525,0.4224055137318075,0.6325171111764877,0.7832694359059342,0.24831831857977765,0.3964160750084958,-0.21603480141090362,0.761772250838328,0.0718910530571471,-0.423416545978999,-0.09903931143094714,0.52271816949199,-0.19956664608842098,0.5098959946365694,0.5345624444339557,-0.07852733067782824,-0.1730393737323404,-0.2689790020867469,0.5576703413351165,0.04201813169540493,0.3295851694832988,0.03868736581676119,0.5930694877815071,0.22887041796675733,0.333429386186057,-0.24054570243310858,-0.29498719094303355,0.624020709372533,0.7420479342593762,0.07061981673359079,0.4948755767150311,0.18685171041705248,-0.3064149411419247,0.3395282356890715,0.2922674780558656,-0.0752328413625076,0.20635134178753411,0.06752811317674945
Thal_PuL_R,0.3208465509523813,-0.25310715247916277,0.4875429068421053,0.5221729354049182,0.46624114903166797,-0.6047530100477342,0.4036968540524505,0.3602095040852902,-0.5826903972972244,-0.637774842355235,0.3173304568404073,-0.7126302059625481,-0.4166714602743649,0.19099294825401847,-0.14480462355825227,-0.33254634304228997,-0.44924804159725523,-0.5992572694860843,-0.6114725196392443,0.48313381464777866,-0.5250029590934209,0.2349956174391508,-0.2365270461915337,-0.21669623180865707,-0.6227355432148665,-0.20680076139010894,0.09568784171318873,-0.23121803679647748,-0.19029622028794163,0.13198362559084564,0.6040592715203559,-0.3553488175616452,0.1881414900937083,0.35010805368726083,-0.4400822858673062,0.15382407842227236,0.03506694471700615,0.14467315940237446,-0.010777105514012127,0.4694685556736172,0.32771825948203137,-0.16775917040293178,0.12893373058999275,0.035113255337126364,0.0642886736184858,0.6158626082480271,0.13547140371744137,0.4854286221005309,0.13542568101928404,0.3005604743974548,0.5862056902880376,0.1392607892524638,0.4954827454338701,-0.6906766559431443,0.22436057459936434,-0.1958753602524964,0.02620427543758351,-0.5171479064453465,-0.12110666586998628,-0.6738241597474014,-0.5247151720580685,1.0,-0.41099813228375137,-0.13722524912145398,0.07342131604568615,-0.5443665362053506,0.6601884222740124,-0.6421004802081564,0.05540534271592513,0.5746671639812635,0.04600458408351721,-0.22874171979044386,0.03604343032780154,-0.515748001481104,0.3556491008930885,-0.5751756134543956,0.5388340501908592,0.37415296923746594,-0.21731990554331093,0.5544867879994518,0.3157565884374948,0.39644749925689365,-0.35665852455008074,0.11464141942925339,-0.43482484017297524,0.4164503132171654,-0.7328295880664921,0.21714106566797564,-0.13240472566801392,-0.411849410244285,0.3722939565196071,-0.576582967052049,-0.21506430390946535,-0.3920963501705345,-0.6147367661704345,-0.5089417792762415,0.07182847431944661,0.1367863556141451,0.4272563746699504,-0.46983373924877564,0.36386782156244035,0.7163069300908699,0.5214743855499392,-0.5270418453995275,0.10382068851129375,-0.48841589200186397,-0.5366133114489934,0.5776007253974667,0.581686050418828,0.6615005274847497,-0.25701414625916585,0.14552366577730577,0.06430509907953473,-0.06376407300054589,-0.6856968034480095,-0.27481983377388214,0.20884313586677075,0.5244673655458849,0.7017640082118746,-0.3519072350724677,-0.6483679912156598,0.16083197629088566,-0.4112727049471989,-0.0344993742320334,0.6592280102534179,0.14446412938901518,0.18670743751383062,0.582858499511837,0.324114652074814,0.5251392536341799
Calcarine_R,0.03909586023701899,0.6741822769494266,0.055985949573714555,-0.25207419928329594,-0.22846576611572392,0.5058501181713305,0.07634701535649523,0.2171446728382444,0.6078691816135322,0.6912786384987294,0.027342417115404978,0.6455864745747875,0.5945915246496183,0.3030717276152376,0.6902548498933115,0.5407678943493301,0.4018037367154398,0.7990967264819431,0.5780745375782178,0.13207376849332103,0.45236735830006836,-0.11399252276779498,0.341789584650342,0.35956464442898944,0.5077744210987454,0.4747579430554632,0.31864098665967455,0.578705973654195,0.6352020455263886,0.5036757602208498,-0.10102621872128495,0.43573132957854893,0.36776747239772895,0.1737841100105622,0.5204239595814045,0.47733860714079845,0.3553933659973782,0.4018124724607357,0.4590805466284673,-0.21154016475659515,0.13525228199514586,0.5351587870775566,0.20471741147228498,0.670975203573859,0.22912186858380598,-0.12930173625384087,0.453438377945074,0.13081522014482794,0.4451452694015642,0.286919685860159,-0.3619875266390452,0.36020001642588706,0.1627263614023411,0.537900245925361,0.28040565353244795,0.5481383794589313,0.3296624580480198,0.6565035205769842,0.6133646460173368,0.3037454254943192,0.6390157664490097,-0.41099813228375137,1.0,0.4176934808666293,0.6356397388602341,0.4534662079293687,-0.24275484023378374,0.6172022612725476,0.4342507383033315,-0.37894622227508334,0.05284075690658068,0.34635452949465906,0.5728258015637522,0.28416791523824386,0.1302487767806915,0.6447707951070079,0.06306375971533387,0.28132641469128117,0.4866608429269246,-0.00855436347446717,-0.10085300917688776,0.08164141802734855,0.5774098391889884,0.33561053464127255,0.2422170956183373,0.01422325530487069,0.48808899110821335,0.027805856410037123,0.5475387889830962,0.8096907450017643,0.0070297640802322835,0.5146955239445791,0.39938626034003993,0.5816874101333596,0.23501519829886255,0.5390905746055803,0.49204458043353666,0.5078162875681652,-0.31359733988922056,0.5693188030751607,0.09907132609246591,-0.3038335556638615,-0.10006750289721086,0.5293763460197741,-0.10918756557755907,0.18312392935217142,0.4014976791017526,-0.14154873656321254,-0.3086205244524589,-0.24432816678178831,0.6387764194315195,0.0653491824782492,0.2729624245645437,0.3246332690214748,0.5181426558459002,0.20505647461630416,0.4589834336238279,0.12647794038678611,-0.3137124914372576,0.679468113182805,0.4358536847115693,0.5031764875355194,0.48605012446454976,0.43310497250599655,-0.07150161042546989,0.40304011163683306,0.1553065244906228,-0.03231897839218776,-0.012444267412816666,0.06756873789494279
Thal_MGN_L,0.005005601321033937,0.415175262481541,0.27754347756979886,-0.343555760520561,-0.25002819656311753,0.38740014395653094,0.26061332122802205,0.2474100275723068,0.4166376587809182,0.3378245887683955,0.08525137393087757,0.45001721454415405,0.3589879712885718,0.26827104372922894,0.46239292829652967,0.09579796396106949,0.6008920660245631,0.4716522658630694,0.6007233364207705,0.12492108168155634,0.39249214155424866,0.17207345872772986,0.3024310887742168,0.2615803884673269,0.3138995972975857,0.5581188198897903,0.11965958217524132,0.3111066085340779,0.27804257984255926,0.23518857248538477,0.289843172845368,0.699870740205806,0.2402322554088601,0.3988520602797425,0.4853878826789005,0.15593592139408535,-0.05718273548882674,0.177301259144254,0.3607699019644408,0.08681233512263314,0.021502468174480923,0.7978190275068212,-0.030825274397675,0.2062943554068307,0.574457616183071,0.1311824031176491,0.25735915630209083,0.3520121523398075,0.19842881984729668,0.12853448842499568,-0.2312194663552858,-0.038952895171469666,-0.20209084400629346,0.2709146724342724,0.5753794079646323,0.4465498763478839,0.28227560701933285,0.5634976423753035,0.1222425429011488,0.37664741442759375,0.3569427330700342,-0.13722524912145398,0.4176934808666293,1.0,0.15664475383001128,0.15915530186478577,0.01739020016863828,0.6175451741734229,0.344502008945779,-0.12273652260073845,0.11807752607458451,0.6935581675309023,0.2596621404689839,0.26651958491167427,0.37259799343601696,0.48523945556690223,0.1434849106916579,0.15445874951847777,0.12524767165967648,0.22077699165238576,0.29121887760806087,0.3385971308873693,0.16326637736728153,0.17619614298152517,0.14368529621659515,0.08955038511489383,0.3626087586182165,0.00931328751545293,0.4397209915328183,0.3203587931358276,0.40657052222243256,0.3701157455726098,0.2800953599468755,0.2375105477178859,0.208855466932622,0.2956034600356578,0.05771026743846798,0.15361063635548575,-0.05325860815874226,0.5112799740745912,0.21725977727280982,0.02303485092482359,0.1755555633107052,0.6276909727550041,-0.1472216473421162,0.2791331867879863,0.3948766745411071,0.17102517412018234,-0.23636623053239625,0.03366822735146683,0.2670702928587833,0.3820436128181046,0.35965043928172563,0.25313023065672335,0.5447782411162205,0.5073257146224294,0.31064813735110414,-0.06580665465250382,0.030281329155072843,0.15682079926029632,0.4070698170115929,0.35856969540008604,0.6285015488510068,0.7445736564409212,-0.023778574286293246,0.3594003250115192,0.06224221609830331,0.2163714855525323,0.057450105202772446,0.22737962480018986
Cerebellum_6_R,0.19243720296992783,0.4111001600037859,0.2706391738724679,-0.03127956113402866,-0.17762550289315918,0.02535525780684282,0.27820755415485254,0.32575883625999247,0.09985501037259478,0.3169673127430363,0.166735115959387,0.07340996869765841,0.37649629785933225,0.44294867671467336,0.7802666398082886,0.561791471534567,-0.01828260255848295,0.3400959838998849,0.21910470178516084,0.23419331096627033,0.3454755539584907,0.10944248948405887,0.3212761192879006,0.03871689081170273,0.15796201856223843,0.3671454376702994,0.6008012873941935,0.7355291388875701,0.5948377989984708,0.5976389936735893,0.11190789924608674,0.07560357364028829,0.7128597130612497,0.19557798602413756,0.3521457311367554,0.7210955645731331,0.48712359169520025,0.46401632098559287,0.43778509586013353,-0.10629244522511863,0.43791260224361483,0.2684932669159091,0.6352742156554698,0.7532542850959492,0.1268233008495616,0.18616666654863762,0.5634371624901047,0.2207311635173182,0.5896135408008593,0.4788104904900595,-0.1719952007276793,0.5764698404846372,0.6930320779231341,0.10044252679862466,0.1892666563513016,0.6080597801965968,0.41091365866814034,0.3701774581757688,0.6558686173807198,-0.14003782115080166,0.276629368351003,0.07342131604568615,0.6356397388602341,0.15664475383001128,1.0,0.28590012862055436,0.11888757218053976,0.16609962505108794,0.5965392074744347,-0.13613248804057293,0.3654925635027914,-0.04437554479584733,0.6848061429140542,0.009833042226787355,0.30626385328275235,0.2686517098945441,0.36916876037694824,0.4556497966537355,0.530255710942017,0.13955363456829117,-0.07349673556424555,0.1505586490526103,0.5715797589480736,0.38306548465843243,0.13333341021382802,0.08371372685172795,0.0021889288315815364,0.023640744932666418,0.3867545586639666,0.6333446376029139,0.08421428729343006,0.04361836383686434,0.42041726294344095,0.5481421596958997,-0.2597527767088108,0.19780045888975642,0.6341017606755417,0.5908749085916323,-0.14740028140594025,0.1984263125951621,0.2238991922680229,-0.012551469064448399,-0.06367702317049272,0.20814142374607766,0.08427312725350439,-0.20556907597020743,0.07376827729576177,-0.0014256178864734481,-0.04170887776984924,0.08051120564966394,0.6435162534636911,0.11236338519683477,0.18718565875960844,0.44244722541934917,0.06872354914321871,-0.03560379336573898,0.5489391515956635,0.6364035818626385,-0.03024642112092925,0.6401154029464873,-0.13710187510749844,0.7920487185647578,0.3503671140159637,0.3070712479190858,0.37423567691415827,0.5283957060756733,0.24265558102095958,0.14705553968125848,-0.03608242279477835,0.28173955240461646
Precentral_L,-0.06329343258404241,0.23246618013520504,-0.2801453702749125,-0.3495887200299662,-0.2517983968678323,0.48635358091410463,0.1366312327156706,-0.04549414051235343,0.6800774361467139,0.8045313517638231,-0.1509458102039473,0.5164131409574749,0.6926867258316628,0.3474089691758589,0.2877771231198212,0.8056841423762048,0.3739012781451488,0.61336461075726,0.546592625664337,-0.02268997733464975,0.5072694540574998,-0.03693396719241057,0.031283443164813574,0.1269847593725515,0.9367179750333493,0.35704577051093345,-0.1703822028157967,0.40015162436294255,0.6882342959560123,0.23773746593390963,-0.327155259541192,0.3129660773494181,0.01340949519461247,-0.008950028716172053,0.610056795016468,0.44643774370943057,0.14475013592269784,-0.18279606930343262,0.4164272961188604,-0.1941825439876568,-0.1652829860135919,0.29386161155057966,0.06714209478657761,0.4561776428589797,0.2671036319121863,-0.06494058514694455,0.15283008848237242,-0.2706178215379782,0.39895174904788583,-0.05132044129321177,-0.38690903378186525,0.07931451140861684,-0.1943585767324348,0.8265482374343375,0.06482675155354595,0.2568619773268977,0.5090721210190612,0.39425752813125586,0.5192626644728634,0.434687939309223,0.7191022141354475,-0.5443665362053506,0.4534662079293687,0.15915530186478577,0.28590012862055436,1.0,-0.25984100305620067,0.3771716770865322,0.03156519202852348,-0.546107994564302,-0.12226927344503657,0.3555043104207288,0.07086350060979878,0.4319943951682847,-0.20642185738685395,0.4980721807271064,-0.04063569275280741,-0.059105794574793855,0.8091910293288264,-0.20478162520229348,0.021040340503172987,-0.0897377451829395,0.8325752315284856,0.4093219780858539,0.26680239592306787,-0.1367655861262303,0.44279570473328145,-0.03386721435686349,0.46697572383915675,0.4583032092261153,-0.017364573264693144,0.6167608207466136,0.42421680528270356,0.4460275836577955,0.48767605838588224,0.6906408866549244,0.24188670316947847,0.26013333933214394,-0.4626525996162964,0.6146510417995068,0.03674665459736094,-0.5525576348671113,-0.3505742698952721,0.47437336140600295,-0.021541525821856148,0.4426111559475388,0.4894731929511428,-0.1281120533012972,-0.3856045883603125,-0.3242958674866935,0.5184380598241529,0.019016030669707834,0.22782181962272446,-0.011193511777081422,0.5310888165340326,0.13882759987487447,0.21523483251133188,-0.14163656105500486,-0.30388177508977976,0.5569956793615618,0.4865278066565736,0.07616718878657078,0.44820219229876995,0.07129298067816355,-0.2701153510775866,0.2510038765886798,0.1994097564623442,-0.21083172414793142,0.04301842458620734,-0.08593501685479192
ACC_pre_L,0.4006565681390616,-0.005489145581825034,0.4313262539294112,0.5376917293799404,0.3949905833520843,-0.3787395129503027,0.7742953414850481,0.5277278160289679,-0.3184918112420323,-0.3701320277734949,0.4286319184657345,-0.5216643962525069,-0.10055538183134352,0.5764853892847731,0.03530643792575347,-0.1309128573255381,-0.2406415853454856,-0.3587455618366067,-0.3746793099052252,0.5384643007997278,-0.22690629621357047,0.31936361162625504,-0.22071655282310337,-0.053598112627806706,-0.27670470841443134,-0.019572267776411398,-0.004780529243634567,-0.1956951908624966,0.05289275885138492,0.3097860345096506,0.6816506517822235,-0.13947789033613325,0.2053417691778314,0.3802124710008652,-0.03828626816556683,0.32723604460808414,0.15474074795476758,0.27295246961146596,0.29817643659416854,0.591217779215327,0.4554457215326471,0.16810522443874018,0.08637653652189485,0.1886735620487981,0.319084368944856,0.5343684612582494,0.21316191401257498,0.6104102001123285,0.3554113060542246,0.3577177851287986,0.62624914753028,0.26404614642995455,0.3249347173315068,-0.4392241118535457,0.5070635282990337,-0.10181374820028351,0.31648010810805394,-0.3313535223279984,0.13699039129967155,-0.3493737599574797,-0.21320097551992515,0.6601884222740124,-0.24275484023378374,0.01739020016863828,0.11888757218053976,-0.25984100305620067,1.0,-0.40148997626449207,0.15108812462937488,0.6711257490490924,0.11278545086518572,0.026864846696676492,0.131662877233585,-0.34174779032046104,0.48664499280214374,-0.35775393133041533,0.6549207543864716,0.5612192775918079,0.04472307437030907,0.5769160698922602,0.412783006650753,0.4964519401494829,-0.09201300646369726,0.4126698982357719,-0.35718869134871034,0.6167333514315325,-0.5300257804659321,0.38426494093954605,0.07758407375608607,-0.24172279984260814,0.36161428295487286,-0.26633660556633343,-0.058474292217806575,-0.19839073387214345,-0.42214737081789994,-0.25483279264046654,0.22456361624943233,0.16497167098741405,0.5380359539242973,-0.1068888856320616,0.6677676316718042,0.694891076551276,0.5383074914327258,-0.3244578023138218,-0.016053183305420493,-0.2488302362438485,-0.25561120023685285,0.5604486657989807,0.7211958105332466,0.6522880061038039,-0.04916157760764448,0.37253648141018325,0.22859381417409946,0.07820163730122014,-0.5224104584324033,-0.2318673402246765,0.37416409924857197,0.3716038722022856,0.5970828293088647,-0.18065721019472375,-0.3700495605883639,0.23687474822706944,-0.07635639888901134,0.20406057558688553,0.6937817337884599,0.33389935311467517,0.3974060967577557,0.5431665648296222,0.36254288085498565,0.5610537423988277
