,Hippocampus_L,Cerebellum_3_R,Vermis_10,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_MGN_L,Heschl_R,SN_pr_L,Red_N_R,Rectus_L,Angular_L,Vermis_1_2,SN_pc_R,Frontal_Sup_Medial_L,OFClat_L,Occipital_Sup_L,Putamen_R,Insula_R,Occipital_Mid_R,Vermis_7,Pallidum_L,Frontal_Med_Orb_R,Occipital_Inf_R,Amygdala_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Thal_MDl_L,N_Acc_L,Temporal_Pole_Mid_L,Thal_PuA_L,Fusiform_R,Rolandic_Oper_L,Cerebellum_6_L,Cerebellum_8_L,SN_pc_L,Thal_AV_R,Frontal_Inf_Oper_R,Cerebellum_Crus2_R,Cerebellum_8_R,OFCpost_L,Olfactory_L,SN_pr_R,Cingulate_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_L,Lingual_L,Cerebellum_10_R,Frontal_Med_Orb_L,Supp_Motor_Area_L,Fusiform_L,Red_N_L,Thal_VPL_R,Hippocampus_R,ACC_sup_L,Caudate_R,Raphe_D,Calcarine_L,Caudate_L,Vermis_3,Supp_Motor_Area_R,Parietal_Inf_L,Thal_IL_R,Thal_IL_L,OFCmed_L,Thal_LP_L,Cuneus_L,Calcarine_R,VTA_R,Temporal_Mid_L,Precuneus_L,Vermis_4_5,Cerebellum_6_R,SupraMarginal_L,Thal_VA_R,ACC_sub_L,Thal_LGN_L,Paracentral_Lobule_L,Pallidum_R,Olfactory_R,Temporal_Mid_R,Cerebellum_10_L,Angular_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,Frontal_Sup_2_L,Cerebellum_4_5_R,VTA_L,Precuneus_R,Thal_PuA_R,ACC_sub_R,Frontal_Sup_2_R,Temporal_Sup_L,Thal_AV_L,Thal_VL_R,Rectus_R,Vermis_6,Cerebellum_9_L,OFClat_R,Parietal_Sup_R,Thal_PuL_L,ParaHippocampal_R,ACC_pre_L,Cingulate_Post_R,OFCant_R
Rectus_L,0.3210849218687427,-0.1959838894574716,-0.23599585095344752,-0.11739860333379572,0.35473328379998464,0.2097865144122208,0.08681233512263314,-0.04042424282266151,0.33212074652477747,-0.3912137046170845,1.0,-0.21303381182309944,0.2872937187067152,-0.005861323801162439,0.1718487318688737,0.17413823555112173,-0.17262983401251467,0.3304664695220984,0.1747156380044821,-0.027587654221187852,-0.5343214313870719,0.457674055481907,0.45288072493982456,-0.3638446406503267,0.3077373272943669,-0.33435945492882163,0.49166663172803526,-0.058497403907673606,0.4619299287905247,-0.25085251139372855,-0.24631144941228597,0.08572707417260225,0.1658686521628705,-0.3317720522687668,-0.21083283986744542,0.0869441504047017,0.34627383389208377,0.11467178262617629,-0.3883962975857751,-0.14412500462638783,0.31406377097628824,0.10262954670919276,0.5640240375271692,0.06276147326037018,-0.010723771266071542,0.2622974242513966,-0.4395605134087111,0.6538130510060103,0.27179951018012843,-0.04001407617246226,-0.08598023991884844,-0.0072650967062290826,-0.38534600697992083,0.46517434828467935,0.3253662949767268,0.5051854137476403,-0.015493841163952938,-0.24024379641901014,0.39983881347183736,-0.3258427226068544,-0.04663797916304068,-0.09519104915900412,-0.13855561994576607,0.19305898643018943,0.5643251888846468,0.11177132269192971,-0.2504163089634376,-0.21154016475659515,0.2946305851501086,-0.10361400274235763,-0.010737707783680073,-0.24308520555434496,-0.10629244522511863,-0.29493599154381756,0.5390881687946807,0.21703123291627205,-0.21533475209314684,0.03851041703265753,0.5380566741840009,0.35222581586977775,0.11911932063061416,0.5413363263515353,-0.14936745138269153,0.5946725578971617,0.43225128717943045,0.3646327127263368,-0.2541758675167943,-0.011608494752212553,-0.02506987434107741,0.6479940453408776,0.40528498173959554,0.15564582441625435,-0.15075808385672945,0.5152583801023467,0.16905329664299676,0.5814075130679927,-0.37164259721451665,0.13294888055033036,0.39277448870047993,0.038480613457615956,0.16686528246460502,0.29105321480120955,0.591217779215327,-0.07158637530713396,0.3490673909472369
Angular_L,-0.12969419174949728,0.5060995430241918,0.13328933700599987,-0.12101595669697794,-0.4053226791743819,-0.5483148802596174,0.3543864022653381,-0.30446227569025985,-0.19807441056706737,0.5595632395630311,-0.21303381182309944,1.0,-0.34421926184994256,0.09773372022868163,0.15866996613705447,-0.4710657746241927,-0.21152044990433364,-0.21112438105127448,-0.20497629217563484,0.3199961112088686,0.2918751755194618,-0.023107353981056455,-0.5232931549974955,0.7416745575386846,-0.15022874933722355,-0.014960946826422775,0.010562083364014659,0.495555247956754,-0.23955481513543395,0.04251809553334658,0.8103371587725238,0.43075108802095097,-0.3188802070601023,-0.07467945813262943,-0.015600913978695556,-0.324110942868221,0.033139648861597405,-0.055241617478761024,-0.3046486249342289,-0.22498565749275398,0.06818595917348337,0.16185389833591876,0.0795700027020027,-0.07019867778822265,0.37042575591771804,-0.21060919567179368,0.42064771509359533,-0.2753833815882723,-0.3982581579712418,0.4035958106804503,0.2413358232747182,0.33323452053915104,0.6798461347981263,-0.4303492462746436,-0.17341289266509188,-0.3774946368386458,-0.2779895010728191,0.7982018001374244,0.09589551350286525,0.2502509260377807,0.4295761515878401,0.8707785991917405,0.577178253588706,0.1745395801464921,-0.4508776167732427,-0.7601634777314512,0.894015307208798,0.4873258187729976,-0.4869518773199031,0.3782979947602874,0.8809752965619881,-0.14169575632304968,-0.11146472667592967,0.7886050821376794,-0.7160809721606455,-0.41037338972498477,0.728000210612795,0.7345840221827851,-0.24414501786221307,-0.030890847310380037,-0.012481446607357321,-0.2503908716756273,0.8272239546361282,-0.40336994997425124,-0.033468487769534046,-0.007543929022762176,-0.25150624211539785,0.2033018606180898,0.7737279171004005,-0.3465879522689182,-0.6303147374276187,0.3910343323007671,0.1769638790291438,0.22692201741902626,0.414230125667123,0.03664712842651236,0.32290229076953825,0.02781427160714294,-0.41769429808191916,0.6729792089623547,-0.1599987547994496,-0.43218345759868326,-0.539373823924786,-0.018080440028598387,-0.3939968871237186
Vermis_1_2,0.4872271627414606,0.24561490542286052,0.3833337304997118,0.012052910700791687,0.43998544106547804,0.22559857164108013,0.37259799343601696,0.3504462541482541,0.4881033584676538,-0.03979782166972282,0.2872937187067152,-0.34421926184994256,1.0,0.11727810024740083,0.24824746233374445,0.2528766406686944,0.24656003642670007,0.39665305167274445,0.4889321231676725,0.11104933315138481,0.13481910462543212,0.3435052239611127,0.3093861536876828,-0.21524332705161686,0.3617666138423944,0.3383108147891742,0.25408968692148254,0.2526405206955582,0.43380222720426975,0.29003830326109736,-0.2595030732565212,0.22878476740056775,0.6088336361111514,0.506049713921291,0.36172941413520837,0.6808493163110614,0.5516707518498908,0.38157072277003085,0.0763702124895163,0.3660172327830602,0.32766909100366076,0.2787529953177777,0.26510393117674713,0.291269609415139,0.16077436238691425,0.5680010549807291,0.14633953710047057,0.41296728058781373,0.24748833162451647,-0.09918681306894893,0.4691074744723568,0.10870924351439806,0.008086206826983999,0.6394957642445527,0.40496877168267,0.42131037643363695,0.11216770523864339,-0.09197149654224876,0.5442557831393824,0.17804983668816424,0.0015812862989975274,-0.34070600252609057,-0.029631676067425547,0.4687006227560167,0.31591456748883306,0.3301384367494831,-0.15594479062178548,0.1302487767806915,0.5607645956470856,0.3586413313474399,-0.16148037281979435,0.42290012994243414,0.30626385328275235,-0.09235158296176475,0.5922094559742057,0.4570893173187235,-0.1666984812298643,-0.1649729847541848,0.2986771931022968,0.31410845297685874,0.08600500551402417,0.4392487445674432,-0.19575281024752297,0.43835294435171795,0.32547348910150187,0.3891392441542191,0.44474095135803055,0.20115653045277263,-0.10437265733354975,0.23667917341810718,0.3764159939561879,0.22282523484417832,0.213103671811306,0.33833422399953716,0.48512752324436864,0.1097484847786312,0.052272133088754565,0.43861905871969886,0.031568489327030325,-0.16169627812378143,0.24193979742432933,0.6172818040786459,0.48664499280214374,0.2616102582559563,0.29808498101725556
SN_pc_R,0.5071782650835802,0.3458571550455287,0.10334717129511718,0.24947407359984927,0.3596095734562866,0.05751752568684457,-0.08744015119462552,0.24379545056979565,0.3412369051703859,0.49579194645680075,-0.005861323801162439,0.09773372022868163,0.11727810024740083,1.0,0.4430511812085412,0.24061689840769662,-0.06997529893084507,0.3810875657248413,0.39685957818969114,0.08808269731495656,0.1240318083790987,0.3241096988078886,0.034017895771793545,0.145246406188694,0.48294844838354506,0.06514110596544564,0.32739377509030093,0.14620335657725098,0.2921957999085521,-0.06627618278578024,0.06174301463520796,0.4033556966829783,0.1692527047637538,0.24068929416785362,0.31834422144109537,0.23186800321070677,-0.1519178235516555,0.3494617931630697,0.13595550932013675,0.2442155762922836,0.3135471170196521,0.5954599996754945,0.40409067972689167,0.33511552618602236,0.38300629826416116,0.23999186193223368,0.207572171937561,0.2541345826390045,0.03699652477369972,0.3680515210636564,0.2220914451270843,0.5006730326102227,0.04604345286545299,0.24175624756377642,0.26382361176656344,0.23562352813958473,0.5507608323913004,0.24776376300620667,0.2731282702114807,0.36430293221259713,0.3385055787744319,0.13050715103568772,-0.06986026198303845,-0.09711638370796424,0.18158446972597142,-0.00819770440432602,0.13843313940791552,0.08520724781186294,0.4997076237305459,0.20293925913322952,0.25042227345794793,0.2886419545006947,0.16527254157578666,0.17931171765171475,0.09817083612004207,0.25945082378673856,-0.04283863065180175,0.40699403792948785,0.3250273231670712,0.2684768373788819,0.30558385621918777,0.388810176435434,0.30057762827849493,0.33740654170449424,0.2028957947987524,0.4193728579427557,0.12298274612519798,0.19431483495195953,0.3110631879719467,0.0509709527568154,0.07205541550810812,0.4416221527157936,0.3273871728642758,0.05503437381892238,0.167982311385745,0.38098607214650754,0.20045712766270593,0.4560618712491465,0.14883449822728292,0.09826081069098906,0.05442593390982754,0.2561865542328144,0.20416551217165743,0.31393260878460816,0.1614087822726204
Frontal_Sup_Medial_L,0.4889617239771433,0.4155569280768713,0.4248671346679083,0.37894213977206903,0.6226499360126213,0.24081079840912908,0.29099755601951377,0.4543311068103448,0.40256109693160824,0.27308428968264264,0.1718487318688737,0.15866996613705447,0.24824746233374445,0.4430511812085412,1.0,0.1191369144432895,-0.0009017560809303132,0.6516282442229954,0.681471943054706,0.25012566375427503,0.19859607943092675,0.5931742532872637,-0.0985066615085617,0.05263308380627126,0.545819648469968,0.281891988194154,0.6562469312858624,0.39958500855573936,0.43244454889511014,0.09942216735037851,0.1955424803594964,0.5482418614246727,0.5162061420877434,0.34261298570053184,0.4650567610109177,0.39266837861919207,0.31268381453758454,0.7101532413884323,0.2123009855955606,0.3922644555712719,0.4323520718121408,0.7395829971036579,0.41818373188144065,0.7133255470852108,0.7692128323991506,0.38445865789967715,0.34946839232630134,0.4309984822652443,-0.047255641161489934,0.6671094254803875,0.5023327292820585,0.5354399927577264,0.24015086027877308,0.5250267861230679,0.6435654910691028,0.38243077985952945,0.30368337090274367,0.44752149876385494,0.6930848869103042,0.5586679576720303,0.6448478324940081,0.27060375772835416,0.2531453177370907,0.37817375258705443,0.0012075655450424843,0.0018052596329403159,0.2941345361716705,0.4358182870173639,0.27481840916145284,0.5520629321405496,0.4009835379367086,0.4498178430405503,0.45102627858379896,0.46640103654138115,0.13706333576931087,0.23739635315562535,0.200575496809853,0.5390217830555951,0.44950088353731493,0.5079360973160956,0.5341480900849376,0.5629900174162108,0.3463626873133323,0.36211650711762305,0.3001386390007563,0.855945288809526,0.32430104707382434,0.23251858967473496,0.4003539650899996,0.30988628112116123,0.013418647661397689,0.8468582851760958,0.6795060329114009,0.3830683998963658,0.5465595176389659,0.41693193267032375,0.3066705708354733,0.659918619226593,0.015164780904513089,0.038530197715962916,-0.02777767680244942,0.4056238733094384,0.2720544888174516,0.5918500355589625,0.06669767286502809
OFClat_L,0.31084250808292463,-0.3409230943701305,-0.21130461492361627,-0.02035001625942251,0.32955552406898575,0.10440320108411272,-0.343555760520561,0.33850903041013874,0.389180108735843,-0.20274362478596678,0.17413823555112173,-0.4710657746241927,0.2528766406686944,0.24061689840769662,0.1191369144432895,1.0,-0.2047870895433032,0.514150443374826,0.43032971823327454,-0.0731350501793757,-0.16788296052930418,0.054001973085028555,0.6148659117511083,-0.3852317561735277,0.4039256419493709,-0.0939856951073945,0.034389041873063034,-0.43496420232647093,0.5618955781314775,-0.05782373673158984,-0.743349446359596,0.03743367261909968,0.5381484997142717,0.21980323461118903,-0.07091154860484067,0.3558305665885026,-0.06998570192914882,0.10425263983320662,-0.02703938197099047,-0.06892205783564355,0.04765114172590864,0.20394246738505575,0.07897181926557484,0.24543436858222925,0.05587609544293053,0.5564690298363583,-0.1333139918448926,0.322445044834076,0.6007818736635862,-0.30974973228887437,0.10514818352364608,-0.2235576756208879,-0.46398610101185167,0.3350654976001682,0.42628480616736414,0.33093013794519033,0.5174836081223995,-0.32920704072811574,0.26159330681386483,-0.007886326114922466,-0.23634605959198868,-0.49050752364721717,-0.6539588991976488,-0.2959799699701836,0.6718783983297086,0.6691959653335334,-0.3966020141697541,-0.25207419928329594,0.6737693331767703,0.12403741795144167,-0.29014974755757034,0.3936659261548473,-0.03127956113402866,-0.24357452935546847,0.5969190173612915,0.7925630047389453,-0.6533982987820557,-0.38550313306382816,0.32844876161395353,-0.055891130935086145,-0.07046149152967907,0.3325821567262001,-0.2393744907165862,0.4521539823048563,-0.07670225941050407,0.29737235807805346,0.31650652708796806,-0.18564296234925723,-0.20478921243460008,0.07243203026596483,0.6438693389352462,-0.05666729472981998,0.22434570339381024,-0.27118375542804585,-0.20075288135840622,0.2800472419689787,-0.09154897248922603,0.05230272751660623,0.47520551042104364,-0.3717500229045369,-0.016333681909515497,0.5925654316285727,0.5376917293799404,0.2874809797548438,0.8656827354942407
Occipital_Sup_L,-0.010685223244621381,0.1766354001560647,0.4679420908408875,0.18788925790274633,0.14656913110014072,0.20024197671416183,0.11807752607458451,0.06394530885578376,-0.011521963525972725,-0.06368370956244589,-0.17262983401251467,-0.21152044990433364,0.24656003642670007,-0.06997529893084507,-0.0009017560809303132,-0.2047870895433032,1.0,-0.06881440788144853,0.07628215372519428,-0.04847407899613539,0.25826862794186917,0.014197846063369145,-0.10032704603068449,0.0068488840079167996,-0.031788479183890904,0.5671305027544513,0.016748491618115473,0.05818503727848299,-0.08707207400803561,0.5778398885760611,0.03718317844517974,-0.06700790029607707,0.14522670503784413,0.30420076212127983,0.4748296497763531,0.0993183139442665,0.2078484005634346,0.15309837259163733,0.3816931225196518,0.43311003733648956,0.10194974153011895,-0.10994366417028158,0.021568581872329358,0.05913996628319117,-0.067012379401745,0.19018938948038105,0.1888547583575569,-0.04733527224436888,-0.08444552173849024,0.02801051276053615,0.2089180433459617,0.05254271023517142,0.11186560884152606,0.1506456713176824,0.07005325954222012,0.043961877025446336,-0.2160950092143789,-0.08286256507697731,-0.003771448091205334,0.07514591892754292,-0.007923437158505416,-0.2692017651601607,0.19239488946938021,0.23735245281259723,-0.2929148568629262,0.033775461102049896,-0.10835883754081045,0.05284075690658068,-0.01858647603073315,0.09891551375090521,-0.2962207010532096,0.08121485321986757,0.3654925635027914,-0.1294908907457802,0.025984666181230565,-0.1064995424301915,0.1230139503362529,-0.17867078762570685,-0.12040391789797861,0.041177176211203016,0.045550390290865286,-0.05689720853373189,-0.20593271376609187,-0.0057931032430268955,0.10759733758131033,0.017528249500150993,0.20143416307254347,0.09681522726273675,-0.228422128156677,-0.023062150144934467,-0.07653644388059165,0.01851035218032238,0.05711470478828623,0.07299755980965841,0.10683719847435964,-0.24074562481001618,0.10509522377211333,0.2627465494627367,-0.13691147762070363,-0.2103913237744477,0.1970176673033784,0.053756906392906006,0.11278545086518572,-0.04308829531419301,-0.31276311719242783
Putamen_R,0.7329570660033509,0.045325377111999014,0.1405905190739446,0.12847929960080118,0.7696359627503951,0.2588684182915815,0.12492108168155634,0.45177649188203994,0.5055818317237012,-0.02395507803805176,0.3304664695220984,-0.21112438105127448,0.39665305167274445,0.3810875657248413,0.6516282442229954,0.514150443374826,-0.06881440788144853,1.0,0.8100477469917339,0.13115666936557563,-0.0852228011207035,0.725872567722103,0.2032095485246694,-0.2658651029188697,0.6751767591774444,0.13423412850992916,0.5859334979072637,0.10279453773753416,0.7379233718909638,0.08449518728844645,-0.2548096819348309,0.4819268128802931,0.6370566981990505,0.33123520182285704,0.3476933078322044,0.3940673351210417,0.22305873554267658,0.616066192937752,0.027670108856621342,0.20462689567980547,0.5218002175627967,0.6321443080772923,0.4903174636588184,0.5245730175714062,0.43212561940149735,0.654275056459504,0.07271519398534747,0.6878087773760856,0.14851022058340854,0.19268820536817474,0.4320553267343112,0.17319957521490512,-0.1663246381555744,0.6923963113177658,0.6888643422440179,0.6014902028734938,0.44389499453387804,0.05009513200065544,0.6769422163016917,0.2185569760101526,0.16779915100552398,-0.16819879365966817,-0.2173831274313114,0.1741444150096708,0.38547225856060024,0.38954737741005424,-0.05647417555011837,0.13207376849332103,0.6673015286622748,0.36708423833779097,0.0573484689348933,0.3688193372563842,0.23419331096627033,0.015316849620202702,0.5589368282603032,0.5561634378192659,-0.19347423166447053,0.16212065469809314,0.7807146345555243,0.3637885575606216,0.33595139071109625,0.7143196208894498,0.01951193925833899,0.6632957643321307,0.4718256114035043,0.6016714543280371,0.26467345726511754,0.1141474498929376,0.05975940421486865,0.49196987540509135,0.36656440942880847,0.4303789076884355,0.44515323612028806,0.3307657439341282,0.31950459451055113,0.6369994245614798,-0.004889837343726881,0.555203580196842,0.30516621020142864,-0.1389010188599603,-0.017551086160593338,0.6925024834288055,0.5384643007997278,0.5143759266911683,0.43827435840883044
Insula_R,0.7049093308220387,0.23067438773876248,0.3331166261500772,0.264701458729216,0.8071542743785264,0.3888603905030949,0.2474100275723068,0.7754836673884974,0.6183826579470219,0.18308270881180902,0.1747156380044821,-0.20497629217563484,0.4889321231676725,0.39685957818969114,0.681471943054706,0.43032971823327454,0.07628215372519428,0.8100477469917339,1.0,0.07531781491861878,0.09259546743054295,0.6507731948324821,0.3583841944863811,-0.06654195178633651,0.6852928961183454,0.3205510991265844,0.6721835233868835,0.33739291258356874,0.6670405471449922,0.13891416762138342,-0.12810390814683803,0.418273501781341,0.6709256803235465,0.5295516986731313,0.5363521595704743,0.5985541616574113,0.19518838066047697,0.7525538777785105,0.33801583126432877,0.4745873322639643,0.5073229745320215,0.697978044566994,0.21050098548258236,0.6112816516831988,0.47971854033730943,0.6341167436668831,0.2542236322792342,0.5059477871432836,0.3785950281859319,0.11374474199599317,0.45170115990026705,0.3234608241758488,0.12676104504362481,0.7901067950859928,0.73671646826345,0.7125501617765707,0.5030851050016105,0.1470234698625748,0.7022414000084353,0.38620435732112834,0.09207802878285731,-0.24233412680134045,0.01985403913097365,0.38059410300744495,0.3541564086103647,0.49758660830516876,0.0044326753548655645,0.2171446728382444,0.6103623792587229,0.4557228915229598,0.02595295241528177,0.46347966994128315,0.32575883625999247,0.08775435606502288,0.555581775518849,0.6203225663247856,-0.13301777651397742,0.11629137789869574,0.587237744409671,0.600336314343531,0.5652708465344747,0.6628026233142464,0.1326934178511887,0.7025357013188887,0.36110112267106836,0.6878524036285286,0.31396609880265514,0.2255426829122751,0.050146032682698294,0.29318818135116226,0.5054256520294823,0.428142332890357,0.5176114261270511,0.15159549602060157,0.45992997297651794,0.31406098689382206,0.08565490726881246,0.6486446443453537,0.041836127918047666,-0.1730296958031997,0.058042916919028555,0.6010325655208595,0.5277278160289679,0.5817432386972528,0.2768738333735296
Occipital_Mid_R,0.08224399680605608,0.34006820767453283,0.21903129660628604,-0.12320710526035936,0.0038608113299455587,-0.3546878607066405,0.2615803884673269,-0.05724552188649448,0.11608429557930709,0.22946712656535087,-0.027587654221187852,0.3199961112088686,0.11104933315138481,0.08808269731495656,0.25012566375427503,-0.0731350501793757,-0.04847407899613539,0.13115666936557563,0.07531781491861878,1.0,0.25319233880965186,0.1534660837663247,-0.1936147651540173,0.31638910695237393,0.1069615991754613,0.18559567262859863,0.053982144251008925,0.21353620267504772,0.12780463118097804,0.3067072410436478,0.2842959538860219,0.3614722128618348,0.1656448599157999,0.1762183039896297,0.2058541036754881,0.06445603473776629,0.2545934550274468,0.0784764397359295,-0.2543382657176982,-0.0033710004703787063,0.16522329834111368,0.1770333478315279,0.22545967690549787,0.058138404830712795,0.2346503936153776,0.2524422433607293,0.2963129796907789,0.06626004877825031,-0.18953870790245803,0.15860973639849052,0.39059918521651166,0.21621163370843174,0.33154218924052603,-0.040231796633372584,0.15068931123226723,-0.08361195731771642,-0.1394845795856809,0.4431701606920997,0.3423296693243612,0.2192000611548941,0.22247788035363822,0.22967952789359378,0.24283245877637052,0.23084342987518722,-0.2239727722620295,-0.21671594985508422,0.43160133319872823,0.35956464442898944,0.018887011377969706,0.4774005760154093,0.37113878122251137,0.15561672032764684,0.03871689081170273,0.288677953263566,-0.16791857338043076,0.006023136607214854,0.31765108102744216,0.33421396230242956,0.016926411203457115,-0.04597261529016636,-0.07350780089115314,-0.02689847760019863,0.31282384504623284,-0.0869508166913369,0.06518185208408135,0.19004652999966623,0.1616290388068745,0.1756169089271254,0.3105167222133719,-0.11251016553968309,-0.20975532040354375,0.3336753825437095,0.1892589267713163,0.17944756457604324,0.3700161909472812,0.07938363430680043,0.24738026508307115,0.24211675567636795,-0.20885803422688412,0.02137455091904089,0.034541271345020254,0.10311245847883846,-0.053598112627806706,0.0934914564610924,-0.047819363067034014
Vermis_7,-0.09373234064236083,0.7069838744419565,0.7057931509770657,0.416380575104777,-0.0400510741692741,-0.019883340901471893,0.2375105477178859,0.24367373959941763,-0.008703490077158246,0.43484398887666986,-0.5343214313870719,0.2918751755194618,0.13481910462543212,0.1240318083790987,0.19859607943092675,-0.16788296052930418,0.25826862794186917,-0.0852228011207035,0.09259546743054295,0.25319233880965186,1.0,-0.1722174247011417,-0.23650827627629717,0.5654862024253746,-0.040071104505439055,0.6120894204722782,-0.1928578487190497,0.21579592328614997,-0.28741452946866947,0.5815277738572426,0.3536963416178417,0.5049531770283325,0.19217841300007474,0.7293452599616319,0.48063427364265415,0.18696232805746196,0.06827828185170655,0.20635113625987844,0.48515345739578886,0.481878423434817,-0.12413775417309719,0.08252995471942345,-0.1597481153621778,0.3934135097516074,0.497116108063261,0.13435933407259035,0.8527358784168472,-0.4023039674025577,-0.10887289650282095,0.30589640282538266,0.6282518136347663,0.3686539448342786,0.4635530923329466,-0.04581044307219327,0.03695055666973689,-0.22347462275570257,0.005930596454099781,0.6145865186889851,0.06682125417792549,0.7446770712356041,0.38885575167050884,0.2919906077791248,0.40751434728988234,0.22875586245001225,-0.4415346591428052,-0.21349862005017348,0.40580206547853037,0.5816874101333596,-0.1906230416109116,0.42818412538737655,0.31273038524056157,0.6432399043775309,0.5481421596958997,0.5673203413251201,-0.36468061669472396,-0.11097244306875854,0.43583174922217394,0.2148238434648105,-0.3605155997283909,-0.08806950594303313,0.1647221620538749,-0.21353879577800705,0.31349951622832484,-0.26505671447108153,-0.1637475680454449,0.2131197363450902,0.6387157195184534,0.22091146885076718,0.4224055137318075,-0.35943417002972894,-0.2776577772466285,0.3300344800925605,0.5313154248077876,-0.12451620022166157,0.25034429930486296,-0.3952600480616673,0.8746577214114134,0.3212212648814753,-0.35548966896959533,0.17228608212822252,0.06249189370891153,0.10537274689938321,-0.19839073387214345,0.4064098314184968,-0.24553724524347673
Pallidum_L,0.7986971592910859,0.13832128999866725,0.18705674288004773,0.10070904057328077,0.7362478893541698,0.2941433781177994,0.3988520602797425,0.3059717545134152,0.4957146196335512,0.10877227947453925,0.457674055481907,-0.023107353981056455,0.3435052239611127,0.3241096988078886,0.5931742532872637,0.054001973085028555,0.014197846063369145,0.725872567722103,0.6507731948324821,0.1534660837663247,-0.1722174247011417,1.0,0.028793071825112784,-0.10816085952561869,0.6393754040552004,0.12865263436911029,0.7965545126653787,0.47708488200761406,0.6154342583081689,0.015875337230075184,0.13937853580486828,0.47797684105765675,0.2691805898537569,0.1380224101685921,0.47252298060227066,0.3258189679611102,0.24915611991777084,0.6119623862559479,0.015617972061261984,0.34783816217284086,0.6129454236031351,0.6479402055866195,0.4823517758935737,0.3461369956019771,0.3063501395189709,0.41135708903505586,0.001492086159771635,0.7779148335885193,-0.07703952236242281,0.2674983831232825,0.2549182692774285,0.40302456281956145,0.055757309928314604,0.6835766721301855,0.49845598802345453,0.7297536458788064,0.3458341366793689,0.19809382340263432,0.6624673987139593,0.08172861250841139,0.15417339541658204,-0.03760773003278517,0.08969024939350204,0.4128473591958311,0.21175281288138123,0.14552151610565398,0.12718191645806007,0.1737841100105622,0.4213458707573839,0.2134966207517398,0.19647503119674314,2.734927956536732e-05,0.19557798602413756,-0.038223596334264406,0.47675182204629796,0.23914781645590474,0.04639397751574415,0.3814059190035814,0.8534868437363747,0.6039513262513683,0.5196912225964744,0.8078062726205433,0.21421620205133893,0.647113958863813,0.7505250216727225,0.5006577723999724,-0.10981530750664588,0.1933353708527414,0.11165245632333477,0.628515784306977,0.2428321432558297,0.42720799937377363,0.12342844614159691,0.6056490518852112,0.5253326931487261,0.6254811880827222,-0.1610465606152606,0.699939298299215,0.08642513924312567,0.07941383972537093,0.09060119089907667,0.4407935061451755,0.3802124710008652,0.2745078834485123,0.03895981313820724
