,Thal_PuI_R,Frontal_Inf_Oper_R,N_Acc_L,Thal_PuI_L,ParaHippocampal_R,Cerebellum_Crus1_R,Thal_PuA_R,Thal_VPL_L,Cerebellum_4_5_R,OFClat_L,Insula_R,Vermis_4_5,Amygdala_L,Paracentral_Lobule_L,Angular_R,Heschl_R,OFClat_R,Frontal_Sup_2_R,Paracentral_Lobule_R,Temporal_Mid_R,Temporal_Mid_L,Thal_AV_L,Thal_IL_R,SN_pr_R,N_Acc_R,Cerebellum_9_R,Cerebellum_7b_L,Precuneus_R,Olfactory_R,Thal_Re_L,Temporal_Inf_L,Cuneus_L,Supp_Motor_Area_L,Thal_PuM_L,Cerebellum_6_L,VTA_L,Temporal_Sup_R,ACC_sup_R,Cerebellum_4_5_L,Pallidum_R,Parietal_Inf_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Frontal_Mid_2_R,Caudate_R,Vermis_10,Frontal_Inf_Tri_R,Occipital_Mid_R,Lingual_L,Thal_IL_L,Fusiform_L,ACC_pre_R,ParaHippocampal_L,Thal_MDm_L,Hippocampus_L,Precentral_R,Cerebellum_8_L,Cerebellum_10_R,Temporal_Inf_R,ACC_sub_R,SupraMarginal_R,Vermis_8,Postcentral_R,Temporal_Pole_Sup_R,OFCmed_L,SupraMarginal_L,Cerebellum_Crus2_L,Red_N_L,Occipital_Sup_L,Rolandic_Oper_L,Thal_LGN_L,Fusiform_R,Thal_VA_R,Frontal_Inf_Orb_2_R,Thal_VPL_R,Cerebellum_3_L,Pallidum_L,Occipital_Mid_L,OFCmed_R,Insula_L,Thal_LP_R,Frontal_Inf_Tri_L
Supp_Motor_Area_R,0.5510514605122699,0.7940691759208628,0.20459798437504692,0.3876890937582204,0.3130748693936717,0.3254384486658068,0.3298613947804112,0.3511891057205496,0.5327724341524046,-0.14131676565181575,0.39403574137130926,0.5371876598779394,-0.293146468585855,0.8493994007906255,0.6134299257934197,0.465842970241795,-0.02399869616122535,0.6135358935900127,0.8162556714478549,0.5075979070028419,0.07453918376815948,0.35162005711968547,0.11759386523067013,0.14326849253301596,0.00713036764886886,0.22510772262303394,0.19719524743992928,0.7285539406433935,-0.13614544497297293,0.022104722260439535,0.08680811048260074,0.5631433402632088,0.9173107565845056,0.5738941668472681,0.1785030308190827,-0.01624740356204638,0.5754323016508184,0.7764533316051766,0.4415565823177077,0.40256135682553995,0.627264029700845,0.33958286725193365,1.0,0.6597690498142904,-0.07767971060221034,0.446090838884836,0.47901726334794564,0.22142344474140851,0.2829313879672725,0.40322579300060224,0.26428287771869186,0.4937123728604122,0.5397249352091987,0.23076571214663555,-0.153036309953043,0.2551155051314764,0.40922991773111184,0.15628392847703518,0.8164914171890677,0.22169680348948914,0.1853997382254229,0.3397481551198981,0.17654301738648331,0.6927431589001988,0.12774012163492818,0.7594135702378081,0.14288695116358957,-0.31087428184181076,0.36016442583576824,0.2412690344098349,0.35641943587541824,0.37069148845940636,0.7042961331413221,0.5429878869853013,0.6078621266670701,0.3875811012633535,0.08607145311131613,0.4673546627158416,0.5205968128391353,0.6488811434597798,0.1989102735315554,0.0005340771620396776,0.5129837007960072,0.2818140524286133,0.23729961853678327
Frontal_Mid_2_L,0.3111628238751596,0.623386681999917,0.29616151660083806,0.5489815274340105,0.3019214665580341,0.2043306183935211,0.03634917486337682,0.5577988489134658,0.3133517895752271,0.021173907880227456,0.3719756447650307,0.25759003990310747,-0.2652714909324792,0.5192886908119148,0.27725125032993775,0.3727782318613483,0.1587229126831367,0.5276387833010503,0.3845699868914005,0.25015160456879454,-0.09713470334363607,0.38479741125737044,0.3542896364023527,0.28706922462384427,0.1072198742602674,0.11694156582474548,0.04163002192808217,0.4108872500161751,0.029718466750308703,0.19224798750707459,-0.05091418928816168,0.12573029122456167,0.7595857871769455,0.5461832210808168,0.05445839834524772,0.04190091781589856,0.510624266758683,0.710671447181264,0.21185223559651226,0.3927797039087713,0.4289642315493764,0.22021966482305264,0.6597690498142904,1.0,0.14949744788468838,0.42501874643158555,0.620169865489073,0.27557515794808674,0.006575610740584832,0.5098010690269292,-0.10532217930012776,0.23866618865235992,0.5515779882103794,0.07659983817136153,0.004728504808364896,0.23419770254014463,0.4521671503725033,0.29723288455004043,0.3546855256728595,0.022058252400556123,0.37999117335046523,0.22728938806046975,0.06463333085826586,0.2613241163349472,0.23427290102956047,0.31487507958712246,0.3104567033578502,-0.14880858816874323,0.19594603460908677,0.11636681017921115,0.20492836620174254,0.09733000676701449,0.410816998996684,0.49709319323157003,0.4883218341402249,0.4282287051822758,0.44146156130327174,0.210342463420332,0.45489816890220647,0.39125589358722357,-0.0841087634401365,-0.12836709971091678,0.2690212120108552,0.29769519346467194,0.4462365493465481
Frontal_Inf_Orb_2_L,-0.021195240105844844,0.11433895893462864,0.4631642438047722,0.5889975188242579,0.3589130192538757,-0.01861360022122053,-0.23003907173387644,0.5284508846546775,0.07591169844269544,0.5337298136499659,0.51598601516325,0.12500843476585322,0.6245089462156377,-0.3281577850573712,-0.2821263542895826,0.24210421375464988,0.4579617910886388,0.3644218687158558,-0.2698634693864004,-0.17686452456966328,0.24189368529627323,0.3382902569798876,0.43284152820476984,0.587427228428879,0.2809371160179634,0.17595840878386046,-0.2924858111375534,0.035773681014350675,0.3207175311643214,0.5421155048453209,0.303075301825858,-0.17691689364523008,0.13111885857357733,0.30645938328631006,0.0820076054494112,0.40949633507108046,0.21985661519108934,0.13264024481651213,0.20220824219324893,0.40979130369917277,-0.3355292418024243,0.4719603133789277,-0.07767971060221034,0.14949744788468838,1.0,0.250628899038938,0.2915090497083209,0.6115316348012294,0.01632988592266537,0.42950775597883184,-0.41414992352384833,0.03902047565818214,0.14445058363860389,0.30068610890932007,0.7566804374201274,0.540823500574582,0.29995139341647004,0.8028934272778309,-0.21208276481801147,0.222276756712002,0.28364421397777456,-0.25859325473903194,-0.3537330835237172,-0.11915579443136085,0.10307238235950969,-0.11943900765044071,0.48177674543125876,0.6997712952398633,-0.000592790748879425,-0.22998400237485958,0.2530435453431722,-0.274330942213136,0.3275341999649825,0.41194729058389545,-0.04844256601200086,0.38979014882459984,0.5308308700199564,-0.11178076887266074,0.4141638434361325,-0.36340085856847293,-0.15401856553751098,0.12923616689565068,0.4316602949012309,0.46808008376888627,0.8212921021245421
Thal_MGN_L,0.5484965545639819,0.47288993343067204,0.32699729592319776,0.45044173357664696,0.4227401149112594,0.10263569246553529,0.4161340869517902,0.551959869757117,0.2118788166715991,-0.04720423099601253,0.2856467268077064,0.22711828236246165,-0.14484099941346903,0.370863501555361,0.17288279367394813,0.30011837098056926,0.24873621952315897,0.5146580352957202,0.33491032291090495,0.17393062391747816,-0.18413990872755537,0.3457286289253589,0.3106844709987895,0.24131941449759756,0.4132192217087478,0.0465645793662921,0.006153632048226163,0.47946501624682714,0.3475455456642007,0.35193302693845957,-0.09700605816322753,0.06282093832279813,0.4897745955033465,0.67808309651344,-0.0725001290052172,-0.11718036790352865,0.3973462202042645,0.42520214213499685,0.1731692191646686,0.6450563346606452,0.18055506654469153,0.29762987035258726,0.446090838884836,0.42501874643158555,0.250628899038938,1.0,0.5044068971225343,0.43790617979013186,-0.09265287052075086,0.4379938219626787,-0.2303306904710837,0.07610727552213188,0.27342137283701423,0.027148819635411502,0.1653384497286606,0.4358878776748472,0.6901037572724621,0.32242064623138933,0.3075230426994424,0.028538578677624025,0.5670091801360495,0.15900551413293776,0.07464220345947184,0.17521962666127164,0.33707857157697546,0.27960399719776874,0.35628039909067605,0.13523649795708978,-0.044307041011969264,-0.028273436985637397,0.3412367245821565,-0.07250303262320164,0.3359370139783548,0.5941394663458087,0.3488326207008675,0.2159082602337072,0.36508102703871426,0.3404128074081879,0.49013146480889325,0.09701072529493057,-0.18642191377622538,0.1416412656616288,0.23642880885366283,0.4137525720179533,0.2725360740261127
Frontal_Mid_2_R,0.3946467648312246,0.7371341126759663,0.5266044197352638,0.6477895555353452,0.5316477638698622,0.14046264386863969,0.11899451105243933,0.6205929563308825,0.2591724536991237,-0.04304716763167022,0.5839286933872115,0.4063824371547966,-0.11633520692230113,0.39946873362050717,0.2411657140632538,0.5209352091282173,0.20220237733451715,0.7744696218732561,0.3321392213802656,0.3464867919626486,-0.26882502624792465,0.5459021477061478,0.3781325763895752,0.5160315267962963,0.1917879643567511,0.03343186241708264,0.08414224991418985,0.5607029418039866,0.16234555807436016,0.30209339808333624,-0.19558289419386116,0.15044337187696155,0.5879703637402689,0.5919464868768939,-0.16286735583915196,0.16610217655829718,0.6963158983430787,0.48002146665263773,0.17877351449749238,0.4997550281101825,0.40025165999900447,0.36091315904488386,0.47901726334794564,0.620169865489073,0.2915090497083209,0.5044068971225343,1.0,0.6771658425486647,-0.12037443620044258,0.8342029183934604,-0.17731005765542704,0.11611863964257123,0.44444081583859274,-0.002871840971492893,0.3216995244591367,0.4994243917377744,0.5576060771927305,0.4528633634398572,0.28003195836795247,0.04732091509114584,0.7052690032948347,0.24121507983279739,-0.07426381742501297,0.32413451191506143,0.1515673756373349,0.20878054266520296,0.6978592052451501,0.19436986039594997,0.10257325588767818,0.11053653874490771,0.2098656247812681,0.09247009919414154,0.3046574674979241,0.43749611242837005,0.4944756749822191,0.5824972344495711,0.7114361197545488,0.19144475473744269,0.5097342725493389,0.2683057559329708,-0.18336937825644856,-0.03952261484399187,0.3069076943481638,0.5227277881576899,0.3335403280021743
Caudate_R,0.33454737047220234,0.5131419008705753,0.7044206937442675,0.7254467207630708,0.7481040909603797,0.3167748533930667,0.1664328951109939,0.6817635842044573,0.3411670369546991,0.06638656237946816,0.7648246898662945,0.4509174558076903,0.3315297511035597,0.07702767518590814,-0.0509391047101013,0.6257047429979555,0.4901834601380263,0.6808882824094769,0.06998266931548197,0.3095114531921389,-0.09547705086797631,0.5695370365494422,0.4675709205140038,0.696987467992523,0.4833352399052903,0.22267442780481028,-0.1097489810570436,0.42671698656774865,0.490395948103136,0.5584694360610707,0.04565456559911751,0.019248732582908504,0.41148711403934013,0.6037159955940901,-0.03568556020064819,0.433017829823254,0.6190605994930383,0.2901994318241139,0.30954123364931946,0.6584880608525703,0.046568117033394356,0.6200965373045003,0.22142344474140851,0.27557515794808674,0.6115316348012294,0.43790617979013186,0.6771658425486647,1.0,0.01403986551231975,0.7941987280245596,-0.3598087990469247,0.14025276358653874,0.32393566008548863,0.21860273493743643,0.7591048223736784,0.7440233462488712,0.6249236555952694,0.7607118213564326,0.03814620061972517,0.26282566225558196,0.624067002002663,0.20917090382699086,-0.19958196921718838,0.16473313326158673,-0.0569087048644709,-0.01236264620403453,0.8214249263153519,0.5874665510992825,-0.029034178552808557,-0.10630203892047238,0.4484266195863411,-0.13593274666090907,0.38255446286053446,0.3986876531541146,0.45163993810536057,0.4788726819769604,0.7508961869363108,0.2628763403056528,0.6016988596059535,-0.008011437384113404,-0.19955988416354373,0.30701927032949977,0.5540647171445079,0.7436414170581922,0.507432336372675
Vermis_10,0.17495585658537313,0.09750532944725171,-0.19362545052090116,-0.06998277410818118,-0.09374324385220852,0.6633313096160566,0.2478990865275543,-0.14631755494918272,0.7204983601238595,0.2755958493545683,0.2383319007969046,0.5694082933963975,0.42033863911057784,0.09182034257691128,0.19509645671323025,0.10178752465209678,-0.04486922588031303,0.13612284315682177,0.14902300256213522,0.38538056136684207,0.6831460037105461,0.07616011485896687,-0.2735042760343031,-0.11859053217648036,-0.05050448595813222,0.7025454108082272,0.17257252320405414,0.1776721583432605,-0.15139540625617964,-0.10535653054804711,0.6272638894242513,0.4687843222062263,0.3385800729250067,0.015814780296091277,0.7492114174910227,-0.043023652008650395,0.027803193541238367,0.10532176863907573,0.7668539463725725,0.05998133794722887,-0.026581470817648667,0.2618979617450397,0.2829313879672725,0.006575610740584832,0.01632988592266537,-0.09265287052075086,-0.12037443620044258,0.01403986551231975,1.0,-0.11359130410041354,0.4243589790823404,0.7809694803851241,0.06729318686092955,0.703812687144325,0.046929484984698254,0.12719675079633228,0.022099740597559342,0.13096660439067848,0.273691079408327,0.6623836696221705,-0.5421132897090014,0.3460054807306853,0.1091438837212844,0.34956260753014134,-0.23229353053347707,0.24061185967827078,-0.16397248969375777,-0.13118670164361967,0.3440980992033391,0.2586721700613687,0.37929675015333003,0.35406204834222843,0.415698818369789,0.1841272289164704,0.37642349590630453,-0.019154782942179895,-0.3470536594767368,0.3813723535628025,0.1117801191491881,0.18058795488818302,0.3884913166094843,0.1438091075910863,0.4752944142400413,0.2629205801061303,0.19305930403253732
Frontal_Inf_Tri_R,0.30835868789227716,0.705201481901146,0.69121124289025,0.7219393669033181,0.7668253526373987,0.17356673577592643,0.11959642524578297,0.7366497510162219,0.30220276747953195,-0.13251408414669463,0.7023261719731946,0.47676545737978515,0.0024226746375803215,0.3445408259187979,0.06387942364641043,0.6466543375659843,0.3524763180808535,0.7175581103986713,0.28030002929571785,0.3984716202450633,-0.28817280906929305,0.5841007180924725,0.5234543133914132,0.6673890944381679,0.3858103102649245,0.07558613695741145,0.04024790047937018,0.5507890901471874,0.34255152674341344,0.4623211565618483,-0.11065330783611531,0.12514482613127528,0.5390004681792842,0.5887639761163225,-0.18141961388014713,0.35434169055453646,0.7809550259457934,0.4658239099244618,0.21181878592150313,0.5658866063978015,0.2649143495241548,0.4219418268557292,0.40322579300060224,0.5098010690269292,0.42950775597883184,0.4379938219626787,0.8342029183934604,0.7941987280245596,-0.11359130410041354,1.0,-0.29913584879563265,0.08990633736070694,0.5084592129453777,0.07751836368044877,0.5335726823251915,0.6583423751628122,0.6444228716682083,0.5786968312728111,0.2467130376697608,0.11873525926884435,0.7129402906847453,0.2378885373798139,-0.2197887266098681,0.33165054406675654,0.10475225814865877,0.18375872986481082,0.7752838564700582,0.3812906102420756,0.09562423118716841,0.011270024352917187,0.34911960943651626,-0.07822715053169006,0.43861062150555324,0.3436261752037335,0.5124305239565755,0.6013644406189285,0.7873440897054437,0.23021016057482707,0.5989616107824931,0.24786441893982888,-0.2572265560376056,0.09867455563273858,0.4740288309276373,0.5762522707425449,0.4858034878276401
Occipital_Mid_R,0.0611493228960675,0.12835378458963678,-0.22698001971622012,-0.35063829875134644,-0.31942075413061427,0.15642710539816015,0.07931055702949318,-0.45922045157888036,0.19207397548481275,0.028695458015830764,-0.018537708026723082,0.10334238252844462,-0.14053635432177214,0.36680949403456964,0.7420502506534479,-0.004479443089484153,-0.2492116327306751,0.006294712370426399,0.3746992748739462,0.41754457853519167,0.3453954485550257,-0.23991253974243518,-0.4506207870111311,-0.3803125410255075,-0.33985010945211186,0.1337998747090124,0.37368630049611473,0.2129994173080018,-0.39023736448191026,-0.5344517979898007,0.1477833278534928,0.7427410980244638,0.06878858662716503,-0.1135139330375256,0.21261744335710592,-0.22346995340066717,0.043292653286544275,0.14186912487270084,0.14959043937900712,-0.21215735229732666,0.48695545357280484,-0.09909974348430414,0.26428287771869186,-0.10532217930012776,-0.41414992352384833,-0.2303306904710837,-0.17731005765542704,-0.3598087990469247,0.4243589790823404,-0.29913584879563265,1.0,0.4454937827456722,-0.0016397668579033594,0.1582880588018218,-0.4113185724852763,-0.18816509881236904,-0.36990838250207814,-0.32339655241788706,0.4129882253643927,0.05732475221714392,-0.539411778161651,0.15552375061013826,0.13238228311995587,0.40248325026276727,-0.16681018692545857,0.4007130430129844,-0.4010191716235016,-0.4624955634734373,0.4855684856909728,0.23520772967532722,0.04907726472540212,0.819159954225032,0.15231127197622538,-0.05231441609612575,0.08702781690138361,-0.09755942807966113,-0.5183739583024325,0.23896348334925302,-0.2166621254690266,0.4505064038073025,0.589891988822867,-0.01736526186590997,0.1465853856283325,-0.32878557447818896,-0.17501305101531497
Lingual_L,0.3139326106507417,0.3782256373464067,-0.03294340229023072,0.1601082666884759,0.0555716227302851,0.7043735271633237,0.2743771472246544,-0.038836975061191145,0.8330632708358429,0.11633560927114804,0.3844025699656045,0.7158827669508095,0.3445519970940525,0.2868518279139891,0.35296352997442754,0.35557431283488633,-0.06411874549871839,0.31301266149938894,0.33738924988321006,0.651617844601755,0.6943512651778818,0.18168721457350595,-0.250822679522404,0.010394692353399005,-0.0658285956382951,0.7999698610940377,0.17729898935854488,0.4138062547829236,-0.19585067306146833,-0.1347929872228624,0.6437436982844896,0.6684998680035279,0.5438014805711165,0.1629944704733877,0.8108072061245832,0.02883185489805554,0.33108751590002583,0.2764925484648035,0.8196907047150751,0.17055205917476718,0.14691942992567517,0.31216205219022797,0.4937123728604122,0.23866618865235992,0.03902047565818214,0.07610727552213188,0.11611863964257123,0.14025276358653874,0.7809694803851241,0.08990633736070694,0.4454937827456722,1.0,0.2026128586936946,0.8221587564604014,0.019724700517438864,0.2901187746053093,0.12917419673337346,0.29070704511126205,0.39999858002799166,0.6587203225091965,-0.37131931181114314,0.5519775684980265,0.06252355362616016,0.5001620674789632,-0.17685100301258574,0.3441289352656488,-0.015088502542760947,-0.17227608516522477,0.4955906444731255,0.3058715747787759,0.4170057964679556,0.36056962659001013,0.5272660332876943,0.38572308397424554,0.6659440662887823,0.18473992913847262,-0.18586260955223752,0.48662182406628146,0.2914641966872519,0.3848637181400412,0.3440951244415919,-0.012888112971303258,0.6022624128516045,0.36205082199666205,0.24264146591172217
Thal_IL_L,0.20272429251961796,0.6285183720979242,0.5206363635506479,0.49701049322498553,0.526768334884922,0.24368005852390884,0.014711229214454837,0.6378918487409849,0.32629918569669164,0.035737134847939174,0.5274496355454489,0.34501726309487724,-0.159194819601081,0.4517491893260482,0.26361841202190905,0.34076707406862117,0.16497427522998173,0.49520465956309,0.4133990668616631,0.22826566873689655,-0.12277940980315888,0.2765972429449951,0.41942369252170214,0.5337963175972517,0.11464079731436444,-0.005475595546129985,0.12874034750932747,0.45205908601938105,0.04525865381190053,0.4007397974385893,0.04287847112751496,0.1992749036244581,0.5918693123727112,0.3996275267237495,-0.011134128930011186,0.46241973854364277,0.4451462035987981,0.6343726258039998,0.2587245171802192,0.522595397685542,0.3269739663979516,0.34845874402766425,0.5397249352091987,0.5515779882103794,0.14445058363860389,0.27342137283701423,0.44444081583859274,0.32393566008548863,0.06729318686092955,0.5084592129453777,-0.0016397668579033594,0.2026128586936946,1.0,0.1658330936921218,0.2071936457440128,0.4441150066043415,0.4297438544752375,0.3703124004514896,0.4106787560796845,0.07005940803641847,0.3185588090766857,0.05706128047917225,0.06135334502894222,0.36765340176917927,0.15207341754683085,0.38593776017313286,0.3177187306139042,-0.0987509036138903,0.1403945096912366,-0.03422828077411461,0.3735919931500535,0.16014858953208355,0.48288194338058077,0.27178128709793736,0.42074138375005904,0.5144313088463254,0.43232731937665014,0.26228942675588557,0.548196242096545,0.6399791107692219,-0.009517476897894424,0.07825958797674147,0.4474495979690149,0.17622291793779848,0.3252856598737071
Fusiform_L,0.11651756600211621,0.2046619847360933,0.013106330698363738,0.1993624565536743,0.13971031683852544,0.6516789050893623,0.1854014143820819,0.0780281817025166,0.7838311693916266,0.3040206254739636,0.3241487271291178,0.6975478075530566,0.6256236573643282,-0.03835039408662593,0.011165514892277566,0.18942950265443814,-0.013442954636531858,0.19766270698805047,0.10797305264306016,0.36878185881851794,0.7462641491527878,0.3229663614279846,-0.08052902552118682,0.21637472316179018,-0.010697231144114697,0.8138714793523546,-0.03587121078834357,0.2302006732950673,-0.11779479796641722,0.1333285612472932,0.843546120571404,0.39107291883357015,0.37626993665129665,-0.0030436108703793697,0.8766201123361277,0.30260700560240683,0.11101605528873384,0.05246293236750976,0.8697206996711134,0.24450175418712017,-0.25719152341517904,0.3782830446899828,0.23076571214663555,0.07659983817136153,0.30068610890932007,0.027148819635411502,-0.002871840971492893,0.21860273493743643,0.703812687144325,0.07751836368044877,0.1582880588018218,0.8221587564604014,0.1658330936921218,1.0,0.2420036394776188,0.4420694189825108,0.1650914372498824,0.5104974957989303,0.20363814641477151,0.7290568451837526,-0.3592429021569421,0.35998337018419924,-0.027858226507374777,0.3432647889636799,-0.16596037200016417,0.20646737747243488,-0.015387019040924793,0.06562929524102346,0.27531070721980727,0.20239043518191108,0.37571413754142136,0.041224414225254094,0.497068283536348,0.3220787275664817,0.5419820036124914,0.19146598573642218,-0.12312666988663858,0.34088169949237945,0.4371539672359114,0.1160245317229546,0.1563046296291041,0.06566938402585375,0.570384988750761,0.4537732230251238,0.3667109110534512
ACC_pre_R,-0.015176467872804175,0.1129546590562073,0.5573424698080656,0.532727631531633,0.5795506720458565,0.17347570021559852,-0.1940371179307735,0.5403554125190917,0.17341643944335092,0.2845807982502239,0.6696749629664948,0.24237632552420324,0.6310357204553669,-0.2972178602001663,-0.3207367688021881,0.44583000514910914,0.5179554531656678,0.48173359093081225,-0.23513106374552253,0.017939291817465494,0.07275406353728399,0.3449498778086662,0.4694246776927517,0.6753464318038789,0.3314121904953707,0.16445838151678727,-0.26618828480970286,0.0708131678265381,0.4241856306454933,0.625488743589503,0.14413285655646701,-0.13342408253782886,0.05450895092308687,0.25116180706594005,-0.02140958701670882,0.5388986875478329,0.29290289637413447,0.06540423808285976,0.2131229870757505,0.3924013485554116,-0.2534274052272239,0.6608367970495577,-0.153036309953043,0.004728504808364896,0.7566804374201274,0.1653384497286606,0.3216995244591367,0.7591048223736784,0.046929484984698254,0.5335726823251915,-0.4113185724852763,0.019724700517438864,0.2071936457440128,0.2420036394776188,1.0,0.6503296016206596,0.34961987815128565,0.765858177941743,-0.2664243484990568,0.19050580638664577,0.3439583373798692,-0.06756206258388785,-0.3072759776534157,-0.08730486051002105,-0.16785243233135547,-0.25967052415462416,0.637740626088716,0.7624501650826645,-0.039899639909452195,-0.2977713523741076,0.29785801117569255,-0.20052594939268467,0.2893172751075524,0.23865150530178805,0.1024738951086272,0.41251049677497625,0.5635178741213305,-0.03039124932255693,0.42605627490206555,-0.2702625527490213,-0.05056427562446737,0.33902589053248305,0.4879481800231374,0.5276787905633833,0.5967111097878344
ParaHippocampal_L,0.21387237609357274,0.5170181264713303,0.6488797054068475,0.5567803764741255,0.809320276982203,0.3498890480526218,0.1838182971625678,0.6681591111029809,0.4788487594640547,0.08014185054600925,0.7247703308192092,0.5275425507903181,0.39004644541381106,0.12664938497806044,0.04109595762605374,0.5769724323085345,0.4967989249706025,0.6405629777194729,0.14242884047786367,0.34108900391513264,0.08335699557430166,0.5383276301893637,0.4549237183581615,0.7380575673442399,0.4036882175142032,0.2785370796387692,-0.004768395718611698,0.4683071522748319,0.4020474640997388,0.5827134859160873,0.2607552839549438,0.19220835121586433,0.4148760594076568,0.3982741864470566,0.11704810272994652,0.482023880077468,0.5322085892348077,0.3394041348581961,0.49330659074271294,0.6030634537784934,-0.0009018023507926401,0.6305983848617635,0.2551155051314764,0.23419770254014463,0.540823500574582,0.4358878776748472,0.4994243917377744,0.7440233462488712,0.12719675079633228,0.6583423751628122,-0.18816509881236904,0.2901187746053093,0.4441150066043415,0.4420694189825108,0.6503296016206596,1.0,0.653103217250265,0.7650178008832196,0.21615396327045033,0.36817631124883077,0.4441768733629891,0.18309216561210168,-0.2844209929639275,0.275740778567035,0.06812658652656588,0.17528689979637888,0.6425995956719542,0.5426391648308146,0.054228953459486626,-0.13577201061996186,0.3854371852311107,-0.05071082100613532,0.5185976815021018,0.43973163491828937,0.495992276397843,0.48566845561883176,0.5446140271553443,0.21603437868883202,0.7012916107797993,0.1316618550862784,-0.09416288329391628,0.35806270267570756,0.6409934438298666,0.5854811120206621,0.4899356884032196
Thal_MDm_L,0.3718393794612891,0.4854236972567581,0.46080454472415866,0.4768271442391054,0.6734502360820884,0.26326195959742554,0.4778780415589762,0.7440445142787263,0.3976678209494861,-0.1477040363056685,0.4788664790602274,0.4510951702948448,-0.0002471004792254476,0.3519827801259044,0.007697169234613003,0.46937601477545177,0.3298965447999854,0.550089751269707,0.29637113854486785,0.23561446003881328,-0.18718859903343832,0.4883758122865771,0.5108753540506754,0.4223510175868448,0.5799624419443538,0.11575511559671499,0.07603578609097728,0.5445701725426864,0.5400912096946798,0.5095007418493764,0.07863547968353984,0.0023720045571350547,0.5288113959845211,0.6056452927761674,-0.01193603027107814,0.03223618970465434,0.504825040764939,0.4004654922815813,0.34071545778329543,0.6756150773166153,0.09381617824587708,0.38222216379174495,0.40922991773111184,0.4521671503725033,0.29995139341647004,0.6901037572724621,0.5576060771927305,0.6249236555952694,0.022099740597559342,0.6444228716682083,-0.36990838250207814,0.12917419673337346,0.4297438544752375,0.1650914372498824,0.34961987815128565,0.653103217250265,1.0,0.449625258026086,0.2878240514136333,0.2745261204012424,0.599136476864213,0.2566453213223816,0.0012048258253779232,0.21268324505406921,0.22779130967729158,0.2322878801537816,0.5321569433938754,0.2796830629322748,-0.08124596906631065,-0.02270975791926277,0.3924169974517521,-0.166877738296562,0.390092434143609,0.3857531109196623,0.500840814306675,0.2655569733195585,0.52892291829415,0.44625855817614696,0.5972610900333585,0.15500976700805824,-0.2911395536885024,0.251414913309179,0.36315487917993455,0.6325810892110946,0.35808344132482317
Hippocampus_L,0.1418829878059705,0.42384116373346725,0.6099811322008505,0.7763519370587222,0.5959810101284743,0.32919171861791224,-0.07210803481075322,0.6411392958734529,0.3816541064300918,0.3745372508235992,0.716988388356323,0.41745156511676823,0.6081497810241074,-0.14371354798924815,-0.13345530091707786,0.47420647770734214,0.3817833154005591,0.5757387778595663,-0.07801005564166225,0.12610429596866649,0.27665731309954256,0.4833323134498284,0.4695721855266329,0.7309447496215334,0.3333181988953761,0.38919721703798865,-0.23946420166487162,0.23644898377346266,0.33032318096446583,0.6008734945505438,0.3613923538152218,0.03919157525431086,0.37825580988091617,0.45923946167122714,0.26497888672448494,0.576957216162013,0.3919177126744354,0.30717236526195213,0.4406665388687005,0.563581975576446,-0.15610965874937893,0.6245374913263716,0.15628392847703518,0.29723288455004043,0.8028934272778309,0.32242064623138933,0.4528633634398572,0.7607118213564326,0.13096660439067848,0.5786968312728111,-0.32339655241788706,0.29070704511126205,0.3703124004514896,0.5104974957989303,0.765858177941743,0.7650178008832196,0.449625258026086,1.0,-0.006795549687292666,0.4408132015080968,0.3553467444481709,-0.004458083490676088,-0.2105213225664204,0.15120869195727393,0.07852790390319808,0.011756340800732899,0.5759196121222693,0.5692412999317976,0.10161584170183793,-0.16483552038801316,0.44563358580273366,-0.14980064849595515,0.4818102174583647,0.5096385925995173,0.3419007380366795,0.5501361566864714,0.6037920118856942,0.14491260169629983,0.6744064819976489,-0.07743456075233139,-0.10904933957237194,0.1937442420719708,0.6664539768017085,0.6010596969392724,0.6720314159684119
