,Precuneus_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Putamen_L,Thal_VL_R,Temporal_Mid_L,Insula_R,Thal_PuI_R,SupraMarginal_R,Thal_LP_R,Vermis_4_5,Calcarine_R,Cerebellum_7b_L,Raphe_D,Olfactory_L,Frontal_Med_Orb_R,Heschl_L,Temporal_Inf_R,Lingual_L,Cerebellum_Crus2_L,ParaHippocampal_R,Thal_VA_L,Thal_MDm_R,Calcarine_L,Cerebellum_9_R,Thal_PuA_L,Frontal_Inf_Tri_R,Occipital_Mid_L,Thal_IL_L,Vermis_7,Cingulate_Post_R,Thal_LP_L,Paracentral_Lobule_L,Postcentral_R,Hippocampus_L,OFCpost_R,Cerebellum_8_L,Temporal_Inf_L,Precuneus_L,OFCmed_L,Cerebellum_7b_R,ACC_sub_L,ACC_sup_R,Temporal_Pole_Mid_R,Thal_MGN_L,Postcentral_L,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_Crus1_R,Thal_VA_R,SN_pc_L,Parietal_Inf_L,OFClat_R,Hippocampus_R,OFCant_R,ACC_sub_R,Cerebellum_8_R,Angular_R,Insula_L,ACC_pre_R,Occipital_Inf_R,Thal_MDm_L,Temporal_Mid_R,Thal_IL_R,Thal_PuM_R,Amygdala_R,Thal_VPL_R,Temporal_Pole_Sup_L,VTA_R,Thal_AV_R,Parietal_Sup_R,Rectus_R,Thal_PuL_L,Heschl_R,Occipital_Sup_L,ACC_sup_L,Frontal_Sup_2_L,OFCant_L,Thal_Re_L,Amygdala_L
Thal_PuM_R,0.6177315002090455,0.5341414248805453,0.5797446031114574,0.5247664657200056,0.5296910346099473,0.7035347337347349,0.8424130008036644,0.8285540387979666,0.5047616864695917,0.29596380562491426,0.8699281825554173,0.8553156752257025,0.07586773375366775,0.5918759491219285,0.36414341095665076,-0.21021170651559393,0.44869017536473027,0.7112278062569917,0.8585216002366256,0.34800467300577825,0.49657084525545747,-0.23127207410788167,0.6078156459384723,0.8672368271097071,0.8099317407848592,0.7379281155572797,0.6478519117249576,0.7357787129215895,0.3291037463517348,-0.3375556324529354,0.5528887545348988,0.586164913899607,0.4635014991812342,0.16072777018526807,0.6493132910736992,0.6000806055698367,0.5943343402250532,0.6359130978485608,0.666474723881308,0.3438172019272083,0.6519298870621276,-0.08660234799756815,0.7496508588759624,0.3574836456015399,0.5724641285437317,0.4437561288085808,0.2773360961073047,0.3399361984543716,0.7460291190624373,0.32456624313136584,0.565909613938165,0.589632380357274,0.17768948565177797,-0.05558660287842401,-0.12207703084842508,-0.17273521153527685,0.7713931528065636,0.6037626579476444,0.747521426323314,0.3736839348865608,0.6811439409297485,0.6779797682558002,0.8071675810517193,0.4610871762307783,1.0,0.5672244219008277,0.6322426719997657,0.5325943331312938,0.11812036787930746,0.5387224396450194,-0.15909340422315296,0.14076198858558553,0.678322053803886,0.7898711002155637,0.711459406676375,0.6769073404623418,0.5681029702357794,0.23547741722197085,-0.2625980324242474,0.4643139671511409
Amygdala_R,0.164541078294267,0.1818633605807021,0.21464014368918985,-0.04718695097628458,-0.058537142347543106,0.5655911881687877,0.48676537499542516,0.6069830950775927,0.3149206952485527,-0.116896386918065,0.3775352737486791,0.6337119028523296,0.20294604961564247,0.17913733955692415,-0.016709763351829533,-0.3591633820712802,-0.028187087047612542,0.33501509327208967,0.6322958765657585,0.4191735592806275,-0.10780594898734489,-0.6127443038884643,0.08396676444153657,0.5352073702641381,0.540804723740966,0.3304906484021305,0.11721564390371986,0.6600455706647097,0.14382379453260188,-0.3704632309466336,0.06875566265745459,0.4310501927449462,0.08952546392965322,-0.051546667393001254,0.16790429353392677,0.39123864826724397,0.6326117977673537,0.4448884650354958,0.2195012813198297,-0.05469852473040268,0.5287597158636257,-0.3598864471289294,0.33283889302471736,0.5409489522793733,0.15999773890567753,-0.04644399070196975,0.08909782891188261,0.2096438749645959,0.4998133562777922,-0.062068019013402836,0.20905392987581387,0.1737375739226621,0.18327970391313297,-0.5728849542441994,-0.5535659156596507,-0.44577248454244434,0.5270542601101664,0.40714852418252784,0.3635117063602457,-0.09749834138473741,0.6611689227784662,0.18181811019072233,0.5367095816268228,0.16982423567341512,0.5672244219008277,1.0,0.08197112495407734,0.5393744536677652,0.07787621461844625,0.13155530431885654,-0.15653810108200242,-0.17547019503448083,0.5867758852001436,0.39081204489972665,0.615111210536093,0.1396996958816131,0.17498869106947104,-0.30153753785419357,-0.513506746960417,0.5457902552149819
Thal_VPL_R,0.43047739837495635,0.4510426715550687,0.5389463933621117,0.665912687680145,0.7283998276492503,0.38235645904476184,0.6727971524453722,0.3899511729087439,0.4463949158472353,0.5854955038264363,0.6223378489784037,0.41021501482861045,0.0288938414246382,0.6062891734803646,0.5412260709027001,0.05411293202868719,0.47162362595822976,0.5522581362490623,0.5292729147303241,-0.008306858511686712,0.6495136692138536,0.26775555483963015,0.647426256139041,0.5565011518930644,0.4854510589744073,0.4795818252963904,0.7299730170228166,0.22741338621911827,0.49741976426976797,-0.009524798840614565,0.5921374071721427,0.3192756831485263,0.27399889649407216,0.23479712266205882,0.6686013090442996,0.4044371924364919,0.22272403741545516,0.36223664377673376,0.428480837120425,0.5359962726671704,0.25377636227002265,0.3611251323727302,0.6777452388425724,0.04232978737119012,0.5776398531677862,0.4410922374470093,0.20781660698184706,0.16226316910189384,0.34306902179502574,0.4456720991891875,0.6460448931655822,0.4398274053322574,0.2797887041432733,0.3574547783912164,0.2609795119555475,0.20165792982189348,0.4597471766795,0.32667361838586595,0.6396910269592002,0.5477611398169594,0.22401893552479887,0.5312002593120146,0.45155535432888194,0.6646056676571611,0.6322426719997657,0.08197112495407734,1.0,0.27434991657809454,0.10085232195025726,0.5689018419020907,-0.13707691687029397,0.39345028437465296,0.2778340502415333,0.6064529843463882,0.16899755956374735,0.7057520230645963,0.5094084979789498,0.46048347392466127,0.1858668661027759,0.19129633879026908
Temporal_Pole_Sup_L,0.3358656551169738,0.47127985001264505,0.7106059465352222,0.04091922918733669,0.2489885782892483,0.8168573218469652,0.6178327622381733,0.6514125006674918,0.27109394903863,-0.013747110579526356,0.5050089786506265,0.644154999161202,0.4505749316022696,0.32134456883637513,0.3007508593806341,0.04585207454640925,0.06127658524391111,0.11665814246011885,0.6256801572396856,0.5832258235188762,0.08617811028579608,-0.35994869877080743,0.29741570716768995,0.5293714361522427,0.49259802131663255,0.39448542940334685,0.23172357672910301,0.6203819570981238,0.5184771557738276,-0.240069239937265,0.250840325561817,0.5081233867833436,0.2931619175339491,0.27054221557533326,0.5760174692296057,0.32656840136607934,0.6877931800969309,0.6715828267953542,0.3575133414785247,0.025814899927963222,0.2518273842357492,-0.2012328279825217,0.41011939876740455,0.48346254314239984,0.34004630984796763,0.06760427833895817,0.2540494737367322,0.4743340374641227,0.3709510818617027,0.07114079009867767,0.4005939720355461,0.16661103713005576,0.032298592241069395,-0.24497041600197608,-0.2291387070331491,-0.16938838855668437,0.2983029643505274,0.37435291775325263,0.579415513388606,0.24801030156179946,0.44525023345519266,0.32768667543156227,0.30315265790797646,0.20602880432309617,0.5325943331312938,0.5393744536677652,0.27434991657809454,1.0,0.04386566990631314,0.18407175791139582,0.05114974875486448,0.002852267036532793,0.6942191803835168,0.5308336177064755,0.5654040155728882,0.38019347895561817,0.46022549092813636,0.0052957058841720936,-0.4012109002758089,0.7839173244753574
VTA_R,0.2458668726968694,0.20986268191063379,0.041548330036026954,0.0896213630034166,0.14013272550373124,0.011965652128085365,0.101054009936932,-0.04129286889456384,0.2462416996890698,-0.16257804877716991,0.010938729649424364,0.1782930370404309,0.025936756545376822,0.19628540047748677,0.08773718878763523,-0.019253593912224434,0.12394066871593358,0.20746402598819869,0.03341863129299552,-0.1966664248051917,0.2266236878406136,0.09349738039843702,-0.07400707625305034,-0.02245881137941606,0.06993252545566667,0.2865125434803309,0.18958262831927206,0.11214969661040904,0.2074649486941075,-0.14174884349780345,0.13266524882992842,0.3044531322206793,0.33017732525365373,0.26439200547343233,-0.08133598147030287,0.10026144266355215,0.05385531825645463,0.09950138500575421,-0.031003610237734472,-0.007260643521398921,0.1320227947303805,0.18913933992394133,0.27903505696124137,0.12627130039915102,-0.022220313282414597,0.231497947594088,0.155815831248769,0.17880662507911088,0.07026188309770587,0.03891976326031205,0.3047381948804307,0.27379001138665937,-0.20489380982379296,0.22538817311715553,0.0006956228214021094,0.12830030787020225,0.12317722790521442,0.2307952081075125,0.18019794675408105,0.20577919592747024,-0.05092989152091907,0.0168102189570053,0.03572180013170856,0.27399759020013914,0.11812036787930746,0.07787621461844625,0.10085232195025726,0.04386566990631314,1.0,0.1672158936419142,0.139621340508061,0.29822001732263825,0.11946346930190084,0.13443473068638465,0.17292658884157094,0.27712836298948484,0.25288067060321767,0.08554155814601197,-0.05196435850165849,0.10217042599914246
Thal_AV_R,0.4707734852875528,0.5348987837794988,0.5033357301580844,0.7186984360447537,0.6822004811447967,0.33972797797502974,0.6608403784407818,0.38793916576794774,0.3721895913677392,0.3985134915469612,0.548016114024999,0.37303183041514554,-0.1633171440178398,0.47553787469625297,0.3437317723504965,0.1225017340286107,0.5659351113686633,0.6265305275604118,0.4215847474048228,-0.10823786419603329,0.5663227319188586,0.30473405394962405,0.5093404554734247,0.3867334166264067,0.44371751117251423,0.5575549513495096,0.708666187761365,0.2954253007304132,0.2036762794213475,-0.21353662099301543,0.6746572299139229,0.32098379083944767,0.5439025515022843,0.10339180704344601,0.49442334495658674,0.48568944101659295,0.14796177641225947,0.30315791518003554,0.5986750189508085,0.48464755395498654,0.3690186691353798,0.31922627504915563,0.5674745591571035,0.055136431857788895,0.5440131449414247,0.5555505148660241,0.35550529449665286,0.11511654168588745,0.4707429265715292,0.5557274323127692,0.5464383894787157,0.6158151579969567,0.22081134098949606,0.35323065510447177,0.2657001325188562,0.25583598831665283,0.4870442648448784,0.47939599846617764,0.6031238016423707,0.4765158174090733,0.26823705466755354,0.4713903717637523,0.5290673940790436,0.34885701595439444,0.5387224396450194,0.13155530431885654,0.5689018419020907,0.18407175791139582,0.1672158936419142,1.0,-0.19089173582692723,0.3807086144208707,0.20617828002469568,0.6613519502744967,0.2358290852539947,0.516077702107419,0.5754183388948704,0.605732198689117,0.07224819441119491,0.16406426833105436
Parietal_Sup_R,0.5415947211126855,0.4911912964276171,0.10641268630629812,0.06661666481448092,0.03581645316082041,-0.16905354339627343,-0.09621245674042493,-0.3319802152262603,0.25981059516375093,-0.22499491821269957,-0.10802714701906992,-0.12669132996780796,-0.023598979693238806,-0.0249443089097437,0.05167671041238864,0.282816643829025,0.19792887261685432,-0.3863689159896661,-0.4410546724321068,-0.05188373619745701,0.1417311079171333,-0.06437141141156966,-0.0656542944937508,-0.1384746621140264,-0.5768303749713165,-0.14299719331862454,-0.14206396052364542,-0.039021771928164285,0.27271106129122974,0.4792457871801044,-0.11515219852389443,-0.20178111727228626,0.315210789462268,0.7598686470661935,-0.06499034703959637,0.011628028705275077,-0.39461298475859596,-0.3087375027704853,0.21984167012476935,-0.22043095282892292,-0.3881858792562359,0.23841652751678555,0.11343101653259777,-0.22591370754497103,-0.244377278838272,0.4436205610280555,0.6459666191779414,0.3526687824409773,-0.2914512476143737,-0.1888983077079867,0.13215001667797385,0.37335463214520787,-0.35455855645447937,0.3681415556758779,0.029514444577215096,0.1880238645504812,-0.44702051907829193,0.27660871682157256,0.1312466569718328,0.33623032088139954,-0.5484437680932611,0.05487451519336417,-0.33126095994365173,0.13848192470264994,-0.15909340422315296,-0.15653810108200242,-0.13707691687029397,0.05114974875486448,0.139621340508061,-0.19089173582692723,1.0,0.003471340265856817,0.2538274967529673,-0.01928047361500268,0.2285565332914938,0.016520979481653753,0.45697964523148144,0.015133630820111524,0.022968771084776882,-0.1491714470786249
Rectus_R,0.2122092163938695,0.2733236778210402,0.15106084455565583,0.48149682030822455,0.3948123080422221,-0.07238881446409981,0.16898935071321822,-0.06625666153274105,0.12227497844914811,0.33290826823882547,0.12251995620309197,0.001244644384678741,-0.03195234099313351,0.41650860216609487,0.5206749942874147,0.23067333272893648,0.4523987184200188,0.30305761931947695,0.025617796239687667,-0.27594393199370765,0.41313017733084073,0.53053054122348,0.29690212313113756,0.08362754279531469,0.0454868222024777,0.24294105200601898,0.3653759311852554,-0.09247373003858494,0.24715422604752477,-0.14418711750958663,0.32647158442019325,0.08282237538102483,0.16023627946883376,0.0908934483597767,0.23808448658892367,0.2607745486028693,-0.13960646978232683,-0.07223665720118047,0.04674178390405141,0.5041340435118452,-0.01812656228663535,0.6445747684965623,0.38215822103851455,-0.195495403396211,0.06289358631096144,0.37045375261152036,0.1981783515553357,0.0926868431325688,0.08706293949107723,0.11322469836086592,0.39295629949970073,0.305330377665138,-0.0719762456922771,0.45986627581956263,0.5006026554389779,0.4777426808834223,0.22022294107974524,0.03436342550557065,0.16378765348804494,0.5162382843166367,-0.09252975699682324,0.14280093862652848,0.0598901349032347,0.4756687511895612,0.14076198858558553,-0.17547019503448083,0.39345028437465296,0.002852267036532793,0.29822001732263825,0.3807086144208707,0.003471340265856817,1.0,-0.07828590837281059,0.21817700401928308,-0.044085450878817024,0.4167498893063041,0.31434169868341283,0.5448341298360198,0.1513324806750887,-0.0277357100838329
Thal_PuL_L,0.5702275711732121,0.5522716787437537,0.5175390408667117,0.2554986763379649,0.22689348326105913,0.6690728248095544,0.6848689818069016,0.690545626746466,0.5954854313305205,-0.06573752503359742,0.5470129930343876,0.735274556589944,0.33067783115054766,0.3144052870793783,0.22977107134416788,-0.18063561132106498,0.23795914353009195,0.3045297799695263,0.6316467141456585,0.5323131525981131,0.18160165296758682,-0.5311023633676846,0.2236290079843072,0.6324758788273546,0.5257699119293797,0.5651800723600353,0.34637775658424136,0.7722641361069333,0.4254533940993858,-0.22588708569464305,0.2329475194889567,0.5986573983934261,0.44110694990729665,0.4836193296186772,0.5020370585138526,0.44609979406182,0.6188572840909936,0.4688463352372955,0.49522992436337027,-0.006641933181290149,0.45435713953622014,-0.3296844896774679,0.6723416317614651,0.5248055422666013,0.21327443972586801,0.39371064894564584,0.346624053568144,0.6586311431086518,0.5817488793674321,0.10553958788554037,0.3491640390978776,0.5008900123497743,-0.014355818061419329,-0.24780259415208994,-0.28131078604718807,-0.32919504638030744,0.543538673763686,0.5996951665643989,0.7223969289837995,0.2853589416529428,0.5280990712784154,0.4573567373476324,0.5149456187483087,0.2583375190115587,0.678322053803886,0.5867758852001436,0.2778340502415333,0.6942191803835168,0.11946346930190084,0.20617828002469568,0.2538274967529673,-0.07828590837281059,1.0,0.647221779933495,0.8034486328971167,0.5798345518527861,0.5629789300660377,-0.060366818705318175,-0.4563473777951629,0.4636621253512981
Heschl_R,0.654458793255572,0.7088137416448211,0.7240011566953541,0.6065059937516944,0.6054538761564826,0.6435482789874908,0.8923142114608448,0.6897245007137088,0.6185001245104654,0.2893328372092369,0.7366282636236828,0.6813181393372156,0.06359479710300593,0.5631040280448979,0.4061543868568637,0.04866508307414907,0.5278142658948409,0.6155396301310843,0.668144205247232,0.17711173361624868,0.557157262108416,-0.08310608007528031,0.5294632316629102,0.6503658211539682,0.6553607207915222,0.6796353447094765,0.6951847313335152,0.6133958541160102,0.38009074330720555,-0.21182876775106285,0.5395772898520437,0.5397316113370104,0.6137177780671698,0.32607155713557384,0.6942524694908332,0.6552899074702853,0.4551983771683134,0.5575168390996814,0.7274143916627936,0.344111578529179,0.45254009771852144,0.07302285845197777,0.7738578097468948,0.25846146223046146,0.5563067620722284,0.5918897608315199,0.4900199363479415,0.40902734515200423,0.6042283683535477,0.46322073510426787,0.5920003850863371,0.682220976772483,0.12624103165239817,0.13312307366810777,0.09176134454162435,0.06065522597504577,0.6485867098763902,0.6719637405429102,0.8258415049903904,0.5172304582351884,0.4451952868061524,0.6105252436262583,0.6679256906464336,0.3621506142139909,0.7898711002155637,0.39081204489972665,0.6064529843463882,0.5308336177064755,0.13443473068638465,0.6613519502744967,-0.01928047361500268,0.21817700401928308,0.647221779933495,1.0,0.5926396451179102,0.6603767536136235,0.7437864778625296,0.41785157534035905,-0.2096334817114551,0.3838376069240199
Occipital_Sup_L,0.6687727218158301,0.4888525467276937,0.3820786443197503,0.20745114992086477,0.1423470320704136,0.6207726755961738,0.6089582597662374,0.6825092127111615,0.4947034259343571,-0.13676898924808453,0.6167735231458492,0.8123327510959157,0.26164640588336296,0.33515953939669396,0.12699566144215715,-0.19661219880644967,0.24732266552271903,0.41850176733221645,0.6267839948521794,0.4693538867344823,0.13363086419097067,-0.5625768324535351,0.2548488788899566,0.7354421745147873,0.4958767379637964,0.471759936131916,0.2718554474199329,0.9117447476855471,0.2557169344458981,-0.3038589502098601,0.26206201550258984,0.3221702148727413,0.4851974046922848,0.32024055691974246,0.2631564405084835,0.4969070576257429,0.5739735658534945,0.43661540328011533,0.5968136973060071,0.03750076853285748,0.5861403994801454,-0.2676463608764449,0.5001784941972927,0.39133235964508406,0.2802868218095257,0.4044393235640362,0.377754911001821,0.4044305115080678,0.6821707266781166,0.01628421535132321,0.3089938139856239,0.5757809721509959,-0.059390109901158894,-0.2928283605343042,-0.3830676384389115,-0.30924720626660845,0.5587672531686588,0.7083493775210393,0.5754417355676831,0.15246739179767282,0.5815964347424976,0.44334629126315056,0.673592938744763,0.2572029198755209,0.711459406676375,0.615111210536093,0.16899755956374735,0.5654040155728882,0.17292658884157094,0.2358290852539947,0.2285565332914938,-0.044085450878817024,0.8034486328971167,0.5926396451179102,1.0,0.3354682369186347,0.5067136120173151,-0.04236576910568522,-0.5451534677320131,0.3142479594530393
ACC_sup_L,0.5600680187628694,0.5693853818124259,0.5622409361753123,0.7201199580267706,0.7196395299682715,0.4200224337670275,0.6887222017471485,0.47925686878556306,0.5044559041100473,0.45485575950627055,0.6527455392799469,0.5310534321276061,0.08168694945139852,0.5732900818335284,0.5907152654953316,-0.03308951048097327,0.6005673420609986,0.5052156116829468,0.5499720423761343,0.10732144328381671,0.7150953715080037,0.21504948961461154,0.5154364649363811,0.5581939166226229,0.5464949069852965,0.7272238471203464,0.7628594120643442,0.31741379142387166,0.45277323539549547,-0.19430350530412602,0.5637085610159343,0.6628538583809631,0.501238330341903,0.4452879065248041,0.7712154718810124,0.43254940573968353,0.31435278410509215,0.40126805422349376,0.4634647426409982,0.41442608909421486,0.28333456748965474,0.18601394937961344,0.8829904619395571,0.2600859304725449,0.40946637051928664,0.590427754792687,0.2593989656989493,0.5345472774196466,0.4641724267729444,0.4036105114512028,0.6231861425062615,0.5543041945730495,0.062035776380218954,0.38530309373611077,0.3436847161916576,0.08922569330700736,0.5906313316453021,0.3087896904533463,0.7495124133611563,0.7176629501576147,0.3209558806826386,0.5971633359316365,0.40129930397759866,0.48866919689033556,0.6769073404623418,0.1396996958816131,0.7057520230645963,0.38019347895561817,0.27712836298948484,0.516077702107419,0.016520979481653753,0.4167498893063041,0.5798345518527861,0.6603767536136235,0.3354682369186347,1.0,0.6300515155129142,0.47767875943711635,0.07421453031837265,0.3053055361317822
Frontal_Sup_2_L,0.8836433280915914,0.9629656868770496,0.6837248447843526,0.6886610342603129,0.6659472450814576,0.3778145010205905,0.7287443379473101,0.35962035924592,0.6280840787571854,0.2963593011831282,0.6112246235481835,0.4559382385767723,-0.10350106909483232,0.5157745182630312,0.4860067243066519,0.35734765172451427,0.674238384140576,0.42386248793098175,0.2984653093972984,0.024439168483135956,0.6975683336764038,0.12292070812693735,0.48864135607801445,0.43702401126531565,0.2254612358709761,0.5603023830233328,0.6651874285056342,0.3845043083339031,0.43455441180092746,0.09480227911945278,0.5689654958032011,0.3960103621984525,0.7827134417117404,0.6700469380921799,0.6278860507347026,0.6350985109009506,0.06326198096416435,0.27155113492330996,0.7911163833030532,0.3630863485684222,0.17770142662125585,0.3904562043165019,0.7793049263150594,-0.04543026522508667,0.42931122580329173,0.8415937578407522,0.8551886350974248,0.47587600373382677,0.35976541210464424,0.40194060701084605,0.6990740276617313,0.8576635902873526,-0.0166085212039417,0.5001673431061437,0.2502440266023933,0.33638347888604514,0.29856168019537804,0.6745810775837069,0.8293982448800047,0.7996394742135866,0.02227972264483821,0.6238404107800081,0.3902026858427932,0.43767573639874874,0.5681029702357794,0.17498869106947104,0.5094084979789498,0.46022549092813636,0.25288067060321767,0.5754183388948704,0.45697964523148144,0.31434169868341283,0.5629789300660377,0.7437864778625296,0.5067136120173151,0.6300515155129142,1.0,0.5409176269572614,-0.05910356047593136,0.29769057049685205
OFCant_L,0.4328303224110649,0.522488606371803,0.41930489228205264,0.7250016898359536,0.6962563043072078,0.008989081692614646,0.352281829924191,0.04332160352928354,0.10604537541468352,0.5619995162619694,0.4100938034969567,-0.008052432500731326,-0.3027647091823292,0.3183251232928808,0.5562808769668628,0.3560616440614355,0.6644943483295486,0.3698478889715445,0.04546727107651166,-0.31573268853960634,0.6919540951270371,0.7114387786569236,0.5340656963901448,0.12820100201564144,0.1387638735751062,0.4464940162016607,0.6369299062749169,-0.08004852814460875,0.17573123289536488,-0.054923367638589016,0.6174323322989312,0.16622301430839567,0.5686288256071497,0.18405435321909686,0.5230936680388362,0.39125565746091207,-0.2195904429594354,0.0870207450868031,0.5528223517990901,0.7196581187878385,-0.04164217541391605,0.6097543035016643,0.4411180612294177,-0.2432221010637999,0.44127779429885505,0.5935688335191683,0.3998704210095953,0.057263574248329153,0.22869552003067165,0.4573025241207834,0.48620288673369233,0.5168545636514076,0.012692148376199136,0.7324727004772175,0.711953193771726,0.5801972712443666,0.1952544875454583,0.2120208719352384,0.38730595558172215,0.6152891397585852,-0.08046365355850132,0.5405571010526431,0.17711788729756076,0.17621746528224486,0.23547741722197085,-0.30153753785419357,0.46048347392466127,0.0052957058841720936,0.08554155814601197,0.605732198689117,0.015133630820111524,0.5448341298360198,-0.060366818705318175,0.41785157534035905,-0.04236576910568522,0.47767875943711635,0.5409176269572614,1.0,0.32558572736462515,0.0010379773606285
Thal_Re_L,-0.10423259542553164,-0.06717709527438841,-0.08118102669748954,0.18310366533044012,0.20455976788938138,-0.3480371765848118,-0.21251278156828152,-0.43618655036301573,-0.11202095538442894,0.2780689842650619,-0.11462917538187882,-0.43265142882090923,-0.16340055527008257,0.007214608264919157,0.12374638971992652,0.1798515177142268,0.1267111253705794,-0.1633366948937901,-0.35439459558824765,-0.3174752234646411,0.2785506425375141,0.6006486650581673,0.13243279850811154,-0.32148884683272994,-0.3099045782928961,-0.2279986058073207,0.16589323018491944,-0.5596677611988687,0.01882840732827322,0.4146960552681136,0.08142927175763762,-0.16047384854597935,-0.05736827087915854,0.08213219403998202,0.05646489199039844,-0.260999055622187,-0.3943271964427002,-0.20503719242945032,-0.11113111008287817,0.16276255173702833,-0.39355566284411464,0.45768361141558106,-0.08996018735732275,-0.34814462488867753,0.0669598669567331,0.0498274299277594,-0.06341692754973133,-0.20012545539243193,-0.370393237178809,0.16915306826581353,0.04119957372767637,-0.09682330031445978,0.08614577923092236,0.5385881883226926,0.4913580743859824,0.42128670344009894,-0.32896772643822075,-0.3376509412476886,-0.1554817740977424,0.19701060912330998,-0.44721381622010575,-0.05639557592498914,-0.3478980889711531,0.12551318322952695,-0.2625980324242474,-0.513506746960417,0.1858668661027759,-0.4012109002758089,-0.05196435850165849,0.07224819441119491,0.022968771084776882,0.1513324806750887,-0.4563473777951629,-0.2096334817114551,-0.5451534677320131,0.07421453031837265,-0.05910356047593136,0.32558572736462515,1.0,-0.2581094942420623
Amygdala_L,0.16584656100179082,0.2819722451230602,0.5299696441697992,-0.01930611142827577,0.20858427498289425,0.6308161340018109,0.4761168005583933,0.5634592005876164,0.09852761570378123,0.10218501569493388,0.43461849738070607,0.49770436635976684,0.14630089270319413,0.20814128996185435,0.299651663200082,0.022561799741244785,0.024625468675787222,0.1978622718611221,0.5349508770922603,0.3869395388942855,0.185182388366614,-0.18559901764110112,0.24648379005541107,0.34844757224505707,0.5585801949406941,0.4289629915016201,0.19829338192121992,0.38651444700629395,0.263212231705364,-0.19069148775928063,0.1212563564783678,0.6886102506670462,0.19624579558068192,0.0064353510461991476,0.5585738285188304,0.33946092900530256,0.5401624434971528,0.6753168620034378,0.22739258441473378,0.11671329454517,0.2578848275017123,-0.12032481407896203,0.3593838875352613,0.37336679161670744,0.31055634651480757,-0.07896856897418761,0.11379409106077429,0.2947323804838187,0.2741160967149058,0.19821084425267693,0.3851819251826164,0.04165425375279611,0.03453432885728128,-0.19813924924054088,-0.10755009690787935,-0.005544323722587605,0.31025850060759125,0.15451107244262235,0.39973562069330476,0.21818754847867158,0.408721653232209,0.29965078319203375,0.26062518684263264,0.04251780397791553,0.4643139671511409,0.5457902552149819,0.19129633879026908,0.7839173244753574,0.10217042599914246,0.16406426833105436,-0.1491714470786249,-0.0277357100838329,0.4636621253512981,0.3838376069240199,0.3142479594530393,0.3053055361317822,0.29769057049685205,0.0010379773606285,-0.2581094942420623,1.0
