,Frontal_Sup_Medial_L,Thal_MDl_L,Temporal_Sup_L,Thal_PuI_R,Cerebellum_6_L,Temporal_Sup_R,SN_pr_L,SN_pc_L,Thal_AV_R,OFCmed_R,Thal_VPL_L,Caudate_R,Vermis_6,ACC_pre_L,Hippocampus_R,SN_pc_R,LC_L,Occipital_Inf_R,Cerebellum_Crus1_L,Cerebellum_3_R,ParaHippocampal_R,Frontal_Inf_Tri_R,Postcentral_R,Vermis_7,Occipital_Inf_L,Precentral_R,Occipital_Sup_R,N_Acc_R,Caudate_L,Frontal_Sup_2_L,Thal_MDl_R,Olfactory_L,Thal_PuM_L,Raphe_M,Paracentral_Lobule_L,Calcarine_L,Cuneus_L,Rolandic_Oper_R,ACC_sup_R,Parietal_Sup_R,Thal_VA_R,N_Acc_L,Thal_MDm_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Sup_L,OFCmed_L,Temporal_Inf_L,Frontal_Mid_2_L,Lingual_L,Putamen_R,Cingulate_Mid_R,Temporal_Mid_R,Occipital_Mid_R,Amygdala_R,Vermis_4_5,Frontal_Inf_Oper_L,Pallidum_L,Paracentral_Lobule_R,Frontal_Med_Orb_R,Cerebellum_3_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_10,ACC_sup_L,Temporal_Pole_Mid_R,Red_N_L,Calcarine_R,OFCpost_R,Heschl_L,Occipital_Sup_L,Rolandic_Oper_L,OFCpost_L,Precuneus_L,Temporal_Mid_L,ACC_sub_L,Cingulate_Post_R,Vermis_9,Temporal_Pole_Sup_L,OFCant_R,Thal_IL_L,OFClat_R,Supp_Motor_Area_R,Thal_PuM_R,Frontal_Sup_Medial_R,Fusiform_R,Cerebellum_9_R,Hippocampus_L,VTA_L,Amygdala_L,Thal_VPL_R,Rectus_L,Parietal_Inf_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Tri_L,Olfactory_R,Thal_VL_R,Cerebellum_9_L,Supp_Motor_Area_L,Vermis_1_2,SN_pr_R,Frontal_Sup_2_R,Insula_L,Temporal_Pole_Mid_L,OFCant_L,Angular_L,Lingual_R,Vermis_8,Rectus_R
Frontal_Sup_Medial_R,0.8870728255284748,0.47185116312141195,0.4445992513494517,0.05979388717287899,-0.17648578481859126,0.2722422060101208,0.3765890951250765,0.4756996102433832,0.35550529449665286,-0.13784078277824474,0.2960795501430689,0.4026766928547953,-0.2515128828643655,0.5186473291637028,0.4599841675238834,0.5145238203369042,0.22732801891498722,-0.24706656895409707,-0.25238744760074816,-0.013634040005551537,0.4654558911032423,0.3110103229376233,0.5634175802763831,0.2945670741548458,-0.2899380146433748,0.41343972353322417,0.37700329796489385,0.22008016252718388,0.44007786968477697,0.8551886350974248,0.3638518357689805,0.2462298295504291,0.24107043581842968,-0.06575194386946906,0.6073711708367581,0.17067488997154648,0.2573588780235347,0.48655152347222536,0.4932368647972473,0.6459666191779414,0.18607166601940625,0.3535309428833135,0.41765497756915076,0.15693495820356299,0.3731055304128533,0.835470915289807,0.19097229869513954,-0.05432852355739834,0.6797125122639913,-0.05845625384704977,0.5030261456786901,0.29912466204174293,0.16497961136116052,0.23202401609193143,0.08909782891188261,0.3083634591785377,0.542646505749869,0.5396078815828476,0.7452476569503553,0.503358978751868,0.35109650424456607,0.2832581446901144,0.346624053568144,0.4260055502142088,0.2593989656989493,-0.3009242470003538,0.2908493422259524,0.16559150697866798,0.5917454434519445,0.5696005527135151,0.377754911001821,0.5998442480124077,0.5119444111706888,0.672432950246537,0.06898087356017063,0.4366683143258902,0.3454104094503049,-0.21701242126285117,0.2540494737367322,0.19202965496345806,0.2848773158095398,-0.06196865554601879,0.45503946875845913,0.2773360961073047,1.0,0.18403924000119723,-0.12743596873384896,0.29847971662056666,0.14820413662242948,0.11379409106077429,0.20781660698184706,0.32363023632112875,0.6703386460859956,0.03624036423178087,-0.24870819963842838,0.6556614801060128,0.323827911708286,0.3906094666768084,-0.1816837433250142,0.5762287959418768,0.28495177036653907,0.44079800323581403,0.8416902858254799,0.5378932310608867,0.11520829879242354,0.3998704210095953,0.6448377246569751,-0.022454004390548905,-0.16248059354678,0.1981783515553357
Fusiform_R,0.4325843877478237,0.7219563724397646,0.48932335356562656,0.8093703777053426,0.7869215736092063,0.8598135397376538,0.3860042376764941,0.5356313232322791,0.6327130952445793,0.06440871740717062,0.5208866701772009,0.697917975234352,0.74668215861898,0.20975434872424692,-0.013899655560546217,0.6593967742399202,-0.15890658438005814,0.735741534181896,0.5030175089943923,0.8107990949881245,0.5348205168928462,0.7214220953101578,0.007589566386699658,-0.4439376480584053,0.514486376304419,0.27225585153179893,0.764008366652633,0.3211436148887925,0.596978419315891,0.5041680129046338,0.19352601524500504,0.3627677000322392,0.8544037783197839,0.43410186243961035,0.5288014792769629,0.8073701916441188,0.58463631287593,0.6190386084576808,0.6954574983118004,-0.35025483294778115,0.4777862611067651,0.1770905191883529,0.6759419683927214,0.8154239490224258,0.7500142398395127,0.154432941344847,0.4914572208035463,0.6435780007242504,0.6177061197424892,0.8490093031741579,0.6962288913254867,0.4920445503860614,0.9045891965492667,0.6849971166318708,0.46113743803391083,0.8688846268713952,0.5494248211572957,0.6006472757534258,0.17834002191196738,-0.18416076823766003,0.7026549216756754,0.9149749254784411,0.5245765252104103,-0.25529034363768827,0.6129672193159267,0.3040611863661881,0.23061097209725295,0.8068831726391749,0.6338147407349618,0.45268512735403227,0.6264823163547905,0.5368916268361663,0.6983739641779668,0.6883390755197634,0.6165536008631721,-0.056881238029342106,0.6049268321761231,0.7462003596725086,0.4219548642523481,0.011457741134958729,0.1298308459529459,0.21154034514197112,0.774689781321957,0.8944373949247474,0.18403924000119723,1.0,0.8841311403148345,0.6043489340429966,0.22926362071649023,0.41827448252555804,0.5945270970354999,0.3215219885664632,0.32356617818871874,0.7319783543479316,0.5615206276569901,0.3740766350873484,0.30944974788464674,0.5423461233961417,0.8335237190112516,0.6402741842277214,0.6278994934662235,0.4538678907425948,0.5900731133432727,0.6802587462173166,-0.03258597671914126,0.3751842587368981,0.47009024270183236,0.8864223662818163,0.6773542502127408,0.1652227245161704
Cerebellum_9_R,0.1653822479535867,0.5571227576005829,0.41515592103851867,0.8664395725973434,0.9107289594210137,0.7640361772781034,0.2434029102445535,0.36485883367518146,0.44371751117251423,0.0649229898584544,0.45071171553506467,0.4612926269624309,0.901548248673913,0.025354286154427454,-0.2801559304627997,0.44025719231149657,-0.3360511364868264,0.8327569026221219,0.7037768907283184,0.840717897352792,0.30764113692250006,0.5460490847358859,-0.18594902770858315,-0.5241351840422394,0.7099523987950167,0.14630198867664404,0.6120053474416431,0.27762483926905807,0.4808908516127476,0.2254612358709761,-0.043411447487314125,0.30437723563306246,0.8258229535536892,0.415305556493297,0.2753851193907029,0.7136492772426175,0.538500567812603,0.43241234400349265,0.5673648192059347,-0.5768303749713165,0.39378631849118256,0.21805451245375101,0.5123888836728253,0.7345782103198144,0.5931805651935007,-0.21502788534414582,0.3390371267332099,0.7488029769708863,0.4022167911945505,0.906748035968392,0.5050468115347019,0.34415468467567784,0.7872305070093769,0.5965786159999833,0.540804723740966,0.7224658894207535,0.34355287346136426,0.3196415814795213,-0.13529171369049137,-0.319201306133058,0.5418032310953955,0.7766718196589261,0.5257699119293797,-0.4649561294187932,0.5464949069852965,0.487657344451543,0.16091436733809716,0.7606651471048548,0.47604591107913236,0.15742218280108414,0.4958767379637964,0.3981929314396534,0.49245593945245525,0.4018271339259817,0.6796933446465134,-0.28603139453881987,0.38746277683935654,0.8776246800550531,0.49259802131663255,-0.11697934188456617,0.1212704825848036,0.22261340155112763,0.6413335773650064,0.8099317407848592,-0.12743596873384896,0.8841311403148345,1.0,0.5851728012475373,0.2135587601980811,0.5585801949406941,0.4854510589744073,0.15864398236944136,0.12767990315596542,0.6987722538101329,0.7438929650773114,0.17091218789135093,0.19727012573182925,0.3551472097692751,0.9548343874330397,0.44911300380026814,0.5077562719278854,0.2388780680736848,0.29785379136787293,0.5467233479033409,0.08627361421181708,0.1387638735751062,0.21741859220866538,0.9129488093136847,0.7389754999949746,0.0454868222024777
Hippocampus_L,0.5830898291388359,0.7368785703470505,0.7623041891610376,0.5967344082591283,0.4696944121429594,0.5680018378646303,0.580564085309078,0.6339707821628883,0.49442334495658674,0.2558704958487256,0.811043587092249,0.6169577881124418,0.3963792176836638,0.5894550104414039,0.33222380592642525,0.5514394936000728,0.11888844735985707,0.3101621979361802,0.43576007195229555,0.605044399671157,0.694609704000064,0.689104538727872,0.2965835787258925,-0.06450117476079595,0.3041217936679745,0.5188191663962908,0.3343810627397354,0.4944106389386389,0.8470090337468063,0.6278860507347026,0.2698783617676634,0.7097964732951519,0.640491814483252,0.12247439597473284,0.48651717414357715,0.5035304887109958,0.1730453045502844,0.6861441164586393,0.711400737667583,-0.06499034703959637,0.5134363427566324,0.49903793634536575,0.6654294935796112,0.3687703966755705,0.6830329699588448,0.08575789174446882,0.4619635575089536,0.5803918065920105,0.7154621417483437,0.5666196217752609,0.769163832357566,0.6041175680898717,0.3698786475121207,0.18346442476435879,0.16790429353392677,0.725754325597073,0.6756101684634856,0.4909663147749582,0.4027573470211181,0.16019144235187338,0.7338315166156416,0.725257966347875,0.5020370585138526,0.20891969770798213,0.7712154718810124,0.18346982338075982,0.5760402818424813,0.4608688712074087,0.4760864550919237,0.49073833971977215,0.2631564405084835,0.7505152806609543,0.7334659920226899,0.6178725555651091,0.585515462840938,0.16887772868822892,0.5872402380787546,0.40433443853816,0.5760174692296057,0.37086507878444164,0.44259194056871526,0.14634648238336737,0.7305512707597379,0.6493132910736992,0.29847971662056666,0.6043489340429966,0.5851728012475373,1.0,0.05918084282538205,0.5585738285188304,0.6686013090442996,0.4180274221404558,0.49978009834563253,0.17135537591596461,0.35383224267865854,0.7356434515165764,0.49800618834701615,0.7634185986234676,0.6389113109054202,0.6289703948340027,0.5847860677394068,0.592195350139552,0.5834444439445158,0.7416574100801987,0.4425664418452797,0.5230936680388362,0.312799943781461,0.5833262020914152,0.34019223547468147,0.23808448658892367
VTA_L,0.26940508407118213,0.17837000493931565,0.2503883867323326,0.17648436813062524,0.19059472947103034,0.2262821173493261,-0.300327497429513,0.43756206595166064,0.203906539926317,0.023030174356900152,0.15618897730629475,0.052069057182126746,0.15633193638948698,-0.21989510535221277,0.0451075353891013,0.3840537776516836,-0.07122924054138488,0.09278969850251817,0.09928166509279991,0.27930175323862577,0.1601221318704317,0.23245194952190212,0.33693050308863437,-0.2025238222770431,0.2876262491141498,0.4266475053770399,0.3145023579197928,-0.3697585087076937,0.31061515778694,0.31991421807151843,0.22351778426077942,0.10653593694577045,0.17038660361242225,0.36459268471900924,0.3394334982523872,0.16306518988353258,0.4551693406346183,0.28318690929058193,0.3422826586211473,0.1111353575420616,0.047412509631402026,0.2783028258573883,0.07043907699965322,0.10618090630284456,0.3963650638475806,0.11019523027616962,-0.0844150876562518,0.3437031274881053,0.3308762909780299,0.26981174114110307,0.07754827761302899,0.44544278865837095,0.13303758061080695,0.27236832226254243,0.2651491802182753,0.15392169740226094,0.31777724691804493,0.12958720331855061,0.15041682471405846,-0.065787897521977,0.18769354587518722,0.32507216689682666,0.3214670497911066,-0.13530351227815238,0.32260455696573354,0.28960521991334104,0.1885584698653053,0.3793663948363614,0.08236488452240365,0.050267971733883615,0.3343001350098294,0.31172469544174614,0.174585389197311,0.03139498870657324,0.32819300278109476,0.07493207322816335,0.12574313739454734,0.3103458339718374,0.30252453911745547,-0.20404247743353682,0.39603452649089976,-0.18639408210828,0.421678888379773,0.27549500262329546,0.14820413662242948,0.22926362071649023,0.2135587601980811,0.05918084282538205,1.0,0.25169681400826266,0.20577597995623428,0.17952225580966993,0.39193659761761734,0.1715963471542351,0.3141554876296366,0.23892320187900876,-0.04892165103745117,0.15230334977002627,0.2852948047025422,0.4382964826717451,0.40639043005564257,-0.09240346428772075,0.27879200992162584,0.3342325783952504,0.08323930671557093,-0.01593223658276925,0.2866759641788905,0.2911229158081756,0.27312581423673377,0.2542295145621555
Amygdala_L,0.2819722451230602,0.4509206018646327,0.5299696441697992,0.5634592005876164,0.5657433837388389,0.33674243623609984,0.16900573075808067,0.3851819251826164,0.16406426833105436,0.05669136786571165,0.3885502716332006,0.11599032745310403,0.4826643624951652,0.16182250947435098,-0.19813924924054088,0.21793522145385885,-0.23236981060418424,0.408721653232209,0.5578815231236471,0.4479003190164674,0.185182388366614,0.19829338192121992,0.0064353510461991476,-0.19069148775928063,0.5235393621935109,0.18999585621760362,0.34654176125495806,0.138678334506019,0.5205561997908151,0.29769057049685205,-0.07434598014184962,0.299651663200082,0.4898501319317091,0.09852789910776122,0.19624579558068192,0.34844757224505707,0.35754251255712316,0.2732102659718803,0.3593838875352613,-0.1491714470786249,0.19821084425267693,0.2947323804838187,0.29965078319203375,0.2741160967149058,0.30441327727475387,-0.1655184690788932,0.11671329454517,0.6753168620034378,0.41876198187314173,0.5349508770922603,0.29636789129709673,0.13002371852508035,0.26062518684263264,0.28553126227670883,0.5457902552149819,0.43461849738070607,0.1792105945258748,-0.04853422797986483,-0.06316069297260501,0.022561799741244785,0.2853188000274274,0.45302012446898177,0.4636621253512981,-0.27231864810147244,0.3053055361317822,0.37336679161670744,0.15611706721074134,0.49770436635976684,0.33946092900530256,0.024625468675787222,0.3142479594530393,0.49315234278110937,0.43002425927105364,0.22739258441473378,0.6308161340018109,-0.12032481407896203,0.1212563564783678,0.5117629646989769,0.7839173244753574,-0.10755009690787935,0.263212231705364,0.03453432885728128,0.41018452270631955,0.4643139671511409,0.11379409106077429,0.41827448252555804,0.5585801949406941,0.5585738285188304,0.25169681400826266,1.0,0.19129633879026908,0.20683319458512128,0.2120397942254765,0.2578848275017123,0.5401624434971528,0.31184166906493155,0.14198742724223595,0.20858427498289425,0.5784503409754099,0.3046509149941923,0.37779686394214795,0.15068204179307843,0.2853781251006923,0.39973562069330476,0.6924476236855962,0.0010379773606285,0.11248454625736462,0.48092205999417603,0.344460514097264,-0.0277357100838329
Thal_VPL_R,0.4510426715550687,0.682682194527469,0.5389463933621117,0.3899511729087439,0.3233982336494919,0.630378804691564,0.32605288119284054,0.6460448931655822,0.5689018419020907,0.22119224189103015,0.6390461067124781,0.6358892225383249,0.28647677761162793,0.4708952623529966,0.3574547783912164,0.5686627246653096,0.24957575026378137,0.22401893552479887,0.19668141079093965,0.636587620550467,0.6495136692138536,0.7299730170228166,0.23479712266205882,-0.009524798840614565,0.16945161348492163,0.4221632933760878,0.2820363656062725,0.09142878951111091,0.7344819421587646,0.5094084979789498,0.5479791951310967,0.5412260709027001,0.4277578810421513,0.3100287252902464,0.27399889649407216,0.5565011518930644,0.03864814811128205,0.6548112270405149,0.6777452388425724,-0.13707691687029397,0.4456720991891875,0.16226316910189384,0.5312002593120146,0.34306902179502574,0.6616801866982334,0.10248882191322897,0.5359962726671704,0.36223664377673376,0.5789025705764539,0.5292729147303241,0.6523888366522499,0.6607472721771465,0.45155535432888194,0.2282417899314223,0.08197112495407734,0.6223378489784037,0.6199951578428647,0.610942723838405,0.30808323502457596,0.05411293202868719,0.6718806906453987,0.6615776954434599,0.2778340502415333,0.20551310182818527,0.7057520230645963,0.04232978737119012,0.6837137385922976,0.41021501482861045,0.4044371924364919,0.47162362595822976,0.16899755956374735,0.6059350498359908,0.6519556485183211,0.428480837120425,0.38235645904476184,0.3611251323727302,0.5921374071721427,0.316464845546634,0.27434991657809454,0.2609795119555475,0.49741976426976797,0.2797887041432733,0.6286303418693834,0.6322426719997657,0.20781660698184706,0.5945270970354999,0.4854510589744073,0.6686013090442996,0.20577597995623428,0.19129633879026908,1.0,0.46135066758561094,0.3844825950962566,0.25377636227002265,0.22272403741545516,0.5992481401866815,0.34515686903377213,0.7283998276492503,0.5414506121182387,0.5018307622881637,0.5804148794935676,0.4643285614022607,0.4611744949034929,0.6396910269592002,0.07973432722634421,0.46048347392466127,0.2776754005129711,0.5222825205696078,0.2771488398785463,0.39345028437465296
Rectus_L,0.4090248233838746,0.37517518876024064,0.29488431850362734,0.021003011710893138,-0.07779969343604021,0.22441858392944397,0.25556622908171994,0.48392122597477477,0.4176431494672148,0.5293729981435707,0.5816613314002147,0.383618015780032,-0.10623561714967308,0.6091956953170374,0.5601250192331778,0.49752457650328624,0.4909110564212411,-0.04185426117746885,-0.25951212017604014,0.3263125643769297,0.6075268777923124,0.4632416153850118,0.0714449680314609,-0.009881985661984699,-0.2667290048229949,0.11472549775691075,0.07165674623288452,0.04503818241062472,0.4975135442736991,0.4512989777181647,0.5388394852940339,0.5681829401092723,0.16392688843847444,0.2233111341113582,0.26848245273024407,0.15287587023383734,-0.024031856005539032,0.30915824443495504,0.4628456372265584,0.013279512521870481,0.22835661510041427,0.019987526636234945,0.3276678375790342,0.21828481297216823,0.33748454330799765,0.2549029529642726,0.701671919583845,-0.006992047888348517,0.39726983385274434,0.06855498197080881,0.4547253567502625,0.33330286465937825,0.19716466032056132,-0.04337306193871745,-0.14433297738651188,0.28704715189450236,0.4774783766073394,0.2872956151363559,0.20553545088405442,0.2905762930850716,0.5826327359599963,0.341204623479441,-0.042104024659541744,0.42966661776760345,0.45349288803351506,-0.25820731316774104,0.42700321215549625,0.04617933056311087,0.4686303726761639,0.622844029201859,-0.01837376878794531,0.4224951743157882,0.6930460010779521,0.2657296304908179,-0.04219376145571059,0.6768251695460203,0.44608012039173034,-0.03704226534567795,0.0675497175954215,0.5978468511789385,0.13154116305152036,0.05919349500377393,0.41950548338016297,0.23414008597804126,0.32363023632112875,0.3215219885664632,0.15864398236944136,0.4180274221404558,0.17952225580966993,0.20683319458512128,0.46135066758561094,1.0,0.1808797432072058,0.10882490663588303,-0.2199727997314032,0.48560116594625746,0.5743571993044738,0.4820741972285395,0.15946405807208985,0.332323367227172,0.33028141538138867,0.34584385193661743,0.46016714225817695,0.2825714578474505,0.06542829335525635,0.6742042864075055,0.23415860864952412,0.0977802584175293,-0.017970989437274713,0.6832293294651012
Parietal_Inf_R,0.815415914669181,0.5392473425333691,0.6641454986499209,0.3046777509432573,0.1152148760809172,0.4456437423913652,0.1851787030378414,0.5356414457936034,0.35465773782097987,-0.08863280179941248,0.4595236318944289,0.4005341071330395,0.04568678110100827,0.22885647150024074,0.3617748671134211,0.4531867367709281,0.03703959206397264,-0.010283141200369404,0.1150667664682645,0.19078451248509565,0.5073380692243225,0.5195227427223506,0.8389923675631705,0.12738161706919626,0.12719649047652914,0.8162479107709006,0.5362742292643179,0.18689892327663107,0.6140592033142472,0.8176894429515521,0.26228583011464995,0.3475537131891165,0.40654717572568994,0.08285647868947159,0.6650236601563285,0.3768715273917446,0.43147461110241225,0.6748227823891357,0.665881653816054,0.5904929516888549,0.2578962291340665,0.5779556086604449,0.4696773470822253,0.21927901282820003,0.6971420392440508,0.5894840812909011,0.017363105231351778,0.3013976725235407,0.8267635209392566,0.2626549391767414,0.48193870584580056,0.6961486768436093,0.24354283873176316,0.38302622704762623,0.16565683363882533,0.43612107993907634,0.6771265791682363,0.5487565154484959,0.8142209491678793,0.13839602023520794,0.39864879710378726,0.4968600387008133,0.6665524186015879,0.248511507433986,0.5879449040911796,0.15007557009916608,0.39229372843857235,0.42145937667488237,0.3095165120613267,0.44138452117846544,0.5127827434054483,0.6699336331959722,0.4614100128268952,0.61784156702562,0.44600194743735017,0.13794157087745637,0.34385766790688566,0.15940334255508057,0.4389858721018685,0.022496245738837708,0.5130699808958461,-0.15163181440971263,0.6600939173254271,0.45801059517560583,0.6703386460859956,0.32356617818871874,0.12767990315596542,0.49978009834563253,0.39193659761761734,0.2120397942254765,0.3844825950962566,0.1808797432072058,1.0,0.04637714528403322,0.1689667935504842,0.7630225956006178,0.15991859538686415,0.5395430617510157,0.20608286207789409,0.7573271031490495,0.5004873865867174,0.40499356225768995,0.7350110640592937,0.7342616223540206,0.25185617464156207,0.2826384080295211,0.6044604817188463,0.32078070701930544,0.1944967082208455,0.11669290957721885
Cerebellum_7b_R,0.1615048384237895,0.33322506003115865,0.1608547995856689,0.655118002926699,0.614676655507482,0.5690036831892583,0.1395522094906263,0.15794371484575667,0.3690186691353798,-0.1276407727073221,0.10963763328854959,0.30604034863971274,0.65468083381676,-0.08648269929266411,-0.38490698155097713,0.4524457952893785,-0.41980272488075976,0.7499431239017721,0.3585056168488514,0.45557630617102457,0.051728039601750424,0.28462694786411075,-0.2976756604967476,-0.4370779303925571,0.44492819695179064,-0.16197125078326757,0.6722842110109697,0.1959232189307508,0.18981409265213292,0.17770142662125585,-0.1338354721644999,-0.019677973262287107,0.675510517630684,0.33615310312767843,0.1572637880216172,0.5892525265891522,0.527302159272238,0.20011327263771933,0.3868712369498401,-0.3881858792562359,0.11570522811005632,0.09978316431825121,0.2742615392239555,0.8733402939128638,0.34748046276891914,0.09788064948974007,0.2400522058382142,0.27374689588392537,0.26324187198244325,0.6537726207128906,0.38094456923094366,0.20647036811286568,0.8307650985061465,0.7410226135544491,0.5287597158636257,0.4563442490236496,0.27017805494329344,0.3203515171558181,-0.07666300519844534,-0.27544873135280595,0.25052707774370864,0.4884289058745889,0.45435713953622014,-0.5716804806094739,0.28333456748965474,0.24841796676600592,-0.10081033890974526,0.6245427263424205,0.5618356474728056,0.2718357738104093,0.5861403994801454,0.27003779262959887,0.3291261903445249,0.350857562805993,0.4175290508805327,-0.27033596960713685,0.3789333670058651,0.7184434674450209,0.2518273842357492,-0.22032887956428257,-0.10338844528669708,0.2988726551001906,0.40393767011805465,0.6519298870621276,0.03624036423178087,0.7319783543479316,0.6987722538101329,0.17135537591596461,0.1715963471542351,0.2578848275017123,0.25377636227002265,0.10882490663588303,0.04637714528403322,1.0,0.4749222942636036,0.0028284666811408234,0.07931589119612359,0.060803942684511524,0.6122682562294836,0.27471832478434627,0.1486254515795364,-0.021133421404411875,0.31055161709877055,0.37019436898827357,-0.2520803295405914,-0.04164217541391605,0.4271436394186041,0.6742926456300966,0.6313996788890125,-0.01812656228663535
Cerebellum_8_L,0.029711052223703918,0.3261308238015666,0.3917273059118544,0.796242684117112,0.8766612746629792,0.5329182652439802,-0.1315924291176276,0.1639726397211252,0.14796177641225947,-0.03986966472671539,0.12534763567197113,0.13760030014200994,0.8487815873219169,-0.3027271130884983,-0.5764518586625302,0.11736063605821391,-0.6587104475130678,0.7791429756775262,0.9341772505501841,0.533525399318882,-0.11120838385125188,0.26489939085296427,-0.0025608625987843447,-0.4838749958162497,0.9679865451639872,0.3000802839481037,0.5531280115894044,0.01867317636290756,0.32301582969830844,0.06326198096416435,-0.3121124844954626,0.08927351583820888,0.580417826181081,0.2780241238283678,0.10154368484814766,0.6233906823475243,0.554094329692175,0.307257264090371,0.29800146522332277,-0.39461298475859596,0.08711942897918347,0.24518524186732446,0.1777319322348728,0.5101124112308046,0.4416593306977163,-0.3770542625483429,-0.08403975447877636,0.785564576350397,0.24292817056187127,0.8452766212711486,0.1609812960046038,0.27170984392782904,0.5180907554133121,0.5578569026797541,0.6326117977673537,0.4943057377180865,0.14033960999804826,0.02232814662045954,-0.15134872404788013,-0.4175875606384934,0.08304684635024427,0.533379110145915,0.6188572840909936,-0.7262112775714628,0.31435278410509215,0.727802892655515,0.031788655362427753,0.7691211556062962,0.09344937258458999,-0.18224488440364167,0.5739735658534945,0.29843637525073546,0.16446848565567423,0.14326975367299094,0.8378625471839899,-0.5300954041072589,0.09949111626619372,0.903640377949533,0.6877931800969309,-0.4876427040421289,0.2834669365535697,0.12102144680706338,0.448838343043823,0.5943343402250532,-0.24870819963842838,0.5615206276569901,0.7438929650773114,0.35383224267865854,0.3141554876296366,0.5401624434971528,0.22272403741545516,-0.2199727997314032,0.1689667935504842,0.4749222942636036,1.0,0.07725748715525199,-0.1886915484347513,0.035749197759703144,0.8030760707014465,0.3199209629788979,0.36261228673110835,-0.09020998721322852,0.05065520707815249,0.4403085886343895,0.31951766050298824,-0.2195904429594354,0.1114859079099747,0.8175135817791968,0.8011542221541113,-0.13960646978232683
Frontal_Inf_Tri_L,0.8629150479184098,0.6714550617152392,0.7790729804088424,0.2921347190132497,0.07276258671741323,0.390413678609564,0.3896569079423524,0.6691707999295541,0.503738963860089,0.2563870073183688,0.6932342664953534,0.5638872901376349,-0.007812005569569908,0.5999403034970711,0.55627913188468,0.5793820995856054,0.2827902024538973,-0.03764422909592051,0.08616865276111564,0.29773873157996306,0.7046490179818438,0.6453625087093066,0.6491992340338029,0.14118656697330093,0.02177723217364526,0.6992624191069995,0.3165161724984763,0.2166747621846275,0.8619107534629178,0.8704065830775874,0.4785890587758598,0.6085192174402624,0.37179380808286955,0.08630263840636943,0.6042559651027896,0.4061659773338971,0.16576797397504975,0.7466858947131785,0.7144768917107558,0.4049016345804798,0.3315189898958633,0.4797234277210023,0.5234818507248318,0.2279623012105004,0.6817855214446001,0.4872076249075495,0.35964040616846205,0.2733286674594931,0.8339093815169065,0.27503988452269135,0.7041179964004273,0.7316758472888203,0.19382848217102439,0.12857777344033705,0.04817307507843199,0.5509746403556841,0.8709946881989451,0.5615000571502616,0.7631346738405261,0.3272761397604431,0.6199646819688563,0.5707377547131164,0.4856498751878888,0.43889751522735226,0.7226583334828522,-0.025929020241335962,0.6617053185538307,0.3389334241592787,0.45191434262952124,0.6551253180225927,0.3287961512931639,0.8522675796334925,0.7341646549683923,0.6180007075265526,0.4267033775762353,0.43435933802577026,0.514427339877207,0.09924770685528157,0.48921419577894826,0.37486366729675913,0.5743100883975708,-0.060313866523391685,0.7446088131997276,0.4990384096084706,0.6556614801060128,0.3740766350873484,0.17091218789135093,0.7356434515165764,0.23892320187900876,0.31184166906493155,0.5992481401866815,0.48560116594625746,0.7630225956006178,0.0028284666811408234,0.07725748715525199,1.0,0.4032442498179393,0.7127528760727115,0.2626378753602794,0.7679093858117549,0.5198436808332356,0.549937316399506,0.7833823953839778,0.7692790003295933,0.3929652526661754,0.5607838038206356,0.49921502584533173,0.3023459068574018,0.14089398798057864,0.4131813235032861
